df_hash,22ZHK4.FHJ395
397.775,1.012
397.805,1.010
397.835,1.014
397.865,1.017
397.895,1.013
397.925,1.013
397.955,1.013
397.985,1.013
398.015,1.013
398.045,1.014
398.075,1.015
398.105,1.017
398.135,1.014
398.165,1.013
398.195,1.019
398.225,1.017
398.255,1.012
398.285,1.009
398.315,1.015
398.345,1.019
398.375,1.016
398.405,1.011
398.435,1.008
398.465,1.011
398.495,1.013
398.525,1.011
398.555,1.011
398.585,1.010
398.615,1.011
398.645,1.013
398.675,1.012
398.705,1.010
398.735,1.014
398.765,1.013
398.795,1.013
398.825,1.011
398.855,1.012
398.885,1.013
398.915,1.010
398.945,1.013
398.975,1.014
399.005,1.016
399.035,1.015
399.065,1.012
399.095,1.010
399.125,1.012
399.155,1.017
399.185,1.016
399.215,1.015
399.245,1.008
399.275,1.015
399.305,1.017
399.335,1.014
399.365,1.008
399.395,1.015
399.425,1.015
399.455,1.014
399.485,1.015
399.515,1.014
399.545,1.014
399.575,1.013
399.605,1.010
399.635,1.009
399.665,1.010
399.695,1.007
399.725,1.011
399.755,1.013
399.785,1.014
399.815,1.017
399.845,1.020
399.875,1.018
399.905,1.015
399.935,1.013
399.965,1.017
399.995,1.017
400.025,1.016
400.055,1.010
400.085,1.013
400.115,1.013
400.145,1.012
400.175,1.015
400.205,1.012
400.235,1.012
400.265,1.017
400.295,1.013
400.325,1.012
400.355,1.012
400.385,1.012
400.415,1.013
400.445,1.010
400.475,1.011
400.505,1.011
400.535,1.010
400.565,1.016
400.595,1.013
400.625,1.018
400.655,1.021
400.685,1.015
400.715,1.011
400.745,1.011
400.775,1.011
400.805,1.016
400.835,1.011
400.865,1.007
400.895,1.013
400.925,1.012
400.955,1.014
400.985,1.013
401.015,1.015
401.045,1.015
401.075,1.014
401.105,1.014
401.135,1.012
401.165,1.013
401.195,1.011
401.225,1.010
401.255,1.009
401.285,1.009
401.315,1.009
401.345,1.009
401.375,1.014
401.405,1.010
401.435,1.015
401.465,1.017
401.495,1.015
401.525,1.012
401.555,1.014
401.585,1.016
401.615,1.016
401.645,1.017
401.675,1.009
401.705,1.012
401.735,1.017
401.765,1.015
401.795,1.012
401.825,1.012
401.855,1.011
401.885,1.014
401.915,1.016
401.945,1.011
401.975,1.011
402.005,1.013
402.035,1.017
402.065,1.011
402.095,1.012
402.125,1.013
402.155,1.013
402.185,1.013
402.215,1.017
402.245,1.014
402.275,1.017
402.305,1.014
402.335,1.010
402.365,1.009
402.395,1.012
402.425,1.015
402.455,1.019
402.485,1.016
402.515,1.007
402.545,1.008
402.575,1.012
402.605,1.008
402.635,1.009
402.665,1.008
402.695,1.012
402.725,1.016
402.755,1.015
402.785,1.014
402.815,1.014
402.845,1.012
402.875,1.014
402.905,1.013
402.935,1.014
402.965,1.014
402.995,1.013
403.025,1.015
403.055,1.012
403.085,1.015
403.115,1.017
403.145,1.015
403.175,1.015
403.205,1.015
403.235,1.018
403.265,1.019
403.295,1.016
403.325,1.006
403.355,1.011
403.385,1.017
403.415,1.014
403.445,1.010
403.475,1.011
403.505,1.015
403.535,1.014
403.565,1.015
403.595,1.013
403.625,1.012
403.655,1.014
403.685,1.012
403.715,1.012
403.745,1.014
403.775,1.011
403.805,1.011
403.835,1.015
403.865,1.014
403.895,1.014
403.925,1.016
403.955,1.014
403.985,1.010
404.015,1.008
404.045,1.012
404.075,1.014
404.105,1.014
404.135,1.013
404.165,1.006
404.195,1.013
404.225,1.017
404.255,1.011
404.285,1.008
404.315,1.013
404.345,1.017
404.375,1.014
404.405,1.013
404.435,1.012
404.465,1.010
404.495,1.011
404.525,1.008
404.555,1.013
404.585,1.012
404.615,1.012
404.645,1.014
404.675,1.016
404.705,1.012
404.735,1.015
404.765,1.021
404.795,1.012
404.825,1.015
404.855,1.014
404.885,1.014
404.915,1.020
404.945,1.017
404.975,1.010
405.005,1.010
405.035,1.013
405.065,1.012
405.095,1.011
405.125,1.013
405.155,1.013
405.185,1.015
405.215,1.015
405.245,1.008
405.275,1.009
405.305,1.012
405.335,1.013
405.365,1.012
405.395,1.014
405.425,1.014
405.455,1.015
405.485,1.016
405.515,1.012
405.545,1.013
405.575,1.015
405.605,1.014
405.635,1.011
405.665,1.007
405.695,1.008
405.725,1.014
405.755,1.011
405.785,1.015
405.815,1.013
405.845,1.009
405.875,1.009
405.905,1.008
405.935,1.009
405.965,1.012
405.995,1.010
406.025,1.015
406.055,1.017
406.085,1.014
406.115,1.016
406.145,1.013
406.175,1.013
406.205,1.010
406.235,1.012
406.265,1.012
406.295,1.015
406.325,1.014
406.355,1.012
406.385,1.013
406.415,1.018
406.445,1.018
406.475,1.014
406.505,1.012
406.535,1.015
406.565,1.014
406.595,1.014
406.625,1.014
406.655,1.015
406.685,1.011
406.715,1.012
406.745,1.010
406.775,1.012
406.805,1.013
406.835,1.010
406.865,1.012
406.895,1.012
406.925,1.014
406.955,1.008
406.985,1.011
407.015,1.017
407.045,1.014
407.075,1.016
407.105,1.012
407.135,1.011
407.165,1.014
407.195,1.011
407.225,1.015
407.255,1.015
407.285,1.010
407.315,1.009
407.345,1.010
407.375,1.014
407.405,1.017
407.435,1.014
407.465,1.007
407.495,1.011
407.525,1.017
407.555,1.013
407.585,1.013
407.615,1.012
407.645,1.013
407.675,1.019
407.705,1.019
407.735,1.014
407.765,1.015
407.795,1.016
407.825,1.013
407.855,1.015
407.885,1.014
407.915,1.016
407.945,1.014
407.975,1.015
408.005,1.016
408.035,1.017
408.065,1.018
408.095,1.012
408.125,1.011
408.155,1.007
408.185,1.012
408.215,1.012
408.245,1.008
408.275,1.011
408.305,1.010
408.335,1.015
408.365,1.011
408.395,1.014
408.425,1.014
408.455,1.013
408.485,1.015
408.515,1.015
408.545,1.013
408.575,1.012
408.605,1.012
408.635,1.014
408.665,1.016
408.695,1.013
408.725,1.013
408.755,1.013
408.785,1.013
408.815,1.016
408.845,1.015
408.875,1.011
408.905,1.010
408.935,1.010
408.965,1.010
408.995,1.014
409.025,1.011
409.055,1.011
409.085,1.010
409.115,1.012
409.145,1.014
409.175,1.007
409.205,1.009
409.235,1.013
409.265,1.012
409.295,1.014
409.325,1.016
409.355,1.014
409.385,1.014
409.415,1.013
409.445,1.013
409.475,1.015
409.505,1.018
409.535,1.015
409.565,1.010
409.595,1.008
409.625,1.015
409.655,1.017
409.685,1.017
409.715,1.011
409.745,1.015
409.775,1.011
409.805,1.016
409.835,1.013
409.865,1.009
409.895,1.007
409.925,1.008
409.955,1.014
409.985,1.013
410.015,1.011
410.045,1.013
410.075,1.011
410.105,1.013
410.135,1.013
410.165,1.011
410.195,1.011
410.225,1.009
410.255,1.013
410.285,1.013
410.315,1.011
410.345,1.010
410.375,1.009
410.405,1.014
410.435,1.014
410.465,1.015
410.495,1.014
410.525,1.010
410.555,1.009
410.585,1.011
410.615,1.015
410.645,1.013
410.675,1.015
410.705,1.006
410.735,1.013
410.765,1.018
410.795,1.018
410.825,1.016
410.855,1.018
410.885,1.016
410.915,1.013
410.945,1.013
410.975,1.013
411.005,1.011
411.035,1.013
411.065,1.017
411.095,1.013
411.125,1.013
411.155,1.012
411.185,1.014
411.215,1.011
411.245,1.007
411.275,1.013
411.305,1.013
411.335,1.010
411.365,1.012
411.395,1.012
411.425,1.014
411.455,1.020
411.485,1.018
411.515,1.012
411.545,1.012
411.575,1.017
411.605,1.014
411.635,1.017
411.665,1.014
411.695,1.013
411.725,1.017
411.755,1.017
411.785,1.010
411.815,1.010
411.845,1.010
411.875,1.012
411.905,1.012
411.935,1.012
411.965,1.013
411.995,1.016
412.025,1.015
412.055,1.011
412.085,1.014
412.115,1.016
412.145,1.014
412.175,1.011
412.205,1.009
412.235,1.013
412.265,1.016
412.295,1.016
412.325,1.014
412.355,1.012
412.385,1.016
412.415,1.016
412.445,1.008
412.475,1.014
412.505,1.011
412.535,1.016
412.565,1.015
412.595,1.013
412.625,1.012
412.655,1.012
412.685,1.014
412.715,1.013
412.745,1.014
412.775,1.015
412.805,1.014
412.835,1.012
412.865,1.011
412.895,1.009
412.925,1.013
412.955,1.020
412.985,1.012
413.015,1.011
413.045,1.016
413.075,1.015
413.105,1.014
413.135,1.012
413.165,1.014
413.195,1.013
413.225,1.010
413.255,1.011
413.285,1.008
413.315,1.008
413.345,1.012
413.375,1.011
413.405,1.016
413.435,1.014
413.465,1.014
413.495,1.011
413.525,1.010
413.555,1.012
413.585,1.011
413.615,1.013
413.645,1.007
413.675,1.015
413.705,1.016
413.735,1.015
413.765,1.016
413.795,1.020
413.825,1.014
413.855,1.009
413.885,1.012
413.915,1.013
413.945,1.017
413.975,1.020
414.005,1.008
414.035,1.010
414.065,1.018
414.095,1.012
414.125,1.016
414.155,1.011
414.185,1.014
414.215,1.013
414.245,1.014
414.275,1.010
414.305,1.011
414.335,1.011
414.365,1.014
414.395,1.015
414.425,1.010
414.455,1.009
414.485,1.011
414.515,1.011
414.545,1.008
414.575,1.013
414.605,1.010
414.635,1.009
414.665,1.013
414.695,1.010
414.725,1.011
414.755,1.017
414.785,1.014
414.815,1.009
414.845,1.012
414.875,1.013
414.905,1.012
414.935,1.010
414.965,1.013
414.995,1.013
415.025,1.013
415.055,1.011
415.085,1.003
415.115,1.008
415.145,1.008
415.175,1.009
415.205,1.008
415.235,1.015
415.265,1.013
415.295,1.007
415.325,1.015
415.355,1.010
415.385,1.005
415.415,1.012
415.445,1.011
415.475,1.016
415.505,1.013
415.535,1.015
415.565,1.007
415.595,1.014
415.625,1.014
415.655,1.012
415.685,1.011
415.715,1.013
415.745,1.009
415.775,1.018
415.805,1.009
415.835,1.012
415.865,1.014
415.895,1.016
415.925,1.018
415.955,1.016
415.985,1.017
416.015,1.017
416.045,1.016
416.075,1.012
416.105,1.018
416.135,1.014
416.165,1.006
416.195,1.005
416.225,1.008
416.255,1.010
416.285,1.015
416.315,1.016
416.345,1.014
416.375,1.016
416.405,1.015
416.435,1.011
416.465,1.009
416.495,1.010
416.525,1.008
416.555,1.012
416.585,1.013
416.615,1.009
416.645,1.012
416.675,1.015
416.705,1.017
416.735,1.015
416.765,1.013
416.795,1.014
416.825,1.013
416.855,1.017
416.885,1.013
416.915,1.009
416.945,1.008
416.975,1.014
417.005,1.014
417.035,1.014
417.065,1.013
417.095,1.009
417.125,1.009
417.155,1.014
417.185,1.015
417.215,1.011
417.245,1.008
417.275,1.012
417.305,1.012
417.335,1.012
417.365,1.010
417.395,1.009
417.425,1.011
417.455,1.015
417.485,1.017
417.515,1.014
417.545,1.012
417.575,1.014
417.605,1.017
417.635,1.015
417.665,1.018
417.695,1.011
417.725,1.010
417.755,1.013
417.785,1.012
417.815,1.011
417.845,1.011
417.875,1.008
417.905,1.005
417.935,1.008
417.965,1.010
417.995,1.006
418.025,1.009
418.055,1.006
418.085,1.007
418.115,1.009
418.145,1.012
418.175,1.011
418.205,1.012
418.235,1.016
418.265,1.013
418.295,1.011
418.325,1.012
418.355,1.010
418.385,1.009
418.415,1.007
418.445,1.011
418.475,1.016
418.505,1.009
418.535,1.012
418.565,1.017
418.595,1.013
418.625,1.014
418.655,1.012
418.685,1.009
418.715,1.017
418.745,1.013
418.775,1.013
418.805,1.012
418.835,1.007
418.865,1.010
418.895,1.015
418.925,1.015
418.955,1.014
418.985,1.012
419.015,1.014
419.045,1.010
419.075,1.013
419.105,1.011
419.135,1.010
419.165,1.012
419.195,1.012
419.225,1.011
419.255,1.010
419.285,1.013
419.315,1.013
419.345,1.006
419.375,1.010
419.405,1.010
419.435,1.013
419.465,1.012
419.495,1.005
419.525,1.009
419.555,1.009
419.585,1.013
419.615,1.009
419.645,1.012
419.675,1.009
419.705,1.010
419.735,1.013
419.765,1.011
419.795,1.008
419.825,1.009
419.855,1.008
419.885,1.012
419.915,1.008
419.945,1.008
419.975,1.010
420.005,1.008
420.035,1.010
420.065,1.009
420.095,1.009
420.125,1.008
420.155,1.008
420.185,1.007
420.215,1.012
420.245,1.014
420.275,1.014
420.305,1.009
420.335,1.005
420.365,1.012
420.395,1.015
420.425,1.011
420.455,1.012
420.485,1.008
420.515,1.013
420.545,1.013
420.575,1.017
420.605,1.014
420.635,1.011
420.665,1.009
420.695,1.010
420.725,1.013
420.755,1.010
420.785,1.011
420.815,1.012
420.845,1.009
420.875,1.011
420.905,1.009
420.935,1.014
420.965,1.012
420.995,1.010
421.025,1.010
421.055,1.008
421.085,1.012
421.115,1.016
421.145,1.012
421.175,1.009
421.205,1.013
421.235,1.016
421.265,1.010
421.295,1.012
421.325,1.011
421.355,1.008
421.385,1.010
421.415,1.010
421.445,1.007
421.475,1.011
421.505,1.011
421.535,1.011
421.565,1.011
421.595,1.003
421.625,1.011
421.655,1.004
421.685,1.006
421.715,1.007
421.745,1.004
421.775,1.008
421.805,1.012
421.835,1.005
421.865,1.003
421.895,1.010
421.925,1.013
421.955,1.012
421.985,1.013
422.015,1.007
422.045,1.008
422.075,1.011
422.105,1.007
422.135,1.009
422.165,1.009
422.195,1.010
422.225,1.011
422.255,1.008
422.285,1.010
422.315,1.013
422.345,1.010
422.375,1.012
422.405,1.010
422.435,1.011
422.465,1.013
422.495,1.014
422.525,1.011
422.555,1.007
422.585,1.010
422.615,1.008
422.645,1.010
422.675,1.004
422.705,1.008
422.735,1.009
422.765,1.013
422.795,1.011
422.825,1.006
422.855,1.007
422.885,1.009
422.915,1.012
422.945,1.011
422.975,1.006
423.005,1.007
423.035,1.010
423.065,1.008
423.095,1.008
423.125,1.009
423.155,1.011
423.185,1.010
423.215,1.008
423.245,1.010
423.275,1.008
423.305,1.008
423.335,1.008
423.365,1.005
423.395,1.010
423.425,1.009
423.455,1.006
423.485,1.006
423.515,1.005
423.545,1.012
423.575,1.013
423.605,1.012
423.635,1.004
423.665,1.005
423.695,1.005
423.725,1.009
423.755,1.015
423.785,1.015
423.815,1.010
423.845,1.006
423.875,1.009
423.905,1.009
423.935,1.002
423.965,1.000
423.995,1.002
424.025,1.004
424.055,1.009
424.085,1.011
424.115,1.021
424.145,1.018
424.175,1.013
424.205,1.015
424.235,1.014
424.265,1.007
424.295,1.006
424.325,1.008
424.355,1.012
424.385,1.012
424.415,1.018
424.445,1.014
424.475,1.018
424.505,1.017
424.535,1.021
424.565,1.018
424.595,1.014
424.625,1.011
424.655,1.008
424.685,1.007
424.715,1.010
424.745,1.010
424.775,1.012
424.805,1.010
424.835,1.012
424.865,1.011
424.895,1.013
424.925,1.010
424.955,1.010
424.985,1.010
425.015,1.006
425.045,1.011
425.075,1.011
425.105,1.008
425.135,1.007
425.165,1.009
425.195,1.013
425.225,1.015
425.255,1.010
425.285,1.002
425.315,1.008
425.345,1.005
425.375,1.007
425.405,1.012
425.435,1.011
425.465,1.009
425.495,1.006
425.525,1.006
425.555,1.005
425.585,1.011
425.615,1.007
425.645,1.009
425.675,1.009
425.705,1.011
425.735,1.006
425.765,1.007
425.795,1.006
425.825,1.008
425.855,1.014
425.885,1.014
425.915,1.004
425.945,1.004
425.975,1.010
426.005,1.007
426.035,1.009
426.065,1.012
426.095,1.010
426.125,1.010
426.155,1.007
426.185,1.008
426.215,1.012
426.245,1.013
426.275,1.008
426.305,1.008
426.335,1.004
426.365,1.006
426.395,1.011
426.425,1.012
426.455,1.012
426.485,1.008
426.515,1.016
426.545,1.016
426.575,1.008
426.605,1.008
426.635,1.010
426.665,1.002
426.695,1.007
426.725,1.005
426.755,1.008
426.785,1.018
426.815,1.014
426.845,1.002
426.875,1.009
426.905,1.011
426.935,1.009
426.965,1.007
426.995,1.011
427.025,1.007
427.055,1.006
427.085,1.009
427.115,1.010
427.145,1.011
427.175,1.009
427.205,1.012
427.235,1.009
427.265,1.009
427.295,1.012
427.325,1.010
427.355,1.008
427.385,1.005
427.415,1.006
427.445,1.008
427.475,1.013
427.505,1.008
427.535,1.004
427.565,1.008
427.595,1.010
427.625,1.014
427.655,1.008
427.685,1.008
427.715,1.011
427.745,1.009
427.775,1.008
427.805,1.009
427.835,1.007
427.865,1.010
427.895,1.008
427.925,1.004
427.955,1.008
427.985,1.010
428.015,1.009
428.045,1.007
428.075,1.015
428.105,1.010
428.135,1.006
428.165,1.003
428.195,1.006
428.225,1.010
428.255,1.009
428.285,1.011
428.315,1.004
428.345,1.009
428.375,1.011
428.405,1.013
428.435,1.010
428.465,1.008
428.495,1.009
428.525,1.010
428.555,1.007
428.585,1.009
428.615,1.006
428.645,1.008
428.675,1.007
428.705,1.006
428.735,1.009
428.765,1.008
428.795,1.004
428.825,1.007
428.855,1.009
428.885,1.011
428.915,1.007
428.945,1.006
428.975,1.010
429.005,1.012
429.035,1.013
429.065,1.011
429.095,1.006
429.125,1.007
429.155,1.009
429.185,1.010
429.215,1.008
429.245,1.008
429.275,1.008
429.305,1.007
429.335,1.005
429.365,1.012
429.395,1.010
429.425,1.011
429.455,1.009
429.485,1.008
429.515,1.015
429.545,1.015
429.575,1.016
429.605,1.007
429.635,1.009
429.665,1.005
429.695,1.008
429.725,1.013
429.755,1.014
429.785,1.005
429.815,1.010
429.845,1.009
429.875,1.014
429.905,1.013
429.935,1.015
429.965,1.008
429.995,1.010
430.025,1.013
430.055,1.010
430.085,1.008
430.115,1.007
430.145,1.010
430.175,1.007
430.205,1.010
430.235,1.011
430.265,1.012
430.295,1.008
430.325,1.008
430.355,1.012
430.385,1.011
430.415,1.011
430.445,1.010
430.475,1.013
430.505,1.009
430.535,1.010
430.565,1.007
430.595,1.000
430.625,0.996
430.655,1.008
430.685,1.013
430.715,1.015
430.745,1.014
430.775,1.013
430.805,1.022
430.835,1.022
430.865,1.019
430.895,1.014
430.925,1.015
430.955,1.012
430.985,1.009
431.015,1.008
431.045,1.009
431.075,1.013
431.105,1.014
431.135,1.016
431.165,1.016
431.195,1.011
431.225,1.013
431.255,1.016
431.285,1.018
431.315,1.011
431.345,1.009
431.375,1.012
431.405,1.012
431.435,1.011
431.465,1.011
431.495,1.011
431.525,1.007
431.555,1.016
431.585,1.019
431.615,1.010
431.645,1.012
431.675,1.010
431.705,1.010
431.735,1.016
431.765,1.011
431.795,1.012
431.825,1.005
431.855,1.012
431.885,1.017
431.915,1.013
431.945,1.013
431.975,1.007
432.005,1.011
432.035,1.011
432.065,1.016
432.095,1.016
432.125,1.012
432.155,1.011
432.185,1.012
432.215,1.013
432.245,1.012
432.275,1.012
432.305,1.016
432.335,1.013
432.365,1.012
432.395,1.014
432.425,1.012
432.455,1.017
432.485,1.012
432.515,1.006
432.545,1.004
432.575,1.008
432.605,1.009
432.635,1.014
432.665,1.012
432.695,1.007
432.725,1.011
432.755,1.012
432.785,1.008
432.815,1.005
432.845,1.007
432.875,1.012
432.905,1.011
432.935,1.008
432.965,1.010
432.995,1.012
433.025,1.015
433.055,1.013
433.085,1.012
433.115,1.009
433.145,1.012
433.175,1.012
433.205,1.009
433.235,1.011
433.265,1.010
433.295,1.012
433.325,1.015
433.355,1.012
433.385,1.011
433.415,1.011
433.445,1.014
433.475,1.018
433.505,1.015
433.535,1.011
433.565,1.007
433.595,1.009
433.625,1.012
433.655,1.011
433.685,1.012
433.715,1.012
433.745,1.013
433.775,1.014
433.805,1.013
433.835,1.008
433.865,1.008
433.895,1.012
433.925,1.014
433.955,1.011
433.985,1.010
434.015,1.012
434.045,1.010
434.075,1.011
434.105,1.012
434.135,1.014
434.165,1.019
434.195,1.014
434.225,1.007
434.255,1.010
434.285,1.010
434.315,1.012
434.345,1.013
434.375,1.011
434.405,1.008
434.435,1.011
434.465,1.010
434.495,1.004
434.525,1.007
434.555,1.011
434.585,1.009
434.615,1.012
434.645,1.011
434.675,1.007
434.705,1.010
434.735,1.007
434.765,1.007
434.795,1.009
434.825,1.008
434.855,1.008
434.885,1.009
434.915,1.007
434.945,1.007
434.975,1.012
435.005,1.013
435.035,1.007
435.065,1.006
435.095,1.008
435.125,1.011
435.155,1.012
435.185,1.012
435.215,1.004
435.245,1.010
435.275,1.010
435.305,1.015
435.335,1.013
435.365,1.010
435.395,1.006
435.425,1.011
435.455,1.011
435.485,1.011
435.515,1.009
435.545,1.012
435.575,1.008
435.605,1.010
435.635,1.010
435.665,1.014
435.695,1.010
435.725,1.010
435.755,1.009
435.785,1.015
435.815,1.013
435.845,1.006
435.875,1.002
435.905,1.007
435.935,1.011
435.965,1.012
435.995,1.015
436.025,1.008
436.055,1.011
436.085,1.014
436.115,1.011
436.145,1.008
436.175,1.013
436.205,1.006
436.235,1.011
436.265,1.007
436.295,1.007
436.325,1.007
436.355,1.010
436.385,1.011
436.415,1.009
436.445,1.010
436.475,1.011
436.505,1.013
436.535,1.009
436.565,1.004
436.595,1.011
436.625,1.013
436.655,1.007
436.685,1.007
436.715,1.010
436.745,1.015
436.775,1.007
436.805,1.011
436.835,1.005
436.865,1.010
436.895,1.011
436.925,1.010
436.955,1.009
436.985,1.005
437.015,1.011
437.045,1.011
437.075,1.010
437.105,1.006
437.135,1.009
437.165,1.008
437.195,1.011
437.225,1.011
437.255,1.010
437.285,1.010
437.315,1.010
437.345,1.007
437.375,1.013
437.405,1.016
437.435,1.010
437.465,1.004
437.495,1.006
437.525,1.010
437.555,1.015
437.585,1.012
437.615,1.006
437.645,1.007
437.675,1.011
437.705,1.011
437.735,1.006
437.765,1.010
437.795,1.008
437.825,1.009
437.855,1.008
437.885,1.009
437.915,1.009
437.945,1.006
437.975,1.010
438.005,1.010
438.035,1.011
438.065,1.010
438.095,1.009
438.125,1.013
438.155,1.009
438.185,1.016
438.215,1.012
438.245,1.010
438.275,1.008
438.305,1.012
438.335,1.009
438.365,1.014
438.395,1.010
438.425,1.009
438.455,1.012
438.485,1.011
438.515,1.007
438.545,1.004
438.575,1.009
438.605,1.010
438.635,1.009
438.665,1.009
438.695,1.009
438.725,1.008
438.755,1.007
438.785,1.010
438.815,1.008
438.845,1.009
438.875,1.011
438.905,1.012
438.935,1.008
438.965,1.009
438.995,1.010
439.025,1.009
439.055,1.008
439.085,1.005
439.115,1.008
439.145,1.016
439.175,1.013
439.205,1.010
439.235,1.005
439.265,1.012
439.295,1.012
439.325,1.010
439.355,1.010
439.385,1.014
439.415,1.011
439.445,1.015
439.475,1.016
439.505,1.014
439.535,1.011
439.565,1.008
439.595,1.013
439.625,1.012
439.655,1.016
439.685,1.012
439.715,1.011
439.745,1.013
439.775,1.010
439.805,1.015
439.835,1.015
439.865,1.014
439.895,1.011
439.925,1.012
439.955,1.016
439.985,1.015
440.015,1.009
440.045,1.007
440.075,1.007
440.105,1.007
440.135,1.008
440.165,1.008
440.195,1.009
440.225,1.011
440.255,1.010
440.285,1.011
440.315,1.012
440.345,1.012
440.375,1.011
440.405,1.007
440.435,1.008
440.465,1.009
440.495,1.009
440.525,1.013
440.555,1.004
440.585,1.013
440.615,1.010
440.645,1.007
440.675,1.008
440.705,1.010
440.735,1.012
440.765,1.013
440.795,1.010
440.825,1.004
440.855,1.008
440.885,1.010
440.915,1.004
440.945,1.006
440.975,1.010
441.005,1.007
441.035,1.012
441.065,1.007
441.095,1.011
441.125,1.010
441.155,1.013
441.185,1.013
441.215,1.012
441.245,1.015
441.275,1.011
441.305,1.009
441.335,1.008
441.365,1.010
441.395,1.015
441.425,1.013
441.455,1.012
441.485,1.012
441.515,1.010
441.545,1.015
441.575,1.013
441.605,1.008
441.635,1.007
441.665,1.009
441.695,1.009
441.725,1.010
441.755,1.010
441.785,1.005
441.815,1.007
441.845,1.012
441.875,1.006
441.905,1.010
441.935,1.008
441.965,1.008
441.995,1.012
442.025,1.010
442.055,1.013
442.085,1.010
442.115,1.012
442.145,1.009
442.175,1.017
442.205,1.012
442.235,1.008
442.265,1.005
442.295,1.009
442.325,1.009
442.355,1.013
442.385,1.011
442.415,1.008
442.445,1.008
442.475,1.009
442.505,1.010
442.535,1.010
442.565,1.009
442.595,1.007
442.625,1.010
442.655,1.011
442.685,1.013
442.715,1.012
442.745,1.012
442.775,1.011
442.805,1.008
442.835,1.014
442.865,1.011
442.895,1.010
442.925,1.007
442.955,1.013
442.985,1.012
443.015,1.007
443.045,1.010
443.075,1.009
443.105,1.012
443.135,1.013
443.165,1.012
443.195,1.003
443.225,1.007
443.255,1.008
443.285,1.009
443.315,1.007
443.345,1.006
443.375,1.013
443.405,1.007
443.435,1.007
443.465,1.008
443.495,1.010
443.525,1.010
443.555,1.014
443.585,1.012
443.615,1.010
443.645,1.013
443.675,1.014
443.705,1.009
443.735,1.008
443.765,1.011
443.795,1.016
443.825,1.010
443.855,1.008
443.885,1.012
443.915,1.017
443.945,1.015
443.975,1.013
444.005,1.011
444.035,1.010
444.065,1.010
444.095,1.007
444.125,1.011
444.155,1.011
444.185,1.011
444.215,1.008
444.245,1.009
444.275,1.012
444.305,1.006
444.335,1.010
444.365,1.011
444.395,1.010
444.425,1.011
444.455,1.006
444.485,1.008
444.515,1.010
444.545,1.011
444.575,1.010
444.605,1.006
444.635,1.007
444.665,1.011
444.695,1.008
444.725,1.016
444.755,1.014
444.785,1.006
444.815,1.006
444.845,1.010
444.875,1.011
444.905,1.008
444.935,1.008
444.965,1.010
444.995,1.009
445.025,1.010
445.055,1.008
445.085,1.007
445.115,1.006
445.145,1.010
445.175,1.013
445.205,1.011
445.235,1.010
445.265,1.013
445.295,1.011
445.325,1.012
445.355,1.010
445.385,1.010
445.415,1.008
445.445,1.008
445.475,1.012
445.505,1.015
445.535,1.010
445.565,1.006
445.595,1.009
445.625,1.014
445.655,1.010
445.685,1.011
445.715,1.009
445.745,1.008
445.775,1.010
445.805,1.007
445.835,1.010
445.865,1.010
445.895,1.008
445.925,1.004
445.955,1.011
445.985,1.011
446.015,1.012
446.045,1.010
446.075,1.006
446.105,1.007
446.135,1.012
446.165,1.013
446.195,1.008
446.225,1.004
446.255,1.005
446.285,1.010
446.315,1.012
446.345,1.012
446.375,1.008
446.405,1.008
446.435,1.009
446.465,1.012
446.495,1.009
446.525,1.009
446.555,1.009
446.585,1.010
446.615,1.009
446.645,1.012
446.675,1.008
446.705,1.010
446.735,1.013
446.765,1.009
446.795,1.010
446.825,1.009
446.855,1.011
446.885,1.008
446.915,1.007
446.945,1.009
446.975,1.012
447.005,1.008
447.035,1.005
447.065,1.006
447.095,1.011
447.125,1.012
447.155,1.011
447.185,1.007
447.215,1.003
447.245,1.011
447.275,1.015
447.305,1.010
447.335,1.014
447.365,1.008
447.395,1.007
447.425,1.008
447.455,1.012
447.485,1.010
447.515,1.008
447.545,1.008
447.575,1.012
447.605,1.010
447.635,1.006
447.665,1.011
447.695,1.009
447.725,1.011
447.755,1.006
447.785,1.010
447.815,1.011
447.845,1.005
447.875,1.007
447.905,1.009
447.935,1.012
447.965,1.009
447.995,1.009
448.025,1.004
448.055,1.005
448.085,1.012
448.115,1.005
448.145,1.007
448.175,1.008
448.205,1.012
448.235,1.007
448.265,1.012
448.295,1.008
448.325,1.008
448.355,1.007
448.385,1.008
448.415,1.007
448.445,1.011
448.475,1.012
448.505,1.014
448.535,1.013
448.565,1.008
448.595,1.013
448.625,1.012
448.655,1.010
448.685,1.009
448.715,1.008
448.745,1.013
448.775,1.011
448.805,1.013
448.835,1.010
448.865,1.013
448.895,1.006
448.925,1.026
448.955,1.014
448.985,1.000
449.015,0.993
449.045,0.997
449.075,1.005
449.105,1.016
449.135,1.013
449.165,1.010
449.195,1.007
449.225,1.005
449.255,1.010
449.285,1.014
449.315,1.010
449.345,1.011
449.375,1.007
449.405,1.011
449.435,1.003
449.465,1.000
449.495,1.004
449.525,1.013
449.555,1.012
449.585,1.014
449.615,1.013
449.645,1.006
449.675,1.009
449.705,1.014
449.735,1.012
449.765,1.015
449.795,1.009
449.825,1.006
449.855,1.011
449.885,1.012
449.915,1.012
449.945,1.011
449.975,1.013
450.005,1.009
450.035,1.014
450.065,1.013
450.095,1.009
450.125,1.006
450.155,1.010
