df_hash,22ZHK4.GW7WJ2
433.473,300
433.498,279
433.523,254
433.548,231
433.573,217
433.598,213
433.623,216
433.648,218
433.673,217
433.698,212
433.723,202
433.748,184
433.773,155
433.798,118
433.823,81
433.848,58
433.873,62
433.898,96
433.923,148
433.948,199
433.973,239
433.998,274
434.023,315
434.048,367
434.073,422
434.098,467
434.123,494
434.148,508
434.173,518
434.198,526
434.223,532
434.248,530
434.273,518
434.298,500
434.323,479
434.348,459
434.373,436
434.398,409
434.423,373
434.448,330
434.473,280
434.498,226
434.523,170
434.548,110
434.573,48
434.598,-4
434.623,-31
434.648,-24
434.673,15
434.698,70
434.723,127
434.748,179
434.773,234
434.798,295
434.823,357
434.848,409
434.873,442
434.898,457
434.923,462
434.948,467
434.973,475
434.998,481
435.023,479
435.048,464
435.073,438
435.098,407
435.123,376
435.148,346
435.173,312
435.198,272
435.223,232
435.248,198
435.273,171
435.298,142
435.323,102
435.348,56
435.373,22
435.398,18
435.423,45
435.448,89
435.473,128
435.498,153
435.523,174
435.548,202
435.573,235
435.598,262
435.623,268
435.648,252
435.673,227
435.698,205
435.723,190
435.748,174
435.773,153
435.798,128
435.823,108
435.848,98
435.873,95
435.898,91
435.923,82
435.948,66
435.973,48
435.998,27
436.023,0
436.048,-37
436.073,-75
436.098,-97
436.123,-92
436.148,-60
436.173,-11
436.198,43
436.223,103
436.248,171
436.273,243
436.298,306
436.323,355
436.348,398
436.373,456
436.398,542
436.423,643
436.448,733
436.473,789
436.498,809
436.523,806
436.548,790
436.573,764
436.598,727
436.623,681
436.648,631
436.673,582
436.698,534
436.723,487
436.748,443
436.773,402
436.798,353
436.823,287
436.848,209
436.873,144
436.898,118
436.923,131
436.948,153
436.973,155
436.998,139
437.023,144
437.048,213
437.073,347
437.098,507
437.123,647
437.148,748
437.173,819
437.198,874
437.223,905
437.248,895
437.273,834
437.298,732
437.323,607
437.348,468
437.373,319
437.398,163
437.423,9
437.448,-129
437.473,-253
437.498,-363
437.523,-460
437.548,-531
437.573,-565
437.598,-556
437.623,-506
437.648,-422
437.673,-314
437.698,-201
437.723,-107
437.748,-46
437.773,-13
437.798,16
437.823,60
437.848,115
437.873,161
437.898,191
437.923,212
437.948,241
437.973,281
437.998,317
438.023,332
438.048,329
438.073,321
438.098,321
438.123,327
438.148,328
438.173,319
438.198,309
438.223,304
438.248,308
438.273,316
438.298,324
438.323,329
438.348,325
438.373,311
438.398,292
438.423,283
438.448,299
438.473,339
438.498,390
438.523,437
438.548,474
438.573,509
438.598,544
438.623,575
438.648,591
438.673,590
438.698,582
438.723,576
438.748,572
438.773,566
438.798,552
438.823,530
438.848,504
438.873,476
438.898,443
438.923,408
438.948,374
438.973,341
438.998,306
439.023,267
439.048,227
439.073,189
439.098,154
439.123,115
439.148,72
439.173,33
439.198,17
439.223,33
439.248,68
439.273,102
439.298,123
439.323,135
439.348,152
439.373,176
439.398,197
439.423,204
439.448,194
439.473,177
439.498,165
439.523,161
439.548,159
439.573,155
439.598,145
439.623,131
439.648,113
439.673,95
439.698,83
439.723,87
439.748,111
439.773,153
439.798,197
439.823,224
439.848,223
439.873,197
439.898,165
439.923,149
439.948,163
439.973,201
439.998,248
440.023,288
440.048,315
440.073,339
440.098,368
440.123,407
440.148,449
440.173,490
440.198,525
440.223,556
440.248,582
440.273,600
440.298,607
440.323,599
440.348,578
440.373,548
440.398,512
440.423,476
440.448,440
440.473,403
440.498,365
440.523,324
440.548,280
440.573,229
440.598,168
440.623,101
440.648,44
440.673,12
440.698,14
440.723,40
440.748,73
440.773,103
440.798,130
440.823,166
440.848,213
440.873,265
440.898,306
440.923,327
440.948,332
440.973,332
440.998,335
441.023,341
441.048,343
441.073,337
441.098,324
441.123,308
441.148,293
441.173,279
441.198,260
441.223,235
441.248,203
441.273,169
441.298,134
441.323,97
441.348,57
441.373,19
441.398,-2
441.423,3
441.448,35
441.473,80
441.498,120
441.523,152
441.548,185
441.573,226
441.598,272
441.623,310
441.648,330
441.673,339
441.698,351
441.723,373
441.748,399
441.773,415
441.798,413
441.823,398
441.848,381
441.873,368
441.898,354
441.923,333
441.948,305
441.973,278
441.998,258
442.023,243
442.048,223
442.073,191
442.098,155
442.123,132
442.148,137
442.173,166
442.198,203
442.223,234
442.248,260
442.273,292
442.298,339
442.323,390
442.348,428
442.373,439
442.398,432
442.423,422
442.448,420
442.473,420
442.498,412
442.523,392
442.548,370
442.573,354
442.598,342
442.623,322
442.648,289
442.673,249
442.698,212
442.723,184
442.748,155
442.773,114
442.798,67
442.823,32
442.848,28
442.873,58
442.898,108
442.923,159
442.948,202
442.973,241
442.998,280
443.023,320
443.048,354
443.073,376
443.098,386
443.123,389
443.148,389
443.173,387
443.198,385
443.223,381
443.248,373
443.273,359
443.298,340
443.323,318
443.348,297
443.373,276
443.398,254
443.423,233
443.448,215
443.473,202
443.498,186
443.523,160
443.548,124
443.573,94
443.598,91
443.623,121
443.648,172
443.673,221
443.698,257
443.723,288
443.748,327
443.773,376
443.798,423
443.823,451
443.848,462
443.873,465
443.898,470
443.923,476
443.948,475
443.973,464
443.998,447
444.023,431
444.048,416
444.073,396
444.098,372
444.123,345
444.148,318
444.173,291
444.198,260
444.223,223
444.248,184
444.273,142
444.298,99
444.323,61
444.348,40
444.373,44
444.398,65
444.423,86
444.448,93
444.473,88
444.498,89
444.523,103
444.548,116
444.573,106
444.598,68
444.623,25
444.648,-1
444.673,-15
444.698,-42
444.723,-98
444.748,-166
444.773,-214
444.798,-234
444.823,-247
444.848,-278
444.873,-304
444.898,-261
444.923,-101
444.948,159
444.973,441
444.998,661
445.023,787
445.048,848
445.073,880
445.098,890
445.123,861
445.148,790
445.173,704
445.198,644
445.223,627
445.248,636
445.273,643
445.298,639
445.323,633
445.348,635
445.373,640
445.398,633
445.423,607
445.448,567
445.473,526
445.498,488
445.523,445
445.548,390
445.573,328
445.598,268
445.623,219
445.648,179
445.673,147
445.698,121
445.723,103
445.748,92
445.773,79
445.798,59
445.823,31
445.848,8
445.873,2
445.898,17
445.923,45
445.948,72
445.973,92
445.998,109
446.023,132
446.048,168
446.073,211
446.098,250
446.123,274
446.148,285
446.173,291
446.198,301
446.223,312
446.248,318
446.273,314
446.298,302
446.323,291
446.348,284
446.373,278
446.398,265
446.423,244
446.448,221
446.473,204
446.498,189
446.523,168
446.548,135
446.573,100
446.598,80
446.623,89
446.648,123
446.673,162
446.698,192
446.723,216
446.748,248
446.773,293
446.798,342
446.823,377
446.848,392
446.873,395
446.898,397
446.923,402
446.948,401
446.973,387
446.998,361
447.023,334
447.048,310
447.073,286
447.098,257
447.123,225
447.148,197
447.173,172
447.198,145
447.223,111
447.248,75
447.273,57
447.298,68
447.323,104
447.348,146
447.373,179
447.398,206
447.423,236
447.448,278
447.473,323
447.498,360
447.523,383
447.548,394
447.573,402
447.598,407
447.623,406
447.648,396
447.673,379
447.698,362
447.723,346
447.748,328
447.773,305
447.798,278
447.823,251
447.848,228
447.873,209
447.898,191
447.923,167
447.948,135
447.973,99
447.998,74
448.023,74
448.048,106
448.073,158
448.098,211
448.123,253
448.148,286
448.173,324
448.198,373
448.223,426
448.248,467
448.273,488
448.298,494
448.323,496
448.348,500
448.373,499
448.398,489
448.423,471
448.448,451
448.473,435
448.498,419
448.523,398
448.548,371
448.573,344
448.598,320
448.623,296
448.648,267
448.673,235
448.698,203
448.723,177
448.748,154
448.773,126
448.798,92
448.823,64
448.848,57
448.873,76
448.898,111
448.923,148
448.948,178
448.973,205
448.998,239
449.023,277
449.048,311
449.073,330
449.098,330
449.123,319
449.148,305
449.173,296
449.198,289
449.223,283
449.248,273
449.273,258
449.298,240
449.323,221
449.348,200
449.373,177
449.398,150
449.423,120
449.448,90
449.473,63
449.498,38
449.523,15
449.548,-3
449.573,-15
449.598,-18
449.623,-16
449.648,-17
449.673,-19
449.698,-9
449.723,31
449.748,112
449.773,224
449.798,350
449.823,480
449.848,617
449.873,764
449.898,909
449.923,1029
449.948,1104
449.973,1140
449.998,1153
450.023,1156
450.048,1141
450.073,1086
450.098,983
450.123,849
450.148,706
450.173,564
450.198,411
450.223,237
450.248,48
450.273,-128
450.298,-275
450.323,-394
450.348,-499
450.373,-593
450.398,-658
450.423,-668
450.448,-621
450.473,-539
450.498,-457
450.523,-390
450.548,-335
450.573,-285
450.598,-238
450.623,-196
450.648,-150
450.673,-83
450.698,10
450.723,115
450.748,203
450.773,266
450.798,319
450.823,386
450.848,467
450.873,539
450.898,580
450.923,592
450.948,594
450.973,598
450.998,591
451.023,552
451.048,486
451.073,428
451.098,418
451.123,460
451.148,524
451.173,574
451.198,599
451.223,615
451.248,638
451.273,661
451.298,666
451.323,644
451.348,606
451.373,566
451.398,528
451.423,486
451.448,436
451.473,389
451.498,354
451.523,331
451.548,308
451.573,275
451.598,233
451.623,193
451.648,158
451.673,122
451.698,79
451.723,40
451.748,22
451.773,33
451.798,65
451.823,97
451.848,118
451.873,133
451.898,152
451.923,177
451.948,197
451.973,206
451.998,205
452.023,203
452.048,204
452.073,204
452.098,195
452.123,179
452.148,164
452.173,153
452.198,143
452.223,128
452.248,110
452.273,99
452.298,94
452.323,87
452.348,68
452.373,40
452.398,20
452.423,27
452.448,62
452.473,110
452.498,153
452.523,188
452.548,223
452.573,267
452.598,316
452.623,357
452.648,381
452.673,392
452.698,398
452.723,404
452.748,409
452.773,410
452.798,404
452.823,392
452.848,373
452.873,348
452.898,318
452.923,288
452.948,263
452.973,245
452.998,233
453.023,224
453.048,215
453.073,202
453.098,187
453.123,178
453.148,189
453.173,230
453.198,299
453.223,379
453.248,458
453.273,530
453.298,600
453.323,667
453.348,722
453.373,753
453.398,760
453.423,754
453.448,746
453.473,737
453.498,714
453.523,667
453.548,599
453.573,521
453.598,443
453.623,368
453.648,296
453.673,226
453.698,159
453.723,93
453.748,23
453.773,-49
453.798,-120
453.823,-181
453.848,-230
453.873,-270
453.898,-301
453.923,-311
453.948,-291
453.973,-242
453.998,-179
454.023,-114
454.048,-53
454.073,10
454.098,81
454.123,152
454.148,213
454.173,257
454.198,289
454.223,317
454.248,346
454.273,373
454.298,394
454.323,407
454.348,413
454.373,413
454.398,408
454.423,398
454.448,383
454.473,364
454.498,343
454.523,323
454.548,306
454.573,287
454.598,257
454.623,212
454.648,162
454.673,127
454.698,122
454.723,145
454.748,181
454.773,222
454.798,267
454.823,319
454.848,368
454.873,393
454.898,382
454.923,348
454.948,324
454.973,335
454.998,382
455.023,439
455.048,483
455.073,501
455.098,499
455.123,486
455.148,472
455.173,460
455.198,446
455.223,423
455.248,383
455.273,325
455.298,256
455.323,183
455.348,107
455.373,29
455.398,-43
455.423,-92
455.448,-103
455.473,-83
455.498,-50
455.523,-23
455.548,1
455.573,44
455.598,113
455.623,192
455.648,255
455.673,289
455.698,308
455.723,332
455.748,368
455.773,403
455.798,424
455.823,432
455.848,436
455.873,442
455.898,446
455.923,443
455.948,439
455.973,443
455.998,459
456.023,477
456.048,480
456.073,461
456.098,419
456.123,360
456.148,291
456.173,222
456.198,171
456.223,151
456.248,163
456.273,193
456.298,220
456.323,235
456.348,237
456.373,233
456.398,223
456.423,206
456.448,181
456.473,154
456.498,129
456.523,108
456.548,94
456.573,91
456.598,100
456.623,116
456.648,126
456.673,123
456.698,116
456.723,118
456.748,138
456.773,172
456.798,209
456.823,244
456.848,277
456.873,304
456.898,317
456.923,310
456.948,294
456.973,289
456.998,310
457.023,350
457.048,390
457.073,418
457.098,436
457.123,455
457.148,479
457.173,499
457.198,503
457.223,491
457.248,474
457.273,460
457.298,451
457.323,443
457.348,432
457.373,417
457.398,400
457.423,382
457.448,362
457.473,339
457.498,311
457.523,279
457.548,245
457.573,214
457.598,186
457.623,154
457.648,113
457.673,65
457.698,24
457.723,9
457.748,28
457.773,71
457.798,116
457.823,152
457.848,180
457.873,213
457.898,252
457.923,289
457.948,312
457.973,320
457.998,319
458.023,320
458.048,322
458.073,323
458.098,318
458.123,306
458.148,291
458.173,278
458.198,264
458.223,248
458.248,223
458.273,191
458.298,156
458.323,121
458.348,86
458.373,46
458.398,-3
458.423,-52
458.448,-81
458.473,-74
458.498,-38
458.523,7
458.548,42
458.573,67
458.598,98
458.623,147
458.648,209
458.673,265
458.698,307
458.723,339
458.748,374
458.773,412
458.798,446
458.823,466
458.848,475
458.873,480
458.898,485
458.923,485
458.948,480
458.973,475
458.998,476
459.023,481
459.048,480
459.073,468
459.098,454
459.123,449
459.148,454
459.173,460
459.198,456
459.223,450
459.248,456
459.273,479
459.298,500
459.323,493
459.348,446
459.373,375
459.398,305
459.423,252
459.448,211
459.473,175
459.498,143
459.523,119
459.548,106
459.573,99
459.598,91
459.623,78
459.648,65
459.673,58
459.698,59
459.723,69
459.748,85
459.773,105
459.798,124
459.823,141
459.848,153
459.873,161
459.898,166
459.923,169
459.948,176
459.973,198
459.998,246
460.023,319
460.048,398
460.073,457
460.098,486
460.123,488
460.148,479
460.173,467
460.198,449
460.223,418
460.248,375
460.273,330
460.298,293
460.323,266
460.348,244
460.373,222
460.398,200
460.423,180
460.448,161
460.473,139
460.498,109
460.523,77
460.548,51
460.573,39
460.598,39
460.623,40
460.648,34
460.673,22
460.698,16
460.723,30
460.748,70
460.773,125
460.798,180
460.823,228
460.848,272
460.873,319
460.898,373
460.923,427
460.948,468
460.973,493
460.998,504
461.023,513
461.048,523
461.073,529
461.098,526
461.123,511
461.148,486
461.173,456
461.198,426
461.223,393
461.248,356
461.273,312
461.298,266
461.323,224
461.348,189
461.373,159
461.398,124
461.423,82
461.448,42
461.473,26
461.498,44
461.523,91
461.548,144
461.573,186
461.598,217
461.623,248
461.648,288
461.673,331
461.698,364
461.723,382
461.748,389
461.773,395
461.798,403
461.823,408
461.848,406
461.873,397
461.898,387
461.923,374
461.948,359
461.973,342
461.998,325
462.023,312
462.048,298
462.073,278
462.098,251
462.123,224
462.148,201
462.173,175
462.198,139
462.223,98
462.248,70
462.273,75
462.298,110
462.323,157
462.348,196
462.373,224
462.398,257
462.423,304
462.448,356
462.473,394
462.498,408
462.523,406
462.548,400
462.573,400
462.598,400
462.623,395
462.648,385
462.673,370
462.698,355
462.723,337
462.748,320
462.773,303
462.798,285
462.823,263
462.848,236
462.873,208
462.898,184
462.923,162
462.948,134
462.973,99
462.998,71
463.023,68
463.048,98
463.073,144
463.098,181
463.123,201
463.148,220
463.173,254
463.198,304
463.223,349
463.248,372
463.273,372
463.298,366
463.323,368
463.348,375
463.373,379
463.398,376
463.423,372
463.448,370
463.473,367
463.498,357
463.523,344
463.548,336
463.573,336
463.598,340
463.623,342
463.648,343
463.673,342
463.698,335
463.723,315
463.748,281
463.773,249
463.798,239
463.823,262
463.848,302
463.873,341
463.898,369
463.923,393
463.948,421
463.973,451
463.998,469
464.023,466
464.048,443
464.073,410
464.098,375
464.123,338
464.148,296
464.173,246
464.198,186
464.223,117
464.248,47
464.273,-17
464.298,-78
464.323,-145
464.348,-228
464.373,-320
464.398,-398
464.423,-449
464.448,-486
464.473,-535
464.498,-595
464.523,-615
464.548,-526
464.573,-303
464.598,-6
464.623,262
464.648,432
464.673,512
464.698,566
464.723,638
464.748,724
464.773,785
464.798,805
464.823,798
464.848,791
464.873,785
464.898,763
464.923,715
464.948,656
464.973,615
464.998,603
465.023,602
465.048,587
465.073,550
465.098,501
465.123,452
465.148,406
465.173,357
465.198,308
465.223,274
465.248,270
465.273,293
465.298,330
465.323,364
465.348,389
465.373,408
465.398,424
465.423,433
465.448,431
465.473,418
465.498,401
465.523,382
465.548,358
465.573,325
465.598,284
465.623,243
465.648,208
465.673,177
465.698,144
465.723,106
465.748,68
465.773,36
465.798,6
465.823,-26
465.848,-56
465.873,-70
465.898,-54
465.923,-12
465.948,34
465.973,69
465.998,91
466.023,116
466.048,155
466.073,202
466.098,240
466.123,259
466.148,267
466.173,275
466.198,286
466.223,294
466.248,293
466.273,285
466.298,278
466.323,274
466.348,264
466.373,245
466.398,224
466.423,211
466.448,206
466.473,201
466.498,187
466.523,171
466.548,167
466.573,187
466.598,224
466.623,258
466.648,281
466.673,300
466.698,328
466.723,368
466.748,409
466.773,434
466.798,440
466.823,437
466.848,434
466.873,434
466.898,431
466.923,420
466.948,402
466.973,383
466.998,363
467.023,336
467.048,301
467.073,261
467.098,227
467.123,199
467.148,171
467.173,133
467.198,87
467.223,48
467.248,32
467.273,42
467.298,63
467.323,78
467.348,80
467.373,82
467.398,97
467.423,127
467.448,162
467.473,189
467.498,205
467.523,216
467.548,230
467.573,245
467.598,257
467.623,262
467.648,262
467.673,261
467.698,261
467.723,262
467.748,266
467.773,278
467.798,299
467.823,327
467.848,355
467.873,377
467.898,388
467.923,388
467.948,379
467.973,369
467.998,365
468.023,373
468.048,393
468.073,421
468.098,452
468.123,482
468.148,507
468.173,525
468.198,534
468.223,533
468.248,525
468.273,519
468.298,520
468.323,529
468.348,537
468.373,538
468.398,526
468.423,505
468.448,484
468.473,465
468.498,447
468.523,423
468.548,389
468.573,348
468.598,304
468.623,256
468.648,200
468.673,135
468.698,73
468.723,35
468.748,32
468.773,60
468.798,98
468.823,127
468.848,147
468.873,167
468.898,194
468.923,223
468.948,245
468.973,257
468.998,263
469.023,270
469.048,274
469.073,269
469.098,249
469.123,215
469.148,175
469.173,132
469.198,88
469.223,44
469.248,3
469.273,-35
469.298,-80
469.323,-138
469.348,-204
469.373,-259
469.398,-283
469.423,-271
469.448,-239
469.473,-211
469.498,-199
469.523,-197
469.548,-190
469.573,-173
469.598,-153
469.623,-142
469.648,-141
469.673,-135
469.698,-100
469.723,-18
469.748,110
469.773,267
469.798,425
469.823,557
469.848,650
469.873,707
469.898,739
469.923,760
469.948,775
469.973,783
469.998,777
470.023,757
470.048,728
470.073,704
470.098,695
470.123,702
470.148,715
470.173,724
470.198,727
470.223,734
470.248,756
470.273,790
470.298,823
470.323,838
470.348,824
470.373,789
470.398,743
470.423,694
470.448,640
470.473,577
470.498,508
470.523,439
470.548,376
470.573,315
470.598,253
470.623,188
470.648,125
470.673,69
470.698,19
470.723,-33
470.748,-96
470.773,-161
470.798,-207
470.823,-221
470.848,-204
470.873,-171
470.898,-140
470.923,-113
470.948,-84
470.973,-50
470.998,-15
471.023,8
471.048,15
471.073,9
471.098,-2
471.123,-12
471.148,-17
471.173,-14
471.198,7
471.223,54
471.248,124
471.273,205
471.298,279
471.323,333
471.348,364
471.373,377
471.398,379
471.423,374
471.448,362
471.473,341
471.498,310
471.523,276
471.548,253
471.573,256
471.598,287
471.623,332
471.648,373
471.673,400
471.698,421
471.723,446
471.748,476
471.773,501
471.798,509
471.823,500
471.848,488
471.873,482
471.898,481
471.923,477
471.948,466
471.973,453
471.998,442
472.023,432
472.048,415
472.073,388
472.098,355
472.123,319
472.148,274
472.173,207
472.198,115
472.223,19
472.248,-52
472.273,-78
472.298,-60
472.323,-21
472.348,20
472.373,59
472.398,100
472.423,147
472.448,195
472.473,232
472.498,252
472.523,259
472.548,262
472.573,268
472.598,276
472.623,276
472.648,265
472.673,247
472.698,233
472.723,228
472.748,231
472.773,233
472.798,230
472.823,224
472.848,219
472.873,214
472.898,203
472.923,186
472.948,174
472.973,186
472.998,229
473.023,296
473.048,368
473.073,437
473.098,500
473.123,561
473.148,612
473.173,640
473.198,638
473.223,613
473.248,583
473.273,557
473.298,536
473.323,515
473.348,492
473.373,467
473.398,438
473.423,399
473.448,348
473.473,292
473.498,241
473.523,200
473.548,163
473.573,123
473.598,73
473.623,16
473.648,-42
473.673,-95
473.698,-131
473.723,-139
473.748,-116
473.773,-71
473.798,-21
473.823,24
473.848,69
473.873,122
473.898,179
473.923,230
473.948,264
473.973,282
473.998,295
474.023,311
474.048,327
474.073,337
474.098,342
474.123,348
474.148,356
474.173,361
474.198,357
474.223,343
474.248,330
474.273,318
474.298,301
474.323,269
474.348,233
474.373,213
474.398,225
474.423,264
474.448,306
474.473,336
474.498,359
474.523,389
474.548,428
474.573,459
474.598,466
474.623,451
474.648,433
474.673,426
474.698,424
474.723,416
474.748,392
474.773,359
474.798,325
474.823,289
474.848,250
474.873,208
474.898,170
474.923,136
474.948,99
474.973,49
474.998,-5
475.023,-40
475.048,-37
475.073,0
475.098,47
475.123,83
475.148,109
475.173,138
475.198,180
475.223,225
475.248,259
475.273,276
475.298,287
475.323,301
475.348,321
475.373,337
475.398,343
475.423,340
475.448,332
475.473,325
475.498,318
475.523,311
475.548,305
475.573,300
475.598,292
475.623,280
475.648,264
475.673,245
475.698,223
475.723,198
475.748,174
475.773,160
475.798,169
475.823,203
475.848,247
475.873,284
475.898,310
475.923,335
475.948,372
475.973,419
475.998,464
476.023,495
476.048,511
476.073,525
476.098,547
476.123,577
476.148,605
476.173,622
476.198,630
476.223,631
476.248,629
476.273,621
476.298,606
476.323,581
476.348,551
476.373,519
476.398,486
476.423,450
476.448,408
476.473,353
476.498,287
476.523,218
476.548,164
476.573,136
476.598,134
476.623,147
476.648,157
476.673,152
476.698,132
476.723,100
476.748,60
476.773,12
476.798,-48
476.823,-122
476.848,-197
476.873,-255
476.898,-282
476.923,-274
476.948,-244
476.973,-209
476.998,-179
477.023,-154
477.048,-130
477.073,-112
477.098,-105
477.123,-105
477.148,-102
477.173,-86
477.198,-59
477.223,-37
477.248,-23
477.273,0
477.298,66
477.323,186
477.348,343
477.373,498
477.398,626
477.423,733
477.448,837
477.473,935
477.498,1000
477.523,999
477.548,932
477.573,831
477.598,737
477.623,670
477.648,619
477.673,562
477.698,488
477.723,407
477.748,338
477.773,289
477.798,257
477.823,229
477.848,192
477.873,147
477.898,110
477.923,100
477.948,125
477.973,173
477.998,218
478.023,242
478.048,249
478.073,258
478.098,284
478.123,317
478.148,339
478.173,338
478.198,320
478.223,304
478.248,301
478.273,307
478.298,315
478.323,319
478.348,321
478.373,320
478.398,309
478.423,283
478.448,246
478.473,209
478.498,178
478.523,155
478.548,135
478.573,120
478.598,117
478.623,131
478.648,156
478.673,181
478.698,201
478.723,217
478.748,233
478.773,251
478.798,263
478.823,265
478.848,258
478.873,247
478.898,234
478.923,217
478.948,194
478.973,164
478.998,132
479.023,100
479.048,69
479.073,37
479.098,5
479.123,-24
479.148,-53
479.173,-82
479.198,-105
479.223,-113
479.248,-92
479.273,-36
479.298,44
479.323,134
479.348,215
479.373,283
479.398,345
479.423,406
479.448,468
479.473,525
479.498,575
479.523,622
479.548,669
479.573,715
479.598,755
479.623,781
479.648,795
479.673,800
479.698,804
479.723,806
479.748,802
479.773,785
479.798,754
479.823,705
479.848,642
479.873,573
479.898,513
479.923,480
479.948,479
479.973,498
479.998,513
480.023,500
480.048,452
480.073,380
480.098,296
480.123,207
480.148,111
480.173,10
480.198,-81
480.223,-150
480.248,-189
480.273,-206
480.298,-215
480.323,-223
480.348,-230
480.373,-234
480.398,-237
480.423,-240
480.448,-244
480.473,-243
480.498,-241
480.523,-243
480.548,-248
480.573,-245
480.598,-214
480.623,-151
480.648,-71
480.673,1
480.698,55
480.723,106
480.748,176
480.773,269
480.798,368
480.823,447
480.848,498
480.873,532
480.898,566
480.923,597
480.948,616
480.973,615
480.998,596
481.023,568
481.048,535
481.073,496
481.098,455
481.123,425
481.148,413
481.173,410
481.198,399
481.223,371
481.248,339
481.273,326
481.298,346
481.323,384
481.348,414
481.373,417
481.398,397
481.423,367
481.448,341
481.473,321
481.498,303
481.523,283
481.548,266
481.573,259
481.598,267
481.623,288
481.648,309
481.673,315
481.698,301
481.723,271
481.748,240
481.773,218
481.798,205
481.823,195
481.848,182
481.873,165
481.898,144
481.923,117
481.948,81
481.973,47
481.998,35
482.023,59
482.048,114
482.073,177
482.098,229
482.123,267
482.148,304
482.173,348
482.198,392
482.223,420
482.248,427
482.273,423
482.298,421
482.323,426
482.348,427
482.373,413
482.398,387
482.423,359
482.448,339
482.473,324
482.498,305
482.523,279
482.548,253
482.573,231
482.598,206
482.623,169
482.648,122
482.673,84
482.698,77
482.723,107
482.748,157
482.773,203
482.798,234
482.823,258
482.848,287
482.873,323
482.898,351
482.923,358
482.948,346
482.973,330
482.998,323
483.023,325
483.048,327
483.073,321
483.098,304
483.123,281
483.148,254
483.173,224
483.198,190
483.223,157
483.248,125
483.273,92
483.298,51
483.323,0
483.348,-50
483.373,-85
483.398,-90
483.423,-64
483.448,-22
483.473,21
483.498,61
483.523,103
483.548,155
483.573,215
483.598,270
483.623,308
483.648,332
483.673,360
483.698,413
483.723,493
483.748,581
483.773,654
483.798,702
483.823,733
483.848,761
483.873,785
483.898,792
483.923,771
483.948,724
483.973,663
483.998,595
484.023,524
484.048,454
484.073,396
484.098,360
484.123,344
484.148,333
484.173,312
484.198,280
484.223,248
484.248,221
484.273,193
484.298,152
484.323,97
484.348,39
484.373,-11
484.398,-57
484.423,-105
484.448,-160
484.473,-212
484.498,-253
484.523,-281
484.548,-303
484.573,-321
484.598,-325
484.623,-307
484.648,-273
484.673,-235
484.698,-198
484.723,-147
484.748,-62
484.773,56
484.798,188
484.823,302
484.848,392
484.873,472
484.898,560
484.923,654
484.948,733
484.973,781
484.998,797
485.023,795
485.048,787
485.073,768
485.098,734
485.123,688
485.148,639
485.173,595
485.198,554
485.223,509
485.248,457
485.273,403
485.298,354
485.323,310
485.348,267
485.373,222
485.398,183
485.423,160
485.448,163
485.473,188
485.498,220
485.523,244
485.548,254
485.573,256
485.598,257
485.623,261
485.648,260
485.673,248
485.698,227
485.723,207
485.748,197
485.773,194
485.798,190
485.823,183
485.848,179
485.873,187
485.898,203
485.923,213
485.948,209
485.973,196
485.998,184
486.023,174
486.048,152
486.073,111
486.098,67
486.123,50
486.148,77
486.173,134
486.198,191
486.223,230
486.248,257
486.273,285
486.298,317
486.323,350
486.348,394
486.373,479
486.398,629
486.423,828
486.448,1017
486.473,1133
486.498,1149
486.523,1083
486.548,971
486.573,838
486.598,693
486.623,544
486.648,400
486.673,267
486.698,136
486.723,1
486.748,-128
486.773,-230
486.798,-291
486.823,-322
486.848,-346
486.873,-378
486.898,-405
486.923,-406
486.948,-375
486.973,-326
486.998,-283
487.023,-258
487.048,-248
487.073,-244
487.098,-239
487.123,-227
487.148,-203
487.173,-168
487.198,-129
487.223,-94
487.248,-64
487.273,-34
487.298,0
487.323,35
487.348,70
487.373,114
487.398,183
487.423,283
487.448,406
487.473,530
487.498,641
487.523,740
487.548,836
487.573,922
487.598,983
487.623,1002
487.648,984
487.673,949
487.698,914
487.723,882
487.748,840
487.773,777
487.798,696
487.823,613
487.848,541
487.873,486
487.898,439
487.923,390
487.948,334
487.973,281
487.998,247
488.023,240
488.048,251
488.073,262
488.098,258
488.123,241
488.148,227
488.173,226
488.198,233
488.223,233
488.248,218
488.273,188
488.298,154
488.323,119
488.348,81
488.373,40
488.398,1
488.423,-26
488.448,-39
488.473,-45
488.498,-53
488.523,-62
488.548,-69
488.573,-69
488.598,-64
488.623,-57
488.648,-43
488.673,-16
488.698,33
488.723,105
488.748,189
488.773,276
488.798,361
488.823,439
488.848,502
488.873,545
488.898,566
488.923,577
488.948,592
488.973,614
488.998,634
489.023,634
489.048,605
489.073,553
489.098,494
489.123,442
489.148,401
489.173,366
489.198,331
489.223,290
489.248,245
489.273,194
489.298,146
489.323,112
489.348,107
489.373,132
489.398,173
489.423,211
489.448,237
489.473,256
489.498,276
489.523,299
489.548,314
489.573,311
489.598,296
489.623,282
489.648,277
489.673,270
489.698,246
489.723,204
489.748,159
489.773,127
489.798,108
489.823,90
489.848,64
489.873,38
489.898,25
489.923,22
489.948,13
489.973,-19
489.998,-65
490.023,-94
490.048,-80
490.073,-28
490.098,34
490.123,85
490.148,127
490.173,178
490.198,249
490.223,333
490.248,413
490.273,479
490.298,530
490.323,568
490.348,589
490.373,589
490.398,571
490.423,547
490.448,520
490.473,488
490.498,444
490.523,392
490.548,343
490.573,303
