df_hash,22ZHK4.MC7JBY
56.817,1.028
56.847,1.021
56.877,1.023
56.907,1.025
56.937,1.015
56.967,1.021
56.997,1.023
57.027,1.021
57.057,1.026
57.087,1.020
57.117,1.028
57.147,1.017
57.177,1.018
57.207,1.021
57.237,1.023
57.267,1.019
57.297,1.020
57.327,1.023
57.357,1.025
57.387,1.018
57.417,1.026
57.447,1.024
57.477,1.021
57.507,1.029
57.537,1.015
57.567,1.016
57.597,1.022
57.627,1.026
57.657,1.021
57.687,1.028
57.717,1.023
57.747,1.021
57.777,1.020
57.807,1.024
57.837,1.023
57.867,1.023
57.897,1.017
57.927,1.028
57.957,1.021
57.987,1.029
58.017,1.025
58.047,1.019
58.077,1.031
58.107,1.014
58.137,1.015
58.167,1.021
58.197,1.026
58.227,1.027
58.257,1.021
58.287,1.025
58.317,1.026
58.347,1.021
58.377,1.021
58.407,1.022
58.437,1.022
58.467,1.020
58.497,1.025
58.527,1.017
58.557,1.031
58.587,1.017
58.617,1.031
58.647,1.021
58.677,1.015
58.707,1.016
58.737,1.021
58.767,1.025
58.797,1.026
58.827,1.021
58.857,1.023
58.887,1.024
58.917,1.019
58.947,1.023
58.977,1.022
59.007,1.021
59.037,1.024
59.067,1.022
59.097,1.026
59.127,1.021
59.157,1.021
59.187,1.023
59.217,1.021
59.247,1.019
59.277,1.022
59.307,1.026
59.337,1.021
59.367,1.026
59.397,1.017
59.427,1.024
59.457,1.022
59.487,1.021
59.517,1.020
59.547,1.023
59.577,1.021
59.607,1.024
59.637,1.019
59.667,1.025
59.697,1.020
59.727,1.022
59.757,1.024
59.787,1.019
59.817,1.021
59.847,1.025
59.877,1.021
59.907,1.028
59.937,1.021
59.967,1.021
59.997,1.022
60.027,1.026
60.057,1.023
60.087,1.019
60.117,1.021
60.147,1.017
60.177,1.021
60.207,1.024
60.237,1.026
60.267,1.022
60.297,1.021
60.327,1.020
60.357,1.022
60.387,1.021
60.417,1.020
60.447,1.017
60.477,1.022
60.507,1.019
60.537,1.021
60.567,1.022
60.597,1.022
60.627,1.018
60.657,1.022
60.687,1.019
60.717,1.020
60.747,1.021
60.777,1.028
60.807,1.021
60.837,1.024
60.867,1.021
60.897,1.022
60.927,1.026
60.957,1.020
60.987,1.021
61.017,1.021
61.047,1.021
61.077,1.023
61.107,1.027
61.137,1.025
61.167,1.022
61.197,1.020
61.227,1.019
61.257,1.023
61.287,1.021
61.317,1.017
61.347,1.024
61.377,1.020
61.407,1.029
61.437,1.014
61.467,1.025
61.497,1.022
61.527,1.017
61.557,1.025
61.587,1.022
61.617,1.023
61.647,1.027
61.677,1.021
61.707,1.026
61.737,1.021
61.767,1.017
61.797,1.021
61.827,1.019
61.857,1.023
61.887,1.021
61.917,1.019
61.947,1.023
61.977,1.022
62.007,1.022
62.037,1.022
62.067,1.017
62.097,1.022
62.127,1.021
62.157,1.020
62.187,1.027
62.217,1.018
62.247,1.015
62.277,1.021
62.307,1.026
62.337,1.026
62.367,1.025
62.397,1.018
62.427,1.029
62.457,1.019
62.487,1.023
62.517,1.022
62.547,1.025
62.577,1.022
62.607,1.022
62.637,1.025
62.667,1.020
62.697,1.021
62.727,1.024
62.757,1.019
62.787,1.029
62.817,1.015
62.847,1.020
62.877,1.023
62.907,1.020
62.937,1.022
62.967,1.026
62.997,1.021
63.027,1.021
63.057,1.023
63.087,1.017
63.117,1.023
63.147,1.020
63.177,1.021
63.207,1.021
63.237,1.021
63.267,1.023
63.297,1.019
63.327,1.021
63.357,1.024
63.387,1.021
63.417,1.021
63.447,1.021
63.477,1.023
63.507,1.024
63.537,1.016
63.567,1.024
63.597,1.019
63.627,1.019
63.657,1.022
63.687,1.023
63.717,1.027
63.747,1.028
63.777,1.018
63.807,1.021
63.837,1.022
63.867,1.017
63.897,1.022
63.927,1.023
63.957,1.023
63.987,1.023
64.017,1.022
64.047,1.022
64.077,1.020
64.107,1.023
64.137,1.021
64.167,1.022
64.197,1.022
64.227,1.018
64.257,1.022
64.287,1.020
64.317,1.026
64.347,1.020
64.377,1.018
64.407,1.020
64.437,1.024
64.467,1.021
64.497,1.027
64.527,1.017
64.557,1.020
64.587,1.024
64.617,1.017
64.647,1.022
64.677,1.020
64.707,1.022
64.737,1.020
64.767,1.024
64.797,1.021
64.827,1.021
64.857,1.023
64.887,1.022
64.917,1.022
64.947,1.021
64.977,1.019
65.007,1.024
65.037,1.017
65.067,1.028
65.097,1.019
65.127,1.018
65.157,1.023
65.187,1.021
65.217,1.023
65.247,1.026
65.277,1.021
65.307,1.020
65.337,1.017
65.367,1.018
65.397,1.022
65.427,1.023
65.457,1.020
65.487,1.020
65.517,1.021
65.547,1.018
65.577,1.024
65.607,1.021
65.637,1.023
65.667,1.024
65.697,1.018
65.727,1.026
65.757,1.015
65.787,1.025
65.817,1.022
65.847,1.017
65.877,1.020
65.907,1.027
65.937,1.024
65.967,1.025
65.997,1.022
66.027,1.023
66.057,1.023
66.087,1.020
66.117,1.026
66.147,1.022
66.177,1.021
66.207,1.020
66.237,1.025
66.267,1.021
66.297,1.013
66.327,1.025
66.357,1.023
66.387,1.024
66.417,1.020
66.447,1.011
66.477,1.021
66.507,1.021
66.537,1.020
66.567,1.021
66.597,1.021
66.627,1.024
66.657,1.021
66.687,1.016
66.717,1.021
66.747,1.025
66.777,1.022
66.807,1.021
66.837,1.016
66.867,1.012
66.897,1.028
66.927,1.023
66.957,1.024
66.987,1.021
67.017,1.020
67.047,1.022
67.077,1.026
67.107,1.021
67.137,1.020
67.167,1.021
67.197,1.034
67.227,1.019
67.257,1.022
67.287,1.026
67.317,1.027
67.347,1.015
67.377,1.015
67.407,1.018
67.437,1.014
67.467,1.021
67.497,1.012
67.527,1.027
67.557,1.019
67.587,1.016
67.617,1.023
67.647,1.018
67.677,1.024
67.707,1.023
67.737,1.015
67.767,1.025
67.797,1.019
67.827,1.021
67.857,1.020
67.887,1.022
67.917,1.020
67.947,1.021
67.977,1.020
68.007,1.012
68.037,1.021
68.067,1.021
68.097,1.020
68.127,1.021
68.157,1.014
68.187,1.017
68.217,1.020
68.247,1.021
68.277,1.020
68.307,1.021
68.337,1.024
68.367,1.023
68.397,1.018
68.427,1.015
68.457,1.023
68.487,1.019
68.517,1.020
68.547,1.021
68.577,1.023
68.607,1.021
68.637,1.020
68.667,1.022
68.697,1.023
68.727,1.021
68.757,1.021
68.787,1.020
68.817,1.018
68.847,1.025
68.877,1.020
68.907,1.016
68.937,1.019
68.967,1.029
68.997,1.016
69.027,1.024
69.057,1.023
69.087,1.018
69.117,1.025
69.147,1.021
69.177,1.018
69.207,1.022
69.237,1.027
69.267,1.017
69.297,1.015
69.327,1.022
69.357,1.021
69.387,1.020
69.417,1.018
69.447,1.023
69.477,1.024
69.507,1.022
69.537,1.019
69.567,1.022
69.597,1.021
69.627,1.022
69.657,1.023
69.687,1.021
69.717,1.021
69.747,1.018
69.777,1.020
69.807,1.023
69.837,1.019
69.867,1.027
69.897,1.017
69.927,1.022
69.957,1.023
69.987,1.021
70.017,1.025
70.047,1.021
70.077,1.021
70.107,1.022
70.137,1.027
70.167,1.016
70.197,1.021
70.227,1.021
70.257,1.021
70.287,1.021
70.317,1.018
70.347,1.021
70.377,1.022
70.407,1.023
70.437,1.025
70.467,1.020
70.497,1.021
70.527,1.021
70.557,1.024
70.587,1.022
70.617,1.022
70.647,1.021
70.677,1.020
70.707,1.020
70.737,1.024
70.767,1.022
70.797,1.021
70.827,1.022
70.857,1.015
70.887,1.020
70.917,1.023
70.947,1.024
70.977,1.021
71.007,1.027
71.037,1.021
71.067,1.019
71.097,1.025
71.127,1.020
71.157,1.020
71.187,1.021
71.217,1.022
71.247,1.024
71.277,1.025
71.307,1.023
71.337,1.022
71.367,1.021
71.397,1.021
71.427,1.023
71.457,1.022
71.487,1.020
71.517,1.024
71.547,1.023
71.577,1.021
71.607,1.025
71.637,1.020
71.667,1.019
71.697,1.022
71.727,1.018
71.757,1.019
71.787,1.021
71.817,1.024
71.847,1.020
71.877,1.028
71.907,1.020
71.937,1.021
71.967,1.022
71.997,1.030
72.027,1.023
72.057,1.016
72.087,1.023
72.117,1.023
72.147,1.019
72.177,1.025
72.207,1.025
72.237,1.023
72.267,1.017
72.297,1.021
72.327,1.021
72.357,1.023
72.387,1.017
72.417,1.025
72.447,1.016
72.477,1.031
72.507,1.019
72.537,1.016
72.567,1.021
72.597,1.022
72.627,1.022
72.657,1.023
72.687,1.019
72.717,1.026
72.747,1.023
72.777,1.019
72.807,1.018
72.837,1.021
72.867,1.021
72.897,1.022
72.927,1.021
72.957,1.020
72.987,1.023
73.017,1.016
73.047,1.025
73.077,1.025
73.107,1.021
73.137,1.026
73.167,1.014
73.197,1.018
73.227,1.026
73.257,1.026
73.287,1.026
73.317,1.022
73.347,1.023
73.377,1.025
73.407,1.019
73.437,1.021
73.467,1.023
73.497,1.020
73.527,1.022
73.557,1.020
73.587,1.025
73.617,1.025
73.647,1.026
73.677,1.016
73.707,1.029
73.737,1.017
73.767,1.015
73.797,1.017
73.827,1.030
73.857,1.020
73.887,1.030
73.917,1.020
73.947,1.027
73.977,1.024
74.007,1.014
74.037,1.021
74.067,1.021
74.097,1.021
74.127,1.019
74.157,1.020
74.187,1.019
74.217,1.029
74.247,1.017
74.277,1.021
74.307,1.025
74.337,1.018
74.367,1.020
74.397,1.021
74.427,1.022
74.457,1.030
74.487,1.021
74.517,1.022
74.547,1.024
74.577,1.021
74.607,1.020
74.637,1.022
74.667,1.018
74.697,1.026
74.727,1.021
74.757,1.022
74.787,1.019
74.817,1.022
74.847,1.020
74.877,1.019
74.907,1.025
74.937,1.019
74.967,1.019
74.997,1.023
75.027,1.024
75.057,1.021
75.087,1.021
75.117,1.021
75.147,1.023
75.177,1.021
75.207,1.021
75.237,1.021
75.267,1.021
75.297,1.024
75.327,1.023
75.357,1.023
75.387,1.021
75.417,1.020
75.447,1.023
75.477,1.025
75.507,1.019
75.537,1.021
75.567,1.021
75.597,1.019
75.627,1.025
75.657,1.019
75.687,1.024
75.717,1.021
75.747,1.020
75.777,1.021
75.807,1.024
75.837,1.024
75.867,1.025
75.897,1.020
75.927,1.023
75.957,1.025
75.987,1.022
76.017,1.021
76.047,1.017
76.077,1.020
76.107,1.023
76.137,1.021
76.167,1.025
76.197,1.022
76.227,1.023
76.257,1.021
76.287,1.020
76.317,1.020
76.347,1.020
76.377,1.021
76.407,1.023
76.437,1.022
76.467,1.024
76.497,1.019
76.527,1.021
76.557,1.022
76.587,1.019
76.617,1.020
76.647,1.024
76.677,1.023
76.707,1.017
76.737,1.023
76.767,1.020
76.797,1.025
76.827,1.025
76.857,1.021
76.887,1.022
76.917,1.017
76.947,1.022
76.977,1.021
77.007,1.024
77.037,1.024
77.067,1.024
77.097,1.022
77.127,1.023
77.157,1.020
77.187,1.021
77.217,1.021
77.247,1.020
77.277,1.027
77.307,1.028
77.337,1.015
77.367,1.032
77.397,1.020
77.427,1.013
77.457,1.026
77.487,1.021
77.517,1.018
77.547,1.027
77.577,1.021
77.607,1.024
77.637,1.022
77.667,1.021
77.697,1.023
77.727,1.021
77.757,1.023
77.787,1.020
77.817,1.022
77.847,1.021
77.877,1.021
77.907,1.024
77.937,1.031
77.967,1.025
77.997,1.017
78.027,1.026
78.057,1.016
78.087,1.017
78.117,1.022
78.147,1.022
78.177,1.021
78.207,1.025
78.237,1.024
78.267,1.024
78.297,1.019
78.327,1.023
78.357,1.021
78.387,1.019
78.417,1.024
78.447,1.019
78.477,1.023
78.507,1.021
78.537,1.028
78.567,1.028
78.597,1.013
78.627,1.030
78.657,1.019
78.687,1.017
78.717,1.024
78.747,1.027
78.777,1.021
78.807,1.028
78.837,1.018
78.867,1.021
78.897,1.025
78.927,1.019
78.957,1.024
78.987,1.025
79.017,1.022
79.047,1.021
79.077,1.023
79.107,1.020
79.137,1.025
79.167,1.020
79.197,1.022
79.227,1.032
79.257,1.021
79.287,1.022
79.317,1.019
79.347,1.026
79.377,1.021
79.407,1.024
79.437,1.022
79.467,1.028
79.497,1.021
79.527,1.021
79.557,1.024
79.587,1.020
79.617,1.021
79.647,1.024
79.677,1.020
79.707,1.021
79.737,1.025
79.767,1.018
79.797,1.027
79.827,1.019
79.857,1.021
79.887,1.026
79.917,1.019
79.947,1.020
79.977,1.024
80.007,1.024
80.037,1.021
80.067,1.023
80.097,1.019
80.127,1.025
80.157,1.021
80.187,1.023
80.217,1.020
80.247,1.023
80.277,1.028
80.307,1.023
80.337,1.021
80.367,1.021
80.397,1.022
80.427,1.022
80.457,1.021
80.487,1.024
80.517,1.019
80.547,1.020
80.577,1.028
80.607,1.023
80.637,1.022
80.667,1.024
80.697,1.020
80.727,1.022
80.757,1.021
80.787,1.023
80.817,1.018
80.847,1.023
80.877,1.018
80.907,1.024
80.937,1.023
80.967,1.021
80.997,1.023
81.027,1.020
81.057,1.021
81.087,1.025
81.117,1.023
81.147,1.024
81.177,1.022
81.207,1.022
81.237,1.020
81.267,1.017
81.297,1.025
81.327,1.021
81.357,1.027
81.387,1.021
81.417,1.022
81.447,1.029
81.477,1.017
81.507,1.016
81.537,1.023
81.567,1.024
81.597,1.024
81.627,1.024
81.657,1.018
81.687,1.025
81.717,1.020
81.747,1.021
81.777,1.020
81.807,1.023
81.837,1.024
81.867,1.021
81.897,1.021
81.927,1.021
81.957,1.024
81.987,1.022
82.017,1.024
82.047,1.021
82.077,1.025
82.107,1.021
82.137,1.024
82.167,1.028
82.197,1.019
82.227,1.019
82.257,1.021
82.287,1.022
82.317,1.027
82.347,1.029
82.377,1.025
82.407,1.026
82.437,1.012
82.467,1.019
82.497,1.024
82.527,1.020
82.557,1.019
82.587,1.021
82.617,1.024
82.647,1.019
82.677,1.022
82.707,1.027
82.737,1.022
82.767,1.029
82.797,1.015
82.827,1.026
82.857,1.019
82.887,1.018
82.917,1.022
82.947,1.023
82.977,1.029
83.007,1.023
83.037,1.022
83.067,1.025
83.097,1.021
83.127,1.021
83.157,1.025
83.187,1.017
83.217,1.025
83.247,1.021
83.277,1.024
83.307,1.016
83.337,1.029
83.367,1.018
83.397,1.025
83.427,1.027
83.457,1.012
83.487,1.017
83.517,1.024
83.547,1.022
83.577,1.028
83.607,1.024
83.637,1.028
83.667,1.023
83.697,1.021
83.727,1.022
83.757,1.025
83.787,1.022
83.817,1.022
83.847,1.021
83.877,1.027
83.907,1.025
83.937,1.022
83.967,1.031
83.997,1.016
84.027,1.019
84.057,1.022
84.087,1.025
84.117,1.027
84.147,1.025
84.177,1.022
84.207,1.027
84.237,1.021
84.267,1.024
84.297,1.021
84.327,1.021
84.357,1.018
84.387,1.020
84.417,1.026
84.447,1.023
84.477,1.019
84.507,1.029
84.537,1.025
84.567,1.024
84.597,1.015
84.627,1.026
84.657,1.020
84.687,1.023
84.717,1.020
84.747,1.029
84.777,1.024
84.807,1.020
84.837,1.024
84.867,1.022
84.897,1.024
84.927,1.025
84.957,1.024
84.987,1.027
85.017,1.021
85.047,1.027
85.077,1.021
85.107,1.020
85.137,1.023
85.167,1.024
85.197,1.018
85.227,1.025
85.257,1.022
85.287,1.026
85.317,1.028
85.347,1.021
85.377,1.021
85.407,1.023
85.437,1.021
85.467,1.022
85.497,1.023
85.527,1.021
85.557,1.019
85.587,1.022
85.617,1.029
85.647,1.022
85.677,1.021
85.707,1.023
85.737,1.017
85.767,1.021
85.797,1.024
85.827,1.024
85.857,1.023
85.887,1.022
85.917,1.020
85.947,1.025
85.977,1.024
86.007,1.021
86.037,1.021
86.067,1.022
86.097,1.024
86.127,1.025
86.157,1.024
86.187,1.021
86.217,1.021
86.247,1.021
86.277,1.021
86.307,1.023
86.337,1.024
86.367,1.021
86.397,1.021
86.427,1.024
86.457,1.025
86.487,1.021
86.517,1.023
86.547,1.028
86.577,1.015
86.607,1.021
86.637,1.025
86.667,1.025
86.697,1.020
86.727,1.024
86.757,1.018
86.787,1.028
86.817,1.025
86.847,1.021
86.877,1.022
86.907,1.023
86.937,1.024
86.967,1.028
86.997,1.026
87.027,1.024
87.057,1.024
87.087,1.022
87.117,1.023
87.147,1.022
87.177,1.021
87.207,1.024
87.237,1.023
87.267,1.028
87.297,1.024
87.327,1.025
87.357,1.028
87.387,1.019
87.417,1.021
87.447,1.027
87.477,1.024
87.507,1.021
87.537,1.024
87.567,1.019
87.597,1.031
87.627,1.021
87.657,1.021
87.687,1.021
87.717,1.021
87.747,1.022
87.777,1.018
87.807,1.027
87.837,1.021
87.867,1.023
87.897,1.021
87.927,1.023
87.957,1.026
87.987,1.020
88.017,1.023
88.047,1.018
88.077,1.030
88.107,1.020
88.137,1.026
88.167,1.027
88.197,1.017
88.227,1.022
88.257,1.026
88.287,1.023
88.317,1.029
88.347,1.017
88.377,1.029
88.407,1.025
88.437,1.018
88.467,1.021
88.497,1.025
88.527,1.022
88.557,1.023
88.587,1.022
88.617,1.023
88.647,1.022
88.677,1.025
88.707,1.025
88.737,1.025
88.767,1.027
88.797,1.016
88.827,1.031
88.857,1.021
88.887,1.013
88.917,1.021
88.947,1.024
88.977,1.016
89.007,1.029
89.037,1.022
89.067,1.028
89.097,1.020
89.127,1.018
89.157,1.023
89.187,1.020
89.217,1.023
89.247,1.022
89.277,1.027
89.307,1.025
89.337,1.023
89.367,1.028
89.397,1.018
89.427,1.028
89.457,1.019
89.487,1.014
89.517,1.024
89.547,1.028
89.577,1.019
89.607,1.029
89.637,1.020
89.667,1.027
89.697,1.014
89.727,1.016
89.757,1.027
89.787,1.024
89.817,1.021
89.847,1.020
89.877,1.028
89.907,1.024
89.937,1.028
89.967,1.013
89.997,1.030
90.027,1.024
90.057,1.014
90.087,1.021
90.117,1.025
90.147,1.023
90.177,1.021
90.207,1.024
90.237,1.023
90.267,1.032
90.297,1.018
90.327,1.020
90.357,1.024
90.387,1.022
90.417,1.027
90.447,1.023
90.477,1.021
90.507,1.017
90.537,1.028
90.567,1.019
90.597,1.022
90.627,1.025
90.657,1.023
90.687,1.021
90.717,1.028
90.747,1.025
90.777,1.023
90.807,1.026
90.837,1.022
90.867,1.031
90.897,1.020
90.927,1.021
90.957,1.022
90.987,1.021
91.017,1.024
91.047,1.023
91.077,1.023
91.107,1.021
91.137,1.023
91.167,1.030
91.197,1.021
91.227,1.031
91.257,1.017
91.287,1.022
91.317,1.023
91.347,1.019
91.377,1.020
91.407,1.025
91.437,1.029
91.467,1.027
91.497,1.024
91.527,1.020
91.557,1.022
91.587,1.024
91.617,1.023
91.647,1.024
91.677,1.023
91.707,1.024
91.737,1.023
91.767,1.027
91.797,1.022
91.827,1.025
91.857,1.024
91.887,1.021
91.917,1.024
91.947,1.023
91.977,1.020
92.007,1.023
92.037,1.032
92.067,1.022
92.097,1.022
92.127,1.026
92.157,1.012
92.187,1.020
92.217,1.023
92.247,1.026
92.277,1.021
92.307,1.028
92.337,1.021
92.367,1.026
92.397,1.023
92.427,1.022
92.457,1.022
92.487,1.024
92.517,1.026
92.547,1.024
92.577,1.025
92.607,1.024
92.637,1.023
92.667,1.023
92.697,1.023
92.727,1.021
92.757,1.023
92.787,1.021
92.817,1.026
92.847,1.025
92.877,1.030
92.907,1.021
92.937,1.025
92.967,1.024
92.997,1.018
93.027,1.021
93.057,1.024
93.087,1.023
93.117,1.024
93.147,1.027
93.177,1.018
93.207,1.030
93.237,1.019
93.267,1.024
93.297,1.022
93.327,1.023
93.357,1.021
93.387,1.023
93.417,1.023
93.447,1.026
93.477,1.022
93.507,1.021
93.537,1.022
93.567,1.021
93.597,1.021
93.627,1.021
93.657,1.026
93.687,1.017
93.717,1.027
93.747,1.021
93.777,1.018
93.807,1.025
93.837,1.025
93.867,1.020
93.897,1.024
93.927,1.021
93.957,1.022
93.987,1.026
94.017,1.020
94.047,1.021
94.077,1.021
94.107,1.021
94.137,1.026
94.167,1.023
94.197,1.022
94.227,1.024
94.257,1.021
94.287,1.024
94.317,1.024
94.347,1.022
94.377,1.020
94.407,1.028
94.437,1.021
94.467,1.020
94.497,1.021
94.527,1.025
94.557,1.024
94.587,1.022
94.617,1.021
94.647,1.028
94.677,1.021
94.707,1.023
94.737,1.025
94.767,1.021
94.797,1.021
94.827,1.022
94.857,1.024
94.887,1.022
94.917,1.024
94.947,1.023
94.977,1.024
95.007,1.020
95.037,1.028
95.067,1.017
95.097,1.018
95.127,1.023
95.157,1.024
95.187,1.028
95.217,1.022
95.247,1.019
95.277,1.027
95.307,1.021
95.337,1.023
95.367,1.022
95.397,1.023
95.427,1.025
95.457,1.024
95.487,1.021
95.517,1.026
95.547,1.021
95.577,1.033
95.607,1.016
95.637,1.027
95.667,1.021
95.697,1.017
95.727,1.020
95.757,1.024
95.787,1.028
95.817,1.023
95.847,1.019
95.877,1.029
95.907,1.021
95.937,1.026
95.967,1.024
95.997,1.026
96.027,1.021
96.057,1.023
96.087,1.022
96.117,1.022
96.147,1.024
96.177,1.027
96.207,1.019
96.237,1.021
96.267,1.027
96.297,1.018
96.327,1.021
96.357,1.023
96.387,1.026
96.417,1.027
96.447,1.023
96.477,1.022
96.507,1.026
96.537,1.021
96.567,1.022
96.597,1.024
96.627,1.023
96.657,1.023
96.687,1.021
96.717,1.025
96.747,1.017
96.777,1.029
96.807,1.027
96.837,1.023
96.867,1.027
96.897,1.019
96.927,1.019
96.957,1.025
96.987,1.022
97.017,1.029
97.047,1.019
97.077,1.027
97.107,1.025
97.137,1.019
97.167,1.021
97.197,1.023
97.227,1.024
97.257,1.019
97.287,1.022
97.317,1.027
97.347,1.020
97.377,1.028
97.407,1.011
97.437,1.030
97.467,1.024
97.497,1.018
97.527,1.022
97.557,1.024
97.587,1.018
97.617,1.023
97.647,1.021
97.677,1.025
97.707,1.019
97.737,1.021
97.767,1.022
97.797,1.024
97.827,1.023
97.857,1.020
97.887,1.024
97.917,1.018
97.947,1.027
97.977,1.014
98.007,1.024
98.037,1.028
98.067,1.015
98.097,1.015
98.127,1.026
98.157,1.027
98.187,1.022
98.217,1.017
98.247,1.021
98.277,1.033
98.307,1.022
98.337,1.015
98.367,1.017
98.397,1.018
98.427,1.024
98.457,1.021
98.487,1.018
98.517,1.025
98.547,1.022
98.577,1.025
98.607,1.010
98.637,1.013
98.667,1.027
98.697,1.023
98.727,1.024
98.757,1.021
98.787,1.025
98.817,1.029
98.847,1.024
98.877,1.020
98.907,1.023
98.937,1.020
98.967,1.021
98.997,1.017
99.027,1.021
99.057,1.024
99.087,1.024
99.117,1.024
99.147,1.023
99.177,1.021
99.207,1.023
99.237,1.022
99.267,1.021
99.297,1.026
99.327,1.019
99.357,1.026
99.387,1.021
99.417,1.024
99.447,1.020
99.477,1.019
99.507,1.022
99.537,1.022
99.567,1.025
99.597,1.022
99.627,1.024
99.657,1.021
99.687,1.026
99.717,1.023
99.747,1.021
99.777,1.022
99.807,1.021
99.837,1.022
99.867,1.024
99.897,1.021
99.927,1.024
99.957,1.022
99.987,1.021
100.017,1.021
100.047,1.021
100.077,1.023
100.107,1.023
100.137,1.020
100.167,1.022
100.197,1.024
100.227,1.023
100.257,1.029
100.287,1.020
100.317,1.023
100.347,1.021
100.377,1.018
100.407,1.020
100.437,1.023
100.467,1.021
100.497,1.021
100.527,1.023
100.557,1.017
100.587,1.026
100.617,1.021
100.647,1.023
100.677,1.021
100.707,1.023
100.737,1.021
100.767,1.026
100.797,1.023
100.827,1.022
100.857,1.024
100.887,1.021
100.917,1.024
100.947,1.023
100.977,1.023
101.007,1.022
101.037,1.022
101.067,1.022
101.097,1.020
101.127,1.028
101.157,1.020
101.187,1.024
101.217,1.022
101.247,1.016
101.277,1.019
101.307,1.026
101.337,1.022
101.367,1.024
101.397,1.024
101.427,1.016
101.457,1.026
101.487,1.017
101.517,1.020
101.547,1.021
101.577,1.023
101.607,1.024
101.637,1.026
101.667,1.024
101.697,1.025
101.727,1.019
101.757,1.021
101.787,1.024
101.817,1.021
101.847,1.021
101.877,1.023
101.907,1.024
101.937,1.030
101.967,1.016
101.997,1.028
102.027,1.024
102.057,1.019
102.087,1.024
102.117,1.021
102.147,1.021
102.177,1.028
102.207,1.021
102.237,1.024
102.267,1.024
102.297,1.021
102.327,1.023
102.357,1.024
102.387,1.024
102.417,1.021
102.447,1.022
102.477,1.021
102.507,1.021
102.537,1.022
102.567,1.022
102.597,1.016
102.627,1.026
102.657,1.013
102.687,1.023
102.717,1.028
102.747,1.016
102.777,1.022
102.807,1.026
102.837,1.023
102.867,1.025
102.897,1.019
102.927,1.024
102.957,1.021
102.987,1.020
103.017,1.021
103.047,1.021
103.077,1.022
103.107,1.023
103.137,1.018
103.167,1.022
103.197,1.016
103.227,1.029
103.257,1.017
103.287,1.029
103.317,1.021
103.347,1.013
103.377,1.021
103.407,1.023
103.437,1.022
103.467,1.022
103.497,1.017
103.527,1.023
103.557,1.025
103.587,1.021
103.617,1.022
103.647,1.023
103.677,1.021
103.707,1.022
103.737,1.022
103.767,1.021
103.797,1.029
103.827,1.012
103.857,1.027
103.887,1.029
103.917,1.017
103.947,1.022
103.977,1.020
104.007,1.025
104.037,1.030
104.067,1.027
104.097,1.019
104.127,1.022
104.157,1.022
104.187,1.026
104.217,1.022
104.247,1.021
104.277,1.020
104.307,1.021
104.337,1.025
104.367,1.037
104.397,1.020
104.427,1.027
104.457,1.024
104.487,1.020
104.517,1.022
104.547,1.023
104.577,1.022
104.607,1.023
104.637,1.025
104.667,1.024
104.697,1.029
104.727,1.022
104.757,1.021
104.787,1.023
104.817,1.021
104.847,1.025
104.877,1.025
104.907,1.024
104.937,1.023
104.967,1.027
104.997,1.022
105.027,1.020
105.057,1.027
105.087,1.019
105.117,1.022
105.147,1.024
105.177,1.022
105.207,1.029
105.237,1.025
105.267,1.017
105.297,1.025
105.327,1.020
105.357,1.021
105.387,1.024
105.417,1.023
105.447,1.025
105.477,1.022
105.507,1.022
105.537,1.025
105.567,1.023
105.597,1.021
105.627,1.021
105.657,1.021
105.687,1.021
105.717,1.022
105.747,1.023
105.777,1.020
105.807,1.029
105.837,1.020
105.867,1.021
105.897,1.024
105.927,1.022
105.957,1.018
105.987,1.029
106.017,1.020
106.047,1.027
106.077,1.024
106.107,1.019
106.137,1.022
106.167,1.021
106.197,1.020
106.227,1.024
106.257,1.023
106.287,1.023
106.317,1.023
106.347,1.025
106.377,1.024
106.407,1.019
106.437,1.021
106.467,1.022
106.497,1.026
106.527,1.023
106.557,1.028
106.587,1.019
106.617,1.030
106.647,1.020
106.677,1.020
106.707,1.023
106.737,1.027
106.767,1.019
106.797,1.026
106.827,1.017
106.857,1.027
106.887,1.025
106.917,1.021
106.947,1.024
106.977,1.025
107.007,1.023
107.037,1.025
107.067,1.023
107.097,1.025
107.127,1.023
107.157,1.022
107.187,1.022
107.217,1.021
107.247,1.021
107.277,1.023
107.307,1.027
107.337,1.025
107.367,1.021
107.397,1.030
107.427,1.019
107.457,1.019
107.487,1.023
107.517,1.025
107.547,1.021
107.577,1.025
107.607,1.020
107.637,1.029
107.667,1.022
107.697,1.026
107.727,1.021
107.757,1.023
107.787,1.021
107.817,1.023
107.847,1.023
107.877,1.021
107.907,1.023
