df_hash,22ZHK4.2TBHGE
225.661,1.016
225.691,1.015
225.721,1.019
225.751,1.020
225.781,1.035
225.811,1.043
225.841,1.044
225.871,1.035
225.901,1.044
225.931,1.049
225.961,1.047
225.991,1.049
226.021,1.056
226.051,1.051
226.081,1.063
226.111,1.061
226.141,1.046
226.171,1.044
226.201,1.044
226.231,1.058
226.261,1.061
226.291,1.055
226.321,1.040
226.351,1.035
226.381,1.042
226.411,1.044
226.441,1.043
226.471,1.045
226.501,1.055
226.531,1.044
226.561,1.044
226.591,1.043
226.621,1.039
226.651,1.031
226.681,1.042
226.711,1.041
226.741,1.047
226.771,1.045
226.801,1.046
226.831,1.045
226.861,1.043
226.891,1.047
226.921,1.043
226.951,1.041
226.981,1.040
227.011,1.043
227.041,1.048
227.071,1.048
227.101,1.050
227.131,1.052
227.161,1.046
227.191,1.052
227.221,1.049
227.251,1.031
227.281,1.033
227.311,1.028
227.341,1.039
227.371,1.040
227.401,1.049
227.431,1.048
227.461,1.051
227.491,1.054
227.521,1.045
227.551,1.041
227.581,1.045
227.611,1.050
227.641,1.047
227.671,1.047
227.701,1.048
227.731,1.044
227.761,1.038
227.791,1.036
227.821,1.040
227.851,1.049
227.881,1.053
227.911,1.047
227.941,1.036
227.971,1.044
228.001,1.039
228.031,1.046
228.061,1.041
228.091,1.043
228.121,1.044
228.151,1.044
228.181,1.043
228.211,1.048
228.241,1.041
228.271,1.050
228.301,1.046
228.331,1.044
228.361,1.043
228.391,1.044
228.421,1.045
228.451,1.044
228.481,1.048
228.511,1.049
228.541,1.047
228.571,1.041
228.601,1.048
228.631,1.040
228.661,1.042
228.691,1.048
228.721,1.041
228.751,1.039
228.781,1.038
228.811,1.047
228.841,1.051
228.871,1.042
228.901,1.045
228.931,1.043
228.961,1.035
228.991,1.043
229.021,1.045
229.051,1.050
229.081,1.042
229.111,1.033
229.141,1.045
229.171,1.040
229.201,1.044
229.231,1.043
229.261,1.033
229.291,1.041
229.321,1.044
229.351,1.045
229.381,1.040
229.411,1.039
229.441,1.042
229.471,1.044
229.501,1.042
229.531,1.038
229.561,1.041
229.591,1.045
229.621,1.039
229.651,1.037
229.681,1.049
229.711,1.043
229.741,1.039
229.771,1.034
229.801,1.040
229.831,1.045
229.861,1.034
229.891,1.044
229.921,1.049
229.951,1.037
229.981,1.044
230.011,1.044
230.041,1.048
230.071,1.044
230.101,1.048
230.131,1.043
230.161,1.054
230.191,1.055
230.221,1.034
230.251,1.036
230.281,1.045
230.311,1.038
230.341,1.036
230.371,1.020
230.401,1.021
230.431,1.050
230.461,1.062
230.491,1.055
230.521,1.057
230.551,1.048
230.581,1.032
230.611,1.029
230.641,1.051
230.671,1.039
230.701,1.039
230.731,1.043
230.761,1.046
230.791,1.048
230.821,1.051
230.851,1.054
230.881,1.044
230.911,1.052
230.941,1.050
230.971,1.044
231.001,1.046
231.031,1.043
231.061,1.039
231.091,1.039
231.121,1.045
231.151,1.044
231.181,1.051
231.211,1.048
231.241,1.045
231.271,1.046
231.301,1.043
231.331,1.041
231.361,1.039
231.391,1.047
231.421,1.044
231.451,1.048
231.481,1.046
231.511,1.046
231.541,1.042
231.571,1.044
231.601,1.047
231.631,1.042
231.661,1.049
231.691,1.048
231.721,1.044
231.751,1.045
231.781,1.046
231.811,1.045
231.841,1.041
231.871,1.043
231.901,1.046
231.931,1.044
231.961,1.047
231.991,1.048
232.021,1.042
232.051,1.045
232.081,1.043
232.111,1.041
232.141,1.046
232.171,1.042
232.201,1.040
232.231,1.051
232.261,1.048
232.291,1.045
232.321,1.046
232.351,1.044
232.381,1.045
232.411,1.045
232.441,1.044
232.471,1.042
232.501,1.047
232.531,1.046
232.561,1.047
232.591,1.043
232.621,1.044
232.651,1.047
232.681,1.047
232.711,1.047
232.741,1.046
232.771,1.046
232.801,1.045
232.831,1.046
232.861,1.047
232.891,1.044
232.921,1.048
232.951,1.050
232.981,1.045
233.011,1.041
233.041,1.045
233.071,1.046
233.101,1.049
233.131,1.052
233.161,1.051
233.191,1.041
233.221,1.041
233.251,1.051
233.281,1.048
233.311,1.048
233.341,1.055
233.371,1.049
233.401,1.045
233.431,1.044
233.461,1.039
233.491,1.041
233.521,1.047
233.551,1.053
233.581,1.045
233.611,1.044
233.641,1.044
233.671,1.046
233.701,1.043
233.731,1.045
233.761,1.041
233.791,1.041
233.821,1.048
233.851,1.051
233.881,1.050
233.911,1.047
233.941,1.047
233.971,1.049
234.001,1.049
234.031,1.042
234.061,1.050
234.091,1.044
234.121,1.049
234.151,1.048
234.181,1.045
234.211,1.040
234.241,1.047
234.271,1.040
234.301,1.039
234.331,1.046
234.361,1.054
234.391,1.051
234.421,1.046
234.451,1.048
234.481,1.044
234.511,1.050
234.541,1.042
234.571,1.048
234.601,1.043
234.631,1.055
234.661,1.049
234.691,1.051
234.721,1.045
234.751,1.041
234.781,1.045
234.811,1.041
234.841,1.051
234.871,1.046
234.901,1.048
234.931,1.047
234.961,1.042
234.991,1.035
235.021,1.046
235.051,1.039
235.081,1.043
235.111,1.036
235.141,1.041
235.171,1.043
235.201,1.034
235.231,1.038
235.261,1.041
235.291,1.044
235.321,1.038
235.351,1.040
235.381,1.046
235.411,1.048
235.441,1.046
235.471,1.044
235.501,1.049
235.531,1.044
235.561,1.053
235.591,1.057
235.621,1.053
235.651,1.055
235.681,1.058
235.711,1.054
235.741,1.048
235.771,1.049
235.801,1.062
235.831,1.067
235.861,1.060
235.891,1.056
235.921,1.063
235.951,1.062
235.981,1.062
236.011,1.067
236.041,1.063
236.071,1.049
236.101,1.057
236.131,1.047
236.161,1.050
236.191,1.054
236.221,1.053
236.251,1.060
236.281,1.058
236.311,1.062
236.341,1.062
236.371,1.054
236.401,1.058
236.431,1.059
236.461,1.056
236.491,1.058
236.521,1.059
236.551,1.057
236.581,1.057
236.611,1.053
236.641,1.053
236.671,1.058
236.701,1.053
236.731,1.052
236.761,1.055
236.791,1.057
236.821,1.053
236.851,1.056
236.881,1.062
236.911,1.050
236.941,1.051
236.971,1.069
237.001,1.069
237.031,1.062
237.061,1.056
237.091,1.052
237.121,1.059
237.151,1.062
237.181,1.055
237.211,1.071
237.241,1.064
237.271,1.061
237.301,1.046
237.331,1.041
237.361,1.038
237.391,1.038
237.421,1.028
237.451,1.028
237.481,1.048
237.511,1.056
237.541,1.058
237.571,1.064
237.601,1.067
237.631,1.064
237.661,1.070
237.691,1.073
237.721,1.062
237.751,1.055
237.781,1.052
237.811,1.055
237.841,1.063
237.871,1.062
237.901,1.061
237.931,1.038
237.961,1.035
237.991,1.048
238.021,1.072
238.051,1.059
238.081,1.046
238.111,1.042
238.141,1.053
238.171,1.060
238.201,1.051
238.231,1.047
238.261,1.059
238.291,1.050
238.321,1.056
238.351,1.055
238.381,1.049
238.411,1.056
238.441,1.058
238.471,1.058
238.501,1.067
238.531,1.052
238.561,1.054
238.591,1.040
238.621,1.058
238.651,1.053
238.681,1.060
238.711,1.058
238.741,1.074
238.771,1.074
238.801,1.058
238.831,1.056
238.861,1.046
238.891,1.030
238.921,1.022
238.951,1.038
238.981,1.047
239.011,1.046
239.041,1.048
239.071,1.058
239.101,1.061
239.131,1.062
239.161,1.066
239.191,1.068
239.221,1.061
239.251,1.054
239.281,1.043
239.311,1.055
239.341,1.030
239.371,1.035
239.401,1.045
239.431,1.058
239.461,1.074
239.491,1.072
239.521,1.067
239.551,1.053
239.581,1.040
239.611,1.027
239.641,1.050
239.671,1.058
239.701,1.048
239.731,1.047
239.761,1.061
239.791,1.028
239.821,0.964
239.851,1.022
239.881,1.006
239.911,1.004
239.941,1.026
239.971,1.006
240.001,1.031
240.031,1.013
240.061,1.005
240.091,1.024
240.121,1.031
240.151,1.028
240.181,1.024
240.211,1.023
240.241,1.027
240.271,1.034
240.301,1.040
240.331,1.028
240.361,1.025
240.391,1.034
240.421,1.032
240.451,1.027
240.481,1.033
240.511,1.038
240.541,1.039
240.571,1.037
240.601,1.042
240.631,1.036
240.661,1.043
240.691,1.044
240.721,1.045
240.751,1.052
240.781,1.057
240.811,1.054
240.841,1.028
240.871,1.019
240.901,1.032
240.931,1.043
240.961,1.048
240.991,1.051
241.021,1.043
241.051,1.055
241.081,1.060
241.111,1.049
241.141,1.037
241.171,1.018
241.201,1.019
241.231,1.031
241.261,1.022
241.291,1.036
241.321,1.045
241.351,1.052
241.381,1.059
241.411,1.060
241.441,1.059
241.471,1.052
241.501,1.054
241.531,1.056
241.561,1.055
241.591,1.062
241.621,1.052
241.651,1.050
241.681,1.059
241.711,1.062
241.741,1.055
241.771,1.059
241.801,1.057
241.831,1.053
241.861,1.052
241.891,1.056
241.921,1.056
241.951,1.059
241.981,1.059
242.011,1.052
242.041,1.051
242.071,1.053
242.101,1.054
242.131,1.057
242.161,1.057
242.191,1.057
242.221,1.063
242.251,1.062
242.281,1.062
242.311,1.060
242.341,1.056
242.371,1.055
242.401,1.063
242.431,1.064
242.461,1.074
242.491,1.074
242.521,1.077
242.551,1.069
242.581,1.071
242.611,1.074
242.641,1.075
242.671,1.074
242.701,1.066
242.731,1.062
242.761,1.060
242.791,1.068
242.821,1.065
242.851,1.062
242.881,1.062
242.911,1.061
242.941,1.062
242.971,1.059
243.001,1.064
243.031,1.063
243.061,1.062
243.091,1.065
243.121,1.058
243.151,1.065
243.181,1.064
243.211,1.067
243.241,1.060
243.271,1.062
243.301,1.064
243.331,1.065
243.361,1.062
243.391,1.062
243.421,1.062
243.451,1.064
243.481,1.061
243.511,1.062
243.541,1.064
243.571,1.066
243.601,1.062
243.631,1.062
243.661,1.063
243.691,1.065
243.721,1.063
243.751,1.062
243.781,1.062
243.811,1.055
243.841,1.066
243.871,1.066
243.901,1.064
243.931,1.060
243.961,1.071
243.991,1.069
244.021,1.064
244.051,1.055
244.081,1.062
244.111,1.062
244.141,1.064
244.171,1.062
244.201,1.064
244.231,1.061
244.261,1.066
244.291,1.063
244.321,1.062
244.351,1.064
244.381,1.062
244.411,1.062
244.441,1.060
244.471,1.064
244.501,1.063
244.531,1.057
244.561,1.069
244.591,1.069
244.621,1.078
244.651,1.087
244.681,1.075
244.711,1.051
244.741,1.061
244.771,1.062
244.801,1.042
244.831,1.038
244.861,1.040
244.891,1.054
244.921,1.061
244.951,1.064
244.981,1.059
245.011,1.058
245.041,1.056
245.071,1.063
245.101,1.059
245.131,1.069
245.161,1.067
245.191,1.063
245.221,1.058
245.251,1.068
245.281,1.065
245.311,1.065
245.341,1.058
245.371,1.062
245.401,1.070
245.431,1.063
245.461,1.063
245.491,1.063
245.521,1.061
245.551,1.065
245.581,1.064
245.611,1.068
245.641,1.063
245.671,1.062
245.701,1.067
245.731,1.075
245.761,1.075
245.791,1.073
245.821,1.072
245.851,1.075
245.881,1.070
245.911,1.062
245.941,1.064
245.971,1.063
246.001,1.058
246.031,1.058
246.061,1.065
246.091,1.063
246.121,1.067
246.151,1.068
246.181,1.068
246.211,1.066
246.241,1.069
246.271,1.066
246.301,1.068
246.331,1.077
246.361,1.082
246.391,1.075
246.421,1.072
246.451,1.068
246.481,1.072
246.511,1.070
246.541,1.068
246.571,1.063
246.601,1.065
246.631,1.067
246.661,1.068
246.691,1.063
246.721,1.064
246.751,1.067
246.781,1.069
246.811,1.066
246.841,1.067
246.871,1.068
246.901,1.069
246.931,1.068
246.961,1.065
246.991,1.065
247.021,1.072
247.051,1.069
247.081,1.066
247.111,1.067
247.141,1.068
247.171,1.067
247.201,1.068
247.231,1.066
247.261,1.064
247.291,1.066
247.321,1.065
247.351,1.067
247.381,1.067
247.411,1.065
247.441,1.068
247.471,1.069
247.501,1.069
247.531,1.067
247.561,1.070
247.591,1.061
247.621,1.065
247.651,1.070
247.681,1.067
247.711,1.069
247.741,1.068
247.771,1.066
247.801,1.067
247.831,1.069
247.861,1.068
247.891,1.071
247.921,1.070
247.951,1.070
247.981,1.062
248.011,1.067
248.041,1.073
248.071,1.066
248.101,1.068
248.131,1.067
248.161,1.075
248.191,1.076
248.221,1.069
248.251,1.060
248.281,1.061
248.311,1.063
248.341,1.070
248.371,1.071
248.401,1.066
248.431,1.065
248.461,1.069
248.491,1.062
248.521,1.064
248.551,1.061
248.581,1.065
248.611,1.071
248.641,1.063
248.671,1.063
248.701,1.061
248.731,1.060
248.761,1.065
248.791,1.062
248.821,1.063
248.851,1.074
248.881,1.070
248.911,1.067
248.941,1.071
248.971,1.064
249.001,1.063
249.031,1.062
249.061,1.071
249.091,1.071
249.121,1.066
249.151,1.068
249.181,1.068
249.211,1.067
249.241,1.070
249.271,1.068
249.301,1.066
249.331,1.061
249.361,1.066
249.391,1.066
249.421,1.070
249.451,1.076
249.481,1.084
249.511,1.071
249.541,1.067
249.571,1.065
249.601,1.062
249.631,1.065
249.661,1.070
249.691,1.064
249.721,1.067
249.751,1.066
249.781,1.063
249.811,1.059
249.841,1.062
249.871,1.065
249.901,1.066
249.931,1.062
249.961,1.070
249.991,1.073
250.021,1.075
250.051,1.068
250.081,1.065
250.111,1.074
250.141,1.075
250.171,1.068
250.201,1.072
250.231,1.073
250.261,1.072
250.291,1.073
250.321,1.078
250.351,1.075
250.381,1.067
250.411,1.069
250.441,1.068
250.471,1.068
250.501,1.072
250.531,1.068
250.561,1.070
250.591,1.072
250.621,1.069
250.651,1.072
250.681,1.064
250.711,1.075
250.741,1.072
250.771,1.068
250.801,1.069
250.831,1.073
250.861,1.069
250.891,1.070
250.921,1.070
250.951,1.067
250.981,1.067
251.011,1.066
251.041,1.068
251.071,1.068
251.101,1.066
251.131,1.071
251.161,1.072
251.191,1.070
251.221,1.069
251.251,1.069
251.281,1.067
251.311,1.070
251.341,1.071
251.371,1.075
251.401,1.071
251.431,1.074
251.461,1.069
251.491,1.068
251.521,1.070
251.551,1.070
251.581,1.063
251.611,1.068
251.641,1.071
251.671,1.070
251.701,1.068
251.731,1.068
251.761,1.062
251.791,1.048
251.821,1.086
251.851,1.111
251.881,1.064
251.911,1.066
251.941,1.084
251.971,1.076
252.001,1.057
252.031,1.056
252.061,1.063
252.091,1.079
252.121,1.085
252.151,1.068
252.181,1.067
252.211,1.072
252.241,1.057
252.271,1.069
252.301,1.078
252.331,1.071
252.361,1.070
252.391,1.067
252.421,1.069
252.451,1.064
252.481,1.063
252.511,1.081
252.541,1.066
252.571,1.061
252.601,1.062
252.631,1.064
252.661,1.061
252.691,1.061
252.721,1.073
252.751,1.072
252.781,1.076
252.811,1.072
252.841,1.068
252.871,1.059
252.901,1.072
252.931,1.077
252.961,1.070
252.991,1.051
253.021,1.079
253.051,1.068
253.081,1.066
253.111,1.062
253.141,1.072
253.171,1.085
253.201,1.098
253.231,1.092
253.261,1.063
253.291,1.079
253.321,1.071
253.351,1.075
253.381,1.051
253.411,1.017
253.441,1.020
253.471,1.019
253.501,1.036
253.531,1.053
253.561,1.062
253.591,1.043
253.621,1.063
253.651,1.041
253.681,1.042
253.711,1.047
253.741,1.043
253.771,1.053
253.801,1.050
253.831,1.058
253.861,1.045
253.891,1.055
253.921,1.080
253.951,1.078
253.981,1.070
254.011,1.077
254.041,1.084
254.071,1.089
254.101,1.093
254.131,1.112
254.161,1.117
254.191,1.082
254.221,1.098
254.251,1.121
254.281,1.119
254.311,1.122
254.341,1.143
254.371,1.146
254.401,1.125
254.431,1.115
254.461,1.100
254.491,1.062
254.521,1.050
254.551,1.071
254.581,1.102
254.611,1.024
254.641,1.002
254.671,1.015
254.701,1.012
254.731,1.023
254.761,1.021
254.791,1.011
254.821,1.023
254.851,1.027
254.881,1.021
254.911,1.016
254.941,1.021
254.971,1.026
255.001,1.030
255.031,1.024
255.061,1.042
255.091,1.030
255.121,1.038
255.151,1.019
255.181,1.023
255.211,1.032
255.241,1.049
255.271,1.020
255.301,1.018
255.331,1.024
255.361,1.016
255.391,1.018
255.421,1.057
255.451,1.045
255.481,1.031
255.511,1.025
255.541,1.002
255.571,1.027
255.601,0.999
255.631,1.003
255.661,1.038
255.691,1.064
255.721,1.069
255.751,1.056
255.781,1.059
255.811,1.058
255.841,1.048
255.871,1.062
255.901,1.079
255.931,1.097
255.961,1.093
255.991,1.101
256.021,1.104
256.051,1.119
256.081,1.081
256.111,1.068
256.141,1.073
256.171,1.071
256.201,1.057
256.231,1.056
256.261,1.051
256.291,1.054
256.321,1.060
256.351,1.062
256.381,1.052
256.411,1.056
256.441,1.056
256.471,1.053
256.501,1.055
256.531,1.063
256.561,1.062
256.591,1.061
256.621,1.066
256.651,1.057
256.681,1.068
256.711,1.056
256.741,1.052
256.771,1.061
256.801,1.058
256.831,1.060
256.861,1.057
256.891,1.054
256.921,1.066
256.951,1.058
256.981,1.056
257.011,1.055
257.041,1.061
257.071,1.062
257.101,1.058
257.131,1.058
257.161,1.057
257.191,1.062
257.221,1.052
257.251,1.056
257.281,1.061
257.311,1.056
257.341,1.063
257.371,1.057
257.401,1.062
257.431,1.057
257.461,1.055
257.491,1.057
257.521,1.059
257.551,1.057
257.581,1.056
257.611,1.060
257.641,1.059
257.671,1.062
257.701,1.061
257.731,1.056
257.761,1.058
257.791,1.066
257.821,1.057
257.851,1.053
257.881,1.058
257.911,1.059
257.941,1.060
257.971,1.057
258.001,1.057
258.031,1.049
258.061,1.059
258.091,1.059
258.121,1.061
258.151,1.051
258.181,1.061
258.211,1.062
258.241,1.049
258.271,1.054
258.301,1.063
258.331,1.060
258.361,1.056
258.391,1.053
258.421,1.059
258.451,1.058
258.481,1.057
258.511,1.055
258.541,1.060
258.571,1.057
258.601,1.055
258.631,1.058
258.661,1.061
258.691,1.060
258.721,1.064
258.751,1.056
258.781,1.058
258.811,1.059
258.841,1.062
258.871,1.062
258.901,1.063
258.931,1.057
258.961,1.053
258.991,1.054
259.021,1.062
259.051,1.056
259.081,1.054
259.111,1.062
259.141,1.061
259.171,1.061
259.201,1.058
259.231,1.061
259.261,1.061
259.291,1.062
259.321,1.060
259.351,1.058
259.381,1.056
259.411,1.054
259.441,1.054
259.471,1.061
259.501,1.057
259.531,1.060
259.561,1.057
259.591,1.061
259.621,1.055
259.651,1.058
259.681,1.060
259.711,1.060
259.741,1.053
259.771,1.061
259.801,1.062
259.831,1.058
259.861,1.058
259.891,1.061
259.921,1.058
259.951,1.059
259.981,1.058
260.011,1.058
260.041,1.061
260.071,1.060
260.101,1.056
260.131,1.060
260.161,1.062
260.191,1.060
260.221,1.053
260.251,1.056
260.281,1.059
260.311,1.058
260.341,1.057
260.371,1.060
260.401,1.060
260.431,1.059
260.461,1.062
260.491,1.062
260.521,1.052
260.551,1.058
260.581,1.060
260.611,1.052
260.641,1.058
260.671,1.062
260.701,1.063
260.731,1.059
260.761,1.059
260.791,1.066
260.821,1.061
260.851,1.053
260.881,1.059
260.911,1.058
260.941,1.049
260.971,1.062
261.001,1.065
261.031,1.054
261.061,1.054
261.091,1.061
261.121,1.063
261.151,1.055
261.181,1.062
261.211,1.058
261.241,1.062
261.271,1.061
261.301,1.061
261.331,1.057
261.361,1.056
261.391,1.061
261.421,1.062
261.451,1.053
261.481,1.057
261.511,1.062
261.541,1.059
261.571,1.070
261.601,1.057
261.631,1.054
261.661,1.058
261.691,1.059
261.721,1.060
261.751,1.058
261.781,1.053
261.811,1.057
261.841,1.058
261.871,1.062
261.901,1.058
261.931,1.055
261.961,1.062
261.991,1.059
262.021,1.054
262.051,1.055
262.081,1.058
262.111,1.064
262.141,1.051
262.171,1.061
262.201,1.062
262.231,1.057
262.261,1.056
262.291,1.062
262.321,1.058
262.351,1.052
262.381,1.061
262.411,1.065
262.441,1.054
262.471,1.049
262.501,1.059
262.531,1.054
262.561,1.059
262.591,1.062
262.621,1.061
262.651,1.057
262.681,1.057
262.711,1.065
262.741,1.062
262.771,1.053
262.801,1.060
262.831,1.063
262.861,1.058
262.891,1.057
262.921,1.059
262.951,1.057
262.981,1.053
263.011,1.062
263.041,1.058
263.071,1.060
263.101,1.057
263.131,1.053
263.161,1.058
263.191,1.060
263.221,1.063
263.251,1.058
263.281,1.051
263.311,1.058
263.341,1.059
263.371,1.054
263.401,1.051
263.431,1.055
263.461,1.064
263.491,1.062
263.521,1.062
263.551,1.060
263.581,1.063
263.611,1.060
263.641,1.065
263.671,1.061
263.701,1.058
263.731,1.058
263.761,1.062
263.791,1.060
263.821,1.053
263.851,1.052
263.881,1.060
263.911,1.059
263.941,1.060
263.971,1.061
264.001,1.062
264.031,1.057
264.061,1.054
264.091,1.057
264.121,1.060
264.151,1.053
264.181,1.056
264.211,1.062
264.241,1.058
264.271,1.059
264.301,1.061
264.331,1.056
264.361,1.062
264.391,1.061
264.421,1.061
264.451,1.063
264.481,1.058
264.511,1.057
264.541,1.060
264.571,1.058
264.601,1.052
264.631,1.056
264.661,1.063
264.691,1.056
264.721,1.056
264.751,1.060
264.781,1.057
264.811,1.060
264.841,1.062
264.871,1.060
264.901,1.059
264.931,1.058
264.961,1.060
264.991,1.058
265.021,1.058
265.051,1.056
265.081,1.061
265.111,1.054
265.141,1.057
265.171,1.063
265.201,1.062
265.231,1.057
265.261,1.059
265.291,1.061
265.321,1.054
265.351,1.056
265.381,1.065
265.411,1.060
265.441,1.054
265.471,1.058
265.501,1.062
265.531,1.054
265.561,1.063
265.591,1.059
265.621,1.066
265.651,1.070
265.681,1.058
265.711,1.059
265.741,1.058
265.771,1.051
265.801,1.062
265.831,1.062
265.861,1.063
265.891,1.058
265.921,1.058
265.951,1.063
265.981,1.070
266.011,1.050
266.041,1.051
266.071,1.056
266.101,1.057
266.131,1.060
266.161,1.063
266.191,1.064
266.221,1.058
266.251,1.056
266.281,1.058
266.311,1.052
266.341,1.059
266.371,1.065
266.401,1.057
266.431,1.061
266.461,1.062
266.491,1.054
266.521,1.062
266.551,1.066
266.581,1.057
266.611,1.053
266.641,1.055
266.671,1.064
266.701,1.060
266.731,1.057
266.761,1.061
266.791,1.063
266.821,1.060
266.851,1.061
266.881,1.059
266.911,1.061
266.941,1.061
266.971,1.060
267.001,1.057
267.031,1.060
267.061,1.054
267.091,1.058
267.121,1.062
267.151,1.056
267.181,1.059
267.211,1.063
267.241,1.055
267.271,1.054
267.301,1.057
267.331,1.058
267.361,1.060
267.391,1.057
267.421,1.059
267.451,1.063
267.481,1.060
267.511,1.064
267.541,1.061
267.571,1.057
267.601,1.063
267.631,1.060
267.661,1.055
267.691,1.052
267.721,1.065
267.751,1.057
267.781,1.056
267.811,1.059
267.841,1.057
267.871,1.057
267.901,1.059
267.931,1.067
267.961,1.055
267.991,1.060
268.021,1.060
268.051,1.058
268.081,1.058
268.111,1.056
268.141,1.058
268.171,1.064
268.201,1.062
268.231,1.057
268.261,1.054
268.291,1.064
268.321,1.068
268.351,1.051
268.381,1.050
268.411,1.062
268.441,1.062
268.471,1.057
268.501,1.058
268.531,1.058
268.561,1.056
268.591,1.058
268.621,1.062
268.651,1.061
268.681,1.058
268.711,1.058
268.741,1.058
268.771,1.061
268.801,1.062
268.831,1.059
268.861,1.057
268.891,1.060
268.921,1.059
268.951,1.061
268.981,1.059
269.011,1.057
269.041,1.060
269.071,1.056
269.101,1.057
269.131,1.062
269.161,1.065
269.191,1.062
269.221,1.059
269.251,1.062
269.281,1.062
269.311,1.059
269.341,1.057
269.371,1.059
269.401,1.059
269.431,1.052
269.461,1.060
269.491,1.062
269.521,1.058
269.551,1.062
269.581,1.062
269.611,1.063
269.641,1.060
269.671,1.056
269.701,1.065
269.731,1.061
269.761,1.056
269.791,1.055
269.821,1.060
269.851,1.061
269.881,1.062
269.911,1.057
269.941,1.062
269.971,1.052
270.001,1.061
270.031,1.062
270.061,1.055
270.091,1.063
270.121,1.052
270.151,1.060
270.181,1.065
270.211,1.065
270.241,1.067
270.271,1.071
270.301,1.065
270.331,1.059
270.361,1.059
270.391,1.073
270.421,1.074
270.451,1.083
270.481,1.059
270.511,1.056
270.541,1.048
270.571,1.058
270.601,1.056
270.631,1.060
270.661,1.053
270.691,1.062
270.721,1.062
270.751,1.058
270.781,1.047
270.811,1.053
270.841,1.062
270.871,1.058
270.901,1.061
270.931,1.061
270.961,1.047
270.991,1.052
271.021,1.065
271.051,1.041
271.081,1.021
271.111,1.015
271.141,0.987
271.171,0.974
271.201,0.972
271.231,1.003
271.261,1.015
271.291,1.028
271.321,1.058
271.351,1.040
271.381,1.049
271.411,1.039
271.441,1.079
271.471,1.098
271.501,1.097
271.531,1.102
271.561,1.074
271.591,1.070
271.621,1.062
271.651,1.042
271.681,1.051
271.711,1.058
271.741,1.058
271.771,1.062
271.801,1.074
271.831,1.078
271.861,1.106
271.891,1.134
271.921,1.126
271.951,1.114
271.981,1.081
272.011,1.061
272.041,1.051
272.071,1.037
272.101,1.017
272.131,1.001
272.161,1.016
272.191,1.014
272.221,1.023
272.251,1.056
272.281,1.126
272.311,1.107
272.341,1.093
272.371,1.110
272.401,1.121
272.431,1.099
272.461,0.999
272.491,0.883
272.521,0.911
272.551,1.000
272.581,1.057
272.611,1.098
272.641,1.086
272.671,1.077
272.701,1.097
272.731,1.026
272.761,1.007
272.791,0.939
272.821,0.948
272.851,0.966
272.881,0.976
272.911,0.943
272.941,0.997
272.971,1.010
273.001,1.028
273.031,1.041
273.061,1.052
273.091,1.004
273.121,0.999
273.151,1.062
273.181,1.060
273.211,1.024
273.241,1.037
273.271,1.064
273.301,1.089
273.331,1.130
273.361,1.170
273.391,1.142
273.421,1.110
273.451,1.084
273.481,1.031
273.511,1.014
273.541,1.004
273.571,1.045
273.601,1.066
273.631,1.087
273.661,1.116
273.691,1.111
273.721,1.108
273.751,1.080
273.781,1.071
273.811,1.065
273.841,1.051
273.871,1.037
273.901,1.037
273.931,1.039
273.961,1.035
273.991,1.048
274.021,1.076
274.051,1.038
274.081,1.021
274.111,1.058
274.141,1.046
274.171,1.045
274.201,1.041
274.231,1.020
274.261,1.002
274.291,1.014
274.321,1.016
274.351,1.028
274.381,1.049
274.411,1.067
274.441,1.064
274.471,1.030
274.501,1.021
274.531,1.028
274.561,1.039
274.591,1.046
274.621,1.027
274.651,1.023
274.681,1.047
274.711,1.039
274.741,1.042
274.771,1.057
274.801,1.061
274.831,1.049
274.861,1.066
274.891,1.052
274.921,1.059
274.951,1.054
274.981,1.049
275.011,1.061
275.041,1.043
275.071,1.037
275.101,1.045
275.131,1.050
275.161,1.061
275.191,1.050
275.221,1.056
275.251,1.064
275.281,1.068
275.311,1.061
275.341,1.057
275.371,1.068
275.401,1.056
275.431,1.049
275.461,1.047
275.491,1.035
275.521,1.042
275.551,1.049
275.581,1.055
275.611,1.050
275.641,1.047
275.671,1.046
275.701,1.054
275.731,1.054
275.761,1.054
275.791,1.057
275.821,1.062
275.851,1.050
275.881,1.044
275.911,1.047
275.941,1.043
275.971,1.051
276.001,1.058
276.031,1.062
276.061,1.058
276.091,1.054
276.121,1.047
276.151,1.051
276.181,1.059
276.211,1.056
276.241,1.055
276.271,1.058
276.301,1.055
276.331,1.056
276.361,1.056
276.391,1.062
276.421,1.063
276.451,1.062
276.481,1.063
276.511,1.063
276.541,1.068
276.571,1.066
276.601,1.085
276.631,1.074
276.661,1.043
276.691,1.021
276.721,1.023
276.751,1.034
276.781,1.040
276.811,1.035
276.841,1.033
276.871,1.047
276.901,1.057
276.931,1.060
276.961,1.057
276.991,1.055
277.021,1.062
277.051,1.065
277.081,1.059
277.111,1.070
277.141,1.074
277.171,1.063
277.201,1.061
277.231,1.064
277.261,1.064
277.291,1.060
277.321,1.058
277.351,1.061
277.381,1.052
277.411,1.050
277.441,1.066
277.471,1.062
277.501,1.059
277.531,1.060
277.561,1.062
277.591,1.062
277.621,1.060
277.651,1.062
277.681,1.066
277.711,1.062
277.741,1.056
277.771,1.056
277.801,1.059
277.831,1.061
277.861,1.063
277.891,1.064
277.921,1.060
277.951,1.060
277.981,1.058
278.011,1.059
278.041,1.065
