df_hash,22ZHK4.6K1ZK0
213.444,1.031
213.474,1.024
213.504,1.027
213.534,1.021
213.564,1.026
213.594,1.031
213.624,1.030
213.654,1.021
213.684,1.013
213.714,1.016
213.744,1.015
213.774,1.009
213.804,1.021
213.834,1.011
213.864,1.012
213.894,1.011
213.924,1.012
213.954,1.011
213.984,1.015
214.014,1.009
214.044,1.005
214.074,1.009
214.104,1.009
214.134,1.011
214.164,1.018
214.194,1.017
214.224,1.016
214.254,1.012
214.284,1.014
214.314,1.015
214.344,1.015
214.374,1.015
214.404,1.011
214.434,1.017
214.464,1.006
214.494,1.007
214.524,1.014
214.554,1.018
214.584,1.011
214.614,1.015
214.644,1.013
214.674,1.008
214.704,1.008
214.734,1.010
214.764,1.008
214.794,1.012
214.824,1.013
214.854,1.013
214.884,1.016
214.914,1.012
214.944,1.011
214.974,1.008
215.004,1.012
215.034,1.010
215.064,1.007
215.094,1.014
215.124,1.017
215.154,1.010
215.184,1.008
215.214,1.015
215.244,1.017
215.274,1.010
215.304,1.007
215.334,1.005
215.364,1.004
215.394,1.012
215.424,1.016
215.454,1.021
215.484,1.013
215.514,1.011
215.544,1.013
215.574,1.015
215.604,1.006
215.634,1.011
215.664,1.014
215.694,1.008
215.724,1.010
215.754,1.016
215.784,1.009
215.814,1.015
215.844,1.020
215.874,1.024
215.904,1.011
215.934,1.007
215.964,1.011
215.994,1.013
216.024,1.016
216.054,1.013
216.084,1.016
216.114,1.023
216.144,1.013
216.174,1.013
216.204,1.012
216.234,1.015
216.264,1.012
216.294,1.011
216.324,1.016
216.354,1.013
216.384,1.010
216.414,1.014
216.444,1.014
216.474,1.022
216.504,1.023
216.534,1.023
216.564,1.020
216.594,1.021
216.624,1.023
216.654,1.024
216.684,1.028
216.714,1.031
216.744,1.030
216.774,1.037
216.804,1.048
216.834,1.040
216.864,1.058
216.894,1.061
216.924,1.064
216.954,1.052
216.984,1.018
217.014,1.007
217.044,0.997
217.074,1.005
217.104,1.013
217.134,0.988
217.164,0.998
217.194,0.987
217.224,0.984
217.254,0.987
217.284,0.981
217.314,0.983
217.344,0.986
217.374,0.990
217.404,0.996
217.434,0.995
217.464,1.003
217.494,0.996
217.524,0.993
217.554,1.001
217.584,0.996
217.614,0.985
217.644,0.978
217.674,0.991
217.704,0.994
217.734,0.994
217.764,1.008
217.794,1.006
217.824,1.009
217.854,1.005
217.884,1.014
217.914,1.003
217.944,1.005
217.974,1.011
218.004,1.018
218.034,1.011
218.064,1.018
218.094,1.015
218.124,1.013
218.154,1.021
218.184,1.027
218.214,1.015
218.244,1.021
218.274,1.015
218.304,1.008
218.334,1.005
218.364,1.003
218.394,1.005
218.424,1.024
218.454,1.027
218.484,1.039
218.514,1.039
218.544,1.026
218.574,1.007
218.604,1.004
218.634,1.005
218.664,1.019
218.694,1.034
218.724,1.034
218.754,1.043
218.784,1.048
218.814,1.042
218.844,1.043
218.874,1.046
218.904,1.034
218.934,1.034
218.964,1.035
218.994,1.045
219.024,1.036
219.054,1.042
219.084,1.041
219.114,1.048
219.144,1.066
219.174,1.051
219.204,1.048
219.234,1.051
219.264,1.062
219.294,1.054
219.324,1.032
219.354,1.003
219.384,0.998
219.414,0.984
219.444,0.987
219.474,0.978
219.504,0.977
219.534,0.976
219.564,0.980
219.594,1.010
219.624,1.031
219.654,1.025
219.684,1.041
219.714,1.050
219.744,1.048
219.774,1.057
219.804,1.062
219.834,1.059
219.864,1.055
219.894,1.049
219.924,1.049
219.954,1.046
219.984,1.036
220.014,1.040
220.044,1.033
220.074,1.033
220.104,1.031
220.134,1.035
220.164,1.036
220.194,1.032
220.224,1.033
220.254,1.038
220.284,1.039
220.314,1.035
220.344,1.034
220.374,1.036
220.404,1.038
220.434,1.034
220.464,1.039
220.494,1.036
220.524,1.037
220.554,1.036
220.584,1.029
220.614,1.036
220.644,1.033
220.674,1.034
220.704,1.036
220.734,1.031
220.764,1.037
220.794,1.033
220.824,1.036
220.854,1.036
220.884,1.034
220.914,1.034
220.944,1.036
220.974,1.036
221.004,1.039
221.034,1.034
221.064,1.026
221.094,1.028
221.124,1.035
221.154,1.038
221.184,1.038
221.214,1.037
221.244,1.031
221.274,1.029
221.304,1.029
221.334,1.034
221.364,1.036
221.394,1.033
221.424,1.031
221.454,1.037
221.484,1.033
221.514,1.032
221.544,1.036
221.574,1.039
221.604,1.037
221.634,1.045
221.664,1.050
221.694,1.040
221.724,1.048
221.754,1.057
221.784,1.058
221.814,1.053
221.844,1.048
221.874,1.036
221.904,1.035
221.934,1.040
221.964,1.032
221.994,1.028
222.024,1.028
222.054,1.017
222.084,1.019
222.114,1.018
222.144,1.014
222.174,1.020
222.204,1.017
222.234,1.020
222.264,1.020
222.294,1.023
222.324,1.029
222.354,1.027
222.384,1.021
222.414,1.037
222.444,1.027
222.474,1.036
222.504,1.034
222.534,1.033
222.564,1.035
222.594,1.027
222.624,1.028
222.654,1.035
222.684,1.032
222.714,1.032
222.744,1.032
222.774,1.036
222.804,1.035
222.834,1.036
222.864,1.034
222.894,1.037
222.924,1.024
222.954,1.018
222.984,1.024
223.014,1.023
223.044,1.022
223.074,1.033
223.104,1.034
223.134,1.033
223.164,1.031
223.194,1.025
223.224,1.024
223.254,1.023
223.284,1.026
223.314,1.032
223.344,1.036
223.374,1.032
223.404,1.036
223.434,1.032
223.464,1.029
223.494,1.028
223.524,1.034
223.554,1.031
223.584,1.034
223.614,1.030
223.644,1.028
223.674,1.034
223.704,1.027
223.734,1.026
223.764,1.034
223.794,1.037
223.824,1.032
223.854,1.029
223.884,1.035
223.914,1.038
223.944,1.035
223.974,1.035
224.004,1.037
224.034,1.037
224.064,1.040
224.094,1.041
224.124,1.037
224.154,1.032
224.184,1.028
224.214,1.025
224.244,1.029
224.274,1.020
224.304,1.013
224.334,1.018
224.364,1.021
224.394,1.018
224.424,1.020
224.454,1.021
224.484,1.029
224.514,1.030
224.544,1.027
224.574,1.025
224.604,1.033
224.634,1.037
224.664,1.035
224.694,1.031
224.724,1.026
224.754,1.031
224.784,1.029
224.814,1.036
224.844,1.030
224.874,1.032
224.904,1.027
224.934,1.029
224.964,1.028
224.994,1.031
225.024,1.030
225.054,1.036
225.084,1.021
225.114,1.025
225.144,1.021
225.174,1.021
225.204,1.019
225.234,1.023
225.264,1.028
225.294,1.028
225.324,1.034
225.354,1.039
225.384,1.036
225.414,1.037
225.444,1.042
225.474,1.041
225.504,1.039
225.534,1.035
225.564,1.031
225.594,1.033
225.624,1.027
225.654,1.029
225.684,1.029
225.714,1.028
225.744,1.033
225.774,1.038
225.804,1.036
225.834,1.034
225.864,1.034
225.894,1.032
225.924,1.032
225.954,1.031
225.984,1.029
226.014,1.031
226.044,1.031
226.074,1.029
226.104,1.027
226.134,1.028
226.164,1.025
226.194,1.031
226.224,1.031
226.254,1.027
226.284,1.030
226.314,1.029
226.344,1.027
226.374,1.034
226.404,1.035
226.434,1.037
226.464,1.040
226.494,1.040
226.524,1.037
226.554,1.037
226.584,1.035
226.614,1.035
226.644,1.033
226.674,1.033
226.704,1.029
226.734,1.034
226.764,1.032
226.794,1.033
226.824,1.034
226.854,1.032
226.884,1.034
226.914,1.030
226.944,1.030
226.974,1.029
227.004,1.032
227.034,1.039
227.064,1.032
227.094,1.034
227.124,1.039
227.154,1.036
227.184,1.041
227.214,1.036
227.244,1.037
227.274,1.031
227.304,1.030
227.334,1.030
227.364,1.031
227.394,1.035
227.424,1.031
227.454,1.032
227.484,1.032
227.514,1.037
227.544,1.034
227.574,1.034
227.604,1.036
227.634,1.038
227.664,1.045
227.694,1.057
227.724,1.063
227.754,1.081
227.784,1.098
227.814,1.102
227.844,1.106
227.874,1.102
227.904,1.073
227.934,1.075
227.964,1.071
227.994,1.077
228.024,1.051
228.054,1.025
228.084,1.010
228.114,0.988
228.144,0.977
228.174,0.990
228.204,0.985
228.234,0.933
228.264,0.984
228.294,0.988
228.324,1.042
228.354,1.099
228.384,1.075
228.414,1.025
228.444,0.978
228.474,0.938
228.504,0.972
228.534,1.018
228.564,0.994
228.594,0.984
228.624,1.016
228.654,1.037
228.684,1.017
228.714,1.014
228.744,1.020
228.774,1.025
228.804,1.007
228.834,0.986
228.864,0.980
228.894,0.978
228.924,0.991
228.954,1.000
228.984,1.011
229.014,1.012
229.044,0.994
229.074,1.000
229.104,1.019
229.134,1.024
229.164,1.022
229.194,1.019
229.224,1.016
229.254,1.029
229.284,1.019
229.314,1.017
229.344,1.009
229.374,1.000
229.404,1.017
229.434,1.021
229.464,1.018
229.494,1.011
229.524,1.016
229.554,1.010
229.584,1.029
229.614,1.025
229.644,1.029
229.674,0.997
229.704,0.974
229.734,0.958
229.764,0.957
229.794,0.931
229.824,0.919
229.854,0.961
229.884,1.003
229.914,0.955
229.944,1.028
229.974,1.123
230.004,1.142
230.034,1.059
230.064,1.051
230.094,1.086
230.124,1.035
230.154,0.943
230.184,0.995
230.214,1.016
230.244,1.021
230.274,0.998
230.304,0.974
230.334,0.971
230.364,0.993
230.394,1.000
230.424,0.961
230.454,0.992
230.484,1.028
230.514,0.991
230.544,0.991
230.574,1.003
230.604,0.988
230.634,0.997
230.664,1.021
230.694,0.985
230.724,0.970
230.754,0.962
230.784,0.983
230.814,0.996
230.844,0.988
230.874,0.995
230.904,0.996
230.934,0.985
230.964,0.984
230.994,0.984
231.024,1.005
231.054,0.989
231.084,0.982
231.114,0.988
231.144,1.000
231.174,0.983
231.204,0.998
231.234,1.039
231.264,1.006
231.294,0.982
231.324,0.997
231.354,0.990
231.384,1.002
231.414,1.014
231.444,1.009
231.474,0.997
231.504,1.004
231.534,1.005
231.564,1.003
231.594,1.007
231.624,1.009
231.654,1.011
231.684,1.018
231.714,1.005
231.744,1.009
231.774,1.003
231.804,0.995
231.834,1.006
231.864,1.007
231.894,0.968
231.924,0.976
231.954,0.984
231.984,0.955
232.014,0.932
232.044,0.920
232.074,0.974
232.104,1.061
232.134,1.078
232.164,1.117
232.194,1.137
232.224,1.103
232.254,1.066
232.284,0.982
232.314,0.960
232.344,0.939
232.374,0.935
232.404,0.969
232.434,0.969
232.464,0.967
232.494,0.957
232.524,0.973
232.554,0.958
232.584,0.971
232.614,0.992
232.644,0.992
232.674,0.985
232.704,0.982
232.734,1.059
232.764,1.040
232.794,1.023
232.824,1.015
232.854,1.016
232.884,0.995
232.914,1.002
232.944,0.995
232.974,0.971
233.004,1.000
233.034,1.004
233.064,0.985
233.094,1.000
233.124,1.021
233.154,1.017
233.184,0.991
233.214,0.994
233.244,0.979
233.274,0.995
233.304,0.979
233.334,0.978
233.364,0.981
233.394,1.001
233.424,1.001
233.454,1.001
233.484,0.997
233.514,1.027
233.544,1.015
233.574,1.001
233.604,0.982
233.634,0.997
233.664,1.011
233.694,0.996
233.724,0.972
233.754,0.959
233.784,0.967
233.814,0.972
233.844,0.986
233.874,0.988
233.904,0.996
233.934,0.997
233.964,0.998
233.994,0.997
234.024,0.991
234.054,0.994
234.084,0.976
234.114,0.992
234.144,0.987
234.174,0.995
234.204,1.006
234.234,1.012
234.264,1.018
234.294,0.978
234.324,0.978
234.354,0.975
234.384,0.955
234.414,0.986
234.444,0.931
234.474,0.981
234.504,0.990
234.534,0.984
234.564,1.062
234.594,1.057
234.624,1.051
234.654,1.047
234.684,1.012
234.714,0.966
234.744,0.966
234.774,0.978
234.804,0.988
234.834,0.986
234.864,1.005
234.894,1.023
234.924,1.013
234.954,1.017
234.984,1.007
235.014,0.983
235.044,0.980
235.074,0.985
235.104,0.981
235.134,0.975
235.164,0.981
235.194,0.981
235.224,0.985
235.254,0.988
235.284,1.007
235.314,1.002
235.344,1.007
235.374,1.017
235.404,1.001
235.434,1.002
235.464,1.006
235.494,1.009
235.524,0.994
235.554,0.986
235.584,0.979
235.614,1.007
235.644,0.986
235.674,1.002
235.704,1.006
235.734,1.003
235.764,1.003
235.794,1.014
235.824,0.991
235.854,0.979
235.884,0.978
235.914,0.991
235.944,0.995
235.974,0.976
236.004,0.985
236.034,0.986
236.064,0.991
236.094,1.009
236.124,0.994
236.154,1.006
236.184,0.978
236.214,0.979
236.244,0.972
236.274,0.975
236.304,0.989
236.334,1.004
236.364,0.997
236.394,0.974
236.424,0.991
236.454,0.965
236.484,0.975
236.514,0.980
236.544,0.996
236.574,1.009
236.604,1.010
236.634,0.984
236.664,1.000
236.694,1.040
236.724,1.032
236.754,1.018
236.784,1.003
236.814,0.987
236.844,1.013
236.874,0.985
236.904,1.021
236.934,0.969
236.964,1.017
236.994,0.990
237.024,0.999
237.054,1.003
237.084,0.986
237.114,0.982
237.144,0.965
237.174,0.998
237.204,0.996
237.234,0.996
237.264,1.003
237.294,1.009
237.324,0.997
237.354,1.016
237.384,1.006
237.414,1.014
237.444,0.974
237.474,0.979
237.504,0.998
237.534,0.941
237.564,0.978
237.594,0.982
237.624,0.993
237.654,1.020
237.684,1.045
237.714,0.960
237.744,0.984
237.774,1.022
237.804,0.965
237.834,1.003
237.864,0.962
237.894,0.940
237.924,1.007
237.954,0.995
237.984,1.048
238.014,1.078
238.044,1.034
238.074,1.021
238.104,1.006
238.134,0.950
238.164,0.975
238.194,0.992
238.224,1.006
238.254,0.957
238.284,0.977
238.314,0.984
238.344,0.989
238.374,0.993
238.404,1.015
238.434,1.026
238.464,0.992
238.494,0.970
238.524,1.030
238.554,0.984
238.584,0.936
238.614,1.011
238.644,1.017
238.674,1.032
238.704,1.000
238.734,0.964
238.764,0.996
238.794,0.999
238.824,0.972
238.854,0.989
238.884,0.964
238.914,0.968
238.944,0.987
238.974,0.991
239.004,1.009
239.034,1.012
239.064,1.017
239.094,1.021
239.124,1.011
239.154,1.009
239.184,1.022
239.214,1.004
239.244,0.987
239.274,0.976
239.304,0.987
239.334,0.977
239.364,0.989
239.394,0.984
239.424,0.990
239.454,1.014
239.484,1.014
239.514,1.015
239.544,1.006
239.574,1.018
239.604,1.011
239.634,1.007
239.664,1.024
239.694,1.013
239.724,1.002
239.754,1.005
239.784,1.008
239.814,1.011
239.844,1.017
239.874,1.012
239.904,1.010
239.934,1.007
239.964,1.010
239.994,1.014
240.024,1.004
240.054,0.994
240.084,1.004
240.114,0.994
240.144,0.986
240.174,0.991
240.204,1.012
240.234,1.006
240.264,1.006
240.294,1.006
240.324,1.013
240.354,0.995
240.384,0.987
240.414,0.993
240.444,0.999
240.474,0.995
240.504,1.007
240.534,1.005
240.564,1.012
240.594,1.010
240.624,1.000
240.654,1.006
240.684,1.008
240.714,0.991
240.744,0.990
240.774,0.994
240.804,0.981
240.834,0.978
240.864,0.974
240.894,0.969
240.924,0.970
240.954,0.978
240.984,0.977
241.014,0.990
241.044,0.991
241.074,1.018
241.104,1.021
241.134,1.006
241.164,1.017
241.194,1.022
241.224,1.016
241.254,1.022
241.284,1.025
241.314,1.026
241.344,1.030
241.374,1.026
241.404,1.033
241.434,1.020
241.464,1.020
241.494,1.021
241.524,1.015
241.554,1.011
241.584,1.019
241.614,1.024
241.644,1.027
241.674,1.018
241.704,1.019
241.734,1.021
241.764,1.026
241.794,1.031
241.824,1.015
241.854,1.021
241.884,1.020
241.914,1.009
241.944,1.012
241.974,1.007
242.004,1.013
242.034,1.024
242.064,1.017
242.094,1.010
242.124,0.983
242.154,0.973
242.184,0.995
242.214,0.978
242.244,0.973
242.274,0.971
242.304,0.976
242.334,0.995
242.364,0.988
242.394,0.981
242.424,1.004
242.454,0.999
242.484,0.983
242.514,0.985
242.544,1.005
242.574,1.000
242.604,0.998
242.634,1.021
242.664,1.047
242.694,1.042
242.724,1.013
242.754,0.998
242.784,1.004
242.814,1.001
242.844,0.989
242.874,1.003
242.904,0.992
242.934,0.985
242.964,0.996
242.994,1.009
243.024,1.010
243.054,1.020
243.084,1.023
243.114,1.016
243.144,1.005
243.174,1.000
243.204,1.004
243.234,0.999
243.264,1.000
243.294,1.000
243.324,1.003
243.354,0.996
243.384,0.997
243.414,1.002
243.444,0.999
243.474,1.001
243.504,1.018
243.534,1.008
243.564,0.998
243.594,1.001
243.624,1.000
243.654,0.999
243.684,0.999
243.714,1.008
243.744,1.009
243.774,1.002
243.804,1.004
243.834,1.006
243.864,1.003
243.894,1.005
243.924,1.008
243.954,1.010
243.984,1.007
244.014,0.972
244.044,0.992
244.074,1.020
244.104,1.018
244.134,1.003
244.164,1.010
244.194,0.982
244.224,0.985
244.254,0.960
244.284,1.013
244.314,1.021
244.344,1.011
244.374,0.985
244.404,0.974
244.434,1.000
244.464,0.993
244.494,1.005
244.524,1.009
244.554,1.000
244.584,1.010
244.614,1.021
244.644,0.993
244.674,0.982
244.704,0.985
244.734,0.982
244.764,0.978
244.794,0.997
244.824,1.006
244.854,1.015
244.884,1.016
244.914,1.014
244.944,1.008
244.974,0.972
245.004,0.991
245.034,0.998
245.064,0.993
245.094,1.022
245.124,1.011
245.154,1.055
245.184,0.989
245.214,0.969
245.244,0.961
245.274,0.944
245.304,0.989
245.334,0.972
245.364,0.981
245.394,1.014
245.424,1.012
245.454,1.022
245.484,1.031
245.514,0.988
245.544,0.975
245.574,0.972
245.604,0.984
245.634,0.985
245.664,0.992
245.694,1.010
245.724,0.976
245.754,0.978
245.784,0.992
245.814,0.981
245.844,0.973
245.874,0.989
245.904,1.011
245.934,1.003
245.964,0.962
245.994,0.986
246.024,0.972
246.054,0.956
246.084,0.957
246.114,0.999
246.144,1.012
246.174,0.973
246.204,0.964
246.234,0.955
246.264,0.988
246.294,0.988
246.324,1.041
246.354,1.041
246.384,1.053
246.414,1.044
246.444,1.038
246.474,1.038
246.504,1.025
246.534,1.021
246.564,1.018
246.594,1.010
246.624,1.024
246.654,1.010
246.684,1.023
246.714,1.026
246.744,1.025
246.774,1.019
246.804,1.008
246.834,1.014
246.864,1.021
246.894,0.963
246.924,0.971
246.954,1.035
246.984,1.024
247.014,1.028
247.044,0.998
247.074,1.000
247.104,1.000
247.134,1.022
247.164,1.002
247.194,1.005
247.224,1.009
247.254,1.015
247.284,1.037
247.314,1.024
247.344,1.059
247.374,1.075
247.404,1.108
247.434,1.101
247.464,1.078
247.494,1.037
247.524,1.027
247.554,0.971
247.584,0.951
247.614,0.889
247.644,0.950
247.674,0.973
247.704,0.936
247.734,0.940
247.764,0.958
247.794,0.987
247.824,0.993
247.854,0.985
247.884,0.998
247.914,0.993
247.944,0.974
247.974,1.009
248.004,0.987
248.034,0.991
248.064,0.985
248.094,1.022
248.124,0.999
248.154,0.995
248.184,0.988
248.214,1.007
248.244,1.006
248.274,1.003
248.304,0.967
248.334,0.974
248.364,1.003
248.394,0.992
248.424,0.991
248.454,0.973
248.484,0.995
248.514,1.008
248.544,1.000
248.574,0.983
248.604,1.003
248.634,0.981
248.664,1.022
248.694,1.058
248.724,1.033
248.754,0.986
248.784,0.947
248.814,0.961
248.844,0.970
248.874,0.966
248.904,0.975
248.934,0.970
248.964,0.969
248.994,0.989
249.024,1.049
249.054,1.004
249.084,1.032
249.114,1.019
249.144,0.997
249.174,0.953
249.204,0.992
249.234,1.013
249.264,1.008
249.294,0.987
249.324,0.973
249.354,1.004
249.384,0.958
249.414,1.018
249.444,1.007
249.474,0.979
249.504,0.979
249.534,0.986
249.564,1.012
249.594,1.013
249.624,1.012
249.654,0.986
249.684,0.959
249.714,0.984
249.744,1.008
249.774,0.988
249.804,1.008
249.834,1.001
249.864,1.009
249.894,1.000
249.924,1.001
249.954,1.030
249.984,1.027
250.014,1.023
250.044,1.025
250.074,1.023
250.104,1.013
250.134,1.014
250.164,1.011
250.194,1.006
250.224,1.016
250.254,0.994
250.284,0.995
250.314,1.001
250.344,1.001
250.374,1.033
250.404,1.040
250.434,1.021
250.464,1.031
250.494,1.017
250.524,1.017
250.554,1.008
250.584,1.028
250.614,0.995
250.644,0.963
250.674,1.021
250.704,0.994
250.734,1.011
250.764,1.032
250.794,1.027
250.824,1.034
250.854,1.037
250.884,1.029
250.914,1.009
250.944,1.022
250.974,1.021
251.004,1.024
251.034,1.030
251.064,1.041
251.094,0.958
251.124,0.985
251.154,0.967
251.184,0.938
251.214,0.958
251.244,0.964
251.274,1.002
251.304,1.001
251.334,1.006
251.364,0.987
251.394,0.972
251.424,0.975
251.454,0.986
251.484,0.997
251.514,0.989
251.544,0.998
251.574,0.979
251.604,0.993
251.634,0.976
251.664,0.938
251.694,0.999
251.724,0.980
251.754,1.005
251.784,1.039
251.814,1.044
251.844,1.022
251.874,1.019
251.904,1.020
251.934,0.989
251.964,0.994
251.994,0.987
252.024,0.981
252.054,0.988
252.084,1.010
252.114,1.013
252.144,1.014
252.174,1.009
252.204,1.021
252.234,0.999
252.264,0.999
252.294,0.989
252.324,0.980
252.354,0.980
252.384,0.992
252.414,1.002
252.444,1.010
252.474,1.004
252.504,1.005
252.534,1.005
252.564,1.004
252.594,0.998
252.624,0.996
252.654,0.991
252.684,0.990
252.714,1.000
252.744,0.993
252.774,0.979
252.804,0.994
252.834,1.000
252.864,0.992
252.894,0.998
252.924,0.999
252.954,1.000
252.984,0.992
253.014,1.010
253.044,0.989
253.074,0.980
253.104,0.997
253.134,0.990
253.164,0.970
253.194,1.005
253.224,1.025
253.254,0.938
253.284,1.006
253.314,1.043
253.344,1.003
253.374,1.002
253.404,1.038
253.434,1.017
253.464,1.007
253.494,1.017
253.524,1.018
253.554,0.992
253.584,0.969
253.614,0.975
253.644,0.981
253.674,0.967
253.704,0.983
253.734,0.986
253.764,0.988
253.794,0.988
253.824,0.986
253.854,0.985
253.884,0.981
253.914,0.985
253.944,0.974
253.974,0.985
254.004,0.989
254.034,1.005
254.064,1.010
254.094,0.998
254.124,1.001
254.154,0.985
254.184,0.981
254.214,0.975
254.244,0.968
254.274,0.995
254.304,0.968
254.334,0.979
254.364,0.963
254.394,0.989
254.424,1.005
254.454,1.021
254.484,1.056
254.514,1.030
254.544,1.035
254.574,1.007
254.604,1.005
254.634,1.004
254.664,1.005
254.694,1.006
254.724,1.003
254.754,1.017
254.784,1.025
254.814,1.023
254.844,1.016
254.874,1.009
254.904,1.016
254.934,1.054
254.964,1.028
254.994,1.025
255.024,1.011
255.054,0.998
255.084,1.015
255.114,1.003
255.144,1.037
255.174,0.966
255.204,1.035
255.234,1.008
255.264,1.031
255.294,1.008
255.324,1.010
255.354,1.019
255.384,1.003
255.414,0.962
255.444,0.947
255.474,0.969
255.504,1.019
255.534,1.001
255.564,1.018
255.594,1.019
255.624,1.007
255.654,1.001
255.684,1.016
255.714,0.990
255.744,1.009
255.774,1.017
255.804,1.007
255.834,1.020
255.864,0.997
255.894,1.025
255.924,1.024
255.954,1.036
255.984,1.034
256.014,1.045
256.044,1.004
256.074,1.021
256.104,1.048
256.134,0.975
256.164,0.982
256.194,0.990
256.224,0.964
256.254,0.968
256.284,1.012
256.314,0.992
256.344,0.987
256.374,1.021
256.404,0.967
256.434,0.939
256.464,0.958
256.494,0.996
256.524,0.967
256.554,0.958
256.584,0.981
256.614,1.000
256.644,1.002
256.674,0.990
256.704,0.990
256.734,0.999
256.764,1.007
256.794,0.977
256.824,1.005
256.854,1.002
256.884,0.995
256.914,1.003
256.944,0.995
256.974,1.005
257.004,0.982
257.034,0.995
257.064,0.992
257.094,0.975
257.124,1.020
257.154,0.989
257.184,1.004
257.214,0.972
257.244,0.990
257.274,0.969
257.304,0.988
257.334,1.031
257.364,1.012
257.394,1.000
257.424,1.010
257.454,0.995
257.484,0.986
257.514,1.007
257.544,0.948
257.574,0.944
257.604,0.949
257.634,0.969
257.664,0.961
257.694,0.982
257.724,1.021
257.754,0.969
257.784,1.013
257.814,1.014
257.844,0.966
257.874,0.995
257.904,0.991
257.934,0.994
257.964,1.001
257.994,1.015
258.024,0.990
258.054,0.992
258.084,0.999
258.114,1.006
258.144,0.989
258.174,0.985
258.204,1.004
258.234,1.026
258.264,1.034
258.294,1.017
258.324,0.923
258.354,0.987
258.384,1.062
258.414,1.028
258.444,0.996
258.474,0.995
258.504,1.005
258.534,1.005
258.564,0.988
258.594,0.971
258.624,0.993
258.654,0.995
258.684,1.001
258.714,0.992
258.744,1.014
258.774,1.000
258.804,0.984
258.834,1.008
258.864,1.012
258.894,1.002
258.924,1.005
258.954,0.995
258.984,0.957
259.014,0.983
259.044,0.998
259.074,1.000
259.104,1.006
259.134,1.010
259.164,1.011
259.194,1.003
259.224,1.010
259.254,0.989
259.284,0.999
259.314,1.016
259.344,1.002
259.374,0.982
259.404,1.003
259.434,0.983
259.464,0.991
259.494,0.985
259.524,0.973
259.554,0.990
259.584,1.002
259.614,0.985
259.644,0.989
259.674,0.983
259.704,0.990
259.734,0.990
259.764,0.993
259.794,1.006
259.824,0.995
259.854,0.984
259.884,0.981
259.914,0.988
259.944,0.985
259.974,0.992
260.004,1.017
260.034,1.002
260.064,0.991
260.094,0.986
260.124,0.996
260.154,0.995
260.184,0.990
260.214,0.983
260.244,0.994
260.274,0.998
260.304,0.998
260.334,0.992
260.364,0.991
260.394,0.999
260.424,1.005
260.454,1.015
260.484,1.023
260.514,1.003
260.544,0.981
260.574,0.982
260.604,0.981
260.634,0.995
260.664,0.998
260.694,1.001
260.724,1.005
260.754,1.001
260.784,0.993
260.814,1.008
260.844,1.014
260.874,1.022
260.904,1.013
260.934,1.031
260.964,1.023
260.994,1.008
261.024,0.962
261.054,0.983
261.084,0.979
261.114,0.990
261.144,1.019
261.174,1.015
261.204,1.014
261.234,0.977
261.264,1.001
261.294,1.012
261.324,0.984
261.354,1.000
261.384,0.975
261.414,0.982
261.444,0.979
261.474,0.987
261.504,1.009
261.534,1.012
261.564,1.012
261.594,1.024
261.624,1.023
261.654,1.019
261.684,1.015
261.714,1.011
261.744,0.999
261.774,1.001
261.804,0.959
261.834,0.982
261.864,0.987
261.894,0.970
261.924,1.010
261.954,1.006
261.984,1.023
262.014,1.030
262.044,1.025
262.074,1.006
262.104,0.958
262.134,0.966
262.164,0.984
262.194,0.993
262.224,1.073
262.254,0.996
262.284,1.004
262.314,0.991
262.344,0.958
262.374,0.988
262.404,0.995
262.434,1.008
262.464,0.982
262.494,1.009
262.524,1.004
262.554,1.046
262.584,1.000
262.614,0.991
262.644,1.018
262.674,1.006
262.704,0.993
262.734,0.984
262.764,1.004
262.794,0.978
262.824,1.010
262.854,1.023
262.884,0.994
262.914,1.002
262.944,1.004
262.974,0.976
263.004,0.979
263.034,1.017
263.064,1.003
263.094,1.017
263.124,0.981
263.154,1.024
263.184,1.016
263.214,1.031
263.244,1.042
263.274,0.969
263.304,0.969
263.334,1.019
263.364,0.969
263.394,0.972
263.424,1.008
263.454,1.012
263.484,1.022
263.514,1.012
263.544,1.000
263.574,1.000
263.604,1.003
263.634,0.987
263.664,1.028
263.694,1.047
263.724,1.010
263.754,1.017
263.784,1.025
263.814,0.988
263.844,0.995
263.874,0.983
263.904,0.972
263.934,0.932
263.964,0.936
263.994,0.921
264.024,0.983
264.054,0.967
264.084,0.983
264.114,0.971
264.144,0.975
264.174,1.017
264.204,1.036
264.234,1.057
264.264,1.051
264.294,1.056
264.324,1.071
264.354,1.060
264.384,1.058
264.414,1.077
264.444,1.143
264.474,1.102
264.504,1.013
264.534,0.941
264.564,0.917
264.594,0.962
264.624,0.997
264.654,0.985
264.684,0.984
264.714,0.993
264.744,0.990
264.774,0.989
264.804,0.982
264.834,1.004
264.864,1.009
264.894,1.012
264.924,1.000
264.954,1.011
264.984,1.008
265.014,0.978
265.044,0.985
265.074,1.023
265.104,1.027
265.134,1.021
265.164,1.006
265.194,0.998
265.224,0.993
265.254,0.994
265.284,0.981
265.314,0.958
265.344,0.993
265.374,0.997
265.404,0.972
265.434,0.952
265.464,0.977
265.494,0.994
265.524,0.971
265.554,0.965
265.584,1.006
265.614,1.025
265.644,1.100
265.674,1.063
265.704,1.017
265.734,1.005
265.764,1.025
265.794,0.977
265.824,0.916
