df_hash,22ZHK4.D641S7
385.316,1.029
385.346,1.025
385.376,1.027
385.406,1.030
385.436,1.023
385.466,1.024
385.496,1.018
385.526,1.019
385.556,1.019
385.586,1.019
385.616,1.028
385.646,1.027
385.676,1.033
385.706,1.024
385.736,1.032
385.766,1.031
385.796,1.031
385.826,1.022
385.856,1.017
385.886,1.015
385.916,1.021
385.946,1.013
385.976,1.019
386.006,1.020
386.036,1.019
386.066,1.005
386.096,1.010
386.126,1.004
386.156,1.003
386.186,1.011
386.216,1.016
386.246,1.022
386.276,1.021
386.306,1.012
386.336,1.021
386.366,1.021
386.396,1.029
386.426,1.028
386.456,1.034
386.486,1.028
386.516,1.032
386.546,1.031
386.576,1.021
386.606,1.029
386.636,1.034
386.666,1.040
386.696,1.039
386.726,1.026
386.756,1.026
386.786,1.028
386.816,1.029
386.846,1.033
386.876,1.024
386.906,1.027
386.936,1.035
386.966,1.032
386.996,1.023
387.026,1.025
387.056,1.034
387.086,1.025
387.116,1.025
387.146,1.025
387.176,1.024
387.206,1.025
387.236,1.023
387.266,1.026
387.296,1.027
387.326,1.027
387.356,1.024
387.386,1.024
387.416,1.030
387.446,1.033
387.476,1.034
387.506,1.026
387.536,1.021
387.566,1.026
387.596,1.021
387.626,1.024
387.656,1.022
387.686,1.024
387.716,1.026
387.746,1.033
387.776,1.034
387.806,1.027
387.836,1.024
387.866,1.024
387.896,1.029
387.926,1.028
387.956,1.026
387.986,1.027
388.016,1.027
388.046,1.027
388.076,1.030
388.106,1.029
388.136,1.027
388.166,1.021
388.196,1.022
388.226,1.025
388.256,1.029
388.286,1.029
388.316,1.022
388.346,1.026
388.376,1.031
388.406,1.032
388.436,1.030
388.466,1.026
388.496,1.021
388.526,1.022
388.556,1.029
388.586,1.027
388.616,1.026
388.646,1.029
388.676,1.027
388.706,1.027
388.736,1.034
388.766,1.031
388.796,1.018
388.826,1.028
388.856,1.029
388.886,1.024
388.916,1.031
388.946,1.023
388.976,1.025
389.006,1.024
389.036,1.035
389.066,1.031
389.096,1.028
389.126,1.031
389.156,1.026
389.186,1.022
389.216,1.025
389.246,1.027
389.276,1.026
389.306,1.026
389.336,1.017
389.366,1.030
389.396,1.035
389.426,1.023
389.456,1.021
389.486,1.022
389.516,1.028
389.546,1.038
389.576,1.032
389.606,1.030
389.636,1.021
389.666,1.020
389.696,1.031
389.726,1.029
389.756,1.032
389.786,1.029
389.816,1.029
389.846,1.036
389.876,1.035
389.906,1.020
389.936,1.016
389.966,1.015
389.996,1.020
390.026,1.019
390.056,1.022
390.086,1.027
390.116,1.032
390.146,1.034
390.176,1.026
390.206,1.028
390.236,1.021
390.266,1.014
390.296,1.021
390.326,1.031
390.356,1.026
390.386,1.027
390.416,1.032
390.446,1.037
390.476,1.027
390.506,1.034
390.536,1.040
390.566,1.034
390.596,1.030
390.626,1.037
390.656,1.043
390.686,1.034
390.716,1.036
390.746,1.024
390.776,1.010
390.806,1.017
390.836,1.024
390.866,1.037
390.896,1.050
390.926,1.039
390.956,1.032
390.986,1.050
391.016,1.030
391.046,1.025
391.076,1.027
391.106,1.030
391.136,1.024
391.166,1.028
391.196,1.024
391.226,1.031
391.256,1.034
391.286,1.035
391.316,1.033
391.346,1.026
391.376,1.024
391.406,1.033
391.436,1.026
391.466,1.025
391.496,1.021
391.526,1.020
391.556,1.028
391.586,1.036
391.616,1.038
391.646,1.033
391.676,1.036
391.706,1.030
391.736,1.032
391.766,1.030
391.796,1.024
391.826,1.025
391.856,1.035
391.886,1.031
391.916,1.035
391.946,1.026
391.976,1.028
392.006,1.025
392.036,1.031
392.066,1.032
392.096,1.031
392.126,1.029
392.156,1.030
392.186,1.028
392.216,1.034
392.246,1.025
392.276,1.027
392.306,1.028
392.336,1.032
392.366,1.034
392.396,1.030
392.426,1.029
392.456,1.028
392.486,1.030
392.516,1.028
392.546,1.026
392.576,1.036
392.606,1.027
392.636,1.025
392.666,1.027
392.696,1.026
392.726,1.031
392.756,1.031
392.786,1.032
392.816,1.032
392.846,1.030
392.876,1.028
392.906,1.028
392.936,1.034
392.966,1.026
392.996,1.033
393.026,1.029
393.056,1.030
393.086,1.033
393.116,1.024
393.146,1.026
393.176,1.026
393.206,1.026
393.236,1.032
393.266,1.029
393.296,1.023
393.326,1.034
393.356,1.037
393.386,1.032
393.416,1.026
393.446,1.032
393.476,1.032
393.506,1.032
393.536,1.029
393.566,1.034
393.596,1.032
393.626,1.033
393.656,1.039
393.686,1.018
393.716,1.021
393.746,1.037
393.776,1.046
393.806,1.034
393.836,1.017
393.866,1.021
393.896,1.029
393.926,1.029
393.956,1.037
393.986,1.029
394.016,1.030
394.046,1.030
394.076,1.029
394.106,1.029
394.136,1.027
394.166,1.018
394.196,1.026
394.226,1.025
394.256,1.031
394.286,1.032
394.316,1.038
394.346,1.038
394.376,1.035
394.406,1.031
394.436,1.038
394.466,1.043
394.496,1.040
394.526,1.026
394.556,1.028
394.586,1.033
394.616,1.031
394.646,1.035
394.676,1.036
394.706,1.036
394.736,1.029
394.766,1.030
394.796,1.028
394.826,1.034
394.856,1.039
394.886,1.031
394.916,1.026
394.946,1.030
394.976,1.035
395.006,1.036
395.036,1.034
395.066,1.029
395.096,1.026
395.126,1.033
395.156,1.041
395.186,1.036
395.216,1.034
395.246,1.025
395.276,1.030
395.306,1.036
395.336,1.039
395.366,1.027
395.396,1.032
395.426,1.028
395.456,1.032
395.486,1.034
395.516,1.034
395.546,1.034
395.576,1.029
395.606,1.036
395.636,1.037
395.666,1.035
395.696,1.023
395.726,1.028
395.756,1.036
395.786,1.038
395.816,1.030
395.846,1.032
395.876,1.028
395.906,1.032
395.936,1.039
395.966,1.033
395.996,1.027
396.026,1.028
396.056,1.030
396.086,1.032
396.116,1.033
396.146,1.032
396.176,1.035
396.206,1.031
396.236,1.035
396.266,1.029
396.296,1.029
396.326,1.030
396.356,1.032
396.386,1.026
396.416,1.027
396.446,1.034
396.476,1.035
396.506,1.038
396.536,1.034
396.566,1.028
396.596,1.032
396.626,1.040
396.656,1.039
396.686,1.036
396.716,1.038
396.746,1.037
396.776,1.047
396.806,1.053
396.836,1.054
396.866,1.053
396.896,1.047
396.926,1.059
396.956,1.055
396.986,1.054
397.016,1.051
397.046,1.036
397.076,1.023
397.106,1.028
397.136,1.039
397.166,1.028
397.196,1.030
397.226,1.043
397.256,1.045
397.286,1.033
397.316,1.007
397.346,1.005
397.376,0.998
397.406,0.979
397.436,0.977
397.466,0.989
397.496,1.006
397.526,1.003
397.556,1.008
397.586,1.001
397.616,1.022
397.646,1.025
397.676,1.035
397.706,1.038
397.736,1.019
397.766,1.022
397.796,1.034
397.826,1.027
397.856,1.015
397.886,1.021
397.916,1.011
397.946,1.011
397.976,1.028
398.006,1.032
398.036,1.029
398.066,1.034
398.096,1.033
398.126,1.036
398.156,1.041
398.186,1.036
398.216,1.031
398.246,1.030
398.276,1.026
398.306,1.018
398.336,1.019
398.366,1.013
398.396,1.020
398.426,1.031
398.456,1.027
398.486,1.031
398.516,1.029
398.546,1.027
398.576,1.029
398.606,1.028
398.636,1.021
398.666,1.021
398.696,1.021
398.726,1.030
398.756,1.028
398.786,1.024
398.816,1.037
398.846,1.030
398.876,1.034
398.906,1.035
398.936,1.026
398.966,1.018
398.996,1.023
399.026,1.032
399.056,1.032
399.086,1.025
399.116,1.029
399.146,1.032
399.176,1.031
399.206,1.023
399.236,1.022
399.266,1.023
399.296,1.029
399.326,1.031
399.356,1.022
399.386,1.023
399.416,1.026
399.446,1.032
399.476,1.025
399.506,1.021
399.536,1.018
399.566,1.024
399.596,1.025
399.626,1.026
399.656,1.029
399.686,1.026
399.716,1.036
399.746,1.031
399.776,1.028
399.806,1.021
399.836,1.024
399.866,1.024
399.896,1.020
399.926,1.025
399.956,1.029
399.986,1.024
400.016,1.028
400.046,1.028
400.076,1.024
400.106,1.026
400.136,1.030
400.166,1.032
400.196,1.026
400.226,1.020
400.256,1.023
400.286,1.032
400.316,1.030
400.346,1.021
400.376,1.027
400.406,1.024
400.436,1.025
400.466,1.028
400.496,1.025
400.526,1.021
400.556,1.027
400.586,1.026
400.616,1.030
400.646,1.022
400.676,1.022
400.706,1.021
400.736,1.028
400.766,1.030
400.796,1.030
400.826,1.027
400.856,1.023
400.886,1.019
400.916,1.029
400.946,1.031
400.976,1.023
401.006,1.021
401.036,1.029
401.066,1.033
401.096,1.026
401.126,1.025
401.156,1.025
401.186,1.026
401.216,1.025
401.246,1.027
401.276,1.031
401.306,1.026
401.336,1.025
401.366,1.028
401.396,1.027
401.426,1.026
401.456,1.028
401.486,1.032
401.516,1.029
401.546,1.023
401.576,1.027
401.606,1.035
401.636,1.028
401.666,1.027
401.696,1.024
401.726,1.024
401.756,1.027
401.786,1.028
401.816,1.027
401.846,1.028
401.876,1.025
401.906,1.031
401.936,1.026
401.966,1.026
401.996,1.029
402.026,1.032
402.056,1.036
402.086,1.032
402.116,1.023
402.146,1.021
402.176,1.027
402.206,1.027
402.236,1.023
402.266,1.027
402.296,1.026
402.326,1.024
402.356,1.029
402.386,1.031
402.416,1.032
402.446,1.027
402.476,1.033
402.506,1.037
402.536,1.034
402.566,1.032
402.596,1.021
402.626,1.030
402.656,1.029
402.686,1.032
402.716,1.030
402.746,1.029
402.776,1.023
402.806,1.028
402.836,1.018
402.866,1.021
402.896,1.027
402.926,1.024
402.956,1.026
402.986,1.035
403.016,1.033
403.046,1.025
403.076,1.024
403.106,1.026
403.136,1.031
403.166,1.032
403.196,1.029
403.226,1.029
403.256,1.029
403.286,1.032
403.316,1.030
403.346,1.025
403.376,1.022
403.406,1.029
403.436,1.018
403.466,1.024
403.496,1.028
403.526,1.024
403.556,1.023
403.586,1.027
403.616,1.035
403.646,1.031
403.676,1.030
403.706,1.030
403.736,1.033
403.766,1.030
403.796,1.024
403.826,1.029
403.856,1.033
403.886,1.032
403.916,1.025
403.946,1.023
403.976,1.027
404.006,1.030
404.036,1.030
404.066,1.028
404.096,1.026
404.126,1.031
404.156,1.028
404.186,1.033
404.216,1.027
404.246,1.019
404.276,1.027
404.306,1.027
404.336,1.031
404.366,1.024
404.396,1.027
404.426,1.030
404.456,1.032
404.486,1.032
404.516,1.025
404.546,1.031
404.576,1.022
404.606,1.023
404.636,1.028
404.666,1.028
404.696,1.027
404.726,1.023
404.756,1.020
404.786,1.027
404.816,1.027
404.846,1.025
404.876,1.030
404.906,1.029
404.936,1.023
404.966,1.022
404.996,1.025
405.026,1.029
405.056,1.034
405.086,1.030
405.116,1.030
405.146,1.027
405.176,1.025
405.206,1.028
405.236,1.027
405.266,1.024
405.296,1.028
405.326,1.031
405.356,1.031
405.386,1.037
405.416,1.025
405.446,1.022
405.476,1.026
405.506,1.029
405.536,1.029
405.566,1.025
405.596,1.030
405.626,1.034
405.656,1.035
405.686,1.026
405.716,1.032
405.746,1.028
405.776,1.031
405.806,1.031
405.836,1.031
405.866,1.027
405.896,1.025
405.926,1.026
405.956,1.028
405.986,1.029
406.016,1.031
406.046,1.025
406.076,1.032
406.106,1.031
406.136,1.030
406.166,1.023
406.196,1.024
406.226,1.028
406.256,1.029
406.286,1.027
406.316,1.028
406.346,1.033
406.376,1.030
406.406,1.031
406.436,1.029
406.466,1.025
406.496,1.025
406.526,1.024
406.556,1.032
406.586,1.041
406.616,1.038
406.646,1.025
406.676,1.021
406.706,1.019
406.736,1.025
406.766,1.026
406.796,1.026
406.826,1.025
406.856,1.025
406.886,1.027
406.916,1.032
406.946,1.030
406.976,1.026
407.006,1.031
407.036,1.028
407.066,1.026
407.096,1.027
407.126,1.029
407.156,1.028
407.186,1.033
407.216,1.026
407.246,1.026
407.276,1.025
407.306,1.028
407.336,1.037
407.366,1.028
407.396,1.031
407.426,1.028
407.456,1.024
407.486,1.022
407.516,1.027
407.546,1.026
407.576,1.029
407.606,1.024
407.636,1.034
407.666,1.030
407.696,1.029
407.726,1.027
407.756,1.032
407.786,1.035
407.816,1.034
407.846,1.018
407.876,1.022
407.906,1.028
407.936,1.033
407.966,1.028
407.996,1.033
408.026,1.033
408.056,1.030
408.086,1.027
408.116,1.021
408.146,1.021
408.176,1.014
408.206,1.010
408.236,1.017
408.266,1.015
408.296,1.017
408.326,1.033
408.356,1.037
408.386,1.045
408.416,1.045
408.446,1.047
408.476,1.048
408.506,1.040
408.536,1.016
408.566,1.019
408.596,1.029
408.626,1.037
408.656,1.028
408.686,1.030
408.716,1.036
408.746,1.034
408.776,1.037
408.806,1.038
408.836,1.030
408.866,1.025
408.896,1.028
408.926,1.037
408.956,1.037
408.986,1.031
409.016,1.033
409.046,1.035
409.076,1.032
409.106,1.023
409.136,1.024
409.166,1.038
409.196,1.029
409.226,1.020
409.256,1.026
409.286,1.020
409.316,1.015
409.346,1.023
409.376,1.020
409.406,1.020
409.436,1.018
409.466,1.022
409.496,1.021
409.526,1.018
409.556,1.014
409.586,1.016
409.616,1.020
409.646,1.018
409.676,1.016
409.706,1.019
409.736,1.028
409.766,1.025
409.796,1.026
409.826,1.028
409.856,1.030
409.886,1.036
409.916,1.028
409.946,1.030
409.976,1.030
410.006,1.030
410.036,1.031
410.066,1.029
410.096,1.031
410.126,1.036
410.156,1.033
410.186,1.027
410.216,1.028
410.246,1.027
410.276,1.027
410.306,1.023
410.336,1.027
410.366,1.027
410.396,1.026
410.426,1.030
410.456,1.025
410.486,1.020
410.516,1.024
410.546,1.029
410.576,1.027
410.606,1.027
410.636,1.035
410.666,1.032
410.696,1.032
410.726,1.030
410.756,1.030
410.786,1.029
410.816,1.028
410.846,1.021
410.876,1.020
410.906,1.027
410.936,1.026
410.966,1.029
410.996,1.027
411.026,1.031
411.056,1.028
411.086,1.029
411.116,1.030
411.146,1.031
411.176,1.026
411.206,1.023
411.236,1.032
411.266,1.035
411.296,1.027
411.326,1.026
411.356,1.028
411.386,1.027
411.416,1.024
411.446,1.025
411.476,1.029
411.506,1.026
411.536,1.032
411.566,1.023
411.596,1.027
411.626,1.034
411.656,1.034
411.686,1.028
411.716,1.032
411.746,1.032
411.776,1.023
411.806,1.022
411.836,1.033
411.866,1.024
411.896,1.023
411.926,1.022
411.956,1.024
411.986,1.024
412.016,1.029
412.046,1.024
412.076,1.021
412.106,1.015
412.136,1.023
412.166,1.025
412.196,1.022
412.226,1.020
412.256,1.026
412.286,1.030
412.316,1.023
412.346,1.045
412.376,1.062
412.406,1.068
412.436,1.062
412.466,1.056
412.496,1.029
412.526,1.027
412.556,1.025
412.586,1.024
412.616,1.024
412.646,1.022
412.676,1.018
412.706,1.017
412.736,1.027
412.766,1.024
412.796,1.023
412.826,1.025
412.856,1.024
412.886,1.027
412.916,1.023
412.946,1.025
412.976,1.029
413.006,1.047
413.036,1.031
413.066,1.026
413.096,1.031
413.126,1.031
413.156,1.026
413.186,1.026
413.216,1.027
413.246,1.027
413.276,1.031
413.306,1.032
413.336,1.032
413.366,1.026
413.396,1.024
413.426,1.028
413.456,1.036
413.486,1.035
413.516,1.029
413.546,1.025
413.576,1.031
413.606,1.034
413.636,1.031
413.666,1.023
413.696,1.029
413.726,1.032
413.756,1.035
413.786,1.028
413.816,1.021
413.846,1.026
413.876,1.028
413.906,1.032
413.936,1.029
413.966,1.032
413.996,1.031
414.026,1.030
414.056,1.030
414.086,1.032
414.116,1.032
414.146,1.032
414.176,1.033
414.206,1.030
414.236,1.027
414.266,1.029
414.296,1.029
414.326,1.032
414.356,1.030
414.386,1.027
414.416,1.034
414.446,1.034
414.476,1.039
414.506,1.038
414.536,1.026
414.566,1.023
414.596,1.029
414.626,1.036
414.656,1.031
414.686,1.028
414.716,1.028
414.746,1.025
414.776,1.021
414.806,1.031
414.836,1.035
414.866,1.034
414.896,1.026
414.926,1.031
414.956,1.030
414.986,1.028
415.016,1.030
415.046,1.029
415.076,1.034
415.106,1.028
415.136,1.026
415.166,1.032
415.196,1.028
415.226,1.031
415.256,1.029
415.286,1.032
415.316,1.032
415.346,1.033
415.376,1.031
415.406,1.028
415.436,1.029
415.466,1.039
415.496,1.033
415.526,1.022
415.556,1.023
415.586,1.025
415.616,1.028
415.646,1.031
415.676,1.027
415.706,1.028
415.736,1.031
415.766,1.031
415.796,1.031
415.826,1.024
415.856,1.032
415.886,1.034
415.916,1.035
415.946,1.030
415.976,1.026
416.006,1.027
416.036,1.027
416.066,1.034
416.096,1.033
416.126,1.027
416.156,1.029
416.186,1.034
416.216,1.038
416.246,1.027
416.276,1.028
416.306,1.028
416.336,1.030
416.366,1.030
416.396,1.029
416.426,1.026
416.456,1.032
416.486,1.031
416.516,1.031
416.546,1.034
416.576,1.033
416.606,1.025
416.636,1.031
416.666,1.029
416.696,1.033
416.726,1.027
416.756,1.025
416.786,1.027
416.816,1.028
416.846,1.030
416.876,1.038
416.906,1.034
416.936,1.031
416.966,1.027
416.996,1.026
417.026,1.032
417.056,1.031
417.086,1.027
417.116,1.032
417.146,1.028
417.176,1.029
417.206,1.034
417.236,1.032
417.266,1.036
417.296,1.029
417.326,1.021
417.356,1.025
417.386,1.027
417.416,1.031
417.446,1.029
417.476,1.033
417.506,1.035
417.536,1.032
417.566,1.031
417.596,1.033
417.626,1.034
417.656,1.031
417.686,1.030
417.716,1.029
417.746,1.025
417.776,1.029
417.806,1.037
417.836,1.032
417.866,1.030
417.896,1.033
417.926,1.027
417.956,1.029
417.986,1.033
418.016,1.032
418.046,1.028
418.076,1.031
418.106,1.030
418.136,1.027
418.166,1.032
418.196,1.032
418.226,1.032
418.256,1.030
418.286,1.031
418.316,1.026
418.346,1.026
418.376,1.028
418.406,1.033
418.436,1.035
418.466,1.025
418.496,1.029
418.526,1.031
418.556,1.028
418.586,1.022
418.616,1.040
418.646,1.031
418.676,1.025
418.706,1.036
418.736,1.035
418.766,1.029
418.796,1.025
418.826,1.031
418.856,1.027
418.886,1.021
418.916,1.031
418.946,1.032
418.976,1.026
419.006,1.014
419.036,1.021
419.066,1.035
419.096,1.048
419.126,1.054
419.156,1.049
419.186,1.029
419.216,1.022
419.246,1.023
419.276,1.031
419.306,1.029
419.336,1.027
419.366,1.025
419.396,1.030
419.426,1.029
419.456,1.031
419.486,1.032
419.516,1.033
419.546,1.035
419.576,1.032
419.606,1.032
419.636,1.030
419.666,1.027
419.696,1.028
419.726,1.028
419.756,1.027
419.786,1.026
419.816,1.032
419.846,1.030
419.876,1.030
419.906,1.025
419.936,1.040
419.966,1.037
419.996,1.029
420.026,1.028
420.056,1.038
420.086,1.040
420.116,1.025
420.146,1.024
420.176,1.026
420.206,1.033
420.236,1.028
420.266,1.025
420.296,1.028
420.326,1.031
420.356,1.035
420.386,1.033
420.416,1.030
420.446,1.027
420.476,1.028
420.506,1.038
420.536,1.034
420.566,1.028
420.596,1.029
420.626,1.031
420.656,1.029
420.686,1.030
420.716,1.029
420.746,1.025
420.776,1.028
420.806,1.024
420.836,1.022
420.866,1.007
420.896,1.013
420.926,1.027
420.956,1.042
420.986,1.038
421.016,1.033
421.046,1.035
421.076,1.038
421.106,1.047
421.136,1.046
421.166,1.062
421.196,1.064
421.226,1.055
421.256,1.040
421.286,1.029
421.316,1.022
421.346,1.028
421.376,1.032
421.406,1.032
421.436,1.029
421.466,1.035
421.496,1.029
421.526,1.028
421.556,1.026
421.586,1.021
421.616,1.022
421.646,1.022
421.676,1.039
421.706,1.034
421.736,1.022
421.766,1.034
421.796,1.033
421.826,1.023
421.856,1.025
421.886,1.030
421.916,1.020
421.946,1.026
421.976,1.026
422.006,1.021
422.036,1.026
422.066,1.037
422.096,1.039
422.126,1.034
422.156,1.026
422.186,1.027
422.216,1.040
422.246,1.038
422.276,1.025
422.306,1.020
422.336,1.024
422.366,1.028
422.396,1.031
422.426,1.036
422.456,1.032
422.486,1.031
422.516,1.031
422.546,1.034
422.576,1.033
422.606,1.028
422.636,1.021
422.666,1.027
422.696,1.035
422.726,1.036
422.756,1.034
422.786,1.028
422.816,1.033
422.846,1.035
422.876,1.035
422.906,1.029
422.936,1.032
422.966,1.028
422.996,1.025
423.026,1.025
423.056,1.027
423.086,1.030
423.116,1.029
423.146,1.034
423.176,1.036
423.206,1.028
423.236,1.030
423.266,1.025
423.296,1.032
423.326,1.028
423.356,1.028
423.386,1.032
423.416,1.034
423.446,1.026
423.476,1.030
423.506,1.033
423.536,1.033
423.566,1.032
423.596,1.028
423.626,1.029
423.656,1.025
423.686,1.028
423.716,1.035
423.746,1.036
423.776,1.033
423.806,1.025
423.836,1.030
423.866,1.039
423.896,1.038
423.926,1.038
423.956,1.033
423.986,1.047
424.016,1.052
424.046,1.040
424.076,1.038
424.106,1.027
424.136,1.036
424.166,1.039
424.196,1.040
424.226,1.046
424.256,1.043
424.286,1.038
424.316,1.046
424.346,1.032
424.376,1.033
424.406,1.039
424.436,1.047
424.466,1.032
424.496,1.022
424.526,1.023
424.556,1.027
424.586,1.021
424.616,1.010
424.646,1.016
424.676,1.005
424.706,0.980
424.736,0.982
424.766,0.992
424.796,1.012
424.826,1.013
424.856,1.015
424.886,1.039
424.916,1.036
424.946,1.053
424.976,1.061
425.006,1.049
425.036,1.064
425.066,1.084
425.096,1.067
425.126,1.038
425.156,1.037
425.186,1.049
425.216,1.030
425.246,1.037
425.276,1.047
425.306,1.045
425.336,1.060
425.366,1.050
425.396,1.038
425.426,1.027
425.456,1.022
425.486,1.021
425.516,1.031
425.546,1.021
425.576,0.980
425.606,0.980
425.636,1.007
425.666,0.988
425.696,0.976
425.726,0.994
425.756,1.011
425.786,1.001
425.816,0.978
425.846,0.992
425.876,0.994
425.906,0.982
425.936,0.990
425.966,1.009
425.996,1.002
426.026,1.019
426.056,0.998
426.086,0.951
426.116,0.913
426.146,0.968
426.176,0.924
426.206,0.951
426.236,0.980
426.266,0.987
426.296,0.972
426.326,0.999
426.356,1.003
426.386,0.990
426.416,0.996
426.446,0.999
426.476,1.004
426.506,0.999
426.536,1.004
426.566,1.015
426.596,1.007
426.626,1.017
426.656,1.017
426.686,0.986
426.716,0.996
426.746,1.017
426.776,1.007
426.806,1.003
426.836,1.011
426.866,1.006
426.896,1.007
426.926,1.011
426.956,1.007
426.986,1.001
427.016,1.007
427.046,1.003
427.076,1.017
427.106,1.015
427.136,1.007
427.166,0.998
427.196,1.015
427.226,1.013
427.256,1.003
427.286,1.000
427.316,1.008
427.346,1.015
427.376,1.014
427.406,1.024
427.436,1.032
427.466,1.013
427.496,1.005
427.526,1.006
427.556,1.012
427.586,0.993
427.616,1.002
427.646,1.009
427.676,1.002
427.706,0.997
427.736,1.001
427.766,0.975
427.796,0.978
427.826,1.018
427.856,1.006
427.886,0.997
427.916,1.015
427.946,1.013
427.976,0.975
428.006,0.981
428.036,0.978
428.066,0.994
428.096,0.997
428.126,0.978
428.156,1.001
428.186,0.996
428.216,0.989
428.246,0.977
428.276,0.996
428.306,0.976
428.336,0.968
428.366,0.991
428.396,1.006
428.426,0.967
428.456,1.005
428.486,1.025
428.516,0.969
428.546,0.980
428.576,1.014
428.606,0.993
428.636,0.966
428.666,1.014
428.696,1.006
428.726,0.977
428.756,1.002
428.786,1.007
428.816,0.991
428.846,0.995
428.876,1.019
428.906,0.996
428.936,1.002
428.966,0.970
428.996,0.966
429.026,0.993
429.056,0.998
429.086,1.003
429.116,0.984
429.146,1.016
429.176,1.056
429.206,1.033
429.236,1.008
429.266,0.995
429.296,0.990
429.326,0.981
429.356,0.963
429.386,0.991
429.416,1.002
429.446,0.996
429.476,1.011
429.506,1.006
429.536,1.007
429.566,0.990
429.596,1.023
429.626,1.021
429.656,1.008
429.686,0.999
429.716,1.012
429.746,1.003
429.776,0.984
429.806,0.992
429.836,1.011
429.866,1.013
429.896,0.999
429.926,0.992
429.956,1.001
429.986,1.001
430.016,1.007
430.046,1.004
430.076,1.002
430.106,0.998
430.136,1.001
430.166,1.009
430.196,1.003
430.226,1.004
430.256,0.996
430.286,0.999
430.316,1.001
430.346,1.002
430.376,1.006
430.406,1.000
430.436,1.001
430.466,1.005
430.496,1.010
430.526,1.037
430.556,1.038
430.586,1.019
430.616,1.006
430.646,1.005
430.676,1.028
430.706,1.015
430.736,0.977
430.766,0.972
430.796,0.975
430.826,0.994
430.856,0.992
430.886,0.985
430.916,1.006
430.946,1.005
430.976,0.987
431.006,0.977
431.036,0.979
431.066,1.000
431.096,0.999
431.126,0.987
431.156,0.977
431.186,0.987
431.216,1.003
431.246,0.985
431.276,0.989
431.306,1.019
431.336,1.024
431.366,1.023
431.396,1.010
431.426,0.964
431.456,0.958
431.486,0.962
431.516,0.969
431.546,0.975
431.576,0.985
431.606,0.985
431.636,0.982
431.666,0.984
431.696,0.992
431.726,1.000
431.756,0.999
431.786,0.998
431.816,0.998
431.846,0.984
431.876,0.981
431.906,0.987
431.936,0.988
431.966,0.993
431.996,0.995
432.026,0.988
432.056,0.987
432.086,0.991
432.116,1.006
432.146,0.995
432.176,0.981
432.206,0.985
432.236,0.993
432.266,0.992
432.296,0.984
432.326,0.986
432.356,0.992
432.386,0.990
432.416,0.997
432.446,0.996
432.476,0.985
432.506,0.985
432.536,0.994
432.566,0.989
432.596,0.986
432.626,0.994
432.656,1.001
432.686,0.991
432.716,0.991
432.746,1.003
432.776,0.995
432.806,0.991
432.836,0.987
432.866,1.000
432.896,1.023
432.926,0.996
432.956,1.003
432.986,0.998
433.016,1.012
433.046,0.996
433.076,0.996
433.106,0.998
433.136,1.002
433.166,0.990
433.196,0.988
433.226,1.009
433.256,1.020
433.286,1.011
433.316,0.995
433.346,0.990
433.376,1.017
433.406,1.007
433.436,0.995
433.466,1.002
433.496,1.020
433.526,1.028
433.556,0.994
433.586,0.976
433.616,0.980
433.646,0.981
433.676,0.982
433.706,0.976
433.736,0.992
433.766,1.001
433.796,0.991
433.826,0.980
433.856,0.970
433.886,0.982
433.916,0.976
433.946,0.993
433.976,0.973
434.006,0.972
434.036,1.028
434.066,1.017
434.096,0.955
434.126,0.966
434.156,0.997
434.186,0.985
434.216,0.992
434.246,1.003
434.276,0.974
434.306,0.973
434.336,0.997
434.366,0.971
434.396,0.968
434.426,1.012
434.456,1.009
434.486,0.990
434.516,0.994
434.546,0.982
434.576,0.979
434.606,0.975
434.636,0.980
434.666,1.021
434.696,1.002
434.726,0.999
434.756,1.015
434.786,1.001
434.816,0.989
434.846,1.006
434.876,1.028
434.906,1.020
434.936,0.988
434.966,0.995
434.996,0.997
435.026,0.997
435.056,0.990
435.086,0.999
435.116,0.997
435.146,0.979
435.176,0.979
435.206,0.987
435.236,0.981
435.266,0.982
435.296,0.982
435.326,0.993
435.356,0.969
435.386,0.938
435.416,0.982
435.446,0.939
435.476,0.929
435.506,1.014
435.536,1.082
435.566,1.082
435.596,1.025
435.626,1.026
435.656,1.062
435.686,1.049
435.716,1.005
435.746,1.012
435.776,1.008
435.806,1.004
435.836,0.999
435.866,0.962
435.896,1.011
435.926,0.991
435.956,0.987
435.986,0.999
436.016,0.976
436.046,0.951
436.076,0.972
436.106,0.986
436.136,0.996
436.166,0.997
436.196,0.971
436.226,0.978
436.256,0.984
436.286,0.980
436.316,0.955
436.346,0.956
436.376,0.970
436.406,0.990
436.436,1.011
436.466,1.005
436.496,1.044
436.526,1.072
436.556,1.038
436.586,1.008
436.616,1.032
436.646,1.031
436.676,1.006
436.706,1.009
436.736,1.010
436.766,0.973
436.796,0.991
436.826,1.012
436.856,0.965
436.886,0.979
436.916,1.019
436.946,0.999
436.976,0.985
437.006,1.004
437.036,1.013
437.066,1.008
437.096,1.025
437.126,1.027
437.156,1.013
437.186,1.014
437.216,1.012
437.246,0.980
437.276,1.001
437.306,1.033
437.336,1.007
437.366,1.009
437.396,1.041
437.426,1.002
437.456,0.983
437.486,1.022
437.516,0.993
437.546,0.984
437.576,1.003
437.606,1.000
437.636,0.990
437.666,0.961
437.696,0.974
