df_hash,22ZHK4.D641S7
398.256,307
398.281,335
398.306,364
398.331,373
398.356,358
398.381,334
398.406,324
398.431,331
398.456,338
398.481,330
398.506,309
398.531,289
398.556,275
398.581,259
398.606,233
398.631,199
398.656,166
398.681,137
398.706,101
398.731,54
398.756,13
398.781,5
398.806,43
398.831,109
398.856,170
398.881,207
398.906,227
398.931,248
398.956,275
398.981,294
399.006,291
399.031,268
399.056,242
399.081,227
399.106,221
399.131,214
399.156,198
399.181,177
399.206,156
399.231,134
399.256,103
399.281,65
399.306,28
399.331,5
399.356,-2
399.381,-8
399.406,-30
399.431,-68
399.456,-101
399.481,-96
399.506,-35
399.531,69
399.556,174
399.581,239
399.606,257
399.631,259
399.656,286
399.681,349
399.706,417
399.731,445
399.756,421
399.781,383
399.806,393
399.831,478
399.856,607
399.881,714
399.906,749
399.931,715
399.956,649
399.981,590
400.006,551
400.031,519
400.056,478
400.081,422
400.106,356
400.131,290
400.156,239
400.181,218
400.206,233
400.231,269
400.256,301
400.281,312
400.306,306
400.331,301
400.356,309
400.381,320
400.406,315
400.431,291
400.456,264
400.481,253
400.506,256
400.531,257
400.556,238
400.581,204
400.606,170
400.631,142
400.656,116
400.681,83
400.706,47
400.731,18
400.756,-3
400.781,-34
400.806,-86
400.831,-150
400.856,-193
400.881,-188
400.906,-138
400.931,-75
400.956,-27
400.981,2
401.006,30
401.031,69
401.056,113
401.081,146
401.106,165
401.131,181
401.156,204
401.181,230
401.206,237
401.231,210
401.256,155
401.281,96
401.306,56
401.331,37
401.356,24
401.381,5
401.406,-17
401.431,-27
401.456,-11
401.481,23
401.506,55
401.531,71
401.556,83
401.581,124
401.606,218
401.631,354
401.656,488
401.681,578
401.706,617
401.731,630
401.756,648
401.781,674
401.806,683
401.831,659
401.856,612
401.881,574
401.906,565
401.931,575
401.956,575
401.981,547
402.006,498
402.031,445
402.056,394
402.081,336
402.106,264
402.131,186
402.156,114
402.181,48
402.206,-23
402.231,-104
402.256,-170
402.281,-183
402.306,-124
402.331,-16
402.356,92
402.381,168
402.406,214
402.431,260
402.456,325
402.481,396
402.506,443
402.531,450
402.556,431
402.581,413
402.606,409
402.631,410
402.656,400
402.681,376
402.706,345
402.731,315
402.756,280
402.781,233
402.806,175
402.831,121
402.856,80
402.881,41
402.906,-18
402.931,-103
402.956,-185
402.981,-215
403.006,-166
403.031,-57
403.056,61
403.081,152
403.106,210
403.131,258
403.156,309
403.181,354
403.206,374
403.231,364
403.256,339
403.281,322
403.306,325
403.331,340
403.356,356
403.381,363
403.406,359
403.431,349
403.456,334
403.481,315
403.506,290
403.531,255
403.556,209
403.581,160
403.606,116
403.631,75
403.656,28
403.681,-34
403.706,-98
403.731,-126
403.756,-87
403.781,13
403.806,133
403.831,223
403.856,273
403.881,303
403.906,343
403.931,392
403.956,427
403.981,430
404.006,411
404.031,393
404.056,392
404.081,402
404.106,407
404.131,400
404.156,383
404.181,360
404.206,333
404.231,303
404.256,273
404.281,242
404.306,207
404.331,166
404.356,125
404.381,93
404.406,67
404.431,33
404.456,-19
404.481,-79
404.506,-107
404.531,-73
404.556,16
404.581,120
404.606,196
404.631,234
404.656,257
404.681,289
404.706,330
404.731,359
404.756,361
404.781,345
404.806,334
404.831,341
404.856,360
404.881,375
404.906,373
404.931,354
404.956,329
404.981,307
405.006,291
405.031,272
405.056,242
405.081,203
405.106,162
405.131,126
405.156,92
405.181,48
405.206,-2
405.231,-39
405.256,-31
405.281,32
405.306,126
405.331,210
405.356,262
405.381,290
405.406,318
405.431,354
405.456,381
405.481,383
405.506,364
405.531,348
405.556,350
405.581,365
405.606,376
405.631,370
405.656,351
405.681,329
405.706,308
405.731,284
405.756,255
405.781,222
405.806,187
405.831,150
405.856,113
405.881,78
405.906,46
405.931,8
405.956,-44
405.981,-103
406.006,-137
406.031,-112
406.056,-29
406.081,75
406.106,158
406.131,208
406.156,244
406.181,291
406.206,348
406.231,394
406.256,410
406.281,406
406.306,404
406.331,417
406.356,437
406.381,449
406.406,449
406.431,440
406.456,424
406.481,400
406.506,368
406.531,332
406.556,297
406.581,261
406.606,219
406.631,172
406.656,127
406.681,90
406.706,50
406.731,-5
406.756,-71
406.781,-118
406.806,-111
406.831,-45
406.856,51
406.881,138
406.906,197
406.931,238
406.956,281
406.981,331
407.006,373
407.031,392
407.056,388
407.081,376
407.106,373
407.131,384
407.156,399
407.181,405
407.206,395
407.231,371
407.256,343
407.281,320
407.306,301
407.331,276
407.356,239
407.381,195
407.406,157
407.431,128
407.456,95
407.481,43
407.506,-19
407.531,-63
407.556,-54
407.581,10
407.606,98
407.631,172
407.656,218
407.681,250
407.706,286
407.731,325
407.756,347
407.781,341
407.806,317
407.831,300
407.856,305
407.881,327
407.906,345
407.931,347
407.956,333
407.981,313
408.006,295
408.031,276
408.056,248
408.081,208
408.106,166
408.131,132
408.156,105
408.181,75
408.206,29
408.231,-21
408.256,-49
408.281,-24
408.306,54
408.331,155
408.356,241
408.381,296
408.406,336
408.431,382
408.456,432
408.481,466
408.506,467
408.531,445
408.556,426
408.581,428
408.606,444
408.631,455
408.656,449
408.681,429
408.706,403
408.731,377
408.756,350
408.781,318
408.806,282
408.831,241
408.856,196
408.881,152
408.906,111
408.931,70
408.956,17
408.981,-48
409.006,-107
409.031,-126
409.056,-84
409.081,-1
409.106,79
409.131,127
409.156,151
409.181,183
409.206,240
409.231,304
409.256,339
409.281,335
409.306,311
409.331,296
409.356,297
409.381,300
409.406,290
409.431,270
409.456,249
409.481,230
409.506,207
409.531,179
409.556,152
409.581,132
409.606,115
409.631,88
409.656,50
409.681,14
409.706,-11
409.731,-36
409.756,-74
409.781,-121
409.806,-147
409.831,-117
409.856,-31
409.881,75
409.906,163
409.931,223
409.956,277
409.981,344
410.006,417
410.031,471
410.056,492
410.081,491
410.106,488
410.131,495
410.156,510
410.181,527
410.206,547
410.231,567
410.256,577
410.281,564
410.306,531
410.331,495
410.356,467
410.381,443
410.406,403
410.431,343
410.456,275
410.481,212
410.506,150
410.531,75
410.556,-10
410.581,-79
410.606,-92
410.631,-45
410.656,28
410.681,84
410.706,108
410.731,120
410.756,144
410.781,173
410.806,176
410.831,138
410.856,78
410.881,40
410.906,48
410.931,90
410.956,134
410.981,157
411.006,164
411.031,172
411.056,187
411.081,203
411.106,215
411.131,228
411.156,252
411.181,286
411.206,309
411.231,301
411.256,264
411.281,232
411.306,238
411.331,292
411.356,369
411.381,431
411.406,464
411.431,484
411.456,514
411.481,553
411.506,577
411.531,562
411.556,513
411.581,461
411.606,431
411.631,423
411.656,414
411.681,389
411.706,350
411.731,308
411.756,267
411.781,217
411.806,157
411.831,93
411.856,33
411.881,-25
411.906,-97
411.931,-178
411.956,-243
411.981,-261
412.006,-226
412.031,-166
412.056,-120
412.081,-102
412.106,-98
412.131,-86
412.156,-64
412.181,-44
412.206,-37
412.231,-37
412.256,-34
412.281,-24
412.306,-10
412.331,5
412.356,29
412.381,65
412.406,104
412.431,129
412.456,139
412.481,160
412.506,221
412.531,325
412.556,429
412.581,483
412.606,462
412.631,397
412.656,345
412.681,356
412.706,437
412.731,558
412.756,676
412.781,755
412.806,784
412.831,768
412.856,732
412.881,700
412.906,686
412.931,686
412.956,682
412.981,655
413.006,603
413.031,535
413.056,464
413.081,397
413.106,329
413.131,256
413.156,181
413.181,109
413.206,44
413.231,-14
413.256,-66
413.281,-109
413.306,-143
413.331,-175
413.356,-212
413.381,-254
413.406,-284
413.431,-274
413.456,-213
413.481,-119
413.506,-24
413.531,47
413.556,99
413.581,152
413.606,218
413.631,284
413.656,328
413.681,340
413.706,338
413.731,350
413.756,386
413.781,430
413.806,455
413.831,452
413.856,436
413.881,427
413.906,430
413.931,426
413.956,397
413.981,346
414.006,296
414.031,267
414.056,257
414.081,247
414.106,222
414.131,195
414.156,190
414.181,222
414.206,277
414.231,319
414.256,328
414.281,307
414.306,282
414.331,268
414.356,260
414.381,243
414.406,212
414.431,179
414.456,163
414.481,165
414.506,171
414.531,165
414.556,143
414.581,116
414.606,90
414.631,63
414.656,28
414.681,-14
414.706,-57
414.731,-91
414.756,-119
414.781,-155
414.806,-207
414.831,-265
414.856,-309
414.881,-318
414.906,-285
414.931,-213
414.956,-109
414.981,24
415.006,183
415.031,354
415.056,513
415.081,632
415.106,696
415.131,715
415.156,714
415.181,718
415.206,734
415.231,753
415.256,761
415.281,753
415.306,735
415.331,707
415.356,659
415.381,578
415.406,468
415.431,350
415.456,252
415.481,182
415.506,123
415.531,58
415.556,-9
415.581,-51
415.606,-40
415.631,14
415.656,82
415.681,130
415.706,156
415.731,180
415.756,215
415.781,252
415.806,269
415.831,256
415.856,231
415.881,215
415.906,216
415.931,222
415.956,219
415.981,207
416.006,196
416.031,185
416.056,167
416.081,137
416.106,101
416.131,74
416.156,54
416.181,21
416.206,-36
416.231,-100
416.256,-123
416.281,-71
416.306,43
416.331,171
416.356,264
416.381,314
416.406,348
416.431,384
416.456,414
416.481,413
416.506,376
416.531,331
416.556,313
416.581,329
416.606,353
416.631,355
416.656,336
416.681,320
416.706,327
416.731,343
416.756,339
416.781,300
416.806,239
416.831,178
416.856,125
416.881,70
416.906,8
416.931,-36
416.956,-32
416.981,30
417.006,124
417.031,203
417.056,244
417.081,260
417.106,281
417.131,322
417.156,366
417.181,391
417.206,393
417.231,386
417.256,388
417.281,396
417.306,397
417.331,382
417.356,353
417.381,324
417.406,298
417.431,272
417.456,240
417.481,202
417.506,162
417.531,117
417.556,58
417.581,-11
417.606,-76
417.631,-102
417.656,-72
417.681,5
417.706,97
417.731,171
417.756,218
417.781,255
417.806,303
417.831,363
417.856,417
417.881,443
417.906,437
417.931,415
417.956,394
417.981,384
418.006,378
418.031,364
418.056,339
418.081,308
418.106,275
418.131,241
418.156,198
418.181,147
418.206,98
418.231,59
418.256,28
418.281,-6
418.306,-54
418.331,-100
418.356,-117
418.381,-80
418.406,6
418.431,108
418.456,191
418.481,242
418.506,278
418.531,318
418.556,365
418.581,399
418.606,401
418.631,377
418.656,353
418.681,352
418.706,370
418.731,386
418.756,381
418.781,356
418.806,326
418.831,301
418.856,279
418.881,254
418.906,225
418.931,201
418.956,183
418.981,159
419.006,119
419.031,74
419.056,56
419.081,88
419.106,162
419.131,243
419.156,296
419.181,317
419.206,328
419.231,348
419.256,373
419.281,384
419.306,370
419.331,342
419.356,314
419.381,293
419.406,271
419.431,244
419.456,219
419.481,205
419.506,200
419.531,189
419.556,166
419.581,136
419.606,115
419.631,107
419.656,96
419.681,65
419.706,23
419.731,-2
419.756,14
419.781,71
419.806,142
419.831,199
419.856,235
419.881,265
419.906,302
419.931,342
419.956,366
419.981,364
420.006,342
420.031,319
420.056,310
420.081,316
420.106,324
420.131,321
420.156,304
420.181,281
420.206,257
420.231,234
420.256,210
420.281,183
420.306,156
420.331,130
420.356,101
420.381,64
420.406,21
420.431,-9
420.456,-4
420.481,44
420.506,119
420.531,188
420.556,231
420.581,254
420.606,279
420.631,317
420.656,354
420.681,372
420.706,368
420.731,355
420.756,355
420.781,367
420.806,378
420.831,372
420.856,354
420.881,342
420.906,345
420.931,355
420.956,353
420.981,326
421.006,281
421.031,228
421.056,176
421.081,119
421.106,55
421.131,-8
421.156,-50
421.181,-50
421.206,-9
421.231,52
421.256,107
421.281,141
421.306,162
421.331,188
421.356,224
421.381,260
421.406,281
421.431,281
421.456,274
421.481,278
421.506,294
421.531,308
421.556,306
421.581,289
421.606,270
421.631,257
421.656,247
421.681,230
421.706,209
421.731,198
421.756,197
421.781,192
421.806,162
421.831,108
421.856,60
421.881,54
421.906,96
421.931,160
421.956,213
421.981,245
422.006,269
422.031,302
422.056,335
422.081,348
422.106,329
422.131,296
422.156,275
422.181,283
422.206,313
422.231,345
422.256,368
422.281,378
422.306,382
422.331,383
422.356,381
422.381,376
422.406,366
422.431,350
422.456,323
422.481,287
422.506,256
422.531,252
422.556,294
422.581,381
422.606,491
422.631,594
422.656,670
422.681,724
422.706,774
422.731,824
422.756,864
422.781,877
422.806,865
422.831,851
422.856,854
422.881,869
422.906,872
422.931,849
422.956,808
422.981,772
423.006,746
423.031,716
423.056,667
423.081,609
423.106,556
423.131,507
423.156,438
423.181,332
423.206,205
423.231,100
423.256,40
423.281,9
423.306,-27
423.331,-83
423.356,-147
423.381,-208
423.406,-279
423.431,-385
423.456,-532
423.481,-701
423.506,-877
423.531,-1062
423.556,-1261
423.581,-1458
423.606,-1627
423.631,-1766
423.656,-1905
423.681,-2070
423.706,-2237
423.731,-2345
423.756,-2361
423.781,-2315
423.806,-2252
423.831,-2149
423.856,-1910
423.881,-1456
423.906,-819
423.931,-140
423.956,441
423.981,885
424.006,1232
424.031,1518
424.056,1716
424.081,1778
424.106,1715
424.131,1607
424.156,1539
424.181,1533
424.206,1552
424.231,1559
424.256,1561
424.281,1582
424.306,1621
424.331,1643
424.356,1611
424.381,1529
424.406,1433
424.431,1364
424.456,1331
424.481,1313
424.506,1273
424.531,1181
424.556,1035
424.581,862
424.606,705
424.631,597
424.656,533
424.681,488
424.706,443
424.731,407
424.756,404
424.781,436
424.806,471
424.831,467
424.856,411
424.881,327
424.906,251
424.931,201
424.956,175
424.981,166
425.006,171
425.031,187
425.056,210
425.081,234
425.106,263
425.131,303
425.156,345
425.181,363
425.206,338
425.231,273
425.256,195
425.281,124
425.306,59
425.331,-13
425.356,-88
425.381,-135
425.406,-126
425.431,-63
425.456,13
425.481,52
425.506,29
425.531,-42
425.556,-134
425.581,-209
425.606,-243
425.631,-228
425.656,-182
425.681,-139
425.706,-131
425.731,-162
425.756,-203
425.781,-222
425.806,-218
425.831,-214
425.856,-237
425.881,-278
425.906,-309
425.931,-310
425.956,-297
425.981,-298
426.006,-317
426.031,-324
426.056,-285
426.081,-194
426.106,-83
426.131,14
426.156,93
426.181,167
426.206,248
426.231,323
426.256,377
426.281,407
426.306,427
426.331,452
426.356,475
426.381,484
426.406,475
426.431,465
426.456,471
426.481,492
426.506,507
426.531,501
426.556,471
426.581,426
426.606,370
426.631,302
426.656,236
426.681,197
426.706,214
426.731,280
426.756,358
426.781,401
426.806,393
426.831,359
426.856,336
426.881,338
426.906,353
426.931,358
426.956,347
426.981,328
427.006,314
427.031,305
427.056,297
427.081,290
427.106,283
427.131,273
427.156,245
427.181,186
427.206,104
427.231,29
427.256,-17
427.281,-38
427.306,-61
427.331,-106
427.356,-159
427.381,-176
427.406,-126
427.431,-18
427.456,101
427.481,189
427.506,239
427.531,282
427.556,354
427.581,464
427.606,590
427.631,702
427.656,780
427.681,820
427.706,826
427.731,800
427.756,754
427.781,703
427.806,658
427.831,618
427.856,567
427.881,499
427.906,424
427.931,355
427.956,296
427.981,232
428.006,154
428.031,77
428.056,39
428.081,64
428.106,142
428.131,234
428.156,305
428.181,343
428.206,350
428.231,324
428.256,261
428.281,174
428.306,103
428.331,89
428.356,138
428.381,201
428.406,216
428.431,147
428.456,9
428.481,-152
428.506,-308
428.531,-456
428.556,-603
428.581,-739
428.606,-833
428.631,-849
428.656,-772
428.681,-617
428.706,-411
428.731,-180
428.756,60
428.781,303
428.806,538
428.831,740
428.856,888
428.881,971
428.906,1003
428.931,1003
428.956,978
428.981,917
429.006,805
429.031,650
429.056,481
429.081,328
429.106,209
429.131,128
429.156,84
429.181,68
429.206,49
429.231,-23
429.256,-184
429.281,-412
429.306,-635
429.331,-790
429.356,-875
429.381,-939
429.406,-1024
429.431,-1116
429.456,-1167
429.481,-1145
429.506,-1062
429.531,-949
429.556,-805
429.581,-596
429.606,-295
429.631,82
429.656,482
429.681,850
429.706,1156
429.731,1389
429.756,1549
429.781,1643
429.806,1692
429.831,1711
429.856,1688
429.881,1593
429.906,1416
429.931,1207
429.956,1046
429.981,978
430.006,962
430.031,911
430.056,778
430.081,597
430.106,446
430.131,366
430.156,326
430.181,267
430.206,171
430.231,72
430.256,20
430.281,21
430.306,38
430.331,38
430.356,18
430.381,8
430.406,26
430.431,58
430.456,78
430.481,71
430.506,41
430.531,-3
430.556,-69
430.581,-165
430.606,-273
430.631,-339
430.656,-313
430.681,-191
430.706,-34
430.731,76
430.756,107
430.781,92
430.806,90
430.831,116
430.856,139
430.881,120
430.906,76
430.931,62
430.956,112
430.981,189
431.006,222
431.031,179
431.056,107
431.081,85
431.106,145
431.131,253
431.156,350
431.181,421
431.206,495
431.231,592
431.256,691
431.281,751
431.306,764
431.331,770
431.356,814
431.381,904
431.406,997
431.431,1043
431.456,1019
431.481,933
431.506,808
431.531,672
431.556,556
431.581,475
431.606,414
431.631,330
431.656,191
431.681,14
431.706,-149
431.731,-256
431.756,-307
431.781,-330
431.806,-341
431.831,-331
431.856,-298
431.881,-274
431.906,-302
431.931,-375
431.956,-422
431.981,-370
432.006,-219
432.031,-53
432.056,35
432.081,31
432.106,-10
432.131,-38
432.156,-59
432.181,-121
432.206,-239
432.231,-366
432.256,-430
432.281,-402
432.306,-317
432.331,-229
432.356,-168
432.381,-125
432.406,-80
432.431,-27
432.456,29
432.481,81
432.506,121
432.531,144
432.556,157
432.581,184
432.606,251
432.631,360
432.656,480
432.681,563
432.706,589
432.731,572
432.756,545
432.781,522
432.806,494
432.831,453
432.856,404
432.881,367
432.906,352
432.931,356
432.956,369
432.981,385
433.006,397
433.031,400
433.056,388
433.081,371
433.106,363
433.131,367
433.156,367
433.181,344
433.206,305
433.231,275
433.256,279
433.281,312
433.306,347
433.331,366
433.356,378
433.381,396
433.406,419
433.431,425
433.456,405
433.481,375
433.506,364
433.531,378
433.556,395
433.581,388
433.606,356
433.631,317
433.656,285
433.681,251
433.706,201
433.731,141
433.756,87
433.781,41
433.806,-16
433.831,-107
433.856,-211
433.881,-270
433.906,-239
433.931,-126
433.956,8
433.981,110
434.006,172
434.031,228
434.056,309
434.081,407
434.106,486
434.131,520
434.156,511
434.181,483
434.206,455
434.231,432
434.256,411
434.281,387
434.306,362
434.331,335
434.356,305
434.381,279
434.406,259
434.431,248
434.456,235
434.481,213
434.506,185
434.531,157
434.556,128
434.581,88
434.606,30
434.631,-27
434.656,-51
434.681,-13
434.706,78
434.731,184
434.756,263
434.781,304
434.806,327
434.831,352
434.856,383
434.881,405
434.906,407
434.931,393
434.956,379
434.981,379
435.006,392
435.031,409
435.056,425
435.081,438
435.106,446
435.131,443
435.156,427
435.181,401
435.206,371
435.231,339
435.256,304
435.281,263
435.306,220
435.331,188
435.356,172
435.381,165
435.406,145
435.431,101
435.456,41
435.481,-1
435.506,3
435.531,64
435.556,159
435.581,251
435.606,318
435.631,359
435.656,387
435.681,412
435.706,431
435.731,438
435.756,433
435.781,422
435.806,407
435.831,390
435.856,372
435.881,359
435.906,354
435.931,350
435.956,330
435.981,289
436.006,238
436.031,193
436.056,159
436.081,122
436.106,69
436.131,7
436.156,-40
436.181,-64
436.206,-81
436.231,-120
436.256,-190
436.281,-264
436.306,-303
436.331,-287
436.356,-231
436.381,-168
436.406,-112
436.431,-58
436.456,8
436.481,85
436.506,155
436.531,206
436.556,247
436.581,300
436.606,378
436.631,473
436.656,559
436.681,614
436.706,630
436.731,618
436.756,589
436.781,548
436.806,494
436.831,435
436.856,378
436.881,333
436.906,293
436.931,250
436.956,207
436.981,173
437.006,149
437.031,116
437.056,52
437.081,-29
437.106,-65
437.131,21
437.156,256
437.181,583
437.206,904
437.231,1156
437.256,1335
437.281,1476
437.306,1591
437.331,1662
437.356,1667
437.381,1602
437.406,1480
437.431,1310
437.456,1100
437.481,870
437.506,658
437.531,491
437.556,353
437.581,211
437.606,50
437.631,-104
437.656,-222
437.681,-314
437.706,-426
437.731,-589
437.756,-778
437.781,-923
437.806,-974
437.831,-940
437.856,-872
437.881,-823
437.906,-817
437.931,-848
437.956,-891
437.981,-914
438.006,-906
438.031,-894
438.056,-923
438.081,-992
438.106,-1022
438.131,-902
438.156,-614
438.181,-275
438.206,-50
438.231,6
438.256,13
438.281,131
438.306,389
438.331,654
438.356,778
438.381,760
438.406,727
438.431,766
438.456,807
438.481,705
438.506,417
438.531,81
438.556,-114
438.581,-111
438.606,-21
438.631,12
438.656,-39
438.681,-94
438.706,-80
438.731,-15
438.756,30
438.781,35
438.806,45
438.831,107
438.856,199
438.881,256
438.906,247
438.931,216
438.956,230
438.981,304
439.006,384
439.031,414
439.056,398
439.081,390
439.106,434
439.131,513
439.156,565
439.181,546
439.206,475
439.231,410
439.256,406
439.281,468
439.306,562
439.331,652
439.356,725
439.381,787
439.406,849
439.431,912
439.456,973
439.481,1032
439.506,1097
439.531,1167
439.556,1235
439.581,1296
439.606,1353
439.631,1414
439.656,1471
439.681,1497
439.706,1467
439.731,1386
439.756,1292
439.781,1216
439.806,1148
439.831,1033
439.856,828
439.881,548
439.906,272
439.931,87
439.956,33
439.981,81
440.006,164
440.031,221
440.056,227
440.081,192
440.106,136
440.131,80
440.156,36
440.181,4
440.206,-27
440.231,-88
440.256,-210
440.281,-411
440.306,-672
440.331,-940
440.356,-1161
440.381,-1310
440.406,-1401
440.431,-1463
440.456,-1505
440.481,-1510
440.506,-1453
440.531,-1335
440.556,-1180
440.581,-1011
440.606,-828
440.631,-616
440.656,-374
440.681,-125
440.706,102
440.731,302
440.756,489
440.781,673
440.806,841
440.831,969
440.856,1054
440.881,1116
440.906,1178
440.931,1231
440.956,1240
440.981,1179
441.006,1058
441.031,918
441.056,793
441.081,675
441.106,528
441.131,323
441.156,76
441.181,-161
441.206,-332
441.231,-410
441.256,-411
441.281,-374
441.306,-332
441.331,-293
441.356,-250
441.381,-196
441.406,-133
441.431,-69
441.456,-8
441.481,46
441.506,86
441.531,100
441.556,86
441.581,63
441.606,55
441.631,66
441.656,71
441.681,42
441.706,-21
441.731,-94
441.756,-158
441.781,-226
441.806,-319
441.831,-419
441.856,-457
441.881,-376
441.906,-193
441.931,-2
441.956,114
441.981,154
442.006,180
442.031,240
442.056,313
442.081,358
442.106,387
442.131,473
442.156,664
442.181,909
442.206,1084
442.231,1109
442.256,1024
442.281,938
442.306,917
442.331,926
442.356,891
442.381,792
442.406,682
442.431,622
442.456,609
442.481,597
442.506,558
442.531,515
442.556,503
442.581,520
442.606,532
442.631,521
442.656,513
442.681,549
442.706,630
442.731,709
442.756,740
442.781,718
442.806,683
442.831,675
442.856,697
442.881,722
442.906,711
442.931,637
442.956,485
442.981,268
443.006,23
443.031,-195
443.056,-347
443.081,-436
443.106,-496
443.131,-562
443.156,-632
443.181,-674
443.206,-656
443.231,-574
443.256,-456
443.281,-341
443.306,-254
443.331,-196
443.356,-145
443.381,-79
443.406,2
443.431,79
443.456,124
443.481,136
443.506,141
443.531,170
443.556,228
443.581,293
443.606,333
443.631,341
443.656,328
443.681,312
443.706,301
443.731,300
443.756,321
443.781,371
443.806,441
443.831,505
443.856,542
443.881,555
443.906,561
443.931,561
443.956,535
443.981,467
444.006,377
444.031,308
444.056,292
444.081,320
444.106,354
444.131,367
444.156,367
444.181,376
444.206,402
444.231,436
444.256,457
444.281,456
444.306,434
444.331,395
444.356,348
444.381,313
444.406,305
444.431,324
444.456,345
444.481,339
444.506,302
444.531,256
444.556,222
444.581,194
444.606,151
444.631,81
444.656,1
444.681,-61
444.706,-99
444.731,-129
444.756,-168
444.781,-209
444.806,-229
444.831,-210
444.856,-159
444.881,-101
444.906,-54
444.931,-14
444.956,25
444.981,69
445.006,108
445.031,134
445.056,149
445.081,163
445.106,185
445.131,213
445.156,241
445.181,265
445.206,281
445.231,297
445.256,319
445.281,352
445.306,389
445.331,415
445.356,411
445.381,371
445.406,309
445.431,245
445.456,194
445.481,151
445.506,99
445.531,27
445.556,-48
445.581,-97
445.606,-95
445.631,-40
445.656,42
445.681,124
445.706,189
445.731,241
445.756,292
445.781,345
445.806,395
445.831,433
445.856,456
445.881,470
445.906,483
445.931,499
445.956,519
445.981,537
446.006,550
446.031,551
446.056,538
446.081,514
446.106,487
446.131,462
446.156,439
446.181,416
446.206,388
446.231,352
446.256,309
446.281,258
446.306,205
446.331,157
446.356,123
446.381,98
446.406,70
446.431,27
446.456,-24
446.481,-62
446.506,-66
446.531,-33
446.556,14
446.581,55
446.606,84
446.631,114
446.656,156
446.681,210
446.706,264
446.731,305
446.756,332
446.781,353
446.806,371
446.831,388
446.856,402
446.881,416
446.906,433
446.931,451
446.956,465
446.981,469
447.006,466
447.031,458
447.056,447
447.081,434
447.106,416
447.131,392
447.156,363
447.181,330
447.206,293
447.231,257
447.256,224
447.281,197
447.306,170
447.331,136
447.356,92
447.381,45
447.406,5
447.431,-18
447.456,-22
447.481,0
447.506,46
447.531,113
447.556,182
447.581,234
447.606,260
447.631,269
447.656,276
447.681,289
447.706,304
447.731,312
447.756,315
447.781,321
447.806,335
447.831,351
447.856,355
447.881,342
447.906,321
447.931,302
447.956,284
447.981,256
448.006,212
448.031,159
448.056,112
448.081,78
448.106,45
448.131,-1
448.156,-59
448.181,-105
448.206,-106
448.231,-48
448.256,56
448.281,179
448.306,288
448.331,365
448.356,404
448.381,409
448.406,392
448.431,371
448.456,355
448.481,344
448.506,330
448.531,305
448.556,272
448.581,242
448.606,217
448.631,191
448.656,155
448.681,107
448.706,61
448.731,31
448.756,19
448.781,11
448.806,-2
448.831,-17
448.856,-12
448.881,27
448.906,100
448.931,185
448.956,259
448.981,311
449.006,346
449.031,370
449.056,389
449.081,404
449.106,416
449.131,424
449.156,429
449.181,428
449.206,418
449.231,405
449.256,391
449.281,380
449.306,364
449.331,340
449.356,310
449.381,287
449.406,283
449.431,299
449.456,321
449.481,331
449.506,327
449.531,316
449.556,306
449.581,299
449.606,284
449.631,256
449.656,222
449.681,199
449.706,201
449.731,226
449.756,258
449.781,280
449.806,287
449.831,283
449.856,280
449.881,284
449.906,291
449.931,296
449.956,295
449.981,285
450.006,265
450.031,237
450.056,202
450.081,169
450.106,144
450.131,127
450.156,103
450.181,56
450.206,-15
450.231,-93
450.256,-142
450.281,-139
450.306,-84
450.331,-1
450.356,78
450.381,137
450.406,177
450.431,205
450.456,227
450.481,244
450.506,256
450.531,271
450.556,297
450.581,334
450.606,373
450.631,400
450.656,410
450.681,407
450.706,402
450.731,402
450.756,405
450.781,403
450.806,387
450.831,356
450.856,317
450.881,279
450.906,247
450.931,223
450.956,197
450.981,159
451.006,106
451.031,44
451.056,-7
451.081,-27
451.106,-8
451.131,42
451.156,104
451.181,160
451.206,206
451.231,250
451.256,300
451.281,352
451.306,393
451.331,411
451.356,412
451.381,410
451.406,421
451.431,444
451.456,465
451.481,471
451.506,462
451.531,450
451.556,442
451.581,439
451.606,431
451.631,414
451.656,389
451.681,359
451.706,323
451.731,281
451.756,236
451.781,196
451.806,163
451.831,133
451.856,97
451.881,53
451.906,9
451.931,-24
451.956,-50
451.981,-79
452.006,-117
452.031,-157
452.056,-176
452.081,-159
452.106,-106
452.131,-37
452.156,28
452.181,83
452.206,127
452.231,167
452.256,209
452.281,254
452.306,302
452.331,348
452.356,385
452.381,407
452.406,417
452.431,423
452.456,431
452.481,440
452.506,442
452.531,434
452.556,417
452.581,400
452.606,385
452.631,372
452.656,358
452.681,341
452.706,322
452.731,301
452.756,277
452.781,253
452.806,230
452.831,207
452.856,182
452.881,155
452.906,131
452.931,113
452.956,98
452.981,75
453.006,39
453.031,0
453.056,-22
453.081,-7
453.106,41
453.131,103
453.156,157
453.181,195
453.206,226
453.231,257
453.256,290
453.281,318
453.306,338
453.331,352
453.356,366
453.381,384
453.406,402
453.431,417
453.456,430
453.481,441
453.506,449
453.531,451
453.556,444
453.581,431
453.606,417
453.631,404
453.656,391
453.681,377
453.706,361
453.731,343
453.756,323
453.781,303
453.806,281
453.831,256
453.856,226
453.881,191
453.906,152
453.931,116
453.956,85
453.981,55
454.006,18
454.031,-31
454.056,-81
454.081,-109
454.106,-97
454.131,-48
454.156,16
454.181,73
454.206,112
454.231,144
454.256,180
