df_hash,22ZHK4.WCZFFA
186.012,0.997
186.042,1.001
186.072,0.989
186.102,0.998
186.132,1.000
186.162,0.998
186.192,0.999
186.222,0.999
186.252,0.987
186.282,1.005
186.312,1.000
186.342,0.987
186.372,0.993
186.402,1.005
186.432,1.009
186.462,1.002
186.492,0.993
186.522,0.995
186.552,1.011
186.582,0.999
186.612,0.996
186.642,1.001
186.672,0.999
186.702,0.990
186.732,0.996
186.762,1.006
186.792,0.994
186.822,0.996
186.852,0.998
186.882,0.995
186.912,0.997
186.942,1.002
186.972,0.999
187.002,1.001
187.032,0.999
187.062,0.996
187.092,0.999
187.122,0.995
187.152,1.003
187.182,0.995
187.212,0.998
187.242,1.000
187.272,1.008
187.302,0.996
187.332,0.998
187.362,1.000
187.392,0.997
187.422,0.999
187.452,0.998
187.482,0.997
187.512,0.997
187.542,0.999
187.572,1.001
187.602,0.995
187.632,0.998
187.662,0.999
187.692,0.998
187.722,0.999
187.752,0.998
187.782,1.000
187.812,0.995
187.842,0.998
187.872,0.997
187.902,1.001
187.932,1.000
187.962,1.002
187.992,0.997
188.022,1.000
188.052,0.999
188.082,1.000
188.112,1.000
188.142,1.000
188.172,1.003
188.202,0.997
188.232,1.001
188.262,1.000
188.292,0.997
188.322,0.999
188.352,1.000
188.382,1.000
188.412,1.000
188.442,1.000
188.472,0.997
188.502,1.001
188.532,0.998
188.562,1.005
188.592,0.997
188.622,0.996
188.652,0.998
188.682,1.003
188.712,0.999
188.742,0.999
188.772,1.001
188.802,0.996
188.832,1.000
188.862,0.997
188.892,0.999
188.922,0.996
188.952,1.005
188.982,0.999
189.012,0.994
189.042,1.005
189.072,1.001
189.102,0.996
189.132,1.003
189.162,1.004
189.192,0.999
189.222,0.999
189.252,0.997
189.282,1.002
189.312,0.996
189.342,0.999
189.372,0.997
189.402,1.006
189.432,0.997
189.462,0.999
189.492,0.999
189.522,1.002
189.552,1.000
189.582,0.990
189.612,0.997
189.642,0.997
189.672,1.004
189.702,0.999
189.732,0.996
189.762,0.996
189.792,1.005
189.822,1.003
189.852,0.999
189.882,1.000
189.912,1.001
189.942,0.997
189.972,1.002
190.002,0.998
190.032,0.999
190.062,0.996
190.092,0.995
190.122,1.010
190.152,1.006
190.182,0.997
190.212,1.002
190.242,1.002
190.272,0.997
190.302,0.997
190.332,1.002
190.362,0.996
190.392,1.004
190.422,1.001
190.452,0.997
190.482,1.001
190.512,0.997
190.542,0.997
190.572,1.001
190.602,0.997
190.632,0.999
190.662,1.001
190.692,0.998
190.722,1.001
190.752,1.000
190.782,0.995
190.812,0.998
190.842,1.007
190.872,1.000
190.902,0.999
190.932,1.004
190.962,0.999
190.992,0.998
191.022,0.996
191.052,1.004
191.082,0.996
191.112,1.003
191.142,0.996
191.172,0.997
191.202,1.000
191.232,1.004
191.262,1.001
191.292,0.998
191.322,1.000
191.352,1.006
191.382,0.999
191.412,0.999
191.442,0.997
191.472,1.004
191.502,0.992
191.532,0.998
191.562,1.006
191.592,1.003
191.622,0.999
191.652,1.003
191.682,1.003
191.712,0.997
191.742,1.003
191.772,0.996
191.802,0.995
191.832,1.003
191.862,1.002
191.892,0.997
191.922,0.996
191.952,1.000
191.982,1.003
192.012,0.996
192.042,1.001
192.072,1.003
192.102,1.001
192.132,0.998
192.162,1.000
192.192,1.001
192.222,1.002
192.252,0.996
192.282,0.997
192.312,1.003
192.342,1.006
192.372,0.999
192.402,1.001
192.432,1.005
192.462,0.996
192.492,0.998
192.522,0.995
192.552,0.996
192.582,1.001
192.612,1.004
192.642,0.999
192.672,0.999
192.702,1.000
192.732,1.000
192.762,1.000
192.792,1.000
192.822,0.998
192.852,0.999
192.882,1.002
192.912,1.000
192.942,1.001
192.972,1.002
193.002,1.002
193.032,1.004
193.062,0.999
193.092,1.005
193.122,1.004
193.152,1.000
193.182,1.005
193.212,0.999
193.242,0.999
193.272,1.002
193.302,1.001
193.332,0.996
193.362,1.008
193.392,1.003
193.422,0.995
193.452,0.997
193.482,1.001
193.512,0.997
193.542,1.002
193.572,1.001
193.602,1.000
193.632,1.000
193.662,1.004
193.692,1.001
193.722,0.999
193.752,1.002
193.782,0.995
193.812,0.997
193.842,1.006
193.872,1.003
193.902,1.001
193.932,1.002
193.962,1.005
193.992,1.001
194.022,0.999
194.052,1.003
194.082,0.991
194.112,1.004
194.142,1.006
194.172,0.999
194.202,0.997
194.232,1.003
194.262,1.002
194.292,1.002
194.322,0.996
194.352,1.001
194.382,1.002
194.412,1.002
194.442,0.999
194.472,1.005
194.502,0.995
194.532,1.001
194.562,1.010
194.592,1.006
194.622,0.995
194.652,1.002
194.682,1.004
194.712,1.002
194.742,1.002
194.772,1.002
194.802,1.000
194.832,0.997
194.862,1.003
194.892,1.002
194.922,1.000
194.952,0.997
194.982,0.999
195.012,1.001
195.042,1.001
195.072,1.003
195.102,1.002
195.132,0.999
195.162,0.997
195.192,1.003
195.222,1.003
195.252,1.004
195.282,0.998
195.312,1.004
195.342,0.999
195.372,1.003
195.402,1.000
195.432,1.002
195.462,1.003
195.492,1.003
195.522,1.000
195.552,0.998
195.582,1.004
195.612,1.002
195.642,1.000
195.672,1.003
195.702,1.004
195.732,1.001
195.762,1.001
195.792,1.004
195.822,1.000
195.852,1.002
195.882,1.002
195.912,0.999
195.942,1.004
195.972,1.001
196.002,0.999
196.032,1.003
196.062,1.004
196.092,1.001
196.122,1.001
196.152,1.004
196.182,1.004
196.212,1.007
196.242,1.004
196.272,1.003
196.302,0.996
196.332,0.998
196.362,1.002
196.392,0.997
196.422,0.998
196.452,1.002
196.482,1.003
196.512,1.000
196.542,1.000
196.572,1.002
196.602,1.001
196.632,1.004
196.662,0.999
196.692,1.000
196.722,0.999
196.752,0.999
196.782,1.003
196.812,1.003
196.842,1.001
196.872,1.003
196.902,1.006
196.932,1.003
196.962,1.000
196.992,1.002
197.022,1.002
197.052,1.000
197.082,1.004
197.112,1.001
197.142,0.998
197.172,1.000
197.202,1.009
197.232,1.003
197.262,1.002
197.292,1.000
197.322,1.001
197.352,1.002
197.382,1.001
197.412,1.004
197.442,1.003
197.472,0.998
197.502,1.001
197.532,1.006
197.562,1.002
197.592,1.000
197.622,1.003
197.652,1.002
197.682,1.000
197.712,0.998
197.742,1.004
197.772,0.999
197.802,1.002
197.832,1.003
197.862,0.999
197.892,0.999
197.922,1.000
197.952,1.004
197.982,1.000
198.012,1.001
198.042,1.002
198.072,1.002
198.102,1.000
198.132,1.002
198.162,0.997
198.192,1.005
198.222,1.005
198.252,1.002
198.282,1.000
198.312,1.001
198.342,1.002
198.372,1.002
198.402,0.996
198.432,1.003
198.462,0.998
198.492,1.002
198.522,1.002
198.552,1.001
198.582,0.997
198.612,1.002
198.642,0.999
198.672,1.001
198.702,1.005
198.732,0.999
198.762,1.000
198.792,1.005
198.822,1.005
198.852,0.996
198.882,1.002
198.912,1.012
198.942,1.002
198.972,0.998
199.002,1.006
199.032,1.004
199.062,1.000
199.092,0.998
199.122,1.012
199.152,0.995
199.182,1.007
199.212,1.005
199.242,0.994
199.272,1.002
199.302,1.003
199.332,1.004
199.362,1.000
199.392,1.003
199.422,1.004
199.452,1.002
199.482,1.002
199.512,1.002
199.542,1.000
199.572,1.002
199.602,1.000
199.632,1.004
199.662,1.003
199.692,1.000
199.722,1.005
199.752,1.003
199.782,0.999
199.812,1.004
199.842,1.007
199.872,0.998
199.902,1.007
199.932,1.002
199.962,1.000
199.992,1.006
200.022,1.003
200.052,1.004
200.082,1.001
200.112,1.003
200.142,1.002
200.172,1.004
200.202,1.003
200.232,0.998
200.262,0.998
200.292,1.002
200.322,1.002
200.352,1.008
200.382,1.000
200.412,1.000
200.442,1.006
200.472,1.003
200.502,0.999
200.532,0.999
200.562,1.008
200.592,0.997
200.622,1.005
200.652,1.005
200.682,0.999
200.712,0.999
200.742,1.007
200.772,1.004
200.802,1.005
200.832,1.003
200.862,1.003
200.892,1.007
200.922,1.000
200.952,1.000
200.982,1.004
201.012,1.004
201.042,0.998
201.072,0.999
201.102,1.008
201.132,1.006
201.162,0.998
201.192,1.002
201.222,1.001
201.252,1.004
201.282,1.006
201.312,1.005
201.342,0.995
201.372,1.004
201.402,1.006
201.432,0.998
201.462,0.998
201.492,1.001
201.522,1.005
201.552,1.003
201.582,1.004
201.612,1.006
201.642,1.004
201.672,1.000
201.702,1.002
201.732,1.002
201.762,1.005
201.792,1.001
201.822,1.000
201.852,1.010
201.882,1.001
201.912,0.999
201.942,1.005
201.972,1.001
202.002,0.998
202.032,1.006
202.062,1.004
202.092,0.999
202.122,1.006
202.152,1.007
202.182,0.997
202.212,1.002
202.242,1.000
202.272,1.002
202.302,1.005
202.332,1.005
202.362,1.005
202.392,1.001
202.422,1.003
202.452,1.001
202.482,1.008
202.512,0.996
202.542,0.999
202.572,1.006
202.602,1.006
202.632,1.002
202.662,1.002
202.692,1.003
202.722,1.002
202.752,1.002
202.782,1.004
202.812,0.997
202.842,1.003
202.872,1.007
202.902,1.002
202.932,0.998
202.962,1.004
202.992,0.999
203.022,1.001
203.052,1.002
203.082,1.001
203.112,1.004
203.142,1.001
203.172,1.000
203.202,1.002
203.232,1.002
203.262,0.998
203.292,1.001
203.322,1.012
203.352,1.005
203.382,1.000
203.412,1.006
203.442,1.002
203.472,1.003
203.502,1.000
203.532,1.004
203.562,0.996
203.592,1.002
203.622,1.005
203.652,0.999
203.682,1.003
203.712,1.000
203.742,1.001
203.772,1.000
203.802,1.003
203.832,0.999
203.862,1.002
203.892,0.999
203.922,1.003
203.952,1.000
203.982,1.003
204.012,0.998
204.042,0.998
204.072,1.005
204.102,1.005
204.132,0.997
204.162,1.004
204.192,1.001
204.222,1.000
204.252,1.006
204.282,1.000
204.312,0.997
204.342,1.001
204.372,1.004
204.402,0.998
204.432,1.002
204.462,1.001
204.492,1.000
204.522,1.007
204.552,1.003
204.582,1.002
204.612,1.002
204.642,0.999
204.672,1.003
204.702,1.001
204.732,1.004
204.762,1.000
204.792,0.999
204.822,1.001
204.852,1.004
204.882,0.999
204.912,1.005
204.942,1.004
204.972,1.000
205.002,1.000
205.032,0.999
205.062,0.999
205.092,1.003
205.122,1.006
205.152,1.000
205.182,0.999
205.212,0.999
205.242,1.000
205.272,1.003
205.302,1.000
205.332,0.998
205.362,1.002
205.392,1.001
205.422,1.001
205.452,1.001
205.482,1.000
205.512,0.999
205.542,0.996
205.572,1.012
205.602,1.000
205.632,0.994
205.662,1.004
205.692,1.011
205.722,0.999
205.752,1.003
205.782,1.006
205.812,0.997
205.842,1.005
205.872,1.006
205.902,0.996
205.932,1.001
205.962,1.003
205.992,1.003
206.022,0.998
206.052,1.003
206.082,1.001
206.112,0.997
206.142,1.001
206.172,1.001
206.202,1.001
206.232,1.000
206.262,1.004
206.292,1.007
206.322,1.001
206.352,1.003
206.382,1.004
206.412,1.000
206.442,1.000
206.472,0.998
206.502,0.998
206.532,0.997
206.562,1.006
206.592,1.000
206.622,0.998
206.652,1.000
206.682,0.999
206.712,1.000
206.742,1.004
206.772,1.005
206.802,0.998
206.832,1.004
206.862,1.003
206.892,0.999
206.922,0.999
206.952,1.000
206.982,1.003
207.012,1.003
207.042,1.001
207.072,1.006
207.102,0.999
207.132,0.998
207.162,1.006
207.192,1.003
207.222,0.996
207.252,1.004
207.282,1.000
207.312,0.999
207.342,1.003
207.372,1.002
207.402,1.001
207.432,1.003
207.462,1.003
207.492,1.004
207.522,0.999
207.552,0.999
207.582,1.004
207.612,1.004
207.642,1.001
207.672,0.998
207.702,1.007
207.732,1.003
207.762,0.999
207.792,1.002
207.822,1.005
207.852,1.002
207.882,0.995
207.912,1.003
207.942,1.001
207.972,1.003
208.002,1.005
208.032,0.998
208.062,1.001
208.092,1.004
208.122,1.003
208.152,1.002
208.182,1.002
208.212,1.004
208.242,1.000
208.272,1.004
208.302,1.002
208.332,1.004
208.362,1.000
208.392,0.998
208.422,1.003
208.452,1.004
208.482,0.998
208.512,1.004
208.542,1.005
208.572,0.999
208.602,1.005
208.632,1.001
208.662,0.999
208.692,1.001
208.722,1.006
208.752,1.002
208.782,0.998
208.812,1.001
208.842,1.002
208.872,1.002
208.902,1.003
208.932,1.006
208.962,1.003
208.992,1.002
209.022,1.000
209.052,1.002
209.082,1.003
209.112,0.997
209.142,0.999
209.172,1.011
209.202,1.002
209.232,1.001
209.262,1.003
209.292,1.003
209.322,1.002
209.352,1.005
209.382,1.008
209.412,0.994
209.442,1.009
209.472,1.007
209.502,0.998
209.532,1.001
209.562,1.003
209.592,0.999
209.622,1.003
209.652,1.000
209.682,1.004
209.712,1.001
209.742,1.003
209.772,1.003
209.802,1.003
209.832,0.997
209.862,1.000
209.892,1.005
209.922,1.004
209.952,0.998
209.982,1.004
210.012,1.000
210.042,1.001
210.072,1.006
210.102,1.001
210.132,0.996
210.162,1.007
210.192,1.004
210.222,0.997
210.252,1.001
210.282,1.004
210.312,0.998
210.342,1.004
210.372,1.004
210.402,1.002
210.432,1.003
210.462,1.002
210.492,1.000
210.522,1.005
210.552,0.999
210.582,1.000
210.612,1.005
210.642,1.006
210.672,0.999
210.702,1.004
210.732,1.003
210.762,0.999
210.792,1.002
210.822,1.007
210.852,0.996
210.882,1.005
210.912,1.007
210.942,0.998
210.972,1.002
211.002,1.008
211.032,1.000
211.062,0.999
211.092,1.000
211.122,1.001
211.152,1.007
211.182,1.005
211.212,0.996
211.242,1.003
211.272,1.003
211.302,1.004
211.332,1.004
211.362,1.009
211.392,1.002
211.422,1.004
211.452,1.002
211.482,1.000
211.512,1.001
211.542,1.002
211.572,1.003
211.602,1.000
211.632,1.009
211.662,1.007
211.692,1.000
211.722,1.002
211.752,1.004
211.782,1.004
211.812,1.002
211.842,1.003
211.872,1.004
211.902,1.003
211.932,1.008
211.962,1.004
211.992,1.000
212.022,1.002
212.052,1.004
212.082,1.001
212.112,1.005
212.142,1.006
212.172,0.998
212.202,1.003
212.232,1.003
212.262,1.004
212.292,1.004
212.322,1.005
212.352,1.002
212.382,1.006
212.412,1.004
212.442,1.002
212.472,1.004
212.502,1.002
212.532,1.004
212.562,1.000
212.592,1.002
212.622,1.002
212.652,1.003
212.682,1.004
212.712,0.999
212.742,1.001
212.772,1.003
212.802,1.000
212.832,1.002
212.862,1.009
212.892,1.003
212.922,1.001
212.952,1.002
212.982,1.002
213.012,1.002
213.042,1.004
213.072,1.006
213.102,1.000
213.132,1.007
213.162,1.002
213.192,0.999
213.222,0.999
213.252,1.004
213.282,1.004
213.312,1.004
213.342,1.004
213.372,1.002
213.402,1.000
213.432,1.002
213.462,1.003
213.492,1.009
213.522,1.001
213.552,1.002
213.582,1.009
213.612,1.005
213.642,0.999
213.672,1.006
213.702,1.003
213.732,1.000
213.762,1.002
213.792,1.002
213.822,0.998
213.852,1.003
213.882,1.008
213.912,1.000
213.942,0.998
213.972,1.002
214.002,1.003
214.032,1.003
214.062,1.005
214.092,1.001
214.122,1.001
214.152,1.005
214.182,0.999
214.212,1.004
214.242,0.999
214.272,1.000
214.302,1.002
214.332,1.005
214.362,1.003
214.392,1.003
214.422,1.009
214.452,1.001
214.482,1.001
214.512,1.001
214.542,1.001
214.572,1.001
214.602,1.010
214.632,1.000
214.662,1.000
214.692,1.002
214.722,1.004
214.752,0.997
214.782,1.005
214.812,1.006
214.842,1.000
214.872,1.001
214.902,1.000
214.932,1.002
214.962,1.002
214.992,1.006
215.022,1.000
215.052,1.003
215.082,1.006
215.112,1.004
215.142,1.003
215.172,0.999
215.202,1.003
215.232,1.001
215.262,1.000
215.292,1.002
215.322,1.002
215.352,1.008
215.382,0.998
215.412,0.998
215.442,1.004
215.472,1.004
215.502,1.002
215.532,1.002
215.562,1.002
215.592,1.004
215.622,1.002
215.652,1.003
215.682,0.999
215.712,1.005
215.742,1.003
215.772,1.001
215.802,1.002
215.832,1.006
215.862,1.000
215.892,1.001
215.922,1.005
215.952,1.004
215.982,1.005
216.012,1.006
216.042,0.998
216.072,1.007
216.102,1.008
216.132,0.999
216.162,0.998
216.192,1.005
216.222,1.005
216.252,1.001
216.282,1.006
216.312,1.005
216.342,1.006
216.372,0.999
216.402,1.001
216.432,1.000
216.462,1.004
216.492,1.001
216.522,0.999
216.552,1.006
216.582,1.007
216.612,1.002
216.642,1.002
216.672,1.005
216.702,1.001
216.732,1.002
216.762,1.006
216.792,0.994
216.822,1.003
216.852,1.008
216.882,0.999
216.912,1.000
216.942,1.001
216.972,1.002
217.002,1.002
217.032,1.002
217.062,1.004
217.092,1.001
217.122,1.000
217.152,1.006
217.182,1.005
217.212,0.991
217.242,1.003
217.272,1.012
217.302,1.001
217.332,0.998
217.362,1.006
217.392,1.005
217.422,0.998
217.452,1.003
217.482,1.010
217.512,0.997
217.542,1.003
217.572,1.009
217.602,1.000
217.632,1.000
217.662,1.000
217.692,1.003
217.722,1.002
217.752,1.001
217.782,1.003
217.812,1.000
217.842,1.000
217.872,1.000
217.902,1.002
217.932,0.997
217.962,1.000
217.992,1.006
218.022,1.005
218.052,1.001
218.082,1.009
218.112,1.006
218.142,0.998
218.172,1.002
218.202,1.006
218.232,0.999
218.262,0.997
218.292,1.009
218.322,1.001
218.352,1.005
218.382,1.001
218.412,1.007
218.442,1.008
218.472,0.998
218.502,0.996
218.532,0.998
218.562,1.000
218.592,1.003
218.622,1.007
218.652,1.004
218.682,1.007
218.712,1.001
218.742,1.009
218.772,1.006
218.802,1.003
218.832,1.006
218.862,1.002
218.892,1.001
218.922,1.003
218.952,1.004
218.982,1.003
219.012,1.009
219.042,1.004
219.072,1.001
219.102,0.999
219.132,1.001
219.162,1.007
219.192,1.004
219.222,1.002
219.252,1.003
219.282,1.003
219.312,1.001
219.342,1.003
219.372,1.005
219.402,0.999
219.432,1.003
219.462,1.007
219.492,1.005
219.522,1.001
219.552,1.004
219.582,1.003
219.612,1.004
219.642,1.005
219.672,1.004
219.702,0.996
219.732,1.002
219.762,1.003
219.792,0.999
219.822,1.002
219.852,1.000
219.882,1.007
219.912,1.003
219.942,1.004
219.972,1.004
220.002,1.001
220.032,0.996
220.062,1.004
220.092,1.001
220.122,1.000
220.152,1.002
220.182,1.000
220.212,1.011
220.242,1.012
220.272,0.999
220.302,1.000
220.332,1.001
220.362,1.003
220.392,1.001
220.422,1.004
220.452,1.006
220.482,1.005
220.512,1.000
220.542,0.997
220.572,1.002
220.602,1.002
220.632,1.003
220.662,1.004
220.692,1.005
220.722,1.001
220.752,1.000
220.782,1.003
220.812,1.004
220.842,1.000
220.872,1.003
220.902,1.008
220.932,1.010
220.962,0.996
220.992,1.001
221.022,1.006
221.052,1.004
221.082,1.003
221.112,1.002
221.142,1.000
221.172,1.002
221.202,1.004
221.232,1.002
221.262,1.003
221.292,1.001
221.322,1.004
221.352,1.006
221.382,1.007
221.412,1.006
221.442,1.005
221.472,1.004
221.502,1.005
221.532,1.007
221.562,1.003
221.592,1.000
221.622,1.004
221.652,1.010
221.682,1.000
221.712,1.003
221.742,1.003
221.772,1.006
221.802,1.006
221.832,0.999
221.862,0.996
221.892,1.001
221.922,1.008
221.952,0.999
221.982,1.000
222.012,1.001
222.042,1.000
222.072,1.004
222.102,1.002
222.132,1.004
222.162,1.001
222.192,1.002
222.222,1.000
222.252,1.004
222.282,1.002
222.312,1.000
222.342,1.002
222.372,1.004
222.402,0.996
222.432,1.002
222.462,1.005
222.492,1.002
222.522,1.004
222.552,1.003
222.582,1.001
222.612,0.999
222.642,1.012
222.672,1.000
222.702,0.999
222.732,1.000
222.762,1.006
222.792,1.003
222.822,1.006
222.852,1.007
222.882,1.001
222.912,1.000
222.942,1.005
222.972,1.000
223.002,1.005
223.032,0.998
223.062,1.007
223.092,1.009
223.122,1.002
223.152,1.001
223.182,1.002
223.212,1.008
223.242,1.004
223.272,1.000
223.302,1.004
223.332,0.997
223.362,1.004
223.392,1.012
223.422,0.997
223.452,0.998
223.482,1.005
223.512,1.004
223.542,1.003
223.572,1.002
223.602,1.002
223.632,1.007
223.662,1.003
223.692,1.000
223.722,1.000
223.752,0.997
223.782,0.998
223.812,1.005
223.842,1.012
223.872,1.007
223.902,1.000
223.932,1.002
223.962,1.003
223.992,0.999
224.022,0.999
224.052,1.002
224.082,1.000
224.112,1.007
224.142,1.002
224.172,0.997
224.202,1.001
224.232,1.003
224.262,1.001
224.292,1.001
224.322,1.007
224.352,1.000
224.382,1.000
224.412,1.000
224.442,1.005
224.472,1.001
224.502,0.998
224.532,1.008
224.562,1.003
224.592,0.995
224.622,1.003
224.652,1.001
224.682,1.005
224.712,1.005
224.742,1.006
224.772,0.999
224.802,1.003
224.832,1.006
224.862,0.999
224.892,0.998
224.922,1.008
224.952,1.002
224.982,1.006
225.012,1.003
225.042,1.002
225.072,1.001
225.102,0.997
225.132,0.997
225.162,1.004
225.192,1.007
225.222,1.005
225.252,1.000
225.282,0.998
225.312,1.004
225.342,1.009
225.372,1.006
225.402,0.996
225.432,0.999
225.462,1.005
225.492,1.001
225.522,1.002
225.552,1.001
225.582,1.003
225.612,1.003
225.642,1.002
225.672,1.001
225.702,1.004
225.732,0.998
225.762,1.004
225.792,1.002
225.822,1.000
225.852,0.996
225.882,1.007
225.912,1.000
225.942,0.996
225.972,1.003
226.002,1.004
226.032,1.000
226.062,0.996
226.092,1.013
226.122,1.005
226.152,1.004
226.182,0.997
226.212,1.008
226.242,1.001
226.272,0.994
226.302,0.998
226.332,1.005
226.362,1.002
226.392,1.001
226.422,1.003
226.452,1.008
226.482,0.999
226.512,1.002
226.542,1.003
226.572,1.000
226.602,0.999
226.632,1.002
226.662,1.002
226.692,1.000
226.722,1.006
226.752,0.999
226.782,0.996
226.812,1.003
226.842,1.006
226.872,1.002
226.902,1.002
226.932,1.001
226.962,1.003
226.992,1.004
227.022,0.999
227.052,1.003
227.082,1.002
227.112,0.998
227.142,0.999
227.172,1.005
227.202,1.000
227.232,1.009
227.262,1.003
227.292,1.000
227.322,0.997
227.352,1.006
227.382,1.007
227.412,1.005
227.442,1.010
227.472,1.004
227.502,0.999
227.532,0.994
227.562,1.004
227.592,1.004
227.622,1.005
227.652,1.000
227.682,1.001
227.712,1.001
227.742,1.004
227.772,1.005
227.802,1.006
227.832,1.000
227.862,1.004
227.892,1.005
227.922,1.003
227.952,1.008
227.982,1.009
228.012,1.013
228.042,1.005
228.072,0.998
228.102,0.995
228.132,1.013
228.162,1.019
228.192,1.014
228.222,0.997
228.252,0.996
228.282,1.015
228.312,1.015
228.342,1.003
228.372,1.009
228.402,1.009
228.432,1.006
228.462,1.004
228.492,1.004
228.522,1.011
228.552,1.006
228.582,1.003
228.612,1.005
228.642,1.017
228.672,1.004
228.702,1.004
228.732,1.010
228.762,1.010
228.792,1.007
228.822,1.005
228.852,1.013
228.882,1.010
228.912,1.004
228.942,1.002
228.972,1.006
229.002,1.006
229.032,1.009
229.062,1.001
229.092,1.007
229.122,1.008
229.152,1.014
229.182,1.007
229.212,1.001
229.242,1.003
229.272,1.010
229.302,1.012
229.332,1.007
229.362,1.003
229.392,1.010
229.422,1.002
229.452,1.005
229.482,1.011
229.512,1.010
229.542,1.005
229.572,1.009
229.602,1.009
229.632,1.006
229.662,1.006
229.692,1.010
229.722,1.000
229.752,1.007
229.782,1.011
229.812,1.011
229.842,1.005
229.872,1.006
229.902,1.005
229.932,1.003
229.962,1.006
229.992,1.007
230.022,1.010
