df_hash,22ZHK4.EG2MBW
60.320,19
60.345,356
60.370,551
60.395,640
60.420,707
60.445,792
60.470,870
60.495,900
60.520,881
60.545,853
60.570,847
60.595,857
60.620,861
60.645,850
60.670,827
60.695,790
60.720,727
60.745,631
60.770,516
60.795,403
60.820,298
60.845,180
60.870,42
60.895,-97
60.920,-211
60.945,-305
60.970,-421
60.995,-579
61.020,-722
61.045,-734
61.070,-537
61.095,-175
61.120,205
61.145,474
61.170,606
61.195,671
61.220,747
61.245,838
61.270,898
61.295,899
61.320,865
61.345,844
61.370,855
61.395,875
61.420,878
61.445,856
61.470,818
61.495,763
61.520,682
61.545,575
61.570,463
61.595,359
61.620,254
61.645,130
61.670,-9
61.695,-132
61.720,-220
61.745,-302
61.770,-429
61.795,-598
61.820,-713
61.845,-652
61.870,-381
61.895,-1
61.920,330
61.945,518
61.970,590
61.995,630
62.020,686
62.045,738
62.070,751
62.095,725
62.120,701
62.145,708
62.170,739
62.195,766
62.220,768
62.245,747
62.270,706
62.295,643
62.320,560
62.345,467
62.370,372
62.395,271
62.420,157
62.445,39
62.470,-61
62.495,-141
62.520,-233
62.545,-364
62.570,-499
62.595,-539
62.620,-399
62.645,-92
62.670,258
62.695,516
62.720,631
62.745,654
62.770,667
62.795,699
62.820,725
62.845,716
62.870,684
62.895,663
62.920,674
62.945,699
62.970,710
62.995,688
63.020,641
63.045,581
63.070,516
63.095,443
63.120,354
63.145,243
63.170,115
63.195,-9
63.220,-109
63.245,-188
63.270,-281
63.295,-412
63.320,-547
63.345,-592
63.370,-464
63.395,-170
63.420,174
63.445,440
63.470,573
63.495,621
63.520,662
63.545,723
63.570,773
63.595,777
63.620,747
63.645,723
63.670,730
63.695,757
63.720,773
63.745,763
63.770,730
63.795,679
63.820,607
63.845,514
63.870,413
63.895,311
63.920,207
63.945,94
63.970,-23
63.995,-129
64.020,-223
64.045,-332
64.070,-478
64.095,-622
64.120,-668
64.145,-530
64.170,-226
64.195,127
64.220,395
64.245,533
64.270,595
64.295,662
64.320,757
64.345,841
64.370,871
64.395,855
64.420,839
64.445,847
64.470,868
64.495,871
64.520,851
64.545,821
64.570,788
64.595,734
64.620,645
64.645,526
64.670,406
64.695,301
64.720,200
64.745,86
64.770,-36
64.795,-141
64.820,-221
64.845,-306
64.870,-435
64.895,-595
64.920,-701
64.945,-654
64.970,-422
64.995,-80
65.020,240
65.045,452
65.070,555
65.095,613
65.120,681
65.145,762
65.170,823
65.195,840
65.220,826
65.245,817
65.270,832
65.295,860
65.320,874
65.345,857
65.370,815
65.395,761
65.420,701
65.445,626
65.470,530
65.495,423
65.520,322
65.545,231
65.570,139
65.595,36
65.620,-73
65.645,-169
65.670,-251
65.695,-343
65.720,-473
65.745,-616
65.770,-684
65.795,-587
65.820,-312
65.845,40
65.870,334
65.895,493
65.920,546
65.945,580
65.970,641
65.995,708
66.020,737
66.045,720
66.070,699
66.095,713
66.120,756
66.145,790
66.170,792
66.195,768
66.220,737
66.245,694
66.270,623
66.295,520
66.320,412
66.345,325
66.370,253
66.395,167
66.420,59
66.445,-47
66.470,-124
66.495,-188
66.520,-283
66.545,-421
66.570,-533
66.595,-506
66.620,-288
66.645,54
66.670,378
66.695,575
66.720,649
66.745,675
66.770,715
66.795,764
66.820,784
66.845,763
66.870,735
66.895,737
66.920,770
66.945,801
66.970,803
66.995,778
67.020,739
67.045,686
67.070,609
67.095,505
67.120,393
67.145,291
67.170,198
67.195,92
67.220,-32
67.245,-154
67.270,-250
67.295,-333
67.320,-443
67.345,-590
67.370,-712
67.395,-701
67.420,-494
67.445,-142
67.470,215
67.495,463
67.520,582
67.545,640
67.570,709
67.595,797
67.620,861
67.645,866
67.670,833
67.695,807
67.720,815
67.745,842
67.770,856
67.795,844
67.820,814
67.845,772
67.870,707
67.895,611
67.920,492
67.945,375
67.970,272
67.995,171
68.020,53
68.045,-76
68.070,-190
68.095,-275
68.120,-360
68.145,-487
68.170,-648
68.195,-761
68.220,-716
68.245,-468
68.270,-92
68.295,270
68.320,513
68.345,629
68.370,688
68.395,755
68.420,834
68.445,887
68.470,888
68.495,860
68.520,846
68.545,867
68.570,902
68.595,918
68.620,900
68.645,860
68.670,808
68.695,740
68.720,646
68.745,530
68.770,410
68.795,296
68.820,183
68.845,58
68.870,-69
68.895,-178
68.920,-262
68.945,-352
68.970,-483
68.995,-638
69.020,-727
69.045,-643
69.070,-362
69.095,17
69.120,347
69.145,535
69.170,604
69.195,636
69.220,685
69.245,738
69.270,755
69.295,732
69.320,706
69.345,712
69.370,745
69.395,772
69.420,773
69.445,756
69.470,731
69.495,693
69.520,627
69.545,536
69.570,435
69.595,340
69.620,243
69.645,135
69.670,28
69.695,-57
69.720,-127
69.745,-220
69.770,-354
69.795,-480
69.820,-490
69.845,-308
69.870,26
69.895,378
69.920,616
69.945,710
69.970,726
69.995,737
70.020,760
70.045,765
70.070,733
70.095,687
70.120,665
70.145,681
70.170,711
70.195,725
70.220,707
70.245,658
70.270,586
70.295,499
70.320,406
70.345,309
70.370,204
70.395,84
70.420,-44
70.445,-159
70.470,-251
70.495,-344
70.520,-473
70.545,-625
70.570,-715
70.595,-639
70.620,-369
70.645,3
70.670,333
70.695,529
70.720,611
70.745,659
70.770,721
70.795,780
70.820,798
70.845,769
70.870,731
70.895,721
70.920,741
70.945,769
70.970,781
70.995,769
71.020,732
71.045,667
71.070,582
71.095,487
71.120,391
71.145,288
71.170,165
71.195,33
71.220,-84
71.245,-181
71.270,-285
71.295,-432
71.320,-599
71.345,-687
71.370,-592
71.395,-298
71.420,83
71.445,403
71.470,579
71.495,645
71.520,687
71.545,751
71.570,817
71.595,842
71.620,822
71.645,790
71.670,774
71.695,774
71.720,773
71.745,757
71.770,729
71.795,691
71.820,637
71.845,564
71.870,478
71.895,387
71.920,284
71.945,158
71.970,19
71.995,-99
72.020,-176
72.045,-237
72.070,-336
72.095,-485
72.120,-613
72.145,-599
72.170,-385
72.195,-34
72.220,308
72.245,530
72.270,631
72.295,686
72.320,757
72.345,836
72.370,876
72.395,859
72.420,821
72.445,808
72.470,830
72.495,858
72.520,865
72.545,851
72.570,825
72.595,784
72.620,711
72.645,601
72.670,476
72.695,357
72.720,246
72.745,124
72.770,-11
72.795,-136
72.820,-230
72.845,-312
72.870,-425
72.895,-573
72.920,-678
72.945,-630
72.970,-388
72.995,-37
73.020,276
73.045,457
73.070,522
73.095,553
73.120,601
73.145,650
73.170,662
73.195,636
73.220,613
73.245,628
73.270,670
73.295,703
73.320,704
73.345,681
73.370,648
73.395,603
73.420,537
73.445,453
73.470,364
73.495,276
73.520,181
73.545,75
73.570,-25
73.595,-104
73.620,-175
73.645,-275
73.670,-408
73.695,-502
73.720,-454
73.745,-219
73.770,128
73.795,443
73.820,625
73.845,684
73.870,705
73.895,747
73.920,799
73.945,815
73.970,788
73.995,755
74.020,757
74.045,790
74.070,817
74.095,811
74.120,774
74.145,720
74.170,653
74.195,566
74.220,461
74.245,354
74.270,251
74.295,143
74.320,21
74.345,-103
74.370,-208
74.395,-294
74.420,-398
74.445,-544
74.470,-691
74.495,-735
74.520,-591
74.545,-277
74.570,82
74.595,354
74.620,496
74.645,565
74.670,639
74.695,737
74.720,816
74.745,841
74.770,825
74.795,813
74.820,829
74.845,856
74.870,861
74.895,835
74.920,795
74.945,754
74.970,699
74.995,614
75.020,504
75.045,394
75.070,298
75.095,203
75.120,91
75.145,-34
75.170,-151
75.195,-250
75.220,-358
75.245,-505
75.270,-671
75.295,-765
75.320,-691
75.345,-431
75.370,-71
75.395,252
75.420,458
75.445,562
75.470,635
75.495,726
75.520,825
75.545,887
75.570,894
75.595,869
75.620,854
75.645,869
75.670,896
75.695,906
75.720,886
75.745,845
75.770,791
75.795,723
75.820,635
75.845,528
75.870,419
75.895,322
75.920,232
75.945,130
75.970,13
75.995,-101
76.020,-193
76.045,-269
76.070,-368
76.095,-513
76.120,-663
76.145,-720
76.170,-598
76.195,-304
76.220,54
76.245,344
76.270,505
76.295,573
76.320,628
76.345,706
76.370,782
76.395,816
76.420,802
76.445,781
76.470,790
76.495,826
76.520,854
76.545,848
76.570,814
76.595,772
76.620,728
76.645,668
76.670,582
76.695,481
76.720,386
76.745,304
76.770,218
76.795,113
76.820,0
76.845,-90
76.870,-150
76.895,-213
76.920,-323
76.945,-470
76.970,-575
76.995,-533
77.020,-303
77.045,38
77.070,356
77.095,547
77.120,612
77.145,626
77.170,659
77.195,714
77.220,750
77.245,742
77.270,712
77.295,705
77.320,736
77.345,779
77.370,793
77.395,765
77.420,713
77.445,659
77.470,601
77.495,527
77.520,435
77.545,337
77.570,244
77.595,151
77.620,47
77.645,-62
77.670,-161
77.695,-245
77.720,-339
77.745,-473
77.770,-630
77.795,-728
77.820,-670
77.845,-426
77.870,-72
77.895,257
77.920,468
77.945,565
77.970,615
77.995,676
78.020,748
78.045,792
78.070,790
78.095,765
78.120,759
78.145,787
78.170,825
78.195,842
78.220,829
78.245,799
78.270,763
78.295,712
78.320,634
78.345,534
78.370,429
78.395,332
78.420,233
78.445,118
78.470,-8
78.495,-121
78.520,-210
78.545,-299
78.570,-427
78.595,-592
78.620,-718
78.645,-700
78.670,-488
78.695,-139
78.720,217
78.745,471
78.770,602
78.795,670
78.820,737
78.845,820
78.870,886
78.895,907
78.920,890
78.945,873
78.970,883
78.995,911
79.020,929
79.045,917
79.070,876
79.095,819
79.120,750
79.145,664
79.170,558
79.195,443
79.220,332
79.245,224
79.270,109
79.295,-15
79.320,-135
79.345,-232
79.370,-314
79.395,-419
79.420,-569
79.445,-719
79.470,-764
79.495,-614
79.520,-283
79.545,104
79.570,407
79.595,565
79.620,627
79.645,678
79.670,751
79.695,812
79.720,821
79.745,788
79.770,762
79.795,776
79.820,813
79.845,833
79.870,820
79.895,786
79.920,746
79.945,689
79.970,605
79.995,500
80.020,399
80.045,311
80.070,220
80.095,110
80.120,-1
80.145,-86
80.170,-148
80.195,-235
80.220,-376
80.245,-519
80.270,-545
80.295,-368
80.320,-28
80.345,330
80.370,575
80.395,679
80.420,709
80.445,735
80.470,764
80.495,764
80.520,724
80.545,676
80.570,657
80.595,672
80.620,694
80.645,698
80.670,677
80.695,633
80.720,564
80.745,469
80.770,361
80.795,256
80.820,151
80.845,32
80.870,-103
80.895,-232
80.920,-335
80.945,-433
80.970,-572
80.995,-749
81.020,-875
81.045,-821
81.070,-538
81.095,-113
81.120,287
81.145,552
81.170,691
81.195,785
81.220,888
81.245,981
81.270,1022
81.295,1003
81.320,961
81.345,934
81.370,923
81.395,906
81.420,872
81.445,827
81.470,780
81.495,721
81.520,641
81.545,537
81.570,423
81.595,305
81.620,184
81.645,58
81.670,-69
81.695,-203
81.720,-355
81.745,-525
81.770,-671
81.795,-709
81.820,-576
81.845,-284
81.870,68
81.895,365
81.920,551
81.945,647
81.970,711
81.995,774
82.020,824
82.045,835
82.070,807
82.095,765
82.120,744
82.145,754
82.170,779
82.195,788
82.220,765
82.245,713
82.270,649
82.295,582
82.320,500
82.345,386
82.370,249
82.395,118
82.420,14
82.445,-77
82.470,-200
82.495,-361
82.520,-498
82.545,-509
82.570,-342
82.595,-48
82.620,246
82.645,441
82.670,520
82.695,545
82.720,573
82.745,612
82.770,635
82.795,623
82.820,594
82.845,578
82.870,586
82.895,604
82.920,607
82.945,585
82.970,543
82.995,488
83.020,420
83.045,334
83.070,231
83.095,125
83.120,33
83.145,-41
83.170,-122
83.195,-236
83.220,-377
83.245,-485
83.270,-472
83.295,-296
83.320,-1
83.345,299
83.370,510
83.395,610
83.420,652
83.445,693
83.470,741
83.495,768
83.520,754
83.545,719
83.570,700
83.595,713
83.620,740
83.645,749
83.670,724
83.695,672
83.720,603
83.745,525
83.770,438
83.795,339
83.820,227
83.845,105
83.870,-13
83.895,-115
83.920,-204
83.945,-305
83.970,-434
83.995,-561
84.020,-605
84.045,-490
84.070,-221
84.095,106
84.120,374
84.145,529
84.170,606
84.195,673
84.220,757
84.245,829
84.270,856
84.295,840
84.320,814
84.345,805
84.370,808
84.395,804
84.420,783
84.445,749
84.470,702
84.495,636
84.520,548
84.545,449
84.570,351
84.595,254
84.620,149
84.645,36
84.670,-69
84.695,-159
84.720,-250
84.745,-369
84.770,-504
84.795,-582
84.820,-518
84.845,-288
84.870,27
84.895,306
84.920,473
84.945,547
84.970,599
84.995,673
85.020,750
85.045,786
85.070,767
85.095,724
85.120,701
85.145,711
85.170,733
85.195,741
85.220,729
85.245,697
85.270,649
85.295,578
85.320,490
85.345,398
85.370,313
85.395,230
85.420,137
85.445,41
85.470,-37
85.495,-90
85.520,-140
85.545,-224
85.570,-338
85.595,-411
85.620,-355
85.645,-140
85.670,157
85.695,415
85.720,557
85.745,602
85.770,621
85.795,662
85.820,713
85.845,736
85.870,715
85.895,675
85.920,646
85.945,640
85.970,644
85.995,644
86.020,631
86.045,604
86.070,556
86.095,486
86.120,402
86.145,314
86.170,222
86.195,122
86.220,17
86.245,-77
86.270,-160
86.295,-247
86.320,-359
86.345,-474
86.370,-518
86.395,-415
86.420,-156
86.445,169
86.470,442
86.495,591
86.520,641
86.545,663
86.570,700
86.595,738
86.620,739
86.645,695
86.670,642
86.695,623
86.720,645
86.745,677
86.770,677
86.795,629
86.820,550
86.845,466
86.870,384
86.895,295
86.920,188
86.945,75
86.970,-22
86.995,-97
87.020,-169
87.045,-269
87.070,-389
87.095,-465
87.120,-412
87.145,-199
87.170,114
87.195,409
87.220,595
87.245,666
87.270,685
87.295,716
87.320,767
87.345,802
87.370,789
87.395,740
87.420,698
87.445,694
87.470,717
87.495,727
87.520,697
87.545,630
87.570,550
87.595,471
87.620,386
87.645,279
87.670,152
87.695,31
87.720,-65
87.745,-152
87.770,-265
87.795,-412
87.820,-535
87.845,-538
87.870,-365
87.895,-60
87.920,257
87.945,484
87.970,597
87.995,653
88.020,709
88.045,773
88.070,812
88.095,804
88.120,767
88.145,738
88.170,736
88.195,749
88.220,752
88.245,734
88.270,693
88.295,632
88.320,552
88.345,459
88.370,356
88.395,245
88.420,124
88.445,0
88.470,-111
88.495,-205
88.520,-301
88.545,-430
88.570,-583
88.595,-683
88.620,-629
88.645,-384
88.670,-19
88.695,329
88.720,562
88.745,677
88.770,742
88.795,813
88.820,889
88.845,936
88.870,940
88.895,919
88.920,903
88.945,901
88.970,906
88.995,906
89.020,894
89.045,859
89.070,790
89.095,685
89.120,561
89.145,439
89.170,317
89.195,179
89.220,26
89.245,-119
89.270,-237
89.295,-343
89.320,-480
89.345,-657
89.370,-801
89.395,-796
89.420,-586
89.445,-234
89.470,114
89.495,343
89.520,443
89.545,486
89.570,536
89.595,598
89.620,637
89.645,632
89.670,600
89.695,574
89.720,569
89.745,578
89.770,588
89.795,592
89.820,578
89.845,537
89.870,468
89.895,390
89.920,318
89.945,249
89.970,160
89.995,47
90.020,-65
90.045,-153
90.070,-227
90.095,-333
90.120,-484
90.145,-607
90.170,-582
90.195,-343
90.220,50
90.245,447
90.270,724
90.295,868
90.320,947
90.345,1022
90.370,1090
90.395,1115
90.420,1089
90.445,1042
90.470,1014
90.495,1008
90.520,1003
90.545,980
90.570,934
90.595,870
90.620,783
90.645,674
90.670,553
90.695,433
90.720,314
90.745,181
90.770,33
90.795,-106
90.820,-215
90.845,-307
90.870,-423
90.895,-572
90.920,-689
90.945,-668
90.970,-454
90.995,-107
91.020,238
91.045,472
91.070,578
91.095,615
91.120,640
91.145,665
91.170,669
91.195,642
91.220,605
91.245,588
91.270,603
91.295,636
91.320,660
91.345,654
91.370,613
91.395,548
91.420,474
91.445,398
91.470,312
91.495,207
91.520,89
91.545,-19
91.570,-108
91.595,-195
91.620,-312
91.645,-451
91.670,-540
91.695,-482
91.720,-236
91.745,124
91.770,460
91.795,666
91.820,737
91.845,746
91.870,758
91.895,778
91.920,768
91.945,715
91.970,652
91.995,630
92.020,659
92.045,705
92.070,716
92.095,673
92.120,599
92.145,520
92.170,443
92.195,351
92.220,235
92.245,108
92.270,-5
92.295,-106
92.320,-219
92.345,-367
92.370,-523
92.395,-606
92.420,-529
92.445,-270
92.470,94
92.495,435
92.520,657
92.545,751
92.570,777
92.595,798
92.620,825
92.645,828
92.670,783
92.695,713
92.720,663
92.745,661
92.770,686
92.795,690
92.820,648
92.845,575
92.870,500
92.895,430
92.920,342
92.945,216
92.970,67
92.995,-65
93.020,-165
93.045,-265
93.070,-406
93.095,-581
93.120,-700
93.145,-660
93.170,-425
93.195,-70
93.220,272
93.245,509
93.270,634
93.295,700
93.320,754
93.345,800
93.370,817
93.395,797
93.420,759
93.445,732
93.470,730
93.495,746
93.520,755
93.545,739
93.570,693
93.595,626
93.620,549
93.645,460
93.670,352
93.695,220
93.720,82
93.745,-37
93.770,-138
93.795,-248
93.820,-399
93.845,-560
93.870,-639
93.895,-540
93.920,-256
93.945,110
93.970,421
93.995,606
94.020,690
94.045,746
94.070,809
94.095,858
94.120,862
94.145,825
94.170,783
94.195,766
94.220,773
94.245,783
94.270,776
94.295,745
94.320,688
94.345,609
94.370,516
94.395,416
94.420,311
94.445,191
94.470,58
94.495,-67
94.520,-167
94.545,-254
94.570,-367
94.595,-518
94.620,-645
94.645,-642
94.670,-443
94.695,-100
94.720,249
94.745,490
94.770,601
94.795,644
94.820,682
94.845,723
94.870,741
94.895,725
94.920,700
94.945,693
94.970,709
94.995,727
95.020,727
95.045,704
95.070,660
95.095,599
95.120,526
95.145,448
95.170,364
95.195,267
95.220,156
95.245,45
95.270,-47
95.295,-127
95.320,-224
95.345,-355
95.370,-476
95.395,-492
95.420,-332
95.445,-27
95.470,304
95.495,542
95.520,650
95.545,679
95.570,696
95.595,719
95.620,726
95.645,704
95.670,672
95.695,662
95.720,681
95.745,704
95.770,706
95.795,677
95.820,625
95.845,559
95.870,485
95.895,405
95.920,318
95.945,220
95.970,109
95.995,-3
96.020,-104
96.045,-190
96.070,-287
96.095,-411
96.120,-529
96.145,-554
96.170,-411
96.195,-114
96.220,228
96.245,488
96.270,617
96.295,659
96.320,690
96.345,736
96.370,771
96.395,763
96.420,725
96.445,697
96.470,702
96.495,727
96.520,739
96.545,722
96.570,679
96.595,617
96.620,540
96.645,456
96.670,371
96.695,286
96.720,189
96.745,77
96.770,-37
96.795,-134
96.820,-214
96.845,-308
96.870,-434
96.895,-552
96.920,-565
96.945,-401
96.970,-87
96.995,254
97.020,499
97.045,613
97.070,658
97.095,707
97.120,775
97.145,824
97.170,821
97.195,785
97.220,759
97.245,765
97.270,783
97.295,785
97.320,762
97.345,728
97.370,685
97.395,623
97.420,532
97.445,424
97.470,322
97.495,233
97.520,140
97.545,30
97.570,-85
97.595,-183
97.620,-261
97.645,-350
97.670,-477
97.695,-610
97.720,-660
97.745,-545
97.770,-267
97.795,76
97.820,361
97.845,529
97.870,606
97.895,663
97.920,737
97.945,809
97.970,840
97.995,824
98.020,793
98.045,784
98.070,806
98.095,833
98.120,837
98.145,812
98.170,769
98.195,716
98.220,648
98.245,560
98.270,456
98.295,353
98.320,256
98.345,158
98.370,53
98.395,-51
98.420,-137
98.445,-209
98.470,-296
98.495,-427
98.520,-579
98.545,-670
98.570,-607
98.595,-367
98.620,-25
98.645,292
98.670,498
98.695,593
98.720,640
98.745,695
98.770,762
98.795,809
98.820,813
98.845,791
98.870,776
98.895,787
98.920,813
98.945,828
98.970,818
98.995,785
99.020,736
99.045,672
99.070,590
99.095,496
99.120,402
99.145,313
99.170,221
99.195,117
99.220,6
99.245,-90
99.270,-166
99.295,-240
99.320,-347
99.345,-484
99.370,-587
99.395,-560
99.420,-355
99.445,-26
99.470,302
99.495,524
99.520,620
99.545,648
99.570,675
99.595,713
99.620,733
99.645,714
99.670,680
99.695,671
99.720,700
99.745,742
99.770,760
99.795,743
99.820,705
99.845,657
99.870,596
99.895,513
99.920,417
99.945,322
99.970,233
99.995,137
100.020,26
100.045,-84
100.070,-170
100.095,-235
100.120,-320
100.145,-449
100.170,-581
100.195,-610
100.220,-448
100.245,-113
100.270,266
100.295,551
100.320,688
100.345,729
100.370,758
100.395,807
100.420,846
100.445,838
100.470,795
100.495,763
100.520,773
100.545,810
100.570,835
100.595,823
100.620,783
100.645,729
100.670,664
100.695,577
100.720,471
100.745,360
100.770,252
100.795,140
100.820,14
100.845,-113
100.870,-218
100.895,-296
100.920,-382
100.945,-517
100.970,-680
100.995,-777
101.020,-698
101.045,-418
101.070,-27
101.095,326
101.120,549
101.145,653
101.170,711
101.195,774
101.220,836
101.245,861
101.270,842
101.295,810
101.320,800
101.345,818
101.370,841
101.395,848
101.420,837
101.445,812
101.470,768
101.495,693
101.520,588
101.545,473
101.570,368
101.595,270
101.620,159
101.645,26
101.670,-105
101.695,-211
101.720,-297
101.745,-407
101.770,-563
101.795,-716
101.820,-755
101.845,-590
101.870,-244
101.895,153
101.920,461
101.945,625
101.970,693
101.995,746
102.020,812
102.045,861
102.070,862
102.095,826
102.120,797
102.145,802
102.170,828
102.195,847
102.220,842
102.245,820
102.270,782
102.295,718
102.320,623
102.345,511
102.370,404
102.395,305
102.420,195
102.445,62
102.470,-72
102.495,-178
102.520,-254
102.545,-344
102.570,-479
102.595,-614
102.620,-643
102.645,-480
102.670,-152
102.695,217
102.720,495
102.745,635
102.770,683
102.795,705
102.820,731
102.845,744
102.870,727
102.895,691
102.920,665
102.945,667
102.970,692
102.995,716
103.020,717
103.045,684
103.070,624
103.095,551
103.120,478
103.145,401
103.170,306
103.195,187
103.220,61
103.245,-45
103.270,-132
103.295,-231
103.320,-363
103.345,-493
103.370,-527
103.395,-385
103.420,-78
103.445,281
103.470,560
103.495,696
103.520,727
103.545,728
103.570,744
103.595,759
103.620,743
103.645,694
103.670,646
103.695,630
103.720,646
103.745,665
103.770,655
103.795,610
103.820,546
103.845,477
103.870,401
103.895,305
103.920,186
103.945,60
103.970,-47
103.995,-137
104.020,-239
104.045,-379
104.070,-535
104.095,-624
104.120,-555
104.145,-308
104.170,38
104.195,357
104.220,565
104.245,663
104.270,710
104.295,755
104.320,801
104.345,821
104.370,802
104.395,760
104.420,727
104.445,718
104.470,724
104.495,724
104.520,698
104.545,641
104.570,559
104.595,461
104.620,353
104.645,234
104.670,107
104.695,-13
104.720,-116
104.745,-207
104.770,-312
104.795,-452
104.820,-595
104.845,-655
104.870,-552
104.895,-283
104.920,58
104.945,348
104.970,523
104.995,611
105.020,680
105.045,764
105.070,840
105.095,872
105.120,859
