df_hash,22ZHK4.GBZGPG
56.149,1.006
56.179,1.015
56.209,1.014
56.239,1.010
56.269,1.011
56.299,1.004
56.329,1.011
56.359,1.010
56.389,1.003
56.419,1.005
56.449,1.010
56.479,1.010
56.509,1.008
56.539,1.015
56.569,1.014
56.599,1.011
56.629,1.003
56.659,1.011
56.689,1.010
56.719,1.004
56.749,1.006
56.779,1.009
56.809,1.011
56.839,1.011
56.869,1.011
56.899,1.024
56.929,1.010
56.959,1.009
56.989,1.003
57.019,1.006
57.049,1.007
57.079,1.007
57.109,1.008
57.139,1.012
57.169,1.008
57.199,1.011
57.229,1.009
57.259,1.005
57.289,1.008
57.319,1.012
57.349,1.006
57.379,1.005
57.409,1.012
57.439,1.009
57.469,1.009
57.499,1.011
57.529,1.004
57.559,1.015
57.589,1.010
57.619,1.007
57.649,1.009
57.679,1.011
57.709,1.007
57.739,1.010
57.769,1.011
57.799,1.012
57.829,1.007
57.859,1.010
57.889,1.013
57.919,1.012
57.949,1.002
57.979,1.008
58.009,1.014
58.039,1.005
58.069,1.008
58.099,1.013
58.129,1.014
58.159,1.007
58.189,1.011
58.219,1.009
58.249,1.006
58.279,1.011
58.309,1.010
58.339,1.011
58.369,1.008
58.399,1.007
58.429,1.014
58.459,1.009
58.489,1.013
58.519,1.011
58.549,1.012
58.579,1.004
58.609,1.009
58.639,1.013
58.669,1.011
58.699,1.009
58.729,1.008
58.759,1.006
58.789,1.012
58.819,1.009
58.849,1.008
58.879,1.006
58.909,1.007
58.939,1.012
58.969,1.009
58.999,1.012
59.029,1.016
59.059,1.010
59.089,1.004
59.119,1.012
59.149,1.010
59.179,1.009
59.209,1.008
59.239,1.012
59.269,1.010
59.299,1.008
59.329,1.007
59.359,1.008
59.389,1.004
59.419,1.012
59.449,1.011
59.479,1.008
59.509,1.011
59.539,1.006
59.569,1.008
59.599,1.013
59.629,1.010
59.659,1.010
59.689,1.015
59.719,1.006
59.749,1.006
59.779,1.014
59.809,1.008
59.839,1.002
59.869,1.012
59.899,1.013
59.929,1.006
59.959,1.009
59.989,1.014
60.019,1.008
60.049,1.011
60.079,1.009
60.109,1.005
60.139,1.012
60.169,1.013
60.199,1.006
60.229,1.010
60.259,1.012
60.289,1.008
60.319,1.012
60.349,1.013
60.379,1.009
60.409,1.011
60.439,1.016
60.469,1.005
60.499,1.006
60.529,1.014
60.559,1.008
60.589,1.008
60.619,1.010
60.649,1.008
60.679,1.010
60.709,1.010
60.739,1.012
60.769,1.006
60.799,1.007
60.829,1.011
60.859,1.011
60.889,1.010
60.919,1.014
60.949,1.009
60.979,1.013
61.009,1.014
61.039,1.008
61.069,1.009
61.099,1.010
61.129,1.005
61.159,1.006
61.189,1.014
61.219,1.014
61.249,1.010
61.279,1.008
61.309,1.010
61.339,1.008
61.369,1.011
61.399,1.011
61.429,1.010
61.459,1.017
61.489,1.011
61.519,1.009
61.549,1.014
61.579,1.006
61.609,1.009
61.639,1.011
61.669,1.009
61.699,1.007
61.729,1.013
61.759,1.017
61.789,1.002
61.819,1.004
61.849,1.010
61.879,1.008
61.909,1.009
61.939,1.011
61.969,1.010
61.999,1.009
62.029,1.014
62.059,1.008
62.089,1.009
62.119,1.009
62.149,1.009
62.179,1.009
62.209,1.008
62.239,1.010
62.269,1.010
62.299,1.009
62.329,1.008
62.359,1.012
62.389,1.010
62.419,1.011
62.449,1.007
62.479,1.010
62.509,1.014
62.539,1.004
62.569,1.010
62.599,1.014
62.629,1.008
62.659,1.016
62.689,1.013
62.719,1.008
62.749,1.010
62.779,1.012
62.809,1.009
62.839,1.007
62.869,1.009
62.899,1.011
62.929,1.012
62.959,1.010
62.989,1.009
63.019,1.010
63.049,1.016
63.079,1.005
63.109,1.005
63.139,1.012
63.169,1.006
63.199,1.007
63.229,1.017
63.259,1.014
63.289,1.007
63.319,1.009
63.349,1.009
63.379,1.009
63.409,1.008
63.439,1.008
63.469,1.009
63.499,1.009
63.529,1.006
63.559,1.010
63.589,1.014
63.619,1.013
63.649,1.003
63.679,1.011
63.709,1.016
63.739,1.007
63.769,1.001
63.799,1.016
63.829,1.012
63.859,1.008
63.889,1.010
63.919,1.012
63.949,1.006
63.979,1.017
64.009,1.013
64.039,1.005
64.069,1.008
64.099,1.009
64.129,1.011
64.159,1.012
64.189,1.010
64.219,1.009
64.249,1.011
64.279,1.014
64.309,1.009
64.339,1.008
64.369,1.013
64.399,1.007
64.429,1.004
64.459,1.010
64.489,1.011
64.519,1.008
64.549,1.009
64.579,1.008
64.609,1.011
64.639,1.017
64.669,1.010
64.699,1.009
64.729,1.006
64.759,1.010
64.789,1.006
64.819,1.009
64.849,1.012
64.879,1.014
64.909,1.016
64.939,1.010
64.969,1.011
64.999,1.014
65.029,1.012
65.059,1.006
65.089,1.012
65.119,1.012
65.149,1.006
65.179,1.010
65.209,1.021
65.239,1.009
65.269,1.007
65.299,1.009
65.329,1.012
65.359,1.006
65.389,1.007
65.419,1.009
65.449,1.010
65.479,1.010
65.509,1.007
65.539,1.013
65.569,1.014
65.599,1.011
65.629,1.012
65.659,1.005
65.689,1.002
65.719,1.011
65.749,1.011
65.779,1.010
65.809,1.007
65.839,1.010
65.869,1.011
65.899,1.011
65.929,1.009
65.959,1.010
65.989,1.009
66.019,1.009
66.049,1.013
66.079,1.012
66.109,1.009
66.139,1.006
66.169,1.015
66.199,1.009
66.229,1.005
66.259,1.008
66.289,1.014
66.319,1.003
66.349,1.007
66.379,1.013
66.409,1.011
66.439,1.011
66.469,1.011
66.499,1.004
66.529,1.014
66.559,1.009
66.589,1.005
66.619,1.009
66.649,1.008
66.679,1.012
66.709,1.007
66.739,1.017
66.769,1.016
66.799,1.014
66.829,1.014
66.859,1.007
66.889,1.006
66.919,1.016
66.949,1.007
66.979,1.007
67.009,1.014
67.039,1.012
67.069,1.007
67.099,1.011
67.129,1.010
67.159,1.008
67.189,1.012
67.219,1.013
67.249,1.008
67.279,1.009
67.309,1.011
67.339,1.013
67.369,1.007
67.399,1.014
67.429,1.014
67.459,1.005
67.489,1.006
67.519,1.014
67.549,1.013
67.579,1.015
67.609,1.011
67.639,1.009
67.669,1.013
67.699,1.010
67.729,1.009
67.759,1.008
67.789,0.999
67.819,1.008
67.849,1.015
67.879,1.020
67.909,1.014
67.939,1.005
67.969,1.016
67.999,1.005
68.029,1.013
68.059,1.011
68.089,1.009
68.119,1.016
68.149,1.011
68.179,0.996
68.209,1.019
68.239,1.021
68.269,1.013
68.299,0.995
68.329,1.002
68.359,1.012
68.389,1.004
68.419,1.005
68.449,1.022
68.479,1.012
68.509,1.014
68.539,1.012
68.569,1.010
68.599,1.005
68.629,1.006
68.659,1.012
68.689,1.007
68.719,1.008
68.749,1.007
68.779,1.010
68.809,1.012
68.839,1.004
68.869,1.017
68.899,1.010
68.929,1.003
68.959,1.006
68.989,1.010
69.019,1.008
69.049,1.009
69.079,1.009
69.109,1.002
69.139,1.012
69.169,1.011
69.199,1.007
69.229,1.002
69.259,1.007
69.289,1.014
69.319,1.009
69.349,1.009
69.379,1.015
69.409,1.004
69.439,1.006
69.469,1.020
69.499,1.015
69.529,0.998
69.559,1.008
69.589,1.011
69.619,1.012
69.649,1.008
69.679,1.016
69.709,1.011
69.739,1.011
69.769,1.009
69.799,1.008
69.829,1.009
69.859,1.008
69.889,1.007
69.919,1.011
69.949,1.010
69.979,1.013
70.009,1.009
70.039,1.002
70.069,1.012
70.099,1.017
70.129,1.005
70.159,1.004
70.189,1.014
70.219,1.010
70.249,1.012
70.279,1.010
70.309,1.012
70.339,1.001
70.369,0.992
70.399,0.987
70.429,1.043
70.459,1.049
70.489,0.988
70.519,0.995
70.549,1.016
70.579,0.999
70.609,1.002
70.639,0.993
70.669,1.005
70.699,1.031
70.729,1.040
70.759,1.018
70.789,0.975
70.819,0.990
70.849,1.005
70.879,1.025
70.909,1.028
70.939,1.007
70.969,0.977
70.999,1.009
71.029,1.024
71.059,1.028
71.089,1.030
71.119,1.003
71.149,1.015
71.179,1.018
71.209,1.002
71.239,0.989
71.269,0.994
71.299,1.006
71.329,1.001
71.359,1.001
71.389,1.021
71.419,1.017
71.449,1.010
71.479,0.995
71.509,1.002
71.539,1.015
71.569,1.014
71.599,1.021
71.629,1.011
71.659,1.010
71.689,0.988
71.719,1.009
71.749,1.015
71.779,1.013
71.809,1.014
71.839,1.003
71.869,1.009
71.899,0.988
71.929,0.999
71.959,1.008
71.989,1.022
72.019,1.021
72.049,1.027
72.079,1.000
72.109,1.014
72.139,1.012
72.169,1.015
72.199,1.018
72.229,1.010
72.259,1.002
72.289,1.008
72.319,1.006
72.349,1.011
72.379,1.024
72.409,1.007
72.439,0.983
72.469,1.001
72.499,1.006
72.529,1.017
72.559,1.023
72.589,1.008
72.619,1.020
72.649,1.012
72.679,1.020
72.709,1.014
72.739,1.002
72.769,0.986
72.799,0.997
72.829,1.020
72.859,1.033
72.889,1.032
72.919,1.023
72.949,1.016
72.979,1.007
73.009,1.008
73.039,1.005
73.069,1.009
73.099,1.014
73.129,1.017
73.159,1.011
73.189,1.008
73.219,1.007
73.249,1.018
73.279,1.015
73.309,1.007
73.339,1.010
73.369,1.010
73.399,1.021
73.429,1.008
73.459,1.013
73.489,1.013
73.519,0.996
73.549,0.997
73.579,1.011
73.609,1.020
73.639,1.013
73.669,1.022
73.699,1.012
73.729,1.001
73.759,1.004
73.789,1.021
73.819,1.019
73.849,1.018
73.879,1.012
73.909,1.010
73.939,1.019
73.969,1.010
73.999,1.003
74.029,1.006
74.059,1.012
74.089,1.018
74.119,1.016
74.149,1.011
74.179,1.007
74.209,1.010
74.239,1.015
74.269,1.009
74.299,1.019
74.329,1.014
74.359,1.013
74.389,1.011
74.419,1.015
74.449,1.017
74.479,1.020
74.509,1.017
74.539,1.013
74.569,1.009
74.599,1.011
74.629,1.011
74.659,1.011
74.689,1.008
74.719,1.012
74.749,1.012
74.779,1.015
74.809,1.013
74.839,1.015
74.869,1.014
74.899,1.010
74.929,1.012
74.959,1.018
74.989,1.013
75.019,1.012
75.049,1.010
75.079,1.015
75.109,1.019
75.139,1.018
75.169,1.006
75.199,1.008
75.229,1.014
75.259,1.016
75.289,1.016
75.319,1.025
75.349,1.014
75.379,1.010
75.409,1.019
75.439,1.034
75.469,0.992
75.499,0.990
75.529,1.034
75.559,1.005
75.589,1.013
75.619,1.020
75.649,0.992
75.679,0.984
75.709,0.994
75.739,1.010
75.769,0.994
75.799,1.026
75.829,1.029
75.859,1.037
75.889,1.040
75.919,1.009
75.949,0.995
75.979,1.024
76.009,1.006
76.039,1.015
76.069,1.009
76.099,1.022
76.129,1.029
76.159,1.026
76.189,1.020
76.219,1.010
76.249,0.998
76.279,1.001
76.309,1.015
76.339,1.020
76.369,1.019
76.399,1.019
76.429,1.022
76.459,1.009
76.489,1.010
76.519,1.013
76.549,1.007
76.579,1.031
76.609,1.012
76.639,0.998
76.669,0.999
76.699,1.010
76.729,1.003
76.759,1.009
76.789,1.012
76.819,1.012
76.849,1.013
76.879,1.021
76.909,1.011
76.939,1.015
76.969,1.003
76.999,1.008
77.029,1.006
77.059,1.007
77.089,1.009
77.119,1.031
77.149,1.027
77.179,1.020
77.209,1.017
77.239,1.016
77.269,1.012
77.299,1.007
77.329,1.011
77.359,1.013
77.389,1.013
77.419,1.015
77.449,1.021
77.479,1.015
77.509,1.017
77.539,1.016
77.569,1.013
77.599,1.017
77.629,1.016
77.659,1.010
77.689,1.016
77.719,1.012
77.749,1.010
77.779,1.013
77.809,1.011
77.839,1.021
77.869,1.017
77.899,1.011
77.929,1.014
77.959,1.012
77.989,1.014
78.019,1.016
78.049,1.020
78.079,1.010
78.109,1.010
78.139,1.015
78.169,1.010
78.199,1.019
78.229,1.012
78.259,1.011
78.289,1.017
78.319,1.029
78.349,1.016
78.379,1.010
78.409,1.005
78.439,1.016
78.469,1.017
78.499,1.011
78.529,1.012
78.559,1.017
78.589,1.011
78.619,1.011
78.649,1.015
78.679,1.013
78.709,1.017
78.739,1.011
78.769,1.009
78.799,1.015
78.829,1.020
78.859,1.014
78.889,1.017
78.919,1.013
78.949,1.017
78.979,1.019
79.009,1.018
79.039,1.014
79.069,1.014
79.099,1.018
79.129,1.015
79.159,1.016
79.189,1.017
79.219,1.012
79.249,1.012
79.279,1.010
79.309,0.985
79.339,0.936
79.369,0.929
79.399,1.008
79.429,1.019
79.459,1.047
79.489,1.093
79.519,1.086
79.549,1.035
79.579,0.997
79.609,0.962
79.639,0.927
79.669,0.997
79.699,1.037
79.729,1.039
79.759,1.080
79.789,1.077
79.819,1.008
79.849,0.936
79.879,0.914
79.909,0.943
79.939,1.005
79.969,1.080
79.999,1.052
80.029,1.017
80.059,0.984
80.089,0.981
80.119,0.979
80.149,1.001
80.179,1.084
80.209,1.072
80.239,1.031
80.269,0.948
80.299,0.924
80.329,0.992
80.359,1.094
80.389,1.119
80.419,1.011
80.449,0.986
80.479,0.983
80.509,0.998
80.539,1.010
80.569,1.032
80.599,1.021
80.629,0.997
80.659,1.001
80.689,0.995
80.719,0.999
80.749,1.011
80.779,1.007
80.809,0.995
80.839,0.995
80.869,1.013
80.899,1.029
80.929,1.000
80.959,1.005
80.989,1.021
81.019,1.016
81.049,1.005
81.079,1.000
81.109,0.997
81.139,1.012
81.169,1.016
81.199,1.014
81.229,1.015
81.259,1.016
81.289,1.017
81.319,1.005
81.349,0.994
81.379,1.009
81.409,1.016
81.439,1.013
81.469,1.009
81.499,1.001
81.529,1.004
81.559,1.010
81.589,1.011
81.619,1.015
81.649,1.007
81.679,1.005
81.709,1.007
81.739,1.015
81.769,1.013
81.799,1.009
81.829,1.002
81.859,1.013
81.889,1.013
81.919,1.006
81.949,1.007
81.979,1.009
82.009,1.011
82.039,1.015
82.069,1.010
82.099,1.012
82.129,1.014
82.159,1.010
82.189,1.006
82.219,1.004
82.249,1.020
82.279,1.017
82.309,0.997
82.339,1.001
82.369,1.011
82.399,1.012
82.429,1.015
82.459,1.017
82.489,1.007
82.519,1.004
82.549,1.009
82.579,1.011
82.609,1.015
82.639,1.012
82.669,1.006
82.699,1.006
82.729,1.004
82.759,1.012
82.789,1.009
82.819,1.011
82.849,1.012
82.879,1.014
82.909,1.011
82.939,1.006
82.969,1.009
82.999,1.010
83.029,1.008
83.059,1.004
83.089,1.016
83.119,1.010
83.149,1.006
83.179,1.014
83.209,1.014
83.239,1.011
83.269,1.007
83.299,1.008
83.329,1.011
83.359,1.007
83.389,1.007
83.419,1.014
83.449,1.013
83.479,1.010
83.509,1.018
83.539,1.012
83.569,1.002
83.599,1.011
83.629,1.013
83.659,1.009
83.689,1.013
83.719,1.016
83.749,1.008
83.779,1.011
83.809,1.010
83.839,1.010
83.869,1.006
83.899,1.010
83.929,1.009
83.959,1.012
83.989,1.007
84.019,1.012
84.049,1.010
84.079,1.009
84.109,1.014
84.139,1.011
84.169,1.012
84.199,1.007
84.229,1.007
84.259,1.012
84.289,1.012
84.319,1.007
84.349,1.013
84.379,1.003
84.409,1.011
84.439,1.013
84.469,1.010
84.499,1.006
84.529,1.007
84.559,1.012
84.589,1.016
84.619,1.011
84.649,1.012
84.679,1.010
84.709,1.014
84.739,1.009
84.769,1.010
84.799,1.010
84.829,1.018
84.859,1.001
84.889,1.009
84.919,1.018
84.949,1.013
84.979,1.005
85.009,1.009
85.039,1.010
85.069,1.017
85.099,1.013
85.129,1.007
85.159,1.008
85.189,1.007
85.219,1.010
85.249,1.002
85.279,1.007
85.309,1.017
85.339,1.017
85.369,1.009
85.399,1.006
85.429,1.010
85.459,1.006
85.489,1.009
85.519,1.017
85.549,1.001
85.579,1.002
85.609,1.014
85.639,1.010
85.669,1.013
85.699,1.012
85.729,1.010
85.759,1.011
85.789,1.010
85.819,1.010
85.849,1.007
85.879,1.004
85.909,1.012
85.939,1.014
85.969,1.008
85.999,1.013
86.029,1.010
86.059,1.012
86.089,1.011
86.119,1.012
86.149,1.013
86.179,1.009
86.209,1.009
86.239,1.006
86.269,1.012
86.299,1.006
86.329,1.010
86.359,1.014
86.389,1.007
86.419,1.010
86.449,1.012
86.479,1.008
86.509,1.008
86.539,1.014
86.569,1.011
86.599,1.010
86.629,1.010
86.659,1.007
86.689,1.009
86.719,1.009
86.749,1.008
86.779,1.009
86.809,1.013
86.839,1.013
86.869,1.014
86.899,1.011
86.929,1.008
86.959,1.013
86.989,1.012
87.019,1.014
87.049,1.006
87.079,1.011
87.109,1.012
87.139,1.011
87.169,1.009
87.199,1.009
87.229,1.009
87.259,1.011
87.289,1.016
87.319,1.005
87.349,1.011
87.379,1.013
87.409,1.009
87.439,1.010
87.469,1.006
87.499,1.011
87.529,1.014
87.559,1.011
87.589,1.010
87.619,1.009
87.649,1.010
87.679,1.010
87.709,1.013
87.739,1.010
87.769,1.011
87.799,1.011
87.829,1.009
87.859,1.010
87.889,1.008
87.919,1.012
87.949,1.012
87.979,1.006
88.009,1.010
88.039,1.009
88.069,1.015
88.099,1.016
88.129,1.011
88.159,1.007
88.189,1.019
88.219,1.005
88.249,1.005
88.279,1.012
88.309,1.009
88.339,1.009
88.369,1.011
88.399,1.014
88.429,1.011
88.459,1.011
88.489,1.012
88.519,1.009
88.549,1.012
88.579,1.011
88.609,1.011
88.639,1.017
88.669,1.012
88.699,1.011
88.729,1.009
88.759,1.038
88.789,1.018
88.819,1.021
88.849,1.040
88.879,1.018
88.909,1.002
88.939,0.996
88.969,1.008
88.999,1.020
89.029,1.006
89.059,1.021
89.089,1.032
89.119,1.034
89.149,1.041
89.179,1.021
89.209,1.015
89.239,1.013
89.269,1.014
89.299,1.009
89.329,1.017
89.359,1.014
89.389,0.998
89.419,1.010
89.449,1.007
89.479,1.018
89.509,1.014
89.539,1.020
89.569,1.021
89.599,1.012
89.629,1.020
89.659,1.024
89.689,1.015
89.719,1.010
89.749,1.021
89.779,1.033
89.809,1.022
89.839,1.019
89.869,1.024
89.899,1.012
89.929,1.021
89.959,1.017
89.989,1.024
90.019,1.011
90.049,1.018
90.079,1.021
90.109,1.020
90.139,1.008
90.169,1.020
90.199,1.019
90.229,1.022
90.259,1.018
90.289,1.014
90.319,1.011
90.349,1.022
90.379,1.017
90.409,0.998
90.439,1.021
90.469,1.028
90.499,1.006
90.529,1.026
90.559,1.018
90.589,1.026
90.619,1.036
90.649,1.027
90.679,1.014
90.709,0.999
90.739,1.012
90.769,1.013
90.799,1.009
90.829,1.015
90.859,1.016
90.889,1.015
90.919,1.022
90.949,1.021
90.979,1.014
91.009,1.013
91.039,1.023
91.069,1.026
91.099,1.011
91.129,1.012
91.159,1.020
91.189,1.016
91.219,1.013
91.249,1.017
91.279,1.023
91.309,1.008
91.339,1.018
91.369,1.021
91.399,1.015
91.429,1.016
91.459,1.024
91.489,1.020
91.519,1.014
91.549,1.018
91.579,1.027
91.609,1.020
91.639,1.011
91.669,1.011
91.699,1.024
91.729,1.020
91.759,1.015
91.789,1.017
91.819,1.012
91.849,1.021
91.879,1.020
91.909,1.015
91.939,1.022
91.969,1.020
91.999,1.018
92.029,1.025
92.059,1.015
92.089,1.012
92.119,1.021
92.149,1.018
92.179,1.013
92.209,1.022
92.239,1.014
92.269,1.015
92.299,1.018
92.329,1.022
92.359,1.018
92.389,1.012
92.419,1.022
92.449,1.026
92.479,1.017
92.509,1.017
92.539,1.017
92.569,1.018
92.599,1.024
92.629,1.019
92.659,1.018
92.689,1.016
92.719,1.017
92.749,1.023
92.779,1.021
92.809,1.016
92.839,1.015
92.869,1.017
92.899,1.021
92.929,1.015
92.959,1.016
92.989,1.019
93.019,1.017
93.049,1.019
93.079,1.011
93.109,1.021
93.139,1.021
93.169,1.020
93.199,1.011
93.229,1.012
93.259,1.022
93.289,1.021
93.319,1.017
93.349,1.017
93.379,1.018
93.409,1.021
93.439,1.020
93.469,1.015
93.499,1.013
93.529,1.018
93.559,1.021
93.589,1.017
93.619,1.015
93.649,1.019
93.679,1.018
93.709,1.022
93.739,1.022
93.769,1.019
93.799,1.011
93.829,1.017
93.859,1.022
93.889,1.021
93.919,1.012
93.949,1.017
93.979,1.023
94.009,1.015
94.039,1.019
94.069,1.019
94.099,1.019
94.129,1.021
94.159,1.021
94.189,1.018
94.219,1.021
94.249,1.019
94.279,1.015
94.309,1.021
94.339,1.017
94.369,1.016
94.399,1.021
94.429,1.021
94.459,1.017
94.489,1.022
94.519,1.019
94.549,1.019
94.579,1.019
94.609,1.015
94.639,1.010
94.669,1.021
94.699,1.021
94.729,1.017
94.759,1.015
94.789,1.020
94.819,1.016
94.849,1.021
94.879,1.021
94.909,1.015
94.939,1.013
94.969,1.018
94.999,1.022
95.029,1.012
95.059,1.020
95.089,1.018
95.119,1.020
95.149,1.017
95.179,1.018
95.209,1.015
95.239,1.021
95.269,1.018
95.299,1.021
95.329,1.013
95.359,1.016
95.389,1.023
95.419,1.015
95.449,1.018
95.479,1.020
95.509,1.016
95.539,1.017
95.569,1.019
95.599,1.020
95.629,1.016
95.659,1.013
95.689,1.018
95.719,1.024
95.749,1.017
95.779,1.016
95.809,1.022
95.839,1.017
95.869,1.011
95.899,1.014
95.929,1.021
95.959,1.013
95.989,1.017
96.019,1.015
96.049,1.019
96.079,1.016
96.109,1.016
96.139,1.016
96.169,1.015
96.199,1.012
96.229,1.018
96.259,1.021
96.289,1.011
96.319,1.013
96.349,1.012
96.379,1.018
96.409,1.012
96.439,1.020
96.469,1.021
96.499,1.017
96.529,1.013
96.559,1.011
96.589,1.022
96.619,1.018
96.649,1.015
96.679,1.013
96.709,1.015
96.739,1.012
96.769,1.018
96.799,1.025
96.829,1.019
96.859,1.009
96.889,1.020
96.919,1.023
96.949,1.017
96.979,1.015
97.009,1.019
97.039,1.015
97.069,1.016
97.099,1.022
97.129,1.014
97.159,1.014
97.189,1.022
97.219,1.017
97.249,1.016
97.279,1.013
97.309,1.021
97.339,1.016
97.369,1.011
97.399,1.021
97.429,1.021
97.459,1.019
97.489,1.013
97.519,1.019
97.549,1.016
97.579,1.019
97.609,1.018
97.639,1.017
97.669,1.015
97.699,1.015
97.729,1.019
97.759,1.020
97.789,1.018
97.819,1.012
97.849,1.021
97.879,1.021
97.909,1.015
97.939,1.014
97.969,1.019
97.999,1.017
98.029,1.018
98.059,1.017
98.089,1.020
98.119,1.020
98.149,1.016
98.179,1.022
98.209,1.020
98.239,1.016
98.269,1.022
98.299,1.018
98.329,1.012
98.359,1.016
98.389,1.019
98.419,1.019
98.449,1.020
98.479,1.021
98.509,1.013
98.539,1.016
98.569,1.019
98.599,1.021
98.629,1.016
98.659,1.019
98.689,1.017
98.719,1.022
98.749,1.013
98.779,1.012
98.809,1.022
98.839,1.017
98.869,1.016
98.899,1.021
98.929,1.018
98.959,1.016
98.989,1.022
99.019,1.018
99.049,1.012
99.079,1.013
99.109,1.018
99.139,1.018
99.169,1.019
99.199,1.018
99.229,1.020
99.259,1.020
99.289,1.012
99.319,1.016
99.349,1.018
99.379,1.019
99.409,1.015
99.439,1.021
99.469,1.013
99.499,1.014
99.529,1.019
99.559,1.016
99.589,1.018
99.619,1.021
99.649,1.015
99.679,1.017
99.709,1.028
99.739,1.021
99.769,1.020
99.799,1.018
99.829,1.018
99.859,1.019
99.889,1.017
99.919,1.016
99.949,1.017
99.979,1.015
100.009,1.022
100.039,1.021
100.069,1.024
100.099,1.023
100.129,1.028
100.159,1.010
100.189,1.001
100.219,1.025
100.249,1.006
100.279,1.027
100.309,1.023
100.339,1.013
100.369,1.015
100.399,1.038
100.429,1.021
100.459,1.014
100.489,1.012
100.519,1.001
100.549,0.998
100.579,1.014
100.609,1.000
100.639,1.024
100.669,1.030
100.699,1.001
100.729,1.031
100.759,1.024
100.789,1.029
100.819,1.015
100.849,0.998
100.879,1.024
100.909,0.968
100.939,1.036
100.969,1.003
100.999,1.021
101.029,1.014
101.059,1.013
101.089,0.996
101.119,1.009
101.149,1.032
101.179,0.998
101.209,0.978
101.239,1.008
101.269,0.999
101.299,1.013
101.329,1.016
101.359,0.999
101.389,1.018
101.419,1.004
101.449,0.991
101.479,1.019
101.509,1.007
101.539,0.997
101.569,1.018
101.599,1.012
101.629,1.011
101.659,1.007
101.689,1.013
101.719,1.015
101.749,1.006
101.779,1.005
101.809,1.001
101.839,1.010
101.869,1.009
101.899,1.007
101.929,1.008
101.959,1.023
101.989,1.002
102.019,1.021
102.049,1.020
102.079,1.014
102.109,1.021
102.139,1.010
102.169,1.004
102.199,1.013
102.229,1.011
102.259,1.009
102.289,1.034
102.319,1.004
102.349,1.010
102.379,1.028
102.409,0.973
102.439,1.010
102.469,1.016
102.499,1.018
102.529,1.003
102.559,1.004
102.589,1.015
102.619,1.016
102.649,1.006
102.679,1.026
102.709,1.001
102.739,0.999
102.769,1.018
102.799,1.028
102.829,1.019
102.859,1.007
102.889,1.026
102.919,1.021
102.949,1.007
102.979,1.006
103.009,1.011
103.039,1.005
103.069,1.007
103.099,1.005
103.129,1.011
103.159,1.021
103.189,1.022
103.219,1.012
103.249,1.009
103.279,1.013
103.309,1.020
103.339,1.014
103.369,1.012
103.399,1.020
103.429,1.009
103.459,1.017
103.489,1.013
103.519,1.008
103.549,1.021
103.579,1.011
103.609,1.010
103.639,1.012
103.669,1.014
103.699,1.014
103.729,1.010
103.759,1.016
103.789,1.020
103.819,1.016
103.849,1.012
103.879,1.012
103.909,1.019
103.939,1.018
103.969,1.015
103.999,1.017
104.029,1.010
104.059,1.015
104.089,1.017
104.119,1.014
104.149,1.013
104.179,1.017
104.209,1.013
104.239,1.013
104.269,1.018
104.299,1.014
104.329,1.012
104.359,1.015
104.389,1.012
104.419,1.009
104.449,1.014
104.479,1.006
104.509,1.008
104.539,1.015
104.569,1.015
104.599,1.010
104.629,1.020
104.659,1.021
104.689,1.020
104.719,1.018
104.749,1.015
104.779,1.009
104.809,1.009
104.839,1.010
104.869,1.002
104.899,1.008
104.929,1.015
104.959,1.016
104.989,1.014
105.019,1.016
105.049,1.017
105.079,1.010
105.109,1.011
105.139,1.016
105.169,1.012
105.199,1.010
105.229,1.018
105.259,1.014
105.289,1.013
105.319,1.017
105.349,1.015
105.379,1.016
105.409,1.008
105.439,1.010
105.469,1.014
105.499,1.013
105.529,1.012
105.559,1.021
105.589,1.015
105.619,1.012
105.649,1.013
105.679,1.015
105.709,1.012
105.739,1.010
105.769,1.017
105.799,1.021
105.829,1.007
105.859,1.013
105.889,1.012
105.919,1.019
105.949,1.016
105.979,1.013
106.009,1.011
106.039,1.011
106.069,1.015
106.099,1.013
106.129,1.017
106.159,1.011
106.189,1.010
106.219,1.013
106.249,1.014
106.279,1.015
106.309,1.017
106.339,1.008
106.369,1.014
106.399,1.017
106.429,1.016
106.459,1.010
106.489,1.019
106.519,1.014
106.549,1.017
106.579,1.020
106.609,1.009
106.639,1.014
106.669,1.016
106.699,1.015
106.729,1.012
106.759,1.013
106.789,1.013
106.819,1.013
106.849,1.013
106.879,1.018
106.909,1.004
106.939,1.015
106.969,1.016
106.999,1.012
107.029,1.012
107.059,1.021
107.089,1.021
107.119,1.018
107.149,1.006
107.179,1.010
107.209,1.012
107.239,1.013
107.269,1.017
107.299,1.017
107.329,1.015
