df_hash,22ZHK4.MYBFT3
244.515,1.094
244.545,1.061
244.575,1.022
244.605,1.015
244.635,1.022
244.665,1.030
244.695,1.041
244.725,1.099
244.755,1.108
244.785,1.089
244.815,1.085
244.845,1.068
244.875,1.102
244.905,1.076
244.935,0.988
244.965,1.027
244.995,1.033
245.025,1.005
245.055,1.037
245.085,1.063
245.115,1.065
245.145,1.056
245.175,1.062
245.205,1.070
245.235,1.049
245.265,1.059
245.295,1.059
245.325,1.062
245.355,1.070
245.385,1.071
245.415,1.070
245.445,1.060
245.475,1.057
245.505,1.060
245.535,1.069
245.565,1.071
245.595,1.066
245.625,1.071
245.655,1.048
245.685,1.053
245.715,1.062
245.745,1.062
245.775,1.042
245.805,1.057
245.835,1.069
245.865,1.059
245.895,1.056
245.925,1.058
245.955,1.057
245.985,1.060
246.015,1.062
246.045,1.080
246.075,1.088
246.105,1.075
246.135,1.077
246.165,1.067
246.195,1.067
246.225,1.067
246.255,1.067
246.285,1.060
246.315,1.060
246.345,1.068
246.375,1.080
246.405,1.088
246.435,1.097
246.465,1.112
246.495,1.101
246.525,1.040
246.555,1.013
246.585,1.003
246.615,1.017
246.645,1.053
246.675,1.061
246.705,1.042
246.735,1.067
246.765,1.090
246.795,1.092
246.825,1.102
246.855,1.106
246.885,1.083
246.915,1.073
246.945,1.052
246.975,1.048
247.005,1.039
247.035,1.038
247.065,1.050
247.095,1.076
247.125,1.086
247.155,1.102
247.185,1.098
247.215,1.100
247.245,1.077
247.275,1.074
247.305,1.090
247.335,1.077
247.365,1.063
247.395,1.067
247.425,1.069
247.455,1.070
247.485,1.077
247.515,1.079
247.545,1.089
247.575,1.084
247.605,1.079
247.635,1.079
247.665,1.067
247.695,1.074
247.725,1.072
247.755,1.073
247.785,1.062
247.815,1.074
247.845,1.079
247.875,1.075
247.905,1.071
247.935,1.068
247.965,1.076
247.995,1.086
248.025,1.082
248.055,1.080
248.085,1.076
248.115,1.064
248.145,1.063
248.175,1.077
248.205,1.066
248.235,1.059
248.265,1.061
248.295,1.068
248.325,1.060
248.355,1.056
248.385,1.070
248.415,1.085
248.445,1.081
248.475,1.081
248.505,1.080
248.535,1.073
248.565,1.071
248.595,1.074
248.625,1.076
248.655,1.085
248.685,1.084
248.715,1.087
248.745,1.083
248.775,1.075
248.805,1.074
248.835,1.075
248.865,1.074
248.895,1.073
248.925,1.084
248.955,1.084
248.985,1.092
249.015,1.086
249.045,1.076
249.075,1.082
249.105,1.079
249.135,1.076
249.165,1.070
249.195,1.070
249.225,1.075
249.255,1.070
249.285,1.064
249.315,1.058
249.345,1.060
249.375,1.061
249.405,1.064
249.435,1.044
249.465,1.048
249.495,1.074
249.525,1.085
249.555,1.077
249.585,1.084
249.615,1.086
249.645,1.094
249.675,1.097
249.705,1.085
249.735,1.093
249.765,1.089
249.795,1.083
249.825,1.081
249.855,1.088
249.885,1.092
249.915,1.096
249.945,1.095
249.975,1.094
250.005,1.092
250.035,1.088
250.065,1.085
250.095,1.088
250.125,1.085
250.155,1.078
250.185,1.086
250.215,1.092
250.245,1.089
250.275,1.090
250.305,1.082
250.335,1.087
250.365,1.084
250.395,1.087
250.425,1.088
250.455,1.089
250.485,1.084
250.515,1.086
250.545,1.090
250.575,1.088
250.605,1.088
250.635,1.082
250.665,1.085
250.695,1.077
250.725,1.067
250.755,1.065
250.785,1.078
250.815,1.080
250.845,1.091
250.875,1.100
250.905,1.093
250.935,1.093
250.965,1.101
250.995,1.104
251.025,1.111
251.055,1.100
251.085,1.082
251.115,1.073
251.145,1.069
251.175,1.058
251.205,1.067
251.235,1.067
251.265,1.078
251.295,1.069
251.325,1.064
251.355,1.074
251.385,1.060
251.415,1.068
251.445,1.068
251.475,1.068
251.505,1.059
251.535,1.065
251.565,1.072
251.595,1.070
251.625,1.064
251.655,1.077
251.685,1.084
251.715,1.081
251.745,1.077
251.775,1.066
251.805,1.061
251.835,1.050
251.865,1.063
251.895,1.074
251.925,1.071
251.955,1.085
251.985,1.089
252.015,1.081
252.045,1.080
252.075,1.080
252.105,1.087
252.135,1.090
252.165,1.087
252.195,1.090
252.225,1.090
252.255,1.082
252.285,1.086
252.315,1.096
252.345,1.084
252.375,1.094
252.405,1.087
252.435,1.081
252.465,1.088
252.495,1.084
252.525,1.085
252.555,1.090
252.585,1.093
252.615,1.094
252.645,1.092
252.675,1.088
252.705,1.091
252.735,1.109
252.765,1.122
252.795,1.107
252.825,1.075
252.855,1.048
252.885,1.050
252.915,1.064
252.945,1.069
252.975,1.074
253.005,1.078
253.035,1.071
253.065,1.077
253.095,1.081
253.125,1.087
253.155,1.079
253.185,1.078
253.215,1.077
253.245,1.075
253.275,1.075
253.305,1.082
253.335,1.080
253.365,1.089
253.395,1.089
253.425,1.089
253.455,1.094
253.485,1.087
253.515,1.083
253.545,1.087
253.575,1.087
253.605,1.080
253.635,1.089
253.665,1.084
253.695,1.080
253.725,1.078
253.755,1.075
253.785,1.080
253.815,1.089
253.845,1.078
253.875,1.078
253.905,1.075
253.935,1.078
253.965,1.087
253.995,1.087
254.025,1.085
254.055,1.084
254.085,1.082
254.115,1.084
254.145,1.081
254.175,1.084
254.205,1.085
254.235,1.080
254.265,1.078
254.295,1.078
254.325,1.085
254.355,1.081
254.385,1.084
254.415,1.080
254.445,1.080
254.475,1.078
254.505,1.077
254.535,1.081
254.565,1.084
254.595,1.089
254.625,1.090
254.655,1.085
254.685,1.080
254.715,1.078
254.745,1.077
254.775,1.085
254.805,1.084
254.835,1.077
254.865,1.078
254.895,1.086
254.925,1.083
254.955,1.085
254.985,1.081
255.015,1.087
255.045,1.085
255.075,1.088
255.105,1.085
255.135,1.081
255.165,1.078
255.195,1.082
255.225,1.081
255.255,1.081
255.285,1.078
255.315,1.084
255.345,1.082
255.375,1.079
255.405,1.077
255.435,1.089
255.465,1.092
255.495,1.083
255.525,1.082
255.555,1.082
255.585,1.084
255.615,1.079
255.645,1.087
255.675,1.085
255.705,1.084
255.735,1.084
255.765,1.090
255.795,1.086
255.825,1.083
255.855,1.083
255.885,1.086
255.915,1.087
255.945,1.085
255.975,1.083
256.005,1.082
256.035,1.082
256.065,1.077
256.095,1.082
256.125,1.083
256.155,1.086
256.185,1.082
256.215,1.086
256.245,1.087
256.275,1.085
256.305,1.082
256.335,1.076
256.365,1.066
256.395,1.070
256.425,1.068
256.455,1.081
256.485,1.068
256.515,1.092
256.545,1.090
256.575,1.091
256.605,1.096
256.635,1.089
256.665,1.083
256.695,1.088
256.725,1.093
256.755,1.088
256.785,1.086
256.815,1.076
256.845,1.085
256.875,1.093
256.905,1.086
256.935,1.088
256.965,1.081
256.995,1.084
257.025,1.088
257.055,1.091
257.085,1.092
257.115,1.090
257.145,1.087
257.175,1.084
257.205,1.078
257.235,1.082
257.265,1.081
257.295,1.078
257.325,1.067
257.355,1.079
257.385,1.084
257.415,1.085
257.445,1.098
257.475,1.090
257.505,1.081
257.535,1.085
257.565,1.086
257.595,1.080
257.625,1.080
257.655,1.072
257.685,1.081
257.715,1.085
257.745,1.069
257.775,1.095
257.805,1.080
257.835,1.095
257.865,1.105
257.895,1.087
257.925,1.091
257.955,1.088
257.985,1.082
258.015,1.077
258.045,1.071
258.075,1.070
258.105,1.077
258.135,1.090
258.165,1.084
258.195,1.092
258.225,1.098
258.255,1.084
258.285,1.086
258.315,1.088
258.345,1.094
258.375,1.082
258.405,1.080
258.435,1.086
258.465,1.075
258.495,1.084
258.525,1.089
258.555,1.099
258.585,1.085
258.615,1.098
258.645,1.080
258.675,1.087
258.705,1.088
258.735,1.085
258.765,1.089
258.795,1.084
258.825,1.081
258.855,1.081
258.885,1.089
258.915,1.077
258.945,1.079
258.975,1.079
259.005,1.062
259.035,1.072
259.065,1.078
259.095,1.097
259.125,1.098
259.155,1.101
259.185,1.095
259.215,1.069
259.245,1.071
259.275,1.057
259.305,1.070
259.335,1.095
259.365,1.116
259.395,1.093
259.425,1.073
259.455,1.084
259.485,1.080
259.515,1.072
259.545,1.087
259.575,1.089
259.605,1.099
259.635,1.094
259.665,1.098
259.695,1.086
259.725,1.096
259.755,1.092
259.785,1.093
259.815,1.090
259.845,1.086
259.875,1.083
259.905,1.084
259.935,1.084
259.965,1.086
259.995,1.080
260.025,1.081
260.055,1.080
260.085,1.075
260.115,1.081
260.145,1.086
260.175,1.089
260.205,1.092
260.235,1.084
260.265,1.087
260.295,1.086
260.325,1.089
260.355,1.085
260.385,1.083
260.415,1.086
260.445,1.088
260.475,1.086
260.505,1.088
260.535,1.081
260.565,1.084
260.595,1.085
260.625,1.087
260.655,1.086
260.685,1.082
260.715,1.084
260.745,1.082
260.775,1.083
260.805,1.085
260.835,1.089
260.865,1.091
260.895,1.091
260.925,1.085
260.955,1.078
260.985,1.084
261.015,1.087
261.045,1.084
261.075,1.082
261.105,1.082
261.135,1.087
261.165,1.086
261.195,1.089
261.225,1.085
261.255,1.084
261.285,1.090
261.315,1.082
261.345,1.082
261.375,1.087
261.405,1.088
261.435,1.085
261.465,1.089
261.495,1.085
261.525,1.086
261.555,1.089
261.585,1.091
261.615,1.084
261.645,1.082
261.675,1.082
261.705,1.086
261.735,1.078
261.765,1.081
261.795,1.083
261.825,1.088
261.855,1.085
261.885,1.089
261.915,1.089
261.945,1.085
261.975,1.084
262.005,1.082
262.035,1.087
262.065,1.089
262.095,1.090
262.125,1.089
262.155,1.091
262.185,1.083
262.215,1.080
262.245,1.084
262.275,1.084
262.305,1.082
262.335,1.078
262.365,1.085
262.395,1.087
262.425,1.091
262.455,1.091
262.485,1.090
262.515,1.087
262.545,1.087
262.575,1.094
262.605,1.089
262.635,1.080
262.665,1.078
262.695,1.083
262.725,1.083
262.755,1.085
262.785,1.085
262.815,1.087
262.845,1.088
262.875,1.097
262.905,1.093
262.935,1.086
262.965,1.095
262.995,1.093
263.025,1.089
263.055,1.096
263.085,1.091
263.115,1.088
263.145,1.091
263.175,1.092
263.205,1.090
263.235,1.097
263.265,1.087
263.295,1.087
263.325,1.093
263.355,1.096
263.385,1.097
263.415,1.091
263.445,1.096
263.475,1.090
263.505,1.086
263.535,1.073
263.565,1.072
263.595,1.058
263.625,1.083
263.655,1.091
263.685,1.103
263.715,1.101
263.745,1.111
263.775,1.101
263.805,1.099
263.835,1.084
263.865,1.083
263.895,1.082
263.925,1.100
263.955,1.089
263.985,1.094
264.015,1.098
264.045,1.094
264.075,1.091
264.105,1.092
264.135,1.075
264.165,1.066
264.195,1.067
264.225,1.079
264.255,1.081
264.285,1.076
264.315,1.075
264.345,1.071
264.375,1.060
264.405,1.059
264.435,1.064
264.465,1.068
264.495,1.073
264.525,1.093
264.555,1.079
264.585,1.081
264.615,1.088
264.645,1.091
264.675,1.084
264.705,1.088
264.735,1.087
264.765,1.081
264.795,1.085
264.825,1.084
264.855,1.087
264.885,1.090
264.915,1.084
264.945,1.091
264.975,1.101
265.005,1.097
265.035,1.090
265.065,1.088
265.095,1.086
265.125,1.082
265.155,1.085
265.185,1.088
265.215,1.084
265.245,1.083
265.275,1.082
265.305,1.081
265.335,1.082
265.365,1.081
265.395,1.082
265.425,1.084
265.455,1.071
265.485,1.066
265.515,1.081
265.545,1.078
265.575,1.089
265.605,1.086
265.635,1.085
265.665,1.078
265.695,1.082
265.725,1.082
265.755,1.078
265.785,1.085
265.815,1.083
265.845,1.078
265.875,1.076
265.905,1.087
265.935,1.080
265.965,1.087
265.995,1.086
266.025,1.086
266.055,1.075
266.085,1.083
266.115,1.079
266.145,1.078
266.175,1.083
266.205,1.075
266.235,1.075
266.265,1.085
266.295,1.084
266.325,1.077
266.355,1.073
266.385,1.080
266.415,1.079
266.445,1.084
266.475,1.082
266.505,1.091
266.535,1.086
266.565,1.084
266.595,1.083
266.625,1.083
266.655,1.083
266.685,1.077
266.715,1.083
266.745,1.085
266.775,1.084
266.805,1.084
266.835,1.082
266.865,1.084
266.895,1.082
266.925,1.082
266.955,1.073
266.985,1.076
267.015,1.082
267.045,1.083
267.075,1.083
267.105,1.079
267.135,1.084
267.165,1.089
267.195,1.086
267.225,1.085
267.255,1.084
267.285,1.090
267.315,1.086
267.345,1.082
267.375,1.079
267.405,1.081
267.435,1.081
267.465,1.083
267.495,1.078
267.525,1.080
267.555,1.081
267.585,1.077
267.615,1.074
267.645,1.081
267.675,1.085
267.705,1.077
267.735,1.081
267.765,1.083
267.795,1.083
267.825,1.084
267.855,1.082
267.885,1.076
267.915,1.077
267.945,1.088
267.975,1.082
268.005,1.081
268.035,1.081
268.065,1.084
268.095,1.078
268.125,1.085
268.155,1.081
268.185,1.085
268.215,1.088
268.245,1.085
268.275,1.082
268.305,1.077
268.335,1.080
268.365,1.081
268.395,1.083
268.425,1.081
268.455,1.089
268.485,1.089
268.515,1.084
268.545,1.082
268.575,1.082
268.605,1.078
268.635,1.079
268.665,1.077
268.695,1.082
268.725,1.087
268.755,1.081
268.785,1.084
268.815,1.084
268.845,1.085
268.875,1.084
268.905,1.087
268.935,1.078
268.965,1.085
268.995,1.087
269.025,1.084
269.055,1.083
269.085,1.080
269.115,1.084
269.145,1.086
269.175,1.084
269.205,1.078
269.235,1.082
269.265,1.081
269.295,1.080
269.325,1.078
269.355,1.080
269.385,1.083
269.415,1.090
269.445,1.096
269.475,1.086
269.505,1.079
269.535,1.085
269.565,1.082
269.595,1.081
269.625,1.075
269.655,1.083
269.685,1.081
269.715,1.084
269.745,1.083
269.775,1.083
269.805,1.081
269.835,1.086
269.865,1.082
269.895,1.078
269.925,1.080
269.955,1.079
269.985,1.079
270.015,1.082
270.045,1.080
270.075,1.085
270.105,1.083
270.135,1.085
270.165,1.080
270.195,1.079
270.225,1.077
270.255,1.084
270.285,1.080
270.315,1.087
270.345,1.090
270.375,1.093
270.405,1.085
270.435,1.081
270.465,1.084
270.495,1.077
270.525,1.088
270.555,1.086
270.585,1.082
270.615,1.078
270.645,1.081
270.675,1.084
270.705,1.084
270.735,1.079
270.765,1.082
270.795,1.083
270.825,1.076
270.855,1.077
270.885,1.087
270.915,1.084
270.945,1.085
270.975,1.080
271.005,1.085
271.035,1.085
271.065,1.090
271.095,1.081
271.125,1.080
271.155,1.082
271.185,1.080
271.215,1.077
271.245,1.087
271.275,1.087
271.305,1.081
271.335,1.084
271.365,1.083
271.395,1.086
271.425,1.084
271.455,1.081
271.485,1.079
271.515,1.082
271.545,1.085
271.575,1.080
271.605,1.087
271.635,1.087
271.665,1.086
271.695,1.084
271.725,1.081
271.755,1.082
271.785,1.080
271.815,1.081
271.845,1.084
271.875,1.081
271.905,1.086
271.935,1.080
271.965,1.079
271.995,1.077
272.025,1.077
272.055,1.080
272.085,1.083
272.115,1.083
272.145,1.086
272.175,1.084
272.205,1.086
272.235,1.082
272.265,1.083
272.295,1.083
272.325,1.083
272.355,1.081
272.385,1.081
272.415,1.084
272.445,1.085
272.475,1.084
272.505,1.084
272.535,1.077
272.565,1.082
272.595,1.090
272.625,1.085
272.655,1.081
272.685,1.084
272.715,1.085
272.745,1.090
272.775,1.089
272.805,1.089
272.835,1.092
272.865,1.091
272.895,1.094
272.925,1.099
272.955,1.103
272.985,1.104
273.015,1.118
273.045,1.128
273.075,1.125
273.105,1.118
273.135,1.104
273.165,1.084
273.195,1.089
273.225,1.057
273.255,1.090
273.285,1.071
273.315,1.071
273.345,1.092
273.375,1.086
273.405,1.074
273.435,1.060
273.465,1.073
273.495,1.075
273.525,1.074
273.555,1.044
273.585,1.036
273.615,1.029
273.645,1.041
273.675,1.056
273.705,1.056
273.735,1.067
273.765,1.068
273.795,1.080
273.825,1.086
273.855,1.083
273.885,1.087
273.915,1.088
273.945,1.082
273.975,1.074
274.005,1.084
274.035,1.092
274.065,1.083
274.095,1.077
274.125,1.073
274.155,1.060
274.185,1.060
274.215,1.043
274.245,1.021
274.275,1.029
274.305,1.025
274.335,1.047
274.365,1.060
274.395,1.063
274.425,1.076
274.455,1.090
274.485,1.092
274.515,1.096
274.545,1.090
274.575,1.084
274.605,1.083
274.635,1.083
274.665,1.081
274.695,1.076
274.725,1.074
274.755,1.078
274.785,1.080
274.815,1.070
274.845,1.096
274.875,1.086
274.905,1.081
274.935,1.090
274.965,1.098
274.995,1.090
275.025,1.089
275.055,1.102
275.085,1.100
275.115,1.106
275.145,1.093
275.175,1.095
275.205,1.103
275.235,1.094
275.265,1.088
275.295,1.090
275.325,1.084
275.355,1.092
275.385,1.077
275.415,1.068
275.445,1.075
275.475,1.083
275.505,1.097
275.535,1.089
275.565,1.084
275.595,1.075
275.625,1.075
275.655,1.078
275.685,1.080
275.715,1.097
275.745,1.092
275.775,1.103
275.805,1.096
275.835,1.095
275.865,1.089
275.895,1.094
275.925,1.090
275.955,1.091
275.985,1.085
276.015,1.088
276.045,1.096
276.075,1.109
276.105,1.099
276.135,1.101
276.165,1.107
276.195,1.102
276.225,1.097
276.255,1.098
276.285,1.098
276.315,1.096
276.345,1.097
276.375,1.089
276.405,1.090
276.435,1.093
276.465,1.096
276.495,1.086
276.525,1.093
276.555,1.083
276.585,1.083
276.615,1.083
276.645,1.086
276.675,1.091
276.705,1.084
276.735,1.091
276.765,1.087
276.795,1.095
276.825,1.102
276.855,1.090
276.885,1.090
276.915,1.092
276.945,1.094
276.975,1.100
277.005,1.093
277.035,1.096
277.065,1.084
277.095,1.085
277.125,1.095
277.155,1.093
277.185,1.092
277.215,1.100
277.245,1.101
277.275,1.094
277.305,1.086
277.335,1.088
277.365,1.084
277.395,1.095
277.425,1.099
277.455,1.099
277.485,1.099
277.515,1.098
277.545,1.090
277.575,1.088
277.605,1.091
277.635,1.088
277.665,1.098
277.695,1.087
277.725,1.090
277.755,1.087
277.785,1.083
277.815,1.088
277.845,1.089
277.875,1.091
277.905,1.093
277.935,1.096
277.965,1.093
277.995,1.091
278.025,1.098
278.055,1.093
278.085,1.091
278.115,1.091
278.145,1.102
278.175,1.094
278.205,1.098
278.235,1.102
278.265,1.104
278.295,1.103
278.325,1.101
278.355,1.102
278.385,1.098
278.415,1.097
278.445,1.088
278.475,1.084
278.505,1.084
278.535,1.079
278.565,1.078
278.595,1.075
278.625,1.084
278.655,1.096
278.685,1.097
278.715,1.093
278.745,1.088
278.775,1.089
278.805,1.084
278.835,1.085
278.865,1.077
278.895,1.082
278.925,1.088
278.955,1.089
278.985,1.098
279.015,1.102
279.045,1.094
279.075,1.097
279.105,1.088
279.135,1.088
279.165,1.095
279.195,1.093
279.225,1.092
279.255,1.088
279.285,1.092
279.315,1.087
279.345,1.081
279.375,1.090
279.405,1.092
279.435,1.096
279.465,1.093
279.495,1.091
279.525,1.095
279.555,1.090
279.585,1.087
279.615,1.088
279.645,1.083
279.675,1.092
279.705,1.091
279.735,1.092
279.765,1.091
279.795,1.096
279.825,1.096
279.855,1.092
279.885,1.093
279.915,1.090
279.945,1.087
279.975,1.085
280.005,1.094
280.035,1.099
280.065,1.093
280.095,1.089
280.125,1.095
280.155,1.094
280.185,1.094
280.215,1.089
280.245,1.091
280.275,1.089
280.305,1.097
280.335,1.092
280.365,1.092
280.395,1.093
280.425,1.089
280.455,1.081
280.485,1.088
280.515,1.100
280.545,1.089
280.575,1.078
280.605,1.095
280.635,1.088
280.665,1.090
280.695,1.093
280.725,1.092
280.755,1.091
280.785,1.095
280.815,1.104
280.845,1.110
280.875,1.108
280.905,1.106
280.935,1.118
280.965,1.117
280.995,1.108
281.025,1.097
281.055,1.081
281.085,1.076
281.115,1.075
281.145,1.068
281.175,1.074
281.205,1.076
281.235,1.072
281.265,1.081
281.295,1.084
281.325,1.082
281.355,1.086
281.385,1.078
281.415,1.085
281.445,1.092
281.475,1.085
281.505,1.090
281.535,1.083
281.565,1.084
281.595,1.085
281.625,1.099
281.655,1.101
281.685,1.107
281.715,1.102
281.745,1.094
281.775,1.080
281.805,1.072
281.835,1.071
281.865,1.076
281.895,1.069
281.925,1.066
281.955,1.066
281.985,1.075
282.015,1.080
282.045,1.078
282.075,1.075
282.105,1.077
282.135,1.071
282.165,1.074
282.195,1.072
282.225,1.079
282.255,1.081
282.285,1.076
282.315,1.086
282.345,1.088
282.375,1.090
282.405,1.092
282.435,1.082
282.465,1.088
282.495,1.088
282.525,1.087
282.555,1.086
282.585,1.088
282.615,1.089
282.645,1.082
282.675,1.084
282.705,1.085
282.735,1.085
282.765,1.086
282.795,1.083
282.825,1.085
282.855,1.085
282.885,1.090
282.915,1.086
282.945,1.080
282.975,1.083
283.005,1.089
283.035,1.085
283.065,1.088
283.095,1.083
283.125,1.082
283.155,1.086
283.185,1.082
283.215,1.085
283.245,1.082
283.275,1.088
283.305,1.087
283.335,1.085
283.365,1.086
283.395,1.086
283.425,1.085
283.455,1.087
283.485,1.089
283.515,1.091
283.545,1.094
283.575,1.095
283.605,1.100
283.635,1.099
283.665,1.090
283.695,1.089
283.725,1.088
283.755,1.082
283.785,1.093
283.815,1.077
283.845,1.076
283.875,1.089
283.905,1.075
283.935,1.072
283.965,1.077
283.995,1.069
284.025,1.074
284.055,1.084
284.085,1.084
284.115,1.079
284.145,1.087
284.175,1.084
284.205,1.082
284.235,1.071
284.265,1.077
284.295,1.087
284.325,1.070
284.355,1.077
284.385,1.073
284.415,1.069
284.445,1.060
284.475,1.069
284.505,1.080
284.535,1.087
284.565,1.084
284.595,1.074
284.625,1.079
284.655,1.073
284.685,1.082
284.715,1.088
284.745,1.089
284.775,1.086
284.805,1.089
284.835,1.084
284.865,1.083
284.895,1.069
284.925,1.061
284.955,1.065
284.985,1.059
285.015,1.060
285.045,1.061
285.075,1.069
285.105,1.079
285.135,1.088
285.165,1.091
285.195,1.086
285.225,1.084
285.255,1.079
285.285,1.078
285.315,1.085
285.345,1.081
285.375,1.080
285.405,1.081
285.435,1.081
285.465,1.084
285.495,1.090
285.525,1.091
285.555,1.074
285.585,1.075
285.615,1.078
285.645,1.077
285.675,1.079
285.705,1.081
285.735,1.078
285.765,1.085
285.795,1.081
285.825,1.072
285.855,1.070
285.885,1.073
285.915,1.078
285.945,1.080
285.975,1.086
286.005,1.080
286.035,1.078
286.065,1.077
286.095,1.081
286.125,1.086
286.155,1.081
286.185,1.077
286.215,1.077
286.245,1.079
286.275,1.081
286.305,1.071
286.335,1.080
286.365,1.079
286.395,1.082
286.425,1.082
286.455,1.079
286.485,1.074
286.515,1.080
286.545,1.082
286.575,1.083
286.605,1.075
286.635,1.081
286.665,1.080
286.695,1.083
286.725,1.080
286.755,1.073
286.785,1.079
286.815,1.086
286.845,1.079
286.875,1.076
286.905,1.083
286.935,1.083
286.965,1.084
286.995,1.081
287.025,1.081
287.055,1.079
287.085,1.079
287.115,1.077
287.145,1.078
287.175,1.077
287.205,1.081
287.235,1.082
287.265,1.082
287.295,1.080
287.325,1.077
287.355,1.073
287.385,1.078
287.415,1.073
287.445,1.080
287.475,1.090
287.505,1.091
287.535,1.084
287.565,1.088
287.595,1.095
287.625,1.095
287.655,1.094
287.685,1.093
287.715,1.090
287.745,1.088
287.775,1.082
287.805,1.068
287.835,1.073
287.865,1.087
287.895,1.085
287.925,1.097
287.955,1.091
287.985,1.072
288.015,1.071
288.045,1.061
288.075,1.058
288.105,1.062
288.135,1.055
288.165,1.067
288.195,1.071
288.225,1.066
288.255,1.074
288.285,1.092
288.315,1.089
288.345,1.095
288.375,1.107
288.405,1.093
288.435,1.088
288.465,1.087
288.495,1.083
288.525,1.066
288.555,1.062
288.585,1.070
288.615,1.066
288.645,1.062
288.675,1.055
288.705,1.059
288.735,1.069
288.765,1.056
288.795,1.056
288.825,1.059
288.855,1.052
288.885,1.062
288.915,1.074
288.945,1.074
288.975,1.066
289.005,1.057
289.035,1.065
289.065,1.070
289.095,1.071
289.125,1.076
289.155,1.077
289.185,1.076
289.215,1.072
289.245,1.071
289.275,1.063
289.305,1.054
289.335,1.062
289.365,1.068
289.395,1.072
289.425,1.062
289.455,1.075
289.485,1.078
289.515,1.079
289.545,1.080
289.575,1.067
289.605,1.062
289.635,1.068
289.665,1.075
289.695,1.077
289.725,1.073
289.755,1.072
289.785,1.081
289.815,1.082
289.845,1.080
289.875,1.087
289.905,1.080
289.935,1.077
289.965,1.079
289.995,1.091
290.025,1.092
290.055,1.080
290.085,1.093
290.115,1.089
290.145,1.089
290.175,1.088
290.205,1.089
290.235,1.089
290.265,1.082
290.295,1.078
290.325,1.077
290.355,1.079
290.385,1.075
290.415,1.081
290.445,1.081
290.475,1.083
290.505,1.076
290.535,1.077
290.565,1.074
290.595,1.072
290.625,1.075
290.655,1.078
290.685,1.079
290.715,1.077
290.745,1.075
290.775,1.079
290.805,1.081
290.835,1.081
290.865,1.073
290.895,1.074
290.925,1.076
290.955,1.076
290.985,1.073
291.015,1.080
291.045,1.079
291.075,1.080
291.105,1.080
291.135,1.077
291.165,1.077
291.195,1.084
291.225,1.081
291.255,1.075
291.285,1.080
291.315,1.078
291.345,1.075
291.375,1.083
291.405,1.084
291.435,1.079
291.465,1.082
291.495,1.075
291.525,1.076
291.555,1.078
291.585,1.072
291.615,1.079
291.645,1.069
291.675,1.075
291.705,1.074
291.735,1.073
291.765,1.077
291.795,1.077
291.825,1.079
291.855,1.080
291.885,1.080
291.915,1.082
291.945,1.080
291.975,1.082
292.005,1.081
292.035,1.085
292.065,1.079
292.095,1.079
292.125,1.077
292.155,1.084
292.185,1.080
292.215,1.082
292.245,1.082
292.275,1.084
292.305,1.080
292.335,1.083
292.365,1.078
292.395,1.078
292.425,1.077
292.455,1.073
292.485,1.079
292.515,1.083
292.545,1.081
292.575,1.080
292.605,1.079
292.635,1.080
292.665,1.082
292.695,1.083
292.725,1.084
292.755,1.083
292.785,1.086
292.815,1.081
292.845,1.079
292.875,1.079
292.905,1.078
292.935,1.083
292.965,1.078
292.995,1.077
293.025,1.078
293.055,1.075
293.085,1.084
293.115,1.081
293.145,1.091
293.175,1.084
293.205,1.084
293.235,1.083
293.265,1.084
293.295,1.084
293.325,1.084
293.355,1.083
293.385,1.082
293.415,1.077
293.445,1.085
293.475,1.086
293.505,1.083
293.535,1.086
293.565,1.086
293.595,1.086
293.625,1.090
293.655,1.086
293.685,1.082
293.715,1.076
293.745,1.076
293.775,1.083
293.805,1.085
293.835,1.090
293.865,1.088
293.895,1.080
293.925,1.096
293.955,1.092
293.985,1.094
294.015,1.092
294.045,1.092
294.075,1.085
294.105,1.087
294.135,1.085
294.165,1.092
294.195,1.087
294.225,1.083
294.255,1.087
294.285,1.090
294.315,1.083
294.345,1.084
294.375,1.086
294.405,1.092
294.435,1.088
294.465,1.089
294.495,1.086
294.525,1.090
294.555,1.084
294.585,1.085
294.615,1.082
294.645,1.087
294.675,1.091
294.705,1.090
294.735,1.089
294.765,1.082
294.795,1.083
294.825,1.083
294.855,1.089
294.885,1.090
294.915,1.092
294.945,1.089
294.975,1.082
295.005,1.086
295.035,1.072
295.065,1.079
295.095,1.087
295.125,1.081
295.155,1.094
295.185,1.093
295.215,1.078
295.245,1.085
295.275,1.074
295.305,1.084
295.335,1.088
295.365,1.095
295.395,1.100
295.425,1.097
295.455,1.092
295.485,1.091
295.515,1.088
295.545,1.093
295.575,1.097
295.605,1.103
295.635,1.098
295.665,1.103
295.695,1.098
295.725,1.098
295.755,1.096
295.785,1.104
295.815,1.103
295.845,1.092
295.875,1.091
295.905,1.087
295.935,1.087
295.965,1.092
295.995,1.101
296.025,1.100
296.055,1.106
296.085,1.106
296.115,1.104
296.145,1.107
296.175,1.102
296.205,1.098
296.235,1.092
296.265,1.090
296.295,1.096
296.325,1.095
296.355,1.087
296.385,1.108
296.415,1.111
296.445,1.114
296.475,1.109
296.505,1.115
296.535,1.118
296.565,1.109
296.595,1.105
296.625,1.091
296.655,1.088
296.685,1.074
296.715,1.066
296.745,1.062
296.775,1.056
296.805,1.070
296.835,1.073
296.865,1.082
296.895,1.078
