df_hash,22ZHK4.M8H0SD
299.785,1.042
299.815,1.042
299.845,1.043
299.875,1.043
299.905,1.043
299.935,1.045
299.965,1.041
299.995,1.040
300.025,1.040
300.055,1.039
300.085,1.038
300.115,1.041
300.145,1.041
300.175,1.046
300.205,1.042
300.235,1.043
300.265,1.047
300.295,1.044
300.325,1.043
300.355,1.044
300.385,1.046
300.415,1.047
300.445,1.045
300.475,1.040
300.505,1.041
300.535,1.040
300.565,1.036
300.595,1.035
300.625,1.037
300.655,1.041
300.685,1.043
300.715,1.038
300.745,1.043
300.775,1.038
300.805,1.041
300.835,1.040
300.865,1.042
300.895,1.042
300.925,1.045
300.955,1.048
300.985,1.052
301.015,1.046
301.045,1.047
301.075,1.043
301.105,1.041
301.135,1.045
301.165,1.042
301.195,1.045
301.225,1.044
301.255,1.048
301.285,1.051
301.315,1.049
301.345,1.044
301.375,1.050
301.405,1.045
301.435,1.046
301.465,1.048
301.495,1.044
301.525,1.045
301.555,1.048
301.585,1.049
301.615,1.042
301.645,1.047
301.675,1.046
301.705,1.049
301.735,1.051
301.765,1.046
301.795,1.047
301.825,1.041
301.855,1.045
301.885,1.050
301.915,1.049
301.945,1.045
301.975,1.044
302.005,1.046
302.035,1.046
302.065,1.045
302.095,1.042
302.125,1.044
302.155,1.045
302.185,1.043
302.215,1.044
302.245,1.045
302.275,1.047
302.305,1.045
302.335,1.046
302.365,1.045
302.395,1.043
302.425,1.053
302.455,1.051
302.485,1.043
302.515,1.045
302.545,1.044
302.575,1.045
302.605,1.043
302.635,1.046
302.665,1.050
302.695,1.048
302.725,1.048
302.755,1.046
302.785,1.040
302.815,1.038
302.845,1.042
302.875,1.044
302.905,1.045
302.935,1.050
302.965,1.046
302.995,1.048
303.025,1.050
303.055,1.045
303.085,1.047
303.115,1.051
303.145,1.049
303.175,1.049
303.205,1.048
303.235,1.046
303.265,1.045
303.295,1.051
303.325,1.046
303.355,1.051
303.385,1.050
303.415,1.039
303.445,1.042
303.475,1.049
303.505,1.044
303.535,1.043
303.565,1.043
303.595,1.043
303.625,1.049
303.655,1.051
303.685,1.049
303.715,1.046
303.745,1.044
303.775,1.048
303.805,1.049
303.835,1.049
303.865,1.048
303.895,1.041
303.925,1.043
303.955,1.045
303.985,1.049
304.015,1.052
304.045,1.048
304.075,1.053
304.105,1.056
304.135,1.055
304.165,1.053
304.195,1.051
304.225,1.047
304.255,1.044
304.285,1.049
304.315,1.051
304.345,1.046
304.375,1.048
304.405,1.046
304.435,1.046
304.465,1.044
304.495,1.044
304.525,1.045
304.555,1.042
304.585,1.051
304.615,1.039
304.645,1.039
304.675,1.041
304.705,1.043
304.735,1.046
304.765,1.042
304.795,1.044
304.825,1.053
304.855,1.049
304.885,1.047
304.915,1.045
304.945,1.046
304.975,1.042
305.005,1.042
305.035,1.041
305.065,1.045
305.095,1.045
305.125,1.047
305.155,1.047
305.185,1.047
305.215,1.046
305.245,1.045
305.275,1.048
305.305,1.044
305.335,1.042
305.365,1.037
305.395,1.042
305.425,1.042
305.455,1.046
305.485,1.055
305.515,1.047
305.545,1.048
305.575,1.047
305.605,1.051
305.635,1.046
305.665,1.044
305.695,1.050
305.725,1.042
305.755,1.045
305.785,1.040
305.815,1.047
305.845,1.044
305.875,1.045
305.905,1.052
305.935,1.049
305.965,1.046
305.995,1.044
306.025,1.045
306.055,1.051
306.085,1.044
306.115,1.045
306.145,1.045
306.175,1.047
306.205,1.048
306.235,1.046
306.265,1.046
306.295,1.048
306.325,1.049
306.355,1.049
306.385,1.046
306.415,1.052
306.445,1.048
306.475,1.049
306.505,1.049
306.535,1.050
306.565,1.049
306.595,1.049
306.625,1.048
306.655,1.054
306.685,1.088
306.715,1.120
306.745,1.111
306.775,1.093
306.805,1.091
306.835,1.074
306.865,1.053
306.895,1.045
306.925,1.030
306.955,1.023
306.985,1.017
307.015,1.015
307.045,1.019
307.075,1.017
307.105,1.016
307.135,1.024
307.165,1.032
307.195,1.018
307.225,1.023
307.255,1.020
307.285,1.016
307.315,1.032
307.345,1.021
307.375,1.032
307.405,1.022
307.435,1.037
307.465,1.047
307.495,1.054
307.525,1.047
307.555,1.043
307.585,1.038
307.615,1.038
307.645,1.039
307.675,1.038
307.705,1.035
307.735,1.037
307.765,1.040
307.795,1.039
307.825,1.049
307.855,1.051
307.885,1.055
307.915,1.045
307.945,1.047
307.975,1.047
308.005,1.048
308.035,1.050
308.065,1.045
308.095,1.042
308.125,1.034
308.155,1.030
308.185,1.026
308.215,1.014
308.245,1.025
308.275,1.036
308.305,1.044
308.335,1.029
308.365,1.052
308.395,1.070
308.425,1.063
308.455,1.058
308.485,1.053
308.515,1.009
308.545,1.017
308.575,1.017
308.605,0.995
308.635,1.005
308.665,1.016
308.695,1.009
308.725,1.004
308.755,0.987
308.785,0.982
308.815,0.972
308.845,0.985
308.875,0.982
308.905,0.995
308.935,1.020
308.965,1.040
308.995,1.037
309.025,1.020
309.055,1.011
309.085,1.025
309.115,1.030
309.145,1.048
309.175,1.060
309.205,1.061
309.235,1.058
309.265,1.032
309.295,1.031
309.325,1.036
309.355,1.044
309.385,1.057
309.415,1.050
309.445,1.055
309.475,1.074
309.505,1.096
309.535,1.115
309.565,1.106
309.595,1.081
309.625,1.060
309.655,1.016
309.685,0.976
309.715,0.972
309.745,0.982
309.775,0.996
309.805,1.021
309.835,1.025
309.865,1.044
309.895,1.060
309.925,1.052
309.955,1.021
309.985,0.995
310.015,0.993
310.045,0.999
310.075,1.000
310.105,0.987
310.135,0.994
310.165,0.997
310.195,1.004
310.225,1.006
310.255,0.997
310.285,1.012
310.315,1.002
310.345,0.996
310.375,1.000
310.405,0.995
310.435,1.005
310.465,0.993
310.495,0.993
310.525,0.975
310.555,0.980
310.585,0.998
310.615,0.981
310.645,0.973
310.675,0.978
310.705,0.962
310.735,0.972
310.765,0.999
310.795,1.038
310.825,1.054
310.855,1.074
310.885,1.086
310.915,1.044
310.945,1.004
310.975,1.001
311.005,0.976
311.035,0.968
311.065,0.972
311.095,0.976
311.125,0.983
311.155,0.966
311.185,0.951
311.215,0.944
311.245,0.972
311.275,0.985
311.305,1.024
311.335,1.068
311.365,1.059
311.395,1.032
311.425,1.078
311.455,1.099
311.485,1.061
311.515,1.063
311.545,1.072
311.575,1.066
311.605,1.059
311.635,1.068
311.665,1.071
311.695,1.039
311.725,1.033
311.755,1.010
311.785,1.006
311.815,1.035
311.845,1.044
311.875,1.070
311.905,1.070
311.935,1.048
311.965,1.054
311.995,1.062
312.025,1.045
312.055,1.033
312.085,1.061
312.115,1.055
312.145,1.054
312.175,1.074
312.205,1.074
312.235,1.073
312.265,1.057
312.295,1.050
312.325,1.057
312.355,1.057
312.385,1.057
312.415,1.065
312.445,1.065
312.475,1.056
312.505,1.058
312.535,1.049
312.565,1.042
312.595,1.038
312.625,1.033
312.655,1.040
312.685,1.043
312.715,1.038
312.745,1.035
312.775,1.037
312.805,1.038
312.835,1.045
312.865,1.048
312.895,1.048
312.925,1.049
312.955,1.051
312.985,1.051
313.015,1.044
313.045,1.038
313.075,1.038
313.105,1.046
313.135,1.044
313.165,1.044
313.195,1.044
313.225,1.045
313.255,1.046
313.285,1.044
313.315,1.046
313.345,1.051
313.375,1.045
313.405,1.045
313.435,1.038
313.465,1.032
313.495,1.032
313.525,1.034
313.555,1.043
313.585,1.054
313.615,1.056
313.645,1.046
313.675,1.051
313.705,1.046
313.735,1.043
313.765,1.025
313.795,1.049
313.825,1.044
313.855,1.048
313.885,1.044
313.915,1.042
313.945,1.042
313.975,1.045
314.005,1.045
314.035,1.041
314.065,1.041
314.095,1.043
314.125,1.045
314.155,1.041
314.185,1.037
314.215,1.038
314.245,1.044
314.275,1.051
314.305,1.051
314.335,1.049
314.365,1.049
314.395,1.053
314.425,1.048
314.455,1.053
314.485,1.040
314.515,1.041
314.545,1.044
314.575,1.041
314.605,1.036
314.635,1.039
314.665,1.039
314.695,1.037
314.725,1.039
314.755,1.042
314.785,1.042
314.815,1.042
314.845,1.041
314.875,1.040
314.905,1.050
314.935,1.044
314.965,1.045
314.995,1.047
315.025,1.041
315.055,1.042
315.085,1.047
315.115,1.052
315.145,1.053
315.175,1.058
315.205,1.060
315.235,1.062
315.265,1.062
315.295,1.061
315.325,1.054
315.355,1.053
315.385,1.044
315.415,1.030
315.445,1.032
315.475,1.034
315.505,1.040
315.535,1.040
315.565,1.052
315.595,1.060
315.625,1.057
315.655,1.053
315.685,1.047
315.715,1.037
315.745,1.037
315.775,1.032
315.805,1.028
315.835,1.032
315.865,1.027
315.895,1.036
315.925,1.037
315.955,1.041
315.985,1.046
316.015,1.046
316.045,1.057
316.075,1.056
316.105,1.059
316.135,1.042
316.165,1.042
316.195,1.031
316.225,1.032
316.255,1.023
316.285,1.027
316.315,1.025
316.345,1.024
316.375,1.026
316.405,1.031
316.435,1.036
316.465,1.046
316.495,1.041
316.525,1.045
316.555,1.043
316.585,1.043
316.615,1.048
316.645,1.047
316.675,1.047
316.705,1.050
316.735,1.047
316.765,1.031
316.795,1.023
316.825,1.024
316.855,1.035
316.885,1.044
316.915,1.044
316.945,1.054
316.975,1.049
317.005,1.046
317.035,1.046
317.065,1.041
317.095,1.034
317.125,1.029
317.155,1.032
317.185,1.027
317.215,1.035
317.245,1.034
317.275,1.038
317.305,1.033
317.335,1.028
317.365,1.025
317.395,1.022
317.425,1.016
317.455,1.010
317.485,1.019
317.515,1.022
317.545,1.027
317.575,1.027
317.605,1.039
317.635,1.038
317.665,1.041
317.695,1.042
317.725,1.041
317.755,1.038
317.785,1.038
317.815,1.034
317.845,1.035
317.875,1.029
317.905,1.030
317.935,1.027
317.965,1.026
317.995,1.032
318.025,1.040
318.055,1.040
318.085,1.044
318.115,1.040
318.145,1.034
318.175,1.029
318.205,1.029
318.235,1.031
318.265,1.033
318.295,1.033
318.325,1.037
318.355,1.033
318.385,1.034
318.415,1.035
318.445,1.043
318.475,1.036
318.505,1.068
318.535,1.037
318.565,1.033
318.595,1.031
318.625,1.029
318.655,1.024
318.685,1.031
318.715,1.036
318.745,1.033
318.775,1.036
318.805,1.034
318.835,1.035
318.865,1.033
318.895,1.031
318.925,1.031
318.955,1.024
318.985,1.032
319.015,1.035
319.045,1.038
319.075,1.042
319.105,1.038
319.135,1.035
319.165,1.031
319.195,1.029
319.225,1.026
319.255,1.025
319.285,1.032
319.315,1.033
319.345,1.031
319.375,1.033
319.405,1.042
319.435,1.037
319.465,1.037
319.495,1.035
319.525,1.029
319.555,1.029
319.585,1.027
319.615,1.031
319.645,1.031
319.675,1.030
319.705,1.035
319.735,1.036
319.765,1.034
319.795,1.035
319.825,1.032
319.855,1.028
319.885,1.031
319.915,1.028
319.945,1.035
319.975,1.038
320.005,1.036
320.035,1.038
320.065,1.036
320.095,1.035
320.125,1.034
320.155,1.028
320.185,1.024
320.215,1.026
320.245,1.031
320.275,1.031
320.305,1.037
320.335,1.034
320.365,1.037
320.395,1.041
320.425,1.040
320.455,1.034
320.485,1.038
320.515,1.036
320.545,1.030
320.575,1.034
320.605,1.034
320.635,1.034
320.665,1.030
320.695,1.034
320.725,1.035
320.755,1.039
320.785,1.040
320.815,1.037
320.845,1.038
320.875,1.030
320.905,1.022
320.935,1.030
320.965,1.033
320.995,1.030
321.025,1.032
321.055,1.036
321.085,1.034
321.115,1.033
321.145,1.039
321.175,1.034
321.205,1.036
321.235,1.036
321.265,1.035
321.295,1.032
321.325,1.033
321.355,1.033
321.385,1.037
321.415,1.038
321.445,1.041
321.475,1.030
321.505,1.025
321.535,1.031
321.565,1.036
321.595,1.038
321.625,1.035
321.655,1.035
321.685,1.039
321.715,1.041
321.745,1.040
321.775,1.033
321.805,1.026
321.835,1.032
321.865,1.039
321.895,1.039
321.925,1.039
321.955,1.036
321.985,1.038
322.015,1.040
322.045,1.040
322.075,1.034
322.105,1.027
322.135,1.024
322.165,1.025
322.195,1.037
322.225,1.029
322.255,1.027
322.285,1.029
322.315,1.025
322.345,1.024
322.375,1.028
322.405,1.031
322.435,1.030
322.465,1.019
322.495,1.035
322.525,1.047
322.555,1.035
322.585,1.035
322.615,1.038
322.645,1.034
322.675,1.031
322.705,1.029
322.735,1.039
322.765,1.045
322.795,1.055
322.825,1.063
322.855,1.031
322.885,1.020
322.915,1.025
322.945,1.021
322.975,1.012
323.005,1.021
323.035,1.020
323.065,1.026
323.095,1.028
323.125,1.032
323.155,1.042
323.185,1.037
323.215,1.038
323.245,1.040
323.275,1.035
323.305,1.033
323.335,1.030
323.365,1.029
323.395,1.034
323.425,1.034
323.455,1.030
323.485,1.036
323.515,1.034
323.545,1.036
323.575,1.034
323.605,1.038
323.635,1.031
323.665,1.035
323.695,1.035
323.725,1.031
323.755,1.034
323.785,1.035
323.815,1.034
323.845,1.039
323.875,1.036
323.905,1.037
323.935,1.024
323.965,1.024
323.995,1.028
324.025,1.038
324.055,1.032
324.085,1.031
324.115,1.036
324.145,1.033
324.175,1.038
324.205,1.035
324.235,1.030
324.265,1.028
324.295,1.030
324.325,1.028
324.355,1.026
324.385,1.028
324.415,1.030
324.445,1.038
324.475,1.035
324.505,1.042
324.535,1.039
324.565,1.037
324.595,1.038
324.625,1.041
324.655,1.039
324.685,1.041
324.715,1.044
324.745,1.040
324.775,1.036
324.805,1.035
324.835,1.042
324.865,1.039
324.895,1.043
324.925,1.038
324.955,1.034
324.985,1.034
325.015,1.032
325.045,1.033
325.075,1.032
325.105,1.034
325.135,1.037
325.165,1.037
325.195,1.034
325.225,1.034
325.255,1.037
325.285,1.036
325.315,1.035
325.345,1.028
325.375,1.036
325.405,1.036
325.435,1.039
325.465,1.034
325.495,1.035
325.525,1.036
325.555,1.036
325.585,1.034
325.615,1.034
325.645,1.034
325.675,1.038
325.705,1.039
325.735,1.033
325.765,1.035
325.795,1.035
325.825,1.037
325.855,1.034
325.885,1.036
325.915,1.035
325.945,1.029
325.975,1.032
326.005,1.035
326.035,1.039
326.065,1.040
326.095,1.037
326.125,1.039
326.155,1.040
326.185,1.035
326.215,1.035
326.245,1.040
326.275,1.040
326.305,1.036
326.335,1.034
326.365,1.028
326.395,1.030
326.425,1.034
326.455,1.036
326.485,1.047
326.515,1.038
326.545,1.037
326.575,1.039
326.605,1.037
326.635,1.037
326.665,1.040
326.695,1.038
326.725,1.033
326.755,1.035
326.785,1.040
326.815,1.040
326.845,1.039
326.875,1.036
326.905,1.038
326.935,1.036
326.965,1.040
326.995,1.039
327.025,1.035
327.055,1.032
327.085,1.037
327.115,1.037
327.145,1.042
327.175,1.035
327.205,1.034
327.235,1.038
327.265,1.040
327.295,1.042
327.325,1.036
327.355,1.037
327.385,1.034
327.415,1.034
327.445,1.039
327.475,1.040
327.505,1.039
327.535,1.037
327.565,1.035
327.595,1.035
327.625,1.041
327.655,1.041
327.685,1.039
327.715,1.038
327.745,1.036
327.775,1.029
327.805,1.043
327.835,1.044
327.865,1.040
327.895,1.042
327.925,1.036
327.955,1.033
327.985,1.038
328.015,1.041
328.045,1.035
328.075,1.040
328.105,1.033
328.135,1.035
328.165,1.038
328.195,1.036
328.225,1.037
328.255,1.034
328.285,1.032
328.315,1.029
328.345,1.039
328.375,1.040
328.405,1.041
328.435,1.040
328.465,1.037
328.495,1.041
328.525,1.039
328.555,1.033
328.585,1.038
328.615,1.036
328.645,1.033
328.675,1.042
328.705,1.041
328.735,1.043
328.765,1.039
328.795,1.041
328.825,1.041
328.855,1.039
328.885,1.026
328.915,1.036
328.945,1.040
328.975,1.038
329.005,1.036
329.035,1.033
329.065,1.035
329.095,1.044
329.125,1.040
329.155,1.039
329.185,1.037
329.215,1.034
329.245,1.040
329.275,1.037
329.305,1.032
329.335,1.034
329.365,1.032
329.395,1.041
329.425,1.039
329.455,1.042
329.485,1.044
329.515,1.037
329.545,1.036
329.575,1.035
329.605,1.035
329.635,1.035
329.665,1.032
329.695,1.040
329.725,1.037
329.755,1.039
329.785,1.038
329.815,1.039
329.845,1.045
329.875,1.047
329.905,1.039
329.935,1.038
329.965,1.039
329.995,1.038
330.025,1.037
330.055,1.036
330.085,1.029
330.115,1.028
330.145,1.032
330.175,1.031
330.205,1.037
330.235,1.036
330.265,1.033
330.295,1.036
330.325,1.037
330.355,1.040
330.385,1.034
330.415,1.031
330.445,1.033
330.475,1.037
330.505,1.049
330.535,1.033
330.565,1.036
330.595,1.037
330.625,1.032
330.655,1.035
330.685,1.034
330.715,1.036
330.745,1.058
330.775,1.044
330.805,1.054
330.835,1.041
330.865,1.038
330.895,1.026
330.925,1.017
330.955,1.015
330.985,1.014
331.015,1.030
331.045,1.025
331.075,1.021
331.105,1.014
331.135,1.041
331.165,1.049
331.195,1.046
331.225,1.037
331.255,1.038
331.285,1.033
331.315,1.037
331.345,1.031
331.375,1.040
331.405,1.049
331.435,1.025
331.465,0.973
331.495,1.004
331.525,1.080
331.555,1.142
331.585,1.150
331.615,1.142
331.645,1.132
331.675,1.103
331.705,1.082
331.735,1.080
331.765,1.068
331.795,1.056
331.825,1.026
331.855,0.990
331.885,0.974
331.915,0.998
331.945,1.005
331.975,1.013
332.005,1.026
332.035,1.032
332.065,1.023
332.095,1.041
332.125,1.032
332.155,1.028
332.185,1.030
332.215,1.022
332.245,1.005
332.275,1.003
332.305,1.012
332.335,0.979
332.365,0.992
332.395,1.024
332.425,1.051
332.455,1.063
332.485,1.062
332.515,1.069
332.545,1.064
332.575,1.045
332.605,1.040
332.635,1.034
332.665,1.049
332.695,1.035
332.725,1.020
332.755,1.017
332.785,1.016
332.815,1.005
332.845,0.989
332.875,1.003
332.905,1.033
332.935,1.046
332.965,1.045
332.995,1.036
333.025,1.030
333.055,1.021
333.085,1.028
333.115,1.021
333.145,1.035
333.175,1.034
333.205,1.031
333.235,1.021
333.265,1.016
333.295,1.016
333.325,1.011
333.355,0.998
333.385,0.982
333.415,0.959
333.445,0.989
333.475,0.985
333.505,0.999
333.535,1.020
333.565,1.045
333.595,1.074
333.625,1.105
333.655,1.121
333.685,1.117
333.715,1.115
333.745,1.095
333.775,1.075
333.805,1.046
333.835,1.030
333.865,1.019
333.895,1.006
333.925,1.002
333.955,1.030
333.985,1.042
334.015,1.062
334.045,1.095
334.075,1.112
334.105,1.085
334.135,1.039
334.165,1.008
334.195,0.994
334.225,0.961
334.255,0.961
334.285,0.967
334.315,0.968
334.345,0.981
334.375,0.980
334.405,0.986
334.435,0.986
334.465,0.982
334.495,0.989
334.525,0.998
334.555,1.022
334.585,1.032
334.615,1.016
334.645,1.002
334.675,1.002
334.705,1.004
334.735,1.010
334.765,1.026
334.795,1.021
334.825,1.017
334.855,1.022
334.885,1.019
334.915,1.016
334.945,1.017
334.975,1.014
335.005,1.014
335.035,1.009
335.065,1.015
335.095,1.023
335.125,1.012
335.155,1.017
335.185,1.031
335.215,1.023
335.245,1.021
335.275,1.019
335.305,1.025
335.335,1.025
335.365,1.022
335.395,0.989
335.425,1.029
335.455,1.029
335.485,1.020
335.515,1.016
335.545,1.015
335.575,1.038
335.605,1.021
335.635,1.022
335.665,1.016
335.695,1.032
335.725,1.024
335.755,1.021
335.785,1.026
335.815,1.022
335.845,1.021
335.875,1.031
335.905,1.026
335.935,1.036
335.965,1.046
335.995,1.038
336.025,1.043
336.055,1.032
336.085,1.031
336.115,1.034
336.145,1.025
336.175,1.023
336.205,1.021
336.235,1.016
336.265,1.023
336.295,1.037
336.325,1.035
336.355,1.028
336.385,1.025
336.415,1.021
336.445,1.019
336.475,1.023
336.505,1.020
336.535,1.014
336.565,1.017
336.595,1.018
336.625,1.016
336.655,1.021
336.685,1.021
336.715,1.020
336.745,1.020
336.775,1.023
336.805,1.025
336.835,1.025
336.865,1.030
336.895,1.030
336.925,1.022
336.955,1.032
336.985,1.036
337.015,1.039
337.045,1.039
337.075,1.040
337.105,1.047
337.135,1.048
337.165,1.049
337.195,1.045
337.225,1.042
337.255,1.048
337.285,1.040
337.315,1.040
337.345,1.036
337.375,1.035
337.405,1.032
337.435,1.038
337.465,1.034
337.495,1.039
337.525,1.039
337.555,1.040
337.585,1.038
337.615,1.047
337.645,1.054
337.675,1.057
337.705,1.067
337.735,1.010
337.765,1.005
337.795,1.025
337.825,1.033
337.855,1.030
337.885,1.030
337.915,1.027
337.945,1.033
337.975,1.044
338.005,1.023
338.035,1.021
338.065,1.027
338.095,1.029
338.125,1.043
338.155,1.044
338.185,1.044
338.215,1.036
338.245,1.027
338.275,1.015
338.305,1.029
338.335,1.035
338.365,1.030
338.395,1.036
338.425,1.029
338.455,1.020
338.485,1.036
338.515,1.027
338.545,1.023
338.575,1.029
338.605,1.023
338.635,1.032
338.665,1.032
338.695,1.019
338.725,1.012
338.755,1.015
338.785,1.022
338.815,1.023
338.845,1.032
338.875,1.031
338.905,1.034
338.935,1.040
338.965,1.032
338.995,1.026
339.025,1.034
339.055,1.057
339.085,1.049
339.115,1.062
339.145,1.086
339.175,1.067
339.205,1.059
339.235,1.069
339.265,1.067
339.295,1.051
339.325,1.064
339.355,1.048
339.385,1.046
339.415,1.044
339.445,1.059
339.475,1.055
339.505,1.057
339.535,1.058
339.565,1.055
339.595,1.057
339.625,1.083
339.655,1.053
339.685,1.054
339.715,1.052
339.745,1.060
339.775,1.056
339.805,1.053
339.835,1.051
339.865,1.047
339.895,1.038
339.925,1.044
339.955,1.042
339.985,1.052
340.015,1.050
340.045,1.053
340.075,1.055
340.105,1.056
340.135,1.050
340.165,1.048
340.195,1.052
340.225,1.046
340.255,1.048
340.285,1.050
340.315,1.049
340.345,1.047
340.375,1.048
340.405,1.047
340.435,1.050
340.465,1.048
340.495,1.050
340.525,1.048
340.555,1.046
340.585,1.025
340.615,1.048
340.645,1.054
340.675,1.052
340.705,1.052
340.735,1.052
340.765,1.051
340.795,1.051
340.825,1.047
340.855,1.049
340.885,1.046
340.915,1.047
340.945,1.055
340.975,1.050
341.005,1.052
341.035,1.051
341.065,1.048
341.095,1.048
341.125,1.047
341.155,1.051
341.185,1.047
341.215,1.051
341.245,1.054
341.275,1.070
341.305,1.055
341.335,1.057
341.365,1.054
341.395,1.053
341.425,1.049
341.455,1.049
341.485,1.051
341.515,1.052
341.545,1.049
341.575,1.052
341.605,1.049
341.635,1.050
341.665,1.050
341.695,1.050
341.725,1.051
341.755,1.052
341.785,1.051
341.815,1.051
341.845,1.053
341.875,1.049
341.905,1.055
341.935,1.054
341.965,1.054
341.995,1.052
342.025,1.053
342.055,1.050
342.085,1.051
342.115,1.050
342.145,1.052
342.175,1.051
342.205,1.056
342.235,1.056
342.265,1.056
342.295,1.052
342.325,1.048
342.355,1.044
342.385,1.052
342.415,1.050
342.445,1.047
342.475,1.052
342.505,1.048
342.535,1.056
342.565,1.061
342.595,1.056
342.625,1.046
342.655,1.049
342.685,1.050
342.715,1.054
342.745,1.053
342.775,1.045
342.805,1.048
342.835,1.041
342.865,1.045
342.895,1.052
342.925,1.056
342.955,1.062
342.985,1.063
343.015,1.058
343.045,1.048
343.075,1.048
343.105,1.047
343.135,1.053
343.165,1.053
343.195,1.058
343.225,1.051
343.255,1.047
343.285,1.051
343.315,1.052
343.345,1.055
343.375,1.052
343.405,1.047
343.435,1.050
343.465,1.051
343.495,1.055
343.525,1.055
343.555,1.058
343.585,1.060
343.615,1.060
343.645,1.058
343.675,1.058
343.705,1.060
343.735,1.062
343.765,1.048
343.795,1.048
