df_hash,22ZHK4.QHHSTC
264.344,1.072
264.374,1.066
264.404,1.067
264.434,1.077
264.464,1.067
264.494,1.066
264.524,1.073
264.554,1.071
264.584,1.070
264.614,1.062
264.644,1.079
264.674,1.069
264.704,1.062
264.734,1.069
264.764,1.078
264.794,1.077
264.824,1.064
264.854,1.068
264.884,1.072
264.914,1.082
264.944,1.070
264.974,1.069
265.004,1.066
265.034,1.069
265.064,1.070
265.094,1.065
265.124,1.062
265.154,1.067
265.184,1.078
265.214,1.072
265.244,1.068
265.274,1.074
265.304,1.072
265.334,1.065
265.364,1.074
265.394,1.063
265.424,1.064
265.454,1.075
265.484,1.071
265.514,1.071
265.544,1.073
265.574,1.079
265.604,1.069
265.634,1.081
265.664,1.075
265.694,1.080
265.724,1.091
265.754,1.102
265.784,1.093
265.814,1.090
265.844,1.103
265.874,1.090
265.904,1.090
265.934,1.091
265.964,1.089
265.994,1.074
266.024,1.070
266.054,1.067
266.084,1.042
266.114,1.056
266.144,1.048
266.174,1.057
266.204,1.069
266.234,1.061
266.264,1.037
266.294,1.048
266.324,1.046
266.354,1.037
266.384,1.035
266.414,1.059
266.444,1.042
266.474,1.021
266.504,1.041
266.534,1.067
266.564,1.053
266.594,1.009
266.624,1.032
266.654,1.045
266.684,1.030
266.714,1.027
266.744,1.045
266.774,1.025
266.804,1.021
266.834,1.043
266.864,1.028
266.894,1.026
266.924,1.045
266.954,1.030
266.984,1.042
267.014,1.041
267.044,1.026
267.074,1.030
267.104,1.036
267.134,1.036
267.164,1.040
267.194,1.036
267.224,1.039
267.254,1.033
267.284,1.049
267.314,1.035
267.344,1.038
267.374,1.044
267.404,1.038
267.434,1.016
267.464,1.023
267.494,1.036
267.524,1.032
267.554,1.029
267.584,1.012
267.614,1.045
267.644,1.055
267.674,1.000
267.704,1.076
267.734,1.045
267.764,0.998
267.794,0.988
267.824,1.043
267.854,1.045
267.884,1.072
267.914,1.033
267.944,1.022
267.974,1.050
268.004,1.000
268.034,0.992
268.064,1.033
268.094,1.043
268.124,1.057
268.154,1.040
268.184,1.017
268.214,1.044
268.244,1.021
268.274,1.056
268.304,1.087
268.334,1.081
268.364,1.002
268.394,0.951
268.424,0.986
268.454,1.009
268.484,1.007
268.514,1.048
268.544,1.067
268.574,1.040
268.604,1.015
268.634,1.018
268.664,1.038
268.694,1.033
268.724,1.037
268.754,1.037
268.784,1.028
268.814,1.034
268.844,1.012
268.874,1.025
268.904,1.016
268.934,1.025
268.964,1.025
268.994,1.015
269.024,1.035
269.054,1.047
269.084,1.036
269.114,1.039
269.144,1.040
269.174,1.050
269.204,1.023
269.234,1.042
269.264,1.039
269.294,1.030
269.324,1.027
269.354,1.031
269.384,1.038
269.414,1.061
269.444,1.052
269.474,1.035
269.504,1.041
269.534,1.051
269.564,1.063
269.594,1.014
269.624,1.031
269.654,1.059
269.684,1.036
269.714,1.015
269.744,1.005
269.774,1.020
269.804,1.054
269.834,1.071
269.864,1.055
269.894,1.026
269.924,1.019
269.954,1.045
269.984,1.035
270.014,0.998
270.044,0.985
270.074,1.004
270.104,0.988
270.134,1.007
270.164,1.007
270.194,1.021
270.224,1.041
270.254,1.023
270.284,1.041
270.314,1.026
270.344,1.009
270.374,1.034
270.404,1.051
270.434,1.048
270.464,1.070
270.494,1.100
270.524,1.080
270.554,1.070
270.584,1.102
270.614,1.043
270.644,1.037
270.674,1.063
270.704,1.036
270.734,1.019
270.764,1.062
270.794,1.057
270.824,1.047
270.854,1.072
270.884,1.063
270.914,1.075
270.944,1.104
270.974,1.100
271.004,1.058
271.034,1.051
271.064,1.044
271.094,1.062
271.124,1.083
271.154,1.068
271.184,1.046
271.214,1.066
271.244,1.056
271.274,1.031
271.304,1.057
271.334,1.064
271.364,1.055
271.394,1.046
271.424,1.067
271.454,1.069
271.484,1.059
271.514,1.056
271.544,1.053
271.574,1.057
271.604,1.062
271.634,1.070
271.664,1.067
271.694,1.060
271.724,1.062
271.754,1.054
271.784,1.062
271.814,1.061
271.844,1.051
271.874,1.059
271.904,1.051
271.934,1.066
271.964,1.063
271.994,1.059
272.024,1.062
272.054,1.070
272.084,1.065
272.114,1.054
272.144,1.060
272.174,1.062
272.204,1.061
272.234,1.061
272.264,1.064
272.294,1.060
272.324,1.062
272.354,1.062
272.384,1.060
272.414,1.062
272.444,1.062
272.474,1.052
272.504,1.059
272.534,1.066
272.564,1.069
272.594,1.062
272.624,1.054
272.654,1.057
272.684,1.057
272.714,1.059
272.744,1.054
272.774,1.053
272.804,1.067
272.834,1.057
272.864,1.058
272.894,1.067
272.924,1.052
272.954,1.057
272.984,1.047
273.014,1.058
273.044,1.058
273.074,1.053
273.104,1.056
273.134,1.058
273.164,1.059
273.194,1.054
273.224,1.064
273.254,1.062
273.284,1.060
273.314,1.074
273.344,1.062
273.374,1.054
273.404,1.055
273.434,1.066
273.464,1.064
273.494,1.061
273.524,1.056
273.554,1.057
273.584,1.053
273.614,1.054
273.644,1.058
273.674,1.063
273.704,1.057
273.734,1.055
273.764,1.057
273.794,1.057
273.824,1.060
273.854,1.057
273.884,1.049
273.914,1.068
273.944,1.062
273.974,1.058
274.004,1.070
274.034,1.063
274.064,1.058
274.094,1.062
274.124,1.055
274.154,1.061
274.184,1.056
274.214,1.065
274.244,1.051
274.274,1.054
274.304,1.061
274.334,1.065
274.364,1.061
274.394,1.059
274.424,1.067
274.454,1.061
274.484,1.059
274.514,1.052
274.544,1.068
274.574,1.064
274.604,1.056
274.634,1.062
274.664,1.062
274.694,1.051
274.724,1.056
274.754,1.063
274.784,1.058
274.814,1.057
274.844,1.072
274.874,1.060
274.904,1.053
274.934,1.062
274.964,1.063
274.994,1.060
275.024,1.058
275.054,1.051
275.084,1.060
275.114,1.069
275.144,1.055
275.174,1.062
275.204,1.047
275.234,1.057
275.264,1.064
275.294,1.060
275.324,1.061
275.354,1.062
275.384,1.064
275.414,1.065
275.444,1.065
275.474,1.067
275.504,1.070
275.534,1.065
275.564,1.080
275.594,1.097
275.624,1.070
275.654,1.084
275.684,1.087
275.714,1.064
275.744,1.066
275.774,1.056
275.804,1.040
275.834,1.038
275.864,1.057
275.894,1.042
275.924,1.030
275.954,1.049
275.984,1.050
276.014,1.046
276.044,1.036
276.074,1.041
276.104,1.037
276.134,1.032
276.164,1.041
276.194,1.042
276.224,1.035
276.254,1.022
276.284,1.040
276.314,1.025
276.344,1.043
276.374,1.048
276.404,1.047
276.434,1.038
276.464,1.040
276.494,1.046
276.524,1.043
276.554,1.037
276.584,1.046
276.614,1.046
276.644,1.054
276.674,1.050
276.704,1.053
276.734,1.064
276.764,1.047
276.794,1.015
276.824,1.010
276.854,1.010
276.884,1.026
276.914,1.044
276.944,1.042
276.974,1.044
277.004,1.048
277.034,1.022
277.064,1.032
277.094,1.020
277.124,0.988
277.154,1.004
277.184,1.032
277.214,1.008
277.244,1.000
277.274,1.032
277.304,1.080
277.334,1.084
277.364,1.109
277.394,1.121
277.424,1.152
277.454,1.163
277.484,1.090
277.514,1.059
277.544,1.096
277.574,1.029
277.604,0.950
277.634,0.979
277.664,0.995
277.694,1.003
277.724,1.056
277.754,1.080
277.784,1.054
277.814,1.052
277.844,1.053
277.874,1.021
277.904,1.019
277.934,1.032
277.964,1.011
277.994,1.023
278.024,1.056
278.054,1.108
278.084,1.009
278.114,0.985
278.144,1.028
278.174,1.023
278.204,1.042
278.234,1.052
278.264,1.039
278.294,1.057
278.324,1.058
278.354,1.050
278.384,1.051
278.414,1.038
278.444,1.052
278.474,1.040
278.504,1.065
278.534,1.016
278.564,1.052
278.594,1.027
278.624,1.051
278.654,1.066
278.684,1.040
278.714,1.060
278.744,1.061
278.774,1.086
278.804,1.058
278.834,1.048
278.864,1.056
278.894,1.070
278.924,1.053
278.954,1.073
278.984,1.055
279.014,1.062
279.044,1.082
279.074,1.042
279.104,1.065
279.134,1.054
279.164,1.030
279.194,1.068
279.224,1.059
279.254,1.068
279.284,1.061
279.314,1.062
279.344,1.062
279.374,1.064
279.404,1.062
279.434,1.059
279.464,1.060
279.494,1.063
279.524,1.059
279.554,1.068
279.584,1.057
279.614,1.051
279.644,1.072
279.674,1.066
279.704,1.056
279.734,1.056
279.764,1.071
279.794,1.075
279.824,1.060
279.854,1.052
279.884,1.075
279.914,1.064
279.944,1.056
279.974,1.049
280.004,1.065
280.034,1.054
280.064,1.062
280.094,1.066
280.124,1.064
280.154,1.059
280.184,1.054
280.214,1.056
280.244,1.053
280.274,1.062
280.304,1.060
280.334,1.062
280.364,1.065
280.394,1.058
280.424,1.062
280.454,1.065
280.484,1.053
280.514,1.068
280.544,1.067
280.574,1.054
280.604,1.057
280.634,1.060
280.664,1.066
280.694,1.058
280.724,1.066
280.754,1.068
280.784,1.064
280.814,1.062
280.844,1.058
280.874,1.062
280.904,1.057
280.934,1.055
280.964,1.062
280.994,1.059
281.024,1.063
281.054,1.068
281.084,1.058
281.114,1.062
281.144,1.069
281.174,1.072
281.204,1.064
281.234,1.060
281.264,1.058
281.294,1.068
281.324,1.061
281.354,1.065
281.384,1.063
281.414,1.068
281.444,1.062
281.474,1.062
281.504,1.065
281.534,1.053
281.564,1.051
281.594,1.065
281.624,1.070
281.654,1.069
281.684,1.060
281.714,1.052
281.744,1.069
281.774,1.072
281.804,1.073
281.834,1.062
281.864,1.057
281.894,1.056
281.924,1.054
281.954,1.060
281.984,1.063
282.014,1.065
282.044,1.071
282.074,1.057
282.104,1.053
282.134,1.051
282.164,1.051
282.194,1.066
282.224,1.064
282.254,1.061
282.284,1.062
282.314,1.072
282.344,1.067
282.374,1.067
282.404,1.062
282.434,1.067
282.464,1.065
282.494,1.072
282.524,1.064
282.554,1.057
282.584,1.055
282.614,1.056
282.644,1.067
282.674,1.068
282.704,1.069
282.734,1.059
282.764,1.062
282.794,1.067
282.824,1.063
282.854,1.061
282.884,1.065
282.914,1.060
282.944,1.070
282.974,1.063
283.004,1.065
283.034,1.060
283.064,1.071
283.094,1.064
283.124,1.062
283.154,1.066
283.184,1.065
283.214,1.062
283.244,1.062
283.274,1.070
283.304,1.062
283.334,1.067
283.364,1.069
283.394,1.062
283.424,1.062
283.454,1.061
283.484,1.062
283.514,1.065
283.544,1.062
283.574,1.060
283.604,1.062
283.634,1.067
283.664,1.062
283.694,1.060
283.724,1.057
283.754,1.062
283.784,1.062
283.814,1.062
283.844,1.056
283.874,1.067
283.904,1.078
283.934,1.062
283.964,1.064
283.994,1.066
284.024,1.069
284.054,1.065
284.084,1.056
284.114,1.065
284.144,1.064
284.174,1.067
284.204,1.062
284.234,1.059
284.264,1.062
284.294,1.066
284.324,1.058
284.354,1.064
284.384,1.071
284.414,1.067
284.444,1.077
284.474,1.063
284.504,1.063
284.534,1.069
284.564,1.064
284.594,1.073
284.624,1.079
284.654,1.075
284.684,1.083
284.714,1.092
284.744,1.076
284.774,1.061
284.804,1.071
284.834,1.098
284.864,1.089
284.894,1.077
284.924,1.056
284.954,1.067
284.984,1.048
285.014,1.042
285.044,1.044
285.074,1.026
285.104,1.030
285.134,1.070
285.164,1.067
285.194,1.079
285.224,1.004
285.254,0.920
285.284,1.007
285.314,1.021
285.344,1.033
285.374,1.067
285.404,1.008
285.434,1.045
285.464,1.032
285.494,0.982
285.524,1.042
285.554,1.045
285.584,1.031
285.614,0.985
285.644,1.017
285.674,1.026
285.704,1.021
285.734,1.001
285.764,1.039
285.794,1.045
285.824,1.020
285.854,1.035
285.884,1.062
285.914,0.980
285.944,1.062
285.974,1.125
286.004,1.021
286.034,0.922
286.064,1.071
286.094,1.015
286.124,0.958
286.154,1.051
286.184,1.041
286.214,1.036
286.244,1.046
286.274,1.045
286.304,1.065
286.334,1.082
286.364,1.051
286.394,1.033
286.424,1.045
286.454,1.049
286.484,1.042
286.514,1.041
286.544,1.055
286.574,1.040
286.604,1.048
286.634,1.052
286.664,1.053
286.694,1.043
286.724,1.060
286.754,1.065
286.784,1.033
286.814,1.033
286.844,1.033
286.874,1.037
286.904,1.029
286.934,1.040
286.964,1.033
286.994,1.022
287.024,1.032
287.054,1.048
287.084,1.031
287.114,1.026
287.144,1.028
287.174,1.048
287.204,1.030
287.234,1.030
287.264,1.049
287.294,1.034
287.324,1.019
287.354,1.016
287.384,1.055
287.414,1.044
287.444,1.039
287.474,1.089
287.504,1.100
287.534,1.077
287.564,1.092
287.594,1.093
287.624,1.063
287.654,1.052
287.684,1.057
287.714,1.055
287.744,1.068
287.774,1.071
287.804,1.062
287.834,1.061
287.864,1.057
287.894,1.068
287.924,1.057
287.954,1.047
287.984,1.059
288.014,1.040
288.044,1.062
288.074,1.062
288.104,1.041
288.134,1.038
288.164,1.044
288.194,1.057
288.224,1.062
288.254,1.078
288.284,1.061
288.314,1.052
288.344,1.062
288.374,1.064
288.404,1.047
288.434,1.038
288.464,1.047
288.494,1.039
288.524,1.053
288.554,1.062
288.584,1.062
288.614,1.065
288.644,1.077
288.674,1.078
288.704,1.074
288.734,1.073
288.764,1.062
288.794,1.081
288.824,1.082
288.854,1.079
288.884,1.075
288.914,1.083
288.944,1.074
288.974,1.064
289.004,1.059
289.034,1.058
289.064,1.054
289.094,1.053
289.124,1.044
289.154,1.042
289.184,1.040
289.214,1.046
289.244,1.053
289.274,1.046
289.304,1.043
289.334,1.041
289.364,1.058
289.394,1.058
289.424,1.048
289.454,1.053
289.484,1.050
289.514,1.069
289.544,1.083
289.574,1.052
289.604,1.044
289.634,1.063
289.664,1.056
289.694,1.037
289.724,1.028
289.754,1.024
289.784,1.027
289.814,1.025
289.844,1.026
289.874,1.026
289.904,1.044
289.934,1.049
289.964,1.058
289.994,1.077
290.024,1.088
290.054,1.088
290.084,1.084
290.114,1.090
290.144,1.091
290.174,1.083
290.204,1.074
290.234,1.080
290.264,1.069
290.294,1.063
290.324,1.059
290.354,1.056
290.384,1.057
290.414,1.042
290.444,1.072
290.474,1.083
290.504,1.074
290.534,1.077
290.564,1.073
290.594,1.075
290.624,1.067
290.654,1.056
290.684,1.057
290.714,1.070
290.744,1.066
290.774,1.057
290.804,1.054
290.834,1.045
290.864,1.056
290.894,1.055
290.924,1.053
290.954,1.057
290.984,1.068
291.014,1.058
291.044,1.063
291.074,1.070
291.104,1.068
291.134,1.065
291.164,1.069
291.194,1.069
291.224,1.070
291.254,1.061
291.284,1.053
291.314,1.066
291.344,1.075
291.374,1.065
291.404,1.070
291.434,1.066
291.464,1.062
291.494,1.062
291.524,1.063
291.554,1.061
291.584,1.069
291.614,1.067
291.644,1.063
291.674,1.073
291.704,1.068
291.734,1.075
291.764,1.068
291.794,1.064
291.824,1.063
291.854,1.062
291.884,1.071
291.914,1.063
291.944,1.062
291.974,1.079
292.004,1.069
292.034,1.062
292.064,1.058
292.094,1.062
292.124,1.064
292.154,1.064
292.184,1.062
292.214,1.067
292.244,1.069
292.274,1.066
292.304,1.066
292.334,1.064
292.364,1.068
292.394,1.065
292.424,1.071
292.454,1.064
292.484,1.070
292.514,1.066
292.544,1.069
292.574,1.057
292.604,1.068
292.634,1.082
292.664,1.064
292.694,1.066
292.724,1.077
292.754,1.060
292.784,1.073
292.814,1.087
292.844,1.076
292.874,1.063
292.904,1.065
292.934,1.055
292.964,1.045
292.994,1.060
293.024,1.066
293.054,1.061
293.084,1.087
293.114,1.064
293.144,1.079
293.174,1.069
293.204,1.061
293.234,1.059
293.264,1.051
293.294,1.049
293.324,1.048
293.354,1.043
293.384,1.054
293.414,1.055
293.444,1.057
293.474,1.062
293.504,1.059
293.534,1.053
293.564,1.055
293.594,1.062
293.624,1.064
293.654,1.066
293.684,1.076
293.714,1.074
293.744,1.067
293.774,1.076
293.804,1.080
293.834,1.081
293.864,1.079
293.894,1.071
293.924,1.072
293.954,1.077
293.984,1.070
294.014,1.060
294.044,1.057
294.074,1.069
294.104,1.069
294.134,1.062
294.164,1.058
294.194,1.058
294.224,1.062
294.254,1.063
294.284,1.068
294.314,1.062
294.344,1.068
294.374,1.069
294.404,1.065
294.434,1.068
294.464,1.066
294.494,1.071
294.524,1.083
294.554,1.068
294.584,1.074
294.614,1.074
294.644,1.070
294.674,1.066
294.704,1.067
294.734,1.069
294.764,1.062
294.794,1.067
294.824,1.063
294.854,1.062
294.884,1.057
294.914,1.068
294.944,1.068
294.974,1.062
295.004,1.059
295.034,1.063
295.064,1.067
295.094,1.069
295.124,1.063
295.154,1.067
295.184,1.062
295.214,1.066
295.244,1.062
295.274,1.079
295.304,1.070
295.334,1.067
295.364,1.071
295.394,1.065
295.424,1.060
295.454,1.057
295.484,1.065
295.514,1.067
295.544,1.066
295.574,1.069
295.604,1.065
295.634,1.063
295.664,1.062
295.694,1.072
295.724,1.066
295.754,1.077
295.784,1.066
295.814,1.067
295.844,1.065
295.874,1.066
295.904,1.070
295.934,1.071
295.964,1.065
295.994,1.066
296.024,1.067
296.054,1.062
296.084,1.060
296.114,1.066
296.144,1.062
296.174,1.059
296.204,1.069
296.234,1.064
296.264,1.060
296.294,1.062
296.324,1.059
296.354,1.068
296.384,1.072
296.414,1.074
296.444,1.069
296.474,1.070
296.504,1.068
296.534,1.068
296.564,1.066
296.594,1.060
296.624,1.062
296.654,1.065
296.684,1.068
296.714,1.068
296.744,1.072
296.774,1.065
296.804,1.068
296.834,1.070
296.864,1.058
296.894,1.047
296.924,1.063
296.954,1.073
296.984,1.070
297.014,1.070
297.044,1.062
297.074,1.067
297.104,1.081
297.134,1.072
297.164,1.082
297.194,1.101
297.224,1.119
297.254,1.156
297.284,1.156
297.314,1.154
297.344,1.126
297.374,1.146
297.404,1.105
297.434,1.108
297.464,1.077
297.494,1.073
297.524,1.053
297.554,1.012
297.584,1.027
297.614,1.024
297.644,0.996
297.674,1.035
297.704,1.029
297.734,1.024
297.764,0.976
297.794,1.015
297.824,1.021
297.854,1.001
297.884,1.024
297.914,1.056
297.944,1.059
297.974,1.047
298.004,1.027
298.034,1.024
298.064,1.000
298.094,1.029
298.124,1.021
298.154,1.017
298.184,1.026
298.214,1.059
298.244,1.047
298.274,1.046
298.304,1.021
298.334,1.024
298.364,1.042
298.394,1.023
298.424,1.035
298.454,1.061
298.484,1.037
298.514,1.055
298.544,1.065
298.574,1.068
298.604,1.072
298.634,1.059
298.664,1.068
298.694,1.079
298.724,1.048
298.754,1.080
298.784,1.097
298.814,1.083
298.844,1.103
298.874,1.083
298.904,1.062
298.934,1.055
298.964,1.106
298.994,1.084
299.024,1.062
299.054,1.063
299.084,1.025
299.114,1.075
299.144,1.049
299.174,1.034
299.204,1.090
299.234,1.060
299.264,1.056
299.294,1.084
299.324,1.075
299.354,1.042
299.384,1.082
299.414,1.090
299.444,1.063
299.474,1.074
299.504,1.068
299.534,1.057
299.564,1.061
299.594,1.059
299.624,1.062
299.654,1.064
299.684,1.073
299.714,1.071
299.744,1.062
299.774,1.068
299.804,1.070
299.834,1.061
299.864,1.064
299.894,1.065
299.924,1.069
299.954,1.055
299.984,1.060
300.014,1.064
300.044,1.069
300.074,1.061
300.104,1.064
300.134,1.062
300.164,1.067
300.194,1.064
300.224,1.075
300.254,1.065
300.284,1.078
300.314,1.071
300.344,1.062
300.374,1.058
300.404,1.065
300.434,1.070
300.464,1.064
300.494,1.064
300.524,1.062
300.554,1.060
300.584,1.059
300.614,1.064
300.644,1.066
300.674,1.068
300.704,1.065
300.734,1.061
300.764,1.058
300.794,1.071
300.824,1.064
300.854,1.062
300.884,1.063
300.914,1.073
300.944,1.070
300.974,1.064
301.004,1.059
301.034,1.060
301.064,1.073
301.094,1.069
301.124,1.061
301.154,1.060
301.184,1.066
301.214,1.074
301.244,1.075
301.274,1.071
301.304,1.062
301.334,1.065
301.364,1.069
301.394,1.068
301.424,1.061
301.454,1.060
301.484,1.072
301.514,1.073
301.544,1.067
301.574,1.067
301.604,1.069
301.634,1.064
301.664,1.067
301.694,1.066
301.724,1.067
301.754,1.060
301.784,1.060
301.814,1.062
301.844,1.056
301.874,1.061
301.904,1.066
301.934,1.066
301.964,1.062
301.994,1.063
302.024,1.064
302.054,1.070
302.084,1.071
302.114,1.066
302.144,1.066
302.174,1.063
302.204,1.068
302.234,1.069
302.264,1.071
302.294,1.069
302.324,1.070
302.354,1.062
302.384,1.062
302.414,1.067
302.444,1.071
302.474,1.063
302.504,1.062
302.534,1.074
302.564,1.067
302.594,1.065
302.624,1.068
302.654,1.066
302.684,1.065
302.714,1.064
302.744,1.076
302.774,1.070
302.804,1.068
302.834,1.070
302.864,1.062
302.894,1.072
302.924,1.065
302.954,1.068
302.984,1.075
303.014,1.063
303.044,1.070
303.074,1.071
303.104,1.062
303.134,1.065
303.164,1.066
303.194,1.067
303.224,1.066
303.254,1.060
303.284,1.071
303.314,1.070
303.344,1.062
303.374,1.060
303.404,1.070
303.434,1.076
303.464,1.070
303.494,1.062
303.524,1.068
303.554,1.068
303.584,1.071
303.614,1.068
303.644,1.070
303.674,1.057
303.704,1.067
303.734,1.068
303.764,1.066
303.794,1.064
303.824,1.067
303.854,1.073
303.884,1.065
303.914,1.068
303.944,1.066
303.974,1.057
304.004,1.062
304.034,1.068
304.064,1.070
304.094,1.062
304.124,1.062
304.154,1.075
304.184,1.069
304.214,1.072
304.244,1.070
304.274,1.071
304.304,1.065
304.334,1.072
304.364,1.069
304.394,1.062
304.424,1.062
304.454,1.073
304.484,1.061
304.514,1.069
304.544,1.066
304.574,1.058
304.604,1.067
304.634,1.075
304.664,1.066
304.694,1.063
304.724,1.065
304.754,1.066
304.784,1.066
304.814,1.066
304.844,1.065
304.874,1.064
304.904,1.064
304.934,1.061
304.964,1.070
304.994,1.063
305.024,1.061
305.054,1.071
305.084,1.071
305.114,1.067
305.144,1.058
305.174,1.062
305.204,1.065
305.234,1.075
305.264,1.062
305.294,1.060
305.324,1.078
305.354,1.069
305.384,1.062
305.414,1.059
305.444,1.066
305.474,1.068
305.504,1.064
305.534,1.064
305.564,1.068
305.594,1.062
305.624,1.069
305.654,1.071
305.684,1.071
305.714,1.066
305.744,1.063
305.774,1.066
305.804,1.065
305.834,1.064
305.864,1.064
305.894,1.059
305.924,1.072
305.954,1.062
305.984,1.064
306.014,1.070
306.044,1.062
306.074,1.066
306.104,1.064
306.134,1.066
306.164,1.066
306.194,1.071
306.224,1.065
306.254,1.069
306.284,1.077
306.314,1.066
306.344,1.065
306.374,1.062
306.404,1.074
306.434,1.077
306.464,1.067
306.494,1.067
306.524,1.063
306.554,1.061
306.584,1.065
306.614,1.069
306.644,1.059
306.674,1.057
306.704,1.068
306.734,1.068
306.764,1.068
306.794,1.066
306.824,1.063
306.854,1.067
306.884,1.061
306.914,1.071
306.944,1.071
306.974,1.067
307.004,1.069
307.034,1.067
307.064,1.070
307.094,1.060
307.124,1.055
307.154,1.074
307.184,1.065
307.214,1.076
307.244,1.062
307.274,1.068
307.304,1.067
307.334,1.074
307.364,1.065
307.394,1.058
307.424,1.067
307.454,1.074
307.484,1.061
307.514,1.064
307.544,1.062
307.574,1.066
307.604,1.076
307.634,1.066
307.664,1.057
307.694,1.067
307.724,1.073
307.754,1.077
307.784,1.060
307.814,1.073
307.844,1.069
307.874,1.056
307.904,1.071
307.934,1.064
307.964,1.084
307.994,1.069
308.024,1.069
308.054,1.061
308.084,1.064
308.114,1.065
308.144,1.057
308.174,1.067
308.204,1.067
308.234,1.059
308.264,1.058
308.294,1.067
308.324,1.056
308.354,1.071
308.384,1.077
308.414,1.071
308.444,1.071
308.474,1.068
308.504,1.060
308.534,1.062
308.564,1.074
308.594,1.062
308.624,1.062
308.654,1.068
308.684,1.072
308.714,1.062
308.744,1.069
308.774,1.075
308.804,1.066
308.834,1.073
308.864,1.072
308.894,1.067
308.924,1.058
308.954,1.068
308.984,1.073
309.014,1.066
309.044,1.066
309.074,1.072
309.104,1.068
309.134,1.069
309.164,1.066
309.194,1.069
309.224,1.065
309.254,1.068
309.284,1.067
309.314,1.062
309.344,1.064
309.374,1.073
309.404,1.076
309.434,1.069
309.464,1.072
309.494,1.067
309.524,1.072
309.554,1.072
309.584,1.065
309.614,1.074
309.644,1.077
309.674,1.072
309.704,1.071
309.734,1.060
309.764,1.063
309.794,1.075
309.824,1.068
309.854,1.068
309.884,1.067
309.914,1.066
309.944,1.067
309.974,1.063
310.004,1.065
310.034,1.062
310.064,1.067
310.094,1.070
310.124,1.078
310.154,1.071
310.184,1.071
310.214,1.072
310.244,1.071
310.274,1.071
310.304,1.070
310.334,1.073
310.364,1.077
310.394,1.069
310.424,1.064
310.454,1.066
310.484,1.072
310.514,1.060
310.544,1.062
310.574,1.073
310.604,1.078
310.634,1.076
310.664,1.089
310.694,1.110
310.724,1.099
310.754,1.094
310.784,1.104
310.814,1.112
310.844,1.112
310.874,1.100
310.904,1.082
310.934,1.064
310.964,1.045
310.994,1.058
311.024,1.053
311.054,1.048
311.084,1.036
311.114,1.045
311.144,1.038
311.174,1.054
311.204,1.095
311.234,1.072
311.264,1.031
311.294,1.046
311.324,1.020
311.354,0.984
311.384,1.009
311.414,1.043
311.444,1.022
311.474,1.007
311.504,1.016
311.534,1.032
311.564,1.030
311.594,1.023
311.624,1.005
311.654,1.011
311.684,1.024
311.714,1.035
311.744,1.038
311.774,0.969
311.804,0.971
311.834,1.027
311.864,0.999
311.894,1.000
311.924,1.108
311.954,1.052
311.984,0.991
312.014,1.026
312.044,1.074
312.074,1.067
312.104,1.101
312.134,1.122
312.164,1.082
312.194,1.054
312.224,1.031
312.254,1.038
312.284,1.074
312.314,1.095
312.344,1.110
312.374,1.123
312.404,1.096
312.434,1.098
312.464,1.096
312.494,1.089
312.524,1.081
312.554,1.071
312.584,1.065
312.614,1.048
312.644,1.043
312.674,1.056
312.704,1.051
312.734,1.044
312.764,1.074
312.794,1.069
312.824,1.047
312.854,1.050
312.884,1.058
312.914,1.071
312.944,1.058
312.974,1.062
313.004,1.074
313.034,1.064
313.064,1.052
313.094,1.065
313.124,1.073
313.154,1.069
313.184,1.055
313.214,1.065
313.244,1.079
313.274,1.055
313.304,1.079
313.334,1.070
313.364,1.053
313.394,1.050
313.424,1.062
313.454,1.063
313.484,1.055
313.514,1.070
313.544,1.062
313.574,1.054
313.604,1.066
313.634,1.062
313.664,1.060
313.694,1.062
313.724,1.078
313.754,1.074
313.784,1.060
313.814,1.063
313.844,1.075
313.874,1.058
313.904,1.052
313.934,1.062
313.964,1.073
313.994,1.063
314.024,1.066
314.054,1.072
314.084,1.074
314.114,1.080
314.144,1.099
314.174,1.106
314.204,1.094
314.234,1.091
314.264,1.081
314.294,1.067
314.324,1.056
314.354,1.057
314.384,1.055
314.414,1.032
314.444,1.026
314.474,1.036
314.504,1.050
314.534,1.038
314.564,1.031
314.594,1.048
314.624,1.049
314.654,1.039
314.684,1.050
314.714,1.064
314.744,1.042
314.774,1.048
314.804,1.066
314.834,1.067
314.864,1.054
314.894,1.055
314.924,1.061
314.954,1.054
314.984,1.062
315.014,1.060
315.044,1.057
315.074,1.043
315.104,1.044
315.134,1.059
315.164,1.074
315.194,1.059
315.224,1.041
315.254,1.061
315.284,1.068
315.314,1.064
315.344,1.049
315.374,1.055
315.404,1.069
315.434,1.068
315.464,1.058
315.494,1.062
315.524,1.073
315.554,1.065
315.584,1.056
315.614,1.052
315.644,1.059
315.674,1.074
315.704,1.059
315.734,1.047
315.764,1.056
315.794,1.081
315.824,1.059
315.854,1.055
315.884,1.048
315.914,1.069
315.944,1.057
315.974,1.045
316.004,1.061
316.034,1.076
316.064,1.065
316.094,1.064
316.124,1.064
316.154,1.076
316.184,1.067
316.214,1.056
316.244,1.051
316.274,1.051
316.304,1.062
316.334,1.062
316.364,1.050
316.394,1.047
316.424,1.062
316.454,1.060
316.484,1.062
316.514,1.053
316.544,1.060
316.574,1.058
316.604,1.057
316.634,1.062
316.664,1.064
316.694,1.059
316.724,1.066
