df_hash,22ZHK4.VNCQ3E
166.740,926
166.765,783
166.790,641
166.815,486
166.840,307
166.865,120
166.890,-63
166.915,-269
166.940,-519
166.965,-752
166.990,-813
167.015,-576
167.040,-78
167.065,471
167.090,857
167.115,1020
167.140,1065
167.165,1119
167.190,1190
167.215,1197
167.240,1096
167.265,956
167.290,881
167.315,894
167.340,911
167.365,845
167.390,694
167.415,523
167.440,373
167.465,217
167.490,18
167.515,-200
167.540,-383
167.565,-526
167.590,-697
167.615,-939
167.640,-1158
167.665,-1158
167.690,-816
167.715,-228
167.740,350
167.765,714
167.790,858
167.815,926
167.840,1027
167.865,1126
167.890,1125
167.915,1003
167.940,854
167.965,778
167.990,774
168.015,761
168.040,677
168.065,541
168.090,402
168.115,265
168.140,94
168.165,-113
168.190,-309
168.215,-457
168.240,-596
168.265,-793
168.290,-1021
168.315,-1122
168.340,-933
168.365,-458
168.390,98
168.415,505
168.440,692
168.465,763
168.490,843
168.515,938
168.540,966
168.565,890
168.590,773
168.615,710
168.640,713
168.665,719
168.690,671
168.715,578
168.740,477
168.765,367
168.790,219
168.815,38
168.840,-127
168.865,-250
168.890,-377
168.915,-568
168.940,-783
168.965,-863
168.990,-665
169.015,-215
169.040,291
169.065,656
169.090,830
169.115,903
169.140,964
169.165,1007
169.190,981
169.215,887
169.240,793
169.265,764
169.290,785
169.315,793
169.340,746
169.365,646
169.390,513
169.415,353
169.440,174
169.465,0
169.490,-157
169.515,-326
169.540,-546
169.565,-778
169.590,-885
169.615,-728
169.640,-314
169.665,178
169.690,542
169.715,707
169.740,757
169.765,804
169.790,859
169.815,859
169.840,775
169.865,668
169.890,617
169.915,634
169.940,654
169.965,616
169.990,516
170.015,386
170.040,245
170.065,93
170.090,-63
170.115,-214
170.140,-372
170.165,-570
170.190,-788
170.215,-904
170.240,-768
170.265,-349
170.290,196
170.315,634
170.340,851
170.365,920
170.390,983
170.415,1081
170.440,1138
170.465,1083
170.490,953
170.515,856
170.540,840
170.565,849
170.590,800
170.615,679
170.640,530
170.665,384
170.690,220
170.715,23
170.740,-181
170.765,-358
170.790,-527
170.815,-738
170.840,-969
170.865,-1073
170.890,-890
170.915,-421
170.940,132
170.965,531
170.990,698
171.015,745
171.040,814
171.065,916
171.090,957
171.115,877
171.140,739
171.165,654
171.190,651
171.215,663
171.240,615
171.265,509
171.290,388
171.315,266
171.340,115
171.365,-70
171.390,-246
171.415,-375
171.440,-493
171.465,-670
171.490,-884
171.515,-979
171.540,-787
171.565,-310
171.590,249
171.615,657
171.640,841
171.665,907
171.690,981
171.715,1073
171.740,1102
171.765,1029
171.790,922
171.815,874
171.840,894
171.865,907
171.890,851
171.915,738
171.940,615
171.965,493
171.990,340
172.015,151
172.040,-29
172.065,-171
172.090,-311
172.115,-509
172.140,-727
172.165,-807
172.190,-603
172.215,-144
172.240,362
172.265,701
172.290,827
172.315,852
172.340,888
172.365,926
172.390,891
172.415,771
172.440,655
172.465,629
172.490,669
172.515,678
172.540,596
172.565,460
172.590,332
172.615,216
172.640,67
172.665,-124
172.690,-306
172.715,-439
172.740,-567
172.765,-761
172.790,-988
172.815,-1072
172.840,-847
172.865,-336
172.890,231
172.915,618
172.940,772
172.965,824
172.990,905
173.015,1011
173.040,1046
173.065,974
173.090,865
173.115,815
173.140,828
173.165,828
173.190,763
173.215,648
173.240,525
173.265,393
173.290,223
173.315,23
173.340,-156
173.365,-295
173.390,-448
173.415,-666
173.440,-885
173.465,-925
173.490,-652
173.515,-133
173.540,393
173.565,726
173.590,852
173.615,902
173.640,975
173.665,1045
173.690,1030
173.715,920
173.740,799
173.765,740
173.790,732
173.815,710
173.840,637
173.865,529
173.890,406
173.915,258
173.940,78
173.965,-104
173.990,-253
174.015,-387
174.040,-567
174.065,-794
174.090,-942
174.115,-839
174.140,-437
174.165,106
174.190,558
174.215,794
174.240,877
174.265,936
174.290,1014
174.315,1053
174.340,994
174.365,871
174.390,768
174.415,730
174.440,721
174.465,686
174.490,603
174.515,485
174.540,340
174.565,168
174.590,-16
174.615,-183
174.640,-328
174.665,-496
174.690,-715
174.715,-920
174.740,-959
174.765,-715
174.790,-239
174.815,271
174.840,625
174.865,774
174.890,812
174.915,844
174.940,886
174.965,887
174.990,813
175.015,709
175.040,648
175.065,654
175.090,683
175.115,662
175.140,560
175.165,404
175.190,250
175.215,129
175.240,19
175.265,-132
175.290,-349
175.315,-573
175.340,-680
175.365,-559
175.390,-211
175.415,240
175.440,622
175.465,834
175.490,895
175.515,891
175.540,879
175.565,854
175.590,784
175.615,676
175.640,585
175.665,557
175.690,574
175.715,564
175.740,465
175.765,287
175.790,100
175.815,-40
175.840,-151
175.865,-303
175.890,-536
175.915,-786
175.940,-905
175.965,-769
175.990,-387
176.015,97
176.040,502
176.065,736
176.090,830
176.115,871
176.140,912
176.165,932
176.190,889
176.215,785
176.240,676
176.265,619
176.290,619
176.315,615
176.340,539
176.365,373
176.390,173
176.415,5
176.440,-117
176.465,-254
176.490,-469
176.515,-730
176.540,-900
176.565,-824
176.590,-475
176.615,14
176.640,446
176.665,707
176.690,827
176.715,901
176.740,978
176.765,1022
176.790,988
176.815,888
176.840,790
176.865,743
176.890,735
176.915,712
176.940,632
176.965,494
176.990,320
177.015,139
177.040,-29
177.065,-180
177.090,-339
177.115,-539
177.140,-768
177.165,-922
177.190,-858
177.215,-518
177.240,-15
177.265,437
177.290,695
177.315,790
177.340,856
177.365,966
177.390,1061
177.415,1048
177.440,928
177.465,807
177.490,773
177.515,801
177.540,788
177.565,679
177.590,516
177.615,368
177.640,241
177.665,88
177.690,-102
177.715,-284
177.740,-411
177.765,-524
177.790,-694
177.815,-907
177.840,-1008
177.865,-831
177.890,-379
177.915,150
177.940,530
177.965,696
177.990,764
178.015,865
178.040,997
178.065,1053
178.090,980
178.115,854
178.140,795
178.165,830
178.190,869
178.215,819
178.240,686
178.265,550
178.290,451
178.315,344
178.340,178
178.365,-21
178.390,-178
178.415,-267
178.440,-362
178.465,-541
178.490,-760
178.515,-849
178.540,-665
178.565,-239
178.590,241
178.615,596
178.640,781
178.665,876
178.690,957
178.715,1024
178.740,1031
178.765,972
178.790,898
178.815,864
178.840,874
178.865,884
178.890,852
178.915,764
178.940,636
178.965,490
178.990,347
179.015,212
179.040,79
179.065,-71
179.090,-240
179.115,-397
179.140,-511
179.165,-602
179.190,-734
179.215,-935
179.240,-1118
179.265,-1115
179.290,-819
179.315,-306
179.340,213
179.365,560
179.390,722
179.415,811
179.440,923
179.465,1043
179.490,1096
179.515,1055
179.540,979
179.565,944
179.590,961
179.615,981
179.640,949
179.665,857
179.690,729
179.715,588
179.740,446
179.765,306
179.790,165
179.815,17
179.840,-140
179.865,-289
179.890,-406
179.915,-499
179.940,-619
179.965,-800
179.990,-982
180.015,-1016
180.040,-785
180.065,-325
180.090,178
180.115,542
180.140,722
180.165,815
180.190,925
180.215,1053
180.240,1126
180.265,1100
180.290,1018
180.315,962
180.340,966
180.365,989
180.390,971
180.415,887
180.440,757
180.465,613
180.490,473
180.515,338
180.540,198
180.565,47
180.590,-113
180.615,-263
180.640,-383
180.665,-485
180.690,-618
180.715,-808
180.740,-993
180.765,-1026
180.790,-795
180.815,-335
180.840,173
180.865,545
180.890,731
180.915,820
180.940,918
180.965,1035
180.990,1102
181.015,1070
181.040,979
181.065,914
181.090,915
181.115,943
181.140,932
181.165,852
181.190,726
181.215,592
181.240,469
181.265,347
181.290,212
181.315,61
181.340,-90
181.365,-221
181.390,-323
181.415,-421
181.440,-561
181.465,-746
181.490,-895
181.515,-870
181.540,-589
181.565,-119
181.590,349
181.615,650
181.640,763
181.665,795
181.690,845
181.715,908
181.740,909
181.765,825
181.790,726
181.815,698
181.840,744
181.865,777
181.890,724
181.915,598
181.940,468
181.965,367
181.990,258
182.015,99
182.040,-87
182.065,-239
182.090,-337
182.115,-442
182.140,-620
182.165,-829
182.190,-914
182.215,-736
182.240,-304
182.265,207
182.290,602
182.315,799
182.340,865
182.365,910
182.390,976
182.415,1020
182.440,989
182.465,896
182.490,815
182.515,799
182.540,828
182.565,832
182.590,763
182.615,637
182.640,508
182.665,400
182.690,289
182.715,137
182.740,-44
182.765,-205
182.790,-315
182.815,-412
182.840,-566
182.865,-781
182.890,-948
182.915,-904
182.940,-573
182.965,-47
182.990,468
183.015,804
183.040,938
183.065,970
183.090,1004
183.115,1059
183.140,1077
183.165,1014
183.190,900
183.215,810
183.240,791
183.265,809
183.290,792
183.315,697
183.340,552
183.365,412
183.390,297
183.415,173
183.440,3
183.465,-198
183.490,-373
183.515,-489
183.540,-587
183.565,-741
183.590,-959
183.615,-1122
183.640,-1059
183.665,-695
183.690,-132
183.715,409
183.740,758
183.765,900
183.790,949
183.815,1011
183.840,1095
183.865,1136
183.890,1087
183.915,984
183.940,905
183.965,893
183.990,915
184.015,903
184.040,821
184.065,688
184.090,551
184.115,426
184.140,288
184.165,109
184.190,-98
184.215,-288
184.240,-425
184.265,-541
184.290,-699
184.315,-915
184.340,-1092
184.365,-1065
184.390,-741
184.415,-199
184.440,347
184.465,703
184.490,834
184.515,853
184.540,884
184.565,945
184.590,965
184.615,902
184.640,802
184.665,757
184.690,791
184.715,838
184.740,813
184.765,706
184.790,578
184.815,473
184.840,369
184.865,218
184.890,25
184.915,-146
184.940,-256
184.965,-349
184.990,-506
185.015,-721
185.040,-854
185.065,-728
185.090,-307
185.115,253
185.140,718
185.165,956
185.190,1012
185.215,1010
185.240,1021
185.265,1014
185.290,942
185.315,826
185.340,744
185.365,739
185.390,769
185.415,753
185.440,658
185.465,521
185.490,391
185.515,269
185.540,113
185.565,-86
185.590,-288
185.615,-439
185.640,-558
185.665,-714
185.690,-930
185.715,-1102
185.740,-1050
185.765,-677
185.790,-86
185.815,482
185.840,833
185.865,951
185.890,970
185.915,1013
185.940,1081
185.965,1091
185.990,1004
186.015,882
186.040,821
186.065,844
186.090,875
186.115,830
186.140,701
186.165,549
186.190,421
186.215,294
186.240,123
186.265,-85
186.290,-272
186.315,-400
186.340,-517
186.365,-701
186.390,-941
186.415,-1091
186.440,-974
186.465,-543
186.490,49
186.515,569
186.540,868
186.565,972
186.590,1005
186.615,1051
186.640,1098
186.665,1088
186.690,1007
186.715,903
186.740,841
186.765,834
186.790,834
186.815,782
186.840,661
186.865,503
186.890,349
186.915,205
186.940,47
186.965,-141
186.990,-330
187.015,-466
187.040,-536
187.065,-597
187.090,-728
187.115,-923
187.140,-1048
187.165,-927
187.190,-508
187.215,65
187.240,556
187.265,816
187.290,886
187.315,911
187.340,976
187.365,1039
187.390,1026
187.415,939
187.440,863
187.465,864
187.490,907
187.515,902
187.540,806
187.565,658
187.590,515
187.615,373
187.640,197
187.665,-12
187.690,-206
187.715,-353
187.740,-504
187.765,-723
187.790,-969
187.815,-1063
187.840,-834
187.865,-296
187.890,328
187.915,790
187.940,1002
187.965,1060
187.990,1095
188.015,1127
188.040,1097
188.065,983
188.090,859
188.115,818
188.140,857
188.165,886
188.190,824
188.215,685
188.240,536
188.265,402
188.290,248
188.315,46
188.340,-165
188.365,-328
188.390,-450
188.415,-609
188.440,-838
188.465,-1027
188.490,-980
188.515,-602
188.540,-22
188.565,493
188.590,764
188.615,823
188.640,835
188.665,907
188.690,1000
188.715,1010
188.740,918
188.765,808
188.790,770
188.815,797
188.840,805
188.865,731
188.890,593
188.915,442
188.940,291
188.965,118
188.990,-78
189.015,-259
189.040,-399
189.065,-542
189.090,-747
189.115,-980
189.140,-1080
189.165,-884
189.190,-394
189.215,186
189.240,613
189.265,799
189.290,847
189.315,901
189.340,992
189.365,1035
189.390,971
189.415,850
189.440,776
189.465,783
189.490,804
189.515,758
189.540,645
189.565,520
189.590,411
189.615,280
189.640,96
189.665,-107
189.690,-263
189.715,-372
189.740,-511
189.765,-731
189.790,-937
189.815,-938
189.840,-626
189.865,-105
189.890,385
189.915,672
189.940,769
189.965,806
189.990,864
190.015,909
190.040,880
190.065,786
190.090,706
190.115,693
190.140,716
190.165,705
190.190,632
190.215,521
190.240,400
190.265,264
190.290,105
190.315,-57
190.340,-200
190.365,-344
190.390,-532
190.415,-746
190.440,-857
190.465,-712
190.490,-288
190.515,247
190.540,664
190.565,857
190.590,908
190.615,958
190.640,1047
190.665,1096
190.690,1035
190.715,905
190.740,812
190.765,809
190.790,835
190.815,796
190.840,671
190.865,521
190.890,393
190.915,269
190.940,102
190.965,-103
190.990,-288
191.015,-425
191.040,-564
191.065,-770
191.090,-1004
191.115,-1101
191.140,-902
191.165,-418
191.190,147
191.215,567
191.240,760
191.265,825
191.290,900
191.315,1018
191.340,1099
191.365,1069
191.390,956
191.415,865
191.440,856
191.465,889
191.490,873
191.515,770
191.540,618
191.565,476
191.590,348
191.615,196
191.640,1
191.665,-194
191.690,-341
191.715,-454
191.740,-606
191.765,-832
191.790,-1041
191.815,-1060
191.840,-777
191.865,-257
191.890,289
191.915,668
191.940,838
191.965,902
191.990,977
192.015,1079
192.040,1139
192.065,1099
192.090,989
192.115,898
192.140,875
192.165,886
192.190,852
192.215,736
192.240,574
192.265,422
192.290,297
192.315,158
192.340,-25
192.365,-231
192.390,-402
192.415,-518
192.440,-633
192.465,-812
192.490,-1028
192.515,-1139
192.540,-989
192.565,-554
192.590,8
192.615,475
192.640,726
192.665,811
192.690,864
192.715,950
192.740,1022
192.765,1007
192.790,909
192.815,816
192.840,802
192.865,845
192.890,855
192.915,776
192.940,638
192.965,504
192.990,393
193.015,269
193.040,103
193.065,-69
193.090,-197
193.115,-285
193.140,-408
193.165,-613
193.190,-820
193.215,-851
193.240,-585
193.265,-85
193.290,432
193.315,772
193.340,901
193.365,930
193.390,970
193.415,1025
193.440,1028
193.465,948
193.490,843
193.515,795
193.540,816
193.565,835
193.590,777
193.615,644
193.640,496
193.665,371
193.690,246
193.715,79
193.740,-121
193.765,-298
193.790,-421
193.815,-537
193.840,-718
193.865,-951
193.890,-1092
193.915,-969
193.940,-545
193.965,26
193.990,510
194.015,775
194.040,865
194.065,917
194.090,1007
194.115,1095
194.140,1101
194.165,1013
194.190,905
194.215,857
194.240,869
194.265,868
194.290,793
194.315,652
194.340,501
194.365,369
194.390,233
194.415,58
194.440,-145
194.465,-325
194.490,-454
194.515,-574
194.540,-749
194.565,-971
194.590,-1110
194.615,-1006
194.640,-609
194.665,-50
194.690,443
194.715,724
194.740,821
194.765,866
194.790,952
194.815,1048
194.840,1064
194.865,979
194.890,869
194.915,829
194.940,861
194.965,879
194.990,806
195.015,660
195.040,515
195.065,407
195.090,296
195.115,132
195.140,-64
195.165,-223
195.190,-323
195.215,-435
195.240,-630
195.265,-852
195.290,-918
195.315,-677
195.340,-177
195.365,354
195.390,706
195.415,837
195.440,868
195.465,912
195.490,966
195.515,957
195.540,867
195.565,761
195.590,714
195.615,723
195.640,722
195.665,667
195.690,570
195.715,458
195.740,330
195.765,168
195.790,-10
195.815,-165
195.840,-291
195.865,-440
195.890,-643
195.915,-819
195.940,-798
195.965,-484
195.990,27
196.015,507
196.040,785
196.065,874
196.090,901
196.115,946
196.140,973
196.165,917
196.190,796
196.215,701
196.240,687
196.265,712
196.290,694
196.315,603
196.340,474
196.365,342
196.390,198
196.415,23
196.440,-159
196.465,-313
196.490,-454
196.515,-637
196.540,-864
196.565,-1000
196.590,-867
196.615,-421
196.640,163
196.665,624
196.690,835
196.715,881
196.740,925
196.765,1019
196.790,1084
196.815,1038
196.840,916
196.865,823
196.890,809
196.915,822
196.940,781
196.965,670
196.990,533
197.015,394
197.040,234
197.065,38
197.090,-162
197.115,-329
197.140,-485
197.165,-687
197.190,-924
197.215,-1053
197.240,-905
197.265,-463
197.290,86
197.315,501
197.340,686
197.365,739
197.390,802
197.415,904
197.440,960
197.465,905
197.490,781
197.515,688
197.540,663
197.565,656
197.590,598
197.615,482
197.640,344
197.665,206
197.690,57
197.715,-105
197.740,-255
197.765,-376
197.790,-503
197.815,-680
197.840,-866
197.865,-912
197.890,-685
197.915,-215
197.940,300
197.965,656
197.990,811
198.015,886
198.040,1000
198.065,1139
198.090,1197
198.115,1125
198.140,999
198.165,934
198.190,953
198.215,972
198.240,906
198.265,760
198.290,604
198.315,472
198.340,330
198.365,140
198.390,-69
198.415,-240
198.440,-367
198.465,-520
198.490,-745
198.515,-956
198.540,-968
198.565,-674
198.590,-171
198.615,304
198.640,577
198.665,669
198.690,728
198.715,847
198.740,973
198.765,995
198.790,899
198.815,786
198.840,759
198.865,806
198.890,824
198.915,745
198.940,601
198.965,470
198.990,371
199.015,250
199.040,71
199.065,-120
199.090,-255
199.115,-339
199.140,-460
199.165,-668
199.190,-870
199.215,-881
199.240,-599
199.265,-118
199.290,344
199.315,639
199.340,780
199.365,873
199.390,978
199.415,1056
199.440,1052
199.465,979
199.490,910
199.515,897
199.540,918
199.565,916
199.590,857
199.615,751
199.640,623
199.665,482
199.690,336
199.715,195
199.740,61
199.765,-79
199.790,-238
199.815,-398
199.840,-525
199.865,-622
199.890,-747
199.915,-940
199.940,-1137
199.965,-1175
199.990,-927
200.015,-439
200.040,84
200.065,452
200.090,630
200.115,731
200.140,865
200.165,1024
200.190,1122
200.215,1109
200.240,1034
200.265,982
200.290,990
200.315,1016
200.340,1000
200.365,920
200.390,796
200.415,658
200.440,521
200.465,389
200.490,252
200.515,102
200.540,-60
200.565,-217
200.590,-344
200.615,-448
200.640,-580
200.665,-771
200.690,-960
200.715,-1005
200.740,-790
200.765,-351
200.790,131
200.815,477
200.840,649
200.865,748
200.890,880
200.915,1040
200.940,1139
200.965,1122
200.990,1034
201.015,973
201.040,980
201.065,1014
201.090,1000
201.115,911
201.140,776
201.165,636
201.190,506
201.215,376
201.240,230
201.265,67
201.290,-97
201.315,-246
201.340,-368
201.365,-480
201.390,-621
201.415,-811
201.440,-992
201.465,-1037
201.490,-836
201.515,-410
201.540,80
201.565,450
201.590,633
201.615,708
201.640,791
201.665,910
201.690,991
201.715,970
201.740,878
201.765,813
201.790,831
201.815,883
201.840,876
201.865,775
201.890,630
201.915,505
201.940,403
201.965,277
201.990,101
202.015,-82
202.040,-215
202.065,-300
202.090,-409
202.115,-595
202.140,-804
202.165,-889
202.190,-728
202.215,-336
202.240,132
202.265,510
202.290,724
202.315,824
202.340,898
202.365,981
202.390,1037
202.415,1024
202.440,948
202.465,874
202.490,857
202.515,889
202.540,906
202.565,848
202.590,711
202.615,543
202.640,391
202.665,256
202.690,106
202.715,-72
202.740,-247
202.765,-379
202.790,-471
202.815,-586
202.840,-772
202.865,-979
202.890,-1065
202.915,-897
202.940,-473
202.965,52
202.990,485
203.015,727
203.040,829
203.065,905
203.090,1013
203.115,1111
203.140,1128
203.165,1056
203.190,965
203.215,932
203.240,958
203.265,975
203.290,915
203.315,779
203.340,624
203.365,497
203.390,383
203.415,237
203.440,47
203.465,-141
203.490,-278
203.515,-374
203.540,-496
203.565,-691
203.590,-898
203.615,-969
203.640,-782
203.665,-357
203.690,141
203.715,526
203.740,721
203.765,786
203.790,828
203.815,890
203.840,933
203.865,902
203.890,801
203.915,700
203.940,662
203.965,692
203.990,731
204.015,719
204.040,642
204.065,527
204.090,402
204.115,271
204.140,118
204.165,-53
204.190,-216
204.215,-341
204.240,-448
204.265,-600
204.290,-839
204.315,-1109
204.340,-1250
204.365,-1104
204.390,-660
204.415,-82
204.440,398
204.465,659
204.490,753
204.515,819
204.540,927
204.565,1032
204.590,1054
204.615,991
204.640,923
204.665,919
204.690,953
204.715,948
204.740,868
204.765,748
204.790,639
204.815,533
204.840,385
204.865,186
204.890,-5
204.915,-143
204.940,-258
204.965,-422
204.990,-630
205.015,-745
205.040,-607
205.065,-196
205.090,318
205.115,719
205.140,919
205.165,989
205.190,1039
205.215,1087
205.240,1077
205.265,980
205.290,856
205.315,785
205.340,773
205.365,752
205.390,662
205.415,515
205.440,358
205.465,207
205.490,36
205.515,-160
205.540,-341
205.565,-474
205.590,-596
205.615,-777
205.640,-1006
205.665,-1141
205.690,-1007
205.715,-569
205.740,12
205.765,504
205.790,775
205.815,856
205.840,854
205.865,841
205.890,833
205.915,845
205.940,911
205.965,1041
205.990,1177
206.015,1216
206.040,1087
206.065,794
206.090,400
206.115,-10
206.140,-337
206.165,-483
206.190,-413
206.215,-215
206.240,-69
206.265,-108
206.290,-304
206.315,-486
206.340,-502
206.365,-342
206.390,-99
206.415,154
206.440,437
206.465,784
206.490,1149
206.515,1420
206.540,1515
206.565,1458
206.590,1315
206.615,1121
206.640,868
206.665,582
206.690,356
206.715,270
206.740,294
206.765,307
206.790,219
206.815,44
206.840,-150
206.865,-362
206.890,-648
206.915,-1007
206.940,-1282
206.965,-1264
206.990,-882
207.015,-299
207.040,215
207.065,508
207.090,626
207.115,699
207.140,781
207.165,818
207.190,745
207.215,582
207.240,426
207.265,352
207.290,360
207.315,392
207.340,387
207.365,319
207.390,202
207.415,70
207.440,-47
207.465,-152
207.490,-285
207.515,-470
207.540,-651
207.565,-695
207.590,-493
207.615,-71
207.640,407
207.665,773
207.690,975
207.715,1081
207.740,1171
207.765,1243
207.790,1243
207.815,1159
207.840,1054
207.865,999
207.890,997
207.915,986
207.940,911
207.965,772
207.990,599
208.015,411
208.040,215
208.065,21
208.090,-159
208.115,-347
208.140,-578
208.165,-833
208.190,-988
208.215,-892
208.240,-517
208.265,-23
208.290,359
208.315,533
208.340,593
208.365,694
208.390,867
208.415,996
208.440,976
208.465,847
208.490,750
208.515,764
208.540,819
208.565,791
208.590,647
208.615,467
208.640,338
208.665,248
208.690,131
208.715,-36
208.740,-205
208.765,-342
208.790,-490
208.815,-703
208.840,-931
208.865,-1000
208.890,-767
208.915,-284
208.940,226
208.965,561
208.990,695
209.015,756
209.040,856
209.065,979
209.090,1036
209.115,997
209.140,926
209.165,895
209.190,902
209.215,885
209.240,808
209.265,693
209.290,573
209.315,446
209.340,289
209.365,115
209.390,-32
209.415,-147
209.440,-281
209.465,-480
209.490,-681
209.515,-727
209.540,-506
209.565,-86
209.590,331
209.615,587
209.640,690
209.665,760
209.690,870
209.715,967
209.740,957
209.765,834
209.790,689
209.815,604
209.840,568
209.865,508
209.890,387
209.915,233
209.940,90
209.965,-48
209.990,-212
210.015,-397
210.040,-561
210.065,-693
210.090,-844
210.115,-1052
210.140,-1249
210.165,-1267
210.190,-986
210.215,-474
210.240,53
210.265,420
210.290,626
210.315,797
210.340,1017
210.365,1234
210.390,1335
210.415,1289
210.440,1185
210.465,1127
210.490,1120
210.515,1088
210.540,970
210.565,784
210.590,589
210.615,404
210.640,202
210.665,-21
210.690,-221
210.715,-344
210.740,-415
210.765,-515
210.790,-678
210.815,-810
210.840,-754
210.865,-445
210.890,8
210.915,409
210.940,641
210.965,754
210.990,867
211.015,1026
211.040,1157
211.065,1173
211.090,1082
211.115,983
211.140,960
211.165,992
211.190,993
211.215,911
211.240,774
211.265,636
211.290,503
211.315,344
211.340,151
211.365,-30
211.390,-167
211.415,-294
211.440,-490
211.465,-751
211.490,-936
211.515,-869
211.540,-510
211.565,-24
211.590,359
211.615,543
211.640,618
211.665,724
211.690,887
211.715,1007
211.740,992
211.765,872
211.790,763
211.815,731
211.840,735
211.865,692
211.890,578
211.915,434
211.940,289
211.965,130
211.990,-61
212.015,-253
212.040,-393
212.065,-492
212.090,-629
212.115,-848
212.140,-1058
212.165,-1075
212.190,-798
212.215,-319
212.240,145
212.265,447
212.290,607
212.315,738
212.340,894
212.365,1022
212.390,1051
212.415,985
212.440,901
212.465,859
212.490,852
212.515,831
212.540,767
212.565,659
212.590,515
212.615,339
212.640,150
212.665,-23
212.690,-182
212.715,-366
212.740,-601
212.765,-820
212.790,-874
212.815,-661
212.840,-237
212.865,207
212.890,509
212.915,656
212.940,747
212.965,856
212.990,954
213.015,966
213.040,886
213.065,784
213.090,733
213.115,730
213.140,719
213.165,662
213.190,562
213.215,436
213.240,286
213.265,116
213.290,-49
213.315,-192
213.340,-336
213.365,-524
213.390,-727
213.415,-819
213.440,-663
213.465,-264
213.490,210
213.515,563
213.540,733
213.565,814
213.590,914
213.615,1025
213.640,1059
213.665,975
213.690,843
213.715,764
213.740,756
213.765,749
213.790,676
213.815,540
213.840,385
213.865,230
213.890,59
213.915,-124
213.940,-291
213.965,-435
213.990,-597
214.015,-809
214.040,-1001
214.065,-1011
214.090,-737
214.115,-261
214.140,196
214.165,471
214.190,586
214.215,674
214.240,809
214.265,929
214.290,941
214.315,850
214.340,760
214.365,749
214.390,788
214.415,791
214.440,719
214.465,607
214.490,492
214.515,364
214.540,197
214.565,10
214.590,-157
214.615,-309
214.640,-496
214.665,-727
214.690,-889
214.715,-817
214.740,-454
214.765,57
214.790,489
214.815,722
214.840,817
214.865,900
214.890,1008
214.915,1076
214.940,1044
214.965,947
214.990,874
215.015,863
215.040,873
215.065,841
215.090,755
215.115,634
215.140,489
215.165,311
215.190,114
215.215,-66
215.240,-217
215.265,-386
215.290,-620
215.315,-866
215.340,-967
215.365,-788
215.390,-359
215.415,131
215.440,485
215.465,650
215.490,710
215.515,765
215.540,824
215.565,836
215.590,775
215.615,685
215.640,631
215.665,633
215.690,651
215.715,633
215.740,551
215.765,415
215.790,259
215.815,112
215.840,-16
215.865,-154
215.890,-342
215.915,-573
215.940,-756
215.965,-755
215.990,-496
216.015,-52
216.040,400
216.065,707
216.090,837
216.115,862
216.140,864
216.165,861
216.190,825
216.215,745
216.240,658
216.265,615
216.290,621
216.315,627
216.340,572
216.365,435
216.390,249
216.415,74
216.440,-57
216.465,-176
216.490,-343
216.515,-581
216.540,-815
216.565,-900
216.590,-721
216.615,-301
216.640,196
216.665,590
216.690,798
216.715,871
216.740,908
216.765,954
216.790,974
216.815,924
216.840,818
216.865,722
216.890,688
216.915,697
216.940,679
216.965,576
216.990,397
217.015,207
217.040,63
217.065,-44
217.090,-185
217.115,-417
217.140,-701
217.165,-898
217.190,-857
217.215,-540
217.240,-61
217.265,386
217.290,671
217.315,796
217.340,849
217.365,903
217.390,950
217.415,943
217.440,862
217.465,751
217.490,678
217.515,663
217.540,662
217.565,601
217.590,447
217.615,240
217.640,51
217.665,-82
217.690,-203
217.715,-388
217.740,-651
217.765,-883
217.790,-919
217.815,-669
217.840,-209
217.865,262
217.890,588
217.915,747
217.940,827
217.965,909
217.990,986
218.015,1002
218.040,934
218.065,828
218.090,752
218.115,729
218.140,722
218.165,675
218.190,558
218.215,378
218.240,176
218.265,-4
218.290,-152
218.315,-304
218.340,-513
218.365,-766
218.390,-946
218.415,-895
218.440,-556
218.465,-49
218.490,407
218.515,677
218.540,793
218.565,882
218.590,1007
218.615,1109
218.640,1102
218.665,989
218.690,860
218.715,793
218.740,777
218.765,742
218.790,645
218.815,500
218.840,335
218.865,158
218.890,-28
218.915,-210
218.940,-377
218.965,-555
218.990,-778
219.015,-1002
219.040,-1084
219.065,-891
219.090,-444
219.115,62
219.140,424
219.165,591
219.190,678
219.215,803
219.240,954
219.265,1028
219.290,975
219.315,864
219.340,802
219.365,815
219.390,833
219.415,783
219.440,667
219.465,530
219.490,394
219.515,243
219.540,72
219.565,-90
219.590,-233
219.615,-393
219.640,-598
219.665,-785
219.690,-798
219.715,-530
219.740,-51
219.765,418
219.790,701
219.815,800
219.840,853
219.865,955
219.890,1056
219.915,1051
219.940,927
219.965,797
219.990,765
220.015,810
220.040,817
220.065,709
220.090,534
220.115,384
220.140,278
220.165,148
220.190,-55
220.215,-285
220.240,-455
220.265,-554
220.290,-674
220.315,-886
220.340,-1116
220.365,-1170
220.390,-917
220.415,-425
220.440,85
220.465,439
220.490,627
220.515,761
220.540,924
220.565,1083
220.590,1159
220.615,1127
220.640,1046
220.665,995
220.690,993
220.715,1002
220.740,973
220.765,890
220.790,765
220.815,620
220.840,471
220.865,327
220.890,185
220.915,29
220.940,-144
220.965,-310
220.990,-437
