df_hash,22ZHK4.VNCQ3E
108.760,1.028
108.790,1.030
108.820,1.023
108.850,1.028
108.880,1.028
108.910,1.029
108.940,1.026
108.970,1.026
109.000,1.028
109.030,1.031
109.060,1.026
109.090,1.029
109.120,1.031
109.150,1.028
109.180,1.029
109.210,1.028
109.240,1.028
109.270,1.030
109.300,1.027
109.330,1.031
109.360,1.028
109.390,1.030
109.420,1.032
109.450,1.030
109.480,1.029
109.510,1.032
109.540,1.029
109.570,1.028
109.600,1.030
109.630,1.029
109.660,1.028
109.690,1.029
109.720,1.034
109.750,1.026
109.780,1.028
109.810,1.028
109.840,1.031
109.870,1.029
109.900,1.031
109.930,1.029
109.960,1.026
109.990,1.027
110.020,1.027
110.050,1.027
110.080,1.022
110.110,1.031
110.140,1.033
110.170,1.027
110.200,1.025
110.230,1.029
110.260,1.033
110.290,1.029
110.320,1.031
110.350,1.022
110.380,1.025
110.410,1.029
110.440,1.028
110.470,1.028
110.500,1.029
110.530,1.028
110.560,1.028
110.590,1.027
110.620,1.028
110.650,1.029
110.680,1.025
110.710,1.028
110.740,1.033
110.770,1.031
110.800,1.032
110.830,1.031
110.860,1.026
110.890,1.030
110.920,1.024
110.950,1.030
110.980,1.035
111.010,1.027
111.040,1.028
111.070,1.032
111.100,1.028
111.130,1.027
111.160,1.030
111.190,1.029
111.220,1.031
111.250,1.027
111.280,1.026
111.310,1.028
111.340,1.026
111.370,1.033
111.400,1.031
111.430,1.029
111.460,1.027
111.490,1.027
111.520,1.027
111.550,1.023
111.580,1.027
111.610,1.031
111.640,1.023
111.670,1.030
111.700,1.028
111.730,1.028
111.760,1.032
111.790,1.030
111.820,1.032
111.850,1.027
111.880,1.027
111.910,1.028
111.940,1.031
111.970,1.029
112.000,1.029
112.030,1.031
112.060,1.024
112.090,1.027
112.120,1.028
112.150,1.035
112.180,1.029
112.210,1.029
112.240,1.030
112.270,1.024
112.300,1.029
112.330,1.030
112.360,1.027
112.390,1.028
112.420,1.026
112.450,1.025
112.480,1.033
112.510,1.029
112.540,1.029
112.570,1.023
112.600,1.037
112.630,1.022
112.660,1.029
112.690,1.028
112.720,1.030
112.750,1.030
112.780,1.029
112.810,1.027
112.840,1.029
112.870,1.034
112.900,1.036
112.930,1.031
112.960,1.031
112.990,1.024
113.020,1.028
113.050,1.030
113.080,1.026
113.110,1.032
113.140,1.026
113.170,1.030
113.200,1.025
113.230,1.026
113.260,1.030
113.290,1.030
113.320,1.035
113.350,1.030
113.380,1.030
113.410,1.028
113.440,1.024
113.470,1.026
113.500,1.028
113.530,1.030
113.560,1.031
113.590,1.029
113.620,1.025
113.650,1.024
113.680,1.029
113.710,1.029
113.740,1.030
113.770,1.028
113.800,1.024
113.830,1.025
113.860,1.029
113.890,1.029
113.920,1.029
113.950,1.029
113.980,1.025
114.010,1.030
114.040,1.029
114.070,1.032
114.100,1.031
114.130,1.025
114.160,1.028
114.190,1.029
114.220,1.026
114.250,1.027
114.280,1.031
114.310,1.031
114.340,1.029
114.370,1.032
114.400,1.029
114.430,1.027
114.460,1.029
114.490,1.028
114.520,1.030
114.550,1.028
114.580,1.025
114.610,1.029
114.640,1.028
114.670,1.025
114.700,1.027
114.730,1.029
114.760,1.029
114.790,1.029
114.820,1.026
114.850,1.031
114.880,1.033
114.910,1.032
114.940,1.028
114.970,1.025
115.000,1.030
115.030,1.027
115.060,1.033
115.090,1.030
115.120,1.028
115.150,1.027
115.180,1.029
115.210,1.029
115.240,1.030
115.270,1.028
115.300,1.031
115.330,1.025
115.360,1.027
115.390,1.030
115.420,1.029
115.450,1.029
115.480,1.028
115.510,1.025
115.540,1.027
115.570,1.029
115.600,1.025
115.630,1.029
115.660,1.030
115.690,1.029
115.720,1.031
115.750,1.030
115.780,1.031
115.810,1.028
115.840,1.027
115.870,1.030
115.900,1.027
115.930,1.031
115.960,1.031
115.990,1.022
116.020,1.029
116.050,1.031
116.080,1.030
116.110,1.029
116.140,1.029
116.170,1.029
116.200,1.032
116.230,1.031
116.260,1.031
116.290,1.029
116.320,1.026
116.350,1.027
116.380,1.030
116.410,1.033
116.440,1.026
116.470,1.029
116.500,1.027
116.530,1.030
116.560,1.026
116.590,1.032
116.620,1.026
116.650,1.031
116.680,1.027
116.710,1.034
116.740,1.021
116.770,1.027
116.800,1.028
116.830,1.030
116.860,1.029
116.890,1.030
116.920,1.023
116.950,1.026
116.980,1.029
117.010,1.031
117.040,1.027
117.070,1.029
117.100,1.029
117.130,1.027
117.160,1.030
117.190,1.025
117.220,1.026
117.250,1.028
117.280,1.025
117.310,1.026
117.340,1.029
117.370,1.029
117.400,1.030
117.430,1.031
117.460,1.030
117.490,1.030
117.520,1.025
117.550,1.029
117.580,1.030
117.610,1.030
117.640,1.029
117.670,1.026
117.700,1.028
117.730,1.030
117.760,1.031
117.790,1.028
117.820,1.027
117.850,1.021
117.880,1.030
117.910,1.029
117.940,1.030
117.970,1.032
118.000,1.030
118.030,1.030
118.060,1.029
118.090,1.025
118.120,1.028
118.150,1.023
118.180,1.026
118.210,1.025
118.240,1.028
118.270,1.031
118.300,1.035
118.330,1.035
118.360,1.034
118.390,1.031
118.420,1.028
118.450,1.028
118.480,1.026
118.510,1.029
118.540,1.024
118.570,1.032
118.600,1.027
118.630,1.032
118.660,1.029
118.690,1.030
118.720,1.032
118.750,1.034
118.780,1.030
118.810,1.031
118.840,1.026
118.870,1.023
118.900,1.032
118.930,1.028
118.960,1.024
118.990,1.027
119.020,1.030
119.050,1.030
119.080,1.030
119.110,1.030
119.140,1.031
119.170,1.027
119.200,1.028
119.230,1.026
119.260,1.027
119.290,1.025
119.320,1.032
119.350,1.028
119.380,1.029
119.410,1.026
119.440,1.031
119.470,1.027
119.500,1.027
119.530,1.028
119.560,1.028
119.590,1.028
119.620,1.028
119.650,1.027
119.680,1.029
119.710,1.026
119.740,1.029
119.770,1.026
119.800,1.030
119.830,1.024
119.860,1.029
119.890,1.034
119.920,1.029
119.950,1.034
119.980,1.028
120.010,1.025
120.040,1.020
120.070,1.029
120.100,1.038
120.130,1.021
120.160,1.029
120.190,1.031
120.220,1.029
120.250,1.024
120.280,1.025
120.310,1.030
120.340,1.024
120.370,1.023
120.400,1.034
120.430,1.032
120.460,1.030
120.490,1.030
120.520,1.038
120.550,1.029
120.580,1.027
120.610,1.027
120.640,1.024
120.670,1.025
120.700,1.030
120.730,1.035
120.760,1.033
120.790,1.024
120.820,1.025
120.850,1.030
120.880,1.026
120.910,1.026
120.940,1.027
120.970,1.025
121.000,1.026
121.030,1.030
121.060,1.029
121.090,1.029
121.120,1.026
121.150,1.028
121.180,1.022
121.210,1.021
121.240,1.022
121.270,1.028
121.300,1.021
121.330,1.036
121.360,1.038
121.390,1.037
121.420,1.039
121.450,1.025
121.480,1.021
121.510,1.016
121.540,1.025
121.570,1.027
121.600,1.034
121.630,1.034
121.660,1.028
121.690,1.028
121.720,1.029
121.750,1.024
121.780,1.023
121.810,1.025
121.840,1.030
121.870,1.035
121.900,1.028
121.930,1.029
121.960,1.030
121.990,1.028
122.020,1.029
122.050,1.026
122.080,1.025
122.110,1.029
122.140,1.023
122.170,1.022
122.200,1.021
122.230,1.023
122.260,1.023
122.290,1.030
122.320,1.028
122.350,1.029
122.380,1.023
122.410,1.028
122.440,1.023
122.470,1.028
122.500,1.027
122.530,1.026
122.560,1.019
122.590,1.030
122.620,1.029
122.650,1.027
122.680,1.027
122.710,1.035
122.740,1.026
122.770,1.028
122.800,1.032
122.830,1.025
122.860,1.034
122.890,1.026
122.920,1.024
122.950,1.026
122.980,1.024
123.010,1.031
123.040,1.032
123.070,1.025
123.100,1.027
123.130,1.035
123.160,1.028
123.190,1.020
123.220,1.030
123.250,1.029
123.280,1.034
123.310,1.019
123.340,1.032
123.370,1.025
123.400,1.037
123.430,1.031
123.460,1.011
123.490,1.030
123.520,1.002
123.550,1.024
123.580,1.022
123.610,1.000
123.640,1.023
123.670,0.999
123.700,1.050
123.730,1.026
123.760,1.027
123.790,1.037
123.820,1.012
123.850,1.016
123.880,1.029
123.910,1.032
123.940,0.992
123.970,1.019
124.000,1.037
124.030,0.953
124.060,1.026
124.090,1.071
124.120,1.035
124.150,1.042
124.180,0.986
124.210,1.034
124.240,1.033
124.270,1.006
124.300,1.020
124.330,0.989
124.360,1.039
124.390,1.019
124.420,1.006
124.450,1.006
124.480,1.037
124.510,1.020
124.540,1.018
124.570,0.995
124.600,1.031
124.630,1.023
124.660,1.016
124.690,1.014
124.720,1.013
124.750,1.018
124.780,1.016
124.810,1.017
124.840,1.001
124.870,1.020
124.900,1.015
124.930,1.029
124.960,1.038
124.990,1.030
125.020,1.030
125.050,1.020
125.080,1.012
125.110,1.013
125.140,1.021
125.170,1.028
125.200,1.025
125.230,1.031
125.260,1.030
125.290,1.029
125.320,1.030
125.350,1.028
125.380,1.040
125.410,1.030
125.440,1.030
125.470,1.021
125.500,1.020
125.530,1.024
125.560,1.030
125.590,1.029
125.620,1.024
125.650,1.019
125.680,1.026
125.710,1.021
125.740,1.024
125.770,1.027
125.800,1.026
125.830,1.028
125.860,1.025
125.890,1.023
125.920,1.028
125.950,1.025
125.980,1.022
126.010,1.023
126.040,1.022
126.070,1.033
126.100,1.024
126.130,1.029
126.160,1.028
126.190,1.021
126.220,1.019
126.250,1.021
126.280,1.022
126.310,1.022
126.340,1.017
126.370,1.026
126.400,1.027
126.430,1.023
126.460,1.026
126.490,1.028
126.520,1.027
126.550,1.024
126.580,1.027
126.610,1.025
126.640,1.026
126.670,1.022
126.700,1.024
126.730,1.026
126.760,1.023
126.790,1.022
126.820,1.024
126.850,1.027
126.880,1.032
126.910,1.025
126.940,1.021
126.970,1.026
127.000,1.027
127.030,1.031
127.060,1.021
127.090,1.033
127.120,1.030
127.150,1.023
127.180,1.021
127.210,1.022
127.240,1.027
127.270,1.023
127.300,1.026
127.330,1.021
127.360,1.027
127.390,1.025
127.420,1.023
127.450,1.031
127.480,1.030
127.510,1.027
127.540,1.024
127.570,1.023
127.600,1.020
127.630,1.024
127.660,1.027
127.690,1.029
127.720,1.026
127.750,1.029
127.780,1.023
127.810,1.024
127.840,1.024
127.870,1.028
127.900,1.025
127.930,1.022
127.960,1.027
127.990,1.024
128.020,1.028
128.050,1.025
128.080,1.025
128.110,1.028
128.140,1.024
128.170,1.025
128.200,1.021
128.230,1.022
128.260,1.027
128.290,1.025
128.320,1.023
128.350,1.026
128.380,1.027
128.410,1.032
128.440,1.027
128.470,1.027
128.500,1.030
128.530,1.024
128.560,1.025
128.590,1.031
128.620,1.026
128.650,1.028
128.680,1.023
128.710,1.027
128.740,1.023
128.770,1.026
128.800,1.027
128.830,1.022
128.860,1.021
128.890,1.025
128.920,1.023
128.950,1.023
128.980,1.031
129.010,1.025
129.040,1.024
129.070,1.025
129.100,1.029
129.130,1.020
129.160,1.031
129.190,1.029
129.220,1.026
129.250,1.025
129.280,1.022
129.310,1.023
129.340,1.021
129.370,1.024
129.400,1.029
129.430,1.026
129.460,1.029
129.490,1.024
129.520,1.028
129.550,1.025
129.580,1.026
129.610,1.027
129.640,1.023
129.670,1.024
129.700,1.029
129.730,1.029
129.760,1.025
129.790,1.028
129.820,1.024
129.850,1.023
129.880,1.024
129.910,1.025
129.940,1.023
129.970,1.023
130.000,1.024
130.030,1.024
130.060,1.025
130.090,1.023
130.120,1.026
130.150,1.027
130.180,1.027
130.210,1.026
130.240,1.027
130.270,1.026
130.300,1.024
130.330,1.028
130.360,1.026
130.390,1.030
130.420,1.023
130.450,1.026
130.480,1.028
130.510,1.026
130.540,1.024
130.570,1.026
130.600,1.024
130.630,1.027
130.660,1.024
130.690,1.031
130.720,1.025
130.750,1.028
130.780,1.026
130.810,1.026
130.840,1.025
130.870,1.024
130.900,1.024
130.930,1.028
130.960,1.026
130.990,1.028
131.020,1.029
131.050,1.027
131.080,1.028
131.110,1.022
131.140,1.028
131.170,1.029
131.200,1.027
131.230,1.025
131.260,1.026
131.290,1.027
131.320,1.026
131.350,1.027
131.380,1.027
131.410,1.024
131.440,1.027
131.470,1.025
131.500,1.023
131.530,1.026
131.560,1.027
131.590,1.023
131.620,1.022
131.650,1.026
131.680,1.026
131.710,1.023
131.740,1.026
131.770,1.025
131.800,1.024
131.830,1.025
131.860,1.028
131.890,1.029
131.920,1.025
131.950,1.023
131.980,1.028
132.010,1.022
132.040,1.022
132.070,1.029
132.100,1.029
132.130,1.025
132.160,1.025
132.190,1.025
132.220,1.024
132.250,1.025
132.280,1.027
132.310,1.027
132.340,1.026
132.370,1.026
132.400,1.026
132.430,1.027
132.460,1.024
132.490,1.026
132.520,1.025
132.550,1.026
132.580,1.028
132.610,1.025
132.640,1.026
132.670,1.024
132.700,1.028
132.730,1.023
132.760,1.028
132.790,1.026
132.820,1.026
132.850,1.023
132.880,1.022
132.910,1.025
132.940,1.025
132.970,1.022
133.000,1.025
133.030,1.025
133.060,1.029
133.090,1.023
133.120,1.026
133.150,1.024
133.180,1.029
133.210,1.028
133.240,1.031
133.270,1.028
133.300,1.024
133.330,1.021
133.360,1.021
133.390,1.024
133.420,1.028
133.450,1.027
133.480,1.025
133.510,1.021
133.540,1.021
133.570,1.030
133.600,1.026
133.630,1.025
133.660,1.020
133.690,1.023
133.720,1.027
133.750,1.028
133.780,1.027
133.810,1.028
133.840,1.023
133.870,1.025
133.900,1.025
133.930,1.024
133.960,1.023
133.990,1.021
134.020,1.024
134.050,1.027
134.080,1.029
134.110,1.025
134.140,1.025
134.170,1.023
134.200,1.027
134.230,1.027
134.260,1.021
134.290,1.028
134.320,1.027
134.350,1.025
134.380,1.026
134.410,1.027
134.440,1.027
134.470,1.025
134.500,1.023
134.530,1.030
134.560,1.026
134.590,1.027
134.620,1.025
134.650,1.028
134.680,1.026
134.710,1.022
134.740,1.026
134.770,1.029
134.800,1.022
134.830,1.028
134.860,1.024
134.890,1.028
134.920,1.027
134.950,1.025
134.980,1.027
135.010,1.023
135.040,1.028
135.070,1.023
135.100,1.029
135.130,1.025
135.160,1.030
135.190,1.022
135.220,1.021
135.250,1.026
135.280,1.028
135.310,1.027
135.340,1.027
135.370,1.025
135.400,1.024
135.430,1.025
135.460,1.027
135.490,1.025
135.520,1.025
135.550,1.026
135.580,1.026
135.610,1.025
135.640,1.023
135.670,1.026
135.700,1.030
135.730,1.029
135.760,1.023
135.790,1.023
135.820,1.025
135.850,1.025
135.880,1.025
135.910,1.022
135.940,1.024
135.970,1.022
136.000,1.028
136.030,1.027
136.060,1.024
136.090,1.024
136.120,1.025
136.150,1.025
136.180,1.027
136.210,1.026
136.240,1.023
136.270,1.027
136.300,1.023
136.330,1.026
136.360,1.028
136.390,1.031
136.420,1.027
136.450,1.028
136.480,1.025
136.510,1.029
136.540,1.029
136.570,1.024
136.600,1.027
136.630,1.023
136.660,1.026
136.690,1.028
136.720,1.027
136.750,1.027
136.780,1.025
136.810,1.025
136.840,1.025
136.870,1.026
136.900,1.024
136.930,1.021
136.960,1.025
136.990,1.027
137.020,1.024
137.050,1.030
137.080,1.024
137.110,1.019
137.140,1.025
137.170,1.030
137.200,1.035
137.230,1.025
137.260,1.023
137.290,1.023
137.320,1.021
137.350,1.025
137.380,1.034
137.410,1.026
137.440,1.023
137.470,1.027
137.500,1.026
137.530,1.026
137.560,1.023
137.590,1.023
137.620,1.029
137.650,1.020
137.680,1.026
137.710,1.030
137.740,1.026
137.770,1.022
137.800,1.024
137.830,1.023
137.860,1.025
137.890,1.027
137.920,1.028
137.950,1.022
137.980,1.023
138.010,1.024
138.040,1.026
138.070,1.022
138.100,1.024
138.130,1.028
138.160,1.028
138.190,1.025
138.220,1.024
138.250,1.027
138.280,1.031
138.310,1.021
138.340,1.029
138.370,1.029
138.400,1.025
138.430,1.025
138.460,1.028
138.490,1.026
138.520,1.025
138.550,1.022
138.580,1.028
138.610,1.022
138.640,1.025
138.670,1.026
138.700,1.031
138.730,1.028
138.760,1.023
138.790,1.023
138.820,1.028
138.850,1.023
138.880,1.027
138.910,1.025
138.940,1.027
138.970,1.025
139.000,1.028
139.030,1.029
139.060,1.026
139.090,1.027
139.120,1.024
139.150,1.028
139.180,1.024
139.210,1.025
139.240,1.020
139.270,1.027
139.300,1.026
139.330,1.025
139.360,1.025
139.390,1.024
139.420,1.028
139.450,1.029
139.480,1.024
139.510,1.025
139.540,1.026
139.570,1.024
139.600,1.028
139.630,1.026
139.660,1.021
139.690,1.028
139.720,1.026
139.750,1.026
139.780,1.024
139.810,1.025
139.840,1.025
139.870,1.022
139.900,1.024
139.930,1.021
139.960,1.021
139.990,1.025
140.020,1.028
140.050,1.026
140.080,1.026
140.110,1.025
140.140,1.026
140.170,1.028
140.200,1.027
140.230,1.025
140.260,1.027
140.290,1.026
140.320,1.025
140.350,1.023
140.380,1.028
140.410,1.027
140.440,1.028
140.470,1.026
140.500,1.024
140.530,1.024
140.560,1.026
140.590,1.028
140.620,1.023
140.650,1.028
140.680,1.025
140.710,1.028
140.740,1.028
140.770,1.023
140.800,1.026
140.830,1.025
140.860,1.025
140.890,1.025
140.920,1.025
140.950,1.022
140.980,1.027
141.010,1.025
141.040,1.028
141.070,1.026
141.100,1.022
141.130,1.025
141.160,1.021
141.190,1.026
141.220,1.030
141.250,1.028
141.280,1.023
141.310,1.024
141.340,1.022
141.370,1.028
141.400,1.022
141.430,1.026
141.460,1.022
141.490,1.022
141.520,1.027
141.550,1.024
141.580,1.023
141.610,1.029
141.640,1.024
141.670,1.025
141.700,1.024
141.730,1.026
141.760,1.027
141.790,1.024
141.820,1.027
141.850,1.023
141.880,1.024
141.910,1.021
141.940,1.026
141.970,1.027
142.000,1.026
142.030,1.027
142.060,1.026
142.090,1.022
142.120,1.025
142.150,1.025
142.180,1.026
142.210,1.024
142.240,1.023
142.270,1.022
142.300,1.024
142.330,1.025
142.360,1.022
142.390,1.026
142.420,1.023
142.450,1.026
142.480,1.021
142.510,1.021
142.540,1.026
142.570,1.027
142.600,1.028
142.630,1.023
142.660,1.021
142.690,1.024
142.720,1.023
142.750,1.021
142.780,1.023
142.810,1.025
142.840,1.024
142.870,1.025
142.900,1.025
142.930,1.024
142.960,1.028
142.990,1.026
143.020,1.024
143.050,1.021
143.080,1.024
143.110,1.023
143.140,1.026
143.170,1.029
143.200,1.026
143.230,1.026
143.260,1.024
143.290,1.029
143.320,1.026
143.350,1.025
143.380,1.021
143.410,1.024
143.440,1.023
143.470,1.025
143.500,1.024
143.530,1.026
143.560,1.025
143.590,1.028
143.620,1.026
143.650,1.026
143.680,1.025
143.710,1.026
143.740,1.024
143.770,1.024
143.800,1.027
143.830,1.025
143.860,1.024
143.890,1.026
143.920,1.023
143.950,1.024
143.980,1.026
144.010,1.027
144.040,1.025
144.070,1.025
144.100,1.027
144.130,1.023
144.160,1.022
144.190,1.024
144.220,1.023
144.250,1.025
144.280,1.028
144.310,1.027
144.340,1.025
144.370,1.024
144.400,1.025
144.430,1.024
144.460,1.023
144.490,1.027
144.520,1.020
144.550,1.022
144.580,1.024
144.610,1.029
144.640,1.027
144.670,1.027
144.700,1.029
144.730,1.028
144.760,1.024
144.790,1.026
144.820,1.026
144.850,1.022
144.880,1.025
144.910,1.021
144.940,1.027
144.970,1.028
145.000,1.027
145.030,1.025
145.060,1.026
145.090,1.022
145.120,1.027
145.150,1.026
145.180,1.028
145.210,1.023
145.240,1.021
145.270,1.021
145.300,1.025
145.330,1.027
145.360,1.025
145.390,1.024
145.420,1.026
145.450,1.024
145.480,1.024
145.510,1.023
145.540,1.021
145.570,1.025
145.600,1.021
145.630,1.025
145.660,1.028
145.690,1.027
145.720,1.024
145.750,1.021
145.780,1.024
145.810,1.022
145.840,1.022
145.870,1.027
145.900,1.023
145.930,1.024
145.960,1.022
145.990,1.024
146.020,1.026
146.050,1.024
146.080,1.029
146.110,1.022
146.140,1.024
146.170,1.026
146.200,1.026
146.230,1.029
146.260,1.025
146.290,1.023
146.320,1.022
146.350,1.026
146.380,1.025
146.410,1.026
146.440,1.025
146.470,1.028
146.500,1.021
146.530,1.027
146.560,1.025
146.590,1.025
146.620,1.022
146.650,1.024
146.680,1.028
146.710,1.025
146.740,1.030
146.770,1.027
146.800,1.024
146.830,1.022
146.860,1.024
146.890,1.023
146.920,1.025
146.950,1.029
146.980,1.027
147.010,1.025
147.040,1.025
147.070,1.025
147.100,1.023
147.130,1.025
147.160,1.026
147.190,1.028
147.220,1.026
147.250,1.024
147.280,1.023
147.310,1.025
147.340,1.024
147.370,1.021
147.400,1.024
147.430,1.026
147.460,1.025
147.490,1.025
147.520,1.023
147.550,1.025
147.580,1.025
147.610,1.022
147.640,1.019
147.670,1.027
147.700,1.028
147.730,1.031
147.760,1.026
147.790,1.024
147.820,1.024
147.850,1.022
147.880,1.025
147.910,1.024
147.940,1.022
147.970,1.023
148.000,1.024
148.030,1.025
148.060,1.021
148.090,1.028
148.120,1.024
148.150,1.025
148.180,1.020
148.210,1.025
148.240,1.027
148.270,1.026
148.300,1.021
148.330,1.025
148.360,1.027
148.390,1.020
148.420,1.024
148.450,1.024
148.480,1.030
148.510,1.027
148.540,1.027
148.570,1.023
148.600,1.024
148.630,1.021
148.660,1.022
148.690,1.026
148.720,1.028
148.750,1.028
148.780,1.019
148.810,1.023
148.840,1.027
148.870,1.030
148.900,1.029
148.930,1.025
148.960,1.026
148.990,1.021
149.020,1.023
149.050,1.024
149.080,1.026
149.110,1.025
149.140,1.026
149.170,1.027
149.200,1.026
149.230,1.022
149.260,1.023
149.290,1.024
149.320,1.027
149.350,1.027
149.380,1.029
149.410,1.023
149.440,1.026
149.470,1.025
149.500,1.025
149.530,1.026
149.560,1.025
149.590,1.027
149.620,1.027
149.650,1.027
149.680,1.027
149.710,1.021
149.740,1.025
149.770,1.025
149.800,1.022
149.830,1.021
149.860,1.026
149.890,1.029
149.920,1.026
149.950,1.027
149.980,1.025
150.010,1.019
150.040,1.025
150.070,1.031
150.100,1.030
150.130,1.027
150.160,1.026
150.190,1.028
150.220,1.025
150.250,1.027
150.280,1.025
150.310,1.025
150.340,1.024
150.370,1.023
150.400,1.021
150.430,1.027
150.460,1.028
150.490,1.029
150.520,1.024
150.550,1.025
150.580,1.026
150.610,1.027
150.640,1.028
150.670,1.026
150.700,1.022
150.730,1.025
150.760,1.025
150.790,1.028
150.820,1.020
150.850,1.029
150.880,1.029
150.910,1.025
150.940,1.026
150.970,1.023
151.000,1.024
151.030,1.027
151.060,1.022
151.090,1.030
151.120,1.026
151.150,1.025
151.180,1.026
151.210,1.024
151.240,1.024
151.270,1.031
151.300,1.025
151.330,1.025
151.360,1.023
151.390,1.021
151.420,1.022
151.450,1.024
151.480,1.023
151.510,1.028
151.540,1.028
151.570,1.024
151.600,1.023
151.630,1.027
151.660,1.026
151.690,1.028
151.720,1.024
151.750,1.021
151.780,1.025
151.810,1.028
151.840,1.029
151.870,1.028
151.900,1.024
151.930,1.026
151.960,1.027
151.990,1.024
152.020,1.022
152.050,1.021
152.080,1.026
152.110,1.023
152.140,1.027
152.170,1.029
152.200,1.027
152.230,1.027
152.260,1.029
152.290,1.023
152.320,1.025
152.350,1.025
152.380,1.027
152.410,1.026
152.440,1.025
152.470,1.025
152.500,1.021
152.530,1.026
152.560,1.027
152.590,1.028
152.620,1.023
152.650,1.026
152.680,1.023
152.710,1.023
152.740,1.021
152.770,1.023
152.800,1.022
152.830,1.027
152.860,1.030
152.890,1.026
152.920,1.028
152.950,1.029
152.980,1.021
153.010,1.024
153.040,1.024
153.070,1.029
153.100,1.023
153.130,1.028
153.160,1.021
153.190,1.021
153.220,1.029
153.250,1.026
153.280,1.022
153.310,1.021
153.340,1.024
153.370,1.029
153.400,1.030
153.430,1.023
153.460,1.027
153.490,1.025
153.520,1.026
153.550,1.022
153.580,1.021
153.610,1.026
153.640,1.029
153.670,1.026
153.700,1.027
153.730,1.022
153.760,1.028
153.790,1.030
153.820,1.021
153.850,1.027
153.880,1.025
153.910,1.024
153.940,1.027
153.970,1.023
154.000,1.025
154.030,1.025
154.060,1.025
154.090,1.021
154.120,1.023
154.150,1.021
154.180,1.025
154.210,1.024
154.240,1.032
154.270,1.023
154.300,1.027
154.330,1.026
154.360,1.025
154.390,1.029
154.420,1.027
154.450,1.025
154.480,1.021
154.510,1.023
154.540,1.024
154.570,1.025
154.600,1.023
154.630,1.024
154.660,1.023
154.690,1.027
154.720,1.025
154.750,1.028
154.780,1.022
154.810,1.026
154.840,1.024
154.870,1.026
154.900,1.025
154.930,1.024
154.960,1.025
154.990,1.024
155.020,1.025
155.050,1.024
155.080,1.030
155.110,1.024
155.140,1.024
155.170,1.025
155.200,1.028
155.230,1.026
155.260,1.027
155.290,1.028
155.320,1.026
155.350,1.021
155.380,1.021
155.410,1.021
155.440,1.026
155.470,1.029
155.500,1.025
155.530,1.023
155.560,1.021
155.590,1.021
155.620,1.026
155.650,1.026
155.680,1.028
155.710,1.025
155.740,1.026
155.770,1.024
155.800,1.029
155.830,1.027
155.860,1.021
155.890,1.026
155.920,1.025
155.950,1.025
155.980,1.025
156.010,1.024
156.040,1.022
156.070,1.026
156.100,1.022
156.130,1.026
156.160,1.028
156.190,1.025
156.220,1.029
156.250,1.027
156.280,1.025
156.310,1.023
156.340,1.028
156.370,1.027
156.400,1.024
156.430,1.023
156.460,1.023
156.490,1.027
156.520,1.024
156.550,1.025
156.580,1.026
156.610,1.023
156.640,1.023
156.670,1.024
156.700,1.022
156.730,1.022
156.760,1.024
156.790,1.027
156.820,1.024
156.850,1.027
156.880,1.029
156.910,1.025
156.940,1.025
156.970,1.020
157.000,1.026
157.030,1.026
157.060,1.024
157.090,1.022
157.120,1.026
157.150,1.028
157.180,1.028
157.210,1.026
157.240,1.027
157.270,1.022
157.300,1.026
157.330,1.023
157.360,1.025
157.390,1.026
157.420,1.025
157.450,1.025
157.480,1.026
157.510,1.024
157.540,1.021
157.570,1.024
157.600,1.028
157.630,1.023
157.660,1.024
157.690,1.030
157.720,1.025
157.750,1.027
157.780,1.022
157.810,1.023
157.840,1.029
157.870,1.027
157.900,1.024
157.930,1.025
157.960,1.029
157.990,1.027
158.020,1.026
158.050,1.025
158.080,1.023
158.110,1.025
158.140,1.022
158.170,1.027
158.200,1.029
158.230,1.029
158.260,1.026
158.290,1.028
158.320,1.022
158.350,1.027
158.380,1.026
158.410,1.026
158.440,1.027
158.470,1.025
158.500,1.021
158.530,1.025
158.560,1.028
158.590,1.023
158.620,1.025
158.650,1.025
158.680,1.027
158.710,1.024
158.740,1.025
158.770,1.026
158.800,1.028
158.830,1.027
158.860,1.026
158.890,1.025
158.920,1.021
158.950,1.023
158.980,1.031
159.010,1.031
159.040,1.024
159.070,1.030
159.100,1.026
159.130,1.025
159.160,1.024
159.190,1.024
159.220,1.029
159.250,1.025
159.280,1.026
159.310,1.030
159.340,1.021
159.370,1.027
159.400,1.026
159.430,1.027
159.460,1.027
159.490,1.025
159.520,1.027
159.550,1.029
159.580,1.028
159.610,1.026
159.640,1.025
159.670,1.023
159.700,1.028
159.730,1.021
159.760,1.033
159.790,1.028
159.820,1.028
159.850,1.028
159.880,1.025
159.910,1.026
159.940,1.029
159.970,1.028
160.000,1.025
160.030,1.022
160.060,1.023
160.090,1.025
160.120,1.022
160.150,1.022
160.180,1.023
160.210,1.028
160.240,1.026
160.270,1.026
160.300,1.026
160.330,1.026
160.360,1.026
160.390,1.020
160.420,1.027
160.450,1.026
160.480,1.026
160.510,1.027
160.540,1.029
160.570,1.027
160.600,1.027
160.630,1.026
160.660,1.028
160.690,1.027
160.720,1.027
160.750,1.022
160.780,1.022
160.810,1.026
160.840,1.028
160.870,1.024
160.900,1.025
160.930,1.024
160.960,1.022
160.990,1.026
161.020,1.028
161.050,1.023
161.080,1.033
161.110,1.029
161.140,1.029
