df_hash,22ZHK4.QK206M
334.916,355
334.941,340
334.966,318
334.991,294
335.016,274
335.041,258
335.066,240
335.091,215
335.116,191
335.141,173
335.166,160
335.191,144
335.216,120
335.241,98
335.266,95
335.291,118
335.316,160
335.341,208
335.366,253
335.391,296
335.416,336
335.441,368
335.466,387
335.491,392
335.516,391
335.541,389
335.566,383
335.591,369
335.616,343
335.641,313
335.666,285
335.691,261
335.716,236
335.741,210
335.766,185
335.791,159
335.816,129
335.841,91
335.866,53
335.891,31
335.916,38
335.941,71
335.966,115
335.991,159
336.016,200
336.041,241
336.066,280
336.091,312
336.116,329
336.141,335
336.166,335
336.191,336
336.216,338
336.241,335
336.266,326
336.291,313
336.316,294
336.341,269
336.366,240
336.391,212
336.416,187
336.441,163
336.466,132
336.491,97
336.516,70
336.541,66
336.566,89
336.591,129
336.616,171
336.641,207
336.666,240
336.691,271
336.716,295
336.741,308
336.766,309
336.791,306
336.816,306
336.841,308
336.866,308
336.891,302
336.916,293
336.941,283
336.966,270
336.991,251
337.016,224
337.041,190
337.066,153
337.091,116
337.116,87
337.141,73
337.166,79
337.191,105
337.216,139
337.241,173
337.266,205
337.291,238
337.316,276
337.341,311
337.366,332
337.391,336
337.416,327
337.441,314
337.466,303
337.491,293
337.516,280
337.541,265
337.566,249
337.591,231
337.616,212
337.641,190
337.666,168
337.691,143
337.716,115
337.741,83
337.766,60
337.791,57
337.816,81
337.841,128
337.866,183
337.891,236
337.916,284
337.941,326
337.966,360
337.991,380
338.016,386
338.041,382
338.066,375
338.091,367
338.116,356
338.141,340
338.166,321
338.191,302
338.216,281
338.241,256
338.266,228
338.291,204
338.316,184
338.341,164
338.366,138
338.391,107
338.416,87
338.441,92
338.466,121
338.491,161
338.516,197
338.541,226
338.566,253
338.591,279
338.616,295
338.641,293
338.666,276
338.691,254
338.716,241
338.741,237
338.766,233
338.791,224
338.816,213
338.841,209
338.866,210
338.891,209
338.916,201
338.941,186
338.966,170
338.991,151
339.016,122
339.041,82
339.066,47
339.091,35
339.116,55
339.141,93
339.166,130
339.191,158
339.216,190
339.241,245
339.266,324
339.291,403
339.316,451
339.341,456
339.366,429
339.391,395
339.416,367
339.441,346
339.466,326
339.491,304
339.516,283
339.541,267
339.566,250
339.591,228
339.616,201
339.641,179
339.666,172
339.691,182
339.716,204
339.741,232
339.766,258
339.791,282
339.816,300
339.841,311
339.866,314
339.891,312
339.916,305
339.941,298
339.966,289
339.991,278
340.016,263
340.041,245
340.066,224
340.091,200
340.116,174
340.141,146
340.166,114
340.191,80
340.216,52
340.241,39
340.266,47
340.291,74
340.316,111
340.341,152
340.366,193
340.391,234
340.416,269
340.441,292
340.466,300
340.491,298
340.516,296
340.541,299
340.566,302
340.591,296
340.616,281
340.641,261
340.666,244
340.691,226
340.716,200
340.741,163
340.766,129
340.791,115
340.816,131
340.841,170
340.866,216
340.891,259
340.916,297
340.941,333
340.966,367
340.991,390
341.016,398
341.041,389
341.066,369
341.091,342
341.116,308
341.141,266
341.166,220
341.191,176
341.216,139
341.241,106
341.266,73
341.291,33
341.316,-11
341.341,-56
341.366,-94
341.391,-115
341.416,-116
341.441,-97
341.466,-58
341.491,0
341.516,75
341.541,165
341.566,260
341.591,346
341.616,411
341.641,451
341.666,470
341.691,474
341.716,464
341.741,445
341.766,418
341.791,390
341.816,359
341.841,320
341.866,270
341.891,218
341.916,176
341.941,152
341.966,135
341.991,108
342.016,75
342.041,62
342.066,100
342.091,194
342.116,313
342.141,410
342.166,458
342.191,467
342.216,463
342.241,464
342.266,467
342.291,458
342.316,433
342.341,401
342.366,370
342.391,345
342.416,324
342.441,302
342.466,281
342.491,259
342.516,237
342.541,214
342.566,191
342.591,168
342.616,138
342.641,96
342.666,44
342.691,0
342.716,-16
342.741,0
342.766,38
342.791,80
342.816,115
342.841,147
342.866,184
342.891,222
342.916,253
342.941,269
342.966,270
342.991,266
343.016,265
343.041,266
343.066,264
343.091,255
343.116,242
343.141,228
343.166,214
343.191,197
343.216,175
343.241,149
343.266,124
343.291,108
343.316,107
343.341,124
343.366,155
343.391,194
343.416,231
343.441,261
343.466,281
343.491,293
343.516,297
343.541,296
343.566,294
343.591,290
343.616,284
343.641,276
343.666,267
343.691,258
343.716,248
343.741,233
343.766,209
343.791,177
343.816,149
343.841,137
343.866,144
343.891,165
343.916,191
343.941,217
343.966,245
343.991,277
344.016,306
344.041,322
344.066,322
344.091,311
344.116,299
344.141,291
344.166,285
344.191,272
344.216,252
344.241,230
344.266,211
344.291,190
344.316,163
344.341,127
344.366,93
344.391,74
344.416,78
344.441,100
344.466,131
344.491,164
344.516,200
344.541,237
344.566,272
344.591,299
344.616,314
344.641,318
344.666,317
344.691,313
344.716,306
344.741,296
344.766,281
344.791,264
344.816,246
344.841,230
344.866,214
344.891,193
344.916,165
344.941,129
344.966,95
344.991,78
345.016,86
345.041,117
345.066,163
345.091,212
345.116,260
345.141,308
345.166,352
345.191,384
345.216,399
345.241,400
345.266,397
345.291,397
345.316,396
345.341,387
345.366,368
345.391,345
345.416,324
345.441,304
345.466,278
345.491,243
345.516,205
345.541,172
345.566,142
345.591,106
345.616,60
345.641,13
345.666,-13
345.691,-7
345.716,27
345.741,72
345.766,113
345.791,152
345.816,195
345.841,242
345.866,284
345.891,308
345.916,317
345.941,320
345.966,325
345.991,331
346.016,330
346.041,320
346.066,304
346.091,288
346.116,271
346.141,249
346.166,223
346.191,199
346.216,178
346.241,155
346.266,120
346.291,79
346.316,49
346.341,47
346.366,77
346.391,126
346.416,174
346.441,216
346.466,255
346.491,295
346.516,330
346.541,350
346.566,354
346.591,350
346.616,347
346.641,348
346.666,347
346.691,339
346.716,323
346.741,304
346.766,281
346.791,257
346.816,231
346.841,202
346.866,168
346.891,127
346.916,81
346.941,44
346.966,32
346.991,52
347.016,91
347.041,134
347.066,175
347.091,219
347.116,273
347.141,325
347.166,360
347.191,368
347.216,358
347.241,347
347.266,344
347.291,341
347.316,329
347.341,306
347.366,281
347.391,258
347.416,237
347.441,212
347.466,184
347.491,155
347.516,127
347.541,93
347.566,50
347.591,9
347.616,-7
347.641,12
347.666,62
347.691,122
347.716,179
347.741,232
347.766,288
347.791,345
347.816,389
347.841,410
347.866,411
347.891,405
347.916,401
347.941,398
347.966,390
347.991,373
348.016,350
348.041,325
348.066,298
348.091,269
348.116,240
348.141,211
348.166,182
348.191,145
348.216,98
348.241,50
348.266,22
348.291,25
348.316,59
348.341,107
348.366,153
348.391,193
348.416,229
348.441,263
348.466,291
348.491,304
348.516,301
348.541,287
348.566,275
348.591,270
348.616,269
348.641,266
348.666,257
348.691,243
348.716,228
348.741,213
348.766,194
348.791,165
348.816,129
348.841,97
348.866,81
348.891,90
348.916,123
348.941,168
348.966,216
348.991,258
349.016,293
349.041,322
349.066,342
349.091,351
349.116,350
349.141,342
349.166,333
349.191,325
349.216,318
349.241,308
349.266,289
349.291,264
349.316,238
349.341,216
349.366,196
349.391,167
349.416,125
349.441,74
349.466,35
349.491,25
349.516,50
349.541,96
349.566,146
349.591,194
349.616,239
349.641,284
349.666,323
349.691,347
349.716,356
349.741,355
349.766,353
349.791,351
349.816,346
349.841,334
349.866,318
349.891,299
349.916,279
349.941,254
349.966,227
349.991,199
350.016,173
350.041,144
350.066,107
350.091,67
350.116,39
350.141,39
350.166,67
350.191,112
350.216,157
350.241,198
350.266,238
350.291,278
350.316,312
350.341,330
350.366,334
350.391,331
350.416,328
350.441,326
350.466,322
350.491,311
350.516,295
350.541,278
350.566,261
350.591,242
350.616,221
350.641,197
350.666,170
350.691,139
350.716,107
350.741,82
350.766,75
350.791,91
350.816,126
350.841,168
350.866,207
350.891,239
350.916,267
350.941,290
350.966,305
350.991,311
351.016,307
351.041,300
351.066,295
351.091,292
351.116,288
351.141,279
351.166,265
351.191,251
351.216,239
351.241,225
351.266,203
351.291,170
351.316,133
351.341,107
351.366,104
351.391,123
351.416,156
351.441,191
351.466,224
351.491,257
351.516,288
351.541,314
351.566,332
351.591,340
351.616,341
351.641,338
351.666,329
351.691,316
351.716,302
351.741,290
351.766,279
351.791,261
351.816,235
351.841,205
351.866,178
351.891,155
351.916,130
351.941,96
351.966,56
351.991,27
352.016,24
352.041,50
352.066,93
352.091,140
352.116,183
352.141,226
352.166,267
352.191,303
352.216,326
352.241,338
352.266,343
352.291,348
352.316,353
352.341,355
352.366,350
352.391,341
352.416,331
352.441,318
352.466,301
352.491,275
352.516,246
352.541,220
352.566,198
352.591,174
352.616,141
352.641,98
352.666,60
352.691,42
352.716,53
352.741,85
352.766,126
352.791,167
352.816,207
352.841,248
352.866,287
352.891,316
352.916,332
352.941,337
352.966,338
352.991,339
353.016,337
353.041,331
353.066,322
353.091,312
353.116,300
353.141,282
353.166,256
353.191,228
353.216,203
353.241,179
353.266,149
353.291,112
353.316,75
353.341,56
353.366,65
353.391,98
353.416,140
353.441,182
353.466,222
353.491,260
353.516,291
353.541,308
353.566,312
353.591,309
353.616,306
353.641,307
353.666,306
353.691,298
353.716,284
353.741,268
353.766,251
353.791,233
353.816,212
353.841,185
353.866,150
353.891,108
353.916,65
353.941,37
353.966,38
353.991,68
354.016,116
354.041,166
354.066,211
354.091,254
354.116,298
354.141,338
354.166,363
354.191,369
354.216,366
354.241,363
354.266,361
354.291,356
354.316,342
354.341,322
354.366,303
354.391,285
354.416,261
354.441,230
354.466,195
354.491,163
354.516,131
354.541,90
354.566,40
354.591,-1
354.616,-14
354.641,14
354.666,70
354.691,133
354.716,189
354.741,240
354.766,292
354.791,341
354.816,375
354.841,386
354.866,382
354.891,377
354.916,376
354.941,373
354.966,364
354.991,348
355.016,334
355.041,323
355.066,309
355.091,285
355.116,253
355.141,222
355.166,193
355.191,162
355.216,117
355.241,65
355.266,23
355.291,13
355.316,42
355.341,95
355.366,153
355.391,204
355.416,246
355.441,283
355.466,315
355.491,338
355.516,350
355.541,351
355.566,347
355.591,338
355.616,327
355.641,313
355.666,298
355.691,282
355.716,264
355.741,244
355.766,222
355.791,198
355.816,168
355.841,130
355.866,88
355.891,53
355.916,39
355.941,53
355.966,91
355.991,139
356.016,182
356.041,220
356.066,253
356.091,283
356.116,305
356.141,311
356.166,303
356.191,291
356.216,285
356.241,285
356.266,285
356.291,275
356.316,253
356.341,228
356.366,211
356.391,199
356.416,183
356.441,154
356.466,117
356.491,86
356.516,80
356.541,103
356.566,144
356.591,190
356.616,232
356.641,270
356.666,304
356.691,335
356.716,355
356.741,361
356.766,355
356.791,345
356.816,335
356.841,327
356.866,318
356.891,302
356.916,280
356.941,254
356.966,228
356.991,202
357.016,175
357.041,143
357.066,108
357.091,77
357.116,62
357.141,70
357.166,100
357.191,141
357.216,185
357.241,226
357.266,265
357.291,300
357.316,327
357.341,341
357.366,342
357.391,335
357.416,325
357.441,317
357.466,311
357.491,303
357.516,290
357.541,270
357.566,246
357.591,224
357.616,204
357.641,185
357.666,158
357.691,121
357.716,83
357.741,59
357.766,62
357.791,90
357.816,131
357.841,173
357.866,209
357.891,242
357.916,273
357.941,300
357.966,318
357.991,323
358.016,320
358.041,313
358.066,309
358.091,306
358.116,301
358.141,288
358.166,270
358.191,250
358.216,233
358.241,218
358.266,198
358.291,167
358.316,130
358.341,100
358.366,92
358.391,111
358.416,146
358.441,186
358.466,224
358.491,259
358.516,292
358.541,317
358.566,330
358.591,329
358.616,322
358.641,316
358.666,313
358.691,307
358.716,297
358.741,282
358.766,266
358.791,248
358.816,227
358.841,201
358.866,177
358.891,155
358.916,129
358.941,95
358.966,57
358.991,31
359.016,35
359.041,72
359.066,126
359.091,177
359.116,217
359.141,252
359.166,292
359.191,334
359.216,365
359.241,377
359.266,373
359.291,366
359.316,364
359.341,364
359.366,356
359.391,340
359.416,319
359.441,299
359.466,279
359.491,255
359.516,228
359.541,200
359.566,173
359.591,142
359.616,103
359.641,58
359.666,24
359.691,21
359.716,51
359.741,102
359.766,155
359.791,198
359.816,233
359.841,268
359.866,301
359.891,325
359.916,335
359.941,333
359.966,327
359.991,320
360.016,314
360.041,305
360.066,294
360.091,280
360.116,261
360.141,238
360.166,214
360.191,191
360.216,167
360.241,138
360.266,101
360.291,66
360.316,50
360.341,64
360.366,103
360.391,151
360.416,198
360.441,239
360.466,279
360.491,314
360.516,339
360.541,349
360.566,348
360.591,342
360.616,338
360.641,334
360.666,328
360.691,318
360.716,304
360.741,284
360.766,260
360.791,234
360.816,208
360.841,181
360.866,144
360.891,97
360.916,54
360.941,34
360.966,50
360.991,94
361.016,144
361.041,187
361.066,226
361.091,268
361.116,311
361.141,344
361.166,355
361.191,349
361.216,340
361.241,337
361.266,337
361.291,331
361.316,316
361.341,296
361.366,277
361.391,256
361.416,233
361.441,205
361.466,174
361.491,140
361.516,100
361.541,58
361.566,28
361.591,24
361.616,50
361.641,97
361.666,149
361.691,197
361.716,242
361.741,284
361.766,318
361.791,339
361.816,344
361.841,339
361.866,332
361.891,325
361.916,316
361.941,304
361.966,291
361.991,277
362.016,261
362.041,241
362.066,217
362.091,186
362.116,150
362.141,113
362.166,84
362.191,74
362.216,91
362.241,130
362.266,178
362.291,223
362.316,260
362.341,293
362.366,322
362.391,343
362.416,351
362.441,345
362.466,333
362.491,322
362.516,315
362.541,306
362.566,290
362.591,267
362.616,240
362.641,214
362.666,191
362.691,167
362.716,136
362.741,96
362.766,58
362.791,38
362.816,45
362.841,78
362.866,122
362.891,166
362.916,204
362.941,243
362.966,282
362.991,315
363.016,333
363.041,334
363.066,327
363.091,323
363.116,324
363.141,324
363.166,316
363.191,300
363.216,280
363.241,262
363.266,246
363.291,229
363.316,209
363.341,183
363.366,149
363.391,111
363.416,80
363.441,70
363.466,87
363.491,124
363.516,168
363.541,209
363.566,244
363.591,280
363.616,314
363.641,340
363.666,352
363.691,349
363.716,340
363.741,332
363.766,326
363.791,320
363.816,312
363.841,298
363.866,279
363.891,256
363.916,231
363.941,209
363.966,187
363.991,161
364.016,129
364.041,96
364.066,74
364.091,76
364.116,103
364.141,141
364.166,180
364.191,214
364.216,246
364.241,277
364.266,303
364.291,316
364.316,314
364.341,306
364.366,302
364.391,301
364.416,298
364.441,285
364.466,264
364.491,241
364.516,222
364.541,205
364.566,182
364.591,149
364.616,112
364.641,86
364.666,81
364.691,99
364.716,132
364.741,170
364.766,206
364.791,238
364.816,267
364.841,291
364.866,308
364.891,314
364.916,311
364.941,303
364.966,297
364.991,293
365.016,287
365.041,274
365.066,252
365.091,228
365.116,207
365.141,188
365.166,163
365.191,128
365.216,90
365.241,62
365.266,58
365.291,80
365.316,120
365.341,166
365.366,212
365.391,255
365.416,297
365.441,333
365.466,358
365.491,369
365.516,366
365.541,357
365.566,347
365.591,340
365.616,333
365.641,321
365.666,301
365.691,277
365.716,253
365.741,231
365.766,207
365.791,173
365.816,128
365.841,83
365.866,54
365.891,54
365.916,81
365.941,123
365.966,166
365.991,205
366.016,243
366.041,282
366.066,315
366.091,334
366.116,336
366.141,328
366.166,320
366.191,318
366.216,319
366.241,313
366.266,295
366.291,270
366.316,244
366.341,220
366.366,196
366.391,164
366.416,124
366.441,87
366.466,65
366.491,71
366.516,101
366.541,145
366.566,191
366.591,230
366.616,261
366.641,284
366.666,301
366.691,308
366.716,309
366.741,308
366.766,310
366.791,313
366.816,310
366.841,296
366.866,272
366.891,244
366.916,221
366.941,198
366.966,168
366.991,125
367.016,78
367.041,46
367.066,45
367.091,74
367.116,118
367.141,162
367.166,202
367.191,243
367.216,286
367.241,323
367.266,345
367.291,350
367.316,344
367.341,336
367.366,331
367.391,325
367.416,315
367.441,300
367.466,282
367.491,261
367.516,236
367.541,208
367.566,182
367.591,156
367.616,123
367.641,83
367.666,45
367.691,29
367.716,50
367.741,101
367.766,159
367.791,208
367.816,247
367.841,286
367.866,329
367.891,365
367.916,381
367.941,376
367.966,366
367.991,362
368.016,365
368.041,364
368.066,350
368.091,330
368.116,309
368.141,289
368.166,264
368.191,232
368.216,200
368.241,174
368.266,150
368.291,118
368.316,73
368.341,31
368.366,13
368.391,30
368.416,72
368.441,119
368.466,160
368.491,195
368.516,234
368.541,275
368.566,310
368.591,329
368.616,332
368.641,325
368.666,320
368.691,318
368.716,317
368.741,312
368.766,297
368.791,274
368.816,246
368.841,222
368.866,204
368.891,189
368.916,167
368.941,134
368.966,99
368.991,77
369.016,82
369.041,114
369.066,161
369.091,207
369.116,245
369.141,273
369.166,295
369.191,312
369.216,323
369.241,327
369.266,323
369.291,317
369.316,310
369.341,301
369.366,287
369.391,265
369.416,241
369.441,219
369.466,201
369.491,179
369.516,147
369.541,105
369.566,68
369.591,55
369.616,73
369.641,114
369.666,163
369.691,206
369.716,242
369.741,275
369.766,305
369.791,324
369.816,330
369.841,324
369.866,315
369.891,309
369.916,306
369.941,302
369.966,290
369.991,269
370.016,243
370.041,219
370.066,200
370.091,180
370.116,152
370.141,113
370.166,72
370.191,47
370.216,54
370.241,89
370.266,138
370.291,185
370.316,226
370.341,265
370.366,307
370.391,345
370.416,368
370.441,371
370.466,363
370.491,353
370.516,346
370.541,341
370.566,333
370.591,318
370.616,298
370.641,272
370.666,243
370.691,214
370.716,187
370.741,159
370.766,125
370.791,84
370.816,49
370.841,36
370.866,56
370.891,103
370.916,158
370.941,203
370.966,237
370.991,267
371.016,298
371.041,322
371.066,331
371.091,325
371.116,314
371.141,307
371.166,307
371.191,303
371.216,291
371.241,271
371.266,251
371.291,235
371.316,218
371.341,194
371.366,160
371.391,122
371.416,91
371.441,81
371.466,99
371.491,139
371.516,190
371.541,236
371.566,271
371.591,295
371.616,315
371.641,330
371.666,336
371.691,328
371.716,310
371.741,295
371.766,286
371.791,282
371.816,271
371.841,249
371.866,224
371.891,202
371.916,183
371.941,158
371.966,121
371.991,80
372.016,55
372.041,58
372.066,90
372.091,135
372.116,182
372.141,224
372.166,263
372.191,297
372.216,324
372.241,339
372.266,343
372.291,337
372.316,326
372.341,313
372.366,301
372.391,290
372.416,276
372.441,256
372.466,229
372.491,200
372.516,175
372.541,152
372.566,123
372.591,85
372.616,50
372.641,36
372.666,56
372.691,102
372.716,156
372.741,203
372.766,247
372.791,292
372.816,336
372.841,367
372.866,376
372.891,368
372.916,358
372.941,354
372.966,352
372.991,343
373.016,326
373.041,305
373.066,284
373.091,263
373.116,237
373.141,208
373.166,177
373.191,143
373.216,104
373.241,62
373.266,31
373.291,27
373.316,57
373.341,108
373.366,160
373.391,201
373.416,235
373.441,270
373.466,307
373.491,334
373.516,342
373.541,332
373.566,320
373.591,314
373.616,314
373.641,311
373.666,296
373.691,272
373.716,248
373.741,228
373.766,208
373.791,182
373.816,145
373.841,105
373.866,77
373.891,74
373.916,102
373.941,148
373.966,197
373.991,238
374.016,269
374.041,296
374.066,320
374.091,338
374.116,343
374.141,336
374.166,325
374.191,318
374.216,316
374.241,310
374.266,295
374.291,274
374.316,251
374.341,230
374.366,202
374.391,162
374.416,113
374.441,73
374.466,58
374.491,73
374.516,110
374.541,153
374.566,196
374.591,238
374.616,279
374.641,315
374.666,337
374.691,340
374.716,330
374.741,316
374.766,304
374.791,295
374.816,286
374.841,272
374.866,250
374.891,225
374.916,200
374.941,176
374.966,150
374.991,117
375.016,76
375.041,38
375.066,20
375.091,32
375.116,71
375.141,120
375.166,167
375.191,207
375.216,247
375.241,287
375.266,321
375.291,339
375.316,339
375.341,331
375.366,323
375.391,321
375.416,319
375.441,313
375.466,301
375.491,283
375.516,261
375.541,238
375.566,215
375.591,196
375.616,177
375.641,150
375.666,113
375.691,79
375.716,67
375.741,88
375.766,136
375.791,190
375.816,235
375.841,270
375.866,302
375.891,334
375.916,357
375.941,365
375.966,361
375.991,353
376.016,349
376.041,346
376.066,340
376.091,329
376.116,314
376.141,295
376.166,270
376.191,240
376.216,213
376.241,193
376.266,175
376.291,147
376.316,105
376.341,61
376.366,35
376.391,45
376.416,83
376.441,133
376.466,177
376.491,211
376.516,241
376.541,269
376.566,291
376.591,302
376.616,304
376.641,301
376.666,298
376.691,297
376.716,295
376.741,287
376.766,274
376.791,258
376.816,242
376.841,227
376.866,209
376.891,182
376.916,145
376.941,110
376.966,93
376.991,101
377.016,130
377.041,168
377.066,204
377.091,236
377.116,267
377.141,297
377.166,318
377.191,327
377.216,325
377.241,319
377.266,313
377.291,307
377.316,299
377.341,287
377.366,271
377.391,252
377.416,229
377.441,203
377.466,178
377.491,151
377.516,120
377.541,81
377.566,45
377.591,30
377.616,48
377.641,93
377.666,147
377.691,194
377.716,234
377.741,275
377.766,315
377.791,344
377.816,353
377.841,347
377.866,339
377.891,338
377.916,338
377.941,331
377.966,318
377.991,303
378.016,290
378.041,273
378.066,245
378.091,209
378.116,175
378.141,146
378.166,114
378.191,73
378.216,33
378.241,18
378.266,43
378.291,97
378.316,155
378.341,203
378.366,242
378.391,283
378.416,326
378.441,358
378.466,371
378.491,367
378.516,359
378.541,352
378.566,346
378.591,337
378.616,325
378.641,311
378.666,294
378.691,269
378.716,240
378.741,213
378.766,192
378.791,168
378.816,130
378.841,78
378.866,33
378.891,19
378.916,48
378.941,102
378.966,159
378.991,203
379.016,237
379.041,269
379.066,299
379.091,320
379.116,326
379.141,318
379.166,306
379.191,300
379.216,300
379.241,299
379.266,291
379.291,272
379.316,248
379.341,228
379.366,211
379.391,189
379.416,154
379.441,108
379.466,71
379.491,62
379.516,91
379.541,144
379.566,198
379.591,241
379.616,274
379.641,302
379.666,327
379.691,342
379.716,343
379.741,337
379.766,331
379.791,328
379.816,324
379.841,312
379.866,290
379.891,262
379.916,235
379.941,210
379.966,186
379.991,159
380.016,123
380.041,78
380.066,36
380.091,13
380.116,23
380.141,64
380.166,121
380.191,175
380.216,221
380.241,261
380.266,300
380.291,334
380.316,353
380.341,357
380.366,351
380.391,344
380.416,340
380.441,333
380.466,321
380.491,305
380.516,286
380.541,264
380.566,237
380.591,209
380.616,181
380.641,152
380.666,115
380.691,73
380.716,39
380.741,31
380.766,57
380.791,108
380.816,164
380.841,213
380.866,255
380.891,295
380.916,330
380.941,351
380.966,354
380.991,347
381.016,340
381.041,337
381.066,334
381.091,326
381.116,315
381.141,300
381.166,282
381.191,258
381.216,228
381.241,199
381.266,173
381.291,146
381.316,109
381.341,66
381.366,37
381.391,40
381.416,80
381.441,140
381.466,197
381.491,238
381.516,268
381.541,294
381.566,317
381.591,332
381.616,335
381.641,328
381.666,317
381.691,310
381.716,306
381.741,299
381.766,283
381.791,258
381.816,228
381.841,202
381.866,181
381.891,159
381.916,127
381.941,88
381.966,57
381.991,54
382.016,85
382.041,139
382.066,195
382.091,240
382.116,274
382.141,303
382.166,326
382.191,340
382.216,340
382.241,330
382.266,318
382.291,309
382.316,302
382.341,293
382.366,279
382.391,260
382.416,235
382.441,209
382.466,182
382.491,154
382.516,120
382.541,77
382.566,34
382.591,10
382.616,21
382.641,67
382.666,128
382.691,183
382.716,226
382.741,264
382.766,304
382.791,339
382.816,360
382.841,361
382.866,354
382.891,350
382.916,352
382.941,354
382.966,346
382.991,329
383.016,308
383.041,285
383.066,262
383.091,238
383.116,214
383.141,188
383.166,155
383.191,111
383.216,71
383.241,53
383.266,73
383.291,123
383.316,178
383.341,222
383.366,253
383.391,281
383.416,310
383.441,333
383.466,340
383.491,331
383.516,319
383.541,313
383.566,312
383.591,312
383.616,307
383.641,296
383.666,279
383.691,255
383.716,227
383.741,202
383.766,182
383.791,160
383.816,126
383.841,80
383.866,37
383.891,21
383.916,40
383.941,84
383.966,133
383.991,172
384.016,204
384.041,233
384.066,258
384.091,275
384.116,279
384.141,277
384.166,273
384.191,269
384.216,263
384.241,261
384.266,267
384.291,279
384.316,286
384.341,274
384.366,245
384.391,212
384.416,188
384.441,170
384.466,144
384.491,105
384.516,65
384.541,50
384.566,73
384.591,126
384.616,187
384.641,239
384.666,282
384.691,322
384.716,360
384.741,387
384.766,397
384.791,393
384.816,384
384.841,379
384.866,377
384.891,371
384.916,359
384.941,340
384.966,320
384.991,298
385.016,270
385.041,236
385.066,201
385.091,170
385.116,145
385.141,117
385.166,78
385.191,33
385.216,-2
385.241,-6
385.266,27
385.291,87
385.316,152
385.341,203
385.366,241
385.391,274
385.416,306
385.441,336
385.466,354
385.491,360
385.516,356
385.541,352
385.566,351
385.591,350
385.616,344
385.641,331
385.666,312
385.691,291
385.716,269
385.741,245
385.766,219
385.791,194
385.816,169
385.841,141
385.866,104
385.891,60
385.916,16
385.941,-8
385.966,-2
385.991,34
386.016,88
386.041,142
386.066,187
386.091,221
386.116,248
386.141,269
386.166,284
386.191,293
386.216,299
386.241,306
386.266,313
386.291,316
386.316,316
386.341,312
386.366,304
386.391,290
386.416,266
386.441,239
386.466,215
386.491,197
386.516,178
386.541,150
386.566,112
386.591,84
386.616,84
386.641,117
386.666,169
386.691,221
386.716,263
386.741,300
386.766,336
386.791,366
386.816,380
386.841,376
386.866,367
386.891,364
386.916,367
386.941,365
386.966,351
386.991,328
387.016,303
387.041,280
387.066,254
387.091,224
387.116,196
387.141,171
387.166,147
387.191,111
387.216,63
387.241,20
387.266,8
387.291,36
387.316,88
387.341,138
387.366,173
387.391,202
387.416,236
387.441,276
387.466,306
387.491,315
387.516,307
387.541,299
387.566,298
387.591,300
387.616,296
387.641,282
387.666,264
387.691,247
387.716,231
387.741,213
387.766,193
387.791,172
387.816,148
387.841,115
387.866,73
387.891,35
387.916,23
387.941,47
387.966,98
387.991,156
388.016,206
388.041,252
388.066,300
388.091,350
388.116,387
388.141,402
388.166,398
388.191,388
388.216,382
388.241,377
388.266,366
388.291,348
388.316,327
388.341,309
388.366,290
388.391,263
388.416,231
388.441,200
388.466,175
388.491,151
388.516,114
388.541,66
388.566,22
388.591,7
388.616,29
388.641,81
388.666,143
388.691,202
388.716,254
388.741,296
388.766,324
388.791,336
388.816,332
388.841,320
388.866,305
388.891,289
388.916,274
388.941,265
388.966,267
388.991,278
389.016,288
389.041,292
389.066,288
389.091,282
389.116,270
389.141,243
389.166,195
389.191,138
389.216,96
389.241,84
389.266,94
389.291,106
389.316,108
389.341,106
389.366,116
389.391,139
389.416,162
389.441,171
389.466,165
389.491,161
389.516,171
389.541,199
389.566,238
389.591,283
389.616,329
389.641,367
389.666,387
389.691,384
389.716,366
389.741,346
389.766,327
389.791,297
389.816,251
389.841,197
389.866,159
389.891,155
389.916,180
389.941,216
389.966,250
389.991,282
390.016,318
390.041,353
390.066,376
390.091,381
390.116,375
390.141,370
390.166,368
390.191,358
390.216,328
390.241,279
390.266,224
390.291,174
390.316,133
390.341,99
390.366,70
390.391,43
390.416,12
390.441,-31
390.466,-85
390.491,-132
390.516,-150
390.541,-131
390.566,-80
390.591,-15
390.616,57
390.641,138
390.666,229
390.691,321
390.716,397
390.741,443
390.766,459
390.791,453
390.816,437
390.841,419
390.866,401
390.891,384
390.916,365
390.941,342
390.966,311
390.991,278
391.016,246
391.041,215
391.066,182
391.091,143
391.116,107
391.141,88
391.166,98
391.191,131
391.216,173
391.241,213
391.266,248
391.291,283
391.316,315
391.341,338
391.366,348
391.391,348
391.416,349
391.441,354
391.466,358
391.491,354
391.516,339
391.541,318
391.566,296
391.591,272
391.616,247
391.641,221
391.666,198
391.691,176
391.716,146
391.741,102
391.766,53
391.791,20
391.816,22
391.841,58
391.866,113
391.891,164
391.916,206
391.941,243
391.966,278
391.991,308
392.016,325
392.041,328
392.066,325
392.091,322
392.116,320
392.141,314
392.166,303
392.191,290
392.216,277
392.241,262
392.266,240
392.291,212
392.316,183
392.341,159
392.366,134
392.391,102
392.416,63
392.441,31
392.466,25
392.491,51
392.516,99
392.541,150
392.566,193
392.591,227
392.616,256
392.641,280
392.666,295
392.691,300
392.716,299
392.741,298
392.766,299
392.791,300
392.816,295
392.841,284
392.866,268
392.891,249
392.916,231
392.941,213
392.966,192
392.991,165
393.016,134
393.041,107
