df_hash,22ZHK4.DZ2M1F
188.633,1.035
188.663,1.031
188.693,1.032
188.723,1.036
188.753,1.034
188.783,1.034
188.813,1.030
188.843,1.039
188.873,1.036
188.903,1.031
188.933,1.032
188.963,1.032
188.993,1.037
189.023,1.036
189.053,1.033
189.083,1.036
189.113,1.033
189.143,1.035
189.173,1.032
189.203,1.028
189.233,1.032
189.263,1.030
189.293,1.034
189.323,1.036
189.353,1.039
189.383,1.035
189.413,1.034
189.443,1.036
189.473,1.037
189.503,1.032
189.533,1.029
189.563,1.031
189.593,1.036
189.623,1.035
189.653,1.034
189.683,1.037
189.713,1.035
189.743,1.033
189.773,1.031
189.803,1.034
189.833,1.033
189.863,1.036
189.893,1.036
189.923,1.035
189.953,1.035
189.983,1.034
190.013,1.034
190.043,1.033
190.073,1.033
190.103,1.035
190.133,1.035
190.163,1.032
190.193,1.036
190.223,1.031
190.253,1.030
190.283,1.034
190.313,1.041
190.343,1.032
190.373,1.030
190.403,1.033
190.433,1.035
190.463,1.033
190.493,1.034
190.523,1.037
190.553,1.032
190.583,1.038
190.613,1.032
190.643,1.030
190.673,1.034
190.703,1.035
190.733,1.033
190.763,1.032
190.793,1.034
190.823,1.034
190.853,1.035
190.883,1.036
190.913,1.036
190.943,1.031
190.973,1.032
191.003,1.036
191.033,1.028
191.063,1.039
191.093,1.036
191.123,1.030
191.153,1.034
191.183,1.038
191.213,1.035
191.243,1.032
191.273,1.037
191.303,1.036
191.333,1.037
191.363,1.037
191.393,1.029
191.423,1.029
191.453,1.034
191.483,1.034
191.513,1.039
191.543,1.036
191.573,1.035
191.603,1.037
191.633,1.033
191.663,1.032
191.693,1.032
191.723,1.035
191.753,1.034
191.783,1.033
191.813,1.030
191.843,1.033
191.873,1.038
191.903,1.034
191.933,1.031
191.963,1.030
191.993,1.033
192.023,1.032
192.053,1.032
192.083,1.035
192.113,1.033
192.143,1.033
192.173,1.038
192.203,1.037
192.233,1.031
192.263,1.031
192.293,1.034
192.323,1.035
192.353,1.031
192.383,1.034
192.413,1.036
192.443,1.029
192.473,1.035
192.503,1.035
192.533,1.034
192.563,1.032
192.593,1.034
192.623,1.039
192.653,1.033
192.683,1.033
192.713,1.033
192.743,1.036
192.773,1.033
192.803,1.036
192.833,1.035
192.863,1.031
192.893,1.033
192.923,1.037
192.953,1.035
192.983,1.034
193.013,1.034
193.043,1.037
193.073,1.035
193.103,1.037
193.133,1.039
193.163,1.033
193.193,1.034
193.223,1.035
193.253,1.034
193.283,1.034
193.313,1.037
193.343,1.034
193.373,1.032
193.403,1.031
193.433,1.036
193.463,1.035
193.493,1.036
193.523,1.032
193.553,1.033
193.583,1.037
193.613,1.035
193.643,1.036
193.673,1.038
193.703,1.031
193.733,1.036
193.763,1.035
193.793,1.033
193.823,1.034
193.853,1.034
193.883,1.033
193.913,1.036
193.943,1.037
193.973,1.037
194.003,1.032
194.033,1.037
194.063,1.032
194.093,1.036
194.123,1.033
194.153,1.035
194.183,1.037
194.213,1.033
194.243,1.034
194.273,1.040
194.303,1.038
194.333,1.030
194.363,1.032
194.393,1.034
194.423,1.032
194.453,1.033
194.483,1.032
194.513,1.035
194.543,1.034
194.573,1.033
194.603,1.033
194.633,1.031
194.663,1.031
194.693,1.033
194.723,1.039
194.753,1.033
194.783,1.033
194.813,1.035
194.843,1.030
194.873,1.032
194.903,1.035
194.933,1.034
194.963,1.035
194.993,1.035
195.023,1.032
195.053,1.039
195.083,1.037
195.113,1.032
195.143,1.032
195.173,1.035
195.203,1.037
195.233,1.036
195.263,1.034
195.293,1.032
195.323,1.034
195.353,1.035
195.383,1.035
195.413,1.031
195.443,1.032
195.473,1.036
195.503,1.036
195.533,1.034
195.563,1.037
195.593,1.038
195.623,1.035
195.653,1.035
195.683,1.036
195.713,1.035
195.743,1.035
195.773,1.034
195.803,1.036
195.833,1.035
195.863,1.041
195.893,1.034
195.923,1.034
195.953,1.031
195.983,1.036
196.013,1.037
196.043,1.036
196.073,1.035
196.103,1.035
196.133,1.032
196.163,1.036
196.193,1.030
196.223,1.031
196.253,1.032
196.283,1.035
196.313,1.034
196.343,1.032
196.373,1.037
196.403,1.038
196.433,1.034
196.463,1.032
196.493,1.034
196.523,1.033
196.553,1.036
196.583,1.031
196.613,1.030
196.643,1.031
196.673,1.038
196.703,1.036
196.733,1.030
196.763,1.030
196.793,1.035
196.823,1.034
196.853,1.035
196.883,1.036
196.913,1.034
196.943,1.032
196.973,1.035
197.003,1.036
197.033,1.032
197.063,1.033
197.093,1.035
197.123,1.034
197.153,1.034
197.183,1.037
197.213,1.035
197.243,1.032
197.273,1.032
197.303,1.032
197.333,1.031
197.363,1.030
197.393,1.029
197.423,1.031
197.453,1.035
197.483,1.036
197.513,1.031
197.543,1.034
197.573,1.035
197.603,1.037
197.633,1.033
197.663,1.031
197.693,1.035
197.723,1.035
197.753,1.035
197.783,1.036
197.813,1.032
197.843,1.032
197.873,1.038
197.903,1.037
197.933,1.033
197.963,1.036
197.993,1.038
198.023,1.037
198.053,1.035
198.083,1.035
198.113,1.032
198.143,1.033
198.173,1.033
198.203,1.034
198.233,1.037
198.263,1.034
198.293,1.032
198.323,1.035
198.353,1.040
198.383,1.040
198.413,1.031
198.443,1.031
198.473,1.035
198.503,1.033
198.533,1.035
198.563,1.035
198.593,1.031
198.623,1.032
198.653,1.033
198.683,1.035
198.713,1.037
198.743,1.034
198.773,1.039
198.803,1.038
198.833,1.030
198.863,1.032
198.893,1.036
198.923,1.035
198.953,1.036
198.983,1.039
199.013,1.037
199.043,1.035
199.073,1.037
199.103,1.036
199.133,1.041
199.163,1.037
199.193,1.038
199.223,1.034
199.253,1.027
199.283,1.025
199.313,1.032
199.343,1.032
199.373,1.038
199.403,1.042
199.433,1.041
199.463,1.043
199.493,1.039
199.523,1.041
199.553,1.043
199.583,1.036
199.613,1.026
199.643,1.023
199.673,1.033
199.703,1.035
199.733,1.032
199.763,1.031
199.793,1.029
199.823,1.031
199.853,1.036
199.883,1.036
199.913,1.044
199.943,1.041
199.973,1.034
200.003,1.033
200.033,1.025
200.063,1.028
200.093,1.037
200.123,1.045
200.153,1.036
200.183,1.035
200.213,1.037
200.243,1.035
200.273,1.030
200.303,1.033
200.333,1.037
200.363,1.041
200.393,1.035
200.423,1.034
200.453,1.034
200.483,1.037
200.513,1.034
200.543,1.039
200.573,1.038
200.603,1.038
200.633,1.034
200.663,1.030
200.693,1.033
200.723,1.035
200.753,1.037
200.783,1.041
200.813,1.040
200.843,1.034
200.873,1.033
200.903,1.035
200.933,1.033
200.963,1.034
200.993,1.034
201.023,1.037
201.053,1.035
201.083,1.035
201.113,1.035
201.143,1.037
201.173,1.036
201.203,1.031
201.233,1.031
201.263,1.030
201.293,1.039
201.323,1.038
201.353,1.035
201.383,1.037
201.413,1.037
201.443,1.036
201.473,1.035
201.503,1.034
201.533,1.043
201.563,1.034
201.593,1.036
201.623,1.039
201.653,1.032
201.683,1.036
201.713,1.033
201.743,1.036
201.773,1.038
201.803,1.037
201.833,1.032
201.863,1.041
201.893,1.039
201.923,1.037
201.953,1.039
201.983,1.036
202.013,1.037
202.043,1.035
202.073,1.036
202.103,1.036
202.133,1.036
202.163,1.037
202.193,1.035
202.223,1.038
202.253,1.032
202.283,1.034
202.313,1.036
202.343,1.035
202.373,1.036
202.403,1.032
202.433,1.035
202.463,1.033
202.493,1.035
202.523,1.038
202.553,1.040
202.583,1.038
202.613,1.038
202.643,1.037
202.673,1.039
202.703,1.036
202.733,1.030
202.763,1.036
202.793,1.039
202.823,1.036
202.853,1.034
202.883,1.039
202.913,1.035
202.943,1.034
202.973,1.039
203.003,1.033
203.033,1.033
203.063,1.031
203.093,1.039
203.123,1.035
203.153,1.037
203.183,1.037
203.213,1.039
203.243,1.038
203.273,1.035
203.303,1.033
203.333,1.037
203.363,1.039
203.393,1.033
203.423,1.033
203.453,1.034
203.483,1.040
203.513,1.036
203.543,1.035
203.573,1.036
203.603,1.035
203.633,1.034
203.663,1.038
203.693,1.033
203.723,1.030
203.753,1.036
203.783,1.035
203.813,1.038
203.843,1.034
203.873,1.039
203.903,1.035
203.933,1.032
203.963,1.036
203.993,1.031
204.023,1.041
204.053,1.035
204.083,1.036
204.113,1.029
204.143,1.040
204.173,1.038
204.203,1.033
204.233,1.032
204.263,1.036
204.293,1.038
204.323,1.036
204.353,1.032
204.383,1.037
204.413,1.030
204.443,1.036
204.473,1.041
204.503,1.038
204.533,1.034
204.563,1.036
204.593,1.035
204.623,1.032
204.653,1.036
204.683,1.041
204.713,1.040
204.743,1.034
204.773,1.034
204.803,1.034
204.833,1.035
204.863,1.032
204.893,1.027
204.923,1.036
204.953,1.040
204.983,1.041
205.013,1.036
205.043,1.036
205.073,1.033
205.103,1.032
205.133,1.031
205.163,1.035
205.193,1.036
205.223,1.030
205.253,1.037
205.283,1.038
205.313,1.035
205.343,1.032
205.373,1.037
205.403,1.040
205.433,1.037
205.463,1.031
205.493,1.038
205.523,1.039
205.553,1.033
205.583,1.033
205.613,1.033
205.643,1.029
205.673,1.030
205.703,1.033
205.733,1.039
205.763,1.037
205.793,1.035
205.823,1.034
205.853,1.036
205.883,1.038
205.913,1.035
205.943,1.041
205.973,1.042
206.003,1.038
206.033,1.034
206.063,1.036
206.093,1.037
206.123,1.033
206.153,1.040
206.183,1.039
206.213,1.038
206.243,1.039
206.273,1.036
206.303,1.034
206.333,1.031
206.363,1.042
206.393,1.038
206.423,1.034
206.453,1.034
206.483,1.037
206.513,1.036
206.543,1.039
206.573,1.037
206.603,1.034
206.633,1.034
206.663,1.038
206.693,1.034
206.723,1.032
206.753,1.037
206.783,1.037
206.813,1.035
206.843,1.034
206.873,1.038
206.903,1.036
206.933,1.039
206.963,1.038
206.993,1.035
207.023,1.027
207.053,1.033
207.083,1.039
207.113,1.039
207.143,1.036
207.173,1.031
207.203,1.034
207.233,1.037
207.263,1.037
207.293,1.033
207.323,1.037
207.353,1.037
207.383,1.040
207.413,1.031
207.443,1.034
207.473,1.037
207.503,1.037
207.533,1.033
207.563,1.035
207.593,1.035
207.623,1.039
207.653,1.040
207.683,1.036
207.713,1.037
207.743,1.038
207.773,1.038
207.803,1.035
207.833,1.036
207.863,1.035
207.893,1.037
207.923,1.037
207.953,1.032
207.983,1.032
208.013,1.029
208.043,1.038
208.073,1.037
208.103,1.036
208.133,1.034
208.163,1.041
208.193,1.043
208.223,1.038
208.253,1.033
208.283,1.035
208.313,1.036
208.343,1.033
208.373,1.033
208.403,1.036
208.433,1.038
208.463,1.042
208.493,1.040
208.523,1.040
208.553,1.039
208.583,1.036
208.613,1.033
208.643,1.036
208.673,1.039
208.703,1.038
208.733,1.038
208.763,1.032
208.793,1.024
208.823,1.028
208.853,1.026
208.883,1.028
208.913,1.037
208.943,1.040
208.973,1.041
209.003,1.036
209.033,1.040
209.063,1.034
209.093,1.034
209.123,1.034
209.153,1.035
209.183,1.033
209.213,1.034
209.243,1.038
209.273,1.036
209.303,1.039
209.333,1.032
209.363,1.031
209.393,1.031
209.423,1.038
209.453,1.037
209.483,1.031
209.513,1.033
209.543,1.034
209.573,1.039
209.603,1.042
209.633,1.033
209.663,1.035
209.693,1.034
209.723,1.033
209.753,1.022
209.783,1.031
209.813,1.032
209.843,1.037
209.873,1.038
209.903,1.032
209.933,1.032
209.963,1.033
209.993,1.037
210.023,1.033
210.053,1.033
210.083,1.029
210.113,1.035
210.143,1.039
210.173,1.039
210.203,1.035
210.233,1.037
210.263,1.036
210.293,1.032
210.323,1.031
210.353,1.032
210.383,1.036
210.413,1.037
210.443,1.037
210.473,1.042
210.503,1.036
210.533,1.034
210.563,1.038
210.593,1.034
210.623,1.037
210.653,1.032
210.683,1.032
210.713,1.025
210.743,1.033
210.773,1.047
210.803,1.043
210.833,1.038
210.863,1.035
210.893,1.037
210.923,1.039
210.953,1.041
210.983,1.043
211.013,1.038
211.043,1.030
211.073,1.028
211.103,1.036
211.133,1.034
211.163,1.036
211.193,1.033
211.223,1.037
211.253,1.035
211.283,1.035
211.313,1.035
211.343,1.036
211.373,1.038
211.403,1.040
211.433,1.034
211.463,1.032
211.493,1.034
211.523,1.035
211.553,1.035
211.583,1.035
211.613,1.037
211.643,1.039
211.673,1.036
211.703,1.032
211.733,1.034
211.763,1.038
211.793,1.037
211.823,1.034
211.853,1.035
211.883,1.035
211.913,1.040
211.943,1.034
211.973,1.037
212.003,1.041
212.033,1.043
212.063,1.042
212.093,1.035
212.123,1.031
212.153,1.033
212.183,1.033
212.213,1.031
212.243,1.035
212.273,1.035
212.303,1.038
212.333,1.041
212.363,1.039
212.393,1.029
212.423,1.036
212.453,1.037
212.483,1.030
212.513,1.028
212.543,1.038
212.573,1.034
212.603,1.035
212.633,1.034
212.663,1.029
212.693,1.033
212.723,1.037
212.753,1.037
212.783,1.036
212.813,1.034
212.843,1.033
212.873,1.034
212.903,1.036
212.933,1.035
212.963,1.033
212.993,1.039
213.023,1.037
213.053,1.025
213.083,1.040
213.113,1.044
213.143,1.040
213.173,1.027
213.203,1.027
213.233,1.033
213.263,1.034
213.293,1.032
213.323,1.044
213.353,1.039
213.383,1.040
213.413,1.039
213.443,1.033
213.473,1.028
213.503,1.021
213.533,1.025
213.563,1.030
213.593,1.027
213.623,1.028
213.653,1.020
213.683,1.043
213.713,1.053
213.743,1.053
213.773,1.048
213.803,1.062
213.833,1.047
213.863,1.023
213.893,1.021
213.923,1.021
213.953,1.023
213.983,1.024
214.013,1.041
214.043,1.044
214.073,1.046
214.103,1.051
214.133,1.055
214.163,1.049
214.193,1.051
214.223,1.037
214.253,1.032
214.283,1.027
214.313,1.030
214.343,1.032
214.373,1.032
214.403,1.033
214.433,1.036
214.463,1.036
214.493,1.032
214.523,1.037
214.553,1.042
214.583,1.050
214.613,1.045
214.643,1.033
214.673,1.030
214.703,1.038
214.733,1.039
214.763,1.036
214.793,1.041
214.823,1.039
214.853,1.040
214.883,1.037
214.913,1.037
214.943,1.036
214.973,1.038
215.003,1.033
215.033,1.037
215.063,1.037
215.093,1.042
215.123,1.039
215.153,1.036
215.183,1.040
215.213,1.045
215.243,1.038
215.273,1.035
215.303,1.034
215.333,1.037
215.363,1.038
215.393,1.036
215.423,1.039
215.453,1.040
215.483,1.036
215.513,1.038
215.543,1.040
215.573,1.042
215.603,1.042
215.633,1.038
215.663,1.035
215.693,1.035
215.723,1.037
215.753,1.039
215.783,1.038
215.813,1.039
215.843,1.041
215.873,1.034
215.903,1.037
215.933,1.039
215.963,1.037
215.993,1.035
216.023,1.039
216.053,1.040
216.083,1.036
216.113,1.036
216.143,1.038
216.173,1.040
216.203,1.039
216.233,1.038
216.263,1.039
216.293,1.039
216.323,1.038
216.353,1.037
216.383,1.038
216.413,1.039
216.443,1.040
216.473,1.037
216.503,1.037
216.533,1.039
216.563,1.040
216.593,1.039
216.623,1.038
216.653,1.040
216.683,1.036
216.713,1.036
216.743,1.035
216.773,1.042
216.803,1.036
216.833,1.037
216.863,1.034
216.893,1.038
216.923,1.037
216.953,1.037
216.983,1.037
217.013,1.038
217.043,1.036
217.073,1.039
217.103,1.036
217.133,1.036
217.163,1.038
217.193,1.043
217.223,1.036
217.253,1.038
217.283,1.036
217.313,1.036
217.343,1.038
217.373,1.034
217.403,1.037
217.433,1.039
217.463,1.036
217.493,1.038
217.523,1.033
217.553,1.040
217.583,1.036
217.613,1.037
217.643,1.036
217.673,1.037
217.703,1.037
217.733,1.036
217.763,1.039
217.793,1.037
217.823,1.037
217.853,1.041
217.883,1.034
217.913,1.037
217.943,1.035
217.973,1.038
218.003,1.036
218.033,1.039
218.063,1.037
218.093,1.038
218.123,1.039
218.153,1.035
218.183,1.035
218.213,1.037
218.243,1.038
218.273,1.032
218.303,1.034
218.333,1.038
218.363,1.039
218.393,1.037
218.423,1.035
218.453,1.035
218.483,1.036
218.513,1.034
218.543,1.034
218.573,1.040
218.603,1.036
218.633,1.035
218.663,1.038
218.693,1.035
218.723,1.036
218.753,1.037
218.783,1.039
218.813,1.039
218.843,1.036
218.873,1.036
218.903,1.034
218.933,1.040
218.963,1.040
218.993,1.040
219.023,1.035
219.053,1.036
219.083,1.043
219.113,1.036
219.143,1.034
219.173,1.038
219.203,1.039
219.233,1.038
219.263,1.039
219.293,1.039
219.323,1.036
219.353,1.039
219.383,1.040
219.413,1.038
219.443,1.036
219.473,1.036
219.503,1.037
219.533,1.037
219.563,1.036
219.593,1.041
219.623,1.037
219.653,1.037
219.683,1.036
219.713,1.039
219.743,1.038
219.773,1.034
219.803,1.035
219.833,1.041
219.863,1.041
219.893,1.036
219.923,1.032
219.953,1.041
219.983,1.041
220.013,1.039
220.043,1.035
220.073,1.036
220.103,1.037
220.133,1.039
220.163,1.038
220.193,1.036
220.223,1.038
220.253,1.038
220.283,1.037
220.313,1.040
220.343,1.038
220.373,1.040
220.403,1.037
220.433,1.035
220.463,1.040
220.493,1.034
220.523,1.038
220.553,1.039
220.583,1.041
220.613,1.036
220.643,1.043
220.673,1.037
220.703,1.037
220.733,1.038
220.763,1.035
220.793,1.035
220.823,1.038
220.853,1.043
220.883,1.037
220.913,1.038
220.943,1.038
220.973,1.033
221.003,1.037
221.033,1.036
221.063,1.038
221.093,1.037
221.123,1.040
221.153,1.037
221.183,1.038
221.213,1.038
221.243,1.037
221.273,1.036
221.303,1.039
221.333,1.042
221.363,1.038
221.393,1.042
221.423,1.034
221.453,1.044
221.483,1.039
221.513,1.034
221.543,1.036
221.573,1.037
221.603,1.037
221.633,1.037
221.663,1.046
221.693,1.039
221.723,1.037
221.753,1.039
221.783,1.035
221.813,1.037
221.843,1.037
221.873,1.037
221.903,1.038
221.933,1.040
221.963,1.036
221.993,1.038
222.023,1.039
222.053,1.037
222.083,1.038
222.113,1.036
222.143,1.038
222.173,1.038
222.203,1.035
222.233,1.038
222.263,1.040
222.293,1.043
222.323,1.037
222.353,1.036
222.383,1.034
222.413,1.038
222.443,1.037
222.473,1.038
222.503,1.040
222.533,1.035
222.563,1.041
222.593,1.038
222.623,1.036
222.653,1.036
222.683,1.035
222.713,1.040
222.743,1.038
222.773,1.040
222.803,1.038
222.833,1.038
222.863,1.036
222.893,1.041
222.923,1.039
222.953,1.032
222.983,1.036
223.013,1.041
223.043,1.042
223.073,1.038
223.103,1.035
223.133,1.035
223.163,1.040
223.193,1.039
223.223,1.039
223.253,1.040
223.283,1.034
223.313,1.039
223.343,1.041
223.373,1.039
223.403,1.035
223.433,1.036
223.463,1.038
223.493,1.039
223.523,1.039
223.553,1.042
223.583,1.040
223.613,1.039
223.643,1.040
223.673,1.037
223.703,1.036
223.733,1.041
223.763,1.033
223.793,1.046
223.823,1.042
223.853,1.038
223.883,1.037
223.913,1.040
223.943,1.037
223.973,1.035
224.003,1.041
224.033,1.039
224.063,1.037
224.093,1.037
224.123,1.037
224.153,1.039
224.183,1.035
224.213,1.038
224.243,1.037
224.273,1.038
224.303,1.041
224.333,1.035
224.363,1.035
224.393,1.037
224.423,1.040
224.453,1.034
224.483,1.034
224.513,1.034
224.543,1.040
224.573,1.043
224.603,1.037
224.633,1.038
224.663,1.040
224.693,1.040
224.723,1.036
224.753,1.035
224.783,1.040
224.813,1.038
224.843,1.042
224.873,1.038
224.903,1.036
224.933,1.037
224.963,1.038
224.993,1.040
225.023,1.038
225.053,1.038
225.083,1.040
225.113,1.039
225.143,1.037
225.173,1.040
225.203,1.040
225.233,1.039
225.263,1.037
225.293,1.037
225.323,1.041
225.353,1.040
225.383,1.037
225.413,1.039
225.443,1.038
225.473,1.039
225.503,1.041
225.533,1.040
225.563,1.039
225.593,1.043
225.623,1.036
225.653,1.033
225.683,1.035
225.713,1.037
225.743,1.038
225.773,1.038
225.803,1.040
225.833,1.038
225.863,1.043
225.893,1.038
225.923,1.039
225.953,1.033
225.983,1.035
226.013,1.039
226.043,1.042
226.073,1.044
226.103,1.036
226.133,1.035
226.163,1.038
226.193,1.040
226.223,1.039
226.253,1.041
226.283,1.037
226.313,1.037
226.343,1.037
226.373,1.037
226.403,1.038
226.433,1.041
226.463,1.041
226.493,1.038
226.523,1.035
226.553,1.038
226.583,1.040
226.613,1.038
226.643,1.035
226.673,1.033
226.703,1.037
226.733,1.040
226.763,1.044
226.793,1.039
226.823,1.034
226.853,1.036
226.883,1.040
226.913,1.039
226.943,1.033
226.973,1.042
227.003,1.036
227.033,1.038
227.063,1.038
227.093,1.038
227.123,1.039
227.153,1.039
227.183,1.041
227.213,1.038
227.243,1.038
227.273,1.039
227.303,1.039
227.333,1.037
227.363,1.039
227.393,1.039
227.423,1.038
227.453,1.040
227.483,1.038
227.513,1.041
227.543,1.035
227.573,1.037
227.603,1.038
227.633,1.040
227.663,1.037
227.693,1.040
227.723,1.042
227.753,1.038
227.783,1.037
227.813,1.040
227.843,1.036
227.873,1.037
227.903,1.036
227.933,1.039
227.963,1.041
227.993,1.041
228.023,1.038
228.053,1.036
228.083,1.040
228.113,1.040
228.143,1.034
228.173,1.038
228.203,1.042
228.233,1.041
228.263,1.037
228.293,1.042
228.323,1.042
228.353,1.043
228.383,1.037
228.413,1.037
228.443,1.038
228.473,1.038
228.503,1.040
228.533,1.041
228.563,1.039
228.593,1.039
228.623,1.040
228.653,1.042
228.683,1.036
228.713,1.035
228.743,1.038
228.773,1.040
228.803,1.037
228.833,1.037
228.863,1.036
228.893,1.036
228.923,1.040
228.953,1.043
228.983,1.036
229.013,1.037
229.043,1.038
229.073,1.044
229.103,1.039
229.133,1.040
229.163,1.038
229.193,1.038
229.223,1.041
229.253,1.036
229.283,1.037
229.313,1.037
229.343,1.036
229.373,1.038
229.403,1.040
229.433,1.036
229.463,1.037
229.493,1.039
229.523,1.040
229.553,1.040
229.583,1.040
229.613,1.042
229.643,1.038
229.673,1.038
229.703,1.039
229.733,1.038
229.763,1.039
229.793,1.043
229.823,1.036
229.853,1.044
229.883,1.040
229.913,1.038
229.943,1.034
229.973,1.039
230.003,1.039
230.033,1.040
230.063,1.043
230.093,1.035
230.123,1.038
230.153,1.040
230.183,1.038
230.213,1.038
230.243,1.036
230.273,1.040
230.303,1.042
230.333,1.038
230.363,1.037
230.393,1.039
230.423,1.035
230.453,1.038
230.483,1.036
230.513,1.039
230.543,1.041
230.573,1.038
230.603,1.040
230.633,1.045
230.663,1.040
230.693,1.036
230.723,1.039
230.753,1.039
230.783,1.040
230.813,1.039
230.843,1.039
230.873,1.034
230.903,1.043
230.933,1.040
230.963,1.035
230.993,1.038
231.023,1.040
231.053,1.040
231.083,1.037
231.113,1.040
231.143,1.039
231.173,1.038
231.203,1.041
231.233,1.039
231.263,1.039
231.293,1.043
231.323,1.039
231.353,1.042
231.383,1.042
231.413,1.040
231.443,1.035
231.473,1.040
231.503,1.041
231.533,1.037
231.563,1.041
231.593,1.039
231.623,1.038
231.653,1.039
231.683,1.038
231.713,1.039
231.743,1.038
231.773,1.039
231.803,1.038
231.833,1.041
231.863,1.038
231.893,1.041
231.923,1.043
231.953,1.041
231.983,1.037
232.013,1.040
232.043,1.045
232.073,1.043
232.103,1.039
232.133,1.036
232.163,1.040
232.193,1.038
232.223,1.039
232.253,1.040
232.283,1.038
232.313,1.040
232.343,1.043
232.373,1.037
232.403,1.038
232.433,1.038
232.463,1.040
232.493,1.040
232.523,1.039
232.553,1.040
232.583,1.038
232.613,1.036
232.643,1.041
