df_hash,22ZHK4.W8ZZR3
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.2MA8
person_label,V92
date_time_start,2025-11-04_16-32-02.909000_+03
date_time_start_unix,1762259522.909
date_time_end,2025-11-04_16-40-18.078000_+03
length_difference_noticed,no

time,ppg_med
395.833,303
395.858,272
395.883,233
395.908,194
395.933,162
395.958,133
395.983,100
396.008,58
396.033,14
396.058,-25
396.083,-64
396.108,-112
396.133,-170
396.158,-218
396.183,-222
396.208,-164
396.233,-57
396.258,61
396.283,164
396.308,250
396.333,333
396.358,422
396.383,505
396.408,562
396.433,582
396.458,574
396.483,556
396.508,542
396.533,535
396.558,527
396.583,512
396.608,486
396.633,452
396.658,415
396.683,379
396.708,344
396.733,304
396.758,256
396.783,204
396.808,153
396.833,107
396.858,61
396.883,14
396.908,-31
396.933,-72
396.958,-113
396.983,-169
397.008,-244
397.033,-319
397.058,-353
397.083,-313
397.108,-205
397.133,-70
397.158,47
397.183,137
397.208,217
397.233,307
397.258,403
397.283,480
397.308,521
397.333,528
397.358,520
397.383,514
397.408,511
397.433,504
397.458,491
397.483,472
397.508,451
397.533,427
397.558,399
397.583,369
397.608,336
397.633,298
397.658,254
397.683,209
397.708,171
397.733,142
397.758,115
397.783,79
397.808,31
397.833,-19
397.858,-60
397.883,-94
397.908,-135
397.933,-188
397.958,-233
397.983,-239
398.008,-186
398.033,-86
398.058,25
398.083,123
398.108,205
398.133,285
398.158,372
398.183,456
398.208,516
398.233,543
398.258,543
398.283,533
398.308,525
398.333,519
398.358,509
398.383,493
398.408,473
398.433,451
398.458,428
398.483,405
398.508,377
398.533,347
398.558,315
398.583,283
398.608,250
398.633,219
398.658,190
398.683,164
398.708,138
398.733,109
398.758,72
398.783,32
398.808,-6
398.833,-41
398.858,-79
398.883,-128
398.908,-181
398.933,-216
398.958,-204
398.983,-139
399.008,-40
399.033,54
399.058,125
399.083,182
399.108,245
399.133,322
399.158,391
399.183,427
399.208,427
399.233,412
399.258,407
399.283,418
399.308,430
399.333,431
399.358,418
399.383,403
399.408,388
399.433,371
399.458,350
399.483,329
399.508,313
399.533,299
399.558,279
399.583,249
399.608,217
399.633,192
399.658,170
399.683,140
399.708,99
399.733,56
399.758,25
399.783,0
399.808,-35
399.833,-89
399.858,-140
399.883,-152
399.908,-106
399.933,-19
399.958,69
399.983,138
400.008,194
400.033,256
400.058,328
400.083,392
400.108,425
400.133,424
400.158,407
400.183,396
400.208,396
400.233,398
400.258,393
400.283,380
400.308,365
400.333,354
400.358,347
400.383,336
400.408,317
400.433,287
400.458,252
400.483,217
400.508,182
400.533,146
400.558,104
400.583,61
400.608,28
400.633,6
400.658,-14
400.683,-52
400.708,-108
400.733,-155
400.758,-159
400.783,-101
400.808,0
400.833,107
400.858,195
400.883,266
400.908,338
400.933,420
400.958,500
400.983,563
401.008,603
401.033,630
401.058,651
401.083,662
401.108,654
401.133,625
401.158,583
401.183,534
401.208,480
401.233,417
401.258,342
401.283,265
401.308,196
401.333,142
401.358,103
401.383,69
401.408,34
401.433,-9
401.458,-61
401.483,-112
401.508,-150
401.533,-173
401.558,-193
401.583,-228
401.608,-281
401.633,-325
401.658,-324
401.683,-258
401.708,-146
401.733,-27
401.758,72
401.783,157
401.808,247
401.833,349
401.858,448
401.883,515
401.908,544
401.933,549
401.958,551
401.983,557
402.008,560
402.033,552
402.058,534
402.083,513
402.108,493
402.133,469
402.158,441
402.183,408
402.208,375
402.233,340
402.258,301
402.283,258
402.308,214
402.333,173
402.358,134
402.383,95
402.408,55
402.433,17
402.458,-19
402.483,-68
402.508,-135
402.533,-211
402.558,-260
402.583,-248
402.608,-167
402.633,-48
402.658,63
402.683,148
402.708,215
402.733,287
402.758,366
402.783,434
402.808,469
402.833,471
402.858,459
402.883,449
402.908,445
402.933,437
402.958,420
402.983,401
403.008,389
403.033,381
403.058,369
403.083,345
403.108,315
403.133,288
403.158,267
403.183,246
403.208,221
403.233,191
403.258,157
403.283,119
403.308,74
403.333,24
403.358,-21
403.383,-59
403.408,-94
403.433,-137
403.458,-184
403.483,-206
403.508,-174
403.533,-83
403.558,39
403.583,153
403.608,239
403.633,310
403.658,383
403.683,458
403.708,513
403.733,529
403.758,516
403.783,501
403.808,500
403.833,506
403.858,502
403.883,477
403.908,443
403.933,412
403.958,389
403.983,368
404.008,343
404.033,315
404.058,285
404.083,250
404.108,210
404.133,167
404.158,128
404.183,93
404.208,56
404.233,10
404.258,-38
404.283,-79
404.308,-112
404.333,-150
404.358,-204
404.383,-258
404.408,-278
404.433,-238
404.458,-148
404.483,-43
404.508,46
404.533,118
404.558,191
404.583,271
404.608,350
404.633,410
404.658,445
404.683,462
404.708,473
404.733,481
404.758,486
404.783,487
404.808,483
404.833,470
404.858,449
404.883,426
404.908,409
404.933,400
404.958,389
404.983,365
405.008,335
405.033,313
405.058,307
405.083,305
405.108,291
405.133,263
405.158,238
405.183,227
405.208,216
405.233,186
405.258,139
405.283,101
405.308,102
405.333,148
405.358,223
405.383,313
405.408,416
405.433,526
405.458,625
405.483,701
405.508,763
405.533,830
405.558,893
405.583,892
405.608,765
405.633,511
405.658,199
405.683,-101
405.708,-397
405.733,-753
405.758,-1190
405.783,-1614
405.808,-1863
405.833,-1828
405.858,-1533
405.883,-1100
405.908,-645
405.933,-218
405.958,170
405.983,504
406.008,752
406.033,902
406.058,978
406.083,1006
406.108,988
406.133,908
406.158,774
406.183,631
406.208,530
406.233,480
406.258,453
406.283,423
406.308,399
406.333,407
406.358,449
406.383,497
406.408,519
406.433,511
406.458,494
406.483,489
406.508,496
406.533,505
406.558,507
406.583,499
406.608,476
406.633,432
406.658,370
406.683,302
406.708,238
406.733,177
406.758,110
406.783,43
406.808,-13
406.833,-57
406.858,-102
406.883,-162
406.908,-224
406.933,-250
406.958,-211
406.983,-117
407.008,-15
407.033,62
407.058,118
407.083,181
407.108,261
407.133,340
407.158,385
407.183,389
407.208,375
407.233,372
407.258,386
407.283,404
407.308,412
407.333,404
407.358,384
407.383,354
407.408,316
407.433,270
407.458,221
407.483,172
407.508,125
407.533,83
407.558,51
407.583,25
407.608,-7
407.633,-61
407.658,-128
407.683,-181
407.708,-187
407.733,-138
407.758,-59
407.783,20
407.808,89
407.833,158
407.858,241
407.883,335
407.908,416
407.933,466
407.958,483
407.983,480
408.008,472
408.033,467
408.058,465
408.083,463
408.108,461
408.133,453
408.158,438
408.183,411
408.208,375
408.233,332
408.258,288
408.283,244
408.308,198
408.333,150
408.358,100
408.383,49
408.408,2
408.433,-35
408.458,-70
408.483,-111
408.508,-162
408.533,-210
408.558,-231
408.583,-203
408.608,-128
408.633,-26
408.658,76
408.683,173
408.708,271
408.733,373
408.758,470
408.783,545
408.808,585
408.833,599
408.858,599
408.883,599
408.908,598
408.933,591
408.958,575
408.983,552
409.008,524
409.033,491
409.058,454
409.083,412
409.108,369
409.133,328
409.158,290
409.183,254
409.208,216
409.233,177
409.258,140
409.283,107
409.308,77
409.333,45
409.358,9
409.383,-28
409.408,-64
409.433,-97
409.458,-137
409.483,-189
409.508,-246
409.533,-283
409.558,-272
409.583,-208
409.608,-110
409.633,-11
409.658,74
409.683,152
409.708,236
409.733,325
409.758,402
409.783,450
409.808,466
409.833,466
409.858,464
409.883,464
409.908,461
409.933,449
409.958,428
409.983,401
410.008,368
410.033,332
410.058,293
410.083,257
410.108,230
410.133,214
410.158,206
410.183,202
410.208,194
410.233,176
410.258,146
410.283,108
410.308,68
410.333,27
410.358,-18
410.383,-70
410.408,-114
410.433,-127
410.458,-91
410.483,-11
410.508,84
410.533,169
410.558,237
410.583,301
410.608,369
410.633,434
410.658,477
410.683,491
410.708,484
410.733,476
410.758,479
410.783,486
410.808,487
410.833,475
410.858,455
410.883,433
410.908,409
410.933,380
410.958,344
410.983,307
411.008,273
411.033,242
411.058,213
411.083,183
411.108,148
411.133,109
411.158,68
411.183,30
411.208,-3
411.233,-33
411.258,-67
411.283,-113
411.308,-163
411.333,-197
411.358,-192
411.383,-144
411.408,-67
411.433,10
411.458,78
411.483,141
411.508,215
411.533,301
411.558,379
411.583,428
411.608,441
411.633,432
411.658,419
411.683,411
411.708,404
411.733,392
411.758,377
411.783,362
411.808,347
411.833,328
411.858,299
411.883,265
411.908,237
411.933,219
411.958,207
411.983,192
412.008,170
412.033,144
412.058,116
412.083,87
412.108,54
412.133,19
412.158,-13
412.183,-43
412.208,-79
412.233,-124
412.258,-167
412.283,-183
412.308,-151
412.333,-76
412.358,17
412.383,105
412.408,181
412.433,257
412.458,341
412.483,431
412.508,509
412.533,563
412.558,596
412.583,617
412.608,635
412.633,649
412.658,657
412.683,663
412.708,671
412.733,683
412.758,695
412.783,699
412.808,689
412.833,668
412.858,643
412.883,620
412.908,602
412.933,584
412.958,557
412.983,519
413.008,471
413.033,411
413.058,335
413.083,234
413.108,108
413.133,-28
413.158,-156
413.183,-262
413.208,-349
413.233,-425
413.258,-493
413.283,-537
413.308,-541
413.333,-504
413.358,-438
413.383,-363
413.408,-286
413.433,-203
413.458,-115
413.483,-28
413.508,46
413.533,109
413.558,164
413.583,213
413.608,250
413.633,268
413.658,272
413.683,273
413.708,281
413.733,289
413.758,285
413.783,267
413.808,244
413.833,224
413.858,200
413.883,159
413.908,102
413.933,54
413.958,46
413.983,89
414.008,163
414.033,237
414.058,298
414.083,353
414.108,413
414.133,476
414.158,525
414.183,545
414.208,540
414.233,526
414.258,514
414.283,503
414.308,488
414.333,466
414.358,437
414.383,404
414.408,366
414.433,324
414.458,280
414.483,237
414.508,196
414.533,157
414.558,119
414.583,82
414.608,41
414.633,-8
414.658,-63
414.683,-106
414.708,-114
414.733,-74
414.758,0
414.783,77
414.808,144
414.833,203
414.858,269
414.883,343
414.908,405
414.933,438
414.958,442
414.983,435
415.008,435
415.033,441
415.058,440
415.083,425
415.108,404
415.133,384
415.158,365
415.183,339
415.208,304
415.233,265
415.258,231
415.283,199
415.308,162
415.333,118
415.358,75
415.383,39
415.408,4
415.433,-42
415.458,-100
415.483,-144
415.508,-143
415.533,-85
415.558,10
415.583,115
415.608,214
415.633,311
415.658,412
415.683,509
415.708,582
415.733,617
415.758,621
415.783,612
415.808,602
415.833,589
415.858,560
415.883,511
415.908,445
415.933,372
415.958,296
415.983,221
416.008,154
416.033,107
416.058,90
416.083,102
416.108,128
416.133,138
416.158,107
416.183,36
416.208,-45
416.233,-97
416.258,-101
416.283,-67
416.308,-27
416.333,-5
416.358,0
416.383,2
416.408,8
416.433,10
416.458,3
416.483,0
416.508,24
416.533,84
416.558,155
416.583,199
416.608,194
416.633,151
416.658,104
416.683,79
416.708,80
416.733,95
416.758,116
416.783,145
416.808,185
416.833,235
416.858,287
416.883,329
416.908,356
416.933,372
416.958,385
416.983,397
417.008,403
417.033,392
417.058,358
417.083,313
417.108,286
417.133,296
417.158,339
417.183,392
417.208,433
417.233,462
417.258,497
417.283,551
417.308,612
417.333,651
417.358,648
417.383,604
417.408,541
417.433,476
417.458,415
417.483,350
417.508,273
417.533,182
417.558,82
417.583,-21
417.608,-124
417.633,-225
417.658,-322
417.683,-412
417.708,-480
417.733,-513
417.758,-510
417.783,-484
417.808,-458
417.833,-442
417.858,-426
417.883,-390
417.908,-325
417.933,-232
417.958,-116
417.983,33
418.008,229
418.033,463
418.058,698
418.083,891
418.108,1023
418.133,1105
418.158,1159
418.183,1186
418.208,1172
418.233,1104
418.258,995
418.283,872
418.308,757
418.333,655
418.358,565
418.383,492
418.408,438
418.433,398
418.458,356
418.483,304
418.508,252
418.533,216
418.558,199
418.583,179
418.608,135
418.633,66
418.658,-6
418.683,-64
418.708,-116
418.733,-183
418.758,-269
418.783,-349
418.808,-388
418.833,-372
418.858,-320
418.883,-263
418.908,-207
418.933,-134
418.958,-21
418.983,125
419.008,273
419.033,381
419.058,435
419.083,452
419.108,463
419.133,489
419.158,524
419.183,547
419.208,538
419.233,491
419.258,416
419.283,327
419.308,231
419.333,134
419.358,37
419.383,-55
419.408,-140
419.433,-214
419.458,-269
419.483,-300
419.508,-300
419.533,-274
419.558,-237
419.583,-203
419.608,-174
419.633,-140
419.658,-102
419.683,-75
419.708,-78
419.733,-106
419.758,-125
419.783,-98
419.808,-19
419.833,85
419.858,181
419.883,254
419.908,317
419.933,379
419.958,428
419.983,449
420.008,438
420.033,415
420.058,402
420.083,410
420.108,448
420.133,535
420.158,691
420.183,900
420.208,1089
420.233,1160
420.258,1059
420.283,819
420.308,537
420.333,302
420.358,144
420.383,35
420.408,-58
420.433,-150
420.458,-221
420.483,-247
420.508,-215
420.533,-125
420.558,4
420.583,131
420.608,201
420.633,171
420.658,47
420.683,-113
420.708,-235
420.733,-270
420.758,-219
420.783,-117
420.808,0
420.833,115
420.858,232
420.883,354
420.908,476
420.933,584
420.958,665
420.983,713
421.008,729
421.033,727
421.058,724
421.083,732
421.108,745
421.133,750
421.158,734
421.183,704
421.208,680
421.233,678
421.258,690
421.283,690
421.308,649
421.333,559
421.358,438
421.383,316
421.408,225
421.433,180
421.458,179
421.483,204
421.508,223
421.533,215
421.558,174
421.583,115
421.608,59
421.633,11
421.658,-38
421.683,-104
421.708,-185
421.733,-260
421.758,-307
421.783,-315
421.808,-295
421.833,-258
421.858,-211
421.883,-154
421.908,-95
421.933,-45
421.958,-10
421.983,13
422.008,24
422.033,0
422.058,-92
422.083,-269
422.108,-488
422.133,-664
422.158,-720
422.183,-646
422.208,-507
422.233,-381
422.258,-304
422.283,-252
422.308,-175
422.333,-60
422.358,59
422.383,137
422.408,157
422.433,144
422.458,141
422.483,177
422.508,247
422.533,338
422.558,439
422.583,549
422.608,671
422.633,800
422.658,926
422.683,1038
422.708,1123
422.733,1171
422.758,1175
422.783,1152
422.808,1130
422.833,1130
422.858,1139
422.883,1126
422.908,1072
422.933,1001
422.958,956
422.983,939
423.008,893
423.033,749
423.058,513
423.083,278
423.108,137
423.133,57
423.158,-119
423.183,-533
423.208,-1131
423.233,-1641
423.258,-1767
423.283,-1433
423.308,-864
423.333,-405
423.358,-259
423.383,-353
423.408,-455
423.433,-394
423.458,-189
423.483,17
423.508,117
423.533,127
423.558,138
423.583,216
423.608,339
423.633,441
423.658,481
423.683,478
423.708,482
423.733,527
423.758,604
423.783,678
423.808,715
423.833,701
423.858,645
423.883,569
423.908,494
423.933,429
423.958,371
423.983,311
424.008,250
424.033,204
424.058,185
424.083,191
424.108,199
424.133,181
424.158,128
424.183,57
424.208,-7
424.233,-57
424.258,-107
424.283,-173
424.308,-247
424.333,-293
424.358,-271
424.383,-175
424.408,-40
424.433,88
424.458,189
424.483,274
424.508,365
424.533,470
424.558,576
424.583,661
424.608,714
424.633,734
424.658,725
424.683,698
424.708,665
424.733,638
424.758,622
424.783,605
424.808,574
424.833,525
424.858,468
424.883,415
424.908,372
424.933,338
424.958,310
424.983,288
425.008,276
425.033,275
425.058,276
425.083,263
425.108,215
425.133,114
425.158,-33
425.183,-184
425.208,-275
425.233,-265
425.258,-171
425.283,-58
425.308,18
425.333,54
425.358,88
425.383,153
425.408,234
425.433,293
425.458,307
425.483,294
425.508,283
425.533,279
425.558,268
425.583,241
425.608,213
425.633,201
425.658,197
425.683,177
425.708,122
425.733,37
425.758,-62
425.783,-174
425.808,-291
425.833,-381
425.858,-394
425.883,-319
425.908,-217
425.933,-191
425.958,-289
425.983,-450
426.008,-550
426.033,-513
426.058,-366
426.083,-192
426.108,-41
426.133,110
426.158,303
426.183,523
426.208,699
426.233,775
426.258,767
426.283,740
426.308,749
426.333,791
426.358,826
426.383,826
426.408,792
426.433,742
426.458,685
426.483,616
426.508,533
426.533,440
426.558,345
426.583,259
426.608,189
426.633,141
426.658,108
426.683,73
426.708,34
426.733,21
426.758,83
426.783,239
426.808,444
426.833,614
426.858,689
426.883,677
426.908,634
426.933,603
426.958,575
426.983,517
427.008,421
427.033,319
427.058,251
427.083,226
427.108,221
427.133,207
427.158,171
427.183,114
427.208,43
427.233,-40
427.258,-126
427.283,-206
427.308,-280
427.333,-352
427.358,-422
427.383,-471
427.408,-484
427.433,-475
427.458,-485
427.483,-540
427.508,-613
427.533,-636
427.558,-562
427.583,-408
427.608,-236
427.633,-90
427.658,41
427.683,202
427.708,401
427.733,593
427.758,717
427.783,748
427.808,722
427.833,696
427.858,701
427.883,720
427.908,715
427.933,661
427.958,568
427.983,472
428.008,402
428.033,364
428.058,333
428.083,280
428.108,196
428.133,94
428.158,-5
428.183,-99
428.208,-193
428.233,-282
428.258,-335
428.283,-308
428.308,-184
428.333,3
428.358,199
428.383,356
428.408,464
428.433,535
428.458,576
428.483,583
428.508,549
428.533,487
428.558,424
428.583,383
428.608,365
428.633,353
428.658,336
428.683,313
428.708,292
428.733,277
428.758,261
428.783,230
428.808,182
428.833,123
428.858,71
428.883,50
428.908,84
428.933,193
428.958,383
428.983,631
429.008,889
429.033,1104
429.058,1245
429.083,1315
429.108,1333
429.133,1313
429.158,1250
429.183,1139
429.208,993
429.233,848
429.258,738
429.283,668
429.308,612
429.333,536
429.358,424
429.383,280
429.408,128
429.433,-5
429.458,-104
429.483,-171
429.508,-236
429.533,-342
429.558,-511
429.583,-719
429.608,-919
429.633,-1081
429.658,-1234
429.683,-1427
429.708,-1669
429.733,-1893
429.758,-1997
429.783,-1924
429.808,-1701
429.833,-1406
429.858,-1097
429.883,-781
429.908,-444
429.933,-92
429.958,239
429.983,517
430.008,732
430.033,902
430.058,1041
430.083,1150
430.108,1216
430.133,1228
430.158,1181
430.183,1081
430.208,950
430.233,824
430.258,735
430.283,682
430.308,637
430.333,570
430.358,484
430.383,414
430.408,385
430.433,388
430.458,390
430.483,376
430.508,366
430.533,392
430.558,458
430.583,530
430.608,575
430.633,589
430.658,596
430.683,610
430.708,618
430.733,595
430.758,537
430.783,468
430.808,409
430.833,357
430.858,292
430.883,203
430.908,107
430.933,36
430.958,9
430.983,22
431.008,61
431.033,119
431.058,194
431.083,274
431.108,339
431.133,370
431.158,370
431.183,356
431.208,345
431.233,339
431.258,331
431.283,317
431.308,293
431.333,259
431.358,207
431.383,131
431.408,37
431.433,-55
431.458,-128
431.483,-173
431.508,-193
431.533,-199
431.558,-196
431.583,-191
431.608,-189
431.633,-185
431.658,-160
431.683,-87
431.708,45
431.733,217
431.758,381
431.783,500
431.808,570
431.833,610
431.858,630
431.883,618
431.908,553
431.933,445
431.958,334
431.983,260
432.008,224
432.033,194
432.058,139
432.083,64
432.108,-11
432.133,-82
432.158,-171
432.183,-300
432.208,-447
432.233,-552
432.258,-564
432.283,-483
432.308,-343
432.333,-179
432.358,-3
432.383,169
432.408,297
432.433,330
432.458,266
432.483,165
432.508,111
432.533,136
432.558,202
432.583,250
432.608,265
432.633,284
432.658,339
432.683,420
432.708,482
432.733,497
432.758,486
432.783,489
432.808,523
432.833,570
432.858,613
432.883,656
432.908,722
432.933,818
432.958,924
432.983,1003
433.008,1028
433.033,991
433.058,901
433.083,774
433.108,633
433.133,504
433.158,401
433.183,319
433.208,243
433.233,164
433.258,80
433.283,-9
433.308,-115
433.333,-244
433.358,-386
433.383,-503
433.408,-553
433.433,-516
433.458,-409
433.483,-275
433.508,-150
433.533,-45
433.558,49
433.583,142
433.608,221
433.633,248
433.658,195
433.683,83
433.708,-12
433.733,-1
433.758,153
433.783,395
433.808,609
433.833,705
433.858,670
433.883,560
433.908,437
433.933,322
433.958,204
433.983,70
434.008,-63
434.033,-174
434.058,-249
434.083,-294
434.108,-325
434.133,-353
434.158,-381
434.183,-401
434.208,-397
434.233,-343
434.258,-220
434.283,-36
434.308,170
434.333,355
434.358,492
434.383,581
434.408,633
434.433,656
434.458,657
434.483,648
434.508,644
434.533,652
434.558,663
434.583,665
434.608,654
434.633,642
434.658,636
434.683,633
434.708,617
434.733,580
434.758,523
434.783,453
434.808,372
434.833,280
434.858,182
434.883,86
434.908,5
434.933,-54
434.958,-86
434.983,-90
435.008,-69
435.033,-38
435.058,-17
435.083,-16
435.108,-23
435.133,-18
435.158,5
435.183,35
435.208,51
435.233,50
435.258,54
435.283,86
435.308,149
435.333,219
435.358,268
435.383,284
435.408,274
435.433,257
435.458,249
435.483,262
435.508,299
435.533,346
435.558,378
435.583,374
435.608,336
435.633,283
435.658,239
435.683,207
435.708,173
435.733,131
435.758,90
435.783,68
435.808,64
435.833,59
435.858,30
435.883,-21
435.908,-73
435.933,-110
435.958,-136
435.983,-172
436.008,-219
436.033,-254
436.058,-246
436.083,-187
436.108,-100
436.133,-17
436.158,48
436.183,111
436.208,191
436.233,301
436.258,424
436.283,531
436.308,594
436.333,613
436.358,626
436.383,685
436.408,809
436.433,957
436.458,1049
436.483,1027
436.508,905
436.533,750
436.558,615
436.583,496
436.608,363
436.633,215
436.658,103
436.683,72
436.708,112
436.733,165
436.758,184
436.783,180
436.808,188
436.833,208
436.858,198
436.883,120
436.908,-5
436.933,-130
436.958,-245
436.983,-389
437.008,-583
437.033,-754
437.058,-775
437.083,-580
437.108,-253
437.133,32
437.158,163
437.183,170
437.208,173
437.233,250
437.258,379
437.283,486
437.308,538
437.333,561
437.358,588
437.383,618
437.408,622
437.433,595
437.458,559
437.483,532
437.508,501
437.533,437
437.558,336
437.583,229
437.608,155
437.633,124
437.658,124
437.683,139
437.708,153
437.733,154
437.758,121
437.783,50
437.808,-31
437.833,-78
437.858,-53
437.883,40
437.908,170
437.933,295
437.958,388
437.983,437
438.008,445
438.033,426
438.058,393
438.083,348
438.108,289
438.133,230
438.158,215
438.183,290
438.208,446
438.233,597
438.258,644
438.283,557
438.308,409
438.333,306
438.358,296
438.383,338
438.408,359
438.433,329
438.458,263
438.483,179
438.508,73
438.533,-55
438.558,-170
438.583,-220
438.608,-200
438.633,-169
438.658,-200
438.683,-304
438.708,-417
438.733,-473
438.758,-463
438.783,-430
438.808,-406
438.833,-375
438.858,-300
438.883,-176
438.908,-34
438.933,97
438.958,227
438.983,373
439.008,522
439.033,614
439.058,594
439.083,479
439.108,360
439.133,350
439.158,485
439.183,679
439.208,774
439.233,656
439.258,363
439.283,69
439.308,-65
439.333,-33
439.358,17
439.383,-54
439.408,-216
439.433,-275
439.458,-83
439.483,282
439.508,571
439.533,595
439.558,407
439.583,227
439.608,202
439.633,276
439.658,308
439.683,274
439.708,306
439.733,519
439.758,836
439.783,1035
439.808,974
439.833,738
439.858,541
439.883,512
439.908,583
439.933,603
439.958,504
439.983,350
440.008,230
440.033,163
440.058,104
440.083,30
440.108,-27
440.133,-38
440.158,-13
440.183,1
440.208,-12
440.233,-34
440.258,-38
440.283,-35
440.308,-55
440.333,-105
440.358,-166
440.383,-218
440.408,-271
440.433,-339
440.458,-401
440.483,-406
440.508,-320
440.533,-161
440.558,10
440.583,146
440.608,243
440.633,327
440.658,421
440.683,530
440.708,649
440.733,768
440.758,876
440.783,958
440.808,1003
440.833,1015
440.858,1001
440.883,962
440.908,888
440.933,771
440.958,620
440.983,454
441.008,284
441.033,112
441.058,-54
441.083,-197
441.108,-294
441.133,-342
441.158,-359
441.183,-365
441.208,-368
441.233,-368
441.258,-370
441.283,-383
441.308,-401
441.333,-400
441.358,-357
441.383,-275
441.408,-181
441.433,-92
441.458,-1
441.483,110
441.508,245
441.533,372
441.558,457
441.583,496
441.608,516
441.633,550
441.658,602
441.683,651
441.708,670
441.733,654
441.758,620
441.783,598
441.808,606
441.833,637
441.858,665
441.883,660
441.908,613
441.933,548
441.958,500
441.983,486
442.008,487
442.033,471
442.058,425
442.083,365
442.108,307
442.133,238
442.158,125
442.183,-41
442.208,-222
442.233,-341
442.258,-352
442.283,-272
442.308,-161
442.333,-62
442.358,25
442.383,126
442.408,247
442.433,354
442.458,404
442.483,383
442.508,318
442.533,250
442.558,198
442.583,157
442.608,113
442.633,68
442.658,31
442.683,16
442.708,20
442.733,36
442.758,53
442.783,61
442.808,52
442.833,21
442.858,-23
442.883,-63
442.908,-88
442.933,-102
442.958,-128
442.983,-179
443.008,-246
443.033,-295
443.058,-293
443.083,-226
443.108,-113
443.133,10
443.158,112
443.183,175
443.208,205
443.233,222
443.258,242
443.283,269
443.308,291
443.333,300
443.358,300
443.383,305
443.408,325
443.433,359
443.458,403
443.483,465
443.508,560
443.533,692
443.558,830
443.583,932
443.608,971
443.633,959
443.658,934
443.683,921
443.708,921
443.733,916
443.758,884
443.783,805
443.808,655
443.833,423
443.858,129
443.883,-158
443.908,-364
443.933,-455
443.958,-463
443.983,-454
444.008,-464
444.033,-481
444.058,-468
444.083,-413
444.108,-337
444.133,-262
444.158,-183
444.183,-84
444.208,34
444.233,138
444.258,187
444.283,172
444.308,127
444.333,98
444.358,111
444.383,160
444.408,218
444.433,265
444.458,291
444.483,298
444.508,292
444.533,282
444.558,273
444.583,269
444.608,268
444.633,260
444.658,234
444.683,187
444.708,130
444.733,83
444.758,72
444.783,114
444.808,209
444.833,335
444.858,469
444.883,597
444.908,716
444.933,822
444.958,904
444.983,948
445.008,949
445.033,916
445.058,868
445.083,818
445.108,773
445.133,733
445.158,697
445.183,657
445.208,602
445.233,519
445.258,408
445.283,284
445.308,169
445.333,75
445.358,-3
445.383,-77
445.408,-152
445.433,-222
445.458,-281
445.483,-327
445.508,-367
445.533,-399
445.558,-418
445.583,-412
445.608,-387
445.633,-359
445.658,-343
445.683,-331
445.708,-294
445.733,-203
445.758,-63
445.783,89
445.808,210
445.833,286
445.858,332
445.883,376
445.908,423
445.933,453
445.958,450
445.983,421
446.008,391
446.033,377
446.058,375
446.083,367
446.108,347
446.133,324
446.158,307
446.183,295
446.208,277
446.233,248
446.258,213
446.283,183
446.308,161
446.333,137
446.358,106
446.383,67
446.408,26
446.433,-11
446.458,-41
446.483,-59
446.508,-63
446.533,-63
446.558,-79
446.583,-121
446.608,-171
446.633,-194
446.658,-167
446.683,-96
446.708,-9
446.733,75
446.758,164
446.783,264
446.808,365
446.833,438
446.858,464
446.883,461
446.908,468
446.933,510
446.958,571
446.983,618
447.008,626
447.033,596
447.058,540
447.083,464
447.108,369
447.133,263
447.158,166
447.183,97
447.208,60
447.233,37
447.258,11
447.283,-24
447.308,-64
447.333,-97
447.358,-114
447.383,-113
447.408,-95
447.433,-76
447.458,-69
447.483,-78
447.508,-84
447.533,-57
447.558,14
447.583,118
447.608,225
447.633,317
447.658,400
447.683,489
447.708,584
447.733,668
447.758,722
447.783,747
447.808,751
447.833,746
447.858,729
447.883,701
447.908,672
447.933,660
447.958,676
447.983,710
448.008,738
448.033,745
448.058,733
448.083,713
448.108,686
448.133,641
448.158,563
448.183,454
448.208,334
448.233,225
448.258,141
448.283,77
448.308,15
448.333,-57
448.358,-145
448.383,-235
448.408,-309
448.433,-357
448.458,-389
448.483,-423
448.508,-468
448.533,-508
448.558,-512
448.583,-463
448.608,-374
448.633,-278
448.658,-198
448.683,-131
448.708,-56
448.733,36
448.758,133
448.783,208
448.808,249
448.833,268
448.858,282
448.883,297
448.908,308
448.933,307
448.958,296
448.983,282
449.008,267
449.033,247
449.058,223
449.083,203
449.108,190
449.133,180
449.158,158
449.183,121
449.208,87
449.233,85
449.258,130
449.283,213
449.308,305
449.333,380
449.358,430
449.383,460
449.408,477
449.433,481
449.458,474
449.483,462
449.508,456
449.533,460
449.558,471
449.583,474
449.608,463
449.633,440
449.658,415
449.683,399
449.708,388
449.733,373
449.758,342
449.783,294
449.808,236
449.833,182
449.858,139
449.883,109
449.908,86
449.933,62
449.958,28
449.983,-16
450.008,-64
450.033,-108
450.058,-142
450.083,-172
450.108,-212
450.133,-267
450.158,-321
450.183,-347
450.208,-319
450.233,-233
450.258,-115
450.283,2
450.308,101
450.333,182
450.358,261
450.383,348
450.408,435
450.433,507
450.458,554
450.483,587
450.508,623
450.533,667
450.558,703
450.583,714
450.608,700
450.633,682
450.658,678
450.683,675
450.708,642
450.733,568
