df_hash,22ZHK4.W8ZZR3
385.538,1.090
385.568,1.096
385.598,1.090
385.628,1.085
385.658,1.084
385.688,1.080
385.718,1.077
385.748,1.071
385.778,1.086
385.808,1.076
385.838,1.062
385.868,1.066
385.898,1.079
385.928,1.052
385.958,1.060
385.988,1.069
386.018,1.095
386.048,1.097
386.078,1.100
386.108,1.101
386.138,1.089
386.168,1.073
386.198,1.088
386.228,1.090
386.258,1.077
386.288,1.087
386.318,1.092
386.348,1.097
386.378,1.092
386.408,1.100
386.438,1.104
386.468,1.091
386.498,1.091
386.528,1.087
386.558,1.091
386.588,1.096
386.618,1.090
386.648,1.086
386.678,1.080
386.708,1.079
386.738,1.074
386.768,1.088
386.798,1.074
386.828,1.078
386.858,1.078
386.888,1.081
386.918,1.079
386.948,1.079
386.978,1.080
387.008,1.081
387.038,1.091
387.068,1.091
387.098,1.090
387.128,1.091
387.158,1.087
387.188,1.087
387.218,1.079
387.248,1.078
387.278,1.088
387.308,1.087
387.338,1.083
387.368,1.090
387.398,1.093
387.428,1.084
387.458,1.085
387.488,1.090
387.518,1.083
387.548,1.089
387.578,1.083
387.608,1.086
387.638,1.095
387.668,1.095
387.698,1.090
387.728,1.089
387.758,1.084
387.788,1.088
387.818,1.088
387.848,1.084
387.878,1.086
387.908,1.077
387.938,1.085
387.968,1.082
387.998,1.085
388.028,1.093
388.058,1.082
388.088,1.083
388.118,1.092
388.148,1.092
388.178,1.082
388.208,1.091
388.238,1.086
388.268,1.083
388.298,1.084
388.328,1.090
388.358,1.088
388.388,1.078
388.418,1.091
388.448,1.092
388.478,1.082
388.508,1.087
388.538,1.089
388.568,1.091
388.598,1.091
388.628,1.086
388.658,1.090
388.688,1.086
388.718,1.086
388.748,1.089
388.778,1.079
388.808,1.088
388.838,1.086
388.868,1.092
388.898,1.085
388.928,1.085
388.958,1.091
388.988,1.088
389.018,1.081
389.048,1.086
389.078,1.081
389.108,1.080
389.138,1.090
389.168,1.085
389.198,1.089
389.228,1.082
389.258,1.086
389.288,1.093
389.318,1.089
389.348,1.092
389.378,1.080
389.408,1.078
389.438,1.086
389.468,1.091
389.498,1.092
389.528,1.091
389.558,1.090
389.588,1.088
389.618,1.090
389.648,1.087
389.678,1.089
389.708,1.082
389.738,1.086
389.768,1.085
389.798,1.090
389.828,1.092
389.858,1.090
389.888,1.086
389.918,1.087
389.948,1.081
389.978,1.076
390.008,1.078
390.038,1.093
390.068,1.093
390.098,1.085
390.128,1.087
390.158,1.081
390.188,1.093
390.218,1.094
390.248,1.088
390.278,1.081
390.308,1.085
390.338,1.082
390.368,1.075
390.398,1.090
390.428,1.082
390.458,1.079
390.488,1.086
390.518,1.079
390.548,1.078
390.578,1.091
390.608,1.085
390.638,1.087
390.668,1.089
390.698,1.081
390.728,1.083
390.758,1.085
390.788,1.084
390.818,1.082
390.848,1.087
390.878,1.092
390.908,1.085
390.938,1.093
390.968,1.089
390.998,1.091
391.028,1.093
391.058,1.086
391.088,1.082
391.118,1.090
391.148,1.087
391.178,1.087
391.208,1.085
391.238,1.085
391.268,1.092
391.298,1.086
391.328,1.089
391.358,1.090
391.388,1.071
391.418,1.084
391.448,1.082
391.478,1.083
391.508,1.093
391.538,1.086
391.568,1.088
391.598,1.084
391.628,1.090
391.658,1.083
391.688,1.074
391.718,1.085
391.748,1.087
391.778,1.086
391.808,1.095
391.838,1.091
391.868,1.080
391.898,1.079
391.928,1.081
391.958,1.092
391.988,1.089
392.018,1.091
392.048,1.088
392.078,1.087
392.108,1.083
392.138,1.089
392.168,1.084
392.198,1.075
392.228,1.080
392.258,1.086
392.288,1.088
392.318,1.092
392.348,1.083
392.378,1.087
392.408,1.090
392.438,1.084
392.468,1.084
392.498,1.088
392.528,1.089
392.558,1.093
392.588,1.085
392.618,1.094
392.648,1.083
392.678,1.077
392.708,1.086
392.738,1.081
392.768,1.088
392.798,1.095
392.828,1.082
392.858,1.078
392.888,1.085
392.918,1.081
392.948,1.083
392.978,1.085
393.008,1.075
393.038,1.086
393.068,1.092
393.098,1.087
393.128,1.092
393.158,1.090
393.188,1.081
393.218,1.092
393.248,1.083
393.278,1.085
393.308,1.084
393.338,1.082
393.368,1.083
393.398,1.091
393.428,1.088
393.458,1.087
393.488,1.086
393.518,1.081
393.548,1.088
393.578,1.095
393.608,1.089
393.638,1.082
393.668,1.090
393.698,1.090
393.728,1.086
393.758,1.082
393.788,1.087
393.818,1.082
393.848,1.089
393.878,1.086
393.908,1.086
393.938,1.078
393.968,1.084
393.998,1.085
394.028,1.084
394.058,1.080
394.088,1.082
394.118,1.080
394.148,1.090
394.178,1.086
394.208,1.087
394.238,1.088
394.268,1.086
394.298,1.085
394.328,1.088
394.358,1.093
394.388,1.089
394.418,1.093
394.448,1.095
394.478,1.085
394.508,1.077
394.538,1.084
394.568,1.091
394.598,1.096
394.628,1.088
394.658,1.088
394.688,1.087
394.718,1.084
394.748,1.081
394.778,1.088
394.808,1.083
394.838,1.080
394.868,1.091
394.898,1.088
394.928,1.085
394.958,1.088
394.988,1.079
395.018,1.083
395.048,1.093
395.078,1.083
395.108,1.087
395.138,1.084
395.168,1.083
395.198,1.088
395.228,1.085
395.258,1.086
395.288,1.083
395.318,1.088
395.348,1.091
395.378,1.083
395.408,1.086
395.438,1.086
395.468,1.089
395.498,1.086
395.528,1.090
395.558,1.091
395.588,1.088
395.618,1.087
395.648,1.085
395.678,1.084
395.708,1.086
395.738,1.082
395.768,1.084
395.798,1.084
395.828,1.091
395.858,1.087
395.888,1.086
395.918,1.084
395.948,1.089
395.978,1.082
396.008,1.087
396.038,1.082
396.068,1.083
396.098,1.088
396.128,1.086
396.158,1.084
396.188,1.090
396.218,1.083
396.248,1.085
396.278,1.085
396.308,1.089
396.338,1.082
396.368,1.086
396.398,1.087
396.428,1.095
396.458,1.094
396.488,1.090
396.518,1.097
396.548,1.094
396.578,1.084
396.608,1.087
396.638,1.095
396.668,1.079
396.698,1.074
396.728,1.084
396.758,1.095
396.788,1.085
396.818,1.088
396.848,1.082
396.878,1.084
396.908,1.089
396.938,1.081
396.968,1.080
396.998,1.086
397.028,1.087
397.058,1.088
397.088,1.091
397.118,1.091
397.148,1.084
397.178,1.079
397.208,1.081
397.238,1.081
397.268,1.083
397.298,1.086
397.328,1.087
397.358,1.089
397.388,1.093
397.418,1.091
397.448,1.082
397.478,1.088
397.508,1.086
397.538,1.080
397.568,1.090
397.598,1.088
397.628,1.089
397.658,1.087
397.688,1.085
397.718,1.090
397.748,1.088
397.778,1.083
397.808,1.084
397.838,1.086
397.868,1.083
397.898,1.085
397.928,1.086
397.958,1.090
397.988,1.088
398.018,1.087
398.048,1.089
398.078,1.097
398.108,1.093
398.138,1.088
398.168,1.085
398.198,1.083
398.228,1.096
398.258,1.091
398.288,1.093
398.318,1.092
398.348,1.083
398.378,1.079
398.408,1.078
398.438,1.078
398.468,1.078
398.498,1.079
398.528,1.091
398.558,1.087
398.588,1.094
398.618,1.090
398.648,1.077
398.678,1.081
398.708,1.086
398.738,1.075
398.768,1.077
398.798,1.084
398.828,1.085
398.858,1.094
398.888,1.089
398.918,1.087
398.948,1.085
398.978,1.085
399.008,1.088
399.038,1.093
399.068,1.092
399.098,1.081
399.128,1.087
399.158,1.090
399.188,1.087
399.218,1.093
399.248,1.089
399.278,1.086
399.308,1.091
399.338,1.086
399.368,1.079
399.398,1.081
399.428,1.084
399.458,1.086
399.488,1.095
399.518,1.085
399.548,1.093
399.578,1.090
399.608,1.082
399.638,1.090
399.668,1.083
399.698,1.084
399.728,1.089
399.758,1.085
399.788,1.087
399.818,1.084
399.848,1.087
399.878,1.087
399.908,1.090
399.938,1.089
399.968,1.079
399.998,1.085
400.028,1.087
400.058,1.091
400.088,1.093
400.118,1.088
400.148,1.088
400.178,1.089
400.208,1.083
400.238,1.089
400.268,1.090
400.298,1.079
400.328,1.089
400.358,1.087
400.388,1.083
400.418,1.087
400.448,1.080
400.478,1.088
400.508,1.096
400.538,1.083
400.568,1.082
400.598,1.082
400.628,1.090
400.658,1.088
400.688,1.087
400.718,1.089
400.748,1.090
400.778,1.083
400.808,1.083
400.838,1.088
400.868,1.088
400.898,1.083
400.928,1.086
400.958,1.090
400.988,1.087
401.018,1.087
401.048,1.094
401.078,1.089
401.108,1.082
401.138,1.079
401.168,1.086
401.198,1.084
401.228,1.079
401.258,1.086
401.288,1.092
401.318,1.094
401.348,1.087
401.378,1.087
401.408,1.085
401.438,1.093
401.468,1.084
401.498,1.089
401.528,1.080
401.558,1.085
401.588,1.087
401.618,1.086
401.648,1.093
401.678,1.087
401.708,1.084
401.738,1.084
401.768,1.089
401.798,1.082
401.828,1.090
401.858,1.082
401.888,1.089
401.918,1.092
401.948,1.093
401.978,1.088
402.008,1.090
402.038,1.089
402.068,1.085
402.098,1.079
402.128,1.084
402.158,1.086
402.188,1.081
402.218,1.088
402.248,1.093
402.278,1.085
402.308,1.091
402.338,1.083
402.368,1.082
402.398,1.083
402.428,1.092
402.458,1.088
402.488,1.084
402.518,1.084
402.548,1.088
402.578,1.091
402.608,1.091
402.638,1.082
402.668,1.084
402.698,1.083
402.728,1.088
402.758,1.088
402.788,1.084
402.818,1.089
402.848,1.088
402.878,1.090
402.908,1.089
402.938,1.095
402.968,1.100
402.998,1.097
403.028,1.096
403.058,1.088
403.088,1.090
403.118,1.109
403.148,1.113
403.178,1.116
403.208,1.101
403.238,1.118
403.268,1.162
403.298,1.170
403.328,1.119
403.358,1.062
403.388,1.051
403.418,1.030
403.448,1.010
403.478,1.016
403.508,1.019
403.538,1.027
403.568,1.021
403.598,1.055
403.628,1.050
403.658,1.055
403.688,1.048
403.718,1.030
403.748,1.023
403.778,1.016
403.808,1.006
403.838,1.062
403.868,1.076
403.898,1.075
403.928,1.084
403.958,1.067
403.988,1.087
404.018,1.113
404.048,1.099
404.078,1.115
404.108,1.092
404.138,1.076
404.168,1.086
404.198,1.058
404.228,1.097
404.258,1.090
404.288,1.077
404.318,1.107
404.348,1.081
404.378,1.085
404.408,1.107
404.438,1.104
404.468,1.109
404.498,1.102
404.528,1.102
404.558,1.099
404.588,1.085
404.618,1.069
404.648,1.074
404.678,1.052
404.708,1.067
404.738,1.071
404.768,1.076
404.798,1.082
404.828,1.083
404.858,1.080
404.888,1.076
404.918,1.078
404.948,1.077
404.978,1.069
405.008,1.074
405.038,1.085
405.068,1.082
405.098,1.071
405.128,1.083
405.158,1.084
405.188,1.071
405.218,1.085
405.248,1.089
405.278,1.076
405.308,1.088
405.338,1.078
405.368,1.083
405.398,1.087
405.428,1.075
405.458,1.073
405.488,1.077
405.518,1.068
405.548,1.075
405.578,1.080
405.608,1.075
405.638,1.076
405.668,1.076
405.698,1.077
405.728,1.072
405.758,1.078
405.788,1.079
405.818,1.069
405.848,1.073
405.878,1.077
405.908,1.067
405.938,1.077
405.968,1.073
405.998,1.082
406.028,1.076
406.058,1.077
406.088,1.078
406.118,1.076
406.148,1.078
406.178,1.084
406.208,1.072
406.238,1.073
406.268,1.080
406.298,1.077
406.328,1.072
406.358,1.085
406.388,1.074
406.418,1.075
406.448,1.094
406.478,1.081
406.508,1.081
406.538,1.080
406.568,1.078
406.598,1.084
406.628,1.078
406.658,1.074
406.688,1.072
406.718,1.080
406.748,1.083
406.778,1.073
406.808,1.080
406.838,1.088
406.868,1.074
406.898,1.079
406.928,1.089
406.958,1.077
406.988,1.078
407.018,1.080
407.048,1.081
407.078,1.080
407.108,1.080
407.138,1.077
407.168,1.079
407.198,1.077
407.228,1.077
407.258,1.081
407.288,1.068
407.318,1.083
407.348,1.079
407.378,1.073
407.408,1.083
407.438,1.076
407.468,1.069
407.498,1.079
407.528,1.074
407.558,1.080
407.588,1.089
407.618,1.079
407.648,1.080
407.678,1.076
407.708,1.082
407.738,1.077
407.768,1.077
407.798,1.087
407.828,1.075
407.858,1.074
407.888,1.074
407.918,1.079
407.948,1.084
407.978,1.078
408.008,1.067
408.038,1.081
408.068,1.080
408.098,1.073
408.128,1.077
408.158,1.075
408.188,1.070
408.218,1.078
408.248,1.081
408.278,1.074
408.308,1.080
408.338,1.074
408.368,1.079
408.398,1.081
408.428,1.074
408.458,1.081
408.488,1.083
408.518,1.083
408.548,1.080
408.578,1.073
408.608,1.074
408.638,1.073
408.668,1.078
408.698,1.081
408.728,1.088
408.758,1.083
408.788,1.086
408.818,1.083
408.848,1.082
408.878,1.078
408.908,1.079
408.938,1.067
408.968,1.080
408.998,1.076
409.028,1.078
409.058,1.086
409.088,1.074
409.118,1.079
409.148,1.078
409.178,1.081
409.208,1.081
409.238,1.076
409.268,1.082
409.298,1.079
409.328,1.081
409.358,1.071
409.388,1.078
409.418,1.083
409.448,1.084
409.478,1.081
409.508,1.084
409.538,1.077
409.568,1.082
409.598,1.082
409.628,1.073
409.658,1.072
409.688,1.068
409.718,1.072
409.748,1.078
409.778,1.072
409.808,1.086
409.838,1.064
409.868,1.081
409.898,1.078
409.928,1.079
409.958,1.080
409.988,1.088
410.018,1.073
410.048,1.082
410.078,1.087
410.108,1.096
410.138,1.081
410.168,1.105
410.198,1.092
410.228,1.099
410.258,1.102
410.288,1.075
410.318,1.085
410.348,1.104
410.378,1.070
410.408,1.109
410.438,1.125
410.468,1.103
410.498,1.117
410.528,1.106
410.558,1.100
410.588,1.095
410.618,1.033
410.648,1.071
410.678,1.021
410.708,1.045
410.738,1.062
410.768,1.065
410.798,1.087
410.828,1.085
410.858,1.071
410.888,1.093
410.918,1.084
410.948,1.088
410.978,1.094
411.008,1.083
411.038,1.088
411.068,1.084
411.098,1.087
411.128,1.096
411.158,1.088
411.188,1.087
411.218,1.089
411.248,1.086
411.278,1.092
411.308,1.084
411.338,1.094
411.368,1.103
411.398,1.086
411.428,1.094
411.458,1.101
411.488,1.095
411.518,1.097
411.548,1.082
411.578,1.097
411.608,1.091
411.638,1.085
411.668,1.081
411.698,1.090
411.728,1.084
411.758,1.094
411.788,1.093
411.818,1.084
411.848,1.093
411.878,1.089
411.908,1.083
411.938,1.092
411.968,1.091
411.998,1.090
412.028,1.097
412.058,1.103
412.088,1.085
412.118,1.089
412.148,1.096
412.178,1.093
412.208,1.086
412.238,1.095
412.268,1.101
412.298,1.101
412.328,1.097
412.358,1.093
412.388,1.097
412.418,1.085
412.448,1.076
412.478,1.084
412.508,1.095
412.538,1.090
412.568,1.082
412.598,1.098
412.628,1.102
412.658,1.097
412.688,1.088
412.718,1.090
412.748,1.092
412.778,1.088
412.808,1.093
412.838,1.103
412.868,1.103
412.898,1.111
412.928,1.121
412.958,1.110
412.988,1.112
413.018,1.096
413.048,1.082
413.078,1.073
413.108,1.079
413.138,1.075
413.168,1.075
413.198,1.085
413.228,1.089
413.258,1.092
413.288,1.112
413.318,1.145
413.348,1.152
413.378,1.150
413.408,1.145
413.438,1.124
413.468,1.074
413.498,1.050
413.528,1.029
413.558,1.042
413.588,1.085
413.618,1.098
413.648,1.096
413.678,1.102
413.708,1.110
413.738,1.104
413.768,1.116
413.798,1.120
413.828,1.114
413.858,1.117
413.888,1.083
413.918,1.088
413.948,1.062
413.978,1.027
414.008,1.043
414.038,1.052
414.068,1.064
414.098,1.045
414.128,1.071
414.158,1.062
414.188,1.057
414.218,1.067
414.248,1.062
414.278,1.071
414.308,1.062
414.338,1.072
414.368,1.066
414.398,1.052
414.428,1.055
414.458,1.064
414.488,1.056
414.518,1.066
414.548,1.080
414.578,1.072
414.608,1.081
414.638,1.078
414.668,1.065
414.698,1.058
414.728,1.063
414.758,1.073
414.788,1.072
414.818,1.073
414.848,1.082
414.878,1.076
414.908,1.080
414.938,1.086
414.968,1.079
414.998,1.074
415.028,1.089
415.058,1.081
415.088,1.076
415.118,1.073
415.148,1.078
415.178,1.071
415.208,1.079
415.238,1.082
415.268,1.077
415.298,1.073
415.328,1.066
415.358,1.077
415.388,1.074
415.418,1.081
415.448,1.080
415.478,1.074
415.508,1.081
415.538,1.082
415.568,1.075
415.598,1.081
415.628,1.076
415.658,1.075
415.688,1.087
415.718,1.074
415.748,1.078
415.778,1.087
415.808,1.084
415.838,1.076
415.868,1.079
415.898,1.068
415.928,1.075
415.958,1.070
415.988,1.077
416.018,1.084
416.048,1.090
416.078,1.086
416.108,1.090
416.138,1.091
416.168,1.087
416.198,1.083
416.228,1.071
416.258,1.075
416.288,1.069
416.318,1.069
416.348,1.070
416.378,1.066
416.408,1.072
416.438,1.077
416.468,1.072
416.498,1.073
416.528,1.065
416.558,1.065
416.588,1.075
416.618,1.081
416.648,1.078
416.678,1.081
416.708,1.074
416.738,1.077
416.768,1.073
416.798,1.071
416.828,1.068
416.858,1.074
416.888,1.083
416.918,1.081
416.948,1.084
416.978,1.079
417.008,1.079
417.038,1.099
417.068,1.105
417.098,1.104
417.128,1.087
417.158,1.104
417.188,1.089
417.218,1.073
417.248,1.083
417.278,1.088
417.308,1.084
417.338,1.084
417.368,1.070
417.398,1.087
417.428,1.083
417.458,1.083
417.488,1.078
417.518,1.090
417.548,1.099
417.578,1.129
417.608,1.139
417.638,1.210
417.668,1.285
417.698,1.181
417.728,1.016
417.758,0.902
417.788,0.975
417.818,1.029
417.848,1.100
417.878,1.109
417.908,1.084
417.938,1.040
417.968,1.042
417.998,1.075
418.028,1.119
418.058,1.135
418.088,1.120
418.118,1.087
418.148,1.078
418.178,1.057
418.208,1.070
418.238,1.056
418.268,1.039
418.298,1.049
418.328,1.039
418.358,1.044
418.388,1.045
418.418,1.046
418.448,1.036
418.478,1.044
418.508,1.044
418.538,1.021
418.568,1.024
418.598,1.015
418.628,1.052
418.658,1.041
418.688,1.032
418.718,1.064
418.748,1.057
418.778,1.028
418.808,1.022
418.838,1.040
418.868,1.032
418.898,1.028
418.928,1.064
418.958,1.055
418.988,1.039
419.018,1.026
419.048,1.044
419.078,1.028
419.108,1.035
419.138,1.045
419.168,1.040
419.198,1.045
419.228,1.053
419.258,1.030
419.288,1.053
419.318,1.058
419.348,1.043
419.378,1.049
419.408,1.075
419.438,1.051
419.468,1.057
419.498,1.057
419.528,1.048
419.558,1.021
419.588,0.964
419.618,0.991
419.648,1.027
419.678,1.101
419.708,1.131
419.738,1.080
419.768,1.040
419.798,1.046
419.828,1.069
419.858,1.036
419.888,1.021
419.918,1.021
419.948,1.041
419.978,1.089
420.008,1.077
420.038,1.077
420.068,1.084
420.098,1.058
420.128,1.053
420.158,1.062
420.188,1.061
420.218,1.042
420.248,1.035
420.278,1.043
420.308,1.061
420.338,1.052
420.368,1.051
420.398,1.048
420.428,1.067
420.458,1.081
420.488,1.074
420.518,0.918
420.548,1.021
420.578,1.034
420.608,1.037
420.638,1.046
420.668,1.063
420.698,1.096
420.728,1.120
420.758,1.070
420.788,1.069
420.818,1.046
420.848,1.046
420.878,1.068
420.908,1.096
420.938,1.112
420.968,1.080
420.998,1.032
421.028,1.007
421.058,1.007
421.088,0.999
421.118,1.005
421.148,0.990
421.178,1.004
421.208,1.039
421.238,1.040
421.268,1.037
421.298,1.021
421.328,1.008
421.358,0.998
421.388,1.000
421.418,1.000
421.448,0.995
421.478,0.988
421.508,1.021
421.538,1.067
421.568,1.062
421.598,1.061
421.628,1.057
421.658,1.062
421.688,1.040
421.718,1.031
421.748,1.009
421.778,1.018
421.808,1.055
421.838,1.058
421.868,1.023
421.898,1.016
421.928,1.004
421.958,0.966
421.988,0.997
422.018,1.036
422.048,1.016
422.078,1.052
422.108,1.070
422.138,1.022
422.168,1.019
422.198,1.005
422.228,1.024
422.258,1.031
422.288,1.021
422.318,1.024
422.348,1.025
422.378,1.030
422.408,1.052
422.438,1.045
422.468,1.027
422.498,1.028
422.528,1.044
422.558,1.021
422.588,1.021
422.618,1.004
422.648,1.032
422.678,1.008
422.708,1.009
422.738,1.021
422.768,1.012
422.798,1.004
422.828,1.010
422.858,1.012
422.888,1.022
422.918,1.024
422.948,1.021
422.978,1.045
423.008,1.056
423.038,1.043
423.068,1.033
423.098,1.020
423.128,1.021
423.158,1.018
423.188,1.028
423.218,1.020
423.248,1.002
423.278,1.002
423.308,0.990
423.338,1.007
423.368,1.024
423.398,1.042
423.428,1.027
423.458,1.000
423.488,1.000
423.518,1.025
423.548,1.021
423.578,0.997
423.608,0.986
423.638,1.015
423.668,1.032
423.698,1.019
423.728,1.003
423.758,1.022
423.788,1.033
423.818,1.018
423.848,0.986
423.878,0.985
423.908,1.020
423.938,1.030
423.968,1.021
423.998,1.016
424.028,1.014
424.058,1.021
424.088,1.019
424.118,1.034
424.148,1.018
424.178,1.021
424.208,1.016
424.238,1.032
424.268,1.024
424.298,1.038
424.328,1.000
424.358,0.979
424.388,0.957
424.418,0.936
424.448,0.982
424.478,0.985
424.508,0.968
424.538,0.953
424.568,0.957
424.598,0.984
424.628,1.006
424.658,1.033
424.688,1.034
424.718,1.021
424.748,1.021
424.778,1.013
424.808,1.024
424.838,0.987
424.868,0.983
424.898,1.047
424.928,1.022
424.958,0.954
424.988,0.968
425.018,0.963
425.048,0.992
425.078,0.995
425.108,0.920
425.138,0.938
425.168,0.995
425.198,1.020
425.228,1.006
425.258,0.971
425.288,1.002
425.318,1.009
425.348,0.997
425.378,0.971
425.408,0.956
425.438,0.964
425.468,0.975
425.498,1.029
425.528,1.027
425.558,1.007
425.588,1.016
425.618,1.031
425.648,0.990
425.678,0.985
425.708,0.991
425.738,1.007
425.768,0.990
425.798,0.971
425.828,0.970
425.858,0.976
425.888,0.978
425.918,0.981
425.948,0.999
425.978,0.983
426.008,0.995
426.038,1.005
426.068,0.994
426.098,0.987
426.128,0.994
426.158,0.998
426.188,0.998
426.218,1.002
426.248,0.995
426.278,0.997
426.308,1.020
426.338,0.984
426.368,0.984
426.398,0.995
426.428,0.984
426.458,0.977
426.488,0.977
426.518,0.983
426.548,0.995
426.578,0.994
426.608,1.013
426.638,0.992
426.668,1.002
426.698,0.994
426.728,0.985
426.758,0.986
426.788,1.004
426.818,1.012
426.848,1.012
426.878,1.022
426.908,1.000
426.938,0.993
426.968,0.986
426.998,1.010
427.028,0.982
427.058,0.975
427.088,0.998
427.118,0.996
427.148,0.992
427.178,1.022
427.208,1.011
427.238,1.011
427.268,0.989
427.298,0.971
427.328,0.971
427.358,0.976
427.388,0.961
427.418,0.991
427.448,1.005
427.478,1.024
427.508,1.055
427.538,1.048
427.568,1.064
427.598,1.057
427.628,1.063
427.658,1.052
427.688,1.021
427.718,1.035
427.748,1.009
427.778,1.016
427.808,1.021
427.838,1.000
427.868,0.988
427.898,0.987
427.928,0.986
427.958,1.001
427.988,1.010
428.018,0.997
428.048,1.006
428.078,1.012
428.108,1.011
428.138,1.012
428.168,1.025
428.198,1.044
428.228,1.028
428.258,1.050
428.288,1.042
428.318,1.028
428.348,1.023
428.378,1.010
428.408,1.034
428.438,1.023
428.468,1.020
428.498,1.018
428.528,1.021
428.558,1.016
428.588,1.018
428.618,0.997
428.648,0.995
428.678,1.014
428.708,1.016
428.738,1.023
428.768,1.031
428.798,1.033
428.828,1.030
428.858,1.024
428.888,1.028
428.918,1.029
428.948,1.031
428.978,1.027
429.008,1.025
429.038,1.034
429.068,1.029
429.098,1.039
429.128,1.042
429.158,1.054
429.188,1.053
429.218,1.050
429.248,1.043
429.278,1.040
429.308,1.035
429.338,1.043
429.368,1.029
429.398,1.028
429.428,1.040
429.458,1.024
429.488,1.027
429.518,1.031
429.548,1.038
429.578,1.031
429.608,1.026
429.638,1.027
429.668,1.024
429.698,1.021
429.728,1.022
429.758,1.027
429.788,1.030
429.818,1.039
429.848,1.047
429.878,1.048
429.908,1.047
429.938,1.053
429.968,1.040
429.998,1.043
430.028,1.035
430.058,1.005
430.088,1.021
430.118,1.018
430.148,1.014
430.178,1.026
430.208,1.026
430.238,1.016
430.268,1.021
430.298,1.031
430.328,1.016
430.358,1.023
430.388,1.028
430.418,1.041
430.448,1.035
430.478,1.030
430.508,1.054
430.538,1.027
430.568,1.022
430.598,1.022
430.628,1.019
430.658,1.009
430.688,1.028
430.718,1.046
430.748,1.035
430.778,1.023
430.808,1.039
430.838,1.011
430.868,1.017
430.898,1.019
430.928,1.026
430.958,1.039
430.988,1.028
431.018,1.040
431.048,1.021
431.078,1.052
431.108,1.065
431.138,1.052
431.168,1.021
431.198,0.982
431.228,1.033
431.258,1.042
431.288,1.034
431.318,1.050
431.348,1.010
431.378,1.013
431.408,1.017
431.438,1.021
431.468,1.020
431.498,1.019
431.528,1.024
431.558,1.049
431.588,1.041
431.618,1.039
431.648,1.025
431.678,1.016
431.708,1.012
431.738,1.036
431.768,1.027
431.798,1.018
431.828,1.032
431.858,1.035
431.888,1.011
431.918,0.996
431.948,1.001
431.978,1.016
432.008,1.005
432.038,1.019
432.068,1.023
432.098,1.030
432.128,1.044
432.158,1.042
432.188,1.031
432.218,1.022
432.248,1.004
432.278,1.009
432.308,1.006
432.338,1.021
432.368,1.019
432.398,1.007
432.428,1.017
432.458,1.033
432.488,1.067
432.518,1.025
432.548,1.020
432.578,1.015
432.608,1.048
432.638,1.042
432.668,1.045
432.698,1.015
432.728,1.001
432.758,1.021
432.788,1.022
432.818,1.016
432.848,1.034
432.878,1.031
432.908,1.011
432.938,1.034
432.968,1.034
432.998,1.021
433.028,1.038
433.058,1.052
433.088,1.036
433.118,1.018
433.148,1.035
433.178,1.036
433.208,1.022
433.238,1.023
433.268,1.021
433.298,1.017
433.328,1.017
433.358,1.020
433.388,1.038
433.418,1.026
433.448,1.033
433.478,1.053
433.508,1.039
433.538,1.035
433.568,1.024
433.598,1.024
433.628,1.027
433.658,1.005
433.688,1.023
433.718,1.029
433.748,1.027
433.778,0.978
433.808,1.033
433.838,1.024
433.868,1.021
433.898,1.063
433.928,1.101
433.958,1.080
433.988,1.055
434.018,1.026
434.048,1.008
434.078,1.019
434.108,1.010
434.138,1.041
434.168,1.063
434.198,1.051
434.228,1.041
434.258,1.059
434.288,1.054
434.318,1.027
434.348,1.039
434.378,1.048
434.408,1.020
434.438,1.007
434.468,1.022
434.498,1.038
434.528,1.058
434.558,1.026
434.588,1.021
434.618,1.047
434.648,1.034
434.678,1.033
434.708,1.012
434.738,1.006
434.768,1.026
434.798,1.045
434.828,1.045
434.858,1.030
434.888,1.034
434.918,1.034
434.948,1.054
434.978,1.058
435.008,1.056
435.038,1.036
435.068,1.045
435.098,1.047
435.128,1.036
435.158,1.037
435.188,1.030
435.218,1.024
435.248,1.033
435.278,1.036
435.308,1.007
435.338,1.037
435.368,1.026
435.398,1.022
435.428,1.028
435.458,1.027
435.488,1.019
435.518,1.014
435.548,1.007
435.578,1.015
435.608,1.017
435.638,1.028
435.668,1.075
435.698,1.092
435.728,1.058
435.758,1.024
435.788,0.997
435.818,1.022
435.848,1.045
435.878,1.043
435.908,1.030
435.938,1.030
435.968,1.019
435.998,1.022
436.028,1.023
436.058,1.059
436.088,1.062
436.118,1.026
436.148,1.027
436.178,0.979
436.208,0.992
436.238,1.029
436.268,1.016
436.298,0.998
436.328,1.007
436.358,0.998
436.388,1.023
436.418,1.031
436.448,1.076
436.478,1.104
436.508,1.102
436.538,1.091
436.568,1.088
436.598,1.020
436.628,1.267
436.658,1.107
436.688,1.032
436.718,1.047
436.748,1.050
436.778,1.048
436.808,1.053
436.838,1.048
436.868,1.050
436.898,1.041
436.928,1.473
436.958,1.052
436.988,1.044
437.018,1.076
437.048,1.051
437.078,1.021
437.108,1.036
437.138,1.057
437.168,1.056
437.198,0.925
437.228,0.973
437.258,0.965
437.288,0.990
437.318,1.046
437.348,1.069
437.378,1.069
437.408,1.054
437.438,1.061
437.468,1.065
437.498,1.039
437.528,1.037
437.558,1.025
437.588,1.031
437.618,1.021
437.648,1.029
437.678,1.036
437.708,1.016
437.738,1.036
437.768,1.040
437.798,1.029
437.828,1.029
437.858,1.050
437.888,1.013
437.918,1.047
