df_hash,22ZHK4.HAC2HB
170.822,1.049
170.852,1.052
170.882,1.051
170.912,1.052
170.942,1.049
170.972,1.046
171.002,1.054
171.032,1.052
171.062,1.047
171.092,1.048
171.122,1.051
171.152,1.047
171.182,1.049
171.212,1.048
171.242,1.044
171.272,1.047
171.302,1.049
171.332,1.060
171.362,1.050
171.392,1.038
171.422,1.040
171.452,1.047
171.482,1.052
171.512,1.053
171.542,1.051
171.572,1.050
171.602,1.048
171.632,1.051
171.662,1.050
171.692,1.051
171.722,1.050
171.752,1.047
171.782,1.050
171.812,1.053
171.842,1.050
171.872,1.048
171.902,1.049
171.932,1.042
171.962,1.048
171.992,1.057
172.022,1.061
172.052,1.045
172.082,1.038
172.112,1.043
172.142,1.055
172.172,1.056
172.202,1.048
172.232,1.054
172.262,1.047
172.292,1.049
172.322,1.045
172.352,1.047
172.382,1.052
172.412,1.052
172.442,1.048
172.472,1.049
172.502,1.050
172.532,1.051
172.562,1.052
172.592,1.045
172.622,1.045
172.652,1.052
172.682,1.058
172.712,1.051
172.742,1.043
172.772,1.042
172.802,1.049
172.832,1.050
172.862,1.054
172.892,1.051
172.922,1.045
172.952,1.049
172.982,1.048
173.012,1.046
173.042,1.052
173.072,1.049
173.102,1.048
173.132,1.048
173.162,1.050
173.192,1.050
173.222,1.053
173.252,1.056
173.282,1.046
173.312,1.043
173.342,1.050
173.372,1.056
173.402,1.053
173.432,1.044
173.462,1.043
173.492,1.050
173.522,1.055
173.552,1.052
173.582,1.051
173.612,1.044
173.642,1.050
173.672,1.053
173.702,1.048
173.732,1.051
173.762,1.051
173.792,1.046
173.822,1.050
173.852,1.050
173.882,1.049
173.912,1.048
173.942,1.048
173.972,1.050
174.002,1.052
174.032,1.045
174.062,1.050
174.092,1.049
174.122,1.057
174.152,1.049
174.182,1.045
174.212,1.044
174.242,1.049
174.272,1.053
174.302,1.054
174.332,1.052
174.362,1.043
174.392,1.054
174.422,1.054
174.452,1.051
174.482,1.049
174.512,1.045
174.542,1.048
174.572,1.047
174.602,1.050
174.632,1.048
174.662,1.053
174.692,1.050
174.722,1.049
174.752,1.044
174.782,1.041
174.812,1.049
174.842,1.057
174.872,1.060
174.902,1.044
174.932,1.039
174.962,1.044
174.992,1.057
175.022,1.055
175.052,1.052
175.082,1.049
175.112,1.046
175.142,1.054
175.172,1.049
175.202,1.050
175.232,1.053
175.262,1.052
175.292,1.047
175.322,1.049
175.352,1.050
175.382,1.048
175.412,1.050
175.442,1.050
175.472,1.039
175.502,1.045
175.532,1.052
175.562,1.062
175.592,1.056
175.622,1.040
175.652,1.039
175.682,1.049
175.712,1.060
175.742,1.050
175.772,1.050
175.802,1.044
175.832,1.053
175.862,1.052
175.892,1.048
175.922,1.051
175.952,1.048
175.982,1.046
176.012,1.047
176.042,1.052
176.072,1.054
176.102,1.051
176.132,1.047
176.162,1.043
176.192,1.048
176.222,1.052
176.252,1.056
176.282,1.061
176.312,1.048
176.342,1.038
176.372,1.046
176.402,1.049
176.432,1.049
176.462,1.049
176.492,1.051
176.522,1.045
176.552,1.055
176.582,1.048
176.612,1.050
176.642,1.052
176.672,1.049
176.702,1.047
176.732,1.052
176.762,1.052
176.792,1.054
176.822,1.052
176.852,1.047
176.882,1.043
176.912,1.051
176.942,1.050
176.972,1.059
177.002,1.051
177.032,1.046
177.062,1.047
177.092,1.048
177.122,1.053
177.152,1.047
177.182,1.048
177.212,1.048
177.242,1.054
177.272,1.051
177.302,1.048
177.332,1.050
177.362,1.050
177.392,1.048
177.422,1.052
177.452,1.054
177.482,1.049
177.512,1.052
177.542,1.052
177.572,1.045
177.602,1.044
177.632,1.049
177.662,1.058
177.692,1.055
177.722,1.044
177.752,1.045
177.782,1.047
177.812,1.050
177.842,1.051
177.872,1.054
177.902,1.045
177.932,1.053
177.962,1.053
177.992,1.050
178.022,1.048
178.052,1.049
178.082,1.049
178.112,1.046
178.142,1.049
178.172,1.052
178.202,1.056
178.232,1.051
178.262,1.043
178.292,1.045
178.322,1.052
178.352,1.057
178.382,1.059
178.412,1.043
178.442,1.036
178.472,1.045
178.502,1.054
178.532,1.058
178.562,1.053
178.592,1.050
178.622,1.050
178.652,1.053
178.682,1.051
178.712,1.048
178.742,1.050
178.772,1.047
178.802,1.046
178.832,1.052
178.862,1.056
178.892,1.055
178.922,1.051
178.952,1.041
178.982,1.049
179.012,1.056
179.042,1.062
179.072,1.049
179.102,1.037
179.132,1.041
179.162,1.051
179.192,1.058
179.222,1.051
179.252,1.051
179.282,1.044
179.312,1.048
179.342,1.049
179.372,1.046
179.402,1.051
179.432,1.051
179.462,1.049
179.492,1.052
179.522,1.052
179.552,1.051
179.582,1.052
179.612,1.047
179.642,1.049
179.672,1.040
179.702,1.050
179.732,1.053
179.762,1.057
179.792,1.047
179.822,1.044
179.852,1.042
179.882,1.051
179.912,1.053
179.942,1.048
179.972,1.050
180.002,1.043
180.032,1.050
180.062,1.054
180.092,1.050
180.122,1.049
180.152,1.047
180.182,1.050
180.212,1.048
180.242,1.048
180.272,1.052
180.302,1.051
180.332,1.051
180.362,1.049
180.392,1.047
180.422,1.044
180.452,1.051
180.482,1.053
180.512,1.057
180.542,1.046
180.572,1.046
180.602,1.048
180.632,1.051
180.662,1.057
180.692,1.049
180.722,1.048
180.752,1.042
180.782,1.056
180.812,1.049
180.842,1.049
180.872,1.045
180.902,1.049
180.932,1.050
180.962,1.049
180.992,1.052
181.022,1.048
181.052,1.050
181.082,1.050
181.112,1.053
181.142,1.044
181.172,1.044
181.202,1.050
181.232,1.054
181.262,1.062
181.292,1.047
181.322,1.040
181.352,1.048
181.382,1.053
181.412,1.050
181.442,1.050
181.472,1.044
181.502,1.048
181.532,1.055
181.562,1.050
181.592,1.049
181.622,1.047
181.652,1.048
181.682,1.048
181.712,1.050
181.742,1.053
181.772,1.054
181.802,1.054
181.832,1.048
181.862,1.043
181.892,1.051
181.922,1.050
181.952,1.051
181.982,1.057
182.012,1.049
182.042,1.035
182.072,1.046
182.102,1.052
182.132,1.059
182.162,1.052
182.192,1.049
182.222,1.053
182.252,1.053
182.282,1.049
182.312,1.049
182.342,1.050
182.372,1.048
182.402,1.050
182.432,1.051
182.462,1.053
182.492,1.055
182.522,1.053
182.552,1.050
182.582,1.047
182.612,1.047
182.642,1.055
182.672,1.060
182.702,1.056
182.732,1.041
182.762,1.044
182.792,1.046
182.822,1.056
182.852,1.053
182.882,1.054
182.912,1.045
182.942,1.050
182.972,1.053
183.002,1.051
183.032,1.048
183.062,1.052
183.092,1.052
183.122,1.049
183.152,1.045
183.182,1.051
183.212,1.054
183.242,1.051
183.272,1.049
183.302,1.046
183.332,1.047
183.362,1.055
183.392,1.055
183.422,1.055
183.452,1.048
183.482,1.045
183.512,1.046
183.542,1.049
183.572,1.051
183.602,1.051
183.632,1.049
183.662,1.045
183.692,1.057
183.722,1.050
183.752,1.049
183.782,1.050
183.812,1.049
183.842,1.050
183.872,1.050
183.902,1.048
183.932,1.050
183.962,1.053
183.992,1.054
184.022,1.049
184.052,1.046
184.082,1.050
184.112,1.056
184.142,1.059
184.172,1.056
184.202,1.043
184.232,1.042
184.262,1.050
184.292,1.055
184.322,1.051
184.352,1.053
184.382,1.045
184.412,1.055
184.442,1.055
184.472,1.050
184.502,1.049
184.532,1.049
184.562,1.052
184.592,1.050
184.622,1.050
184.652,1.053
184.682,1.055
184.712,1.053
184.742,1.050
184.772,1.041
184.802,1.047
184.832,1.054
184.862,1.062
184.892,1.052
184.922,1.041
184.952,1.044
184.982,1.055
185.012,1.057
185.042,1.049
185.072,1.051
185.102,1.046
185.132,1.055
185.162,1.056
185.192,1.051
185.222,1.048
185.252,1.051
185.282,1.048
185.312,1.049
185.342,1.049
185.372,1.049
185.402,1.050
185.432,1.053
185.462,1.053
185.492,1.048
185.522,1.045
185.552,1.051
185.582,1.055
185.612,1.058
185.642,1.045
185.672,1.045
185.702,1.049
185.732,1.051
185.762,1.058
185.792,1.050
185.822,1.052
185.852,1.042
185.882,1.052
185.912,1.052
185.942,1.048
185.972,1.056
186.002,1.052
186.032,1.047
186.062,1.047
186.092,1.052
186.122,1.052
186.152,1.051
186.182,1.052
186.212,1.054
186.242,1.050
186.272,1.044
186.302,1.053
186.332,1.057
186.362,1.056
186.392,1.049
186.422,1.043
186.452,1.048
186.482,1.055
186.512,1.056
186.542,1.051
186.572,1.050
186.602,1.046
186.632,1.052
186.662,1.057
186.692,1.051
186.722,1.049
186.752,1.049
186.782,1.051
186.812,1.052
186.842,1.052
186.872,1.052
186.902,1.050
186.932,1.052
186.962,1.053
186.992,1.057
187.022,1.051
187.052,1.044
187.082,1.050
187.112,1.050
187.142,1.062
187.172,1.055
187.202,1.043
187.232,1.041
187.262,1.050
187.292,1.053
187.322,1.058
187.352,1.051
187.382,1.048
187.412,1.055
187.442,1.054
187.472,1.049
187.502,1.048
187.532,1.047
187.562,1.048
187.592,1.051
187.622,1.051
187.652,1.051
187.682,1.051
187.712,1.055
187.742,1.049
187.772,1.044
187.802,1.049
187.832,1.052
187.862,1.058
187.892,1.058
187.922,1.046
187.952,1.038
187.982,1.046
188.012,1.056
188.042,1.056
188.072,1.052
188.102,1.050
188.132,1.050
188.162,1.053
188.192,1.051
188.222,1.049
188.252,1.050
188.282,1.050
188.312,1.051
188.342,1.050
188.372,1.050
188.402,1.053
188.432,1.050
188.462,1.051
188.492,1.051
188.522,1.048
188.552,1.048
188.582,1.053
188.612,1.058
188.642,1.053
188.672,1.049
188.702,1.045
188.732,1.048
188.762,1.051
188.792,1.051
188.822,1.052
188.852,1.052
188.882,1.050
188.912,1.052
188.942,1.053
188.972,1.050
189.002,1.052
189.032,1.048
189.062,1.051
189.092,1.052
189.122,1.056
189.152,1.054
189.182,1.051
189.212,1.053
189.242,1.055
189.272,1.046
189.302,1.048
189.332,1.049
189.362,1.058
189.392,1.057
189.422,1.043
189.452,1.042
189.482,1.053
189.512,1.058
189.542,1.055
189.572,1.052
189.602,1.048
189.632,1.048
189.662,1.057
189.692,1.050
189.722,1.051
189.752,1.049
189.782,1.050
189.812,1.054
189.842,1.049
189.872,1.051
189.902,1.051
189.932,1.050
189.962,1.054
189.992,1.050
190.022,1.045
190.052,1.048
190.082,1.053
190.112,1.061
190.142,1.056
190.172,1.039
190.202,1.039
190.232,1.052
190.262,1.056
190.292,1.057
190.322,1.048
190.352,1.046
190.382,1.051
190.412,1.052
190.442,1.052
190.472,1.053
190.502,1.048
190.532,1.049
190.562,1.049
190.592,1.049
190.622,1.054
190.652,1.052
190.682,1.050
190.712,1.052
190.742,1.055
190.772,1.045
190.802,1.052
190.832,1.052
190.862,1.061
190.892,1.051
190.922,1.044
190.952,1.045
190.982,1.051
191.012,1.053
191.042,1.050
191.072,1.054
191.102,1.052
191.132,1.049
191.162,1.051
191.192,1.054
191.222,1.050
191.252,1.050
191.282,1.051
191.312,1.050
191.342,1.050
191.372,1.055
191.402,1.048
191.432,1.048
191.462,1.053
191.492,1.053
191.522,1.052
191.552,1.044
191.582,1.047
191.612,1.050
191.642,1.058
191.672,1.057
191.702,1.045
191.732,1.046
191.762,1.048
191.792,1.052
191.822,1.056
191.852,1.054
191.882,1.047
191.912,1.048
191.942,1.050
191.972,1.049
192.002,1.048
192.032,1.050
192.062,1.051
192.092,1.050
192.122,1.048
192.152,1.051
192.182,1.054
192.212,1.050
192.242,1.046
192.272,1.053
192.302,1.050
192.332,1.046
192.362,1.048
192.392,1.054
192.422,1.057
192.452,1.058
192.482,1.043
192.512,1.034
192.542,1.046
192.572,1.056
192.602,1.057
192.632,1.052
192.662,1.054
192.692,1.048
192.722,1.054
192.752,1.049
192.782,1.051
192.812,1.050
192.842,1.045
192.872,1.046
192.902,1.053
192.932,1.052
192.962,1.053
192.992,1.050
193.022,1.049
193.052,1.048
193.082,1.046
193.112,1.048
193.142,1.052
193.172,1.062
193.202,1.055
193.232,1.045
193.262,1.046
193.292,1.051
193.322,1.048
193.352,1.050
193.382,1.051
193.412,1.051
193.442,1.049
193.472,1.050
193.502,1.049
193.532,1.050
193.562,1.047
193.592,1.049
193.622,1.054
193.652,1.050
193.682,1.047
193.712,1.051
193.742,1.048
193.772,1.044
193.802,1.043
193.832,1.046
193.862,1.045
193.892,1.064
193.922,1.058
193.952,1.053
193.982,1.040
194.012,1.036
194.042,1.040
194.072,1.043
194.102,1.049
194.132,1.050
194.162,1.045
194.192,1.034
194.222,1.044
194.252,1.042
194.282,1.038
194.312,1.046
194.342,1.044
194.372,1.036
194.402,1.036
194.432,1.034
194.462,1.038
194.492,1.037
194.522,1.033
194.552,1.037
194.582,1.036
194.612,1.031
194.642,1.028
194.672,1.040
194.702,1.042
194.732,1.047
194.762,1.040
194.792,1.030
194.822,1.034
194.852,1.047
194.882,1.050
194.912,1.046
194.942,1.046
194.972,1.041
195.002,1.040
195.032,1.028
195.062,1.022
195.092,1.028
195.122,1.029
195.152,1.028
195.182,1.034
195.212,1.036
195.242,1.034
195.272,1.029
195.302,1.028
195.332,1.023
195.362,1.031
195.392,1.040
195.422,1.047
195.452,1.042
195.482,1.021
195.512,1.021
195.542,1.024
195.572,1.032
195.602,1.035
195.632,1.045
195.662,1.039
195.692,1.035
195.722,1.039
195.752,1.032
195.782,1.036
195.812,1.035
195.842,1.033
195.872,1.035
195.902,1.037
195.932,1.033
195.962,1.038
195.992,1.034
196.022,1.028
196.052,1.033
196.082,1.037
196.112,1.041
196.142,1.045
196.172,1.036
196.202,1.031
196.232,1.035
196.262,1.038
196.292,1.038
196.322,1.038
196.352,1.038
196.382,1.031
196.412,1.034
196.442,1.040
196.472,1.033
196.502,1.038
196.532,1.035
196.562,1.035
196.592,1.037
196.622,1.041
196.652,1.040
196.682,1.039
196.712,1.039
196.742,1.031
196.772,1.035
196.802,1.044
196.832,1.042
196.862,1.044
196.892,1.036
196.922,1.031
196.952,1.034
196.982,1.040
197.012,1.037
197.042,1.039
197.072,1.041
197.102,1.036
197.132,1.042
197.162,1.044
197.192,1.040
197.222,1.038
197.252,1.038
197.282,1.039
197.312,1.043
197.342,1.046
197.372,1.037
197.402,1.038
197.432,1.039
197.462,1.041
197.492,1.042
197.522,1.034
197.552,1.036
197.582,1.040
197.612,1.048
197.642,1.043
197.672,1.034
197.702,1.034
197.732,1.039
197.762,1.041
197.792,1.044
197.822,1.045
197.852,1.042
197.882,1.037
197.912,1.046
197.942,1.043
197.972,1.040
198.002,1.038
198.032,1.043
198.062,1.043
198.092,1.040
198.122,1.042
198.152,1.041
198.182,1.040
198.212,1.043
198.242,1.043
198.272,1.037
198.302,1.033
198.332,1.039
198.362,1.044
198.392,1.049
198.422,1.049
198.452,1.033
198.482,1.028
198.512,1.040
198.542,1.041
198.572,1.049
198.602,1.043
198.632,1.038
198.662,1.041
198.692,1.045
198.722,1.044
198.752,1.040
198.782,1.040
198.812,1.040
198.842,1.038
198.872,1.042
198.902,1.044
198.932,1.041
198.962,1.040
198.992,1.045
199.022,1.043
199.052,1.042
199.082,1.037
199.112,1.041
199.142,1.046
199.172,1.052
199.202,1.044
199.232,1.034
199.262,1.037
199.292,1.040
199.322,1.046
199.352,1.045
199.382,1.043
199.412,1.039
199.442,1.043
199.472,1.042
199.502,1.042
199.532,1.038
199.562,1.044
199.592,1.044
199.622,1.038
199.652,1.044
199.682,1.044
199.712,1.042
199.742,1.042
199.772,1.043
199.802,1.046
199.832,1.045
199.862,1.043
199.892,1.041
199.922,1.040
199.952,1.045
199.982,1.044
200.012,1.050
200.042,1.047
200.072,1.036
200.102,1.032
200.132,1.043
200.162,1.051
200.192,1.044
200.222,1.045
200.252,1.041
200.282,1.044
200.312,1.045
200.342,1.045
200.372,1.040
200.402,1.039
200.432,1.041
200.462,1.044
200.492,1.048
200.522,1.046
200.552,1.042
200.582,1.042
200.612,1.043
200.642,1.043
200.672,1.041
200.702,1.040
200.732,1.043
200.762,1.043
200.792,1.045
200.822,1.060
200.852,1.050
200.882,1.038
200.912,1.035
200.942,1.042
200.972,1.046
201.002,1.051
201.032,1.049
201.062,1.045
201.092,1.043
201.122,1.047
201.152,1.047
201.182,1.044
201.212,1.043
201.242,1.045
201.272,1.046
201.302,1.049
201.332,1.046
201.362,1.048
201.392,1.044
201.422,1.045
201.452,1.045
201.482,1.036
201.512,1.041
201.542,1.048
201.572,1.058
201.602,1.050
201.632,1.039
201.662,1.037
201.692,1.047
201.722,1.050
201.752,1.046
201.782,1.052
201.812,1.051
201.842,1.044
201.872,1.043
201.902,1.046
201.932,1.044
201.962,1.048
201.992,1.051
202.022,1.043
202.052,1.047
202.082,1.048
202.112,1.044
202.142,1.045
202.172,1.047
202.202,1.052
202.232,1.051
202.262,1.042
202.292,1.046
202.322,1.049
202.352,1.054
202.382,1.052
202.412,1.042
202.442,1.042
202.472,1.043
202.502,1.049
202.532,1.050
202.562,1.046
202.592,1.044
202.622,1.046
202.652,1.053
202.682,1.046
202.712,1.045
202.742,1.049
202.772,1.045
202.802,1.045
202.832,1.047
202.862,1.050
202.892,1.048
202.922,1.047
202.952,1.049
202.982,1.047
203.012,1.045
203.042,1.042
203.072,1.049
203.102,1.056
203.132,1.052
203.162,1.045
203.192,1.042
203.222,1.045
203.252,1.050
203.282,1.050
203.312,1.045
203.342,1.056
203.372,1.045
203.402,1.048
203.432,1.049
203.462,1.048
203.492,1.047
203.522,1.048
203.552,1.045
203.582,1.049
203.612,1.048
203.642,1.048
203.672,1.055
203.702,1.048
203.732,1.046
203.762,1.046
203.792,1.040
203.822,1.049
203.852,1.056
203.882,1.057
203.912,1.041
203.942,1.037
203.972,1.043
204.002,1.055
204.032,1.059
204.062,1.049
204.092,1.045
204.122,1.053
204.152,1.052
204.182,1.045
204.212,1.042
204.242,1.046
204.272,1.046
204.302,1.044
204.332,1.052
204.362,1.049
204.392,1.050
204.422,1.047
204.452,1.046
204.482,1.041
204.512,1.050
204.542,1.056
204.572,1.053
204.602,1.050
204.632,1.039
204.662,1.038
204.692,1.052
204.722,1.054
204.752,1.051
204.782,1.055
204.812,1.048
204.842,1.049
204.872,1.047
204.902,1.044
204.932,1.052
204.962,1.047
204.992,1.049
205.022,1.046
205.052,1.052
205.082,1.047
205.112,1.047
205.142,1.045
205.172,1.047
205.202,1.045
205.232,1.048
205.262,1.051
205.292,1.057
205.322,1.048
205.352,1.038
205.382,1.041
205.412,1.048
205.442,1.052
205.472,1.049
205.502,1.050
205.532,1.041
205.562,1.049
205.592,1.048
205.622,1.046
205.652,1.046
205.682,1.049
205.712,1.050
205.742,1.048
205.772,1.045
205.802,1.046
205.832,1.053
205.862,1.052
205.892,1.048
205.922,1.045
205.952,1.050
205.982,1.050
206.012,1.061
206.042,1.052
206.072,1.042
206.102,1.044
206.132,1.044
206.162,1.049
206.192,1.052
206.222,1.050
206.252,1.043
206.282,1.046
206.312,1.053
206.342,1.047
206.372,1.046
206.402,1.048
206.432,1.046
206.462,1.050
206.492,1.050
206.522,1.052
206.552,1.050
206.582,1.047
206.612,1.046
206.642,1.050
206.672,1.050
206.702,1.045
206.732,1.049
206.762,1.051
206.792,1.062
206.822,1.051
206.852,1.045
206.882,1.041
206.912,1.046
206.942,1.052
206.972,1.055
207.002,1.049
207.032,1.044
207.062,1.051
207.092,1.054
207.122,1.048
207.152,1.047
207.182,1.045
207.212,1.047
207.242,1.051
207.272,1.052
207.302,1.051
207.332,1.050
207.362,1.052
207.392,1.051
207.422,1.049
207.452,1.051
207.482,1.043
207.512,1.047
207.542,1.047
207.572,1.056
207.602,1.057
207.632,1.043
207.662,1.038
207.692,1.047
207.722,1.058
207.752,1.057
207.782,1.051
207.812,1.048
207.842,1.047
207.872,1.054
207.902,1.050
207.932,1.051
207.962,1.050
207.992,1.045
208.022,1.048
208.052,1.047
208.082,1.053
208.112,1.049
208.142,1.047
208.172,1.048
208.202,1.049
208.232,1.048
208.262,1.048
208.292,1.056
208.322,1.058
208.352,1.047
208.382,1.038
208.412,1.041
208.442,1.051
208.472,1.057
208.502,1.046
208.532,1.050
208.562,1.049
208.592,1.050
208.622,1.051
208.652,1.050
208.682,1.049
208.712,1.047
208.742,1.049
208.772,1.049
208.802,1.047
208.832,1.051
208.862,1.053
208.892,1.053
208.922,1.050
208.952,1.043
208.982,1.050
209.012,1.054
209.042,1.055
209.072,1.051
209.102,1.043
209.132,1.039
209.162,1.052
209.192,1.054
209.222,1.053
209.252,1.052
209.282,1.052
209.312,1.039
209.342,1.054
209.372,1.049
209.402,1.046
209.432,1.051
209.462,1.052
209.492,1.047
209.522,1.047
209.552,1.051
209.582,1.051
209.612,1.049
209.642,1.048
209.672,1.050
209.702,1.052
209.732,1.048
209.762,1.046
209.792,1.048
209.822,1.054
209.852,1.054
209.882,1.048
209.912,1.043
209.942,1.047
209.972,1.051
210.002,1.055
210.032,1.050
210.062,1.052
210.092,1.046
210.122,1.052
210.152,1.048
210.182,1.050
210.212,1.049
210.242,1.046
210.272,1.052
210.302,1.049
210.332,1.051
210.362,1.048
210.392,1.046
210.422,1.051
210.452,1.054
210.482,1.049
210.512,1.045
210.542,1.048
210.572,1.050
210.602,1.058
210.632,1.053
210.662,1.046
210.692,1.042
210.722,1.048
210.752,1.052
210.782,1.053
210.812,1.052
210.842,1.044
210.872,1.046
210.902,1.055
210.932,1.050
210.962,1.050
210.992,1.052
211.022,1.049
211.052,1.046
211.082,1.056
211.112,1.050
211.142,1.050
211.172,1.050
211.202,1.054
211.232,1.051
211.262,1.054
211.292,1.050
211.322,1.046
211.352,1.052
211.382,1.061
211.412,1.053
211.442,1.034
211.472,1.043
211.502,1.052
211.532,1.055
211.562,1.051
211.592,1.050
211.622,1.043
211.652,1.048
211.682,1.050
211.712,1.047
211.742,1.050
211.772,1.051
211.802,1.044
211.832,1.045
211.862,1.047
211.892,1.054
211.922,1.053
211.952,1.053
211.982,1.047
212.012,1.041
212.042,1.048
212.072,1.054
212.102,1.061
212.132,1.056
212.162,1.041
212.192,1.038
212.222,1.049
212.252,1.054
212.282,1.058
212.312,1.052
212.342,1.047
212.372,1.049
212.402,1.052
212.432,1.050
212.462,1.045
212.492,1.050
212.522,1.049
212.552,1.047
212.582,1.047
212.612,1.050
212.642,1.051
212.672,1.049
212.702,1.047
212.732,1.049
212.762,1.053
212.792,1.046
212.822,1.048
212.852,1.048
212.882,1.058
212.912,1.053
212.942,1.046
212.972,1.044
213.002,1.050
213.032,1.052
213.062,1.056
213.092,1.053
213.122,1.046
213.152,1.050
213.182,1.053
213.212,1.049
213.242,1.047
213.272,1.051
213.302,1.046
213.332,1.051
213.362,1.054
213.392,1.051
213.422,1.049
213.452,1.046
213.482,1.050
213.512,1.049
213.542,1.049
213.572,1.048
213.602,1.045
213.632,1.047
213.662,1.061
213.692,1.054
213.722,1.042
213.752,1.042
213.782,1.048
213.812,1.054
213.842,1.052
213.872,1.050
213.902,1.044
213.932,1.050
213.962,1.057
213.992,1.050
214.022,1.044
214.052,1.050
214.082,1.054
214.112,1.049
214.142,1.049
214.172,1.052
214.202,1.054
214.232,1.047
214.262,1.050
214.292,1.046
214.322,1.045
214.352,1.048
214.382,1.053
214.412,1.056
214.442,1.062
214.472,1.043
214.502,1.037
214.532,1.047
214.562,1.050
214.592,1.056
214.622,1.049
214.652,1.046
214.682,1.049
214.712,1.053
214.742,1.048
214.772,1.049
214.802,1.047
214.832,1.049
