df_hash,22ZHK4.U116G3
57.496,1.009
57.526,1.011
57.556,1.032
57.586,1.028
57.616,1.025
57.646,1.051
57.676,1.035
57.706,1.001
57.736,1.018
57.766,1.045
57.796,1.040
57.826,1.041
57.856,1.034
57.886,1.007
57.916,1.017
57.946,1.033
57.976,1.055
58.006,1.072
58.036,1.058
58.066,1.024
58.096,1.009
58.126,1.004
58.156,0.995
58.186,0.998
58.216,1.000
58.246,1.031
58.276,1.028
58.306,1.026
58.336,1.028
58.366,1.019
58.396,0.994
58.426,1.017
58.456,1.021
58.486,1.026
58.516,1.032
58.546,1.036
58.576,1.015
58.606,1.014
58.636,1.020
58.666,1.012
58.696,1.021
58.726,1.023
58.756,1.026
58.786,1.027
58.816,1.028
58.846,1.029
58.876,1.028
58.906,1.021
58.936,1.015
58.966,1.019
58.996,1.028
59.026,1.034
59.056,1.031
59.086,1.020
59.116,1.031
59.146,1.026
59.176,1.025
59.206,1.023
59.236,1.028
59.266,1.038
59.296,1.029
59.326,1.024
59.356,1.023
59.386,1.019
59.416,1.020
59.446,1.019
59.476,1.019
59.506,1.022
59.536,1.027
59.566,1.025
59.596,1.021
59.626,1.022
59.656,1.021
59.686,1.020
59.716,1.023
59.746,1.022
59.776,1.032
59.806,1.025
59.836,1.023
59.866,1.018
59.896,1.019
59.926,1.017
59.956,1.025
59.986,1.026
60.016,1.027
60.046,1.025
60.076,1.022
60.106,1.022
60.136,1.020
60.166,1.021
60.196,1.028
60.226,1.026
60.256,1.021
60.286,1.021
60.316,1.019
60.346,1.017
60.376,1.022
60.406,1.023
60.436,1.025
60.466,1.028
60.496,1.033
60.526,1.031
60.556,1.023
60.586,1.028
60.616,1.024
60.646,1.018
60.676,1.021
60.706,1.029
60.736,1.024
60.766,1.022
60.796,1.021
60.826,1.023
60.856,1.026
60.886,1.029
60.916,1.027
60.946,1.028
60.976,1.029
61.006,1.021
61.036,1.020
61.066,1.022
61.096,1.021
61.126,1.021
61.156,1.022
61.186,1.026
61.216,1.027
61.246,1.025
61.276,1.025
61.306,1.026
61.336,1.025
61.366,1.017
61.396,1.026
61.426,1.031
61.456,1.025
61.486,1.025
61.516,1.022
61.546,1.023
61.576,1.028
61.606,1.023
61.636,1.024
61.666,1.027
61.696,1.017
61.726,1.015
61.756,1.021
61.786,1.023
61.816,1.027
61.846,1.024
61.876,1.028
61.906,1.021
61.936,1.025
61.966,1.028
61.996,1.031
62.026,1.026
62.056,1.025
62.086,1.021
62.116,1.029
62.146,1.027
62.176,1.023
62.206,1.026
62.236,1.025
62.266,1.021
62.296,1.026
62.326,1.029
62.356,1.024
62.386,1.017
62.416,1.025
62.446,1.018
62.476,1.031
62.506,1.033
62.536,1.026
62.566,0.971
62.596,1.027
62.626,1.011
62.656,1.024
62.686,1.016
62.716,1.035
62.746,1.020
62.776,1.024
62.806,1.026
62.836,1.021
62.866,1.015
62.896,1.018
62.926,1.031
62.956,1.029
62.986,1.021
63.016,1.037
63.046,1.032
63.076,1.026
63.106,1.021
63.136,1.033
63.166,1.028
63.196,1.022
63.226,1.021
63.256,1.021
63.286,1.026
63.316,1.033
63.346,1.025
63.376,1.029
63.406,1.021
63.436,1.022
63.466,1.026
63.496,1.029
63.526,1.021
63.556,1.017
63.586,1.024
63.616,1.029
63.646,1.021
63.676,1.029
63.706,1.026
63.736,1.024
63.766,1.028
63.796,1.025
63.826,1.023
63.856,1.026
63.886,1.030
63.916,1.022
63.946,1.033
63.976,1.033
64.006,1.024
64.036,1.033
64.066,1.031
64.096,1.027
64.126,1.027
64.156,1.025
64.186,1.018
64.216,1.020
64.246,1.029
64.276,1.032
64.306,1.022
64.336,1.022
64.366,1.029
64.396,1.025
64.426,1.029
64.456,1.029
64.486,1.022
64.516,1.022
64.546,1.023
64.576,1.029
64.606,1.026
64.636,1.023
64.666,1.021
64.696,1.028
64.726,1.027
64.756,1.021
64.786,1.021
64.816,1.031
64.846,1.022
64.876,1.024
64.906,1.031
64.936,1.015
64.966,1.022
64.996,1.031
65.026,1.024
65.056,1.025
65.086,1.028
65.116,1.028
65.146,1.023
65.176,1.025
65.206,1.028
65.236,1.024
65.266,1.023
65.296,1.033
65.326,1.023
65.356,1.021
65.386,1.026
65.416,1.026
65.446,1.023
65.476,1.025
65.506,1.026
65.536,1.023
65.566,1.024
65.596,1.027
65.626,1.027
65.656,1.021
65.686,1.023
65.716,1.025
65.746,1.030
65.776,1.020
65.806,1.029
65.836,1.026
65.866,1.021
65.896,1.024
65.926,1.030
65.956,1.026
65.986,1.021
66.016,1.026
66.046,1.025
66.076,1.021
66.106,1.026
66.136,1.026
66.166,1.024
66.196,1.020
66.226,1.019
66.256,1.028
66.286,1.029
66.316,1.020
66.346,1.022
66.376,1.023
66.406,1.023
66.436,1.028
66.466,1.028
66.496,1.027
66.526,1.025
66.556,1.024
66.586,1.024
66.616,1.023
66.646,1.028
66.676,1.025
66.706,1.022
66.736,1.021
66.766,1.028
66.796,1.028
66.826,1.029
66.856,1.025
66.886,1.024
66.916,1.024
66.946,1.031
66.976,1.028
67.006,1.028
67.036,1.021
67.066,1.021
67.096,1.027
67.126,1.029
67.156,1.024
67.186,1.025
67.216,1.025
67.246,1.027
67.276,1.030
67.306,1.028
67.336,1.022
67.366,1.024
67.396,1.027
67.426,1.026
67.456,1.028
67.486,1.024
67.516,1.027
67.546,1.028
67.576,1.022
67.606,1.025
67.636,1.028
67.666,1.030
67.696,1.028
67.726,1.024
67.756,1.024
67.786,1.021
67.816,1.023
67.846,1.025
67.876,1.025
67.906,1.026
67.936,1.022
67.966,1.024
67.996,1.027
68.026,1.027
68.056,1.024
68.086,1.024
68.116,1.022
68.146,1.023
68.176,1.026
68.206,1.027
68.236,1.024
68.266,1.028
68.296,1.026
68.326,1.024
68.356,1.022
68.386,1.026
68.416,1.025
68.446,1.029
68.476,1.018
68.506,1.021
68.536,1.026
68.566,1.028
68.596,1.025
68.626,1.027
68.656,1.027
68.686,1.022
68.716,1.024
68.746,1.026
68.776,1.023
68.806,1.021
68.836,1.025
68.866,1.025
68.896,1.027
68.926,1.027
68.956,1.025
68.986,1.022
69.016,1.025
69.046,1.027
69.076,1.025
69.106,1.024
69.136,1.027
69.166,1.025
69.196,1.025
69.226,1.028
69.256,1.025
69.286,1.028
69.316,1.026
69.346,1.027
69.376,1.031
69.406,1.021
69.436,1.021
69.466,1.023
69.496,1.027
69.526,1.030
69.556,1.027
69.586,1.030
69.616,1.019
69.646,1.024
69.676,1.027
69.706,1.026
69.736,1.027
69.766,1.025
69.796,1.025
69.826,1.031
69.856,1.029
69.886,1.023
69.916,1.023
69.946,1.027
69.976,1.026
70.006,1.028
70.036,1.027
70.066,1.025
70.096,1.027
70.126,1.025
70.156,1.024
70.186,1.025
70.216,1.025
70.246,1.024
70.276,1.026
70.306,1.026
70.336,1.022
70.366,1.024
70.396,1.025
70.426,1.029
70.456,1.030
70.486,1.026
70.516,1.022
70.546,1.021
70.576,1.026
70.606,1.021
70.636,1.022
70.666,1.023
70.696,1.029
70.726,1.029
70.756,1.026
70.786,1.023
70.816,1.024
70.846,1.028
70.876,1.025
70.906,1.023
70.936,1.024
70.966,1.026
70.996,1.024
71.026,1.028
71.056,1.031
71.086,1.024
71.116,1.024
71.146,1.023
71.176,1.031
71.206,1.028
71.236,1.020
71.266,1.021
71.296,1.027
71.326,1.026
71.356,1.029
71.386,1.023
71.416,1.022
71.446,1.019
71.476,1.029
71.506,1.030
71.536,1.025
71.566,1.025
71.596,1.026
71.626,1.028
71.656,1.027
71.686,1.027
71.716,1.023
71.746,1.025
71.776,1.028
71.806,1.027
71.836,1.025
71.866,1.023
71.896,1.025
71.926,1.027
71.956,1.032
71.986,1.028
72.016,1.021
72.046,1.026
72.076,1.028
72.106,1.022
72.136,1.023
72.166,1.023
72.196,1.027
72.226,1.026
72.256,1.029
72.286,1.021
72.316,1.021
72.346,1.033
72.376,1.026
72.406,1.023
72.436,1.021
72.466,1.026
72.496,1.028
72.526,1.028
72.556,1.025
72.586,1.025
72.616,1.027
72.646,1.030
72.676,1.029
72.706,1.025
72.736,1.027
72.766,1.025
72.796,1.025
72.826,1.027
72.856,1.023
72.886,1.021
72.916,1.029
72.946,1.030
72.976,1.021
73.006,1.023
73.036,1.025
73.066,1.033
73.096,1.030
73.126,1.026
73.156,1.021
73.186,1.021
73.216,1.029
73.246,1.028
73.276,1.023
73.306,1.026
73.336,1.026
73.366,1.028
73.396,1.027
73.426,1.025
73.456,1.025
73.486,1.024
73.516,1.026
73.546,1.026
73.576,1.027
73.606,1.027
73.636,1.025
73.666,1.027
73.696,1.028
73.726,1.026
73.756,1.026
73.786,1.032
73.816,1.027
73.846,1.022
73.876,1.025
73.906,1.028
73.936,1.029
73.966,1.026
73.996,1.024
74.026,1.023
74.056,1.029
74.086,1.032
74.116,1.025
74.146,1.025
74.176,1.026
74.206,1.029
74.236,1.024
74.266,1.027
74.296,1.025
74.326,1.026
74.356,1.027
74.386,1.024
74.416,1.024
74.446,1.025
74.476,1.025
74.506,1.028
74.536,1.031
74.566,1.021
74.596,1.022
74.626,1.030
74.656,1.026
74.686,1.021
74.716,1.023
74.746,1.030
74.776,1.030
74.806,1.024
74.836,1.022
74.866,1.019
74.896,1.030
74.926,1.026
74.956,1.021
74.986,1.025
75.016,1.028
75.046,1.028
75.076,1.028
75.106,1.025
75.136,1.022
75.166,1.028
75.196,1.026
75.226,1.024
75.256,1.023
75.286,1.027
75.316,1.029
75.346,1.029
75.376,1.024
75.406,1.024
75.436,1.034
75.466,1.023
75.496,1.020
75.526,1.022
75.556,1.028
75.586,1.032
75.616,1.027
75.646,1.027
75.676,1.021
75.706,1.029
75.736,1.028
75.766,1.027
75.796,1.021
75.826,1.028
75.856,1.032
75.886,1.026
75.916,1.027
75.946,1.025
75.976,1.026
76.006,1.028
76.036,1.023
76.066,1.026
76.096,1.026
76.126,1.027
76.156,1.027
76.186,1.021
76.216,1.024
76.246,1.029
76.276,1.026
76.306,1.024
76.336,1.024
76.366,1.031
76.396,1.030
76.426,1.026
76.456,1.019
76.486,1.024
76.516,1.030
76.546,1.028
76.576,1.025
76.606,1.022
76.636,1.028
76.666,1.027
76.696,1.026
76.726,1.024
76.756,1.026
76.786,1.027
76.816,1.025
76.846,1.026
76.876,1.026
76.906,1.026
76.936,1.026
76.966,1.026
76.996,1.024
77.026,1.026
77.056,1.029
77.086,1.023
77.116,1.023
77.146,1.026
77.176,1.031
77.206,1.031
77.236,1.023
77.266,1.021
77.296,1.024
77.326,1.033
77.356,1.021
77.386,1.027
77.416,1.028
77.446,1.027
77.476,1.027
77.506,1.024
77.536,1.026
77.566,1.028
77.596,1.027
77.626,1.025
77.656,1.025
77.686,1.023
77.716,1.026
77.746,1.030
77.776,1.022
77.806,1.025
77.836,1.028
77.866,1.024
77.896,1.022
77.926,1.026
77.956,1.031
77.986,1.029
78.016,1.028
78.046,1.021
78.076,1.024
78.106,1.030
78.136,1.029
78.166,1.021
78.196,1.025
78.226,1.027
78.256,1.027
78.286,1.026
78.316,1.026
78.346,1.026
78.376,1.024
78.406,1.027
78.436,1.025
78.466,1.028
78.496,1.027
78.526,1.023
78.556,1.021
78.586,1.028
78.616,1.027
78.646,1.026
78.676,1.022
78.706,1.021
78.736,1.029
78.766,1.033
78.796,1.023
78.826,1.021
78.856,1.020
78.886,1.026
78.916,1.033
78.946,1.023
78.976,1.022
79.006,1.023
79.036,1.030
79.066,1.029
79.096,1.027
79.126,1.024
79.156,1.026
79.186,1.029
79.216,1.023
79.246,1.025
79.276,1.026
79.306,1.029
79.336,1.026
79.366,1.029
79.396,1.025
79.426,1.030
79.456,1.026
79.486,1.022
79.516,1.022
79.546,1.031
79.576,1.032
79.606,1.029
79.636,1.022
79.666,1.024
79.696,1.024
79.726,1.033
79.756,1.025
79.786,1.026
79.816,1.025
79.846,1.026
79.876,1.029
79.906,1.027
79.936,1.028
79.966,1.025
79.996,1.024
80.026,1.027
80.056,1.025
80.086,1.025
80.116,1.025
80.146,1.022
80.176,1.026
80.206,1.028
80.236,1.024
80.266,1.022
80.296,1.028
80.326,1.024
80.356,1.021
80.386,1.027
80.416,1.029
80.446,1.025
80.476,1.022
80.506,1.020
80.536,1.033
80.566,1.035
80.596,1.025
80.626,1.021
80.656,1.025
80.686,1.026
80.716,1.032
80.746,1.026
80.776,1.025
80.806,1.025
80.836,1.025
80.866,1.024
80.896,1.027
80.926,1.025
80.956,1.027
80.986,1.027
81.016,1.023
81.046,1.027
81.076,1.028
81.106,1.022
81.136,1.029
81.166,1.028
81.196,1.023
81.226,1.025
81.256,1.028
81.286,1.030
81.316,1.026
81.346,1.021
81.376,1.021
81.406,1.025
81.436,1.031
81.466,1.027
81.496,1.024
81.526,1.024
81.556,1.030
81.586,1.030
81.616,1.029
81.646,1.025
81.676,1.025
81.706,1.027
81.736,1.029
81.766,1.025
81.796,1.026
81.826,1.029
81.856,1.027
81.886,1.027
81.916,1.027
81.946,1.023
81.976,1.027
82.006,1.034
82.036,1.026
82.066,1.024
82.096,1.027
82.126,1.030
82.156,1.032
82.186,1.029
82.216,1.024
82.246,1.021
82.276,1.029
82.306,1.032
82.336,1.021
82.366,1.021
82.396,1.026
82.426,1.028
82.456,1.026
82.486,1.028
82.516,1.029
82.546,1.028
82.576,1.028
82.606,1.026
82.636,1.026
82.666,1.024
82.696,1.025
82.726,1.024
82.756,1.025
82.786,1.025
82.816,1.026
82.846,1.034
82.876,1.028
82.906,1.021
82.936,1.025
82.966,1.028
82.996,1.032
83.026,1.025
83.056,1.022
83.086,1.021
83.116,1.029
83.146,1.032
83.176,1.027
83.206,1.022
83.236,1.022
83.266,1.032
83.296,1.028
83.326,1.025
83.356,1.027
83.386,1.028
83.416,1.026
83.446,1.026
83.476,1.024
83.506,1.027
83.536,1.027
83.566,1.031
83.596,1.025
83.626,1.021
83.656,1.028
83.686,1.032
83.716,1.022
83.746,1.021
83.776,1.040
83.806,1.026
83.836,1.034
83.866,1.028
83.896,1.029
83.926,1.021
83.956,1.028
83.986,1.031
84.016,1.025
84.046,1.025
84.076,1.026
84.106,1.029
84.136,1.026
84.166,1.023
84.196,1.027
84.226,1.028
84.256,1.024
84.286,1.030
84.316,1.028
84.346,1.022
84.376,1.027
84.406,1.027
84.436,1.024
84.466,1.027
84.496,1.033
84.526,1.021
84.556,1.023
84.586,1.027
84.616,1.030
84.646,1.034
84.676,1.023
84.706,1.020
84.736,1.023
84.766,1.030
84.796,1.024
84.826,1.021
84.856,1.026
84.886,1.028
84.916,1.028
84.946,1.024
84.976,1.025
85.006,1.028
85.036,1.028
85.066,1.029
85.096,1.024
85.126,1.025
85.156,1.026
85.186,1.023
85.216,1.029
85.246,1.032
85.276,1.024
85.306,1.020
85.336,1.024
85.366,1.032
85.396,1.030
85.426,1.031
85.456,1.022
85.486,1.025
85.516,1.030
85.546,1.028
85.576,1.025
85.606,1.026
85.636,1.025
85.666,1.029
85.696,1.028
85.726,1.029
85.756,1.023
85.786,1.025
85.816,1.029
85.846,1.029
85.876,1.022
85.906,1.028
85.936,1.027
85.966,1.026
85.996,1.031
86.026,1.021
86.056,1.023
86.086,1.032
86.116,1.034
86.146,1.028
86.176,1.025
86.206,1.021
86.236,1.025
86.266,1.032
86.296,1.026
86.326,1.023
86.356,1.022
86.386,1.027
86.416,1.029
86.446,1.028
86.476,1.025
86.506,1.025
86.536,1.034
86.566,1.029
86.596,1.025
86.626,1.020
86.656,1.027
86.686,1.026
86.716,1.029
86.746,1.031
86.776,1.021
86.806,1.023
86.836,1.028
86.866,1.033
86.896,1.030
86.926,1.030
86.956,1.024
86.986,1.024
87.016,1.032
87.046,1.027
87.076,1.021
87.106,1.024
87.136,1.025
87.166,1.031
87.196,1.026
87.226,1.029
87.256,1.029
87.286,1.026
87.316,1.029
87.346,1.026
87.376,1.028
87.406,1.026
87.436,1.030
87.466,1.024
87.496,1.027
87.526,1.029
87.556,1.027
87.586,1.021
87.616,1.028
87.646,1.036
87.676,1.032
87.706,1.024
87.736,1.026
87.766,1.022
87.796,1.032
87.826,1.028
87.856,1.026
87.886,1.024
87.916,1.029
87.946,1.031
87.976,1.029
88.006,1.026
88.036,1.026
88.066,1.025
88.096,1.028
88.126,1.029
88.156,1.026
88.186,1.028
88.216,1.028
88.246,1.027
88.276,1.028
88.306,1.022
88.336,1.028
88.366,1.033
88.396,1.025
88.426,1.021
88.456,1.026
88.486,1.031
88.516,1.033
88.546,1.024
88.576,1.023
88.606,1.024
88.636,1.024
88.666,1.030
88.696,1.026
88.726,1.024
88.756,1.026
88.786,1.031
88.816,1.029
88.846,1.028
88.876,1.026
88.906,1.026
88.936,1.029
88.966,1.029
88.996,1.028
89.026,1.026
89.056,1.030
89.086,1.028
89.116,1.027
89.146,1.022
89.176,1.028
89.206,1.025
89.236,1.029
89.266,1.029
89.296,1.021
89.326,1.024
89.356,1.027
89.386,1.033
89.416,1.028
89.446,1.024
89.476,1.022
89.506,1.024
89.536,1.032
89.566,1.028
89.596,1.022
89.626,1.023
89.656,1.026
89.686,1.029
89.716,1.031
89.746,1.027
89.776,1.026
89.806,1.029
89.836,1.025
89.866,1.029
89.896,1.024
89.926,1.028
89.956,1.027
89.986,1.028
90.016,1.028
90.046,1.024
90.076,1.028
90.106,1.022
90.136,1.031
90.166,1.031
90.196,1.022
90.226,1.023
90.256,1.032
90.286,1.035
90.316,1.032
90.346,1.026
90.376,1.028
90.406,1.021
90.436,1.030
90.466,1.027
90.496,1.026
90.526,1.024
90.556,1.027
90.586,1.030
90.616,1.027
90.646,1.026
90.676,1.022
90.706,1.028
90.736,1.027
90.766,1.028
90.796,1.024
90.826,1.026
90.856,1.028
90.886,1.028
90.916,1.026
90.946,1.024
90.976,1.026
91.006,1.029
91.036,1.031
91.066,1.023
91.096,1.021
91.126,1.025
91.156,1.036
91.186,1.029
91.216,1.026
91.246,1.026
91.276,1.021
91.306,1.032
91.336,1.028
91.366,1.025
91.396,1.022
91.426,1.027
91.456,1.031
91.486,1.027
91.516,1.024
91.546,1.026
91.576,1.025
91.606,1.031
91.636,1.027
91.666,1.026
91.696,1.028
91.726,1.030
91.756,1.028
91.786,1.026
91.816,1.026
91.846,1.026
91.876,1.029
91.906,1.029
91.936,1.024
91.966,1.029
91.996,1.028
92.026,1.033
92.056,1.030
92.086,1.029
92.116,1.025
92.146,1.027
92.176,1.034
92.206,1.024
92.236,1.023
92.266,1.026
92.296,1.031
92.326,1.030
92.356,1.028
92.386,1.026
92.416,1.028
92.446,1.025
92.476,1.029
92.506,1.028
92.536,1.026
92.566,1.030
92.596,1.029
92.626,1.023
92.656,1.027
92.686,1.027
92.716,1.031
92.746,1.026
92.776,1.023
92.806,1.030
92.836,1.033
92.866,1.030
92.896,1.029
92.926,1.021
92.956,1.027
92.986,1.034
93.016,1.024
93.046,1.022
93.076,1.026
93.106,1.031
93.136,1.032
93.166,1.027
93.196,1.025
93.226,1.026
93.256,1.029
93.286,1.025
93.316,1.025
93.346,1.031
93.376,1.029
93.406,1.030
93.436,1.025
93.466,1.025
93.496,1.033
93.526,1.025
93.556,1.021
93.586,1.026
93.616,1.031
93.646,1.030
93.676,1.027
93.706,1.024
93.736,1.028
93.766,1.028
93.796,1.030
93.826,1.022
93.856,1.025
93.886,1.029
93.916,1.032
93.946,1.030
93.976,1.025
94.006,1.025
94.036,1.026
94.066,1.029
94.096,1.023
94.126,1.029
94.156,1.028
94.186,1.026
94.216,1.029
94.246,1.026
94.276,1.028
94.306,1.031
94.336,1.024
94.366,1.024
94.396,1.028
94.426,1.031
94.456,1.030
94.486,1.026
94.516,1.024
94.546,1.021
94.576,1.032
94.606,1.029
94.636,1.023
94.666,1.024
94.696,1.027
94.726,1.033
94.756,1.030
94.786,1.023
94.816,1.024
94.846,1.029
94.876,1.025
94.906,1.024
94.936,1.028
94.966,1.026
94.996,1.027
95.026,1.027
95.056,1.026
95.086,1.025
95.116,1.030
95.146,1.029
95.176,1.022
95.206,1.027
95.236,1.032
95.266,1.029
95.296,1.028
95.326,1.022
95.356,1.022
95.386,1.027
95.416,1.034
95.446,1.028
95.476,1.026
95.506,1.025
95.536,1.029
95.566,1.029
95.596,1.028
95.626,1.025
95.656,1.022
95.686,1.027
95.716,1.029
95.746,1.025
95.776,1.026
95.806,1.030
95.836,1.032
95.866,1.034
95.896,1.024
95.926,1.025
95.956,1.031
95.986,1.024
96.016,1.021
96.046,1.022
96.076,1.027
96.106,1.031
96.136,1.033
96.166,1.024
96.196,1.022
96.226,1.029
96.256,1.031
96.286,1.025
96.316,1.026
96.346,1.025
96.376,1.029
96.406,1.031
96.436,1.028
96.466,1.026
96.496,1.028
96.526,1.029
96.556,1.029
96.586,1.025
96.616,1.024
96.646,1.026
96.676,1.028
96.706,1.023
96.736,1.028
96.766,1.025
96.796,1.029
96.826,1.027
96.856,1.021
96.886,1.024
96.916,1.029
96.946,1.029
96.976,1.028
97.006,1.021
97.036,1.021
97.066,1.028
97.096,1.033
97.126,1.026
97.156,1.024
97.186,1.030
97.216,1.027
97.246,1.029
97.276,1.026
97.306,1.026
97.336,1.027
97.366,1.027
97.396,1.027
97.426,1.026
97.456,1.024
97.486,1.022
97.516,1.028
97.546,1.024
97.576,1.026
97.606,1.024
97.636,1.029
97.666,1.031
97.696,1.021
97.726,1.021
97.756,1.031
97.786,1.033
97.816,1.027
97.846,1.027
97.876,1.022
97.906,1.029
97.936,1.033
97.966,1.027
97.996,1.022
98.026,1.025
98.056,1.028
98.086,1.033
98.116,1.026
98.146,1.024
98.176,1.025
98.206,1.027
98.236,1.025
98.266,1.024
98.296,1.024
98.326,1.026
98.356,1.028
98.386,1.026
98.416,1.030
98.446,1.024
98.476,1.027
98.506,1.033
98.536,1.027
98.566,1.024
98.596,1.026
98.626,1.030
98.656,1.033
98.686,1.027
98.716,1.022
98.746,1.023
98.776,1.036
98.806,1.030
98.836,1.022
98.866,1.026
98.896,1.026
98.926,1.029
98.956,1.031
98.986,1.026
99.016,1.026
99.046,1.027
99.076,1.027
99.106,1.027
99.136,1.027
99.166,1.027
99.196,1.025
99.226,1.026
99.256,1.030
99.286,1.024
99.316,1.026
99.346,1.030
99.376,1.026
99.406,1.021
99.436,1.024
99.466,1.030
99.496,1.033
99.526,1.027
99.556,1.022
99.586,1.024
99.616,1.031
99.646,1.029
99.676,1.024
99.706,1.026
99.736,1.029
99.766,1.031
99.796,1.027
99.826,1.024
99.856,1.024
99.886,1.027
99.916,1.027
99.946,1.025
99.976,1.025
100.006,1.026
100.036,1.028
100.066,1.032
100.096,1.022
100.126,1.029
100.156,1.031
100.186,1.027
100.216,1.024
100.246,1.026
100.276,1.033
100.306,1.032
100.336,1.026
100.366,1.021
100.396,1.028
100.426,1.033
100.456,1.029
100.486,1.023
100.516,1.024
100.546,1.032
100.576,1.031
100.606,1.026
100.636,1.028
100.666,1.023
100.696,1.030
100.726,1.027
100.756,1.027
100.786,1.029
100.816,1.029
100.846,1.028
100.876,1.028
100.906,1.025
100.936,1.027
100.966,1.028
100.996,1.025
101.026,1.022
101.056,1.029
101.086,1.033
101.116,1.030
101.146,1.028
101.176,1.024
101.206,1.028
101.236,1.033
101.266,1.026
101.296,1.021
101.326,1.027
101.356,1.033
101.386,1.029
101.416,1.026
101.446,1.028
101.476,1.025
101.506,1.029
101.536,1.025
101.566,1.025
101.596,1.027
101.626,1.029
101.656,1.026
101.686,1.030
101.716,1.021
101.746,1.028
101.776,1.030
101.806,1.021
101.836,1.022
101.866,1.029
101.896,1.031
101.926,1.027
101.956,1.030
101.986,1.024
102.016,1.023
102.046,1.029
102.076,1.026
102.106,1.024
102.136,1.026
102.166,1.029
102.196,1.029
102.226,1.025
102.256,1.028
102.286,1.023
102.316,1.025
102.346,1.025
102.376,1.027
102.406,1.028
102.436,1.026
102.466,1.032
102.496,1.032
102.526,1.026
102.556,1.026
102.586,1.031
102.616,1.027
102.646,1.023
102.676,1.023
102.706,1.031
102.736,1.033
102.766,1.029
102.796,1.026
102.826,1.023
102.856,1.032
102.886,1.029
102.916,1.026
102.946,1.022
102.976,1.028
103.006,1.030
103.036,1.027
103.066,1.026
103.096,1.024
103.126,1.031
103.156,1.027
103.186,1.029
103.216,1.025
103.246,1.029
103.276,1.029
103.306,1.027
103.336,1.027
103.366,1.030
103.396,1.028
103.426,1.034
103.456,1.026
103.486,1.022
103.516,1.023
103.546,1.030
103.576,1.034
103.606,1.029
103.636,1.024
103.666,1.023
103.696,1.028
103.726,1.031
103.756,1.026
103.786,1.024
103.816,1.027
103.846,1.030
103.876,1.026
103.906,1.026
103.936,1.027
103.966,1.027
103.996,1.029
104.026,1.027
104.056,1.025
104.086,1.029
104.116,1.028
104.146,1.027
104.176,1.032
104.206,1.029
104.236,1.024
104.266,1.027
104.296,1.033
104.326,1.023
104.356,1.023
104.386,1.027
104.416,1.032
104.446,1.028
104.476,1.027
104.506,1.026
104.536,1.024
104.566,1.033
104.596,1.029
104.626,1.024
104.656,1.026
104.686,1.030
104.716,1.032
104.746,1.027
104.776,1.025
104.806,1.023
104.836,1.027
104.866,1.025
104.896,1.029
104.926,1.027
104.956,1.025
104.986,1.029
105.016,1.028
105.046,1.030
105.076,1.026
105.106,1.026
105.136,1.030
105.166,1.027
105.196,1.021
105.226,1.028
105.256,1.036
105.286,1.028
105.316,1.029
105.346,1.026
105.376,1.021
105.406,1.033
105.436,1.027
105.466,1.026
105.496,1.023
105.526,1.032
105.556,1.040
105.586,1.030
105.616,1.023
105.646,1.022
105.676,1.027
105.706,1.026
105.736,1.026
105.766,1.028
105.796,1.028
105.826,1.028
105.856,1.026
105.886,1.022
105.916,1.029
105.946,1.028
105.976,1.026
106.006,1.024
106.036,1.030
106.066,1.034
106.096,1.032
106.126,1.028
106.156,1.022
106.186,1.024
106.216,1.028
106.246,1.026
106.276,1.022
106.306,1.025
106.336,1.032
106.366,1.028
106.396,1.025
106.426,1.024
106.456,1.024
106.486,1.028
106.516,1.031
106.546,1.028
106.576,1.026
106.606,1.026
106.636,1.029
106.666,1.029
106.696,1.026
106.726,1.029
106.756,1.029
106.786,1.021
106.816,1.028
106.846,1.030
106.876,1.029
106.906,1.026
106.936,1.025
106.966,1.024
106.996,1.028
107.026,1.031
107.056,1.024
107.086,1.026
107.116,1.027
107.146,1.029
107.176,1.029
107.206,1.025
107.236,1.024
107.266,1.026
107.296,1.027
107.326,1.027
107.356,1.028
107.386,1.029
107.416,1.024
107.446,1.028
107.476,1.029
107.506,1.021
107.536,1.020
107.566,1.026
107.596,1.031
107.626,1.035
107.656,1.031
107.686,1.027
107.716,1.022
107.746,1.027
107.776,1.036
107.806,1.028
107.836,1.026
107.866,1.025
107.896,1.031
107.926,1.031
107.956,1.028
107.986,1.024
108.016,1.026
108.046,1.025
108.076,1.029
108.106,1.029
108.136,1.026
108.166,1.031
108.196,1.024
108.226,1.029
108.256,1.031
108.286,1.025
108.316,1.024
108.346,1.028
108.376,1.033
108.406,1.032
108.436,1.030
108.466,1.024
