df_hash,22ZHK4.U116G3
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.0HMD
person_label,V22-2
date_time_start,2025-05-27_09-51-37.125000_+03
date_time_start_unix,1748328697.125
date_time_end,2025-05-27_09-59-17.135000_+03
length_difference_noticed,no

time,ppg_med
172.936,373
172.961,287
172.986,186
173.011,69
173.036,-41
173.061,-134
173.086,-233
173.111,-366
173.136,-508
173.161,-570
173.186,-466
173.211,-200
173.236,121
173.261,375
173.286,520
173.311,607
173.336,707
173.361,831
173.386,927
173.411,951
173.436,914
173.461,871
173.486,859
173.511,870
173.536,872
173.561,841
173.586,781
173.611,707
173.636,629
173.661,551
173.686,474
173.711,398
173.736,319
173.761,236
173.786,151
173.811,64
173.836,-31
173.861,-148
173.886,-270
173.911,-342
173.936,-295
173.961,-107
173.986,161
174.011,406
174.036,560
174.061,634
174.086,690
174.111,763
174.136,828
174.161,840
174.186,794
174.211,740
174.236,728
174.261,753
174.286,764
174.311,721
174.336,635
174.361,550
174.386,488
174.411,432
174.436,355
174.461,259
174.486,170
174.511,98
174.536,18
174.561,-101
174.586,-240
174.611,-320
174.636,-265
174.661,-71
174.686,182
174.711,397
174.736,532
174.761,616
174.786,700
174.811,795
174.836,867
174.861,881
174.886,843
174.911,794
174.936,773
174.961,778
174.986,773
175.011,729
175.036,648
175.061,559
175.086,486
175.111,426
175.136,355
175.161,263
175.186,160
175.211,67
175.236,-15
175.261,-113
175.286,-244
175.311,-376
175.336,-428
175.361,-335
175.386,-101
175.411,183
175.436,414
175.461,551
175.486,637
175.511,738
175.536,870
175.561,984
175.586,1023
175.611,989
175.636,934
175.661,909
175.686,914
175.711,909
175.736,868
175.761,800
175.786,728
175.811,662
175.836,587
175.861,494
175.886,395
175.911,308
175.936,229
175.961,140
175.986,32
176.011,-76
176.036,-167
176.061,-252
176.086,-360
176.111,-492
176.136,-584
176.161,-544
176.186,-338
176.211,-32
176.236,254
176.261,447
176.286,569
176.311,689
176.336,844
176.361,1001
176.386,1094
176.411,1102
176.436,1065
176.461,1036
176.486,1039
176.511,1050
176.536,1041
176.561,1004
176.586,950
176.611,888
176.636,816
176.661,735
176.686,654
176.711,582
176.736,515
176.761,439
176.786,347
176.811,250
176.836,159
176.861,75
176.886,-14
176.911,-113
176.936,-206
176.961,-285
176.986,-367
177.011,-478
177.036,-610
177.061,-697
177.086,-649
177.111,-432
177.136,-109
177.161,200
177.186,414
177.211,544
177.236,658
177.261,806
177.286,964
177.311,1071
177.336,1097
177.361,1068
177.386,1040
177.411,1040
177.436,1055
177.461,1052
177.486,1021
177.511,973
177.536,922
177.561,867
177.586,800
177.611,722
177.636,642
177.661,567
177.686,492
177.711,411
177.736,325
177.761,241
177.786,157
177.811,65
177.836,-38
177.861,-138
177.886,-219
177.911,-292
177.936,-387
177.961,-511
177.986,-613
178.011,-605
178.036,-429
178.061,-121
178.086,202
178.111,440
178.136,575
178.161,670
178.186,785
178.211,920
178.236,1021
178.261,1049
178.286,1019
178.311,985
178.336,983
178.361,1004
178.386,1014
178.411,994
178.436,947
178.461,889
178.486,826
178.511,759
178.536,689
178.561,619
178.586,551
178.611,479
178.636,400
178.661,318
178.686,237
178.711,154
178.736,64
178.761,-28
178.786,-116
178.811,-198
178.836,-296
178.861,-417
178.886,-526
178.911,-542
178.936,-400
178.961,-119
178.986,197
179.011,439
179.036,574
179.061,651
179.086,736
179.111,839
179.136,916
179.161,928
179.186,893
179.211,861
179.236,862
179.261,880
179.286,881
179.311,851
179.336,799
179.361,740
179.386,673
179.411,594
179.436,513
179.461,443
179.486,382
179.511,313
179.536,229
179.561,140
179.586,62
179.611,-12
179.636,-112
179.661,-238
179.686,-332
179.711,-309
179.736,-129
179.761,150
179.786,420
179.811,598
179.836,687
179.861,743
179.886,806
179.911,863
179.936,878
179.961,842
179.986,791
180.011,769
180.036,782
180.061,798
180.086,777
180.111,710
180.136,619
180.161,534
180.186,465
180.211,398
180.236,318
180.261,222
180.286,129
180.311,48
180.336,-33
180.361,-141
180.386,-278
180.411,-396
180.436,-413
180.461,-276
180.486,-10
180.511,288
180.536,517
180.561,641
180.586,702
180.611,764
180.636,844
180.661,904
180.686,904
180.711,850
180.736,793
180.761,779
180.786,798
180.811,802
180.836,752
180.861,662
180.886,572
180.911,506
180.936,444
180.961,357
180.986,243
181.011,131
181.036,44
181.061,-38
181.086,-158
181.111,-314
181.136,-434
181.161,-416
181.186,-222
181.211,84
181.236,379
181.261,577
181.286,682
181.311,758
181.336,852
181.361,952
181.386,1014
181.411,1010
181.436,960
181.461,906
181.486,874
181.511,857
181.536,828
181.561,769
181.586,684
181.611,588
181.636,496
181.661,409
181.686,319
181.711,218
181.736,115
181.761,20
181.786,-66
181.811,-167
181.836,-305
181.861,-456
181.886,-540
181.911,-474
181.936,-241
181.961,74
181.986,351
182.011,521
182.036,614
182.061,706
182.086,832
182.111,956
182.136,1017
182.161,1001
182.186,948
182.211,908
182.236,895
182.261,887
182.286,860
182.311,808
182.336,741
182.361,664
182.386,576
182.411,482
182.436,392
182.461,310
182.486,226
182.511,131
182.536,32
182.561,-61
182.586,-155
182.611,-271
182.636,-401
182.661,-486
182.686,-443
182.711,-240
182.736,57
182.761,335
182.786,516
182.811,616
182.836,708
182.861,831
182.886,953
182.911,1014
182.936,996
182.961,941
182.986,907
183.011,909
183.036,916
183.061,892
183.086,836
183.111,769
183.136,704
183.161,632
183.186,547
183.211,458
183.236,382
183.261,317
183.286,241
183.311,140
183.336,29
183.361,-61
183.386,-131
183.411,-215
183.436,-338
183.461,-470
183.486,-524
183.511,-424
183.536,-178
183.561,120
183.586,367
183.611,523
183.636,625
183.661,729
183.686,848
183.711,948
183.736,989
183.761,970
183.786,931
183.811,912
183.836,919
183.861,932
183.886,921
183.911,880
183.936,818
183.961,751
183.986,684
184.011,616
184.036,544
184.061,468
184.086,392
184.111,316
184.136,236
184.161,147
184.186,56
184.211,-24
184.236,-95
184.261,-173
184.286,-280
184.311,-404
184.336,-482
184.361,-438
184.386,-243
184.411,43
184.436,312
184.461,488
184.486,582
184.511,657
184.536,758
184.561,865
184.586,924
184.611,915
184.636,875
184.661,854
184.686,864
184.711,876
184.736,857
184.761,809
184.786,755
184.811,707
184.836,654
184.861,584
184.886,508
184.911,444
184.936,390
184.961,324
184.986,234
185.011,137
185.036,58
185.061,-4
185.086,-87
185.111,-206
185.136,-315
185.161,-328
185.186,-192
185.211,53
185.236,308
185.261,485
185.286,579
185.311,638
185.336,705
185.361,775
185.386,812
185.411,803
185.436,769
185.461,746
185.486,750
185.511,764
185.536,759
185.561,720
185.586,657
185.611,586
185.636,523
185.661,467
185.686,406
185.711,331
185.736,248
185.761,170
185.786,100
185.811,24
185.836,-76
185.861,-188
185.886,-256
185.911,-211
185.936,-35
185.961,214
185.986,441
186.011,583
186.036,652
186.061,701
186.086,765
186.111,828
186.136,849
186.161,820
186.186,775
186.211,755
186.236,763
186.261,766
186.286,728
186.311,653
186.336,572
186.361,508
186.386,453
186.411,384
186.436,291
186.461,196
186.486,119
186.511,51
186.536,-40
186.561,-169
186.586,-297
186.611,-346
186.636,-255
186.661,-39
186.686,221
186.711,435
186.736,565
186.761,641
186.786,712
186.811,794
186.836,863
186.861,881
186.886,847
186.911,797
186.936,769
186.961,771
186.986,776
187.011,748
187.036,679
187.061,590
187.086,508
187.111,441
187.136,370
187.161,283
187.186,186
187.211,99
187.236,24
187.261,-63
187.286,-187
187.311,-324
187.336,-394
187.361,-321
187.386,-101
187.411,181
187.436,416
187.461,556
187.486,640
187.511,736
187.536,862
187.561,969
187.586,1006
187.611,972
187.636,921
187.661,899
187.686,903
187.711,899
187.736,861
187.761,800
187.786,733
187.811,664
187.836,584
187.861,491
187.886,398
187.911,315
187.936,232
187.961,134
187.986,27
188.011,-69
188.036,-151
188.061,-247
188.086,-377
188.111,-510
188.136,-555
188.161,-437
188.186,-167
188.211,144
188.236,383
188.261,517
188.286,603
188.311,713
188.336,858
188.361,981
188.386,1028
188.411,1001
188.436,956
188.461,940
188.486,952
188.511,956
188.536,921
188.561,856
188.586,786
188.611,724
188.636,657
188.661,572
188.686,474
188.711,383
188.736,309
188.761,236
188.786,144
188.811,35
188.836,-69
188.861,-156
188.886,-242
188.911,-356
188.936,-488
188.961,-566
188.986,-505
189.011,-283
189.036,26
189.061,307
189.086,492
189.111,604
189.136,712
189.161,848
189.186,980
189.211,1055
189.236,1055
189.261,1020
189.286,998
189.311,1006
189.336,1023
189.361,1014
189.386,971
189.411,906
189.436,836
189.461,767
189.486,695
189.511,618
189.536,534
189.561,451
189.586,373
189.611,298
189.636,219
189.661,126
189.686,25
189.711,-69
189.736,-150
189.761,-233
189.786,-344
189.811,-476
189.836,-564
189.861,-522
189.886,-316
189.911,-7
189.936,282
189.961,470
189.986,566
190.011,640
190.036,740
190.061,844
190.086,899
190.111,888
190.136,851
190.161,838
190.186,857
190.211,875
190.236,859
190.261,811
190.286,750
190.311,688
190.336,621
190.361,544
190.386,469
190.411,404
190.436,342
190.461,267
190.486,177
190.511,89
190.536,11
190.561,-73
190.586,-188
190.611,-312
190.636,-368
190.661,-278
190.686,-41
190.711,253
190.736,494
190.761,632
190.786,707
190.811,781
190.836,868
190.861,933
190.886,942
190.911,907
190.936,873
190.961,868
190.986,877
191.011,864
191.036,819
191.061,754
191.086,686
191.111,613
191.136,529
191.161,437
191.186,352
191.211,276
191.236,193
191.261,89
191.286,-26
191.311,-133
191.336,-231
191.361,-344
191.386,-481
191.411,-591
191.436,-582
191.461,-395
191.486,-76
191.511,251
191.536,477
191.561,592
191.586,669
191.611,778
191.636,915
191.661,1017
191.686,1042
191.711,1009
191.736,974
191.761,969
191.786,979
191.811,966
191.836,918
191.861,847
191.886,770
191.911,690
191.936,600
191.961,507
191.986,419
192.011,337
192.036,246
192.061,140
192.086,31
192.111,-64
192.136,-155
192.161,-266
192.186,-398
192.211,-495
192.236,-469
192.261,-275
192.286,33
192.311,340
192.336,551
192.361,662
192.386,740
192.411,840
192.436,949
192.461,1013
192.486,1004
192.511,950
192.536,909
192.561,905
192.586,913
192.611,896
192.636,839
192.661,761
192.686,685
192.711,613
192.736,538
192.761,458
192.786,380
192.811,305
192.836,221
192.861,120
192.886,15
192.911,-72
192.936,-144
192.961,-232
192.986,-360
193.011,-491
193.036,-531
193.061,-402
193.086,-117
193.111,215
193.136,474
193.161,617
193.186,692
193.211,772
193.236,870
193.261,944
193.286,953
193.311,913
193.336,878
193.361,880
193.386,904
193.411,905
193.436,864
193.461,800
193.486,737
193.511,679
193.536,610
193.561,525
193.586,435
193.611,354
193.636,276
193.661,186
193.686,81
193.711,-21
193.736,-109
193.761,-200
193.786,-319
193.811,-453
193.836,-528
193.861,-458
193.886,-220
193.911,107
193.936,402
193.961,590
193.986,688
194.011,767
194.036,869
194.061,971
194.086,1022
194.111,1005
194.136,957
194.161,931
194.186,941
194.211,956
194.236,938
194.261,882
194.286,811
194.311,742
194.336,670
194.361,583
194.386,482
194.411,385
194.436,301
194.461,216
194.486,110
194.511,-10
194.536,-121
194.561,-206
194.586,-288
194.611,-405
194.636,-550
194.661,-648
194.686,-601
194.711,-372
194.736,-31
194.761,297
194.786,524
194.811,653
194.836,750
194.861,866
194.886,990
194.911,1073
194.936,1085
194.961,1047
194.986,1008
195.011,999
195.036,1009
195.061,1004
195.086,965
195.111,898
195.136,821
195.161,744
195.186,662
195.211,571
195.236,476
195.261,387
195.286,304
195.311,212
195.336,103
195.361,-12
195.386,-114
195.411,-200
195.436,-295
195.461,-425
195.486,-569
195.511,-647
195.536,-569
195.561,-316
195.586,31
195.611,348
195.636,556
195.661,669
195.686,758
195.711,868
195.736,978
195.761,1040
195.786,1033
195.811,993
195.836,970
195.861,978
195.886,991
195.911,974
195.936,921
195.961,853
195.986,789
196.011,725
196.036,646
196.061,550
196.086,457
196.111,380
196.136,308
196.161,220
196.186,106
196.211,-13
196.236,-111
196.261,-190
196.286,-283
196.311,-415
196.336,-552
196.361,-604
196.386,-493
196.411,-218
196.436,123
196.461,412
196.486,588
196.511,683
196.536,767
196.561,872
196.586,969
196.611,1010
196.636,987
196.661,943
196.686,925
196.711,939
196.736,951
196.761,927
196.786,867
196.811,797
196.836,733
196.861,668
196.886,589
196.911,496
196.936,406
196.961,326
196.986,243
197.011,141
197.036,28
197.061,-70
197.086,-143
197.111,-220
197.136,-335
197.161,-475
197.186,-555
197.211,-478
197.236,-224
197.261,119
197.286,418
197.311,596
197.336,681
197.361,753
197.386,854
197.411,952
197.436,994
197.461,970
197.486,927
197.511,915
197.536,936
197.561,950
197.586,923
197.611,864
197.636,797
197.661,734
197.686,664
197.711,578
197.736,487
197.761,405
197.786,328
197.811,237
197.836,129
197.861,26
197.886,-53
197.911,-127
197.936,-232
197.961,-366
197.986,-459
198.011,-416
198.036,-202
198.061,111
198.086,400
198.111,582
198.136,667
198.161,721
198.186,783
198.211,840
198.236,856
198.261,824
198.286,781
198.311,765
198.336,781
198.361,797
198.386,776
198.411,713
198.436,630
198.461,555
198.486,494
198.511,434
198.536,357
198.561,264
198.586,174
198.611,99
198.636,28
198.661,-66
198.686,-188
198.711,-290
198.736,-289
198.761,-134
198.786,139
198.811,423
198.836,616
198.861,699
198.886,733
198.911,782
198.936,852
198.961,893
198.986,868
199.011,801
199.036,751
199.061,749
199.086,766
199.111,748
199.136,676
199.161,581
199.186,500
199.211,436
199.236,361
199.261,257
199.286,145
199.311,53
199.336,-24
199.361,-126
199.386,-275
199.411,-424
199.436,-475
199.461,-355
199.486,-85
199.511,228
199.536,476
199.561,619
199.586,701
199.611,781
199.636,876
199.661,951
199.686,967
199.711,926
199.736,868
199.761,838
199.786,837
199.811,831
199.836,786
199.861,701
199.886,602
199.911,515
199.936,436
199.961,346
199.986,238
200.011,127
200.036,34
200.061,-53
200.086,-168
200.111,-320
200.136,-454
200.161,-472
200.186,-319
200.211,-34
200.236,267
200.261,488
200.286,616
200.311,711
200.336,823
200.361,944
200.386,1019
200.411,1017
200.436,964
200.461,913
200.486,894
200.511,892
200.536,874
200.561,826
200.586,753
200.611,671
200.636,584
200.661,496
200.686,409
200.711,321
200.736,224
200.761,115
200.786,4
200.811,-95
200.836,-190
200.861,-305
200.886,-444
200.911,-552
200.936,-535
200.961,-341
200.986,-21
201.011,296
201.036,510
201.061,621
201.086,708
201.111,830
201.136,964
201.161,1040
201.186,1024
201.211,962
201.236,925
201.261,934
201.286,951
201.311,931
201.336,869
201.361,797
201.386,734
201.411,668
201.436,583
201.461,483
201.486,392
201.511,319
201.536,244
201.561,145
201.586,33
201.611,-63
201.636,-140
201.661,-231
201.686,-368
201.711,-518
201.736,-587
201.761,-486
201.786,-222
201.811,102
201.836,367
201.861,525
201.886,621
201.911,724
201.936,854
201.961,969
201.986,1016
202.011,992
202.036,943
202.061,919
202.086,929
202.111,942
202.136,922
202.161,866
202.186,798
202.211,736
202.236,678
202.261,608
202.286,521
202.311,429
202.336,347
202.361,272
202.386,187
202.411,89
202.436,-9
202.461,-90
202.486,-162
202.511,-257
202.536,-389
202.561,-513
202.586,-540
202.611,-404
202.636,-128
202.661,183
202.686,423
202.711,560
202.736,645
202.761,741
202.786,858
202.811,952
202.836,979
202.861,947
202.886,908
202.911,904
202.936,930
202.961,945
202.986,919
203.011,860
203.036,795
203.061,741
203.086,685
203.111,613
203.136,526
203.161,444
203.186,376
203.211,308
203.236,220
203.261,117
203.286,25
203.311,-38
203.336,-96
203.361,-188
203.386,-320
203.411,-430
203.436,-422
203.461,-251
203.486,28
203.511,299
203.536,476
203.561,565
203.586,632
203.611,722
203.636,819
203.661,873
203.686,863
203.711,821
203.736,797
203.761,806
203.786,824
203.811,819
203.836,783
203.861,727
203.886,667
203.911,605
203.936,540
203.961,474
203.986,408
204.011,341
204.036,268
204.061,194
204.086,122
204.111,46
204.136,-48
204.161,-159
204.186,-237
204.211,-215
204.236,-61
204.261,181
204.286,414
204.311,561
204.336,623
204.361,655
204.386,702
204.411,756
204.436,775
204.461,744
204.486,698
204.511,681
204.536,699
204.561,713
204.586,686
204.611,617
204.636,541
204.661,483
204.686,436
204.711,376
204.736,295
204.761,212
204.786,143
204.811,76
204.836,-17
204.861,-139
204.886,-235
204.911,-230
204.936,-86
204.961,152
204.986,390
205.011,550
205.036,627
205.061,673
205.086,734
205.111,806
205.136,846
205.161,830
205.186,778
205.211,737
205.236,730
205.261,736
205.286,716
205.311,656
205.336,579
205.361,512
205.386,454
205.411,383
205.436,287
205.461,188
205.486,110
205.511,48
205.536,-36
205.561,-163
205.586,-293
205.611,-338
205.636,-234
205.661,-7
205.686,247
205.711,437
205.736,542
205.761,611
205.786,695
205.811,797
205.836,872
205.861,888
205.886,852
205.911,809
205.936,794
205.961,801
205.986,800
206.011,763
206.036,690
206.061,605
206.086,526
206.111,459
206.136,390
206.161,309
206.186,220
206.211,136
206.236,61
206.261,-22
206.286,-133
206.311,-260
206.336,-344
206.361,-313
206.386,-145
206.411,101
206.436,332
206.461,484
206.486,576
206.511,665
206.536,784
206.561,899
206.586,956
206.611,941
206.636,895
206.661,870
206.686,879
206.711,885
206.736,856
206.761,795
206.786,728
206.811,670
206.836,609
206.861,533
206.886,445
206.911,362
206.936,290
206.961,215
206.986,129
207.011,40
207.036,-38
207.061,-114
207.086,-211
207.111,-333
207.136,-429
207.161,-419
207.186,-262
207.211,-5
207.236,248
207.261,425
207.286,532
207.311,628
207.336,755
207.361,886
207.386,963
207.411,959
207.436,910
207.461,874
207.486,880
207.511,901
207.536,898
207.561,855
207.586,792
207.611,731
207.636,672
207.661,605
207.686,528
207.711,454
207.736,393
207.761,333
207.786,255
207.811,161
207.836,73
207.861,3
207.886,-69
207.911,-174
207.936,-301
207.961,-378
207.986,-329
208.011,-141
208.036,107
208.061,319
208.086,449
208.111,531
208.136,619
208.161,725
208.186,808
208.211,833
208.236,807
208.261,774
208.286,765
208.311,774
208.336,777
208.361,757
208.386,714
208.411,657
208.436,592
208.461,527
208.486,466
208.511,410
208.536,349
208.561,274
208.586,195
208.611,123
208.636,54
208.661,-34
208.686,-152
208.711,-253
208.736,-258
208.761,-122
208.786,108
208.811,332
208.836,478
208.861,556
208.886,630
208.911,733
208.936,830
208.961,868
208.986,840
209.011,794
209.036,779
209.061,796
209.086,806
209.111,781
209.136,722
209.161,653
209.186,584
209.211,513
209.236,441
209.261,373
209.286,308
209.311,233
209.336,142
209.361,46
209.386,-36
209.411,-113
209.436,-210
209.461,-327
209.486,-409
209.511,-375
209.536,-195
209.561,68
209.586,308
209.611,463
209.636,559
209.661,664
209.686,802
209.711,932
209.736,997
209.761,986
209.786,946
209.811,927
209.836,942
209.861,960
209.886,947
209.911,898
209.936,830
209.961,764
209.986,704
210.011,642
210.036,571
210.061,489
210.086,405
210.111,324
210.136,244
210.161,159
210.186,64
210.211,-32
210.236,-119
210.261,-199
210.286,-296
210.311,-421
210.336,-540
210.361,-574
210.386,-461
210.411,-213
210.436,76
210.461,309
