df_hash,22ZHK4.JEJ4QH
183.465,1.006
183.495,0.997
183.525,0.990
183.555,0.997
183.585,0.997
183.615,0.995
183.645,1.000
183.675,1.004
183.705,0.989
183.735,0.993
183.765,1.000
183.795,1.001
183.825,0.994
183.855,0.997
183.885,0.995
183.915,0.997
183.945,0.997
183.975,0.994
184.005,0.996
184.035,1.000
184.065,0.999
184.095,0.993
184.125,0.995
184.155,1.000
184.185,1.000
184.215,0.989
184.245,1.000
184.275,1.002
184.305,1.004
184.335,0.993
184.365,0.989
184.395,0.992
184.425,0.997
184.455,1.001
184.485,0.999
184.515,0.995
184.545,0.987
184.575,1.002
184.605,1.000
184.635,0.994
184.665,0.996
184.695,0.994
184.725,0.994
184.755,1.001
184.785,1.000
184.815,0.995
184.845,0.993
184.875,0.999
184.905,0.996
184.935,0.997
184.965,0.997
184.995,0.993
185.025,0.998
185.055,1.002
185.085,1.002
185.115,0.993
185.145,0.993
185.175,0.994
185.205,0.997
185.235,0.997
185.265,0.995
185.295,0.998
185.325,0.993
185.355,1.001
185.385,1.000
185.415,0.995
185.445,0.996
185.475,0.998
185.505,0.995
185.535,0.997
185.565,0.997
185.595,1.000
185.625,0.994
185.655,0.995
185.685,0.998
185.715,0.997
185.745,0.997
185.775,0.994
185.805,0.999
185.835,0.997
185.865,1.002
185.895,0.992
185.925,0.993
185.955,0.997
185.985,0.999
186.015,0.998
186.045,0.997
186.075,1.002
186.105,0.988
186.135,1.000
186.165,1.005
186.195,0.995
186.225,0.991
186.255,0.998
186.285,0.997
186.315,0.996
186.345,0.999
186.375,1.000
186.405,0.997
186.435,0.998
186.465,0.997
186.495,0.995
186.525,1.000
186.555,0.996
186.585,0.996
186.615,0.996
186.645,1.003
186.675,0.993
186.705,0.993
186.735,0.994
186.765,1.000
186.795,0.999
186.825,0.999
186.855,1.001
186.885,0.990
186.915,0.995
186.945,0.999
186.975,1.000
187.005,0.992
187.035,0.999
187.065,0.996
187.095,0.998
187.125,1.000
187.155,1.001
187.185,0.997
187.215,0.998
187.245,0.998
187.275,0.999
187.305,0.997
187.335,0.992
187.365,0.997
187.395,1.000
187.425,1.001
187.455,0.992
187.485,0.996
187.515,0.992
187.545,0.997
187.575,0.997
187.605,0.999
187.635,0.993
187.665,0.994
187.695,1.001
187.725,0.997
187.755,0.996
187.785,0.996
187.815,0.995
187.845,0.994
187.875,0.997
187.905,0.998
187.935,0.999
187.965,0.996
187.995,0.994
188.025,0.999
188.055,0.996
188.085,1.004
188.115,0.997
188.145,0.993
188.175,0.992
188.205,0.996
188.235,0.995
188.265,0.996
188.295,1.000
188.325,0.992
188.355,1.000
188.385,0.998
188.415,0.996
188.445,0.992
188.475,0.997
188.505,1.002
188.535,0.998
188.565,0.998
188.595,0.998
188.625,0.998
188.655,0.989
188.685,0.996
188.715,1.003
188.745,1.002
188.775,0.992
188.805,0.996
188.835,0.997
188.865,0.997
188.895,1.001
188.925,1.001
188.955,0.993
188.985,0.997
189.015,0.998
189.045,0.998
189.075,0.999
189.105,0.997
189.135,0.997
189.165,0.998
189.195,0.999
189.225,0.998
189.255,0.997
189.285,1.000
189.315,0.995
189.345,0.996
189.375,1.002
189.405,0.995
189.435,0.993
189.465,1.000
189.495,0.993
189.525,0.997
189.555,1.005
189.585,1.003
189.615,0.989
189.645,0.999
189.675,1.000
189.705,0.998
189.735,0.995
189.765,0.998
189.795,0.999
189.825,0.998
189.855,0.998
189.885,0.997
189.915,0.995
189.945,0.996
189.975,1.001
190.005,0.997
190.035,0.994
190.065,0.997
190.095,1.005
190.125,0.998
190.155,0.991
190.185,0.994
190.215,0.997
190.245,1.000
190.275,1.001
190.305,0.999
190.335,0.990
190.365,1.000
190.395,0.997
190.425,0.997
190.455,0.994
190.485,0.997
190.515,0.999
190.545,0.999
190.575,1.001
190.605,0.995
190.635,0.997
190.665,1.001
190.695,0.996
190.725,0.994
190.755,0.999
190.785,1.004
190.815,0.993
190.845,0.995
190.875,0.997
190.905,0.998
190.935,0.997
190.965,0.995
190.995,0.995
191.025,0.990
191.055,1.003
191.085,1.000
191.115,0.997
191.145,0.995
191.175,0.997
191.205,0.996
191.235,0.998
191.265,0.999
191.295,0.996
191.325,0.997
191.355,1.000
191.385,0.998
191.415,0.993
191.445,0.997
191.475,1.005
191.505,0.996
191.535,0.993
191.565,0.994
191.595,0.999
191.625,1.000
191.655,1.002
191.685,1.000
191.715,0.991
191.745,1.000
191.775,0.999
191.805,0.998
191.835,0.996
191.865,0.997
191.895,0.998
191.925,0.996
191.955,0.996
191.985,0.995
192.015,0.999
192.045,0.999
192.075,0.998
192.105,1.001
192.135,0.994
192.165,0.995
192.195,0.996
192.225,1.004
192.255,0.999
192.285,0.994
192.315,0.996
192.345,0.998
192.375,1.000
192.405,1.001
192.435,0.997
192.465,0.990
192.495,0.996
192.525,1.000
192.555,0.998
192.585,0.995
192.615,0.997
192.645,0.995
192.675,0.997
192.705,1.000
192.735,0.999
192.765,0.994
192.795,0.998
192.825,1.000
192.855,1.002
192.885,0.993
192.915,0.994
192.945,0.995
192.975,1.006
193.005,1.004
193.035,0.993
193.065,0.994
193.095,0.997
193.125,0.999
193.155,1.000
193.185,0.996
193.215,0.987
193.245,0.997
193.275,1.002
193.305,0.998
193.335,0.994
193.365,0.998
193.395,0.997
193.425,0.997
193.455,1.001
193.485,1.000
193.515,0.994
193.545,0.992
193.575,0.996
193.605,0.999
193.635,0.998
193.665,0.999
193.695,1.004
193.725,0.995
193.755,0.994
193.785,0.998
193.815,1.000
193.845,0.999
193.875,0.997
193.905,0.998
193.935,0.989
193.965,1.000
193.995,1.002
194.025,0.992
194.055,0.998
194.085,0.998
194.115,0.998
194.145,0.995
194.175,1.000
194.205,0.996
194.235,0.994
194.265,1.002
194.295,0.996
194.325,0.998
194.355,0.997
194.385,1.003
194.415,0.997
194.445,0.991
194.475,0.994
194.505,0.998
194.535,1.000
194.565,1.002
194.595,1.001
194.625,0.993
194.655,0.998
194.685,1.001
194.715,0.996
194.745,0.994
194.775,0.994
194.805,0.997
194.835,1.000
194.865,0.998
194.895,0.998
194.925,0.999
194.955,0.997
194.985,0.999
195.015,0.997
195.045,0.997
195.075,1.001
195.105,0.995
195.135,1.006
195.165,0.998
195.195,0.997
195.225,0.994
195.255,0.995
195.285,1.000
195.315,1.004
195.345,0.997
195.375,0.991
195.405,1.001
195.435,0.998
195.465,0.996
195.495,0.997
195.525,0.995
195.555,1.000
195.585,1.000
195.615,1.000
195.645,1.000
195.675,1.001
195.705,0.995
195.735,0.994
195.765,0.994
195.795,0.996
195.825,1.001
195.855,1.003
195.885,0.993
195.915,0.993
195.945,1.000
195.975,0.995
196.005,0.998
196.035,0.997
196.065,0.992
196.095,0.996
196.125,1.003
196.155,0.997
196.185,0.994
196.215,1.001
196.245,1.000
196.275,0.994
196.305,0.997
196.335,1.000
196.365,0.998
196.395,0.995
196.425,0.995
196.455,1.001
196.485,1.004
196.515,0.994
196.545,0.992
196.575,0.999
196.605,0.998
196.635,1.002
196.665,1.005
196.695,0.991
196.725,0.994
196.755,1.001
196.785,0.996
196.815,0.996
196.845,0.998
196.875,0.999
196.905,0.998
196.935,0.996
196.965,1.000
196.995,0.998
197.025,0.997
197.055,0.999
197.085,1.003
197.115,0.997
197.145,0.995
197.175,0.994
197.205,0.994
197.235,0.999
197.265,1.005
197.295,1.001
197.325,0.993
197.355,1.001
197.385,0.998
197.415,0.996
197.445,0.999
197.475,0.999
197.505,0.995
197.535,0.998
197.565,1.000
197.595,1.001
197.625,0.995
197.655,1.000
197.685,0.999
197.715,1.005
197.745,0.996
197.775,0.995
197.805,0.994
197.835,0.995
197.865,1.002
197.895,1.000
197.925,0.991
197.955,0.999
197.985,1.000
198.015,0.996
198.045,0.996
198.075,1.000
198.105,0.999
198.135,1.000
198.165,0.999
198.195,0.995
198.225,0.995
198.255,0.996
198.285,1.001
198.315,1.006
198.345,1.002
198.375,0.991
198.405,0.999
198.435,1.000
198.465,1.002
198.495,0.997
198.525,1.002
198.555,0.990
198.585,1.000
198.615,0.995
198.645,0.994
198.675,0.995
198.705,1.000
198.735,0.997
198.765,0.994
198.795,0.997
198.825,0.999
198.855,0.999
198.885,0.993
198.915,1.007
198.945,0.997
198.975,0.996
199.005,0.996
199.035,0.996
199.065,1.002
199.095,1.000
199.125,0.996
199.155,0.995
199.185,0.999
199.215,0.996
199.245,0.996
199.275,0.998
199.305,0.999
199.335,0.999
199.365,0.994
199.395,0.994
199.425,0.995
199.455,0.998
199.485,1.000
199.515,1.008
199.545,0.997
199.575,0.995
199.605,0.999
199.635,0.996
199.665,1.009
199.695,1.006
199.725,0.990
199.755,1.000
199.785,1.001
199.815,0.998
199.845,0.999
199.875,0.996
199.905,0.998
199.935,0.999
199.965,0.997
199.995,0.998
200.025,1.004
200.055,1.000
200.085,1.000
200.115,0.995
200.145,1.007
200.175,0.993
200.205,0.997
200.235,0.999
200.265,0.998
200.295,1.001
200.325,1.005
200.355,1.000
200.385,1.001
200.415,1.005
200.445,1.003
200.475,0.997
200.505,0.997
200.535,0.994
200.565,0.999
200.595,1.003
200.625,1.000
200.655,1.000
200.685,0.997
200.715,0.998
200.745,0.996
200.775,1.000
200.805,0.998
200.835,1.008
200.865,1.003
200.895,0.996
200.925,0.997
200.955,1.006
200.985,1.000
201.015,0.990
201.045,0.995
201.075,0.994
201.105,1.014
201.135,1.004
201.165,0.995
201.195,0.995
201.225,0.995
201.255,0.992
201.285,0.999
201.315,0.998
201.345,0.994
201.375,1.002
201.405,1.000
201.435,0.995
201.465,0.996
201.495,1.013
201.525,0.998
201.555,0.993
201.585,1.003
201.615,1.010
201.645,0.999
201.675,1.000
201.705,1.009
201.735,1.000
201.765,0.998
201.795,0.997
201.825,0.991
201.855,0.998
201.885,1.013
201.915,1.012
201.945,1.003
201.975,0.990
202.005,1.012
202.035,1.019
202.065,1.009
202.095,1.005
202.125,0.994
202.155,0.998
202.185,1.007
202.215,1.014
202.245,1.001
202.275,1.005
202.305,1.008
202.335,1.021
202.365,1.052
202.395,1.049
202.425,1.045
202.455,1.033
202.485,0.991
202.515,0.973
202.545,0.986
202.575,0.991
202.605,1.024
202.635,1.041
202.665,1.031
202.695,1.026
202.725,1.024
202.755,1.019
202.785,1.031
202.815,1.027
202.845,1.014
202.875,0.993
202.905,1.019
202.935,1.044
202.965,1.037
202.995,1.033
203.025,1.006
203.055,0.995
203.085,1.002
203.115,1.015
203.145,1.003
203.175,0.990
203.205,0.990
203.235,1.009
203.265,1.004
203.295,0.984
203.325,0.993
203.355,0.996
203.385,0.995
203.415,0.980
203.445,0.981
203.475,0.998
203.505,0.974
203.535,0.975
203.565,0.989
203.595,0.987
203.625,0.999
203.655,1.007
203.685,1.012
203.715,1.021
203.745,1.014
203.775,1.015
203.805,1.014
203.835,1.016
203.865,1.029
203.895,1.026
203.925,1.021
203.955,1.014
203.985,0.999
204.015,1.019
204.045,1.021
204.075,1.005
204.105,0.998
204.135,1.027
204.165,1.006
204.195,1.007
204.225,1.017
204.255,1.004
204.285,0.994
204.315,1.006
204.345,1.004
204.375,1.000
204.405,1.015
204.435,1.017
204.465,1.011
204.495,1.026
204.525,1.005
204.555,1.007
204.585,1.021
204.615,1.010
204.645,1.004
204.675,1.013
204.705,0.999
204.735,1.007
204.765,0.994
204.795,1.003
204.825,1.013
204.855,1.030
204.885,1.018
204.915,1.020
204.945,1.031
204.975,1.020
205.005,1.004
205.035,1.027
205.065,1.015
205.095,1.004
205.125,1.005
205.155,1.008
205.185,0.987
205.215,1.000
205.245,1.018
205.275,1.013
205.305,1.009
205.335,1.020
205.365,1.008
205.395,1.007
205.425,0.998
205.455,1.012
205.485,1.007
205.515,1.011
205.545,1.021
205.575,1.021
205.605,1.012
205.635,1.007
205.665,1.015
205.695,1.012
205.725,1.021
205.755,1.009
205.785,1.022
205.815,1.014
205.845,1.013
205.875,1.023
205.905,1.019
205.935,1.013
205.965,1.014
205.995,1.015
206.025,1.016
206.055,1.021
206.085,1.019
206.115,1.009
206.145,1.020
206.175,1.023
206.205,1.017
206.235,1.015
206.265,1.024
206.295,1.010
206.325,1.021
206.355,1.014
206.385,1.010
206.415,1.017
206.445,1.020
206.475,1.015
206.505,1.016
206.535,1.019
206.565,1.021
206.595,1.010
206.625,1.021
206.655,1.018
206.685,1.016
206.715,1.014
206.745,1.019
206.775,1.021
206.805,1.021
206.835,1.014
206.865,1.022
206.895,1.022
206.925,1.014
206.955,1.021
206.985,1.028
207.015,1.022
207.045,1.020
207.075,1.024
207.105,1.022
207.135,1.018
207.165,1.020
207.195,1.027
207.225,1.037
207.255,1.037
207.285,1.029
207.315,1.034
207.345,1.031
207.375,1.035
207.405,1.042
207.435,1.045
207.465,1.037
207.495,1.031
207.525,1.035
207.555,1.028
207.585,1.035
207.615,1.026
207.645,1.037
207.675,1.034
207.705,1.028
207.735,1.025
207.765,1.023
207.795,1.029
207.825,1.033
207.855,1.031
207.885,1.032
207.915,1.025
207.945,1.025
207.975,1.022
208.005,1.019
208.035,1.025
208.065,1.023
208.095,1.020
208.125,1.028
208.155,1.022
208.185,1.018
208.215,1.015
208.245,1.002
208.275,1.006
208.305,0.997
208.335,1.009
208.365,1.004
208.395,1.011
208.425,1.001
208.455,1.016
208.485,1.011
208.515,1.028
208.545,1.010
208.575,1.002
208.605,1.008
208.635,1.010
208.665,1.005
208.695,1.003
208.725,0.999
208.755,0.984
208.785,0.974
208.815,0.999
208.845,1.019
208.875,1.019
208.905,1.031
208.935,1.014
208.965,1.015
208.995,0.997
209.025,0.988
209.055,0.992
209.085,1.008
209.115,1.002
209.145,1.010
209.175,1.014
209.205,1.012
209.235,1.001
209.265,0.993
209.295,1.000
209.325,1.009
209.355,1.000
209.385,1.013
209.415,1.001
209.445,1.004
209.475,1.002
209.505,1.010
209.535,1.010
209.565,0.998
209.595,0.987
209.625,1.006
209.655,1.010
209.685,1.007
209.715,1.002
209.745,1.029
209.775,1.041
209.805,1.021
209.835,1.014
209.865,1.001
209.895,1.016
209.925,1.011
209.955,1.007
209.985,1.007
210.015,1.000
210.045,1.011
210.075,1.010
210.105,1.010
210.135,1.003
210.165,1.006
210.195,1.003
210.225,1.011
210.255,1.004
210.285,0.995
210.315,1.012
210.345,0.997
210.375,0.996
210.405,0.996
210.435,1.004
210.465,1.003
210.495,1.002
210.525,1.001
210.555,0.999
210.585,1.009
210.615,1.009
210.645,1.009
210.675,0.995
210.705,0.994
210.735,0.994
210.765,1.006
210.795,1.040
210.825,1.029
210.855,1.021
210.885,1.017
210.915,1.000
210.945,0.996
210.975,0.987
211.005,0.985
211.035,0.999
211.065,0.991
211.095,0.993
211.125,1.008
211.155,1.003
211.185,1.007
211.215,0.995
211.245,1.013
211.275,0.995
211.305,1.001
211.335,0.989
211.365,0.994
211.395,0.985
211.425,0.989
211.455,1.000
211.485,0.998
211.515,1.008
211.545,0.999
211.575,0.999
211.605,1.012
211.635,1.006
211.665,0.996
211.695,0.997
211.725,0.999
211.755,0.995
211.785,1.012
211.815,0.997
211.845,0.990
211.875,0.980
211.905,1.002
211.935,1.010
211.965,1.017
211.995,1.015
212.025,0.988
212.055,0.976
212.085,0.950
212.115,0.960
212.145,0.978
212.175,0.991
212.205,0.988
212.235,0.989
212.265,1.003
212.295,1.012
212.325,1.027
212.355,1.043
212.385,1.021
212.415,1.045
212.445,1.050
212.475,1.037
212.505,1.049
212.535,1.045
212.565,1.065
212.595,1.050
212.625,1.029
212.655,1.016
212.685,0.987
212.715,0.965
212.745,0.954
212.775,0.986
212.805,1.011
212.835,1.059
212.865,1.076
212.895,1.035
212.925,1.021
212.955,1.066
212.985,1.044
213.015,1.033
213.045,1.050
213.075,0.988
213.105,0.991
213.135,1.020
213.165,0.987
213.195,1.027
213.225,1.073
213.255,1.063
213.285,1.047
213.315,1.056
213.345,1.045
213.375,1.053
213.405,1.034
213.435,1.038
213.465,1.026
213.495,1.021
213.525,0.981
213.555,0.946
213.585,0.942
213.615,0.971
213.645,1.013
213.675,1.052
213.705,1.109
213.735,1.102
213.765,1.063
213.795,1.029
213.825,0.974
213.855,1.002
213.885,0.992
213.915,1.046
213.945,1.051
213.975,1.035
214.005,1.024
214.035,0.984
214.065,0.987
214.095,1.013
214.125,0.984
214.155,0.970
214.185,0.975
214.215,0.989
214.245,0.994
214.275,0.989
214.305,0.990
214.335,0.984
214.365,0.996
214.395,0.990
214.425,0.992
214.455,0.985
214.485,0.985
214.515,1.018
214.545,1.002
214.575,0.991
214.605,1.010
214.635,1.029
214.665,1.011
214.695,1.033
214.725,1.022
214.755,1.014
214.785,1.013
214.815,1.012
214.845,1.003
214.875,1.016
214.905,1.012
214.935,0.992
214.965,0.989
214.995,1.017
215.025,1.021
215.055,1.018
215.085,1.022
215.115,1.013
215.145,1.011
215.175,1.008
215.205,1.011
215.235,1.007
215.265,1.019
215.295,1.004
215.325,1.008
215.355,1.004
215.385,0.992
215.415,0.984
215.445,1.006
215.475,1.004
215.505,1.018
215.535,1.021
215.565,1.025
215.595,1.009
215.625,1.009
215.655,1.003
215.685,1.010
215.715,1.002
215.745,0.999
215.775,1.011
215.805,1.013
215.835,1.003
215.865,1.008
215.895,1.011
215.925,1.011
215.955,1.003
215.985,1.000
216.015,1.012
216.045,0.993
216.075,1.000
216.105,0.995
216.135,1.002
216.165,1.001
216.195,1.006
216.225,0.996
216.255,1.002
216.285,1.008
216.315,1.004
216.345,1.009
216.375,1.016
216.405,1.031
216.435,1.030
216.465,1.020
216.495,1.014
216.525,1.008
216.555,0.994
216.585,0.979
216.615,0.974
216.645,0.973
216.675,0.986
216.705,0.999
216.735,0.993
216.765,1.021
216.795,1.008
216.825,0.995
216.855,0.975
216.885,0.977
216.915,0.968
216.945,1.006
216.975,1.026
217.005,1.027
217.035,1.018
217.065,1.027
217.095,1.027
217.125,1.000
217.155,1.006
217.185,1.003
217.215,1.004
217.245,1.000
217.275,1.007
217.305,0.992
217.335,0.988
217.365,0.997
217.395,1.018
217.425,1.021
217.455,1.011
217.485,1.011
217.515,1.025
217.545,1.024
217.575,1.008
217.605,1.003
217.635,1.014
217.665,1.011
217.695,1.016
217.725,1.021
217.755,1.009
217.785,1.018
217.815,1.017
217.845,1.017
217.875,1.020
217.905,1.021
217.935,1.014
217.965,1.013
217.995,1.019
218.025,1.014
218.055,1.019
218.085,1.012
218.115,1.005
218.145,1.011
218.175,1.004
218.205,1.011
218.235,1.015
218.265,1.005
218.295,1.012
218.325,1.012
218.355,1.013
218.385,1.005
218.415,1.009
218.445,1.009
218.475,0.994
218.505,1.009
218.535,1.016
218.565,1.020
218.595,1.003
218.625,1.014
218.655,1.003
218.685,1.000
218.715,1.010
218.745,1.016
218.775,1.015
218.805,1.009
218.835,0.987
218.865,1.015
218.895,1.009
218.925,1.007
218.955,1.011
218.985,1.011
219.015,1.009
219.045,1.015
219.075,1.021
219.105,1.007
219.135,1.024
219.165,1.020
219.195,1.024
219.225,1.014
219.255,1.020
219.285,1.015
219.315,1.005
219.345,0.986
219.375,0.984
219.405,0.980
219.435,1.001
219.465,1.003
219.495,1.004
219.525,1.004
219.555,1.012
219.585,1.021
219.615,1.025
219.645,1.024
219.675,1.015
219.705,1.014
219.735,1.008
219.765,1.014
219.795,1.021
219.825,1.011
219.855,1.006
219.885,1.013
219.915,1.016
219.945,1.013
219.975,1.006
220.005,1.021
220.035,1.017
220.065,1.007
220.095,0.999
220.125,1.017
220.155,1.013
220.185,1.003
220.215,1.025
220.245,1.019
220.275,1.022
220.305,1.021
220.335,1.016
220.365,1.010
220.395,1.020
220.425,1.017
220.455,1.026
220.485,1.016
220.515,1.023
220.545,1.030
220.575,1.029
220.605,1.020
220.635,1.016
220.665,1.012
220.695,1.021
220.725,1.023
220.755,1.028
220.785,1.025
220.815,1.027
220.845,1.027
220.875,1.027
220.905,1.021
220.935,1.015
220.965,1.028
220.995,1.026
221.025,1.024
221.055,1.018
221.085,1.024
221.115,1.028
221.145,1.024
221.175,1.028
221.205,1.024
221.235,1.028
221.265,1.028
221.295,1.019
221.325,1.028
221.355,1.013
221.385,1.032
221.415,1.024
221.445,1.020
221.475,1.030
221.505,1.022
221.535,1.023
221.565,1.025
221.595,1.023
221.625,1.024
221.655,1.021
221.685,1.022
221.715,1.022
221.745,1.022
221.775,1.020
221.805,1.030
221.835,1.016
221.865,1.023
221.895,1.026
221.925,1.024
221.955,1.021
221.985,1.022
222.015,1.027
222.045,1.022
222.075,1.018
222.105,1.018
222.135,1.030
222.165,1.023
222.195,1.017
222.225,1.026
222.255,1.022
222.285,1.021
222.315,1.018
222.345,1.022
222.375,1.021
222.405,1.021
222.435,1.032
222.465,1.020
222.495,1.018
222.525,1.029
222.555,1.022
222.585,1.022
222.615,1.021
222.645,1.022
222.675,1.017
222.705,1.014
222.735,1.018
222.765,1.025
222.795,1.026
222.825,1.020
222.855,1.024
222.885,1.019
222.915,1.018
222.945,1.020
222.975,1.024
223.005,1.021
223.035,1.020
223.065,1.020
223.095,1.020
223.125,1.021
223.155,1.021
223.185,1.022
223.215,1.020
223.245,1.020
223.275,1.015
223.305,1.029
223.335,1.019
223.365,1.026
223.395,1.021
223.425,1.021
223.455,1.026
223.485,1.022
223.515,1.017
223.545,1.017
223.575,1.021
223.605,1.021
223.635,1.023
223.665,1.022
223.695,1.022
223.725,1.020
223.755,1.021
223.785,1.020
223.815,1.022
223.845,1.022
223.875,1.020
223.905,1.021
223.935,1.020
223.965,1.021
223.995,1.021
224.025,1.022
224.055,1.027
224.085,1.014
224.115,1.021
224.145,1.021
224.175,1.020
224.205,1.019
224.235,1.021
224.265,1.022
224.295,1.021
224.325,1.022
224.355,1.026
224.385,1.015
224.415,1.021
224.445,1.020
224.475,1.021
224.505,1.022
224.535,1.024
224.565,1.021
224.595,1.024
224.625,1.023
224.655,1.017
224.685,1.020
224.715,1.023
224.745,1.022
224.775,1.021
224.805,1.019
224.835,1.020
224.865,1.028
224.895,1.020
224.925,1.028
224.955,1.017
224.985,1.024
225.015,1.016
225.045,1.018
225.075,1.018
225.105,1.017
225.135,1.020
225.165,1.011
225.195,1.014
225.225,1.014
225.255,1.015
225.285,1.013
225.315,1.008
225.345,0.999
225.375,1.011
225.405,1.014
225.435,1.007
225.465,1.006
225.495,1.012
225.525,1.013
225.555,1.013
225.585,1.015
225.615,1.009
225.645,1.018
225.675,1.007
225.705,1.021
225.735,1.007
225.765,1.003
225.795,1.012
225.825,1.009
225.855,1.012
225.885,1.010
225.915,0.998
225.945,1.009
225.975,1.016
226.005,1.008
226.035,1.002
226.065,1.005
226.095,1.006
226.125,1.011
226.155,1.015
226.185,1.012
226.215,1.009
226.245,1.000
226.275,1.009
226.305,1.017
226.335,1.023
226.365,1.008
226.395,1.013
226.425,1.012
226.455,1.000
226.485,0.997
226.515,1.007
226.545,0.993
226.575,0.982
226.605,0.992
226.635,0.995
226.665,1.001
226.695,1.018
226.725,1.028
226.755,1.031
226.785,1.045
226.815,1.076
226.845,1.060
226.875,1.043
226.905,1.020
226.935,1.001
226.965,0.983
226.995,0.985
227.025,0.977
227.055,0.969
227.085,0.976
227.115,0.978
227.145,0.981
227.175,1.003
227.205,1.000
227.235,0.998
227.265,1.009
227.295,1.007
227.325,1.010
227.355,1.005
227.385,1.018
227.415,1.017
227.445,1.019
227.475,1.015
