df_hash,22ZHK4.L5WD3N
327.776,-143
327.801,-817
327.826,-1309
327.851,-1540
327.876,-1548
327.901,-1416
327.926,-1248
327.951,-1158
327.976,-1223
328.001,-1385
328.026,-1443
328.051,-1192
328.076,-616
328.101,50
328.126,493
328.151,543
328.176,275
328.201,-93
328.226,-375
328.251,-492
328.276,-446
328.301,-270
328.326,-27
328.351,199
328.376,358
328.401,469
328.426,593
328.451,729
328.476,781
328.501,655
328.526,417
328.551,286
328.576,453
328.601,877
328.626,1301
328.651,1479
328.676,1391
328.701,1220
328.726,1138
328.751,1133
328.776,1060
328.801,827
328.826,491
328.851,186
328.876,-19
328.901,-153
328.926,-250
328.951,-285
328.976,-220
329.001,-108
329.026,-97
329.051,-326
329.076,-800
329.101,-1406
329.126,-2028
329.151,-2632
329.176,-3232
329.201,-3798
329.226,-4226
329.251,-4409
329.276,-4327
329.301,-4050
329.326,-3664
329.351,-3224
329.376,-2754
329.401,-2281
329.426,-1824
329.451,-1345
329.476,-751
329.501,25
329.526,956
329.551,1923
329.576,2817
329.601,3610
329.626,4328
329.651,4964
329.676,5437
329.701,5667
329.726,5664
329.751,5528
329.776,5343
329.801,5087
329.826,4665
329.851,4032
329.876,3264
329.901,2516
329.926,1910
329.951,1476
329.976,1178
330.001,970
330.026,814
330.051,663
330.076,485
330.101,297
330.126,167
330.151,134
330.176,134
330.201,21
330.226,-295
330.251,-740
330.276,-1126
330.301,-1322
330.326,-1378
330.351,-1463
330.376,-1697
330.401,-2039
330.426,-2343
330.451,-2497
330.476,-2486
330.501,-2345
330.526,-2078
330.551,-1655
330.576,-1078
330.601,-428
330.626,174
330.651,641
330.676,955
330.701,1150
330.726,1258
330.751,1280
330.776,1175
330.801,883
330.826,373
330.851,-298
330.876,-978
330.901,-1497
330.926,-1788
330.951,-1928
330.976,-2046
331.001,-2185
331.026,-2261
331.051,-2161
331.076,-1870
331.101,-1472
331.126,-1043
331.151,-568
331.176,10
331.201,700
331.226,1437
331.251,2168
331.276,2904
331.301,3655
331.326,4332
331.351,4767
331.376,4856
331.401,4666
331.426,4325
331.451,3826
331.476,2989
331.501,1667
331.526,1
331.551,-1602
331.576,-2786
331.601,-3517
331.626,-4045
331.651,-4586
331.676,-5112
331.701,-5453
331.726,-5574
331.751,-5648
331.776,-5840
331.801,-6037
331.826,-5884
331.851,-5087
331.876,-3687
331.901,-2001
331.926,-331
331.951,1258
331.976,2857
332.001,4471
332.026,5897
332.051,6861
332.076,7244
332.101,7182
332.126,6951
332.151,6757
332.176,6613
332.201,6371
332.226,5848
332.251,4959
332.276,3772
332.301,2472
332.326,1269
332.351,302
332.376,-377
332.401,-769
332.426,-882
332.451,-739
332.476,-421
332.501,-73
332.526,163
332.551,232
332.576,177
332.601,67
332.626,-80
332.651,-301
332.676,-619
332.701,-995
332.726,-1354
332.751,-1644
332.776,-1860
332.801,-2011
332.826,-2078
332.851,-2037
332.876,-1900
332.901,-1728
332.926,-1581
332.951,-1466
332.976,-1341
333.001,-1188
333.026,-1048
333.051,-990
333.076,-1019
333.101,-1047
333.126,-953
333.151,-696
333.176,-349
333.201,-39
333.226,161
333.251,282
333.276,407
333.301,587
333.326,804
333.351,990
333.376,1094
333.401,1100
333.426,1016
333.451,844
333.476,590
333.501,285
333.526,-5
333.551,-217
333.576,-327
333.601,-367
333.626,-388
333.651,-411
333.676,-416
333.701,-368
333.726,-263
333.751,-129
333.776,0
333.801,114
333.826,237
333.851,391
333.876,582
333.901,793
333.926,1009
333.951,1218
333.976,1406
334.001,1546
334.026,1602
334.051,1556
334.076,1413
334.101,1201
334.126,951
334.151,691
334.176,442
334.201,224
334.226,44
334.251,-99
334.276,-222
334.301,-336
334.326,-454
334.351,-580
334.376,-715
334.401,-835
334.426,-896
334.451,-845
334.476,-654
334.501,-345
334.526,27
334.551,412
334.576,776
334.601,1092
334.626,1329
334.651,1459
334.676,1488
334.701,1461
334.726,1422
334.751,1368
334.776,1263
334.801,1085
334.826,872
334.851,682
334.876,523
334.901,335
334.926,57
334.951,-278
334.976,-555
335.001,-678
335.026,-671
335.051,-659
335.076,-731
335.101,-842
335.126,-851
335.151,-675
335.176,-379
335.201,-122
335.226,-15
335.251,-39
335.276,-88
335.301,-81
335.326,-18
335.351,47
335.376,77
335.401,60
335.426,0
335.451,-106
335.476,-253
335.501,-425
335.526,-604
335.551,-791
335.576,-984
335.601,-1142
335.626,-1181
335.651,-1036
335.676,-728
335.701,-382
335.726,-132
335.751,-23
335.776,25
335.801,142
335.826,395
335.851,744
335.876,1077
335.901,1287
335.926,1328
335.951,1224
335.976,1050
336.001,900
336.026,853
336.051,938
336.076,1111
336.101,1286
336.126,1385
336.151,1389
336.176,1340
336.201,1293
336.226,1264
336.251,1215
336.276,1087
336.301,855
336.326,560
336.351,293
336.376,137
336.401,111
336.426,163
336.451,206
336.476,181
336.501,94
336.526,0
336.551,-55
336.576,-66
336.601,-75
336.626,-133
336.651,-267
336.676,-464
336.701,-680
336.726,-863
336.751,-971
336.776,-987
336.801,-927
336.826,-823
336.851,-701
336.876,-570
336.901,-422
336.926,-252
336.951,-78
336.976,67
337.001,167
337.026,235
337.051,312
337.076,436
337.101,607
337.126,788
337.151,934
337.176,1028
337.201,1090
337.226,1149
337.251,1209
337.276,1241
337.301,1216
337.326,1147
337.351,1078
337.376,1046
337.401,1042
337.426,1024
337.451,963
337.476,873
337.501,784
337.526,704
337.551,605
337.576,465
337.601,297
337.626,135
337.651,-10
337.676,-173
337.701,-384
337.726,-629
337.751,-844
337.776,-971
337.801,-1006
337.826,-994
337.851,-988
337.876,-1019
337.901,-1094
337.926,-1211
337.951,-1357
337.976,-1516
338.001,-1682
338.026,-1863
338.051,-2062
338.076,-2249
338.101,-2378
338.126,-2446
338.151,-2520
338.176,-2670
338.201,-2843
338.226,-2844
338.251,-2471
338.276,-1698
338.301,-711
338.326,257
338.351,1125
338.376,1967
338.401,2861
338.426,3753
338.451,4509
338.476,5075
338.501,5525
338.526,5925
338.551,6171
338.576,6028
338.601,5344
338.626,4235
338.651,3031
338.676,2042
338.701,1367
338.726,890
338.751,423
338.776,-146
338.801,-812
338.826,-1463
338.851,-1953
338.876,-2191
338.901,-2211
338.926,-2146
338.951,-2104
338.976,-2051
339.001,-1834
339.026,-1354
339.051,-709
339.076,-154
339.101,98
339.126,49
339.151,-119
339.176,-198
339.201,-83
339.226,204
339.251,562
339.276,848
339.301,920
339.326,721
339.351,349
339.376,5
339.401,-159
339.426,-161
339.451,-129
339.476,-138
339.501,-139
339.526,-57
339.551,67
339.576,104
339.601,-1
339.626,-136
339.651,-132
339.676,26
339.701,181
339.726,195
339.751,140
339.776,228
339.801,562
339.826,1001
339.851,1305
339.876,1394
339.901,1400
339.926,1483
339.951,1620
339.976,1642
340.001,1445
340.026,1117
340.051,829
340.076,638
340.101,443
340.126,134
340.151,-257
340.176,-588
340.201,-750
340.226,-756
340.251,-678
340.276,-551
340.301,-375
340.326,-186
340.351,-80
340.376,-128
340.401,-285
340.426,-427
340.451,-481
340.476,-506
340.501,-633
340.526,-930
340.551,-1337
340.576,-1743
340.601,-2096
340.626,-2443
340.651,-2864
340.676,-3399
340.701,-4003
340.726,-4559
340.751,-4892
340.776,-4805
340.801,-4161
340.826,-2983
340.851,-1480
340.876,52
340.901,1407
340.926,2550
340.951,3552
340.976,4444
341.001,5161
341.026,5621
341.051,5852
341.076,6000
341.101,6176
341.126,6305
341.151,6138
341.176,5458
341.201,4283
341.226,2891
341.251,1636
341.276,728
341.301,155
341.326,-215
341.351,-496
341.376,-717
341.401,-871
341.426,-965
341.451,-1030
341.476,-1087
341.501,-1130
341.526,-1149
341.551,-1152
341.576,-1161
341.601,-1183
341.626,-1212
341.651,-1243
341.676,-1282
341.701,-1325
341.726,-1336
341.751,-1273
341.776,-1123
341.801,-931
341.826,-762
341.851,-645
341.876,-557
341.901,-456
341.926,-333
341.951,-223
341.976,-162
342.001,-143
342.026,-119
342.051,-49
342.076,68
342.101,196
342.126,294
342.151,344
342.176,362
342.201,374
342.226,394
342.251,413
342.276,406
342.301,359
342.326,284
342.351,230
342.376,244
342.401,337
342.426,472
342.451,591
342.476,658
342.501,686
342.526,705
342.551,735
342.576,762
342.601,760
342.626,716
342.651,638
342.676,546
342.701,456
342.726,378
342.751,314
342.776,263
342.801,213
342.826,149
342.851,70
342.876,-6
342.901,-63
342.926,-100
342.951,-145
342.976,-217
343.001,-295
343.026,-314
343.051,-219
343.076,-25
343.101,186
343.126,322
343.151,358
343.176,343
343.201,349
343.226,397
343.251,448
343.276,456
343.301,418
343.326,374
343.351,357
343.376,359
343.401,348
343.426,310
343.451,262
343.476,227
343.501,204
343.526,172
343.551,120
343.576,63
343.601,21
343.626,-10
343.651,-56
343.676,-122
343.701,-174
343.726,-159
343.751,-63
343.776,68
343.801,159
343.826,159
343.851,82
343.876,-13
343.901,-69
343.926,-61
343.951,-4
343.976,66
344.001,117
344.026,137
344.051,139
344.076,148
344.101,173
344.126,194
344.151,182
344.176,127
344.201,50
344.226,-11
344.251,-43
344.276,-57
344.301,-75
344.326,-103
344.351,-129
344.376,-132
344.401,-104
344.426,-40
344.451,58
344.476,191
344.501,335
344.526,455
344.551,523
344.576,546
344.601,556
344.626,583
344.651,628
344.676,666
344.701,678
344.726,668
344.751,658
344.776,664
344.801,680
344.826,684
344.851,657
344.876,599
344.901,522
344.926,438
344.951,347
344.976,238
345.001,108
345.026,-30
345.051,-156
345.076,-258
345.101,-348
345.126,-450
345.151,-564
345.176,-650
345.201,-651
345.226,-539
345.251,-343
345.276,-132
345.301,40
345.326,163
345.351,260
345.376,351
345.401,433
345.426,489
345.451,516
345.476,528
345.501,545
345.526,574
345.551,611
345.576,644
345.601,663
345.626,662
345.651,641
345.676,604
345.701,559
345.726,516
345.751,487
345.776,475
345.801,466
345.826,427
345.851,338
345.876,227
345.901,176
345.926,259
345.951,458
345.976,633
346.001,613
346.026,328
346.051,-131
346.076,-596
346.101,-958
346.126,-1228
346.151,-1470
346.176,-1698
346.201,-1870
346.226,-1951
346.251,-1975
346.276,-1998
346.301,-2036
346.326,-2057
346.351,-2048
346.376,-2047
346.401,-2066
346.426,-2000
346.451,-1656
346.476,-918
346.501,112
346.526,1172
346.551,2039
346.576,2693
346.601,3258
346.626,3816
346.651,4284
346.676,4498
346.701,4368
346.726,3962
346.751,3444
346.776,2950
346.801,2539
346.826,2219
346.851,1970
346.876,1760
346.901,1547
346.926,1293
346.951,987
346.976,629
347.001,206
347.026,-289
347.051,-817
347.076,-1280
347.101,-1597
347.126,-1779
347.151,-1921
347.176,-2098
347.201,-2270
347.226,-2319
347.251,-2177
347.276,-1905
347.301,-1639
347.326,-1456
347.351,-1313
347.376,-1116
347.401,-823
347.426,-486
347.451,-191
347.476,3
347.501,102
347.526,151
347.551,226
347.576,408
347.601,745
347.626,1200
347.651,1642
347.676,1917
347.701,1934
347.726,1698
347.751,1278
347.776,755
347.801,213
347.826,-242
347.851,-507
347.876,-537
347.901,-386
347.926,-168
347.951,21
347.976,159
348.001,266
348.026,356
348.051,424
348.076,467
348.101,497
348.126,523
348.151,527
348.176,476
348.201,364
348.226,232
348.251,131
348.276,76
348.301,42
348.326,2
348.351,-42
348.376,-74
348.401,-85
348.426,-92
348.451,-116
348.476,-160
348.501,-215
348.526,-266
348.551,-292
348.576,-264
348.601,-156
348.626,16
348.651,190
348.676,300
348.701,330
348.726,328
348.751,347
348.776,391
348.801,413
348.826,383
348.851,324
348.876,290
348.901,302
348.926,327
348.951,322
348.976,285
349.001,250
349.026,239
349.051,236
349.076,208
349.101,157
349.126,119
349.151,115
349.176,117
349.201,80
349.226,0
349.251,-60
349.276,-26
349.301,109
349.326,281
349.351,408
349.376,470
349.401,503
349.426,549
349.451,605
349.476,634
349.501,618
349.526,579
349.551,553
349.576,554
349.601,563
349.626,557
349.651,535
349.676,508
349.701,478
349.726,436
349.751,375
349.776,305
349.801,238
349.826,173
349.851,94
349.876,-8
349.901,-107
349.926,-156
349.951,-127
349.976,-41
350.001,48
350.026,93
350.051,84
350.076,51
350.101,23
350.126,7
350.151,-19
350.176,-87
350.201,-200
350.226,-334
350.251,-455
350.276,-542
350.301,-605
350.326,-669
350.351,-750
350.376,-838
350.401,-914
350.426,-971
350.451,-1027
350.476,-1114
350.501,-1237
350.526,-1350
350.551,-1367
350.576,-1187
350.601,-751
350.626,-84
350.651,689
350.676,1382
350.701,1825
350.726,1953
350.751,1837
350.776,1623
350.801,1420
350.826,1233
350.851,1002
350.876,705
350.901,429
350.926,330
350.951,502
350.976,876
351.001,1245
351.026,1398
351.051,1264
351.076,946
351.101,627
351.126,436
351.151,378
351.176,376
351.201,357
351.226,313
351.251,285
351.276,309
351.301,384
351.326,482
351.351,577
351.376,638
351.401,622
351.426,480
351.451,202
351.476,-155
351.501,-478
351.526,-676
351.551,-733
351.576,-699
351.601,-633
351.626,-550
351.651,-442
351.676,-318
351.701,-217
351.726,-173
351.751,-167
351.776,-139
351.801,-44
351.826,102
351.851,245
351.876,330
351.901,347
351.926,323
351.951,303
351.976,329
352.001,423
352.026,572
352.051,729
352.076,847
352.101,918
352.126,984
352.151,1082
352.176,1187
352.201,1208
352.226,1069
352.251,789
352.276,473
352.301,228
352.326,84
352.351,0
352.376,-72
352.401,-134
352.426,-167
352.451,-179
352.476,-205
352.501,-269
352.526,-352
352.551,-424
352.576,-485
352.601,-562
352.626,-667
352.651,-754
352.676,-760
352.701,-665
352.726,-524
352.751,-418
352.776,-382
352.801,-375
352.826,-333
352.851,-232
352.876,-121
352.901,-72
352.926,-123
352.951,-251
352.976,-398
353.001,-513
353.026,-592
353.051,-667
353.076,-765
353.101,-872
353.126,-944
353.151,-943
353.176,-875
353.201,-786
353.226,-718
353.251,-685
353.276,-668
353.301,-635
353.326,-546
353.351,-347
353.376,10
353.401,520
353.426,1093
353.451,1601
353.476,1973
353.501,2253
353.526,2538
353.551,2864
353.576,3158
353.601,3312
353.626,3301
353.651,3195
353.676,3050
353.701,2816
353.726,2372
353.751,1676
353.776,853
353.801,128
353.826,-342
353.851,-576
353.876,-698
353.901,-807
353.926,-897
353.951,-902
353.976,-792
354.001,-604
354.026,-408
354.051,-251
354.076,-138
354.101,-55
354.126,15
354.151,82
354.176,146
354.201,189
354.226,188
354.251,132
354.276,41
354.301,-48
354.326,-122
354.351,-197
354.376,-300
354.401,-433
354.426,-567
354.451,-671
354.476,-745
354.501,-816
354.526,-899
354.551,-975
354.576,-993
354.601,-915
354.626,-742
354.651,-518
354.676,-298
354.701,-116
354.726,27
354.751,150
354.776,265
354.801,361
354.826,419
354.851,437
354.876,439
354.901,452
354.926,479
354.951,500
354.976,497
355.001,473
355.026,449
355.051,433
355.076,409
355.101,358
355.126,293
355.151,242
355.176,225
355.201,221
355.226,204
355.251,179
355.276,190
355.301,276
355.326,424
355.351,577
355.376,679
355.401,721
355.426,728
355.451,726
355.476,716
355.501,692
355.526,659
355.551,632
355.576,617
355.601,601
355.626,573
355.651,532
355.676,482
355.701,425
355.726,358
355.751,284
355.776,212
355.801,145
355.826,68
355.851,-22
355.876,-100
355.901,-116
355.926,-47
355.951,68
355.976,159
356.001,179
356.026,149
356.051,116
356.076,96
356.101,57
356.126,-28
356.151,-145
356.176,-237
356.201,-277
356.226,-297
356.251,-359
356.276,-487
356.301,-652
356.326,-798
356.351,-893
356.376,-934
356.401,-930
356.426,-898
356.451,-860
356.476,-846
356.501,-854
356.526,-829
356.551,-697
356.576,-429
356.601,-87
356.626,222
356.651,443
356.676,608
356.701,792
356.726,1020
356.751,1234
356.776,1343
356.801,1313
356.826,1189
356.851,1049
356.876,937
356.901,844
356.926,749
356.951,646
356.976,555
357.001,490
357.026,445
357.051,396
357.076,332
357.101,264
357.126,211
357.151,180
357.176,159
357.201,131
357.226,89
357.251,51
357.276,35
357.301,51
357.326,83
357.351,112
357.376,124
357.401,126
357.426,128
357.451,131
357.476,128
357.501,110
357.526,77
357.551,38
357.576,3
357.601,-18
357.626,-20
357.651,4
357.676,48
357.701,95
357.726,130
357.751,152
357.776,172
357.801,192
357.826,198
357.851,179
357.876,148
357.901,150
357.926,219
357.951,339
357.976,455
358.001,518
358.026,527
358.051,516
358.076,509
358.101,491
358.126,439
358.151,361
358.176,301
358.201,292
358.226,320
358.251,335
358.276,302
358.301,233
358.326,164
358.351,119
358.376,92
358.401,66
358.426,38
358.451,12
358.476,-15
358.501,-55
358.526,-108
358.551,-147
358.576,-135
358.601,-65
358.626,30
358.651,105
358.676,136
358.701,133
358.726,120
358.751,108
358.776,91
358.801,60
358.826,20
358.851,-14
358.876,-29
358.901,-21
358.926,0
358.951,15
358.976,14
359.001,2
359.026,-3
359.051,8
359.076,29
359.101,33
359.126,3
359.151,-36
359.176,-35
359.201,50
359.226,215
359.251,404
359.276,547
359.301,612
359.326,616
359.351,602
359.376,599
359.401,603
359.426,586
359.451,524
359.476,416
359.501,286
359.526,171
359.551,87
359.576,29
359.601,-22
359.626,-79
359.651,-135
359.676,-187
359.701,-250
359.726,-352
359.751,-498
359.776,-651
359.801,-738
359.826,-711
359.851,-579
359.876,-407
359.901,-257
359.926,-139
359.951,-17
359.976,146
360.001,339
360.026,502
360.051,583
360.076,585
360.101,565
360.126,579
360.151,639
360.176,711
360.201,764
360.226,806
360.251,854
360.276,885
360.301,825
360.326,618
360.351,313
360.376,69
360.401,43
360.426,254
360.451,548
360.476,710
360.501,619
360.526,320
360.551,-41
360.576,-345
360.601,-555
360.626,-686
360.651,-746
360.676,-712
360.701,-567
360.726,-336
360.751,-97
360.776,64
360.801,100
360.826,17
360.851,-130
360.876,-278
360.901,-377
360.926,-397
360.951,-308
360.976,-72
361.001,335
361.026,874
361.051,1431
361.076,1866
361.101,2111
361.126,2204
361.151,2230
361.176,2219
361.201,2110
361.226,1812
361.251,1307
361.276,689
361.301,95
361.326,-379
361.351,-728
361.376,-996
361.401,-1221
361.426,-1418
361.451,-1583
361.476,-1715
361.501,-1819
361.526,-1905
361.551,-1977
361.576,-2018
361.601,-1996
361.626,-1883
361.651,-1709
361.676,-1554
361.701,-1479
361.726,-1434
361.751,-1255
361.776,-787
361.801,-46
361.826,758
361.851,1374
361.876,1694
361.901,1821
361.926,1938
361.951,2136
361.976,2359
362.001,2498
362.026,2509
362.051,2444
362.076,2371
362.101,2309
362.126,2228
362.151,2107
362.176,1961
362.201,1830
362.226,1737
362.251,1669
362.276,1578
362.301,1402
362.326,1090
362.351,638
362.376,104
362.401,-417
362.426,-855
362.451,-1204
362.476,-1513
362.501,-1822
362.526,-2128
362.551,-2387
362.576,-2560
362.601,-2619
362.626,-2533
362.651,-2260
362.676,-1780
362.701,-1148
362.726,-488
362.751,62
362.776,436
362.801,649
362.826,760
362.851,830
362.876,897
362.901,992
362.926,1126
362.951,1266
362.976,1337
363.001,1273
363.026,1074
363.051,797
363.076,501
363.101,194
363.126,-145
363.151,-501
363.176,-796
363.201,-963
363.226,-1027
363.251,-1095
363.276,-1240
363.301,-1394
363.326,-1384
363.351,-1075
363.376,-502
363.401,158
363.426,735
363.451,1174
363.476,1513
363.501,1793
363.526,2012
363.551,2168
363.576,2292
363.601,2409
363.626,2451
363.651,2273
363.676,1786
363.701,1089
363.726,436
363.751,50
363.776,-54
363.801,-53
363.826,-125
363.851,-299
363.876,-470
363.901,-544
363.926,-533
363.951,-515
363.976,-530
364.001,-548
364.026,-533
364.051,-502
364.076,-510
364.101,-570
364.126,-621
364.151,-585
364.176,-445
364.201,-263
364.226,-126
364.251,-78
364.276,-109
364.301,-183
364.326,-265
364.351,-329
364.376,-357
364.401,-352
364.426,-333
364.451,-312
364.476,-287
364.501,-249
364.526,-223
364.551,-257
364.576,-356
364.601,-431
364.626,-340
364.651,-18
364.676,425
364.701,773
364.726,876
364.751,788
364.776,700
364.801,748
364.826,897
364.851,997
364.876,961
364.901,844
364.926,769
364.951,782
364.976,819
365.001,791
365.026,681
365.051,539
365.076,399
365.101,244
365.126,62
365.151,-85
365.176,-94
365.201,87
