df_hash,22ZHK4.E6KA8L
403.347,-341
403.372,-332
403.397,-315
403.422,-313
403.447,-322
403.472,-320
403.497,-297
403.522,-272
403.547,-272
403.572,-281
403.597,-235
403.622,-76
403.647,176
403.672,426
403.697,568
403.722,573
403.747,505
403.772,452
403.797,453
403.822,481
403.847,497
403.872,494
403.897,502
403.922,548
403.947,622
403.972,689
403.997,717
404.022,702
404.047,663
404.072,621
404.097,587
404.122,558
404.147,527
404.172,485
404.197,430
404.222,364
404.247,295
404.272,231
404.297,173
404.322,121
404.347,79
404.372,54
404.397,46
404.422,44
404.447,35
404.472,12
404.497,-17
404.522,-45
404.547,-68
404.572,-84
404.597,-88
404.622,-68
404.647,-20
404.672,43
404.697,105
404.722,158
404.747,208
404.772,263
404.797,321
404.822,370
404.847,404
404.872,429
404.897,452
404.922,468
404.947,470
404.972,459
404.997,452
405.022,461
405.047,477
405.072,474
405.097,441
405.122,389
405.147,344
405.172,311
405.197,273
405.222,209
405.247,114
405.272,1
405.297,-118
405.322,-241
405.347,-369
405.372,-488
405.397,-580
405.422,-634
405.447,-656
405.472,-665
405.497,-691
405.522,-762
405.547,-896
405.572,-1077
405.597,-1242
405.622,-1305
405.647,-1217
405.672,-998
405.697,-724
405.722,-465
405.747,-252
405.772,-84
405.797,41
405.822,122
405.847,166
405.872,206
405.897,274
405.922,373
405.947,475
405.972,549
405.997,590
406.022,606
406.047,608
406.072,615
406.097,675
406.122,842
406.147,1116
406.172,1407
406.197,1597
406.222,1642
406.247,1613
406.272,1614
406.297,1667
406.322,1705
406.347,1665
406.372,1580
406.397,1528
406.422,1521
406.447,1469
406.472,1291
406.497,1036
406.522,843
406.547,768
406.572,684
406.597,396
406.622,-131
406.647,-690
406.672,-995
406.697,-939
406.722,-674
406.747,-457
406.772,-432
406.797,-578
406.822,-805
406.847,-1049
406.872,-1265
406.897,-1384
406.922,-1333
406.947,-1114
406.972,-822
406.997,-552
407.022,-313
407.047,-54
407.072,223
407.097,422
407.122,444
407.147,319
407.172,201
407.197,207
407.222,299
407.247,344
407.272,286
407.297,220
407.322,272
407.347,431
407.372,537
407.397,450
407.422,200
407.447,-42
407.472,-144
407.497,-121
407.522,-87
407.547,-115
407.572,-174
407.597,-193
407.622,-139
407.647,-29
407.672,111
407.697,266
407.722,398
407.747,443
407.772,367
407.797,222
407.822,114
407.847,95
407.872,104
407.897,37
407.922,-130
407.947,-296
407.972,-332
407.997,-204
408.022,0
408.047,168
408.072,255
408.097,292
408.122,319
408.147,346
408.172,371
408.197,402
408.222,443
408.247,469
408.272,448
408.297,387
408.322,345
408.347,361
408.372,398
408.397,375
408.422,284
408.447,230
408.472,336
408.497,602
408.522,879
408.547,1015
408.572,1005
408.597,972
408.622,992
408.647,982
408.672,792
408.697,407
408.722,24
408.747,-111
408.772,48
408.797,304
408.822,398
408.847,240
408.872,-44
408.897,-274
408.922,-376
408.947,-398
408.972,-399
408.997,-368
409.022,-273
409.047,-141
409.072,-59
409.097,-88
409.122,-199
409.147,-300
409.172,-331
409.197,-306
409.222,-276
409.247,-262
409.272,-247
409.297,-208
409.322,-151
409.347,-99
409.372,-61
409.397,-25
409.422,20
409.447,73
409.472,130
409.497,201
409.522,296
409.547,403
409.572,493
409.597,539
409.622,545
409.647,531
409.672,497
409.697,418
409.722,275
409.747,97
409.772,-49
409.797,-110
409.822,-88
409.847,-24
409.872,43
409.897,116
409.922,206
409.947,309
409.972,398
409.997,452
410.022,479
410.047,503
410.072,532
410.097,553
410.122,550
410.147,527
410.172,502
410.197,479
410.222,435
410.247,344
410.272,206
410.297,53
410.322,-76
410.347,-164
410.372,-210
410.397,-216
410.422,-177
410.447,-93
410.472,15
410.497,113
410.522,165
410.547,157
410.572,99
410.597,22
410.622,-41
410.647,-68
410.672,-60
410.697,-41
410.722,-36
410.747,-46
410.772,-44
410.797,0
410.822,88
410.847,193
410.872,274
410.897,320
410.922,343
410.947,360
410.972,374
410.997,375
411.022,357
411.047,327
411.072,292
411.097,254
411.122,210
411.147,170
411.172,146
411.197,149
411.222,173
411.247,206
411.272,238
411.297,263
411.322,273
411.347,255
411.372,216
411.397,176
411.422,159
411.447,167
411.472,184
411.497,200
411.522,225
411.547,274
411.572,330
411.597,359
411.622,357
411.647,378
411.672,498
411.697,729
411.722,974
411.747,1073
411.772,925
411.797,557
411.822,100
411.847,-299
411.872,-558
411.897,-667
411.922,-665
411.947,-602
411.972,-521
411.997,-438
412.022,-347
412.047,-244
412.072,-144
412.097,-86
412.122,-85
412.147,-109
412.172,-92
412.197,0
412.222,141
412.247,262
412.272,327
412.297,352
412.322,377
412.347,409
412.372,433
412.397,445
412.422,483
412.447,587
412.472,749
412.497,904
412.522,974
412.547,923
412.572,768
412.597,552
412.622,332
412.647,165
412.672,99
412.697,134
412.722,204
412.747,220
412.772,150
412.797,49
412.822,10
412.847,72
412.872,193
412.897,295
412.922,340
412.947,341
412.972,326
412.997,292
413.022,228
413.047,138
413.072,50
413.097,-18
413.122,-75
413.147,-132
413.172,-174
413.197,-169
413.222,-119
413.247,-69
413.272,-72
413.297,-136
413.322,-215
413.347,-268
413.372,-301
413.397,-344
413.422,-403
413.447,-431
413.472,-379
413.497,-257
413.522,-136
413.547,-87
413.572,-129
413.597,-227
413.622,-333
413.647,-421
413.672,-481
413.697,-502
413.722,-472
413.747,-397
413.772,-300
413.797,-196
413.822,-84
413.847,43
413.872,175
413.897,289
413.922,386
413.947,504
413.972,680
413.997,900
414.022,1088
414.047,1172
414.072,1146
414.097,1077
414.122,1039
414.147,1054
414.172,1089
414.197,1111
414.222,1125
414.247,1154
414.272,1202
414.297,1247
414.322,1266
414.347,1262
414.372,1251
414.397,1239
414.422,1208
414.447,1144
414.472,1057
414.497,975
414.522,911
414.547,855
414.572,786
414.597,694
414.622,584
414.647,457
414.672,304
414.697,130
414.722,-41
414.747,-178
414.772,-260
414.797,-297
414.822,-316
414.847,-334
414.872,-360
414.897,-397
414.922,-451
414.947,-522
414.972,-599
414.997,-665
415.022,-719
415.047,-771
415.072,-830
415.097,-884
415.122,-918
415.147,-945
415.172,-1017
415.197,-1203
415.222,-1533
415.247,-1955
415.272,-2350
415.297,-2599
415.322,-2647
415.347,-2532
415.372,-2331
415.397,-2086
415.422,-1774
415.447,-1359
415.472,-859
415.497,-362
415.522,53
415.547,395
415.572,741
415.597,1127
415.622,1457
415.647,1574
415.672,1429
415.697,1178
415.722,1084
415.747,1305
415.772,1766
415.797,2247
415.822,2573
415.847,2717
415.872,2738
415.897,2660
415.922,2445
415.947,2070
415.972,1596
415.997,1140
416.022,789
416.047,564
416.072,438
416.097,365
416.122,279
416.147,96
416.172,-231
416.197,-631
416.222,-920
416.247,-935
416.272,-673
416.297,-288
416.322,52
416.347,316
416.372,581
416.397,897
416.422,1186
416.447,1299
416.472,1181
416.497,941
416.522,771
416.547,777
416.572,899
416.597,982
416.622,913
416.647,698
416.672,417
416.697,129
416.722,-186
416.747,-591
416.772,-1088
416.797,-1576
416.822,-1888
416.847,-1912
416.872,-1680
416.897,-1353
416.922,-1091
416.947,-938
416.972,-809
416.997,-597
417.022,-284
417.047,40
417.072,272
417.097,381
417.122,423
417.147,472
417.172,549
417.197,620
417.222,639
417.247,593
417.272,507
417.297,417
417.322,345
417.347,293
417.372,245
417.397,188
417.422,116
417.447,39
417.472,-24
417.497,-68
417.522,-96
417.547,-117
417.572,-129
417.597,-129
417.622,-117
417.647,-108
417.672,-116
417.697,-135
417.722,-145
417.747,-132
417.772,-94
417.797,-42
417.822,22
417.847,99
417.872,177
417.897,229
417.922,236
417.947,210
417.972,192
417.997,217
418.022,279
418.047,340
418.072,360
418.097,326
418.122,258
418.147,186
418.172,136
418.197,120
418.222,135
418.247,163
418.272,178
418.297,164
418.322,128
418.347,91
418.372,68
418.397,58
418.422,46
418.447,23
418.472,-5
418.497,-30
418.522,-47
418.547,-56
418.572,-54
418.597,-24
418.622,44
418.647,153
418.672,282
418.697,406
418.722,502
418.747,555
418.772,559
418.797,526
418.822,477
418.847,436
418.872,417
418.897,425
418.922,453
418.947,488
418.972,513
418.997,510
419.022,481
419.047,454
419.072,460
419.097,495
419.122,510
419.147,458
419.172,359
419.197,304
419.222,377
419.247,560
419.272,721
419.297,712
419.322,492
419.347,159
419.372,-139
419.397,-329
419.422,-436
419.447,-521
419.472,-602
419.497,-649
419.522,-636
419.547,-582
419.572,-528
419.597,-486
419.622,-423
419.647,-300
419.672,-119
419.697,87
419.722,284
419.747,466
419.772,638
419.797,795
419.822,918
419.847,996
419.872,1038
419.897,1055
419.922,1032
419.947,944
419.972,783
419.997,586
420.022,411
420.047,299
420.072,248
420.097,228
420.122,207
420.147,166
420.172,83
420.197,-60
420.222,-265
420.247,-495
420.272,-698
420.297,-838
420.322,-917
420.347,-953
420.372,-956
420.397,-918
420.422,-839
420.447,-740
420.472,-652
420.497,-586
420.522,-524
420.547,-434
420.572,-307
420.597,-156
420.622,-1
420.647,147
420.672,289
420.697,412
420.722,500
420.747,545
420.772,559
420.797,562
420.822,562
420.847,557
420.872,542
420.897,530
420.922,538
420.947,577
420.972,637
420.997,699
421.022,752
421.047,796
421.072,835
421.097,866
421.122,879
421.147,866
421.172,823
421.197,754
421.222,674
421.247,601
421.272,556
421.297,540
421.322,540
421.347,527
421.372,487
421.397,419
421.422,338
421.447,257
421.472,186
421.497,130
421.522,100
421.547,100
421.572,122
421.597,152
421.622,179
421.647,205
421.672,226
421.697,230
421.722,201
421.747,142
421.772,76
421.797,32
421.822,17
421.847,9
421.872,-14
421.897,-56
421.922,-104
421.947,-148
421.972,-198
421.997,-269
422.022,-359
422.047,-449
422.072,-526
422.097,-596
422.122,-679
422.147,-783
422.172,-900
422.197,-1011
422.222,-1103
422.247,-1166
422.272,-1196
422.297,-1193
422.322,-1173
422.347,-1155
422.372,-1133
422.397,-1065
422.422,-917
422.447,-701
422.472,-475
422.497,-273
422.522,-56
422.547,257
422.572,691
422.597,1153
422.622,1507
422.647,1702
422.672,1825
422.697,1985
422.722,2159
422.747,2176
422.772,1885
422.797,1342
422.822,810
422.847,558
422.872,635
422.897,860
422.922,1000
422.947,966
422.972,844
422.997,766
423.022,777
423.047,827
423.072,857
423.097,862
423.122,872
423.147,897
423.172,905
423.197,847
423.222,705
423.247,491
423.272,242
423.297,6
423.322,-160
423.347,-211
423.372,-144
423.397,-12
423.422,102
423.447,142
423.472,105
423.497,21
423.522,-94
423.547,-249
423.572,-436
423.597,-606
423.622,-687
423.647,-653
423.672,-575
423.697,-567
423.722,-688
423.747,-870
423.772,-975
423.797,-913
423.822,-725
423.847,-530
423.872,-407
423.897,-342
423.922,-280
423.947,-216
423.972,-193
423.997,-224
424.022,-238
424.047,-151
424.072,24
424.097,178
424.122,241
424.147,310
424.172,589
424.197,1167
424.222,1871
424.247,2386
424.272,2521
424.297,2356
424.322,2114
424.347,1908
424.372,1646
424.397,1180
424.422,518
424.447,-153
424.472,-634
424.497,-865
424.522,-918
424.547,-872
424.572,-745
424.597,-553
424.622,-367
424.647,-283
424.672,-339
424.697,-486
424.722,-663
424.747,-862
424.772,-1097
424.797,-1331
424.822,-1466
424.847,-1444
424.872,-1311
424.897,-1163
424.922,-1022
424.947,-808
424.972,-458
424.997,-50
425.022,223
425.047,234
425.072,49
425.097,-139
425.122,-206
425.147,-207
425.172,-291
425.197,-517
425.222,-788
425.247,-944
425.272,-913
425.297,-738
425.322,-491
425.347,-171
425.372,256
425.397,767
425.422,1217
425.447,1435
425.472,1370
425.497,1149
425.522,983
425.547,1000
425.572,1175
425.597,1404
425.622,1633
425.647,1896
425.672,2230
425.697,2586
425.722,2846
425.747,2949
425.772,2969
425.797,3031
425.822,3150
425.847,3168
425.872,2881
425.897,2248
425.922,1448
425.947,733
425.972,223
425.997,-146
426.022,-491
426.047,-837
426.072,-1103
426.097,-1222
426.122,-1216
426.147,-1166
426.172,-1127
426.197,-1111
426.222,-1132
426.247,-1234
426.272,-1436
426.297,-1676
426.322,-1834
426.347,-1832
426.372,-1709
426.397,-1567
426.422,-1459
426.447,-1343
426.472,-1140
426.497,-834
426.522,-487
426.547,-182
426.572,42
426.597,188
426.622,268
426.647,291
426.672,274
426.697,247
426.722,234
426.747,236
426.772,251
426.797,293
426.822,372
426.847,467
426.872,523
426.897,512
426.922,476
426.947,497
426.972,604
426.997,738
427.022,810
427.047,808
427.072,806
427.097,871
427.122,974
427.147,1015
427.172,936
427.197,783
427.222,638
427.247,524
427.272,382
427.297,166
427.322,-87
427.347,-297
427.372,-440
427.397,-573
427.422,-745
427.447,-906
427.472,-940
427.497,-801
427.522,-599
427.547,-519
427.572,-653
427.597,-922
427.622,-1165
427.647,-1296
427.672,-1357
427.697,-1437
427.722,-1553
427.747,-1634
427.772,-1596
427.797,-1423
427.822,-1152
427.847,-813
427.872,-392
427.897,125
427.922,696
427.947,1198
427.972,1508
427.997,1588
428.022,1507
428.047,1386
428.072,1300
428.097,1246
428.122,1179
428.147,1081
428.172,980
428.197,921
428.222,919
428.247,955
428.272,1010
428.297,1086
428.322,1188
428.347,1294
428.372,1365
428.397,1390
428.422,1411
428.447,1476
428.472,1571
428.497,1622
428.522,1564
428.547,1429
428.572,1322
428.597,1319
428.622,1383
428.647,1406
428.672,1311
428.697,1119
428.722,896
428.747,686
428.772,499
428.797,359
428.822,318
428.847,387
428.872,451
428.897,311
428.922,-153
428.947,-856
428.972,-1534
428.997,-1949
429.022,-2058
429.047,-2017
429.072,-2008
429.097,-2078
429.122,-2123
429.147,-2003
429.172,-1671
429.197,-1211
429.222,-764
429.247,-434
429.272,-242
429.297,-151
429.322,-127
429.347,-156
429.372,-227
429.397,-295
429.422,-292
429.447,-179
429.472,5
429.497,161
429.522,215
429.547,187
429.572,169
429.597,231
429.622,346
429.647,415
429.672,378
429.697,282
429.722,241
429.747,336
429.772,541
429.797,764
429.822,922
429.847,997
429.872,1014
429.897,993
429.922,929
429.947,816
429.972,669
429.997,525
430.022,420
430.047,360
430.072,320
430.097,257
430.122,146
430.147,-11
430.172,-188
430.197,-347
430.222,-457
430.247,-492
430.272,-428
430.297,-265
430.322,-47
430.347,128
430.372,170
430.397,70
430.422,-73
430.447,-116
430.472,7
430.497,216
430.522,345
430.547,284
430.572,86
430.597,-68
430.622,-10
430.647,284
430.672,678
430.697,975
430.722,1056
430.747,949
430.772,778
430.797,652
430.822,595
430.847,564
430.872,523
430.897,484
430.922,469
430.947,443
430.972,306
430.997,-21
431.022,-499
431.047,-965
431.072,-1250
431.097,-1301
431.122,-1200
431.147,-1062
431.172,-928
431.197,-757
431.222,-506
431.247,-208
431.272,55
431.297,223
431.322,308
431.347,361
431.372,420
431.397,488
431.422,546
431.447,590
431.472,620
431.497,633
431.522,625
431.547,606
431.572,603
431.597,641
431.622,720
431.647,819
431.672,911
431.697,986
431.722,1043
431.747,1086
431.772,1119
431.797,1144
431.822,1161
431.847,1162
431.872,1139
431.897,1099
431.922,1062
431.947,1041
431.972,1015
431.997,941
432.022,791
432.047,584
432.072,371
432.097,187
432.122,26
432.147,-137
432.172,-313
432.197,-479
432.222,-610
432.247,-707
432.272,-791
432.297,-873
432.322,-945
432.347,-995
432.372,-1028
432.397,-1057
432.422,-1071
432.447,-1033
432.472,-904
432.497,-693
432.522,-446
432.547,-217
432.572,-24
432.597,147
432.622,301
432.647,410
432.672,432
432.697,351
432.722,193
432.747,0
432.772,-195
432.797,-384
432.822,-559
432.847,-693
432.872,-754
432.897,-727
432.922,-633
432.947,-516
432.972,-422
432.997,-382
433.022,-412
433.047,-509
433.072,-650
433.097,-804
433.122,-952
433.147,-1106
433.172,-1281
433.197,-1453
433.222,-1532
433.247,-1403
433.272,-1001
433.297,-372
433.322,355
433.347,1049
433.372,1633
433.397,2101
433.422,2477
433.447,2783
433.472,3042
433.497,3267
433.522,3455
433.547,3572
433.572,3578
433.597,3468
433.622,3279
433.647,3035
433.672,2693
433.697,2167
433.722,1425
433.747,571
433.772,-183
433.797,-665
433.822,-853
433.847,-876
433.872,-884
433.897,-942
433.922,-1019
433.947,-1060
433.972,-1059
433.997,-1050
434.022,-1056
434.047,-1066
434.072,-1056
434.097,-1017
434.122,-969
434.147,-930
434.172,-897
434.197,-849
434.222,-767
434.247,-658
434.272,-545
434.297,-457
434.322,-402
434.347,-362
434.372,-316
434.397,-259
434.422,-215
434.447,-208
434.472,-230
434.497,-241
434.522,-192
434.547,-69
434.572,116
434.597,357
434.622,669
434.647,1053
434.672,1444
434.697,1721
434.722,1794
434.747,1682
434.772,1511
434.797,1404
434.822,1380
434.847,1355
434.872,1226
434.897,972
434.922,656
434.947,363
434.972,134
434.997,-46
435.022,-217
435.047,-416
435.072,-673
435.097,-1008
435.122,-1408
435.147,-1811
435.172,-2106
435.197,-2161
435.222,-1877
435.247,-1245
435.272,-387
435.297,474
435.322,1108
435.347,1407
435.372,1446
435.397,1412
435.422,1446
435.447,1534
435.472,1541
435.497,1358
435.522,1002
435.547,603
435.572,286
435.597,92
435.622,-11
435.647,-73
435.672,-121
435.697,-175
435.722,-255
435.747,-361
435.772,-459
435.797,-506
435.822,-500
435.847,-498
435.872,-546
435.897,-625
435.922,-655
435.947,-577
435.972,-414
435.997,-248
436.022,-128
436.047,-38
436.072,58
436.097,143
436.122,153
436.147,55
436.172,-88
436.197,-167
436.222,-120
436.247,14
436.272,158
436.297,277
436.322,398
436.347,545
436.372,692
436.397,788
436.422,819
436.447,831
436.472,860
436.497,891
436.522,874
436.547,804
436.572,742
436.597,751
436.622,829
436.647,918
436.672,979
436.697,1036
436.722,1130
436.747,1247
436.772,1327
436.797,1347
436.822,1360
436.847,1421
436.872,1465
436.897,1313
436.922,820
436.947,33
436.972,-804
436.997,-1433
437.022,-1746
437.047,-1816
437.072,-1776
437.097,-1712
437.122,-1646
437.147,-1578
437.172,-1509
437.197,-1418
437.222,-1273
437.247,-1073
437.272,-885
437.297,-795
437.322,-828
437.347,-921
437.372,-982
437.397,-970
437.422,-909
437.447,-828
437.472,-713
437.497,-531
437.522,-273
437.547,37
437.572,389
437.597,796
437.622,1265
437.647,1756
437.672,2180
437.697,2452
437.722,2524
437.747,2374
437.772,1993
437.797,1418
437.822,782
437.847,298
437.872,160
437.897,430
437.922,997
437.947,1657
437.972,2204
437.997,2487
438.022,2426
438.047,2022
438.072,1382
438.097,693
438.122,147
438.147,-150
438.172,-210
438.197,-108
438.222,66
438.247,245
438.272,361
438.297,359
438.322,215
438.347,-47
438.372,-370
438.397,-680
438.422,-908
438.447,-1010
438.472,-990
438.497,-923
438.522,-921
438.547,-1055
438.572,-1297
438.597,-1552
438.622,-1740
438.647,-1857
438.672,-1934
438.697,-1980
438.722,-1971
438.747,-1909
438.772,-1855
438.797,-1860
438.822,-1891
438.847,-1838
438.872,-1619
438.897,-1271
438.922,-903
438.947,-561
438.972,-175
438.997,359
439.022,1042
439.047,1746
439.072,2328
439.097,2757
439.122,3105
439.147,3455
439.172,3830
439.197,4217
439.222,4614
439.247,5012
439.272,5329
439.297,5407
439.322,5109
439.347,4425
439.372,3477
439.397,2431
439.422,1412
439.447,499
439.472,-240
439.497,-749
439.522,-1020
439.547,-1112
439.572,-1094
439.597,-992
439.622,-808
439.647,-592
439.672,-487
439.697,-654
439.722,-1147
439.747,-1864
439.772,-2605
439.797,-3185
439.822,-3504
439.847,-3551
439.872,-3379
439.897,-3078
439.922,-2742
439.947,-2425
439.972,-2116
439.997,-1787
440.022,-1445
440.047,-1146
440.072,-941
440.097,-811
440.122,-692
440.147,-550
440.172,-416
440.197,-337
440.222,-299
440.247,-235
440.272,-100
440.297,75
440.322,228
440.347,351
440.372,507
440.397,750
440.422,1032
440.447,1230
440.472,1258
440.497,1142
440.522,987
440.547,872
440.572,804
440.597,764
440.622,770
440.647,862
440.672,1043
440.697,1253
440.722,1410
440.747,1487
440.772,1534
440.797,1619
440.822,1767
440.847,1935
440.872,2062
440.897,2118
440.922,2122
440.947,2122
440.972,2144
440.997,2170
441.022,2151
441.047,2063
441.072,1943
441.097,1863
441.122,1844
441.147,1799
441.172,1581
441.197,1109
441.222,468
441.247,-143
441.272,-576
441.297,-830
441.322,-1014
441.347,-1200
441.372,-1339
441.397,-1328
441.422,-1135
441.447,-849
441.472,-604
441.497,-467
441.522,-419
441.547,-429
441.572,-515
441.597,-717
441.622,-1032
441.647,-1384
441.672,-1672
441.697,-1851
441.722,-1942
441.747,-1992
441.772,-2017
441.797,-1998
441.822,-1920
441.847,-1803
441.872,-1692
441.897,-1621
441.922,-1592
441.947,-1571
441.972,-1508
441.997,-1363
442.022,-1127
442.047,-823
442.072,-500
442.097,-206
442.122,26
442.147,195
442.172,319
442.197,444
442.222,618
442.247,868
442.272,1166
442.297,1443
442.322,1635
442.347,1743
442.372,1845
442.397,2037
442.422,2352
442.447,2728
442.472,3054
442.497,3253
442.522,3331
442.547,3359
442.572,3408
442.597,3489
442.622,3539
442.647,3450
442.672,3121
442.697,2514
442.722,1694
442.747,808
442.772,18
442.797,-572
442.822,-959
442.847,-1195
442.872,-1335
442.897,-1398
442.922,-1392
442.947,-1346
442.972,-1308
442.997,-1308
443.022,-1332
443.047,-1337
443.072,-1294
443.097,-1212
443.122,-1114
443.147,-1013
443.172,-902
443.197,-776
443.222,-654
443.247,-564
443.272,-513
443.297,-483
443.322,-446
443.347,-391
443.372,-327
443.397,-264
443.422,-207
443.447,-152
443.472,-100
443.497,-51
443.522,-8
443.547,35
443.572,79
443.597,117
443.622,143
443.647,166
443.672,201
443.697,260
443.722,334
443.747,405
443.772,461
443.797,507
443.822,547
443.847,579
443.872,592
443.897,584
443.922,566
443.947,560
443.972,578
443.997,615
444.022,658
444.047,689
444.072,699
444.097,686
444.122,651
444.147,602
444.172,553
444.197,515
444.222,496
444.247,497
444.272,515
444.297,539
444.322,561
444.347,581
444.372,610
444.397,656
444.422,714
444.447,765
444.472,792
444.497,800
444.522,807
444.547,807
444.572,757
444.597,608
444.622,361
444.647,85
444.672,-126
444.697,-227
444.722,-251
444.747,-272
444.772,-331
444.797,-412
444.822,-481
444.847,-529
444.872,-581
444.897,-662
444.922,-764
444.947,-861
444.972,-946
444.997,-1041
445.022,-1155
445.047,-1254
445.072,-1263
445.097,-1129
445.122,-867
445.147,-561
445.172,-315
445.197,-183
445.222,-151
445.247,-154
445.272,-126
445.297,-44
445.322,63
445.347,149
445.372,188
445.397,203
445.422,257
445.447,398
445.472,621
445.497,863
445.522,1042
445.547,1119
445.572,1114
445.597,1083
445.622,1071
445.647,1084
445.672,1097
445.697,1078
445.722,1013
445.747,910
445.772,789
445.797,679
445.822,603
445.847,572
445.872,582
445.897,604
445.922,605
445.947,559
445.972,468
445.997,360
446.022,264
446.047,199
446.072,164
446.097,143
446.122,128
446.147,117
446.172,115
446.197,124
446.222,141
446.247,156
446.272,168
446.297,185
446.322,226
446.347,305
446.372,423
446.397,559
446.422,688
446.447,793
446.472,882
446.497,975
446.522,1073
446.547,1140
446.572,1123
446.597,981
446.622,724
446.647,401
446.672,65
446.697,-261
446.722,-581
446.747,-891
446.772,-1153
446.797,-1315
446.822,-1343
446.847,-1247
446.872,-1073
446.897,-868
446.922,-663
446.947,-473
446.972,-315
446.997,-206
447.022,-150
447.047,-130
447.072,-123
447.097,-118
447.122,-130
447.147,-173
447.172,-238
447.197,-291
447.222,-298
447.247,-256
447.272,-188
447.297,-122
447.322,-62
447.347,7
447.372,92
447.397,176
447.422,238
447.447,283
447.472,349
447.497,469
447.522,638
447.547,803
447.572,905
447.597,931
447.622,915
447.647,905
447.672,917
447.697,932
447.722,924
447.747,890
447.772,847
447.797,807
447.822,767
447.847,710
447.872,633
447.897,548
447.922,464
447.947,378
447.972,274
447.997,148
448.022,17
448.047,-89
448.072,-152
448.097,-172
448.122,-164
448.147,-147
448.172,-125
448.197,-92
448.222,-42
448.247,19
448.272,74
448.297,104
448.322,113
448.347,119
448.372,144
448.397,188
448.422,230
448.447,252
448.472,261
448.497,279
448.522,317
448.547,359
448.572,384
448.597,391
448.622,403
448.647,434
448.672,472
448.697,489
448.722,477
448.747,461
448.772,471
448.797,506
448.822,540
448.847,555
448.872,559
448.897,571
448.922,590
448.947,599
448.972,594
448.997,585
449.022,582
449.047,561
449.072,490
449.097,362
449.122,210
449.147,58
449.172,-117
449.197,-361
449.222,-675
449.247,-999
449.272,-1290
449.297,-1589
449.322,-1987
449.347,-2471
449.372,-2840
449.397,-2814
449.422,-2269
449.447,-1381
449.472,-522
449.497,13
449.522,185
449.547,156
449.572,98
449.597,63
449.622,7
449.647,-96
449.672,-201
449.697,-241
449.722,-204
449.747,-144
449.772,-123
449.797,-158
449.822,-200
449.847,-169
449.872,1
449.897,320
449.922,731
449.947,1147
449.972,1509
449.997,1816
450.022,2101
450.047,2373
450.072,2582
450.097,2665
450.122,2603
450.147,2448
450.172,2261
450.197,2068
450.222,1853
450.247,1613
450.272,1382
450.297,1204
450.322,1082
450.347,976
450.372,846
450.397,692
450.422,543
450.447,415
450.472,296
450.497,175
450.522,62
450.547,-17
450.572,-60
450.597,-90
450.622,-136
450.647,-198
450.672,-257
450.697,-306
450.722,-365
450.747,-462
450.772,-601
450.797,-755
450.822,-882
450.847,-953
450.872,-950
450.897,-861
450.922,-682
450.947,-431
450.972,-150
450.997,114
451.022,329
451.047,483
451.072,567
451.097,560
451.122,444
451.147,229
451.172,-30
451.197,-257
451.222,-402
451.247,-480
451.272,-546
451.297,-647
451.322,-773
451.347,-882
451.372,-945
451.397,-988
451.422,-1064
451.447,-1191
451.472,-1324
451.497,-1386
451.522,-1322
451.547,-1113
451.572,-753
451.597,-251
451.622,339
451.647,890
451.672,1232
451.697,1274
451.722,1083
451.747,838
451.772,691
451.797,653
451.822,627
451.847,537
451.872,409
451.897,325
451.922,322
451.947,355
451.972,358
451.997,321
452.022,287
452.047,286
452.072,302
452.097,304
452.122,297
452.147,311
452.172,359
452.197,417
452.222,459
452.247,499
452.272,560
452.297,615
452.322,591
452.347,445
452.372,236
452.397,85
452.422,45
452.447,47
452.472,-19
452.497,-176
452.522,-321
452.547,-353
452.572,-285
452.597,-220
452.622,-228
452.647,-271
452.672,-276
452.697,-238
452.722,-223
452.747,-272
452.772,-338
452.797,-345
452.822,-285
452.847,-222
452.872,-194
452.897,-163
452.922,-72
452.947,61
452.972,172
452.997,240
453.022,329
453.047,494
453.072,692
453.097,836
453.122,926
453.147,1054
453.172,1242
453.197,1325
453.222,1087
453.247,540
453.272,-9
453.297,-242
453.322,-143
453.347,16
453.372,26
453.397,-24
453.422,95
453.447,428
453.472,772
453.497,973
453.522,1160
453.547,1560
453.572,2151
453.597,2636
453.622,2831
453.647,2941
453.672,3287
453.697,3801
453.722,3990
453.747,3523
453.772,2735
453.797,2297
453.822,2383
453.847,2395
453.872,1747
453.897,813
453.922,727
453.947,1982
453.972,3387
453.997,2807
454.022,-785
454.047,-6011
454.072,-10024
454.097,-10852
454.122,-8875
454.147,-6119
454.172,-4309
454.197,-3668
454.222,-3399
454.247,-2904
454.272,-2317
454.297,-2020
454.322,-2005
454.347,-1897
454.372,-1463
454.397,-879
454.422,-456
454.447,-251
454.472,-63
454.497,247
454.522,593
454.547,815
454.572,923
454.597,1065
454.622,1316
454.647,1576
454.672,1721
454.697,1767
454.722,1834
454.747,1964
454.772,2064
454.797,2030
454.822,1884
454.847,1739
454.872,1649
454.897,1565
454.922,1429
454.947,1271
454.972,1165
454.997,1115
455.022,1036
455.047,868
455.072,663
455.097,526
455.122,489
455.147,473
455.172,395
455.197,262
455.222,153
455.247,107
455.272,85
455.297,27
455.322,-63
455.347,-127
455.372,-126
455.397,-86
455.422,-54
455.447,-40
455.472,-17
455.497,31
455.522,90
455.547,131
455.572,154
455.597,175
455.622,201
455.647,216
455.672,205
