df_hash,22ZHK4.E6KA8L
56.172,0.979
56.202,0.974
56.232,0.966
56.262,0.967
56.292,0.968
56.322,0.967
56.352,0.968
56.382,0.965
56.412,0.974
56.442,0.975
56.472,0.972
56.502,0.975
56.532,0.971
56.562,0.969
56.592,0.965
56.622,0.969
56.652,0.968
56.682,0.974
56.712,0.974
56.742,0.971
56.772,0.965
56.802,0.967
56.832,0.974
56.862,0.972
56.892,0.967
56.922,0.975
56.952,0.972
56.982,0.971
57.012,0.971
57.042,0.969
57.072,0.971
57.102,0.972
57.132,0.980
57.162,0.974
57.192,0.967
57.222,0.968
57.252,0.972
57.282,0.971
57.312,0.969
57.342,0.972
57.372,0.969
57.402,0.965
57.432,0.972
57.462,0.976
57.492,0.971
57.522,0.971
57.552,0.971
57.582,0.979
57.612,0.979
57.642,0.965
57.672,0.954
57.702,0.977
57.732,0.967
57.762,0.974
57.792,0.978
57.822,0.975
57.852,0.975
57.882,0.979
57.912,0.972
57.942,0.969
57.972,0.969
58.002,0.968
58.032,0.964
58.062,0.983
58.092,0.977
58.122,0.969
58.152,0.964
58.182,0.970
58.212,0.967
58.242,0.967
58.272,0.968
58.302,0.967
58.332,0.968
58.362,0.975
58.392,0.977
58.422,0.979
58.452,0.971
58.482,0.968
58.512,0.965
58.542,0.971
58.572,0.969
58.602,0.971
58.632,0.971
58.662,0.976
58.692,0.976
58.722,0.970
58.752,0.969
58.782,0.973
58.812,0.973
58.842,0.975
58.872,0.974
58.902,0.972
58.932,0.979
58.962,0.981
58.992,0.976
59.022,0.973
59.052,0.968
59.082,0.973
59.112,0.969
59.142,0.973
59.172,0.972
59.202,0.979
59.232,0.962
59.262,0.973
59.292,0.981
59.322,0.969
59.352,0.965
59.382,0.965
59.412,0.961
59.442,0.962
59.472,0.950
59.502,0.957
59.532,0.967
59.562,0.969
59.592,0.992
59.622,0.988
59.652,0.998
59.682,0.982
59.712,0.973
59.742,0.966
59.772,0.957
59.802,0.955
59.832,0.959
59.862,0.955
59.892,0.955
59.922,0.961
59.952,0.974
59.982,0.973
60.012,0.966
60.042,0.959
60.072,0.953
60.102,0.963
60.132,0.961
60.162,0.969
60.192,0.974
60.222,0.974
60.252,0.981
60.282,0.979
60.312,0.975
60.342,0.969
60.372,0.971
60.402,0.960
60.432,0.973
60.462,0.973
60.492,0.979
60.522,0.952
60.552,0.960
60.582,0.955
60.612,0.953
60.642,0.940
60.672,0.953
60.702,0.963
60.732,0.955
60.762,0.976
60.792,0.965
60.822,0.955
60.852,0.966
60.882,0.966
60.912,0.959
60.942,0.968
60.972,0.968
61.002,0.971
61.032,0.969
61.062,0.972
61.092,0.965
61.122,0.971
61.152,0.972
61.182,0.968
61.212,0.970
61.242,0.968
61.272,0.973
61.302,0.969
61.332,0.975
61.362,0.966
61.392,0.964
61.422,0.971
61.452,0.965
61.482,0.979
61.512,0.973
61.542,0.968
61.572,0.969
61.602,0.976
61.632,0.979
61.662,0.969
61.692,0.962
61.722,0.965
61.752,0.964
61.782,0.964
61.812,0.971
61.842,0.974
61.872,0.972
61.902,0.964
61.932,0.965
61.962,0.972
61.992,0.968
62.022,0.968
62.052,0.965
62.082,0.969
62.112,0.969
62.142,0.972
62.172,0.969
62.202,0.968
62.232,0.971
62.262,0.969
62.292,0.968
62.322,0.973
62.352,0.974
62.382,0.970
62.412,0.970
62.442,0.965
62.472,0.966
62.502,0.972
62.532,0.969
62.562,0.972
62.592,0.967
62.622,0.962
62.652,0.972
62.682,0.974
62.712,0.971
62.742,0.969
62.772,0.965
62.802,0.972
62.832,0.969
62.862,0.972
62.892,0.965
62.922,0.966
62.952,0.972
62.982,0.966
63.012,0.973
63.042,0.969
63.072,0.970
63.102,0.960
63.132,0.960
63.162,0.978
63.192,0.975
63.222,0.965
63.252,0.972
63.282,0.976
63.312,0.976
63.342,0.963
63.372,0.973
63.402,0.966
63.432,0.985
63.462,0.967
63.492,0.970
63.522,0.953
63.552,0.966
63.582,0.977
63.612,0.961
63.642,0.973
63.672,0.969
63.702,0.965
63.732,0.973
63.762,0.966
63.792,0.968
63.822,0.967
63.852,0.968
63.882,0.959
63.912,0.967
63.942,0.971
63.972,0.979
64.002,0.977
64.032,0.981
64.062,0.968
64.092,0.969
64.122,0.970
64.152,0.963
64.182,0.960
64.212,0.961
64.242,0.965
64.272,0.960
64.302,0.959
64.332,0.964
64.362,0.962
64.392,0.957
64.422,0.968
64.452,0.970
64.482,0.972
64.512,0.969
64.542,0.962
64.572,0.970
64.602,0.958
64.632,0.948
64.662,0.922
64.692,0.967
64.722,1.007
64.752,1.000
64.782,0.979
64.812,0.961
64.842,0.949
64.872,0.935
64.902,0.933
64.932,0.969
64.962,0.975
64.992,0.973
65.022,0.973
65.052,0.967
65.082,0.957
65.112,0.950
65.142,0.965
65.172,0.975
65.202,0.966
65.232,0.974
65.262,0.953
65.292,0.931
65.322,0.994
65.352,0.939
65.382,0.944
65.412,0.933
65.442,0.930
65.472,0.923
65.502,0.923
65.532,0.932
65.562,0.936
65.592,0.955
65.622,0.940
65.652,0.946
65.682,0.972
65.712,0.958
65.742,0.930
65.772,0.940
65.802,0.945
65.832,0.918
65.862,0.908
65.892,0.907
65.922,0.898
65.952,0.918
65.982,0.979
66.012,1.001
66.042,0.992
66.072,0.963
66.102,0.961
66.132,0.908
66.162,0.914
66.192,0.952
66.222,0.974
66.252,0.970
66.282,0.966
66.312,0.931
66.342,0.928
66.372,0.925
66.402,0.936
66.432,0.945
66.462,0.952
66.492,0.955
66.522,0.954
66.552,0.945
66.582,0.939
66.612,0.937
66.642,0.940
66.672,0.937
66.702,0.944
66.732,0.955
66.762,0.952
66.792,0.945
66.822,0.949
66.852,0.953
66.882,0.947
66.912,0.937
66.942,0.947
66.972,0.951
67.002,0.955
67.032,0.954
67.062,0.956
67.092,0.946
67.122,0.954
67.152,0.959
67.182,0.958
67.212,0.942
67.242,0.935
67.272,0.930
67.302,0.945
67.332,0.939
67.362,0.949
67.392,0.951
67.422,0.950
67.452,0.945
67.482,0.945
67.512,0.942
67.542,0.944
67.572,0.945
67.602,0.944
67.632,0.948
67.662,0.952
67.692,0.945
67.722,0.953
67.752,0.967
67.782,0.958
67.812,0.945
67.842,0.948
67.872,0.947
67.902,0.948
67.932,0.945
67.962,0.949
67.992,0.950
68.022,0.944
68.052,0.952
68.082,0.951
68.112,0.948
68.142,0.941
68.172,0.943
68.202,0.949
68.232,0.954
68.262,0.956
68.292,0.949
68.322,0.949
68.352,0.945
68.382,0.949
68.412,0.954
68.442,0.950
68.472,0.941
68.502,0.945
68.532,0.947
68.562,0.942
68.592,0.962
68.622,0.963
68.652,0.951
68.682,0.945
68.712,0.942
68.742,0.951
68.772,0.948
68.802,0.955
68.832,0.951
68.862,0.942
68.892,0.938
68.922,0.946
68.952,0.948
68.982,0.951
69.012,0.965
69.042,0.963
69.072,0.973
69.102,0.974
69.132,0.965
69.162,0.953
69.192,0.924
69.222,0.933
69.252,0.947
69.282,0.961
69.312,0.968
69.342,0.971
69.372,0.955
69.402,0.954
69.432,0.957
69.462,0.954
69.492,0.964
69.522,0.970
69.552,0.969
69.582,0.971
69.612,0.971
69.642,0.961
69.672,0.962
69.702,0.952
69.732,0.952
69.762,0.956
69.792,0.958
69.822,0.976
69.852,0.979
69.882,0.963
69.912,0.971
69.942,0.966
69.972,0.967
70.002,0.966
70.032,0.966
70.062,0.966
70.092,0.962
70.122,0.958
70.152,0.956
70.182,0.972
70.212,0.947
70.242,0.951
70.272,0.953
70.302,0.972
70.332,0.994
70.362,0.992
70.392,0.983
70.422,0.965
70.452,0.961
70.482,0.959
70.512,0.955
70.542,0.957
70.572,0.959
70.602,0.953
70.632,0.957
70.662,0.969
70.692,0.963
70.722,0.964
70.752,0.963
70.782,0.973
70.812,0.973
70.842,0.972
70.872,0.967
70.902,0.966
70.932,0.960
70.962,0.963
70.992,0.979
71.022,0.985
71.052,0.962
71.082,0.952
71.112,0.964
71.142,0.980
71.172,0.969
71.202,0.963
71.232,0.972
71.262,0.976
71.292,0.970
71.322,0.975
71.352,0.985
71.382,0.984
71.412,0.976
71.442,0.976
71.472,0.978
71.502,0.983
71.532,0.984
71.562,0.984
71.592,0.987
71.622,0.981
71.652,0.983
71.682,0.994
71.712,0.988
71.742,0.989
71.772,0.989
71.802,0.993
71.832,0.994
71.862,0.988
71.892,0.996
71.922,0.989
71.952,0.988
71.982,0.995
72.012,1.000
72.042,0.996
72.072,0.987
72.102,0.986
72.132,0.994
72.162,0.997
72.192,0.985
72.222,0.997
72.252,0.989
72.282,0.988
72.312,0.992
72.342,0.996
72.372,0.999
72.402,0.988
72.432,0.998
72.462,0.995
72.492,0.997
72.522,0.995
72.552,0.992
72.582,0.990
72.612,0.999
72.642,0.993
72.672,0.993
72.702,0.990
72.732,0.998
72.762,1.005
72.792,0.990
72.822,0.988
72.852,0.992
72.882,0.991
72.912,0.996
72.942,1.001
72.972,0.999
73.002,0.993
73.032,0.989
73.062,0.990
73.092,0.995
73.122,0.997
73.152,0.993
73.182,0.990
73.212,0.988
73.242,0.986
73.272,0.998
73.302,0.998
73.332,0.991
73.362,0.989
73.392,0.991
73.422,0.995
73.452,0.994
73.482,0.995
73.512,0.995
73.542,0.995
73.572,0.987
73.602,0.995
73.632,0.997
73.662,0.990
73.692,0.994
73.722,0.987
73.752,0.993
73.782,0.997
73.812,1.003
73.842,0.991
73.872,0.986
73.902,0.989
73.932,0.996
73.962,0.997
73.992,0.989
74.022,0.989
74.052,0.999
74.082,0.981
74.112,0.989
74.142,1.001
74.172,1.002
74.202,0.993
74.232,0.993
74.262,0.990
74.292,0.991
74.322,0.989
74.352,0.987
74.382,0.987
74.412,0.984
74.442,0.989
74.472,0.998
74.502,0.998
74.532,0.990
74.562,0.987
74.592,0.993
74.622,0.990
74.652,0.982
74.682,0.992
74.712,0.980
74.742,0.937
74.772,0.976
74.802,0.969
74.832,0.999
74.862,0.994
74.892,0.989
74.922,0.989
74.952,0.996
74.982,0.990
75.012,0.970
75.042,0.965
75.072,1.001
75.102,0.999
75.132,0.982
75.162,0.974
75.192,0.958
75.222,0.954
75.252,0.966
75.282,0.958
75.312,0.956
75.342,0.963
75.372,0.956
75.402,0.954
75.432,0.981
75.462,0.972
75.492,0.969
75.522,0.976
75.552,0.964
75.582,0.970
75.612,0.955
75.642,0.954
75.672,0.965
75.702,0.951
75.732,0.948
75.762,0.956
75.792,0.956
75.822,0.955
75.852,0.964
75.882,0.955
75.912,0.953
75.942,0.955
75.972,0.944
76.002,0.950
76.032,0.953
76.062,0.952
76.092,0.948
76.122,0.972
76.152,0.997
76.182,0.997
76.212,0.972
76.242,0.949
76.272,0.947
76.302,0.942
76.332,0.938
76.362,0.950
76.392,0.961
76.422,0.949
76.452,0.946
76.482,0.957
76.512,0.958
76.542,0.960
76.572,0.959
76.602,0.955
76.632,0.964
76.662,0.964
76.692,0.959
76.722,0.950
76.752,0.954
76.782,0.956
76.812,0.961
76.842,0.961
76.872,0.958
76.902,0.957
76.932,0.961
76.962,0.957
76.992,0.958
77.022,0.955
77.052,0.953
77.082,0.953
77.112,0.957
77.142,0.961
77.172,0.956
77.202,0.957
77.232,0.958
77.262,0.959
77.292,0.956
77.322,0.956
77.352,0.957
77.382,0.962
77.412,0.963
77.442,0.960
77.472,0.958
77.502,0.958
77.532,0.962
77.562,0.964
77.592,0.961
77.622,0.958
77.652,0.953
77.682,0.961
77.712,0.956
77.742,0.959
77.772,0.956
77.802,0.956
77.832,0.959
77.862,0.962
77.892,0.968
77.922,0.960
77.952,0.955
77.982,0.956
78.012,0.960
78.042,0.954
78.072,0.964
78.102,0.959
78.132,0.961
78.162,0.961
78.192,0.960
78.222,0.963
78.252,0.959
78.282,0.963
78.312,0.966
78.342,0.959
78.372,0.959
78.402,0.965
78.432,0.961
78.462,0.955
78.492,0.958
78.522,0.967
78.552,0.963
78.582,0.963
78.612,0.965
78.642,0.958
78.672,0.952
78.702,0.964
78.732,0.968
78.762,0.964
78.792,0.957
78.822,0.954
78.852,0.957
78.882,0.956
78.912,0.954
78.942,0.957
78.972,0.958
79.002,0.959
79.032,0.958
79.062,0.962
79.092,0.963
79.122,0.957
79.152,0.959
79.182,0.963
79.212,0.957
79.242,0.958
79.272,0.957
79.302,0.965
79.332,0.968
79.362,0.965
79.392,0.959
79.422,0.965
79.452,0.965
79.482,0.967
79.512,0.963
79.542,0.960
79.572,0.954
79.602,0.966
79.632,0.965
79.662,0.971
79.692,0.960
79.722,0.958
79.752,0.965
79.782,0.963
79.812,0.966
79.842,0.969
79.872,0.958
79.902,0.955
79.932,0.955
79.962,0.964
79.992,0.964
80.022,0.960
80.052,0.965
80.082,0.969
80.112,0.976
80.142,0.958
80.172,0.951
80.202,0.961
80.232,0.957
80.262,0.961
80.292,0.952
80.322,0.962
80.352,0.978
80.382,0.978
80.412,0.963
80.442,0.938
80.472,0.939
80.502,0.944
80.532,0.961
80.562,0.953
80.592,0.952
80.622,0.962
80.652,0.966
80.682,0.949
80.712,0.935
80.742,0.945
80.772,0.942
80.802,0.938
80.832,0.950
80.862,0.952
80.892,0.953
80.922,0.950
80.952,0.951
80.982,0.937
81.012,0.958
81.042,0.983
81.072,0.965
81.102,0.943
81.132,0.932
81.162,0.950
81.192,0.954
81.222,0.952
81.252,0.973
81.282,0.974
81.312,0.974
81.342,0.968
81.372,0.964
81.402,0.963
81.432,0.945
81.462,0.945
81.492,0.962
81.522,0.971
81.552,0.980
81.582,0.984
81.612,0.975
81.642,0.970
81.672,0.972
81.702,0.978
81.732,0.970
81.762,0.973
81.792,0.965
81.822,0.961
81.852,0.971
81.882,0.968
81.912,0.959
81.942,0.940
81.972,0.929
82.002,0.939
82.032,0.935
82.062,0.958
82.092,0.986
82.122,0.974
82.152,0.976
82.182,0.996
82.212,0.999
82.242,0.990
82.272,0.974
82.302,0.967
82.332,0.952
82.362,0.935
82.392,0.931
82.422,0.931
82.452,0.942
82.482,0.959
82.512,0.965
82.542,0.955
82.572,0.958
82.602,0.953
82.632,0.947
82.662,0.954
82.692,0.949
82.722,0.951
82.752,0.961
82.782,0.964
82.812,0.950
82.842,0.952
82.872,0.950
82.902,0.955
82.932,0.959
82.962,0.949
82.992,0.953
83.022,0.960
83.052,0.944
83.082,0.951
83.112,0.942
83.142,0.938
83.172,0.942
83.202,0.944
83.232,0.941
83.262,0.952
83.292,0.964
83.322,0.975
83.352,0.980
83.382,0.974
83.412,0.969
83.442,0.991
83.472,0.976
83.502,0.985
83.532,1.001
83.562,1.020
83.592,1.042
83.622,1.015
83.652,0.957
83.682,0.955
83.712,0.939
83.742,0.896
83.772,0.883
83.802,0.917
83.832,0.916
83.862,0.903
83.892,0.932
83.922,0.960
83.952,0.988
83.982,1.054
84.012,1.066
84.042,1.063
84.072,1.054
84.102,1.034
84.132,1.002
84.162,0.949
84.192,0.917
84.222,0.897
84.252,0.893
84.282,0.929
84.312,0.925
84.342,0.990
84.372,1.029
84.402,1.049
84.432,1.042
84.462,1.011
84.492,0.945
84.522,0.924
84.552,0.925
84.582,0.922
84.612,0.928
84.642,0.938
84.672,0.978
84.702,1.023
84.732,1.030
84.762,1.011
84.792,0.981
84.822,0.943
84.852,0.911
84.882,0.922
84.912,0.942
84.942,0.954
84.972,0.959
85.002,0.965
85.032,0.995
85.062,0.993
85.092,0.989
85.122,0.984
85.152,0.962
85.182,0.944
85.212,0.935
85.242,0.943
85.272,0.937
85.302,0.954
85.332,0.979
85.362,1.000
85.392,1.008
85.422,1.011
85.452,0.971
85.482,0.941
85.512,0.951
85.542,0.934
85.572,0.936
85.602,0.946
85.632,0.947
85.662,0.973
85.692,0.982
85.722,1.016
85.752,1.013
85.782,1.002
85.812,0.968
85.842,0.948
85.872,0.938
85.902,0.938
85.932,0.941
85.962,0.959
85.992,0.961
86.022,0.941
86.052,0.979
86.082,0.986
86.112,0.982
86.142,0.992
86.172,0.980
86.202,0.971
86.232,0.975
86.262,0.963
86.292,0.951
86.322,0.947
86.352,0.960
86.382,0.953
86.412,0.954
86.442,0.948
86.472,0.953
86.502,0.964
86.532,0.970
86.562,0.961
86.592,0.964
86.622,0.967
86.652,0.968
86.682,0.983
86.712,0.975
86.742,0.959
86.772,0.962
86.802,0.952
86.832,0.955
86.862,0.963
86.892,0.968
86.922,0.962
86.952,0.958
86.982,0.964
87.012,0.969
87.042,0.966
87.072,0.957
87.102,0.958
87.132,0.958
87.162,0.952
87.192,0.968
87.222,0.966
87.252,0.958
87.282,0.957
87.312,0.959
87.342,0.967
87.372,0.959
87.402,0.955
87.432,0.962
87.462,0.956
87.492,0.957
87.522,0.966
87.552,0.962
87.582,0.957
87.612,0.959
87.642,0.960
87.672,0.966
87.702,0.956
87.732,0.962
87.762,0.962
87.792,0.967
87.822,0.968
87.852,0.960
87.882,0.960
87.912,0.960
87.942,0.964
87.972,0.962
88.002,0.967
88.032,0.947
88.062,0.918
88.092,0.953
88.122,0.989
88.152,1.002
88.182,0.982
88.212,0.954
88.242,0.973
88.272,0.974
88.302,0.964
88.332,0.971
88.362,0.948
88.392,0.955
88.422,0.952
88.452,0.939
88.482,0.943
88.512,0.947
88.542,0.939
88.572,0.936
88.602,0.929
88.632,0.941
88.662,0.944
88.692,0.949
88.722,0.963
88.752,0.967
88.782,0.974
88.812,0.981
88.842,0.969
88.872,0.944
88.902,0.941
88.932,0.959
88.962,0.967
88.992,0.956
89.022,0.954
89.052,0.957
89.082,0.950
89.112,0.948
89.142,0.963
89.172,0.963
89.202,0.955
89.232,0.959
89.262,0.956
89.292,0.964
89.322,0.958
89.352,0.955
89.382,0.952
89.412,0.958
89.442,0.956
89.472,0.961
89.502,0.959
89.532,0.954
89.562,0.964
89.592,0.952
89.622,0.954
89.652,0.963
89.682,0.961
89.712,0.965
89.742,0.957
89.772,0.956
89.802,0.958
89.832,0.962
89.862,0.959
89.892,0.961
89.922,0.956
89.952,0.952
89.982,0.955
90.012,0.964
90.042,0.973
90.072,0.965
90.102,0.957
90.132,0.961
90.162,0.962
90.192,0.954
90.222,0.951
90.252,0.958
90.282,0.967
90.312,0.956
90.342,0.958
90.372,0.957
90.402,0.955
90.432,0.959
90.462,0.958
90.492,0.955
90.522,0.958
90.552,0.957
90.582,0.955
90.612,0.974
90.642,0.966
90.672,0.958
90.702,0.958
90.732,0.958
90.762,0.958
90.792,0.960
90.822,0.961
90.852,0.955
90.882,0.957
90.912,0.950
90.942,0.962
90.972,0.964
91.002,0.957
91.032,0.953
91.062,0.962
91.092,0.961
91.122,0.959
91.152,0.961
91.182,0.960
91.212,0.958
91.242,0.961
91.272,0.961
91.302,0.967
91.332,0.959
91.362,0.961
91.392,0.956
91.422,0.957
91.452,0.966
91.482,0.963
91.512,0.962
91.542,0.958
91.572,0.960
91.602,0.965
91.632,0.962
91.662,0.958
91.692,0.957
91.722,0.951
91.752,0.959
91.782,0.966
91.812,0.961
91.842,0.958
91.872,0.952
91.902,0.957
91.932,0.955
91.962,0.956
91.992,0.959
92.022,0.956
92.052,0.958
92.082,0.966
92.112,0.963
92.142,0.964
92.172,0.959
92.202,0.965
92.232,0.960
92.262,0.956
92.292,0.948
92.322,0.951
92.352,0.955
92.382,0.940
92.412,0.942
92.442,0.949
92.472,0.958
92.502,0.961
92.532,0.967
92.562,0.958
92.592,0.949
92.622,0.945
92.652,0.958
92.682,0.972
92.712,0.989
92.742,1.001
92.772,0.983
92.802,0.957
92.832,0.947
92.862,0.949
92.892,0.953
92.922,0.961
92.952,0.952
92.982,0.958
93.012,0.960
93.042,0.969
93.072,0.970
93.102,0.962
93.132,0.961
93.162,0.961
93.192,0.958
93.222,0.951
93.252,0.961
93.282,0.970
93.312,0.962
93.342,0.947
93.372,0.947
93.402,0.941
93.432,0.953
93.462,0.970
93.492,0.981
93.522,0.977
93.552,0.967
93.582,0.964
93.612,0.951
93.642,0.929
93.672,0.913
93.702,0.925
93.732,0.954
93.762,1.008
93.792,1.018
93.822,1.000
93.852,0.995
93.882,0.982
93.912,0.965
93.942,0.939
93.972,0.915
94.002,0.894
94.032,0.909
94.062,0.975
94.092,1.019
94.122,1.022
94.152,1.004
94.182,0.976
94.212,0.943
94.242,0.895
94.272,0.863
94.302,0.898
94.332,0.977
94.362,1.016
94.392,1.035
94.422,1.020
94.452,1.006
94.482,0.981
94.512,0.951
94.542,0.871
94.572,0.839
94.602,0.917
94.632,1.029
94.662,1.072
94.692,1.087
94.722,1.012
94.752,0.969
94.782,0.909
94.812,0.858
94.842,0.786
94.872,0.893
94.902,0.972
94.932,1.040
94.962,1.065
94.992,1.054
95.022,1.033
95.052,0.998
95.082,0.925
95.112,0.845
95.142,0.787
95.172,0.936
95.202,1.056
95.232,1.069
95.262,1.054
95.292,1.029
95.322,0.996
95.352,0.893
95.382,0.802
95.412,0.963
95.442,1.006
95.472,1.040
95.502,1.042
95.532,1.029
95.562,1.017
95.592,0.935
95.622,0.783
95.652,0.853
95.682,0.980
95.712,1.000
95.742,0.998
95.772,1.035
95.802,1.063
95.832,1.065
95.862,1.013
95.892,0.866
95.922,0.875
95.952,0.949
95.982,0.983
96.012,0.993
96.042,0.991
96.072,0.984
96.102,0.979
96.132,0.972
96.162,0.972
96.192,0.955
96.222,0.952
96.252,0.956
96.282,0.958
96.312,0.975
96.342,0.940
96.372,0.983
96.402,1.006
96.432,0.983
96.462,0.958
96.492,0.955
96.522,0.956
96.552,0.950
96.582,0.959
96.612,0.974
96.642,0.993
96.672,0.972
96.702,0.979
96.732,0.974
96.762,0.959
96.792,0.931
96.822,0.950
96.852,0.957
96.882,0.957
96.912,0.983
96.942,0.972
96.972,0.947
97.002,0.957
97.032,0.982
97.062,0.974
97.092,0.960
97.122,0.980
97.152,0.963
97.182,0.942
97.212,0.945
97.242,0.940
97.272,0.946
97.302,0.968
97.332,0.979
97.362,0.979
97.392,0.979
97.422,0.975
97.452,0.973
97.482,0.966
97.512,0.958
97.542,0.979
97.572,0.961
97.602,0.953
97.632,0.958
97.662,0.952
97.692,0.953
97.722,0.950
97.752,0.955
97.782,0.953
97.812,0.961
97.842,0.969
97.872,0.988
97.902,0.999
97.932,1.013
97.962,0.977
97.992,0.996
98.022,0.953
98.052,0.954
98.082,0.933
98.112,0.914
98.142,0.943
98.172,0.930
98.202,0.949
98.232,0.972
98.262,0.974
98.292,0.989
98.322,0.981
98.352,0.970
98.382,0.956
98.412,0.957
98.442,0.958
98.472,0.963
98.502,0.963
98.532,0.959
98.562,0.956
98.592,0.963
98.622,0.969
98.652,0.975
98.682,0.978
98.712,0.977
98.742,0.985
98.772,0.985
98.802,0.969
98.832,0.961
98.862,0.953
98.892,0.971
98.922,0.970
98.952,0.980
98.982,0.981
99.012,0.971
99.042,0.967
99.072,0.979
99.102,0.973
99.132,0.962
99.162,0.973
99.192,0.970
99.222,0.969
99.252,0.963
99.282,0.953
99.312,0.970
99.342,0.979
99.372,0.992
99.402,0.982
99.432,0.981
99.462,0.970
99.492,0.979
99.522,0.966
99.552,0.964
99.582,0.975
99.612,0.972
99.642,0.980
99.672,0.982
99.702,0.974
99.732,0.971
99.762,0.976
99.792,0.977
99.822,0.976
99.852,0.978
99.882,0.971
99.912,0.979
99.942,0.972
99.972,0.972
100.002,0.976
100.032,0.973
100.062,0.974
100.092,0.974
100.122,0.973
100.152,0.973
100.182,0.972
100.212,0.973
100.242,0.973
100.272,0.974
100.302,0.969
100.332,0.969
100.362,0.972
100.392,0.973
100.422,0.976
100.452,0.974
100.482,0.973
100.512,0.973
100.542,0.973
100.572,0.962
100.602,0.969
100.632,0.982
100.662,0.983
100.692,0.968
100.722,0.968
100.752,0.967
100.782,0.973
100.812,0.975
100.842,0.974
100.872,0.968
100.902,0.965
100.932,0.976
100.962,0.981
100.992,0.975
101.022,0.974
101.052,0.972
101.082,0.974
101.112,0.968
101.142,0.968
101.172,0.972
101.202,0.968
101.232,0.979
101.262,0.975
101.292,0.977
101.322,0.968
101.352,0.977
101.382,0.967
101.412,0.970
101.442,0.977
101.472,0.976
101.502,0.973
101.532,0.971
101.562,0.972
101.592,0.977
101.622,0.972
101.652,0.968
101.682,0.975
101.712,0.963
101.742,0.969
101.772,0.989
101.802,0.984
101.832,0.990
101.862,1.005
101.892,1.015
101.922,0.952
101.952,0.939
101.982,0.954
102.012,0.951
102.042,0.938
102.072,0.961
102.102,0.959
102.132,0.964
102.162,0.988
102.192,0.989
102.222,0.992
102.252,1.005
102.282,1.007
102.312,0.995
102.342,0.973
102.372,0.967
102.402,0.972
102.432,0.974
102.462,0.971
102.492,0.963
102.522,0.969
102.552,0.973
102.582,0.981
102.612,0.993
102.642,0.989
102.672,0.982
102.702,0.980
102.732,0.979
102.762,0.977
102.792,0.971
102.822,0.977
102.852,0.975
102.882,0.981
102.912,0.983
102.942,0.984
102.972,0.981
103.002,0.986
103.032,0.983
103.062,0.976
103.092,0.979
103.122,0.967
103.152,0.962
103.182,0.977
103.212,0.993
103.242,0.975
103.272,0.966
103.302,0.977
103.332,0.957
103.362,0.958
103.392,0.979
103.422,0.996
103.452,0.985
103.482,0.978
103.512,0.979
103.542,0.963
103.572,0.970
103.602,0.977
103.632,0.976
103.662,0.971
103.692,0.969
103.722,0.961
103.752,0.966
103.782,0.969
103.812,0.970
103.842,0.978
103.872,0.979
103.902,0.981
103.932,0.979
103.962,0.980
103.992,0.972
104.022,0.971
104.052,0.974
104.082,0.967
104.112,0.958
104.142,0.965
104.172,0.964
104.202,0.971
104.232,0.968
104.262,0.987
104.292,0.980
104.322,0.969
104.352,0.969
104.382,0.982
104.412,0.980
104.442,0.979
104.472,0.987
104.502,0.988
104.532,0.985
104.562,0.991
104.592,0.987
104.622,0.978
104.652,0.973
104.682,0.972
104.712,0.984
104.742,0.989
104.772,0.976
104.802,0.983
104.832,0.969
104.862,0.968
104.892,0.973
104.922,0.990
104.952,0.983
104.982,0.984
105.012,0.991
105.042,0.988
105.072,0.985
105.102,0.990
105.132,0.991
105.162,0.984
105.192,0.973
105.222,0.984
105.252,0.988
105.282,0.990
105.312,0.985
105.342,0.987
105.372,0.984
105.402,0.984
105.432,0.988
105.462,0.982
105.492,0.974
105.522,0.975
105.552,0.980
105.582,0.979
105.612,0.988
105.642,0.983
105.672,0.984
105.702,0.994
105.732,0.991
105.762,0.986
105.792,0.977
105.822,0.979
105.852,0.983
105.882,0.979
105.912,0.975
105.942,0.977
105.972,0.975
106.002,0.987
106.032,0.986
106.062,0.988
106.092,0.987
106.122,0.983
106.152,0.984
106.182,0.976
106.212,0.980
106.242,0.983
106.272,0.987
106.302,0.977
106.332,0.985
106.362,0.976
106.392,0.982
106.422,0.979
106.452,0.981
106.482,0.977
106.512,0.968
106.542,0.978
106.572,0.973
106.602,0.974
106.632,0.977
106.662,0.981
106.692,0.979
106.722,0.972
106.752,0.971
106.782,0.974
106.812,0.974
106.842,0.973
106.872,0.979
106.902,0.974
106.932,0.972
106.962,0.986
106.992,0.984
107.022,0.981
107.052,0.976
107.082,0.974
107.112,0.974
107.142,0.979
107.172,0.976
107.202,0.978
107.232,0.973
107.262,0.976
107.292,0.970
107.322,0.979
107.352,0.980
