df_hash,22ZHK4.A59L8C
335.311,1.011
335.341,1.027
335.371,1.056
335.401,1.063
335.431,1.048
335.461,1.053
335.491,1.046
335.521,1.042
335.551,1.070
335.581,1.101
335.611,1.072
335.641,1.041
335.671,1.054
335.701,1.058
335.731,1.057
335.761,1.071
335.791,1.080
335.821,1.091
335.851,1.089
335.881,1.096
335.911,1.095
335.941,1.097
335.971,1.104
336.001,1.118
336.031,1.105
336.061,1.088
336.091,1.081
336.121,1.063
336.151,1.067
336.181,1.073
336.211,1.062
336.241,1.050
336.271,1.052
336.301,1.033
336.331,1.057
336.361,1.041
336.391,1.058
336.421,1.059
336.451,1.063
336.481,1.049
336.511,1.056
336.541,1.060
336.571,1.068
336.601,1.072
336.631,1.062
336.661,1.024
336.691,1.048
336.721,1.057
336.751,1.037
336.781,1.055
336.811,1.066
336.841,1.054
336.871,1.039
336.901,1.012
336.931,1.040
336.961,1.060
336.991,1.069
337.021,1.123
337.051,1.115
337.081,1.097
337.111,1.101
337.141,1.037
337.171,0.974
337.201,1.045
337.231,1.105
337.261,1.089
337.291,1.048
337.321,1.098
337.351,1.110
337.381,1.105
337.411,1.087
337.441,1.081
337.471,1.104
337.501,1.106
337.531,1.062
337.561,1.084
337.591,1.090
337.621,1.075
337.651,1.079
337.681,1.081
337.711,1.075
337.741,1.065
337.771,1.090
337.801,1.065
337.831,1.052
337.861,1.052
337.891,1.077
337.921,1.075
337.951,1.039
337.981,1.063
338.011,1.067
338.041,1.051
338.071,1.065
338.101,1.080
338.131,1.067
338.161,1.067
338.191,1.080
338.221,1.078
338.251,1.087
338.281,1.075
338.311,1.105
338.341,1.106
338.371,1.072
338.401,1.086
338.431,1.102
338.461,1.086
338.491,1.076
338.521,1.091
338.551,1.066
338.581,1.061
338.611,1.079
338.641,1.092
338.671,1.068
338.701,1.070
338.731,1.064
338.761,1.074
338.791,1.068
338.821,1.061
338.851,1.075
338.881,1.088
338.911,1.065
338.941,1.062
338.971,1.083
339.001,1.071
339.031,1.064
339.061,1.076
339.091,1.075
339.121,1.077
339.151,1.066
339.181,1.074
339.211,1.078
339.241,1.069
339.271,1.079
339.301,1.074
339.331,1.075
339.361,1.076
339.391,1.076
339.421,1.075
339.451,1.083
339.481,1.085
339.511,1.068
339.541,1.081
339.571,1.075
339.601,1.065
339.631,1.068
339.661,1.077
339.691,1.069
339.721,1.062
339.751,1.070
339.781,1.065
339.811,1.062
339.841,1.071
339.871,1.073
339.901,1.079
339.931,1.074
339.961,1.078
339.991,1.074
340.021,1.075
340.051,1.095
340.081,1.070
340.111,1.063
340.141,1.080
340.171,1.084
340.201,1.077
340.231,1.083
340.261,1.091
340.291,1.069
340.321,1.073
340.351,1.080
340.381,1.083
340.411,1.071
340.441,1.076
340.471,1.080
340.501,1.065
340.531,1.065
340.561,1.059
340.591,1.060
340.621,1.076
340.651,1.098
340.681,1.101
340.711,1.076
340.741,1.083
340.771,1.101
340.801,1.069
340.831,1.075
340.861,1.087
340.891,1.084
340.921,1.075
340.951,1.058
340.981,1.062
341.011,1.084
341.041,1.078
341.071,1.068
341.101,1.067
341.131,1.074
341.161,1.071
341.191,1.062
341.221,1.064
341.251,1.066
341.281,1.073
341.311,1.073
341.341,1.075
341.371,1.049
341.401,1.059
341.431,1.078
341.461,1.077
341.491,1.079
341.521,1.086
341.551,1.086
341.581,1.084
341.611,1.073
341.641,1.069
341.671,1.095
341.701,1.095
341.731,1.077
341.761,1.083
341.791,1.079
341.821,1.080
341.851,1.066
341.881,1.052
341.911,1.067
341.941,1.083
341.971,1.095
342.001,1.097
342.031,1.097
342.061,1.086
342.091,1.070
342.121,1.055
342.151,1.062
342.181,1.068
342.211,1.070
342.241,1.057
342.271,1.068
342.301,1.083
342.331,1.082
342.361,1.079
342.391,1.085
342.421,1.087
342.451,1.073
342.481,1.074
342.511,1.075
342.541,1.071
342.571,1.070
342.601,1.087
342.631,1.084
342.661,1.071
342.691,1.072
342.721,1.074
342.751,1.070
342.781,1.070
342.811,1.075
342.841,1.079
342.871,1.073
342.901,1.073
342.931,1.084
342.961,1.092
342.991,1.087
343.021,1.076
343.051,1.083
343.081,1.078
343.111,1.072
343.141,1.075
343.171,1.081
343.201,1.076
343.231,1.064
343.261,1.073
343.291,1.080
343.321,1.076
343.351,1.074
343.381,1.097
343.411,1.103
343.441,1.085
343.471,1.094
343.501,1.076
343.531,1.066
343.561,1.063
343.591,1.074
343.621,1.078
343.651,1.087
343.681,1.085
343.711,1.069
343.741,1.075
343.771,1.075
343.801,1.079
343.831,1.093
343.861,1.088
343.891,1.078
343.921,1.065
343.951,1.065
343.981,1.058
344.011,1.062
344.041,1.066
344.071,1.083
344.101,1.076
344.131,1.073
344.161,1.070
344.191,1.081
344.221,1.084
344.251,1.084
344.281,1.080
344.311,1.079
344.341,1.073
344.371,1.077
344.401,1.084
344.431,1.090
344.461,1.068
344.491,1.068
344.521,1.088
344.551,1.087
344.581,1.065
344.611,1.066
344.641,1.086
344.671,1.090
344.701,1.066
344.731,1.084
344.761,1.096
344.791,1.077
344.821,1.077
344.851,1.086
344.881,1.077
344.911,1.065
344.941,1.067
344.971,1.080
345.001,1.079
345.031,1.069
345.061,1.073
345.091,1.078
345.121,1.067
345.151,1.069
345.181,1.072
345.211,1.073
345.241,1.094
345.271,1.085
345.301,1.071
345.331,1.079
345.361,1.091
345.391,1.083
345.421,1.080
345.451,1.119
345.481,1.079
345.511,1.066
345.541,1.094
345.571,1.096
345.601,1.119
345.631,1.091
345.661,1.096
345.691,1.082
345.721,1.083
345.751,1.036
345.781,1.038
345.811,1.057
345.841,1.065
345.871,1.050
345.901,1.053
345.931,1.076
345.961,1.096
345.991,1.117
346.021,1.081
346.051,1.081
346.081,1.082
346.111,1.062
346.141,1.091
346.171,1.078
346.201,1.074
346.231,1.086
346.261,1.099
346.291,1.074
346.321,1.070
346.351,1.094
346.381,1.130
346.411,1.157
346.441,1.133
346.471,1.089
346.501,1.087
346.531,1.062
346.561,1.007
346.591,1.033
346.621,1.014
346.651,1.007
346.681,1.000
346.711,1.010
346.741,1.032
346.771,1.073
346.801,1.138
346.831,1.161
346.861,1.181
346.891,1.207
346.921,1.167
346.951,1.136
346.981,1.115
347.011,1.104
347.041,1.090
347.071,1.067
347.101,1.041
347.131,1.002
347.161,0.981
347.191,1.006
347.221,1.019
347.251,1.047
347.281,1.061
347.311,1.049
347.341,1.062
347.371,1.071
347.401,1.080
347.431,1.059
347.461,1.070
347.491,1.080
347.521,1.056
347.551,1.048
347.581,1.065
347.611,1.048
347.641,1.062
347.671,1.077
347.701,1.064
347.731,1.053
347.761,1.075
347.791,1.082
347.821,1.079
347.851,1.055
347.881,1.059
347.911,1.071
347.941,1.073
347.971,1.068
348.001,1.076
348.031,1.064
348.061,1.079
348.091,1.105
348.121,1.071
348.151,1.047
348.181,1.065
348.211,1.069
348.241,1.060
348.271,1.056
348.301,1.062
348.331,1.066
348.361,1.067
348.391,1.071
348.421,1.061
348.451,1.063
348.481,1.071
348.511,1.060
348.541,1.063
348.571,1.060
348.601,1.060
348.631,1.061
348.661,1.065
348.691,1.061
348.721,1.055
348.751,1.058
348.781,1.060
348.811,1.074
348.841,1.086
348.871,1.066
348.901,1.056
348.931,1.068
348.961,1.079
348.991,1.064
349.021,1.050
349.051,1.078
349.081,1.086
349.111,1.053
349.141,1.067
349.171,1.067
349.201,1.072
349.231,1.055
349.261,1.065
349.291,1.070
349.321,1.062
349.351,1.077
349.381,1.070
349.411,1.042
349.441,1.062
349.471,1.077
349.501,1.071
349.531,1.045
349.561,1.062
349.591,1.066
349.621,1.061
349.651,1.055
349.681,1.071
349.711,1.092
349.741,1.067
349.771,1.067
349.801,1.060
349.831,1.046
349.861,1.062
349.891,1.056
349.921,1.058
349.951,1.073
349.981,1.089
350.011,1.076
350.041,1.069
350.071,1.065
350.101,1.065
350.131,1.070
350.161,1.073
350.191,1.064
350.221,1.074
350.251,1.087
350.281,1.067
350.311,1.061
350.341,1.068
350.371,1.078
350.401,1.072
350.431,1.069
350.461,1.060
350.491,1.068
350.521,1.067
350.551,1.061
350.581,1.062
350.611,1.070
350.641,1.069
350.671,1.071
350.701,1.079
350.731,1.080
350.761,1.058
350.791,1.073
350.821,1.081
350.851,1.055
350.881,1.069
350.911,1.078
350.941,1.075
350.971,1.072
351.001,1.073
351.031,1.066
351.061,1.063
351.091,1.074
351.121,1.073
351.151,1.064
351.181,1.062
351.211,1.069
351.241,1.063
351.271,1.061
351.301,1.069
351.331,1.078
351.361,1.065
351.391,1.074
351.421,1.067
351.451,1.075
351.481,1.090
351.511,1.072
351.541,1.074
351.571,1.063
351.601,1.063
351.631,1.066
351.661,1.070
351.691,1.062
351.721,1.056
351.751,1.065
351.781,1.079
351.811,1.070
351.841,1.067
351.871,1.073
351.901,1.070
351.931,1.075
351.961,1.076
351.991,1.063
352.021,1.067
352.051,1.075
352.081,1.079
352.111,1.068
352.141,1.070
352.171,1.072
352.201,1.059
352.231,1.062
352.261,1.058
352.291,1.068
352.321,1.067
352.351,1.081
352.381,1.087
352.411,1.076
352.441,1.067
352.471,1.078
352.501,1.062
352.531,1.067
352.561,1.073
352.591,1.070
352.621,1.071
352.651,1.075
352.681,1.066
352.711,1.074
352.741,1.065
352.771,1.069
352.801,1.068
352.831,1.066
352.861,1.077
352.891,1.065
352.921,1.062
352.951,1.069
352.981,1.075
353.011,1.069
353.041,1.065
353.071,1.062
353.101,1.077
353.131,1.079
353.161,1.066
353.191,1.092
353.221,1.072
353.251,1.067
353.281,1.070
353.311,1.073
353.341,1.063
353.371,1.071
353.401,1.072
353.431,1.079
353.461,1.077
353.491,1.083
353.521,1.078
353.551,1.066
353.581,1.091
353.611,1.077
353.641,1.064
353.671,1.060
353.701,1.060
353.731,1.056
353.761,1.047
353.791,1.067
353.821,1.090
353.851,1.079
353.881,1.072
353.911,1.068
353.941,1.080
353.971,1.077
354.001,1.061
354.031,1.074
354.061,1.088
354.091,1.076
354.121,1.097
354.151,1.071
354.181,1.050
354.211,1.092
354.241,1.057
354.271,1.057
354.301,1.090
354.331,1.079
354.361,1.071
354.391,1.076
354.421,1.060
354.451,1.052
354.481,1.061
354.511,1.060
354.541,1.055
354.571,1.064
354.601,1.078
354.631,1.075
354.661,1.076
354.691,1.069
354.721,1.073
354.751,1.075
354.781,1.070
354.811,1.068
354.841,1.078
354.871,1.087
354.901,1.080
354.931,1.079
354.961,1.078
354.991,1.077
355.021,1.085
355.051,1.067
355.081,1.063
355.111,1.070
355.141,1.072
355.171,1.056
355.201,1.060
355.231,1.077
355.261,1.057
355.291,1.070
355.321,1.089
355.351,1.083
355.381,1.064
355.411,1.079
355.441,1.085
355.471,1.082
355.501,1.079
355.531,1.073
355.561,1.077
355.591,1.076
355.621,1.077
355.651,1.078
355.681,1.079
355.711,1.062
355.741,1.074
355.771,1.076
355.801,1.073
355.831,1.068
355.861,1.078
355.891,1.087
355.921,1.078
355.951,1.066
355.981,1.083
356.011,1.078
356.041,1.084
356.071,1.083
356.101,1.074
356.131,1.065
356.161,1.065
356.191,1.068
356.221,1.074
356.251,1.069
356.281,1.066
356.311,1.080
356.341,1.084
356.371,1.080
356.401,1.062
356.431,1.070
356.461,1.090
356.491,1.077
356.521,1.071
356.551,1.081
356.581,1.091
356.611,1.075
356.641,1.065
356.671,1.095
356.701,1.087
356.731,1.078
356.761,1.086
356.791,1.068
356.821,1.052
356.851,1.064
356.881,1.081
356.911,1.072
356.941,1.063
356.971,1.084
357.001,1.080
357.031,1.076
357.061,1.075
357.091,1.081
357.121,1.080
357.151,1.076
357.181,1.071
357.211,1.075
357.241,1.077
357.271,1.073
357.301,1.067
357.331,1.074
357.361,1.086
357.391,1.091
357.421,1.084
357.451,1.093
357.481,1.129
357.511,1.106
357.541,1.082
357.571,1.098
357.601,1.085
357.631,1.090
357.661,1.088
357.691,1.072
357.721,1.050
357.751,1.069
357.781,1.069
357.811,1.053
357.841,1.051
357.871,1.083
357.901,1.086
357.931,1.069
357.961,1.047
357.991,1.025
358.021,1.050
358.051,1.049
358.081,1.053
358.111,1.047
358.141,1.048
358.171,1.052
358.201,1.055
358.231,1.060
358.261,1.050
358.291,1.070
358.321,1.067
358.351,1.063
358.381,1.054
358.411,1.048
358.441,1.059
358.471,1.076
358.501,1.063
358.531,1.057
358.561,1.060
358.591,1.061
358.621,1.052
358.651,1.067
358.681,1.068
358.711,1.056
358.741,1.055
358.771,1.077
358.801,1.071
358.831,1.061
358.861,1.070
358.891,1.064
358.921,1.047
358.951,1.061
358.981,1.078
359.011,1.058
359.041,1.057
359.071,1.059
359.101,1.069
359.131,1.059
359.161,1.042
359.191,1.079
359.221,1.082
359.251,1.055
359.281,1.073
359.311,1.081
359.341,1.071
359.371,1.081
359.401,1.069
359.431,1.043
359.461,1.039
359.491,1.058
359.521,1.068
359.551,1.082
359.581,1.074
359.611,1.077
359.641,1.072
359.671,1.045
359.701,1.049
359.731,1.070
359.761,1.068
359.791,1.052
359.821,1.059
359.851,1.070
359.881,1.058
359.911,1.058
359.941,1.076
359.971,1.069
360.001,1.060
360.031,1.075
360.061,1.069
360.091,1.055
360.121,1.064
360.151,1.070
360.181,1.062
360.211,1.078
360.241,1.072
360.271,1.053
360.301,1.082
360.331,1.069
360.361,1.071
360.391,1.076
360.421,1.058
360.451,1.056
360.481,1.081
360.511,1.071
360.541,1.056
360.571,1.049
360.601,1.062
360.631,1.075
360.661,1.103
360.691,1.078
360.721,1.049
360.751,1.049
360.781,1.048
360.811,1.043
360.841,1.058
360.871,1.063
360.901,1.061
360.931,1.057
360.961,1.061
360.991,1.073
361.021,1.072
361.051,1.063
361.081,1.065
361.111,1.082
361.141,1.074
361.171,1.048
361.201,1.057
361.231,1.074
361.261,1.091
361.291,1.083
361.321,1.081
361.351,1.065
361.381,1.072
361.411,1.065
361.441,1.056
361.471,1.071
361.501,1.070
361.531,1.064
361.561,1.058
361.591,1.077
361.621,1.077
361.651,1.074
361.681,1.074
361.711,1.067
361.741,1.058
361.771,1.062
361.801,1.069
361.831,1.078
361.861,1.068
361.891,1.072
361.921,1.083
361.951,1.068
361.981,1.072
362.011,1.081
362.041,1.092
362.071,1.062
362.101,1.066
362.131,1.077
362.161,1.069
362.191,1.070
362.221,1.078
362.251,1.078
362.281,1.077
362.311,1.060
362.341,1.057
362.371,1.063
362.401,1.064
362.431,1.054
362.461,1.062
362.491,1.080
362.521,1.080
362.551,1.071
362.581,1.069
362.611,1.059
362.641,1.062
362.671,1.077
362.701,1.065
362.731,1.051
362.761,1.068
362.791,1.055
362.821,1.056
362.851,1.069
362.881,1.083
362.911,1.085
362.941,1.054
362.971,1.066
363.001,1.081
363.031,1.037
363.061,1.040
363.091,1.089
363.121,1.080
363.151,1.099
363.181,1.081
363.211,1.076
363.241,1.062
363.271,1.058
363.301,1.055
363.331,1.044
363.361,1.050
363.391,1.044
363.421,1.043
363.451,1.062
363.481,1.078
363.511,1.065
363.541,1.073
363.571,1.068
363.601,1.068
363.631,1.055
363.661,1.075
363.691,1.078
363.721,1.062
363.751,1.082
363.781,1.050
363.811,1.062
363.841,1.088
363.871,1.074
363.901,1.059
363.931,1.096
363.961,1.048
363.991,1.097
364.021,1.082
364.051,1.063
364.081,1.062
364.111,1.088
364.141,1.077
364.171,1.070
364.201,1.072
364.231,1.071
364.261,1.065
364.291,1.079
364.321,1.082
364.351,1.066
364.381,1.077
364.411,1.067
364.441,1.061
364.471,1.062
364.501,1.074
364.531,1.067
364.561,1.075
364.591,1.066
364.621,1.071
364.651,1.065
364.681,1.063
364.711,1.072
364.741,1.074
364.771,1.061
364.801,1.060
364.831,1.071
364.861,1.074
364.891,1.071
364.921,1.070
364.951,1.061
364.981,1.052
365.011,1.075
365.041,1.078
365.071,1.057
365.101,1.046
365.131,1.064
365.161,1.080
365.191,1.068
365.221,1.058
365.251,1.062
365.281,1.064
365.311,1.050
365.341,1.051
365.371,1.077
365.401,1.062
365.431,1.042
365.461,1.064
365.491,1.084
365.521,1.061
365.551,1.059
365.581,1.068
365.611,1.074
365.641,1.079
365.671,1.084
365.701,1.089
365.731,1.086
365.761,1.068
365.791,1.057
365.821,1.028
365.851,1.038
365.881,1.055
365.911,1.075
365.941,1.083
365.971,1.093
366.001,1.074
366.031,1.059
366.061,1.062
366.091,1.055
366.121,1.062
366.151,1.067
366.181,1.052
366.211,1.065
366.241,1.078
366.271,1.083
366.301,1.053
366.331,1.065
366.361,1.092
366.391,1.078
366.421,1.070
366.451,1.093
366.481,1.083
366.511,1.054
366.541,1.070
366.571,1.085
366.601,1.063
366.631,1.068
366.661,1.094
366.691,1.091
366.721,1.072
366.751,1.080
366.781,1.091
366.811,1.091
366.841,1.079
366.871,1.052
366.901,1.062
366.931,1.068
366.961,1.078
366.991,1.088
367.021,1.070
367.051,1.069
367.081,1.058
367.111,1.070
367.141,1.056
367.171,1.057
367.201,1.088
367.231,1.069
367.261,1.080
367.291,1.064
367.321,1.078
367.351,1.065
367.381,1.071
367.411,1.064
367.441,1.066
367.471,1.063
367.501,1.070
367.531,1.065
367.561,1.072
367.591,1.074
367.621,1.068
367.651,1.062
367.681,1.079
367.711,1.085
367.741,1.070
367.771,1.066
367.801,1.069
367.831,1.059
367.861,1.066
367.891,1.087
367.921,1.074
367.951,1.051
367.981,1.071
368.011,1.078
368.041,1.070
368.071,1.059
368.101,1.071
368.131,1.076
368.161,1.062
368.191,1.070
368.221,1.084
368.251,1.073
368.281,1.072
368.311,1.079
368.341,1.072
368.371,1.065
368.401,1.071
368.431,1.077
368.461,1.072
368.491,1.072
368.521,1.078
368.551,1.071
368.581,1.057
368.611,1.065
368.641,1.083
368.671,1.081
368.701,1.071
368.731,1.066
368.761,1.070
368.791,1.071
368.821,1.057
368.851,1.065
368.881,1.066
368.911,1.066
368.941,1.076
368.971,1.080
369.001,1.077
369.031,1.077
369.061,1.070
369.091,1.072
369.121,1.069
369.151,1.063
369.181,1.074
369.211,1.080
369.241,1.075
369.271,1.081
369.301,1.071
369.331,1.072
369.361,1.079
369.391,1.075
369.421,1.067
369.451,1.065
369.481,1.064
369.511,1.062
369.541,1.054
369.571,1.065
369.601,1.077
369.631,1.082
369.661,1.071
369.691,1.078
369.721,1.088
369.751,1.059
369.781,1.062
369.811,1.079
369.841,1.085
369.871,1.078
369.901,1.066
369.931,1.069
369.961,1.067
369.991,1.067
370.021,1.078
370.051,1.072
370.081,1.072
370.111,1.080
370.141,1.070
370.171,1.069
370.201,1.075
370.231,1.075
370.261,1.064
370.291,1.069
370.321,1.072
370.351,1.068
370.381,1.063
370.411,1.068
370.441,1.074
370.471,1.072
370.501,1.076
370.531,1.074
370.561,1.065
370.591,1.071
370.621,1.078
370.651,1.072
370.681,1.075
370.711,1.076
370.741,1.067
370.771,1.072
370.801,1.078
370.831,1.071
370.861,1.074
370.891,1.084
370.921,1.080
370.951,1.066
370.981,1.058
371.011,1.069
371.041,1.070
371.071,1.068
371.101,1.075
371.131,1.075
371.161,1.077
371.191,1.074
371.221,1.074
371.251,1.079
371.281,1.062
371.311,1.073
371.341,1.072
371.371,1.071
371.401,1.072
371.431,1.067
371.461,1.079
371.491,1.071
371.521,1.070
371.551,1.085
371.581,1.069
371.611,1.072
371.641,1.074
371.671,1.063
371.701,1.073
371.731,1.076
371.761,1.064
371.791,1.072
371.821,1.079
371.851,1.084
371.881,1.071
371.911,1.076
371.941,1.070
371.971,1.068
372.001,1.081
372.031,1.069
372.061,1.062
372.091,1.070
372.121,1.066
372.151,1.058
372.181,1.070
372.211,1.075
372.241,1.078
372.271,1.066
372.301,1.089
372.331,1.070
372.361,1.050
372.391,1.079
372.421,1.079
372.451,1.080
372.481,1.092
372.511,1.066
372.541,1.076
372.571,1.079
372.601,1.072
372.631,1.058
372.661,1.069
372.691,1.059
372.721,1.079
372.751,1.085
372.781,1.064
372.811,1.058
372.841,1.071
372.871,1.089
372.901,1.071
372.931,1.070
372.961,1.060
372.991,1.060
373.021,1.053
373.051,1.070
373.081,1.107
373.111,1.096
373.141,1.064
373.171,1.075
373.201,1.085
373.231,1.069
373.261,1.068
373.291,1.068
373.321,1.073
373.351,1.073
373.381,1.067
373.411,1.053
373.441,1.062
373.471,1.080
373.501,1.076
373.531,1.074
373.561,1.083
373.591,1.076
373.621,1.069
373.651,1.077
373.681,1.079
373.711,1.078
373.741,1.067
373.771,1.079
373.801,1.079
373.831,1.076
373.861,1.070
373.891,1.066
373.921,1.076
373.951,1.078
373.981,1.077
374.011,1.082
374.041,1.079
374.071,1.077
374.101,1.066
374.131,1.076
374.161,1.076
374.191,1.077
374.221,1.068
374.251,1.064
374.281,1.071
374.311,1.076
374.341,1.071
374.371,1.076
374.401,1.072
374.431,1.071
374.461,1.067
374.491,1.064
374.521,1.073
374.551,1.081
374.581,1.067
374.611,1.079
374.641,1.078
374.671,1.075
374.701,1.079
374.731,1.078
374.761,1.074
374.791,1.070
374.821,1.066
374.851,1.076
374.881,1.072
374.911,1.063
374.941,1.074
374.971,1.075
375.001,1.073
375.031,1.070
375.061,1.079
375.091,1.075
375.121,1.080
375.151,1.079
375.181,1.062
375.211,1.071
375.241,1.078
375.271,1.068
375.301,1.072
375.331,1.075
375.361,1.073
375.391,1.079
375.421,1.081
375.451,1.071
375.481,1.072
375.511,1.073
375.541,1.075
375.571,1.065
375.601,1.067
375.631,1.074
375.661,1.078
375.691,1.077
375.721,1.077
375.751,1.071
375.781,1.077
375.811,1.072
375.841,1.069
375.871,1.072
375.901,1.075
375.931,1.077
375.961,1.076
375.991,1.082
376.021,1.074
376.051,1.073
376.081,1.071
376.111,1.075
376.141,1.069
376.171,1.062
376.201,1.079
376.231,1.086
376.261,1.076
376.291,1.066
376.321,1.076
376.351,1.071
376.381,1.070
376.411,1.069
376.441,1.072
376.471,1.075
376.501,1.076
376.531,1.072
376.561,1.071
376.591,1.062
376.621,1.075
376.651,1.083
376.681,1.075
376.711,1.076
376.741,1.076
376.771,1.078
376.801,1.062
376.831,1.073
376.861,1.071
376.891,1.079
376.921,1.080
376.951,1.060
376.981,1.074
377.011,1.077
377.041,1.078
377.071,1.069
377.101,1.081
377.131,1.075
377.161,1.076
377.191,1.069
377.221,1.070
377.251,1.082
377.281,1.068
377.311,1.054
377.341,1.073
377.371,1.088
377.401,1.078
377.431,1.072
377.461,1.063
377.491,1.072
377.521,1.069
377.551,1.066
377.581,1.066
377.611,1.079
377.641,1.072
377.671,1.068
377.701,1.082
377.731,1.085
377.761,1.079
377.791,1.072
377.821,1.076
377.851,1.070
377.881,1.071
377.911,1.069
377.941,1.067
377.971,1.067
378.001,1.069
378.031,1.080
378.061,1.082
378.091,1.074
378.121,1.078
378.151,1.073
378.181,1.067
378.211,1.067
378.241,1.070
378.271,1.080
378.301,1.069
378.331,1.070
378.361,1.074
378.391,1.073
378.421,1.072
378.451,1.073
378.481,1.086
378.511,1.077
378.541,1.067
378.571,1.072
378.601,1.080
378.631,1.079
378.661,1.069
378.691,1.075
378.721,1.077
378.751,1.076
378.781,1.078
378.811,1.075
378.841,1.082
378.871,1.084
378.901,1.077
378.931,1.071
378.961,1.070
378.991,1.078
379.021,1.073
379.051,1.071
379.081,1.076
379.111,1.073
379.141,1.065
379.171,1.076
379.201,1.082
379.231,1.074
379.261,1.066
379.291,1.077
379.321,1.087
