df_hash,22ZHK4.S8EAUS
56.726,1.041
56.756,1.041
56.786,1.040
56.816,1.037
56.846,1.049
56.876,1.045
56.906,1.036
56.936,1.038
56.966,1.040
56.996,1.038
57.026,1.041
57.056,1.041
57.086,1.041
57.116,1.043
57.146,1.044
57.176,1.040
57.206,1.037
57.236,1.039
57.266,1.037
57.296,1.038
57.326,1.045
57.356,1.041
57.386,1.038
57.416,1.032
57.446,1.036
57.476,1.047
57.506,1.051
57.536,1.041
57.566,1.035
57.596,1.035
57.626,1.040
57.656,1.041
57.686,1.037
57.716,1.038
57.746,1.051
57.776,1.045
57.806,1.036
57.836,1.032
57.866,1.035
57.896,1.042
57.926,1.036
57.956,1.033
57.986,1.039
58.016,1.041
58.046,1.043
58.076,1.049
58.106,1.044
58.136,1.037
58.166,1.041
58.196,1.043
58.226,1.046
58.256,1.035
58.286,1.039
58.316,1.035
58.346,1.044
58.376,1.053
58.406,1.043
58.436,1.035
58.466,1.034
58.496,1.037
58.526,1.041
58.556,1.043
58.586,1.038
58.616,1.034
58.646,1.046
58.676,1.044
58.706,1.036
58.736,1.040
58.766,1.037
58.796,1.038
58.826,1.041
58.856,1.041
58.886,1.041
58.916,1.040
58.946,1.039
58.976,1.038
59.006,1.039
59.036,1.042
59.066,1.037
59.096,1.038
59.126,1.042
59.156,1.035
59.186,1.036
59.216,1.039
59.246,1.044
59.276,1.055
59.306,1.039
59.336,1.031
59.366,1.034
59.396,1.037
59.426,1.038
59.456,1.042
59.486,1.035
59.516,1.033
59.546,1.046
59.576,1.051
59.606,1.043
59.636,1.037
59.666,1.038
59.696,1.045
59.726,1.044
59.756,1.044
59.786,1.044
59.816,1.040
59.846,1.043
59.876,1.040
59.906,1.039
59.936,1.034
59.966,1.044
59.996,1.044
60.026,1.043
60.056,1.039
60.086,1.039
60.116,1.041
60.146,1.042
60.176,1.041
60.206,1.038
60.236,1.036
60.266,1.042
60.296,1.054
60.326,1.044
60.356,1.035
60.386,1.036
60.416,1.034
60.446,1.037
60.476,1.039
60.506,1.042
60.536,1.040
60.566,1.042
60.596,1.046
60.626,1.046
60.656,1.034
60.686,1.041
60.716,1.044
60.746,1.042
60.776,1.041
60.806,1.043
60.836,1.042
60.866,1.040
60.896,1.043
60.926,1.041
60.956,1.037
60.986,1.041
61.016,1.045
61.046,1.039
61.076,1.038
61.106,1.037
61.136,1.041
61.166,1.043
61.196,1.041
61.226,1.037
61.256,1.034
61.286,1.044
61.316,1.049
61.346,1.045
61.376,1.044
61.406,1.039
61.436,1.034
61.466,1.036
61.496,1.043
61.526,1.046
61.556,1.040
61.586,1.038
61.616,1.043
61.646,1.046
61.676,1.041
61.706,1.036
61.736,1.039
61.766,1.041
61.796,1.041
61.826,1.041
61.856,1.042
61.886,1.039
61.916,1.040
61.946,1.041
61.976,1.042
62.006,1.040
62.036,1.040
62.066,1.044
62.096,1.039
62.126,1.035
62.156,1.039
62.186,1.044
62.216,1.043
62.246,1.049
62.276,1.042
62.306,1.039
62.336,1.036
62.366,1.037
62.396,1.039
62.426,1.048
62.456,1.043
62.486,1.035
62.516,1.039
62.546,1.046
62.576,1.041
62.606,1.036
62.636,1.041
62.666,1.043
62.696,1.041
62.726,1.042
62.756,1.040
62.786,1.039
62.816,1.042
62.846,1.038
62.876,1.037
62.906,1.041
62.936,1.042
62.966,1.040
62.996,1.040
63.026,1.039
63.056,1.037
63.086,1.040
63.116,1.040
63.146,1.049
63.176,1.039
63.206,1.037
63.236,1.038
63.266,1.037
63.296,1.037
63.326,1.041
63.356,1.042
63.386,1.029
63.416,1.049
63.446,1.045
63.476,1.042
63.506,1.037
63.536,1.039
63.566,1.041
63.596,1.040
63.626,1.044
63.656,1.041
63.686,1.041
63.716,1.038
63.746,1.041
63.776,1.042
63.806,1.040
63.836,1.038
63.866,1.041
63.896,1.037
63.926,1.046
63.956,1.042
63.986,1.042
64.016,1.037
64.046,1.039
64.076,1.040
64.106,1.042
64.136,1.049
64.166,1.039
64.196,1.038
64.226,1.038
64.256,1.035
64.286,1.038
64.316,1.044
64.346,1.042
64.376,1.036
64.406,1.042
64.436,1.047
64.466,1.041
64.496,1.033
64.526,1.045
64.556,1.044
64.586,1.045
64.616,1.041
64.646,1.040
64.676,1.038
64.706,1.046
64.736,1.046
64.766,1.038
64.796,1.043
64.826,1.042
64.856,1.039
64.886,1.041
64.916,1.042
64.946,1.039
64.976,1.036
65.006,1.039
65.036,1.040
65.066,1.040
65.096,1.041
65.126,1.033
65.156,1.035
65.186,1.045
65.216,1.052
65.246,1.041
65.276,1.037
65.306,1.036
65.336,1.037
65.366,1.040
65.396,1.045
65.426,1.041
65.456,1.044
65.486,1.039
65.516,1.046
65.546,1.042
65.576,1.035
65.606,1.039
65.636,1.039
65.666,1.041
65.696,1.040
65.726,1.038
65.756,1.046
65.786,1.043
65.816,1.040
65.846,1.038
65.876,1.039
65.906,1.040
65.936,1.036
65.966,1.038
65.996,1.041
66.026,1.041
66.056,1.042
66.086,1.041
66.116,1.034
66.146,1.038
66.176,1.035
66.206,1.046
66.236,1.052
66.266,1.040
66.296,1.040
66.326,1.037
66.356,1.034
66.386,1.038
66.416,1.043
66.446,1.038
66.476,1.029
66.506,1.046
66.536,1.047
66.566,1.042
66.596,1.043
66.626,1.043
66.656,1.041
66.686,1.041
66.716,1.045
66.746,1.039
66.776,1.035
66.806,1.048
66.836,1.043
66.866,1.042
66.896,1.042
66.926,1.040
66.956,1.042
66.986,1.042
67.016,1.046
67.046,1.044
67.076,1.039
67.106,1.041
67.136,1.034
67.166,1.036
67.196,1.043
67.226,1.052
67.256,1.042
67.286,1.038
67.316,1.039
67.346,1.038
67.376,1.038
67.406,1.044
67.436,1.040
67.466,1.044
67.496,1.038
67.526,1.049
67.556,1.044
67.586,1.038
67.616,1.039
67.646,1.043
67.676,1.042
67.706,1.042
67.736,1.042
67.766,1.038
67.796,1.043
67.826,1.041
67.856,1.040
67.886,1.038
67.916,1.043
67.946,1.045
67.976,1.042
68.006,1.042
68.036,1.040
68.066,1.041
68.096,1.040
68.126,1.042
68.156,1.045
68.186,1.041
68.216,1.038
68.246,1.038
68.276,1.046
68.306,1.052
68.336,1.045
68.366,1.038
68.396,1.038
68.426,1.039
68.456,1.042
68.486,1.039
68.516,1.037
68.546,1.042
68.576,1.038
68.606,1.047
68.636,1.044
68.666,1.041
68.696,1.035
68.726,1.041
68.756,1.045
68.786,1.041
68.816,1.040
68.846,1.042
68.876,1.046
68.906,1.044
68.936,1.040
68.966,1.039
68.996,1.039
69.026,1.039
69.056,1.042
69.086,1.037
69.116,1.038
69.146,1.040
69.176,1.045
69.206,1.047
69.236,1.040
69.266,1.036
69.296,1.044
69.326,1.051
69.356,1.045
69.386,1.041
69.416,1.035
69.446,1.036
69.476,1.037
69.506,1.040
69.536,1.046
69.566,1.046
69.596,1.039
69.626,1.045
69.656,1.047
69.686,1.039
69.716,1.041
69.746,1.041
69.776,1.041
69.806,1.045
69.836,1.039
69.866,1.038
69.896,1.042
69.926,1.042
69.956,1.040
69.986,1.042
70.016,1.037
70.046,1.042
70.076,1.044
70.106,1.033
70.136,1.039
70.166,1.033
70.196,1.043
70.226,1.050
70.256,1.047
70.286,1.034
70.316,1.035
70.346,1.034
70.376,1.044
70.406,1.042
70.436,1.042
70.466,1.039
70.496,1.037
70.526,1.039
70.556,1.038
70.586,1.041
70.616,1.039
70.646,1.042
70.676,1.048
70.706,1.045
70.736,1.046
70.766,1.042
70.796,1.040
70.826,1.043
70.856,1.040
70.886,1.044
70.916,1.042
70.946,1.036
70.976,1.039
71.006,1.041
71.036,1.041
71.066,1.049
71.096,1.042
71.126,1.038
71.156,1.036
71.186,1.038
71.216,1.041
71.246,1.043
71.276,1.041
71.306,1.037
71.336,1.042
71.366,1.043
71.396,1.042
71.426,1.040
71.456,1.043
71.486,1.039
71.516,1.046
71.546,1.040
71.576,1.044
71.606,1.046
71.636,1.041
71.666,1.038
71.696,1.040
71.726,1.045
71.756,1.039
71.786,1.035
71.816,1.036
71.846,1.036
71.876,1.042
71.906,1.055
71.936,1.040
71.966,1.036
71.996,1.037
72.026,1.037
72.056,1.039
72.086,1.042
72.116,1.038
72.146,1.034
72.176,1.048
72.206,1.049
72.236,1.042
72.266,1.043
72.296,1.041
72.326,1.044
72.356,1.041
72.386,1.045
72.416,1.041
72.446,1.039
72.476,1.043
72.506,1.041
72.536,1.044
72.566,1.039
72.596,1.039
72.626,1.046
72.656,1.045
72.686,1.033
72.716,1.034
72.746,1.038
72.776,1.044
72.806,1.054
72.836,1.042
72.866,1.038
72.896,1.039
72.926,1.038
72.956,1.043
72.986,1.046
73.016,1.043
73.046,1.025
73.076,1.042
73.106,1.049
73.136,1.041
73.166,1.043
73.196,1.042
73.226,1.042
73.256,1.041
73.286,1.045
73.316,1.043
73.346,1.043
73.376,1.041
73.406,1.042
73.436,1.044
73.466,1.040
73.496,1.040
73.526,1.039
73.556,1.041
73.586,1.048
73.616,1.042
73.646,1.038
73.676,1.034
73.706,1.047
73.736,1.057
73.766,1.042
73.796,1.037
73.826,1.033
73.856,1.038
73.886,1.040
73.916,1.045
73.946,1.037
73.976,1.039
74.006,1.039
74.036,1.048
74.066,1.040
74.096,1.037
74.126,1.039
74.156,1.040
74.186,1.039
74.216,1.029
74.246,1.045
74.276,1.043
74.306,1.048
74.336,1.042
74.366,1.039
74.396,1.039
74.426,1.042
74.456,1.039
74.486,1.042
74.516,1.036
74.546,1.038
74.576,1.043
74.606,1.047
74.636,1.047
74.666,1.042
74.696,1.034
74.726,1.036
74.756,1.045
74.786,1.048
74.816,1.040
74.846,1.042
74.876,1.037
74.906,1.046
74.936,1.048
74.966,1.040
74.996,1.041
75.026,1.047
75.056,1.041
75.086,1.043
75.116,1.044
75.146,1.041
75.176,1.041
75.206,1.038
75.236,1.040
75.266,1.039
75.296,1.044
75.326,1.046
75.356,1.049
75.386,1.039
75.416,1.035
75.446,1.035
75.476,1.047
75.506,1.056
75.536,1.043
75.566,1.038
75.596,1.037
75.626,1.041
75.656,1.038
75.686,1.042
75.716,1.043
75.746,1.041
75.776,1.039
75.806,1.052
75.836,1.046
75.866,1.038
75.896,1.041
75.926,1.040
75.956,1.042
75.986,1.046
76.016,1.045
76.046,1.040
76.076,1.042
76.106,1.046
76.136,1.042
76.166,1.040
76.196,1.042
76.226,1.045
76.256,1.043
76.286,1.041
76.316,1.044
76.346,1.038
76.376,1.037
76.406,1.039
76.436,1.055
76.466,1.051
76.496,1.038
76.526,1.040
76.556,1.034
76.586,1.041
76.616,1.038
76.646,1.040
76.676,1.039
76.706,1.041
76.736,1.051
76.766,1.048
76.796,1.042
76.826,1.035
76.856,1.038
76.886,1.043
76.916,1.047
76.946,1.047
76.976,1.042
77.006,1.043
77.036,1.044
77.066,1.043
77.096,1.041
77.126,1.042
77.156,1.040
77.186,1.041
77.216,1.043
77.246,1.043
77.276,1.037
77.306,1.038
77.336,1.040
77.366,1.044
77.396,1.050
77.426,1.040
77.456,1.040
77.486,1.034
77.516,1.036
77.546,1.041
77.576,1.042
77.606,1.043
77.636,1.036
77.666,1.043
77.696,1.049
77.726,1.039
77.756,1.041
77.786,1.041
77.816,1.039
77.846,1.042
77.876,1.043
77.906,1.039
77.936,1.041
77.966,1.042
77.996,1.041
78.026,1.042
78.056,1.042
78.086,1.044
78.116,1.039
78.146,1.041
78.176,1.038
78.206,1.038
78.236,1.045
78.266,1.054
78.296,1.046
78.326,1.038
78.356,1.037
78.386,1.037
78.416,1.039
78.446,1.043
78.476,1.037
78.506,1.043
78.536,1.039
78.566,1.041
78.596,1.041
78.626,1.043
78.656,1.044
78.686,1.042
78.716,1.040
78.746,1.044
78.776,1.042
78.806,1.042
78.836,1.042
78.866,1.039
78.896,1.043
78.926,1.044
78.956,1.046
78.986,1.037
79.016,1.037
79.046,1.040
79.076,1.043
79.106,1.057
79.136,1.038
79.166,1.034
79.196,1.043
79.226,1.039
79.256,1.038
79.286,1.048
79.316,1.044
79.346,1.034
79.376,1.042
79.406,1.050
79.436,1.044
79.466,1.041
79.496,1.039
79.526,1.040
79.556,1.044
79.586,1.044
79.616,1.038
79.646,1.040
79.676,1.043
79.706,1.042
79.736,1.039
79.766,1.037
79.796,1.044
79.826,1.045
79.856,1.043
79.886,1.034
79.916,1.039
79.946,1.038
79.976,1.044
80.006,1.054
80.036,1.037
80.066,1.038
80.096,1.036
80.126,1.038
80.156,1.040
80.186,1.041
80.216,1.042
80.246,1.031
80.276,1.046
80.306,1.048
80.336,1.042
80.366,1.039
80.396,1.037
80.426,1.042
80.456,1.045
80.486,1.041
80.516,1.038
80.546,1.042
80.576,1.040
80.606,1.039
80.636,1.042
80.666,1.039
80.696,1.040
80.726,1.043
80.756,1.042
80.786,1.043
80.816,1.040
80.846,1.044
80.876,1.040
80.906,1.035
80.936,1.041
80.966,1.052
80.996,1.053
81.026,1.042
81.056,1.038
81.086,1.033
81.116,1.041
81.146,1.045
81.176,1.045
81.206,1.040
81.236,1.033
81.266,1.047
81.296,1.047
81.326,1.041
81.356,1.040
81.386,1.042
81.416,1.034
81.446,1.043
81.476,1.043
81.506,1.044
81.536,1.041
81.566,1.041
81.596,1.039
81.626,1.043
81.656,1.040
81.686,1.042
81.716,1.042
81.746,1.046
81.776,1.039
81.806,1.034
81.836,1.040
81.866,1.052
81.896,1.054
81.926,1.039
81.956,1.033
81.986,1.035
82.016,1.041
82.046,1.042
82.076,1.042
82.106,1.044
82.136,1.038
82.166,1.037
82.196,1.045
82.226,1.041
82.256,1.042
82.286,1.040
82.316,1.044
82.346,1.039
82.376,1.044
82.406,1.042
82.436,1.041
82.466,1.036
82.496,1.040
82.526,1.043
82.556,1.043
82.586,1.042
82.616,1.039
82.646,1.042
82.676,1.042
82.706,1.037
82.736,1.037
82.766,1.044
82.796,1.050
82.826,1.047
82.856,1.041
82.886,1.037
82.916,1.037
82.946,1.035
82.976,1.039
83.006,1.048
83.036,1.040
83.066,1.034
83.096,1.047
83.126,1.044
83.156,1.044
83.186,1.043
83.216,1.040
83.246,1.041
83.276,1.043
83.306,1.038
83.336,1.041
83.366,1.042
83.396,1.044
83.426,1.041
83.456,1.042
83.486,1.042
83.516,1.043
83.546,1.040
83.576,1.042
83.606,1.044
83.636,1.041
83.666,1.046
83.696,1.038
83.726,1.035
83.756,1.044
83.786,1.052
83.816,1.045
83.846,1.041
83.876,1.034
83.906,1.035
83.936,1.041
83.966,1.041
83.996,1.043
84.026,1.035
84.056,1.041
84.086,1.053
84.116,1.048
84.146,1.038
84.176,1.039
84.206,1.038
84.236,1.047
84.266,1.046
84.296,1.035
84.326,1.036
84.356,1.042
84.386,1.042
84.416,1.038
84.446,1.039
84.476,1.041
84.506,1.042
84.536,1.039
84.566,1.038
84.596,1.040
84.626,1.040
84.656,1.047
84.686,1.042
84.716,1.037
84.746,1.040
84.776,1.034
84.806,1.049
84.836,1.055
84.866,1.041
84.896,1.035
84.926,1.035
84.956,1.036
84.986,1.044
85.016,1.046
85.046,1.041
85.076,1.034
85.106,1.045
85.136,1.046
85.166,1.039
85.196,1.036
85.226,1.040
85.256,1.040
85.286,1.045
85.316,1.043
85.346,1.040
85.376,1.044
85.406,1.039
85.436,1.039
85.466,1.041
85.496,1.040
85.526,1.041
85.556,1.042
85.586,1.042
85.616,1.040
85.646,1.044
85.676,1.043
85.706,1.041
85.736,1.034
85.766,1.038
85.796,1.050
85.826,1.056
85.856,1.041
85.886,1.033
85.916,1.033
85.946,1.039
85.976,1.044
86.006,1.047
86.036,1.038
86.066,1.045
86.096,1.040
86.126,1.042
86.156,1.041
86.186,1.036
86.216,1.038
86.246,1.045
86.276,1.046
86.306,1.042
86.336,1.041
86.366,1.037
86.396,1.038
86.426,1.045
86.456,1.042
86.486,1.043
86.516,1.041
86.546,1.037
86.576,1.035
86.606,1.038
86.636,1.040
86.666,1.050
86.696,1.049
86.726,1.037
86.756,1.040
86.786,1.037
86.816,1.038
86.846,1.043
86.876,1.043
86.906,1.041
86.936,1.035
86.966,1.050
86.996,1.046
87.026,1.040
87.056,1.041
87.086,1.043
87.116,1.038
87.146,1.042
87.176,1.040
87.206,1.036
87.236,1.041
87.266,1.043
87.296,1.041
87.326,1.041
87.356,1.041
87.386,1.045
87.416,1.039
87.446,1.039
87.476,1.040
87.506,1.042
87.536,1.052
87.566,1.043
87.596,1.039
87.626,1.041
87.656,1.039
87.686,1.041
87.716,1.044
87.746,1.044
87.776,1.047
87.806,1.036
87.836,1.053
87.866,1.044
87.896,1.038
87.926,1.038
87.956,1.041
87.986,1.042
88.016,1.044
88.046,1.045
88.076,1.042
88.106,1.041
88.136,1.041
88.166,1.041
88.196,1.038
88.226,1.038
88.256,1.042
88.286,1.045
88.316,1.047
88.346,1.038
88.376,1.036
88.406,1.042
88.436,1.048
88.466,1.050
88.496,1.037
88.526,1.034
88.556,1.041
88.586,1.041
88.616,1.043
88.646,1.041
88.676,1.039
88.706,1.035
88.736,1.047
88.766,1.047
88.796,1.043
88.826,1.037
88.856,1.042
88.886,1.042
88.916,1.046
88.946,1.044
88.976,1.043
89.006,1.042
89.036,1.040
89.066,1.040
89.096,1.044
89.126,1.045
89.156,1.040
89.186,1.043
89.216,1.045
89.246,1.043
89.276,1.041
89.306,1.037
89.336,1.038
89.366,1.048
89.396,1.057
89.426,1.044
89.456,1.035
89.486,1.032
89.516,1.036
89.546,1.040
89.576,1.046
89.606,1.040
89.636,1.039
89.666,1.043
89.696,1.046
89.726,1.043
89.756,1.038
89.786,1.041
89.816,1.042
89.846,1.044
89.876,1.045
89.906,1.041
89.936,1.039
89.966,1.039
89.996,1.042
90.026,1.034
90.056,1.039
90.086,1.046
90.116,1.047
90.146,1.039
90.176,1.038
90.206,1.040
90.236,1.042
90.266,1.047
90.296,1.048
90.326,1.041
90.356,1.034
90.386,1.035
90.416,1.036
90.446,1.045
90.476,1.046
90.506,1.045
90.536,1.041
90.566,1.045
90.596,1.047
90.626,1.039
90.656,1.042
90.686,1.042
90.716,1.041
90.746,1.041
90.776,1.044
90.806,1.041
90.836,1.045
90.866,1.041
90.896,1.042
90.926,1.039
90.956,1.041
90.986,1.040
91.016,1.042
91.046,1.041
91.076,1.037
91.106,1.039
91.136,1.044
91.166,1.051
91.196,1.038
91.226,1.036
91.256,1.037
91.286,1.043
91.316,1.036
91.346,1.040
91.376,1.039
91.406,1.038
91.436,1.043
91.466,1.049
91.496,1.046
91.526,1.038
91.556,1.038
91.586,1.041
91.616,1.043
91.646,1.046
91.676,1.041
91.706,1.041
91.736,1.042
91.766,1.041
91.796,1.039
91.826,1.038
91.856,1.041
91.886,1.040
91.916,1.043
91.946,1.043
91.976,1.040
92.006,1.036
92.036,1.041
92.066,1.040
92.096,1.044
92.126,1.051
92.156,1.040
92.186,1.040
92.216,1.036
92.246,1.034
92.276,1.041
92.306,1.047
92.336,1.040
92.366,1.032
92.396,1.051
92.426,1.048
92.456,1.039
92.486,1.038
92.516,1.041
92.546,1.045
92.576,1.041
92.606,1.046
92.636,1.040
92.666,1.039
92.696,1.040
92.726,1.044
92.756,1.043
92.786,1.040
92.816,1.037
92.846,1.043
92.876,1.041
92.906,1.044
92.936,1.039
92.966,1.041
92.996,1.036
93.026,1.036
93.056,1.043
93.086,1.056
93.116,1.048
93.146,1.035
93.176,1.033
93.206,1.035
93.236,1.043
93.266,1.049
93.296,1.041
93.326,1.041
93.356,1.037
93.386,1.051
93.416,1.040
93.446,1.038
93.476,1.038
93.506,1.042
93.536,1.042
93.566,1.046
93.596,1.043
93.626,1.042
93.656,1.041
93.686,1.039
93.716,1.043
93.746,1.043
93.776,1.038
93.806,1.038
93.836,1.038
93.866,1.045
93.896,1.046
93.926,1.048
93.956,1.039
93.986,1.039
94.016,1.034
94.046,1.038
94.076,1.041
94.106,1.040
94.136,1.043
94.166,1.038
94.196,1.041
94.226,1.046
94.256,1.039
94.286,1.041
94.316,1.039
94.346,1.039
94.376,1.047
94.406,1.040
94.436,1.038
94.466,1.044
94.496,1.047
94.526,1.039
94.556,1.045
94.586,1.047
94.616,1.046
94.646,1.039
94.676,1.036
94.706,1.036
94.736,1.044
94.766,1.056
94.796,1.044
94.826,1.042
94.856,1.038
94.886,1.040
94.916,1.040
94.946,1.040
94.976,1.041
95.006,1.040
95.036,1.039
95.066,1.046
95.096,1.043
95.126,1.043
95.156,1.042
95.186,1.042
95.216,1.045
95.246,1.042
95.276,1.039
95.306,1.037
95.336,1.041
95.366,1.041
95.396,1.044
95.426,1.044
95.456,1.042
95.486,1.041
95.516,1.042
95.546,1.046
95.576,1.043
95.606,1.035
95.636,1.041
95.666,1.041
95.696,1.052
95.726,1.047
95.756,1.043
95.786,1.038
95.816,1.040
95.846,1.039
95.876,1.041
95.906,1.045
95.936,1.040
95.966,1.039
95.996,1.050
96.026,1.046
96.056,1.039
96.086,1.037
96.116,1.041
96.146,1.041
96.176,1.044
96.206,1.042
96.236,1.038
96.266,1.041
96.296,1.047
96.326,1.042
96.356,1.039
96.386,1.042
96.416,1.040
96.446,1.039
96.476,1.041
96.506,1.041
96.536,1.047
96.566,1.046
96.596,1.039
96.626,1.034
96.656,1.041
96.686,1.051
96.716,1.052
96.746,1.035
96.776,1.036
96.806,1.037
96.836,1.038
96.866,1.043
96.896,1.044
96.926,1.043
96.956,1.034
96.986,1.047
97.016,1.049
97.046,1.040
97.076,1.039
97.106,1.042
97.136,1.045
97.166,1.042
97.196,1.041
97.226,1.039
97.256,1.044
97.286,1.040
97.316,1.038
97.346,1.040
97.376,1.045
97.406,1.042
97.436,1.045
97.466,1.038
97.496,1.038
97.526,1.045
97.556,1.049
97.586,1.048
97.616,1.039
97.646,1.038
97.676,1.036
97.706,1.038
97.736,1.039
97.766,1.044
97.796,1.047
97.826,1.042
97.856,1.042
97.886,1.045
97.916,1.040
97.946,1.047
97.976,1.046
98.006,1.040
98.036,1.041
98.066,1.045
98.096,1.046
98.126,1.045
98.156,1.040
98.186,1.041
98.216,1.043
98.246,1.045
98.276,1.040
98.306,1.043
98.336,1.040
98.366,1.042
98.396,1.055
98.426,1.041
98.456,1.044
98.486,1.038
98.516,1.039
98.546,1.040
98.576,1.043
98.606,1.043
98.636,1.035
98.666,1.046
98.696,1.046
98.726,1.040
98.756,1.040
98.786,1.042
98.816,1.040
98.846,1.041
98.876,1.043
98.906,1.042
98.936,1.043
98.966,1.041
98.996,1.042
99.026,1.040
99.056,1.044
99.086,1.040
99.116,1.042
99.146,1.036
99.176,1.036
99.206,1.037
99.236,1.047
99.266,1.057
99.296,1.036
99.326,1.038
99.356,1.040
99.386,1.035
99.416,1.041
99.446,1.044
99.476,1.044
99.506,1.036
99.536,1.047
99.566,1.043
99.596,1.040
99.626,1.041
99.656,1.038
99.686,1.045
99.716,1.044
99.746,1.046
99.776,1.040
99.806,1.041
99.836,1.046
99.866,1.043
99.896,1.040
99.926,1.039
99.956,1.041
99.986,1.046
100.016,1.042
100.046,1.037
100.076,1.039
100.106,1.038
100.136,1.048
100.166,1.057
100.196,1.039
100.226,1.037
100.256,1.036
100.286,1.037
100.316,1.042
100.346,1.043
100.376,1.043
100.406,1.037
100.436,1.046
100.466,1.049
100.496,1.042
100.526,1.041
100.556,1.038
100.586,1.040
100.616,1.042
100.646,1.043
100.676,1.042
100.706,1.042
100.736,1.042
100.766,1.042
100.796,1.037
100.826,1.043
100.856,1.042
100.886,1.041
100.916,1.037
100.946,1.038
100.976,1.045
101.006,1.051
101.036,1.045
101.066,1.035
101.096,1.033
101.126,1.038
101.156,1.040
101.186,1.044
101.216,1.041
101.246,1.044
101.276,1.041
101.306,1.042
101.336,1.043
101.366,1.043
101.396,1.046
101.426,1.043
101.456,1.035
101.486,1.041
101.516,1.047
101.546,1.044
101.576,1.040
101.606,1.044
101.636,1.045
101.666,1.048
101.696,1.047
101.726,1.033
101.756,1.033
101.786,1.041
101.816,1.051
101.846,1.048
101.876,1.043
101.906,1.035
101.936,1.036
101.966,1.040
101.996,1.044
102.026,1.046
102.056,1.044
102.086,1.037
102.116,1.049
102.146,1.042
102.176,1.043
102.206,1.038
102.236,1.045
102.266,1.042
102.296,1.045
102.326,1.041
102.356,1.041
102.386,1.045
102.416,1.041
102.446,1.041
102.476,1.039
102.506,1.040
102.536,1.042
102.566,1.042
102.596,1.042
102.626,1.041
102.656,1.038
102.686,1.041
102.716,1.043
102.746,1.048
102.776,1.045
102.806,1.043
102.836,1.041
102.866,1.038
102.896,1.035
102.926,1.042
102.956,1.044
102.986,1.045
103.016,1.036
103.046,1.052
103.076,1.044
103.106,1.044
103.136,1.037
103.166,1.039
103.196,1.046
103.226,1.048
103.256,1.040
103.286,1.040
103.316,1.042
103.346,1.043
103.376,1.043
103.406,1.040
103.436,1.040
103.466,1.040
103.496,1.044
103.526,1.044
103.556,1.038
103.586,1.043
103.616,1.046
103.646,1.046
103.676,1.034
103.706,1.035
103.736,1.043
103.766,1.057
103.796,1.047
103.826,1.042
103.856,1.038
103.886,1.035
103.916,1.039
103.946,1.044
103.976,1.043
104.006,1.041
104.036,1.028
104.066,1.050
104.096,1.051
104.126,1.043
104.156,1.039
104.186,1.042
104.216,1.040
104.246,1.044
104.276,1.043
104.306,1.038
104.336,1.042
104.366,1.043
104.396,1.040
104.426,1.045
104.456,1.043
104.486,1.043
104.516,1.039
104.546,1.042
104.576,1.044
104.606,1.045
104.636,1.042
104.666,1.035
104.696,1.038
104.726,1.040
104.756,1.051
104.786,1.047
104.816,1.039
104.846,1.038
104.876,1.039
104.906,1.037
104.936,1.044
104.966,1.045
104.996,1.041
105.026,1.035
105.056,1.040
105.086,1.040
105.116,1.043
105.146,1.047
105.176,1.049
105.206,1.042
105.236,1.045
105.266,1.047
105.296,1.038
105.326,1.034
105.356,1.039
105.386,1.041
105.416,1.046
105.446,1.044
105.476,1.045
105.506,1.045
105.536,1.045
105.566,1.049
105.596,1.049
105.626,1.039
105.656,1.036
105.686,1.042
105.716,1.047
105.746,1.044
105.776,1.035
105.806,1.043
105.836,1.041
105.866,1.040
105.896,1.044
105.926,1.047
105.956,1.043
105.986,1.035
106.016,1.050
106.046,1.048
106.076,1.041
106.106,1.039
106.136,1.044
106.166,1.039
106.196,1.047
106.226,1.049
106.256,1.041
106.286,1.042
106.316,1.044
106.346,1.046
106.376,1.043
106.406,1.044
106.436,1.042
106.466,1.038
106.496,1.044
106.526,1.040
106.556,1.044
106.586,1.044
106.616,1.038
106.646,1.038
106.676,1.041
106.706,1.054
106.736,1.044
106.766,1.042
106.796,1.043
106.826,1.039
106.856,1.042
106.886,1.042
106.916,1.040
106.946,1.042
106.976,1.038
107.006,1.049
107.036,1.047
107.066,1.043
107.096,1.041
107.126,1.046
107.156,1.044
107.186,1.046
107.216,1.042
107.246,1.039
107.276,1.041
107.306,1.045
107.336,1.043
107.366,1.042
107.396,1.043
107.426,1.040
107.456,1.046
107.486,1.044
107.516,1.043
107.546,1.041
107.576,1.041
107.606,1.036
107.636,1.045
107.666,1.056
107.696,1.045
107.726,1.039
107.756,1.037
107.786,1.033
107.816,1.042
