df_hash,22ZHK4.TDZQKW
56.240,1.010
56.270,1.010
56.300,1.008
56.330,1.001
56.360,1.009
56.390,1.003
56.420,1.008
56.450,1.000
56.480,1.001
56.510,1.010
56.540,0.999
56.570,1.004
56.600,1.007
56.630,1.007
56.660,0.981
56.690,1.001
56.720,1.012
56.750,1.001
56.780,0.999
56.810,1.010
56.840,1.004
56.870,1.000
56.900,1.004
56.930,1.007
56.960,1.009
56.990,1.016
57.020,0.998
57.050,1.006
57.080,1.010
57.110,1.006
57.140,1.001
57.170,1.006
57.200,1.006
57.230,0.998
57.260,0.993
57.290,1.003
57.320,1.005
57.350,0.995
57.380,0.997
57.410,1.002
57.440,1.010
57.470,1.000
57.500,1.003
57.530,1.011
57.560,1.005
57.590,1.003
57.620,1.005
57.650,0.999
57.680,1.009
57.710,1.006
57.740,0.998
57.770,1.005
57.800,1.014
57.830,1.012
57.860,1.007
57.890,1.003
57.920,1.008
57.950,1.011
57.980,1.006
58.010,1.003
58.040,0.998
58.070,1.001
58.100,1.005
58.130,1.003
58.160,1.004
58.190,1.008
58.220,1.010
58.250,1.000
58.280,1.002
58.310,0.998
58.340,1.004
58.370,1.004
58.400,1.009
58.430,1.007
58.460,1.006
58.490,1.010
58.520,1.007
58.550,1.004
58.580,1.000
58.610,1.006
58.640,1.008
58.670,1.002
58.700,0.997
58.730,1.007
58.760,1.009
58.790,1.006
58.820,0.999
58.850,1.008
58.880,1.013
58.910,1.009
58.940,1.004
58.970,1.008
59.000,1.011
59.030,1.006
59.060,1.007
59.090,1.008
59.120,1.006
59.150,1.010
59.180,1.007
59.210,1.007
59.240,1.003
59.270,1.004
59.300,1.008
59.330,1.006
59.360,1.007
59.390,1.003
59.420,1.005
59.450,1.008
59.480,1.005
59.510,1.009
59.540,1.003
59.570,1.005
59.600,1.004
59.630,1.009
59.660,1.008
59.690,1.003
59.720,1.004
59.750,1.007
59.780,1.006
59.810,1.004
59.840,1.006
59.870,1.008
59.900,1.009
59.930,1.008
59.960,1.008
59.990,1.009
60.020,1.002
60.050,1.004
60.080,1.009
60.110,1.003
60.140,1.009
60.170,1.009
60.200,1.006
60.230,1.005
60.260,1.001
60.290,1.005
60.320,1.005
60.350,1.009
60.380,1.004
60.410,1.007
60.440,1.007
60.470,1.005
60.500,1.006
60.530,1.008
60.560,1.008
60.590,1.008
60.620,1.005
60.650,1.009
60.680,1.011
60.710,1.004
60.740,1.006
60.770,1.008
60.800,1.008
60.830,1.003
60.860,1.001
60.890,1.008
60.920,1.006
60.950,1.004
60.980,1.003
61.010,1.007
61.040,1.004
61.070,1.010
61.100,1.009
61.130,1.005
61.160,1.004
61.190,1.001
61.220,1.005
61.250,1.010
61.280,1.009
61.310,1.012
61.340,1.008
61.370,1.005
61.400,1.003
61.430,0.997
61.460,1.021
61.490,1.023
61.520,0.995
61.550,0.998
61.580,1.007
61.610,0.998
61.640,1.006
61.670,1.015
61.700,1.010
61.730,1.000
61.760,1.000
61.790,0.998
61.820,0.995
61.850,1.009
61.880,1.010
61.910,1.018
61.940,1.015
61.970,1.012
62.000,1.010
62.030,1.008
62.060,1.015
62.090,1.021
62.120,1.018
62.150,1.013
62.180,1.013
62.210,1.022
62.240,1.019
62.270,1.008
62.300,1.005
62.330,1.037
62.360,1.003
62.390,0.988
62.420,0.996
62.450,1.021
62.480,1.034
62.510,1.033
62.540,1.040
62.570,1.014
62.600,0.979
62.630,0.971
62.660,0.982
62.690,0.994
62.720,0.991
62.750,1.004
62.780,1.016
62.810,1.012
62.840,1.014
62.870,1.023
62.900,1.013
62.930,1.019
62.960,1.026
62.990,1.023
63.020,1.020
63.050,1.022
63.080,1.018
63.110,1.004
63.140,1.007
63.170,1.009
63.200,1.005
63.230,0.996
63.260,1.002
63.290,1.004
63.320,1.007
63.350,1.003
63.380,1.006
63.410,1.001
63.440,1.010
63.470,1.008
63.500,1.009
63.530,1.011
63.560,1.015
63.590,1.009
63.620,1.007
63.650,1.012
63.680,1.010
63.710,1.002
63.740,1.000
63.770,1.004
63.800,1.002
63.830,1.000
63.860,1.003
63.890,1.002
63.920,1.006
63.950,1.007
63.980,1.009
64.010,1.007
64.040,1.004
64.070,1.003
64.100,1.008
64.130,1.009
64.160,1.011
64.190,1.007
64.220,1.015
64.250,1.004
64.280,1.010
64.310,1.008
64.340,1.004
64.370,1.006
64.400,1.005
64.430,1.011
64.460,1.003
64.490,1.000
64.520,1.001
64.550,1.004
64.580,1.009
64.610,1.009
64.640,1.012
64.670,1.010
64.700,1.008
64.730,1.006
64.760,1.009
64.790,1.006
64.820,1.009
64.850,1.013
64.880,1.010
64.910,1.008
64.940,1.014
64.970,1.011
65.000,1.004
65.030,1.007
65.060,1.014
65.090,1.006
65.120,1.005
65.150,1.013
65.180,1.011
65.210,1.008
65.240,1.008
65.270,1.012
65.300,1.012
65.330,1.004
65.360,1.012
65.390,1.010
65.420,1.011
65.450,1.014
65.480,1.009
65.510,1.008
65.540,1.011
65.570,1.008
65.600,1.011
65.630,1.010
65.660,1.007
65.690,1.008
65.720,1.003
65.750,1.012
65.780,1.016
65.810,1.003
65.840,1.012
65.870,1.012
65.900,1.007
65.930,1.008
65.960,1.005
65.990,1.010
66.020,1.012
66.050,1.014
66.080,1.011
66.110,1.006
66.140,1.006
66.170,1.008
66.200,1.005
66.230,1.006
66.260,1.009
66.290,1.009
66.320,1.008
66.350,1.012
66.380,1.012
66.410,1.008
66.440,1.003
66.470,1.009
66.500,1.009
66.530,1.008
66.560,1.002
66.590,1.007
66.620,1.009
66.650,1.008
66.680,1.005
66.710,1.004
66.740,1.009
66.770,1.014
66.800,1.007
66.830,1.008
66.860,1.005
66.890,1.008
66.920,1.006
66.950,1.007
66.980,1.006
67.010,1.009
67.040,1.016
67.070,1.006
67.100,1.005
67.130,0.996
67.160,1.009
67.190,1.014
67.220,1.015
67.250,1.002
67.280,1.002
67.310,1.011
67.340,1.013
67.370,1.013
67.400,1.008
67.430,1.011
67.460,1.003
67.490,1.004
67.520,1.009
67.550,1.008
67.580,1.009
67.610,1.014
67.640,1.006
67.670,1.005
67.700,1.010
67.730,1.013
67.760,1.010
67.790,1.010
67.820,1.007
67.850,1.011
67.880,1.002
67.910,1.013
67.940,1.011
67.970,1.010
68.000,1.004
68.030,1.006
68.060,1.011
68.090,1.008
68.120,1.008
68.150,1.009
68.180,1.005
68.210,1.006
68.240,1.013
68.270,1.010
68.300,1.015
68.330,1.004
68.360,1.006
68.390,1.005
68.420,1.010
68.450,1.014
68.480,1.010
68.510,1.010
68.540,1.008
68.570,1.008
68.600,1.007
68.630,1.001
68.660,1.012
68.690,1.004
68.720,1.011
68.750,1.012
68.780,1.005
68.810,1.005
68.840,1.006
68.870,1.005
68.900,1.010
68.930,1.010
68.960,1.006
68.990,1.007
69.020,1.011
69.050,1.010
69.080,1.008
69.110,1.003
69.140,1.007
69.170,1.010
69.200,1.012
69.230,1.009
69.260,1.010
69.290,1.015
69.320,1.010
69.350,1.004
69.380,1.015
69.410,1.009
69.440,1.009
69.470,1.008
69.500,1.008
69.530,1.010
69.560,1.007
69.590,1.009
69.620,1.008
69.650,1.008
69.680,1.004
69.710,1.007
69.740,1.014
69.770,1.011
69.800,1.006
69.830,1.007
69.860,1.006
69.890,1.004
69.920,1.010
69.950,1.009
69.980,1.008
70.010,1.008
70.040,1.010
70.070,1.011
70.100,1.000
70.130,1.011
70.160,1.012
70.190,1.009
70.220,1.010
70.250,1.003
70.280,1.008
70.310,1.006
70.340,1.002
70.370,1.010
70.400,1.011
70.430,1.001
70.460,1.008
70.490,1.008
70.520,1.006
70.550,1.007
70.580,1.011
70.610,1.006
70.640,1.005
70.670,1.012
70.700,1.011
70.730,1.012
70.760,1.009
70.790,1.010
70.820,1.007
70.850,1.004
70.880,1.008
70.910,1.011
70.940,1.011
70.970,1.005
71.000,1.009
71.030,1.008
71.060,1.013
71.090,1.004
71.120,1.012
71.150,1.008
71.180,1.010
71.210,1.009
71.240,1.013
71.270,1.007
71.300,1.009
71.330,1.003
71.360,1.007
71.390,1.010
71.420,1.010
71.450,1.011
71.480,1.013
71.510,1.017
71.540,1.010
71.570,1.011
71.600,1.013
71.630,1.011
71.660,1.002
71.690,1.008
71.720,1.009
71.750,1.010
71.780,1.009
71.810,1.012
71.840,1.014
71.870,1.006
71.900,1.011
71.930,1.010
71.960,1.011
71.990,1.006
72.020,1.010
72.050,1.007
72.080,1.011
72.110,1.013
72.140,1.011
72.170,1.007
72.200,1.007
72.230,1.013
72.260,1.004
72.290,1.008
72.320,1.011
72.350,1.009
72.380,1.012
72.410,1.003
72.440,1.009
72.470,1.008
72.500,1.009
72.530,1.006
72.560,1.008
72.590,1.005
72.620,1.008
72.650,1.010
72.680,1.010
72.710,1.011
72.740,1.010
72.770,1.007
72.800,1.009
72.830,1.011
72.860,1.011
72.890,1.009
72.920,1.010
72.950,1.009
72.980,1.007
73.010,1.013
73.040,1.014
73.070,1.003
73.100,1.008
73.130,1.013
73.160,1.005
73.190,1.007
73.220,1.012
73.250,1.007
73.280,1.011
73.310,1.009
73.340,1.010
73.370,1.012
73.400,1.012
73.430,1.010
73.460,1.008
73.490,1.010
73.520,1.007
73.550,1.005
73.580,1.012
73.610,1.014
73.640,1.012
73.670,1.009
73.700,1.009
73.730,1.008
73.760,1.010
73.790,1.011
73.820,1.003
73.850,1.009
73.880,1.008
73.910,1.008
73.940,1.007
73.970,1.008
74.000,1.006
74.030,1.005
74.060,1.006
74.090,1.010
74.120,1.007
74.150,1.011
74.180,1.004
74.210,1.006
74.240,1.005
74.270,1.006
74.300,1.011
74.330,1.011
74.360,1.011
74.390,1.005
74.420,1.009
74.450,1.013
74.480,1.013
74.510,1.013
74.540,1.005
74.570,1.010
74.600,1.010
74.630,1.009
74.660,1.009
74.690,1.021
74.720,1.015
74.750,1.004
74.780,1.007
74.810,1.011
74.840,1.007
74.870,1.011
74.900,1.014
74.930,1.009
74.960,1.005
74.990,1.007
75.020,1.011
75.050,1.011
75.080,1.009
75.110,1.006
75.140,1.006
75.170,1.012
75.200,1.011
75.230,1.014
75.260,1.010
75.290,1.008
75.320,1.008
75.350,1.014
75.380,1.007
75.410,1.007
75.440,1.009
75.470,1.007
75.500,1.008
75.530,1.009
75.560,1.017
75.590,1.010
75.620,1.005
75.650,1.010
75.680,1.013
75.710,1.007
75.740,1.008
75.770,1.010
75.800,1.008
75.830,1.010
75.860,1.012
75.890,1.011
75.920,1.008
75.950,1.008
75.980,1.010
76.010,1.016
76.040,1.006
76.070,1.008
76.100,1.015
76.130,1.005
76.160,1.010
76.190,1.009
76.220,1.008
76.250,1.012
76.280,1.011
76.310,1.016
76.340,1.009
76.370,1.013
76.400,1.006
76.430,1.005
76.460,1.007
76.490,1.005
76.520,1.010
76.550,1.009
76.580,1.015
76.610,1.012
76.640,1.012
76.670,1.008
76.700,1.011
76.730,1.012
76.760,1.012
76.790,1.004
76.820,1.009
76.850,1.016
76.880,1.010
76.910,1.006
76.940,1.015
76.970,1.009
77.000,1.007
77.030,1.013
77.060,1.010
77.090,1.003
77.120,1.006
77.150,1.003
77.180,1.010
77.210,1.008
77.240,1.009
77.270,1.010
77.300,1.012
77.330,1.018
77.360,1.013
77.390,1.010
77.420,1.008
77.450,1.010
77.480,1.009
77.510,1.013
77.540,1.008
77.570,1.007
77.600,1.007
77.630,1.011
77.660,1.009
77.690,1.009
77.720,1.010
77.750,1.007
77.780,1.009
77.810,1.012
77.840,1.016
77.870,1.008
77.900,1.006
77.930,1.008
77.960,1.007
77.990,1.005
78.020,1.008
78.050,1.005
78.080,1.010
78.110,1.015
78.140,1.012
78.170,1.009
78.200,1.008
78.230,1.010
78.260,1.010
78.290,1.012
78.320,1.012
78.350,1.005
78.380,1.009
78.410,1.015
78.440,1.005
78.470,1.006
78.500,1.009
78.530,1.006
78.560,1.009
78.590,1.012
78.620,1.015
78.650,1.005
78.680,1.009
78.710,1.011
78.740,1.006
78.770,1.009
78.800,1.008
78.830,1.008
78.860,1.015
78.890,1.006
78.920,1.014
78.950,1.012
78.980,1.009
79.010,1.008
79.040,1.006
79.070,1.006
79.100,1.001
79.130,1.010
79.160,1.009
79.190,1.013
79.220,1.012
79.250,1.008
79.280,1.009
79.310,1.008
79.340,1.008
79.370,1.014
79.400,1.013
79.430,1.007
79.460,1.006
79.490,1.004
79.520,1.009
79.550,1.011
79.580,1.011
79.610,1.009
79.640,1.011
79.670,1.011
79.700,1.010
79.730,1.010
79.760,1.009
79.790,1.010
79.820,1.010
79.850,1.009
79.880,1.003
79.910,1.011
79.940,1.008
79.970,1.010
80.000,1.008
80.030,1.004
80.060,1.009
80.090,1.006
80.120,1.006
80.150,1.011
80.180,1.006
80.210,1.008
80.240,1.008
80.270,1.013
80.300,1.011
80.330,1.007
80.360,1.008
80.390,1.009
80.420,1.009
80.450,1.010
80.480,1.011
80.510,1.011
80.540,1.008
80.570,1.005
80.600,1.008
80.630,1.007
80.660,1.012
80.690,1.001
80.720,1.010
80.750,1.007
80.780,1.010
80.810,1.008
80.840,1.005
80.870,1.011
80.900,1.007
80.930,1.005
80.960,1.009
80.990,1.003
81.020,1.003
81.050,1.007
81.080,1.015
81.110,1.009
81.140,1.007
81.170,1.004
81.200,1.008
81.230,1.010
81.260,1.013
81.290,1.010
81.320,1.008
81.350,1.007
81.380,1.011
81.410,1.009
81.440,1.010
81.470,1.009
81.500,1.012
81.530,1.002
81.560,1.010
81.590,1.014
81.620,1.005
81.650,1.004
81.680,1.005
81.710,1.007
81.740,1.009
81.770,1.007
81.800,1.008
81.830,1.008
81.860,1.009
81.890,1.007
81.920,1.008
81.950,1.009
81.980,1.011
82.010,1.003
82.040,1.011
82.070,1.014
82.100,1.011
82.130,1.007
82.160,1.008
82.190,1.009
82.220,1.006
82.250,1.014
82.280,1.012
82.310,1.004
82.340,1.012
82.370,1.015
82.400,1.007
82.430,1.005
82.460,1.009
82.490,1.008
82.520,1.008
82.550,1.012
82.580,1.010
82.610,1.005
82.640,1.008
82.670,1.012
82.700,1.012
82.730,1.010
82.760,1.008
82.790,1.009
82.820,1.012
82.850,1.009
82.880,1.009
82.910,1.005
82.940,1.006
82.970,1.004
83.000,1.009
83.030,1.013
83.060,1.010
83.090,1.008
83.120,1.006
83.150,1.011
83.180,1.007
83.210,1.007
83.240,1.011
83.270,1.010
83.300,1.004
83.330,1.013
83.360,1.015
83.390,1.008
83.420,1.007
83.450,1.009
83.480,1.007
83.510,1.006
83.540,1.006
83.570,1.007
83.600,1.013
83.630,1.014
83.660,1.009
83.690,1.007
83.720,1.006
83.750,1.008
83.780,1.007
83.810,1.008
83.840,1.013
83.870,1.001
83.900,1.007
83.930,1.010
83.960,1.008
83.990,1.008
84.020,1.008
84.050,1.003
84.080,1.003
84.110,1.014
84.140,1.013
84.170,1.011
84.200,1.008
84.230,1.011
84.260,1.011
84.290,1.008
84.320,1.010
84.350,1.006
84.380,1.006
84.410,1.009
84.440,1.009
84.470,1.009
84.500,1.006
84.530,1.009
84.560,1.010
84.590,1.013
84.620,1.005
84.650,1.005
84.680,1.013
84.710,1.009
84.740,1.008
84.770,1.011
84.800,1.008
84.830,1.011
84.860,1.013
84.890,1.013
84.920,1.006
84.950,0.999
84.980,1.017
85.010,1.010
85.040,1.007
85.070,1.006
85.100,1.010
85.130,1.013
85.160,1.012
85.190,1.007
85.220,1.005
85.250,1.010
85.280,1.007
85.310,1.016
85.340,1.010
85.370,1.007
85.400,1.008
85.430,1.014
85.460,1.010
85.490,1.008
85.520,1.008
85.550,1.006
85.580,1.004
85.610,1.010
85.640,1.012
85.670,1.010
85.700,1.003
85.730,1.008
85.760,1.005
85.790,1.007
85.820,1.004
85.850,1.010
85.880,1.010
85.910,1.013
85.940,1.011
85.970,1.009
86.000,1.008
86.030,1.009
86.060,1.010
86.090,1.014
86.120,1.002
86.150,1.006
86.180,1.010
86.210,1.007
86.240,1.005
86.270,1.008
86.300,1.006
86.330,1.010
86.360,1.012
86.390,1.013
86.420,1.010
86.450,1.010
86.480,1.009
86.510,1.006
86.540,1.005
86.570,1.004
86.600,1.009
86.630,1.010
86.660,1.013
86.690,1.006
86.720,1.020
86.750,1.005
86.780,1.011
86.810,1.014
86.840,1.007
86.870,1.004
86.900,1.012
86.930,1.010
86.960,1.006
86.990,1.008
87.020,1.008
87.050,1.008
87.080,1.013
87.110,1.015
87.140,1.008
87.170,1.007
87.200,1.010
87.230,1.008
87.260,1.006
87.290,1.006
87.320,1.006
87.350,1.010
87.380,1.007
87.410,1.007
87.440,1.004
87.470,1.009
87.500,1.001
87.530,1.008
87.560,1.010
87.590,1.009
87.620,1.006
87.650,1.008
87.680,1.006
87.710,1.008
87.740,1.007
87.770,1.013
87.800,1.012
87.830,1.006
87.860,1.007
87.890,1.011
87.920,1.009
87.950,1.008
87.980,1.003
88.010,1.004
88.040,1.007
88.070,1.005
88.100,1.011
88.130,1.008
88.160,1.008
88.190,1.010
88.220,1.003
88.250,1.007
88.280,1.004
88.310,1.010
88.340,1.006
88.370,1.013
88.400,1.005
88.430,1.001
88.460,1.009
88.490,1.013
88.520,1.013
88.550,1.009
88.580,1.011
88.610,1.005
88.640,1.008
88.670,1.007
88.700,1.014
88.730,1.007
88.760,1.009
88.790,1.007
88.820,1.009
88.850,1.008
88.880,1.007
88.910,1.005
88.940,1.008
88.970,1.015
89.000,1.009
89.030,1.010
89.060,1.009
89.090,1.007
89.120,1.008
89.150,1.009
89.180,1.013
89.210,1.012
89.240,1.007
89.270,1.010
89.300,1.007
89.330,1.008
89.360,1.009
89.390,1.009
89.420,1.007
89.450,1.006
89.480,1.012
89.510,1.010
89.540,1.010
89.570,1.004
89.600,1.014
89.630,1.007
89.660,1.011
89.690,1.009
89.720,0.999
89.750,1.010
89.780,1.007
89.810,1.007
89.840,1.005
89.870,1.009
89.900,1.009
89.930,1.006
89.960,1.010
89.990,1.004
90.020,1.007
90.050,1.009
90.080,1.005
90.110,1.008
90.140,1.006
90.170,1.011
90.200,1.009
90.230,1.004
90.260,1.006
90.290,1.005
90.320,1.014
90.350,1.003
90.380,1.005
90.410,1.010
90.440,1.003
90.470,1.005
90.500,1.010
90.530,1.004
90.560,1.007
90.590,1.013
90.620,1.011
90.650,1.009
90.680,1.013
90.710,1.007
90.740,1.009
90.770,1.012
90.800,1.007
90.830,1.005
90.860,1.010
90.890,1.012
90.920,1.008
90.950,1.006
90.980,1.008
91.010,1.007
91.040,1.016
91.070,1.004
91.100,1.012
91.130,1.005
91.160,1.003
91.190,1.014
91.220,1.005
91.250,1.008
91.280,1.007
91.310,1.007
91.340,1.009
91.370,1.007
91.400,1.007
91.430,1.003
91.460,1.012
91.490,1.005
91.520,1.008
91.550,1.004
91.580,1.005
91.610,1.007
91.640,1.011
91.670,1.009
91.700,1.009
91.730,1.007
91.760,1.011
91.790,1.011
91.820,1.010
91.850,1.009
91.880,1.008
91.910,1.009
91.940,1.007
91.970,1.007
92.000,1.008
92.030,1.007
92.060,1.008
92.090,1.005
92.120,1.013
92.150,1.009
92.180,1.016
92.210,1.010
92.240,1.003
92.270,1.005
92.300,1.009
92.330,1.003
92.360,1.011
92.390,1.012
92.420,1.007
92.450,1.008
92.480,1.004
92.510,1.010
92.540,1.011
92.570,1.010
92.600,1.011
92.630,1.008
92.660,1.006
92.690,1.011
92.720,1.015
92.750,1.008
92.780,1.009
92.810,1.010
92.840,1.013
92.870,1.007
92.900,1.003
92.930,1.008
92.960,1.008
92.990,1.006
93.020,1.006
93.050,1.009
93.080,1.009
93.110,1.011
93.140,1.012
93.170,1.011
93.200,1.007
93.230,1.009
93.260,1.008
93.290,1.006
93.320,1.005
93.350,1.009
93.380,1.014
93.410,1.006
93.440,1.008
93.470,1.010
93.500,1.008
93.530,1.004
93.560,1.009
93.590,1.014
93.620,1.011
93.650,1.009
93.680,1.008
93.710,1.005
93.740,1.005
93.770,1.008
93.800,1.010
93.830,1.009
93.860,1.013
93.890,1.009
93.920,1.010
93.950,1.008
93.980,1.016
94.010,1.010
94.040,1.008
94.070,1.006
94.100,1.010
94.130,1.010
94.160,1.009
94.190,1.014
94.220,1.007
94.250,1.007
94.280,1.009
94.310,1.013
94.340,1.007
94.370,1.010
94.400,1.006
94.430,1.006
94.460,1.005
94.490,1.009
94.520,1.006
94.550,1.011
94.580,1.011
94.610,1.009
94.640,1.008
94.670,1.011
94.700,1.011
94.730,1.010
94.760,1.006
94.790,1.007
94.820,1.006
94.850,1.007
94.880,1.002
94.910,1.006
94.940,1.006
94.970,1.010
95.000,1.009
95.030,1.012
95.060,1.009
95.090,1.010
95.120,1.009
95.150,1.007
95.180,1.003
95.210,1.005
95.240,1.008
95.270,1.008
95.300,1.010
95.330,1.011
95.360,1.010
95.390,1.012
95.420,1.007
95.450,1.003
95.480,1.009
95.510,1.010
95.540,1.006
95.570,1.010
95.600,1.009
95.630,1.007
95.660,1.007
95.690,1.007
95.720,1.014
95.750,1.007
95.780,1.011
95.810,1.013
95.840,1.011
95.870,1.005
95.900,1.008
95.930,1.005
95.960,1.004
95.990,1.009
96.020,1.012
96.050,1.010
96.080,1.015
96.110,1.004
96.140,1.005
96.170,1.007
96.200,1.010
96.230,1.010
96.260,1.007
96.290,1.007
96.320,1.008
96.350,1.007
96.380,1.008
96.410,1.007
96.440,1.008
96.470,1.005
96.500,1.009
96.530,1.005
96.560,1.007
96.590,1.007
96.620,1.008
96.650,1.009
96.680,1.008
96.710,1.010
96.740,1.009
96.770,1.009
96.800,1.004
96.830,1.012
96.860,1.004
96.890,1.011
96.920,1.012
96.950,1.001
96.980,1.006
97.010,1.010
97.040,1.009
97.070,1.007
97.100,1.006
97.130,1.004
97.160,1.006
97.190,1.013
97.220,1.008
97.250,1.009
97.280,1.004
97.310,1.004
97.340,1.007
97.370,1.011
97.400,1.010
97.430,1.010
97.460,1.008
97.490,1.007
97.520,1.011
97.550,1.009
97.580,1.002
97.610,1.010
97.640,1.012
97.670,1.008
97.700,1.006
97.730,1.010
97.760,1.004
97.790,1.005
97.820,1.007
97.850,1.009
97.880,1.009
97.910,1.015
97.940,1.010
97.970,1.007
98.000,1.007
98.030,1.007
98.060,1.007
98.090,1.006
98.120,1.008
98.150,1.015
98.180,1.009
98.210,1.009
98.240,1.008
98.270,1.006
98.300,1.009
98.330,1.009
98.360,1.009
98.390,1.010
98.420,1.006
98.450,1.008
98.480,1.006
98.510,1.009
98.540,1.008
98.570,1.011
98.600,1.009
98.630,1.007
98.660,1.008
98.690,1.008
98.720,1.006
98.750,1.007
98.780,1.010
98.810,1.013
98.840,1.010
98.870,1.011
98.900,1.008
98.930,1.012
98.960,1.010
98.990,1.003
99.020,1.007
99.050,1.013
99.080,1.009
99.110,1.004
99.140,1.007
99.170,1.014
99.200,1.007
99.230,1.009
99.260,1.013
99.290,1.008
99.320,1.010
99.350,1.010
99.380,1.004
99.410,1.008
99.440,1.004
99.470,1.007
99.500,1.008
99.530,1.012
99.560,1.008
99.590,1.008
99.620,1.006
99.650,1.012
99.680,1.005
99.710,1.003
99.740,1.008
99.770,1.016
99.800,1.004
99.830,1.005
99.860,1.009
99.890,1.008
99.920,1.009
99.950,1.011
99.980,1.011
100.010,1.011
100.040,1.005
100.070,1.006
100.100,1.006
100.130,1.006
100.160,1.008
100.190,1.006
100.220,1.012
100.250,1.010
100.280,1.009
100.310,1.007
100.340,1.008
100.370,1.010
100.400,1.004
100.430,1.010
100.460,1.004
100.490,1.011
100.520,1.010
100.550,1.006
100.580,1.008
100.610,1.005
100.640,1.007
100.670,1.009
100.700,1.010
100.730,1.004
100.760,1.008
100.790,1.011
100.820,1.008
100.850,1.005
100.880,1.009
100.910,1.008
100.940,1.010
100.970,1.008
101.000,1.009
101.030,1.008
101.060,1.008
101.090,1.008
101.120,1.008
101.150,1.008
101.180,1.004
101.210,1.007
101.240,1.012
101.270,1.008
101.300,1.007
101.330,1.003
101.360,1.006
101.390,1.008
101.420,1.007
101.450,1.008
101.480,1.012
101.510,1.012
101.540,1.008
101.570,1.000
101.600,1.007
101.630,1.007
101.660,1.007
101.690,1.009
101.720,1.013
101.750,1.010
101.780,1.004
101.810,1.008
101.840,1.008
101.870,1.008
101.900,1.003
101.930,1.008
101.960,1.006
101.990,1.003
102.020,1.004
102.050,1.009
102.080,1.007
102.110,1.009
102.140,1.005
102.170,1.005
102.200,1.008
102.230,1.010
102.260,1.009
102.290,1.008
102.320,1.003
102.350,1.003
102.380,1.004
102.410,1.011
102.440,1.012
102.470,1.012
102.500,1.005
102.530,1.007
102.560,1.014
102.590,1.005
102.620,1.010
102.650,1.008
102.680,1.010
102.710,1.010
102.740,1.004
102.770,1.009
102.800,1.007
102.830,1.007
102.860,1.012
102.890,1.009
102.920,1.005
102.950,1.005
102.980,1.008
103.010,1.010
103.040,1.010
103.070,1.007
103.100,1.004
103.130,1.006
103.160,1.012
103.190,1.009
103.220,1.009
103.250,1.007
103.280,1.007
103.310,1.007
103.340,1.008
103.370,1.013
103.400,1.002
103.430,1.002
103.460,1.011
103.490,1.005
103.520,1.007
103.550,1.010
103.580,1.007
103.610,1.008
103.640,1.010
103.670,1.012
103.700,1.008
103.730,1.007
103.760,1.012
103.790,1.005
103.820,1.005
103.850,1.008
103.880,1.008
103.910,1.008
103.940,1.009
103.970,1.012
104.000,1.006
104.030,1.006
104.060,1.001
104.090,1.002
104.120,1.009
104.150,1.011
104.180,1.003
104.210,1.015
104.240,1.018
104.270,1.007
104.300,1.009
104.330,1.014
104.360,1.012
104.390,1.002
104.420,1.003
104.450,1.014
104.480,1.005
104.510,0.996
104.540,1.005
104.570,1.011
104.600,1.006
104.630,1.016
104.660,1.012
104.690,1.012
104.720,1.017
104.750,1.015
104.780,1.009
104.810,1.020
104.840,1.024
104.870,1.020
104.900,1.021
104.930,1.017
104.960,1.014
104.990,1.011
105.020,1.010
105.050,1.013
105.080,1.012
105.110,1.007
105.140,1.010
105.170,1.010
105.200,1.022
105.230,1.018
105.260,1.013
105.290,1.016
105.320,1.013
105.350,1.012
105.380,1.012
105.410,1.019
105.440,1.014
105.470,1.012
105.500,1.014
105.530,1.013
105.560,1.011
105.590,1.015
105.620,1.018
105.650,1.019
105.680,1.007
105.710,1.006
105.740,1.008
105.770,1.018
105.800,1.007
105.830,1.006
105.860,1.017
105.890,1.006
105.920,1.008
105.950,1.015
105.980,1.020
106.010,1.011
106.040,1.012
106.070,1.008
106.100,1.012
106.130,1.015
106.160,1.010
106.190,1.006
106.220,1.009
106.250,1.014
106.280,1.015
106.310,1.008
106.340,1.008
106.370,1.011
106.400,1.013
106.430,0.999
106.460,1.003
106.490,1.009
106.520,1.015
106.550,1.007
106.580,1.003
106.610,1.008
106.640,1.015
106.670,1.006
106.700,1.007
106.730,1.004
106.760,1.014
106.790,1.006
106.820,1.008
106.850,1.002
106.880,1.006
106.910,1.006
106.940,1.006
106.970,1.004
107.000,0.984
107.030,1.008
107.060,1.012
107.090,1.010
107.120,1.007
107.150,1.008
107.180,1.007
107.210,1.012
107.240,1.004
107.270,1.011
107.300,1.010
107.330,1.008
107.360,1.005
107.390,1.007
107.420,1.010
