df_hash,22ZHK4.L745P3
55.500,0.954
55.530,0.959
55.560,0.959
55.590,0.944
55.620,0.947
55.650,0.963
55.680,0.958
55.710,0.953
55.740,0.946
55.770,0.954
55.800,0.953
55.830,0.950
55.860,0.954
55.890,0.957
55.920,0.958
55.950,0.958
55.980,0.950
56.010,0.952
56.040,0.952
56.070,0.959
56.100,0.950
56.130,0.959
56.160,0.958
56.190,0.952
56.220,0.957
56.250,0.956
56.280,0.953
56.310,0.954
56.340,0.956
56.370,0.961
56.400,0.952
56.430,0.954
56.460,0.954
56.490,0.959
56.520,0.957
56.550,0.954
56.580,0.954
56.610,0.958
56.640,0.953
56.670,0.950
56.700,0.952
56.730,0.954
56.760,0.959
56.790,0.958
56.820,0.960
56.850,0.957
56.880,0.955
56.910,0.950
56.940,0.948
56.970,0.956
57.000,0.957
57.030,0.951
57.060,0.953
57.090,0.957
57.120,0.960
57.150,0.952
57.180,0.958
57.210,0.950
57.240,0.945
57.270,0.952
57.300,0.958
57.330,0.958
57.360,0.956
57.390,0.953
57.420,0.950
57.450,0.955
57.480,0.956
57.510,0.957
57.540,0.958
57.570,0.955
57.600,0.954
57.630,0.954
57.660,0.954
57.690,0.950
57.720,0.958
57.750,0.952
57.780,0.950
57.810,0.960
57.840,0.958
57.870,0.953
57.900,0.957
57.930,0.959
57.960,0.953
57.990,0.951
58.020,0.953
58.050,0.947
58.080,0.962
58.110,0.961
58.140,0.955
58.170,0.953
58.200,0.952
58.230,0.952
58.260,0.953
58.290,0.958
58.320,0.959
58.350,0.957
58.380,0.950
58.410,0.954
58.440,0.959
58.470,0.954
58.500,0.947
58.530,0.955
58.560,0.955
58.590,0.961
58.620,0.954
58.650,0.957
58.680,0.953
58.710,0.958
58.740,0.957
58.770,0.949
58.800,0.957
58.830,0.957
58.860,0.949
58.890,0.954
58.920,0.960
58.950,0.955
58.980,0.957
59.010,0.955
59.040,0.952
59.070,0.951
59.100,0.953
59.130,0.945
59.160,0.952
59.190,0.966
59.220,0.962
59.250,0.950
59.280,0.955
59.310,0.951
59.340,0.953
59.370,0.957
59.400,0.958
59.430,0.957
59.460,0.955
59.490,0.957
59.520,0.953
59.550,0.952
59.580,0.954
59.610,0.952
59.640,0.959
59.670,0.962
59.700,0.954
59.730,0.959
59.760,0.955
59.790,0.957
59.820,0.952
59.850,0.958
59.880,0.953
59.910,0.955
59.940,0.956
59.970,0.959
60.000,0.953
60.030,0.950
60.060,0.952
60.090,0.955
60.120,0.960
60.150,0.959
60.180,0.956
60.210,0.956
60.240,0.956
60.270,0.953
60.300,0.955
60.330,0.954
60.360,0.954
60.390,0.965
60.420,0.959
60.450,0.956
60.480,0.955
60.510,0.952
60.540,0.949
60.570,0.955
60.600,0.954
60.630,0.959
60.660,0.958
60.690,0.957
60.720,0.952
60.750,0.952
60.780,0.947
60.810,0.957
60.840,0.959
60.870,0.953
60.900,0.949
60.930,0.953
60.960,0.957
60.990,0.960
61.020,0.955
61.050,0.951
61.080,0.953
61.110,0.963
61.140,0.962
61.170,0.951
61.200,0.953
61.230,0.955
61.260,0.951
61.290,0.953
61.320,0.957
61.350,0.957
61.380,0.958
61.410,0.957
61.440,0.956
61.470,0.951
61.500,0.953
61.530,0.960
61.560,0.958
61.590,0.954
61.620,0.956
61.650,0.962
61.680,0.953
61.710,0.953
61.740,0.953
61.770,0.955
61.800,0.958
61.830,0.959
61.860,0.956
61.890,0.958
61.920,0.957
61.950,0.949
61.980,0.955
62.010,0.955
62.040,0.953
62.070,0.959
62.100,0.956
62.130,0.956
62.160,0.949
62.190,0.951
62.220,0.958
62.250,0.956
62.280,0.952
62.310,0.957
62.340,0.952
62.370,0.951
62.400,0.955
62.430,0.953
62.460,0.951
62.490,0.963
62.520,0.965
62.550,0.955
62.580,0.956
62.610,0.955
62.640,0.952
62.670,0.953
62.700,0.957
62.730,0.958
62.760,0.960
62.790,0.954
62.820,0.957
62.850,0.951
62.880,0.951
62.910,0.959
62.940,0.958
62.970,0.952
63.000,0.957
63.030,0.955
63.060,0.954
63.090,0.958
63.120,0.954
63.150,0.951
63.180,0.962
63.210,0.960
63.240,0.955
63.270,0.956
63.300,0.952
63.330,0.950
63.360,0.953
63.390,0.957
63.420,0.958
63.450,0.955
63.480,0.960
63.510,0.960
63.540,0.949
63.570,0.951
63.600,0.959
63.630,0.955
63.660,0.952
63.690,0.960
63.720,0.960
63.750,0.951
63.780,0.954
63.810,0.958
63.840,0.952
63.870,0.959
63.900,0.959
63.930,0.953
63.960,0.956
63.990,0.956
64.020,0.950
64.050,0.958
64.080,0.959
64.110,0.958
64.140,0.954
64.170,0.959
64.200,0.952
64.230,0.954
64.260,0.954
64.290,0.958
64.320,0.960
64.350,0.956
64.380,0.952
64.410,0.958
64.440,0.955
64.470,0.953
64.500,0.952
64.530,0.952
64.560,0.956
64.590,0.965
64.620,0.954
64.650,0.955
64.680,0.957
64.710,0.955
64.740,0.950
64.770,0.955
64.800,0.958
64.830,0.956
64.860,0.961
64.890,0.959
64.920,0.955
64.950,0.947
64.980,0.954
65.010,0.961
65.040,0.962
65.070,0.949
65.100,0.954
65.130,0.958
65.160,0.955
65.190,0.952
65.220,0.952
65.250,0.957
65.280,0.962
65.310,0.956
65.340,0.953
65.370,0.958
65.400,0.958
65.430,0.956
65.460,0.956
65.490,0.960
65.520,0.955
65.550,0.959
65.580,0.957
65.610,0.957
65.640,0.949
65.670,0.950
65.700,0.956
65.730,0.957
65.760,0.957
65.790,0.954
65.820,0.957
65.850,0.956
65.880,0.955
65.910,0.955
65.940,0.954
65.970,0.958
66.000,0.957
66.030,0.953
66.060,0.959
66.090,0.956
66.120,0.952
66.150,0.953
66.180,0.957
66.210,0.961
66.240,0.956
66.270,0.959
66.300,0.950
66.330,0.952
66.360,0.960
66.390,0.958
66.420,0.952
66.450,0.958
66.480,0.958
66.510,0.953
66.540,0.953
66.570,0.956
66.600,0.957
66.630,0.961
66.660,0.955
66.690,0.955
66.720,0.958
66.750,0.958
66.780,0.952
66.810,0.954
66.840,0.958
66.870,0.956
66.900,0.956
66.930,0.960
66.960,0.956
66.990,0.955
67.020,0.950
67.050,0.952
67.080,0.965
67.110,0.958
67.140,0.951
67.170,0.956
67.200,0.954
67.230,0.956
67.260,0.952
67.290,0.948
67.320,0.952
67.350,0.965
67.380,0.959
67.410,0.955
67.440,0.950
67.470,0.957
67.500,0.953
67.530,0.958
67.560,0.961
67.590,0.960
67.620,0.957
67.650,0.952
67.680,0.956
67.710,0.949
67.740,0.958
67.770,0.962
67.800,0.955
67.830,0.952
67.860,0.956
67.890,0.954
67.920,0.956
67.950,0.957
67.980,0.949
68.010,0.958
68.040,0.959
68.070,0.956
68.100,0.959
68.130,0.958
68.160,0.957
68.190,0.954
68.220,0.956
68.250,0.958
68.280,0.957
68.310,0.958
68.340,0.958
68.370,0.952
68.400,0.956
68.430,0.956
68.460,0.958
68.490,0.962
68.520,0.953
68.550,0.953
68.580,0.960
68.610,0.956
68.640,0.953
68.670,0.954
68.700,0.951
68.730,0.955
68.760,0.964
68.790,0.957
68.820,0.953
68.850,0.953
68.880,0.956
68.910,0.954
68.940,0.953
68.970,0.960
69.000,0.959
69.030,0.958
69.060,0.958
69.090,0.957
69.120,0.956
69.150,0.960
69.180,0.959
69.210,0.959
69.240,0.951
69.270,0.955
69.300,0.955
69.330,0.954
69.360,0.956
69.390,0.950
69.420,0.951
69.450,0.961
69.480,0.955
69.510,0.957
69.540,0.960
69.570,0.954
69.600,0.953
69.630,0.955
69.660,0.957
69.690,0.961
69.720,0.959
69.750,0.959
69.780,0.949
69.810,0.955
69.840,0.957
69.870,0.960
69.900,0.958
69.930,0.956
69.960,0.949
69.990,0.957
70.020,0.954
70.050,0.958
70.080,0.954
70.110,0.950
70.140,0.958
70.170,0.966
70.200,0.960
70.230,0.958
70.260,0.955
70.290,0.955
70.320,0.957
70.350,0.957
70.380,0.958
70.410,0.957
70.440,0.957
70.470,0.961
70.500,0.954
70.530,0.955
70.560,0.956
70.590,0.955
70.620,0.959
70.650,0.963
70.680,0.951
70.710,0.955
70.740,0.959
70.770,0.954
70.800,0.952
70.830,0.952
70.860,0.955
70.890,0.962
70.920,0.960
70.950,0.957
70.980,0.958
71.010,0.955
71.040,0.957
71.070,0.957
71.100,0.960
71.130,0.957
71.160,0.958
71.190,0.959
71.220,0.955
71.250,0.956
71.280,0.952
71.310,0.958
71.340,0.966
71.370,0.961
71.400,0.945
71.430,0.948
71.460,0.956
71.490,0.956
71.520,0.958
71.550,0.960
71.580,0.954
71.610,0.956
71.640,0.958
71.670,0.958
71.700,0.957
71.730,0.960
71.760,0.958
71.790,0.954
71.820,0.961
71.850,0.955
71.880,0.958
71.910,0.959
71.940,0.957
71.970,0.949
72.000,0.956
72.030,0.957
72.060,0.961
72.090,0.960
72.120,0.960
72.150,0.952
72.180,0.956
72.210,0.954
72.240,0.954
72.270,0.959
72.300,0.953
72.330,0.958
72.360,0.958
72.390,0.957
72.420,0.954
72.450,0.959
72.480,0.955
72.510,0.958
72.540,0.958
72.570,0.959
72.600,0.960
72.630,0.955
72.660,0.953
72.690,0.956
72.720,0.958
72.750,0.958
72.780,0.962
72.810,0.959
72.840,0.955
72.870,0.956
72.900,0.956
72.930,0.956
72.960,0.958
72.990,0.956
73.020,0.954
73.050,0.961
73.080,0.959
73.110,0.956
73.140,0.957
73.170,0.954
73.200,0.955
73.230,0.955
73.260,0.958
73.290,0.958
73.320,0.959
73.350,0.959
73.380,0.954
73.410,0.956
73.440,0.948
73.470,0.955
73.500,0.961
73.530,0.956
73.560,0.954
73.590,0.956
73.620,0.957
73.650,0.952
73.680,0.955
73.710,0.955
73.740,0.953
73.770,0.965
73.800,0.961
73.830,0.951
73.860,0.959
73.890,0.958
73.920,0.953
73.950,0.953
73.980,0.959
74.010,0.961
74.040,0.960
74.070,0.956
74.100,0.956
74.130,0.951
74.160,0.955
74.190,0.958
74.220,0.958
74.250,0.953
74.280,0.956
74.310,0.956
74.340,0.955
74.370,0.957
74.400,0.956
74.430,0.953
74.460,0.963
74.490,0.966
74.520,0.963
74.550,0.955
74.580,0.956
74.610,0.953
74.640,0.949
74.670,0.951
74.700,0.950
74.730,0.957
74.760,0.957
74.790,0.964
74.820,0.963
74.850,0.970
74.880,0.963
74.910,0.956
74.940,0.968
74.970,0.953
75.000,0.952
75.030,0.954
75.060,0.951
75.090,0.948
75.120,0.961
75.150,0.943
75.180,0.944
75.210,0.948
75.240,0.943
75.270,0.937
75.300,0.946
75.330,0.955
75.360,0.952
75.390,0.942
75.420,0.959
75.450,0.948
75.480,0.939
75.510,0.945
75.540,0.949
75.570,0.929
75.600,0.964
75.630,0.966
75.660,0.952
75.690,0.962
75.720,0.940
75.750,0.939
75.780,0.965
75.810,0.965
75.840,0.960
75.870,0.964
75.900,0.955
75.930,0.955
75.960,0.953
75.990,0.953
76.020,0.955
76.050,0.948
76.080,0.944
76.110,0.955
76.140,0.956
76.170,0.948
76.200,0.955
76.230,0.945
76.260,0.952
76.290,0.956
76.320,0.961
76.350,0.950
76.380,0.939
76.410,0.949
76.440,0.949
76.470,0.945
76.500,0.953
76.530,0.951
76.560,0.961
76.590,0.953
76.620,0.951
76.650,0.949
76.680,0.953
76.710,0.950
76.740,0.971
76.770,0.977
76.800,0.963
76.830,0.949
76.860,0.947
76.890,0.949
76.920,0.956
76.950,0.956
76.980,0.959
77.010,0.951
77.040,0.949
77.070,0.941
77.100,0.956
77.130,0.951
77.160,0.951
77.190,0.951
77.220,0.951
77.250,0.946
77.280,0.948
77.310,0.950
77.340,0.947
77.370,0.953
77.400,0.945
77.430,0.942
77.460,0.941
77.490,0.952
77.520,0.962
77.550,0.961
77.580,0.954
77.610,0.935
77.640,0.952
77.670,0.949
77.700,0.947
77.730,0.960
77.760,0.964
77.790,0.950
77.820,0.941
77.850,0.947
77.880,0.957
77.910,0.947
77.940,0.953
77.970,0.957
78.000,0.957
78.030,0.959
78.060,0.950
78.090,0.953
78.120,0.948
78.150,0.952
78.180,0.962
78.210,0.960
78.240,0.968
78.270,0.968
78.300,0.951
78.330,0.958
78.360,0.965
78.390,0.954
78.420,0.977
78.450,0.964
78.480,0.956
78.510,0.949
78.540,0.952
78.570,0.955
78.600,0.952
78.630,0.959
78.660,0.960
78.690,0.953
78.720,0.954
78.750,0.960
78.780,0.959
78.810,0.956
78.840,0.961
78.870,0.961
78.900,0.959
78.930,0.956
78.960,0.960
78.990,0.964
79.020,0.955
79.050,0.957
79.080,0.962
79.110,0.961
79.140,0.956
79.170,0.953
79.200,0.955
79.230,0.951
79.260,0.963
79.290,0.961
79.320,0.957
79.350,0.957
79.380,0.955
79.410,0.952
79.440,0.957
79.470,0.963
79.500,0.957
79.530,0.955
79.560,0.957
79.590,0.953
79.620,0.957
79.650,0.960
79.680,0.958
79.710,0.958
79.740,0.962
79.770,0.956
79.800,0.957
79.830,0.957
79.860,0.955
79.890,0.961
79.920,0.959
79.950,0.954
79.980,0.957
80.010,0.961
80.040,0.960
80.070,0.954
80.100,0.957
80.130,0.959
80.160,0.959
80.190,0.958
80.220,0.957
80.250,0.954
80.280,0.959
80.310,0.958
80.340,0.958
80.370,0.954
80.400,0.958
80.430,0.957
80.460,0.955
80.490,0.957
80.520,0.954
80.550,0.962
80.580,0.958
80.610,0.956
80.640,0.955
80.670,0.958
80.700,0.957
80.730,0.957
80.760,0.958
80.790,0.957
80.820,0.957
80.850,0.958
80.880,0.954
80.910,0.957
80.940,0.951
80.970,0.957
81.000,0.963
81.030,0.959
81.060,0.954
81.090,0.955
81.120,0.960
81.150,0.953
81.180,0.957
81.210,0.955
81.240,0.955
81.270,0.961
81.300,0.957
81.330,0.957
81.360,0.957
81.390,0.955
81.420,0.957
81.450,0.955
81.480,0.961
81.510,0.958
81.540,0.958
81.570,0.963
81.600,0.961
81.630,0.951
81.660,0.956
81.690,0.955
81.720,0.960
81.750,0.963
81.780,0.960
81.810,0.953
81.840,0.959
81.870,0.957
81.900,0.953
81.930,0.954
81.960,0.955
81.990,0.958
82.020,0.962
82.050,0.956
82.080,0.955
82.110,0.958
82.140,0.958
82.170,0.959
82.200,0.960
82.230,0.958
82.260,0.958
82.290,0.958
82.320,0.959
82.350,0.955
82.380,0.956
82.410,0.948
82.440,0.957
82.470,0.964
82.500,0.961
82.530,0.961
82.560,0.953
82.590,0.957
82.620,0.950
82.650,0.952
82.680,0.964
82.710,0.958
82.740,0.960
82.770,0.963
82.800,0.961
82.830,0.962
82.860,0.959
82.890,0.958
82.920,0.949
82.950,0.955
82.980,0.963
83.010,0.961
83.040,0.958
83.070,0.959
83.100,0.952
83.130,0.952
83.160,0.957
83.190,0.964
83.220,0.961
83.250,0.964
83.280,0.959
83.310,0.956
83.340,0.956
83.370,0.956
83.400,0.955
83.430,0.960
83.460,0.958
83.490,0.957
83.520,0.957
83.550,0.959
83.580,0.957
83.610,0.958
83.640,0.958
83.670,0.958
83.700,0.961
83.730,0.957
83.760,0.959
83.790,0.957
83.820,0.958
83.850,0.957
83.880,0.958
83.910,0.958
83.940,0.958
83.970,0.957
84.000,0.958
84.030,0.954
84.060,0.957
84.090,0.956
84.120,0.960
84.150,0.959
84.180,0.951
84.210,0.958
84.240,0.965
84.270,0.957
84.300,0.958
84.330,0.959
84.360,0.958
84.390,0.963
84.420,0.959
84.450,0.961
84.480,0.953
84.510,0.961
84.540,0.970
84.570,0.974
84.600,0.965
84.630,0.966
84.660,0.958
84.690,0.958
84.720,0.958
84.750,0.947
84.780,0.948
84.810,0.961
84.840,0.948
84.870,0.942
84.900,0.947
84.930,0.946
84.960,0.930
84.990,0.952
85.020,0.959
85.050,0.959
85.080,0.950
85.110,0.962
85.140,0.964
85.170,0.949
85.200,0.940
85.230,0.962
85.260,0.954
85.290,0.949
85.320,0.945
85.350,0.947
85.380,0.955
85.410,0.954
85.440,0.955
85.470,0.954
85.500,0.952
85.530,0.948
85.560,0.954
85.590,0.949
85.620,0.962
85.650,0.966
85.680,0.969
85.710,0.961
85.740,0.954
85.770,0.960
85.800,0.955
85.830,0.963
85.860,0.962
85.890,0.959
85.920,0.959
85.950,0.965
85.980,0.955
86.010,0.955
86.040,0.950
86.070,0.948
86.100,0.956
86.130,0.960
86.160,0.956
86.190,0.956
86.220,0.958
86.250,0.957
86.280,0.955
86.310,0.954
86.340,0.953
86.370,0.957
86.400,0.960
86.430,0.958
86.460,0.952
86.490,0.957
86.520,0.959
86.550,0.955
86.580,0.956
86.610,0.956
86.640,0.957
86.670,0.955
86.700,0.948
86.730,0.956
86.760,0.958
86.790,0.957
86.820,0.957
86.850,0.958
86.880,0.957
86.910,0.956
86.940,0.954
86.970,0.951
87.000,0.955
87.030,0.959
87.060,0.958
87.090,0.955
87.120,0.957
87.150,0.950
87.180,0.960
87.210,0.961
87.240,0.957
87.270,0.957
87.300,0.954
87.330,0.959
87.360,0.958
87.390,0.958
87.420,0.957
87.450,0.954
87.480,0.961
87.510,0.960
87.540,0.955
87.570,0.956
87.600,0.954
87.630,0.956
87.660,0.958
87.690,0.956
87.720,0.960
87.750,0.961
87.780,0.960
87.810,0.954
87.840,0.957
87.870,0.959
87.900,0.961
87.930,0.958
87.960,0.953
87.990,0.957
88.020,0.950
88.050,0.954
88.080,0.951
88.110,0.953
88.140,0.957
88.170,0.960
88.200,0.957
88.230,0.958
88.260,0.954
88.290,0.957
88.320,0.954
88.350,0.957
88.380,0.960
88.410,0.957
88.440,0.959
88.470,0.958
88.500,0.956
88.530,0.955
88.560,0.958
88.590,0.949
88.620,0.952
88.650,0.958
88.680,0.963
88.710,0.958
88.740,0.954
88.770,0.958
88.800,0.954
88.830,0.957
88.860,0.960
88.890,0.956
88.920,0.958
88.950,0.961
88.980,0.957
89.010,0.954
89.040,0.955
89.070,0.954
89.100,0.957
89.130,0.960
89.160,0.957
89.190,0.960
89.220,0.958
89.250,0.961
89.280,0.953
89.310,0.955
89.340,0.955
89.370,0.958
89.400,0.959
89.430,0.964
89.460,0.956
89.490,0.956
89.520,0.955
89.550,0.956
89.580,0.955
89.610,0.955
89.640,0.957
89.670,0.963
89.700,0.958
89.730,0.955
89.760,0.958
89.790,0.962
89.820,0.956
89.850,0.949
89.880,0.961
89.910,0.958
89.940,0.959
89.970,0.951
90.000,0.959
90.030,0.951
90.060,0.957
90.090,0.961
90.120,0.958
90.150,0.951
90.180,0.958
90.210,0.956
90.240,0.955
90.270,0.958
90.300,0.953
90.330,0.958
90.360,0.963
90.390,0.958
90.420,0.958
90.450,0.959
90.480,0.958
90.510,0.952
90.540,0.958
90.570,0.960
90.600,0.954
90.630,0.959
90.660,0.961
90.690,0.955
90.720,0.955
90.750,0.951
90.780,0.957
90.810,0.960
90.840,0.958
90.870,0.954
90.900,0.955
90.930,0.961
90.960,0.953
90.990,0.953
91.020,0.958
91.050,0.954
91.080,0.960
91.110,0.961
91.140,0.953
91.170,0.958
91.200,0.958
91.230,0.956
91.260,0.951
91.290,0.958
91.320,0.959
91.350,0.959
91.380,0.960
91.410,0.955
91.440,0.957
91.470,0.954
91.500,0.959
91.530,0.962
91.560,0.955
91.590,0.952
91.620,0.962
91.650,0.956
91.680,0.955
91.710,0.951
91.740,0.958
91.770,0.956
91.800,0.963
91.830,0.957
91.860,0.957
91.890,0.957
91.920,0.960
91.950,0.956
91.980,0.954
92.010,0.961
92.040,0.961
92.070,0.960
92.100,0.957
92.130,0.955
92.160,0.951
92.190,0.957
92.220,0.955
92.250,0.954
92.280,0.963
92.310,0.958
92.340,0.949
92.370,0.957
92.400,0.955
92.430,0.958
92.460,0.955
92.490,0.958
92.520,0.955
92.550,0.956
92.580,0.957
92.610,0.957
92.640,0.958
92.670,0.958
92.700,0.957
92.730,0.958
92.760,0.959
92.790,0.958
92.820,0.961
92.850,0.957
92.880,0.960
92.910,0.954
92.940,0.956
92.970,0.959
93.000,0.958
93.030,0.953
93.060,0.958
93.090,0.958
93.120,0.958
93.150,0.962
93.180,0.952
93.210,0.957
93.240,0.962
93.270,0.952
93.300,0.959
93.330,0.959
93.360,0.957
93.390,0.952
93.420,0.958
93.450,0.959
93.480,0.961
93.510,0.956
93.540,0.960
93.570,0.955
93.600,0.957
93.630,0.955
93.660,0.961
93.690,0.963
93.720,0.956
93.750,0.957
93.780,0.959
93.810,0.954
93.840,0.958
93.870,0.958
93.900,0.951
93.930,0.958
93.960,0.961
93.990,0.959
94.020,0.959
94.050,0.957
94.080,0.953
94.110,0.953
94.140,0.959
94.170,0.959
94.200,0.957
94.230,0.962
94.260,0.950
94.290,0.953
94.320,0.956
94.350,0.962
94.380,0.959
94.410,0.959
94.440,0.949
94.470,0.958
94.500,0.960
94.530,0.955
94.560,0.950
94.590,0.952
94.620,0.958
94.650,0.963
94.680,0.957
94.710,0.958
94.740,0.956
94.770,0.958
94.800,0.957
94.830,0.958
94.860,0.958
94.890,0.959
94.920,0.958
94.950,0.956
94.980,0.957
95.010,0.957
95.040,0.954
95.070,0.959
95.100,0.964
95.130,0.959
95.160,0.949
95.190,0.958
95.220,0.958
95.250,0.960
95.280,0.952
95.310,0.953
95.340,0.954
95.370,0.963
95.400,0.957
95.430,0.957
95.460,0.957
95.490,0.957
95.520,0.955
95.550,0.957
95.580,0.960
95.610,0.958
95.640,0.962
95.670,0.957
95.700,0.958
95.730,0.956
95.760,0.959
95.790,0.959
95.820,0.956
95.850,0.955
95.880,0.963
95.910,0.959
95.940,0.955
95.970,0.954
96.000,0.953
96.030,0.957
96.060,0.966
96.090,0.958
96.120,0.957
96.150,0.956
96.180,0.959
96.210,0.956
96.240,0.956
96.270,0.961
96.300,0.958
96.330,0.957
96.360,0.954
96.390,0.961
96.420,0.955
96.450,0.958
96.480,0.948
96.510,0.955
96.540,0.960
96.570,0.959
96.600,0.953
96.630,0.962
96.660,0.960
96.690,0.954
96.720,0.957
96.750,0.954
96.780,0.956
96.810,0.961
96.840,0.958
96.870,0.955
96.900,0.956
96.930,0.957
96.960,0.958
96.990,0.959
97.020,0.958
97.050,0.961
97.080,0.958
97.110,0.958
97.140,0.958
97.170,0.956
97.200,0.954
97.230,0.957
97.260,0.960
97.290,0.961
97.320,0.957
97.350,0.951
97.380,0.958
97.410,0.956
97.440,0.957
97.470,0.955
97.500,0.954
97.530,0.960
97.560,0.960
97.590,0.956
97.620,0.956
97.650,0.957
97.680,0.958
97.710,0.957
97.740,0.958
97.770,0.958
97.800,0.958
97.830,0.960
97.860,0.956
97.890,0.958
97.920,0.951
97.950,0.956
97.980,0.962
98.010,0.960
98.040,0.959
98.070,0.958
98.100,0.962
98.130,0.955
98.160,0.958
98.190,0.957
98.220,0.960
98.250,0.960
98.280,0.960
98.310,0.958
98.340,0.957
98.370,0.960
98.400,0.956
98.430,0.958
98.460,0.963
98.490,0.960
98.520,0.957
98.550,0.960
98.580,0.959
98.610,0.962
98.640,0.952
98.670,0.957
98.700,0.955
98.730,0.957
98.760,0.962
98.790,0.959
98.820,0.951
98.850,0.959
98.880,0.957
98.910,0.955
98.940,0.954
98.970,0.950
99.000,0.958
99.030,0.963
99.060,0.960
99.090,0.957
99.120,0.958
99.150,0.954
99.180,0.954
99.210,0.960
99.240,0.963
99.270,0.958
99.300,0.958
99.330,0.957
99.360,0.957
99.390,0.958
99.420,0.952
99.450,0.960
99.480,0.958
99.510,0.958
99.540,0.954
99.570,0.958
99.600,0.957
99.630,0.959
99.660,0.958
99.690,0.961
99.720,0.957
99.750,0.958
99.780,0.959
99.810,0.957
99.840,0.955
99.870,0.957
99.900,0.954
99.930,0.961
99.960,0.969
99.990,0.960
100.020,0.958
100.050,0.951
100.080,0.963
100.110,0.961
100.140,0.949
100.170,0.956
100.200,0.965
100.230,0.936
100.260,0.938
100.290,0.956
100.320,0.970
100.350,0.973
100.380,0.959
100.410,0.962
100.440,0.974
100.470,0.956
100.500,0.942
100.530,0.965
100.560,0.970
100.590,0.962
100.620,0.956
100.650,0.962
100.680,0.961
100.710,0.951
100.740,0.956
100.770,0.970
100.800,0.962
100.830,0.949
100.860,0.951
100.890,0.958
100.920,0.959
100.950,0.953
100.980,0.957
101.010,0.966
101.040,0.964
101.070,0.960
101.100,0.961
101.130,0.959
101.160,0.958
101.190,0.945
101.220,0.964
101.250,0.969
101.280,0.961
101.310,0.952
101.340,0.959
101.370,0.961
101.400,0.954
101.430,0.960
101.460,0.961
101.490,0.956
101.520,0.957
101.550,0.946
101.580,0.961
101.610,0.959
101.640,0.964
101.670,0.965
101.700,0.958
101.730,0.960
101.760,0.960
101.790,0.956
101.820,0.952
101.850,0.957
101.880,0.958
101.910,0.953
101.940,0.959
101.970,0.959
102.000,0.959
102.030,0.960
102.060,0.959
102.090,0.956
102.120,0.958
102.150,0.964
102.180,0.964
102.210,0.959
102.240,0.956
102.270,0.955
102.300,0.954
102.330,0.957
102.360,0.964
102.390,0.961
102.420,0.959
102.450,0.957
102.480,0.959
102.510,0.955
102.540,0.958
102.570,0.963
102.600,0.956
102.630,0.959
102.660,0.966
102.690,0.957
102.720,0.959
102.750,0.956
102.780,0.956
102.810,0.955
102.840,0.961
102.870,0.958
102.900,0.962
102.930,0.958
102.960,0.958
102.990,0.955
103.020,0.957
103.050,0.962
103.080,0.962
103.110,0.961
103.140,0.957
103.170,0.957
103.200,0.954
103.230,0.952
103.260,0.960
103.290,0.954
103.320,0.962
103.350,0.961
103.380,0.953
103.410,0.957
103.440,0.960
103.470,0.957
103.500,0.958
103.530,0.958
103.560,0.960
103.590,0.959
103.620,0.957
103.650,0.958
103.680,0.952
103.710,0.959
103.740,0.960
103.770,0.958
103.800,0.955
103.830,0.958
103.860,0.957
103.890,0.953
103.920,0.960
103.950,0.961
103.980,0.953
104.010,0.961
104.040,0.966
104.070,0.961
104.100,0.957
104.130,0.958
104.160,0.957
104.190,0.954
104.220,0.958
104.250,0.962
104.280,0.958
104.310,0.961
104.340,0.962
104.370,0.960
104.400,0.957
104.430,0.950
104.460,0.959
104.490,0.963
104.520,0.958
104.550,0.957
104.580,0.957
104.610,0.958
104.640,0.958
104.670,0.960
104.700,0.963
104.730,0.953
104.760,0.964
104.790,0.960
104.820,0.962
104.850,0.958
104.880,0.960
104.910,0.959
104.940,0.957
104.970,0.958
105.000,0.964
105.030,0.960
105.060,0.961
105.090,0.958
105.120,0.958
105.150,0.957
105.180,0.958
105.210,0.960
105.240,0.958
105.270,0.957
105.300,0.957
105.330,0.962
105.360,0.954
105.390,0.954
105.420,0.958
105.450,0.951
105.480,0.963
105.510,0.960
105.540,0.955
105.570,0.961
105.600,0.964
105.630,0.956
105.660,0.954
105.690,0.961
105.720,0.959
105.750,0.960
105.780,0.961
105.810,0.961
105.840,0.957
105.870,0.954
105.900,0.955
105.930,0.952
105.960,0.960
105.990,0.963
106.020,0.959
106.050,0.957
106.080,0.956
106.110,0.959
106.140,0.955
106.170,0.955
106.200,0.960
106.230,0.954
106.260,0.961
106.290,0.962
106.320,0.961
106.350,0.959
106.380,0.959
106.410,0.958
106.440,0.959
106.470,0.959
106.500,0.962
106.530,0.964
106.560,0.957
106.590,0.959
106.620,0.960
106.650,0.956
106.680,0.952
106.710,0.953
106.740,0.961
106.770,0.966
