df_hash,22ZHK4.L745P3
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.HN75
person_label,V121
date_time_start,2026-04-06_13-33-18.934000_+03
date_time_start_unix,1775464398.934
date_time_end,2026-04-06_13-41-40.504000_+03
length_difference_noticed,no

time,ppg_med
386.830,397
386.855,402
386.880,380
386.905,330
386.930,272
386.955,214
386.980,148
387.005,70
387.030,-13
387.055,-90
387.080,-167
387.105,-253
387.130,-340
387.155,-387
387.180,-348
387.205,-221
387.230,-57
387.255,85
387.280,189
387.305,283
387.330,399
387.355,529
387.380,632
387.405,680
387.430,685
387.455,681
387.480,683
387.505,675
387.530,635
387.555,567
387.580,497
387.605,444
387.630,400
387.655,348
387.680,284
387.705,223
387.730,175
387.755,122
387.780,44
387.805,-48
387.830,-104
387.855,-74
387.880,40
387.905,183
387.930,288
387.955,336
387.980,358
388.005,384
388.030,410
388.055,404
388.080,354
388.105,294
388.130,269
388.155,293
388.180,335
388.205,353
388.230,340
388.255,315
388.280,296
388.305,276
388.330,239
388.355,181
388.380,113
388.405,38
388.430,-50
388.455,-149
388.480,-219
388.505,-209
388.530,-101
388.555,60
388.580,203
388.605,290
388.630,340
388.655,393
388.680,456
388.705,503
388.730,514
388.755,504
388.780,503
388.805,520
388.830,530
388.855,511
388.880,468
388.905,423
388.930,382
388.955,327
388.980,249
389.005,165
389.030,102
389.055,57
389.080,-1
389.105,-89
389.130,-164
389.155,-157
389.180,-42
389.205,130
389.230,280
389.255,365
389.280,410
389.305,458
389.330,512
389.355,539
389.380,517
389.405,468
389.430,434
389.455,426
389.480,418
389.505,384
389.530,325
389.555,262
389.580,204
389.605,138
389.630,58
389.655,-21
389.680,-79
389.705,-125
389.730,-185
389.755,-263
389.780,-317
389.805,-289
389.830,-180
389.855,-68
389.880,-46
389.905,-136
389.930,-265
389.955,-334
389.980,-313
390.005,-252
390.030,-223
390.055,-243
390.080,-267
390.105,-249
390.130,-190
390.155,-132
390.180,-112
390.205,-121
390.230,-122
390.255,-88
390.280,-19
390.305,68
390.330,157
390.355,231
390.380,274
390.405,274
390.430,245
390.455,237
390.480,300
390.505,442
390.530,621
390.555,775
390.580,878
390.605,945
390.630,1005
390.655,1058
390.680,1084
390.705,1069
390.730,1031
390.755,1003
390.780,1000
390.805,1006
390.830,998
390.855,968
390.880,923
390.905,868
390.930,801
390.955,726
390.980,656
391.005,605
391.030,560
391.055,498
391.080,419
391.105,365
391.130,388
391.155,494
391.180,621
391.205,685
391.230,654
391.255,555
391.280,442
391.305,332
391.330,208
391.355,51
391.380,-121
391.405,-278
391.430,-395
391.455,-478
391.480,-546
391.505,-608
391.530,-667
391.555,-727
391.580,-789
391.605,-847
391.630,-887
391.655,-908
391.680,-930
391.705,-969
391.730,-1002
391.755,-975
391.780,-843
391.805,-620
391.830,-371
391.855,-154
391.880,16
391.905,163
391.930,301
391.955,420
391.980,506
392.005,567
392.030,626
392.055,699
392.080,774
392.105,830
392.130,863
392.155,883
392.180,899
392.205,905
392.230,893
392.255,866
392.280,823
392.305,749
392.330,630
392.355,478
392.380,350
392.405,305
392.430,354
392.455,444
392.480,508
392.505,523
392.530,516
392.555,515
392.580,512
392.605,478
392.630,403
392.655,315
392.680,256
392.705,234
392.730,224
392.755,201
392.780,161
392.805,118
392.830,78
392.855,30
392.880,-28
392.905,-87
392.930,-139
392.955,-192
392.980,-256
393.005,-317
393.030,-333
393.055,-267
393.080,-132
393.105,11
393.130,115
393.155,175
393.180,223
393.205,281
393.230,337
393.255,362
393.280,358
393.305,352
393.330,365
393.355,386
393.380,391
393.405,375
393.430,360
393.455,362
393.480,366
393.505,346
393.530,296
393.555,244
393.580,212
393.605,184
393.630,124
393.655,30
393.680,-40
393.705,-15
393.730,119
393.755,302
393.780,448
393.805,523
393.830,558
393.855,596
393.880,641
393.905,659
393.930,630
393.955,575
393.980,533
394.005,520
394.030,517
394.055,498
394.080,457
394.105,403
394.130,345
394.155,279
394.180,205
394.205,132
394.230,63
394.255,-17
394.280,-129
394.305,-259
394.330,-355
394.355,-363
394.380,-279
394.405,-163
394.430,-82
394.455,-57
394.480,-58
394.505,-57
394.530,-65
394.555,-118
394.580,-221
394.605,-335
394.630,-406
394.655,-425
394.680,-425
394.705,-443
394.730,-477
394.755,-494
394.780,-470
394.805,-406
394.830,-311
394.855,-182
394.880,-18
394.905,158
394.930,298
394.955,374
394.980,420
395.005,508
395.030,682
395.055,915
395.080,1130
395.105,1274
395.130,1350
395.155,1390
395.180,1404
395.205,1370
395.230,1274
395.255,1140
395.280,1022
395.305,947
395.330,898
395.355,839
395.380,756
395.405,663
395.430,571
395.455,476
395.480,370
395.505,260
395.530,163
395.555,75
395.580,-30
395.605,-170
395.630,-315
395.655,-397
395.680,-376
395.705,-274
395.730,-161
395.755,-84
395.780,-39
395.805,8
395.830,71
395.855,126
395.880,142
395.905,123
395.930,98
395.955,90
395.980,99
396.005,108
396.030,102
396.055,82
396.080,48
396.105,7
396.130,-32
396.155,-61
396.180,-84
396.205,-118
396.230,-177
396.255,-238
396.280,-251
396.305,-178
396.330,-32
396.355,126
396.380,246
396.405,318
396.430,367
396.455,410
396.480,440
396.505,442
396.530,420
396.555,398
396.580,395
396.605,406
396.630,420
396.655,431
396.680,438
396.705,433
396.730,404
396.755,351
396.780,290
396.805,233
396.830,169
396.855,76
396.880,-37
396.905,-123
396.930,-124
396.955,-31
396.980,100
397.005,207
397.030,263
397.055,295
397.080,335
397.105,381
397.130,404
397.155,391
397.180,359
397.205,340
397.230,344
397.255,355
397.280,349
397.305,316
397.330,263
397.355,202
397.380,148
397.405,107
397.430,79
397.455,48
397.480,1
397.505,-52
397.530,-76
397.555,-32
397.580,80
397.605,221
397.630,338
397.655,407
397.680,441
397.705,464
397.730,479
397.755,473
397.780,440
397.805,391
397.830,351
397.855,340
397.880,362
397.905,406
397.930,449
397.955,469
397.980,454
398.005,413
398.030,364
398.055,315
398.080,250
398.105,149
398.130,24
398.155,-78
398.180,-112
398.205,-70
398.230,7
398.255,73
398.280,115
398.305,150
398.330,191
398.355,229
398.380,243
398.405,231
398.430,213
398.455,210
398.480,226
398.505,243
398.530,244
398.555,225
398.580,192
398.605,155
398.630,119
398.655,83
398.680,42
398.705,-15
398.730,-88
398.755,-151
398.780,-164
398.805,-103
398.830,12
398.855,133
398.880,216
398.905,259
398.930,287
398.955,322
398.980,356
399.005,369
399.030,353
399.055,324
399.080,305
399.105,306
399.130,318
399.155,321
399.180,303
399.205,265
399.230,218
399.255,182
399.280,164
399.305,150
399.330,118
399.355,62
399.380,10
399.405,11
399.430,92
399.455,229
399.480,365
399.505,460
399.530,513
399.555,549
399.580,579
399.605,589
399.630,563
399.655,505
399.680,440
399.705,386
399.730,345
399.755,307
399.780,267
399.805,228
399.830,196
399.855,170
399.880,144
399.905,111
399.930,64
399.955,6
399.980,-46
400.005,-62
400.030,-13
400.055,97
400.080,238
400.105,364
400.130,461
400.155,541
400.180,618
400.205,686
400.230,725
400.255,728
400.280,714
400.305,711
400.330,725
400.355,739
400.380,733
400.405,702
400.430,656
400.455,602
400.480,542
400.505,473
400.530,396
400.555,309
400.580,207
400.605,102
400.630,25
400.655,13
400.680,71
400.705,162
400.730,232
400.755,259
400.780,263
400.805,269
400.830,273
400.855,246
400.880,170
400.905,66
400.930,-30
400.955,-110
400.980,-194
401.005,-310
401.030,-465
401.055,-645
401.080,-835
401.105,-1029
401.130,-1210
401.155,-1353
401.180,-1445
401.205,-1503
401.230,-1549
401.255,-1572
401.280,-1512
401.305,-1314
401.330,-987
401.355,-603
401.380,-230
401.405,119
401.430,472
401.455,822
401.480,1108
401.505,1264
401.530,1291
401.555,1266
401.580,1266
401.605,1303
401.630,1329
401.655,1310
401.680,1261
401.705,1217
401.730,1178
401.755,1105
401.780,970
401.805,802
401.830,659
401.855,571
401.880,521
401.905,471
401.930,418
401.955,392
401.980,420
402.005,495
402.030,584
402.055,655
402.080,695
402.105,697
402.130,653
402.155,564
402.180,445
402.205,328
402.230,232
402.255,153
402.280,81
402.305,17
402.330,-27
402.355,-49
402.380,-63
402.405,-91
402.430,-139
402.455,-191
402.480,-224
402.505,-224
402.530,-186
402.555,-111
402.580,-6
402.605,113
402.630,220
402.655,292
402.680,324
402.705,327
402.730,317
402.755,298
402.780,272
402.805,245
402.830,229
402.855,228
402.880,230
402.905,217
402.930,185
402.955,149
402.980,130
403.005,132
403.030,137
403.055,126
403.080,105
403.105,108
403.130,179
403.155,330
403.180,526
403.205,701
403.230,800
403.255,812
403.280,768
403.305,710
403.330,653
403.355,589
403.380,507
403.405,422
403.430,359
403.455,324
403.480,292
403.505,229
403.530,127
403.555,14
403.580,-76
403.605,-150
403.630,-237
403.655,-352
403.680,-459
403.705,-494
403.730,-421
403.755,-269
403.780,-111
403.805,-4
403.830,42
403.855,59
403.880,73
403.905,89
403.930,100
403.955,106
403.980,111
404.005,112
404.030,98
404.055,71
404.080,55
404.105,82
404.130,162
404.155,274
404.180,376
404.205,447
404.230,487
404.255,507
404.280,513
404.305,503
404.330,485
404.355,478
404.380,487
404.405,487
404.430,431
404.455,290
404.480,86
404.505,-114
404.530,-245
404.555,-273
404.580,-215
404.605,-119
404.630,-30
404.655,32
404.680,72
404.705,98
404.730,108
404.755,90
404.780,39
404.805,-25
404.830,-62
404.855,-30
404.880,79
404.905,236
404.930,394
404.955,519
404.980,608
405.005,674
405.030,728
405.055,761
405.080,758
405.105,712
405.130,637
405.155,559
405.180,498
405.205,453
405.230,404
405.255,336
405.280,255
405.305,185
405.330,137
405.355,96
405.380,27
405.405,-79
405.430,-185
405.455,-229
405.480,-175
405.505,-49
405.530,86
405.555,188
405.580,259
405.605,324
405.630,387
405.655,427
405.680,424
405.705,390
405.730,354
405.755,338
405.780,335
405.805,328
405.830,313
405.855,298
405.880,289
405.905,283
405.930,273
405.955,257
405.980,228
406.005,172
406.030,85
406.055,-7
406.080,-52
406.105,-8
406.130,114
406.155,257
406.180,363
406.205,419
406.230,453
406.255,493
406.280,532
406.305,551
406.330,545
406.355,530
406.380,525
406.405,532
406.430,534
406.455,521
406.480,492
406.505,450
406.530,395
406.555,332
406.580,266
406.605,198
406.630,120
406.655,29
406.680,-46
406.705,-56
406.730,32
406.755,197
406.780,370
406.805,493
406.830,558
406.855,598
406.880,631
406.905,642
406.930,609
406.955,538
406.980,463
407.005,408
407.030,366
407.055,312
407.080,239
407.105,163
407.130,97
407.155,33
407.180,-46
407.205,-142
407.230,-242
407.255,-344
407.280,-463
407.305,-607
407.330,-744
407.355,-817
407.380,-800
407.405,-723
407.430,-655
407.455,-642
407.480,-674
407.505,-719
407.530,-759
407.555,-790
407.580,-794
407.605,-720
407.630,-517
407.655,-194
407.680,169
407.705,473
407.730,668
407.755,776
407.780,851
407.805,925
407.830,985
407.855,995
407.880,940
407.905,839
407.930,739
407.955,689
407.980,717
408.005,815
408.030,944
408.055,1049
408.080,1088
408.105,1050
408.130,952
408.155,827
408.180,703
408.205,597
408.230,516
408.255,464
408.280,432
408.305,410
408.330,380
408.355,337
408.380,288
408.405,244
408.430,210
408.455,170
408.480,96
408.505,-21
408.530,-158
408.555,-252
408.580,-251
408.605,-153
408.630,-11
408.655,108
408.680,174
408.705,206
408.730,242
408.755,298
408.780,358
408.805,402
408.830,432
408.855,472
408.880,530
408.905,585
408.930,602
408.955,568
408.980,496
409.005,410
409.030,307
409.055,170
409.080,-7
409.105,-191
409.130,-321
409.155,-349
409.180,-274
409.205,-141
409.230,0
409.255,119
409.280,211
409.305,282
409.330,334
409.355,358
409.380,346
409.405,307
409.430,266
409.455,243
409.480,238
409.505,228
409.530,187
409.555,114
409.580,35
409.605,-21
409.630,-59
409.655,-110
409.680,-192
409.705,-280
409.730,-312
409.755,-248
409.780,-108
409.805,36
409.830,131
409.855,174
409.880,208
409.905,263
409.930,325
409.955,366
409.980,382
410.005,402
410.030,452
410.055,520
410.080,563
410.105,557
410.130,520
410.155,486
410.180,459
410.205,409
410.230,306
410.255,173
410.280,79
410.305,85
410.330,190
410.355,331
410.380,435
410.405,469
410.430,449
410.455,406
410.480,354
410.505,287
410.530,205
410.555,126
410.580,71
410.605,43
410.630,21
410.655,-16
410.680,-75
410.705,-137
410.730,-183
410.755,-218
410.780,-264
410.805,-329
410.830,-383
410.855,-375
410.880,-273
410.905,-103
410.930,74
410.955,205
410.980,284
411.005,347
411.030,422
411.055,502
411.080,557
411.105,568
411.130,555
411.155,554
411.180,576
411.205,598
411.230,585
411.255,528
411.280,446
411.305,364
411.330,284
411.355,191
411.380,81
411.405,-15
411.430,-48
411.455,11
411.480,146
411.505,300
411.530,415
411.555,474
411.580,493
411.605,498
411.630,497
411.655,475
411.680,425
411.705,367
411.730,328
411.755,315
411.780,302
411.805,253
411.830,171
411.855,96
411.880,69
411.905,80
411.930,75
411.955,15
411.980,-73
412.005,-115
412.030,-56
412.055,75
412.080,204
412.105,280
412.130,326
412.155,397
412.180,501
412.205,576
412.230,553
412.255,437
412.280,302
412.305,224
412.330,205
412.355,182
412.380,107
412.405,-3
412.430,-96
412.455,-142
412.480,-168
412.505,-218
412.530,-290
412.555,-329
412.580,-278
412.605,-134
412.630,47
412.655,203
412.680,301
412.705,355
412.730,388
412.755,414
412.780,429
412.805,430
412.830,426
412.855,428
412.880,445
412.905,468
412.930,480
412.955,467
412.980,432
413.005,390
413.030,351
413.055,304
413.080,228
413.105,126
413.130,39
413.155,29
413.180,118
413.205,269
413.230,406
413.255,484
413.280,511
413.305,527
413.330,542
413.355,527
413.380,458
413.405,354
413.430,274
413.455,254
413.480,274
413.505,279
413.530,240
413.555,177
413.580,129
413.605,103
413.630,64
413.655,-15
413.680,-112
413.705,-159
413.730,-108
413.755,28
413.780,188
413.805,313
413.830,385
413.855,423
413.880,448
413.905,455
413.930,428
413.955,361
413.980,276
414.005,204
414.030,156
414.055,117
414.080,58
414.105,-26
414.130,-114
414.155,-172
414.180,-197
414.205,-215
414.230,-251
414.255,-287
414.280,-260
414.305,-122
414.330,116
414.355,384
414.380,605
414.405,757
414.430,878
414.455,1010
414.480,1147
414.505,1236
414.530,1229
414.555,1121
414.580,954
414.605,775
414.630,609
414.655,459
414.680,326
414.705,214
414.730,122
414.755,26
414.780,-101
414.805,-270
414.830,-446
414.855,-574
414.880,-606
414.905,-541
414.930,-426
414.955,-323
414.980,-266
415.005,-251
415.030,-251
415.055,-255
415.080,-275
415.105,-329
415.130,-402
415.155,-446
415.180,-421
415.205,-331
415.230,-228
415.255,-163
415.280,-142
415.305,-132
415.330,-105
415.355,-75
415.380,-77
415.405,-118
415.430,-153
415.455,-113
415.480,30
415.505,241
415.530,446
415.555,594
415.580,681
415.605,734
415.630,771
415.655,793
415.680,793
415.705,783
415.730,783
415.755,804
415.780,833
415.805,848
415.830,834
415.855,802
415.880,772
415.905,750
415.930,721
415.955,662
415.980,570
416.005,477
416.030,446
416.055,521
416.080,698
416.105,912
416.130,1081
416.155,1159
416.180,1165
416.205,1154
416.230,1157
416.255,1154
416.280,1096
416.305,959
416.330,775
416.355,601
416.380,470
416.405,365
416.430,248
416.455,104
416.480,-49
416.505,-192
416.530,-330
416.555,-477
416.580,-614
416.605,-685
416.630,-645
416.655,-505
416.680,-338
416.705,-218
416.730,-166
416.755,-150
416.780,-137
416.805,-131
416.830,-155
416.855,-209
416.880,-267
416.905,-307
416.930,-339
416.955,-388
416.980,-455
417.005,-512
417.030,-542
417.055,-575
417.080,-657
417.105,-775
417.130,-835
417.155,-725
417.180,-419
417.205,-14
417.230,341
417.255,551
417.280,618
417.305,598
417.330,536
417.355,455
417.380,387
417.405,384
417.430,473
417.455,616
417.480,725
417.505,740
417.530,675
417.555,600
417.580,555
417.605,508
417.630,396
417.655,206
417.680,10
417.705,-83
417.730,-19
417.755,161
417.780,358
417.805,486
417.830,525
417.855,514
417.880,501
417.905,508
417.930,519
417.955,515
417.980,493
418.005,470
418.030,461
418.055,463
418.080,460
418.105,444
418.130,422
418.155,398
418.180,357
418.205,266
418.230,127
418.255,-2
418.280,-34
418.305,77
418.330,285
418.355,476
418.380,563
418.405,553
418.430,521
418.455,522
418.480,545
418.505,534
418.530,464
418.555,375
418.580,324
418.605,322
418.630,323
418.655,277
418.680,185
418.705,91
418.730,27
418.755,-31
418.780,-129
418.805,-267
418.830,-385
418.855,-400
418.880,-285
418.905,-91
418.930,97
418.955,227
418.980,298
419.005,336
419.030,354
419.055,351
419.080,326
419.105,297
419.130,286
419.155,297
419.180,307
419.205,295
419.230,259
419.255,218
419.280,191
419.305,169
419.330,125
419.355,39
419.380,-70
419.405,-150
419.430,-145
419.455,-40
419.480,126
419.505,288
419.530,395
419.555,443
419.580,462
419.605,477
419.630,489
419.655,479
419.680,444
419.705,403
419.730,379
419.755,367
419.780,339
419.805,279
419.830,200
419.855,139
419.880,104
419.905,64
419.930,-14
419.955,-121
419.980,-194
420.005,-164
420.030,-28
420.055,150
420.080,290
420.105,356
420.130,369
420.155,367
420.180,364
420.205,346
420.230,302
420.255,248
420.280,209
420.305,193
420.330,188
420.355,176
420.380,156
420.405,140
420.430,133
420.455,122
420.480,87
420.505,33
420.530,-1
420.555,29
420.580,147
420.605,325
420.630,500
420.655,613
420.680,639
420.705,595
420.730,515
420.755,428
420.780,348
420.805,283
420.830,243
420.855,237
420.880,256
420.905,273
420.930,266
420.955,235
420.980,202
421.005,177
421.030,150
421.055,104
421.080,49
421.105,30
421.130,89
421.155,227
421.180,391
421.205,521
421.230,591
421.255,614
421.280,608
421.305,571
421.330,496
421.355,397
421.380,312
421.405,272
421.430,267
421.455,254
421.480,205
421.505,133
421.530,71
421.555,34
421.580,-6
421.605,-84
421.630,-191
421.655,-267
421.680,-245
421.705,-110
421.730,82
421.755,251
421.780,350
421.805,390
421.830,407
421.855,419
421.880,417
421.905,387
421.930,339
421.955,303
421.980,293
422.005,295
422.030,279
422.055,237
422.080,188
422.105,151
422.130,115
422.155,55
422.180,-30
422.205,-89
422.230,-51
422.255,102
422.280,314
422.305,496
422.330,595
422.355,623
422.380,616
422.405,587
422.430,520
422.455,405
422.480,269
422.505,150
422.530,62
422.555,-14
422.580,-96
422.605,-172
422.630,-221
422.655,-247
422.680,-284
422.705,-346
422.730,-397
422.755,-376
422.780,-258
422.805,-92
422.830,44
422.855,128
422.880,204
422.905,329
422.930,494
422.955,627
422.980,657
423.005,595
423.030,513
423.055,476
423.080,489
423.105,509
423.130,514
423.155,520
423.180,549
423.205,578
423.230,544
423.255,411
423.280,215
423.305,46
423.330,-19
423.355,25
423.380,131
423.405,252
423.430,378
423.455,511
423.480,627
423.505,674
423.530,616
423.555,482
423.580,354
423.605,297
423.630,301
423.655,298
423.680,227
423.705,95
423.730,-37
423.755,-127
423.780,-178
423.805,-224
423.830,-267
423.855,-261
423.880,-155
423.905,45
423.930,273
423.955,448
423.980,541
424.005,577
424.030,597
424.055,612
424.080,608
424.105,574
424.130,527
424.155,492
424.180,474
424.205,452
424.230,401
424.255,324
424.280,243
424.305,176
424.330,114
424.355,32
424.380,-83
424.405,-207
424.430,-282
424.455,-261
424.480,-140
424.505,32
424.530,189
424.555,286
424.580,325
424.605,335
424.630,337
424.655,324
424.680,282
424.705,219
424.730,168
424.755,153
424.780,162
424.805,156
424.830,110
424.855,40
424.880,-18
424.905,-58
424.930,-114
424.955,-217
424.980,-338
425.005,-390
425.030,-294
425.055,-54
425.080,233
425.105,461
425.130,581
425.155,626
425.180,651
425.205,669
425.230,655
425.255,588
425.280,493
425.305,421
425.330,402
425.355,412
425.380,402
425.405,343
425.430,255
425.455,179
425.480,136
425.505,104
425.530,39
425.555,-75
425.580,-202
425.605,-269
425.630,-221
425.655,-55
425.680,169
425.705,376
425.730,511
425.755,567
425.780,568
425.805,537
425.830,480
425.855,396
425.880,304
425.905,242
425.930,240
425.955,294
425.980,363
426.005,407
426.030,419
426.055,426
426.080,446
426.105,458
426.130,414
426.155,289
426.180,119
426.205,-16
426.230,-51
426.255,21
426.280,149
426.305,263
426.330,331
426.355,358
426.380,368
426.405,375
426.430,374
426.455,361
426.480,342
426.505,329
426.530,326
426.555,320
426.580,296
426.605,250
426.630,197
426.655,155
426.680,126
426.705,89
426.730,18
426.755,-88
426.780,-196
426.805,-249
426.830,-208
426.855,-86
426.880,61
426.905,177
426.930,238
426.955,266
426.980,295
427.005,336
427.030,369
427.055,369
427.080,337
427.105,306
427.130,303
427.155,331
427.180,359
427.205,360
427.230,332
427.255,293
427.280,254
427.305,202
427.330,116
427.355,-1
427.380,-106
427.405,-139
427.430,-68
427.455,79
427.480,237
427.505,349
427.530,404
427.555,427
427.580,442
427.605,449
427.630,434
427.655,393
427.680,347
427.705,325
427.730,329
427.755,330
427.780,297
427.805,230
427.830,159
427.855,111
427.880,78
427.905,22
427.930,-76
427.955,-190
427.980,-253
428.005,-212
428.030,-74
428.055,103
428.080,256
428.105,359
428.130,427
428.155,483
428.180,533
428.205,563
428.230,561
428.255,534
428.280,504
428.305,491
428.330,497
428.355,504
428.380,487
428.405,440
428.430,375
428.455,316
428.480,268
428.505,209
428.530,108
428.555,-36
428.580,-177
428.605,-249
428.630,-212
428.655,-90
428.680,53
428.705,165
428.730,232
428.755,274
428.780,314
428.805,353
428.830,382
428.855,394
428.880,398
428.905,401
428.930,405
428.955,407
428.980,398
429.005,374
429.030,333
429.055,281
429.080,230
429.105,182
429.130,123
429.155,32
429.180,-88
429.205,-196
429.230,-226
429.255,-148
429.280,5
429.305,164
429.330,273
429.355,330
429.380,369
429.405,412
429.430,454
429.455,470
429.480,452
429.505,418
429.530,390
429.555,377
429.580,370
429.605,355
429.630,318
429.655,261
429.680,198
429.705,150
429.730,124
429.755,99
429.780,45
429.805,-43
429.830,-121
429.855,-121
429.880,-14
429.905,154
429.930,303
429.955,378
429.980,395
430.005,402
430.030,426
430.055,450
430.080,446
430.105,416
430.130,386
430.155,375
430.180,371
430.205,354
430.230,319
430.255,284
430.280,260
430.305,245
430.330,227
430.355,193
430.380,134
430.405,37
430.430,-99
430.455,-239
430.480,-318
430.505,-282
430.530,-148
430.555,11
430.580,124
430.605,185
430.630,238
430.655,324
430.680,429
430.705,504
430.730,522
430.755,500
430.780,476
430.805,465
430.830,453
430.855,425
430.880,383
430.905,337
430.930,283
430.955,211
430.980,125
431.005,47
431.030,-11
431.055,-66
431.080,-141
431.105,-228
431.130,-272
431.155,-215
431.180,-53
431.205,149
431.230,314
431.255,405
431.280,449
431.305,485
431.330,527
431.355,559
431.380,568
431.405,563
431.430,562
431.455,564
431.480,554
431.505,519
431.530,471
431.555,425
431.580,384
431.605,331
431.630,253
431.655,160
431.680,78
431.705,10
431.730,-63
431.755,-164
431.780,-271
431.805,-323
431.830,-264
431.855,-100
431.880,99
431.905,256
431.930,339
431.955,380
431.980,418
432.005,461
432.030,479
432.055,454
432.080,402
432.105,360
432.130,345
432.155,338
432.180,316
432.205,276
432.230,234
432.255,197
432.280,151
432.305,81
432.330,3
432.355,-51
432.380,-78
432.405,-110
432.430,-183
432.455,-275
432.480,-308
432.505,-218
432.530,-20
432.555,199
432.580,362
432.605,460
432.630,540
432.655,633
432.680,723
432.705,774
432.730,784
432.755,791
432.780,827
432.805,879
432.830,907
432.855,888
432.880,830
432.905,749
432.930,636
432.955,479
432.980,291
433.005,116
433.030,-13
433.055,-110
433.080,-209
433.105,-319
433.130,-389
433.155,-358
433.180,-213
433.205,-12
433.230,162
433.255,269
433.280,321
433.305,347
433.330,359
433.355,346
433.380,303
433.405,248
433.430,208
433.455,192
433.480,185
433.505,165
433.530,125
433.555,76
433.580,34
433.605,6
433.630,-21
433.655,-70
433.680,-152
433.705,-251
433.730,-322
433.755,-312
433.780,-204
433.805,-28
433.830,155
433.855,296
433.880,383
433.905,434
433.930,466
433.955,478
433.980,462
434.005,423
434.030,381
434.055,357
434.080,350
434.105,335
434.130,292
434.155,222
434.180,150
434.205,100
434.230,68
434.255,29
434.280,-35
434.305,-113
434.330,-154
434.355,-110
434.380,26
434.405,214
434.430,389
434.455,509
434.480,575
434.505,618
434.530,660
434.555,694
434.580,695
434.605,653
434.630,586
434.655,530
434.680,497
434.705,474
434.730,431
434.755,361
434.780,282
434.805,217
434.830,166
434.855,102
434.880,7
434.905,-101
434.930,-165
434.955,-135
434.980,-10
435.005,157
435.030,301
435.055,387
435.080,427
435.105,451
435.130,474
435.155,491
435.180,488
435.205,464
435.230,433
435.255,407
435.280,385
435.305,358
435.330,310
435.355,235
435.380,139
435.405,43
435.430,-33
435.455,-88
435.480,-135
435.505,-188
435.530,-239
435.555,-247
435.580,-178
435.605,-41
435.630,109
435.655,216
435.680,265
435.705,293
435.730,338
435.755,404
435.780,461
435.805,484
435.830,479
435.855,471
435.880,468
435.905,456
435.930,416
435.955,349
435.980,271
436.005,194
436.030,123
436.055,59
436.080,5
436.105,-39
436.130,-84
436.155,-130
436.180,-149
436.205,-97
436.230,45
436.255,236
436.280,397
436.305,473
436.330,481
436.355,476
436.380,494
436.405,518
436.430,513
436.455,475
436.480,439
436.505,437
436.530,461
436.555,478
436.580,466
436.605,432
436.630,388
436.655,330
436.680,245
436.705,135
436.730,23
436.755,-76
436.780,-169
436.805,-263
436.830,-331
436.855,-319
436.880,-196
436.905,5
436.930,210
436.955,357
436.980,445
437.005,502
437.030,541
437.055,541
437.080,491
437.105,414
437.130,357
437.155,340
437.180,338
437.205,316
437.230,272
437.255,237
437.280,235
437.305,249
437.330,246
437.355,212
437.380,163
437.405,113
437.430,48
437.455,-53
437.480,-168
437.505,-231
437.530,-186
437.555,-43
437.580,124
437.605,242
437.630,300
437.655,342
437.680,410
437.705,497
437.730,565
437.755,590
437.780,585
437.805,573
437.830,558
437.855,528
437.880,473
437.905,405
437.930,345
437.955,297
437.980,249
438.005,192
438.030,134
438.055,84
438.080,38
438.105,-23
438.130,-106
438.155,-180
438.180,-192
438.205,-113
438.230,35
438.255,192
438.280,303
438.305,356
438.330,372
438.355,384
438.380,401
438.405,412
438.430,406
438.455,382
438.480,359
438.505,351
438.530,363
438.555,381
438.580,390
438.605,380
438.630,351
438.655,310
438.680,261
438.705,203
438.730,137
438.755,72
438.780,15
438.805,-39
438.830,-106
438.855,-193
438.880,-273
438.905,-298
438.930,-229
438.955,-77
438.980,99
439.005,236
439.030,314
439.055,361
439.080,414
439.105,475
439.130,517
439.155,517
439.180,491
439.205,479
439.230,501
439.255,538
439.280,553
439.305,529
439.330,481
439.355,430
439.380,381
439.405,318
439.430,235
439.455,148
439.480,79
439.505,25
439.530,-36
439.555,-113
439.580,-173
439.605,-166
439.630,-64
439.655,98
439.680,254
439.705,356
439.730,402
439.755,423
439.780,446
439.805,468
439.830,474
439.855,458
439.880,436
439.905,429
439.930,444
439.955,473
439.980,492
440.005,482
440.030,439
440.055,373
440.080,302
440.105,233
440.130,162
440.155,83
440.180,2
440.205,-66
440.230,-116
440.255,-163
440.280,-232
440.305,-318
440.330,-371
440.355,-336
440.380,-204
440.405,-27
440.430,122
440.455,217
440.480,284
440.505,366
440.530,464
440.555,541
440.580,566
440.605,547
440.630,519
440.655,506
440.680,501
440.705,484
440.730,452
440.755,414
440.780,372
440.805,323
440.830,264
440.855,204
440.880,147
440.905,83
440.930,-5
440.955,-109
440.980,-180
441.005,-165
441.030,-56
441.055,98
441.080,232
441.105,316
441.130,367
441.155,411
441.180,454
441.205,481
441.230,480
441.255,461
441.280,444
441.305,438
441.330,438
441.355,433
441.380,415
441.405,381
441.430,327
441.455,259
441.480,187
441.505,118
441.530,45
441.555,-39
441.580,-127
441.605,-179
441.630,-155
441.655,-49
441.680,97
441.705,226
441.730,306
441.755,351
441.780,385
441.805,418
441.830,432
441.855,415
441.880,376
441.905,341
441.930,329
441.955,335
441.980,335
442.005,311
