df_hash,22ZHK4.34VB5M
423.328,0.991
423.358,1.000
423.388,1.040
423.418,1.003
423.448,1.005
423.478,1.055
423.508,1.073
423.538,1.084
423.568,1.077
423.598,1.047
423.628,1.056
423.658,1.059
423.688,1.053
423.718,1.043
423.748,1.079
423.778,1.123
423.808,1.124
423.838,1.134
423.868,1.149
423.898,1.128
423.928,1.086
423.958,1.080
423.988,1.084
424.018,1.091
424.048,1.080
424.078,1.051
424.108,1.010
424.138,1.000
424.168,0.974
424.198,0.976
424.228,0.993
424.258,1.020
424.288,1.024
424.318,0.979
424.348,0.974
424.378,0.982
424.408,0.969
424.438,0.953
424.468,0.968
424.498,0.980
424.528,0.981
424.558,0.990
424.588,0.992
424.618,1.016
424.648,1.029
424.678,1.047
424.708,1.049
424.738,1.016
424.768,1.015
424.798,1.015
424.828,1.000
424.858,0.988
424.888,0.979
424.918,0.958
424.948,0.988
424.978,1.003
425.008,0.981
425.038,0.992
425.068,0.986
425.098,0.990
425.128,1.009
425.158,1.019
425.188,0.995
425.218,1.015
425.248,1.021
425.278,1.035
425.308,1.056
425.338,1.048
425.368,1.042
425.398,1.028
425.428,1.031
425.458,1.003
425.488,1.013
425.518,1.047
425.548,1.030
425.578,1.036
425.608,1.047
425.638,1.031
425.668,1.032
425.698,1.023
425.728,1.017
425.758,1.030
425.788,1.032
425.818,1.031
425.848,1.038
425.878,1.033
425.908,1.047
425.938,1.042
425.968,1.039
425.998,1.036
426.028,1.049
426.058,1.050
426.088,1.058
426.118,1.025
426.148,1.033
426.178,1.056
426.208,1.058
426.238,1.031
426.268,1.006
426.298,1.011
426.328,1.012
426.358,1.015
426.388,1.020
426.418,1.021
426.448,1.022
426.478,1.021
426.508,1.028
426.538,1.040
426.568,1.046
426.598,1.034
426.628,1.057
426.658,1.050
426.688,1.035
426.718,1.042
426.748,1.031
426.778,1.021
426.808,1.049
426.838,1.054
426.868,1.043
426.898,1.034
426.928,1.052
426.958,1.047
426.988,1.032
427.018,1.033
427.048,1.031
427.078,1.011
427.108,0.980
427.138,0.994
427.168,1.026
427.198,1.035
427.228,1.043
427.258,1.039
427.288,1.050
427.318,1.040
427.348,1.030
427.378,1.027
427.408,1.020
427.438,1.042
427.468,1.071
427.498,1.079
427.528,1.034
427.558,1.062
427.588,1.041
427.618,1.026
427.648,1.023
427.678,1.042
427.708,1.017
427.738,1.005
427.768,0.999
427.798,0.997
427.828,0.985
427.858,0.977
427.888,1.001
427.918,0.984
427.948,1.021
427.978,1.031
428.008,0.989
428.038,0.958
428.068,1.081
428.098,1.030
428.128,0.991
428.158,1.037
428.188,1.059
428.218,1.042
428.248,1.063
428.278,1.071
428.308,1.087
428.338,1.008
428.368,0.989
428.398,1.002
428.428,1.023
428.458,1.034
428.488,1.087
428.518,1.093
428.548,1.112
428.578,1.092
428.608,1.041
428.638,1.034
428.668,0.993
428.698,0.944
428.728,0.923
428.758,0.944
428.788,0.880
428.818,0.825
428.848,0.806
428.878,0.701
428.908,0.803
428.938,0.879
428.968,0.832
428.998,0.867
429.028,0.863
429.058,0.868
429.088,0.889
429.118,0.844
429.148,0.831
429.178,0.911
429.208,0.955
429.238,1.059
429.268,1.034
429.298,1.064
429.328,1.038
429.358,1.100
429.388,1.074
429.418,1.072
429.448,1.127
429.478,1.060
429.508,1.100
429.538,1.144
429.568,1.097
429.598,1.068
429.628,1.099
429.658,1.116
429.688,1.210
429.718,1.189
429.748,1.113
429.778,1.157
429.808,1.044
429.838,0.923
429.868,0.894
429.898,0.946
429.928,0.977
429.958,0.964
429.988,0.972
430.018,1.021
430.048,1.044
430.078,0.951
430.108,0.988
430.138,1.040
430.168,0.966
430.198,0.974
430.228,1.024
430.258,0.972
430.288,0.988
430.318,1.044
430.348,0.913
430.378,0.937
430.408,0.925
430.438,0.938
430.468,1.007
430.498,0.950
430.528,0.977
430.558,1.033
430.588,0.965
430.618,0.995
430.648,1.015
430.678,1.016
430.708,1.021
430.738,1.021
430.768,1.054
430.798,1.023
430.828,1.006
430.858,0.970
430.888,0.958
430.918,0.954
430.948,0.981
430.978,1.012
431.008,1.033
431.038,0.998
431.068,1.009
431.098,1.005
431.128,0.942
431.158,0.970
431.188,0.961
431.218,0.965
431.248,0.989
431.278,1.025
431.308,0.985
431.338,0.959
431.368,1.015
431.398,0.964
431.428,0.943
431.458,0.961
431.488,0.959
431.518,1.000
431.548,1.110
431.578,1.193
431.608,1.164
431.638,1.086
431.668,1.021
431.698,1.017
431.728,1.018
431.758,1.000
431.788,1.000
431.818,0.963
431.848,0.932
431.878,0.960
431.908,0.994
431.938,0.961
431.968,0.974
431.998,1.009
432.028,1.001
432.058,0.975
432.088,1.048
432.118,0.999
432.148,0.935
432.178,0.949
432.208,0.940
432.238,0.942
432.268,1.041
432.298,1.025
432.328,1.021
432.358,1.026
432.388,1.072
432.418,1.057
432.448,1.011
432.478,1.029
432.508,0.965
432.538,0.971
432.568,0.962
432.598,0.949
432.628,0.978
432.658,0.973
432.688,0.969
432.718,0.988
432.748,0.976
432.778,0.964
432.808,0.966
432.838,0.972
432.868,0.986
432.898,0.993
432.928,0.998
432.958,0.980
432.988,0.954
433.018,0.944
433.048,0.964
433.078,0.956
433.108,0.963
433.138,1.010
433.168,0.980
433.198,1.000
433.228,1.006
433.258,0.967
433.288,0.951
433.318,0.954
433.348,0.967
433.378,0.936
433.408,0.987
433.438,1.003
433.468,0.988
433.498,1.003
433.528,1.034
433.558,1.007
433.588,0.952
433.618,0.966
433.648,0.989
433.678,1.007
433.708,0.991
433.738,1.030
433.768,1.016
433.798,0.973
433.828,0.970
433.858,0.966
433.888,0.967
433.918,0.999
433.948,0.959
433.978,0.981
434.008,1.017
434.038,1.027
434.068,0.998
434.098,0.997
434.128,0.995
434.158,0.994
434.188,0.984
434.218,1.014
434.248,1.023
434.278,0.999
434.308,0.965
434.338,0.968
434.368,0.985
434.398,0.992
434.428,1.011
434.458,1.021
434.488,1.003
434.518,0.987
434.548,0.982
434.578,0.979
434.608,0.977
434.638,0.979
434.668,0.992
434.698,0.989
434.728,0.981
434.758,0.976
434.788,0.992
434.818,0.989
434.848,1.008
434.878,1.006
434.908,0.993
434.938,0.994
434.968,1.006
434.998,0.994
435.028,1.000
435.058,0.998
435.088,1.003
435.118,1.008
435.148,1.007
435.178,1.006
435.208,0.996
435.238,0.986
435.268,0.991
435.298,1.017
435.328,0.984
435.358,0.986
435.388,0.980
435.418,0.983
435.448,1.000
435.478,1.004
435.508,1.000
435.538,1.002
435.568,0.996
435.598,0.989
435.628,0.989
435.658,0.994
435.688,0.987
435.718,0.994
435.748,0.992
435.778,0.997
435.808,1.021
435.838,1.009
435.868,0.995
435.898,0.983
435.928,0.979
435.958,0.985
435.988,0.994
436.018,0.993
436.048,0.997
436.078,1.009
436.108,1.012
436.138,1.000
436.168,0.998
436.198,0.988
436.228,0.987
436.258,0.990
436.288,0.998
436.318,1.000
436.348,0.989
436.378,0.997
436.408,0.993
436.438,0.997
436.468,1.003
436.498,1.012
436.528,1.007
436.558,0.996
436.588,0.996
436.618,0.989
436.648,0.990
436.678,0.994
436.708,0.997
436.738,1.002
436.768,0.995
436.798,1.006
436.828,0.991
436.858,1.004
436.888,1.002
436.918,0.996
436.948,0.995
436.978,0.997
437.008,0.993
437.038,0.999
437.068,0.996
437.098,0.995
437.128,0.995
437.158,0.997
437.188,0.999
437.218,0.996
437.248,1.001
437.278,1.001
437.308,0.993
437.338,0.997
437.368,0.999
437.398,0.994
437.428,0.994
437.458,1.000
437.488,1.005
437.518,0.997
437.548,0.989
437.578,0.995
437.608,0.992
437.638,0.997
437.668,1.000
437.698,0.996
437.728,1.002
437.758,0.996
437.788,1.003
437.818,0.996
437.848,1.003
437.878,0.997
437.908,0.995
437.938,0.999
437.968,1.002
437.998,1.000
438.028,0.996
438.058,0.997
438.088,0.996
438.118,0.999
438.148,0.998
438.178,0.999
438.208,0.998
438.238,0.997
438.268,0.997
438.298,1.006
438.328,0.994
438.358,0.999
438.388,1.003
438.418,0.997
438.448,1.000
438.478,0.997
438.508,0.999
438.538,1.008
438.568,0.998
438.598,1.001
438.628,0.995
438.658,0.999
438.688,1.001
438.718,0.997
438.748,1.000
438.778,0.995
438.808,0.997
438.838,0.998
438.868,1.008
438.898,0.991
438.928,1.000
438.958,1.003
438.988,0.999
439.018,1.004
439.048,1.000
439.078,0.997
439.108,1.005
439.138,0.996
439.168,1.002
439.198,0.998
439.228,0.999
439.258,1.000
439.288,1.000
439.318,0.999
439.348,1.004
439.378,0.998
439.408,1.007
439.438,0.993
439.468,1.004
439.498,1.000
439.528,1.001
439.558,1.000
439.588,0.998
439.618,1.003
439.648,0.998
439.678,0.994
439.708,1.003
439.738,0.997
439.768,1.006
439.798,1.002
439.828,1.001
439.858,0.997
439.888,1.004
439.918,0.998
439.948,1.009
439.978,0.993
440.008,1.001
440.038,1.000
440.068,0.999
440.098,1.001
440.128,0.998
440.158,1.004
440.188,0.999
440.218,1.000
440.248,1.004
440.278,0.998
440.308,1.002
440.338,1.000
440.368,1.002
440.398,1.003
440.428,1.002
440.458,1.004
440.488,1.005
440.518,1.000
440.548,1.009
440.578,0.996
440.608,0.996
440.638,1.001
440.668,1.000
440.698,1.002
440.728,0.995
440.758,1.001
440.788,1.000
440.818,0.997
440.848,1.005
440.878,1.004
440.908,0.997
440.938,1.003
440.968,1.000
440.998,1.008
441.028,0.999
441.058,1.009
441.088,0.998
441.118,0.993
441.148,0.999
441.178,1.003
441.208,1.005
441.238,1.007
441.268,0.998
441.298,0.999
441.328,1.000
441.358,1.003
441.388,1.003
441.418,1.001
441.448,1.001
441.478,0.999
441.508,0.999
441.538,0.999
441.568,1.004
441.598,0.998
441.628,1.000
441.658,0.999
441.688,1.001
441.718,1.006
441.748,0.997
441.778,1.001
441.808,0.998
441.838,1.000
441.868,1.003
441.898,1.000
441.928,0.996
441.958,1.000
441.988,1.000
442.018,1.006
442.048,0.997
442.078,1.003
442.108,1.002
442.138,0.994
442.168,0.997
442.198,1.001
442.228,1.006
442.258,0.995
442.288,0.999
442.318,0.998
442.348,0.996
442.378,0.999
442.408,1.000
442.438,0.997
442.468,0.999
442.498,1.002
442.528,1.004
442.558,0.997
442.588,0.999
442.618,1.000
442.648,0.998
442.678,0.999
442.708,1.001
442.738,1.002
442.768,1.004
442.798,0.999
442.828,1.000
442.858,1.002
442.888,1.002
442.918,1.002
442.948,1.001
442.978,1.005
443.008,1.004
443.038,1.008
443.068,0.994
443.098,0.997
443.128,0.999
443.158,0.996
443.188,1.000
443.218,0.999
443.248,1.000
443.278,1.006
443.308,0.998
443.338,1.001
443.368,0.997
443.398,1.002
443.428,1.003
443.458,0.995
443.488,0.998
443.518,0.997
443.548,1.006
443.578,0.993
443.608,1.000
443.638,1.004
443.668,0.994
443.698,1.001
443.728,1.002
443.758,0.999
443.788,1.004
443.818,0.996
443.848,1.000
443.878,0.997
443.908,1.000
443.938,0.999
443.968,0.998
443.998,0.997
444.028,0.997
444.058,1.008
444.088,0.990
444.118,0.997
444.148,1.005
444.178,0.994
444.208,1.003
444.238,1.001
444.268,0.996
444.298,1.010
444.328,0.992
444.358,1.000
444.388,1.001
444.418,0.996
444.448,1.001
444.478,0.997
444.508,0.998
444.538,1.001
444.568,1.002
444.598,1.007
444.628,0.993
444.658,0.999
444.688,0.998
444.718,0.994
444.748,0.999
444.778,1.001
444.808,1.005
444.838,0.996
444.868,0.996
444.898,0.998
444.928,0.993
444.958,1.000
444.988,1.001
445.018,0.999
445.048,0.998
445.078,0.991
445.108,1.006
445.138,0.998
445.168,1.006
445.198,0.998
445.228,0.991
445.258,1.000
445.288,1.003
445.318,0.998
445.348,0.996
445.378,0.999
445.408,0.999
445.438,0.995
445.468,0.999
445.498,1.001
445.528,1.000
445.558,1.001
445.588,0.997
445.618,1.000
445.648,0.998
445.678,1.000
445.708,0.993
445.738,0.994
445.768,0.997
445.798,1.004
445.828,1.006
445.858,0.994
445.888,0.997
445.918,0.998
445.948,1.001
445.978,1.002
446.008,0.997
446.038,0.998
446.068,0.999
446.098,0.995
446.128,1.006
446.158,1.000
446.188,0.997
446.218,1.001
446.248,0.995
446.278,0.998
446.308,1.000
446.338,1.006
446.368,0.993
446.398,1.001
446.428,0.996
446.458,0.995
446.488,0.999
446.518,0.998
446.548,0.999
446.578,1.000
446.608,0.999
446.638,1.005
446.668,0.996
446.698,1.003
446.728,1.000
446.758,0.994
446.788,0.998
446.818,1.000
446.848,1.002
446.878,0.993
446.908,0.997
446.938,0.997
446.968,0.995
446.998,0.997
447.028,1.001
447.058,0.994
447.088,1.002
447.118,0.998
447.148,1.006
447.178,0.993
447.208,0.999
447.238,1.000
447.268,0.992
447.298,0.999
447.328,0.996
447.358,0.998
447.388,1.007
447.418,0.995
447.448,1.002
447.478,0.998
447.508,1.000
447.538,1.003
447.568,0.997
447.598,0.997
447.628,1.003
447.658,1.002
447.688,1.005
447.718,0.998
447.748,1.003
447.778,0.998
447.808,1.001
447.838,0.998
447.868,0.999
447.898,1.002
447.928,0.995
447.958,0.996
447.988,1.002
448.018,0.998
448.048,1.000
448.078,0.999
448.108,0.998
448.138,0.996
448.168,1.000
448.198,1.000
448.228,1.004
448.258,0.990
448.288,1.003
448.318,0.998
448.348,0.997
448.378,1.001
448.408,0.998
448.438,1.003
448.468,0.993
448.498,0.999
448.528,1.002
448.558,0.992
448.588,0.998
448.618,1.000
448.648,1.000
448.678,1.000
448.708,1.001
448.738,1.002
448.768,1.003
448.798,0.994
448.828,1.003
448.858,0.999
448.888,1.000
448.918,1.001
448.948,0.997
448.978,1.003
449.008,0.998
449.038,1.000
449.068,1.002
449.098,0.997
449.128,1.001
449.158,0.999
449.188,1.000
449.218,0.998
449.248,1.000
449.278,1.000
449.308,1.005
449.338,0.988
449.368,1.002
449.398,1.002
449.428,0.995
449.458,1.004
449.488,0.999
449.518,1.000
449.548,1.003
449.578,0.994
449.608,1.002
449.638,0.998
449.668,0.995
449.698,1.005
449.728,1.002
449.758,0.995
449.788,0.998
449.818,1.001
449.848,1.010
449.878,0.994
449.908,1.001
449.938,1.004
449.968,0.995
449.998,0.998
450.028,1.003
450.058,1.002
450.088,1.000
450.118,0.999
450.148,1.000
450.178,0.996
450.208,0.999
450.238,1.004
450.268,0.997
450.298,1.004
450.328,0.998
450.358,1.000
450.388,0.997
450.418,1.002
450.448,1.003
450.478,0.996
450.508,0.994
450.538,1.001
450.568,1.003
450.598,1.003
450.628,0.997
450.658,1.001
450.688,0.997
450.718,0.998
450.748,1.000
450.778,1.000
450.808,0.999
450.838,0.999
450.868,1.002
450.898,0.999
450.928,0.998
450.958,1.004
450.988,0.994
451.018,0.990
451.048,1.002
451.078,1.000
451.108,1.004
451.138,0.994
451.168,1.000
451.198,1.000
451.228,1.000
451.258,1.004
451.288,1.000
451.318,0.999
451.348,1.004
451.378,1.001
451.408,1.000
451.438,0.984
451.468,1.001
451.498,1.001
451.528,0.995
451.558,1.001
451.588,1.004
451.618,1.001
451.648,0.997
451.678,1.003
451.708,1.002
451.738,0.998
451.768,1.002
451.798,1.001
451.828,1.000
451.858,1.002
451.888,1.004
451.918,1.004
451.948,0.994
451.978,1.002
452.008,1.000
452.038,0.997
452.068,0.994
452.098,1.001
452.128,1.001
452.158,1.008
452.188,0.997
452.218,1.003
452.248,0.997
452.278,0.998
452.308,1.003
452.338,0.999
452.368,0.993
452.398,1.004
452.428,1.002
452.458,1.008
452.488,1.001
452.518,1.001
452.548,0.998
452.578,0.998
452.608,0.999
452.638,1.002
452.668,1.008
452.698,0.996
452.728,0.998
452.758,0.999
452.788,1.000
452.818,1.001
452.848,0.999
452.878,0.995
452.908,1.000
452.938,1.001
452.968,1.007
452.998,0.994
453.028,1.001
453.058,1.006
453.088,1.001
453.118,0.999
453.148,1.005
453.178,1.002
453.208,1.002
453.238,0.993
453.268,1.003
453.298,1.003
453.328,0.999
453.358,1.004
453.388,1.008
453.418,1.001
453.448,1.004
453.478,1.001
453.508,1.006
453.538,1.003
453.568,0.998
453.598,1.005
453.628,1.000
453.658,1.000
453.688,1.001
453.718,1.003
453.748,1.003
453.778,0.999
453.808,1.000
453.838,1.005
453.868,1.002
453.898,1.005
453.928,1.007
453.958,1.000
453.988,0.998
454.018,1.002
454.048,1.004
454.078,1.005
454.108,1.001
454.138,1.006
454.168,0.999
454.198,1.004
454.228,1.004
454.258,1.001
454.288,1.000
454.318,0.999
454.348,0.999
454.378,1.008
454.408,1.000
454.438,1.004
454.468,1.002
454.498,0.998
454.528,0.992
454.558,1.002
454.588,1.009
454.618,1.009
454.648,0.999
454.678,1.010
454.708,1.000
454.738,0.998
454.768,1.000
454.798,1.005
454.828,1.009
454.858,0.998
454.888,0.999
454.918,0.997
454.948,0.998
454.978,1.004
455.008,0.998
455.038,0.994
455.068,1.004
455.098,0.996
455.128,1.004
455.158,1.003
455.188,1.004
455.218,1.005
455.248,0.994
455.278,0.997
455.308,1.004
455.338,1.002
455.368,1.008
455.398,1.000
455.428,1.004
455.458,0.997
455.488,0.997
455.518,1.001
455.548,0.997
455.578,0.997
455.608,1.002
455.638,1.003
455.668,1.004
455.698,1.000
455.728,1.002
455.758,0.996
455.788,0.995
455.818,1.001
455.848,1.005
455.878,0.999
455.908,0.994
455.938,1.000
455.968,0.999
455.998,0.997
456.028,1.002
456.058,1.002
456.088,0.998
456.118,1.002
456.148,0.999
456.178,1.002
456.208,0.996
456.238,1.004
456.268,1.001
456.298,0.995
456.328,0.996
456.358,1.000
456.388,1.000
456.418,1.005
456.448,0.997
456.478,1.002
456.508,0.999
456.538,1.000
456.568,1.000
456.598,1.000
456.628,0.996
456.658,1.001
456.688,1.000
456.718,1.003
456.748,0.996
456.778,1.003
456.808,1.003
456.838,0.998
456.868,1.000
456.898,1.001
456.928,1.005
456.958,1.002
456.988,0.998
457.018,1.003
457.048,1.001
457.078,1.001
457.108,1.001
457.138,0.996
457.168,1.001
457.198,1.005
457.228,1.000
457.258,1.006
457.288,0.989
457.318,1.002
457.348,1.003
457.378,0.997
457.408,1.000
457.438,0.998
457.468,1.002
457.498,1.004
457.528,0.994
457.558,1.002
457.588,1.000
457.618,0.997
457.648,1.000
457.678,1.000
457.708,1.000
457.738,1.004
457.768,1.003
457.798,1.004
457.828,0.987
457.858,0.998
457.888,1.005
457.918,0.999
457.948,0.999
457.978,1.000
458.008,0.998
458.038,1.011
458.068,0.995
458.098,1.003
458.128,0.997
458.158,0.995
458.188,1.000
458.218,0.999
458.248,0.998
458.278,1.004
458.308,1.004
458.338,1.004
458.368,0.993
458.398,1.003
458.428,1.001
458.458,0.997
458.488,1.000
458.518,0.998
458.548,1.000
458.578,1.001
458.608,0.996
458.638,1.005
458.668,1.000
458.698,0.997
458.728,1.000
458.758,0.999
458.788,0.997
458.818,1.000
458.848,1.005
458.878,1.000
458.908,0.999
458.938,1.002
458.968,0.997
458.998,1.003
459.028,1.001
459.058,0.997
459.088,1.001
459.118,0.997
459.148,1.003
459.178,1.002
459.208,1.000
459.238,1.002
459.268,1.000
459.298,0.998
459.328,1.000
459.358,1.003
459.388,1.007
459.418,0.998
459.448,1.003
459.478,1.001
459.508,1.004
459.538,0.999
459.568,0.999
459.598,1.001
459.628,0.995
459.658,0.997
459.688,1.004
459.718,0.994
459.748,0.998
459.778,1.000
459.808,0.998
459.838,1.000
459.868,0.999
459.898,1.005
459.928,0.995
459.958,1.002
459.988,1.004
460.018,0.992
460.048,1.001
460.078,0.998
460.108,0.997
460.138,1.002
460.168,1.003
460.198,1.004
460.228,0.996
460.258,1.000
460.288,1.000
460.318,1.001
460.348,1.002
460.378,1.000
460.408,0.997
460.438,0.999
460.468,1.005
460.498,0.998
460.528,0.998
460.558,0.999
460.588,1.004
460.618,1.003
460.648,1.001
460.678,1.000
460.708,1.000
460.738,0.993
460.768,1.001
460.798,0.998
460.828,0.996
460.858,1.004
460.888,1.000
460.918,0.997
460.948,0.995
460.978,1.002
461.008,1.000
461.038,0.992
461.068,0.999
461.098,1.001
461.128,1.002
461.158,0.994
461.188,1.002
461.218,1.000
461.248,1.000
461.278,1.000
461.308,0.998
461.338,0.995
461.368,1.002
461.398,1.001
461.428,1.003
461.458,0.997
461.488,1.003
461.518,1.001
461.548,0.997
461.578,0.998
461.608,1.000
461.638,1.007
461.668,1.001
461.698,0.996
461.728,0.997
461.758,0.998
461.788,1.003
461.818,1.003
461.848,0.997
461.878,1.001
461.908,1.005
461.938,1.004
461.968,0.992
461.998,1.002
462.028,1.002
462.058,0.998
462.088,0.998
462.118,1.002
462.148,1.002
462.178,1.006
462.208,0.995
462.238,1.000
462.268,0.997
462.298,0.995
462.328,1.001
462.358,0.998
462.388,0.997
462.418,0.999
462.448,1.001
462.478,1.004
462.508,0.993
462.538,1.004
462.568,0.998
462.598,1.000
462.628,0.999
462.658,1.000
462.688,0.997
462.718,1.003
462.748,0.999
462.778,1.000
462.808,1.001
462.838,1.000
462.868,0.998
462.898,1.001
462.928,0.995
462.958,1.002
462.988,1.000
463.018,0.999
463.048,1.002
463.078,0.995
463.108,1.008
463.138,1.002
463.168,1.000
463.198,1.000
463.228,1.002
463.258,0.999
463.288,0.999
463.318,0.999
463.348,1.007
463.378,1.001
463.408,0.998
463.438,1.001
463.468,1.004
463.498,0.997
463.528,1.003
463.558,0.999
463.588,1.003
463.618,1.002
463.648,0.999
463.678,1.006
463.708,0.996
463.738,0.998
463.768,1.002
463.798,1.006
463.828,1.005
463.858,0.997
463.888,1.005
463.918,1.004
463.948,0.993
463.978,1.000
464.008,1.000
464.038,1.006
464.068,1.004
464.098,1.007
464.128,1.006
464.158,1.005
464.188,1.004
464.218,1.004
464.248,1.001
464.278,0.995
464.308,0.998
464.338,0.998
464.368,1.003
464.398,1.005
464.428,1.002
464.458,1.003
464.488,0.998
464.518,1.002
464.548,1.002
464.578,0.996
464.608,1.004
464.638,1.001
464.668,1.001
464.698,1.004
464.728,0.995
464.758,1.002
464.788,1.001
464.818,0.992
464.848,1.001
464.878,1.003
464.908,1.000
464.938,1.000
464.968,0.999
464.998,1.003
465.028,0.997
465.058,0.995
465.088,1.002
465.118,0.999
465.148,1.000
465.178,1.001
465.208,1.000
465.238,1.002
465.268,0.992
465.298,1.001
465.328,1.002
465.358,0.995
465.388,0.999
465.418,1.001
465.448,1.004
465.478,1.001
465.508,0.991
465.538,1.005
465.568,1.002
465.598,1.003
465.628,0.999
465.658,1.003
465.688,0.999
465.718,1.002
465.748,1.000
465.778,1.003
465.808,0.999
465.838,0.996
465.868,1.003
465.898,1.002
465.928,1.000
465.958,0.997
465.988,1.000
466.018,1.004
466.048,1.005
466.078,0.998
466.108,1.007
466.138,0.999
466.168,1.003
466.198,1.005
466.228,0.999
466.258,1.003
466.288,0.998
466.318,1.002
466.348,0.997
466.378,1.005
466.408,0.997
466.438,0.996
466.468,1.005
466.498,1.001
466.528,1.000
466.558,0.999
466.588,1.005
466.618,1.001
466.648,1.000
466.678,1.000
466.708,1.003
466.738,1.000
466.768,1.000
466.798,1.003
466.828,1.000
466.858,1.000
466.888,1.001
466.918,1.001
466.948,1.007
466.978,1.003
467.008,0.995
467.038,1.004
467.068,1.000
467.098,1.001
467.128,1.002
467.158,1.002
467.188,1.003
467.218,1.000
467.248,0.997
467.278,1.004
467.308,1.000
467.338,1.000
