df_hash,22ZHK4.YBNJA6
196.910,151
196.935,114
196.960,73
196.985,28
197.010,-18
197.035,-56
197.060,-75
197.085,-62
197.110,-14
197.135,55
197.160,127
197.185,182
197.210,216
197.235,239
197.260,265
197.285,295
197.310,322
197.335,339
197.360,351
197.385,370
197.410,402
197.435,437
197.460,460
197.485,463
197.510,452
197.535,440
197.560,432
197.585,423
197.610,408
197.635,386
197.660,361
197.685,341
197.710,324
197.735,308
197.760,290
197.785,267
197.810,241
197.835,210
197.860,177
197.885,145
197.910,116
197.935,87
197.960,53
197.985,12
198.010,-31
198.035,-69
198.060,-88
198.085,-80
198.110,-42
198.135,19
198.160,93
198.185,162
198.210,214
198.235,253
198.260,285
198.285,319
198.310,350
198.335,373
198.360,382
198.385,389
198.410,404
198.435,431
198.460,458
198.485,472
198.510,468
198.535,454
198.560,441
198.585,433
198.610,423
198.635,407
198.660,384
198.685,363
198.710,345
198.735,326
198.760,299
198.785,264
198.810,229
198.835,199
198.860,173
198.885,145
198.910,111
198.935,74
198.960,40
198.985,12
199.010,-7
199.035,-14
199.060,0
199.085,45
199.110,113
199.135,186
199.160,242
199.185,276
199.210,297
199.235,318
199.260,343
199.285,366
199.310,377
199.335,379
199.360,380
199.385,391
199.410,408
199.435,424
199.460,430
199.485,426
199.510,416
199.535,404
199.560,390
199.585,371
199.610,348
199.635,322
199.660,297
199.685,273
199.710,249
199.735,224
199.760,197
199.785,167
199.810,134
199.835,99
199.860,64
199.885,29
199.910,-4
199.935,-30
199.960,-38
199.985,-18
200.010,33
200.035,102
200.060,169
200.085,220
200.110,254
200.135,280
200.160,305
200.185,330
200.210,349
200.235,361
200.260,370
200.285,383
200.310,401
200.335,418
200.360,427
200.385,427
200.410,421
200.435,412
200.460,400
200.485,383
200.510,362
200.535,340
200.560,322
200.585,310
200.610,303
200.635,293
200.660,277
200.685,254
200.710,225
200.735,197
200.760,172
200.785,149
200.810,125
200.835,93
200.860,55
200.885,15
200.910,-16
200.935,-30
200.960,-16
200.985,26
201.010,86
201.035,147
201.060,195
201.085,227
201.110,253
201.135,281
201.160,312
201.185,340
201.210,356
201.235,362
201.260,367
201.285,381
201.310,405
201.335,430
201.360,446
201.385,450
201.410,445
201.435,436
201.460,426
201.485,412
201.510,395
201.535,376
201.560,355
201.585,334
201.610,312
201.635,289
201.660,266
201.685,243
201.710,223
201.735,201
201.760,176
201.785,145
201.810,107
201.835,67
201.860,31
201.885,1
201.910,-17
201.935,-20
201.960,-4
201.985,36
202.010,94
202.035,156
202.060,208
202.085,241
202.110,264
202.135,286
202.160,312
202.185,338
202.210,357
202.235,368
202.260,381
202.285,400
202.310,424
202.335,443
202.360,451
202.385,448
202.410,441
202.435,432
202.460,422
202.485,407
202.510,388
202.535,367
202.560,346
202.585,326
202.610,304
202.635,281
202.660,256
202.685,228
202.710,198
202.735,166
202.760,131
202.785,96
202.810,61
202.835,26
202.860,-4
202.885,-31
202.910,-50
202.935,-58
202.960,-47
202.985,-13
203.010,40
203.035,99
203.060,147
203.085,177
203.110,200
203.135,229
203.160,268
203.185,306
203.210,329
203.235,338
203.260,345
203.285,365
203.310,399
203.335,431
203.360,450
203.385,454
203.410,452
203.435,451
203.460,450
203.485,446
203.510,440
203.535,436
203.560,434
203.585,429
203.610,416
203.635,397
203.660,378
203.685,364
203.710,349
203.735,329
203.760,301
203.785,272
203.810,240
203.835,201
203.860,148
203.885,90
203.910,47
203.935,38
203.960,64
203.985,110
204.010,158
204.035,204
204.060,255
204.085,307
204.110,347
204.135,356
204.160,329
204.185,281
204.210,236
204.235,211
204.260,209
204.285,220
204.310,237
204.335,253
204.360,266
204.385,275
204.410,282
204.435,285
204.460,286
204.485,283
204.510,275
204.535,266
204.560,258
204.585,252
204.610,239
204.635,211
204.660,170
204.685,124
204.710,87
204.735,66
204.760,61
204.785,71
204.810,95
204.835,136
204.860,190
204.885,246
204.910,290
204.935,315
204.960,322
204.985,322
205.010,326
205.035,342
205.060,372
205.085,412
205.110,454
205.135,486
205.160,504
205.185,507
205.210,498
205.235,482
205.260,461
205.285,438
205.310,414
205.335,384
205.360,343
205.385,288
205.410,225
205.435,167
205.460,123
205.485,93
205.510,66
205.535,34
205.560,-4
205.585,-47
205.610,-89
205.635,-124
205.660,-146
205.685,-142
205.710,-105
205.735,-37
205.760,44
205.785,122
205.810,185
205.835,235
205.860,281
205.885,326
205.910,365
205.935,393
205.960,412
205.985,427
206.010,448
206.035,475
206.060,504
206.085,529
206.110,542
206.135,540
206.160,526
206.185,506
206.210,484
206.235,461
206.260,435
206.285,405
206.310,371
206.335,335
206.360,299
206.385,266
206.410,236
206.435,207
206.460,177
206.485,141
206.510,93
206.535,32
206.560,-31
206.585,-79
206.610,-93
206.635,-64
206.660,0
206.685,77
206.710,147
206.735,199
206.760,238
206.785,275
206.810,311
206.835,342
206.860,361
206.885,369
206.910,376
206.935,390
206.960,411
206.985,431
207.010,442
207.035,448
207.060,453
207.085,458
207.110,456
207.135,440
207.160,413
207.185,384
207.210,360
207.235,339
207.260,314
207.285,283
207.310,251
207.335,223
207.360,195
207.385,162
207.410,120
207.435,75
207.460,33
207.485,-4
207.510,-44
207.535,-84
207.560,-115
207.585,-117
207.610,-79
207.635,-7
207.660,75
207.685,150
207.710,207
207.735,252
207.760,294
207.785,336
207.810,371
207.835,395
207.860,411
207.885,428
207.910,455
207.935,489
207.960,519
207.985,536
208.010,540
208.035,535
208.060,529
208.085,520
208.110,505
208.135,481
208.160,450
208.185,419
208.210,388
208.235,356
208.260,321
208.285,284
208.310,246
208.335,211
208.360,177
208.385,142
208.410,104
208.435,64
208.460,20
208.485,-29
208.510,-82
208.535,-127
208.560,-147
208.585,-129
208.610,-72
208.635,7
208.660,90
208.685,156
208.710,202
208.735,235
208.760,265
208.785,296
208.810,322
208.835,336
208.860,340
208.885,346
208.910,363
208.935,391
208.960,420
208.985,440
209.010,444
209.035,437
209.060,425
209.085,412
209.110,395
209.135,373
209.160,347
209.185,321
209.210,296
209.235,269
209.260,239
209.285,207
209.310,176
209.335,145
209.360,113
209.385,75
209.410,34
209.435,-1
209.460,-15
209.485,5
209.510,60
209.535,135
209.560,209
209.585,270
209.610,313
209.635,345
209.660,369
209.685,387
209.710,396
209.735,399
209.760,404
209.785,416
209.810,434
209.835,451
209.860,458
209.885,454
209.910,441
209.935,427
209.960,412
209.985,395
210.010,371
210.035,339
210.060,303
210.085,267
210.110,234
210.135,205
210.160,177
210.185,144
210.210,104
210.235,58
210.260,13
210.285,-27
210.310,-64
210.335,-91
210.360,-101
210.385,-81
210.410,-28
210.435,48
210.460,127
210.485,191
210.510,239
210.535,278
210.560,315
210.585,348
210.610,370
210.635,379
210.660,384
210.685,395
210.710,416
210.735,443
210.760,466
210.785,480
210.810,481
210.835,471
210.860,454
210.885,434
210.910,416
210.935,397
210.960,375
210.985,345
211.010,309
211.035,275
211.060,248
211.085,225
211.110,197
211.135,157
211.160,110
211.185,66
211.210,27
211.235,-8
211.260,-44
211.285,-75
211.310,-87
211.335,-66
211.360,-15
211.385,52
211.410,119
211.435,176
211.460,222
211.485,264
211.510,302
211.535,334
211.560,359
211.585,375
211.610,389
211.635,406
211.660,430
211.685,459
211.710,487
211.735,503
211.760,504
211.785,491
211.810,473
211.835,454
211.860,437
211.885,417
211.910,392
211.935,362
211.960,329
211.985,296
212.010,266
212.035,239
212.060,213
212.085,187
212.110,159
212.135,127
212.160,90
212.185,50
212.210,7
212.235,-35
212.260,-71
212.285,-87
212.310,-71
212.335,-20
212.360,54
212.385,129
212.410,189
212.435,231
212.460,263
212.485,295
212.510,326
212.535,348
212.560,360
212.585,366
212.610,377
212.635,400
212.660,428
212.685,451
212.710,460
212.735,455
212.760,444
212.785,435
212.810,429
212.835,423
212.860,412
212.885,393
212.910,369
212.935,344
212.960,322
212.985,302
213.010,280
213.035,254
213.060,227
213.085,198
213.110,170
213.135,140
213.160,105
213.185,66
213.210,25
213.235,-11
213.260,-39
213.285,-50
213.310,-37
213.335,0
213.360,59
213.385,124
213.410,181
213.435,224
213.460,254
213.485,278
213.510,300
213.535,319
213.560,334
213.585,345
213.610,359
213.635,378
213.660,400
213.685,419
213.710,429
213.735,429
213.760,425
213.785,418
213.810,411
213.835,404
213.860,398
213.885,393
213.910,388
213.935,379
213.960,366
213.985,346
214.010,322
214.035,295
214.060,264
214.085,230
214.110,192
214.135,152
214.160,113
214.185,75
214.210,40
214.235,6
214.260,-17
214.285,-24
214.310,-7
214.335,34
214.360,90
214.385,148
214.410,196
214.435,230
214.460,253
214.485,272
214.510,290
214.535,307
214.560,320
214.585,329
214.610,338
214.635,353
214.660,375
214.685,398
214.710,412
214.735,413
214.760,401
214.785,387
214.810,378
214.835,373
214.860,368
214.885,357
214.910,340
214.935,319
214.960,299
214.985,279
215.010,260
215.035,241
215.060,223
215.085,205
215.110,184
215.135,158
215.160,128
215.185,94
215.210,59
215.235,28
215.260,10
215.285,19
215.310,58
215.335,121
215.360,189
215.385,243
215.410,277
215.435,298
215.460,315
215.485,331
215.510,344
215.535,351
215.560,357
215.585,367
215.610,383
215.635,400
215.660,412
215.685,415
215.710,411
215.735,400
215.760,386
215.785,369
215.810,351
215.835,332
215.860,312
215.885,289
215.910,261
215.935,234
215.960,207
215.985,180
216.010,148
216.035,109
216.060,67
216.085,26
216.110,-4
216.135,-21
216.160,-18
216.185,9
216.210,61
216.235,123
216.260,183
216.285,230
216.310,267
216.335,303
216.360,342
216.385,377
216.410,403
216.435,419
216.460,431
216.485,448
216.510,469
216.535,486
216.560,492
216.585,485
216.610,470
216.635,451
216.660,431
216.685,409
216.710,386
216.735,360
216.760,330
216.785,298
216.810,265
216.835,233
216.860,203
216.885,172
216.910,140
216.935,106
216.960,70
216.985,31
217.010,-10
217.035,-50
217.060,-75
217.085,-73
217.110,-36
217.135,25
217.160,93
217.185,151
217.210,197
217.235,234
217.260,269
217.285,302
217.310,329
217.335,347
217.360,361
217.385,377
217.410,399
217.435,426
217.460,451
217.485,467
217.510,472
217.535,467
217.560,458
217.585,447
217.610,433
217.635,415
217.660,392
217.685,367
217.710,340
217.735,311
217.760,281
217.785,249
217.810,218
217.835,187
217.860,155
217.885,119
217.910,78
217.935,34
217.960,-12
217.985,-58
218.010,-94
218.035,-108
218.060,-88
218.085,-33
218.110,42
218.135,117
218.160,176
218.185,221
218.210,262
218.235,305
218.260,348
218.285,379
218.310,396
218.335,403
218.360,414
218.385,436
218.410,465
218.435,491
218.460,504
218.485,505
218.510,497
218.535,485
218.560,472
218.585,456
218.610,437
218.635,414
218.660,389
218.685,361
218.710,332
218.735,301
218.760,270
218.785,238
218.810,206
218.835,173
218.860,138
218.885,101
218.910,62
218.935,19
218.960,-27
218.985,-76
219.010,-118
219.035,-138
219.060,-122
219.085,-68
219.110,10
219.135,92
219.160,157
219.185,202
219.210,235
219.235,267
219.260,302
219.285,333
219.310,353
219.335,366
219.360,382
219.385,408
219.410,436
219.435,457
219.460,462
219.485,456
219.510,448
219.535,443
219.560,433
219.585,412
219.610,381
219.635,350
219.660,325
219.685,305
219.710,284
219.735,257
219.760,227
219.785,198
219.810,169
219.835,138
219.860,100
219.885,59
219.910,16
219.935,-25
219.960,-61
219.985,-83
220.010,-73
220.035,-25
220.060,52
220.085,135
220.110,203
220.135,251
220.160,290
220.185,329
220.210,366
220.235,396
220.260,416
220.285,434
220.310,455
220.335,466
220.360,442
220.385,371
220.410,268
220.435,169
220.460,106
220.485,87
220.510,95
220.535,110
220.560,121
220.585,131
220.610,144
220.635,164
220.660,196
220.685,242
220.710,300
220.735,355
220.760,393
220.785,416
220.810,448
220.835,515
220.860,624
220.885,757
220.910,890
220.935,1019
220.960,1152
220.985,1290
221.010,1406
221.035,1461
221.060,1425
221.085,1293
221.110,1076
221.135,781
221.160,425
221.185,53
221.210,-255
221.235,-425
221.260,-430
221.285,-310
221.310,-145
221.335,-1
221.360,96
221.385,149
221.410,153
221.435,88
221.460,-68
221.485,-311
221.510,-607
221.535,-905
221.560,-1155
221.585,-1318
221.610,-1366
221.635,-1285
221.660,-1094
221.685,-835
221.710,-569
221.735,-344
221.760,-178
221.785,-55
221.810,49
221.835,158
221.860,272
221.885,384
221.910,488
221.935,585
221.960,679
221.985,768
222.010,839
222.035,878
222.060,881
222.085,858
222.110,824
222.135,790
222.160,754
222.185,706
222.210,642
222.235,567
222.260,491
222.285,422
222.310,357
222.335,290
222.360,219
222.385,154
222.410,112
222.435,110
222.460,150
222.485,222
222.510,304
222.535,377
222.560,434
222.585,482
222.610,529
222.635,575
222.660,606
222.685,608
222.710,573
222.735,516
222.760,461
222.785,430
222.810,433
222.835,461
222.860,500
222.885,536
222.910,560
222.935,567
222.960,557
222.985,536
223.010,504
223.035,460
223.060,395
223.085,305
223.110,198
223.135,92
223.160,3
223.185,-67
223.210,-127
223.235,-175
223.260,-198
223.285,-180
223.310,-123
223.335,-52
223.360,6
223.385,45
223.410,82
223.435,133
223.460,193
223.485,234
223.510,241
223.535,225
223.560,213
223.585,223
223.610,248
223.635,268
223.660,278
223.685,288
223.710,310
223.735,339
223.760,358
223.785,352
223.810,326
223.835,296
223.860,271
223.885,248
223.910,218
223.935,179
223.960,137
223.985,96
224.010,56
224.035,13
224.060,-25
224.085,-45
224.110,-29
224.135,22
224.160,98
224.185,175
224.210,239
224.235,290
224.260,329
224.285,356
224.310,365
224.335,352
224.360,327
224.385,310
224.410,316
224.435,346
224.460,383
224.485,408
224.510,414
224.535,408
224.560,399
224.585,394
224.610,387
224.635,374
224.660,354
224.685,330
224.710,303
224.735,274
224.760,243
224.785,208
224.810,169
224.835,125
224.860,79
224.885,38
224.910,12
224.935,14
224.960,47
224.985,104
225.010,172
225.035,240
225.060,300
225.085,349
225.110,388
225.135,421
225.160,448
225.185,468
225.210,475
225.235,468
225.260,453
225.285,438
225.310,426
225.335,408
225.360,377
225.385,333
225.410,292
225.435,271
225.460,274
225.485,289
225.510,296
225.535,288
225.560,268
225.585,248
225.610,231
225.635,214
225.660,194
225.685,172
225.710,148
225.735,124
225.760,97
225.785,65
225.810,31
225.835,0
225.860,-23
225.885,-37
225.910,-35
225.935,-11
225.960,36
225.985,101
226.010,168
226.035,226
226.060,276
226.085,321
226.110,365
226.135,406
226.160,441
226.185,468
226.210,493
226.235,518
226.260,542
226.285,558
226.310,565
226.335,559
226.360,536
226.385,493
226.410,434
226.435,375
226.460,336
226.485,322
226.510,320
226.535,312
226.560,287
226.585,254
226.610,228
226.635,212
226.660,196
226.685,167
226.710,125
226.735,81
226.760,44
226.785,13
226.810,-20
226.835,-60
226.860,-99
226.885,-122
226.910,-117
226.935,-81
226.960,-19
226.985,51
227.010,117
227.035,165
227.060,197
227.085,223
227.110,250
227.135,277
227.160,295
227.185,300
227.210,302
227.235,319
227.260,359
227.285,413
227.310,459
227.335,483
227.360,487
227.385,483
227.410,479
227.435,472
227.460,458
227.485,440
227.510,422
227.535,407
227.560,391
227.585,372
227.610,349
227.635,326
227.660,306
227.685,284
227.710,255
227.735,216
227.760,168
227.785,113
227.810,54
227.835,5
227.860,-17
227.885,-4
227.910,41
227.935,101
227.960,156
227.985,199
228.010,232
228.035,263
228.060,292
228.085,312
228.110,324
228.135,337
228.160,360
228.185,392
228.210,422
228.235,435
228.260,431
228.285,419
228.310,407
228.335,392
228.360,363
228.385,315
228.410,256
228.435,206
228.460,176
228.485,170
228.510,174
228.535,178
228.560,175
228.585,165
228.610,151
228.635,139
228.660,139
228.685,157
228.710,194
228.735,243
228.760,291
228.785,328
228.810,349
228.835,358
228.860,357
228.885,347
228.910,332
228.935,323
228.960,327
228.985,339
229.010,350
229.035,346
229.060,327
229.085,305
229.110,291
229.135,284
229.160,273
229.185,253
229.210,226
229.235,202
229.260,188
229.285,180
229.310,170
229.335,152
229.360,125
229.385,93
229.410,61
229.435,33
229.460,20
229.485,30
229.510,67
229.535,121
229.560,177
229.585,226
229.610,269
229.635,311
229.660,351
229.685,384
229.710,402
229.735,405
229.760,400
229.785,393
229.810,387
229.835,378
229.860,366
229.885,353
229.910,345
229.935,340
229.960,336
229.985,331
230.010,329
230.035,329
230.060,325
230.085,307
230.110,275
230.135,233
230.160,193
230.185,157
230.210,117
230.235,66
230.260,8
230.285,-36
230.310,-47
230.335,-19
230.360,37
230.385,101
230.410,158
230.435,206
230.460,250
230.485,293
230.510,332
230.535,362
230.560,380
230.585,388
230.610,393
230.635,401
230.660,418
230.685,439
230.710,456
230.735,463
230.760,455
230.785,439
230.810,419
230.835,398
230.860,372
230.885,339
230.910,299
230.935,261
230.960,230
230.985,203
231.010,174
231.035,140
231.060,101
231.085,61
231.110,23
231.135,-14
231.160,-50
231.185,-77
231.210,-78
231.235,-41
231.260,30
231.285,118
231.310,197
231.335,254
231.360,293
231.385,329
231.410,371
231.435,415
231.460,449
231.485,466
231.510,474
231.535,489
231.560,516
231.585,546
231.610,562
231.635,554
231.660,526
231.685,492
231.710,459
231.735,427
231.760,392
231.785,356
231.810,325
231.835,299
231.860,274
231.885,241
231.910,201
231.935,162
231.960,128
231.985,95
232.010,56
232.035,5
232.060,-51
232.085,-104
232.110,-147
232.135,-181
232.160,-200
232.185,-193
232.210,-148
232.235,-70
232.260,20
232.285,100
232.310,160
232.335,207
232.360,253
232.385,300
232.410,336
232.435,355
232.460,366
232.485,387
232.510,425
232.535,474
232.560,514
232.585,534
232.610,536
232.635,531
232.660,525
232.685,514
232.710,496
232.735,474
232.760,451
232.785,430
232.810,409
232.835,383
232.860,355
232.885,330
232.910,306
232.935,279
232.960,244
232.985,203
233.010,163
233.035,129
233.060,96
233.085,57
233.110,9
233.135,-39
233.160,-70
233.185,-70
233.210,-35
233.235,25
233.260,95
233.285,156
233.310,198
233.335,220
233.360,231
233.385,243
233.410,261
233.435,286
233.460,313
233.485,340
233.510,371
233.535,403
233.560,430
233.585,442
233.610,440
233.635,432
233.660,427
233.685,425
233.710,417
233.735,397
233.760,368
233.785,342
233.810,327
233.835,316
233.860,299
233.885,270
233.910,237
233.935,209
233.960,186
233.985,161
234.010,127
234.035,88
234.060,53
234.085,26
234.110,6
234.135,-5
234.160,1
234.185,35
234.210,97
234.235,169
234.260,227
234.285,263
234.310,287
234.335,312
