df_hash,22ZHK4.9VZJG1
56.631,1.010
56.661,1.016
56.691,1.013
56.721,1.011
56.751,1.008
56.781,1.009
56.811,1.013
56.841,1.009
56.871,1.009
56.901,1.014
56.931,1.012
56.961,1.011
56.991,1.015
57.021,1.011
57.051,1.008
57.081,1.010
57.111,1.013
57.141,1.008
57.171,1.011
57.201,1.015
57.231,1.008
57.261,1.009
57.291,1.012
57.321,1.009
57.351,1.008
57.381,1.007
57.411,1.013
57.441,1.015
57.471,1.014
57.501,1.011
57.531,1.012
57.561,1.008
57.591,1.011
57.621,1.013
57.651,1.007
57.681,1.012
57.711,1.010
57.741,1.007
57.771,1.011
57.801,1.009
57.831,1.017
57.861,1.009
57.891,1.009
57.921,1.008
57.951,1.011
57.981,1.011
58.011,1.013
58.041,1.009
58.071,1.010
58.101,1.010
58.131,1.009
58.161,1.013
58.191,1.012
58.221,1.012
58.251,1.014
58.281,1.011
58.311,1.009
58.341,1.008
58.371,1.009
58.401,1.009
58.431,1.007
58.461,1.010
58.491,1.010
58.521,1.008
58.551,1.011
58.581,1.010
58.611,1.014
58.641,1.012
58.671,1.012
58.701,1.006
58.731,1.011
58.761,1.008
58.791,1.009
58.821,1.004
58.851,1.010
58.881,1.013
58.911,1.013
58.941,1.008
58.971,1.011
59.001,1.010
59.031,1.011
59.061,1.013
59.091,1.011
59.121,1.015
59.151,1.012
59.181,1.010
59.211,1.010
59.241,1.009
59.271,1.010
59.301,1.008
59.331,1.006
59.361,1.017
59.391,1.008
59.421,1.013
59.451,1.011
59.481,1.011
59.511,1.008
59.541,1.011
59.571,1.010
59.601,1.010
59.631,1.012
59.661,1.010
59.691,1.007
59.721,1.009
59.751,1.008
59.781,1.010
59.811,1.012
59.841,1.015
59.871,1.010
59.901,1.012
59.931,1.010
59.961,1.010
59.991,1.011
60.021,1.013
60.051,1.013
60.081,1.010
60.111,1.008
60.141,1.016
60.171,1.014
60.201,1.010
60.231,1.009
60.261,1.011
60.291,1.009
60.321,1.010
60.351,1.012
60.381,1.008
60.411,1.014
60.441,1.017
60.471,1.014
60.501,1.007
60.531,1.012
60.561,1.010
60.591,1.011
60.621,1.015
60.651,1.010
60.681,1.009
60.711,1.011
60.741,1.010
60.771,1.011
60.801,1.011
60.831,1.017
60.861,1.012
60.891,1.012
60.921,1.009
60.951,1.008
60.981,1.015
61.011,1.016
61.041,1.009
61.071,1.011
61.101,1.010
61.131,1.009
61.161,1.009
61.191,1.016
61.221,1.008
61.251,1.012
61.281,1.012
61.311,1.012
61.341,1.008
61.371,1.011
61.401,1.011
61.431,1.012
61.461,1.011
61.491,1.011
61.521,1.012
61.551,1.013
61.581,1.013
61.611,1.010
61.641,1.012
61.671,1.008
61.701,1.013
61.731,1.011
61.761,1.010
61.791,1.016
61.821,1.012
61.851,1.008
61.881,1.013
61.911,1.011
61.941,1.012
61.971,1.013
62.001,1.013
62.031,1.010
62.061,1.014
62.091,1.013
62.121,1.010
62.151,1.010
62.181,1.014
62.211,1.013
62.241,1.013
62.271,1.014
62.301,1.011
62.331,1.008
62.361,1.011
62.391,1.012
62.421,1.015
62.451,1.010
62.481,1.006
62.511,1.011
62.541,1.010
62.571,1.019
62.601,1.010
62.631,1.009
62.661,1.010
62.691,1.012
62.721,1.010
62.751,1.013
62.781,1.012
62.811,1.007
62.841,1.014
62.871,1.014
62.901,1.010
62.931,1.009
62.961,1.011
62.991,1.013
63.021,1.013
63.051,1.013
63.081,1.012
63.111,1.009
63.141,1.008
63.171,1.012
63.201,1.013
63.231,1.014
63.261,1.007
63.291,1.010
63.321,1.012
63.351,1.015
63.381,1.009
63.411,1.011
63.441,1.012
63.471,1.010
63.501,1.010
63.531,1.011
63.561,1.005
63.591,1.012
63.621,1.012
63.651,1.016
63.681,1.012
63.711,1.011
63.741,1.011
63.771,1.011
63.801,1.010
63.831,1.011
63.861,1.011
63.891,1.008
63.921,1.011
63.951,1.013
63.981,1.015
64.011,1.014
64.041,1.009
64.071,1.011
64.101,1.017
64.131,1.014
64.161,1.014
64.191,1.009
64.221,1.010
64.251,1.009
64.281,1.013
64.311,1.015
64.341,1.009
64.371,1.010
64.401,1.015
64.431,1.011
64.461,1.009
64.491,1.008
64.521,1.007
64.551,1.010
64.581,1.014
64.611,1.011
64.641,1.012
64.671,1.011
64.701,1.008
64.731,1.009
64.761,1.013
64.791,1.012
64.821,1.009
64.851,1.011
64.881,1.009
64.911,1.014
64.941,1.007
64.971,1.010
65.001,1.010
65.031,1.011
65.061,1.008
65.091,1.008
65.121,1.006
65.151,1.010
65.181,1.011
65.211,1.015
65.241,1.012
65.271,1.010
65.301,1.011
65.331,1.011
65.361,1.014
65.391,1.011
65.421,1.012
65.451,1.015
65.481,1.010
65.511,1.011
65.541,1.014
65.571,1.012
65.601,1.007
65.631,1.009
65.661,1.013
65.691,1.013
65.721,1.010
65.751,1.010
65.781,1.009
65.811,1.010
65.841,1.009
65.871,1.014
65.901,1.009
65.931,1.011
65.961,1.015
65.991,1.010
66.021,1.008
66.051,1.009
66.081,1.011
66.111,1.015
66.141,1.015
66.171,1.011
66.201,1.010
66.231,1.011
66.261,1.014
66.291,1.012
66.321,1.011
66.351,1.012
66.381,1.011
66.411,1.013
66.441,1.016
66.471,1.007
66.501,1.011
66.531,1.010
66.561,1.010
66.591,1.008
66.621,1.013
66.651,1.010
66.681,1.012
66.711,1.013
66.741,1.011
66.771,1.008
66.801,1.015
66.831,1.012
66.861,1.009
66.891,1.012
66.921,1.014
66.951,1.013
66.981,1.010
67.011,1.010
67.041,1.012
67.071,1.011
67.101,1.011
67.131,1.011
67.161,1.007
67.191,1.015
67.221,1.014
67.251,1.009
67.281,1.011
67.311,1.012
67.341,1.009
67.371,1.010
67.401,1.016
67.431,1.008
67.461,1.012
67.491,1.013
67.521,1.013
67.551,1.008
67.581,1.010
67.611,1.009
67.641,1.010
67.671,1.014
67.701,1.013
67.731,1.010
67.761,1.010
67.791,1.011
67.821,1.008
67.851,1.012
67.881,1.008
67.911,1.010
67.941,1.013
67.971,1.011
68.001,1.016
68.031,1.009
68.061,1.012
68.091,1.013
68.121,1.012
68.151,1.007
68.181,1.012
68.211,1.010
68.241,1.009
68.271,1.013
68.301,1.013
68.331,1.012
68.361,1.011
68.391,1.012
68.421,1.011
68.451,1.011
68.481,1.010
68.511,1.012
68.541,1.009
68.571,1.010
68.601,1.012
68.631,1.012
68.661,1.012
68.691,1.012
68.721,1.009
68.751,1.011
68.781,1.018
68.811,1.012
68.841,1.009
68.871,1.010
68.901,1.010
68.931,1.012
68.961,1.011
68.991,1.015
69.021,1.007
69.051,1.016
69.081,1.013
69.111,1.010
69.141,1.011
69.171,1.010
69.201,1.012
69.231,1.011
69.261,1.012
69.291,1.012
69.321,1.013
69.351,1.011
69.381,1.010
69.411,1.012
69.441,1.010
69.471,1.010
69.501,1.011
69.531,1.018
69.561,1.012
69.591,1.009
69.621,1.008
69.651,1.004
69.681,1.009
69.711,1.005
69.741,1.015
69.771,1.007
69.801,1.012
69.831,1.012
69.861,1.009
69.891,1.010
69.921,1.016
69.951,1.011
69.981,1.011
70.011,1.009
70.041,1.010
70.071,1.013
70.101,1.010
70.131,1.012
70.161,1.011
70.191,1.012
70.221,1.012
70.251,1.008
70.281,1.015
70.311,1.012
70.341,1.011
70.371,1.011
70.401,1.010
70.431,1.010
70.461,1.013
70.491,1.012
70.521,1.008
70.551,1.013
70.581,1.010
70.611,1.008
70.641,1.007
70.671,1.008
70.701,1.009
70.731,1.010
70.761,1.012
70.791,1.012
70.821,1.010
70.851,1.009
70.881,1.009
70.911,1.012
70.941,1.014
70.971,1.008
71.001,1.010
71.031,1.012
71.061,1.015
71.091,1.012
71.121,1.011
71.151,1.012
71.181,1.011
71.211,1.008
71.241,1.015
71.271,1.009
71.301,1.010
71.331,1.016
71.361,1.010
71.391,1.011
71.421,1.010
71.451,1.012
71.481,1.013
71.511,1.013
71.541,1.013
71.571,1.009
71.601,1.011
71.631,1.012
71.661,1.010
71.691,1.011
71.721,1.011
71.751,1.011
71.781,1.007
71.811,1.007
71.841,1.016
71.871,1.012
71.901,1.007
71.931,1.011
71.961,1.014
71.991,1.010
72.021,1.010
72.051,1.009
72.081,1.010
72.111,1.013
72.141,1.014
72.171,1.010
72.201,1.013
72.231,1.012
72.261,1.009
72.291,1.014
72.321,1.013
72.351,1.010
72.381,1.012
72.411,1.011
72.441,1.011
72.471,1.014
72.501,1.010
72.531,1.008
72.561,1.019
72.591,1.016
72.621,1.017
72.651,1.010
72.681,1.007
72.711,1.006
72.741,1.011
72.771,1.013
72.801,1.019
72.831,1.007
72.861,1.020
72.891,1.013
72.921,1.008
72.951,1.010
72.981,1.009
73.011,1.011
73.041,1.011
73.071,1.012
73.101,1.011
73.131,1.015
73.161,1.010
73.191,1.013
73.221,1.011
73.251,1.010
73.281,1.011
73.311,1.008
73.341,1.014
73.371,1.013
73.401,1.012
73.431,1.009
73.461,1.011
73.491,1.009
73.521,1.010
73.551,1.013
73.581,1.011
73.611,1.016
73.641,1.012
73.671,1.011
73.701,1.011
73.731,1.011
73.761,1.012
73.791,1.015
73.821,1.017
73.851,1.013
73.881,1.012
73.911,1.013
73.941,1.009
73.971,1.011
74.001,1.010
74.031,1.006
74.061,1.013
74.091,1.012
74.121,1.017
74.151,1.009
74.181,1.011
74.211,1.011
74.241,1.012
74.271,1.012
74.301,1.014
74.331,1.004
74.361,1.014
74.391,1.013
74.421,1.012
74.451,1.010
74.481,1.010
74.511,1.011
74.541,1.013
74.571,1.013
74.601,1.013
74.631,1.015
74.661,1.009
74.691,1.010
74.721,1.011
74.751,1.010
74.781,1.012
74.811,1.013
74.841,1.009
74.871,1.014
74.901,1.014
74.931,1.013
74.961,1.014
74.991,1.010
75.021,1.011
75.051,1.009
75.081,1.011
75.111,1.017
75.141,1.010
75.171,1.012
75.201,1.013
75.231,1.011
75.261,1.011
75.291,1.011
75.321,1.014
75.351,1.011
75.381,1.012
75.411,1.012
75.441,1.008
75.471,1.012
75.501,1.013
75.531,1.014
75.561,1.011
75.591,1.013
75.621,1.008
75.651,1.011
75.681,1.012
75.711,1.012
75.741,1.010
75.771,1.008
75.801,1.010
75.831,1.011
75.861,1.013
75.891,1.011
75.921,1.008
75.951,1.019
75.981,1.013
76.011,1.007
76.041,1.007
76.071,1.011
76.101,1.010
76.131,1.013
76.161,1.015
76.191,1.011
76.221,1.010
76.251,1.008
76.281,1.011
76.311,1.012
76.341,1.009
76.371,1.013
76.401,1.010
76.431,1.018
76.461,1.013
76.491,1.011
76.521,1.011
76.551,1.012
76.581,1.009
76.611,1.014
76.641,1.009
76.671,1.007
76.701,1.015
76.731,1.012
76.761,1.011
76.791,1.011
76.821,1.012
76.851,1.009
76.881,1.010
76.911,1.015
76.941,1.009
76.971,1.014
77.001,1.012
77.031,1.015
77.061,1.014
77.091,1.009
77.121,1.010
77.151,1.009
77.181,1.015
77.211,1.013
77.241,1.007
77.271,1.010
77.301,1.009
77.331,1.007
77.361,1.011
77.391,1.013
77.421,1.014
77.451,1.014
77.481,1.012
77.511,1.010
77.541,1.010
77.571,1.010
77.601,1.011
77.631,1.012
77.661,1.011
77.691,1.012
77.721,1.012
77.751,1.013
77.781,1.011
77.811,1.013
77.841,1.012
77.871,1.011
77.901,1.011
77.931,1.014
77.961,1.014
77.991,1.008
78.021,1.010
78.051,1.011
78.081,1.011
78.111,1.009
78.141,1.014
78.171,1.008
78.201,1.011
78.231,1.016
78.261,1.013
78.291,1.014
78.321,1.008
78.351,1.011
78.381,1.012
78.411,1.012
78.441,1.012
78.471,1.009
78.501,1.014
78.531,1.011
78.561,1.010
78.591,1.012
78.621,1.007
78.651,1.012
78.681,1.006
78.711,1.018
78.741,1.013
78.771,1.011
78.801,1.011
78.831,1.010
78.861,1.008
78.891,1.009
78.921,1.012
78.951,1.013
78.981,1.014
79.011,1.014
79.041,1.011
79.071,1.012
79.101,1.012
79.131,1.013
79.161,1.016
79.191,1.011
79.221,1.011
79.251,1.012
79.281,1.012
79.311,1.011
79.341,1.012
79.371,1.010
79.401,1.010
79.431,1.016
79.461,1.011
79.491,1.009
79.521,1.008
79.551,1.009
79.581,1.013
79.611,1.010
79.641,1.015
79.671,1.007
79.701,1.016
79.731,1.013
79.761,1.010
79.791,1.013
79.821,1.010
79.851,1.012
79.881,1.012
79.911,1.014
79.941,1.011
79.971,1.011
80.001,1.012
80.031,1.010
80.061,1.007
80.091,1.015
80.121,1.010
80.151,1.018
80.181,1.011
80.211,1.015
80.241,1.014
80.271,1.011
80.301,1.011
80.331,1.012
80.361,1.010
80.391,1.011
80.421,1.014
80.451,1.012
80.481,1.011
80.511,1.012
80.541,1.011
80.571,1.011
80.601,1.011
80.631,1.014
80.661,1.011
80.691,1.011
80.721,1.013
80.751,1.009
80.781,1.011
80.811,1.013
80.841,1.007
80.871,1.017
80.901,1.013
80.931,1.012
80.961,1.012
80.991,1.013
81.021,1.008
81.051,1.015
81.081,1.009
81.111,1.011
81.141,1.011
81.171,1.015
81.201,1.012
81.231,1.012
81.261,1.010
81.291,1.011
81.321,1.014
81.351,1.012
81.381,1.013
81.411,1.011
81.441,1.009
81.471,1.014
81.501,1.014
81.531,1.009
81.561,1.011
81.591,1.013
81.621,1.014
81.651,1.008
81.681,1.007
81.711,1.009
81.741,1.011
81.771,1.008
81.801,1.017
81.831,1.011
81.861,1.014
81.891,1.014
81.921,1.012
81.951,1.009
81.981,1.012
82.011,1.014
82.041,1.011
82.071,1.014
82.101,1.014
82.131,1.010
82.161,1.010
82.191,1.009
82.221,1.013
82.251,1.007
82.281,1.008
82.311,1.016
82.341,1.007
82.371,1.014
82.401,1.012
82.431,1.010
82.461,1.018
82.491,1.010
82.521,1.008
82.551,1.012
82.581,1.009
82.611,1.014
82.641,1.015
82.671,1.010
82.701,1.010
82.731,1.008
82.761,1.009
82.791,1.007
82.821,1.012
82.851,1.014
82.881,1.013
82.911,1.014
82.941,1.009
82.971,1.010
83.001,1.010
83.031,1.008
83.061,1.011
83.091,1.008
83.121,1.013
83.151,1.009
83.181,1.005
83.211,1.009
83.241,1.007
83.271,1.009
83.301,1.014
83.331,1.011
83.361,1.006
83.391,1.013
83.421,1.008
83.451,1.010
83.481,1.015
83.511,1.007
83.541,1.010
83.571,1.013
83.601,1.011
83.631,1.016
83.661,1.008
83.691,1.012
83.721,1.013
83.751,1.011
83.781,1.011
83.811,1.009
83.841,1.014
83.871,1.014
83.901,1.013
83.931,1.011
83.961,1.011
83.991,1.012
84.021,1.008
84.051,1.015
84.081,1.009
84.111,1.015
84.141,1.014
84.171,1.009
84.201,1.014
84.231,1.009
84.261,1.009
84.291,1.011
84.321,1.010
84.351,1.012
84.381,1.011
84.411,1.008
84.441,1.011
84.471,1.014
84.501,1.012
84.531,1.010
84.561,1.012
84.591,1.013
84.621,1.015
84.651,1.011
84.681,1.008
84.711,1.014
84.741,1.009
84.771,1.011
84.801,1.015
84.831,1.007
84.861,1.012
84.891,1.013
84.921,1.013
84.951,1.011
84.981,1.012
85.011,1.008
85.041,1.012
85.071,1.015
85.101,1.010
85.131,1.012
85.161,1.012
85.191,1.010
85.221,1.008
85.251,1.013
85.281,1.013
85.311,1.011
85.341,1.013
85.371,1.013
85.401,1.016
85.431,1.008
85.461,1.010
85.491,1.012
85.521,1.009
85.551,1.009
85.581,1.014
85.611,1.009
85.641,1.013
85.671,1.014
85.701,1.010
85.731,1.012
85.761,1.015
85.791,1.011
85.821,1.011
85.851,1.012
85.881,1.008
85.911,1.013
85.941,1.013
85.971,1.013
86.001,1.011
86.031,1.015
86.061,1.012
86.091,1.008
86.121,1.010
86.151,1.014
86.181,1.017
86.211,1.009
86.241,1.012
86.271,1.009
86.301,1.012
86.331,1.011
86.361,1.016
86.391,1.006
86.421,1.012
86.451,1.017
86.481,1.012
86.511,1.011
86.541,1.012
86.571,1.012
86.601,1.011
86.631,1.014
86.661,1.013
86.691,1.010
86.721,1.012
86.751,1.014
86.781,1.013
86.811,1.014
86.841,1.010
86.871,1.010
86.901,1.018
86.931,1.014
86.961,1.010
86.991,1.011
87.021,1.011
87.051,1.008
87.081,1.009
87.111,1.015
87.141,1.008
87.171,1.014
87.201,1.014
87.231,1.007
87.261,1.011
87.291,1.010
87.321,1.010
87.351,1.012
87.381,1.013
87.411,1.015
87.441,1.016
87.471,1.008
87.501,1.012
87.531,1.012
87.561,1.010
87.591,1.012
87.621,1.012
87.651,1.015
87.681,1.010
87.711,1.010
87.741,1.014
87.771,1.016
87.801,1.011
87.831,1.014
87.861,1.013
87.891,1.009
87.921,1.014
87.951,1.013
87.981,1.009
88.011,1.002
88.041,1.009
88.071,1.014
88.101,1.015
88.131,1.014
88.161,1.017
88.191,1.006
88.221,1.012
88.251,1.010
88.281,1.007
88.311,1.007
88.341,1.014
88.371,1.010
88.401,1.009
88.431,1.014
88.461,1.012
88.491,1.011
88.521,1.016
88.551,1.017
88.581,1.009
88.611,1.005
88.641,1.004
88.671,1.011
88.701,1.011
88.731,1.007
88.761,1.010
88.791,1.012
88.821,1.012
88.851,1.013
88.881,1.013
88.911,1.013
88.941,1.012
88.971,1.009
89.001,1.011
89.031,1.006
89.061,1.016
89.091,1.009
89.121,1.013
89.151,1.011
89.181,1.010
89.211,1.010
89.241,1.013
89.271,1.010
89.301,1.010
89.331,1.013
89.361,1.009
89.391,1.010
89.421,1.009
89.451,1.008
89.481,1.010
89.511,1.013
89.541,1.012
89.571,1.013
89.601,1.011
89.631,1.011
89.661,1.007
89.691,1.010
89.721,1.014
89.751,1.012
89.781,1.013
89.811,1.013
89.841,1.009
89.871,1.012
89.901,1.007
89.931,1.014
89.961,1.010
89.991,1.011
90.021,1.013
90.051,1.010
90.081,1.010
90.111,1.010
90.141,1.008
90.171,1.010
90.201,1.015
90.231,1.014
90.261,1.010
90.291,1.011
90.321,1.008
90.351,1.012
90.381,1.011
90.411,1.016
90.441,1.011
90.471,1.007
90.501,1.014
90.531,1.011
90.561,1.012
90.591,1.013
90.621,1.008
90.651,1.013
90.681,1.012
90.711,1.013
90.741,1.012
90.771,1.011
90.801,1.012
90.831,1.009
90.861,1.012
90.891,1.012
90.921,1.015
90.951,1.010
90.981,1.010
91.011,1.011
91.041,1.010
91.071,1.006
91.101,1.015
91.131,1.015
91.161,1.009
91.191,1.012
91.221,1.013
91.251,1.008
91.281,1.011
91.311,1.011
91.341,1.010
91.371,1.012
91.401,1.013
91.431,1.008
91.461,1.011
91.491,1.011
91.521,1.010
91.551,1.013
91.581,1.012
91.611,1.015
91.641,1.008
91.671,1.010
91.701,1.014
91.731,1.010
91.761,1.009
91.791,1.016
91.821,1.015
91.851,1.009
91.881,1.012
91.911,1.009
91.941,1.009
91.971,1.009
92.001,1.008
92.031,1.013
92.061,1.011
92.091,1.012
92.121,1.010
92.151,1.009
92.181,1.009
92.211,1.012
92.241,1.013
92.271,1.014
92.301,1.013
92.331,1.015
92.361,1.009
92.391,1.012
92.421,1.012
92.451,1.003
92.481,1.014
92.511,1.013
92.541,1.013
92.571,1.012
92.601,1.014
92.631,1.008
92.661,1.011
92.691,1.004
92.721,1.006
92.751,1.012
92.781,1.014
92.811,1.010
92.841,1.015
92.871,1.010
92.901,1.010
92.931,1.009
92.961,1.014
92.991,1.012
93.021,1.011
93.051,1.011
93.081,1.011
93.111,1.012
93.141,1.006
93.171,1.017
93.201,1.011
93.231,1.014
93.261,1.010
93.291,1.017
93.321,1.012
93.351,1.011
93.381,1.005
93.411,1.010
93.441,1.013
93.471,1.012
93.501,1.010
93.531,1.011
93.561,1.015
93.591,1.013
93.621,1.013
93.651,1.014
93.681,1.012
93.711,1.008
93.741,1.013
93.771,1.006
93.801,1.006
93.831,1.015
93.861,1.010
93.891,1.017
93.921,1.012
93.951,1.012
93.981,1.013
94.011,1.014
94.041,1.012
94.071,1.012
94.101,1.006
94.131,1.015
94.161,1.014
94.191,1.012
94.221,1.008
94.251,1.007
94.281,1.011
94.311,1.012
94.341,1.009
94.371,1.012
94.401,1.015
94.431,1.011
94.461,1.014
94.491,1.011
94.521,1.007
94.551,1.011
94.581,1.015
94.611,1.018
94.641,1.006
94.671,1.009
94.701,1.013
94.731,1.007
94.761,1.014
94.791,1.014
94.821,1.009
94.851,1.012
94.881,1.017
94.911,1.011
94.941,1.009
94.971,1.007
95.001,1.012
95.031,1.012
95.061,1.013
95.091,1.011
95.121,1.008
95.151,1.010
95.181,1.011
95.211,1.015
95.241,1.010
95.271,1.008
95.301,1.017
95.331,1.011
95.361,1.009
95.391,1.012
95.421,1.010
95.451,1.012
95.481,1.013
95.511,1.012
95.541,1.011
95.571,1.014
95.601,1.012
95.631,1.005
95.661,1.010
95.691,1.014
95.721,1.012
95.751,1.015
95.781,1.015
95.811,1.016
95.841,1.011
95.871,1.012
95.901,1.009
95.931,1.008
95.961,1.012
95.991,1.007
96.021,1.015
96.051,1.012
96.081,1.011
96.111,1.013
96.141,1.012
96.171,1.012
96.201,1.017
96.231,1.007
96.261,1.014
96.291,1.012
96.321,1.009
96.351,1.010
96.381,1.010
96.411,1.010
96.441,1.013
96.471,1.016
96.501,1.013
96.531,1.014
96.561,1.009
96.591,1.012
96.621,1.009
96.651,1.008
96.681,1.014
96.711,1.008
96.741,1.018
96.771,1.012
96.801,1.011
96.831,1.012
96.861,1.008
96.891,1.011
96.921,1.012
96.951,1.008
96.981,1.011
97.011,1.011
97.041,1.015
97.071,1.014
97.101,1.012
97.131,1.010
97.161,1.010
97.191,1.014
97.221,1.009
97.251,1.011
97.281,1.011
97.311,1.011
97.341,1.014
97.371,1.012
97.401,1.010
97.431,1.012
97.461,1.012
97.491,1.014
97.521,1.010
97.551,1.014
97.581,1.009
97.611,1.011
97.641,1.010
97.671,1.014
97.701,1.007
97.731,1.011
97.761,1.011
97.791,1.010
97.821,1.012
97.851,1.014
97.881,1.011
97.911,1.008
97.941,1.010
97.971,1.011
98.001,1.010
98.031,1.012
98.061,1.009
98.091,1.009
98.121,1.013
98.151,1.009
98.181,1.010
98.211,1.013
98.241,1.014
98.271,1.012
98.301,1.011
98.331,1.012
98.361,1.011
98.391,1.009
98.421,1.013
98.451,1.009
98.481,1.014
98.511,1.015
98.541,1.013
98.571,1.010
98.601,1.012
98.631,1.009
98.661,1.011
98.691,1.011
98.721,1.010
98.751,1.011
98.781,1.009
98.811,1.012
98.841,1.011
98.871,1.009
98.901,1.015
98.931,1.013
98.961,1.013
98.991,1.008
99.021,1.012
99.051,1.009
99.081,1.008
99.111,1.010
99.141,1.015
99.171,1.009
99.201,1.015
99.231,1.010
99.261,1.010
99.291,1.011
99.321,1.011
99.351,1.010
99.381,1.012
99.411,1.010
99.441,1.016
99.471,1.009
99.501,1.010
99.531,1.011
99.561,1.007
99.591,1.015
99.621,1.011
99.651,1.021
99.681,1.011
99.711,1.011
99.741,1.012
99.771,1.010
99.801,1.010
99.831,1.014
99.861,1.008
99.891,1.012
99.921,1.014
99.951,1.013
99.981,1.010
100.011,1.014
100.041,1.011
100.071,1.014
100.101,1.011
100.131,1.015
100.161,1.011
100.191,1.010
100.221,1.012
100.251,1.011
100.281,1.008
100.311,1.009
100.341,1.016
100.371,1.015
100.401,1.009
100.431,1.016
100.461,1.009
100.491,1.010
100.521,1.012
100.551,1.015
100.581,1.009
100.611,1.017
100.641,1.015
100.671,1.011
100.701,1.011
100.731,1.012
100.761,1.008
100.791,1.009
100.821,1.013
100.851,1.013
100.881,1.012
100.911,1.010
100.941,1.010
100.971,1.009
101.001,1.010
101.031,1.013
101.061,1.007
101.091,1.016
101.121,1.009
101.151,1.010
101.181,1.010
101.211,1.010
101.241,1.009
101.271,1.014
101.301,1.010
101.331,1.011
101.361,1.012
101.391,1.014
101.421,1.011
101.451,1.006
101.481,1.011
101.511,1.011
101.541,1.015
101.571,1.014
101.601,1.009
101.631,1.012
101.661,1.006
101.691,1.012
101.721,1.011
101.751,1.014
101.781,1.014
101.811,1.010
101.841,1.017
101.871,1.015
101.901,1.010
101.931,1.009
101.961,1.011
101.991,1.010
102.021,1.011
102.051,1.008
102.081,1.007
102.111,1.013
102.141,1.011
102.171,1.009
102.201,1.008
102.231,1.010
102.261,1.012
102.291,1.013
102.321,1.011
102.351,1.013
102.381,1.013
102.411,1.010
102.441,1.014
102.471,1.011
102.501,1.008
102.531,1.011
102.561,1.011
102.591,1.021
102.621,1.012
102.651,1.012
102.681,1.009
102.711,1.010
102.741,1.012
102.771,1.015
102.801,1.009
102.831,1.012
102.861,1.012
102.891,1.012
102.921,1.012
102.951,1.009
102.981,1.012
103.011,1.012
103.041,1.013
103.071,1.012
103.101,1.013
103.131,1.009
103.161,1.014
103.191,1.009
103.221,1.009
103.251,1.009
103.281,1.011
103.311,1.015
103.341,1.014
103.371,1.009
103.401,1.012
103.431,1.012
103.461,1.008
103.491,1.011
103.521,1.011
103.551,1.011
103.581,1.017
103.611,1.013
103.641,1.010
103.671,1.013
103.701,1.013
103.731,1.011
103.761,1.012
103.791,1.013
103.821,1.012
103.851,1.014
103.881,1.016
103.911,1.010
103.941,1.012
103.971,1.013
104.001,1.010
104.031,1.015
104.061,1.014
104.091,1.009
104.121,1.008
104.151,1.013
104.181,1.012
104.211,1.013
104.241,1.011
104.271,1.010
104.301,1.012
104.331,1.011
104.361,1.012
104.391,1.012
104.421,1.012
104.451,1.013
104.481,1.013
104.511,1.013
104.541,1.010
104.571,1.011
104.601,1.011
104.631,1.011
104.661,1.012
104.691,1.009
104.721,1.013
104.751,1.009
104.781,1.017
104.811,1.012
104.841,1.010
104.871,1.009
104.901,1.012
104.931,1.009
104.961,1.013
104.991,1.010
105.021,1.013
105.051,1.014
105.081,1.014
105.111,1.010
105.141,1.013
105.171,1.012
105.201,1.015
105.231,1.012
105.261,1.014
105.291,1.013
105.321,1.012
105.351,1.010
105.381,1.012
105.411,1.012
105.441,1.011
105.471,1.003
105.501,1.015
105.531,1.010
105.561,1.019
105.591,1.012
105.621,1.010
105.651,1.006
105.681,1.014
105.711,1.008
105.741,1.013
105.771,1.006
105.801,1.012
105.831,1.015
105.861,1.015
105.891,1.014
105.921,1.009
105.951,1.012
105.981,1.009
106.011,1.015
106.041,1.014
106.071,1.011
106.101,1.014
106.131,1.014
106.161,1.010
106.191,1.010
106.221,1.011
106.251,1.008
106.281,1.012
106.311,1.013
106.341,1.015
106.371,1.009
106.401,1.009
106.431,1.008
106.461,1.012
106.491,1.009
106.521,1.017
106.551,1.009
106.581,1.014
106.611,1.015
106.641,1.010
106.671,1.010
106.701,1.010
106.731,1.010
106.761,1.012
106.791,1.013
106.821,1.010
106.851,1.015
106.881,1.008
106.911,1.013
106.941,1.011
106.971,1.011
107.001,1.012
107.031,1.009
107.061,1.018
107.091,1.013
107.121,1.011
107.151,1.011
107.181,1.012
107.211,1.010
107.241,1.009
107.271,1.014
107.301,1.007
107.331,1.012
107.361,1.011
107.391,1.010
107.421,1.012
107.451,1.012
107.481,1.010
107.511,1.012
107.541,1.014
107.571,1.011
107.601,1.011
107.631,1.012
107.661,1.011
107.691,1.015
107.721,1.011
107.751,1.009
