df_hash,22ZHK4.A1FC45
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.FG7V
person_label,V89
date_time_start,2025-11-04_15-27-15.507000_+03
date_time_start_unix,1762255635.507
date_time_end,2025-11-04_15-36-02.416000_+03
length_difference_noticed,no

time,acc_mag
179.300,1.033
179.330,1.036
179.360,1.036
179.390,1.033
179.420,1.033
179.450,1.034
179.480,1.037
179.510,1.034
179.540,1.031
179.570,1.029
179.600,1.035
179.630,1.035
179.660,1.035
179.690,1.034
179.720,1.037
179.750,1.030
179.780,1.035
179.810,1.037
179.840,1.032
179.870,1.036
179.900,1.032
179.930,1.033
179.960,1.033
179.990,1.035
180.020,1.032
180.050,1.033
180.080,1.035
180.110,1.033
180.140,1.030
180.170,1.032
180.200,1.037
180.230,1.032
180.260,1.029
180.290,1.030
180.320,1.039
180.350,1.038
180.380,1.030
180.410,1.030
180.440,1.033
180.470,1.033
180.500,1.032
180.530,1.033
180.560,1.032
180.590,1.035
180.620,1.038
180.650,1.032
180.680,1.032
180.710,1.030
180.740,1.035
180.770,1.036
180.800,1.034
180.830,1.034
180.860,1.027
180.890,1.033
180.920,1.037
180.950,1.033
180.980,1.031
181.010,1.035
181.040,1.034
181.070,1.036
181.100,1.029
181.130,1.032
181.160,1.033
181.190,1.036
181.220,1.031
181.250,1.037
181.280,1.033
181.310,1.036
181.340,1.037
181.370,1.029
181.400,1.031
181.430,1.035
181.460,1.035
181.490,1.035
181.520,1.036
181.550,1.031
181.580,1.032
181.610,1.031
181.640,1.036
181.670,1.031
181.700,1.032
181.730,1.030
181.760,1.041
181.790,1.030
181.820,1.025
181.850,1.031
181.880,1.036
181.910,1.033
181.940,1.036
181.970,1.033
182.000,1.038
182.030,1.033
182.060,1.033
182.090,1.029
182.120,1.032
182.150,1.034
182.180,1.033
182.210,1.032
182.240,1.030
182.270,1.036
182.300,1.031
182.330,1.034
182.360,1.039
182.390,1.037
182.420,1.037
182.450,1.027
182.480,1.029
182.510,1.040
182.540,1.038
182.570,1.034
182.600,1.036
182.630,1.032
182.660,1.038
182.690,1.037
182.720,1.031
182.750,1.030
182.780,1.033
182.810,1.032
182.840,1.036
182.870,1.035
182.900,1.035
182.930,1.034
182.960,1.030
182.990,1.034
183.020,1.036
183.050,1.035
183.080,1.025
183.110,1.035
183.140,1.039
183.170,1.033
183.200,1.036
183.230,1.037
183.260,1.029
183.290,1.037
183.320,1.034
183.350,1.030
183.380,1.036
183.410,1.034
183.440,1.031
183.470,1.035
183.500,1.036
183.530,1.033
183.560,1.032
183.590,1.033
183.620,1.038
183.650,1.037
183.680,1.032
183.710,1.031
183.740,1.035
183.770,1.033
183.800,1.036
183.830,1.034
183.860,1.034
183.890,1.037
183.920,1.036
183.950,1.032
183.980,1.031
184.010,1.034
184.040,1.033
184.070,1.033
184.100,1.038
184.130,1.036
184.160,1.030
184.190,1.029
184.220,1.035
184.250,1.039
184.280,1.030
184.310,1.029
184.340,1.033
184.370,1.036
184.400,1.037
184.430,1.039
184.460,1.036
184.490,1.029
184.520,1.040
184.550,1.036
184.580,1.029
184.610,1.034
184.640,1.037
184.670,1.030
184.700,1.037
184.730,1.034
184.760,1.037
184.790,1.037
184.820,1.033
184.850,1.033
184.880,1.035
184.910,1.045
184.940,1.029
184.970,1.028
185.000,1.033
185.030,1.035
185.060,1.034
185.090,1.034
185.120,1.034
185.150,1.029
185.180,1.036
185.210,1.034
185.240,1.032
185.270,1.033
185.300,1.034
185.330,1.034
185.360,1.034
185.390,1.036
185.420,1.034
185.450,1.034
185.480,1.033
185.510,1.035
185.540,1.037
185.570,1.036
185.600,1.031
185.630,1.030
185.660,1.037
185.690,1.031
185.720,1.035
185.750,1.032
185.780,1.038
185.810,1.032
185.840,1.034
185.870,1.035
185.900,1.035
185.930,1.035
185.960,1.034
185.990,1.035
186.020,1.032
186.050,1.036
186.080,1.030
186.110,1.031
186.140,1.030
186.170,1.031
186.200,1.031
186.230,1.036
186.260,1.033
186.290,1.034
186.320,1.034
186.350,1.031
186.380,1.034
186.410,1.032
186.440,1.033
186.470,1.033
186.500,1.032
186.530,1.034
186.560,1.036
186.590,1.034
186.620,1.031
186.650,1.029
186.680,1.038
186.710,1.028
186.740,1.029
186.770,1.034
186.800,1.040
186.830,1.035
186.860,1.036
186.890,1.034
186.920,1.030
186.950,1.032
186.980,1.035
187.010,1.036
187.040,1.034
187.070,1.035
187.100,1.033
187.130,1.030
187.160,1.033
187.190,1.033
187.220,1.033
187.250,1.032
187.280,1.037
187.310,1.034
187.340,1.029
187.370,1.034
187.400,1.037
187.430,1.031
187.460,1.031
187.490,1.034
187.520,1.040
187.550,1.033
187.580,1.029
187.610,1.035
187.640,1.034
187.670,1.033
187.700,1.035
187.730,1.036
187.760,1.030
187.790,1.037
187.820,1.037
187.850,1.030
187.880,1.033
187.910,1.035
187.940,1.036
187.970,1.034
188.000,1.034
188.030,1.034
188.060,1.031
188.090,1.035
188.120,1.037
188.150,1.032
188.180,1.032
188.210,1.035
188.240,1.035
188.270,1.034
188.300,1.031
188.330,1.032
188.360,1.038
188.390,1.032
188.420,1.031
188.450,1.032
188.480,1.035
188.510,1.035
188.540,1.034
188.570,1.035
188.600,1.033
188.630,1.034
188.660,1.035
188.690,1.032
188.720,1.030
188.750,1.037
188.780,1.038
188.810,1.033
188.840,1.035
188.870,1.035
188.900,1.033
188.930,1.034
188.960,1.031
188.990,1.032
189.020,1.032
189.050,1.034
189.080,1.038
189.110,1.034
189.140,1.034
189.170,1.035
189.200,1.038
189.230,1.032
189.260,1.029
189.290,1.030
189.320,1.036
189.350,1.035
189.380,1.036
189.410,1.038
189.440,1.031
189.470,1.036
189.500,1.035
189.530,1.032
189.560,1.028
189.590,1.035
189.620,1.034
189.650,1.032
189.680,1.032
189.710,1.036
189.740,1.034
189.770,1.035
189.800,1.032
189.830,1.033
189.860,1.034
189.890,1.032
189.920,1.031
189.950,1.031
189.980,1.041
190.010,1.033
190.040,1.031
190.070,1.032
190.100,1.035
190.130,1.035
190.160,1.034
190.190,1.036
190.220,1.032
190.250,1.039
190.280,1.032
190.310,1.031
190.340,1.035
190.370,1.035
190.400,1.035
190.430,1.030
190.460,1.035
190.490,1.032
190.520,1.036
190.550,1.031
190.580,1.034
190.610,1.032
190.640,1.035
190.670,1.039
190.700,1.028
190.730,1.030
190.760,1.033
190.790,1.035
190.820,1.033
190.850,1.035
190.880,1.034
190.910,1.038
190.940,1.032
190.970,1.035
191.000,1.032
191.030,1.032
191.060,1.031
191.090,1.034
191.120,1.034
191.150,1.035
191.180,1.033
191.210,1.034
191.240,1.032
191.270,1.035
191.300,1.041
191.330,1.032
191.360,1.026
191.390,1.034
191.420,1.038
191.450,1.034
191.480,1.035
191.510,1.031
191.540,1.031
191.570,1.035
191.600,1.035
191.630,1.031
191.660,1.034
191.690,1.036
191.720,1.031
191.750,1.037
191.780,1.041
191.810,1.032
191.840,1.029
191.870,1.035
191.900,1.035
191.930,1.037
191.960,1.030
191.990,1.030
192.020,1.035
192.050,1.038
192.080,1.035
192.110,1.040
192.140,1.025
192.170,1.041
192.200,1.035
192.230,1.031
192.260,1.032
192.290,1.032
192.320,1.032
192.350,1.035
192.380,1.036
192.410,1.034
192.440,1.031
192.470,1.033
192.500,1.037
192.530,1.035
192.560,1.028
192.590,1.033
192.620,1.036
192.650,1.034
192.680,1.037
192.710,1.038
192.740,1.028
192.770,1.036
192.800,1.035
192.830,1.033
192.860,1.031
192.890,1.035
192.920,1.033
192.950,1.032
192.980,1.035
193.010,1.035
193.040,1.033
193.070,1.037
193.100,1.030
193.130,1.040
193.160,1.031
193.190,1.033
193.220,1.034
193.250,1.036
193.280,1.036
193.310,1.036
193.340,1.036
193.370,1.032
193.400,1.035
193.430,1.033
193.460,1.032
193.490,1.033
193.520,1.035
193.550,1.036
193.580,1.034
193.610,1.036
193.640,1.031
193.670,1.034
193.700,1.037
193.730,1.035
193.760,1.035
193.790,1.033
193.820,1.037
193.850,1.033
193.880,1.038
193.910,1.032
193.940,1.042
193.970,1.035
194.000,1.033
194.030,1.034
194.060,1.034
194.090,1.035
194.120,1.038
194.150,1.033
194.180,1.032
194.210,1.036
194.240,1.033
194.270,1.032
194.300,1.032
194.330,1.033
194.360,1.034
194.390,1.035
194.420,1.035
194.450,1.036
194.480,1.032
194.510,1.033
194.540,1.032
194.570,1.032
194.600,1.033
194.630,1.032
194.660,1.031
194.690,1.033
194.720,1.036
194.750,1.039
194.780,1.035
194.810,1.030
194.840,1.032
194.870,1.042
194.900,1.032
194.930,1.027
194.960,1.033
194.990,1.036
195.020,1.034
195.050,1.034
195.080,1.037
195.110,1.030
195.140,1.035
195.170,1.035
195.200,1.033
195.230,1.034
195.260,1.033
195.290,1.036
195.320,1.036
195.350,1.035
195.380,1.036
195.410,1.034
195.440,1.031
195.470,1.034
195.500,1.035
195.530,1.038
195.560,1.032
195.590,1.033
195.620,1.033
195.650,1.031
195.680,1.035
195.710,1.032
195.740,1.040
195.770,1.031
195.800,1.030
195.830,1.030
195.860,1.033
195.890,1.036
195.920,1.039
195.950,1.039
195.980,1.030
196.010,1.038
196.040,1.034
196.070,1.029
196.100,1.030
196.130,1.036
196.160,1.032
196.190,1.036
196.220,1.036
196.250,1.033
196.280,1.034
196.310,1.036
196.340,1.035
196.370,1.033
196.400,1.039
196.430,1.032
196.460,1.032
196.490,1.034
196.520,1.034
196.550,1.040
196.580,1.035
196.610,1.032
196.640,1.037
196.670,1.034
196.700,1.033
196.730,1.035
196.760,1.036
196.790,1.034
196.820,1.038
196.850,1.034
196.880,1.035
196.910,1.032
196.940,1.033
196.970,1.031
197.000,1.035
197.030,1.038
197.060,1.033
197.090,1.036
197.120,1.033
197.150,1.033
197.180,1.036
197.210,1.035
197.240,1.034
197.270,1.032
197.300,1.034
197.330,1.037
197.360,1.035
197.390,1.029
197.420,1.030
197.450,1.036
197.480,1.033
197.510,1.034
197.540,1.034
197.570,1.036
197.600,1.034
197.630,1.037
197.660,1.033
197.690,1.026
197.720,1.035
197.750,1.038
197.780,1.035
197.810,1.032
197.840,1.036
197.870,1.032
197.900,1.034
197.930,1.036
197.960,1.036
197.990,1.031
198.020,1.032
198.050,1.035
198.080,1.036
198.110,1.041
198.140,1.036
198.170,1.032
198.200,1.036
198.230,1.037
198.260,1.033
198.290,1.033
198.320,1.033
198.350,1.034
198.380,1.037
198.410,1.033
198.440,1.029
198.470,1.032
198.500,1.034
198.530,1.033
198.560,1.034
198.590,1.034
198.620,1.037
198.650,1.037
198.680,1.032
198.710,1.029
198.740,1.036
198.770,1.040
198.800,1.037
198.830,1.027
198.860,1.033
198.890,1.036
198.920,1.037
198.950,1.034
198.980,1.037
199.010,1.034
199.040,1.036
199.070,1.033
199.100,1.030
199.130,1.032
199.160,1.033
199.190,1.037
199.220,1.033
199.250,1.036
199.280,1.036
199.310,1.034
199.340,1.033
199.370,1.035
199.400,1.037
199.430,1.035
199.460,1.029
199.490,1.034
199.520,1.034
199.550,1.038
199.580,1.039
199.610,1.039
199.640,1.026
199.670,1.036
199.700,1.033
199.730,1.027
199.760,1.033
199.790,1.033
199.820,1.039
199.850,1.032
199.880,1.036
199.910,1.032
199.940,1.031
199.970,1.032
200.000,1.038
200.030,1.035
200.060,1.031
200.090,1.033
200.120,1.036
200.150,1.034
200.180,1.038
200.210,1.038
200.240,1.028
200.270,1.039
200.300,1.037
200.330,1.029
200.360,1.032
200.390,1.035
200.420,1.032
200.450,1.030
200.480,1.036
200.510,1.037
200.540,1.033
200.570,1.033
200.600,1.037
200.630,1.038
200.660,1.027
200.690,1.030
200.720,1.039
200.750,1.036
200.780,1.033
200.810,1.033
200.840,1.032
200.870,1.039
200.900,1.036
200.930,1.029
200.960,1.031
200.990,1.036
201.020,1.034
201.050,1.033
201.080,1.032
201.110,1.033
201.140,1.036
201.170,1.038
201.200,1.036
201.230,1.032
201.260,1.027
201.290,1.041
201.320,1.034
201.350,1.029
201.380,1.031
201.410,1.037
201.440,1.033
201.470,1.032
201.500,1.037
201.530,1.033
201.560,1.036
201.590,1.035
201.620,1.033
201.650,1.029
201.680,1.029
201.710,1.037
201.740,1.033
201.770,1.036
201.800,1.033
201.830,1.032
201.860,1.034
201.890,1.039
201.920,1.033
201.950,1.034
201.980,1.032
202.010,1.034
202.040,1.036
202.070,1.029
202.100,1.030
202.130,1.035
202.160,1.033
202.190,1.029
202.220,1.030
202.250,1.036
202.280,1.035
202.310,1.037
202.340,1.035
202.370,1.036
202.400,1.030
202.430,1.038
202.460,1.031
202.490,1.033
202.520,1.033
202.550,1.036
202.580,1.036
202.610,1.035
202.640,1.033
202.670,1.033
202.700,1.034
202.730,1.031
202.760,1.037
202.790,1.032
202.820,1.034
202.850,1.033
202.880,1.034
202.910,1.034
202.940,1.032
202.970,1.035
203.000,1.037
203.030,1.039
203.060,1.028
203.090,1.028
203.120,1.033
203.150,1.034
203.180,1.031
203.210,1.035
203.240,1.037
203.270,1.032
203.300,1.035
203.330,1.032
203.360,1.033
203.390,1.030
203.420,1.036
203.450,1.035
203.480,1.035
203.510,1.036
203.540,1.032
203.570,1.032
203.600,1.033
203.630,1.035
203.660,1.034
203.690,1.032
203.720,1.033
203.750,1.032
203.780,1.032
203.810,1.036
203.840,1.032
203.870,1.040
203.900,1.030
203.930,1.029
203.960,1.031
203.990,1.036
204.020,1.034
204.050,1.037
204.080,1.039
204.110,1.029
204.140,1.036
204.170,1.030
204.200,1.029
204.230,1.033
204.260,1.037
204.290,1.033
204.320,1.031
204.350,1.036
204.380,1.037
204.410,1.031
204.440,1.032
204.470,1.033
204.500,1.033
204.530,1.033
204.560,1.034
204.590,1.036
204.620,1.034
204.650,1.030
204.680,1.031
204.710,1.033
204.740,1.034
204.770,1.030
204.800,1.033
204.830,1.031
204.860,1.034
204.890,1.036
204.920,1.034
204.950,1.034
204.980,1.033
205.010,1.037
205.040,1.035
205.070,1.032
205.100,1.030
205.130,1.036
205.160,1.036
205.190,1.034
205.220,1.038
205.250,1.036
205.280,1.034
205.310,1.031
205.340,1.039
205.370,1.034
205.400,1.036
205.430,1.030
205.460,1.033
205.490,1.034
205.520,1.033
205.550,1.040
205.580,1.033
205.610,1.030
205.640,1.034
205.670,1.034
205.700,1.035
205.730,1.033
205.760,1.037
205.790,1.033
205.820,1.039
205.850,1.036
205.880,1.028
205.910,1.031
205.940,1.035
205.970,1.031
206.000,1.038
206.030,1.034
206.060,1.034
206.090,1.034
206.120,1.035
206.150,1.034
206.180,1.036
206.210,1.033
206.240,1.034
206.270,1.040
206.300,1.031
206.330,1.027
206.360,1.032
206.390,1.038
206.420,1.035
206.450,1.034
206.480,1.035
206.510,1.033
206.540,1.040
206.570,1.034
206.600,1.025
206.630,1.034
206.660,1.034
206.690,1.035
206.720,1.031
206.750,1.034
206.780,1.032
206.810,1.034
206.840,1.037
206.870,1.034
206.900,1.031
206.930,1.035
206.960,1.040
206.990,1.034
207.020,1.032
207.050,1.034
207.080,1.037
207.110,1.034
207.140,1.035
207.170,1.040
207.200,1.030
207.230,1.037
207.260,1.038
207.290,1.032
207.320,1.033
207.350,1.034
207.380,1.034
207.410,1.035
207.440,1.035
207.470,1.033
207.500,1.037
207.530,1.035
207.560,1.034
207.590,1.032
207.620,1.034
207.650,1.034
207.680,1.038
207.710,1.031
207.740,1.031
207.770,1.033
207.800,1.037
207.830,1.035
207.860,1.035
207.890,1.035
207.920,1.032
207.950,1.037
207.980,1.034
208.010,1.031
208.040,1.033
208.070,1.032
208.100,1.034
208.130,1.034
208.160,1.036
208.190,1.030
208.220,1.034
208.250,1.037
208.280,1.034
208.310,1.032
208.340,1.034
208.370,1.034
208.400,1.043
208.430,1.034
208.460,1.027
208.490,1.031
208.520,1.038
208.550,1.034
208.580,1.037
208.610,1.040
208.640,1.032
208.670,1.038
208.700,1.037
208.730,1.032
208.760,1.031
208.790,1.035
208.820,1.035
208.850,1.032
208.880,1.035
208.910,1.035
208.940,1.035
208.970,1.035
209.000,1.035
209.030,1.033
209.060,1.034
209.090,1.035
209.120,1.036
209.150,1.034
209.180,1.031
209.210,1.033
209.240,1.035
209.270,1.035
209.300,1.039
209.330,1.034
209.360,1.028
209.390,1.039
209.420,1.038
209.450,1.028
209.480,1.034
209.510,1.035
209.540,1.035
209.570,1.033
209.600,1.040
209.630,1.032
209.660,1.037
209.690,1.035
209.720,1.032
209.750,1.033
209.780,1.038
209.810,1.035
209.840,1.031
209.870,1.030
209.900,1.036
209.930,1.038
209.960,1.036
209.990,1.031
210.020,1.029
210.050,1.038
210.080,1.036
210.110,1.031
210.140,1.032
210.170,1.035
210.200,1.031
210.230,1.037
210.260,1.035
210.290,1.035
210.320,1.035
210.350,1.034
210.380,1.036
210.410,1.035
210.440,1.039
210.470,1.031
210.500,1.031
210.530,1.039
210.560,1.038
210.590,1.035
210.620,1.035
210.650,1.035
210.680,1.035
210.710,1.035
210.740,1.030
210.770,1.031
210.800,1.035
210.830,1.031
210.860,1.035
210.890,1.037
210.920,1.041
210.950,1.035
210.980,1.035
211.010,1.038
211.040,1.038
211.070,1.042
211.100,1.031
211.130,1.032
211.160,1.034
211.190,1.038
211.220,1.038
211.250,1.036
211.280,1.035
211.310,1.031
211.340,1.041
211.370,1.034
211.400,1.034
211.430,1.035
211.460,1.036
211.490,1.040
211.520,1.032
211.550,1.033
211.580,1.036
211.610,1.032
211.640,1.035
211.670,1.036
211.700,1.036
211.730,1.031
211.760,1.036
211.790,1.039
211.820,1.037
211.850,1.033
211.880,1.038
211.910,1.038
211.940,1.035
211.970,1.033
212.000,1.033
212.030,1.035
212.060,1.033
212.090,1.039
212.120,1.036
212.150,1.036
212.180,1.034
212.210,1.033
212.240,1.034
212.270,1.038
212.300,1.037
212.330,1.033
212.360,1.030
212.390,1.037
212.420,1.042
212.450,1.034
212.480,1.031
212.510,1.032
212.540,1.037
212.570,1.033
212.600,1.038
212.630,1.040
212.660,1.032
212.690,1.036
212.720,1.038
212.750,1.034
212.780,1.030
212.810,1.036
212.840,1.032
212.870,1.033
212.900,1.040
212.930,1.036
212.960,1.033
212.990,1.036
213.020,1.037
213.050,1.036
213.080,1.034
213.110,1.036
213.140,1.040
213.170,1.035
213.200,1.032
213.230,1.033
213.260,1.040
213.290,1.036
213.320,1.032
213.350,1.031
213.380,1.033
213.410,1.032
213.440,1.040
213.470,1.036
213.500,1.036
213.530,1.037
213.560,1.035
213.590,1.032
213.620,1.032
213.650,1.034
213.680,1.039
213.710,1.032
213.740,1.035
213.770,1.037
213.800,1.032
213.830,1.036
213.860,1.033
213.890,1.035
213.920,1.037
213.950,1.036
213.980,1.036
214.010,1.034
214.040,1.035
214.070,1.041
214.100,1.039
214.130,1.031
214.160,1.029
214.190,1.035
214.220,1.039
214.250,1.036
214.280,1.037
214.310,1.034
214.340,1.035
214.370,1.038
214.400,1.033
214.430,1.032
214.460,1.038
214.490,1.036
214.520,1.032
214.550,1.038
214.580,1.033
214.610,1.036
214.640,1.036
214.670,1.031
214.700,1.033
214.730,1.037
214.760,1.032
214.790,1.034
214.820,1.037
214.850,1.037
214.880,1.034
214.910,1.031
214.940,1.036
214.970,1.035
215.000,1.035
215.030,1.037
215.060,1.036
215.090,1.034
215.120,1.036
215.150,1.029
215.180,1.032
215.210,1.039
215.240,1.038
215.270,1.032
215.300,1.033
215.330,1.035
215.360,1.036
215.390,1.037
215.420,1.036
215.450,1.033
215.480,1.035
215.510,1.042
215.540,1.037
215.570,1.029
215.600,1.031
215.630,1.036
215.660,1.039
215.690,1.036
215.720,1.037
215.750,1.034
215.780,1.038
215.810,1.036
215.840,1.030
215.870,1.034
215.900,1.038
215.930,1.037
215.960,1.037
215.990,1.035
216.020,1.038
216.050,1.034
216.080,1.035
216.110,1.035
216.140,1.036
216.170,1.037
216.200,1.032
216.230,1.029
216.260,1.035
216.290,1.040
216.320,1.038
216.350,1.038
216.380,1.031
216.410,1.038
216.440,1.037
216.470,1.031
216.500,1.031
216.530,1.035
216.560,1.037
216.590,1.033
216.620,1.033
216.650,1.036
216.680,1.036
216.710,1.035
216.740,1.038
216.770,1.036
216.800,1.040
216.830,1.031
216.860,1.030
216.890,1.036
216.920,1.034
216.950,1.035
216.980,1.037
217.010,1.035
217.040,1.037
217.070,1.038
217.100,1.032
217.130,1.032
217.160,1.032
217.190,1.035
217.220,1.037
217.250,1.033
217.280,1.035
217.310,1.037
217.340,1.036
217.370,1.036
217.400,1.036
217.430,1.042
217.460,1.033
217.490,1.036
217.520,1.036
217.550,1.036
217.580,1.036
217.610,1.036
217.640,1.034
217.670,1.040
217.700,1.038
217.730,1.032
217.760,1.030
217.790,1.033
217.820,1.036
217.850,1.035
217.880,1.036
217.910,1.032
217.940,1.036
217.970,1.041
218.000,1.035
218.030,1.036
218.060,1.033
218.090,1.040
218.120,1.033
218.150,1.033
218.180,1.036
218.210,1.034
218.240,1.034
218.270,1.037
218.300,1.034
218.330,1.036
218.360,1.037
218.390,1.032
218.420,1.030
218.450,1.033
218.480,1.037
218.510,1.034
218.540,1.037
218.570,1.037
218.600,1.037
218.630,1.031
218.660,1.037
218.690,1.038
218.720,1.037
218.750,1.033
218.780,1.034
218.810,1.041
218.840,1.035
218.870,1.026
218.900,1.036
218.930,1.034
218.960,1.032
218.990,1.034
219.020,1.036
219.050,1.033
219.080,1.037
219.110,1.033
219.140,1.030
219.170,1.037
219.200,1.035
219.230,1.035
219.260,1.035
219.290,1.035
219.320,1.033
219.350,1.035
219.380,1.034
219.410,1.037
219.440,1.037
219.470,1.037
219.500,1.036
219.530,1.037
219.560,1.041
219.590,1.031
219.620,1.029
219.650,1.038
219.680,1.036
219.710,1.037
219.740,1.037
219.770,1.033
219.800,1.040
219.830,1.040
219.860,1.033
219.890,1.029
219.920,1.035
219.950,1.033
219.980,1.035
220.010,1.037
220.040,1.035
220.070,1.034
220.100,1.035
220.130,1.034
220.160,1.032
220.190,1.035
220.220,1.038
220.250,1.034
220.280,1.029
220.310,1.034
220.340,1.039
220.370,1.039
220.400,1.035
220.430,1.036
220.460,1.035
220.490,1.035
220.520,1.037
220.550,1.030
220.580,1.034
220.610,1.034
220.640,1.037
220.670,1.035
220.700,1.035
220.730,1.035
220.760,1.039
220.790,1.033
220.820,1.034
220.850,1.036
220.880,1.045
220.910,1.036
220.940,1.033
220.970,1.035
221.000,1.037
221.030,1.036
221.060,1.035
221.090,1.039
221.120,1.031
221.150,1.037
221.180,1.037
221.210,1.029
221.240,1.033
221.270,1.039
221.300,1.035
221.330,1.036
221.360,1.036
221.390,1.035
221.420,1.039
221.450,1.039
221.480,1.036
221.510,1.036
221.540,1.033
221.570,1.042
221.600,1.032
221.630,1.033
221.660,1.036
221.690,1.036
221.720,1.036
221.750,1.036
221.780,1.040
221.810,1.036
221.840,1.039
221.870,1.032
221.900,1.032
221.930,1.038
221.960,1.034
221.990,1.039
222.020,1.036
222.050,1.038
222.080,1.036
222.110,1.034
222.140,1.038
222.170,1.037
222.200,1.034
222.230,1.032
222.260,1.040
222.290,1.039
222.320,1.033
222.350,1.032
222.380,1.036
222.410,1.036
222.440,1.033
222.470,1.039
222.500,1.035
222.530,1.038
222.560,1.039
222.590,1.032
222.620,1.031
222.650,1.036
222.680,1.037
222.710,1.034
222.740,1.038
222.770,1.035
222.800,1.034
222.830,1.035
222.860,1.037
222.890,1.036
222.920,1.038
222.950,1.031
222.980,1.032
223.010,1.043
223.040,1.038
223.070,1.032
223.100,1.032
223.130,1.034
223.160,1.034
223.190,1.038
223.220,1.042
223.250,1.032
223.280,1.039
223.310,1.036
223.340,1.035
223.370,1.028
223.400,1.035
223.430,1.036
223.460,1.036
223.490,1.036
223.520,1.036
223.550,1.033
223.580,1.033
223.610,1.036
223.640,1.039
223.670,1.036
223.700,1.032
223.730,1.034
223.760,1.038
223.790,1.038
223.820,1.032
