df_hash,22ZHK4.S8VSPF
251.628,1.025
251.658,1.025
251.688,1.044
251.718,1.035
251.748,1.040
251.778,1.040
251.808,1.029
251.838,1.019
251.868,1.040
251.898,1.048
251.928,1.020
251.958,1.039
251.988,1.042
252.018,1.031
252.048,1.017
252.078,1.038
252.108,1.035
252.138,1.042
252.168,1.031
252.198,1.048
252.228,1.040
252.258,1.026
252.288,1.036
252.318,1.030
252.348,1.048
252.378,1.032
252.408,1.022
252.438,1.035
252.468,1.039
252.498,1.031
252.528,1.044
252.558,1.034
252.588,1.029
252.618,1.045
252.648,1.035
252.678,1.010
252.708,1.020
252.738,1.057
252.768,1.035
252.798,1.040
252.828,1.047
252.858,1.021
252.888,1.035
252.918,1.038
252.948,1.038
252.978,1.044
253.008,1.042
253.038,1.030
253.068,1.037
253.098,1.048
253.128,1.030
253.158,1.032
253.188,1.029
253.218,1.060
253.248,1.077
253.278,1.080
253.308,1.069
253.338,1.030
253.368,0.986
253.398,1.001
253.428,1.052
253.458,1.063
253.488,1.076
253.518,1.070
253.548,1.059
253.578,1.049
253.608,1.030
253.638,1.029
253.668,1.021
253.698,1.040
253.728,1.042
253.758,1.048
253.788,1.050
253.818,1.040
253.848,1.049
253.878,1.044
253.908,1.038
253.938,1.028
253.968,1.026
253.998,1.027
254.028,1.020
254.058,1.045
254.088,1.045
254.118,1.059
254.148,1.072
254.178,1.067
254.208,1.046
254.238,1.013
254.268,1.014
254.298,1.071
254.328,1.086
254.358,1.119
254.388,1.104
254.418,1.059
254.448,1.027
254.478,0.972
254.508,0.953
254.538,0.998
254.568,0.992
254.598,1.013
254.628,1.031
254.658,1.029
254.688,1.034
254.718,1.033
254.748,1.022
254.778,1.014
254.808,1.008
254.838,0.936
254.868,0.939
254.898,1.016
254.928,1.039
254.958,1.020
254.988,1.012
255.018,0.955
255.048,1.050
255.078,1.080
255.108,1.077
255.138,1.048
255.168,1.033
255.198,1.027
255.228,1.011
255.258,1.007
255.288,0.991
255.318,1.008
255.348,1.049
255.378,1.040
255.408,1.094
255.438,1.092
255.468,1.036
255.498,1.029
255.528,1.021
255.558,0.995
255.588,1.015
255.618,1.010
255.648,1.036
255.678,1.031
255.708,1.040
255.738,1.057
255.768,1.037
255.798,1.050
255.828,1.072
255.858,1.062
255.888,1.047
255.918,1.059
255.948,1.070
255.978,1.058
256.008,1.048
256.038,1.072
256.068,1.076
256.098,1.059
256.128,1.066
256.158,1.083
256.188,1.081
256.218,1.094
256.248,1.089
256.278,1.078
256.308,1.082
256.338,1.082
256.368,1.080
256.398,1.066
256.428,1.070
256.458,1.077
256.488,1.080
256.518,1.058
256.548,1.058
256.578,1.062
256.608,1.074
256.638,1.036
256.668,1.042
256.698,1.073
256.728,1.073
256.758,1.050
256.788,1.060
256.818,1.059
256.848,1.070
256.878,1.080
256.908,1.082
256.938,1.069
256.968,1.053
256.998,1.057
257.028,1.072
257.058,1.057
257.088,1.067
257.118,1.075
257.148,1.077
257.178,1.066
257.208,1.070
257.238,1.062
257.268,1.081
257.298,1.069
257.328,1.065
257.358,1.066
257.388,1.072
257.418,1.078
257.448,1.074
257.478,1.076
257.508,1.073
257.538,1.071
257.568,1.052
257.598,1.059
257.628,1.047
257.658,1.033
257.688,1.055
257.718,1.048
257.748,1.029
257.778,1.041
257.808,1.092
257.838,1.078
257.868,1.086
257.898,1.075
257.928,1.060
257.958,1.034
257.988,1.053
258.018,1.071
258.048,1.064
258.078,1.061
258.108,1.077
258.138,1.109
258.168,1.088
258.198,1.060
258.228,1.043
258.258,1.036
258.288,1.032
258.318,1.047
258.348,1.024
258.378,1.012
258.408,1.034
258.438,1.037
258.468,1.048
258.498,1.037
258.528,1.015
258.558,1.028
258.588,1.040
258.618,1.019
258.648,1.030
258.678,1.035
258.708,1.066
258.738,1.101
258.768,1.084
258.798,1.067
258.828,1.045
258.858,1.032
258.888,1.020
258.918,1.062
258.948,1.050
258.978,1.027
259.008,1.070
259.038,1.070
259.068,1.142
259.098,1.017
259.128,1.130
259.158,0.993
259.188,1.083
259.218,1.001
259.248,1.023
259.278,1.020
259.308,0.987
259.338,0.979
259.368,0.978
259.398,1.021
259.428,1.038
259.458,1.024
259.488,1.060
259.518,1.030
259.548,0.985
259.578,1.010
259.608,1.003
259.638,0.998
259.668,1.001
259.698,1.007
259.728,1.035
259.758,0.994
259.788,1.002
259.818,1.045
259.848,0.982
259.878,1.015
259.908,1.038
259.938,0.990
259.968,1.015
259.998,1.039
260.028,1.004
260.058,1.031
260.088,1.033
260.118,0.993
260.148,1.010
260.178,1.030
260.208,0.997
260.238,1.012
260.268,1.041
260.298,1.045
260.328,1.064
260.358,1.043
260.388,1.023
260.418,1.008
260.448,1.029
260.478,0.971
260.508,0.950
260.538,1.027
260.568,0.979
260.598,1.062
260.628,1.065
260.658,1.053
260.688,1.062
260.718,1.022
260.748,1.026
260.778,1.027
260.808,1.021
260.838,1.031
260.868,1.032
260.898,1.033
260.928,1.019
260.958,1.056
260.988,1.071
261.018,1.051
261.048,1.067
261.078,1.065
261.108,1.055
261.138,1.049
261.168,1.054
261.198,1.035
261.228,1.034
261.258,1.040
261.288,1.042
261.318,1.062
261.348,1.053
261.378,1.050
261.408,1.036
261.438,1.047
261.468,1.053
261.498,1.047
261.528,1.043
261.558,1.032
261.588,1.035
261.618,1.041
261.648,1.032
261.678,1.027
261.708,1.058
261.738,1.050
261.768,1.035
261.798,1.017
261.828,1.022
261.858,1.021
261.888,1.023
261.918,1.042
261.948,1.025
261.978,1.043
262.008,1.020
262.038,1.006
262.068,1.010
262.098,1.059
262.128,1.050
262.158,1.018
262.188,1.069
262.218,1.061
262.248,1.104
262.278,1.083
262.308,1.042
262.338,1.049
262.368,1.066
262.398,1.085
262.428,1.051
262.458,1.038
262.488,1.045
262.518,1.020
262.548,1.047
262.578,1.047
262.608,1.043
262.638,1.028
262.668,1.020
262.698,1.003
262.728,1.027
262.758,1.046
262.788,1.034
262.818,1.001
262.848,1.006
262.878,1.027
262.908,1.049
262.938,1.070
262.968,1.038
262.998,1.041
263.028,1.031
263.058,1.018
263.088,1.033
263.118,1.023
263.148,1.069
263.178,1.060
263.208,1.051
263.238,1.055
263.268,1.047
263.298,1.049
263.328,1.031
263.358,1.033
263.388,1.035
263.418,1.029
263.448,1.030
263.478,1.034
263.508,1.053
263.538,1.070
263.568,1.096
263.598,1.066
263.628,1.035
263.658,1.058
263.688,1.038
263.718,1.040
263.748,1.055
263.778,1.046
263.808,1.047
263.838,1.049
263.868,1.071
263.898,1.057
263.928,1.060
263.958,1.045
263.988,1.061
264.018,1.069
264.048,1.090
264.078,1.068
264.108,1.060
264.138,1.081
264.168,1.065
264.198,1.062
264.228,1.065
264.258,1.069
264.288,1.087
264.318,1.036
264.348,1.087
264.378,1.049
264.408,1.057
264.438,1.061
264.468,1.058
264.498,1.070
264.528,1.047
264.558,1.104
264.588,1.076
264.618,1.062
264.648,1.121
264.678,1.066
264.708,1.098
264.738,1.062
264.768,1.011
264.798,1.017
264.828,1.023
264.858,1.028
264.888,1.054
264.918,1.054
264.948,1.047
264.978,1.049
265.008,1.075
265.038,1.087
265.068,1.059
265.098,1.064
265.128,1.046
265.158,1.078
265.188,1.072
265.218,1.049
265.248,1.055
265.278,1.052
265.308,1.061
265.338,1.062
265.368,1.059
265.398,1.065
265.428,1.077
265.458,1.049
265.488,1.079
265.518,1.142
265.548,1.155
265.578,1.111
265.608,1.079
265.638,1.054
265.668,1.032
265.698,1.028
265.728,1.047
265.758,0.993
265.788,0.981
265.818,1.021
265.848,0.991
265.878,1.047
265.908,1.021
265.938,1.049
265.968,1.077
265.998,1.046
266.028,1.047
266.058,1.035
266.088,1.024
266.118,1.011
266.148,1.026
266.178,1.017
266.208,1.021
266.238,1.051
266.268,1.054
266.298,1.032
266.328,1.044
266.358,1.040
266.388,1.028
266.418,1.024
266.448,1.027
266.478,1.028
266.508,1.027
266.538,1.021
266.568,1.029
266.598,1.032
266.628,1.013
266.658,0.946
266.688,0.957
266.718,0.877
266.748,0.919
266.778,1.061
266.808,1.184
266.838,1.199
266.868,1.133
266.898,1.071
266.928,1.019
266.958,0.994
266.988,0.974
267.018,1.000
267.048,0.980
267.078,0.994
267.108,0.984
267.138,0.997
267.168,1.033
267.198,1.023
267.228,1.006
267.258,1.018
267.288,1.005
267.318,1.067
267.348,1.020
267.378,1.047
267.408,1.014
267.438,0.974
267.468,0.935
267.498,0.953
267.528,0.933
267.558,0.962
267.588,0.989
267.618,1.009
267.648,0.994
267.678,0.993
267.708,1.000
267.738,0.994
267.768,0.992
267.798,0.984
267.828,0.991
267.858,0.991
267.888,0.996
267.918,1.000
267.948,1.000
267.978,1.009
268.008,0.995
268.038,0.985
268.068,1.000
268.098,1.005
268.128,0.999
268.158,0.989
268.188,0.986
268.218,0.994
268.248,0.996
268.278,0.987
268.308,0.994
268.338,0.997
268.368,1.001
268.398,1.000
268.428,0.995
268.458,0.995
268.488,0.996
268.518,0.999
268.548,0.990
268.578,0.997
268.608,1.005
268.638,0.995
268.668,0.990
268.698,0.994
268.728,1.006
268.758,1.028
268.788,1.011
268.818,1.006
268.848,1.006
268.878,1.009
268.908,1.024
268.938,1.038
268.968,1.016
268.998,1.021
269.028,1.013
269.058,0.947
269.088,0.906
269.118,1.016
269.148,1.041
269.178,1.053
269.208,1.049
269.238,1.042
269.268,1.032
269.298,1.043
269.328,1.033
269.358,1.035
269.388,1.030
269.418,1.042
269.448,1.052
269.478,1.055
269.508,1.058
269.538,1.057
269.568,1.058
269.598,1.066
269.628,1.062
269.658,1.052
269.688,1.036
269.718,1.045
269.748,1.020
269.778,1.048
269.808,1.088
269.838,1.065
269.868,1.006
269.898,1.066
269.928,1.055
269.958,1.059
269.988,1.078
270.018,1.052
270.048,1.039
270.078,1.045
270.108,1.059
270.138,1.073
270.168,1.065
270.198,1.046
270.228,1.043
270.258,1.045
270.288,1.036
270.318,1.042
270.348,1.037
270.378,1.027
270.408,1.027
270.438,1.028
270.468,1.024
270.498,1.043
270.528,1.040
270.558,1.069
270.588,1.062
270.618,1.044
270.648,1.059
270.678,1.051
270.708,1.066
270.738,1.083
270.768,1.071
270.798,1.051
270.828,1.076
270.858,1.077
270.888,1.051
270.918,1.055
270.948,1.076
270.978,1.062
271.008,1.049
271.038,1.065
271.068,1.053
271.098,1.071
271.128,1.080
271.158,1.069
271.188,1.068
271.218,1.062
271.248,1.060
271.278,1.035
271.308,1.030
271.338,1.063
271.368,1.071
271.398,1.062
271.428,1.059
271.458,1.041
271.488,1.032
271.518,1.041
271.548,1.115
271.578,1.115
271.608,1.104
271.638,1.135
271.668,1.204
271.698,1.195
271.728,1.205
271.758,1.161
271.788,1.080
271.818,1.028
271.848,0.982
271.878,0.972
271.908,0.919
271.938,0.897
271.968,0.980
271.998,0.955
272.028,0.956
272.058,0.987
272.088,1.013
272.118,0.960
272.148,1.009
272.178,1.017
272.208,0.958
272.238,1.014
272.268,1.055
272.298,0.993
272.328,1.078
272.358,1.061
272.388,1.077
272.418,1.135
272.448,1.123
272.478,1.077
272.508,1.096
272.538,1.050
272.568,1.001
272.598,0.975
272.628,0.956
272.658,0.974
272.688,0.975
272.718,1.004
272.748,1.010
272.778,1.042
272.808,1.041
272.838,1.034
272.868,1.009
272.898,1.009
272.928,0.990
272.958,0.983
272.988,0.980
273.018,0.981
273.048,1.028
273.078,1.005
273.108,1.013
273.138,1.016
273.168,1.006
273.198,0.998
273.228,0.982
273.258,0.989
273.288,1.057
273.318,1.089
273.348,1.075
273.378,1.054
273.408,1.021
273.438,1.006
273.468,0.997
273.498,0.983
273.528,1.022
273.558,1.017
273.588,1.028
273.618,1.022
273.648,0.998
273.678,1.026
273.708,1.015
273.738,0.995
273.768,1.005
273.798,0.974
273.828,1.003
273.858,0.975
273.888,1.008
273.918,1.037
273.948,1.024
273.978,1.016
274.008,1.037
274.038,1.046
274.068,1.006
274.098,1.006
274.128,1.014
274.158,1.000
274.188,1.000
274.218,0.974
274.248,1.012
274.278,1.040
274.308,1.036
274.338,1.044
274.368,1.041
274.398,1.017
274.428,0.983
274.458,0.968
274.488,0.961
274.518,0.935
274.548,0.962
274.578,0.978
274.608,1.007
274.638,1.066
274.668,1.090
274.698,1.094
274.728,1.105
274.758,1.077
274.788,1.049
274.818,1.059
274.848,1.047
274.878,1.065
274.908,1.069
274.938,1.078
274.968,1.078
274.998,1.071
275.028,1.072
275.058,1.055
275.088,1.058
275.118,1.057
275.148,1.047
275.178,1.040
275.208,1.036
275.238,1.046
275.268,1.050
275.298,1.054
275.328,1.046
275.358,1.051
275.388,1.056
275.418,1.047
275.448,1.049
275.478,1.055
275.508,1.061
275.538,1.066
275.568,1.038
275.598,1.040
275.628,1.042
275.658,1.036
275.688,1.037
275.718,1.031
275.748,1.042
275.778,1.058
275.808,1.082
275.838,1.074
275.868,1.060
275.898,1.064
275.928,1.068
275.958,1.070
275.988,1.053
276.018,1.031
276.048,1.028
276.078,1.051
276.108,1.062
276.138,1.062
276.168,1.057
276.198,1.055
276.228,1.043
276.258,1.046
276.288,1.057
276.318,1.047
276.348,1.032
276.378,1.034
276.408,1.036
276.438,1.038
276.468,1.042
276.498,1.045
276.528,1.052
276.558,1.047
276.588,1.037
276.618,1.049
276.648,1.058
276.678,1.047
276.708,1.050
276.738,1.063
276.768,1.047
276.798,1.026
276.828,1.060
276.858,1.047
276.888,1.063
276.918,1.078
276.948,1.064
276.978,1.059
277.008,1.068
277.038,1.052
277.068,1.056
277.098,1.059
277.128,1.064
277.158,1.058
277.188,1.062
277.218,1.074
277.248,1.055
277.278,1.059
277.308,1.053
277.338,1.055
277.368,1.060
277.398,1.069
277.428,1.057
277.458,1.061
277.488,1.058
277.518,1.058
277.548,1.066
277.578,1.058
277.608,1.046
277.638,1.062
277.668,1.067
277.698,1.062
277.728,1.059
277.758,1.054
277.788,1.042
277.818,1.062
277.848,1.052
277.878,1.050
277.908,1.057
277.938,1.070
277.968,1.067
277.998,1.068
278.028,1.069
278.058,1.076
278.088,1.077
278.118,1.068
278.148,1.073
278.178,1.074
278.208,1.065
278.238,1.064
278.268,1.077
278.298,1.096
278.328,1.085
278.358,1.069
278.388,1.082
278.418,1.124
278.448,1.067
278.478,1.013
278.508,1.027
278.538,1.052
278.568,1.056
278.598,1.056
278.628,1.029
278.658,1.055
278.688,1.059
278.718,1.046
278.748,1.049
278.778,1.054
278.808,1.055
278.838,1.063
278.868,1.069
278.898,1.081
278.928,1.042
278.958,1.030
278.988,1.077
279.018,1.104
279.048,1.110
279.078,1.081
279.108,1.052
279.138,1.068
279.168,1.080
279.198,1.083
279.228,1.074
279.258,1.068
279.288,1.067
279.318,1.041
279.348,1.039
279.378,1.052
279.408,1.062
279.438,1.063
279.468,1.061
279.498,1.059
279.528,1.064
279.558,1.071
279.588,1.064
279.618,1.065
279.648,1.061
279.678,1.061
279.708,1.055
279.738,1.058
279.768,1.065
279.798,1.070
279.828,1.062
279.858,1.067
279.888,1.070
279.918,1.069
279.948,1.067
279.978,1.066
280.008,1.065
280.038,1.066
280.068,1.065
280.098,1.060
280.128,1.057
280.158,1.060
280.188,1.063
280.218,1.073
280.248,1.069
280.278,1.062
280.308,1.061
280.338,1.062
280.368,1.060
280.398,1.065
280.428,1.070
280.458,1.071
280.488,1.068
280.518,1.062
280.548,1.064
280.578,1.060
280.608,1.076
280.638,1.071
280.668,1.058
280.698,1.065
280.728,1.062
280.758,1.069
280.788,1.071
280.818,1.068
280.848,1.059
280.878,1.061
280.908,1.067
280.938,1.064
280.968,1.059
280.998,1.063
281.028,1.062
281.058,1.064
281.088,1.064
281.118,1.065
281.148,1.058
281.178,1.063
281.208,1.070
281.238,1.062
281.268,1.062
281.298,1.072
281.328,1.072
281.358,1.060
281.388,1.065
281.418,1.065
281.448,1.060
281.478,1.062
281.508,1.068
281.538,1.063
281.568,1.059
281.598,1.056
281.628,1.061
281.658,1.066
281.688,1.068
281.718,1.065
281.748,1.063
281.778,1.057
281.808,1.065
281.838,1.061
281.868,1.060
281.898,1.066
281.928,1.071
281.958,1.071
281.988,1.064
282.018,1.069
282.048,1.064
282.078,1.065
282.108,1.070
282.138,1.071
282.168,1.069
282.198,1.065
282.228,1.067
282.258,1.060
282.288,1.055
282.318,1.069
282.348,1.060
282.378,1.087
282.408,1.075
282.438,1.057
282.468,1.036
282.498,1.060
282.528,1.066
282.558,1.073
282.588,1.057
282.618,1.045
282.648,1.045
282.678,1.054
282.708,1.051
282.738,1.054
282.768,1.055
282.798,1.061
282.828,1.058
282.858,1.064
282.888,1.062
282.918,1.065
282.948,1.065
282.978,1.057
283.008,1.052
283.038,1.046
283.068,1.061
283.098,1.063
283.128,1.069
283.158,1.076
283.188,1.063
283.218,1.062
283.248,1.060
283.278,1.063
283.308,1.075
283.338,1.076
283.368,1.055
283.398,1.063
283.428,1.070
283.458,1.074
283.488,1.066
283.518,1.065
283.548,1.063
283.578,1.071
283.608,1.065
283.638,1.055
283.668,1.059
283.698,1.059
283.728,1.057
283.758,1.053
283.788,1.062
283.818,1.070
283.848,1.064
283.878,1.061
283.908,1.063
283.938,1.059
283.968,1.064
283.998,1.063
284.028,1.080
284.058,1.047
284.088,1.045
284.118,1.073
284.148,1.090
284.178,1.097
284.208,1.075
284.238,1.051
284.268,1.048
284.298,1.069
284.328,1.059
284.358,1.060
284.388,1.051
284.418,1.059
284.448,1.064
284.478,1.068
284.508,1.064
284.538,1.059
284.568,1.059
284.598,1.056
284.628,1.055
284.658,1.065
284.688,1.065
284.718,1.056
284.748,1.067
284.778,1.071
284.808,1.070
284.838,1.077
284.868,1.062
284.898,1.055
284.928,1.060
284.958,1.069
284.988,1.066
285.018,1.062
285.048,1.078
285.078,1.083
285.108,1.058
285.138,1.043
285.168,1.057
285.198,1.058
285.228,1.041
285.258,1.043
285.288,1.049
285.318,1.047
285.348,1.051
285.378,1.054
285.408,1.064
285.438,1.058
285.468,1.052
285.498,1.062
285.528,1.042
285.558,1.036
285.588,1.076
285.618,1.073
285.648,1.048
285.678,1.081
285.708,1.068
285.738,1.054
285.768,1.075
285.798,1.064
285.828,1.045
285.858,1.061
285.888,1.059
285.918,1.041
285.948,1.052
285.978,1.068
286.008,1.064
286.038,1.054
286.068,1.067
286.098,1.064
286.128,1.047
286.158,1.052
286.188,1.056
286.218,1.063
286.248,1.054
286.278,1.062
286.308,1.071
286.338,1.064
286.368,1.058
286.398,1.062
286.428,1.076
286.458,1.062
286.488,1.060
286.518,1.063
286.548,1.060
286.578,1.063
286.608,1.057
286.638,1.055
286.668,1.060
286.698,1.065
286.728,1.045
286.758,1.045
286.788,1.068
286.818,1.078
286.848,1.063
286.878,1.067
286.908,1.051
286.938,1.048
286.968,1.062
286.998,1.049
287.028,1.051
287.058,1.074
287.088,1.077
287.118,1.062
287.148,1.065
287.178,1.052
287.208,1.044
287.238,1.042
287.268,1.058
287.298,1.049
287.328,1.042
287.358,1.062
287.388,1.061
287.418,1.058
287.448,1.060
287.478,1.067
287.508,1.063
287.538,1.046
287.568,1.056
287.598,1.072
287.628,1.056
287.658,1.053
287.688,1.067
287.718,1.058
287.748,1.048
287.778,1.060
287.808,1.067
287.838,1.075
287.868,1.067
287.898,1.048
287.928,1.050
287.958,1.058
287.988,1.045
288.018,1.062
288.048,1.066
288.078,1.058
288.108,1.057
288.138,1.067
288.168,1.047
288.198,1.057
288.228,1.053
288.258,1.052
288.288,1.054
288.318,1.064
288.348,1.066
288.378,1.069
288.408,1.066
288.438,1.062
288.468,1.068
288.498,1.035
288.528,1.052
288.558,1.058
288.588,1.057
288.618,1.074
288.648,1.056
288.678,1.062
288.708,1.055
288.738,1.050
288.768,1.050
288.798,1.065
288.828,1.060
288.858,1.054
288.888,1.058
288.918,1.064
288.948,1.059
288.978,1.063
289.008,1.058
289.038,1.055
289.068,1.058
289.098,1.067
289.128,1.066
289.158,1.074
289.188,1.073
289.218,1.088
289.248,1.114
289.278,1.095
289.308,1.076
289.338,1.067
289.368,1.056
289.398,1.053
289.428,1.059
289.458,1.056
289.488,1.043
289.518,1.053
289.548,1.056
289.578,1.058
289.608,1.064
289.638,1.062
289.668,1.065
289.698,1.058
289.728,1.058
289.758,1.048
289.788,1.040
289.818,1.046
289.848,1.028
289.878,1.015
289.908,1.025
289.938,1.017
289.968,1.020
289.998,1.014
290.028,1.005
290.058,1.014
290.088,1.017
290.118,1.029
290.148,1.021
290.178,1.039
290.208,1.031
290.238,1.054
290.268,1.069
290.298,1.060
290.328,1.058
290.358,1.050
290.388,1.038
290.418,1.049
290.448,1.057
290.478,1.057
290.508,1.061
290.538,1.054
290.568,1.071
290.598,1.044
290.628,1.043
290.658,1.018
290.688,1.046
290.718,1.062
290.748,1.062
290.778,1.064
290.808,1.049
290.838,1.051
290.868,1.044
290.898,1.038
290.928,1.067
290.958,1.048
290.988,1.039
291.018,1.046
291.048,1.041
291.078,1.041
291.108,1.039
291.138,1.033
291.168,1.053
291.198,1.064
291.228,1.050
291.258,1.073
291.288,1.077
291.318,1.052
291.348,1.053
291.378,1.052
291.408,1.047
291.438,1.065
291.468,1.059
291.498,1.064
291.528,1.059
291.558,1.057
291.588,1.068
291.618,1.063
291.648,1.056
291.678,1.054
291.708,1.043
291.738,1.046
291.768,1.052
291.798,1.046
291.828,1.054
291.858,1.048
291.888,1.061
291.918,1.076
291.948,1.077
291.978,1.050
292.008,1.066
292.038,1.067
292.068,1.052
292.098,1.054
292.128,1.061
292.158,1.046
292.188,1.048
292.218,1.053
292.248,1.072
292.278,1.064
292.308,1.050
292.338,1.061
292.368,1.053
292.398,1.059
292.428,1.079
292.458,1.076
292.488,1.073
292.518,1.079
292.548,1.088
292.578,1.068
292.608,1.056
292.638,1.063
292.668,1.074
292.698,1.059
292.728,1.060
292.758,1.066
292.788,1.066
292.818,1.061
292.848,1.059
292.878,1.066
292.908,1.065
292.938,1.057
292.968,1.049
292.998,1.055
293.028,1.049
293.058,1.056
293.088,1.059
293.118,1.057
293.148,1.067
293.178,1.069
293.208,1.059
293.238,1.066
293.268,1.065
293.298,1.046
293.328,1.059
293.358,1.062
293.388,1.057
293.418,1.052
293.448,1.048
293.478,1.071
293.508,1.099
293.538,1.086
293.568,1.072
293.598,1.028
293.628,1.053
293.658,1.065
293.688,1.065
293.718,1.065
293.748,1.052
293.778,1.048
293.808,1.065
293.838,1.058
293.868,1.024
293.898,1.023
293.928,1.063
293.958,1.060
293.988,1.060
294.018,1.072
294.048,1.056
294.078,1.032
294.108,1.048
294.138,1.049
294.168,1.046
294.198,1.058
294.228,1.058
294.258,1.055
294.288,1.049
294.318,1.050
294.348,1.054
294.378,1.041
294.408,1.038
294.438,1.049
294.468,1.057
294.498,1.047
294.528,1.040
294.558,1.051
294.588,1.053
294.618,1.051
294.648,1.057
294.678,1.048
294.708,1.045
294.738,1.050
294.768,1.054
294.798,1.048
294.828,1.047
294.858,1.061
294.888,1.055
294.918,1.052
294.948,1.056
294.978,1.046
295.008,1.043
295.038,1.051
295.068,1.047
295.098,1.045
295.128,1.046
295.158,1.052
295.188,1.054
295.218,1.043
295.248,1.044
295.278,1.044
295.308,1.047
295.338,1.049
295.368,1.042
295.398,1.043
295.428,1.064
295.458,1.030
295.488,1.038
295.518,1.061
295.548,1.062
295.578,1.059
295.608,1.055
295.638,1.071
295.668,1.056
295.698,1.061
295.728,1.043
295.758,1.081
295.788,1.063
295.818,1.032
295.848,1.050
295.878,1.059
295.908,1.010
295.938,1.005
295.968,1.046
295.998,1.060
296.028,1.068
296.058,1.080
296.088,1.054
296.118,1.038
296.148,1.035
296.178,1.022
296.208,1.028
296.238,1.056
296.268,1.031
296.298,1.066
296.328,1.080
296.358,1.051
296.388,1.004
296.418,1.022
296.448,1.005
296.478,1.012
296.508,1.032
296.538,1.041
296.568,1.052
296.598,1.037
296.628,1.041
296.658,1.032
296.688,1.029
296.718,1.041
296.748,1.042
296.778,1.030
296.808,1.033
296.838,1.046
296.868,1.049
296.898,1.051
296.928,1.037
296.958,1.033
296.988,1.037
297.018,1.041
297.048,1.054
297.078,1.037
297.108,1.026
297.138,1.034
297.168,1.005
297.198,1.057
297.228,1.059
297.258,1.054
297.288,1.025
297.318,1.042
297.348,1.024
297.378,1.023
297.408,1.047
297.438,1.049
297.468,1.070
297.498,1.042
297.528,0.985
297.558,0.930
297.588,0.894
297.618,1.133
297.648,1.274
297.678,1.273
297.708,1.200
297.738,1.168
297.768,1.223
297.798,1.109
297.828,0.992
297.858,0.988
297.888,1.027
297.918,1.036
297.948,0.987
297.978,0.973
298.008,1.010
298.038,1.048
298.068,1.048
298.098,1.035
298.128,1.026
298.158,1.019
298.188,1.015
298.218,1.016
298.248,1.001
298.278,1.031
298.308,1.034
298.338,1.041
298.368,1.066
298.398,1.070
298.428,1.036
298.458,1.041
298.488,1.052
298.518,1.064
298.548,1.068
298.578,1.039
298.608,1.053
298.638,1.052
298.668,1.047
298.698,1.052
298.728,1.055
298.758,1.044
298.788,1.074
298.818,1.094
298.848,1.080
298.878,1.065
298.908,1.069
298.938,1.060
298.968,1.046
298.998,1.036
299.028,1.014
299.058,1.051
299.088,1.079
299.118,1.074
299.148,1.063
299.178,1.050
299.208,1.052
299.238,1.013
299.268,1.014
299.298,1.025
299.328,1.050
299.358,1.029
299.388,1.043
299.418,1.078
299.448,1.074
299.478,1.064
299.508,1.065
299.538,1.081
299.568,1.045
299.598,1.040
299.628,1.059
299.658,1.059
299.688,1.051
299.718,1.062
299.748,1.069
299.778,1.074
299.808,1.080
299.838,1.068
299.868,1.056
299.898,1.071
299.928,1.052
299.958,1.045
299.988,1.069
300.018,1.066
300.048,1.064
300.078,1.070
300.108,1.074
300.138,1.061
300.168,1.046
300.198,1.049
300.228,1.053
300.258,1.051
300.288,1.047
300.318,1.050
300.348,1.054
300.378,1.056
300.408,1.059
300.438,1.050
300.468,1.055
300.498,1.060
300.528,1.071
300.558,1.062
300.588,1.061
300.618,1.071
300.648,1.058
300.678,1.053
300.708,1.048
300.738,1.043
300.768,1.064
300.798,1.064
300.828,1.053
300.858,1.052
300.888,1.058
300.918,1.059
300.948,1.053
300.978,1.077
301.008,1.083
301.038,1.071
301.068,1.062
301.098,1.055
301.128,1.045
301.158,1.057
301.188,1.062
301.218,1.062
301.248,1.055
301.278,1.063
301.308,1.060
301.338,1.061
301.368,1.050
301.398,1.051
301.428,1.062
301.458,1.066
301.488,1.054
301.518,1.059
301.548,1.077
301.578,1.059
301.608,1.060
301.638,1.064
301.668,1.066
301.698,1.048
301.728,1.061
301.758,1.054
301.788,1.054
301.818,1.066
301.848,1.061
301.878,1.062
301.908,1.062
301.938,1.058
301.968,1.052
301.998,1.062
302.028,1.068
302.058,1.063
302.088,1.061
302.118,1.065
302.148,1.068
302.178,1.066
302.208,1.052
302.238,1.050
302.268,1.055
302.298,1.066
302.328,1.055
302.358,1.071
302.388,1.075
302.418,1.057
302.448,1.059
302.478,1.066
302.508,1.053
302.538,1.057
302.568,1.066
302.598,1.059
302.628,1.054
302.658,1.059
302.688,1.057
302.718,1.057
302.748,1.062
302.778,1.060
302.808,1.060
302.838,1.063
302.868,1.053
302.898,1.063
302.928,1.065
302.958,1.064
302.988,1.063
303.018,1.042
303.048,1.046
303.078,1.056
303.108,1.049
303.138,1.041
303.168,1.052
303.198,1.056
303.228,1.057
303.258,1.058
303.288,1.042
303.318,1.021
303.348,1.048
303.378,1.069
303.408,1.059
303.438,1.108
303.468,1.093
303.498,1.034
303.528,1.023
303.558,1.050
303.588,1.053
303.618,1.059
303.648,1.065
303.678,1.059
303.708,1.063
303.738,1.061
303.768,1.059
303.798,1.066
303.828,1.053
303.858,1.053
303.888,1.054
303.918,1.083
303.948,1.153
303.978,1.115
304.008,1.062
