df_hash,22ZHK4.PMY16R
56.985,1.045
57.015,1.048
57.045,1.047
57.075,1.042
57.105,1.039
57.135,1.035
57.165,1.047
57.195,1.045
57.225,1.047
57.255,1.044
57.285,1.043
57.315,1.039
57.345,1.040
57.375,1.043
57.405,1.048
57.435,1.037
57.465,1.039
57.495,1.043
57.525,1.041
57.555,1.039
57.585,1.044
57.615,1.043
57.645,1.043
57.675,1.043
57.705,1.045
57.735,1.041
57.765,1.042
57.795,1.040
57.825,1.044
57.855,1.042
57.885,1.044
57.915,1.040
57.945,1.042
57.975,1.050
58.005,1.045
58.035,1.046
58.065,1.039
58.095,1.045
58.125,1.040
58.155,1.043
58.185,1.046
58.215,1.043
58.245,1.039
58.275,1.040
58.305,1.042
58.335,1.047
58.365,1.039
58.395,1.047
58.425,1.046
58.455,1.039
58.485,1.037
58.515,1.041
58.545,1.041
58.575,1.041
58.605,1.041
58.635,1.041
58.665,1.039
58.695,1.042
58.725,1.046
58.755,1.044
58.785,1.044
58.815,1.040
58.845,1.038
58.875,1.041
58.905,1.042
58.935,1.045
58.965,1.047
58.995,1.047
59.025,1.040
59.055,1.046
59.085,1.040
59.115,1.037
59.145,1.042
59.175,1.041
59.205,1.042
59.235,1.040
59.265,1.040
59.295,1.047
59.325,1.037
59.355,1.040
59.385,1.049
59.415,1.039
59.445,1.040
59.475,1.043
59.505,1.045
59.535,1.044
59.565,1.044
59.595,1.039
59.625,1.037
59.655,1.041
59.685,1.045
59.715,1.046
59.745,1.043
59.775,1.041
59.805,1.039
59.835,1.040
59.865,1.041
59.895,1.041
59.925,1.047
59.955,1.044
59.985,1.041
60.015,1.040
60.045,1.043
60.075,1.044
60.105,1.040
60.135,1.042
60.165,1.044
60.195,1.039
60.225,1.041
60.255,1.042
60.285,1.045
60.315,1.038
60.345,1.046
60.375,1.045
60.405,1.037
60.435,1.040
60.465,1.038
60.495,1.037
60.525,1.040
60.555,1.044
60.585,1.043
60.615,1.041
60.645,1.044
60.675,1.043
60.705,1.045
60.735,1.040
60.765,1.043
60.795,1.038
60.825,1.044
60.855,1.047
60.885,1.040
60.915,1.037
60.945,1.042
60.975,1.045
61.005,1.044
61.035,1.044
61.065,1.039
61.095,1.043
61.125,1.044
61.155,1.043
61.185,1.046
61.215,1.041
61.245,1.042
61.275,1.041
61.305,1.043
61.335,1.040
61.365,1.035
61.395,1.041
61.425,1.043
61.455,1.043
61.485,1.045
61.515,1.041
61.545,1.044
61.575,1.041
61.605,1.042
61.635,1.042
61.665,1.045
61.695,1.045
61.725,1.043
61.755,1.039
61.785,1.045
61.815,1.048
61.845,1.043
61.875,1.036
61.905,1.039
61.935,1.041
61.965,1.041
61.995,1.040
62.025,1.047
62.055,1.041
62.085,1.038
62.115,1.044
62.145,1.040
62.175,1.038
62.205,1.042
62.235,1.044
62.265,1.041
62.295,1.044
62.325,1.045
62.355,1.045
62.385,1.044
62.415,1.047
62.445,1.046
62.475,1.044
62.505,1.044
62.535,1.041
62.565,1.046
62.595,1.039
62.625,1.040
62.655,1.044
62.685,1.046
62.715,1.042
62.745,1.042
62.775,1.042
62.805,1.043
62.835,1.042
62.865,1.040
62.895,1.040
62.925,1.041
62.955,1.043
62.985,1.049
63.015,1.047
63.045,1.039
63.075,1.039
63.105,1.041
63.135,1.042
63.165,1.042
63.195,1.044
63.225,1.041
63.255,1.042
63.285,1.044
63.315,1.045
63.345,1.042
63.375,1.045
63.405,1.042
63.435,1.047
63.465,1.043
63.495,1.041
63.525,1.042
63.555,1.041
63.585,1.039
63.615,1.043
63.645,1.043
63.675,1.043
63.705,1.041
63.735,1.042
63.765,1.042
63.795,1.045
63.825,1.040
63.855,1.049
63.885,1.040
63.915,1.040
63.945,1.048
63.975,1.045
64.005,1.041
64.035,1.041
64.065,1.043
64.095,1.043
64.125,1.042
64.155,1.042
64.185,1.044
64.215,1.042
64.245,1.040
64.275,1.045
64.305,1.043
64.335,1.044
64.365,1.042
64.395,1.042
64.425,1.042
64.455,1.040
64.485,1.045
64.515,1.050
64.545,1.047
64.575,1.039
64.605,1.048
64.635,1.045
64.665,1.043
64.695,1.042
64.725,1.045
64.755,1.041
64.785,1.042
64.815,1.040
64.845,1.041
64.875,1.042
64.905,1.041
64.935,1.040
64.965,1.041
64.995,1.043
65.025,1.043
65.055,1.042
65.085,1.041
65.115,1.041
65.145,1.048
65.175,1.044
65.205,1.041
65.235,1.045
65.265,1.043
65.295,1.043
65.325,1.044
65.355,1.040
65.385,1.042
65.415,1.044
65.445,1.045
65.475,1.045
65.505,1.047
65.535,1.051
65.565,1.044
65.595,1.037
65.625,1.038
65.655,1.042
65.685,1.045
65.715,1.049
65.745,1.051
65.775,1.040
65.805,1.040
65.835,1.044
65.865,1.048
65.895,1.044
65.925,1.039
65.955,1.040
65.985,1.041
66.015,1.040
66.045,1.044
66.075,1.045
66.105,1.041
66.135,1.042
66.165,1.041
66.195,1.045
66.225,1.043
66.255,1.046
66.285,1.041
66.315,1.037
66.345,1.035
66.375,1.044
66.405,1.048
66.435,1.041
66.465,1.045
66.495,1.045
66.525,1.043
66.555,1.039
66.585,1.052
66.615,1.036
66.645,1.041
66.675,1.052
66.705,1.045
66.735,1.037
66.765,1.042
66.795,1.044
66.825,1.042
66.855,1.043
66.885,1.044
66.915,1.040
66.945,1.047
66.975,1.042
67.005,1.042
67.035,1.042
67.065,1.042
67.095,1.046
67.125,1.049
67.155,1.047
67.185,1.038
67.215,1.044
67.245,1.045
67.275,1.040
67.305,1.037
67.335,1.045
67.365,1.043
67.395,1.043
67.425,1.049
67.455,1.040
67.485,1.035
67.515,1.049
67.545,1.048
67.575,1.041
67.605,1.043
67.635,1.043
67.665,1.043
67.695,1.044
67.725,1.045
67.755,1.044
67.785,1.042
67.815,1.041
67.845,1.044
67.875,1.046
67.905,1.042
67.935,1.045
67.965,1.044
67.995,1.044
68.025,1.046
68.055,1.040
68.085,1.043
68.115,1.052
68.145,1.043
68.175,1.038
68.205,1.040
68.235,1.040
68.265,1.042
68.295,1.043
68.325,1.045
68.355,1.043
68.385,1.040
68.415,1.049
68.445,1.045
68.475,1.043
68.505,1.044
68.535,1.038
68.565,1.040
68.595,1.044
68.625,1.051
68.655,1.048
68.685,1.043
68.715,1.044
68.745,1.039
68.775,1.042
68.805,1.047
68.835,1.041
68.865,1.043
68.895,1.050
68.925,1.039
68.955,1.047
68.985,1.046
69.015,1.040
69.045,1.041
69.075,1.041
69.105,1.042
69.135,1.046
69.165,1.042
69.195,1.047
69.225,1.036
69.255,1.039
69.285,1.046
69.315,1.045
69.345,1.038
69.375,1.040
69.405,1.046
69.435,1.040
69.465,1.044
69.495,1.047
69.525,1.046
69.555,1.041
69.585,1.041
69.615,1.042
69.645,1.045
69.675,1.044
69.705,1.041
69.735,1.047
69.765,1.047
69.795,1.040
69.825,1.038
69.855,1.046
69.885,1.045
69.915,1.040
69.945,1.042
69.975,1.041
70.005,1.038
70.035,1.042
70.065,1.038
70.095,1.043
70.125,1.039
70.155,1.047
70.185,1.045
70.215,1.041
70.245,1.040
70.275,1.040
70.305,1.043
70.335,1.045
70.365,1.048
70.395,1.048
70.425,1.044
70.455,1.041
70.485,1.043
70.515,1.045
70.545,1.046
70.575,1.046
70.605,1.042
70.635,1.039
70.665,1.044
70.695,1.046
70.725,1.045
70.755,1.039
70.785,1.042
70.815,1.043
70.845,1.046
70.875,1.044
70.905,1.042
70.935,1.035
70.965,1.036
70.995,1.048
71.025,1.045
71.055,1.042
71.085,1.046
71.115,1.044
71.145,1.035
71.175,1.043
71.205,1.045
71.235,1.046
71.265,1.044
71.295,1.039
71.325,1.041
71.355,1.043
71.385,1.046
71.415,1.049
71.445,1.050
71.475,1.041
71.505,1.037
71.535,1.042
71.565,1.047
71.595,1.047
71.625,1.037
71.655,1.041
71.685,1.041
71.715,1.050
71.745,1.047
71.775,1.043
71.805,1.041
71.835,1.044
71.865,1.046
71.895,1.044
71.925,1.043
71.955,1.045
71.985,1.034
72.015,1.042
72.045,1.045
72.075,1.037
72.105,1.037
72.135,1.043
72.165,1.043
72.195,1.046
72.225,1.048
72.255,1.045
72.285,1.043
72.315,1.043
72.345,1.040
72.375,1.047
72.405,1.047
72.435,1.045
72.465,1.038
72.495,1.041
72.525,1.037
72.555,1.046
72.585,1.046
72.615,1.044
72.645,1.043
72.675,1.040
72.705,1.042
72.735,1.044
72.765,1.041
72.795,1.052
72.825,1.039
72.855,1.040
72.885,1.045
72.915,1.045
72.945,1.038
72.975,1.034
73.005,1.046
73.035,1.047
73.065,1.043
73.095,1.042
73.125,1.045
73.155,1.042
73.185,1.042
73.215,1.041
73.245,1.040
73.275,1.042
73.305,1.041
73.335,1.048
73.365,1.047
73.395,1.047
73.425,1.041
73.455,1.046
73.485,1.045
73.515,1.043
73.545,1.038
73.575,1.041
73.605,1.044
73.635,1.042
73.665,1.039
73.695,1.045
73.725,1.035
73.755,1.042
73.785,1.045
73.815,1.038
73.845,1.038
73.875,1.043
73.905,1.045
73.935,1.043
73.965,1.042
73.995,1.046
74.025,1.039
74.055,1.040
74.085,1.044
74.115,1.045
74.145,1.042
74.175,1.040
74.205,1.041
74.235,1.039
74.265,1.041
74.295,1.044
74.325,1.042
74.355,1.043
74.385,1.043
74.415,1.041
74.445,1.040
74.475,1.042
74.505,1.041
74.535,1.042
74.565,1.046
74.595,1.046
74.625,1.039
74.655,1.040
74.685,1.046
74.715,1.044
74.745,1.040
74.775,1.043
74.805,1.043
74.835,1.040
74.865,1.042
74.895,1.045
74.925,1.047
74.955,1.042
74.985,1.044
75.015,1.044
75.045,1.046
75.075,1.042
75.105,1.039
75.135,1.037
75.165,1.039
75.195,1.038
75.225,1.044
75.255,1.043
75.285,1.039
75.315,1.038
75.345,1.042
75.375,1.045
75.405,1.048
75.435,1.042
75.465,1.041
75.495,1.038
75.525,1.044
75.555,1.051
75.585,1.044
75.615,1.038
75.645,1.041
75.675,1.041
75.705,1.039
75.735,1.042
75.765,1.040
75.795,1.043
75.825,1.041
75.855,1.040
75.885,1.040
75.915,1.045
75.945,1.042
75.975,1.040
76.005,1.044
76.035,1.039
76.065,1.044
76.095,1.045
76.125,1.041
76.155,1.041
76.185,1.045
76.215,1.042
76.245,1.042
76.275,1.042
76.305,1.045
76.335,1.040
76.365,1.046
76.395,1.049
76.425,1.042
76.455,1.040
76.485,1.045
76.515,1.045
76.545,1.040
76.575,1.045
76.605,1.043
76.635,1.041
76.665,1.041
76.695,1.042
76.725,1.042
76.755,1.044
76.785,1.040
76.815,1.042
76.845,1.040
76.875,1.044
76.905,1.044
76.935,1.040
76.965,1.038
76.995,1.044
77.025,1.040
77.055,1.044
77.085,1.038
77.115,1.043
77.145,1.042
77.175,1.040
77.205,1.043
77.235,1.044
77.265,1.037
77.295,1.040
77.325,1.044
77.355,1.042
77.385,1.040
77.415,1.039
77.445,1.043
77.475,1.041
77.505,1.041
77.535,1.042
77.565,1.038
77.595,1.043
77.625,1.045
77.655,1.043
77.685,1.040
77.715,1.039
77.745,1.044
77.775,1.047
77.805,1.042
77.835,1.049
77.865,1.037
77.895,1.039
77.925,1.039
77.955,1.047
77.985,1.046
78.015,1.040
78.045,1.042
78.075,1.036
78.105,1.039
78.135,1.044
78.165,1.041
78.195,1.044
78.225,1.039
78.255,1.038
78.285,1.040
78.315,1.040
78.345,1.039
78.375,1.039
78.405,1.042
78.435,1.044
78.465,1.044
78.495,1.044
78.525,1.041
78.555,1.043
78.585,1.043
78.615,1.041
78.645,1.044
78.675,1.040
78.705,1.045
78.735,1.046
78.765,1.046
78.795,1.037
78.825,1.041
78.855,1.043
78.885,1.043
78.915,1.040
78.945,1.044
78.975,1.046
79.005,1.041
79.035,1.036
79.065,1.044
79.095,1.041
79.125,1.036
79.155,1.044
79.185,1.043
79.215,1.043
79.245,1.041
79.275,1.041
79.305,1.040
79.335,1.046
79.365,1.045
79.395,1.042
79.425,1.041
79.455,1.043
79.485,1.042
79.515,1.044
79.545,1.041
79.575,1.040
79.605,1.046
79.635,1.043
79.665,1.032
79.695,1.041
79.725,1.040
79.755,1.041
79.785,1.044
79.815,1.039
79.845,1.039
79.875,1.042
79.905,1.041
79.935,1.039
79.965,1.043
79.995,1.051
80.025,1.039
80.055,1.045
80.085,1.047
80.115,1.043
80.145,1.042
80.175,1.039
80.205,1.043
80.235,1.044
80.265,1.043
80.295,1.043
80.325,1.044
80.355,1.040
80.385,1.042
80.415,1.040
80.445,1.041
80.475,1.042
80.505,1.043
80.535,1.043
80.565,1.038
80.595,1.044
80.625,1.042
80.655,1.051
80.685,1.047
80.715,1.040
80.745,1.041
80.775,1.038
80.805,1.041
80.835,1.045
80.865,1.042
80.895,1.039
80.925,1.036
80.955,1.047
80.985,1.047
81.015,1.039
81.045,1.039
81.075,1.037
81.105,1.044
81.135,1.047
81.165,1.046
81.195,1.042
81.225,1.039
81.255,1.040
81.285,1.044
81.315,1.044
81.345,1.038
81.375,1.038
81.405,1.039
81.435,1.045
81.465,1.040
81.495,1.043
81.525,1.041
81.555,1.044
81.585,1.043
81.615,1.044
81.645,1.043
81.675,1.039
81.705,1.038
81.735,1.046
81.765,1.044
81.795,1.039
81.825,1.037
81.855,1.041
81.885,1.041
81.915,1.043
81.945,1.046
81.975,1.043
82.005,1.045
82.035,1.041
82.065,1.042
82.095,1.044
82.125,1.043
82.155,1.038
82.185,1.040
82.215,1.041
82.245,1.035
82.275,1.041
82.305,1.043
82.335,1.041
82.365,1.045
82.395,1.042
82.425,1.038
82.455,1.041
82.485,1.053
82.515,1.039
82.545,1.040
82.575,1.046
82.605,1.042
82.635,1.042
82.665,1.042
82.695,1.038
82.725,1.046
82.755,1.043
82.785,1.041
82.815,1.042
82.845,1.038
82.875,1.044
82.905,1.043
82.935,1.043
82.965,1.042
82.995,1.040
83.025,1.037
83.055,1.039
83.085,1.039
83.115,1.045
83.145,1.044
83.175,1.043
83.205,1.040
83.235,1.038
83.265,1.039
83.295,1.042
83.325,1.039
83.355,1.045
83.385,1.037
83.415,1.042
83.445,1.044
83.475,1.042
83.505,1.046
83.535,1.043
83.565,1.041
83.595,1.045
83.625,1.044
83.655,1.039
83.685,1.043
83.715,1.044
83.745,1.041
83.775,1.044
83.805,1.043
83.835,1.038
83.865,1.043
83.895,1.049
83.925,1.047
83.955,1.043
83.985,1.042
84.015,1.039
84.045,1.040
84.075,1.039
84.105,1.042
84.135,1.040
84.165,1.037
84.195,1.043
84.225,1.050
84.255,1.038
84.285,1.035
84.315,1.043
84.345,1.040
84.375,1.034
84.405,1.039
84.435,1.042
84.465,1.044
84.495,1.042
84.525,1.043
84.555,1.042
84.585,1.039
84.615,1.039
84.645,1.042
84.675,1.045
84.705,1.040
84.735,1.040
84.765,1.040
84.795,1.037
84.825,1.040
84.855,1.041
84.885,1.035
84.915,1.042
84.945,1.042
84.975,1.041
85.005,1.035
85.035,1.040
85.065,1.042
85.095,1.041
85.125,1.039
85.155,1.050
85.185,1.034
85.215,1.036
85.245,1.046
85.275,1.040
85.305,1.034
85.335,1.037
85.365,1.043
85.395,1.041
85.425,1.044
85.455,1.044
85.485,1.045
85.515,1.041
85.545,1.040
85.575,1.042
85.605,1.042
85.635,1.040
85.665,1.042
85.695,1.041
85.725,1.040
85.755,1.037
85.785,1.042
85.815,1.037
85.845,1.045
85.875,1.040
85.905,1.039
85.935,1.038
85.965,1.039
85.995,1.045
86.025,1.043
86.055,1.038
86.085,1.043
86.115,1.038
86.145,1.038
86.175,1.046
86.205,1.042
86.235,1.039
86.265,1.037
86.295,1.042
86.325,1.041
86.355,1.043
86.385,1.045
86.415,1.040
86.445,1.040
86.475,1.042
86.505,1.039
86.535,1.041
86.565,1.039
86.595,1.043
86.625,1.042
86.655,1.042
86.685,1.045
86.715,1.042
86.745,1.039
86.775,1.042
86.805,1.040
86.835,1.040
86.865,1.043
86.895,1.040
86.925,1.045
86.955,1.036
86.985,1.036
87.015,1.040
87.045,1.042
87.075,1.042
87.105,1.042
87.135,1.040
87.165,1.039
87.195,1.043
87.225,1.044
87.255,1.043
87.285,1.041
87.315,1.042
87.345,1.042
87.375,1.044
87.405,1.037
87.435,1.041
87.465,1.048
87.495,1.042
87.525,1.044
87.555,1.038
87.585,1.044
87.615,1.043
87.645,1.042
87.675,1.041
87.705,1.043
87.735,1.040
87.765,1.038
87.795,1.038
87.825,1.042
87.855,1.038
87.885,1.045
87.915,1.044
87.945,1.037
87.975,1.039
88.005,1.042
88.035,1.044
88.065,1.041
88.095,1.043
88.125,1.043
88.155,1.042
88.185,1.040
88.215,1.042
88.245,1.042
88.275,1.041
88.305,1.041
88.335,1.047
88.365,1.040
88.395,1.039
88.425,1.036
88.455,1.041
88.485,1.040
88.515,1.043
88.545,1.043
88.575,1.037
88.605,1.039
88.635,1.041
88.665,1.042
88.695,1.043
88.725,1.052
88.755,1.039
88.785,1.041
88.815,1.048
88.845,1.044
88.875,1.036
88.905,1.038
88.935,1.046
88.965,1.048
88.995,1.041
89.025,1.046
89.055,1.043
89.085,1.039
89.115,1.041
89.145,1.043
89.175,1.044
89.205,1.042
89.235,1.042
89.265,1.045
89.295,1.041
89.325,1.039
89.355,1.047
89.385,1.046
89.415,1.042
89.445,1.036
89.475,1.039
89.505,1.040
89.535,1.043
89.565,1.049
89.595,1.047
89.625,1.038
89.655,1.036
89.685,1.042
89.715,1.048
89.745,1.040
89.775,1.042
89.805,1.039
89.835,1.042
89.865,1.044
89.895,1.045
89.925,1.043
89.955,1.040
89.985,1.042
90.015,1.047
90.045,1.039
90.075,1.044
90.105,1.039
90.135,1.041
90.165,1.038
90.195,1.043
90.225,1.038
90.255,1.041
90.285,1.043
90.315,1.040
90.345,1.038
90.375,1.042
90.405,1.036
90.435,1.042
90.465,1.037
90.495,1.048
90.525,1.040
90.555,1.042
90.585,1.043
90.615,1.042
90.645,1.041
90.675,1.040
90.705,1.043
90.735,1.044
90.765,1.042
90.795,1.042
90.825,1.040
90.855,1.042
90.885,1.043
90.915,1.043
90.945,1.047
90.975,1.042
91.005,1.042
91.035,1.042
91.065,1.040
91.095,1.045
91.125,1.043
91.155,1.039
91.185,1.040
91.215,1.043
91.245,1.043
91.275,1.036
91.305,1.043
91.335,1.039
91.365,1.041
91.395,1.041
91.425,1.049
91.455,1.040
91.485,1.037
91.515,1.044
91.545,1.044
91.575,1.036
91.605,1.041
91.635,1.040
91.665,1.043
91.695,1.042
91.725,1.044
91.755,1.043
91.785,1.037
91.815,1.043
91.845,1.038
91.875,1.043
91.905,1.044
91.935,1.042
91.965,1.040
91.995,1.041
92.025,1.043
92.055,1.042
92.085,1.041
92.115,1.044
92.145,1.050
92.175,1.042
92.205,1.038
92.235,1.037
92.265,1.041
92.295,1.041
92.325,1.043
92.355,1.048
92.385,1.037
92.415,1.042
92.445,1.044
92.475,1.045
92.505,1.041
92.535,1.039
92.565,1.039
92.595,1.038
92.625,1.041
92.655,1.045
92.685,1.044
92.715,1.039
92.745,1.043
92.775,1.044
92.805,1.041
92.835,1.041
92.865,1.039
92.895,1.040
92.925,1.038
92.955,1.044
92.985,1.041
93.015,1.040
93.045,1.039
93.075,1.040
93.105,1.042
93.135,1.046
93.165,1.041
93.195,1.046
93.225,1.035
93.255,1.042
93.285,1.044
93.315,1.041
93.345,1.042
93.375,1.041
93.405,1.038
93.435,1.039
93.465,1.043
93.495,1.040
93.525,1.040
93.555,1.041
93.585,1.041
93.615,1.043
93.645,1.040
93.675,1.038
93.705,1.046
93.735,1.049
93.765,1.041
93.795,1.035
93.825,1.048
93.855,1.044
93.885,1.042
93.915,1.044
93.945,1.043
93.975,1.036
94.005,1.039
94.035,1.037
94.065,1.041
94.095,1.037
94.125,1.043
94.155,1.045
94.185,1.037
94.215,1.037
94.245,1.039
94.275,1.047
94.305,1.041
94.335,1.038
94.365,1.044
94.395,1.040
94.425,1.046
94.455,1.044
94.485,1.042
94.515,1.042
94.545,1.039
94.575,1.042
94.605,1.042
94.635,1.041
94.665,1.042
94.695,1.044
94.725,1.039
94.755,1.040
94.785,1.037
94.815,1.038
94.845,1.037
94.875,1.043
94.905,1.053
94.935,1.036
94.965,1.039
94.995,1.047
95.025,1.041
95.055,1.035
95.085,1.041
95.115,1.040
95.145,1.042
95.175,1.040
95.205,1.041
95.235,1.048
95.265,1.037
95.295,1.039
95.325,1.042
95.355,1.042
95.385,1.047
95.415,1.035
95.445,1.037
95.475,1.037
95.505,1.046
95.535,1.045
95.565,1.040
95.595,1.036
95.625,1.035
95.655,1.037
95.685,1.041
95.715,1.036
95.745,1.039
95.775,1.033
95.805,1.040
95.835,1.045
95.865,1.040
95.895,1.039
95.925,1.040
95.955,1.037
95.985,1.039
96.015,1.044
96.045,1.039
96.075,1.039
96.105,1.041
96.135,1.040
96.165,1.040
96.195,1.042
96.225,1.041
96.255,1.037
96.285,1.044
96.315,1.042
96.345,1.038
96.375,1.042
96.405,1.042
96.435,1.038
96.465,1.043
96.495,1.041
96.525,1.045
96.555,1.040
96.585,1.038
96.615,1.044
96.645,1.041
96.675,1.039
96.705,1.041
96.735,1.040
96.765,1.041
96.795,1.044
96.825,1.041
96.855,1.043
96.885,1.038
96.915,1.040
96.945,1.041
96.975,1.041
97.005,1.039
97.035,1.043
97.065,1.044
97.095,1.038
97.125,1.045
97.155,1.045
97.185,1.043
97.215,1.038
97.245,1.041
97.275,1.040
97.305,1.038
97.335,1.046
97.365,1.042
97.395,1.035
97.425,1.046
97.455,1.041
97.485,1.039
97.515,1.036
97.545,1.044
97.575,1.042
97.605,1.042
97.635,1.038
97.665,1.041
97.695,1.040
97.725,1.046
97.755,1.040
97.785,1.045
97.815,1.039
97.845,1.034
97.875,1.040
97.905,1.046
97.935,1.044
97.965,1.036
97.995,1.039
98.025,1.045
98.055,1.044
98.085,1.043
98.115,1.046
98.145,1.046
98.175,1.044
98.205,1.043
98.235,1.046
98.265,1.041
98.295,1.038
98.325,1.038
98.355,1.043
98.385,1.045
98.415,1.047
98.445,1.042
98.475,1.047
98.505,1.042
98.535,1.043
98.565,1.038
98.595,1.040
98.625,1.040
98.655,1.040
98.685,1.035
98.715,1.043
98.745,1.036
98.775,1.038
98.805,1.026
98.835,1.021
98.865,1.031
98.895,1.040
98.925,1.043
98.955,1.038
98.985,1.022
99.015,1.020
99.045,1.036
99.075,1.035
99.105,1.055
99.135,1.065
99.165,1.054
99.195,1.033
99.225,1.059
99.255,1.053
99.285,1.062
99.315,1.029
99.345,1.042
99.375,1.065
99.405,1.044
99.435,1.021
99.465,1.047
99.495,1.053
99.525,1.031
99.555,1.043
99.585,1.044
99.615,1.026
99.645,1.028
99.675,1.055
99.705,1.049
99.735,1.038
99.765,1.036
99.795,1.027
99.825,1.043
99.855,1.040
99.885,1.027
99.915,1.033
99.945,1.037
99.975,1.038
100.005,1.031
100.035,1.032
100.065,1.035
100.095,1.027
100.125,1.039
100.155,1.029
100.185,1.031
100.215,1.042
100.245,1.026
100.275,1.034
100.305,1.034
100.335,1.031
100.365,1.037
100.395,1.041
100.425,1.033
100.455,1.035
100.485,1.041
100.515,1.035
100.545,1.039
100.575,1.031
100.605,1.024
100.635,1.033
100.665,1.042
100.695,1.037
100.725,1.026
100.755,1.034
100.785,1.040
100.815,1.037
100.845,1.033
100.875,1.036
100.905,1.028
100.935,1.040
100.965,1.043
100.995,1.039
101.025,1.047
101.055,1.034
101.085,1.031
101.115,1.036
101.145,1.037
101.175,1.021
101.205,1.030
101.235,1.039
101.265,1.028
101.295,1.031
101.325,1.040
101.355,1.050
101.385,1.050
101.415,1.032
101.445,1.024
101.475,1.045
101.505,1.045
101.535,1.034
101.565,1.031
101.595,1.038
101.625,1.030
101.655,1.045
101.685,1.035
101.715,1.044
101.745,1.038
101.775,1.035
101.805,1.039
101.835,1.042
101.865,1.042
101.895,1.048
101.925,1.038
101.955,1.041
101.985,1.036
102.015,1.035
102.045,1.035
102.075,1.055
102.105,1.034
102.135,1.047
102.165,1.044
102.195,1.035
102.225,1.026
102.255,1.040
102.285,1.045
102.315,1.045
102.345,1.035
102.375,1.035
102.405,1.041
102.435,1.042
102.465,1.038
102.495,1.035
102.525,1.046
102.555,1.041
102.585,1.052
102.615,1.046
102.645,1.029
102.675,1.043
102.705,1.044
102.735,1.066
102.765,1.039
102.795,1.033
102.825,1.048
102.855,1.025
102.885,1.035
102.915,1.077
102.945,1.042
102.975,1.028
103.005,1.032
103.035,1.027
103.065,1.007
103.095,1.038
103.125,1.033
103.155,1.043
103.185,1.024
103.215,1.028
103.245,1.046
103.275,1.039
103.305,1.045
103.335,1.037
103.365,1.080
103.395,1.040
103.425,1.033
103.455,1.024
103.485,1.035
103.515,1.037
103.545,1.022
103.575,1.023
103.605,1.028
103.635,1.043
103.665,1.057
103.695,1.065
103.725,1.056
103.755,1.052
103.785,1.047
103.815,1.038
103.845,1.028
103.875,1.025
103.905,1.041
103.935,1.037
103.965,1.046
103.995,1.042
104.025,1.040
104.055,1.043
104.085,1.033
104.115,1.036
104.145,1.037
104.175,1.035
104.205,1.041
104.235,1.045
104.265,1.048
104.295,1.039
104.325,1.048
104.355,1.046
104.385,1.038
104.415,1.037
104.445,1.044
104.475,1.037
104.505,1.041
104.535,1.045
104.565,1.047
104.595,1.039
104.625,1.041
104.655,1.034
104.685,1.043
104.715,1.037
104.745,1.037
104.775,1.036
104.805,1.041
104.835,1.032
104.865,1.034
104.895,1.042
104.925,1.045
104.955,1.042
104.985,1.034
105.015,1.035
105.045,1.035
105.075,1.038
105.105,1.035
105.135,1.049
105.165,1.040
105.195,1.047
105.225,1.054
105.255,1.046
105.285,1.037
105.315,1.036
105.345,1.041
105.375,1.041
105.405,1.043
105.435,1.037
105.465,1.037
105.495,1.039
105.525,1.042
105.555,1.046
105.585,1.048
105.615,1.042
105.645,1.042
105.675,1.043
105.705,1.048
105.735,1.041
105.765,1.023
105.795,1.029
105.825,1.029
105.855,1.035
105.885,1.041
105.915,1.039
105.945,1.041
105.975,1.041
106.005,1.045
106.035,1.038
106.065,1.038
106.095,1.039
106.125,1.044
106.155,1.037
106.185,1.036
106.215,1.036
106.245,1.041
106.275,1.040
106.305,1.042
106.335,1.034
106.365,1.038
106.395,1.039
106.425,1.043
106.455,1.047
106.485,1.046
106.515,1.037
106.545,1.033
106.575,1.035
106.605,1.046
106.635,1.043
106.665,1.048
106.695,1.041
106.725,1.036
106.755,1.037
106.785,1.037
106.815,1.038
106.845,1.036
106.875,1.034
106.905,1.039
106.935,1.036
106.965,1.040
106.995,1.051
107.025,1.037
107.055,1.037
107.085,1.042
107.115,1.041
107.145,1.043
107.175,1.046
107.205,1.042
107.235,1.039
107.265,1.032
107.295,1.029
107.325,1.036
107.355,1.042
107.385,1.037
107.415,1.037
107.445,1.048
107.475,1.041
107.505,1.046
107.535,1.044
107.565,1.050
107.595,1.042
107.625,1.034
107.655,1.039
107.685,1.038
107.715,1.040
107.745,1.040
107.775,1.041
107.805,1.039
107.835,1.039
107.865,1.044
107.895,1.047
107.925,1.043
107.955,1.044
107.985,1.040
108.015,1.038
108.045,1.044
