df_hash,22ZHK4.566DMF
390.451,1.059
390.481,1.064
390.511,1.068
390.541,1.068
390.571,1.064
390.601,1.052
390.631,1.053
390.661,1.043
390.691,1.050
390.721,1.057
390.751,1.054
390.781,1.048
390.811,1.061
390.841,1.053
390.871,1.049
390.901,1.062
390.931,1.058
390.961,1.048
390.991,1.057
391.021,1.052
391.051,1.069
391.081,1.054
391.111,1.059
391.141,1.063
391.171,1.060
391.201,1.056
391.231,1.058
391.261,1.060
391.291,1.052
391.321,1.055
391.351,1.059
391.381,1.062
391.411,1.055
391.441,1.048
391.471,1.049
391.501,1.055
391.531,1.052
391.561,1.053
391.591,1.052
391.621,1.065
391.651,1.057
391.681,1.060
391.711,1.059
391.741,1.053
391.771,1.058
391.801,1.060
391.831,1.051
391.861,1.052
391.891,1.054
391.921,1.062
391.951,1.058
391.981,1.057
392.011,1.052
392.041,1.049
392.071,1.064
392.101,1.059
392.131,1.056
392.161,1.039
392.191,1.051
392.221,1.068
392.251,1.054
392.281,1.056
392.311,1.054
392.341,1.059
392.371,1.053
392.401,1.046
392.431,1.054
392.461,1.061
392.491,1.063
392.521,1.058
392.551,1.055
392.581,1.053
392.611,1.062
392.641,1.058
392.671,1.043
392.701,1.050
392.731,1.047
392.761,1.056
392.791,1.057
392.821,1.056
392.851,1.051
392.881,1.062
392.911,1.060
392.941,1.056
392.971,1.051
393.001,1.060
393.031,1.060
393.061,1.058
393.091,1.046
393.121,1.056
393.151,1.056
393.181,1.049
393.211,1.059
393.241,1.048
393.271,1.064
393.301,1.066
393.331,1.050
393.361,1.075
393.391,1.085
393.421,1.069
393.451,1.130
393.481,1.070
393.511,1.054
393.541,1.117
393.571,0.990
393.601,0.974
393.631,1.035
393.661,1.072
393.691,1.095
393.721,1.030
393.751,1.020
393.781,1.001
393.811,1.003
393.841,1.050
393.871,1.023
393.901,0.993
393.931,1.007
393.961,1.025
393.991,0.989
394.021,0.981
394.051,1.026
394.081,0.974
394.111,0.960
394.141,1.006
394.171,0.989
394.201,0.955
394.231,0.966
394.261,1.012
394.291,0.996
394.321,0.989
394.351,0.977
394.381,0.993
394.411,0.987
394.441,0.986
394.471,1.006
394.501,0.991
394.531,0.969
394.561,1.027
394.591,1.017
394.621,0.976
394.651,1.029
394.681,0.996
394.711,1.018
394.741,1.030
394.771,1.076
394.801,1.058
394.831,1.003
394.861,1.052
394.891,0.926
394.921,0.984
394.951,1.082
394.981,0.940
395.011,0.999
395.041,1.084
395.071,0.960
395.101,1.059
395.131,1.079
395.161,1.053
395.191,1.024
395.221,1.029
395.251,1.021
395.281,1.040
395.311,1.042
395.341,0.963
395.371,0.951
395.401,1.016
395.431,1.049
395.461,1.010
395.491,1.073
395.521,1.105
395.551,1.062
395.581,1.059
395.611,1.115
395.641,1.077
395.671,1.080
395.701,1.093
395.731,1.083
395.761,1.104
395.791,1.085
395.821,1.041
395.851,1.056
395.881,1.062
395.911,1.049
395.941,1.032
395.971,1.036
396.001,1.044
396.031,1.034
396.061,1.023
396.091,1.034
396.121,1.049
396.151,1.043
396.181,1.028
396.211,1.029
396.241,1.031
396.271,1.038
396.301,1.019
396.331,1.026
396.361,1.036
396.391,1.029
396.421,1.008
396.451,1.039
396.481,1.038
396.511,1.040
396.541,1.028
396.571,1.036
396.601,1.045
396.631,1.031
396.661,1.039
396.691,1.061
396.721,1.052
396.751,1.030
396.781,1.013
396.811,1.012
396.841,1.085
396.871,1.048
396.901,1.035
396.931,1.039
396.961,1.007
396.991,1.004
397.021,1.021
397.051,1.042
397.081,1.031
397.111,1.030
397.141,1.046
397.171,1.042
397.201,1.005
397.231,1.015
397.261,1.045
397.291,1.031
397.321,1.030
397.351,1.024
397.381,1.075
397.411,1.077
397.441,1.036
397.471,1.043
397.501,1.062
397.531,1.082
397.561,1.080
397.591,1.093
397.621,1.102
397.651,1.069
397.681,1.072
397.711,1.065
397.741,1.049
397.771,1.054
397.801,1.053
397.831,1.025
397.861,1.038
397.891,1.058
397.921,1.049
397.951,1.041
397.981,1.062
398.011,1.048
398.041,1.021
398.071,1.057
398.101,1.060
398.131,1.043
398.161,1.059
398.191,1.050
398.221,1.044
398.251,1.044
398.281,1.044
398.311,1.049
398.341,1.044
398.371,1.040
398.401,1.050
398.431,1.055
398.461,1.042
398.491,1.044
398.521,1.049
398.551,1.059
398.581,1.042
398.611,1.049
398.641,1.054
398.671,1.062
398.701,1.042
398.731,1.045
398.761,1.048
398.791,1.046
398.821,1.042
398.851,1.042
398.881,1.051
398.911,1.036
398.941,1.031
398.971,1.043
399.001,1.060
399.031,1.041
399.061,1.048
399.091,1.058
399.121,1.062
399.151,1.104
399.181,1.044
399.211,1.042
399.241,1.040
399.271,1.059
399.301,1.039
399.331,1.034
399.361,1.043
399.391,1.053
399.421,1.013
399.451,1.043
399.481,1.047
399.511,1.058
399.541,1.043
399.571,1.056
399.601,1.042
399.631,1.046
399.661,1.039
399.691,1.052
399.721,1.049
399.751,1.046
399.781,1.038
399.811,1.042
399.841,1.046
399.871,1.051
399.901,1.044
399.931,1.045
399.961,1.041
399.991,1.048
400.021,1.043
400.051,1.038
400.081,1.046
400.111,1.046
400.141,1.044
400.171,1.038
400.201,1.031
400.231,1.050
400.261,1.047
400.291,1.050
400.321,1.045
400.351,1.048
400.381,1.051
400.411,1.045
400.441,1.054
400.471,1.046
400.501,1.033
400.531,1.052
400.561,1.038
400.591,1.052
400.621,1.050
400.651,1.061
400.681,1.056
400.711,1.067
400.741,1.146
400.771,1.173
400.801,1.114
400.831,1.180
400.861,1.198
400.891,1.131
400.921,0.998
400.951,0.965
400.981,1.015
401.011,0.960
401.041,0.933
401.071,0.989
401.101,0.971
401.131,0.974
401.161,0.970
401.191,0.997
401.221,0.978
401.251,0.993
401.281,1.019
401.311,1.023
401.341,0.988
401.371,0.976
401.401,1.001
401.431,0.998
401.461,0.957
401.491,1.004
401.521,1.044
401.551,1.059
401.581,0.994
401.611,0.972
401.641,1.030
401.671,1.073
401.701,1.027
401.731,0.994
401.761,1.028
401.791,1.055
401.821,1.051
401.851,1.047
401.881,1.050
401.911,1.050
401.941,1.048
401.971,1.051
402.001,1.043
402.031,1.020
402.061,1.043
402.091,1.047
402.121,1.029
402.151,1.018
402.181,1.035
402.211,1.034
402.241,1.034
402.271,1.037
402.301,1.062
402.331,1.065
402.361,1.057
402.391,1.065
402.421,1.052
402.451,1.053
402.481,1.059
402.511,1.075
402.541,1.053
402.571,1.074
402.601,1.078
402.631,1.056
402.661,1.055
402.691,1.091
402.721,1.062
402.751,1.072
402.781,1.073
402.811,1.057
402.841,1.057
402.871,1.065
402.901,1.048
402.931,1.063
402.961,1.061
402.991,1.053
403.021,1.063
403.051,1.056
403.081,1.045
403.111,1.060
403.141,1.061
403.171,1.041
403.201,1.069
403.231,1.070
403.261,1.054
403.291,1.067
403.321,1.050
403.351,1.047
403.381,1.048
403.411,1.057
403.441,1.040
403.471,1.055
403.501,1.055
403.531,1.043
403.561,1.050
403.591,1.061
403.621,1.060
403.651,1.061
403.681,1.049
403.711,1.053
403.741,1.060
403.771,1.065
403.801,1.049
403.831,1.068
403.861,1.055
403.891,1.051
403.921,1.049
403.951,1.043
403.981,1.045
404.011,1.061
404.041,1.061
404.071,1.059
404.101,1.044
404.131,1.053
404.161,1.056
404.191,1.042
404.221,1.056
404.251,1.061
404.281,1.052
404.311,1.043
404.341,1.061
404.371,1.055
404.401,1.060
404.431,1.055
404.461,1.050
404.491,1.056
404.521,1.055
404.551,1.043
404.581,1.064
404.611,1.066
404.641,1.049
404.671,1.048
404.701,1.058
404.731,1.043
404.761,1.063
404.791,1.050
404.821,1.043
404.851,1.062
404.881,1.044
404.911,1.060
404.941,1.053
404.971,1.056
405.001,1.049
405.031,1.048
405.061,1.059
405.091,1.036
405.121,1.045
405.151,1.062
405.181,1.054
405.211,1.050
405.241,0.998
405.271,1.077
405.301,1.061
405.331,1.084
405.361,1.206
405.391,1.198
405.421,1.076
405.451,1.116
405.481,1.052
405.511,1.062
405.541,0.986
405.571,1.052
405.601,1.049
405.631,1.054
405.661,0.924
405.691,1.045
405.721,1.052
405.751,1.058
405.781,1.166
405.811,1.051
405.841,1.048
405.871,1.048
405.901,1.053
405.931,1.070
405.961,0.987
405.991,1.052
406.021,1.057
406.051,1.052
406.081,1.052
406.111,1.055
406.141,1.042
406.171,1.047
406.201,1.067
406.231,1.048
406.261,1.041
406.291,1.046
406.321,1.067
406.351,1.051
406.381,1.048
406.411,1.155
406.441,1.084
406.471,1.031
406.501,1.084
406.531,1.089
406.561,1.053
406.591,1.047
406.621,1.075
406.651,1.058
406.681,1.048
406.711,1.061
406.741,1.063
406.771,1.076
406.801,1.093
406.831,1.157
406.861,1.067
406.891,1.051
406.921,1.043
406.951,1.065
406.981,1.078
407.011,1.045
407.041,1.047
407.071,1.069
407.101,1.047
407.131,1.066
407.161,1.077
407.191,1.058
407.221,1.087
407.251,1.078
407.281,1.061
407.311,1.056
407.341,1.041
407.371,1.053
407.401,1.046
407.431,1.075
407.461,1.066
407.491,1.040
407.521,1.067
407.551,1.070
407.581,1.071
407.611,1.048
407.641,1.088
407.671,1.072
407.701,1.067
407.731,1.060
407.761,1.046
407.791,1.043
407.821,1.036
407.851,1.014
407.881,1.033
407.911,0.913
407.941,1.202
407.971,1.525
408.001,1.308
408.031,0.870
408.061,0.718
408.091,0.923
408.121,1.071
408.151,1.316
408.181,1.012
408.211,0.915
408.241,0.902
408.271,0.942
408.301,0.918
408.331,1.115
408.361,1.129
408.391,0.990
408.421,1.008
408.451,0.917
408.481,0.952
408.511,1.020
408.541,1.033
408.571,1.035
408.601,1.084
408.631,1.112
408.661,1.097
408.691,1.022
408.721,1.019
408.751,1.000
408.781,0.966
408.811,0.982
408.841,1.024
408.871,1.024
408.901,1.037
408.931,1.059
408.961,1.074
408.991,1.064
409.021,1.098
409.051,1.098
409.081,1.089
409.111,1.070
409.141,1.073
409.171,1.096
409.201,1.068
409.231,1.040
409.261,1.037
409.291,1.036
409.321,1.014
409.351,1.038
409.381,1.044
409.411,1.031
409.441,1.066
409.471,1.068
409.501,1.059
409.531,1.059
409.561,1.063
409.591,1.052
409.621,1.043
409.651,1.072
409.681,1.067
409.711,1.058
409.741,1.053
409.771,1.045
409.801,1.031
409.831,1.063
409.861,1.063
409.891,1.047
409.921,1.029
409.951,1.020
409.981,1.031
410.011,1.021
410.041,1.036
410.071,1.047
410.101,1.054
410.131,1.048
410.161,1.040
410.191,1.060
410.221,1.063
410.251,1.055
410.281,1.067
410.311,1.047
410.341,1.043
410.371,1.052
410.401,1.075
410.431,1.066
410.461,1.065
410.491,1.065
410.521,1.044
410.551,1.057
410.581,1.056
410.611,1.042
410.641,1.064
410.671,1.058
410.701,1.050
410.731,1.073
410.761,1.049
410.791,1.056
410.821,1.059
410.851,1.052
410.881,1.049
410.911,1.050
410.941,1.063
410.971,1.047
411.001,1.039
411.031,1.076
411.061,1.066
411.091,1.035
411.121,1.041
411.151,1.052
411.181,1.048
411.211,1.041
411.241,1.064
411.271,1.063
411.301,1.041
411.331,1.060
411.361,1.073
411.391,1.042
411.421,1.044
411.451,1.055
411.481,1.068
411.511,1.044
411.541,1.039
411.571,1.053
411.601,1.059
411.631,1.061
411.661,1.052
411.691,1.053
411.721,1.047
411.751,1.047
411.781,1.062
411.811,1.060
411.841,1.042
411.871,1.053
411.901,1.065
411.931,1.050
411.961,1.055
411.991,1.062
412.021,1.052
412.051,1.044
412.081,1.067
412.111,1.060
412.141,1.053
412.171,1.045
412.201,1.047
412.231,1.058
412.261,1.053
412.291,1.043
412.321,1.042
412.351,1.064
412.381,1.047
412.411,1.054
412.441,1.053
412.471,1.061
412.501,1.021
412.531,1.033
412.561,1.070
412.591,1.046
412.621,1.057
412.651,1.047
412.681,1.062
412.711,1.057
412.741,1.069
412.771,1.048
412.801,1.073
412.831,1.087
412.861,1.033
412.891,1.031
412.921,1.061
412.951,1.058
412.981,1.046
413.011,1.050
413.041,1.060
413.071,1.051
413.101,1.047
413.131,1.066
413.161,1.054
413.191,1.057
413.221,1.060
413.251,1.064
413.281,1.051
413.311,1.053
413.341,1.066
413.371,1.058
413.401,1.052
413.431,1.049
413.461,1.046
413.491,1.062
413.521,1.022
413.551,1.070
413.581,1.012
413.611,1.080
413.641,1.025
413.671,1.028
413.701,1.039
413.731,1.074
413.761,1.058
413.791,1.006
413.821,1.098
413.851,1.062
413.881,1.025
413.911,1.076
413.941,1.059
413.971,1.034
414.001,1.072
414.031,1.037
414.061,1.065
414.091,1.050
414.121,1.063
414.151,1.075
414.181,1.096
414.211,1.041
414.241,1.039
414.271,1.063
414.301,1.025
414.331,1.060
414.361,1.092
414.391,1.006
414.421,1.024
414.451,1.087
414.481,1.032
414.511,1.030
414.541,1.083
414.571,1.088
414.601,1.005
414.631,1.063
414.661,1.060
414.691,1.032
414.721,1.078
414.751,1.083
414.781,1.025
414.811,1.061
414.841,1.100
414.871,1.041
414.901,1.027
414.931,1.050
414.961,1.086
414.991,1.025
415.021,1.049
415.051,1.062
415.081,1.064
415.111,1.054
415.141,1.074
415.171,1.061
415.201,1.040
415.231,1.076
415.261,1.053
415.291,1.054
415.321,1.061
415.351,1.053
415.381,1.060
415.411,1.063
415.441,1.034
415.471,1.061
415.501,1.069
415.531,1.056
415.561,1.055
415.591,1.052
415.621,1.059
415.651,1.055
415.681,1.073
415.711,1.053
415.741,1.048
415.771,1.062
415.801,1.051
415.831,1.046
415.861,1.070
415.891,1.066
415.921,1.055
415.951,1.044
415.981,1.081
416.011,1.092
416.041,1.124
416.071,1.168
416.101,1.118
416.131,1.059
416.161,1.063
416.191,1.062
416.221,1.043
416.251,1.079
416.281,1.051
416.311,1.061
416.341,1.078
416.371,1.026
416.401,1.043
416.431,1.084
416.461,1.066
416.491,0.956
416.521,1.028
416.551,1.030
416.581,0.997
416.611,1.035
416.641,1.028
416.671,1.016
416.701,1.066
416.731,1.050
416.761,0.951
416.791,0.992
416.821,1.058
416.851,1.040
416.881,0.999
416.911,1.046
416.941,1.068
416.971,1.021
417.001,1.031
417.031,1.075
417.061,1.095
417.091,1.062
417.121,1.053
417.151,1.034
417.181,1.032
417.211,1.023
417.241,0.997
417.271,1.013
417.301,1.050
417.331,1.081
417.361,1.058
417.391,0.998
417.421,0.991
417.451,0.988
417.481,1.025
417.511,1.014
417.541,1.023
417.571,1.026
417.601,1.021
417.631,1.023
417.661,1.048
417.691,1.069
417.721,1.048
417.751,1.044
417.781,1.069
417.811,1.081
417.841,1.054
417.871,1.082
417.901,1.088
417.931,1.066
417.961,1.065
417.991,1.074
418.021,1.039
418.051,1.034
418.081,1.051
418.111,1.037
418.141,1.031
418.171,1.046
418.201,1.048
418.231,1.048
418.261,1.035
418.291,1.067
418.321,1.108
418.351,1.083
418.381,1.064
418.411,1.066
418.441,1.035
418.471,1.016
418.501,1.027
418.531,1.033
418.561,1.064
418.591,1.047
418.621,1.053
418.651,1.053
418.681,1.068
418.711,1.044
418.741,1.057
418.771,1.027
418.801,1.048
418.831,1.044
418.861,0.998
418.891,1.030
418.921,1.034
418.951,1.032
418.981,1.036
419.011,1.074
419.041,1.050
419.071,1.017
419.101,1.043
419.131,1.059
419.161,1.018
419.191,1.006
419.221,0.988
419.251,0.974
419.281,0.983
419.311,0.932
419.341,0.958
419.371,0.982
419.401,1.020
419.431,1.008
419.461,1.002
419.491,1.019
419.521,1.020
419.551,0.982
419.581,0.938
419.611,0.955
419.641,0.954
419.671,0.976
419.701,0.914
419.731,0.886
419.761,0.933
419.791,0.938
419.821,0.954
419.851,0.952
419.881,1.002
419.911,1.045
419.941,1.037
419.971,1.010
420.001,1.001
420.031,0.984
420.061,0.966
420.091,0.953
420.121,0.958
420.151,0.972
420.181,0.952
420.211,0.991
420.241,1.009
420.271,1.002
420.301,0.967
420.331,1.004
420.361,0.989
420.391,0.976
420.421,1.003
420.451,0.999
420.481,0.988
420.511,1.014
420.541,1.001
420.571,0.977
420.601,0.966
420.631,0.976
420.661,0.988
420.691,0.966
420.721,0.952
420.751,0.964
420.781,0.937
420.811,0.901
420.841,0.886
420.871,0.904
420.901,0.949
420.931,0.994
420.961,1.014
420.991,1.092
421.021,1.129
421.051,1.087
421.081,1.049
421.111,1.008
421.141,0.981
421.171,0.984
421.201,0.999
421.231,1.011
421.261,1.025
421.291,1.027
421.321,1.011
421.351,1.010
421.381,1.004
421.411,1.046
421.441,1.037
421.471,1.066
421.501,1.063
421.531,0.988
421.561,0.934
421.591,0.922
421.621,0.946
421.651,0.938
421.681,0.954
421.711,0.938
421.741,0.936
421.771,0.889
421.801,0.983
421.831,0.982
421.861,0.942
421.891,0.945
421.921,0.983
421.951,0.973
421.981,0.935
422.011,0.950
422.041,0.983
422.071,0.981
422.101,0.961
422.131,0.980
422.161,0.978
422.191,0.975
422.221,0.921
422.251,0.987
422.281,0.986
422.311,0.948
422.341,0.977
422.371,0.986
422.401,0.961
422.431,1.008
422.461,0.998
422.491,0.987
422.521,0.975
422.551,0.945
422.581,0.957
422.611,0.959
422.641,0.960
422.671,0.954
422.701,0.972
422.731,0.965
422.761,0.965
422.791,0.990
422.821,0.972
422.851,0.968
422.881,1.000
422.911,0.980
422.941,0.961
422.971,0.972
423.001,0.966
423.031,0.970
423.061,0.965
423.091,0.998
423.121,1.001
423.151,0.980
423.181,0.964
423.211,1.000
423.241,0.985
423.271,0.967
423.301,0.984
423.331,1.017
423.361,0.939
423.391,0.974
423.421,0.981
423.451,0.988
423.481,0.979
423.511,0.983
423.541,0.976
423.571,0.992
423.601,1.005
423.631,0.972
423.661,0.992
423.691,0.878
423.721,0.980
423.751,1.001
423.781,0.968
423.811,0.963
423.841,0.973
423.871,0.966
423.901,0.995
423.931,1.011
423.961,0.967
423.991,0.947
424.021,0.989
424.051,1.008
424.081,0.989
424.111,0.961
424.141,0.960
424.171,0.958
424.201,0.950
424.231,0.946
424.261,0.960
424.291,0.964
424.321,0.978
424.351,0.968
424.381,0.919
424.411,0.901
424.441,0.988
424.471,0.971
424.501,0.959
424.531,0.967
424.561,0.982
424.591,0.970
424.621,0.926
424.651,0.958
424.681,0.978
424.711,0.969
424.741,0.970
424.771,0.985
424.801,0.971
424.831,0.962
424.861,0.975
424.891,0.989
424.921,0.958
424.951,0.981
424.981,0.973
425.011,0.965
425.041,0.954
425.071,0.964
425.101,0.963
425.131,0.957
425.161,0.981
425.191,0.989
425.221,0.971
425.251,0.963
425.281,0.958
425.311,0.937
425.341,0.965
425.371,0.977
425.401,0.973
425.431,0.955
425.461,0.967
425.491,0.984
425.521,0.943
425.551,0.951
425.581,0.972
425.611,0.969
425.641,0.969
425.671,0.971
425.701,0.979
425.731,0.973
425.761,0.961
425.791,0.963
425.821,0.970
425.851,0.972
425.881,0.975
425.911,0.975
425.941,0.966
425.971,0.948
426.001,0.990
426.031,0.979
426.061,0.955
426.091,0.970
426.121,0.988
426.151,0.966
426.181,0.950
426.211,0.949
426.241,0.975
426.271,0.971
426.301,0.959
426.331,0.965
426.361,0.961
426.391,0.963
426.421,0.963
426.451,0.964
426.481,0.974
426.511,0.957
426.541,0.987
426.571,0.977
426.601,0.964
426.631,0.963
426.661,0.971
426.691,0.978
426.721,0.920
426.751,0.967
426.781,0.981
426.811,0.963
426.841,0.952
426.871,0.953
426.901,0.968
426.931,0.965
426.961,0.970
426.991,0.975
427.021,0.973
427.051,0.957
427.081,0.971
427.111,0.967
427.141,0.958
427.171,0.961
427.201,0.967
427.231,0.963
427.261,0.958
427.291,0.978
427.321,0.977
427.351,0.954
427.381,0.958
427.411,0.966
427.441,0.966
427.471,0.966
427.501,0.970
427.531,0.969
427.561,0.974
427.591,0.963
427.621,0.962
427.651,0.983
427.681,0.971
427.711,0.963
427.741,0.970
427.771,0.965
427.801,0.970
427.831,0.962
427.861,0.971
427.891,0.973
427.921,0.964
427.951,0.966
427.981,0.962
428.011,0.966
428.041,0.968
428.071,0.966
428.101,0.971
428.131,0.969
428.161,0.969
428.191,0.951
428.221,0.986
428.251,0.970
428.281,0.968
428.311,0.957
428.341,0.960
428.371,0.970
428.401,0.971
428.431,0.967
428.461,0.975
428.491,0.973
428.521,0.963
428.551,0.962
428.581,0.963
428.611,0.973
428.641,0.978
428.671,0.970
428.701,0.970
428.731,0.970
428.761,0.956
428.791,0.960
428.821,0.998
428.851,0.979
428.881,0.965
428.911,0.947
428.941,0.966
428.971,0.966
429.001,0.964
429.031,0.981
429.061,0.984
429.091,0.974
429.121,0.959
429.151,0.963
429.181,0.958
429.211,0.965
429.241,0.970
429.271,0.967
429.301,0.971
429.331,0.973
429.361,0.962
429.391,0.964
429.421,0.992
429.451,0.969
429.481,0.962
429.511,0.968
429.541,0.969
429.571,0.980
429.601,0.967
429.631,0.972
429.661,0.980
429.691,0.964
429.721,0.963
429.751,0.964
429.781,0.973
429.811,0.970
429.841,0.969
429.871,0.965
429.901,0.973
429.931,0.980
429.961,0.968
429.991,0.961
430.021,0.986
430.051,0.967
430.081,0.958
430.111,0.978
430.141,0.981
430.171,0.966
430.201,0.959
430.231,0.970
430.261,0.975
430.291,0.966
430.321,0.958
430.351,0.967
430.381,0.971
430.411,0.975
430.441,0.964
430.471,0.974
430.501,0.978
430.531,0.978
430.561,0.966
430.591,0.953
430.621,0.989
430.651,0.977
430.681,0.962
430.711,0.966
430.741,0.970
430.771,0.977
430.801,0.967
430.831,0.968
430.861,0.975
430.891,0.973
430.921,0.964
430.951,0.965
430.981,0.973
431.011,0.966
431.041,0.963
431.071,0.975
431.101,0.971
431.131,0.968
431.161,0.983
431.191,0.963
431.221,0.978
431.251,0.976
431.281,0.971
431.311,0.967
431.341,0.970
431.371,0.971
431.401,0.979
431.431,0.970
431.461,0.971
431.491,0.973
431.521,0.968
431.551,0.964
431.581,0.969
431.611,0.968
431.641,0.969
431.671,0.966
431.701,0.966
431.731,0.976
431.761,0.976
431.791,0.970
431.821,0.953
431.851,0.985
431.881,0.973
431.911,0.963
431.941,0.966
431.971,0.966
432.001,0.974
432.031,0.968
432.061,0.969
432.091,0.985
432.121,0.978
432.151,0.968
432.181,0.958
432.211,0.970
432.241,0.971
432.271,0.967
432.301,0.968
432.331,0.967
432.361,0.972
432.391,0.978
432.421,0.967
432.451,0.978
432.481,0.980
432.511,0.960
432.541,0.967
432.571,0.969
432.601,0.976
432.631,0.979
432.661,0.967
432.691,0.971
432.721,0.973
432.751,0.964
432.781,0.967
432.811,0.973
432.841,0.973
432.871,0.968
432.901,0.972
432.931,0.969
432.961,0.967
432.991,0.974
433.021,0.962
433.051,0.977
433.081,0.981
433.111,0.965
433.141,0.964
433.171,0.971
433.201,0.971
433.231,0.973
433.261,0.965
433.291,0.977
433.321,0.973
433.351,0.961
433.381,0.969
433.411,0.968
433.441,0.969
433.471,0.970
433.501,0.969
433.531,0.968
433.561,0.972
433.591,0.969
433.621,0.961
433.651,0.985
433.681,0.973
433.711,0.962
433.741,0.971
433.771,0.969
433.801,0.969
433.831,0.967
433.861,0.974
433.891,0.974
433.921,0.970
433.951,0.968
433.981,0.971
434.011,0.966
434.041,0.969
434.071,0.979
434.101,0.974
434.131,0.972
434.161,0.977
434.191,0.965
434.221,0.970
434.251,0.984
434.281,0.974
434.311,0.960
434.341,0.975
434.371,0.968
434.401,0.973
434.431,0.962
434.461,0.977
434.491,0.978
434.521,0.968
434.551,0.965
434.581,0.968
434.611,0.970
434.641,0.967
434.671,0.972
434.701,0.972
434.731,0.973
434.761,0.983
434.791,0.963
434.821,0.981
434.851,0.979
434.881,0.968
434.911,0.972
434.941,0.970
434.971,0.972
435.001,0.976
435.031,0.973
435.061,0.983
435.091,0.976
435.121,0.960
435.151,0.965
435.181,0.969
435.211,0.969
435.241,0.970
435.271,0.971
435.301,0.975
435.331,0.976
435.361,0.964
435.391,0.983
435.421,0.984
435.451,0.969
435.481,0.960
435.511,0.968
435.541,0.979
435.571,0.975
435.601,0.971
435.631,0.972
435.661,0.972
435.691,0.965
435.721,0.971
435.751,0.969
435.781,0.971
435.811,0.973
435.841,0.974
435.871,0.965
435.901,0.985
435.931,0.965
435.961,0.976
435.991,0.981
436.021,0.972
436.051,0.975
436.081,0.967
436.111,0.971
436.141,0.978
436.171,0.970
436.201,0.973
436.231,0.971
436.261,0.963
436.291,0.971
436.321,0.968
436.351,0.970
436.381,0.969
436.411,0.975
436.441,0.970
436.471,0.972
436.501,0.959
436.531,0.979
436.561,0.975
436.591,0.959
436.621,0.931
436.651,0.959
436.681,0.991
436.711,1.067
436.741,1.022
436.771,0.979
436.801,0.943
436.831,0.956
436.861,0.955
436.891,0.945
436.921,0.955
436.951,0.964
436.981,0.964
437.011,0.957
437.041,0.953
437.071,0.969
437.101,0.978
437.131,0.977
437.161,0.967
437.191,0.977
437.221,0.961
437.251,0.993
437.281,0.966
437.311,0.978
437.341,0.985
437.371,0.979
437.401,0.988
437.431,0.993
437.461,0.978
437.491,0.969
437.521,0.994
437.551,0.990
437.581,0.979
437.611,0.993
437.641,0.975
437.671,0.979
437.701,0.983
437.731,0.994
437.761,0.974
437.791,0.961
437.821,0.984
437.851,0.967
437.881,0.974
437.911,0.988
437.941,0.980
437.971,0.986
438.001,0.968
438.031,0.979
438.061,0.982
438.091,0.966
438.121,0.979
438.151,0.951
438.181,0.978
438.211,1.001
438.241,0.979
438.271,0.979
438.301,0.987
438.331,0.974
438.361,0.980
438.391,0.975
438.421,0.981
438.451,0.988
438.481,0.971
438.511,0.987
438.541,0.981
438.571,0.976
438.601,0.969
438.631,0.987
438.661,0.975
438.691,0.977
438.721,0.979
438.751,0.996
438.781,0.988
438.811,0.960
438.841,0.986
438.871,0.958
438.901,0.994
438.931,0.991
438.961,0.971
438.991,0.972
439.021,0.983
439.051,0.987
439.081,0.968
439.111,0.985
439.141,0.993
439.171,0.966
439.201,0.972
439.231,0.957
439.261,0.972
439.291,0.993
439.321,0.983
439.351,0.983
439.381,0.982
439.411,0.976
439.441,0.973
439.471,0.988
439.501,0.987
439.531,0.977
439.561,0.961
439.591,0.986
439.621,0.954
439.651,1.002
439.681,1.001
439.711,0.972
439.741,0.984
439.771,1.093
439.801,1.032
439.831,0.966
439.861,0.855
439.891,0.888
439.921,1.070
439.951,1.090
439.981,1.045
440.011,0.961
440.041,0.876
440.071,0.970
440.101,0.996
440.131,1.007
440.161,1.016
440.191,0.983
440.221,0.963
440.251,1.009
440.281,1.004
440.311,0.963
440.341,0.982
440.371,0.957
440.401,0.966
440.431,0.981
440.461,0.989
440.491,0.980
440.521,0.992
440.551,0.990
440.581,0.969
440.611,0.974
440.641,0.991
440.671,0.973
440.701,1.000
440.731,0.976
440.761,0.985
440.791,1.003
440.821,0.991
440.851,0.955
440.881,0.978
440.911,1.007
440.941,0.981
440.971,0.981
441.001,0.987
441.031,0.976
441.061,0.978
441.091,0.979
441.121,0.985
441.151,0.972
441.181,0.974
441.211,0.985
441.241,0.979
441.271,0.971
441.301,1.001
441.331,0.986
441.361,0.979
441.391,0.980
441.421,0.980
441.451,0.975
441.481,0.971
441.511,0.974
441.541,0.974
441.571,0.972
441.601,0.960
441.631,0.967
441.661,0.969
441.691,0.964
441.721,0.961
441.751,0.967
441.781,0.957
441.811,0.966
441.841,0.987
441.871,0.973
441.901,0.972
441.931,0.981
441.961,0.971
441.991,0.973
442.021,0.971
442.051,0.972
442.081,0.981
442.111,0.979
442.141,0.994
442.171,0.976
442.201,0.958
442.231,0.971
442.261,0.997
442.291,0.979
442.321,0.986
442.351,0.977
442.381,0.973
442.411,0.959
442.441,0.971
442.471,0.981
442.501,0.980
442.531,0.974
442.561,0.980
442.591,0.991
442.621,0.968
442.651,0.954
442.681,0.961
442.711,0.978
442.741,0.980
442.771,0.976
442.801,0.972
442.831,0.967
