df_hash,22ZHK4.566DMF
243.726,1230
243.751,1166
243.776,1059
243.801,912
243.826,723
243.851,489
243.876,239
243.901,31
243.926,-85
243.951,-131
243.976,-200
244.001,-375
244.026,-637
244.051,-857
244.076,-889
244.101,-702
244.126,-404
244.151,-155
244.176,-47
244.201,-51
244.226,-87
244.251,-106
244.276,-118
244.301,-146
244.326,-188
244.351,-214
244.376,-213
244.401,-200
244.426,-193
244.451,-185
244.476,-155
244.501,-108
244.526,-84
244.551,-110
244.576,-159
244.601,-160
244.626,-61
244.651,113
244.676,284
244.701,378
244.726,387
244.751,358
244.776,337
244.801,340
244.826,360
244.851,391
244.876,428
244.901,460
244.926,467
244.951,444
244.976,415
245.001,410
245.026,422
245.051,411
245.076,341
245.101,232
245.126,157
245.151,172
245.176,264
245.201,369
245.226,432
245.251,462
245.276,493
245.301,523
245.326,490
245.351,333
245.376,77
245.401,-147
245.426,-192
245.451,-4
245.476,325
245.501,613
245.526,702
245.551,548
245.576,238
245.601,-62
245.626,-196
245.651,-84
245.676,236
245.701,631
245.726,940
245.751,1060
245.776,993
245.801,828
245.826,676
245.851,601
245.876,597
245.901,610
245.926,586
245.951,506
245.976,389
246.001,265
246.026,147
246.051,22
246.076,-132
246.101,-316
246.126,-494
246.151,-616
246.176,-651
246.201,-604
246.226,-512
246.251,-418
246.276,-355
246.301,-340
246.326,-367
246.351,-409
246.376,-438
246.401,-447
246.426,-464
246.451,-528
246.476,-647
246.501,-787
246.526,-900
246.551,-969
246.576,-998
246.601,-974
246.626,-839
246.651,-529
246.676,-53
246.701,482
246.726,937
246.751,1234
246.776,1394
246.801,1478
246.826,1514
246.851,1483
246.876,1380
246.901,1245
246.926,1140
246.951,1083
246.976,1038
247.001,960
247.026,853
247.051,754
247.076,682
247.101,611
247.126,511
247.151,401
247.176,342
247.201,384
247.226,505
247.251,636
247.276,721
247.301,756
247.326,760
247.351,741
247.376,688
247.401,600
247.426,502
247.451,420
247.476,356
247.501,286
247.526,201
247.551,120
247.576,53
247.601,-23
247.626,-159
247.651,-371
247.676,-605
247.701,-774
247.726,-830
247.751,-798
247.776,-741
247.801,-700
247.826,-671
247.851,-643
247.876,-633
247.901,-673
247.926,-762
247.951,-852
247.976,-888
248.001,-860
248.026,-810
248.051,-783
248.076,-777
248.101,-749
248.126,-664
248.151,-532
248.176,-393
248.201,-267
248.226,-130
248.251,67
248.276,347
248.301,677
248.326,996
248.351,1260
248.376,1465
248.401,1629
248.426,1753
248.451,1807
248.476,1767
248.501,1643
248.526,1492
248.551,1374
248.576,1306
248.601,1253
248.626,1165
248.651,1019
248.676,826
248.701,614
248.726,407
248.751,231
248.776,117
248.801,91
248.826,143
248.851,217
248.876,251
248.901,222
248.926,162
248.951,121
248.976,118
249.001,123
249.026,86
249.051,-28
249.076,-231
249.101,-501
249.126,-786
249.151,-1000
249.176,-1058
249.201,-941
249.226,-718
249.251,-511
249.276,-393
249.301,-338
249.326,-267
249.351,-132
249.376,38
249.401,188
249.426,306
249.451,430
249.476,584
249.501,719
249.526,743
249.551,622
249.576,430
249.601,289
249.626,252
249.651,258
249.676,200
249.701,46
249.726,-124
249.751,-200
249.776,-150
249.801,-60
249.826,-43
249.851,-137
249.876,-263
249.901,-304
249.926,-204
249.951,-1
249.976,217
250.001,391
250.026,503
250.051,558
250.076,550
250.101,478
250.126,369
250.151,276
250.176,239
250.201,245
250.226,243
250.251,195
250.276,116
250.301,52
250.326,24
250.351,11
250.376,-19
250.401,-58
250.426,-55
250.451,31
250.476,189
250.501,362
250.526,500
250.551,594
250.576,662
250.601,710
250.626,721
250.651,684
250.676,618
250.701,558
250.726,518
250.751,474
250.776,394
250.801,272
250.826,140
250.851,31
250.876,-44
250.901,-108
250.926,-168
250.951,-209
250.976,-197
251.001,-119
251.026,6
251.051,146
251.076,269
251.101,363
251.126,423
251.151,446
251.176,435
251.201,402
251.226,370
251.251,348
251.276,331
251.301,299
251.326,244
251.351,178
251.376,127
251.401,100
251.426,79
251.451,34
251.476,-43
251.501,-120
251.526,-141
251.551,-73
251.576,62
251.601,203
251.626,300
251.651,347
251.676,371
251.701,386
251.726,384
251.751,345
251.776,279
251.801,220
251.826,189
251.851,170
251.876,135
251.901,85
251.926,63
251.951,100
251.976,161
252.001,169
252.026,82
252.051,-46
252.076,-110
252.101,-45
252.126,105
252.151,253
252.176,352
252.201,432
252.226,528
252.251,609
252.276,591
252.301,438
252.326,226
252.351,82
252.376,71
252.401,142
252.426,192
252.451,166
252.476,79
252.501,-42
252.526,-210
252.551,-435
252.576,-666
252.601,-793
252.626,-744
252.651,-567
252.676,-395
252.701,-324
252.726,-327
252.751,-307
252.776,-205
252.801,-57
252.826,62
252.851,124
252.876,158
252.901,193
252.926,215
252.951,188
252.976,115
253.001,36
253.026,-18
253.051,-62
253.076,-113
253.101,-142
253.126,-69
253.151,160
253.176,508
253.201,862
253.226,1122
253.251,1265
253.276,1335
253.301,1376
253.326,1394
253.351,1377
253.376,1323
253.401,1246
253.426,1152
253.451,1046
253.476,944
253.501,875
253.526,850
253.551,828
253.576,734
253.601,528
253.626,259
253.651,33
253.676,-64
253.701,-38
253.726,36
253.751,82
253.776,65
253.801,-7
253.826,-124
253.851,-272
253.876,-433
253.901,-568
253.926,-645
253.951,-669
253.976,-680
254.001,-711
254.026,-748
254.051,-744
254.076,-668
254.101,-550
254.126,-465
254.151,-466
254.176,-525
254.201,-555
254.226,-477
254.251,-290
254.276,-59
254.301,138
254.326,273
254.351,361
254.376,434
254.401,499
254.426,551
254.451,586
254.476,605
254.501,602
254.526,563
254.551,491
254.576,425
254.601,411
254.626,451
254.651,487
254.676,451
254.701,346
254.726,256
254.751,274
254.776,419
254.801,618
254.826,781
254.851,870
254.876,908
254.901,922
254.926,910
254.951,859
254.976,786
255.001,728
255.026,700
255.051,667
255.076,587
255.101,458
255.126,326
255.151,224
255.176,136
255.201,16
255.226,-141
255.251,-281
255.276,-336
255.301,-300
255.326,-228
255.351,-181
255.376,-173
255.401,-175
255.426,-171
255.451,-178
255.476,-218
255.501,-281
255.526,-325
255.551,-332
255.576,-323
255.601,-338
255.626,-384
255.651,-437
255.676,-474
255.701,-508
255.726,-567
255.751,-639
255.776,-664
255.801,-577
255.826,-371
255.851,-105
255.876,143
255.901,334
255.926,466
255.951,553
255.976,594
256.001,590
256.026,562
256.051,540
256.076,536
256.101,524
256.126,474
256.151,385
256.176,287
256.201,202
256.226,116
256.251,3
256.276,-127
256.301,-206
256.326,-161
256.351,18
256.376,268
256.401,499
256.426,667
256.451,786
256.476,876
256.501,933
256.526,932
256.551,873
256.576,789
256.601,710
256.626,629
256.651,515
256.676,361
256.701,208
256.726,97
256.751,25
256.776,-56
256.801,-183
256.826,-327
256.851,-411
256.876,-380
256.901,-248
256.926,-74
256.951,92
256.976,239
257.001,363
257.026,445
257.051,459
257.076,412
257.101,347
257.126,319
257.151,343
257.176,392
257.201,425
257.226,420
257.251,382
257.276,321
257.301,247
257.326,162
257.351,70
257.376,-30
257.401,-143
257.426,-259
257.451,-340
257.476,-339
257.501,-235
257.526,-63
257.551,107
257.576,228
257.601,297
257.626,342
257.651,378
257.676,391
257.701,365
257.726,312
257.751,266
257.776,246
257.801,235
257.826,201
257.851,136
257.876,65
257.901,15
257.926,-19
257.951,-71
257.976,-157
258.001,-248
258.026,-287
258.051,-233
258.076,-99
258.101,65
258.126,209
258.151,317
258.176,394
258.201,449
258.226,473
258.251,458
258.276,409
258.301,353
258.326,317
258.351,304
258.376,294
258.401,265
258.426,218
258.451,170
258.476,129
258.501,76
258.526,-17
258.551,-162
258.576,-321
258.601,-433
258.626,-458
258.651,-399
258.676,-286
258.701,-139
258.726,39
258.751,247
258.776,454
258.801,608
258.826,682
258.851,701
258.876,721
258.901,772
258.926,830
258.951,841
258.976,780
259.001,674
259.026,574
259.051,504
259.076,434
259.101,326
259.126,181
259.151,55
259.176,13
259.201,80
259.226,215
259.251,352
259.276,444
259.301,488
259.326,505
259.351,504
259.376,472
259.401,392
259.426,273
259.451,152
259.476,70
259.501,32
259.526,3
259.551,-59
259.576,-171
259.601,-304
259.626,-419
259.651,-506
259.676,-591
259.701,-696
259.726,-804
259.751,-858
259.776,-810
259.801,-664
259.826,-481
259.851,-324
259.876,-216
259.901,-138
259.926,-63
259.951,10
259.976,57
260.001,64
260.026,43
260.051,26
260.076,28
260.101,36
260.126,23
260.151,-17
260.176,-64
260.201,-89
260.226,-87
260.251,-89
260.276,-127
260.301,-186
260.326,-195
260.351,-66
260.376,232
260.401,637
260.426,1029
260.451,1313
260.476,1470
260.501,1548
260.526,1598
260.551,1628
260.576,1617
260.601,1558
260.626,1473
260.651,1388
260.676,1301
260.701,1194
260.726,1062
260.751,933
260.776,833
260.801,752
260.826,641
260.851,466
260.876,252
260.901,67
260.926,-41
260.951,-79
260.976,-91
261.001,-107
261.026,-124
261.051,-146
261.076,-212
261.101,-377
261.126,-651
261.151,-964
261.176,-1202
261.201,-1293
261.226,-1253
261.251,-1155
261.276,-1061
261.301,-977
261.326,-882
261.351,-770
261.376,-673
261.401,-622
261.426,-612
261.451,-598
261.476,-531
261.501,-401
261.526,-236
261.551,-63
261.576,117
261.601,326
261.626,565
261.651,800
261.676,981
261.701,1089
261.726,1154
261.751,1219
261.776,1299
261.801,1366
261.826,1387
261.851,1364
261.876,1330
261.901,1306
261.926,1276
261.951,1197
261.976,1058
262.001,904
262.026,810
262.051,814
262.076,892
262.101,977
262.126,1009
262.151,964
262.176,847
262.201,672
262.226,446
262.251,181
262.276,-104
262.301,-388
262.326,-644
262.351,-852
262.376,-1001
262.401,-1097
262.426,-1161
262.451,-1223
262.476,-1296
262.501,-1368
262.526,-1409
262.551,-1387
262.576,-1282
262.601,-1084
262.626,-794
262.651,-436
262.676,-62
262.701,257
262.726,477
262.751,594
262.776,641
262.801,652
262.826,646
262.851,625
262.876,592
262.901,561
262.926,536
262.951,510
262.976,469
263.001,410
263.026,342
263.051,275
263.076,207
263.101,134
263.126,66
263.151,34
263.176,67
263.201,168
263.226,306
263.251,432
263.276,506
263.301,515
263.326,473
263.351,405
263.376,337
263.401,285
263.426,253
263.451,241
263.476,245
263.501,258
263.526,265
263.551,251
263.576,208
263.601,141
263.626,61
263.651,-15
263.676,-72
263.701,-85
263.726,-27
263.751,104
263.776,278
263.801,441
263.826,559
263.851,640
263.876,717
263.901,796
263.926,846
263.951,839
263.976,791
264.001,761
264.026,785
264.051,835
264.076,847
264.101,782
264.126,661
264.151,530
264.176,395
264.201,235
264.226,45
264.251,-124
264.276,-209
264.301,-198
264.326,-133
264.351,-48
264.376,79
264.401,286
264.426,530
264.451,674
264.476,586
264.501,279
264.526,-87
264.551,-335
264.576,-415
264.601,-415
264.626,-439
264.651,-497
264.676,-519
264.701,-468
264.726,-397
264.751,-389
264.776,-454
264.801,-501
264.826,-436
264.851,-255
264.876,-49
264.901,85
264.926,133
264.951,150
264.976,188
265.001,233
265.026,237
265.051,177
265.076,88
265.101,33
265.126,38
265.151,80
265.176,115
265.201,123
265.226,115
265.251,103
265.276,80
265.301,25
265.326,-58
265.351,-126
265.376,-119
265.401,-15
265.426,154
265.451,322
265.476,440
265.501,503
265.526,531
265.551,539
265.576,526
265.601,496
265.626,473
265.651,482
265.676,523
265.701,559
265.726,551
265.751,498
265.776,435
265.801,395
265.826,373
265.851,332
265.876,250
265.901,151
265.926,90
265.951,113
265.976,223
266.001,380
266.026,537
266.051,660
266.076,739
266.101,779
266.126,789
266.151,773
266.176,721
266.201,624
266.226,500
266.251,396
266.276,359
266.301,390
266.326,436
266.351,440
266.376,404
266.401,382
266.426,405
266.451,411
266.476,279
266.501,-59
266.526,-529
266.551,-948
266.576,-1165
266.601,-1163
266.626,-1030
266.651,-850
266.676,-636
266.701,-368
266.726,-69
266.751,180
266.776,313
266.801,343
266.826,342
266.851,363
266.876,392
266.901,387
266.926,343
266.951,302
266.976,296
267.001,297
267.026,249
267.051,152
267.076,86
267.101,140
267.126,310
267.151,484
267.176,541
267.201,467
267.226,363
267.251,341
267.276,414
267.301,485
267.326,448
267.351,295
267.376,119
267.401,23
267.426,26
267.451,57
267.476,34
267.501,-53
267.526,-148
267.551,-188
267.576,-179
267.601,-178
267.626,-221
267.651,-264
267.676,-213
267.701,-12
267.726,289
267.751,565
267.776,705
267.801,692
267.826,599
267.851,508
267.876,453
267.901,417
267.926,377
267.951,339
267.976,315
268.001,298
268.026,262
268.051,190
268.076,100
268.101,27
268.126,-12
268.151,-42
268.176,-95
268.201,-176
268.226,-246
268.251,-255
268.276,-185
268.301,-64
268.326,56
268.351,140
268.376,181
268.401,197
268.426,202
268.451,200
268.476,182
268.501,147
268.526,115
268.551,106
268.576,123
268.601,135
268.626,100
268.651,16
268.676,-66
268.701,-75
268.726,20
268.751,177
268.776,314
268.801,387
268.826,418
268.851,461
268.876,540
268.901,621
268.926,653
268.951,610
268.976,506
269.001,372
269.026,234
269.051,120
269.076,69
269.101,101
269.126,189
269.151,260
269.176,255
269.201,177
269.226,87
269.251,33
269.276,4
269.301,-43
269.326,-120
269.351,-177
269.376,-146
269.401,-13
269.426,169
269.451,331
269.476,444
269.501,522
269.526,587
269.551,638
269.576,659
269.601,642
269.626,594
269.651,521
269.676,432
269.701,344
269.726,293
269.751,302
269.776,355
269.801,402
269.826,401
269.851,347
269.876,270
269.901,191
269.926,112
269.951,30
269.976,-34
270.001,-42
270.026,25
270.051,146
270.076,270
270.101,353
270.126,381
270.151,361
270.176,310
270.201,245
270.226,187
270.251,145
270.276,108
270.301,55
270.326,-29
270.351,-131
270.376,-226
270.401,-297
270.426,-344
270.451,-363
270.476,-333
270.501,-232
270.526,-75
270.551,85
270.576,194
270.601,233
270.626,227
270.651,216
270.676,221
270.701,244
270.726,279
270.751,316
270.776,331
270.801,301
270.826,223
270.851,129
270.876,66
270.901,43
270.926,25
270.951,-25
270.976,-100
271.001,-135
271.026,-72
271.051,93
271.076,303
271.101,487
271.126,615
271.151,689
271.176,714
271.201,685
271.226,607
271.251,507
271.276,425
271.301,382
271.326,361
271.351,329
271.376,274
271.401,207
271.426,144
271.451,79
271.476,-4
271.501,-111
271.526,-208
271.551,-248
271.576,-208
271.601,-107
271.626,9
271.651,111
271.676,189
271.701,252
271.726,295
271.751,297
271.776,242
271.801,138
271.826,20
271.851,-75
271.876,-137
271.901,-173
271.926,-195
271.951,-209
271.976,-221
272.001,-246
272.026,-297
272.051,-367
272.076,-415
272.101,-388
272.126,-260
272.151,-54
272.176,181
272.201,402
272.226,597
272.251,766
272.276,911
272.301,1025
272.326,1103
272.351,1140
272.376,1125
272.401,1033
272.426,854
272.451,617
272.476,395
272.501,258
272.526,220
272.551,220
272.576,179
272.601,65
272.626,-70
272.651,-142
272.676,-96
272.701,45
272.726,209
272.751,329
272.776,390
272.801,415
272.826,431
272.851,437
272.876,415
272.901,360
272.926,291
272.951,236
272.976,202
273.001,171
273.026,123
273.051,63
273.076,17
273.101,-5
273.126,-27
273.151,-80
273.176,-167
273.201,-242
273.226,-244
273.251,-145
273.276,24
273.301,208
273.326,360
273.351,461
273.376,507
273.401,496
273.426,431
273.451,343
273.476,274
273.501,247
273.526,244
273.551,222
273.576,163
273.601,93
273.626,52
273.651,49
273.676,48
273.701,8
273.726,-66
273.751,-119
273.776,-96
273.801,5
273.826,130
273.851,219
273.876,260
273.901,287
273.926,335
273.951,396
273.976,426
274.001,396
274.026,324
274.051,255
274.076,218
274.101,198
274.126,160
274.151,89
274.176,6
274.201,-59
274.226,-107
274.251,-163
274.276,-237
274.301,-297
274.326,-290
274.351,-192
274.376,-43
274.401,86
274.426,154
274.451,174
274.476,187
274.501,210
274.526,220
274.551,189
274.576,127
274.601,75
274.626,62
274.651,70
274.676,58
274.701,11
274.726,-42
274.751,-65
274.776,-54
274.801,-45
274.826,-59
274.851,-66
274.876,-5
274.901,143
274.926,335
274.951,493
274.976,578
275.001,619
275.026,662
275.051,716
275.076,743
275.101,715
275.126,653
275.151,608
275.176,610
275.201,633
275.226,631
275.251,595
275.276,555
275.301,544
275.326,556
275.351,561
275.376,553
275.401,565
275.426,633
275.451,730
275.476,762
275.501,645
275.526,387
275.551,108
275.576,-39
275.601,19
275.626,232
275.651,462
275.676,579
275.701,534
275.726,354
275.751,94
275.776,-195
275.801,-475
275.826,-694
275.851,-799
275.876,-771
275.901,-663
275.926,-575
275.951,-583
275.976,-675
276.001,-766
276.026,-767
276.051,-666
276.076,-529
276.101,-433
276.126,-407
276.151,-419
276.176,-423
276.201,-398
276.226,-339
276.251,-237
276.276,-74
276.301,150
276.326,395
276.351,596
276.376,714
276.401,756
276.426,756
276.451,731
276.476,676
276.501,598
276.526,539
276.551,557
276.576,672
276.601,835
276.626,960
276.651,992
276.676,942
276.701,860
276.726,785
276.751,716
276.776,645
276.801,583
276.826,557
276.851,568
276.876,575
276.901,523
276.926,399
276.951,245
276.976,110
277.001,0
277.026,-122
277.051,-273
277.076,-407
277.101,-439
277.126,-331
277.151,-133
277.176,54
277.201,166
277.226,213
277.251,243
277.276,271
277.301,257
277.326,164
277.351,22
277.376,-88
277.401,-111
277.426,-75
277.451,-75
277.476,-172
277.501,-333
277.526,-460
277.551,-480
277.576,-403
277.601,-301
277.626,-223
277.651,-152
277.676,-34
277.701,154
277.726,376
277.751,568
277.776,700
277.801,787
277.826,854
277.851,903
277.876,915
277.901,882
277.926,827
277.951,773
277.976,720
278.001,643
278.026,530
278.051,398
278.076,273
278.101,155
278.126,21
278.151,-135
278.176,-279
278.201,-348
278.226,-315
278.251,-210
278.276,-94
278.301,-2
278.326,73
278.351,149
278.376,217
278.401,249
278.426,236
278.451,205
278.476,200
278.501,238
278.526,296
278.551,335
278.576,334
278.601,301
278.626,254
278.651,201
278.676,134
278.701,45
278.726,-58
278.751,-144
278.776,-170
278.801,-110
278.826,13
278.851,135
278.876,196
278.901,191
278.926,169
278.951,182
278.976,227
279.001,254
279.026,230
279.051,186
279.076,187
279.101,261
279.126,359
279.151,409
279.176,384
279.201,319
279.226,264
279.251,221
279.276,168
279.301,102
279.326,63
279.351,87
279.376,156
279.401,209
279.426,208
279.451,171
279.476,142
279.501,133
279.526,111
279.551,50
279.576,-27
279.601,-80
279.626,-94
279.651,-100
279.676,-125
279.701,-144
279.726,-103
279.751,11
279.776,145
279.801,223
279.826,231
279.851,229
279.876,283
279.901,394
279.926,506
279.951,573
279.976,598
280.001,615
280.026,633
280.051,622
280.076,560
280.101,468
280.126,395
280.151,365
280.176,350
280.201,312
280.226,242
280.251,174
280.276,133
280.301,104
280.326,51
280.351,-33
280.376,-106
280.401,-109
280.426,-27
280.451,100
280.476,212
280.501,280
280.526,317
280.551,348
280.576,374
280.601,378
280.626,348
280.651,296
280.676,248
280.701,216
280.726,192
280.751,158
280.776,111
280.801,65
280.826,27
280.851,-8
280.876,-55
280.901,-113
280.926,-150
280.951,-133
280.976,-49
281.001,74
281.026,194
281.051,286
281.076,351
281.101,400
281.126,434
281.151,438
281.176,407
281.201,357
281.226,314
281.251,290
281.276,273
281.301,239
281.326,185
281.351,123
281.376,65
281.401,4
281.426,-76
281.451,-178
281.476,-273
281.501,-322
281.526,-308
281.551,-244
281.576,-161
281.601,-77
281.626,15
281.651,135
281.676,279
281.701,423
281.726,528
281.751,574
281.776,573
281.801,553
281.826,542
281.851,548
281.876,562
281.901,575
281.926,585
281.951,590
281.976,580
282.001,535
282.026,445
282.051,327
282.076,225
282.101,175
282.126,181
282.151,210
282.176,225
282.201,219
282.226,211
282.251,222
282.276,239
282.301,224
282.326,152
282.351,43
282.376,-55
282.401,-107
282.426,-118
282.451,-125
282.476,-159
282.501,-218
282.526,-273
282.551,-303
282.576,-318
282.601,-342
282.626,-388
282.651,-437
282.676,-449
282.701,-385
282.726,-230
282.751,3
282.776,283
282.801,564
282.826,800
282.851,957
282.876,1022
282.901,1004
282.926,935
282.951,852
282.976,783
283.001,735
283.026,692
283.051,632
283.076,544
283.101,439
283.126,339
283.151,250
283.176,155
283.201,30
283.226,-116
283.251,-244
283.276,-302
283.301,-278
283.326,-207
283.351,-138
283.376,-99
283.401,-82
283.426,-78
283.451,-91
283.476,-136
283.501,-208
283.526,-281
283.551,-330
283.576,-358
283.601,-385
283.626,-411
283.651,-399
283.676,-304
283.701,-114
283.726,124
283.751,333
283.776,449
283.801,458
283.826,406
283.851,374
283.876,431
283.901,593
283.926,803
283.951,968
283.976,1028
284.001,992
284.026,921
284.051,853
284.076,770
284.101,639
284.126,475
284.151,351
284.176,336
284.201,413
284.226,493
284.251,491
284.276,396
284.301,262
284.326,129
284.351,-7
284.376,-160
284.401,-295
284.426,-336
284.451,-240
284.476,-49
284.501,142
284.526,266
284.551,324
284.576,352
284.601,366
284.626,343
284.651,266
284.676,156
284.701,57
284.726,-2
284.751,-41
284.776,-90
284.801,-158
284.826,-221
284.851,-254
284.876,-259
284.901,-266
284.926,-296
284.951,-340
284.976,-358
285.001,-313
285.026,-197
285.051,-48
285.076,85
285.101,173
285.126,221
285.151,252
285.176,277
285.201,280
285.226,247
285.251,202
285.276,197
285.301,267
285.326,386
285.351,481
285.376,494
285.401,430
285.426,340
285.451,261
285.476,184
285.501,85
285.526,-23
285.551,-78
285.576,-17
285.601,162
285.626,393
285.651,590
285.676,709
285.701,758
285.726,768
285.751,760
285.776,733
285.801,680
285.826,606
285.851,524
285.876,451
285.901,393
285.926,344
285.951,290
285.976,224
286.001,149
286.026,70
286.051,-16
286.076,-120
286.101,-240
286.126,-340
286.151,-367
286.176,-286
286.201,-117
286.226,68
286.251,203
286.276,264
286.301,272
286.326,258
286.351,231
286.376,190
286.401,146
286.426,125
286.451,141
286.476,174
286.501,189
286.526,164
286.551,117
286.576,77
286.601,54
286.626,25
286.651,-33
286.676,-109
286.701,-154
286.726,-119
286.751,1
286.776,168
286.801,318
286.826,415
286.851,457
286.876,466
286.901,458
286.926,433
286.951,387
286.976,325
287.001,269
287.026,235
287.051,221
287.076,202
287.101,160
287.126,100
287.151,43
287.176,2
287.201,-37
287.226,-96
287.251,-169
287.276,-210
287.301,-165
287.326,-21
287.351,175
287.376,357
287.401,474
287.426,525
287.451,534
287.476,519
287.501,481
287.526,421
287.551,347
287.576,275
287.601,210
287.626,144
287.651,72
287.676,2
287.701,-44
287.726,-60
287.751,-58
287.776,-62
287.801,-85
287.826,-102
287.851,-69
287.876,51
287.901,258
287.926,500
287.951,707
287.976,832
288.001,875
288.026,872
288.051,863
288.076,854
288.101,822
288.126,744
288.151,620
288.176,470
288.201,319
288.226,175
288.251,42
288.276,-76
288.301,-177
288.326,-268
288.351,-367
288.376,-476
288.401,-567
288.426,-591
288.451,-520
288.476,-382
288.501,-245
288.526,-160
288.551,-133
288.576,-133
288.601,-138
288.626,-158
288.651,-200
288.676,-238
288.701,-211
288.726,-79
288.751,135
288.776,357
288.801,521
288.826,613
288.851,657
288.876,666
288.901,624
288.926,522
288.951,394
288.976,319
289.001,352
289.026,472
289.051,595
289.076,655
289.101,647
289.126,619
289.151,601
289.176,576
289.201,513
289.226,411
289.251,309
289.276,238
289.301,182
289.326,102
289.351,-11
289.376,-124
289.401,-201
289.426,-256
289.451,-347
289.476,-500
289.501,-662
289.526,-738
289.551,-678
289.576,-524
289.601,-369
289.626,-270
289.651,-216
289.676,-174
289.701,-144
289.726,-154
289.751,-199
289.776,-214
289.801,-125
289.826,65
289.851,265
289.876,367
289.901,352
289.926,301
289.951,307
289.976,381
290.001,447
290.026,435
290.051,366
290.076,340
290.101,440
290.126,650
290.151,876
290.176,1035
290.201,1125
290.226,1199
290.251,1292
290.276,1372
290.301,1368
290.326,1245
290.351,1036
290.376,810
290.401,612
290.426,439
290.451,278
290.476,137
290.501,38
290.526,-19
290.551,-70
290.576,-149
290.601,-245
290.626,-307
290.651,-295
290.676,-222
290.701,-133
290.726,-57
290.751,18
290.776,110
290.801,194
290.826,219
290.851,167
290.876,92
290.901,81
290.926,159
290.951,265
290.976,305
291.001,244
291.026,133
291.051,48
291.076,9
291.101,-20
291.126,-73
291.151,-130
291.176,-138
291.201,-79
291.226,3
291.251,44
291.276,12
291.301,-67
291.326,-155
291.351,-234
291.376,-305
291.401,-360
291.426,-371
291.451,-308
291.476,-184
291.501,-51
291.526,31
291.551,45
291.576,12
291.601,-32
291.626,-73
291.651,-115
291.676,-156
291.701,-168
291.726,-109
291.751,39
291.776,251
291.801,464
291.826,625
291.851,724
291.876,786
291.901,836
291.926,870
291.951,871
291.976,837
292.001,793
292.026,767
292.051,753
292.076,720
292.101,644
292.126,536
292.151,428
292.176,329
292.201,220
292.226,85
292.251,-41
292.276,-91
292.301,-17
292.326,154
292.351,342
292.376,479
292.401,551
292.426,582
292.451,582
292.476,543
292.501,462
292.526,377
292.551,335
292.576,339
292.601,334
292.626,259
292.651,113
292.676,-40
292.701,-141
292.726,-191
292.751,-239
292.776,-313
292.801,-379
292.826,-375
292.851,-283
292.876,-152
292.901,-52
292.926,-10
292.951,-1
292.976,3
293.001,6
293.026,-14
293.051,-58
293.076,-95
293.101,-101
293.126,-85
293.151,-80
293.176,-97
293.201,-110
293.226,-96
293.251,-70
293.276,-72
293.301,-110
293.326,-133
293.351,-69
293.376,96
293.401,303
293.426,469
293.451,564
293.476,628
293.501,701
293.526,770
293.551,782
293.576,708
293.601,585
293.626,487
293.651,449
293.676,448
293.701,437
293.726,397
293.751,349
293.776,312
293.801,276
293.826,228
293.851,184
293.876,186
293.901,262
293.926,382
293.951,484
293.976,527
294.001,524
294.026,519
294.051,527
294.076,517
294.101,449
294.126,325
294.151,193
294.176,107
294.201,78
294.226,76
294.251,68
294.276,47
294.301,26
294.326,5
294.351,-40
294.376,-128
294.401,-237
294.426,-305
294.451,-278
294.476,-153
294.501,16
294.526,168
294.551,276
294.576,353
294.601,421
294.626,473
294.651,488
294.676,464
294.701,427
294.726,409
294.751,415
294.776,416
294.801,388
294.826,335
294.851,277
294.876,215
294.901,122
294.926,-20
294.951,-180
294.976,-281
295.001,-265
295.026,-148
295.051,0
295.076,119
295.101,204
295.126,277
295.151,339
295.176,350
295.201,278
295.226,153
295.251,46
295.276,11
295.301,26
295.326,31
295.351,-5
295.376,-55
295.401,-68
295.426,-40
295.451,-14
295.476,-27
295.501,-59
295.526,-44
295.551,53
295.576,209
295.601,359
295.626,469
295.651,552
295.676,633
295.701,706
295.726,733
295.751,694
295.776,614
295.801,549
295.826,526
295.851,527
295.876,511
295.901,465
295.926,405
295.951,350
295.976,288
296.001,197
296.026,79
296.051,-21
296.076,-53
296.101,-1
296.126,98
296.151,188
296.176,229
296.201,211
296.226,147
296.251,52
296.276,-40
296.301,-87
296.326,-49
296.351,64
296.376,192
296.401,261
296.426,237
296.451,149
296.476,49
296.501,-23
296.526,-57
296.551,-44
296.576,29
296.601,165
296.626,329
296.651,469
296.676,557
296.701,611
296.726,659
296.751,696
296.776,678
296.801,581
296.826,438
296.851,319
296.876,261
296.901,232
296.926,181
296.951,104
296.976,45
297.001,34
297.026,36
297.051,-14
297.076,-129
297.101,-230
297.126,-221
297.151,-87
297.176,88
297.201,210
297.226,254
297.251,270
297.276,305
297.301,343
297.326,339
297.351,285
297.376,223
297.401,197
297.426,199
297.451,181
297.476,118
297.501,38
297.526,-15
297.551,-41
297.576,-75
297.601,-147
297.626,-231
297.651,-272
297.676,-237
297.701,-143
297.726,-30
297.751,76
297.776,178
297.801,275
297.826,354
297.851,397
297.876,409
297.901,410
297.926,412
297.951,405
297.976,379
298.001,342
298.026,318
298.051,313
298.076,301
298.101,246
298.126,137
298.151,11
298.176,-75
298.201,-84
298.226,-13
298.251,107
298.276,241
298.301,364
298.326,465
298.351,541
298.376,590
298.401,600
298.426,562
298.451,484
298.476,401
298.501,350
298.526,336
298.551,326
