df_hash,22ZHK4.NFTM31
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.SGEY
person_label,V79
date_time_start,2025-11-03_15-27-37.395000_+03
date_time_start_unix,1762169257.395
date_time_end,2025-11-03_15-35-52.731000_+03
length_difference_noticed,no

time,acc_mag
55.386,1.035
55.416,1.037
55.446,1.037
55.476,1.040
55.506,1.041
55.536,1.038
55.566,1.041
55.596,1.032
55.626,1.041
55.656,1.038
55.686,1.042
55.716,1.036
55.746,1.036
55.776,1.040
55.806,1.043
55.836,1.037
55.866,1.038
55.896,1.035
55.926,1.040
55.956,1.038
55.986,1.037
56.016,1.037
56.046,1.037
56.076,1.037
56.106,1.037
56.136,1.037
56.166,1.036
56.196,1.035
56.226,1.040
56.256,1.041
56.286,1.042
56.316,1.039
56.346,1.033
56.376,1.036
56.406,1.040
56.436,1.039
56.466,1.035
56.496,1.034
56.526,1.036
56.556,1.042
56.586,1.038
56.616,1.040
56.646,1.038
56.676,1.039
56.706,1.039
56.736,1.040
56.766,1.039
56.796,1.035
56.826,1.039
56.856,1.039
56.886,1.038
56.916,1.039
56.946,1.038
56.976,1.036
57.006,1.040
57.036,1.038
57.066,1.035
57.096,1.043
57.126,1.040
57.156,1.037
57.186,1.038
57.216,1.039
57.246,1.037
57.276,1.041
57.306,1.037
57.336,1.039
57.366,1.037
57.396,1.039
57.426,1.037
57.456,1.035
57.486,1.036
57.516,1.038
57.546,1.040
57.576,1.038
57.606,1.037
57.636,1.037
57.666,1.036
57.696,1.040
57.726,1.041
57.756,1.037
57.786,1.036
57.816,1.035
57.846,1.037
57.876,1.039
57.906,1.038
57.936,1.037
57.966,1.035
57.996,1.041
58.026,1.038
58.056,1.032
58.086,1.034
58.116,1.042
58.146,1.039
58.176,1.034
58.206,1.035
58.236,1.038
58.266,1.040
58.296,1.038
58.326,1.039
58.356,1.041
58.386,1.038
58.416,1.035
58.446,1.041
58.476,1.038
58.506,1.040
58.536,1.036
58.566,1.039
58.596,1.039
58.626,1.040
58.656,1.036
58.686,1.035
58.716,1.036
58.746,1.039
58.776,1.037
58.806,1.040
58.836,1.035
58.866,1.036
58.896,1.042
58.926,1.039
58.956,1.038
58.986,1.035
59.016,1.043
59.046,1.038
59.076,1.038
59.106,1.037
59.136,1.037
59.166,1.039
59.196,1.039
59.226,1.041
59.256,1.041
59.286,1.037
59.316,1.037
59.346,1.038
59.376,1.033
59.406,1.034
59.436,1.039
59.466,1.041
59.496,1.036
59.526,1.037
59.556,1.040
59.586,1.039
59.616,1.035
59.646,1.036
59.676,1.037
59.706,1.040
59.736,1.039
59.766,1.036
59.796,1.038
59.826,1.035
59.856,1.038
59.886,1.043
59.916,1.037
59.946,1.036
59.976,1.036
60.006,1.038
60.036,1.041
60.066,1.039
60.096,1.040
60.126,1.037
60.156,1.036
60.186,1.037
60.216,1.037
60.246,1.034
60.276,1.044
60.306,1.034
60.336,1.039
60.366,1.037
60.396,1.043
60.426,1.041
60.456,1.038
60.486,1.037
60.516,1.037
60.546,1.035
60.576,1.036
60.606,1.038
60.636,1.034
60.666,1.037
60.696,1.038
60.726,1.039
60.756,1.038
60.786,1.039
60.816,1.037
60.846,1.039
60.876,1.037
60.906,1.036
60.936,1.037
60.966,1.035
60.996,1.040
61.026,1.039
61.056,1.035
61.086,1.034
61.116,1.043
61.146,1.039
61.176,1.037
61.206,1.036
61.236,1.035
61.266,1.041
61.296,1.033
61.326,1.037
61.356,1.035
61.386,1.042
61.416,1.043
61.446,1.037
61.476,1.036
61.506,1.037
61.536,1.038
61.566,1.038
61.596,1.041
61.626,1.036
61.656,1.037
61.686,1.039
61.716,1.039
61.746,1.041
61.776,1.038
61.806,1.041
61.836,1.039
61.866,1.039
61.896,1.037
61.926,1.038
61.956,1.040
61.986,1.038
62.016,1.036
62.046,1.039
62.076,1.040
62.106,1.036
62.136,1.040
62.166,1.038
62.196,1.035
62.226,1.043
62.256,1.038
62.286,1.038
62.316,1.038
62.346,1.038
62.376,1.036
62.406,1.037
62.436,1.039
62.466,1.035
62.496,1.034
62.526,1.040
62.556,1.042
62.586,1.041
62.616,1.038
62.646,1.039
62.676,1.038
62.706,1.036
62.736,1.043
62.766,1.042
62.796,1.034
62.826,1.034
62.856,1.036
62.886,1.040
62.916,1.038
62.946,1.033
62.976,1.038
63.006,1.040
63.036,1.040
63.066,1.037
63.096,1.037
63.126,1.037
63.156,1.039
63.186,1.039
63.216,1.041
63.246,1.039
63.276,1.035
63.306,1.039
63.336,1.041
63.366,1.037
63.396,1.035
63.426,1.038
63.456,1.039
63.486,1.040
63.516,1.036
63.546,1.035
63.576,1.036
63.606,1.039
63.636,1.038
63.666,1.037
63.696,1.039
63.726,1.038
63.756,1.039
63.786,1.040
63.816,1.038
63.846,1.038
63.876,1.040
63.906,1.040
63.936,1.037
63.966,1.037
63.996,1.037
64.026,1.040
64.056,1.037
64.086,1.031
64.116,1.041
64.146,1.039
64.176,1.037
64.206,1.035
64.236,1.039
64.266,1.037
64.296,1.042
64.326,1.039
64.356,1.040
64.386,1.034
64.416,1.038
64.446,1.043
64.476,1.037
64.506,1.041
64.536,1.036
64.566,1.037
64.596,1.037
64.626,1.037
64.656,1.038
64.686,1.040
64.716,1.041
64.746,1.036
64.776,1.033
64.806,1.037
64.836,1.037
64.866,1.037
64.896,1.034
64.926,1.036
64.956,1.039
64.986,1.037
65.016,1.035
65.046,1.038
65.076,1.038
65.106,1.041
65.136,1.041
65.166,1.037
65.196,1.034
65.226,1.037
65.256,1.038
65.286,1.038
65.316,1.039
65.346,1.036
65.376,1.039
65.406,1.038
65.436,1.043
65.466,1.037
65.496,1.036
65.526,1.034
65.556,1.042
65.586,1.038
65.616,1.039
65.646,1.036
65.676,1.039
65.706,1.038
65.736,1.033
65.766,1.037
65.796,1.036
65.826,1.040
65.856,1.038
65.886,1.035
65.916,1.036
65.946,1.035
65.976,1.038
66.006,1.040
66.036,1.040
66.066,1.038
66.096,1.037
66.126,1.038
66.156,1.038
66.186,1.040
66.216,1.042
66.246,1.041
66.276,1.038
66.306,1.036
66.336,1.036
66.366,1.038
66.396,1.041
66.426,1.039
66.456,1.037
66.486,1.037
66.516,1.041
66.546,1.037
66.576,1.038
66.606,1.035
66.636,1.035
66.666,1.039
66.696,1.042
66.726,1.039
66.756,1.037
66.786,1.035
66.816,1.039
66.846,1.042
66.876,1.035
66.906,1.037
66.936,1.039
66.966,1.036
66.996,1.036
67.026,1.037
67.056,1.040
67.086,1.043
67.116,1.039
67.146,1.036
67.176,1.039
67.206,1.037
67.236,1.041
67.266,1.040
67.296,1.035
67.326,1.041
67.356,1.044
67.386,1.045
67.416,1.037
67.446,1.029
67.476,1.033
67.506,1.037
67.536,1.040
67.566,1.037
67.596,1.037
67.626,1.032
67.656,1.039
67.686,1.043
67.716,1.040
67.746,1.039
67.776,1.039
67.806,1.038
67.836,1.039
67.866,1.041
67.896,1.038
67.926,1.036
67.956,1.031
67.986,1.039
68.016,1.041
68.046,1.039
68.076,1.031
68.106,1.036
68.136,1.038
68.166,1.038
68.196,1.040
68.226,1.034
68.256,1.033
68.286,1.038
68.316,1.040
68.346,1.039
68.376,1.037
68.406,1.036
68.436,1.037
68.466,1.039
68.496,1.037
68.526,1.038
68.556,1.038
68.586,1.038
68.616,1.038
68.646,1.032
68.676,1.039
68.706,1.041
68.736,1.038
68.766,1.033
68.796,1.035
68.826,1.037
68.856,1.040
68.886,1.038
68.916,1.039
68.946,1.037
68.976,1.038
69.006,1.043
69.036,1.039
69.066,1.035
69.096,1.036
69.126,1.036
69.156,1.038
69.186,1.038
69.216,1.038
69.246,1.038
69.276,1.041
69.306,1.038
69.336,1.038
69.366,1.032
69.396,1.036
69.426,1.040
69.456,1.039
69.486,1.038
69.516,1.038
69.546,1.035
69.576,1.037
69.606,1.038
69.636,1.034
69.666,1.039
69.696,1.037
69.726,1.035
69.756,1.037
69.786,1.037
69.816,1.034
69.846,1.038
69.876,1.039
69.906,1.036
69.936,1.039
69.966,1.037
69.996,1.041
70.026,1.038
70.056,1.035
70.086,1.039
70.116,1.037
70.146,1.039
70.176,1.037
70.206,1.040
70.236,1.040
70.266,1.040
70.296,1.036
70.326,1.037
70.356,1.038
70.386,1.037
70.416,1.038
70.446,1.037
70.476,1.036
70.506,1.037
70.536,1.037
70.566,1.037
70.596,1.039
70.626,1.036
70.656,1.041
70.686,1.039
70.716,1.036
70.746,1.037
70.776,1.039
70.806,1.041
70.836,1.036
70.866,1.040
70.896,1.034
70.926,1.039
70.956,1.040
70.986,1.041
71.016,1.037
71.046,1.039
71.076,1.038
71.106,1.037
71.136,1.036
71.166,1.034
71.196,1.037
71.226,1.040
71.256,1.038
71.286,1.039
71.316,1.036
71.346,1.035
71.376,1.040
71.406,1.039
71.436,1.038
71.466,1.036
71.496,1.036
71.526,1.042
71.556,1.040
71.586,1.038
71.616,1.037
71.646,1.040
71.676,1.036
71.706,1.041
71.736,1.037
71.766,1.036
71.796,1.040
71.826,1.038
71.856,1.039
71.886,1.037
71.916,1.040
71.946,1.039
71.976,1.039
72.006,1.034
72.036,1.040
72.066,1.036
72.096,1.040
72.126,1.037
72.156,1.035
72.186,1.040
72.216,1.042
72.246,1.043
72.276,1.034
72.306,1.035
72.336,1.036
72.366,1.042
72.396,1.035
72.426,1.038
72.456,1.036
72.486,1.040
72.516,1.038
72.546,1.041
72.576,1.037
72.606,1.038
72.636,1.038
72.666,1.036
72.696,1.037
72.726,1.038
72.756,1.039
72.786,1.043
72.816,1.038
72.846,1.035
72.876,1.040
72.906,1.039
72.936,1.036
72.966,1.037
72.996,1.036
73.026,1.040
73.056,1.043
73.086,1.042
73.116,1.036
73.146,1.037
73.176,1.041
73.206,1.041
73.236,1.037
73.266,1.036
73.296,1.036
73.326,1.039
73.356,1.037
73.386,1.041
73.416,1.040
73.446,1.042
73.476,1.033
73.506,1.033
73.536,1.041
73.566,1.037
73.596,1.036
73.626,1.037
73.656,1.037
73.686,1.039
73.716,1.037
73.746,1.037
73.776,1.039
73.806,1.039
73.836,1.038
73.866,1.036
73.896,1.039
73.926,1.036
73.956,1.038
73.986,1.042
74.016,1.036
74.046,1.039
74.076,1.040
74.106,1.038
74.136,1.040
74.166,1.038
74.196,1.039
74.226,1.034
74.256,1.038
74.286,1.038
74.316,1.037
74.346,1.036
74.376,1.041
74.406,1.035
74.436,1.039
74.466,1.042
74.496,1.037
74.526,1.036
74.556,1.038
74.586,1.035
74.616,1.037
74.646,1.039
74.676,1.037
74.706,1.036
74.736,1.040
74.766,1.037
74.796,1.035
74.826,1.034
74.856,1.039
74.886,1.042
74.916,1.037
74.946,1.036
74.976,1.036
75.006,1.036
75.036,1.038
75.066,1.034
75.096,1.037
75.126,1.039
75.156,1.040
75.186,1.038
75.216,1.034
75.246,1.038
75.276,1.040
75.306,1.040
75.336,1.039
75.366,1.037
75.396,1.037
75.426,1.040
75.456,1.036
75.486,1.037
75.516,1.036
75.546,1.032
75.576,1.041
75.606,1.038
75.636,1.039
75.666,1.037
75.696,1.040
75.726,1.035
75.756,1.040
75.786,1.035
75.816,1.037
75.846,1.040
75.876,1.036
75.906,1.037
75.936,1.036
75.966,1.039
75.996,1.041
76.026,1.040
76.056,1.041
76.086,1.037
76.116,1.037
76.146,1.038
76.176,1.040
76.206,1.041
76.236,1.030
76.266,1.037
76.296,1.045
76.326,1.042
76.356,1.037
76.386,1.038
76.416,1.041
76.446,1.037
76.476,1.038
76.506,1.039
76.536,1.039
76.566,1.040
76.596,1.039
76.626,1.038
76.656,1.035
76.686,1.035
76.716,1.039
76.746,1.041
76.776,1.040
76.806,1.039
76.836,1.037
76.866,1.039
76.896,1.042
76.926,1.034
76.956,1.035
76.986,1.039
77.016,1.040
77.046,1.036
77.076,1.038
77.106,1.037
77.136,1.042
77.166,1.036
77.196,1.038
77.226,1.039
77.256,1.036
77.286,1.038
77.316,1.037
77.346,1.039
77.376,1.037
77.406,1.039
77.436,1.040
77.466,1.042
77.496,1.038
77.526,1.041
77.556,1.042
77.586,1.038
77.616,1.034
77.646,1.039
77.676,1.041
77.706,1.041
77.736,1.037
77.766,1.037
77.796,1.036
77.826,1.040
77.856,1.038
77.886,1.038
77.916,1.037
77.946,1.037
77.976,1.041
78.006,1.037
78.036,1.039
78.066,1.038
78.096,1.039
78.126,1.036
78.156,1.042
78.186,1.037
78.216,1.042
78.246,1.044
78.276,1.042
78.306,1.034
78.336,1.035
78.366,1.036
78.396,1.041
78.426,1.038
78.456,1.033
78.486,1.039
78.516,1.039
78.546,1.041
78.576,1.036
78.606,1.037
78.636,1.038
78.666,1.038
78.696,1.036
78.726,1.035
78.756,1.036
78.786,1.039
78.816,1.039
78.846,1.036
78.876,1.037
78.906,1.038
78.936,1.035
78.966,1.041
78.996,1.038
79.026,1.033
79.056,1.032
79.086,1.040
79.116,1.037
79.146,1.039
79.176,1.038
79.206,1.037
79.236,1.035
79.266,1.042
79.296,1.035
79.326,1.035
79.356,1.040
79.386,1.039
79.416,1.035
79.446,1.036
79.476,1.039
79.506,1.040
79.536,1.040
79.566,1.039
79.596,1.037
79.626,1.036
79.656,1.035
79.686,1.038
79.716,1.039
79.746,1.037
79.776,1.040
79.806,1.034
79.836,1.034
79.866,1.042
79.896,1.039
79.926,1.037
79.956,1.036
79.986,1.040
80.016,1.036
80.046,1.041
80.076,1.035
80.106,1.040
80.136,1.042
80.166,1.041
80.196,1.037
80.226,1.038
80.256,1.037
80.286,1.036
80.316,1.038
80.346,1.039
80.376,1.039
80.406,1.037
80.436,1.041
80.466,1.040
80.496,1.038
80.526,1.037
80.556,1.032
80.586,1.040
80.616,1.042
80.646,1.038
80.676,1.037
80.706,1.035
80.736,1.039
80.766,1.041
80.796,1.040
80.826,1.034
80.856,1.039
80.886,1.036
80.916,1.038
80.946,1.038
80.976,1.037
81.006,1.039
81.036,1.039
81.066,1.037
81.096,1.037
81.126,1.038
81.156,1.037
81.186,1.040
81.216,1.039
81.246,1.037
81.276,1.033
81.306,1.041
81.336,1.043
81.366,1.036
81.396,1.041
81.426,1.036
81.456,1.037
81.486,1.040
81.516,1.039
81.546,1.037
81.576,1.039
81.606,1.037
81.636,1.040
81.666,1.035
81.696,1.035
81.726,1.038
81.756,1.039
81.786,1.041
81.816,1.037
81.846,1.040
81.876,1.040
81.906,1.042
81.936,1.043
81.966,1.039
81.996,1.036
82.026,1.040
82.056,1.041
82.086,1.038
82.116,1.036
82.146,1.040
82.176,1.037
82.206,1.038
82.236,1.042
82.266,1.039
82.296,1.036
82.326,1.039
82.356,1.038
82.386,1.035
82.416,1.035
82.446,1.041
82.476,1.040
82.506,1.038
82.536,1.036
82.566,1.035
82.596,1.039
82.626,1.045
82.656,1.035
82.686,1.038
82.716,1.037
82.746,1.041
82.776,1.041
82.806,1.037
82.836,1.040
82.866,1.038
82.896,1.036
82.926,1.041
82.956,1.040
82.986,1.039
83.016,1.041
83.046,1.040
83.076,1.034
83.106,1.037
83.136,1.039
83.166,1.040
83.196,1.039
83.226,1.038
83.256,1.036
83.286,1.041
83.316,1.040
83.346,1.035
83.376,1.039
83.406,1.042
83.436,1.038
83.466,1.037
83.496,1.036
83.526,1.034
83.556,1.041
83.586,1.037
83.616,1.039
83.646,1.040
83.676,1.038
83.706,1.042
83.736,1.037
83.766,1.035
83.796,1.036
83.826,1.038
83.856,1.036
83.886,1.037
83.916,1.042
83.946,1.041
83.976,1.041
84.006,1.035
84.036,1.033
84.066,1.042
84.096,1.035
84.126,1.042
84.156,1.038
84.186,1.039
84.216,1.041
84.246,1.042
84.276,1.039
84.306,1.036
84.336,1.038
84.366,1.037
84.396,1.040
84.426,1.040
84.456,1.037
84.486,1.040
84.516,1.041
84.546,1.038
84.576,1.037
84.606,1.040
84.636,1.039
84.666,1.040
84.696,1.042
84.726,1.032
84.756,1.040
84.786,1.041
84.816,1.039
84.846,1.037
84.876,1.037
84.906,1.041
84.936,1.042
84.966,1.038
84.996,1.039
85.026,1.038
85.056,1.037
85.086,1.036
85.116,1.035
85.146,1.037
85.176,1.040
85.206,1.041
85.236,1.039
85.266,1.037
85.296,1.037
85.326,1.041
85.356,1.043
85.386,1.041
85.416,1.034
85.446,1.042
85.476,1.040
85.506,1.038
85.536,1.038
85.566,1.038
85.596,1.038
85.626,1.040
85.656,1.036
85.686,1.042
85.716,1.040
85.746,1.039
85.776,1.042
85.806,1.038
85.836,1.036
85.866,1.038
85.896,1.041
85.926,1.044
85.956,1.040
85.986,1.039
86.016,1.039
86.046,1.038
86.076,1.041
86.106,1.041
86.136,1.042
86.166,1.035
86.196,1.037
86.226,1.041
86.256,1.039
86.286,1.038
86.316,1.039
86.346,1.037
86.376,1.036
86.406,1.039
86.436,1.035
86.466,1.037
86.496,1.043
86.526,1.041
86.556,1.037
86.586,1.038
86.616,1.038
86.646,1.039
86.676,1.042
86.706,1.040
86.736,1.039
86.766,1.040
86.796,1.039
86.826,1.044
86.856,1.042
86.886,1.040
86.916,1.032
86.946,1.036
86.976,1.041
87.006,1.041
87.036,1.036
87.066,1.037
87.096,1.041
87.126,1.043
87.156,1.037
87.186,1.042
87.216,1.040
87.246,1.041
87.276,1.039
87.306,1.038
87.336,1.039
87.366,1.041
87.396,1.040
87.426,1.041
87.456,1.039
87.486,1.038
87.516,1.038
87.546,1.041
87.576,1.043
87.606,1.040
87.636,1.038
87.666,1.041
87.696,1.035
87.726,1.037
87.756,1.043
87.786,1.041
87.816,1.040
87.846,1.038
87.876,1.039
87.906,1.038
87.936,1.038
87.966,1.036
87.996,1.039
88.026,1.040
88.056,1.041
88.086,1.036
88.116,1.037
88.146,1.040
88.176,1.041
88.206,1.042
88.236,1.040
88.266,1.040
88.296,1.041
88.326,1.040
88.356,1.044
88.386,1.042
88.416,1.037
88.446,1.041
88.476,1.043
88.506,1.038
88.536,1.039
88.566,1.036
88.596,1.042
88.626,1.045
88.656,1.043
88.686,1.034
88.716,1.038
88.746,1.039
88.776,1.036
88.806,1.034
88.836,1.041
88.866,1.040
88.896,1.037
88.926,1.037
88.956,1.042
88.986,1.038
89.016,1.044
89.046,1.039
89.076,1.035
89.106,1.041
89.136,1.040
89.166,1.044
89.196,1.037
89.226,1.035
89.256,1.037
89.286,1.040
89.316,1.040
89.346,1.042
89.376,1.039
89.406,1.037
89.436,1.037
89.466,1.039
89.496,1.037
89.526,1.041
89.556,1.040
89.586,1.037
89.616,1.038
89.646,1.038
89.676,1.043
89.706,1.042
89.736,1.034
89.766,1.038
89.796,1.041
89.826,1.040
89.856,1.038
89.886,1.041
89.916,1.040
89.946,1.038
89.976,1.041
90.006,1.038
90.036,1.037
90.066,1.043
90.096,1.039
90.126,1.038
90.156,1.035
90.186,1.036
90.216,1.038
90.246,1.038
90.276,1.038
90.306,1.039
90.336,1.040
90.366,1.038
90.396,1.038
90.426,1.042
90.456,1.039
90.486,1.041
90.516,1.038
90.546,1.037
90.576,1.040
90.606,1.039
90.636,1.037
90.666,1.040
90.696,1.043
90.726,1.038
90.756,1.037
90.786,1.038
90.816,1.039
90.846,1.035
90.876,1.044
90.906,1.040
90.936,1.044
90.966,1.042
90.996,1.037
91.026,1.041
91.056,1.037
91.086,1.043
91.116,1.039
91.146,1.040
91.176,1.039
91.206,1.041
91.236,1.036
91.266,1.041
91.296,1.039
91.326,1.040
91.356,1.039
91.386,1.035
91.416,1.036
91.446,1.040
91.476,1.040
91.506,1.039
91.536,1.041
91.566,1.039
91.596,1.037
91.626,1.043
91.656,1.040
91.686,1.038
91.716,1.035
91.746,1.045
91.776,1.040
91.806,1.040
91.836,1.039
91.866,1.040
91.896,1.040
91.926,1.038
91.956,1.041
91.986,1.040
92.016,1.036
92.046,1.038
92.076,1.037
92.106,1.034
92.136,1.042
92.166,1.040
92.196,1.039
92.226,1.037
92.256,1.039
92.286,1.038
92.316,1.042
92.346,1.037
92.376,1.034
92.406,1.043
92.436,1.042
92.466,1.041
92.496,1.035
92.526,1.037
92.556,1.039
92.586,1.040
92.616,1.041
92.646,1.039
92.676,1.037
92.706,1.041
92.736,1.039
92.766,1.040
92.796,1.038
92.826,1.037
92.856,1.037
92.886,1.039
92.916,1.041
92.946,1.040
92.976,1.040
93.006,1.040
93.036,1.042
93.066,1.039
93.096,1.035
93.126,1.039
93.156,1.043
93.186,1.040
93.216,1.043
93.246,1.039
93.276,1.042
93.306,1.040
93.336,1.036
93.366,1.035
93.396,1.038
93.426,1.041
93.456,1.041
93.486,1.038
93.516,1.038
93.546,1.037
93.576,1.037
93.606,1.042
93.636,1.040
93.666,1.038
93.696,1.041
93.726,1.043
93.756,1.040
93.786,1.043
93.816,1.042
93.846,1.037
93.876,1.039
93.906,1.039
93.936,1.045
93.966,1.035
93.996,1.042
94.026,1.038
94.056,1.041
94.086,1.038
94.116,1.041
94.146,1.039
94.176,1.040
94.206,1.040
94.236,1.036
94.266,1.038
94.296,1.038
94.326,1.041
94.356,1.041
94.386,1.041
94.416,1.042
94.446,1.039
94.476,1.035
94.506,1.040
94.536,1.038
94.566,1.040
94.596,1.040
94.626,1.042
94.656,1.035
94.686,1.037
94.716,1.040
94.746,1.041
94.776,1.038
94.806,1.040
94.836,1.040
94.866,1.042
94.896,1.042
94.926,1.036
94.956,1.039
94.986,1.045
95.016,1.041
95.046,1.038
95.076,1.035
95.106,1.038
95.136,1.041
95.166,1.042
95.196,1.038
95.226,1.041
95.256,1.039
95.286,1.042
95.316,1.045
95.346,1.041
95.376,1.042
95.406,1.035
95.436,1.036
95.466,1.039
95.496,1.046
95.526,1.039
95.556,1.035
95.586,1.040
95.616,1.041
95.646,1.042
95.676,1.040
95.706,1.036
95.736,1.037
95.766,1.041
95.796,1.040
95.826,1.039
95.856,1.039
95.886,1.040
95.916,1.041
95.946,1.040
95.976,1.036
96.006,1.038
96.036,1.037
96.066,1.043
96.096,1.041
96.126,1.033
96.156,1.041
96.186,1.040
96.216,1.042
96.246,1.035
96.276,1.037
96.306,1.039
96.336,1.043
96.366,1.041
96.396,1.040
96.426,1.040
96.456,1.040
96.486,1.040
96.516,1.038
96.546,1.035
96.576,1.036
96.606,1.042
96.636,1.038
96.666,1.040
96.696,1.037
96.726,1.039
96.756,1.044
96.786,1.038
96.816,1.038
96.846,1.040
96.876,1.041
96.906,1.039
96.936,1.042
96.966,1.042
96.996,1.039
97.026,1.038
97.056,1.041
97.086,1.037
97.116,1.038
97.146,1.044
97.176,1.041
97.206,1.036
97.236,1.040
97.266,1.035
97.296,1.038
97.326,1.042
97.356,1.037
97.386,1.039
97.416,1.042
97.446,1.042
97.476,1.036
97.506,1.036
97.536,1.036
97.566,1.038
97.596,1.041
97.626,1.044
97.656,1.044
97.686,1.042
97.716,1.040
97.746,1.041
97.776,1.042
97.806,1.043
97.836,1.040
97.866,1.035
97.896,1.039
97.926,1.037
97.956,1.041
97.986,1.041
98.016,1.041
98.046,1.036
98.076,1.043
98.106,1.041
98.136,1.039
98.166,1.037
98.196,1.037
98.226,1.044
98.256,1.040
98.286,1.039
98.316,1.039
98.346,1.040
98.376,1.038
98.406,1.045
98.436,1.038
98.466,1.035
98.496,1.041
98.526,1.043
98.556,1.038
98.586,1.040
98.616,1.037
98.646,1.043
98.676,1.043
98.706,1.041
98.736,1.042
98.766,1.040
98.796,1.038
98.826,1.041
98.856,1.040
98.886,1.042
98.916,1.036
98.946,1.035
98.976,1.043
99.006,1.043
99.036,1.040
99.066,1.038
99.096,1.039
99.126,1.040
99.156,1.042
99.186,1.040
99.216,1.040
99.246,1.039
99.276,1.038
99.306,1.043
99.336,1.038
99.366,1.042
99.396,1.042
99.426,1.036
99.456,1.044
99.486,1.039
99.516,1.042
99.546,1.038
99.576,1.038
99.606,1.038
99.636,1.039
99.666,1.038
99.696,1.042
99.726,1.041
99.756,1.042
99.786,1.043
99.816,1.038
99.846,1.038
99.876,1.039
99.906,1.039
99.936,1.041
99.966,1.040
99.996,1.042
100.026,1.043
100.056,1.044
100.086,1.040
100.116,1.036
100.146,1.045
100.176,1.038
100.206,1.041
100.236,1.040
100.266,1.040
100.296,1.040
100.326,1.041
100.356,1.039
100.386,1.044
100.416,1.043
100.446,1.040
100.476,1.039
100.506,1.037
100.536,1.036
100.566,1.041
100.596,1.044
100.626,1.040
100.656,1.039
100.686,1.043
100.716,1.037
100.746,1.039
100.776,1.040
100.806,1.039
100.836,1.040
100.866,1.041
100.896,1.040
100.926,1.042
100.956,1.038
100.986,1.037
101.016,1.041
101.046,1.043
101.076,1.043
101.106,1.040
101.136,1.039
101.166,1.039
101.196,1.041
101.226,1.045
101.256,1.041
101.286,1.039
101.316,1.042
101.346,1.042
101.376,1.034
101.406,1.038
101.436,1.043
101.466,1.041
101.496,1.039
101.526,1.040
101.556,1.040
101.586,1.040
101.616,1.042
101.646,1.038
101.676,1.042
101.706,1.043
101.736,1.038
101.766,1.038
101.796,1.039
101.826,1.038
101.856,1.040
101.886,1.040
101.916,1.042
101.946,1.043
101.976,1.040
102.006,1.045
102.036,1.040
102.066,1.039
102.096,1.040
102.126,1.043
102.156,1.041
102.186,1.036
102.216,1.039
102.246,1.040
102.276,1.038
102.306,1.042
102.336,1.039
102.366,1.038
102.396,1.040
102.426,1.042
102.456,1.039
102.486,1.040
102.516,1.042
102.546,1.041
102.576,1.038
102.606,1.041
102.636,1.041
102.666,1.045
102.696,1.041
102.726,1.041
102.756,1.039
102.786,1.038
102.816,1.040
102.846,1.038
102.876,1.039
102.906,1.036
102.936,1.043
102.966,1.040
102.996,1.042
103.026,1.042
103.056,1.036
103.086,1.040
103.116,1.042
103.146,1.040
103.176,1.040
103.206,1.039
103.236,1.039
103.266,1.042
103.296,1.039
103.326,1.036
103.356,1.042
103.386,1.042
103.416,1.043
103.446,1.038
103.476,1.040
103.506,1.038
103.536,1.042
103.566,1.039
103.596,1.040
103.626,1.041
103.656,1.040
103.686,1.036
103.716,1.042
103.746,1.039
103.776,1.046
103.806,1.038
103.836,1.039
103.866,1.040
103.896,1.040
103.926,1.039
103.956,1.040
103.986,1.040
104.016,1.044
104.046,1.039
104.076,1.040
104.106,1.039
104.136,1.041
104.166,1.040
104.196,1.042
104.226,1.041
104.256,1.039
104.286,1.043
104.316,1.041
104.346,1.037
104.376,1.042
104.406,1.039
104.436,1.037
104.466,1.047
104.496,1.043
104.526,1.042
104.556,1.041
104.586,1.040
104.616,1.040
104.646,1.038
104.676,1.043
104.706,1.040
104.736,1.041
104.766,1.042
104.796,1.040
104.826,1.035
104.856,1.039
104.886,1.038
104.916,1.041
104.946,1.036
104.976,1.037
105.006,1.041
105.036,1.039
105.066,1.043
105.096,1.041
105.126,1.039
105.156,1.040
105.186,1.040
105.216,1.036
105.246,1.039
105.276,1.044
105.306,1.042
105.336,1.043
105.366,1.038
105.396,1.040
105.426,1.039
105.456,1.039
105.486,1.039
105.516,1.039
105.546,1.039
105.576,1.039
105.606,1.040
105.636,1.042
105.666,1.042
105.696,1.041
105.726,1.038
105.756,1.036
105.786,1.040
105.816,1.044
105.846,1.036
105.876,1.037
105.906,1.045
105.936,1.041
105.966,1.043
105.996,1.045
106.026,1.040
106.056,1.041
106.086,1.039
106.116,1.041
106.146,1.038
106.176,1.041
106.206,1.040
106.236,1.042
106.266,1.038
106.296,1.040
106.326,1.040
106.356,1.044
106.386,1.041
106.416,1.036
106.446,1.040
106.476,1.040
106.506,1.046
106.536,1.044
106.566,1.036
106.596,1.039
106.626,1.040
106.656,1.046
106.686,1.044
106.716,1.036
106.746,1.041
106.776,1.039
106.806,1.036
106.836,1.044
106.866,1.039
106.896,1.039
106.926,1.040
106.956,1.039
106.986,1.038
107.016,1.041
107.046,1.041
107.076,1.036
107.106,1.038
107.136,1.039
107.166,1.044
107.196,1.040
107.226,1.036
107.256,1.039
