df_hash,22ZHK4.U9L6MD
446.175,0.981
446.205,0.991
446.235,0.981
446.265,0.982
446.295,0.988
446.325,0.989
446.355,0.987
446.385,0.989
446.415,0.988
446.445,0.987
446.475,0.985
446.505,0.985
446.535,0.984
446.565,0.986
446.595,0.988
446.625,0.983
446.655,0.985
446.685,0.992
446.715,0.992
446.745,0.989
446.775,0.979
446.805,0.983
446.835,0.989
446.865,0.988
446.895,0.986
446.925,0.982
446.955,0.986
446.985,0.988
447.015,0.986
447.045,0.989
447.075,0.987
447.105,0.987
447.135,0.988
447.165,0.990
447.195,0.988
447.225,0.984
447.255,0.982
447.285,0.981
447.315,0.981
447.345,0.987
447.375,0.993
447.405,0.983
447.435,0.986
447.465,0.989
447.495,1.008
447.525,0.984
447.555,0.977
447.585,0.984
447.615,0.973
447.645,0.978
447.675,0.972
447.705,0.990
447.735,0.987
447.765,0.985
447.795,0.985
447.825,0.989
447.855,0.983
447.885,0.990
447.915,0.988
447.945,1.008
447.975,0.986
448.005,1.007
448.035,1.017
448.065,0.986
448.095,0.957
448.125,0.992
448.155,0.978
448.185,1.009
448.215,0.992
448.245,1.017
448.275,1.008
448.305,0.996
448.335,1.037
448.365,1.019
448.395,1.010
448.425,1.027
448.455,1.020
448.485,1.011
448.515,0.961
448.545,0.979
448.575,0.950
448.605,0.971
448.635,0.979
448.665,0.994
448.695,0.996
448.725,1.045
448.755,1.015
448.785,1.000
448.815,1.006
448.845,1.004
448.875,0.991
448.905,1.011
448.935,1.011
448.965,1.037
448.995,1.039
449.025,1.055
449.055,1.000
449.085,1.009
449.115,1.030
449.145,1.027
449.175,1.021
449.205,1.027
449.235,1.020
449.265,1.020
449.295,1.020
449.325,1.032
449.355,1.023
449.385,1.011
449.415,1.006
449.445,1.021
449.475,1.013
449.505,1.010
449.535,1.016
449.565,1.020
449.595,1.010
449.625,0.999
449.655,1.023
449.685,1.002
449.715,1.004
449.745,1.009
449.775,1.013
449.805,0.988
449.835,0.993
449.865,0.979
449.895,0.982
449.925,0.982
449.955,0.960
449.985,0.991
450.015,1.005
450.045,0.992
450.075,1.000
450.105,1.004
450.135,1.014
450.165,1.015
450.195,1.014
450.225,1.026
450.255,1.016
450.285,1.027
450.315,1.006
450.345,1.017
450.375,1.010
450.405,0.996
450.435,1.003
450.465,1.003
450.495,0.979
450.525,0.987
450.555,0.985
450.585,0.994
450.615,1.013
450.645,1.002
450.675,0.992
450.705,0.986
450.735,0.973
450.765,0.973
450.795,0.991
450.825,1.001
450.855,1.005
450.885,1.000
450.915,0.998
450.945,0.989
450.975,0.988
451.005,0.995
451.035,0.996
451.065,0.992
451.095,0.995
451.125,0.995
451.155,0.989
451.185,0.987
451.215,0.985
451.245,0.998
451.275,0.994
451.305,0.998
451.335,0.989
451.365,0.987
451.395,0.989
451.425,0.989
451.455,0.995
451.485,0.995
451.515,0.986
451.545,0.993
451.575,0.992
451.605,0.987
451.635,0.984
451.665,0.981
451.695,0.985
451.725,0.988
451.755,0.989
451.785,0.986
451.815,0.990
451.845,0.991
451.875,0.985
451.905,0.987
451.935,0.980
451.965,0.990
451.995,0.993
452.025,0.986
452.055,0.991
452.085,0.981
452.115,0.981
452.145,0.991
452.175,0.987
452.205,0.986
452.235,0.981
452.265,0.988
452.295,0.990
452.325,0.983
452.355,0.983
452.385,0.988
452.415,0.987
452.445,0.983
452.475,0.986
452.505,0.983
452.535,0.985
452.565,0.986
452.595,0.990
452.625,0.989
452.655,0.978
452.685,0.986
452.715,0.986
452.745,0.982
452.775,0.979
452.805,0.982
452.835,0.982
452.865,0.979
452.895,0.984
452.925,0.989
452.955,0.994
452.985,0.987
453.015,0.974
453.045,0.974
453.075,0.980
453.105,0.979
453.135,0.977
453.165,0.976
453.195,0.980
453.225,0.987
453.255,0.985
453.285,0.983
453.315,0.983
453.345,0.988
453.375,0.981
453.405,0.979
453.435,0.986
453.465,0.987
453.495,0.981
453.525,0.980
453.555,0.983
453.585,0.983
453.615,0.981
453.645,0.983
453.675,0.984
453.705,0.985
453.735,0.985
453.765,0.981
453.795,0.985
453.825,0.983
453.855,0.979
453.885,0.980
453.915,0.982
453.945,0.978
453.975,0.983
454.005,0.984
454.035,0.981
454.065,0.981
454.095,0.984
454.125,0.977
454.155,0.989
454.185,0.977
454.215,0.981
454.245,0.982
454.275,0.981
454.305,0.981
454.335,0.973
454.365,0.979
454.395,0.981
454.425,0.983
454.455,0.985
454.485,0.976
454.515,0.984
454.545,0.984
454.575,0.982
454.605,0.982
454.635,0.985
454.665,0.977
454.695,0.981
454.725,0.986
454.755,0.982
454.785,0.983
454.815,0.984
454.845,0.982
454.875,0.980
454.905,0.979
454.935,0.982
454.965,0.982
454.995,0.976
455.025,0.974
455.055,0.984
455.085,0.983
455.115,0.984
455.145,0.976
455.175,0.980
455.205,0.977
455.235,0.985
455.265,0.979
455.295,0.980
455.325,0.977
455.355,0.983
455.385,0.976
455.415,0.979
455.445,0.979
455.475,0.981
455.505,0.982
455.535,0.980
455.565,0.979
455.595,0.982
455.625,0.981
455.655,0.987
455.685,0.982
455.715,0.979
455.745,0.982
455.775,0.976
455.805,0.978
455.835,0.984
455.865,0.984
455.895,0.981
455.925,0.974
455.955,0.976
455.985,0.980
456.015,0.979
456.045,0.982
456.075,0.979
456.105,0.976
456.135,0.982
456.165,0.978
456.195,0.980
456.225,0.981
456.255,0.975
456.285,0.978
456.315,0.983
456.345,0.981
456.375,0.978
456.405,0.984
456.435,0.981
456.465,0.979
456.495,0.983
456.525,0.976
456.555,0.983
456.585,0.980
456.615,0.982
456.645,0.981
456.675,0.978
456.705,0.979
456.735,0.977
456.765,0.980
456.795,0.984
456.825,0.975
456.855,0.979
456.885,0.980
456.915,0.982
456.945,0.980
456.975,0.978
457.005,0.978
457.035,0.982
457.065,0.983
457.095,0.979
457.125,0.980
457.155,0.979
457.185,0.978
457.215,0.980
457.245,0.974
457.275,0.980
457.305,0.979
457.335,0.986
457.365,0.981
457.395,0.979
457.425,0.979
457.455,0.983
457.485,0.980
457.515,0.981
457.545,0.975
457.575,0.984
457.605,0.978
457.635,0.982
457.665,0.979
457.695,0.977
457.725,0.979
457.755,0.982
457.785,0.977
457.815,0.980
457.845,0.979
457.875,0.980
457.905,0.982
457.935,0.977
457.965,0.973
457.995,0.984
458.025,0.980
458.055,0.984
458.085,0.984
458.115,0.974
458.145,0.978
458.175,0.981
458.205,0.983
458.235,0.981
458.265,0.973
458.295,0.986
458.325,0.980
458.355,0.981
458.385,0.981
458.415,0.977
458.445,0.983
458.475,0.981
458.505,0.985
458.535,0.982
458.565,0.980
458.595,0.981
458.625,0.978
458.655,0.983
458.685,0.977
458.715,0.980
458.745,0.981
458.775,0.985
458.805,0.982
458.835,0.979
458.865,0.977
458.895,0.979
458.925,0.981
458.955,0.983
458.985,0.971
459.015,0.980
459.045,0.981
459.075,0.979
459.105,0.981
459.135,0.979
459.165,0.979
459.195,0.982
459.225,0.981
459.255,0.981
459.285,0.981
459.315,0.978
459.345,0.978
459.375,0.979
459.405,0.979
459.435,0.975
459.465,0.979
459.495,0.982
459.525,0.987
459.555,0.980
459.585,0.974
459.615,0.980
459.645,0.981
459.675,0.983
459.705,0.980
459.735,0.975
459.765,0.986
459.795,0.982
459.825,0.980
459.855,0.980
459.885,0.977
459.915,0.983
459.945,0.986
459.975,0.978
460.005,0.980
460.035,0.979
460.065,0.982
460.095,0.980
460.125,0.978
460.155,0.978
460.185,0.979
460.215,0.976
460.245,0.982
460.275,0.978
460.305,0.985
460.335,0.979
460.365,0.979
460.395,0.979
460.425,0.981
460.455,0.983
460.485,0.974
460.515,0.978
460.545,0.982
460.575,0.976
460.605,0.982
460.635,0.978
460.665,0.978
460.695,0.984
460.725,0.984
460.755,0.982
460.785,0.976
460.815,0.979
460.845,0.978
460.875,0.980
460.905,0.981
460.935,0.978
460.965,0.981
460.995,0.981
461.025,0.975
461.055,0.981
461.085,0.982
461.115,0.982
461.145,0.978
461.175,0.973
461.205,0.977
461.235,0.982
461.265,0.983
461.295,0.979
461.325,0.979
461.355,0.984
461.385,0.983
461.415,0.983
461.445,0.975
461.475,0.978
461.505,0.979
461.535,0.982
461.565,0.981
461.595,0.979
461.625,0.980
461.655,0.978
461.685,0.978
461.715,0.979
461.745,0.979
461.775,0.983
461.805,0.984
461.835,0.974
461.865,0.977
461.895,0.981
461.925,0.980
461.955,0.980
461.985,0.975
462.015,0.975
462.045,0.979
462.075,0.983
462.105,0.982
462.135,0.975
462.165,0.978
462.195,0.981
462.225,0.981
462.255,0.979
462.285,0.980
462.315,0.980
462.345,0.979
462.375,0.978
462.405,0.980
462.435,0.979
462.465,0.978
462.495,0.980
462.525,0.978
462.555,0.978
462.585,0.980
462.615,0.979
462.645,0.976
462.675,0.983
462.705,0.980
462.735,0.988
462.765,0.976
462.795,0.977
462.825,0.978
462.855,0.978
462.885,0.982
462.915,0.975
462.945,0.979
462.975,0.979
463.005,0.980
463.035,0.981
463.065,0.982
463.095,0.980
463.125,0.981
463.155,0.980
463.185,0.983
463.215,0.982
463.245,0.979
463.275,0.977
463.305,0.978
463.335,0.980
463.365,0.981
463.395,0.978
463.425,0.978
463.455,0.981
463.485,0.985
463.515,0.983
463.545,0.980
463.575,0.981
463.605,0.979
463.635,0.980
463.665,0.982
463.695,0.974
463.725,0.979
463.755,0.984
463.785,0.984
463.815,0.980
463.845,0.977
463.875,0.979
463.905,0.985
463.935,0.981
463.965,0.981
463.995,0.981
464.025,0.978
464.055,0.977
464.085,0.983
464.115,0.981
464.145,0.975
464.175,0.978
464.205,0.983
464.235,0.983
464.265,0.983
464.295,0.976
464.325,0.975
464.355,0.983
464.385,0.980
464.415,0.980
464.445,0.975
464.475,0.978
464.505,0.985
464.535,0.982
464.565,0.979
464.595,0.981
464.625,0.981
464.655,0.979
464.685,0.981
464.715,0.981
464.745,0.979
464.775,0.982
464.805,0.982
464.835,0.984
464.865,0.980
464.895,0.973
464.925,0.984
464.955,0.981
464.985,0.984
465.015,0.982
465.045,0.976
465.075,0.981
465.105,0.986
465.135,0.984
465.165,0.982
465.195,0.976
465.225,0.980
465.255,0.982
465.285,0.982
465.315,0.980
465.345,0.976
465.375,0.982
465.405,0.983
465.435,0.982
465.465,0.982
465.495,0.980
465.525,0.982
465.555,0.979
465.585,0.981
465.615,0.984
465.645,0.978
465.675,0.982
465.705,0.983
465.735,0.984
465.765,0.983
465.795,0.979
465.825,0.979
465.855,0.981
465.885,0.983
465.915,0.984
465.945,0.979
465.975,0.980
466.005,0.980
466.035,0.983
466.065,0.982
466.095,0.981
466.125,0.979
466.155,0.981
466.185,0.985
466.215,0.981
466.245,0.987
466.275,0.984
466.305,0.983
466.335,0.981
466.365,0.982
466.395,0.980
466.425,0.983
466.455,0.980
466.485,0.978
466.515,0.974
466.545,0.987
466.575,0.982
466.605,0.988
466.635,0.981
466.665,0.980
466.695,0.983
466.725,0.984
466.755,0.986
466.785,0.984
466.815,0.978
466.845,0.985
466.875,0.981
466.905,0.985
466.935,0.982
466.965,0.981
466.995,0.979
467.025,0.984
467.055,0.983
467.085,0.982
467.115,0.981
467.145,0.983
467.175,0.979
467.205,0.980
467.235,0.980
467.265,0.979
467.295,0.983
467.325,0.984
467.355,0.986
467.385,0.981
467.415,0.979
467.445,0.981
467.475,0.983
467.505,0.983
467.535,0.978
467.565,0.979
467.595,0.982
467.625,0.983
467.655,0.981
467.685,0.982
467.715,0.971
467.745,0.979
467.775,0.985
467.805,0.982
467.835,0.977
467.865,0.977
467.895,0.983
467.925,0.986
467.955,0.984
467.985,0.984
468.015,0.985
468.045,0.982
468.075,0.979
468.105,0.980
468.135,0.981
468.165,0.983
468.195,0.984
468.225,0.985
468.255,0.981
468.285,0.976
468.315,0.984
468.345,0.986
468.375,0.989
468.405,0.982
468.435,0.974
468.465,0.977
468.495,0.979
468.525,0.983
468.555,0.974
468.585,0.979
468.615,0.977
468.645,0.985
468.675,0.981
468.705,0.982
468.735,0.978
468.765,0.979
468.795,0.978
468.825,0.978
468.855,0.979
468.885,0.984
468.915,0.981
468.945,0.983
468.975,0.983
469.005,0.980
469.035,0.979
469.065,0.984
469.095,0.983
469.125,0.978
469.155,0.978
469.185,0.981
469.215,0.982
469.245,0.985
469.275,0.979
469.305,0.976
469.335,0.981
469.365,0.978
469.395,0.980
469.425,0.983
469.455,0.980
469.485,0.983
469.515,0.982
469.545,0.983
469.575,0.977
469.605,0.976
469.635,0.982
469.665,0.978
469.695,0.985
469.725,0.981
469.755,0.979
469.785,0.981
469.815,0.980
469.845,0.979
469.875,0.983
469.905,0.980
469.935,0.982
469.965,0.981
469.995,0.978
470.025,0.980
470.055,0.981
470.085,0.987
470.115,0.981
470.145,0.977
470.175,0.980
470.205,0.979
470.235,0.984
470.265,0.982
470.295,0.973
470.325,0.983
470.355,0.982
470.385,0.983
470.415,0.979
470.445,0.979
470.475,0.978
470.505,0.984
470.535,0.985
470.565,0.983
470.595,0.979
470.625,0.981
470.655,0.979
470.685,0.981
470.715,0.981
470.745,0.981
470.775,0.981
470.805,0.981
470.835,0.982
470.865,0.978
470.895,0.985
470.925,0.982
470.955,0.984
470.985,0.979
471.015,0.979
471.045,0.978
471.075,0.983
471.105,0.981
471.135,0.984
471.165,0.976
471.195,0.982
471.225,0.984
471.255,0.980
471.285,0.985
471.315,0.979
471.345,0.982
471.375,0.981
471.405,0.983
471.435,0.980
471.465,0.974
471.495,0.979
471.525,0.979
471.555,0.977
471.585,0.977
471.615,0.979
471.645,0.982
471.675,0.980
471.705,0.970
471.735,0.987
471.765,0.986
471.795,0.986
471.825,0.979
471.855,0.977
471.885,0.983
471.915,0.984
471.945,0.983
471.975,0.982
472.005,0.973
472.035,0.980
472.065,0.985
472.095,0.983
472.125,0.982
472.155,0.976
472.185,0.982
472.215,0.980
472.245,0.981
472.275,0.986
472.305,0.982
472.335,0.979
472.365,0.982
472.395,0.980
472.425,0.980
472.455,0.975
472.485,0.983
472.515,0.984
472.545,0.982
472.575,0.983
472.605,0.974
472.635,0.982
472.665,0.982
472.695,0.985
472.725,0.983
472.755,0.975
472.785,0.979
472.815,0.985
472.845,0.980
472.875,0.982
472.905,0.984
472.935,0.979
472.965,0.982
472.995,0.985
473.025,0.984
473.055,0.980
473.085,0.978
473.115,0.987
473.145,0.986
473.175,0.990
473.205,0.984
473.235,0.989
473.265,0.990
473.295,0.993
473.325,0.995
473.355,0.983
473.385,0.977
473.415,0.985
473.445,0.976
473.475,0.973
473.505,0.981
473.535,0.982
473.565,0.969
473.595,0.976
473.625,0.973
473.655,0.968
473.685,0.984
473.715,0.983
473.745,0.988
473.775,0.985
473.805,0.985
473.835,0.980
473.865,0.987
473.895,0.981
473.925,0.982
473.955,0.985
473.985,0.983
474.015,0.984
474.045,0.987
474.075,0.979
474.105,0.981
474.135,0.985
474.165,0.989
474.195,0.979
474.225,0.975
474.255,0.984
474.285,0.985
474.315,0.980
474.345,0.981
474.375,0.986
474.405,0.981
474.435,0.982
474.465,0.982
474.495,0.983
474.525,0.982
474.555,0.983
474.585,0.979
474.615,0.986
474.645,0.984
474.675,0.980
474.705,0.984
474.735,0.985
474.765,0.986
474.795,0.978
474.825,0.984
474.855,0.980
474.885,0.984
474.915,0.977
474.945,0.982
474.975,0.987
475.005,0.981
475.035,0.989
475.065,0.989
475.095,0.983
475.125,0.983
475.155,0.986
475.185,0.989
475.215,0.981
475.245,0.989
475.275,0.981
475.305,0.981
475.335,0.992
475.365,0.991
475.395,0.988
475.425,0.984
475.455,0.992
475.485,0.989
475.515,0.986
475.545,0.990
475.575,0.988
475.605,0.988
475.635,0.980
475.665,0.982
475.695,0.987
475.725,0.985
475.755,0.986
475.785,0.986
475.815,0.992
475.845,0.987
475.875,0.984
475.905,0.991
475.935,0.986
475.965,0.984
475.995,0.988
476.025,0.990
476.055,0.987
476.085,0.985
476.115,0.987
476.145,0.990
476.175,0.988
476.205,0.985
476.235,0.990
476.265,0.987
476.295,0.986
476.325,0.990
476.355,0.988
476.385,0.984
476.415,0.990
476.445,0.988
476.475,0.990
476.505,0.989
476.535,0.982
476.565,0.990
476.595,0.987
476.625,0.990
476.655,0.992
476.685,0.980
476.715,0.985
476.745,0.988
476.775,0.991
476.805,0.990
476.835,0.987
476.865,0.986
476.895,0.990
476.925,0.990
476.955,0.994
476.985,0.993
477.015,0.990
477.045,0.985
477.075,0.982
477.105,0.989
477.135,0.988
477.165,0.984
477.195,0.989
477.225,0.991
477.255,0.988
477.285,0.981
477.315,0.993
477.345,0.988
477.375,0.992
477.405,0.990
477.435,0.988
477.465,0.986
477.495,0.988
477.525,0.988
477.555,0.987
477.585,0.983
477.615,0.985
477.645,0.990
477.675,0.993
477.705,0.986
477.735,0.985
477.765,0.990
477.795,0.988
477.825,0.987
477.855,0.988
477.885,0.991
477.915,0.989
477.945,0.988
477.975,0.984
478.005,0.987
478.035,0.983
478.065,0.989
478.095,0.990
478.125,0.986
478.155,0.983
478.185,0.994
478.215,0.987
478.245,0.989
478.275,0.988
478.305,0.983
478.335,0.990
478.365,0.989
478.395,1.006
478.425,0.983
478.455,0.975
478.485,0.980
478.515,0.993
478.545,0.988
478.575,0.990
478.605,0.984
478.635,0.986
478.665,0.988
478.695,0.983
478.725,0.992
478.755,0.988
478.785,0.988
478.815,0.984
478.845,0.984
478.875,0.988
478.905,0.983
478.935,0.988
478.965,0.982
478.995,0.983
479.025,0.993
479.055,0.991
479.085,0.989
479.115,0.982
479.145,0.981
479.175,0.985
479.205,0.992
479.235,0.990
479.265,0.988
479.295,0.981
479.325,0.987
479.355,0.988
479.385,0.985
479.415,0.988
479.445,0.985
479.475,0.986
479.505,0.986
479.535,0.989
479.565,0.990
479.595,0.990
479.625,0.987
479.655,0.985
479.685,0.989
479.715,0.985
479.745,0.988
479.775,0.987
479.805,0.987
479.835,0.990
479.865,0.983
479.895,0.989
479.925,0.988
479.955,0.989
479.985,0.986
480.015,0.981
480.045,0.982
480.075,0.990
480.105,0.984
480.135,0.980
480.165,0.980
480.195,0.986
480.225,0.986
480.255,0.985
480.285,0.983
480.315,0.988
480.345,0.990
480.375,0.987
480.405,0.985
480.435,0.988
480.465,0.991
480.495,0.986
480.525,0.989
480.555,0.979
480.585,0.985
480.615,0.988
480.645,0.988
480.675,0.985
480.705,0.987
480.735,0.983
480.765,0.986
480.795,0.982
480.825,0.989
480.855,0.985
480.885,0.985
480.915,0.984
480.945,0.988
480.975,0.985
481.005,0.985
481.035,0.988
481.065,0.988
481.095,0.988
481.125,0.989
481.155,0.981
481.185,0.979
481.215,0.987
481.245,0.987
481.275,0.987
481.305,0.983
481.335,0.990
481.365,0.985
481.395,0.989
481.425,0.986
481.455,0.982
481.485,0.984
481.515,0.987
481.545,0.986
481.575,0.987
481.605,0.986
481.635,0.985
481.665,0.992
481.695,0.990
481.725,0.987
481.755,0.982
481.785,0.981
481.815,0.982
481.845,0.984
481.875,0.986
481.905,0.982
481.935,0.986
481.965,0.990
481.995,0.991
482.025,0.990
482.055,0.980
482.085,0.986
482.115,0.990
482.145,0.989
482.175,0.982
482.205,0.983
482.235,0.985
482.265,0.987
482.295,0.988
482.325,0.986
482.355,0.981
482.385,0.986
482.415,0.988
482.445,0.990
482.475,0.989
482.505,0.988
482.535,0.985
482.565,0.986
482.595,0.985
482.625,0.990
482.655,0.987
482.685,0.987
482.715,0.987
482.745,0.983
482.775,0.988
482.805,0.986
482.835,0.986
482.865,0.987
482.895,0.982
482.925,0.988
482.955,0.992
482.985,0.989
483.015,0.984
483.045,0.978
483.075,0.984
483.105,0.993
483.135,0.989
483.165,0.990
483.195,0.979
483.225,0.989
483.255,0.992
483.285,0.992
483.315,0.986
483.345,0.979
483.375,0.983
483.405,0.985
483.435,0.983
483.465,0.989
483.495,0.986
483.525,0.988
483.555,0.981
483.585,0.983
483.615,0.988
483.645,0.986
483.675,0.982
483.705,0.984
483.735,0.981
483.765,0.985
483.795,0.989
483.825,0.989
483.855,0.987
483.885,0.976
483.915,0.985
483.945,0.991
483.975,0.990
484.005,0.987
484.035,0.982
484.065,0.980
484.095,0.991
484.125,0.988
484.155,0.984
484.185,0.983
484.215,0.982
484.245,0.984
484.275,0.985
484.305,0.986
484.335,0.988
484.365,0.984
484.395,0.980
484.425,0.981
484.455,0.985
484.485,0.985
484.515,0.985
484.545,0.987
484.575,0.984
484.605,0.985
484.635,0.987
484.665,0.991
484.695,0.986
484.725,0.979
484.755,0.985
484.785,0.983
484.815,0.988
484.845,0.983
484.875,0.974
484.905,0.983
484.935,0.989
484.965,0.983
484.995,0.988
485.025,0.980
485.055,0.987
485.085,0.986
485.115,0.987
485.145,0.986
485.175,0.986
485.205,0.981
485.235,0.981
485.265,0.983
485.295,0.983
485.325,0.984
485.355,0.988
485.385,0.988
485.415,0.983
485.445,0.980
485.475,0.988
485.505,0.987
485.535,0.987
485.565,0.980
485.595,0.981
485.625,0.979
485.655,0.985
485.685,0.987
485.715,0.987
485.745,0.976
485.775,0.986
485.805,0.983
485.835,0.988
485.865,0.983
485.895,0.983
485.925,0.983
485.955,0.985
485.985,0.983
486.015,0.986
486.045,0.986
486.075,0.987
486.105,0.982
486.135,0.984
486.165,0.984
486.195,0.986
486.225,0.987
486.255,0.979
486.285,0.988
486.315,0.982
486.345,0.986
486.375,0.981
486.405,0.973
486.435,0.980
486.465,0.988
486.495,0.990
486.525,0.983
486.555,0.980
486.585,0.983
486.615,0.989
486.645,0.985
486.675,0.983
486.705,0.979
486.735,0.981
486.765,0.987
486.795,0.983
486.825,0.988
486.855,0.983
486.885,0.982
486.915,0.987
486.945,0.984
486.975,0.984
487.005,0.986
487.035,0.980
487.065,0.984
487.095,0.986
487.125,0.983
487.155,0.986
487.185,0.974
487.215,0.983
487.245,0.987
487.275,0.987
487.305,0.980
487.335,0.979
487.365,0.980
487.395,0.989
487.425,0.989
487.455,0.986
487.485,0.980
487.515,0.982
487.545,0.995
487.575,0.994
487.605,0.984
487.635,0.982
487.665,0.981
487.695,0.979
487.725,0.980
487.755,0.981
487.785,0.979
487.815,0.980
487.845,0.983
487.875,0.984
487.905,0.990
487.935,0.984
487.965,0.984
487.995,0.985
488.025,0.995
488.055,0.991
488.085,0.980
488.115,0.972
488.145,0.982
488.175,0.983
488.205,0.984
488.235,0.984
488.265,0.977
488.295,0.985
488.325,0.983
488.355,0.985
488.385,0.988
488.415,0.984
488.445,0.988
488.475,0.983
488.505,0.982
488.535,0.984
488.565,0.984
488.595,0.985
488.625,0.978
488.655,0.979
488.685,0.985
488.715,0.986
488.745,0.989
488.775,0.979
488.805,0.979
488.835,0.984
488.865,0.984
488.895,0.982
488.925,0.981
488.955,0.975
488.985,0.986
489.015,0.983
489.045,0.985
489.075,0.983
489.105,0.987
489.135,0.989
489.165,0.979
489.195,0.981
489.225,0.989
489.255,0.984
489.285,0.983
489.315,0.985
489.345,0.980
489.375,0.981
489.405,0.981
489.435,0.990
489.465,0.986
489.495,0.978
489.525,0.987
489.555,0.985
489.585,0.986
489.615,0.983
489.645,0.988
489.675,0.981
489.705,0.982
489.735,0.984
489.765,0.982
489.795,0.976
489.825,0.983
489.855,0.986
489.885,0.986
489.915,0.987
489.945,0.983
489.975,0.985
490.005,0.984
490.035,0.985
490.065,0.981
490.095,0.990
490.125,0.986
490.155,0.986
490.185,0.984
