df_hash,22ZHK4.4549PD
353.938,0.986
353.968,0.975
353.998,0.984
354.028,0.983
354.058,0.978
354.088,0.981
354.118,0.981
354.148,0.979
354.178,0.986
354.208,0.984
354.238,0.981
354.268,0.989
354.298,0.980
354.328,0.980
354.358,0.983
354.388,0.984
354.418,0.981
354.448,0.985
354.478,0.985
354.508,0.982
354.538,0.981
354.568,0.979
354.598,0.984
354.628,0.977
354.658,0.981
354.688,0.981
354.718,0.981
354.748,0.987
354.778,0.982
354.808,0.983
354.838,0.986
354.868,0.978
354.898,0.975
354.928,0.982
354.958,0.988
354.988,0.985
355.018,0.984
355.048,0.981
355.078,0.984
355.108,0.985
355.138,0.980
355.168,0.980
355.198,0.981
355.228,0.979
355.258,0.986
355.288,0.983
355.318,0.980
355.348,0.978
355.378,0.983
355.408,0.984
355.438,0.986
355.468,0.987
355.498,0.979
355.528,0.984
355.558,0.984
355.588,0.983
355.618,0.990
355.648,0.981
355.678,0.978
355.708,0.978
355.738,0.988
355.768,0.981
355.798,0.982
355.828,0.983
355.858,0.984
355.888,0.990
355.918,0.979
355.948,0.979
355.978,0.984
356.008,0.983
356.038,0.983
356.068,0.981
356.098,0.985
356.128,0.985
356.158,0.983
356.188,0.980
356.218,0.980
356.248,0.982
356.278,0.990
356.308,0.979
356.338,0.980
356.368,0.981
356.398,0.978
356.428,0.988
356.458,0.984
356.488,0.980
356.518,0.982
356.548,0.986
356.578,0.985
356.608,0.983
356.638,0.986
356.668,0.978
356.698,0.986
356.728,0.987
356.758,0.978
356.788,0.980
356.818,0.982
356.848,0.980
356.878,0.982
356.908,0.982
356.938,0.984
356.968,0.986
356.998,0.985
357.028,0.984
357.058,0.983
357.088,0.981
357.118,0.985
357.148,0.986
357.178,0.984
357.208,0.983
357.238,0.980
357.268,0.984
357.298,0.977
357.328,0.989
357.358,0.980
357.388,0.981
357.418,0.981
357.448,0.983
357.478,0.984
357.508,0.982
357.538,0.980
357.568,0.975
357.598,0.984
357.628,0.984
357.658,0.979
357.688,0.984
357.718,0.981
357.748,0.980
357.778,0.985
357.808,0.979
357.838,0.984
357.868,0.982
357.898,0.986
357.928,0.980
357.958,0.985
357.988,0.982
358.018,0.985
358.048,0.980
358.078,0.984
358.108,0.983
358.138,0.982
358.168,0.982
358.198,0.976
358.228,0.988
358.258,0.990
358.288,0.980
358.318,0.978
358.348,0.982
358.378,0.988
358.408,0.988
358.438,0.982
358.468,0.979
358.498,0.986
358.528,0.982
358.558,0.983
358.588,0.978
358.618,0.980
358.648,0.987
358.678,0.981
358.708,0.981
358.738,0.981
358.768,0.984
358.798,0.987
358.828,0.984
358.858,0.987
358.888,0.983
358.918,0.985
358.948,0.985
358.978,0.987
359.008,0.982
359.038,0.984
359.068,0.981
359.098,0.988
359.128,0.980
359.158,0.980
359.188,0.988
359.218,0.980
359.248,0.982
359.278,0.980
359.308,0.984
359.338,0.985
359.368,0.981
359.398,0.983
359.428,0.981
359.458,0.991
359.488,0.983
359.518,0.976
359.548,0.979
359.578,0.984
359.608,0.984
359.638,0.980
359.668,0.982
359.698,0.984
359.728,0.982
359.758,0.982
359.788,0.980
359.818,0.984
359.848,0.983
359.878,0.981
359.908,0.984
359.938,0.983
359.968,0.981
359.998,0.986
360.028,0.982
360.058,0.980
360.088,0.986
360.118,0.979
360.148,0.993
360.178,0.983
360.208,0.979
360.238,0.982
360.268,0.987
360.298,0.979
360.328,0.982
360.358,0.983
360.388,0.980
360.418,0.987
360.448,0.983
360.478,0.980
360.508,0.984
360.538,0.981
360.568,0.983
360.598,0.982
360.628,0.981
360.658,0.984
360.688,0.984
360.718,0.982
360.748,0.985
360.778,0.982
360.808,0.978
360.838,0.980
360.868,0.980
360.898,0.985
360.928,0.985
360.958,0.980
360.988,0.983
361.018,0.977
361.048,0.983
361.078,0.991
361.108,0.980
361.138,0.974
361.168,0.979
361.198,0.989
361.228,0.988
361.258,0.983
361.288,0.983
361.318,0.973
361.348,0.986
361.378,0.985
361.408,0.979
361.438,0.981
361.468,0.982
361.498,0.980
361.528,0.979
361.558,0.983
361.588,0.986
361.618,0.981
361.648,0.987
361.678,0.986
361.708,0.983
361.738,0.981
361.768,0.982
361.798,0.985
361.828,0.982
361.858,0.982
361.888,0.979
361.918,0.979
361.948,0.988
361.978,0.984
362.008,0.978
362.038,0.977
362.068,0.988
362.098,0.986
362.128,0.981
362.158,0.983
362.188,0.979
362.218,0.982
362.248,0.986
362.278,0.980
362.308,0.977
362.338,0.981
362.368,0.983
362.398,0.981
362.428,0.980
362.458,0.979
362.488,0.980
362.518,0.984
362.548,0.982
362.578,0.979
362.608,0.983
362.638,0.985
362.668,0.980
362.698,0.982
362.728,0.987
362.758,0.983
362.788,0.982
362.818,0.979
362.848,0.977
362.878,0.984
362.908,0.984
362.938,0.981
362.968,0.980
362.998,0.984
363.028,0.983
363.058,0.983
363.088,0.981
363.118,0.974
363.148,0.984
363.178,0.988
363.208,0.979
363.238,0.980
363.268,0.983
363.298,0.984
363.328,0.985
363.358,0.979
363.388,0.982
363.418,0.984
363.448,0.981
363.478,0.982
363.508,0.984
363.538,0.981
363.568,0.981
363.598,0.986
363.628,0.984
363.658,0.980
363.688,0.985
363.718,0.982
363.748,0.979
363.778,0.981
363.808,0.988
363.838,0.985
363.868,0.978
363.898,0.984
363.928,0.981
363.958,0.983
363.988,0.986
364.018,0.984
364.048,0.980
364.078,0.982
364.108,0.989
364.138,0.979
364.168,0.977
364.198,0.981
364.228,0.984
364.258,0.986
364.288,0.983
364.318,0.982
364.348,0.984
364.378,0.983
364.408,0.982
364.438,0.985
364.468,0.984
364.498,0.979
364.528,0.980
364.558,0.990
364.588,0.989
364.618,0.980
364.648,0.986
364.678,0.984
364.708,0.982
364.738,0.988
364.768,0.979
364.798,0.979
364.828,0.984
364.858,0.988
364.888,0.985
364.918,0.981
364.948,0.984
364.978,0.982
365.008,0.985
365.038,0.984
365.068,0.979
365.098,0.977
365.128,0.981
365.158,0.986
365.188,0.983
365.218,0.980
365.248,0.983
365.278,0.983
365.308,0.982
365.338,0.980
365.368,0.984
365.398,0.983
365.428,0.981
365.458,0.983
365.488,0.980
365.518,0.981
365.548,0.984
365.578,0.984
365.608,0.984
365.638,0.985
365.668,0.979
365.698,0.989
365.728,0.980
365.758,0.979
365.788,0.983
365.818,0.985
365.848,0.983
365.878,0.982
365.908,0.981
365.938,0.973
365.968,0.984
365.998,0.984
366.028,0.980
366.058,0.981
366.088,0.984
366.118,0.983
366.148,0.985
366.178,0.984
366.208,0.981
366.238,0.980
366.268,0.982
366.298,0.985
366.328,0.983
366.358,0.983
366.388,0.986
366.418,0.983
366.448,0.982
366.478,0.981
366.508,0.982
366.538,0.988
366.568,0.982
366.598,0.984
366.628,0.983
366.658,0.983
366.688,0.988
366.718,0.986
366.748,0.979
366.778,0.981
366.808,0.984
366.838,0.983
366.868,0.980
366.898,0.983
366.928,0.982
366.958,0.991
366.988,0.987
367.018,0.976
367.048,0.983
367.078,0.986
367.108,0.988
367.138,0.981
367.168,0.980
367.198,0.980
367.228,0.982
367.258,0.981
367.288,0.983
367.318,0.983
367.348,0.985
367.378,0.988
367.408,0.985
367.438,0.984
367.468,0.984
367.498,0.981
367.528,0.981
367.558,0.981
367.588,0.979
367.618,0.981
367.648,0.979
367.678,0.977
367.708,0.984
367.738,0.987
367.768,0.989
367.798,0.984
367.828,0.981
367.858,0.987
367.888,0.988
367.918,0.981
367.948,0.979
367.978,0.979
368.008,0.986
368.038,0.981
368.068,0.979
368.098,0.981
368.128,0.982
368.158,0.985
368.188,0.984
368.218,0.987
368.248,0.983
368.278,0.982
368.308,0.983
368.338,0.982
368.368,0.987
368.398,0.983
368.428,0.982
368.458,0.981
368.488,0.989
368.518,0.983
368.548,0.976
368.578,0.983
368.608,0.986
368.638,0.983
368.668,0.980
368.698,0.983
368.728,0.982
368.758,0.986
368.788,0.983
368.818,0.975
368.848,0.982
368.878,0.986
368.908,0.981
368.938,0.980
368.968,0.981
368.998,0.986
369.028,0.984
369.058,0.985
369.088,0.980
369.118,0.981
369.148,0.979
369.178,0.980
369.208,0.985
369.238,0.985
369.268,0.985
369.298,0.982
369.328,0.979
369.358,0.978
369.388,0.991
369.418,0.984
369.448,0.979
369.478,0.981
369.508,0.983
369.538,0.983
369.568,0.981
369.598,0.981
369.628,0.982
369.658,0.984
369.688,0.992
369.718,0.982
369.748,0.978
369.778,0.981
369.808,0.987
369.838,0.982
369.868,0.980
369.898,0.982
369.928,0.982
369.958,0.982
369.988,0.982
370.018,0.982
370.048,0.981
370.078,0.981
370.108,0.988
370.138,0.986
370.168,0.977
370.198,0.977
370.228,0.985
370.258,0.990
370.288,0.984
370.318,0.979
370.348,0.976
370.378,0.984
370.408,0.989
370.438,0.984
370.468,0.979
370.498,0.979
370.528,0.985
370.558,0.984
370.588,0.985
370.618,0.980
370.648,0.986
370.678,0.982
370.708,0.979
370.738,0.979
370.768,0.984
370.798,0.979
370.828,0.979
370.858,0.988
370.888,0.986
370.918,0.987
370.948,0.981
370.978,0.984
371.008,0.979
371.038,0.980
371.068,0.988
371.098,0.986
371.128,0.975
371.158,0.981
371.188,0.986
371.218,0.982
371.248,0.981
371.278,0.985
371.308,0.979
371.338,0.983
371.368,0.984
371.398,0.983
371.428,0.981
371.458,0.981
371.488,0.981
371.518,0.981
371.548,0.987
371.578,0.985
371.608,0.982
371.638,0.985
371.668,0.984
371.698,0.982
371.728,0.984
371.758,0.986
371.788,0.978
371.818,0.981
371.848,0.982
371.878,0.988
371.908,0.986
371.938,0.982
371.968,0.983
371.998,0.985
372.028,0.980
372.058,0.982
372.088,0.985
372.118,0.983
372.148,0.982
372.178,0.987
372.208,0.981
372.238,0.976
372.268,0.979
372.298,0.983
372.328,0.983
372.358,0.981
372.388,0.984
372.418,0.979
372.448,0.987
372.478,0.987
372.508,0.983
372.538,0.981
372.568,0.984
372.598,0.986
372.628,0.982
372.658,0.982
372.688,0.985
372.718,0.978
372.748,0.987
372.778,0.984
372.808,0.981
372.838,0.982
372.868,0.986
372.898,0.985
372.928,0.983
372.958,0.986
372.988,0.979
373.018,0.986
373.048,0.981
373.078,0.984
373.108,0.983
373.138,0.985
373.168,0.981
373.198,0.977
373.228,0.982
373.258,0.983
373.288,0.985
373.318,0.982
373.348,0.985
373.378,0.986
373.408,0.982
373.438,0.986
373.468,0.983
373.498,0.980
373.528,0.982
373.558,0.984
373.588,0.985
373.618,0.987
373.648,0.979
373.678,0.976
373.708,0.980
373.738,0.985
373.768,0.984
373.798,0.984
373.828,0.980
373.858,0.982
373.888,0.988
373.918,0.983
373.948,0.984
373.978,0.982
374.008,0.984
374.038,0.981
374.068,0.986
374.098,0.988
374.128,0.982
374.158,0.982
374.188,0.986
374.218,0.986
374.248,0.981
374.278,0.984
374.308,0.984
374.338,0.986
374.368,0.981
374.398,0.981
374.428,0.984
374.458,0.984
374.488,0.986
374.518,0.977
374.548,0.979
374.578,0.985
374.608,0.986
374.638,0.980
374.668,0.979
374.698,0.979
374.728,0.979
374.758,0.990
374.788,0.982
374.818,0.986
374.848,0.985
374.878,0.979
374.908,0.981
374.938,0.984
374.968,0.984
374.998,0.983
375.028,0.981
375.058,0.981
375.088,0.984
375.118,0.988
375.148,0.983
375.178,0.983
375.208,0.988
375.238,0.985
375.268,0.979
375.298,0.981
375.328,0.985
375.358,0.988
375.388,0.993
375.418,0.979
375.448,0.982
375.478,0.983
375.508,0.982
375.538,0.982
375.568,0.984
375.598,0.981
375.628,0.977
375.658,0.986
375.688,0.981
375.718,0.978
375.748,0.981
375.778,0.985
375.808,0.986
375.838,0.982
375.868,0.982
375.898,0.980
375.928,0.984
375.958,0.985
375.988,0.982
376.018,0.980
376.048,0.985
376.078,0.985
376.108,0.984
376.138,0.984
376.168,0.977
376.198,0.976
376.228,0.984
376.258,0.993
376.288,0.983
376.318,0.976
376.348,0.981
376.378,0.980
376.408,0.990
376.438,0.985
376.468,0.981
376.498,0.975
376.528,0.985
376.558,0.988
376.588,0.979
376.618,0.980
376.648,0.986
376.678,0.983
376.708,0.982
376.738,0.980
376.768,0.982
376.798,0.982
376.828,0.984
376.858,0.981
376.888,0.982
376.918,0.989
376.948,0.981
376.978,0.979
377.008,0.978
377.038,0.985
377.068,0.985
377.098,0.988
377.128,0.980
377.158,0.979
377.188,0.987
377.218,0.982
377.248,0.984
377.278,0.985
377.308,0.976
377.338,0.981
377.368,0.990
377.398,0.979
377.428,0.981
377.458,0.981
377.488,0.979
377.518,0.981
377.548,0.980
377.578,0.984
377.608,0.983
377.638,0.984
377.668,0.984
377.698,0.982
377.728,0.984
377.758,0.982
377.788,0.981
377.818,0.978
377.848,0.974
377.878,0.982
377.908,0.988
377.938,0.979
377.968,0.981
377.998,0.979
378.028,0.979
378.058,0.983
378.088,0.982
378.118,0.979
378.148,0.981
378.178,0.985
378.208,0.985
378.238,0.980
378.268,0.981
378.298,0.985
378.328,0.985
378.358,0.981
378.388,0.979
378.418,0.985
378.448,0.981
378.478,0.983
378.508,0.986
378.538,0.985
378.568,0.977
378.598,0.983
378.628,0.983
378.658,0.983
378.688,0.987
378.718,0.978
378.748,0.978
378.778,0.984
378.808,0.983
378.838,0.982
378.868,0.980
378.898,0.979
378.928,0.985
378.958,0.986
378.988,0.979
379.018,0.979
379.048,0.985
379.078,0.979
379.108,0.978
379.138,0.987
379.168,0.981
379.198,0.981
379.228,0.986
379.258,0.983
379.288,0.981
379.318,0.986
379.348,0.980
379.378,0.976
379.408,0.980
379.438,0.981
379.468,0.984
379.498,0.980
379.528,0.978
379.558,0.982
379.588,0.983
379.618,0.982
379.648,0.979
379.678,0.985
379.708,0.979
379.738,0.984
379.768,0.985
379.798,0.979
379.828,0.981
379.858,0.980
379.888,0.985
379.918,0.982
379.948,0.980
379.978,0.985
380.008,0.982
380.038,0.984
380.068,0.982
380.098,0.982
380.128,0.983
380.158,0.987
380.188,0.983
380.218,0.981
380.248,0.979
380.278,0.976
380.308,0.987
380.338,0.982
380.368,0.980
380.398,0.983
380.428,0.979
380.458,0.983
380.488,0.983
380.518,0.985
380.548,0.982
380.578,0.987
380.608,0.982
380.638,0.983
380.668,0.980
380.698,0.979
380.728,0.984
380.758,0.983
380.788,0.982
380.818,0.982
380.848,0.984
380.878,0.987
380.908,0.985
380.938,0.980
380.968,0.984
380.998,0.980
381.028,0.984
381.058,0.983
381.088,0.984
381.118,0.980
381.148,0.986
381.178,0.990
381.208,0.979
381.238,0.979
381.268,0.986
381.298,0.984
381.328,0.982
381.358,0.980
381.388,0.978
381.418,0.984
381.448,0.984
381.478,0.980
381.508,0.979
381.538,0.985
381.568,0.985
381.598,0.983
381.628,0.980
381.658,0.982
381.688,0.981
381.718,0.983
381.748,0.986
381.778,0.984
381.808,0.983
381.838,0.982
381.868,0.986
381.898,0.985
381.928,0.981
381.958,0.986
381.988,0.982
382.018,0.985
382.048,0.978
382.078,0.979
382.108,0.981
382.138,0.986
382.168,0.986
382.198,0.981
382.228,0.977
382.258,0.983
382.288,0.983
382.318,0.980
382.348,0.979
382.378,0.985
382.408,0.985
382.438,0.984
382.468,0.979
382.498,0.981
382.528,0.983
382.558,0.983
382.588,0.987
382.618,0.984
382.648,0.980
382.678,0.980
382.708,0.988
382.738,0.984
382.768,0.979
382.798,0.976
382.828,0.977
382.858,0.985
382.888,0.984
382.918,0.978
382.948,0.981
382.978,0.981
383.008,0.982
383.038,0.985
383.068,0.981
383.098,0.973
383.128,0.986
383.158,0.986
383.188,0.978
383.218,0.979
383.248,0.984
383.278,0.986
383.308,0.981
383.338,0.981
383.368,0.982
383.398,0.985
383.428,0.982
383.458,0.983
383.488,0.980
383.518,0.981
383.548,0.985
383.578,0.981
383.608,0.982
383.638,0.981
383.668,0.987
383.698,0.980
383.728,0.978
383.758,0.976
383.788,0.981
383.818,0.987
383.848,0.988
383.878,0.982
383.908,0.978
383.938,0.984
383.968,0.989
383.998,0.978
384.028,0.978
384.058,0.982
384.088,0.981
384.118,0.983
384.148,0.986
384.178,0.980
384.208,0.979
384.238,0.979
384.268,0.989
384.298,0.987
384.328,0.982
384.358,0.982
384.388,0.986
384.418,0.981
384.448,0.986
384.478,0.979
384.508,0.978
384.538,0.981
384.568,0.976
384.598,0.983
384.628,0.983
384.658,0.984
384.688,0.986
384.718,0.987
384.748,0.980
384.778,0.979
384.808,0.983
384.838,0.982
384.868,0.981
384.898,0.983
384.928,0.984
384.958,0.981
384.988,0.983
385.018,0.983
385.048,0.983
385.078,0.979
385.108,0.981
385.138,0.982
385.168,0.981
385.198,0.986
385.228,0.986
385.258,0.982
385.288,0.980
385.318,0.982
385.348,0.977
385.378,0.986
385.408,0.980
385.438,0.980
385.468,0.985
385.498,0.981
385.528,0.980
385.558,0.980
385.588,0.977
385.618,0.979
385.648,0.984
385.678,0.982
385.708,0.979
385.738,0.987
385.768,0.988
385.798,0.986
385.828,0.982
385.858,0.982
385.888,0.985
385.918,0.982
385.948,0.980
385.978,0.995
386.008,0.983
386.038,0.983
386.068,0.986
386.098,0.984
386.128,0.990
386.158,0.992
386.188,0.990
386.218,0.999
386.248,0.995
386.278,0.992
386.308,0.979
386.338,0.970
386.368,0.983
386.398,0.996
386.428,0.991
386.458,0.988
386.488,0.992
386.518,1.006
386.548,1.009
386.578,0.984
386.608,0.991
386.638,0.970
386.668,0.962
386.698,0.967
386.728,0.961
386.758,0.952
386.788,0.968
386.818,0.975
386.848,0.973
386.878,0.997
386.908,0.992
386.938,0.973
386.968,0.985
386.998,0.988
387.028,0.985
387.058,0.997
387.088,1.003
387.118,0.980
387.148,0.964
387.178,0.959
387.208,1.008
387.238,1.017
387.268,1.001
387.298,0.980
387.328,1.000
387.358,1.001
387.388,0.994
387.418,0.996
387.448,0.987
387.478,0.983
387.508,0.977
387.538,0.981
387.568,0.989
387.598,0.990
387.628,0.994
387.658,0.996
387.688,0.994
387.718,0.982
387.748,0.985
387.778,0.984
387.808,0.975
387.838,0.986
387.868,0.993
387.898,0.985
387.928,0.991
387.958,0.989
387.988,0.997
388.018,0.997
388.048,1.005
388.078,1.003
388.108,0.982
388.138,0.998
388.168,1.005
388.198,0.983
388.228,0.987
388.258,0.990
388.288,0.998
388.318,1.004
388.348,1.000
388.378,0.994
388.408,0.996
388.438,0.992
388.468,0.975
388.498,0.974
388.528,0.985
388.558,1.022
388.588,1.003
388.618,0.986
388.648,0.999
388.678,1.003
388.708,0.988
388.738,1.001
388.768,0.993
388.798,0.996
388.828,0.998
388.858,0.996
388.888,0.989
388.918,1.004
388.948,0.997
388.978,0.976
389.008,0.972
389.038,0.986
389.068,0.991
389.098,0.991
389.128,0.990
389.158,0.997
389.188,0.998
389.218,0.988
389.248,0.987
389.278,0.996
389.308,0.995
389.338,0.990
389.368,0.984
389.398,0.991
389.428,0.986
389.458,0.983
389.488,0.999
389.518,0.998
389.548,0.990
389.578,0.999
389.608,0.988
389.638,0.986
389.668,0.992
389.698,0.992
389.728,0.994
389.758,0.981
389.788,0.986
389.818,0.988
389.848,0.991
389.878,0.991
389.908,0.992
389.938,0.988
389.968,0.981
389.998,0.985
390.028,0.991
390.058,0.989
390.088,0.984
390.118,0.987
390.148,0.987
390.178,0.994
390.208,0.982
390.238,0.982
390.268,0.992
390.298,0.989
390.328,0.988
390.358,0.994
390.388,0.989
390.418,0.981
390.448,0.993
390.478,0.996
390.508,0.965
390.538,0.986
390.568,0.990
390.598,0.994
390.628,0.992
390.658,0.996
390.688,0.981
390.718,0.984
390.748,0.993
390.778,0.987
390.808,0.980
390.838,0.984
390.868,0.984
390.898,0.984
390.928,0.994
390.958,0.991
390.988,0.991
391.018,0.986
391.048,0.981
391.078,0.987
391.108,0.987
391.138,0.996
391.168,0.981
391.198,0.970
391.228,0.982
391.258,0.980
391.288,0.985
391.318,0.994
391.348,0.984
391.378,0.984
391.408,0.995
391.438,0.986
391.468,0.987
391.498,0.987
391.528,0.980
391.558,0.990
391.588,0.989
391.618,0.986
391.648,0.984
391.678,0.992
391.708,0.983
391.738,0.982
391.768,0.986
391.798,0.992
391.828,0.993
391.858,0.987
391.888,0.978
391.918,0.984
391.948,0.988
391.978,0.986
392.008,0.989
392.038,0.984
392.068,0.981
392.098,0.987
392.128,0.986
392.158,0.983
392.188,0.988
392.218,0.986
392.248,0.990
392.278,0.988
392.308,0.985
392.338,0.979
392.368,0.988
392.398,0.991
392.428,0.984
392.458,0.988
392.488,0.983
392.518,0.982
392.548,0.996
392.578,0.992
392.608,0.980
392.638,0.979
392.668,0.987
392.698,0.987
392.728,0.988
392.758,0.987
392.788,0.979
392.818,0.993
392.848,0.986
392.878,0.979
392.908,0.984
392.938,0.986
392.968,0.982
392.998,0.980
393.028,0.984
393.058,0.987
393.088,0.987
393.118,0.991
393.148,0.989
393.178,0.986
393.208,0.981
393.238,0.983
393.268,0.975
393.298,0.991
393.328,0.985
393.358,0.979
393.388,0.981
393.418,0.985
393.448,0.987
393.478,0.985
393.508,0.984
393.538,0.981
393.568,0.992
393.598,0.985
393.628,0.979
393.658,0.992
393.688,0.991
393.718,0.983
393.748,0.983
393.778,0.991
393.808,0.981
393.838,0.980
393.868,0.992
393.898,0.989
393.928,0.987
393.958,0.989
393.988,0.983
394.018,0.976
394.048,0.995
394.078,0.989
394.108,0.974
394.138,0.982
394.168,0.989
394.198,0.981
394.228,0.984
394.258,0.984
394.288,0.992
394.318,0.983
394.348,0.980
394.378,0.979
394.408,0.984
394.438,0.986
394.468,0.982
394.498,0.979
394.528,0.987
394.558,0.979
394.588,0.986
394.618,0.992
394.648,0.985
394.678,0.978
394.708,0.984
394.738,0.979
394.768,0.981
394.798,0.992
394.828,0.985
394.858,0.981
394.888,0.981
394.918,0.979
394.948,0.988
394.978,0.984
395.008,0.983
395.038,0.989
395.068,0.982
395.098,0.983
395.128,0.984
395.158,0.984
395.188,0.982
395.218,0.984
395.248,0.983
395.278,0.986
395.308,0.982
395.338,0.990
395.368,0.985
395.398,0.984
395.428,0.985
395.458,0.983
395.488,0.998
395.518,0.984
395.548,0.980
395.578,0.983
395.608,0.980
395.638,0.988
395.668,0.983
395.698,0.982
395.728,0.989
395.758,0.988
395.788,0.981
395.818,0.985
395.848,0.986
395.878,0.986
395.908,0.983
395.938,0.982
395.968,0.991
395.998,0.992
396.028,0.983
396.058,0.980
396.088,0.984
396.118,0.993
396.148,0.995
396.178,0.993
396.208,0.972
396.238,0.975
396.268,0.980
396.298,0.986
396.328,0.988
396.358,0.986
396.388,0.983
396.418,0.988
396.448,0.984
396.478,0.981
396.508,0.987
396.538,0.986
396.568,0.984
396.598,0.982
396.628,0.985
396.658,0.987
396.688,0.983
396.718,0.982
396.748,0.986
396.778,0.974
396.808,0.977
396.838,0.992
396.868,0.987
396.898,0.979
396.928,0.977
396.958,0.978
396.988,0.975
397.018,0.984
397.048,0.984
397.078,0.971
397.108,0.985
397.138,0.989
397.168,0.976
397.198,0.955
397.228,1.024
397.258,1.004
397.288,0.947
397.318,0.991
397.348,1.009
397.378,0.963
397.408,0.972
397.438,0.984
397.468,0.973
397.498,0.984
397.528,0.993
397.558,0.979
397.588,0.985
397.618,0.985
397.648,0.966
397.678,0.984
397.708,0.990
397.738,0.963
397.768,0.986
397.798,0.987
397.828,0.963
397.858,0.957
397.888,0.991
397.918,0.979
397.948,0.978
397.978,0.986
398.008,0.968
398.038,0.985
398.068,0.981
398.098,0.968
398.128,0.972
398.158,0.970
398.188,0.962
398.218,0.997
398.248,0.979
398.278,0.960
398.308,0.967
398.338,0.981
398.368,0.980
398.398,0.983
398.428,0.974
398.458,0.971
398.488,0.976
398.518,0.966
398.548,0.975
398.578,0.981
398.608,0.979
398.638,0.969
398.668,0.981
398.698,0.971
398.728,0.973
398.758,0.978
398.788,0.975
398.818,0.976
398.848,0.971
398.878,0.978
398.908,0.987
398.938,0.968
398.968,0.973
398.998,0.977
399.028,0.970
399.058,0.974
399.088,0.980
399.118,0.979
399.148,0.976
399.178,0.971
399.208,0.970
399.238,0.975
399.268,0.978
399.298,0.978
399.328,0.978
399.358,0.971
399.388,0.976
399.418,0.977
399.448,0.978
399.478,0.976
399.508,0.977
399.538,0.977
399.568,0.973
399.598,0.977
399.628,0.992
399.658,0.980
399.688,0.971
399.718,0.974
399.748,0.974
399.778,0.975
399.808,0.979
399.838,0.977
399.868,0.980
399.898,0.978
399.928,0.974
399.958,0.973
399.988,0.980
400.018,0.976
400.048,0.977
400.078,0.972
400.108,0.977
400.138,0.977
400.168,0.973
400.198,0.978
400.228,0.982
400.258,0.982
400.288,0.973
400.318,0.965
400.348,0.986
400.378,0.988
400.408,0.965
400.438,0.969
400.468,0.976
400.498,0.977
400.528,0.977
400.558,0.978
400.588,0.975
400.618,0.979
400.648,0.972
400.678,0.978
400.708,0.978
400.738,0.976
400.768,0.980
400.798,0.974
400.828,0.978
400.858,0.979
400.888,0.980
400.918,0.979
400.948,0.982
400.978,0.973
401.008,0.977
401.038,0.980
401.068,0.980
401.098,0.986
401.128,0.975
401.158,0.970
401.188,0.970
401.218,0.985
401.248,0.985
401.278,0.979
401.308,0.978
401.338,0.979
401.368,0.970
401.398,0.977
401.428,0.985
401.458,0.984
401.488,0.975
401.518,0.979
401.548,0.978
401.578,0.981
401.608,0.979
401.638,0.978
401.668,0.978
401.698,0.973
401.728,0.979
401.758,0.979
401.788,0.988
401.818,0.981
401.848,0.971
401.878,0.973
401.908,0.980
401.938,0.979
401.968,0.986
401.998,0.982
402.028,0.983
402.058,0.977
402.088,0.969
402.118,0.976
402.148,0.983
402.178,0.976
402.208,0.979
402.238,0.983
402.268,0.981
402.298,0.983
402.328,0.979
402.358,0.979
402.388,0.983
402.418,0.985
402.448,0.978
402.478,0.977
402.508,0.987
402.538,0.977
402.568,0.975
402.598,0.975
402.628,0.980
402.658,0.976
402.688,0.986
402.718,0.982
402.748,0.980
402.778,0.977
402.808,0.977
402.838,0.980
402.868,0.983
402.898,0.980
402.928,0.979
402.958,0.982
402.988,0.979
403.018,0.977
403.048,0.980
403.078,0.980
403.108,0.980
403.138,0.977
403.168,0.974
403.198,0.983
403.228,0.994
403.258,0.974
403.288,0.975
403.318,0.980
403.348,0.978
403.378,0.979
403.408,0.981
403.438,0.978
403.468,0.982
403.498,0.975
403.528,0.985
403.558,0.982
403.588,0.977
403.618,0.975
403.648,0.979
403.678,0.985
403.708,0.976
403.738,0.982
403.768,0.982
403.798,0.982
403.828,0.981
403.858,0.978
403.888,0.978
403.918,0.987
403.948,0.980
403.978,0.975
404.008,0.973
404.038,0.978
404.068,0.978
404.098,0.986
404.128,0.977
404.158,0.980
404.188,0.979
404.218,0.976
404.248,0.979
404.278,0.983
404.308,0.978
404.338,0.979
404.368,0.981
404.398,0.979
404.428,0.984
404.458,0.983
404.488,0.980
404.518,0.980
404.548,0.978
404.578,0.977
404.608,0.988
404.638,0.985
404.668,0.969
404.698,0.978
404.728,0.979
404.758,0.978
404.788,0.982
404.818,0.979
404.848,0.979
404.878,0.976
404.908,0.977
404.938,0.979
404.968,0.982
404.998,0.980
405.028,0.981
405.058,0.980
405.088,0.976
405.118,0.980
405.148,0.975
405.178,0.982
405.208,0.985
405.238,0.980
405.268,0.979
405.298,0.992
405.328,0.993
405.358,0.973
405.388,0.973
405.418,0.978
405.448,0.977
405.478,0.976
405.508,0.979
405.538,0.982
405.568,0.985
405.598,0.977
405.628,0.974
405.658,0.985
405.688,0.984
405.718,0.981
405.748,0.976
405.778,0.978
405.808,0.979
405.838,0.981
405.868,0.981
405.898,0.975
405.928,0.988
405.958,0.982
405.988,0.985
406.018,0.983
406.048,0.975
406.078,0.967
406.108,0.982
406.138,0.984
406.168,0.981
406.198,0.984
406.228,0.984
406.258,0.983
406.288,0.976
406.318,0.979
