df_hash,22ZHK4.4549PD
171.953,715
171.978,814
172.003,851
172.028,848
172.053,845
172.078,858
172.103,876
172.128,873
172.153,839
172.178,786
172.203,727
172.228,667
172.253,601
172.278,522
172.303,434
172.328,347
172.353,265
172.378,185
172.403,100
172.428,7
172.453,-85
172.478,-170
172.503,-250
172.528,-343
172.553,-457
172.578,-567
172.603,-614
172.628,-542
172.653,-349
172.678,-98
172.703,122
172.728,270
172.753,366
172.778,463
172.803,585
172.828,700
172.853,765
172.878,771
172.903,753
172.928,750
172.953,765
172.978,768
173.003,738
173.028,682
173.053,626
173.078,577
173.103,520
173.128,444
173.153,358
173.178,287
173.203,233
173.228,174
173.253,91
173.278,-8
173.303,-96
173.328,-167
173.353,-247
173.378,-361
173.403,-488
173.428,-553
173.453,-493
173.478,-313
173.503,-88
173.528,100
173.553,225
173.578,315
173.603,406
173.628,502
173.653,577
173.678,613
173.703,620
173.728,626
173.753,642
173.778,663
173.803,671
173.828,656
173.853,620
173.878,569
173.903,512
173.928,454
173.953,392
173.978,321
174.003,235
174.028,146
174.053,64
174.078,-9
174.103,-93
174.128,-205
174.153,-326
174.178,-399
174.203,-368
174.228,-229
174.253,-39
174.278,126
174.303,236
174.328,308
174.353,378
174.378,459
174.403,528
174.428,558
174.453,553
174.478,537
174.503,531
174.528,532
174.553,521
174.578,486
174.603,429
174.628,369
174.653,315
174.678,263
174.703,199
174.728,119
174.753,35
174.778,-34
174.803,-87
174.828,-143
174.853,-227
174.878,-326
174.903,-387
174.928,-346
174.953,-183
174.978,53
175.003,285
175.028,463
175.053,594
175.078,710
175.103,826
175.128,918
175.153,953
175.178,927
175.203,869
175.228,812
175.253,769
175.278,728
175.303,670
175.328,591
175.353,500
175.378,409
175.403,324
175.428,236
175.453,136
175.478,23
175.503,-90
175.528,-190
175.553,-276
175.578,-374
175.603,-503
175.628,-640
175.653,-715
175.678,-665
175.703,-487
175.728,-254
175.753,-50
175.778,98
175.803,229
175.828,383
175.853,556
175.878,697
175.903,770
175.928,785
175.953,783
175.978,789
176.003,793
176.028,773
176.053,729
176.078,672
176.103,607
176.128,526
176.153,423
176.178,309
176.203,203
176.228,105
176.253,4
176.278,-110
176.303,-230
176.328,-331
176.353,-399
176.378,-426
176.403,-400
176.428,-300
176.453,-123
176.478,93
176.503,288
176.528,415
176.553,480
176.578,527
176.603,592
176.628,674
176.653,744
176.678,783
176.703,797
176.728,801
176.753,802
176.778,790
176.803,753
176.828,690
176.853,608
176.878,522
176.903,436
176.928,349
176.953,255
176.978,154
177.003,53
177.028,-33
177.053,-108
177.078,-190
177.103,-300
177.128,-431
177.153,-527
177.178,-521
177.203,-388
177.228,-172
177.253,40
177.278,194
177.303,294
177.328,383
177.353,484
177.378,578
177.403,631
177.428,636
177.453,621
177.478,618
177.503,627
177.528,624
177.553,589
177.578,531
177.603,472
177.628,422
177.653,366
177.678,287
177.703,186
177.728,86
177.753,4
177.778,-66
177.803,-156
177.828,-281
177.853,-411
177.878,-485
177.903,-453
177.928,-317
177.953,-135
177.978,25
178.003,135
178.028,214
178.053,296
178.078,384
178.103,449
178.128,462
178.153,430
178.178,387
178.203,364
178.228,358
178.253,342
178.278,304
178.303,257
178.328,222
178.353,203
178.378,185
178.403,159
178.428,133
178.453,117
178.478,100
178.503,47
178.528,-51
178.553,-154
178.578,-182
178.603,-89
178.628,94
178.653,291
178.678,437
178.703,536
178.728,631
178.753,745
178.778,855
178.803,917
178.828,916
178.853,884
178.878,854
178.903,834
178.928,803
178.953,749
178.978,683
179.003,624
179.028,574
179.053,513
179.078,431
179.103,340
179.128,258
179.153,179
179.178,79
179.203,-39
179.228,-129
179.253,-127
179.278,-15
179.303,149
179.328,283
179.353,348
179.378,376
179.403,420
179.428,489
179.453,542
179.478,536
179.503,479
179.528,421
179.553,396
179.578,391
179.603,363
179.628,291
179.653,196
179.678,108
179.703,31
179.728,-57
179.753,-167
179.778,-277
179.803,-355
179.828,-406
179.853,-470
179.878,-575
179.903,-684
179.928,-715
179.953,-608
179.978,-387
180.003,-140
180.028,54
180.053,189
180.078,308
180.103,444
180.128,575
180.153,654
180.178,665
180.203,640
180.228,628
180.253,642
180.278,657
180.303,639
180.328,584
180.353,511
180.378,442
180.403,381
180.428,323
180.453,265
180.478,207
180.503,139
180.528,54
180.553,-44
180.578,-136
180.603,-198
180.628,-225
180.653,-230
180.678,-220
180.703,-198
180.728,-176
180.753,-185
180.778,-251
180.803,-350
180.828,-408
180.853,-347
180.878,-156
180.903,91
180.928,302
180.953,435
180.978,525
181.003,622
181.028,737
181.053,838
181.078,893
181.103,914
181.128,933
181.153,968
181.178,1003
181.203,1013
181.228,995
181.253,966
181.278,939
181.303,916
181.328,891
181.353,866
181.378,840
181.403,802
181.428,745
181.453,672
181.478,608
181.503,570
181.528,546
181.553,508
181.578,443
181.603,366
181.628,286
181.653,176
181.678,-9
181.703,-269
181.728,-518
181.753,-634
181.778,-563
181.803,-369
181.828,-183
181.853,-89
181.878,-68
181.903,-43
181.928,28
181.953,119
181.978,181
182.003,201
182.028,215
182.053,256
182.078,318
182.103,365
182.128,378
182.153,368
182.178,357
182.203,346
182.228,324
182.253,285
182.278,241
182.303,204
182.328,167
182.353,114
182.378,46
182.403,-18
182.428,-69
182.453,-116
182.478,-180
182.503,-259
182.528,-334
182.553,-396
182.578,-466
182.603,-567
182.628,-671
182.653,-695
182.678,-561
182.703,-280
182.728,47
182.753,309
182.778,468
182.803,569
182.828,673
182.853,792
182.878,887
182.903,933
182.928,943
182.953,958
182.978,991
183.003,1025
183.028,1036
183.053,1023
183.078,1003
183.103,986
183.128,965
183.153,932
183.178,894
183.203,860
183.228,828
183.253,783
183.278,719
183.303,647
183.328,578
183.353,510
183.378,432
183.403,346
183.428,266
183.453,196
183.478,116
183.503,4
183.528,-112
183.553,-152
183.578,-38
183.603,230
183.628,564
183.653,848
183.678,1027
183.703,1125
183.728,1199
183.753,1276
183.778,1339
183.803,1360
183.828,1336
183.853,1287
183.878,1227
183.903,1160
183.928,1077
183.953,969
183.978,834
184.003,670
184.028,480
184.053,270
184.078,43
184.103,-203
184.128,-474
184.153,-767
184.178,-1069
184.203,-1363
184.228,-1650
184.253,-1931
184.278,-2200
184.303,-2439
184.328,-2639
184.353,-2819
184.378,-2999
184.403,-3150
184.428,-3177
184.453,-2979
184.478,-2540
184.503,-1969
184.528,-1432
184.553,-1035
184.578,-759
184.603,-510
184.628,-216
184.653,116
184.678,432
184.703,697
184.728,930
184.753,1176
184.778,1452
184.803,1732
184.828,1974
184.853,2155
184.878,2283
184.903,2376
184.928,2444
184.953,2478
184.978,2463
185.003,2392
185.028,2275
185.053,2131
185.078,1971
185.103,1785
185.128,1549
185.153,1261
185.178,964
185.203,749
185.228,698
185.253,816
185.278,1012
185.303,1150
185.328,1146
185.353,1015
185.378,842
185.403,701
185.428,605
185.453,518
185.478,417
185.503,319
185.528,247
185.553,184
185.578,80
185.603,-97
185.628,-317
185.653,-508
185.678,-625
185.703,-691
185.728,-763
185.753,-870
185.778,-992
185.803,-1101
185.828,-1203
185.853,-1321
185.878,-1443
185.903,-1497
185.928,-1412
185.953,-1194
185.978,-932
186.003,-719
186.028,-574
186.053,-446
186.078,-284
186.103,-100
186.128,52
186.153,147
186.178,208
186.203,271
186.228,338
186.253,383
186.278,393
186.303,390
186.328,400
186.353,412
186.378,388
186.403,308
186.428,201
186.453,106
186.478,31
186.503,-47
186.528,-135
186.553,-180
186.578,-115
186.603,79
186.628,345
186.653,596
186.678,786
186.703,929
186.728,1064
186.753,1208
186.778,1349
186.803,1467
186.828,1556
186.853,1619
186.878,1672
186.903,1737
186.928,1835
186.953,1971
186.978,2117
187.003,2244
187.028,2347
187.053,2436
187.078,2482
187.103,2387
187.128,2041
187.153,1441
187.178,743
187.203,184
187.228,-91
187.253,-122
187.278,-72
187.303,-80
187.328,-175
187.353,-306
187.378,-440
187.403,-592
187.428,-778
187.453,-967
187.478,-1093
187.503,-1120
187.528,-1081
187.553,-1048
187.578,-1076
187.603,-1165
187.628,-1273
187.653,-1357
187.678,-1395
187.703,-1396
187.728,-1386
187.753,-1379
187.778,-1350
187.803,-1235
187.828,-972
187.853,-568
187.878,-110
187.903,288
187.928,564
187.953,731
187.978,833
188.003,880
188.028,840
188.053,698
188.078,496
188.103,317
188.128,212
188.153,166
188.178,121
188.203,42
188.228,-57
188.253,-144
188.278,-208
188.303,-278
188.328,-388
188.353,-541
188.378,-694
188.403,-778
188.428,-736
188.453,-551
188.478,-259
188.503,63
188.528,343
188.553,545
188.578,689
188.603,809
188.628,913
188.653,977
188.678,980
188.703,936
188.728,888
188.753,860
188.778,829
188.803,753
188.828,627
188.853,493
188.878,399
188.903,340
188.928,255
188.953,106
188.978,-67
189.003,-163
189.028,-102
189.053,95
189.078,329
189.103,505
189.128,602
189.153,659
189.178,717
189.203,773
189.228,796
189.253,770
189.278,717
189.303,666
189.328,630
189.353,599
189.378,559
189.403,503
189.428,433
189.453,350
189.478,264
189.503,184
189.528,107
189.553,16
189.578,-110
189.603,-253
189.628,-342
189.653,-298
189.678,-99
189.703,187
189.728,455
189.753,636
189.778,744
189.803,830
189.828,926
189.853,1009
189.878,1043
189.903,1021
189.928,975
189.953,935
189.978,901
190.003,843
190.028,739
190.053,595
190.078,439
190.103,292
190.128,153
190.153,14
190.178,-127
190.203,-265
190.228,-395
190.253,-535
190.278,-707
190.303,-907
190.328,-1079
190.353,-1139
190.378,-1022
190.403,-744
190.428,-392
190.453,-65
190.478,182
190.503,367
190.528,528
190.553,680
190.578,800
190.603,861
190.628,866
190.653,848
190.678,836
190.703,836
190.728,827
190.753,794
190.778,735
190.803,661
190.828,581
190.853,496
190.878,401
190.903,286
190.928,150
190.953,8
190.978,-125
191.003,-251
191.028,-394
191.053,-572
191.078,-756
191.103,-861
191.128,-797
191.153,-550
191.178,-212
191.203,87
191.228,279
191.253,391
191.278,489
191.303,599
191.328,682
191.353,690
191.378,631
191.403,559
191.428,522
191.453,516
191.478,511
191.503,486
191.528,451
191.553,418
191.578,387
191.603,344
191.628,288
191.653,224
191.678,154
191.703,74
191.728,-12
191.753,-91
191.778,-155
191.803,-229
191.828,-343
191.853,-482
191.878,-558
191.903,-473
191.928,-210
191.953,134
191.978,428
192.003,604
192.028,695
192.053,771
192.078,859
192.103,928
192.128,946
192.153,930
192.178,919
192.203,931
192.228,943
192.253,923
192.278,873
192.303,809
192.328,738
192.353,648
192.378,529
192.403,398
192.428,281
192.453,180
192.478,78
192.503,-33
192.528,-136
192.553,-216
192.578,-292
192.603,-407
192.628,-562
192.653,-681
192.678,-657
192.703,-448
192.728,-128
192.753,169
192.778,353
192.803,427
192.828,457
192.853,490
192.878,526
192.903,541
192.928,528
192.953,507
192.978,502
193.003,508
193.028,508
193.053,481
193.078,426
193.103,361
193.128,301
193.153,250
193.178,196
193.203,122
193.228,26
193.253,-70
193.278,-147
193.303,-210
193.328,-294
193.353,-415
193.378,-527
193.403,-536
193.428,-374
193.453,-75
193.478,243
193.503,470
193.528,580
193.553,629
193.578,680
193.603,739
193.628,770
193.653,757
193.678,725
193.703,708
193.728,704
193.753,687
193.778,635
193.803,561
193.828,487
193.853,423
193.878,353
193.903,270
193.928,175
193.953,76
193.978,-26
194.003,-135
194.028,-240
194.053,-332
194.078,-425
194.103,-545
194.128,-686
194.153,-775
194.178,-713
194.203,-460
194.228,-90
194.253,258
194.278,494
194.303,626
194.328,728
194.353,843
194.378,953
194.403,1018
194.428,1038
194.453,1045
194.478,1069
194.503,1100
194.528,1110
194.553,1087
194.578,1042
194.603,986
194.628,919
194.653,841
194.678,756
194.703,658
194.728,523
194.753,321
194.778,60
194.803,-207
194.828,-430
194.853,-604
194.878,-761
194.903,-900
194.928,-955
194.953,-843
194.978,-561
195.003,-210
195.028,74
195.053,235
195.078,317
195.103,394
195.128,486
195.153,559
195.178,587
195.203,586
195.228,600
195.253,640
195.278,677
195.303,682
195.328,658
195.353,625
195.378,590
195.403,539
195.428,466
195.453,386
195.478,315
195.503,247
195.528,161
195.553,55
195.578,-42
195.603,-115
195.628,-190
195.653,-309
195.678,-460
195.703,-550
195.728,-473
195.753,-214
195.778,121
195.803,393
195.828,535
195.853,587
195.878,622
195.903,668
195.928,690
195.953,658
195.978,591
196.003,530
196.028,494
196.053,459
196.078,394
196.103,294
196.128,183
196.153,76
196.178,-24
196.203,-128
196.228,-237
196.253,-348
196.278,-465
196.303,-590
196.328,-714
196.353,-826
196.378,-930
196.403,-1056
196.428,-1207
196.453,-1321
196.478,-1281
196.503,-1007
196.528,-535
196.553,-6
196.578,439
196.603,764
196.628,1019
196.653,1259
196.678,1475
196.703,1611
196.728,1650
196.753,1636
196.778,1630
196.803,1648
196.828,1649
196.853,1589
196.878,1469
196.903,1322
196.928,1174
196.953,1024
196.978,870
197.003,728
197.028,612
197.053,506
197.078,374
197.103,201
197.128,20
197.153,-120
197.178,-216
197.203,-317
197.228,-462
197.253,-612
197.278,-663
197.303,-539
197.328,-271
197.353,18
197.378,217
197.403,304
197.428,335
197.453,363
197.478,389
197.503,382
197.528,335
197.553,281
197.578,255
197.603,252
197.628,235
197.653,182
197.678,112
197.703,58
197.728,27
197.753,-1
197.778,-46
197.803,-89
197.828,-98
197.853,-67
197.878,-30
197.903,-18
197.928,-28
197.953,-29
197.978,-8
198.003,2
198.028,-38
198.053,-123
198.078,-183
198.103,-146
198.128,2
198.153,204
198.178,384
198.203,506
198.228,585
198.253,644
198.278,683
198.303,694
198.328,681
198.353,669
198.378,680
198.403,707
198.428,729
198.453,731
198.478,714
198.503,688
198.528,653
198.553,598
198.578,515
198.603,408
198.628,293
198.653,186
198.678,99
198.703,35
198.728,-13
198.753,-64
198.778,-130
198.803,-203
198.828,-269
198.853,-327
198.878,-400
198.903,-500
198.928,-586
198.953,-577
198.978,-408
199.003,-107
199.028,216
199.053,457
199.078,590
199.103,679
199.128,789
199.153,916
199.178,1005
199.203,1015
199.228,966
199.253,907
199.278,861
199.303,810
199.328,727
199.353,614
199.378,499
199.403,396
199.428,295
199.453,175
199.478,39
199.503,-96
199.528,-217
199.553,-323
199.578,-416
199.603,-489
199.628,-534
199.653,-556
199.678,-572
199.703,-585
199.728,-586
199.753,-571
199.778,-562
199.803,-582
199.828,-611
199.853,-582
199.878,-425
199.903,-146
199.928,167
199.953,419
199.978,578
200.003,693
200.028,819
200.053,960
200.078,1069
200.103,1115
200.128,1117
200.153,1122
200.178,1153
200.203,1187
200.228,1190
200.253,1157
200.278,1106
200.303,1052
200.328,991
200.353,907
200.378,802
200.403,688
200.428,576
200.453,461
200.478,341
200.503,225
200.528,127
200.553,42
200.578,-48
200.603,-153
200.628,-258
200.653,-343
200.678,-415
200.703,-501
200.728,-608
200.753,-682
200.778,-640
200.803,-445
200.828,-152
200.853,125
200.878,309
200.903,405
200.928,477
200.953,569
200.978,664
201.003,725
201.028,742
201.053,745
201.078,762
201.103,785
201.128,784
201.153,748
201.178,694
201.203,643
201.228,590
201.253,514
201.278,409
201.303,293
201.328,188
201.353,89
201.378,-21
201.403,-147
201.428,-272
201.453,-384
201.478,-501
201.503,-646
201.528,-810
201.553,-953
201.578,-1054
201.603,-1149
201.628,-1295
201.653,-1492
201.678,-1639
201.703,-1600
201.728,-1317
201.753,-858
201.778,-354
201.803,111
201.828,530
201.853,924
201.878,1271
201.903,1514
201.928,1626
201.953,1645
201.978,1644
202.003,1660
202.028,1667
202.053,1619
202.078,1499
202.103,1336
202.128,1170
202.153,1028
202.178,915
202.203,828
202.228,760
202.253,699
202.278,627
202.303,537
202.328,432
202.353,322
202.378,214
202.403,107
202.428,0
202.453,-111
202.478,-235
202.503,-381
202.528,-529
202.553,-623
202.578,-603
202.603,-459
202.628,-254
202.653,-74
202.678,39
202.703,116
202.728,213
202.753,344
202.778,475
202.803,563
202.828,604
202.853,627
202.878,653
202.903,676
202.928,679
202.953,661
202.978,636
203.003,614
203.028,587
203.053,545
203.078,487
203.103,417
203.128,332
203.153,224
203.178,104
203.203,2
203.228,-59
203.253,-97
203.278,-153
203.303,-252
203.328,-373
203.353,-476
203.378,-549
203.403,-620
203.428,-710
203.453,-782
203.478,-758
203.503,-594
203.528,-329
203.553,-59
203.578,142
203.603,279
203.628,403
203.653,542
203.678,679
203.703,774
203.728,816
203.753,832
203.778,855
203.803,889
203.828,912
203.853,907
203.878,876
203.903,833
203.928,788
203.953,735
203.978,670
204.003,596
204.028,524
204.053,458
204.078,392
204.103,318
204.128,235
204.153,155
204.178,86
204.203,23
204.228,-48
204.253,-138
204.278,-235
204.303,-321
204.328,-393
204.353,-470
204.378,-574
204.403,-690
204.428,-757
204.453,-701
204.478,-498
204.503,-205
204.528,77
204.553,283
204.578,418
204.603,538
204.628,681
204.653,829
204.678,936
204.703,979
204.728,978
204.753,970
204.778,967
204.803,950
204.828,898
204.853,815
204.878,726
204.903,649
204.928,582
204.953,514
204.978,445
205.003,386
205.028,341
205.053,297
205.078,241
205.103,175
205.128,112
205.153,56
205.178,-3
205.203,-80
205.228,-167
205.253,-243
205.278,-302
205.303,-367
205.328,-465
205.353,-580
205.378,-642
205.403,-580
205.428,-386
205.453,-128
205.478,98
205.503,245
205.528,338
205.553,431
205.578,545
205.603,653
205.628,717
205.653,731
205.678,724
205.703,726
205.728,739
205.753,740
205.778,716
205.803,674
205.828,633
205.853,603
205.878,573
205.903,531
205.928,477
205.953,419
205.978,364
206.003,307
206.028,241
206.053,169
206.078,99
206.103,32
206.128,-40
206.153,-128
206.178,-226
206.203,-315
206.228,-385
206.253,-450
206.278,-540
206.303,-654
206.328,-746
206.353,-744
206.378,-608
206.403,-369
206.428,-109
206.453,93
206.478,228
206.503,338
206.528,472
206.553,631
206.578,772
206.603,855
206.628,882
206.653,890
206.678,912
206.703,946
206.728,964
206.753,947
206.778,905
206.803,858
206.828,816
206.853,767
206.878,697
206.903,613
206.928,533
206.953,467
206.978,407
207.003,334
207.028,248
207.053,160
207.078,80
207.103,0
207.128,-94
207.153,-202
207.178,-303
207.203,-382
207.228,-456
207.253,-555
207.278,-679
207.303,-772
207.328,-756
207.353,-595
207.378,-340
207.403,-85
207.428,103
207.453,234
207.478,363
207.503,523
207.528,692
207.553,819
207.578,878
207.603,889
207.628,893
207.653,907
207.678,919
207.703,910
207.728,882
207.753,846
207.778,813
207.803,773
207.828,718
207.853,649
207.878,581
207.903,520
207.928,461
207.953,389
207.978,305
208.003,223
208.028,152
208.053,86
208.078,2
208.103,-108
208.128,-232
208.153,-346
208.178,-449
208.203,-563
208.228,-703
208.253,-840
208.278,-903
208.303,-825
208.328,-608
208.353,-327
208.378,-80
208.403,87
208.428,206
208.453,336
208.478,501
208.503,668
208.528,788
208.553,846
208.578,872
208.603,905
208.628,949
208.653,980
208.678,972
208.703,931
