df_hash,22ZHK4.KQAWQ2
357.746,0.997
357.776,0.993
357.806,0.993
357.836,0.998
357.866,0.994
357.896,0.992
357.926,0.991
357.956,0.989
357.986,0.988
358.016,0.991
358.046,0.998
358.076,0.995
358.106,0.995
358.136,0.995
358.166,0.994
358.196,0.989
358.226,0.995
358.256,0.990
358.286,0.994
358.316,0.999
358.346,0.995
358.376,0.995
358.406,0.993
358.436,0.994
358.466,0.989
358.496,0.992
358.526,0.994
358.556,0.989
358.586,0.992
358.616,0.995
358.646,0.991
358.676,0.998
358.706,0.992
358.736,0.988
358.766,0.998
358.796,0.991
358.826,0.994
358.856,0.992
358.886,0.995
358.916,0.992
358.946,0.990
358.976,0.992
359.006,0.998
359.036,0.990
359.066,0.992
359.096,0.997
359.126,0.998
359.156,0.991
359.186,0.988
359.216,0.996
359.246,0.989
359.276,0.995
359.306,1.002
359.336,1.014
359.366,1.038
359.396,1.025
359.426,0.987
359.456,0.958
359.486,0.980
359.516,0.989
359.546,0.970
359.576,0.981
359.606,1.007
359.636,0.976
359.666,0.989
359.696,0.995
359.726,0.977
359.756,0.983
359.786,0.980
359.816,0.995
359.846,1.007
359.876,1.013
359.906,0.968
359.936,0.995
359.966,0.998
359.996,0.988
360.026,0.996
360.056,0.990
360.086,0.994
360.116,0.980
360.146,0.987
360.176,0.993
360.206,0.988
360.236,0.988
360.266,0.993
360.296,1.001
360.326,0.998
360.356,0.998
360.386,1.000
360.416,0.996
360.446,0.995
360.476,0.986
360.506,0.993
360.536,1.001
360.566,0.973
360.596,0.995
360.626,1.006
360.656,0.984
360.686,0.985
360.716,1.012
360.746,1.008
360.776,0.999
360.806,1.003
360.836,0.979
360.866,0.960
360.896,0.974
360.926,0.984
360.956,0.999
360.986,1.001
361.016,1.013
361.046,0.989
361.076,0.949
361.106,1.010
361.136,1.001
361.166,0.995
361.196,0.992
361.226,0.989
361.256,0.999
361.286,0.993
361.316,0.986
361.346,0.995
361.376,0.981
361.406,0.985
361.436,0.985
361.466,1.014
361.496,1.014
361.526,0.989
361.556,0.990
361.586,1.010
361.616,0.991
361.646,0.984
361.676,0.990
361.706,0.991
361.736,0.993
361.766,0.983
361.796,0.990
361.826,0.989
361.856,0.992
361.886,1.017
361.916,1.010
361.946,0.989
361.976,0.995
362.006,0.988
362.036,0.986
362.066,0.986
362.096,0.996
362.126,0.995
362.156,0.986
362.186,0.991
362.216,0.995
362.246,0.999
362.276,0.988
362.306,0.989
362.336,0.987
362.366,0.992
362.396,0.986
362.426,0.986
362.456,0.993
362.486,0.995
362.516,0.992
362.546,0.993
362.576,0.992
362.606,1.000
362.636,1.002
362.666,0.993
362.696,0.983
362.726,0.986
362.756,0.987
362.786,0.970
362.816,0.980
362.846,0.977
362.876,0.989
362.906,0.997
362.936,1.012
362.966,0.992
362.996,1.000
363.026,1.007
363.056,0.983
363.086,0.973
363.116,0.974
363.146,0.998
363.176,1.001
363.206,1.001
363.236,0.982
363.266,0.993
363.296,0.998
363.326,0.994
363.356,0.983
363.386,0.982
363.416,0.986
363.446,0.989
363.476,0.992
363.506,0.985
363.536,0.990
363.566,0.988
363.596,0.988
363.626,0.985
363.656,0.988
363.686,0.986
363.716,0.988
363.746,0.993
363.776,0.992
363.806,0.992
363.836,0.991
363.866,0.986
363.896,0.982
363.926,0.986
363.956,0.988
363.986,0.993
364.016,0.989
364.046,0.994
364.076,0.989
364.106,0.990
364.136,0.990
364.166,0.990
364.196,0.988
364.226,0.989
364.256,0.990
364.286,0.983
364.316,0.989
364.346,0.992
364.376,0.987
364.406,0.993
364.436,0.990
364.466,0.992
364.496,0.986
364.526,0.988
364.556,0.989
364.586,0.994
364.616,0.989
364.646,0.985
364.676,0.990
364.706,0.990
364.736,0.992
364.766,0.986
364.796,0.992
364.826,0.993
364.856,0.989
364.886,0.985
364.916,0.989
364.946,0.988
364.976,0.991
365.006,0.989
365.036,0.989
365.066,0.987
365.096,0.993
365.126,0.987
365.156,0.993
365.186,0.990
365.216,0.987
365.246,0.992
365.276,0.990
365.306,0.990
365.336,0.987
365.366,0.989
365.396,0.987
365.426,0.994
365.456,0.987
365.486,0.986
365.516,0.993
365.546,0.990
365.576,0.987
365.606,0.989
365.636,0.986
365.666,0.990
365.696,0.989
365.726,0.989
365.756,0.988
365.786,0.993
365.816,0.994
365.846,0.990
365.876,0.991
365.906,0.993
365.936,0.989
365.966,0.985
365.996,0.987
366.026,0.993
366.056,0.983
366.086,0.987
366.116,0.997
366.146,0.993
366.176,0.989
366.206,0.994
366.236,0.994
366.266,0.988
366.296,0.984
366.326,0.990
366.356,0.990
366.386,0.990
366.416,0.990
366.446,0.993
366.476,0.988
366.506,0.988
366.536,0.987
366.566,0.993
366.596,0.994
366.626,0.987
366.656,0.988
366.686,0.991
366.716,0.984
366.746,0.988
366.776,0.991
366.806,0.991
366.836,0.990
366.866,0.996
366.896,1.003
366.926,1.008
366.956,0.988
366.986,0.981
367.016,0.984
367.046,0.983
367.076,0.995
367.106,0.981
367.136,0.985
367.166,0.989
367.196,0.969
367.226,0.967
367.256,0.981
367.286,0.988
367.316,0.983
367.346,0.999
367.376,1.008
367.406,1.006
367.436,1.013
367.466,1.054
367.496,1.033
367.526,1.021
367.556,1.013
367.586,1.019
367.616,1.021
367.646,0.996
367.676,1.013
367.706,0.998
367.736,0.974
367.766,0.967
367.796,0.979
367.826,0.989
367.856,0.949
367.886,0.945
367.916,0.953
367.946,0.951
367.976,0.950
368.006,0.973
368.036,0.965
368.066,0.947
368.096,0.971
368.126,0.962
368.156,0.957
368.186,0.942
368.216,0.941
368.246,0.957
368.276,0.838
368.306,1.122
368.336,1.325
368.366,1.216
368.396,1.102
368.426,1.023
368.456,1.052
368.486,1.102
368.516,1.076
368.546,1.048
368.576,1.088
368.606,1.091
368.636,1.131
368.666,1.134
368.696,1.112
368.726,1.043
368.756,1.004
368.786,1.062
368.816,1.104
368.846,1.178
368.876,1.196
368.906,1.194
368.936,1.147
368.966,1.074
368.996,1.014
369.026,0.961
369.056,0.895
369.086,0.923
369.116,0.917
369.146,0.911
369.176,0.877
369.206,0.900
369.236,0.983
369.266,0.951
369.296,0.947
369.326,1.000
369.356,0.940
369.386,0.941
369.416,1.095
369.446,1.067
369.476,1.039
369.506,1.084
369.536,1.033
369.566,0.942
369.596,0.930
369.626,0.940
369.656,0.942
369.686,0.956
369.716,0.969
369.746,0.970
369.776,0.991
369.806,0.996
369.836,0.936
369.866,0.947
369.896,1.000
369.926,0.960
369.956,0.963
369.986,0.972
370.016,1.087
370.046,1.006
370.076,0.938
370.106,0.949
370.136,0.971
370.166,0.949
370.196,0.965
370.226,0.976
370.256,0.980
370.286,0.902
370.316,0.967
370.346,0.990
370.376,0.963
370.406,1.005
370.436,1.068
370.466,1.021
370.496,1.007
370.526,0.982
370.556,0.908
370.586,0.908
370.616,0.998
370.646,1.006
370.676,1.039
370.706,1.047
370.736,1.033
370.766,1.029
370.796,1.061
370.826,1.108
370.856,1.062
370.886,1.063
370.916,1.083
370.946,0.979
370.976,0.888
371.006,0.886
371.036,0.885
371.066,0.885
371.096,0.854
371.126,0.773
371.156,1.085
371.186,1.152
371.216,1.030
371.246,0.975
371.276,1.053
371.306,1.056
371.336,1.050
371.366,1.038
371.396,1.028
371.426,1.022
371.456,1.002
371.486,0.991
371.516,0.985
371.546,1.008
371.576,0.994
371.606,0.979
371.636,0.990
371.666,0.988
371.696,0.988
371.726,0.985
371.756,0.993
371.786,1.006
371.816,1.006
371.846,1.022
371.876,1.090
371.906,1.068
371.936,1.080
371.966,1.006
371.996,1.014
372.026,1.016
372.056,0.976
372.086,0.924
372.116,0.914
372.146,0.948
372.176,0.980
372.206,0.995
372.236,0.980
372.266,0.977
372.296,0.988
372.326,1.001
372.356,1.002
372.386,0.994
372.416,0.950
372.446,0.985
372.476,1.006
372.506,0.998
372.536,0.969
372.566,0.997
372.596,1.017
372.626,1.006
372.656,0.981
372.686,0.980
372.716,0.978
372.746,0.974
372.776,1.005
372.806,1.020
372.836,1.014
372.866,0.971
372.896,1.001
372.926,1.037
372.956,1.033
372.986,1.014
373.016,0.986
373.046,1.007
373.076,0.969
373.106,0.968
373.136,0.981
373.166,0.989
373.196,0.963
373.226,0.973
373.256,1.005
373.286,1.004
373.316,1.033
373.346,1.020
373.376,1.008
373.406,1.029
373.436,1.000
373.466,0.994
373.496,0.986
373.526,0.997
373.556,1.017
373.586,1.002
373.616,0.991
373.646,1.010
373.676,1.022
373.706,0.994
373.736,1.021
373.766,1.020
373.796,0.979
373.826,0.985
373.856,0.985
373.886,0.991
373.916,1.010
373.946,1.018
373.976,0.977
374.006,0.966
374.036,0.995
374.066,0.996
374.096,0.987
374.126,1.004
374.156,1.002
374.186,0.966
374.216,0.986
374.246,0.996
374.276,1.018
374.306,1.006
374.336,1.020
374.366,1.022
374.396,1.001
374.426,1.018
374.456,1.004
374.486,0.978
374.516,0.999
374.546,0.990
374.576,0.986
374.606,0.985
374.636,1.007
374.666,1.012
374.696,1.016
374.726,1.004
374.756,1.004
374.786,0.990
374.816,1.019
374.846,1.018
374.876,0.997
374.906,1.001
374.936,0.993
374.966,1.021
374.996,1.049
375.026,1.035
375.056,1.045
375.086,1.041
375.116,1.024
375.146,1.028
375.176,1.029
375.206,1.049
375.236,1.036
375.266,1.023
375.296,1.021
375.326,1.023
375.356,1.013
375.386,1.017
375.416,1.040
375.446,1.029
375.476,1.026
375.506,1.041
375.536,1.046
375.566,1.043
375.596,1.051
375.626,1.055
375.656,1.050
375.686,1.065
375.716,1.061
375.746,1.032
375.776,1.024
375.806,1.027
375.836,1.016
375.866,1.010
375.896,1.014
375.926,1.031
375.956,1.030
375.986,1.025
376.016,1.029
376.046,1.032
376.076,1.049
376.106,1.026
376.136,1.028
376.166,1.049
376.196,1.025
376.226,1.026
376.256,1.022
376.286,0.992
376.316,1.006
376.346,1.001
376.376,0.997
376.406,0.986
376.436,1.004
376.466,1.010
376.496,1.002
376.526,1.002
376.556,1.006
376.586,1.015
376.616,0.989
376.646,1.000
376.676,1.019
376.706,1.019
376.736,1.021
376.766,1.025
376.796,1.035
376.826,1.001
376.856,1.003
376.886,1.015
376.916,1.024
376.946,1.000
376.976,1.021
377.006,1.027
377.036,1.037
377.066,1.029
377.096,1.077
377.126,1.012
377.156,0.987
377.186,1.011
377.216,1.041
377.246,1.037
377.276,1.021
377.306,1.007
377.336,1.064
377.366,1.000
377.396,1.029
377.426,1.024
377.456,1.005
377.486,1.021
377.516,1.053
377.546,1.035
377.576,1.022
377.606,1.020
377.636,1.032
377.666,1.028
377.696,1.021
377.726,1.024
377.756,1.030
377.786,1.031
377.816,1.018
377.846,1.018
377.876,1.017
377.906,1.014
377.936,1.019
377.966,1.020
377.996,1.012
378.026,1.017
378.056,1.017
378.086,1.016
378.116,1.022
378.146,1.029
378.176,1.021
378.206,1.018
378.236,1.024
378.266,1.046
378.296,1.029
378.326,1.028
378.356,1.055
378.386,1.068
378.416,1.045
378.446,1.059
378.476,1.066
378.506,1.052
378.536,1.044
378.566,1.050
378.596,1.053
378.626,1.056
378.656,1.059
378.686,1.049
378.716,1.042
378.746,1.043
378.776,1.041
378.806,1.047
378.836,1.050
378.866,1.044
378.896,1.025
378.926,1.040
378.956,1.052
378.986,1.044
379.016,1.062
379.046,1.066
379.076,1.050
379.106,1.033
379.136,1.053
379.166,1.060
379.196,1.032
379.226,1.037
379.256,1.046
379.286,1.048
379.316,1.065
379.346,1.068
379.376,1.052
379.406,1.061
379.436,1.069
379.466,1.070
379.496,1.053
379.526,1.054
379.556,1.059
379.586,1.052
379.616,1.054
379.646,1.047
379.676,1.057
379.706,1.069
379.736,1.046
379.766,1.044
379.796,1.045
379.826,1.049
379.856,1.034
379.886,1.035
379.916,1.035
379.946,1.043
379.976,1.026
380.006,1.021
380.036,1.030
380.066,1.021
380.096,1.018
380.126,1.045
380.156,1.042
380.186,1.028
380.216,1.034
380.246,1.035
380.276,1.034
380.306,1.051
380.336,1.063
380.366,1.055
380.396,1.042
380.426,1.060
380.456,1.058
380.486,1.044
380.516,1.075
380.546,1.106
380.576,1.095
380.606,1.062
380.636,1.068
380.666,1.064
380.696,1.051
380.726,1.058
380.756,1.079
380.786,1.078
380.816,1.066
380.846,1.078
380.876,1.078
380.906,1.068
380.936,1.072
380.966,1.066
380.996,1.049
381.026,1.042
381.056,1.039
381.086,1.021
381.116,1.019
381.146,1.021
381.176,1.035
381.206,1.040
381.236,1.040
381.266,1.043
381.296,1.046
381.326,1.037
381.356,1.042
381.386,1.044
381.416,1.040
381.446,1.027
381.476,1.053
381.506,1.061
381.536,1.049
381.566,1.052
381.596,1.064
381.626,1.061
381.656,1.060
381.686,1.071
381.716,1.072
381.746,1.062
381.776,1.053
381.806,1.065
381.836,1.066
381.866,1.051
381.896,1.041
381.926,1.055
381.956,1.058
381.986,1.053
382.016,1.050
382.046,1.050
382.076,1.056
382.106,1.058
382.136,1.054
382.166,1.045
382.196,1.058
382.226,1.058
382.256,1.052
382.286,1.060
382.316,1.068
382.346,1.062
382.376,1.059
382.406,1.059
382.436,1.057
382.466,1.063
382.496,1.057
382.526,1.062
382.556,1.053
382.586,1.053
382.616,1.056
382.646,1.059
382.676,1.066
382.706,1.057
382.736,1.060
382.766,1.060
382.796,1.060
382.826,1.057
382.856,1.055
382.886,1.055
382.916,1.063
382.946,1.058
382.976,1.053
383.006,1.056
383.036,1.051
383.066,1.060
383.096,1.067
383.126,1.058
383.156,1.055
383.186,1.052
383.216,1.054
383.246,1.051
383.276,1.058
383.306,1.059
383.336,1.056
383.366,1.052
383.396,1.059
383.426,1.061
383.456,1.057
383.486,1.052
383.516,1.060
383.546,1.064
383.576,1.065
383.606,1.069
383.636,1.056
383.666,1.051
383.696,1.069
383.726,1.070
383.756,1.059
383.786,1.064
383.816,1.062
383.846,1.059
383.876,1.058
383.906,1.063
383.936,1.059
383.966,1.052
383.996,1.063
384.026,1.064
384.056,1.056
384.086,1.063
384.116,1.066
384.146,1.062
384.176,1.061
384.206,1.055
384.236,1.053
384.266,1.051
384.296,1.065
384.326,1.063
384.356,1.057
384.386,1.058
384.416,1.058
384.446,1.053
384.476,1.053
384.506,1.060
384.536,1.056
384.566,1.049
384.596,1.062
384.626,1.056
384.656,1.041
384.686,1.053
384.716,1.062
384.746,1.046
384.776,1.047
384.806,1.061
384.836,1.043
384.866,1.060
384.896,1.059
384.926,1.066
384.956,1.070
384.986,1.082
385.016,1.079
385.046,1.063
385.076,1.053
385.106,1.058
385.136,1.065
385.166,1.062
385.196,1.059
385.226,1.057
385.256,1.063
385.286,1.059
385.316,1.056
385.346,1.054
385.376,1.055
385.406,1.056
385.436,1.063
385.466,1.065
385.496,1.066
385.526,1.064
385.556,1.055
385.586,1.066
385.616,1.073
385.646,1.063
385.676,1.062
385.706,1.063
385.736,1.062
385.766,1.061
385.796,1.063
385.826,1.066
385.856,1.067
385.886,1.060
385.916,1.055
385.946,1.056
385.976,1.071
386.006,1.058
386.036,1.050
386.066,1.061
386.096,1.071
386.126,1.067
386.156,1.063
386.186,1.067
386.216,1.063
386.246,1.063
386.276,1.067
386.306,1.062
386.336,1.059
386.366,1.065
386.396,1.069
386.426,1.064
386.456,1.060
386.486,1.060
386.516,1.062
386.546,1.062
386.576,1.058
386.606,1.061
386.636,1.063
386.666,1.055
386.696,1.055
386.726,1.070
386.756,1.062
386.786,1.051
386.816,1.063
386.846,1.066
386.876,1.058
386.906,1.062
386.936,1.064
386.966,1.064
386.996,1.059
387.026,1.059
387.056,1.065
387.086,1.060
387.116,1.067
387.146,1.070
387.176,1.068
387.206,1.057
387.236,1.056
387.266,1.066
387.296,1.059
387.326,1.057
387.356,1.058
387.386,1.062
387.416,1.060
387.446,1.067
387.476,1.065
387.506,1.057
387.536,1.059
387.566,1.065
387.596,1.057
387.626,1.053
387.656,1.062
387.686,1.062
387.716,1.064
387.746,1.057
387.776,1.061
387.806,1.062
387.836,1.064
387.866,1.056
387.896,1.056
387.926,1.063
387.956,1.059
387.986,1.055
388.016,1.064
388.046,1.068
388.076,1.062
388.106,1.056
388.136,1.060
388.166,1.064
388.196,1.065
388.226,1.061
388.256,1.057
388.286,1.058
388.316,1.054
388.346,1.061
388.376,1.059
388.406,1.056
388.436,1.062
388.466,1.061
388.496,1.059
388.526,1.058
388.556,1.062
388.586,1.061
388.616,1.058
388.646,1.054
388.676,1.063
388.706,1.063
388.736,1.057
388.766,1.061
388.796,1.059
388.826,1.055
388.856,1.058
388.886,1.058
388.916,1.060
388.946,1.058
388.976,1.062
389.006,1.062
389.036,1.053
389.066,1.054
389.096,1.059
389.126,1.060
389.156,1.060
389.186,1.064
389.216,1.059
389.246,1.056
389.276,1.061
389.306,1.054
389.336,1.059
389.366,1.064
389.396,1.064
389.426,1.054
389.456,1.052
389.486,1.054
389.516,1.065
389.546,1.053
389.576,1.059
389.606,1.066
389.636,1.059
389.666,1.055
389.696,1.062
389.726,1.058
389.756,1.061
389.786,1.062
389.816,1.063
389.846,1.061
389.876,1.060
389.906,1.050
389.936,1.054
389.966,1.056
389.996,1.063
390.026,1.057
390.056,1.057
390.086,1.055
390.116,1.057
390.146,1.060
390.176,1.059
390.206,1.056
390.236,1.051
390.266,1.062
390.296,1.063
390.326,1.061
390.356,1.086
390.386,1.081
390.416,1.062
390.446,1.076
390.476,1.146
390.506,1.116
390.536,1.130
390.566,1.092
390.596,0.808
390.626,0.729
390.656,1.127
390.686,1.543
390.716,1.314
390.746,0.903
390.776,0.812
390.806,1.020
390.836,1.152
390.866,1.124
390.896,1.049
390.926,0.991
390.956,1.015
390.986,1.071
391.016,1.048
391.046,1.028
391.076,1.033
391.106,1.031
391.136,1.036
391.166,1.071
391.196,1.060
391.226,1.002
391.256,1.000
391.286,1.014
391.316,1.024
391.346,1.018
391.376,1.031
391.406,1.037
391.436,1.005
391.466,1.010
391.496,1.021
391.526,1.024
391.556,1.018
391.586,1.025
391.616,1.029
391.646,1.021
391.676,1.024
391.706,1.027
391.736,1.031
391.766,1.028
391.796,1.038
391.826,1.047
391.856,1.036
391.886,1.014
391.916,1.006
391.946,0.996
391.976,1.022
392.006,1.069
392.036,1.046
392.066,0.983
392.096,1.002
392.126,1.046
392.156,1.040
392.186,1.053
392.216,1.060
392.246,1.035
392.276,1.043
392.306,1.033
392.336,1.010
392.366,1.000
392.396,1.037
392.426,1.044
392.456,1.018
392.486,1.027
392.516,1.043
392.546,1.032
392.576,1.057
392.606,1.062
392.636,1.056
392.666,1.055
392.696,1.051
392.726,1.045
392.756,1.048
392.786,1.058
392.816,1.059
392.846,1.059
392.876,1.058
392.906,1.059
392.936,1.053
392.966,1.052
392.996,1.050
393.026,1.049
393.056,1.040
393.086,1.057
393.116,1.061
393.146,1.060
393.176,1.059
393.206,1.049
393.236,1.059
393.266,1.060
393.296,1.061
393.326,1.060
393.356,1.059
393.386,1.058
393.416,1.062
393.446,1.059
393.476,1.053
393.506,1.059
393.536,1.060
393.566,1.057
393.596,1.056
393.626,1.058
393.656,1.053
393.686,1.060
393.716,1.057
393.746,1.057
393.776,1.056
393.806,1.052
393.836,1.056
393.866,1.064
393.896,1.056
393.926,1.066
393.956,1.060
393.986,1.052
394.016,1.048
394.046,1.060
394.076,1.056
394.106,1.050
394.136,1.059
394.166,1.054
394.196,1.056
394.226,1.053
394.256,1.054
394.286,1.060
394.316,1.054
394.346,1.049
394.376,1.056
394.406,1.060
394.436,1.057
394.466,1.057
394.496,1.057
394.526,1.057
394.556,1.058
394.586,1.055
394.616,1.056
394.646,1.054
394.676,1.059
394.706,1.060
394.736,1.051
394.766,1.062
394.796,1.057
394.826,1.053
394.856,1.057
394.886,1.061
394.916,1.052
394.946,1.060
394.976,1.059
395.006,1.062
395.036,1.060
395.066,1.056
395.096,1.054
395.126,1.066
395.156,1.065
395.186,1.056
395.216,1.059
395.246,1.052
395.276,1.054
395.306,1.049
395.336,1.055
395.366,1.059
395.396,1.051
395.426,1.052
395.456,1.056
395.486,1.062
395.516,1.059
395.546,1.059
395.576,1.061
395.606,1.058
395.636,1.051
395.666,1.057
395.696,1.048
395.726,1.052
395.756,1.058
395.786,1.059
395.816,1.054
395.846,1.063
395.876,1.058
395.906,1.061
395.936,1.061
395.966,1.060
395.996,1.062
396.026,1.061
396.056,1.056
396.086,1.057
396.116,1.062
396.146,1.057
396.176,1.057
396.206,1.048
396.236,1.061
396.266,1.061
396.296,1.060
396.326,1.051
396.356,1.056
396.386,1.069
396.416,1.052
396.446,1.049
396.476,1.060
396.506,1.069
396.536,1.063
396.566,1.059
396.596,1.062
396.626,1.061
396.656,1.059
396.686,1.050
396.716,1.060
396.746,1.061
396.776,1.051
396.806,1.059
396.836,1.063
396.866,1.061
396.896,1.060
396.926,1.062
396.956,1.063
396.986,1.066
397.016,1.058
397.046,1.055
397.076,1.057
397.106,1.063
397.136,1.052
397.166,1.055
397.196,1.064
397.226,1.058
397.256,1.059
397.286,1.062
397.316,1.054
397.346,1.054
397.376,1.062
397.406,1.059
397.436,1.052
397.466,1.062
397.496,1.062
397.526,1.059
397.556,1.062
397.586,1.060
397.616,1.055
397.646,1.053
397.676,1.041
397.706,1.052
397.736,1.067
397.766,1.062
397.796,1.057
397.826,1.054
397.856,1.060
397.886,1.062
397.916,1.055
397.946,1.058
397.976,1.060
398.006,1.062
398.036,1.062
398.066,1.069
398.096,1.060
398.126,1.060
398.156,1.055
398.186,1.063
398.216,1.067
398.246,1.059
398.276,1.057
398.306,1.067
398.336,1.062
398.366,1.055
398.396,1.062
398.426,1.065
398.456,1.062
398.486,1.059
398.516,1.059
398.546,1.059
398.576,1.065
398.606,1.055
398.636,1.053
398.666,1.057
398.696,1.058
398.726,1.056
398.756,1.051
398.786,1.057
398.816,1.062
398.846,1.062
398.876,1.061
398.906,1.068
398.936,1.059
398.966,1.048
398.996,1.062
399.026,1.064
399.056,1.061
399.086,1.060
399.116,1.055
399.146,1.060
399.176,1.065
399.206,1.066
399.236,1.057
399.266,1.058
399.296,1.058
399.326,1.057
399.356,1.056
399.386,1.060
399.416,1.067
399.446,1.059
399.476,1.057
399.506,1.062
399.536,1.062
399.566,1.058
399.596,1.059
399.626,1.057
399.656,1.063
399.686,1.058
399.716,1.053
399.746,1.062
399.776,1.062
399.806,1.059
399.836,1.063
399.866,1.062
399.896,1.054
399.926,1.055
399.956,1.062
399.986,1.055
400.016,1.054
400.046,1.062
400.076,1.062
400.106,1.060
400.136,1.056
400.166,1.060
400.196,1.064
400.226,1.057
400.256,1.061
400.286,1.063
400.316,1.059
400.346,1.060
400.376,1.058
400.406,1.059
400.436,1.061
400.466,1.064
400.496,1.062
400.526,1.054
400.556,1.057
400.586,1.067
400.616,1.062
400.646,1.053
400.676,1.052
400.706,1.060
400.736,1.063
400.766,1.061
400.796,1.058
400.826,1.062
400.856,1.062
400.886,1.062
400.916,1.061
400.946,1.059
400.976,1.062
401.006,1.062
401.036,1.063
401.066,1.062
401.096,1.061
401.126,1.063
401.156,1.068
401.186,1.069
401.216,1.065
401.246,1.078
401.276,1.107
401.306,1.107
401.336,1.170
401.366,1.169
401.396,1.079
401.426,1.045
401.456,1.018
401.486,1.017
401.516,1.048
401.546,1.042
401.576,1.028
401.606,1.027
401.636,1.049
401.666,1.044
401.696,1.033
401.726,1.031
401.756,1.031
