df_hash,22ZHK4.1R5J5W
375.715,1.012
375.745,1.027
375.775,1.015
375.805,1.003
375.835,0.997
375.865,1.000
375.895,1.011
375.925,1.004
375.955,0.984
375.985,1.017
376.015,0.999
376.045,1.014
376.075,1.015
376.105,1.019
376.135,1.012
376.165,1.006
376.195,1.001
376.225,0.992
376.255,0.995
376.285,1.004
376.315,1.013
376.345,1.011
376.375,1.006
376.405,1.013
376.435,1.017
376.465,1.014
376.495,1.009
376.525,1.013
376.555,1.007
376.585,1.007
376.615,1.002
376.645,0.999
376.675,1.006
376.705,1.007
376.735,1.010
376.765,1.009
376.795,1.015
376.825,1.011
376.855,1.007
376.885,1.010
376.915,1.011
376.945,1.004
376.975,1.000
377.005,1.011
377.035,1.007
377.065,1.009
377.095,1.006
377.125,1.005
377.155,1.013
377.185,1.009
377.215,1.012
377.245,1.014
377.275,1.007
377.305,1.009
377.335,1.004
377.365,1.005
377.395,1.005
377.425,1.007
377.455,1.007
377.485,1.007
377.515,1.005
377.545,1.003
377.575,0.999
377.605,1.003
377.635,1.016
377.665,1.010
377.695,1.015
377.725,1.026
377.755,1.005
377.785,0.982
377.815,0.992
377.845,1.003
377.875,1.016
377.905,1.014
377.935,1.012
377.965,1.006
377.995,1.007
378.025,1.002
378.055,1.000
378.085,1.009
378.115,1.012
378.145,1.022
378.175,1.017
378.205,1.009
378.235,1.004
378.265,1.004
378.295,1.008
378.325,1.005
378.355,1.006
378.385,1.010
378.415,1.018
378.445,1.023
378.475,1.016
378.505,1.008
378.535,0.998
378.565,1.008
378.595,1.010
378.625,1.010
378.655,1.011
378.685,1.011
378.715,1.004
378.745,1.007
378.775,1.013
378.805,1.000
378.835,1.011
378.865,1.010
378.895,1.012
378.925,1.017
378.955,1.014
378.985,1.021
379.015,1.010
379.045,1.009
379.075,1.000
379.105,1.001
379.135,1.008
379.165,1.013
379.195,1.026
379.225,1.017
379.255,1.015
379.285,1.015
379.315,1.019
379.345,1.003
379.375,1.004
379.405,1.023
379.435,1.017
379.465,1.011
379.495,1.008
379.525,1.013
379.555,1.017
379.585,1.008
379.615,1.017
379.645,1.008
379.675,1.001
379.705,1.005
379.735,1.007
379.765,0.998
379.795,0.997
379.825,0.995
379.855,1.000
379.885,1.004
379.915,1.006
379.945,1.003
379.975,1.024
380.005,1.009
380.035,1.012
380.065,1.008
380.095,1.008
380.125,1.021
380.155,1.033
380.185,1.049
380.215,1.056
380.245,1.031
380.275,0.999
380.305,1.007
380.335,0.996
380.365,0.981
380.395,0.976
380.425,1.001
380.455,1.006
380.485,0.987
380.515,0.988
380.545,0.998
380.575,1.009
380.605,0.998
380.635,0.998
380.665,0.981
380.695,0.976
380.725,0.962
380.755,0.985
380.785,1.005
380.815,0.982
380.845,0.950
380.875,0.971
380.905,1.015
380.935,1.021
380.965,1.016
380.995,1.035
381.025,1.037
381.055,1.034
381.085,1.026
381.115,1.030
381.145,1.014
381.175,1.022
381.205,1.035
381.235,1.028
381.265,1.013
381.295,1.019
381.325,1.024
381.355,1.005
381.385,1.000
381.415,1.007
381.445,1.019
381.475,1.022
381.505,1.026
381.535,1.015
381.565,1.012
381.595,1.020
381.625,1.011
381.655,1.002
381.685,1.003
381.715,1.003
381.745,0.981
381.775,0.998
381.805,0.983
381.835,0.982
381.865,0.985
381.895,1.052
381.925,1.043
381.955,1.019
381.985,1.006
382.015,1.013
382.045,1.009
382.075,1.010
382.105,1.041
382.135,1.019
382.165,1.013
382.195,0.951
382.225,0.930
382.255,0.939
382.285,0.924
382.315,0.955
382.345,1.000
382.375,1.021
382.405,1.005
382.435,1.014
382.465,1.017
382.495,1.016
382.525,1.012
382.555,0.972
382.585,0.962
382.615,1.005
382.645,1.037
382.675,1.018
382.705,1.018
382.735,1.013
382.765,1.007
382.795,1.007
382.825,0.994
382.855,1.022
382.885,1.013
382.915,1.009
382.945,1.007
382.975,1.006
383.005,1.003
383.035,1.009
383.065,1.003
383.095,1.001
383.125,1.005
383.155,1.000
383.185,1.005
383.215,1.008
383.245,1.018
383.275,1.009
383.305,1.009
383.335,1.006
383.365,1.007
383.395,1.013
383.425,1.014
383.455,1.002
383.485,1.007
383.515,1.013
383.545,0.999
383.575,1.011
383.605,1.020
383.635,1.016
383.665,1.017
383.695,1.009
383.725,1.014
383.755,1.010
383.785,1.012
383.815,1.008
383.845,1.011
383.875,1.011
383.905,1.010
383.935,1.013
383.965,1.002
383.995,1.018
384.025,1.007
384.055,1.002
384.085,1.006
384.115,0.998
384.145,1.007
384.175,1.010
384.205,1.010
384.235,1.011
384.265,1.006
384.295,1.008
384.325,1.005
384.355,1.021
384.385,1.005
384.415,1.020
384.445,1.027
384.475,1.018
384.505,1.007
384.535,1.013
384.565,0.999
384.595,0.995
384.625,0.998
384.655,1.001
384.685,1.021
384.715,1.013
384.745,1.007
384.775,1.004
384.805,1.001
384.835,0.996
384.865,1.006
384.895,1.015
384.925,1.017
384.955,1.012
384.985,1.003
385.015,1.000
385.045,1.005
385.075,1.000
385.105,1.005
385.135,1.009
385.165,1.013
385.195,1.011
385.225,1.003
385.255,1.004
385.285,1.010
385.315,1.000
385.345,1.004
385.375,1.010
385.405,1.004
385.435,1.005
385.465,1.001
385.495,0.987
385.525,0.973
385.555,1.022
385.585,1.028
385.615,1.026
385.645,1.016
385.675,1.005
385.705,0.989
385.735,0.991
385.765,0.993
385.795,0.960
385.825,0.906
385.855,0.941
385.885,1.009
385.915,1.075
385.945,1.070
385.975,1.094
386.005,1.073
386.035,1.027
386.065,0.964
386.095,0.935
386.125,0.928
386.155,0.948
386.185,0.963
386.215,1.019
386.245,1.062
386.275,1.048
386.305,1.011
386.335,0.992
386.365,1.002
386.395,1.015
386.425,1.008
386.455,1.006
386.485,0.971
386.515,0.983
386.545,0.994
386.575,1.024
386.605,1.019
386.635,1.012
386.665,0.982
386.695,0.969
386.725,0.979
386.755,0.999
386.785,1.013
386.815,1.016
386.845,0.972
386.875,0.988
386.905,1.011
386.935,1.006
386.965,0.984
386.995,1.011
387.025,1.001
387.055,1.009
387.085,0.997
387.115,1.002
387.145,0.999
387.175,0.994
387.205,1.000
387.235,1.002
387.265,0.990
387.295,0.974
387.325,0.986
387.355,0.998
387.385,0.992
387.415,0.978
387.445,0.981
387.475,0.972
387.505,0.962
387.535,0.954
387.565,0.954
387.595,0.960
387.625,1.006
387.655,1.046
387.685,1.062
387.715,1.061
387.745,1.076
387.775,1.076
387.805,1.054
387.835,1.048
387.865,1.041
387.895,1.037
387.925,1.020
387.955,1.017
387.985,1.026
388.015,1.025
388.045,1.021
388.075,1.026
388.105,1.031
388.135,1.027
388.165,1.027
388.195,1.023
388.225,1.017
388.255,1.008
388.285,1.005
388.315,1.006
388.345,1.000
388.375,1.007
388.405,1.017
388.435,1.020
388.465,1.016
388.495,1.009
388.525,1.000
388.555,1.004
388.585,1.006
388.615,1.019
388.645,1.011
388.675,1.003
388.705,0.998
388.735,1.008
388.765,1.002
388.795,0.998
388.825,0.995
388.855,0.993
388.885,1.003
388.915,1.002
388.945,1.001
388.975,1.001
389.005,1.009
389.035,1.001
389.065,1.002
389.095,1.007
389.125,1.009
389.155,1.009
389.185,1.016
389.215,1.009
389.245,1.017
389.275,1.012
389.305,1.012
389.335,1.018
389.365,1.011
389.395,1.012
389.425,1.009
389.455,1.006
389.485,1.009
389.515,1.009
389.545,1.002
389.575,1.007
389.605,1.005
389.635,1.001
389.665,0.999
389.695,1.007
389.725,1.016
389.755,1.010
389.785,1.013
389.815,1.016
389.845,1.016
389.875,1.021
389.905,1.029
389.935,1.023
389.965,1.021
389.995,1.021
390.025,1.010
390.055,1.008
390.085,0.996
390.115,0.994
390.145,0.999
390.175,0.999
390.205,1.004
390.235,1.006
390.265,0.997
390.295,0.985
390.325,0.990
390.355,0.990
390.385,0.997
390.415,1.011
390.445,1.010
390.475,1.006
390.505,1.001
390.535,1.004
390.565,1.002
390.595,1.009
390.625,1.001
390.655,1.002
390.685,1.009
390.715,1.016
390.745,1.017
390.775,1.005
390.805,1.003
390.835,1.004
390.865,1.018
390.895,1.017
390.925,1.018
390.955,1.021
390.985,1.012
391.015,1.011
391.045,1.008
391.075,1.000
391.105,0.991
391.135,0.990
391.165,0.994
391.195,0.996
391.225,0.997
391.255,0.991
391.285,0.995
391.315,0.986
391.345,0.990
391.375,1.002
391.405,1.007
391.435,1.013
391.465,0.999
391.495,1.003
391.525,1.016
391.555,1.022
391.585,1.024
391.615,1.021
391.645,1.012
391.675,1.017
391.705,1.021
391.735,1.040
391.765,1.042
391.795,1.034
391.825,1.032
391.855,1.034
391.885,1.029
391.915,1.026
391.945,1.020
391.975,1.011
392.005,1.005
392.035,1.009
392.065,1.018
392.095,1.019
392.125,1.018
392.155,1.017
392.185,1.014
392.215,1.019
392.245,1.017
392.275,1.018
392.305,1.016
392.335,1.019
392.365,1.020
392.395,1.010
392.425,1.009
392.455,1.008
392.485,1.011
392.515,1.017
392.545,1.015
392.575,1.016
392.605,1.018
392.635,1.018
392.665,1.017
392.695,1.015
392.725,1.017
392.755,1.012
392.785,1.021
392.815,1.019
392.845,1.011
392.875,1.012
392.905,1.015
392.935,1.011
392.965,1.013
392.995,1.009
393.025,1.014
393.055,1.012
393.085,1.010
393.115,1.016
393.145,1.021
393.175,1.013
393.205,1.022
393.235,1.015
393.265,1.020
393.295,1.017
393.325,1.018
393.355,1.013
393.385,1.015
393.415,1.009
393.445,1.005
393.475,1.003
393.505,1.012
393.535,1.017
393.565,1.023
393.595,1.024
393.625,1.020
393.655,1.014
393.685,0.998
393.715,0.992
393.745,0.999
393.775,1.015
393.805,1.070
393.835,1.071
393.865,1.027
393.895,0.985
393.925,0.958
393.955,0.953
393.985,0.985
394.015,1.033
394.045,1.062
394.075,1.072
394.105,1.020
394.135,0.967
394.165,0.951
394.195,0.991
394.225,1.030
394.255,1.055
394.285,1.043
394.315,1.005
394.345,0.996
394.375,0.989
394.405,0.984
394.435,0.996
394.465,1.021
394.495,1.009
394.525,1.016
394.555,1.007
394.585,1.005
394.615,1.022
394.645,1.028
394.675,1.024
394.705,1.015
394.735,1.000
394.765,0.992
394.795,1.008
394.825,1.013
394.855,1.010
394.885,1.022
394.915,1.026
394.945,1.024
394.975,1.012
395.005,1.012
395.035,1.004
395.065,1.010
395.095,1.009
395.125,0.986
395.155,0.979
395.185,0.995
395.215,1.016
395.245,1.038
395.275,1.048
395.305,1.001
395.335,1.027
395.365,0.999
395.395,0.997
395.425,0.951
395.455,0.955
395.485,0.970
395.515,1.013
395.545,1.024
395.575,1.036
395.605,1.016
395.635,1.000
395.665,1.001
395.695,0.983
395.725,0.994
395.755,1.021
395.785,1.009
395.815,1.020
395.845,0.999
395.875,1.001
395.905,1.003
395.935,0.983
395.965,1.019
395.995,1.018
396.025,0.985
396.055,0.988
396.085,0.989
396.115,0.995
396.145,0.992
396.175,1.005
396.205,1.008
396.235,1.007
396.265,1.009
396.295,0.986
396.325,0.991
396.355,0.988
396.385,0.996
396.415,1.012
396.445,1.020
396.475,1.003
396.505,0.992
396.535,0.983
396.565,0.960
396.595,0.938
396.625,0.901
396.655,0.863
396.685,0.799
396.715,0.841
396.745,0.965
396.775,1.017
396.805,1.014
396.835,1.016
396.865,1.027
396.895,1.036
396.925,1.038
396.955,0.979
396.985,1.020
397.015,1.073
397.045,1.073
397.075,1.083
397.105,1.077
397.135,1.068
397.165,1.072
397.195,1.074
397.225,1.089
397.255,1.105
397.285,1.121
397.315,1.121
397.345,1.084
397.375,1.060
397.405,1.055
397.435,1.050
397.465,1.028
397.495,1.017
397.525,1.014
397.555,1.023
397.585,1.022
397.615,1.021
397.645,1.034
397.675,1.037
397.705,1.036
397.735,1.040
397.765,1.073
397.795,1.119
397.825,1.189
397.855,1.225
397.885,1.219
397.915,1.170
397.945,1.158
397.975,1.126
398.005,1.084
398.035,1.071
398.065,1.028
398.095,0.999
398.125,0.963
398.155,0.889
398.185,0.889
398.215,0.896
398.245,0.888
398.275,0.924
398.305,0.940
398.335,0.963
398.365,0.992
398.395,0.979
398.425,0.969
398.455,0.947
398.485,0.941
398.515,0.938
398.545,0.957
398.575,0.983
398.605,0.995
398.635,0.991
398.665,0.995
398.695,1.012
398.725,1.021
398.755,1.030
398.785,1.000
398.815,1.000
398.845,0.991
398.875,1.004
398.905,1.015
398.935,1.006
398.965,1.011
398.995,1.031
399.025,1.033
399.055,1.027
399.085,1.028
399.115,1.026
399.145,1.020
399.175,1.027
399.205,1.021
399.235,1.021
399.265,1.020
399.295,1.030
399.325,1.021
399.355,1.012
399.385,1.013
399.415,1.021
399.445,1.031
399.475,1.021
399.505,1.021
399.535,1.023
399.565,1.022
399.595,1.018
399.625,1.023
399.655,1.024
399.685,1.028
399.715,1.024
399.745,1.023
399.775,1.021
399.805,1.021
399.835,1.020
399.865,1.023
399.895,1.027
399.925,1.025
399.955,1.034
399.985,1.029
400.015,1.022
400.045,1.014
400.075,1.017
400.105,1.029
400.135,1.080
400.165,1.117
400.195,1.093
400.225,1.031
400.255,0.981
400.285,0.953
400.315,0.935
400.345,0.954
400.375,0.979
400.405,1.042
400.435,1.071
400.465,1.066
400.495,1.042
400.525,1.022
400.555,1.012
400.585,1.011
400.615,1.015
400.645,1.028
400.675,1.029
400.705,1.026
400.735,1.032
400.765,1.028
400.795,1.021
400.825,1.013
400.855,1.014
400.885,1.025
400.915,1.025
400.945,1.029
400.975,1.028
401.005,1.028
401.035,1.027
401.065,1.020
401.095,1.013
401.125,1.015
401.155,1.022
401.185,1.025
401.215,1.030
401.245,1.038
401.275,1.035
401.305,1.021
401.335,1.010
401.365,1.000
401.395,0.944
401.425,0.921
401.455,0.988
401.485,1.062
401.515,1.044
401.545,1.104
401.575,1.124
401.605,1.121
401.635,1.074
401.665,1.075
401.695,1.014
401.725,1.003
401.755,1.004
401.785,0.993
401.815,1.016
401.845,1.062
401.875,1.058
401.905,1.030
401.935,1.017
401.965,1.021
401.995,1.038
402.025,1.059
402.055,1.037
402.085,1.035
402.115,1.029
402.145,1.031
402.175,1.041
402.205,1.047
402.235,1.037
402.265,1.034
402.295,1.020
402.325,1.022
402.355,1.027
402.385,1.026
402.415,1.035
402.445,1.046
402.475,1.030
402.505,1.030
402.535,1.025
402.565,1.035
402.595,1.038
402.625,1.034
402.655,1.032
402.685,1.039
402.715,1.031
402.745,1.028
402.775,1.030
402.805,1.039
402.835,1.038
402.865,1.039
402.895,1.041
402.925,1.040
402.955,1.048
402.985,1.034
403.015,1.030
403.045,1.033
403.075,1.038
403.105,1.032
403.135,1.028
403.165,1.035
403.195,1.044
403.225,1.038
403.255,1.037
403.285,1.037
403.315,1.039
403.345,1.035
403.375,1.033
403.405,1.030
403.435,1.037
403.465,1.032
403.495,1.038
403.525,1.035
403.555,1.033
403.585,1.035
403.615,1.039
403.645,1.028
403.675,1.030
403.705,1.035
403.735,1.033
403.765,1.033
403.795,1.023
403.825,1.027
403.855,1.035
403.885,1.037
403.915,1.042
403.945,1.034
403.975,1.029
404.005,1.031
404.035,1.035
404.065,1.031
404.095,1.035
404.125,1.033
404.155,1.035
404.185,1.043
404.215,1.037
404.245,1.033
404.275,1.039
404.305,1.034
404.335,1.030
404.365,1.027
404.395,1.032
404.425,1.037
404.455,1.038
404.485,1.039
404.515,1.042
404.545,1.040
404.575,1.036
404.605,1.029
404.635,1.032
404.665,1.029
404.695,1.038
404.725,1.036
404.755,1.039
404.785,1.035
404.815,1.038
404.845,1.027
404.875,1.043
404.905,1.034
404.935,1.025
404.965,1.037
404.995,1.041
405.025,1.032
405.055,1.048
405.085,1.036
405.115,1.039
405.145,1.044
405.175,1.035
405.205,1.032
405.235,1.030
405.265,1.037
405.295,1.042
405.325,1.033
405.355,1.034
405.385,1.034
405.415,1.035
405.445,1.038
405.475,1.032
405.505,1.043
405.535,1.045
405.565,1.046
405.595,1.044
405.625,1.033
405.655,1.036
405.685,1.028
405.715,1.021
405.745,1.022
405.775,1.037
405.805,1.043
405.835,1.037
405.865,1.039
405.895,1.032
405.925,1.027
405.955,1.035
405.985,1.032
406.015,1.031
406.045,1.034
406.075,1.030
406.105,1.041
406.135,1.037
406.165,1.037
406.195,1.031
406.225,1.037
406.255,1.033
406.285,1.024
406.315,1.030
406.345,1.038
406.375,1.050
406.405,1.043
406.435,1.041
406.465,1.039
406.495,1.029
406.525,1.038
406.555,1.039
406.585,1.028
406.615,1.045
406.645,1.048
406.675,1.045
406.705,1.035
406.735,1.040
406.765,1.043
406.795,1.040
406.825,1.044
406.855,1.040
406.885,1.035
406.915,1.037
406.945,1.036
406.975,1.035
407.005,1.043
407.035,1.041
407.065,1.037
407.095,1.036
407.125,1.036
407.155,1.051
407.185,1.049
407.215,1.042
407.245,1.042
407.275,1.036
407.305,1.032
407.335,1.038
407.365,1.035
407.395,1.039
407.425,1.050
407.455,1.047
407.485,1.040
407.515,1.033
407.545,1.033
407.575,1.034
407.605,1.032
407.635,1.037
407.665,1.043
407.695,1.042
407.725,1.048
407.755,1.051
407.785,1.054
407.815,1.040
407.845,1.033
407.875,1.035
407.905,1.038
407.935,1.048
407.965,1.038
407.995,1.038
408.025,1.045
408.055,1.050
408.085,1.049
408.115,1.043
408.145,1.045
408.175,1.052
408.205,1.044
408.235,1.039
408.265,1.030
408.295,1.025
408.325,1.039
408.355,1.061
408.385,1.074
408.415,1.079
408.445,1.043
408.475,1.026
408.505,1.013
408.535,1.033
408.565,1.035
408.595,1.018
408.625,1.004
408.655,1.013
408.685,1.006
408.715,1.016
408.745,1.014
408.775,1.009
408.805,0.998
408.835,1.000
408.865,1.003
408.895,1.006
408.925,1.006
408.955,1.015
408.985,1.024
409.015,1.016
409.045,1.018
409.075,1.022
409.105,1.024
409.135,1.022
409.165,1.021
409.195,1.021
409.225,1.021
409.255,1.022
409.285,1.021
409.315,1.014
409.345,0.992
409.375,0.985
409.405,0.983
409.435,1.007
409.465,1.017
409.495,1.041
409.525,1.061
409.555,1.050
409.585,1.042
409.615,1.043
409.645,1.046
409.675,1.036
409.705,1.032
409.735,1.036
409.765,1.039
409.795,1.033
409.825,1.029
409.855,1.025
409.885,1.034
409.915,1.032
409.945,1.021
409.975,1.022
410.005,1.030
410.035,1.031
410.065,1.022
410.095,1.027
410.125,1.034
410.155,1.038
410.185,1.031
410.215,1.033
410.245,1.029
410.275,1.030
410.305,1.024
410.335,1.028
410.365,1.034
410.395,1.028
410.425,1.030
410.455,1.035
410.485,1.029
410.515,1.024
410.545,1.029
410.575,1.031
410.605,1.030
410.635,1.031
410.665,1.029
410.695,1.028
410.725,1.032
410.755,1.034
410.785,1.034
410.815,1.023
410.845,1.030
410.875,1.029
410.905,1.033
410.935,1.036
410.965,1.032
410.995,1.025
411.025,1.023
411.055,1.034
411.085,1.034
411.115,1.036
411.145,1.035
411.175,1.036
411.205,1.033
411.235,1.036
411.265,1.024
411.295,1.024
411.325,1.025
411.355,1.029
411.385,1.031
411.415,1.021
411.445,1.033
411.475,1.038
411.505,1.044
411.535,1.036
411.565,1.029
411.595,1.039
411.625,1.038
411.655,1.038
411.685,1.032
411.715,1.036
411.745,1.027
411.775,1.029
411.805,1.033
411.835,1.027
411.865,1.026
411.895,1.039
411.925,1.038
411.955,1.034
411.985,1.034
412.015,1.028
412.045,1.029
412.075,1.034
412.105,1.032
412.135,1.037
412.165,1.037
412.195,1.043
412.225,1.031
412.255,1.024
412.285,1.047
412.315,1.051
412.345,1.037
412.375,1.041
412.405,1.024
412.435,1.021
412.465,1.028
412.495,1.038
412.525,1.028
412.555,1.015
412.585,1.012
412.615,1.021
412.645,1.018
412.675,1.015
412.705,1.007
412.735,1.011
412.765,1.013
412.795,1.016
412.825,1.020
412.855,1.022
412.885,1.034
412.915,1.036
412.945,1.026
412.975,1.031
413.005,1.034
413.035,1.034
413.065,1.038
413.095,1.027
413.125,1.018
413.155,1.034
413.185,1.059
413.215,1.056
413.245,1.046
413.275,1.034
413.305,1.052
413.335,1.036
413.365,1.004
413.395,1.002
413.425,0.996
413.455,0.995
413.485,1.017
413.515,1.024
413.545,1.029
413.575,1.026
413.605,1.028
413.635,0.991
413.665,1.000
413.695,0.988
413.725,0.971
413.755,0.970
413.785,0.965
413.815,0.969
413.845,0.991
413.875,0.997
413.905,0.982
413.935,0.963
413.965,0.982
413.995,0.996
414.025,1.001
414.055,0.985
414.085,1.000
414.115,0.983
414.145,0.962
414.175,0.952
414.205,0.971
414.235,1.007
414.265,0.976
414.295,0.979
414.325,0.990
414.355,0.970
414.385,1.004
414.415,0.986
414.445,0.982
414.475,0.985
414.505,0.976
414.535,0.977
414.565,0.969
414.595,0.985
414.625,1.002
414.655,0.973
414.685,0.979
414.715,0.993
414.745,0.999
414.775,0.995
414.805,1.010
414.835,0.993
414.865,0.991
414.895,0.986
414.925,0.995
414.955,0.992
414.985,0.991
415.015,0.979
415.045,0.994
415.075,1.023
415.105,0.986
415.135,0.993
415.165,0.974
415.195,1.054
415.225,1.048
415.255,1.034
415.285,1.002
415.315,0.993
415.345,0.971
415.375,0.989
415.405,1.008
415.435,0.989
415.465,0.964
415.495,1.000
415.525,1.027
415.555,1.022
415.585,1.011
415.615,1.003
415.645,1.000
415.675,1.007
415.705,1.005
415.735,1.018
415.765,1.013
415.795,1.002
415.825,1.011
415.855,1.015
415.885,1.029
415.915,1.030
415.945,1.016
415.975,1.021
416.005,1.018
416.035,0.984
416.065,0.981
416.095,0.970
416.125,0.948
416.155,0.974
416.185,1.008
416.215,0.974
416.245,0.940
416.275,0.964
416.305,0.957
416.335,0.976
416.365,1.004
416.395,1.025
416.425,1.005
416.455,0.995
416.485,1.003
416.515,1.015
416.545,0.994
416.575,0.968
416.605,0.963
416.635,0.966
416.665,0.980
416.695,0.982
416.725,0.965
416.755,0.976
416.785,0.997
416.815,0.993
416.845,0.977
416.875,0.978
416.905,0.989
416.935,0.986
416.965,0.977
416.995,0.967
417.025,0.976
417.055,0.997
417.085,1.009
417.115,1.014
417.145,1.010
417.175,1.000
417.205,1.007
417.235,1.016
417.265,1.197
417.295,0.995
417.325,1.005
417.355,1.004
417.385,1.121
417.415,1.021
417.445,1.023
417.475,1.037
417.505,1.004
417.535,0.992
417.565,0.993
417.595,0.993
417.625,0.973
417.655,0.986
417.685,0.980
417.715,0.972
417.745,0.968
417.775,0.959
417.805,0.968
417.835,0.979
417.865,1.008
417.895,1.016
417.925,1.008
417.955,1.021
417.985,1.007
418.015,0.980
418.045,0.969
418.075,0.980
418.105,0.984
418.135,0.987
418.165,0.988
418.195,1.002
418.225,1.074
418.255,1.069
418.285,1.048
418.315,1.031
418.345,0.980
418.375,0.969
418.405,0.952
418.435,0.960
418.465,0.983
418.495,0.993
418.525,1.007
418.555,0.981
418.585,0.957
418.615,0.977
418.645,0.960
418.675,0.954
418.705,0.954
418.735,0.977
418.765,0.990
418.795,0.991
418.825,0.998
418.855,1.002
418.885,0.987
418.915,0.978
418.945,0.955
418.975,0.944
419.005,0.924
419.035,0.899
419.065,0.924
419.095,1.021
419.125,1.117
419.155,1.104
419.185,1.063
419.215,1.018
419.245,1.015
419.275,0.972
419.305,0.963
419.335,0.938
419.365,0.923
419.395,0.957
419.425,1.011
419.455,1.004
419.485,1.005
419.515,0.986
419.545,1.003
419.575,0.948
419.605,0.921
419.635,0.931
419.665,0.955
419.695,0.991
419.725,1.021
419.755,0.998
419.785,0.994
419.815,0.980
419.845,1.000
419.875,0.979
419.905,0.956
419.935,0.974
419.965,1.021
419.995,0.986
420.025,0.975
420.055,0.967
420.085,0.989
420.115,0.980
420.145,0.949
420.175,0.946
420.205,0.962
420.235,0.979
420.265,0.984
420.295,0.986
420.325,0.982
420.355,0.986
420.385,0.990
420.415,0.978
420.445,0.970
420.475,0.981
420.505,0.979
420.535,0.972
420.565,0.960
420.595,0.958
420.625,0.963
420.655,0.947
420.685,0.957
420.715,0.967
420.745,0.988
420.775,0.997
420.805,1.014
420.835,0.991
420.865,1.004
420.895,0.996
420.925,0.978
420.955,0.981
420.985,0.969
421.015,0.977
421.045,0.982
421.075,0.999
421.105,0.966
421.135,0.935
421.165,0.924
421.195,1.011
421.225,0.980
421.255,0.949
421.285,0.972
421.315,0.990
421.345,0.988
421.375,0.978
421.405,0.992
421.435,0.946
421.465,0.945
421.495,0.967
421.525,0.980
421.555,0.992
421.585,0.987
421.615,0.987
421.645,0.982
421.675,1.004
421.705,0.982
421.735,0.972
421.765,0.977
421.795,0.973
421.825,0.978
421.855,0.988
421.885,0.982
421.915,0.988
421.945,0.958
421.975,0.963
422.005,0.972
422.035,0.967
422.065,0.993
422.095,0.996
422.125,0.983
422.155,0.989
422.185,0.982
422.215,0.946
422.245,0.990
422.275,0.979
422.305,0.977
422.335,0.975
422.365,0.953
422.395,0.973
422.425,0.975
422.455,0.993
422.485,0.992
422.515,0.997
422.545,0.993
422.575,0.976
422.605,0.971
422.635,0.966
422.665,0.972
422.695,0.988
422.725,0.985
422.755,0.987
422.785,0.980
422.815,0.990
422.845,0.989
422.875,0.983
422.905,0.982
422.935,0.980
422.965,0.984
422.995,0.963
423.025,0.984
423.055,0.981
423.085,0.984
423.115,0.982
423.145,0.984
423.175,0.979
423.205,0.972
423.235,0.995
423.265,0.984
423.295,0.992
423.325,0.974
423.355,0.987
423.385,1.007
423.415,1.000
423.445,0.987
423.475,0.986
423.505,0.978
423.535,0.979
423.565,0.968
423.595,0.987
423.625,0.988
423.655,0.999
423.685,0.986
423.715,0.968
423.745,0.992
423.775,0.932
423.805,0.968
423.835,0.998
423.865,0.994
423.895,1.003
423.925,0.998
423.955,1.007
423.985,0.999
424.015,0.974
424.045,0.977
424.075,0.989
424.105,1.000
424.135,0.989
424.165,0.978
424.195,0.969
424.225,0.978
424.255,0.974
424.285,0.984
424.315,0.987
424.345,0.994
424.375,0.989
424.405,0.978
424.435,0.993
424.465,0.993
424.495,1.018
424.525,1.008
424.555,0.992
424.585,1.010
424.615,0.991
424.645,0.986
424.675,0.994
424.705,0.994
424.735,0.991
424.765,0.980
424.795,0.989
424.825,0.999
424.855,0.988
424.885,0.984
424.915,0.991
424.945,0.993
424.975,0.984
425.005,0.991
425.035,0.984
425.065,0.987
425.095,0.990
425.125,0.985
425.155,0.982
425.185,1.000
425.215,0.989
425.245,0.993
425.275,0.975
425.305,0.986
425.335,0.980
425.365,0.982
425.395,0.974
425.425,0.998
425.455,0.998
425.485,0.987
425.515,1.010
425.545,1.019
425.575,1.002
425.605,0.992
425.635,0.985
425.665,0.980
425.695,0.983
425.725,0.983
425.755,0.988
425.785,0.988
425.815,0.992
425.845,1.000
425.875,1.004
425.905,1.009
425.935,0.996
425.965,0.989
425.995,0.992
426.025,0.990
426.055,0.991
426.085,0.995
426.115,0.998
426.145,0.992
426.175,0.999
426.205,0.985
426.235,0.997
426.265,0.989
426.295,0.983
426.325,0.989
426.355,0.991
426.385,0.993
426.415,0.989
426.445,0.990
426.475,0.998
426.505,0.995
426.535,0.998
426.565,0.999
426.595,1.000
426.625,0.998
426.655,0.993
426.685,0.994
426.715,0.995
426.745,0.996
426.775,0.998
426.805,0.998
426.835,0.993
426.865,0.994
426.895,0.993
426.925,0.989
426.955,0.994
426.985,0.990
427.015,0.991
427.045,0.989
427.075,0.998
427.105,0.988
427.135,0.985
427.165,0.986
427.195,0.996
427.225,0.995
427.255,0.987
427.285,0.985
427.315,0.993
427.345,0.995
427.375,0.999
427.405,1.001
427.435,0.994
427.465,0.995
427.495,1.004
427.525,1.007
427.555,0.992
427.585,0.993
427.615,0.990
427.645,0.993
427.675,0.998
427.705,0.992
427.735,0.984
427.765,0.993
427.795,0.997
427.825,0.994
427.855,0.998
427.885,0.994
427.915,0.996
427.945,0.997
427.975,0.994
428.005,0.995
428.035,0.993
428.065,0.989
428.095,0.991
