df_hash,22ZHK4.1R5J5W
60.015,-25
60.040,-62
60.065,-106
60.090,-154
60.115,-211
60.140,-271
60.165,-307
60.190,-273
60.215,-142
60.240,56
60.265,255
60.290,395
60.315,468
60.340,504
60.365,533
60.390,556
60.415,556
60.440,533
60.465,505
60.490,491
60.515,494
60.540,498
60.565,486
60.590,457
60.615,415
60.640,368
60.665,323
60.690,282
60.715,244
60.740,200
60.765,147
60.790,86
60.815,22
60.840,-47
60.865,-130
60.890,-224
60.915,-293
60.940,-284
60.965,-169
60.990,17
61.015,203
61.040,325
61.065,378
61.090,402
61.115,431
61.140,462
61.165,470
61.190,448
61.215,421
61.240,420
61.265,449
61.290,482
61.315,486
61.340,458
61.365,413
61.390,369
61.415,326
61.440,275
61.465,216
61.490,159
61.515,112
61.540,66
61.565,10
61.590,-58
61.615,-131
61.640,-197
61.665,-261
61.690,-334
61.715,-404
61.740,-423
61.765,-342
61.790,-160
61.815,57
61.840,220
61.865,289
61.890,300
61.915,317
61.940,360
61.965,382
61.990,334
62.015,236
62.040,170
62.065,213
62.090,361
62.115,535
62.140,655
62.165,694
62.190,679
62.215,640
62.240,586
62.265,517
62.290,443
62.315,376
62.340,315
62.365,246
62.390,164
62.415,87
62.440,32
62.465,-19
62.490,-98
62.515,-203
62.540,-272
62.565,-228
62.590,-53
62.615,182
62.640,377
62.665,480
62.690,517
62.715,540
62.740,569
62.765,580
62.790,549
62.815,486
62.840,428
62.865,399
62.890,392
62.915,386
62.940,365
62.965,328
62.990,277
63.015,220
63.040,163
63.065,112
63.090,66
63.115,18
63.140,-38
63.165,-102
63.190,-167
63.215,-235
63.240,-315
63.265,-395
63.290,-430
63.315,-371
63.340,-210
63.365,-1
63.390,177
63.415,280
63.440,323
63.465,348
63.490,375
63.515,390
63.540,374
63.565,333
63.590,302
63.615,299
63.640,316
63.665,321
63.690,300
63.715,262
63.740,229
63.765,209
63.790,195
63.815,180
63.840,173
63.865,182
63.890,202
63.915,201
63.940,152
63.965,63
63.990,-16
64.015,-26
64.040,55
64.065,193
64.090,317
64.115,380
64.140,384
64.165,366
64.190,358
64.215,358
64.240,343
64.265,304
64.290,260
64.315,243
64.340,264
64.365,305
64.390,339
64.415,349
64.440,333
64.465,294
64.490,237
64.515,163
64.540,81
64.565,-4
64.590,-92
64.615,-184
64.640,-269
64.665,-319
64.690,-307
64.715,-229
64.740,-105
64.765,37
64.790,183
64.815,326
64.840,459
64.865,567
64.890,641
64.915,682
64.940,702
64.965,707
64.990,691
65.015,653
65.040,605
65.065,566
65.090,540
65.115,509
65.140,454
65.165,380
65.190,309
65.215,257
65.240,214
65.265,156
65.290,80
65.315,4
65.340,-59
65.365,-130
65.390,-239
65.415,-377
65.440,-482
65.465,-479
65.490,-348
65.515,-151
65.540,23
65.565,131
65.590,196
65.615,262
65.640,339
65.665,398
65.690,413
65.715,397
65.740,386
65.765,396
65.790,409
65.815,396
65.840,353
65.865,300
65.890,253
65.915,208
65.940,150
65.965,81
65.990,18
66.015,-35
66.040,-97
66.065,-184
66.090,-277
66.115,-321
66.140,-269
66.165,-129
66.190,39
66.215,175
66.240,263
66.265,323
66.290,379
66.315,428
66.340,458
66.365,479
66.390,518
66.415,594
66.440,692
66.465,772
66.490,805
66.515,795
66.540,752
66.565,671
66.590,535
66.615,354
66.640,179
66.665,67
66.690,28
66.715,9
66.740,-54
66.765,-165
66.790,-253
66.815,-237
66.840,-104
66.865,79
66.890,227
66.915,306
66.940,339
66.965,365
66.990,392
67.015,397
67.040,369
67.065,326
67.090,304
67.115,316
67.140,346
67.165,366
67.190,361
67.215,336
67.240,302
67.265,265
67.290,228
67.315,192
67.340,156
67.365,117
67.390,75
67.415,28
67.440,-32
67.465,-140
67.490,-323
67.515,-568
67.540,-794
67.565,-886
67.590,-778
67.615,-509
67.640,-200
67.665,39
67.690,181
67.715,274
67.740,375
67.765,488
67.790,576
67.815,607
67.840,589
67.865,559
67.890,541
67.915,533
67.940,516
67.965,484
67.990,443
68.015,405
68.040,374
68.065,343
68.090,306
68.115,264
68.140,225
68.165,194
68.190,161
68.215,107
68.240,21
68.265,-75
68.290,-131
68.315,-92
68.340,45
68.365,227
68.390,377
68.415,458
68.440,494
68.465,528
68.490,575
68.515,605
68.540,590
68.565,547
68.590,522
68.615,541
68.640,580
68.665,587
68.690,543
68.715,472
68.740,413
68.765,375
68.790,334
68.815,271
68.840,191
68.865,118
68.890,56
68.915,-10
68.940,-93
68.965,-182
68.990,-261
69.015,-334
69.040,-422
69.065,-525
69.090,-600
69.115,-582
69.140,-444
69.165,-230
69.190,-22
69.215,121
69.240,204
69.265,264
69.290,321
69.315,363
69.340,371
69.365,348
69.390,329
69.415,343
69.440,387
69.465,434
69.490,461
69.515,466
69.540,460
69.565,451
69.590,434
69.615,403
69.640,360
69.665,315
69.690,274
69.715,231
69.740,176
69.765,116
69.790,65
69.815,33
69.840,7
69.865,-39
69.890,-114
69.915,-177
69.940,-161
69.965,-30
69.990,189
70.015,415
70.040,570
70.065,636
70.090,651
70.115,656
70.140,660
70.165,640
70.190,581
70.215,505
70.240,448
70.265,429
70.290,431
70.315,427
70.340,399
70.365,353
70.390,299
70.415,243
70.440,182
70.465,118
70.490,53
70.515,-14
70.540,-86
70.565,-157
70.590,-210
70.615,-239
70.640,-262
70.665,-307
70.690,-379
70.715,-434
70.740,-406
70.765,-261
70.790,-35
70.815,190
70.840,350
70.865,433
70.890,472
70.915,499
70.940,518
70.965,512
70.990,477
71.015,437
71.040,418
71.065,430
71.090,453
71.115,460
71.140,438
71.165,397
71.190,351
71.215,306
71.240,253
71.265,187
71.290,114
71.315,52
71.340,6
71.365,-42
71.390,-119
71.415,-217
71.440,-289
71.465,-269
71.490,-134
71.515,74
71.540,270
71.565,394
71.590,444
71.615,461
71.640,477
71.665,488
71.690,473
71.715,433
71.740,393
71.765,379
71.790,387
71.815,390
71.840,370
71.865,333
71.890,293
71.915,254
71.940,205
71.965,142
71.990,78
72.015,21
72.040,-40
72.065,-127
72.090,-236
72.115,-320
72.140,-318
72.165,-202
72.190,-9
72.215,182
72.240,315
72.265,384
72.290,418
72.315,445
72.340,463
72.365,458
72.390,427
72.415,390
72.440,373
72.465,380
72.490,394
72.515,387
72.540,354
72.565,308
72.590,267
72.615,233
72.640,195
72.665,145
72.690,90
72.715,38
72.740,-13
72.765,-88
72.790,-195
72.815,-302
72.840,-343
72.865,-270
72.890,-96
72.915,109
72.940,273
72.965,369
72.990,420
73.015,459
73.040,493
73.065,507
73.090,496
73.115,473
73.140,460
73.165,464
73.190,473
73.215,473
73.240,459
73.265,435
73.290,400
73.315,356
73.340,304
73.365,248
73.390,191
73.415,130
73.440,67
73.465,9
73.490,-40
73.515,-95
73.540,-174
73.565,-268
73.590,-326
73.615,-285
73.640,-127
73.665,91
73.690,284
73.715,401
73.740,455
73.765,494
73.790,537
73.815,566
73.840,559
73.865,525
73.890,502
73.915,515
73.940,554
73.965,587
73.990,593
74.015,575
74.040,548
74.065,516
74.090,479
74.115,436
74.140,389
74.165,338
74.190,280
74.215,215
74.240,148
74.265,79
74.290,1
74.315,-85
74.340,-155
74.365,-159
74.390,-62
74.415,111
74.440,290
74.465,402
74.490,434
74.515,425
74.540,419
74.565,421
74.590,405
74.615,355
74.640,284
74.665,221
74.690,174
74.715,125
74.740,58
74.765,-18
74.790,-85
74.815,-134
74.840,-177
74.865,-226
74.890,-285
74.915,-352
74.940,-437
74.965,-554
74.990,-703
75.015,-851
75.040,-956
75.065,-991
75.090,-960
75.115,-875
75.140,-743
75.165,-577
75.190,-409
75.215,-283
75.240,-213
75.265,-168
75.290,-100
75.315,-3
75.340,83
75.365,125
75.390,140
75.415,179
75.440,267
75.465,368
75.490,434
75.515,470
75.540,532
75.565,661
75.590,826
75.615,955
75.640,1020
75.665,1069
75.690,1173
75.715,1351
75.740,1560
75.765,1749
75.790,1877
75.815,1891
75.840,1712
75.865,1308
75.890,795
75.915,410
75.940,335
75.965,528
75.990,750
76.015,781
76.040,610
76.065,411
76.090,333
76.115,359
76.140,360
76.165,256
76.190,96
76.215,-18
76.240,-49
76.265,-14
76.290,67
76.315,212
76.340,403
76.365,557
76.390,589
76.415,497
76.440,363
76.465,238
76.490,63
76.515,-241
76.540,-637
76.565,-940
76.590,-992
76.615,-832
76.640,-668
76.665,-666
76.690,-796
76.715,-905
76.740,-916
76.765,-905
76.790,-974
76.815,-1085
76.840,-1060
76.865,-773
76.890,-296
76.915,164
76.940,457
76.965,593
76.990,678
77.015,762
77.040,807
77.065,773
77.090,697
77.115,672
77.140,739
77.165,850
77.190,922
77.215,924
77.240,889
77.265,859
77.290,841
77.315,819
77.340,783
77.365,734
77.390,657
77.415,518
77.440,304
77.465,66
77.490,-104
77.515,-152
77.540,-109
77.565,-65
77.590,-90
77.615,-167
77.640,-221
77.665,-188
77.690,-68
77.715,80
77.740,195
77.765,251
77.790,261
77.815,250
77.840,230
77.865,195
77.890,141
77.915,80
77.940,41
77.965,45
77.990,92
78.015,155
78.040,199
78.065,207
78.090,186
78.115,154
78.140,115
78.165,58
78.190,-18
78.215,-94
78.240,-134
78.265,-132
78.290,-127
78.315,-171
78.340,-263
78.365,-329
78.390,-274
78.415,-72
78.440,205
78.465,450
78.490,606
78.515,697
78.540,778
78.565,854
78.590,874
78.615,793
78.640,633
78.665,471
78.690,363
78.715,306
78.740,262
78.765,214
78.790,184
78.815,195
78.840,231
78.865,248
78.890,216
78.915,147
78.940,68
78.965,-12
78.990,-103
79.015,-200
79.040,-263
79.065,-247
79.090,-140
79.115,16
79.140,168
79.165,288
79.190,382
79.215,468
79.240,538
79.265,571
79.290,553
79.315,499
79.340,444
79.365,414
79.390,412
79.415,419
79.440,410
79.465,375
79.490,323
79.515,268
79.540,221
79.565,177
79.590,125
79.615,61
79.640,-6
79.665,-68
79.690,-127
79.715,-196
79.740,-273
79.765,-323
79.790,-296
79.815,-169
79.840,26
79.865,220
79.890,356
79.915,422
79.940,454
79.965,487
79.990,529
80.015,559
80.040,558
80.065,532
80.090,506
80.115,498
80.140,503
80.165,500
80.190,473
80.215,426
80.240,375
80.265,331
80.290,286
80.315,226
80.340,146
80.365,59
80.390,-19
80.415,-93
80.440,-179
80.465,-284
80.490,-374
80.515,-392
80.540,-299
80.565,-117
80.590,81
80.615,230
80.640,306
80.665,337
80.690,358
80.715,378
80.740,386
80.765,374
80.790,357
80.815,355
80.840,373
80.865,394
80.890,399
80.915,381
80.940,351
80.965,321
80.990,294
81.015,260
81.040,210
81.065,146
81.090,82
81.115,29
81.140,-13
81.165,-64
81.190,-142
81.215,-236
81.240,-305
81.265,-294
81.290,-181
81.315,3
81.340,194
81.365,335
81.390,414
81.415,451
81.440,470
81.465,473
81.490,455
81.515,419
81.540,384
81.565,372
81.590,385
81.615,406
81.640,412
81.665,392
81.690,355
81.715,313
81.740,272
81.765,231
81.790,182
81.815,123
81.840,61
81.865,0
81.890,-68
81.915,-151
81.940,-247
81.965,-324
81.990,-332
82.015,-236
82.040,-54
82.065,145
82.090,298
82.115,378
82.140,415
82.165,443
82.190,471
82.215,482
82.240,465
82.265,435
82.290,421
82.315,433
82.340,450
82.365,449
82.390,424
82.415,388
82.440,354
82.465,318
82.490,277
82.515,232
82.540,194
82.565,157
82.590,110
82.615,44
82.640,-25
82.665,-81
82.690,-127
82.715,-190
82.740,-284
82.765,-374
82.790,-393
82.815,-293
82.840,-95
82.865,124
82.890,290
82.915,380
82.940,420
82.965,448
82.990,475
83.015,493
83.040,493
83.065,483
83.090,480
83.115,493
83.140,519
83.165,546
83.190,561
83.215,557
83.240,537
83.265,509
83.290,482
83.315,454
83.340,417
83.365,367
83.390,308
83.415,248
83.440,188
83.465,119
83.490,36
83.515,-50
83.540,-128
83.565,-199
83.590,-281
83.615,-378
83.640,-455
83.665,-448
83.690,-321
83.715,-104
83.740,119
83.765,279
83.790,362
83.815,403
83.840,434
83.865,455
83.890,449
83.915,417
83.940,383
83.965,373
83.990,387
84.015,405
84.040,410
84.065,403
84.090,390
84.115,369
84.140,337
84.165,297
84.190,255
84.215,217
84.240,173
84.265,114
84.290,43
84.315,-27
84.340,-97
84.365,-179
84.390,-278
84.415,-365
84.440,-382
84.465,-290
84.490,-106
84.515,98
84.540,254
84.565,337
84.590,372
84.615,393
84.640,409
84.665,410
84.690,391
84.715,366
84.740,358
84.765,377
84.790,407
84.815,426
84.840,422
84.865,400
84.890,370
84.915,336
84.940,293
84.965,236
84.990,168
85.015,100
85.040,41
85.065,-17
85.090,-92
85.115,-186
85.140,-265
85.165,-274
85.190,-174
85.215,18
85.240,233
85.265,395
85.290,473
85.315,495
85.340,504
85.365,517
85.390,516
85.415,482
85.440,425
85.465,381
85.490,374
85.515,389
85.540,390
85.565,356
85.590,301
85.615,250
85.640,211
85.665,169
85.690,109
85.715,39
85.740,-23
85.765,-74
85.790,-136
85.815,-227
85.840,-324
85.865,-366
85.890,-299
85.915,-125
85.940,92
85.965,278
85.990,393
86.015,451
86.040,487
86.065,518
86.090,535
86.115,528
86.140,501
86.165,475
86.190,464
86.215,466
86.240,464
86.265,445
86.290,406
86.315,354
86.340,303
86.365,257
86.390,213
86.415,156
86.440,74
86.465,-24
86.490,-116
86.515,-184
86.540,-233
86.565,-288
86.590,-358
86.615,-402
86.640,-356
86.665,-186
86.690,65
86.715,307
86.740,470
86.765,554
86.790,609
86.815,664
86.840,698
86.865,667
86.890,561
86.915,431
86.940,340
86.965,315
86.990,330
87.015,347
87.040,347
87.065,335
87.090,314
87.115,278
87.140,223
87.165,161
87.190,107
87.215,59
87.240,5
87.265,-57
87.290,-117
87.315,-158
87.340,-193
87.365,-246
87.390,-321
87.415,-366
87.440,-310
87.465,-122
87.490,150
87.515,414
87.540,603
87.565,713
87.590,782
87.615,840
87.640,886
87.665,904
87.690,895
87.715,883
87.740,890
87.765,917
87.790,941
87.815,934
87.840,885
87.865,813
87.890,750
87.915,716
87.940,686
87.965,593
87.990,374
88.015,22
88.040,-383
88.065,-732
88.090,-957
88.115,-1073
88.140,-1144
88.165,-1204
88.190,-1222
88.215,-1140
88.240,-937
88.265,-664
88.290,-407
88.315,-223
88.340,-116
88.365,-56
88.390,-14
88.415,13
88.440,22
88.465,15
88.490,8
88.515,20
88.540,60
88.565,127
88.590,211
88.615,304
88.640,396
88.665,480
88.690,546
88.715,585
88.740,600
88.765,596
88.790,569
88.815,492
88.840,330
88.865,87
88.890,-169
88.915,-329
88.940,-320
88.965,-160
88.990,55
89.015,237
89.040,369
89.065,496
89.090,661
89.115,846
89.140,996
89.165,1072
89.190,1080
89.215,1056
89.240,1024
89.265,990
89.290,949
89.315,905
89.340,861
89.365,811
89.390,747
89.415,670
89.440,589
89.465,501
89.490,392
89.515,247
89.540,79
89.565,-87
89.590,-243
89.615,-398
89.640,-553
89.665,-668
89.690,-679
89.715,-555
89.740,-342
89.765,-126
89.790,29
89.815,128
89.840,208
89.865,285
89.890,341
89.915,361
89.940,359
89.965,367
89.990,395
90.015,415
90.040,398
90.065,343
90.090,278
90.115,225
90.140,181
90.165,133
90.190,80
90.215,31
90.240,-8
90.265,-48
90.290,-94
90.315,-144
90.340,-193
90.365,-246
90.390,-305
90.415,-349
90.440,-333
90.465,-219
90.490,-25
90.515,179
90.540,327
90.565,401
90.590,434
90.615,465
90.640,499
90.665,514
90.690,504
90.715,489
90.740,497
90.765,531
90.790,565
90.815,571
90.840,546
90.865,505
90.890,464
90.915,418
90.940,357
90.965,275
90.990,181
91.015,94
91.040,26
91.065,-30
91.090,-100
91.115,-199
91.140,-319
91.165,-413
91.190,-425
91.215,-332
91.240,-162
91.265,14
91.290,147
91.315,226
91.340,279
91.365,329
91.390,365
91.415,365
91.440,326
91.465,280
91.490,268
91.515,300
91.540,348
91.565,372
91.590,356
91.615,320
91.640,286
91.665,259
91.690,223
91.715,167
91.740,103
91.765,48
91.790,4
91.815,-49
91.840,-131
91.865,-221
91.890,-264
91.915,-212
91.940,-62
91.965,131
91.990,306
92.015,427
92.040,504
92.065,560
92.090,600
92.115,614
92.140,593
92.165,554
92.190,520
92.215,509
92.240,514
92.265,520
92.290,515
92.315,493
92.340,454
92.365,400
92.390,335
92.415,270
92.440,208
92.465,146
92.490,79
92.515,8
92.540,-65
92.565,-147
92.590,-238
92.615,-325
92.640,-364
92.665,-310
92.690,-155
92.715,49
92.740,229
92.765,341
92.790,395
92.815,426
92.840,447
92.865,441
92.890,396
92.915,339
92.940,318
92.965,354
92.990,410
93.015,434
93.040,405
93.065,352
93.090,317
93.115,306
93.140,294
93.165,261
93.190,218
93.215,186
93.240,163
93.265,121
93.290,46
93.315,-43
93.340,-114
93.365,-161
93.390,-217
93.415,-307
93.440,-400
93.465,-422
93.490,-323
93.515,-123
93.540,94
93.565,258
93.590,357
93.615,424
93.640,491
93.665,552
93.690,586
93.715,585
93.740,569
93.765,564
93.790,578
93.815,598
93.840,607
93.865,595
93.890,557
93.915,497
93.940,420
93.965,338
93.990,261
94.015,189
94.040,117
94.065,44
94.090,-22
94.115,-82
94.140,-151
94.165,-242
94.190,-341
94.215,-398
94.240,-362
94.265,-225
94.290,-35
94.315,136
94.340,249
94.365,307
94.390,334
94.415,340
94.440,327
94.465,300
94.490,280
94.515,288
94.540,323
94.565,362
94.590,386
94.615,386
94.640,373
94.665,351
94.690,324
94.715,288
94.740,245
94.765,195
94.790,138
94.815,79
94.840,24
94.865,-24
94.890,-79
94.915,-154
94.940,-237
94.965,-283
94.990,-241
95.015,-100
95.040,90
95.065,256
95.090,356
95.115,405
95.140,441
95.165,479
95.190,504
95.215,494
95.240,462
95.265,438
95.290,445
95.315,471
95.340,488
95.365,480
95.390,453
95.415,422
95.440,391
95.465,354
95.490,306
95.515,251
95.540,195
95.565,140
95.590,82
95.615,16
95.640,-65
95.665,-163
95.690,-256
95.715,-304
95.740,-267
95.765,-139
95.790,36
95.815,191
95.840,284
95.865,323
95.890,347
95.915,375
95.940,394
95.965,383
95.990,346
96.015,316
96.040,316
96.065,337
96.090,349
96.115,335
96.140,307
96.165,287
96.190,276
96.215,256
96.240,216
96.265,163
96.290,114
96.315,70
96.340,19
96.365,-45
96.390,-111
96.415,-163
96.440,-207
96.465,-266
96.490,-342
96.515,-396
96.540,-363
96.565,-215
96.590,4
96.615,216
96.640,362
96.665,446
96.690,508
96.715,573
96.740,630
96.765,653
96.790,646
96.815,637
96.840,653
96.865,686
96.890,710
96.915,705
96.940,679
96.965,653
96.990,630
97.015,596
97.040,540
97.065,470
97.090,401
97.115,335
97.140,262
97.165,172
97.190,74
97.215,-18
97.240,-109
97.265,-220
97.290,-354
97.315,-475
97.340,-518
97.365,-442
97.390,-269
97.415,-70
97.440,84
97.465,175
97.490,222
97.515,252
97.540,275
97.565,283
97.590,275
97.615,262
97.640,261
97.665,276
97.690,298
97.715,317
97.740,325
97.765,317
97.790,294
97.815,265
97.840,236
97.865,212
97.890,184
97.915,144
97.940,91
97.965,32
97.990,-22
98.015,-80
98.040,-147
98.065,-209
98.090,-230
98.115,-170
98.140,-27
98.165,153
98.190,307
98.215,397
98.240,432
98.265,448
98.290,464
98.315,473
98.340,457
98.365,420
98.390,388
98.415,383
98.440,404
98.465,427
98.490,423
98.515,389
98.540,341
98.565,296
98.590,255
98.615,206
98.640,141
98.665,69
98.690,3
98.715,-53
98.740,-117
98.765,-201
98.790,-287
98.815,-325
98.840,-268
98.865,-119
98.890,68
98.915,224
98.940,314
98.965,358
98.990,394
99.015,435
99.040,464
99.065,457
99.090,424
99.115,397
99.140,400
99.165,426
99.190,441
99.215,428
99.240,396
99.265,368
99.290,350
99.315,332
99.340,300
99.365,259
99.390,220
99.415,189
99.440,152
99.465,98
99.490,35
99.515,-22
99.540,-71
99.565,-133
99.590,-225
99.615,-330
99.640,-387
99.665,-341
99.690,-185
99.715,24
99.740,210
99.765,333
99.790,405
99.815,461
99.840,514
99.865,549
99.890,551
99.915,530
99.940,518
99.965,538
99.990,579
100.015,609
100.040,605
100.065,574
100.090,539
100.115,516
100.140,495
100.165,461
100.190,408
100.215,352
100.240,308
100.265,276
100.290,238
100.315,174
100.340,82
100.365,-23
100.390,-126
100.415,-221
100.440,-305
100.465,-363
100.490,-364
100.515,-286
100.540,-142
100.565,21
100.590,150
100.615,217
100.640,235
100.665,241
100.690,257
100.715,283
100.740,301
100.765,305
100.790,299
100.815,294
100.840,288
100.865,272
100.890,242
100.915,210
100.940,194
100.965,201
100.990,214
101.015,202
101.040,142
101.065,41
101.090,-66
101.115,-147
101.140,-191
101.165,-215
101.190,-241
101.215,-265
101.240,-251
101.265,-168
101.290,-19
101.315,145
101.340,273
101.365,344
101.390,384
101.415,433
101.440,495
101.465,545
101.490,551
101.515,518
101.540,480
101.565,468
101.590,483
101.615,503
101.640,506
101.665,487
101.690,451
101.715,402
101.740,340
101.765,273
101.790,214
101.815,164
101.840,106
101.865,20
101.890,-88
101.915,-180
101.940,-206
101.965,-144
101.990,-19
102.015,118
102.040,226
102.065,295
102.090,339
102.115,376
102.140,407
102.165,422
102.190,414
102.215,392
102.240,375
102.265,374
102.290,378
102.315,365
102.340,321
102.365,259
102.390,203
102.415,166
102.440,135
102.465,89
102.490,25
102.515,-39
102.540,-90
102.565,-140
102.590,-209
102.615,-293
102.640,-342
102.665,-298
102.690,-151
102.715,43
102.740,211
102.765,320
102.790,394
102.815,470
102.840,547
102.865,592
102.890,583
102.915,541
102.940,512
102.965,522
102.990,553
103.015,573
103.040,560
103.065,523
103.090,475
103.115,419
103.140,346
103.165,258
103.190,164
103.215,81
103.240,13
103.265,-47
103.290,-113
103.315,-194
103.340,-280
103.365,-346
103.390,-357
103.415,-283
103.440,-133
103.465,49
103.490,210
103.515,319
103.540,388
103.565,442
103.590,491
103.615,521
103.640,516
103.665,481
103.690,443
103.715,424
103.740,425
103.765,427
103.790,414
103.815,386
103.840,353
103.865,324
103.890,296
103.915,261
103.940,212
103.965,154
103.990,95
104.015,39
104.040,-21
104.065,-100
104.090,-200
104.115,-292
104.140,-326
104.165,-260
104.190,-105
104.215,82
104.240,229
104.265,300
104.290,313
104.315,306
104.340,306
104.365,306
104.390,287
104.415,252
104.440,223
104.465,218
104.490,236
104.515,252
104.540,248
104.565,224
104.590,196
104.615,174
104.640,150
104.665,111
104.690,55
104.715,-2
104.740,-46
104.765,-81
104.790,-128
104.815,-199
104.840,-266
104.865,-275
104.890,-186
104.915,-15
104.940,170
104.965,308
104.990,387
105.015,450
105.040,537
105.065,646
105.090,731
105.115,758
105.140,739
105.165,711
105.190,697
105.215,683
105.240,645
105.265,580
105.290,513
105.315,463
