df_hash,22ZHK4.DKUMNH
66.998,1.028
67.028,1.028
67.057,1.029
67.087,1.028
67.118,1.028
67.147,1.031
67.177,1.025
67.208,1.028
67.237,1.029
67.267,1.036
67.298,1.027
67.327,1.023
67.357,1.029
67.388,1.033
67.417,1.032
67.447,1.025
67.478,1.028
67.508,1.033
67.537,1.027
67.568,1.027
67.598,1.034
67.627,1.023
67.658,1.034
67.688,1.032
67.717,1.029
67.748,1.032
67.778,1.035
67.807,1.023
67.837,1.024
67.868,1.035
67.897,1.032
67.927,1.023
67.958,1.025
67.987,1.032
68.017,1.032
68.048,1.032
68.077,1.030
68.107,1.031
68.138,1.031
68.167,1.030
68.197,1.031
68.228,1.031
68.258,1.027
68.287,1.032
68.318,1.029
68.348,1.031
68.377,1.033
68.408,1.031
68.438,1.021
68.467,1.028
68.498,1.031
68.528,1.031
68.557,1.028
68.587,1.025
68.618,1.029
68.647,1.031
68.677,1.029
68.708,1.027
68.737,1.031
68.767,1.039
68.798,1.024
68.827,1.024
68.857,1.034
68.888,1.028
68.917,1.027
68.947,1.027
68.978,1.027
69.008,1.028
69.037,1.028
69.068,1.029
69.098,1.027
69.127,1.037
69.158,1.030
69.188,1.022
69.217,1.027
69.248,1.034
69.278,1.025
69.307,1.031
69.337,1.027
69.368,1.033
69.397,1.031
69.427,1.026
69.458,1.029
69.487,1.030
69.517,1.033
69.548,1.030
69.577,1.029
69.607,1.028
69.638,1.026
69.667,1.029
69.697,1.033
69.728,1.025
69.758,1.037
69.787,1.031
69.818,1.020
69.848,1.027
69.877,1.032
69.908,1.029
69.938,1.032
69.967,1.025
69.998,1.032
70.028,1.030
70.057,1.027
70.087,1.029
70.118,1.032
70.147,1.031
70.177,1.028
70.208,1.031
70.237,1.029
70.267,1.034
70.298,1.034
70.327,1.026
70.357,1.038
70.388,1.035
70.417,1.024
70.447,1.028
70.478,1.030
70.508,1.027
70.537,1.032
70.568,1.026
70.598,1.031
70.627,1.032
70.658,1.027
70.688,1.027
70.717,1.030
70.748,1.032
70.778,1.027
70.807,1.025
70.837,1.031
70.868,1.031
70.897,1.032
70.927,1.032
70.958,1.027
70.987,1.035
71.017,1.036
71.048,1.024
71.077,1.031
71.107,1.034
71.138,1.026
71.167,1.031
71.197,1.022
71.228,1.031
71.258,1.031
71.287,1.027
71.318,1.029
71.348,1.035
71.377,1.031
71.408,1.034
71.438,1.030
71.467,1.030
71.498,1.028
71.528,1.030
71.557,1.029
71.587,1.028
71.618,1.035
71.647,1.026
71.677,1.024
71.708,1.031
71.737,1.030
71.767,1.028
71.798,1.031
71.827,1.029
71.857,1.035
71.888,1.027
71.917,1.027
71.947,1.028
71.978,1.031
72.008,1.029
72.037,1.038
72.068,1.026
72.098,1.028
72.127,1.027
72.158,1.031
72.188,1.031
72.217,1.027
72.248,1.037
72.278,1.025
72.307,1.026
72.337,1.031
72.368,1.029
72.397,1.025
72.427,1.036
72.458,1.026
72.487,1.032
72.517,1.030
72.548,1.024
72.577,1.033
72.607,1.029
72.638,1.028
72.667,1.025
72.697,1.026
72.728,1.027
72.758,1.025
72.787,1.031
72.818,1.031
72.848,1.025
72.877,1.038
72.908,1.031
72.938,1.023
72.967,1.027
72.998,1.034
73.028,1.024
73.057,1.031
73.087,1.024
73.118,1.034
73.147,1.029
73.177,1.025
73.208,1.036
73.237,1.031
73.267,1.029
73.298,1.029
73.327,1.030
73.357,1.028
73.388,1.032
73.417,1.030
73.447,1.022
73.478,1.025
73.508,1.029
73.537,1.036
73.568,1.028
73.598,1.025
73.627,1.033
73.658,1.031
73.688,1.031
73.717,1.029
73.748,1.034
73.778,1.034
73.807,1.029
73.837,1.026
73.868,1.030
73.897,1.027
73.927,1.031
73.958,1.032
73.987,1.031
74.017,1.032
74.048,1.030
74.077,1.030
74.107,1.039
74.138,1.027
74.167,1.035
74.197,1.032
74.228,1.021
74.258,1.030
74.287,1.030
74.318,1.026
74.348,1.033
74.377,1.026
74.408,1.032
74.438,1.031
74.467,1.025
74.498,1.032
74.528,1.032
74.557,1.032
74.587,1.033
74.618,1.027
74.647,1.027
74.677,1.029
74.708,1.029
74.737,1.031
74.767,1.023
74.798,1.036
74.827,1.032
74.857,1.023
74.888,1.029
74.917,1.032
74.947,1.024
74.978,1.029
75.008,1.029
75.037,1.034
75.068,1.029
75.098,1.027
75.127,1.030
75.158,1.033
75.188,1.030
75.217,1.030
75.248,1.030
75.278,1.029
75.307,1.027
75.337,1.031
75.368,1.039
75.397,1.023
75.427,1.034
75.458,1.031
75.487,1.025
75.517,1.029
75.548,1.028
75.577,1.025
75.607,1.032
75.638,1.029
75.667,1.033
75.697,1.028
75.728,1.025
75.758,1.028
75.787,1.032
75.818,1.031
75.848,1.030
75.877,1.032
75.908,1.029
75.938,1.026
75.967,1.034
75.998,1.035
76.028,1.026
76.057,1.037
76.087,1.035
76.118,1.021
76.147,1.023
76.177,1.033
76.208,1.028
76.237,1.027
76.267,1.026
76.298,1.037
76.327,1.026
76.357,1.025
76.388,1.028
76.417,1.028
76.447,1.027
76.478,1.032
76.508,1.025
76.537,1.031
76.568,1.029
76.598,1.028
76.627,1.024
76.658,1.029
76.688,1.035
76.717,1.023
76.748,1.025
76.778,1.034
76.807,1.033
76.837,1.040
76.868,1.030
76.897,1.030
76.927,1.033
76.958,1.028
76.987,1.027
77.017,1.033
77.048,1.032
77.077,1.025
77.107,1.028
77.138,1.032
77.167,1.028
77.197,1.032
77.228,1.034
77.258,1.032
77.287,1.035
77.318,1.038
77.348,1.028
77.377,1.025
77.408,1.031
77.438,1.028
77.467,1.034
77.498,1.030
77.528,1.036
77.557,1.028
77.587,1.031
77.618,1.032
77.647,1.034
77.677,1.034
77.708,1.033
77.737,1.032
77.767,1.030
77.798,1.027
77.827,1.029
77.857,1.033
77.888,1.028
77.917,1.039
77.947,1.035
77.978,1.025
78.008,1.034
78.037,1.035
78.068,1.030
78.098,1.030
78.127,1.038
78.158,1.037
78.188,1.030
78.217,1.034
78.248,1.037
78.278,1.029
78.307,1.038
78.337,1.037
78.368,1.029
78.397,1.033
78.427,1.033
78.458,1.032
78.487,1.031
78.517,1.041
78.548,1.036
78.577,1.031
78.607,1.033
78.638,1.029
78.667,1.034
78.697,1.036
78.728,1.024
78.758,1.039
78.787,1.034
78.818,1.028
78.848,1.036
78.877,1.038
78.908,1.035
78.938,1.037
78.967,1.030
78.998,1.033
79.028,1.032
79.057,1.028
79.087,1.035
79.118,1.041
79.147,1.036
79.177,1.025
79.208,1.032
79.237,1.033
79.267,1.032
79.298,1.033
79.327,1.026
79.357,1.036
79.387,1.030
79.418,1.029
79.448,1.028
79.478,1.035
79.508,1.040
79.537,1.030
79.567,1.032
79.597,1.030
79.628,1.033
79.658,1.034
79.688,1.034
79.717,1.038
79.747,1.032
79.777,1.026
79.808,1.030
79.838,1.037
79.868,1.030
79.897,1.029
79.927,1.034
79.957,1.039
79.988,1.031
80.018,1.029
80.048,1.034
80.077,1.028
80.107,1.029
80.137,1.030
80.168,1.036
80.198,1.028
80.228,1.031
80.258,1.033
80.287,1.028
80.317,1.042
80.347,1.034
80.378,1.027
80.408,1.031
80.438,1.031
80.467,1.032
80.497,1.030
80.527,1.032
80.558,1.039
80.588,1.027
80.618,1.031
80.647,1.034
80.677,1.035
80.707,1.031
80.738,1.031
80.768,1.032
80.798,1.034
80.827,1.035
80.857,1.036
80.887,1.028
80.918,1.038
80.948,1.032
80.978,1.026
81.008,1.037
81.037,1.035
81.067,1.030
81.097,1.035
81.128,1.027
81.158,1.037
81.188,1.032
81.217,1.027
81.247,1.036
81.277,1.035
81.308,1.032
81.338,1.031
81.368,1.037
81.397,1.033
81.427,1.028
81.457,1.028
81.488,1.033
81.518,1.030
81.548,1.033
81.577,1.036
81.607,1.031
81.637,1.028
81.668,1.029
81.698,1.034
81.728,1.036
81.758,1.031
81.787,1.033
81.817,1.036
81.847,1.027
81.878,1.028
81.908,1.036
81.938,1.033
81.967,1.034
81.997,1.032
82.027,1.030
82.058,1.029
82.088,1.032
82.118,1.038
82.147,1.034
82.177,1.032
82.207,1.033
82.238,1.038
82.268,1.034
82.298,1.041
82.327,1.033
82.357,1.028
82.387,1.028
82.418,1.031
82.448,1.030
82.478,1.042
82.508,1.026
82.537,1.037
82.567,1.032
82.597,1.027
82.628,1.035
82.658,1.028
82.688,1.029
82.717,1.032
82.747,1.034
82.777,1.028
82.808,1.029
82.838,1.034
82.868,1.035
82.897,1.034
82.927,1.030
82.957,1.036
82.988,1.033
83.018,1.037
83.048,1.030
83.077,1.026
83.107,1.034
83.137,1.034
83.168,1.030
83.198,1.036
83.228,1.021
83.258,1.038
83.287,1.034
83.317,1.025
83.347,1.031
83.378,1.039
83.408,1.030
83.438,1.030
83.467,1.031
83.497,1.034
83.527,1.031
83.558,1.029
83.588,1.036
83.618,1.035
83.647,1.032
83.677,1.032
83.707,1.036
83.738,1.037
83.768,1.030
83.798,1.027
83.827,1.034
83.857,1.030
83.887,1.034
83.918,1.027
83.948,1.035
83.978,1.038
84.008,1.031
84.037,1.030
84.067,1.036
84.097,1.035
84.128,1.031
84.158,1.036
84.188,1.032
84.217,1.027
84.247,1.035
84.277,1.033
84.308,1.025
84.338,1.036
84.368,1.034
84.397,1.042
84.427,1.032
84.457,1.030
84.488,1.031
84.518,1.031
84.548,1.032
84.577,1.034
84.607,1.025
84.637,1.035
84.668,1.032
84.698,1.029
84.728,1.036
84.758,1.030
84.787,1.034
84.817,1.035
84.847,1.030
84.878,1.030
84.908,1.033
84.938,1.032
84.967,1.035
84.997,1.028
85.027,1.031
85.058,1.039
85.088,1.036
85.118,1.030
85.147,1.028
85.177,1.032
85.207,1.036
85.238,1.037
85.268,1.027
85.298,1.034
85.327,1.036
85.357,1.024
85.387,1.028
85.418,1.034
85.448,1.035
85.478,1.033
85.508,1.034
85.537,1.034
85.567,1.034
85.597,1.025
85.628,1.029
85.658,1.030
85.688,1.032
85.717,1.039
85.747,1.028
85.777,1.030
85.808,1.034
85.838,1.031
85.868,1.035
85.897,1.032
85.927,1.030
85.957,1.038
85.988,1.028
86.018,1.028
86.048,1.035
86.077,1.034
86.107,1.032
86.137,1.034
86.168,1.034
86.198,1.031
86.228,1.029
86.258,1.036
86.287,1.038
86.317,1.031
86.347,1.037
86.378,1.035
86.408,1.025
86.438,1.029
86.467,1.033
86.497,1.029
86.527,1.033
86.558,1.025
86.588,1.033
86.618,1.037
86.647,1.026
86.677,1.032
86.707,1.036
86.738,1.035
86.768,1.034
86.798,1.034
86.827,1.033
86.857,1.033
86.887,1.034
86.918,1.037
86.948,1.029
86.978,1.039
87.008,1.033
87.037,1.028
87.067,1.030
87.097,1.030
87.128,1.032
87.158,1.031
87.188,1.029
87.217,1.038
87.247,1.028
87.277,1.027
87.308,1.036
87.338,1.032
87.368,1.032
87.397,1.035
87.427,1.032
87.457,1.033
87.488,1.036
87.518,1.026
87.548,1.026
87.577,1.032
87.607,1.044
87.637,1.028
87.668,1.025
87.698,1.037
87.728,1.035
87.758,1.032
87.787,1.032
87.817,1.034
87.847,1.034
87.878,1.026
87.908,1.029
87.938,1.033
87.967,1.034
87.997,1.030
88.027,1.030
88.058,1.035
88.088,1.026
88.118,1.030
88.147,1.034
88.177,1.031
88.207,1.039
88.238,1.033
88.268,1.024
88.298,1.031
88.327,1.029
88.357,1.028
88.387,1.033
88.418,1.033
88.448,1.036
88.478,1.031
88.508,1.033
88.537,1.034
88.567,1.034
88.597,1.034
88.628,1.033
88.658,1.028
88.688,1.029
88.717,1.034
88.747,1.034
88.777,1.026
88.808,1.041
88.838,1.035
88.868,1.026
88.897,1.034
88.927,1.034
88.957,1.026
88.988,1.036
89.018,1.030
89.048,1.036
89.077,1.032
89.107,1.030
89.137,1.035
89.168,1.034
89.198,1.032
89.228,1.031
89.258,1.034
89.287,1.032
89.317,1.035
89.347,1.037
89.378,1.027
89.408,1.035
89.438,1.035
89.467,1.028
89.497,1.030
89.527,1.037
89.558,1.032
89.588,1.033
89.618,1.028
89.647,1.039
89.677,1.029
89.707,1.031
89.738,1.030
89.768,1.032
89.798,1.035
89.827,1.034
89.857,1.030
89.887,1.034
89.918,1.034
89.948,1.027
89.978,1.035
90.008,1.041
90.037,1.026
90.067,1.032
90.097,1.034
90.128,1.024
90.158,1.033
90.188,1.037
90.217,1.027
90.247,1.037
90.277,1.030
90.308,1.036
90.338,1.032
90.368,1.028
90.397,1.035
90.427,1.036
90.457,1.030
90.488,1.036
90.518,1.034
90.548,1.030
90.577,1.030
90.607,1.031
90.637,1.034
90.668,1.029
90.698,1.032
90.728,1.041
90.758,1.028
90.787,1.040
90.817,1.037
90.847,1.026
90.878,1.032
90.908,1.036
90.938,1.027
90.967,1.036
90.997,1.031
91.027,1.036
91.058,1.036
91.088,1.026
91.118,1.030
91.147,1.037
91.177,1.037
91.207,1.028
91.238,1.038
91.268,1.038
91.298,1.032
91.327,1.033
91.357,1.031
91.387,1.038
91.418,1.028
91.448,1.028
91.478,1.032
91.508,1.037
91.537,1.034
91.567,1.030
91.597,1.045
91.628,1.052
91.658,1.035
91.688,1.024
91.717,1.033
91.747,1.043
91.777,1.029
91.808,1.033
91.838,1.033
91.868,1.030
91.897,1.038
91.927,1.021
91.957,1.031
91.988,1.034
92.018,1.030
92.048,1.038
92.077,1.035
92.107,1.041
92.137,1.036
92.168,1.029
92.198,1.042
92.228,1.033
92.258,1.027
92.287,1.031
92.317,1.032
92.347,1.035
92.378,1.036
92.408,1.029
92.438,1.035
92.467,1.037
92.497,1.029
92.527,1.036
92.558,1.035
92.588,1.032
92.618,1.034
92.647,1.034
92.677,1.036
92.707,1.036
92.738,1.031
92.768,1.032
92.798,1.032
92.827,1.032
92.857,1.035
92.887,1.040
92.918,1.031
92.948,1.033
92.978,1.037
93.008,1.033
93.037,1.041
93.067,1.029
93.097,1.038
93.128,1.034
93.158,1.032
93.188,1.033
93.217,1.032
93.247,1.031
93.277,1.035
93.308,1.035
93.338,1.038
93.368,1.039
93.397,1.031
93.427,1.028
93.457,1.036
93.488,1.039
93.518,1.031
93.548,1.042
93.577,1.032
93.607,1.029
93.637,1.036
93.668,1.039
93.698,1.029
93.728,1.036
93.758,1.036
93.787,1.040
93.817,1.036
93.847,1.034
93.878,1.034
93.908,1.037
93.938,1.036
93.967,1.035
93.997,1.037
94.027,1.036
94.058,1.031
94.088,1.037
94.118,1.039
94.147,1.032
94.177,1.032
94.207,1.039
94.238,1.038
94.268,1.028
94.298,1.029
94.327,1.043
94.357,1.036
94.387,1.044
94.418,1.031
94.448,1.037
94.478,1.038
94.508,1.033
94.537,1.031
94.567,1.038
94.597,1.036
94.628,1.036
94.658,1.037
94.688,1.038
94.717,1.035
94.747,1.033
94.777,1.037
94.808,1.038
94.838,1.039
94.868,1.038
94.897,1.027
94.927,1.034
94.957,1.032
94.988,1.037
95.018,1.042
95.048,1.029
95.077,1.036
95.107,1.038
95.137,1.032
95.168,1.031
95.198,1.037
95.228,1.039
95.258,1.029
95.287,1.034
95.317,1.038
95.347,1.030
95.378,1.037
95.408,1.036
95.438,1.031
95.467,1.037
95.497,1.040
95.527,1.032
95.558,1.032
95.588,1.031
95.618,1.036
95.647,1.043
95.677,1.028
95.707,1.032
95.738,1.042
95.768,1.036
95.798,1.031
95.827,1.034
95.857,1.037
95.887,1.034
95.918,1.034
95.948,1.032
95.978,1.034
96.008,1.040
96.037,1.037
96.067,1.028
96.097,1.040
96.128,1.038
96.158,1.033
96.188,1.033
96.217,1.039
96.247,1.032
96.277,1.038
96.308,1.035
96.338,1.038
96.368,1.033
96.397,1.031
96.427,1.035
96.457,1.037
96.488,1.034
96.518,1.038
96.548,1.033
96.577,1.032
96.607,1.036
96.637,1.031
96.668,1.029
96.698,1.034
96.728,1.043
96.758,1.031
96.787,1.030
96.817,1.036
96.847,1.034
96.878,1.035
96.908,1.038
96.938,1.036
96.967,1.039
96.997,1.034
97.027,1.031
97.058,1.035
97.088,1.038
97.118,1.038
97.147,1.033
97.177,1.033
97.207,1.035
97.238,1.033
97.268,1.029
97.298,1.033
97.327,1.034
97.357,1.036
97.387,1.032
97.418,1.029
97.448,1.035
97.478,1.033
97.508,1.036
97.537,1.034
97.567,1.038
97.597,1.038
97.628,1.030
97.658,1.031
97.688,1.036
97.717,1.035
97.747,1.031
97.777,1.030
97.808,1.037
97.838,1.034
97.868,1.027
97.897,1.039
97.927,1.034
97.957,1.041
97.988,1.039
98.018,1.030
98.048,1.033
98.077,1.035
98.107,1.033
98.137,1.037
98.168,1.031
98.198,1.039
98.228,1.031
98.258,1.029
98.287,1.036
98.317,1.037
98.347,1.036
98.378,1.036
98.408,1.036
98.438,1.036
98.467,1.035
98.497,1.039
98.527,1.035
98.558,1.032
98.588,1.042
98.618,1.036
98.647,1.034
98.677,1.034
98.707,1.035
98.738,1.037
98.768,1.040
98.798,1.028
98.827,1.038
98.857,1.037
98.887,1.031
98.918,1.030
98.948,1.036
98.978,1.033
99.008,1.034
99.037,1.036
99.067,1.036
99.097,1.035
99.128,1.032
99.158,1.039
99.188,1.031
99.217,1.043
99.247,1.038
99.277,1.029
99.308,1.033
99.338,1.036
99.368,1.027
99.397,1.034
99.427,1.029
99.457,1.039
99.488,1.035
99.518,1.026
99.548,1.038
99.577,1.038
99.607,1.034
99.637,1.031
99.668,1.037
99.698,1.034
99.728,1.028
99.758,1.032
99.787,1.038
99.817,1.030
99.847,1.038
99.878,1.037
99.908,1.029
99.938,1.034
99.967,1.036
99.997,1.031
100.027,1.036
100.058,1.037
100.088,1.038
100.118,1.030
100.147,1.033
100.177,1.036
100.207,1.035
100.238,1.036
100.268,1.034
100.298,1.032
100.327,1.035
100.357,1.033
100.387,1.031
100.418,1.035
100.448,1.037
100.478,1.038
100.508,1.031
100.537,1.032
100.567,1.034
100.597,1.037
100.628,1.039
100.658,1.034
100.688,1.033
100.717,1.039
100.747,1.031
100.777,1.030
100.808,1.039
100.838,1.037
100.868,1.033
100.897,1.036
100.927,1.032
100.957,1.029
100.988,1.032
101.018,1.035
101.048,1.033
101.077,1.040
101.107,1.033
101.137,1.030
101.168,1.035
101.198,1.035
101.228,1.030
101.258,1.039
101.287,1.039
101.317,1.037
101.347,1.032
101.378,1.032
101.408,1.033
101.438,1.036
101.467,1.036
101.497,1.035
101.527,1.036
101.558,1.036
101.588,1.037
101.618,1.035
101.647,1.034
101.677,1.039
101.707,1.036
101.738,1.029
101.768,1.030
101.798,1.036
101.827,1.039
101.857,1.040
101.887,1.033
101.918,1.040
101.948,1.033
101.978,1.034
102.008,1.039
102.037,1.033
102.067,1.036
102.097,1.037
102.128,1.036
102.158,1.035
102.188,1.032
102.217,1.035
102.247,1.039
102.277,1.030
102.308,1.042
102.338,1.039
102.368,1.032
102.397,1.039
102.427,1.032
102.457,1.034
102.488,1.035
102.518,1.035
102.548,1.041
102.577,1.032
102.607,1.031
102.637,1.037
102.668,1.036
102.698,1.032
102.728,1.040
102.758,1.037
102.787,1.033
102.817,1.036
102.847,1.039
102.878,1.039
102.908,1.035
102.938,1.033
102.967,1.040
102.997,1.039
103.027,1.033
103.058,1.036
103.088,1.036
103.118,1.034
103.147,1.040
103.177,1.033
103.207,1.035
103.238,1.035
103.268,1.033
103.298,1.035
103.327,1.035
103.357,1.038
103.387,1.035
103.418,1.035
103.448,1.033
103.478,1.039
103.508,1.037
103.537,1.028
103.567,1.036
103.597,1.035
103.628,1.034
103.658,1.041
103.688,1.034
103.717,1.040
103.747,1.035
103.777,1.025
103.808,1.037
103.838,1.034
103.868,1.032
103.897,1.044
103.927,1.030
103.957,1.040
103.988,1.037
104.018,1.028
104.048,1.037
104.077,1.035
104.107,1.032
104.137,1.033
104.168,1.036
104.198,1.034
104.228,1.032
104.258,1.032
104.287,1.039
104.317,1.033
104.347,1.031
104.378,1.035
104.408,1.036
104.438,1.039
104.467,1.037
104.497,1.030
104.527,1.032
104.558,1.035
104.588,1.035
104.618,1.045
104.647,1.025
104.677,1.040
104.707,1.039
104.738,1.032
104.768,1.031
104.798,1.034
104.827,1.037
104.857,1.044
104.887,1.035
104.918,1.029
104.948,1.040
104.978,1.029
105.008,1.035
105.037,1.029
105.067,1.033
105.097,1.041
105.128,1.042
105.158,1.040
105.188,1.040
105.217,1.039
105.247,1.041
105.277,1.031
105.308,1.030
105.338,1.039
105.368,1.040
105.397,1.029
105.427,1.040
105.457,1.035
105.488,1.042
105.518,1.037
105.548,1.036
105.577,1.033
105.607,1.032
105.637,1.036
105.668,1.039
105.698,1.031
105.728,1.040
105.758,1.043
105.787,1.028
105.817,1.040
105.847,1.033
105.878,1.038
105.908,1.035
105.938,1.031
105.967,1.050
105.997,1.035
106.027,1.043
106.058,1.037
106.088,1.032
106.118,1.034
106.147,1.037
106.177,1.038
106.207,1.044
106.238,1.028
106.268,1.043
106.298,1.035
106.327,1.036
106.357,1.037
106.387,1.040
106.418,1.034
106.448,1.035
106.478,1.036
106.508,1.034
106.537,1.043
106.567,1.034
106.597,1.038
106.628,1.038
106.658,1.030
106.688,1.045
106.717,1.039
106.747,1.034
106.777,1.044
106.808,1.045
106.838,1.036
106.868,1.024
106.897,1.036
106.927,1.037
106.957,1.023
106.988,1.039
107.018,1.039
107.048,1.038
107.077,1.039
107.107,1.032
107.137,1.053
107.168,1.042
107.198,1.024
107.228,1.034
107.258,1.038
107.287,1.031
107.317,1.036
107.347,1.051
107.378,1.037
107.408,1.033
107.438,1.034
107.467,1.033
107.497,1.030
107.527,1.039
107.558,1.046
107.588,1.044
107.618,1.033
107.647,1.038
107.677,1.040
107.707,1.040
107.738,1.033
107.768,1.043
107.798,1.036
107.827,1.033
107.857,1.038
107.887,1.033
107.918,1.036
107.948,1.038
107.978,1.037
108.008,1.040
108.037,1.038
108.067,1.040
108.097,1.039
108.128,1.039
108.158,1.031
108.188,1.034
108.217,1.037
108.247,1.039
108.277,1.044
108.308,1.036
108.338,1.035
108.368,1.040
108.397,1.038
108.427,1.037
108.457,1.036
108.488,1.042
108.518,1.037
108.548,1.032
108.577,1.035
108.607,1.040
108.637,1.039
108.668,1.035
108.698,1.039
108.728,1.036
108.758,1.037
108.787,1.043
108.817,1.040
108.847,1.041
108.878,1.038
108.908,1.040
108.938,1.036
108.967,1.030
108.997,1.036
109.027,1.043
109.058,1.033
109.088,1.039
109.118,1.034
109.147,1.041
109.177,1.033
109.207,1.035
109.238,1.044
109.268,1.037
109.298,1.033
109.327,1.040
109.357,1.039
109.387,1.038
109.418,1.038
109.448,1.039
109.478,1.036
109.508,1.040
109.537,1.037
109.567,1.041
109.597,1.041
109.628,1.038
109.658,1.037
109.688,1.037
109.717,1.036
109.747,1.039
109.777,1.034
109.808,1.047
109.838,1.038
109.868,1.036
109.897,1.048
109.927,1.046
109.957,1.037
109.988,1.034
110.018,1.034
110.048,1.028
110.077,1.037
110.107,1.037
110.137,1.038
110.168,1.046
110.198,1.040
110.228,1.040
110.258,1.038
110.287,1.040
110.317,1.037
110.347,1.038
110.378,1.036
110.408,1.041
110.438,1.035
110.467,1.046
110.497,1.041
110.527,1.037
110.558,1.045
110.588,1.038
110.618,1.037
110.647,1.037
110.677,1.041
110.707,1.038
110.738,1.041
110.768,1.041
110.798,1.039
110.827,1.038
110.857,1.035
110.887,1.041
110.918,1.032
110.948,1.025
110.978,1.042
111.008,1.033
111.037,1.039
111.067,1.037
111.097,1.036
111.128,1.045
111.158,1.036
111.188,1.038
111.217,1.046
111.247,1.037
111.277,1.036
111.308,1.040
111.338,1.039
111.368,1.039
111.397,1.035
111.427,1.039
111.457,1.045
111.488,1.035
111.518,1.042
111.548,1.043
111.577,1.033
111.607,1.037
111.637,1.042
111.668,1.033
111.698,1.042
111.728,1.036
111.758,1.043
111.787,1.039
111.817,1.034
111.847,1.034
111.878,1.043
111.908,1.039
111.938,1.038
111.967,1.040
111.997,1.039
112.027,1.041
112.058,1.037
112.088,1.039
112.118,1.053
112.147,1.039
112.177,1.041
112.207,1.036
112.238,1.027
112.268,1.032
112.298,1.043
112.327,1.039
112.357,1.044
112.387,1.041
112.418,1.044
112.448,1.042
112.478,1.038
112.508,1.040
112.537,1.042
112.567,1.038
112.597,1.040
112.628,1.035
112.658,1.043
112.688,1.035
112.717,1.047
112.747,1.044
112.777,1.044
112.808,1.038
112.838,1.043
112.868,1.035
112.897,1.027
112.927,1.034
112.957,1.042
112.988,1.038
113.018,1.047
113.048,1.045
113.077,1.045
113.107,1.041
113.137,1.042
113.168,1.027
113.198,1.032
113.228,1.034
113.258,1.034
113.287,1.039
113.317,1.041
113.347,1.043
113.378,1.046
113.408,1.045
113.438,1.037
113.467,1.044
113.497,1.043
113.527,1.039
113.558,1.040
113.588,1.038
113.618,1.036
113.647,1.041
113.677,1.038
113.707,1.027
113.738,1.042
113.768,1.049
113.798,1.036
113.827,1.039
113.857,1.044
113.887,1.043
113.918,1.042
113.948,1.033
113.978,1.044
114.008,1.034
114.037,1.039
114.067,1.043
114.097,1.036
114.128,1.041
114.158,1.038
114.188,1.038
114.217,1.030
114.247,1.033
114.277,1.037
114.308,1.032
114.338,1.043
114.368,1.035
114.397,1.035
114.427,1.043
114.457,1.038
114.488,1.035
114.518,1.042
114.548,1.036
114.577,1.031
114.607,1.037
114.637,1.041
114.668,1.041
114.698,1.033
114.728,1.043
114.758,1.044
114.787,1.032
114.817,1.034
114.847,1.044
114.878,1.040
114.908,1.035
114.938,1.037
114.967,1.046
114.997,1.035
115.027,1.046
115.058,1.036
115.088,1.036
115.118,1.035
115.147,1.032
115.177,1.032
115.207,1.042
115.238,1.044
115.268,1.039
115.298,1.036
115.327,1.040
115.357,1.034
115.387,1.035
115.418,1.044
115.448,1.040
115.478,1.036
115.508,1.045
115.537,1.039
115.567,1.040
115.597,1.045
115.628,1.035
115.658,1.039
115.688,1.038
115.717,1.036
115.747,1.036
115.777,1.038
115.808,1.043
115.838,1.044
115.868,1.039
115.897,1.037
115.927,1.042
115.957,1.047
115.988,1.034
116.018,1.045
116.048,1.046
116.077,1.040
116.107,1.036
116.137,1.044
116.168,1.041
116.198,1.041
116.228,1.039
116.258,1.041
116.287,1.041
116.317,1.047
116.347,1.041
116.378,1.035
116.408,1.037
116.438,1.037
116.467,1.040
116.497,1.036
116.527,1.042
116.558,1.046
116.588,1.035
116.618,1.041
116.647,1.044
116.677,1.038
116.707,1.033
116.738,1.041
116.768,1.039
116.798,1.039
116.827,1.042
116.857,1.039
116.887,1.035
116.918,1.038
116.948,1.043
116.978,1.037
117.008,1.045
