df_hash,22ZHK4.QK206M
217.146,1.012
217.176,1.013
217.206,1.016
217.236,1.014
217.266,1.011
217.296,1.011
217.326,1.012
217.356,1.021
217.386,1.017
217.416,1.010
217.446,1.012
217.476,1.015
217.506,1.014
217.536,1.014
217.566,1.014
217.596,1.006
217.626,1.020
217.656,1.011
217.686,1.010
217.716,1.010
217.746,1.015
217.776,1.016
217.806,1.017
217.836,1.006
217.866,1.014
217.896,1.020
217.926,1.017
217.956,1.012
217.986,1.007
218.016,1.009
218.046,1.023
218.076,1.022
218.106,1.011
218.136,1.007
218.166,1.013
218.196,1.014
218.226,1.014
218.256,1.013
218.286,1.010
218.316,1.015
218.346,1.017
218.376,1.012
218.406,1.011
218.436,1.013
218.466,1.014
218.496,1.012
218.526,1.016
218.556,1.016
218.586,1.016
218.616,1.011
218.646,1.009
218.676,1.014
218.706,1.022
218.736,1.010
218.766,1.004
218.796,1.014
218.826,1.019
218.856,1.012
218.886,1.015
218.916,1.013
218.946,1.011
218.976,1.017
219.006,1.014
219.036,1.012
219.066,1.010
219.096,1.008
219.126,1.012
219.156,1.015
219.186,1.015
219.216,1.015
219.246,1.010
219.276,1.019
219.306,1.026
219.336,1.018
219.366,1.002
219.396,1.007
219.426,1.015
219.456,1.014
219.486,1.017
219.516,1.010
219.546,1.012
219.576,1.014
219.606,1.017
219.636,1.016
219.666,1.012
219.696,1.010
219.726,1.008
219.756,1.002
219.786,1.009
219.816,1.021
219.846,1.016
219.876,1.023
219.906,1.018
219.936,1.007
219.966,1.012
219.996,1.014
220.026,1.005
220.056,1.020
220.086,1.021
220.116,1.002
220.146,1.006
220.176,1.016
220.206,1.014
220.236,1.008
220.266,1.014
220.296,1.019
220.326,1.017
220.356,1.014
220.386,1.004
220.416,1.008
220.446,1.031
220.476,1.013
220.506,1.003
220.536,1.006
220.566,1.010
220.596,1.012
220.626,1.015
220.656,1.012
220.686,1.011
220.716,1.017
220.746,1.018
220.776,1.010
220.806,1.012
220.836,1.012
220.866,1.014
220.896,1.019
220.926,1.013
220.956,1.004
220.986,1.011
221.016,1.016
221.046,1.019
221.076,1.012
221.106,1.011
221.136,1.013
221.166,1.009
221.196,1.010
221.226,1.015
221.256,1.013
221.286,1.013
221.316,1.011
221.346,1.009
221.376,1.013
221.406,1.011
221.436,1.009
221.466,1.008
221.496,1.014
221.526,1.015
221.556,1.017
221.586,1.019
221.616,1.008
221.646,1.002
221.676,1.012
221.706,1.025
221.736,1.021
221.766,1.011
221.796,1.006
221.826,1.009
221.856,1.010
221.886,1.012
221.916,1.013
221.946,1.009
221.976,1.014
222.006,1.020
222.036,1.014
222.066,1.010
222.096,1.008
222.126,1.012
222.156,1.016
222.186,1.014
222.216,1.013
222.246,1.010
222.276,1.013
222.306,1.010
222.336,1.010
222.366,1.014
222.396,1.011
222.426,1.009
222.456,1.016
222.486,1.010
222.516,1.012
222.546,1.008
222.576,1.008
222.606,1.021
222.636,1.018
222.666,1.009
222.696,1.010
222.726,1.008
222.756,1.011
222.786,1.013
222.816,1.013
222.846,1.009
222.876,1.012
222.906,1.015
222.936,1.011
222.966,1.006
222.996,1.010
223.026,1.014
223.056,1.015
223.086,1.012
223.116,1.012
223.146,1.009
223.176,1.011
223.206,1.012
223.236,1.013
223.266,1.009
223.296,1.009
223.326,1.017
223.356,1.012
223.386,1.009
223.416,1.009
223.446,1.011
223.476,1.021
223.506,1.018
223.536,1.011
223.566,1.009
223.596,1.013
223.626,1.009
223.656,1.011
223.686,1.015
223.716,1.012
223.746,1.013
223.776,1.014
223.806,1.013
223.836,1.009
223.866,1.009
223.896,1.019
223.926,1.014
223.956,1.010
223.986,1.012
224.016,1.010
224.046,1.014
224.076,1.013
224.106,1.014
224.136,1.013
224.166,1.012
224.196,1.016
224.226,1.008
224.256,1.009
224.286,1.012
224.316,1.015
224.346,1.020
224.376,1.014
224.406,1.008
224.436,1.010
224.466,1.014
224.496,1.010
224.526,1.009
224.556,1.014
224.586,1.010
224.616,1.016
224.646,1.016
224.676,1.009
224.706,1.010
224.736,1.010
224.766,1.015
224.796,1.015
224.826,1.013
224.856,1.013
224.886,1.012
224.916,1.011
224.946,1.018
224.976,1.011
225.006,1.014
225.036,1.013
225.066,1.021
225.096,1.012
225.126,1.006
225.156,1.003
225.186,1.011
225.216,1.021
225.246,1.021
225.276,1.012
225.306,1.011
225.336,1.010
225.366,1.009
225.396,1.012
225.426,1.012
225.456,1.011
225.486,1.014
225.516,1.019
225.546,1.012
225.576,1.009
225.606,1.010
225.636,1.011
225.666,1.013
225.696,1.010
225.726,1.012
225.756,1.012
225.786,1.015
225.816,1.019
225.846,1.014
225.876,1.008
225.906,1.009
225.936,1.015
225.966,1.021
225.996,1.019
226.026,1.010
226.056,1.009
226.086,1.011
226.116,1.013
226.146,1.016
226.176,1.014
226.206,1.010
226.236,1.018
226.266,1.016
226.296,1.011
226.326,1.010
226.356,1.012
226.386,1.013
226.416,1.015
226.446,1.013
226.476,1.012
226.506,1.012
226.536,1.012
226.566,1.008
226.596,1.009
226.626,1.014
226.656,1.021
226.686,1.015
226.716,1.008
226.746,1.010
226.776,1.012
226.806,1.012
226.836,1.013
226.866,1.011
226.896,1.011
226.926,1.016
226.956,1.011
226.986,1.008
227.016,1.013
227.046,1.017
227.076,1.018
227.106,1.014
227.136,1.017
227.166,1.013
227.196,1.009
227.226,1.010
227.256,1.008
227.286,1.017
227.316,1.024
227.346,1.012
227.376,1.007
227.406,1.010
227.436,1.011
227.466,1.014
227.496,1.015
227.526,1.010
227.556,1.019
227.586,1.017
227.616,1.007
227.646,1.005
227.676,1.012
227.706,1.014
227.736,1.017
227.766,1.016
227.796,1.012
227.826,1.010
227.856,1.007
227.886,1.015
227.916,1.025
227.946,1.012
227.976,1.005
228.006,1.012
228.036,1.012
228.066,1.012
228.096,1.011
228.126,1.004
228.156,1.013
228.186,1.016
228.216,1.010
228.246,1.007
228.276,1.011
228.306,1.014
228.336,1.011
228.366,1.013
228.396,1.010
228.426,1.013
228.456,1.010
228.486,1.013
228.516,1.020
228.546,1.016
228.576,1.006
228.606,1.009
228.636,1.011
228.666,1.011
228.696,1.012
228.726,1.010
228.756,1.011
228.786,1.017
228.816,1.014
228.846,1.010
228.876,1.013
228.906,1.016
228.936,1.012
228.966,1.015
228.996,1.016
229.026,1.008
229.056,1.006
229.086,1.012
229.116,1.021
229.146,1.017
229.176,1.010
229.206,1.008
229.236,1.009
229.266,1.013
229.296,1.014
229.326,1.011
229.356,1.008
229.386,1.019
229.416,1.017
229.446,1.012
229.476,1.009
229.506,1.015
229.536,1.015
229.566,1.013
229.596,1.008
229.626,1.013
229.656,1.015
229.686,1.011
229.716,1.010
229.746,1.013
229.776,1.017
229.806,1.019
229.836,1.012
229.866,1.008
229.896,1.009
229.926,1.011
229.956,1.014
229.986,1.015
230.016,1.007
230.046,1.013
230.076,1.019
230.106,1.012
230.136,1.008
230.166,1.007
230.196,1.016
230.226,1.015
230.256,1.010
230.286,1.012
230.316,1.013
230.346,1.012
230.376,1.011
230.406,1.014
230.436,1.014
230.466,1.010
230.496,1.013
230.526,1.015
230.556,1.010
230.586,1.007
230.616,1.010
230.646,1.021
230.676,1.021
230.706,1.008
230.736,1.007
230.766,1.012
230.796,1.012
230.826,1.012
230.856,1.013
230.886,1.019
230.916,1.010
230.946,1.014
230.976,1.011
231.006,1.008
231.036,1.007
231.066,1.012
231.096,1.015
231.126,1.009
231.156,1.009
231.186,1.012
231.216,1.012
231.246,1.008
231.276,1.012
231.306,1.015
231.336,1.015
231.366,1.007
231.396,1.007
231.426,1.012
231.456,1.019
231.486,1.021
231.516,1.013
231.546,1.008
231.576,1.007
231.606,1.011
231.636,1.011
231.666,1.013
231.696,1.011
231.726,1.010
231.756,1.018
231.786,1.012
231.816,1.004
231.846,1.013
231.876,1.019
231.906,1.016
231.936,1.012
231.966,1.008
231.996,1.007
232.026,1.013
232.056,1.019
232.086,1.014
232.116,1.010
232.146,1.006
232.176,1.007
232.206,1.017
232.236,1.023
232.266,1.008
232.296,1.010
232.326,1.014
232.356,1.015
232.386,1.011
232.416,1.010
232.446,1.015
232.476,1.012
232.506,1.013
232.536,1.012
232.566,1.009
232.596,1.014
232.626,1.013
232.656,1.014
232.686,1.013
232.716,1.010
232.746,1.012
232.776,1.013
232.806,1.018
232.836,1.014
232.866,1.008
232.896,1.008
232.926,1.012
232.956,1.018
232.986,1.018
233.016,1.010
233.046,1.011
233.076,1.012
233.106,1.009
233.136,1.012
233.166,1.014
233.196,1.009
233.226,1.014
233.256,1.017
233.286,1.014
233.316,1.009
233.346,1.012
233.376,1.017
233.406,1.015
233.436,1.009
233.466,1.014
233.496,1.012
233.526,1.012
233.556,1.016
233.586,1.014
233.616,1.013
233.646,1.010
233.676,1.011
233.706,1.021
233.736,1.022
233.766,1.010
233.796,1.009
233.826,1.010
233.856,1.012
233.886,1.013
233.916,1.015
233.946,1.011
233.976,1.013
234.006,1.017
234.036,1.012
234.066,1.008
234.096,1.010
234.126,1.015
234.156,1.013
234.186,1.010
234.216,1.011
234.246,1.012
234.276,1.010
234.306,1.013
234.336,1.015
234.366,1.013
234.396,1.007
234.426,1.011
234.456,1.012
234.486,1.017
234.516,1.021
234.546,1.012
234.576,1.006
234.606,1.010
234.636,1.012
234.666,1.013
234.696,1.015
234.726,1.015
234.756,1.009
234.786,1.019
234.816,1.011
234.846,1.010
234.876,1.010
234.906,1.014
234.936,1.012
234.966,1.013
234.996,1.011
235.026,1.010
235.056,1.011
235.086,1.016
235.116,1.013
235.146,1.013
235.176,1.006
235.206,1.008
235.236,1.013
235.266,1.021
235.296,1.017
235.326,1.010
235.356,1.010
235.386,1.014
235.416,1.011
235.446,1.015
235.476,1.016
235.506,1.012
235.536,1.015
235.566,1.014
235.596,1.008
235.626,1.010
235.656,1.012
235.686,1.014
235.716,1.011
235.746,1.014
235.776,1.015
235.806,1.010
235.836,1.016
235.866,1.026
235.896,1.033
235.926,1.026
235.956,1.035
235.986,1.038
236.016,1.050
236.046,1.073
236.076,1.078
236.106,1.080
236.136,1.072
236.166,1.066
236.196,1.057
236.226,1.060
236.256,1.062
236.286,1.037
236.316,1.044
236.346,1.051
236.376,1.007
236.406,0.999
236.436,1.019
236.466,1.026
236.496,1.013
236.526,1.004
236.556,0.976
236.586,0.949
236.616,0.944
236.646,0.927
236.676,0.954
236.706,0.961
236.736,0.960
236.766,0.974
236.796,0.971
236.826,0.995
236.856,0.986
236.886,0.968
236.916,0.958
236.946,0.959
236.976,0.965
237.006,0.972
237.036,0.945
237.066,0.966
237.096,0.976
237.126,0.990
237.156,1.003
237.186,0.998
237.216,0.979
237.246,0.982
237.276,0.975
237.306,0.977
237.336,0.981
237.366,0.986
237.396,1.006
237.426,1.013
237.456,0.993
237.486,0.990
237.516,0.992
237.546,0.995
237.576,1.011
237.606,0.990
237.636,0.987
237.666,0.980
237.696,0.994
237.726,0.990
237.756,0.975
237.786,0.996
237.816,0.995
237.846,1.002
237.876,1.004
237.906,0.994
237.936,0.984
237.966,0.988
237.996,0.991
238.026,0.996
238.056,0.997
238.086,0.983
238.116,0.995
238.146,0.993
238.176,0.974
238.206,0.996
238.236,1.003
238.266,1.004
238.296,1.000
238.326,0.999
238.356,0.977
238.386,0.987
238.416,0.988
238.446,1.003
238.476,1.007
238.506,1.003
238.536,0.987
238.566,0.969
238.596,0.997
238.626,0.990
238.656,0.985
238.686,1.001
238.716,0.999
238.746,0.985
238.776,0.982
238.806,0.997
238.836,1.002
238.866,1.001
238.896,0.982
238.926,0.976
238.956,0.970
238.986,1.011
239.016,1.011
239.046,1.011
239.076,1.003
239.106,0.991
239.136,0.959
239.166,0.977
239.196,1.013
239.226,1.017
239.256,1.016
239.286,0.974
239.316,0.963
239.346,1.003
239.376,1.050
239.406,1.036
239.436,0.993
239.466,0.979
239.496,1.008
239.526,1.002
239.556,0.986
239.586,1.008
239.616,1.046
239.646,1.019
239.676,1.073
239.706,1.071
239.736,1.061
239.766,1.002
239.796,0.944
239.826,0.936
239.856,0.916
239.886,0.892
239.916,0.882
239.946,0.987
239.976,1.013
240.006,1.002
240.036,1.013
240.066,1.053
240.096,1.023
240.126,1.040
240.156,1.000
240.186,0.989
240.216,1.016
240.246,1.023
240.276,1.003
240.306,0.987
240.336,0.979
240.366,1.022
240.396,1.024
240.426,1.066
240.456,1.066
240.486,1.056
240.516,1.103
240.546,1.043
240.576,1.024
240.606,1.018
240.636,1.001
240.666,0.999
240.696,0.996
240.726,0.996
240.756,1.007
240.786,0.993
240.816,1.000
240.846,0.993
240.876,0.984
240.906,1.002
240.936,1.016
240.966,1.009
240.996,0.969
241.026,0.984
241.056,1.018
241.086,1.012
241.116,0.975
241.146,0.942
241.176,0.923
241.206,0.924
241.236,0.948
241.266,1.000
241.296,1.004
241.326,1.071
241.356,1.083
241.386,1.094
241.416,1.079
241.446,1.101
241.476,1.089
241.506,1.011
241.536,1.000
241.566,0.928
241.596,0.999
241.626,0.967
241.656,1.018
241.686,1.026
241.716,0.967
241.746,0.970
241.776,0.942
241.806,0.872
241.836,0.995
241.866,0.993
241.896,1.064
241.926,1.088
241.956,1.056
241.986,1.036
242.016,1.013
242.046,0.979
242.076,0.980
242.106,1.001
242.136,1.011
242.166,1.027
242.196,1.028
242.226,0.969
242.256,1.049
242.286,1.044
242.316,0.958
242.346,0.971
242.376,0.965
242.406,1.009
242.436,1.044
242.466,1.069
242.496,1.085
242.526,1.041
242.556,1.002
242.586,0.990
242.616,0.998
242.646,0.968
242.676,0.961
242.706,0.961
242.736,1.003
242.766,1.022
242.796,0.966
242.826,0.966
242.856,1.019
242.886,0.980
242.916,0.970
242.946,1.012
242.976,1.026
243.006,0.958
243.036,0.903
243.066,0.919
243.096,0.954
243.126,1.035
243.156,1.065
243.186,1.120
243.216,1.048
243.246,0.973
243.276,0.920
243.306,0.980
243.336,0.996
243.366,1.005
243.396,1.034
243.426,0.996
243.456,0.992
243.486,0.984
243.516,0.997
243.546,0.947
243.576,1.021
243.606,1.042
243.636,1.006
243.666,0.993
243.696,0.996
243.726,0.992
243.756,1.003
243.786,1.012
243.816,1.002
243.846,0.966
243.876,1.043
243.906,1.042
243.936,1.095
243.966,1.065
243.996,0.974
244.026,1.018
244.056,1.001
244.086,0.967
244.116,0.965
244.146,1.000
244.176,1.044
244.206,1.026
244.236,0.992
244.266,0.983
244.296,0.943
244.326,0.958
244.356,1.002
244.386,1.006
244.416,1.018
244.446,1.015
244.476,1.006
244.506,0.980
244.536,0.956
244.566,0.956
244.596,0.939
244.626,0.876
244.656,0.895
244.686,0.952
244.716,0.933
244.746,0.907
244.776,0.888
244.806,0.958
244.836,0.936
244.866,1.090
244.896,1.231
244.926,1.240
244.956,1.205
244.986,1.172
245.016,1.149
245.046,1.094
245.076,1.079
245.106,1.016
245.136,0.953
245.166,0.962
245.196,0.991
245.226,1.008
245.256,1.021
245.286,1.069
245.316,1.154
245.346,1.156
245.376,1.089
245.406,1.060
245.436,1.055
245.466,1.086
245.496,0.998
245.526,1.016
245.556,1.062
245.586,1.049
245.616,1.015
245.646,0.963
245.676,1.044
245.706,1.137
245.736,1.146
245.766,1.062
245.796,1.025
245.826,1.072
245.856,1.041
245.886,1.071
245.916,1.017
245.946,1.006
245.976,1.002
246.006,1.002
246.036,1.017
246.066,1.019
246.096,0.999
246.126,0.968
246.156,0.968
246.186,0.955
246.216,0.990
246.246,0.983
246.276,0.929
246.306,0.930
246.336,0.933
246.366,0.917
246.396,0.977
246.426,1.024
246.456,1.071
246.486,1.058
246.516,1.023
246.546,0.992
246.576,1.004
246.606,1.004
246.636,0.970
246.666,0.988
246.696,1.022
246.726,1.008
246.756,0.986
246.786,0.986
246.816,1.021
246.846,0.949
246.876,0.931
246.906,0.984
246.936,1.036
246.966,1.046
246.996,1.019
247.026,0.977
247.056,1.012
247.086,0.999
247.116,1.082
247.146,1.043
247.176,0.995
247.206,0.968
247.236,0.962
247.266,0.932
247.296,0.909
247.326,0.939
247.356,0.959
247.386,1.004
247.416,1.026
247.446,1.005
247.476,0.960
247.506,0.946
247.536,0.959
247.566,0.960
247.596,0.966
247.626,1.021
247.656,1.048
247.686,1.029
247.716,1.016
247.746,1.034
247.776,1.022
247.806,0.990
247.836,0.954
247.866,1.042
247.896,1.068
247.926,0.994
247.956,0.989
247.986,1.006
248.016,0.987
248.046,0.962
248.076,0.945
248.106,0.923
248.136,0.974
248.166,1.019
248.196,0.996
248.226,1.020
248.256,1.051
248.286,1.039
248.316,1.016
248.346,1.008
248.376,0.999
248.406,0.969
248.436,0.990
248.466,1.005
248.496,1.026
248.526,0.960
248.556,0.984
248.586,0.996
248.616,0.972
248.646,0.954
248.676,0.948
248.706,0.937
248.736,0.916
248.766,0.969
248.796,0.959
248.826,0.981
248.856,1.084
248.886,1.111
248.916,1.046
248.946,1.014
248.976,1.003
249.006,0.963
249.036,0.988
249.066,0.992
249.096,1.012
249.126,1.013
249.156,0.978
249.186,0.998
249.216,0.991
249.246,0.934
249.276,0.990
249.306,1.035
249.336,1.025
249.366,0.994
249.396,0.980
249.426,0.973
249.456,0.987
249.486,1.009
249.516,0.992
249.546,0.987
249.576,0.990
249.606,0.975
249.636,0.986
249.666,0.994
249.696,0.972
249.726,0.992
249.756,1.017
249.786,1.001
249.816,0.972
249.846,0.991
249.876,0.989
249.906,0.985
249.936,0.984
249.966,1.000
249.996,1.009
250.026,1.012
250.056,1.011
250.086,1.016
250.116,0.972
250.146,1.027
250.176,1.027
250.206,1.000
250.236,0.990
250.266,1.000
250.296,1.003
250.326,1.027
250.356,1.006
250.386,1.030
250.416,1.003
250.446,0.991
250.476,0.992
250.506,0.981
250.536,0.974
250.566,0.963
250.596,0.965
250.626,0.971
250.656,0.987
250.686,0.984
250.716,0.978
250.746,1.011
250.776,1.009
250.806,1.004
250.836,0.994
250.866,0.991
250.896,0.988
250.926,0.995
250.956,0.979
250.986,0.990
251.016,0.991
251.046,0.988
251.076,0.982
251.106,0.986
251.136,0.991
251.166,0.995
251.196,0.997
251.226,0.991
251.256,0.989
251.286,0.987
251.316,1.000
251.346,0.982
251.376,0.988
251.406,0.991
251.436,0.984
251.466,0.997
251.496,0.993
251.526,0.990
251.556,0.996
251.586,0.992
251.616,0.990
251.646,0.993
251.676,0.999
251.706,0.990
251.736,0.997
251.766,0.996
251.796,0.987
251.826,0.986
251.856,0.998
251.886,0.998
251.916,0.995
251.946,0.989
251.976,0.993
252.006,0.992
252.036,0.998
252.066,0.999
252.096,1.002
252.126,1.005
252.156,0.997
252.186,0.986
252.216,0.987
252.246,0.988
252.276,0.995
252.306,1.000
252.336,1.000
252.366,0.997
252.396,0.997
252.426,0.963
252.456,1.002
252.486,1.000
252.516,1.001
252.546,1.000
252.576,0.988
252.606,0.981
252.636,1.002
252.666,0.980
252.696,0.979
252.726,1.011
252.756,1.016
252.786,0.997
252.816,0.982
252.846,0.992
252.876,0.995
252.906,0.982
252.936,0.974
252.966,0.993
252.996,1.006
253.026,1.021
253.056,1.013
253.086,1.001
253.116,0.985
253.146,0.980
253.176,0.997
253.206,1.013
253.236,1.012
253.266,1.002
253.296,0.959
253.326,0.983
253.356,0.984
253.386,1.001
253.416,1.005
253.446,0.996
253.476,1.013
253.506,1.000
253.536,1.009
253.566,0.993
253.596,0.995
253.626,0.985
253.656,0.992
253.686,0.987
253.716,0.989
253.746,0.979
253.776,1.012
253.806,1.029
253.836,1.030
253.866,1.010
253.896,0.989
253.926,0.993
253.956,1.000
253.986,0.994
254.016,0.982
254.046,0.995
254.076,1.007
254.106,1.000
254.136,1.000
254.166,1.007
254.196,1.005
254.226,1.004
254.256,0.997
254.286,0.995
254.316,0.991
254.346,0.987
254.376,0.991
254.406,0.978
254.436,0.991
254.466,0.993
254.496,0.993
254.526,1.002
254.556,1.002
254.586,0.987
254.616,1.003
254.646,1.001
254.676,0.983
254.706,0.968
254.736,0.988
254.766,1.013
254.796,1.003
254.826,0.985
254.856,0.994
254.886,0.987
254.916,0.980
254.946,0.992
254.976,1.011
255.006,1.034
255.036,1.016
255.066,0.996
255.096,0.992
255.126,0.961
255.156,0.990
255.186,0.997
255.216,0.996
255.246,1.005
255.276,1.003
255.306,1.047
255.336,1.060
255.366,1.034
255.396,0.989
255.426,0.963
255.456,0.988
255.486,0.992
255.516,0.980
255.546,0.972
255.576,0.991
255.606,0.977
255.636,0.989
255.666,1.022
255.696,1.021
255.726,1.009
255.756,0.983
255.786,0.984
255.816,0.990
255.846,0.982
255.876,0.996
255.906,1.011
255.936,1.001
255.966,0.983
255.996,1.003
256.026,0.989
256.056,1.009
256.086,1.024
256.116,1.017
256.146,1.000
256.176,0.998
256.206,0.997
256.236,1.012
256.266,1.021
256.296,1.016
256.326,1.020
256.356,1.009
256.386,0.989
256.416,0.983
256.446,0.963
256.476,0.955
256.506,0.989
256.536,1.041
256.566,1.021
256.596,1.023
256.626,1.027
256.656,1.021
256.686,1.017
256.716,1.007
256.746,0.999
256.776,0.998
256.806,0.991
256.836,1.002
256.866,0.964
256.896,0.896
256.926,1.070
256.956,1.079
256.986,1.135
257.016,1.147
257.046,1.096
257.076,1.064
257.106,1.012
257.136,0.902
257.166,0.917
257.196,0.939
257.226,0.953
257.256,0.961
257.286,1.005
257.316,1.021
257.346,1.008
257.376,1.018
257.406,1.034
257.436,1.038
257.466,1.031
257.496,1.037
257.526,1.014
257.556,0.959
257.586,0.946
257.616,0.966
257.646,0.984
257.676,0.962
257.706,0.964
257.736,1.005
257.766,0.990
257.796,1.005
257.826,0.988
257.856,1.002
257.886,1.002
257.916,0.993
257.946,0.986
257.976,1.009
258.006,1.021
258.036,1.044
258.066,1.005
258.096,0.970
258.126,0.963
258.156,0.958
258.186,0.976
258.216,0.999
258.246,0.987
258.276,1.005
258.306,0.987
258.336,1.004
258.366,1.106
258.396,1.085
258.426,1.103
258.456,1.141
258.486,1.147
258.516,1.116
258.546,1.118
258.576,1.107
258.606,1.103
258.636,1.086
258.666,1.118
258.696,1.097
258.726,1.141
258.756,1.148
258.786,1.183
258.816,1.146
258.846,1.104
258.876,1.084
258.906,0.995
258.936,0.941
258.966,0.944
258.996,0.964
259.026,0.973
259.056,0.949
259.086,0.938
259.116,0.937
259.146,0.925
259.176,0.912
259.206,0.887
259.236,0.919
259.266,0.923
259.296,0.896
259.326,0.927
259.356,0.987
259.386,0.997
259.416,1.034
259.446,1.067
259.476,1.108
259.506,1.078
259.536,1.085
259.566,1.064
259.596,1.041
259.626,1.038
259.656,1.012
259.686,1.010
259.716,0.990
259.746,0.974
259.776,0.957
259.806,0.942
259.836,0.985
259.866,1.005
259.896,1.021
259.926,1.007
259.956,1.015
259.986,1.044
260.016,1.041
260.046,1.004
260.076,0.978
260.106,0.993
260.136,0.986
260.166,1.017
260.196,1.023
260.226,1.037
260.256,1.031
260.286,1.025
260.316,1.019
260.346,0.998
260.376,1.006
260.406,1.020
260.436,0.982
260.466,1.002
260.496,1.004
260.526,0.989
260.556,1.001
260.586,0.991
260.616,0.969
260.646,0.981
260.676,0.983
260.706,0.967
260.736,0.960
260.766,0.984
260.796,0.993
260.826,1.011
260.856,1.009
260.886,1.022
260.916,1.009
260.946,1.004
260.976,0.999
261.006,0.994
261.036,0.990
261.066,0.989
261.096,0.997
261.126,1.000
261.156,1.001
261.186,0.983
261.216,1.000
261.246,0.993
261.276,0.987
261.306,0.995
261.336,0.991
261.366,0.999
261.396,0.988
261.426,0.992
261.456,0.994
261.486,0.988
261.516,0.996
261.546,0.997
261.576,0.991
261.606,1.001
261.636,0.998
261.666,0.988
261.696,0.984
261.726,0.997
261.756,0.996
261.786,0.996
261.816,0.990
261.846,0.993
261.876,1.001
261.906,1.012
261.936,1.014
261.966,1.022
261.996,1.014
262.026,1.017
262.056,0.987
262.086,0.997
262.116,0.999
262.146,1.012
262.176,0.992
262.206,0.974
262.236,1.002
262.266,1.000
262.296,0.995
262.326,0.992
262.356,0.971
262.386,0.988
262.416,1.003
262.446,0.988
262.476,0.995
262.506,0.988
262.536,0.970
262.566,0.952
262.596,1.000
262.626,1.000
262.656,0.984
262.686,1.015
262.716,1.001
262.746,0.996
262.776,0.988
262.806,0.990
262.836,0.983
262.866,1.004
262.896,1.006
262.926,0.996
262.956,0.997
262.986,1.000
263.016,1.001
263.046,1.002
263.076,1.004
263.106,1.001
263.136,0.999
263.166,1.001
263.196,1.009
263.226,0.988
263.256,0.998
263.286,1.011
263.316,1.004
263.346,1.004
263.376,0.996
263.406,0.996
263.436,1.001
263.466,1.011
263.496,0.994
263.526,0.985
263.556,1.003
263.586,1.015
263.616,0.999
263.646,0.975
263.676,0.989
263.706,0.993
263.736,0.983
263.766,0.994
263.796,0.994
263.826,0.997
263.856,0.994
263.886,0.990
263.916,1.015
263.946,1.014
263.976,0.980
264.006,1.016
264.036,1.018
264.066,1.026
264.096,0.999
264.126,0.997
264.156,0.973
264.186,0.979
264.216,0.979
264.246,0.983
264.276,1.021
264.306,1.004
264.336,0.999
264.366,1.014
264.396,1.015
264.426,1.003
264.456,1.000
264.486,0.988
264.516,0.968
264.546,1.006
264.576,0.992
264.606,0.953
264.636,0.953
264.666,0.980
264.696,1.005
264.726,0.982
264.756,1.000
264.786,1.005
264.816,0.995
264.846,0.999
264.876,0.991
264.906,0.985
264.936,0.994
264.966,0.983
264.996,1.000
265.026,0.990
265.056,0.998
265.086,0.996
265.116,0.996
265.146,0.993
265.176,0.999
265.206,1.000
265.236,0.998
265.266,0.998
265.296,0.997
265.326,0.990
265.356,0.994
265.386,0.997
265.416,0.994
265.446,0.993
265.476,1.002
265.506,0.993
265.536,1.015
265.566,1.015
265.596,0.990
265.626,0.980
265.656,0.986
265.686,0.983
265.716,0.985
265.746,1.003
265.776,0.997
265.806,0.996
265.836,0.987
265.866,0.989
265.896,1.006
265.926,0.996
265.956,0.990
265.986,0.987
266.016,0.983
266.046,0.977
266.076,0.982
266.106,0.963
266.136,1.014
266.166,1.032
266.196,1.037
266.226,1.039
266.256,1.007
266.286,0.994
266.316,0.967
266.346,0.971
266.376,0.999
266.406,1.021
266.436,1.035
266.466,0.992
266.496,0.968
266.526,0.980
266.556,1.013
266.586,1.008
266.616,0.995
266.646,1.003
266.676,0.994
266.706,0.987
266.736,0.985
266.766,1.000
266.796,1.012
266.826,0.984
266.856,0.973
266.886,0.982
266.916,0.987
266.946,1.010
266.976,1.014
267.006,1.006
267.036,1.007
267.066,0.991
267.096,0.989
267.126,0.988
267.156,1.006
267.186,0.990
267.216,0.995
267.246,1.009
267.276,0.991
267.306,0.985
267.336,1.000
267.366,0.994
267.396,0.998
267.426,0.999
267.456,0.986
267.486,0.988
267.516,1.003
267.546,0.980
267.576,0.987
267.606,0.972
267.636,0.997
267.666,0.924
267.696,0.982
267.726,0.929
267.756,0.941
267.786,0.927
267.816,0.924
267.846,0.941
267.876,0.988
267.906,1.016
267.936,0.983
267.966,0.963
267.996,1.040
268.026,1.048
268.056,0.974
268.086,1.006
268.116,1.064
268.146,1.065
268.176,1.043
268.206,1.007
268.236,1.000
268.266,1.017
268.296,1.036
268.326,1.030
268.356,1.079
268.386,1.085
268.416,1.040
268.446,1.002
268.476,1.033
268.506,1.029
268.536,1.024
268.566,1.066
268.596,1.113
268.626,1.101
268.656,1.082
268.686,1.082
268.716,1.088
268.746,1.066
268.776,1.062
268.806,1.128
268.836,1.190
268.866,1.213
268.896,1.152
268.926,1.161
268.956,1.125
268.986,1.106
269.016,1.092
269.046,1.068
269.076,1.031
269.106,0.997
269.136,1.009
269.166,1.020
269.196,0.975
269.226,0.964
269.256,0.954
269.286,0.964
269.316,0.971
269.346,0.966
269.376,0.937
269.406,0.935
269.436,1.000
269.466,1.019
269.496,1.005
269.526,0.948
