df_hash,22ZHK4.DWJ61Z
56.147,1.057
56.177,1.065
56.207,1.062
56.237,1.059
56.267,1.059
56.297,1.059
56.327,1.064
56.357,1.058
56.387,1.058
56.417,1.058
56.447,1.061
56.477,1.054
56.507,1.060
56.537,1.060
56.567,1.063
56.597,1.061
56.627,1.058
56.657,1.062
56.687,1.062
56.717,1.060
56.747,1.059
56.777,1.060
56.807,1.058
56.837,1.053
56.867,1.060
56.897,1.064
56.927,1.062
56.957,1.059
56.987,1.057
57.017,1.057
57.047,1.062
57.077,1.057
57.107,1.053
57.137,1.063
57.167,1.066
57.197,1.061
57.227,1.057
57.257,1.058
57.287,1.063
57.317,1.060
57.347,1.063
57.377,1.064
57.407,1.064
57.437,1.058
57.467,1.063
57.497,1.063
57.527,1.057
57.557,1.056
57.587,1.059
57.617,1.061
57.647,1.061
57.677,1.063
57.707,1.060
57.737,1.059
57.767,1.062
57.797,1.062
57.827,1.059
57.857,1.060
57.887,1.061
57.917,1.065
57.947,1.062
57.977,1.062
58.007,1.058
58.037,1.062
58.067,1.065
58.097,1.062
58.127,1.056
58.157,1.058
58.187,1.060
58.217,1.062
58.247,1.067
58.277,1.058
58.307,1.059
58.337,1.060
58.367,1.062
58.397,1.059
58.427,1.058
58.457,1.065
58.487,1.062
58.517,1.060
58.547,1.061
58.577,1.057
58.607,1.058
58.637,1.066
58.667,1.063
58.697,1.055
58.727,1.060
58.757,1.058
58.787,1.065
58.817,1.062
58.847,1.051
58.877,1.059
58.907,1.063
58.937,1.061
58.967,1.059
58.997,1.060
59.027,1.057
59.057,1.061
59.087,1.063
59.117,1.058
59.147,1.060
59.177,1.060
59.207,1.062
59.237,1.067
59.267,1.058
59.297,1.053
59.327,1.060
59.357,1.061
59.387,1.061
59.417,1.065
59.447,1.059
59.477,1.060
59.507,1.062
59.537,1.060
59.567,1.058
59.597,1.062
59.627,1.060
59.657,1.062
59.687,1.062
59.717,1.060
59.747,1.057
59.777,1.062
59.807,1.067
59.837,1.062
59.867,1.056
59.897,1.059
59.927,1.062
59.957,1.063
59.987,1.058
60.017,1.055
60.047,1.068
60.077,1.061
60.107,1.054
60.137,1.056
60.167,1.055
60.197,1.058
60.227,1.060
60.257,1.049
60.287,1.062
60.317,1.066
60.347,1.055
60.377,1.055
60.407,1.061
60.437,1.059
60.467,1.056
60.497,1.058
60.527,1.062
60.557,1.063
60.587,1.062
60.617,1.056
60.647,1.053
60.677,1.060
60.707,1.063
60.737,1.056
60.767,1.064
60.797,1.058
60.827,1.056
60.857,1.062
60.887,1.065
60.917,1.062
60.947,1.062
60.977,1.062
61.007,1.063
61.037,1.068
61.067,1.057
61.097,1.058
61.127,1.062
61.157,1.067
61.187,1.066
61.217,1.058
61.247,1.067
61.277,1.062
61.307,1.057
61.337,1.059
61.367,1.061
61.397,1.061
61.427,1.059
61.457,1.061
61.487,1.062
61.517,1.063
61.547,1.059
61.577,1.062
61.607,1.063
61.637,1.056
61.667,1.056
61.697,1.061
61.727,1.062
61.757,1.062
61.787,1.061
61.817,1.062
61.847,1.062
61.877,1.059
61.907,1.057
61.937,1.060
61.967,1.063
61.997,1.062
62.027,1.062
62.057,1.061
62.087,1.061
62.117,1.060
62.147,1.066
62.177,1.068
62.207,1.065
62.237,1.057
62.267,1.060
62.297,1.062
62.327,1.062
62.357,1.059
62.387,1.061
62.417,1.062
62.447,1.066
62.477,1.067
62.507,1.068
62.537,1.061
62.567,1.055
62.597,1.063
62.627,1.062
62.657,1.065
62.687,1.062
62.717,1.063
62.747,1.062
62.777,1.062
62.807,1.066
62.837,1.069
62.867,1.060
62.897,1.060
62.927,1.064
62.957,1.070
62.987,1.066
63.017,1.060
63.047,1.064
63.077,1.066
63.107,1.063
63.137,1.060
63.167,1.061
63.197,1.062
63.227,1.064
63.257,1.065
63.287,1.065
63.317,1.063
63.347,1.069
63.377,1.058
63.407,1.064
63.437,1.073
63.467,1.062
63.497,1.062
63.527,1.062
63.557,1.062
63.587,1.064
63.617,1.066
63.647,1.060
63.677,1.065
63.707,1.068
63.737,1.062
63.767,1.064
63.797,1.064
63.827,1.062
63.857,1.067
63.887,1.065
63.917,1.064
63.947,1.067
63.977,1.067
64.007,1.062
64.037,1.065
64.067,1.067
64.097,1.066
64.127,1.062
64.157,1.061
64.187,1.064
64.217,1.072
64.247,1.065
64.277,1.066
64.307,1.068
64.337,1.067
64.367,1.062
64.397,1.065
64.427,1.062
64.457,1.063
64.487,1.064
64.517,1.067
64.547,1.066
64.577,1.066
64.607,1.062
64.637,1.067
64.667,1.072
64.697,1.063
64.727,1.061
64.757,1.065
64.787,1.062
64.817,1.067
64.847,1.069
64.877,1.059
64.907,1.068
64.937,1.066
64.967,1.063
64.997,1.063
65.027,1.065
65.057,1.063
65.087,1.066
65.117,1.066
65.147,1.065
65.177,1.062
65.207,1.065
65.237,1.070
65.267,1.066
65.297,1.068
65.327,1.063
65.357,1.062
65.387,1.065
65.417,1.062
65.447,1.066
65.477,1.066
65.507,1.064
65.537,1.065
65.567,1.068
65.597,1.060
65.627,1.068
65.657,1.066
65.687,1.065
65.717,1.068
65.747,1.063
65.777,1.062
65.807,1.062
65.837,1.062
65.867,1.068
65.897,1.072
65.927,1.062
65.957,1.063
65.987,1.064
66.017,1.064
66.047,1.062
66.077,1.060
66.107,1.065
66.137,1.069
66.167,1.066
66.197,1.065
66.227,1.064
66.257,1.062
66.287,1.068
66.317,1.063
66.347,1.067
66.377,1.066
66.407,1.064
66.437,1.063
66.467,1.072
66.497,1.068
66.527,1.066
66.557,1.064
66.587,1.066
66.617,1.071
66.647,1.067
66.677,1.066
66.707,1.058
66.737,1.064
66.767,1.069
66.797,1.062
66.827,1.062
66.857,1.063
66.887,1.070
66.917,1.065
66.947,1.069
66.977,1.064
67.007,1.064
67.037,1.062
67.067,1.064
67.097,1.075
67.127,1.067
67.157,1.061
67.187,1.063
67.217,1.063
67.247,1.067
67.277,1.067
67.307,1.063
67.337,1.068
67.367,1.066
67.397,1.062
67.427,1.065
67.457,1.068
67.487,1.063
67.517,1.066
67.547,1.065
67.577,1.064
67.607,1.068
67.637,1.065
67.667,1.065
67.697,1.069
67.727,1.066
67.757,1.059
67.787,1.063
67.817,1.065
67.847,1.063
67.877,1.069
67.907,1.066
67.937,1.067
67.967,1.064
67.997,1.067
68.027,1.068
68.057,1.064
68.087,1.067
68.117,1.067
68.147,1.068
68.177,1.066
68.207,1.068
68.237,1.066
68.267,1.063
68.297,1.073
68.327,1.070
68.357,1.061
68.387,1.064
68.417,1.064
68.447,1.069
68.477,1.070
68.507,1.063
68.537,1.067
68.567,1.067
68.597,1.065
68.627,1.062
68.657,1.066
68.687,1.068
68.717,1.071
68.747,1.069
68.777,1.064
68.807,1.070
68.837,1.075
68.867,1.064
68.897,1.066
68.927,1.070
68.957,1.064
68.987,1.057
69.017,1.063
69.047,1.063
69.077,1.073
69.107,1.075
69.137,1.062
69.167,1.068
69.197,1.064
69.227,1.065
69.257,1.063
69.287,1.064
69.317,1.071
69.347,1.072
69.377,1.062
69.407,1.063
69.437,1.070
69.467,1.063
69.497,1.067
69.527,1.067
69.557,1.073
69.587,1.066
69.617,1.059
69.647,1.064
69.677,1.067
69.707,1.066
69.737,1.067
69.767,1.070
69.797,1.067
69.827,1.065
69.857,1.067
69.887,1.062
69.917,1.068
69.947,1.072
69.977,1.062
70.007,1.068
70.037,1.071
70.067,1.067
70.097,1.065
70.127,1.067
70.157,1.072
70.187,1.072
70.217,1.060
70.247,1.062
70.277,1.065
70.307,1.070
70.337,1.070
70.367,1.061
70.397,1.067
70.427,1.068
70.457,1.066
70.487,1.066
70.517,1.071
70.547,1.065
70.577,1.069
70.607,1.063
70.637,1.067
70.667,1.068
70.697,1.068
70.727,1.062
70.757,1.069
70.787,1.073
70.817,1.065
70.847,1.062
70.877,1.062
70.907,1.064
70.937,1.074
70.967,1.071
70.997,1.060
71.027,1.070
71.057,1.067
71.087,1.062
71.117,1.068
71.147,1.068
71.177,1.069
71.207,1.068
71.237,1.061
71.267,1.073
71.297,1.072
71.327,1.068
71.357,1.062
71.387,1.069
71.417,1.071
71.447,1.066
71.477,1.062
71.507,1.061
71.537,1.064
71.567,1.071
71.597,1.071
71.627,1.065
71.657,1.067
71.687,1.068
71.717,1.062
71.747,1.065
71.777,1.066
71.807,1.066
71.837,1.066
71.867,1.073
71.897,1.070
71.927,1.069
71.957,1.059
71.987,1.068
72.017,1.075
72.047,1.071
72.077,1.064
72.107,1.062
72.137,1.067
72.167,1.070
72.197,1.068
72.227,1.063
72.257,1.065
72.287,1.067
72.317,1.064
72.347,1.065
72.377,1.064
72.407,1.067
72.437,1.064
72.467,1.066
72.497,1.066
72.527,1.067
72.557,1.071
72.587,1.065
72.617,1.071
72.647,1.074
72.677,1.066
72.707,1.062
72.737,1.065
72.767,1.068
72.797,1.070
72.827,1.074
72.857,1.067
72.887,1.068
72.917,1.068
72.947,1.069
72.977,1.067
73.007,1.066
73.037,1.074
73.067,1.068
73.097,1.067
73.127,1.071
73.157,1.067
73.187,1.066
73.217,1.065
73.247,1.064
73.277,1.075
73.307,1.073
73.337,1.062
73.367,1.066
73.397,1.065
73.427,1.065
73.457,1.068
73.487,1.063
73.517,1.066
73.547,1.072
73.577,1.065
73.607,1.065
73.637,1.067
73.667,1.064
73.697,1.070
73.727,1.066
73.757,1.069
73.787,1.062
73.817,1.068
73.847,1.064
73.877,1.065
73.907,1.074
73.937,1.070
73.967,1.063
73.997,1.066
74.027,1.063
74.057,1.072
74.087,1.066
74.117,1.060
74.147,1.068
74.177,1.070
74.207,1.062
74.237,1.067
74.267,1.068
74.297,1.068
74.327,1.070
74.357,1.065
74.387,1.067
74.417,1.070
74.447,1.070
74.477,1.070
74.507,1.066
74.537,1.068
74.567,1.069
74.597,1.068
74.627,1.062
74.657,1.062
74.687,1.065
74.717,1.072
74.747,1.074
74.777,1.066
74.807,1.069
74.837,1.068
74.867,1.066
74.897,1.068
74.927,1.066
74.957,1.069
74.987,1.068
75.017,1.066
75.047,1.070
75.077,1.065
75.107,1.067
75.137,1.062
75.167,1.067
75.197,1.073
75.227,1.073
75.257,1.063
75.287,1.064
75.317,1.067
75.347,1.067
75.377,1.064
75.407,1.066
75.437,1.064
75.467,1.072
75.497,1.068
75.527,1.065
75.557,1.065
75.587,1.066
75.617,1.067
75.647,1.069
75.677,1.068
75.707,1.069
75.737,1.070
75.767,1.069
75.797,1.064
75.827,1.066
75.857,1.075
75.887,1.073
75.917,1.059
75.947,1.062
75.977,1.068
76.007,1.075
76.037,1.073
76.067,1.066
76.097,1.067
76.127,1.066
76.157,1.067
76.187,1.066
76.217,1.063
76.247,1.072
76.277,1.065
76.307,1.065
76.337,1.074
76.367,1.066
76.397,1.067
76.427,1.066
76.457,1.067
76.487,1.072
76.517,1.073
76.547,1.062
76.577,1.059
76.607,1.064
76.637,1.067
76.667,1.064
76.697,1.064
76.727,1.065
76.757,1.070
76.787,1.068
76.817,1.066
76.847,1.064
76.877,1.070
76.907,1.071
76.937,1.065
76.967,1.065
76.997,1.067
77.027,1.072
77.057,1.068
77.087,1.066
77.117,1.067
77.147,1.074
77.177,1.067
77.207,1.059
77.237,1.067
77.267,1.069
77.297,1.068
77.327,1.075
77.357,1.064
77.387,1.069
77.417,1.070
77.447,1.066
77.477,1.063
77.507,1.065
77.537,1.066
77.567,1.068
77.597,1.065
77.627,1.070
77.657,1.068
77.687,1.067
77.717,1.063
77.747,1.070
77.777,1.078
77.807,1.066
77.837,1.062
77.867,1.066
77.897,1.068
77.927,1.072
77.957,1.075
77.987,1.067
78.017,1.069
78.047,1.070
78.077,1.066
78.107,1.068
78.137,1.067
78.167,1.067
78.197,1.063
78.227,1.070
78.257,1.063
78.287,1.066
78.317,1.066
78.347,1.070
78.377,1.073
78.407,1.072
78.437,1.065
78.467,1.064
78.497,1.065
78.527,1.066
78.557,1.064
78.587,1.068
78.617,1.063
78.647,1.071
78.677,1.066
78.707,1.065
78.737,1.068
78.767,1.065
78.797,1.065
78.827,1.068
78.857,1.068
78.887,1.067
78.917,1.068
78.947,1.067
78.977,1.067
79.007,1.069
79.037,1.072
79.067,1.065
79.097,1.064
79.127,1.067
79.157,1.067
79.187,1.071
79.217,1.062
79.247,1.071
79.277,1.070
79.307,1.065
79.337,1.063
79.367,1.065
79.397,1.068
79.427,1.067
79.457,1.067
79.487,1.070
79.517,1.068
79.547,1.070
79.577,1.068
79.607,1.068
79.637,1.071
79.667,1.071
79.697,1.061
79.727,1.062
79.757,1.068
79.787,1.070
79.817,1.070
79.847,1.066
79.877,1.068
79.907,1.065
79.937,1.067
79.967,1.067
79.997,1.070
80.027,1.069
80.057,1.069
80.087,1.071
80.117,1.068
80.147,1.069
80.177,1.065
80.207,1.069
80.237,1.074
80.267,1.070
80.297,1.066
80.327,1.061
80.357,1.067
80.387,1.073
80.417,1.068
80.447,1.057
80.477,1.069
80.507,1.070
80.537,1.066
80.567,1.065
80.597,1.067
80.627,1.066
80.657,1.068
80.687,1.066
80.717,1.067
80.747,1.067
80.777,1.062
80.807,1.066
80.837,1.071
80.867,1.073
80.897,1.067
80.927,1.062
80.957,1.062
80.987,1.069
81.017,1.068
81.047,1.069
81.077,1.065
81.107,1.074
81.137,1.067
81.167,1.062
81.197,1.070
81.227,1.068
81.257,1.068
81.287,1.065
81.317,1.070
81.347,1.067
81.377,1.071
81.407,1.066
81.437,1.069
81.467,1.075
81.497,1.070
81.527,1.060
81.557,1.066
81.587,1.069
81.617,1.074
81.647,1.073
81.677,1.062
81.707,1.066
81.737,1.071
81.767,1.066
81.797,1.066
81.827,1.066
81.857,1.067
81.887,1.068
81.917,1.067
81.947,1.068
81.977,1.067
82.007,1.063
82.037,1.070
82.067,1.072
82.097,1.067
82.127,1.066
82.157,1.069
82.187,1.069
82.217,1.070
82.247,1.071
82.277,1.064
82.307,1.070
82.337,1.068
82.367,1.067
82.397,1.068
82.427,1.065
82.457,1.068
82.487,1.070
82.517,1.067
82.547,1.066
82.577,1.072
82.607,1.063
82.637,1.068
82.667,1.073
82.697,1.067
82.727,1.064
82.757,1.063
82.787,1.066
82.817,1.070
82.847,1.066
82.877,1.063
82.907,1.065
82.937,1.071
82.967,1.068
82.997,1.067
83.027,1.066
83.057,1.070
83.087,1.069
83.117,1.068
83.147,1.065
83.177,1.067
83.207,1.064
83.237,1.064
83.267,1.071
83.297,1.070
83.327,1.068
83.357,1.066
83.387,1.069
83.417,1.070
83.447,1.070
83.477,1.067
83.507,1.065
83.537,1.070
83.567,1.068
83.597,1.064
83.627,1.069
83.657,1.066
83.687,1.068
83.717,1.071
83.747,1.065
83.777,1.066
83.807,1.068
83.837,1.064
83.867,1.073
83.897,1.075
83.927,1.062
83.957,1.065
83.987,1.064
84.017,1.069
84.047,1.072
84.077,1.072
84.107,1.066
84.137,1.069
84.167,1.067
84.197,1.066
84.227,1.066
84.257,1.066
84.287,1.071
84.317,1.069
84.347,1.063
84.377,1.067
84.407,1.064
84.437,1.068
84.467,1.071
84.497,1.066
84.527,1.065
84.557,1.064
84.587,1.064
84.617,1.073
84.647,1.063
84.677,1.070
84.707,1.068
84.737,1.067
84.767,1.067
84.797,1.068
84.827,1.070
84.857,1.068
84.887,1.070
84.917,1.068
84.947,1.066
84.977,1.066
85.007,1.069
85.037,1.068
85.067,1.062
85.097,1.072
85.127,1.069
85.157,1.062
85.187,1.061
85.217,1.076
85.247,1.068
85.277,1.067
85.307,1.071
85.337,1.072
85.367,1.064
85.397,1.067
85.427,1.067
85.457,1.063
85.487,1.070
85.517,1.072
85.547,1.066
85.577,1.069
85.607,1.068
85.637,1.066
85.667,1.067
85.697,1.073
85.727,1.068
85.757,1.065
85.787,1.064
85.817,1.068
85.847,1.074
85.877,1.074
85.907,1.065
85.937,1.068
85.967,1.068
85.997,1.068
86.027,1.068
86.057,1.069
86.087,1.071
86.117,1.065
86.147,1.067
86.177,1.074
86.207,1.066
86.237,1.067
86.267,1.071
86.297,1.071
86.327,1.068
86.357,1.062
86.387,1.070
86.417,1.065
86.447,1.071
86.477,1.068
86.507,1.070
86.537,1.069
86.567,1.067
86.597,1.067
86.627,1.070
86.657,1.065
86.687,1.066
86.717,1.064
86.747,1.070
86.777,1.070
86.807,1.066
86.837,1.070
86.867,1.071
86.897,1.082
86.927,1.062
86.957,1.062
86.987,1.069
87.017,1.071
87.047,1.070
87.077,1.068
87.107,1.069
87.137,1.060
87.167,1.070
87.197,1.066
87.227,1.067
87.257,1.068
87.287,1.074
87.317,1.072
87.347,1.067
87.377,1.075
87.407,1.070
87.437,1.070
87.467,1.070
87.497,1.073
87.527,1.066
87.557,1.062
87.587,1.068
87.617,1.068
87.647,1.076
87.677,1.080
87.707,1.067
87.737,1.074
87.767,1.074
87.797,1.068
87.827,1.068
87.857,1.065
87.887,1.069
87.917,1.067
87.947,1.072
87.977,1.073
88.007,1.071
88.037,1.067
88.067,1.070
88.097,1.078
88.127,1.070
88.157,1.064
88.187,1.065
88.217,1.066
88.247,1.072
88.277,1.070
88.307,1.066
88.337,1.071
88.367,1.070
88.397,1.069
88.427,1.071
88.457,1.067
88.487,1.069
88.517,1.071
88.547,1.068
88.577,1.069
88.607,1.071
88.637,1.066
88.667,1.072
88.697,1.078
88.727,1.070
88.757,1.071
88.787,1.067
88.817,1.064
88.847,1.075
88.877,1.067
88.907,1.065
88.937,1.074
88.967,1.073
88.997,1.066
89.027,1.070
89.057,1.071
89.087,1.069
89.117,1.069
89.147,1.074
89.177,1.069
89.207,1.072
89.237,1.066
89.267,1.065
89.297,1.076
89.327,1.072
89.357,1.071
89.387,1.070
89.417,1.071
89.447,1.070
89.477,1.073
89.507,1.070
89.537,1.071
89.567,1.070
89.597,1.068
89.627,1.068
89.657,1.068
89.687,1.069
89.717,1.071
89.747,1.071
89.777,1.068
89.807,1.067
89.837,1.068
89.867,1.071
89.897,1.081
89.927,1.073
89.957,1.074
89.987,1.066
90.017,1.068
90.047,1.071
90.077,1.064
90.107,1.066
90.137,1.071
90.167,1.070
90.197,1.069
90.227,1.070
90.257,1.070
90.287,1.071
90.317,1.071
90.347,1.073
90.377,1.070
90.407,1.071
90.437,1.069
90.467,1.072
90.497,1.074
90.527,1.074
90.557,1.071
90.587,1.068
90.617,1.072
90.647,1.073
90.677,1.064
90.707,1.068
90.737,1.074
90.767,1.066
90.797,1.068
90.827,1.074
90.857,1.071
90.887,1.072
90.917,1.072
90.947,1.070
90.977,1.067
91.007,1.073
91.037,1.073
91.067,1.071
91.097,1.067
91.127,1.072
91.157,1.074
91.187,1.067
91.217,1.067
91.247,1.074
91.277,1.069
91.307,1.073
91.337,1.074
91.367,1.071
91.397,1.071
91.427,1.074
91.457,1.072
91.487,1.067
91.517,1.072
91.547,1.075
91.577,1.074
91.607,1.073
91.637,1.068
91.667,1.070
91.697,1.070
91.727,1.078
91.757,1.071
91.787,1.067
91.817,1.071
91.847,1.073
91.877,1.079
91.907,1.076
91.937,1.072
91.967,1.075
91.997,1.075
92.027,1.069
92.057,1.070
92.087,1.074
92.117,1.074
92.147,1.070
92.177,1.067
92.207,1.073
92.237,1.068
92.267,1.075
92.297,1.080
92.327,1.067
92.357,1.076
92.387,1.070
92.417,1.069
92.447,1.078
92.477,1.073
92.507,1.072
92.537,1.069
92.567,1.072
92.597,1.068
92.627,1.072
92.657,1.075
92.687,1.071
92.717,1.072
92.747,1.071
92.777,1.078
92.807,1.070
92.837,1.073
92.867,1.076
92.897,1.075
92.927,1.076
92.957,1.076
92.987,1.071
93.017,1.073
93.047,1.075
93.077,1.075
93.107,1.076
93.137,1.075
93.167,1.071
93.197,1.076
93.227,1.074
93.257,1.074
93.287,1.073
93.317,1.074
93.347,1.073
93.377,1.075
93.407,1.068
93.437,1.073
93.467,1.066
93.497,1.075
93.527,1.071
93.557,1.076
93.587,1.072
93.617,1.068
93.647,1.065
93.677,1.073
93.707,1.069
93.737,1.071
93.767,1.072
93.797,1.077
93.827,1.072
93.857,1.072
93.887,1.069
93.917,1.071
93.947,1.074
93.977,1.074
94.007,1.071
94.037,1.069
94.067,1.078
94.097,1.069
94.127,1.072
94.157,1.081
94.187,1.077
94.217,1.068
94.247,1.067
94.277,1.073
94.307,1.074
94.337,1.071
94.367,1.071
94.397,1.073
94.427,1.077
94.457,1.070
94.487,1.068
94.517,1.075
94.547,1.072
94.577,1.066
94.607,1.073
94.637,1.072
94.667,1.071
94.697,1.074
94.727,1.077
94.757,1.079
94.787,1.078
94.817,1.074
94.847,1.069
94.877,1.071
94.907,1.075
94.937,1.071
94.967,1.071
94.997,1.078
95.027,1.078
95.057,1.070
95.087,1.070
95.117,1.073
95.147,1.070
95.177,1.074
95.207,1.074
95.237,1.075
95.267,1.073
95.297,1.069
95.327,1.078
95.357,1.074
95.387,1.074
95.417,1.069
95.447,1.067
95.477,1.069
95.507,1.080
95.537,1.077
95.567,1.069
95.597,1.073
95.627,1.070
95.657,1.072
95.687,1.073
95.717,1.073
95.747,1.073
95.777,1.073
95.807,1.074
95.837,1.075
95.867,1.072
95.897,1.072
95.927,1.073
95.957,1.074
95.987,1.078
96.017,1.070
96.047,1.066
96.077,1.072
96.107,1.077
96.137,1.070
96.167,1.072
96.197,1.074
96.227,1.075
96.257,1.070
96.287,1.074
96.317,1.074
96.347,1.077
96.377,1.072
96.407,1.072
96.437,1.070
96.467,1.074
96.497,1.070
96.527,1.075
96.557,1.079
96.587,1.076
96.617,1.071
96.647,1.069
96.677,1.072
96.707,1.077
96.737,1.072
96.767,1.066
96.797,1.077
96.827,1.073
96.857,1.070
96.887,1.071
96.917,1.071
96.947,1.076
96.977,1.072
97.007,1.070
97.037,1.077
97.067,1.091
97.097,1.062
97.127,1.073
97.157,1.085
97.187,1.078
97.217,1.069
97.247,1.069
97.277,1.070
97.307,1.079
97.337,1.077
97.367,1.067
97.397,1.078
97.427,1.074
97.457,1.072
97.487,1.070
97.517,1.073
97.547,1.076
97.577,1.072
97.607,1.073
97.637,1.073
97.667,1.075
97.697,1.074
97.727,1.072
97.757,1.078
97.787,1.076
97.817,1.072
97.847,1.074
97.877,1.074
97.907,1.081
97.937,1.080
97.967,1.074
97.997,1.076
98.027,1.077
98.057,1.074
98.087,1.070
98.117,1.074
98.147,1.077
98.177,1.075
98.207,1.071
98.237,1.073
98.267,1.072
98.297,1.078
98.327,1.076
98.357,1.076
98.387,1.069
98.417,1.068
98.447,1.075
98.477,1.077
98.507,1.070
98.537,1.077
98.567,1.078
98.597,1.076
98.627,1.073
98.657,1.075
98.687,1.074
98.717,1.072
98.747,1.074
98.777,1.073
98.807,1.074
98.837,1.073
98.867,1.070
98.897,1.073
98.927,1.077
98.957,1.077
98.987,1.069
99.017,1.069
99.047,1.077
99.077,1.078
99.107,1.068
99.137,1.068
99.167,1.072
99.197,1.076
99.227,1.074
99.257,1.073
99.287,1.070
99.317,1.074
99.347,1.075
99.377,1.077
99.407,1.073
99.437,1.076
99.467,1.074
99.497,1.078
99.527,1.078
99.557,1.076
99.587,1.074
99.617,1.069
99.647,1.074
99.677,1.076
99.707,1.079
99.737,1.075
99.767,1.078
99.797,1.076
99.827,1.074
99.857,1.068
99.887,1.076
99.917,1.074
99.947,1.077
99.977,1.074
100.007,1.077
100.037,1.070
100.067,1.072
100.097,1.069
100.127,1.072
100.157,1.083
100.187,1.076
100.217,1.074
100.247,1.072
100.277,1.078
100.307,1.077
100.337,1.069
100.367,1.077
100.397,1.084
100.427,1.089
100.457,1.083
100.487,1.084
100.517,1.081
100.547,1.083
100.577,1.072
100.607,1.071
100.637,1.063
100.667,1.063
100.697,1.067
100.727,1.064
100.757,1.062
100.787,1.071
100.817,1.068
100.847,1.064
100.877,1.062
100.907,1.065
100.937,1.079
100.967,1.074
100.997,1.066
101.027,1.072
101.057,1.066
101.087,1.066
101.117,1.060
101.147,1.064
101.177,1.062
101.207,1.066
101.237,1.075
101.267,1.073
101.297,1.064
101.327,1.077
101.357,1.074
101.387,1.074
101.417,1.082
101.447,1.071
101.477,1.071
101.507,1.066
101.537,1.069
101.567,1.070
101.597,1.062
101.627,1.068
101.657,1.071
101.687,1.067
101.717,1.065
101.747,1.071
101.777,1.068
101.807,1.065
101.837,1.068
101.867,1.073
101.897,1.070
101.927,1.068
101.957,1.067
101.987,1.063
102.017,1.075
102.047,1.069
102.077,1.070
102.107,1.078
102.137,1.068
102.167,1.064
102.197,1.072
102.227,1.073
102.257,1.071
102.287,1.071
102.317,1.070
102.347,1.071
102.377,1.077
102.407,1.079
102.437,1.070
102.467,1.074
102.497,1.070
102.527,1.072
102.557,1.075
102.587,1.076
102.617,1.082
102.647,1.077
102.677,1.076
102.707,1.082
102.737,1.076
102.767,1.066
102.797,1.074
102.827,1.074
102.857,1.072
102.887,1.072
102.917,1.075
102.947,1.075
102.977,1.076
103.007,1.074
103.037,1.076
103.067,1.070
103.097,1.076
103.127,1.072
103.157,1.073
103.187,1.074
103.217,1.075
103.247,1.069
103.277,1.078
103.307,1.077
103.337,1.075
103.367,1.075
103.397,1.072
103.427,1.073
103.457,1.079
103.487,1.071
103.517,1.077
103.547,1.077
103.577,1.072
103.607,1.077
103.637,1.074
103.667,1.072
103.697,1.074
103.727,1.078
103.757,1.073
103.787,1.079
103.817,1.073
103.847,1.079
103.877,1.073
103.907,1.078
103.937,1.078
103.967,1.079
103.997,1.076
104.027,1.071
104.057,1.077
104.087,1.076
104.117,1.071
104.147,1.076
104.177,1.077
104.207,1.077
104.237,1.076
104.267,1.073
104.297,1.073
104.327,1.074
104.357,1.081
104.387,1.074
104.417,1.077
104.447,1.079
104.477,1.076
104.507,1.070
104.537,1.076
104.567,1.083
104.597,1.077
104.627,1.072
104.657,1.069
104.687,1.071
104.717,1.083
104.747,1.078
104.777,1.073
104.807,1.074
104.837,1.077
104.867,1.075
104.897,1.075
104.927,1.074
104.957,1.072
104.987,1.079
105.017,1.076
105.047,1.075
105.077,1.080
105.107,1.078
105.137,1.076
105.167,1.077
105.197,1.082
105.227,1.076
105.257,1.071
105.287,1.074
105.317,1.078
105.347,1.077
105.377,1.080
105.407,1.074
105.437,1.074
105.467,1.080
105.497,1.072
105.527,1.076
105.557,1.075
105.587,1.076
105.617,1.079
105.647,1.079
105.677,1.073
105.707,1.073
105.737,1.070
105.767,1.077
105.797,1.078
105.827,1.079
105.857,1.074
105.887,1.070
105.917,1.077
105.947,1.079
105.977,1.082
106.007,1.074
106.037,1.075
106.067,1.081
106.097,1.076
106.127,1.073
106.157,1.078
106.187,1.078
106.217,1.075
106.247,1.079
106.277,1.073
106.307,1.076
106.337,1.072
106.367,1.076
106.397,1.077
106.427,1.080
106.457,1.076
106.487,1.069
106.517,1.076
106.547,1.079
106.577,1.074
106.607,1.076
106.637,1.078
106.667,1.079
106.697,1.076
106.727,1.072
106.757,1.077
106.787,1.078
106.817,1.077
106.847,1.081
106.877,1.074
106.907,1.077
106.937,1.070
106.967,1.075
106.997,1.079
107.027,1.079
107.057,1.073
107.087,1.074
107.117,1.076
107.147,1.079
107.177,1.076
107.207,1.074
107.237,1.076
107.267,1.076
107.297,1.077
107.327,1.073
