df_hash,22ZHK4.E50QS1
171.374,261
171.399,321
171.424,340
171.449,347
171.474,347
171.499,338
171.524,318
171.549,300
171.574,294
171.599,300
171.624,305
171.649,298
171.674,274
171.699,235
171.724,189
171.749,143
171.774,100
171.799,49
171.824,-19
171.849,-102
171.874,-165
171.899,-163
171.924,-72
171.949,80
171.974,235
171.999,337
172.024,379
172.049,388
172.074,395
172.099,403
172.124,399
172.149,373
172.174,339
172.199,320
172.224,321
172.249,325
172.274,308
172.299,263
172.324,207
172.349,158
172.374,117
172.399,64
172.424,-16
172.449,-112
172.474,-174
172.499,-155
172.524,-48
172.549,108
172.574,253
172.599,346
172.624,386
172.649,402
172.674,413
172.699,420
172.724,414
172.749,393
172.774,371
172.799,358
172.824,354
172.849,347
172.874,323
172.899,279
172.924,223
172.949,166
172.974,115
172.999,62
173.024,-8
173.049,-100
173.074,-190
173.099,-228
173.124,-174
173.149,-29
173.174,151
173.199,302
173.224,387
173.249,421
173.274,440
173.299,461
173.324,471
173.349,458
173.374,433
173.399,419
173.424,426
173.449,436
173.474,422
173.499,382
173.524,334
173.549,293
173.574,252
173.599,194
173.624,121
173.649,53
173.674,0
173.699,-52
173.724,-131
173.749,-231
173.774,-301
173.799,-281
173.824,-156
173.849,31
173.874,209
173.899,329
173.924,391
173.949,419
173.974,435
173.999,445
174.024,447
174.049,443
174.074,440
174.099,444
174.124,451
174.149,453
174.174,445
174.199,421
174.224,385
174.249,340
174.274,293
174.299,243
174.324,187
174.349,123
174.374,58
174.399,1
174.424,-49
174.449,-109
174.474,-186
174.499,-258
174.524,-278
174.549,-207
174.574,-51
174.599,133
174.624,284
174.649,369
174.674,403
174.699,420
174.724,436
174.749,448
174.774,447
174.799,438
174.824,436
174.849,449
174.874,465
174.899,466
174.924,442
174.949,401
174.974,358
174.999,316
175.024,268
175.049,207
175.074,142
175.099,86
175.124,41
175.149,-7
175.174,-79
175.199,-165
175.224,-224
175.249,-204
175.274,-92
175.299,73
175.324,225
175.349,318
175.374,355
175.399,369
175.424,379
175.449,382
175.474,365
175.499,336
175.524,318
175.549,322
175.574,337
175.599,342
175.624,327
175.649,299
175.674,268
175.699,229
175.724,178
175.749,120
175.774,65
175.799,15
175.824,-46
175.849,-124
175.874,-186
175.899,-181
175.924,-80
175.949,86
175.974,246
175.999,348
176.024,388
176.049,402
176.074,416
176.099,427
176.124,418
176.149,391
176.174,368
176.199,361
176.224,366
176.249,366
176.274,351
176.299,323
176.324,286
176.349,238
176.374,182
176.399,125
176.424,71
176.449,7
176.474,-77
176.499,-168
176.524,-216
176.549,-171
176.574,-32
176.599,144
176.624,287
176.649,366
176.674,398
176.699,416
176.724,432
176.749,432
176.774,410
176.799,382
176.824,367
176.849,370
176.874,374
176.899,363
176.924,337
176.949,305
176.974,265
176.999,212
177.024,147
177.049,83
177.074,25
177.099,-38
177.124,-125
177.149,-216
177.174,-258
177.199,-197
177.224,-36
177.249,159
177.274,310
177.299,385
177.324,409
177.349,427
177.374,451
177.399,464
177.424,449
177.449,418
177.474,400
177.499,406
177.524,419
177.549,416
177.574,389
177.599,351
177.624,312
177.649,268
177.674,207
177.699,133
177.724,62
177.749,4
177.774,-55
177.799,-140
177.824,-241
177.849,-310
177.874,-290
177.899,-160
177.924,35
177.949,222
177.974,346
177.999,406
178.024,432
178.049,451
178.074,460
178.099,451
178.124,427
178.149,409
178.174,413
178.199,431
178.224,441
178.249,427
178.274,394
178.299,357
178.324,320
178.349,274
178.374,209
178.399,134
178.424,67
178.449,11
178.474,-48
178.499,-130
178.524,-224
178.549,-285
178.574,-262
178.599,-140
178.624,44
178.649,227
178.674,356
178.699,421
178.724,443
178.749,451
178.774,455
178.799,451
178.824,435
178.849,415
178.874,407
178.899,415
178.924,427
178.949,426
178.974,402
178.999,364
179.024,323
179.049,282
179.074,231
179.099,165
179.124,90
179.149,22
179.174,-38
179.199,-106
179.224,-192
179.249,-275
179.274,-303
179.299,-232
179.324,-63
179.349,142
179.374,312
179.399,403
179.424,431
179.449,434
179.474,437
179.499,437
179.524,422
179.549,397
179.574,384
179.599,392
179.624,411
179.649,417
179.674,396
179.699,359
179.724,320
179.749,283
179.774,237
179.799,174
179.824,103
179.849,42
179.874,-8
179.899,-64
179.924,-141
179.949,-227
179.974,-277
179.999,-242
180.024,-111
180.049,79
180.074,263
180.099,392
180.124,453
180.149,469
180.174,468
180.199,462
180.224,449
180.249,429
180.274,411
180.299,406
180.324,414
180.349,423
180.374,418
180.399,393
180.424,356
180.449,316
180.474,274
180.499,221
180.524,155
180.549,86
180.574,25
180.599,-27
180.624,-92
180.649,-177
180.674,-264
180.699,-301
180.724,-243
180.749,-91
180.774,104
180.799,273
180.824,375
180.849,417
180.874,431
180.899,440
180.924,441
180.949,424
180.974,394
180.999,372
181.024,374
181.049,395
181.074,411
181.099,405
181.124,378
181.149,342
181.174,303
181.199,257
181.224,198
181.249,132
181.274,72
181.299,20
181.324,-37
181.349,-118
181.374,-209
181.399,-268
181.424,-243
181.449,-120
181.474,64
181.499,245
181.524,370
181.549,433
181.574,456
181.599,465
181.624,466
181.649,452
181.674,424
181.699,399
181.724,396
181.749,413
181.774,431
181.799,430
181.824,405
181.849,371
181.874,340
181.899,308
181.924,264
181.949,202
181.974,136
181.999,78
182.024,24
182.049,-46
182.074,-139
182.099,-223
182.124,-238
182.149,-147
182.174,28
182.199,220
182.224,356
182.249,419
182.274,435
182.299,439
182.324,439
182.349,423
182.374,385
182.399,344
182.424,324
182.449,327
182.474,333
182.499,323
182.524,299
182.549,271
182.574,241
182.599,199
182.624,141
182.649,79
182.674,27
182.699,-23
182.724,-95
182.749,-188
182.774,-258
182.799,-244
182.824,-121
182.849,69
182.874,252
182.899,373
182.924,430
182.949,453
182.974,461
182.999,452
183.024,423
183.049,384
183.074,355
183.099,344
183.124,344
183.149,340
183.174,326
183.199,302
183.224,266
183.249,218
183.274,165
183.299,112
183.324,52
183.349,-31
183.374,-135
183.399,-218
183.424,-218
183.449,-106
183.474,83
183.499,273
183.524,402
183.549,465
183.574,493
183.599,510
183.624,510
183.649,482
183.674,432
183.699,387
183.724,365
183.749,362
183.774,357
183.799,335
183.824,297
183.849,249
183.874,194
183.899,131
183.924,62
183.949,-14
183.974,-107
183.999,-211
184.024,-292
184.049,-297
184.074,-190
184.099,1
184.124,205
184.149,350
184.174,417
184.199,438
184.224,449
184.249,455
184.274,444
184.299,414
184.324,384
184.349,372
184.374,377
184.399,379
184.424,364
184.449,334
184.474,297
184.499,250
184.524,190
184.549,121
184.574,56
184.599,-5
184.624,-82
184.649,-184
184.674,-276
184.699,-293
184.724,-192
184.749,5
184.774,218
184.799,368
184.824,438
184.849,462
184.874,480
184.899,497
184.924,492
184.949,458
184.974,420
184.999,406
185.024,421
185.049,438
185.074,432
185.099,401
185.124,362
185.149,323
185.174,277
185.199,214
185.224,140
185.249,75
185.274,22
185.299,-36
185.324,-122
185.349,-220
185.374,-276
185.399,-230
185.424,-73
185.449,138
185.474,323
185.499,432
185.524,469
185.549,472
185.574,469
185.599,459
185.624,432
185.649,395
185.674,367
185.699,364
185.724,377
185.749,382
185.774,367
185.799,336
185.824,301
185.849,262
185.874,208
185.899,139
185.924,69
185.949,9
185.974,-45
185.999,-118
186.024,-210
186.049,-282
186.074,-274
186.099,-160
186.124,24
186.149,205
186.174,323
186.199,376
186.224,392
186.249,400
186.274,400
186.299,382
186.324,352
186.349,332
186.374,336
186.399,354
186.424,362
186.449,349
186.474,321
186.499,288
186.524,250
186.549,199
186.574,140
186.599,84
186.624,32
186.649,-30
186.674,-115
186.699,-200
186.724,-227
186.749,-151
186.774,14
186.799,204
186.824,349
186.849,422
186.874,450
186.899,466
186.924,477
186.949,471
186.974,443
186.999,411
187.024,398
187.049,405
187.074,413
187.099,405
187.124,380
187.149,347
187.174,308
187.199,255
187.224,190
187.249,125
187.274,71
187.299,21
187.324,-48
187.349,-141
187.374,-223
187.399,-236
187.424,-149
187.449,12
187.474,183
187.499,306
187.524,366
187.549,388
187.574,403
187.599,419
187.624,423
187.649,409
187.674,386
187.699,376
187.724,385
187.749,402
187.774,405
187.799,382
187.824,342
187.849,301
187.874,263
187.899,218
187.924,158
187.949,88
187.974,26
187.999,-19
188.024,-65
188.049,-132
188.074,-219
188.099,-285
188.124,-274
188.149,-162
188.174,18
188.199,201
188.224,330
188.249,397
188.274,427
188.299,449
188.324,465
188.349,467
188.374,451
188.399,433
188.424,431
188.449,448
188.474,466
188.499,466
188.524,443
188.549,408
188.574,370
188.599,328
188.624,274
188.649,205
188.674,133
188.699,68
188.724,8
188.749,-65
188.774,-160
188.799,-250
188.824,-282
188.849,-216
188.874,-59
188.899,127
188.924,275
188.949,354
188.974,384
188.999,399
189.024,415
189.049,420
189.074,401
189.099,370
189.124,353
189.149,361
189.174,378
189.199,381
189.224,362
189.249,329
189.274,292
189.299,249
189.324,192
189.349,128
189.374,68
189.399,14
189.424,-52
189.449,-142
189.474,-229
189.499,-254
189.524,-173
189.549,-3
189.574,188
189.599,331
189.624,407
189.649,438
189.674,456
189.699,463
189.724,449
189.749,413
189.774,376
189.799,357
189.824,358
189.849,361
189.874,353
189.899,332
189.924,300
189.949,255
189.974,198
189.999,135
190.024,75
190.049,13
190.074,-66
190.099,-161
190.124,-235
190.149,-227
190.174,-113
190.199,71
190.224,250
190.249,369
190.274,424
190.299,450
190.324,467
190.349,470
190.374,447
190.399,408
190.424,383
190.449,385
190.474,401
190.499,403
190.524,381
190.549,344
190.574,301
190.599,249
190.624,184
190.649,112
190.674,47
190.699,-14
190.724,-90
190.749,-183
190.774,-254
190.799,-242
190.824,-118
190.849,77
190.874,264
190.899,382
190.924,431
190.949,451
190.974,468
190.999,475
191.024,456
191.049,418
191.074,388
191.099,384
191.124,393
191.149,391
191.174,367
191.199,330
191.224,289
191.249,240
191.274,172
191.299,93
191.324,20
191.349,-40
191.374,-108
191.399,-201
191.424,-302
191.449,-356
191.474,-306
191.499,-154
191.524,39
191.549,198
191.574,286
191.599,317
191.624,329
191.649,340
191.674,342
191.699,326
191.724,305
191.749,305
191.774,335
191.799,381
191.824,411
191.849,411
191.874,389
191.899,363
191.924,341
191.949,317
191.974,286
191.999,256
192.024,237
192.049,220
192.074,182
192.099,114
192.124,44
192.149,28
192.174,104
192.199,250
192.224,398
192.249,486
192.274,506
192.299,493
192.324,479
192.349,467
192.374,436
192.399,383
192.424,331
192.449,303
192.474,301
192.499,299
192.524,279
192.549,246
192.574,211
192.599,177
192.624,133
192.649,76
192.674,18
192.699,-28
192.724,-78
192.749,-149
192.774,-234
192.799,-283
192.824,-241
192.849,-102
192.874,77
192.899,224
192.924,304
192.949,335
192.974,349
192.999,357
193.024,348
193.049,321
193.074,292
193.099,285
193.124,299
193.149,315
193.174,315
193.199,299
193.224,275
193.249,245
193.274,203
193.299,153
193.324,100
193.349,44
193.374,-24
193.399,-106
193.424,-172
193.449,-168
193.474,-67
193.499,100
193.524,267
193.549,377
193.574,425
193.599,443
193.624,454
193.649,455
193.674,435
193.699,402
193.724,378
193.749,375
193.774,382
193.799,378
193.824,358
193.849,326
193.874,290
193.899,244
193.924,187
193.949,127
193.974,70
193.999,7
194.024,-73
194.049,-161
194.074,-209
194.099,-162
194.124,-16
194.149,169
194.174,316
194.199,388
194.224,409
194.249,422
194.274,442
194.299,450
194.324,429
194.349,393
194.374,371
194.399,373
194.424,381
194.449,371
194.474,339
194.499,298
194.524,257
194.549,208
194.574,145
194.599,78
194.624,19
194.649,-38
194.674,-114
194.699,-213
194.724,-299
194.749,-309
194.774,-208
194.799,-27
194.824,160
194.849,292
194.874,361
194.899,398
194.924,433
194.949,463
194.974,473
194.999,459
195.024,441
195.049,441
195.074,462
195.099,481
195.124,481
195.149,459
195.174,427
195.199,391
195.224,346
195.249,283
195.274,213
195.299,147
195.324,88
195.349,17
195.374,-82
195.399,-192
195.424,-254
195.449,-214
195.474,-71
195.499,114
195.524,268
195.549,353
195.574,385
195.599,400
195.624,412
195.649,410
195.674,385
195.699,351
195.724,335
195.749,342
195.774,353
195.799,347
195.824,322
195.849,290
195.874,257
195.899,212
195.924,149
195.949,78
195.974,17
195.999,-34
196.024,-99
196.049,-184
196.074,-254
196.099,-246
196.124,-126
196.149,70
196.174,261
196.199,380
196.224,420
196.249,413
196.274,392
196.299,361
196.324,315
196.349,268
196.374,249
196.399,276
196.424,338
196.449,401
196.474,432
196.499,420
196.524,370
196.549,301
196.574,230
196.599,166
196.624,101
196.649,19
196.674,-79
196.699,-160
196.724,-170
196.749,-80
196.774,80
196.799,243
196.824,352
196.849,401
196.874,419
196.899,431
196.924,434
196.949,415
196.974,377
196.999,343
197.024,330
197.049,335
197.074,335
197.099,317
197.124,282
197.149,239
197.174,189
197.199,135
197.224,78
197.249,20
197.274,-47
197.299,-132
197.324,-220
197.349,-265
197.374,-217
197.399,-71
197.424,115
197.449,268
197.474,349
197.499,377
197.524,395
197.549,419
197.574,434
197.599,421
197.624,390
197.649,370
197.674,377
197.699,394
197.724,393
197.749,367
197.774,331
197.799,298
197.824,263
197.849,212
197.874,145
197.899,83
197.924,36
197.949,-6
197.974,-71
197.999,-157
198.024,-225
198.049,-217
198.074,-111
198.099,60
198.124,233
198.149,356
198.174,420
198.199,449
198.224,468
198.249,483
198.274,488
198.299,481
198.324,470
198.349,468
198.374,476
198.399,483
198.424,477
198.449,452
198.474,416
198.499,376
198.524,332
198.549,280
198.574,215
198.599,145
198.624,81
198.649,27
198.674,-29
198.699,-107
198.724,-198
198.749,-267
198.774,-263
198.799,-165
198.824,-5
198.849,152
198.874,257
198.899,301
198.924,315
198.949,328
198.974,344
198.999,347
199.024,333
199.049,315
199.074,313
199.099,330
199.124,346
199.149,344
199.174,325
199.199,299
199.224,272
199.249,237
199.274,187
199.299,131
199.324,83
199.349,43
199.374,-7
199.399,-80
199.424,-152
199.449,-173
199.474,-103
199.499,41
199.524,202
199.549,316
199.574,369
199.599,388
199.624,402
199.649,414
199.674,410
199.699,386
199.724,359
199.749,355
199.774,371
199.799,385
199.824,378
199.849,351
199.874,317
199.899,284
199.924,245
199.949,191
199.974,130
199.999,75
200.024,27
200.049,-30
200.074,-108
200.099,-186
200.124,-215
200.149,-155
200.174,-16
200.199,150
200.224,285
200.249,362
200.274,396
200.299,415
200.324,434
200.349,446
200.374,440
200.399,422
200.424,409
200.449,413
200.474,428
200.499,433
200.524,415
200.549,377
200.574,334
200.599,293
200.624,246
200.649,186
200.674,117
200.699,52
200.724,0
200.749,-52
200.774,-124
200.799,-211
200.824,-274
200.849,-264
200.874,-161
200.899,2
200.924,167
200.949,287
200.974,354
200.999,389
201.024,412
201.049,427
201.074,431
201.099,425
201.124,419
201.149,422
201.174,435
201.199,448
201.224,451
201.249,437
201.274,406
201.299,365
201.324,318
201.349,268
201.374,213
201.399,150
201.424,84
201.449,26
201.474,-22
201.499,-74
201.524,-146
201.549,-232
201.574,-292
201.599,-275
201.624,-159
201.649,19
201.674,198
201.699,323
201.724,388
201.749,420
201.774,443
201.799,461
201.824,464
201.849,453
201.874,441
201.899,443
201.924,456
201.949,469
201.974,467
201.999,449
202.024,419
202.049,382
202.074,339
202.099,288
202.124,230
202.149,168
202.174,108
202.199,53
202.224,0
202.249,-64
202.274,-144
202.299,-222
202.324,-254
202.349,-200
202.374,-58
202.399,125
202.424,282
202.449,371
202.474,401
202.499,410
202.524,418
202.549,420
202.574,400
202.599,366
202.624,343
202.649,351
202.674,377
202.699,389
202.724,369
202.749,328
202.774,287
202.799,252
202.824,211
202.849,152
202.874,86
202.899,27
202.924,-27
202.949,-94
202.974,-179
202.999,-249
203.024,-248
203.049,-142
203.074,37
203.099,223
203.124,356
203.149,423
203.174,451
203.199,466
203.224,468
203.249,449
203.274,413
203.299,383
203.324,375
203.349,385
203.374,390
203.399,378
203.424,351
203.449,316
203.474,274
203.499,218
203.524,151
203.549,83
203.574,20
203.599,-51
203.624,-141
203.649,-233
203.674,-274
203.699,-217
203.724,-62
203.749,133
203.774,295
203.799,389
203.824,429
203.849,450
203.874,465
203.899,464
203.924,439
203.949,402
203.974,379
203.999,381
204.024,391
204.049,390
204.074,369
204.099,337
204.124,298
204.149,246
204.174,180
204.199,109
204.224,43
204.249,-18
204.274,-97
204.299,-195
204.324,-277
204.349,-280
204.374,-170
204.399,21
204.424,218
204.449,352
204.474,415
204.499,441
204.524,463
204.549,480
204.574,474
204.599,443
204.624,411
204.649,399
204.674,409
204.699,418
204.724,412
204.749,392
204.774,364
204.799,324
204.824,268
204.849,199
204.874,131
204.899,67
204.924,-5
204.949,-104
204.974,-207
204.999,-261
205.024,-215
205.049,-71
205.074,111
205.099,266
205.124,358
205.149,400
205.174,416
205.199,417
205.224,398
205.249,363
205.274,327
205.299,311
205.324,314
205.349,324
205.374,324
205.399,307
205.424,276
205.449,233
205.474,185
205.499,135
205.524,84
205.549,22
205.574,-56
205.599,-142
205.624,-194
205.649,-167
205.674,-50
205.699,123
205.724,289
205.749,401
205.774,451
205.799,464
205.824,463
205.849,452
205.874,427
205.899,392
205.924,363
205.949,355
205.974,364
205.999,371
206.024,354
206.049,310
206.074,257
206.099,210
206.124,169
206.149,112
206.174,26
206.199,-76
206.224,-146
206.249,-135
206.274,-28
206.299,138
206.324,302
206.349,414
206.374,466
206.399,478
206.424,474
206.449,462
206.474,437
206.499,399
206.524,355
206.549,322
206.574,306
206.599,297
206.624,274
206.649,225
206.674,154
206.699,80
206.724,11
206.749,-60
206.774,-158
206.799,-278
206.824,-383
206.849,-414
206.874,-342
206.899,-196
206.924,-43
206.949,58
206.974,99
206.999,102
207.024,94
207.049,78
207.074,51
207.099,18
207.124,1
207.149,15
207.174,59
207.199,118
207.224,175
207.249,220
207.274,246
207.299,249
207.324,236
207.349,222
207.374,216
207.399,211
207.424,197
207.449,185
207.474,217
207.499,337
207.524,543
207.549,779
207.574,970
207.599,1076
207.624,1106
207.649,1091
207.674,1051
207.699,984
207.724,891
207.749,786
207.774,688
207.799,607
207.824,537
207.849,470
207.874,401
207.899,332
207.924,264
207.949,195
207.974,129
207.999,63
208.024,-13
208.049,-118
208.074,-246
208.099,-360
208.124,-404
208.149,-349
208.174,-223
208.199,-89
208.224,-2
208.249,26
208.274,27
208.299,24
208.324,22
208.349,11
208.374,-6
208.399,-16
208.424,0
208.449,35
208.474,69
208.499,80
208.524,68
208.549,50
