df_hash,22ZHK4.KE15WD
367.952,-650
367.977,-567
368.002,-443
368.027,-367
368.052,-333
368.077,-256
368.102,-75
368.127,177
368.152,411
368.177,577
368.202,693
368.227,795
368.252,874
368.277,895
368.302,867
368.327,848
368.352,869
368.377,879
368.402,797
368.427,628
368.452,483
368.477,464
368.502,538
368.527,567
368.552,463
368.577,294
368.602,190
368.627,178
368.652,138
368.677,-43
368.702,-315
368.727,-503
368.752,-506
368.777,-427
368.802,-453
368.827,-627
368.852,-777
368.877,-685
368.902,-317
368.927,138
368.952,458
368.977,584
369.002,634
369.027,735
369.052,887
369.077,993
369.102,985
369.127,906
369.152,851
369.177,867
369.202,906
369.227,898
369.252,822
369.277,724
369.302,657
369.327,615
369.352,549
369.377,424
369.402,273
369.427,165
369.452,122
369.477,75
369.502,-70
369.527,-327
369.552,-584
369.577,-707
369.602,-680
369.627,-632
369.652,-704
369.677,-883
369.702,-997
369.727,-868
369.752,-483
369.777,-1
369.802,394
369.827,642
369.852,792
369.877,908
369.902,993
369.927,1024
369.952,1007
369.977,985
370.002,984
370.027,987
370.052,965
370.077,921
370.102,877
370.127,836
370.152,774
370.177,675
370.202,557
370.227,455
370.252,377
370.277,295
370.302,191
370.327,69
370.352,-68
370.377,-239
370.402,-449
370.427,-640
370.452,-702
370.477,-588
370.502,-393
370.527,-298
370.552,-401
370.577,-598
370.602,-667
370.627,-472
370.652,-83
370.677,301
370.702,541
370.727,645
370.752,717
370.777,820
370.802,927
370.827,975
370.852,952
370.877,904
370.902,889
370.927,913
370.952,931
370.977,896
371.002,804
371.027,697
371.052,619
371.077,567
371.102,498
371.127,375
371.152,224
371.177,112
371.202,68
371.227,32
371.252,-83
371.277,-284
371.302,-449
371.327,-452
371.352,-319
371.377,-241
371.402,-395
371.427,-729
371.452,-977
371.477,-887
371.502,-461
371.527,54
371.552,403
371.577,531
371.602,576
371.627,684
371.652,856
371.677,985
371.702,998
371.727,928
371.752,864
371.777,861
371.802,895
371.827,911
371.852,872
371.877,773
371.902,629
371.927,472
371.952,346
371.977,283
372.002,276
372.027,278
372.052,231
372.077,121
372.102,-18
372.127,-135
372.152,-203
372.177,-245
372.202,-320
372.227,-468
372.252,-665
372.277,-809
372.302,-781
372.327,-535
372.352,-145
372.377,237
372.402,495
372.427,616
372.452,673
372.477,734
372.502,802
372.527,841
372.552,825
372.577,765
372.602,691
372.627,628
372.652,589
372.677,582
372.702,593
372.727,581
372.752,517
372.777,418
372.802,334
372.827,286
372.852,221
372.877,70
372.902,-152
372.927,-333
372.952,-373
372.977,-314
373.002,-313
373.027,-458
373.052,-642
373.077,-649
373.102,-378
373.127,40
373.152,373
373.177,516
373.202,564
373.227,669
373.252,847
373.277,979
373.302,969
373.327,867
373.352,805
373.377,834
373.402,868
373.427,799
373.452,624
373.477,451
373.502,376
373.527,386
373.552,396
373.577,342
373.602,235
373.627,111
373.652,-10
373.677,-123
373.702,-203
373.727,-228
373.752,-225
373.777,-286
373.802,-472
373.827,-718
373.852,-848
373.877,-719
373.902,-358
373.927,47
373.952,320
373.977,436
374.002,516
374.027,665
374.052,862
374.077,991
374.102,982
374.127,889
374.152,824
374.177,834
374.202,859
374.227,823
374.252,723
374.277,629
374.302,584
374.327,545
374.352,445
374.377,290
374.402,161
374.427,114
374.452,94
374.477,-2
374.502,-190
374.527,-350
374.552,-356
374.577,-246
374.602,-219
374.627,-422
374.652,-757
374.677,-929
374.702,-719
374.727,-207
374.752,291
374.777,516
374.802,479
374.827,410
374.852,503
374.877,744
374.902,961
374.927,1017
374.952,927
374.977,809
375.002,749
375.027,748
375.052,756
375.077,748
375.102,731
375.127,709
375.152,662
375.177,573
375.202,455
375.227,349
375.252,279
375.277,230
375.302,159
375.327,49
375.352,-76
375.377,-170
375.402,-221
375.427,-267
375.452,-371
375.477,-541
375.502,-706
375.527,-747
375.552,-598
375.577,-308
375.602,-19
375.627,145
375.652,181
375.677,198
375.702,308
375.727,520
375.752,734
375.777,835
375.802,804
375.827,717
375.852,668
375.877,684
375.902,720
375.927,725
375.952,694
375.977,654
376.002,613
376.027,552
376.052,458
376.077,355
376.102,281
376.127,234
376.152,173
376.177,62
376.202,-68
376.227,-154
376.252,-176
376.277,-205
376.302,-330
376.327,-541
376.352,-692
376.377,-622
376.402,-308
376.427,88
376.452,359
376.477,424
376.502,388
376.527,418
376.552,585
376.577,808
376.602,951
376.627,947
376.652,842
376.677,734
376.702,687
376.727,698
376.752,725
376.777,729
376.802,697
376.827,631
376.852,548
376.877,459
376.902,374
376.927,290
376.952,204
376.977,117
377.002,33
377.027,-47
377.052,-131
377.077,-221
377.102,-308
377.127,-385
377.152,-466
377.177,-576
377.202,-719
377.227,-833
377.252,-819
377.277,-618
377.302,-274
377.327,87
377.352,359
377.377,531
377.402,672
377.427,833
377.452,983
377.477,1052
377.502,1019
377.527,954
377.552,943
377.577,995
377.602,1026
377.627,950
377.652,778
377.677,613
377.702,550
377.727,581
377.752,612
377.777,565
377.802,448
377.827,334
377.852,267
377.877,218
377.902,118
377.927,-60
377.952,-269
377.977,-421
378.002,-462
378.027,-422
378.052,-393
378.077,-460
378.102,-637
378.127,-842
378.152,-938
378.177,-829
378.202,-528
378.227,-148
378.252,177
378.277,391
378.302,531
378.327,664
378.352,820
378.377,968
378.402,1064
378.427,1089
378.452,1059
378.477,994
378.502,922
378.527,872
378.552,870
378.577,902
378.602,913
378.627,854
378.652,742
378.677,645
378.702,604
378.727,566
378.752,437
378.777,207
378.802,-5
378.827,-69
378.852,4
378.877,47
378.902,-96
378.927,-394
378.952,-637
378.977,-666
379.002,-546
379.027,-503
379.052,-670
379.077,-930
379.102,-1019
379.127,-788
379.152,-343
379.177,72
379.202,313
379.227,426
379.252,543
379.277,717
379.302,884
379.327,964
379.352,959
379.377,935
379.402,936
379.427,945
379.452,932
379.477,894
379.502,858
379.527,828
379.552,778
379.577,693
379.602,593
379.627,515
379.652,466
379.677,411
379.702,312
379.727,165
379.752,-3
379.777,-165
379.802,-291
379.827,-351
379.852,-336
379.877,-301
379.902,-352
379.927,-552
379.952,-817
379.977,-936
380.002,-739
380.027,-261
380.052,262
380.077,588
380.102,656
380.127,608
380.152,622
380.177,749
380.202,901
380.227,966
380.252,926
380.277,852
380.302,820
380.327,841
380.352,864
380.377,837
380.402,750
380.427,641
380.452,554
380.477,502
380.502,455
380.527,370
380.552,227
380.577,52
380.602,-111
380.627,-240
380.652,-329
380.677,-378
380.702,-383
380.727,-372
380.752,-423
380.777,-607
380.802,-878
380.827,-1044
380.852,-905
380.877,-447
380.902,105
380.927,465
380.952,532
380.977,463
381.002,494
381.027,703
381.052,957
381.077,1083
381.102,1043
381.127,946
381.152,908
381.177,936
381.202,956
381.227,921
381.252,849
381.277,781
381.302,724
381.327,659
381.352,574
381.377,479
381.402,380
381.427,275
381.452,172
381.477,90
381.502,28
381.527,-59
381.552,-219
381.577,-431
381.602,-605
381.627,-672
381.652,-674
381.677,-721
381.702,-851
381.727,-950
381.752,-851
381.777,-507
381.802,-54
381.827,316
381.852,525
381.877,648
381.902,784
381.927,936
381.952,1031
381.977,1028
382.002,976
382.027,954
382.052,976
382.077,989
382.102,950
382.127,879
382.152,822
382.177,786
382.202,733
382.227,633
382.252,511
382.277,412
382.302,349
382.327,293
382.352,206
382.377,77
382.402,-88
382.427,-273
382.452,-444
382.477,-541
382.502,-529
382.527,-462
382.552,-475
382.577,-659
382.602,-928
382.627,-1047
382.652,-828
382.677,-311
382.702,250
382.727,606
382.752,704
382.777,683
382.802,707
382.827,818
382.852,949
382.877,1029
382.902,1046
382.927,1014
382.952,935
382.977,821
383.002,727
383.027,715
383.052,776
383.077,807
383.102,706
383.127,491
383.152,300
383.177,249
383.202,313
383.227,355
383.252,278
383.277,118
383.302,-16
383.327,-81
383.352,-129
383.377,-225
383.402,-356
383.427,-461
383.452,-529
383.477,-624
383.502,-786
383.527,-931
383.552,-894
383.577,-594
383.602,-139
383.627,258
383.652,475
383.677,570
383.702,680
383.727,855
383.752,1009
383.777,1038
383.802,958
383.827,884
383.852,905
383.877,980
383.902,996
383.927,889
383.952,714
383.977,574
384.002,521
384.027,526
384.052,526
384.077,490
384.102,418
384.127,320
384.152,208
384.177,104
384.202,29
384.227,-26
384.252,-105
384.277,-231
384.302,-370
384.327,-458
384.352,-492
384.377,-557
384.402,-729
384.427,-945
384.452,-999
384.477,-726
384.502,-181
384.527,370
384.552,678
384.577,713
384.602,655
384.627,691
384.652,835
384.677,967
384.702,991
384.727,933
384.752,888
384.777,896
384.802,920
384.827,909
384.852,863
384.877,808
384.902,751
384.927,674
384.952,580
384.977,503
385.002,455
385.027,392
385.052,251
385.077,43
385.102,-141
385.127,-216
385.152,-194
385.177,-171
385.202,-220
385.227,-331
385.252,-454
385.277,-581
385.302,-729
385.327,-857
385.352,-842
385.377,-585
385.402,-148
385.427,268
385.452,496
385.477,554
385.502,599
385.527,733
385.552,896
385.577,952
385.602,869
385.627,759
385.652,748
385.677,833
385.702,891
385.727,825
385.752,663
385.777,504
385.802,409
385.827,355
385.852,304
385.877,260
385.902,236
385.927,200
385.952,91
385.977,-86
386.002,-231
386.027,-237
386.052,-128
386.077,-72
386.102,-217
386.127,-519
386.152,-753
386.177,-704
386.202,-363
386.227,75
386.252,394
386.277,526
386.302,571
386.327,654
386.352,800
386.377,927
386.402,956
386.427,894
386.452,819
386.477,801
386.502,834
386.527,853
386.552,802
386.577,681
386.602,529
386.627,389
386.652,276
386.677,193
386.702,150
386.727,141
386.752,123
386.777,35
386.802,-140
386.827,-330
386.852,-416
386.877,-354
386.902,-245
386.927,-266
386.952,-491
386.977,-793
387.002,-929
387.027,-746
387.052,-326
387.077,100
387.102,353
387.127,447
387.152,525
387.177,692
387.202,906
387.227,1047
387.252,1050
387.277,971
387.302,914
387.327,920
387.352,941
387.377,914
387.402,831
387.427,741
387.452,682
387.477,635
387.502,556
387.527,431
387.552,303
387.577,215
387.602,162
387.627,90
387.652,-33
387.677,-180
387.702,-284
387.727,-324
387.752,-364
387.777,-487
387.802,-695
387.827,-866
387.852,-846
387.877,-584
387.902,-202
387.927,102
387.952,216
387.977,201
388.002,222
388.027,387
388.052,656
388.077,889
388.102,981
388.127,947
388.152,880
388.177,857
388.202,876
388.227,891
388.252,879
388.277,850
388.302,819
388.327,772
388.352,688
388.377,579
388.402,485
388.427,427
388.452,375
388.477,282
388.502,149
388.527,34
388.552,-15
388.577,-38
388.602,-121
388.627,-293
388.652,-466
388.677,-511
388.702,-413
388.727,-315
388.752,-384
388.777,-628
388.802,-853
388.827,-834
388.852,-521
388.877,-84
388.902,253
388.927,410
388.952,479
388.977,591
389.002,771
389.027,928
389.052,976
389.077,930
389.102,877
389.127,884
389.152,925
389.177,933
389.202,875
389.227,786
389.252,720
389.277,686
389.302,643
389.327,556
389.352,443
389.377,352
389.402,307
389.427,270
389.452,190
389.477,63
389.502,-56
389.527,-120
389.552,-152
389.577,-228
389.602,-378
389.627,-534
389.652,-589
389.677,-516
389.702,-409
389.727,-391
389.752,-465
389.777,-502
389.802,-368
389.827,-71
389.852,246
389.877,455
389.902,553
389.927,636
389.952,759
389.977,876
390.002,914
390.027,875
390.052,840
390.077,869
390.102,925
390.127,931
390.152,862
390.177,775
390.202,729
390.227,710
390.252,660
390.277,560
390.302,457
390.327,397
390.352,360
390.377,289
390.402,172
390.427,64
390.452,11
390.477,-24
390.502,-131
390.527,-327
390.552,-520
390.577,-605
390.602,-593
390.627,-605
390.652,-717
390.677,-844
390.702,-808
390.727,-530
390.752,-120
390.777,225
390.802,413
390.827,516
390.852,645
390.877,810
390.902,920
390.927,911
390.952,840
390.977,813
391.002,866
391.027,922
391.052,891
391.077,770
391.102,637
391.127,562
391.152,546
391.177,545
391.202,528
391.227,492
391.252,431
391.277,334
391.302,213
391.327,118
391.352,77
391.377,51
391.402,-34
391.427,-195
391.452,-338
391.477,-357
391.502,-260
391.527,-182
391.552,-244
391.577,-401
391.602,-471
391.627,-316
391.652,10
391.677,326
391.702,501
391.727,561
391.752,616
391.777,714
391.802,798
391.827,804
391.852,753
391.877,724
391.902,753
391.927,792
391.952,779
391.977,714
392.002,649
392.027,601
392.052,522
392.077,366
392.102,175
392.127,53
392.152,56
392.177,115
392.202,105
392.227,-26
392.252,-203
392.277,-312
392.302,-332
392.327,-359
392.352,-490
392.377,-703
392.402,-856
392.427,-812
392.452,-556
392.477,-200
392.502,121
392.527,343
392.552,488
392.577,613
392.602,746
392.627,872
392.652,960
392.677,990
392.702,973
392.727,940
392.752,924
392.777,928
392.802,927
392.827,888
392.852,806
392.877,711
392.902,637
392.927,579
392.952,504
392.977,388
393.002,258
393.027,162
393.052,110
393.077,53
393.102,-66
393.127,-234
393.152,-360
393.177,-374
393.202,-316
393.227,-324
393.252,-499
393.277,-784
393.302,-980
393.327,-910
393.352,-568
393.377,-128
393.402,207
393.427,369
393.452,441
393.477,554
393.502,743
393.527,930
393.552,1013
393.577,971
393.602,877
393.627,821
393.652,831
393.677,861
393.702,858
393.727,815
393.752,763
393.777,722
393.802,678
393.827,596
393.852,464
393.877,300
393.902,140
393.927,12
393.952,-59
393.977,-69
394.002,-44
394.027,-52
394.052,-158
394.077,-360
394.102,-563
394.127,-650
394.152,-591
394.177,-467
394.202,-391
394.227,-388
394.252,-374
394.277,-251
394.302,-11
394.327,260
394.352,478
394.377,627
394.402,751
394.427,876
394.452,972
394.477,1003
394.502,974
394.527,931
394.552,906
394.577,898
394.602,885
394.627,858
394.652,822
394.677,764
394.702,658
394.727,498
394.752,328
394.777,210
394.802,176
394.827,194
394.852,204
394.877,156
394.902,43
394.927,-107
394.952,-243
394.977,-308
395.002,-287
395.027,-243
395.052,-291
395.077,-488
395.102,-747
395.127,-864
395.152,-691
395.177,-275
395.202,162
395.227,423
395.252,496
395.277,526
395.302,639
395.327,806
395.352,900
395.377,859
395.402,757
395.427,718
395.452,768
395.477,823
395.502,793
395.527,689
395.552,595
395.577,555
395.602,525
395.627,438
395.652,299
395.677,180
395.702,128
395.727,96
395.752,6
395.777,-147
395.802,-279
395.827,-323
395.852,-328
395.877,-419
395.902,-639
395.927,-854
395.952,-843
395.977,-508
396.002,13
396.027,455
396.052,644
396.077,628
396.102,591
396.127,670
396.152,840
396.177,975
396.202,988
396.227,909
396.252,834
396.277,822
396.302,849
396.327,850
396.352,787
396.377,684
396.402,589
396.427,527
396.452,479
396.477,407
396.502,289
396.527,134
396.552,-37
396.577,-202
396.602,-334
396.627,-403
396.652,-399
396.677,-363
396.702,-392
396.727,-559
396.752,-824
396.777,-1008
396.802,-911
396.827,-483
396.852,97
396.877,546
396.902,689
396.927,596
396.952,500
396.977,580
397.002,811
397.027,1018
397.052,1057
397.077,943
397.102,804
397.127,748
397.152,769
397.177,791
397.202,767
397.227,713
397.252,664
397.277,616
397.302,535
397.327,410
397.352,284
397.377,206
397.402,167
397.427,103
397.452,-26
397.477,-187
397.502,-296
397.527,-324
397.552,-346
397.577,-467
397.602,-694
397.627,-884
397.652,-861
397.677,-578
397.702,-177
397.727,129
397.752,242
397.777,247
397.802,315
397.827,523
397.852,795
397.877,982
397.902,1011
397.927,940
397.952,885
397.977,907
398.002,967
398.027,987
398.052,924
398.077,801
398.102,671
398.127,576
398.152,526
398.177,511
398.202,504
398.227,470
398.252,384
398.277,255
398.302,126
398.327,40
398.352,-7
398.377,-68
398.402,-184
398.427,-331
398.452,-443
398.477,-489
398.502,-528
398.527,-651
398.552,-859
398.577,-1007
398.602,-908
398.627,-507
398.652,42
398.677,487
398.702,678
398.727,673
398.752,645
398.777,713
398.802,852
398.827,960
398.852,978
398.877,930
398.902,870
398.927,822
398.952,777
398.977,735
399.002,713
399.027,714
399.052,705
399.077,647
399.102,548
399.127,453
399.152,387
399.177,315
399.202,179
399.227,-16
399.252,-191
399.277,-256
399.302,-210
399.327,-157
399.352,-209
399.377,-387
399.402,-604
399.427,-730
399.452,-683
399.477,-468
399.502,-154
399.527,166
399.552,417
399.577,567
399.602,641
399.627,700
399.652,781
399.677,867
399.702,900
399.727,844
399.752,728
399.777,627
399.802,593
399.827,614
399.852,628
399.877,582
399.902,463
399.927,301
399.952,148
399.977,55
400.002,38
400.027,61
400.052,46
400.077,-67
400.102,-261
400.127,-432
400.152,-476
400.177,-390
400.202,-279
400.227,-250
400.252,-301
400.277,-316
400.302,-187
400.327,74
400.352,354
400.377,547
400.402,651
400.427,740
400.452,857
400.477,962
400.502,990
400.527,938
400.552,871
400.577,849
400.602,861
400.627,850
400.652,792
400.677,713
400.702,636
400.727,535
400.752,370
400.777,164
400.802,12
400.827,-11
400.852,44
400.877,49
400.902,-76
400.927,-269
400.952,-397
400.977,-420
401.002,-445
401.027,-592
401.052,-828
401.077,-963
401.102,-836
401.127,-476
401.152,-74
401.177,202
401.202,351
401.227,484
401.252,668
401.277,859
401.302,977
401.327,1009
401.352,1006
401.377,1009
401.402,1000
401.427,953
401.452,891
401.477,862
401.502,865
401.527,835
401.552,713
401.577,519
401.602,334
401.627,214
401.652,149
401.677,106
401.702,81
401.727,67
401.752,20
401.777,-121
401.802,-333
401.827,-479
401.852,-443
401.877,-293
401.902,-260
401.927,-494
401.952,-858
401.977,-1002
402.002,-703
402.027,-99
402.052,424
402.077,604
402.102,517
402.127,454
402.152,595
402.177,857
402.202,1032
402.227,1025
402.252,923
402.277,865
402.302,889
402.327,923
402.352,901
402.377,828
402.402,748
402.427,683
402.452,620
402.477,548
402.502,468
402.527,373
402.552,241
402.577,67
402.602,-104
402.627,-211
402.652,-227
402.677,-199
402.702,-201
402.727,-280
402.752,-428
402.777,-598
402.802,-722
402.827,-734
402.852,-596
402.877,-338
402.902,-68
402.927,108
402.952,174
402.977,221
403.002,353
403.027,577
403.052,798
403.077,914
403.102,912
403.127,859
403.152,821
403.177,814
403.202,820
403.227,829
403.252,839
403.277,834
403.302,781
403.327,678
403.352,568
403.377,495
403.402,451
403.427,384
403.452,271
403.477,150
403.502,75
403.527,37
403.552,-25
403.577,-147
403.602,-281
403.627,-355
403.652,-381
403.677,-454
403.702,-630
403.727,-823
403.752,-852
403.777,-624
403.802,-233
403.827,126
403.852,345
403.877,467
403.902,592
403.927,741
403.952,849
403.977,865
404.002,832
404.027,828
404.052,870
404.077,887
404.102,819
404.127,696
404.152,605
404.177,598
404.202,636
404.227,642
404.252,580
404.277,472
404.302,364
404.327,277
404.352,208
404.377,143
404.402,67
404.427,-34
404.452,-153
404.477,-253
404.502,-312
404.527,-363
404.552,-481
404.577,-681
404.602,-845
404.627,-783
404.652,-421
404.677,96
404.702,507
404.727,658
404.752,624
404.777,598
404.802,683
404.827,813
404.852,871
404.877,832
404.902,768
404.927,736
404.952,710
404.977,649
405.002,574
405.027,550
405.052,584
405.077,593
405.102,507
405.127,365
405.152,269
405.177,240
405.202,179
405.227,-8
405.252,-265
405.277,-417
405.302,-380
405.327,-279
405.352,-318
405.377,-528
405.402,-701
405.427,-605
405.452,-232
405.477,190
405.502,438
405.527,507
405.552,557
405.577,697
405.602,860
405.627,917
405.652,848
405.677,767
405.702,773
405.727,830
405.752,821
405.777,697
405.802,527
405.827,414
405.852,383
405.877,378
405.902,346
405.927,280
405.952,190
405.977,71
406.002,-74
406.027,-198
406.052,-234
406.077,-187
406.102,-169
406.127,-303
406.152,-573
406.177,-803
406.202,-793
406.227,-504
406.252,-88
406.277,248
406.302,420
406.327,495
406.352,590
406.377,746
406.402,902
406.427,977
406.452,953
406.477,885
406.502,843
406.527,846
406.552,857
406.577,824
406.602,735
406.627,630
406.652,552
406.677,504
406.702,443
406.727,321
406.752,142
406.777,-47
406.802,-196
406.827,-290
406.852,-337
406.877,-352
406.902,-359
406.927,-413
406.952,-575
406.977,-824
407.002,-997
407.027,-874
407.052,-375
407.077,315
407.102,846
407.127,985
407.152,804
407.177,603
407.202,616
407.227,821
407.252,1004
407.277,1008
407.302,879
407.327,781
407.352,801
407.377,868
407.402,860
407.427,748
407.452,615
407.477,544
407.502,525
407.527,481
407.552,366
407.577,205
407.602,47
407.627,-93
407.652,-228
407.677,-336
407.702,-370
407.727,-328
407.752,-301
407.777,-409
407.802,-663
407.827,-910
407.852,-929
407.877,-626
407.902,-124
407.927,327
407.952,558
407.977,583
408.002,552
408.027,605
408.052,761
408.077,932
408.102,1015
408.127,972
408.152,850
408.177,740
408.202,707
408.227,749
408.252,797
408.277,768
408.302,639
408.327,463
408.352,327
408.377,278
408.402,287
408.427,287
408.452,232
408.477,130
408.502,12
408.527,-90
408.552,-169
408.577,-229
408.602,-292
408.627,-393
408.652,-547
408.677,-708
408.702,-770
408.727,-638
408.752,-325
408.777,42
408.802,320
408.827,462
408.852,537
408.877,634
408.902,762
408.927,855
408.952,860
408.977,802
409.002,750
409.027,748
409.052,776
409.077,785
409.102,738
409.127,627
409.152,471
409.177,310
409.202,203
409.227,180
409.252,206
409.277,195
409.302,96
409.327,-47
409.352,-147
409.377,-179
409.402,-225
409.427,-368
409.452,-561
409.477,-636
409.502,-473
409.527,-134
409.552,186
409.577,360
409.602,431
409.627,532
409.652,705
409.677,854
409.702,873
409.727,783
409.752,706
409.777,719
409.802,776
409.827,777
409.852,702
409.877,619
409.902,584
409.927,560
409.952,466
409.977,284
410.002,87
410.027,-45
410.052,-101
410.077,-123
410.102,-144
410.127,-172
410.152,-223
410.177,-341
410.202,-529
410.227,-692
410.252,-685
410.277,-452
410.302,-98
410.327,184
410.352,293
410.377,289
410.402,322
410.427,474
410.452,700
410.477,890
410.502,973
410.527,958
410.552,906
410.577,875
410.602,888
410.627,914
410.652,888
410.677,767
410.702,580
410.727,422
410.752,373
410.777,412
410.802,435
410.827,360
410.852,215
410.877,93
410.902,32
410.927,-28
410.952,-166
410.977,-366
411.002,-522
411.027,-570
411.052,-569
411.077,-625
411.102,-749
411.127,-812
411.152,-675
411.177,-342
411.202,34
411.227,310
411.252,467
411.277,593
411.302,751
411.327,904
411.352,975
411.377,951
411.402,896
411.427,880
411.452,905
411.477,922
411.502,895
411.527,836
411.552,775
411.577,724
411.602,665
411.627,587
411.652,493
411.677,403
411.702,330
411.727,274
411.752,213
411.777,115
411.802,-43
411.827,-242
411.852,-405
411.877,-457
411.902,-404
411.927,-351
411.952,-419
411.977,-619
412.002,-811
412.027,-806
412.052,-530
412.077,-88
412.102,319
412.127,553
412.152,619
412.177,624
412.202,664
412.227,749
412.252,822
412.277,829
412.302,779
412.327,726
412.352,713
412.377,733
412.402,732
412.427,672
412.452,573
412.477,487
412.502,442
412.527,404
412.552,323
412.577,194
412.602,76
412.627,19
412.652,0
412.677,-59
412.702,-199
412.727,-357
412.752,-422
412.777,-361
412.802,-254
412.827,-210
412.852,-240
412.877,-246
412.902,-128
412.927,104
412.952,351
412.977,531
413.002,648
413.027,753
413.052,853
413.077,902
413.102,876
413.127,818
413.152,801
413.177,835
413.202,859
413.227,819
413.252,735
413.277,666
413.302,623
413.327,539
413.352,358
413.377,130
413.402,-16
413.427,-15
413.452,56
413.477,51
413.502,-92
413.527,-286
413.552,-398
413.577,-411
413.602,-438
413.627,-586
413.652,-805
413.677,-918
413.702,-791
413.727,-457
413.752,-84
413.777,187
413.802,349
413.827,482
413.852,645
413.877,812
413.902,922
413.927,953
413.952,937
413.977,921
414.002,921
414.027,923
414.052,911
414.077,880
414.102,831
414.127,763
414.152,683
414.177,603
414.202,529
414.227,451
414.252,354
414.277,247
414.302,152
414.327,79
414.352,3
414.377,-103
414.402,-230
414.427,-335
414.452,-397
414.477,-460
414.502,-590
414.527,-778
414.552,-908
414.577,-842
414.602,-554
414.627,-162
414.652,171
414.677,375
414.702,499
414.727,624
414.752,777
414.777,914
414.802,992
414.827,1006
414.852,977
414.877,917
414.902,842
414.927,783
414.952,776
414.977,811
415.002,825
415.027,763
415.052,645
415.077,544
415.102,498
415.127,450
415.152,317
415.177,99
415.202,-100
415.227,-178
415.252,-149
415.277,-126
415.302,-192
415.327,-322
415.352,-436
415.377,-516
415.402,-619
415.427,-772
415.452,-876
415.477,-779
415.502,-441
415.527,-10
415.552,306
415.577,437
415.602,492
415.627,620
415.652,829
415.677,993
415.702,1002
415.727,891
415.752,796
415.777,806
415.802,877
415.827,911
415.852,863
415.877,781
415.902,728
415.927,702
415.952,648
415.977,527
416.002,359
416.027,195
416.052,77
416.077,16
416.102,3
416.127,12
416.152,-7
416.177,-104
416.202,-274
416.227,-443
416.252,-520
416.277,-477
416.302,-375
416.327,-293
416.352,-246
416.377,-180
416.402,-44
416.427,149
416.452,341
416.477,492
416.502,607
416.527,702
416.552,765
416.577,775
416.602,748
416.627,734
416.652,753
416.677,760
416.702,693
416.727,558
416.752,439
416.777,412
416.802,458
416.827,478
416.852,406
416.877,271
416.902,155
416.927,89
416.952,32
416.977,-55
417.002,-160
417.027,-242
417.052,-314
417.077,-430
417.102,-587
417.127,-674
417.152,-557
417.177,-232
417.202,144
417.227,394
417.252,489
417.277,548
417.302,676
417.327,838
417.352,917
417.377,864
417.402,766
417.427,734
417.452,774
417.477,794
417.502,732
417.527,632
417.552,571
417.577,551
417.602,497
417.627,367
417.652,221
417.677,142
417.702,118
417.727,47
417.752,-121
417.777,-300
417.802,-347
417.827,-251
417.852,-174
417.877,-287
417.902,-573
417.927,-810
417.952,-780
417.977,-466
418.002,-52
418.027,259
418.052,415
418.077,499
418.102,612
418.127,770
418.152,913
418.177,980
418.202,963
418.227,904
418.252,856
418.277,851
418.302,873
418.327,870
418.352,790
418.377,629
418.402,446
418.427,309
418.452,247
418.477,231
418.502,217
418.527,174
418.552,91
418.577,-30
418.602,-172
418.627,-288
418.652,-342
418.677,-367
418.702,-456
418.727,-661
418.752,-889
418.777,-932
418.802,-654
418.827,-145
418.852,323
418.877,536
418.902,513
418.927,460
418.952,554
418.977,779
419.002,984
419.027,1048
419.052,980
419.077,875
419.102,808
419.127,791
419.152,804
419.177,825
419.202,827
419.227,782
419.252,693
419.277,600
419.302,539
419.327,480
419.352,354
419.377,142
419.402,-70
419.427,-168
419.452,-134
419.477,-82
419.502,-132
419.527,-283
419.552,-426
419.577,-492
419.602,-540
419.627,-667
419.652,-845
419.677,-901
419.702,-690
419.727,-266
419.752,151
419.777,388
419.802,469
419.827,552
419.852,731
419.877,938
419.902,1034
419.927,982
419.952,879
419.977,847
420.002,902
420.027,961
420.052,947
420.077,872
420.102,800
420.127,766
420.152,729
420.177,629
420.202,453
420.227,256
420.252,119
420.277,80
420.302,110
420.327,129
420.352,69
420.377,-70
420.402,-225
420.427,-320
420.452,-353
420.477,-401
420.502,-539
420.527,-744
420.552,-882
420.577,-811
420.602,-516
420.627,-124
420.652,205
420.677,404
420.702,523
420.727,636
420.752,756
420.777,841
420.802,867
420.827,863
420.852,869
420.877,877
420.902,843
420.927,753
420.952,661
420.977,634
421.002,670
421.027,692
421.052,628
421.077,498
421.102,387
421.127,338
421.152,298
421.177,172
421.202,-47
421.227,-251
421.252,-310
421.277,-226
421.302,-147
421.327,-225
421.352,-455
421.377,-661
421.402,-651
421.427,-391
421.452,-24
421.477,270
421.502,430
421.527,520
421.552,627
421.577,752
421.602,831
421.627,830
421.652,788
421.677,769
421.702,776
421.727,752
421.752,660
421.777,536
421.802,459
421.827,458
421.852,477
421.877,442
421.902,338
421.927,215
421.952,119
421.977,40
422.002,-52
422.027,-154
422.052,-235
422.077,-301
422.102,-409
422.127,-590
422.152,-761
422.177,-767
422.202,-531
422.227,-155
422.252,162
422.277,313
422.302,369
422.327,472
422.352,658
422.377,822
422.402,856
422.427,782
422.452,718
422.477,734
422.502,774
422.527,749
422.552,657
422.577,577
422.602,552
422.627,529
422.652,431
422.677,277
422.702,163
422.727,132
422.752,106
422.777,-18
422.802,-220
422.827,-347
422.852,-297
422.877,-161
422.902,-136
422.927,-291
