df_hash,22ZHK4.KE15WD
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.1X32
person_label,V155
date_time_start,2026-06-08_19-32-32.863000_+03
date_time_start_unix,1780929152.863
date_time_end,2026-06-08_19-45-47.480000_+03
length_difference_noticed,no

time,acc_mag
593.712,1.079
593.742,1.084
593.772,1.083
593.802,1.087
593.832,1.090
593.862,1.074
593.892,1.064
593.922,1.076
593.952,1.072
593.982,1.064
594.012,1.062
594.042,1.063
594.072,1.066
594.102,1.072
594.132,1.069
594.162,1.077
594.192,1.064
594.222,1.079
594.252,1.073
594.282,1.075
594.312,1.075
594.342,1.074
594.372,1.079
594.402,1.083
594.432,1.077
594.462,1.067
594.492,1.073
594.522,1.078
594.552,1.077
594.582,1.071
594.612,1.072
594.642,1.072
594.672,1.075
594.702,1.077
594.732,1.076
594.762,1.075
594.792,1.081
594.822,1.075
594.852,1.080
594.882,1.079
594.912,1.069
594.942,1.077
594.972,1.077
595.002,1.065
595.032,1.074
595.062,1.075
595.092,1.077
595.122,1.079
595.152,1.075
595.182,1.072
595.212,1.080
595.242,1.079
595.272,1.074
595.302,1.068
595.332,1.078
595.362,1.076
595.392,1.074
595.422,1.077
595.452,1.076
595.482,1.077
595.512,1.078
595.542,1.080
595.572,1.068
595.602,1.077
595.632,1.073
595.662,1.072
595.692,1.073
595.722,1.070
595.752,1.079
595.782,1.071
595.812,1.074
595.842,1.074
595.872,1.064
595.902,1.062
595.932,1.083
595.962,1.086
595.992,1.084
596.022,1.077
596.052,1.077
596.082,1.083
596.112,1.075
596.142,1.068
596.172,1.073
596.202,1.080
596.232,1.074
596.262,1.072
596.292,1.075
596.322,1.077
596.352,1.076
596.382,1.074
596.412,1.068
596.442,1.062
596.472,1.068
596.502,1.076
596.532,1.074
596.562,1.073
596.592,1.077
596.622,1.080
596.652,1.086
596.682,1.087
596.712,1.076
596.742,1.075
596.772,1.078
596.802,1.071
596.832,1.069
596.862,1.078
596.892,1.078
596.922,1.072
596.952,1.075
596.982,1.078
597.012,1.071
597.042,1.070
597.072,1.079
597.102,1.084
597.132,1.088
597.162,1.085
597.192,1.071
597.222,1.077
597.252,1.079
597.282,1.081
597.312,1.073
597.342,1.069
597.372,1.074
597.402,1.070
597.432,1.079
597.462,1.083
597.492,1.083
597.522,1.078
597.552,1.080
597.582,1.075
597.612,1.092
597.642,1.092
597.672,1.078
597.702,1.086
597.732,1.091
597.762,1.083
597.792,1.080
597.822,1.086
597.852,1.075
597.882,1.057
597.912,1.061
597.942,1.058
597.972,1.065
598.002,1.070
598.032,1.063
598.062,1.065
598.092,1.069
598.122,1.071
598.152,1.063
598.182,1.068
598.212,1.068
598.242,1.066
598.272,1.066
598.302,1.066
598.332,1.067
598.362,1.072
598.392,1.068
598.422,1.065
598.452,1.071
598.482,1.064
598.512,1.062
598.542,1.065
598.572,1.062
598.602,1.062
598.632,1.072
598.662,1.072
598.692,1.078
598.722,1.076
598.752,1.070
598.782,1.076
598.812,1.075
598.842,1.070
598.872,1.074
598.902,1.078
598.932,1.074
598.962,1.077
598.992,1.083
599.022,1.084
599.052,1.082
599.082,1.083
599.112,1.082
599.142,1.077
599.172,1.077
599.202,1.069
599.232,1.078
599.262,1.083
599.292,1.077
599.322,1.080
599.352,1.076
599.382,1.086
599.412,1.082
599.442,1.085
599.472,1.088
599.502,1.083
599.532,1.072
599.562,1.062
599.592,1.065
599.622,1.079
599.652,1.077
599.682,1.078
599.712,1.078
599.742,1.082
599.772,1.083
599.802,1.076
599.832,1.067
599.862,1.073
599.892,1.074
599.922,1.082
599.952,1.077
599.982,1.073
600.012,1.074
600.042,1.067
600.072,1.071
600.102,1.073
600.132,1.074
600.162,1.073
600.192,1.077
600.222,1.084
600.252,1.082
600.282,1.072
600.312,1.074
600.342,1.071
600.372,1.075
600.402,1.078
600.432,1.075
600.462,1.075
600.492,1.073
600.522,1.073
600.552,1.072
600.582,1.070
600.612,1.074
600.642,1.071
600.672,1.070
600.702,1.074
600.732,1.079
600.762,1.074
600.792,1.072
600.822,1.085
600.852,1.081
600.882,1.080
600.912,1.083
600.942,1.082
600.972,1.081
601.002,1.081
601.032,1.084
601.062,1.077
601.092,1.070
601.122,1.069
601.152,1.071
601.182,1.069
601.212,1.070
601.242,1.074
601.272,1.074
601.302,1.071
601.332,1.072
601.362,1.081
601.392,1.073
601.422,1.074
601.452,1.066
601.482,1.081
601.512,1.082
601.542,1.076
601.572,1.074
601.602,1.076
601.632,1.080
601.662,1.082
601.692,1.078
601.722,1.071
601.752,1.069
601.782,1.070
601.812,1.072
601.842,1.074
601.872,1.069
601.902,1.067
601.932,1.078
601.962,1.073
601.992,1.080
602.022,1.075
602.052,1.073
602.082,1.079
602.112,1.073
602.142,1.071
602.172,1.072
602.202,1.077
602.232,1.077
602.262,1.069
602.292,1.078
602.322,1.088
602.352,1.084
602.382,1.082
602.412,1.085
602.442,1.076
602.472,1.077
602.502,1.075
602.532,1.068
602.562,1.069
602.592,1.076
602.622,1.080
602.652,1.081
602.682,1.079
602.712,1.078
602.742,1.070
602.772,1.061
602.802,1.068
602.832,1.069
602.862,1.064
602.892,1.062
602.922,1.066
602.952,1.073
602.982,1.070
603.012,1.066
603.042,1.065
603.072,1.061
603.102,1.060
603.132,1.068
603.162,1.062
603.192,1.060
603.222,1.073
603.252,1.087
603.282,1.084
603.312,1.081
603.342,1.081
603.372,1.080
603.402,1.078
603.432,1.083
603.462,1.088
603.492,1.072
603.522,1.078
603.552,1.074
603.582,1.067
603.612,1.061
603.642,1.061
603.672,1.063
603.702,1.082
603.732,1.075
603.762,1.071
603.792,1.074
603.822,1.079
603.852,1.081
603.882,1.078
603.912,1.078
603.942,1.068
603.972,1.073
604.002,1.077
604.032,1.075
604.062,1.081
604.092,1.079
604.122,1.075
604.152,1.079
604.182,1.075
604.212,1.074
604.242,1.079
604.272,1.076
604.302,1.077
604.332,1.072
604.362,1.066
604.392,1.075
604.422,1.077
604.452,1.074
604.482,1.075
604.512,1.074
604.542,1.073
604.572,1.080
604.602,1.079
604.632,1.074
604.662,1.073
604.692,1.073
604.722,1.067
604.752,1.077
604.782,1.078
604.812,1.076
604.842,1.081
604.872,1.077
604.902,1.074
604.932,1.072
604.962,1.079
604.992,1.072
605.022,1.065
605.052,1.074
605.082,1.067
605.112,1.076
605.142,1.076
605.172,1.079
605.202,1.075
605.232,1.075
605.262,1.074
605.292,1.080
605.322,1.083
605.352,1.075
605.382,1.073
605.412,1.085
605.442,1.085
605.472,1.084
605.502,1.094
605.532,1.096
605.562,1.088
605.592,1.082
605.622,1.080
605.652,1.071
605.682,1.063
605.712,1.064
605.742,1.068
605.772,1.070
605.802,1.074
605.832,1.065
605.862,1.083
605.892,1.084
605.922,1.076
605.952,1.067
605.982,1.062
606.012,1.086
606.042,1.092
606.072,1.082
606.102,1.071
606.132,1.057
606.162,1.071
606.192,1.060
606.222,1.047
606.252,1.052
606.282,1.077
606.312,1.062
606.342,1.055
606.372,1.074
606.402,1.057
606.432,1.062
606.462,1.044
606.492,1.045
606.522,1.055
606.552,1.044
606.582,1.048
606.612,1.063
606.642,1.077
606.672,1.086
606.702,1.082
606.732,1.074
606.762,1.072
606.792,1.069
606.822,1.071
606.852,1.072
606.882,1.064
606.912,1.065
606.942,1.057
606.972,1.035
607.002,1.043
607.032,1.040
607.062,1.038
607.092,1.033
607.122,1.022
607.152,1.039
607.182,1.029
607.212,1.022
607.242,1.028
607.272,1.039
607.302,1.050
607.332,1.056
607.362,1.043
607.392,1.060
607.422,1.066
607.452,1.045
607.482,1.064
607.512,1.046
607.542,1.080
607.572,1.094
607.602,1.104
607.632,1.086
607.662,1.097
607.692,1.093
607.722,1.092
607.752,1.100
607.782,1.062
607.812,1.028
607.842,1.046
607.872,1.029
607.902,1.028
607.932,1.073
607.962,1.107
607.992,1.100
608.022,1.142
608.052,1.142
608.082,1.116
608.112,1.106
608.142,1.163
608.172,1.179
608.202,1.169
608.232,1.164
608.262,1.162
608.292,1.142
608.322,1.157
608.352,1.124
608.382,1.091
608.412,1.079
608.442,1.075
608.472,1.088
608.502,1.057
608.532,1.047
608.562,1.026
608.592,1.008
608.622,1.021
608.652,1.013
608.682,1.027
608.712,1.035
608.742,1.028
608.772,1.035
608.802,1.026
608.832,1.044
608.862,1.032
608.892,1.050
608.922,1.050
608.952,1.048
608.982,1.062
609.012,1.045
609.042,1.058
609.072,1.055
609.102,1.048
609.132,1.046
609.162,1.051
609.192,1.047
609.222,1.062
609.252,1.068
609.282,1.069
609.312,1.062
609.342,1.074
609.372,1.079
609.402,1.075
609.432,1.082
609.462,1.074
609.492,1.072
609.522,1.082
609.552,1.079
609.582,1.075
609.612,1.085
609.642,1.076
609.672,1.077
609.702,1.083
609.732,1.073
609.762,1.073
609.792,1.073
609.822,1.070
609.852,1.070
609.882,1.067
609.912,1.068
609.942,1.066
609.972,1.068
610.002,1.069
610.032,1.062
610.062,1.064
610.092,1.063
610.122,1.069
610.152,1.081
610.182,1.065
610.212,1.067
610.242,1.066
610.272,1.067
610.302,1.065
610.332,1.065
610.362,1.070
610.392,1.073
610.422,1.074
610.452,1.076
610.482,1.070
610.512,1.072
610.542,1.072
610.572,1.067
610.602,1.062
610.632,1.068
610.662,1.066
610.692,1.064
610.722,1.068
610.752,1.075
610.782,1.068
610.812,1.062
610.842,1.067
610.872,1.076
610.902,1.065
610.932,1.066
610.962,1.068
610.992,1.062
611.022,1.066
611.052,1.072
611.082,1.066
611.112,1.072
611.142,1.069
611.172,1.066
611.202,1.064
611.232,1.066
611.262,1.066
611.292,1.070
611.322,1.069
611.352,1.068
611.382,1.071
611.412,1.068
611.442,1.073
611.472,1.070
611.502,1.071
611.532,1.064
611.562,1.068
611.592,1.068
611.622,1.061
611.652,1.067
611.682,1.062
611.712,1.067
611.742,1.068
611.772,1.068
611.802,1.065
611.832,1.062
611.862,1.066
611.892,1.064
611.922,1.065
611.952,1.067
611.982,1.062
612.012,1.050
612.042,1.071
612.072,1.062
612.102,1.066
612.132,1.076
612.162,1.068
612.192,1.062
612.222,1.063
612.252,1.060
612.282,1.065
612.312,1.078
612.342,1.071
612.372,1.070
612.402,1.064
612.432,1.063
612.462,1.062
612.492,1.068
612.522,1.068
612.552,1.062
612.582,1.065
612.612,1.072
612.642,1.070
612.672,1.069
612.702,1.072
612.732,1.068
612.762,1.068
612.792,1.072
612.822,1.067
612.852,1.068
612.882,1.068
612.912,1.063
612.942,1.068
612.972,1.069
613.002,1.063
613.032,1.062
613.062,1.067
613.092,1.073
613.122,1.069
613.152,1.065
613.182,1.070
613.212,1.061
613.242,1.068
613.272,1.069
613.302,1.068
613.332,1.062
613.362,1.059
613.392,1.061
613.422,1.062
613.452,1.067
613.482,1.074
613.512,1.064
613.542,1.071
613.572,1.069
613.602,1.067
613.632,1.063
613.662,1.060
613.692,1.062
613.722,1.067
613.752,1.063
613.782,1.067
613.812,1.062
613.842,1.063
613.872,1.073
613.902,1.071
613.932,1.068
613.962,1.065
613.992,1.066
614.022,1.068
614.052,1.060
614.082,1.071
614.112,1.061
614.142,1.063
614.172,1.069
614.202,1.063
614.232,1.068
614.262,1.067
614.292,1.065
614.322,1.072
614.352,1.067
614.382,1.065
614.412,1.067
614.442,1.066
614.472,1.068
614.502,1.065
614.532,1.062
614.562,1.070
614.592,1.059
614.622,1.085
614.652,1.065
614.682,1.061
614.712,1.062
614.742,1.067
614.772,1.062
614.802,1.067
614.832,1.074
614.862,1.066
614.892,1.063
614.922,1.063
614.952,1.062
614.982,1.066
615.012,1.072
615.042,1.071
615.072,1.062
615.102,1.065
615.132,1.063
615.162,1.062
615.192,1.066
615.222,1.068
615.252,1.068
615.282,1.068
615.312,1.063
615.342,1.055
615.372,1.063
615.402,1.069
615.432,1.067
615.462,1.062
615.492,1.063
615.522,1.060
615.552,1.062
615.582,1.073
615.612,1.068
615.642,1.065
615.672,1.066
615.702,1.066
615.732,1.060
615.762,1.060
615.792,1.069
615.822,1.073
615.852,1.067
615.882,1.066
615.912,1.065
615.942,1.065
615.972,1.069
616.002,1.069
616.032,1.060
616.062,1.058
616.092,1.065
616.122,1.068
616.152,1.068
616.182,1.071
616.212,1.060
616.242,1.069
616.272,1.067
616.302,1.065
616.332,1.068
616.362,1.060
616.392,1.070
616.422,1.066
616.452,1.060
616.482,1.064
616.512,1.061
616.542,1.065
616.572,1.070
616.602,1.066
616.632,1.065
616.662,1.064
616.692,1.060
616.722,1.064
616.752,1.063
616.782,1.083
616.812,1.067
616.842,1.064
616.872,1.069
616.902,1.061
616.932,1.062
616.962,1.067
616.992,1.069
617.022,1.064
617.052,1.061
617.082,1.061
617.112,1.067
617.142,1.065
617.172,1.068
617.202,1.065
617.232,1.062
617.262,1.066
617.292,1.069
617.322,1.065
617.352,1.065
617.382,1.066
617.412,1.062
617.442,1.060
617.472,1.065
617.502,1.062
617.532,1.074
617.562,1.065
617.592,1.071
617.622,1.065
617.652,1.058
617.682,1.059
617.712,1.066
617.742,1.068
617.772,1.065
617.802,1.062
617.832,1.062
617.862,1.068
617.892,1.063
617.922,1.063
617.952,1.067
617.982,1.062
618.012,1.062
618.042,1.067
618.072,1.066
618.102,1.067
618.132,1.063
618.162,1.062
618.192,1.062
618.222,1.062
618.252,1.063
618.282,1.062
618.312,1.065
618.342,1.061
618.372,1.059
618.402,1.065
618.432,1.065
618.462,1.068
618.492,1.070
618.522,1.061
618.552,1.063
618.582,1.062
618.612,1.062
618.642,1.064
618.672,1.064
618.702,1.059
618.732,1.067
618.762,1.064
618.792,1.068
618.822,1.070
618.852,1.063
618.882,1.065
618.912,1.060
618.942,1.062
618.972,1.066
619.002,1.062
619.032,1.067
619.062,1.069
619.092,1.070
619.122,1.069
619.152,1.067
619.182,1.059
619.212,1.059
619.242,1.060
619.272,1.072
619.302,1.057
619.332,1.051
619.362,1.062
619.392,1.063
619.422,1.057
619.452,1.083
619.482,1.083
619.512,1.074
619.542,1.076
619.572,1.067
619.602,1.065
619.632,1.057
619.662,1.074
619.692,1.062
619.722,1.056
619.752,1.076
619.782,1.084
619.812,1.078
619.842,1.065
619.872,1.066
619.902,1.061
619.932,1.046
619.962,1.050
619.992,1.050
620.022,1.067
620.052,1.064
620.082,1.073
620.112,1.069
620.142,1.074
620.172,1.067
620.202,1.069
620.232,1.067
620.262,1.062
620.292,1.061
620.322,1.062
620.352,1.058
620.382,1.057
620.412,1.067
620.442,1.072
620.472,1.067
620.502,1.061
620.532,1.066
620.562,1.067
620.592,1.070
620.622,1.073
620.652,1.069
620.682,1.061
620.712,1.068
620.742,1.071
620.772,1.062
620.802,1.068
620.832,1.058
620.862,1.058
620.892,1.062
620.922,1.063
620.952,1.067
620.982,1.068
621.012,1.065
621.042,1.064
621.072,1.068
621.102,1.067
621.132,1.051
621.162,1.071
621.192,1.072
621.222,1.062
621.252,1.068
621.282,1.073
621.312,1.065
621.342,1.058
621.372,1.062
621.402,1.064
621.432,1.067
621.462,1.068
621.492,1.070
621.522,1.070
621.552,1.064
621.582,1.062
621.612,1.071
621.642,1.070
621.672,1.067
621.702,1.070
621.732,1.066
621.762,1.068
621.792,1.065
621.822,1.063
621.852,1.063
621.882,1.072
621.912,1.072
621.942,1.068
621.972,1.072
622.002,1.074
622.032,1.066
622.062,1.067
622.092,1.065
622.122,1.061
622.152,1.062
622.182,1.071
622.212,1.067
622.242,1.068
622.272,1.065
622.302,1.068
622.332,1.063
622.362,1.067
622.392,1.063
622.422,1.070
622.452,1.072
622.482,1.066
622.512,1.063
622.542,1.062
622.572,1.060
622.602,1.062
622.632,1.073
622.662,1.068
622.692,1.067
622.722,1.068
622.752,1.066
622.782,1.069
622.812,1.068
622.842,1.067
622.872,1.066
622.902,1.067
622.932,1.063
622.962,1.068
622.992,1.068
623.022,1.068
623.052,1.065
623.082,1.062
623.112,1.065
623.142,1.065
623.172,1.063
623.202,1.065
623.232,1.073
623.262,1.066
623.292,1.067
623.322,1.064
623.352,1.068
623.382,1.070
623.412,1.064
623.442,1.069
623.472,1.064
623.502,1.064
623.532,1.068
623.562,1.070
623.592,1.066
623.622,1.063
623.652,1.068
623.682,1.067
623.712,1.064
623.742,1.060
623.772,1.061
623.802,1.068
623.832,1.066
623.862,1.069
623.892,1.067
623.922,1.065
623.952,1.069
623.982,1.071
624.012,1.065
624.042,1.065
624.072,1.068
624.102,1.065
624.132,1.070
624.162,1.074
624.192,1.072
624.222,1.066
624.252,1.067
624.282,1.064
624.312,1.063
624.342,1.072
624.372,1.067
624.402,1.068
624.432,1.067
624.462,1.071
624.492,1.067
624.522,1.064
624.552,1.066
624.582,1.064
624.612,1.068
624.642,1.074
624.672,1.062
624.702,1.063
624.732,1.070
624.762,1.065
624.792,1.067
624.822,1.060
624.852,1.072
624.882,1.068
624.912,1.067
624.942,1.065
624.972,1.062
625.002,1.067
625.032,1.069
625.062,1.069
625.092,1.071
625.122,1.062
625.152,1.068
625.182,1.071
625.212,1.062
625.242,1.065
625.272,1.070
625.302,1.066
625.332,1.070
625.362,1.063
625.392,1.063
625.422,1.070
625.452,1.065
625.482,1.066
625.512,1.067
625.542,1.069
625.572,1.060
625.602,1.062
625.632,1.076
625.662,1.067
625.692,1.068
625.722,1.073
625.752,1.063
625.782,1.073
625.812,1.069
625.842,1.068
625.872,1.073
625.902,1.066
625.932,1.066
625.962,1.066
625.992,1.066
626.022,1.067
626.052,1.065
626.082,1.068
626.112,1.063
626.142,1.067
626.172,1.070
626.202,1.067
626.232,1.064
626.262,1.063
626.292,1.070
626.322,1.068
626.352,1.062
626.382,1.056
626.412,1.063
626.442,1.069
626.472,1.075
626.502,1.073
626.532,1.072
626.562,1.058
626.592,1.064
626.622,1.072
626.652,1.065
626.682,1.062
626.712,1.067
626.742,1.064
626.772,1.068
626.802,1.066
626.832,1.066
626.862,1.066
626.892,1.062
626.922,1.066
626.952,1.070
626.982,1.067
627.012,1.066
627.042,1.065
627.072,1.068
627.102,1.067
627.132,1.063
627.162,1.066
627.192,1.062
627.222,1.066
627.252,1.069
627.282,1.075
627.312,1.067
627.342,1.065
627.372,1.063
627.402,1.063
627.432,1.068
627.462,1.067
627.492,1.061
627.522,1.069
627.552,1.071
627.582,1.060
627.612,1.064
627.642,1.069
627.672,1.068
627.702,1.060
627.732,1.064
627.762,1.062
627.792,1.064
627.822,1.070
627.852,1.068
627.882,1.067
627.912,1.066
627.942,1.061
627.972,1.069
628.002,1.076
628.032,1.067
628.062,1.064
628.092,1.064
628.122,1.061
628.152,1.065
628.182,1.067
628.212,1.061
628.242,1.061
628.272,1.070
628.302,1.077
628.332,1.073
628.362,1.072
628.392,1.069
628.422,1.062
628.452,1.065
628.482,1.064
628.512,1.065
628.542,1.071
628.572,1.064
628.602,1.066
628.632,1.072
628.662,1.066
628.692,1.064
628.722,1.070
628.752,1.071
628.782,1.070
628.812,1.062
628.842,1.067
628.872,1.065
628.902,1.060
628.932,1.067
628.962,1.065
628.992,1.074
629.022,1.071
629.052,1.068
629.082,1.069
629.112,1.060
629.142,1.060
629.172,1.060
629.202,1.067
629.232,1.066
629.262,1.064
629.292,1.069
629.322,1.062
629.352,1.059
629.382,1.070
629.412,1.062
629.442,1.069
629.472,1.069
629.502,1.065
629.532,1.069
629.562,1.063
629.592,1.062
629.622,1.070
629.652,1.069
629.682,1.068
629.712,1.057
629.742,1.060
629.772,1.071
629.802,1.061
629.832,1.059
629.862,1.062
629.892,1.083
629.922,1.075
629.952,1.052
629.982,1.057
630.012,1.069
630.042,1.069
630.072,1.056
630.102,1.066
630.132,1.069
630.162,1.059
630.192,1.066
630.222,1.066
630.252,1.064
630.282,1.069
630.312,1.079
630.342,1.065
630.372,1.080
630.402,1.078
630.432,1.085
630.462,1.084
630.492,1.104
630.522,1.105
630.552,1.091
630.582,1.078
630.612,1.075
630.642,1.079
630.672,1.058
630.702,1.057
630.732,1.048
630.762,1.038
630.792,1.038
630.822,1.027
630.852,1.048
630.882,1.040
630.912,1.044
630.942,1.046
630.972,1.048
631.002,1.061
631.032,1.052
631.062,1.057
631.092,1.084
631.122,1.068
631.152,1.057
631.182,1.065
631.212,1.061
631.242,1.036
631.272,1.034
631.302,1.035
631.332,1.051
631.362,1.045
631.392,1.053
631.422,1.052
631.452,1.049
631.482,1.043
631.512,1.056
631.542,1.053
631.572,1.054
631.602,1.067
631.632,1.073
631.662,1.056
631.692,1.047
631.722,1.039
631.752,1.039
631.782,1.036
631.812,1.031
631.842,1.042
631.872,1.022
631.902,1.005
631.932,1.011
631.962,1.041
631.992,1.028
632.022,1.014
632.052,1.064
632.082,1.062
632.112,1.061
632.142,1.068
632.172,1.047
632.202,1.035
632.232,1.037
632.262,1.041
632.292,1.028
632.322,1.059
632.352,1.053
632.382,1.046
632.412,1.068
632.442,1.090
632.472,1.105
632.502,1.069
632.532,1.090
632.562,1.082
632.592,1.066
632.622,1.082
632.652,1.090
632.682,1.088
632.712,1.094
632.742,1.107
632.772,1.137
632.802,1.129
632.832,1.141
632.862,1.149
632.892,1.173
632.922,1.170
632.952,1.166
632.982,1.152
633.012,1.140
633.042,1.113
633.072,1.043
633.102,1.024
633.132,1.043
633.162,1.020
633.192,0.959
633.222,0.995
633.252,0.971
633.282,0.932
633.312,1.010
633.342,0.993
633.372,0.960
633.402,0.999
633.432,0.977
633.462,0.964
633.492,1.002
633.522,0.977
633.552,1.006
633.582,1.050
633.612,1.034
633.642,1.079
633.672,1.110
633.702,1.124
633.732,1.167
633.762,1.189
633.792,1.172
633.822,1.152
633.852,1.100
633.882,1.040
633.912,1.020
633.942,0.984
633.972,0.992
634.002,1.015
634.032,1.035
634.062,1.011
634.092,1.004
634.122,1.055
634.152,1.091
634.182,1.079
634.212,1.121
634.242,1.145
634.272,1.106
634.302,1.110
634.332,1.136
634.362,1.135
634.392,1.141
634.422,1.159
634.452,1.131
634.482,1.093
634.512,1.058
634.542,1.071
634.572,1.030
634.602,0.991
634.632,0.982
634.662,0.984
634.692,0.988
634.722,0.996
634.752,0.976
634.782,0.991
634.812,0.988
634.842,1.046
634.872,1.034
634.902,1.036
634.932,1.041
634.962,1.047
634.992,1.062
635.022,1.071
635.052,1.079
635.082,1.062
635.112,1.041
635.142,1.032
635.172,1.046
635.202,1.055
635.232,1.096
635.262,1.091
635.292,1.089
635.322,1.094
635.352,1.104
635.382,1.089
635.412,1.068
635.442,1.066
635.472,1.054
635.502,1.064
635.532,1.066
635.562,1.066
635.592,1.066
635.622,1.061
635.652,1.065
635.682,1.066
635.712,1.061
635.742,1.067
635.772,1.077
635.802,1.077
635.832,1.063
635.862,1.067
635.892,1.080
635.922,1.071
635.952,1.059
635.982,1.072
636.012,1.075
636.042,1.075
636.072,1.070
636.102,1.073
636.132,1.064
636.162,1.056
636.192,1.067
636.222,1.065
636.252,1.055
636.282,1.075
636.312,1.072
636.342,1.066
636.372,1.072
636.402,1.064
636.432,1.068
636.462,1.077
636.492,1.070
636.522,1.072
636.552,1.077
636.582,1.066
636.612,1.071
636.642,1.069
636.672,1.082
636.702,1.096
636.732,1.103
636.762,1.121
636.792,1.106
636.822,1.117
636.852,1.106
636.882,1.098
636.912,1.091
636.942,1.065
636.972,1.062
637.002,1.058
637.032,1.039
637.062,1.029
637.092,1.037
637.122,1.050
637.152,1.043
637.182,1.059
637.212,1.049
637.242,1.038
637.272,1.030
637.302,0.996
637.332,0.958
637.362,0.966
637.392,0.956
637.422,0.943
637.452,0.956
637.482,0.982
637.512,1.021
637.542,1.035
637.572,1.014
637.602,1.050
637.632,1.042
637.662,1.042
637.692,1.071
637.722,1.056
637.752,1.010
637.782,1.078
637.812,1.086
637.842,1.072
637.872,1.078
637.902,1.052
637.932,1.071
637.962,1.055
637.992,1.083
638.022,1.045
638.052,1.032
638.082,1.009
638.112,1.066
638.142,1.151
638.172,1.194
638.202,1.208
638.232,1.168
638.262,1.190
638.292,1.179
638.322,1.110
638.352,1.101
638.382,1.099
638.412,1.061
638.442,1.047
638.472,1.077
638.502,1.057
638.532,1.065
638.562,1.064
638.592,1.052
638.622,1.012
638.652,1.031
638.682,1.018
638.712,1.029
638.742,1.024
638.772,1.047
638.802,1.049
638.832,1.049
638.862,1.052
638.892,1.040
638.922,1.039
638.952,1.050
638.982,1.054
639.012,1.056
639.042,1.044
639.072,1.031
639.102,1.053
639.132,1.044
639.162,1.040
639.192,1.044
639.222,1.065
639.252,1.055
639.282,1.056
639.312,1.072
639.342,1.074
639.372,1.076
639.402,1.069
639.432,1.079
639.462,1.066
639.492,1.051
639.522,1.049
639.552,1.043
639.582,1.025
639.612,1.035
639.642,1.048
639.672,1.056
639.702,1.064
639.732,1.061
639.762,1.050
639.792,1.053
639.822,1.048
639.852,1.057
639.882,1.039
639.912,1.036
639.942,1.059
639.972,1.062
640.002,1.072
640.032,1.057
640.062,1.073
640.092,1.069
640.122,1.063
640.152,1.079
640.182,1.070
640.212,1.053
640.242,1.064
640.272,1.059
640.302,1.042
640.332,1.065
640.362,1.062
640.392,1.060
640.422,1.069
640.452,1.055
640.482,1.054
640.512,1.073
640.542,1.077
640.572,1.087
640.602,1.080
640.632,1.049
640.662,1.051
640.692,1.057
640.722,1.056
640.752,1.062
640.782,1.052
640.812,1.053
640.842,1.067
640.872,1.063
640.902,1.053
640.932,1.060
640.962,1.061
640.992,1.056
641.022,1.072
641.052,1.062
641.082,1.059
641.112,1.086
641.142,1.086
641.172,1.086
641.202,1.076
641.232,1.078
641.262,1.088
641.292,1.074
641.322,1.078
641.352,1.078
641.382,1.076
641.412,1.074
641.442,1.078
641.472,1.070
641.502,1.058
641.532,1.070
641.562,1.067
641.592,1.045
641.622,1.040
641.652,1.037
641.682,1.015
641.712,1.028
641.742,1.025
641.772,1.038
641.802,1.041
641.832,1.022
641.862,1.031
641.892,1.027
641.922,1.043
641.952,1.052
641.982,1.045
642.012,1.026
642.042,1.050
642.072,1.049
642.102,1.040
642.132,1.051
642.162,1.044
642.192,1.047
642.222,1.024
642.252,1.036
642.282,1.044
642.312,1.045
642.342,1.045
642.372,1.056
642.402,1.053
642.432,1.032
642.462,1.035
642.492,1.041
642.522,1.045
642.552,1.057
642.582,1.046
642.612,1.056
642.642,1.063
642.672,1.051
642.702,1.050
642.732,1.051
642.762,1.048
642.792,1.048
642.822,1.052
642.852,1.054
642.882,1.053
642.912,1.048
642.942,1.049
642.972,1.048
643.002,1.055
643.032,1.053
643.062,1.060
643.092,1.047
643.122,1.054
643.152,1.051
643.182,1.056
643.212,1.062
643.242,1.060
643.272,1.055
643.302,1.044
643.332,1.054
643.362,1.051
643.392,1.061
643.422,1.060
643.452,1.064
643.482,1.062
643.512,1.051
643.542,1.060
643.572,1.066
643.602,1.061
643.632,1.061
643.662,1.067
643.692,1.067
643.722,1.067
643.752,1.048
643.782,1.065
643.812,1.075
643.842,1.034
643.872,1.031
643.902,1.048
643.932,1.034
643.962,1.023
643.992,1.021
644.022,1.034
644.052,1.058
644.082,1.070
644.112,1.057
644.142,1.051
644.172,1.060
644.202,1.043
644.232,1.068
644.262,1.056
644.292,1.059
644.322,1.078
644.352,1.057
644.382,1.049
644.412,1.042
644.442,1.040
644.472,1.048
644.502,1.044
644.532,1.057
644.562,1.097
644.592,1.047
644.622,1.042
644.652,1.058
644.682,1.062
644.712,1.046
644.742,1.064
644.772,1.072
644.802,1.051
644.832,1.045
644.862,1.065
644.892,1.047
644.922,1.051
644.952,1.035
644.982,1.038
645.012,1.070
645.042,1.030
645.072,1.057
645.102,1.067
645.132,1.054
645.162,1.060
645.192,1.067
645.222,1.056
645.252,1.059
645.282,1.043
645.312,1.057
645.342,1.048
645.372,1.060
645.402,1.060
645.432,1.051
645.462,1.053
645.492,1.060
645.522,1.053
645.552,1.063
645.582,1.071
