df_hash,22ZHK4.W0890N
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.T31E
person_label,V42
date_time_start,2025-10-27_14-12-39.001000_+03
date_time_start_unix,1761559959.001
date_time_end,2025-10-27_14-20-55.956000_+03
length_difference_noticed,no

time,acc_mag
64.826,1.020
64.856,1.024
64.886,1.021
64.916,1.020
64.946,1.023
64.976,1.017
65.006,1.019
65.036,1.023
65.066,1.018
65.096,1.030
65.126,1.021
65.156,1.017
65.186,1.019
65.216,1.018
65.246,1.022
65.276,1.015
65.306,1.021
65.336,1.024
65.366,1.017
65.396,1.021
65.426,1.021
65.456,1.021
65.486,1.024
65.516,1.024
65.546,1.018
65.576,1.016
65.606,1.020
65.636,1.022
65.666,1.021
65.696,1.016
65.726,1.030
65.756,1.015
65.786,1.028
65.816,1.021
65.846,1.016
65.876,1.017
65.906,1.021
65.936,1.023
65.966,1.022
65.996,1.015
66.026,1.027
66.056,1.025
66.086,1.011
66.116,1.021
66.146,1.021
66.176,1.020
66.206,1.024
66.236,1.018
66.266,1.019
66.296,1.025
66.326,1.023
66.356,1.018
66.386,1.015
66.416,1.024
66.446,1.024
66.476,1.015
66.506,1.019
66.536,1.016
66.566,1.022
66.596,1.028
66.626,1.027
66.656,1.009
66.686,1.021
66.716,1.025
66.746,1.013
66.776,1.019
66.806,1.020
66.836,1.024
66.866,1.014
66.896,1.021
66.926,1.021
66.956,1.019
66.986,1.016
67.016,1.021
67.046,1.020
67.076,1.028
67.106,1.019
67.136,1.014
67.166,1.021
67.196,1.018
67.226,1.019
67.256,1.020
67.286,1.018
67.316,1.022
67.346,1.021
67.376,1.020
67.406,1.014
67.436,1.019
67.466,1.021
67.496,1.023
67.526,1.022
67.556,1.015
67.586,1.022
67.616,1.017
67.646,1.011
67.676,1.029
67.706,1.022
67.736,1.016
67.766,1.020
67.796,1.021
67.826,1.019
67.856,1.026
67.886,1.020
67.916,1.020
67.946,1.021
67.976,1.021
68.006,1.015
68.036,1.021
68.066,1.024
68.096,1.022
68.126,1.019
68.156,1.024
68.186,1.020
68.216,1.013
68.246,1.021
68.276,1.022
68.306,1.025
68.336,1.018
68.366,1.017
68.396,1.019
68.426,1.019
68.456,1.023
68.486,1.020
68.516,1.017
68.546,1.027
68.576,1.014
68.606,1.024
68.636,1.021
68.666,1.017
68.696,1.027
68.726,1.021
68.756,1.021
68.786,1.022
68.816,1.011
68.846,1.020
68.876,1.018
68.906,1.027
68.936,1.022
68.966,1.013
68.996,1.021
69.026,1.015
69.056,1.019
69.086,1.027
69.116,1.017
69.146,1.012
69.176,1.026
69.206,1.023
69.236,1.006
69.266,1.022
69.296,1.025
69.326,1.016
69.356,1.025
69.386,1.020
69.416,1.017
69.446,1.020
69.476,1.022
69.506,1.019
69.536,1.013
69.566,1.032
69.596,1.021
69.626,1.015
69.656,1.021
69.686,1.016
69.716,1.021
69.746,1.030
69.776,1.014
69.806,1.021
69.836,1.025
69.866,1.017
69.896,1.021
69.926,1.022
69.956,1.023
69.986,1.023
70.016,1.016
70.046,1.019
70.076,1.021
70.106,1.020
70.136,1.021
70.166,1.016
70.196,1.025
70.226,1.026
70.256,1.018
70.286,1.021
70.316,1.021
70.346,1.018
70.376,1.022
70.406,1.021
70.436,1.012
70.466,1.029
70.496,1.021
70.526,1.014
70.556,1.020
70.586,1.025
70.616,1.021
70.646,1.021
70.676,1.020
70.706,1.021
70.736,1.019
70.766,1.020
70.796,1.017
70.826,1.018
70.856,1.027
70.886,1.027
70.916,1.013
70.946,1.019
70.976,1.021
71.006,1.025
71.036,1.029
71.066,1.012
71.096,1.024
71.126,1.017
71.156,1.016
71.186,1.020
71.216,1.018
71.246,1.021
71.276,1.021
71.306,1.029
71.336,1.015
71.366,1.017
71.396,1.022
71.426,1.021
71.456,1.021
71.486,1.024
71.516,1.014
71.546,1.015
71.576,1.021
71.606,1.027
71.636,1.021
71.666,1.016
71.696,1.020
71.726,1.023
71.756,1.016
71.786,1.017
71.816,1.023
71.846,1.021
71.876,1.018
71.906,1.027
71.936,1.018
71.966,1.014
71.996,1.019
72.026,1.018
72.056,1.025
72.086,1.027
72.116,1.019
72.146,1.021
72.176,1.015
72.206,1.025
72.236,1.022
72.266,1.018
72.296,1.019
72.326,1.023
72.356,1.017
72.386,1.021
72.416,1.019
72.446,1.021
72.476,1.021
72.506,1.021
72.536,1.020
72.566,1.020
72.596,1.018
72.626,1.014
72.656,1.030
72.686,1.024
72.716,1.020
72.746,1.020
72.776,1.017
72.806,1.021
72.836,1.024
72.866,1.018
72.896,1.021
72.926,1.019
72.956,1.017
72.986,1.019
73.016,1.020
73.046,1.025
73.076,1.019
73.106,1.021
73.136,1.021
73.166,1.020
73.196,1.018
73.226,1.015
73.256,1.026
73.286,1.023
73.316,1.018
73.346,1.020
73.376,1.021
73.406,1.020
73.436,1.028
73.466,1.018
73.496,1.022
73.526,1.021
73.556,1.017
73.586,1.024
73.616,1.018
73.646,1.021
73.676,1.028
73.706,1.023
73.736,1.013
73.766,1.025
73.796,1.018
73.826,1.020
73.856,1.015
73.886,1.030
73.916,1.024
73.946,1.017
73.976,1.017
74.006,1.019
74.036,1.021
74.066,1.025
74.096,1.018
74.126,1.021
74.156,1.023
74.186,1.014
74.216,1.018
74.246,1.025
74.276,1.024
74.306,1.021
74.336,1.023
74.366,1.021
74.396,1.019
74.426,1.017
74.456,1.016
74.486,1.024
74.516,1.031
74.546,1.025
74.576,1.014
74.606,1.016
74.636,1.019
74.666,1.032
74.696,1.023
74.726,1.019
74.756,1.024
74.786,1.018
74.816,1.018
74.846,1.016
74.876,1.023
74.906,1.020
74.936,1.018
74.966,1.021
74.996,1.018
75.026,1.019
75.056,1.021
75.086,1.022
75.116,1.022
75.146,1.021
75.176,1.018
75.206,1.013
75.236,1.021
75.266,1.022
75.296,1.018
75.326,1.024
75.356,1.011
75.386,1.021
75.416,1.023
75.446,1.021
75.476,1.013
75.506,1.019
75.536,1.020
75.566,1.022
75.596,1.017
75.626,1.020
75.656,1.019
75.686,1.016
75.716,1.020
75.746,1.032
75.776,1.024
75.806,1.012
75.836,1.021
75.866,1.020
75.896,1.024
75.926,1.021
75.956,1.019
75.986,1.026
76.016,1.021
76.046,1.014
76.076,1.025
76.106,1.022
76.136,1.016
76.166,1.025
76.196,1.023
76.226,1.018
76.256,1.019
76.286,1.016
76.316,1.024
76.346,1.022
76.376,1.015
76.406,1.023
76.436,1.011
76.466,1.020
76.496,1.029
76.526,1.015
76.556,1.024
76.586,1.023
76.616,1.019
76.646,1.019
76.676,1.019
76.706,1.024
76.736,1.023
76.766,1.021
76.796,1.026
76.826,1.013
76.856,1.016
76.886,1.020
76.916,1.027
76.946,1.019
76.976,1.018
77.006,1.022
77.036,1.021
77.066,1.019
77.096,1.026
77.126,1.019
77.156,1.013
77.186,1.026
77.216,1.016
77.246,1.020
77.276,1.018
77.306,1.019
77.336,1.022
77.366,1.022
77.396,1.024
77.426,1.015
77.456,1.021
77.486,1.020
77.516,1.017
77.546,1.018
77.576,1.024
77.606,1.026
77.636,1.016
77.666,1.020
77.696,1.018
77.726,1.024
77.756,1.026
77.786,1.016
77.816,1.023
77.846,1.023
77.876,1.021
77.906,1.021
77.936,1.022
77.966,1.022
77.996,1.023
78.026,1.023
78.056,1.021
78.086,1.025
78.116,1.012
78.146,1.016
78.176,1.022
78.206,1.022
78.236,1.027
78.266,1.016
78.296,1.016
78.326,1.020
78.356,1.023
78.386,1.024
78.416,1.014
78.446,1.019
78.476,1.026
78.506,1.018
78.536,1.016
78.566,1.016
78.596,1.023
78.626,1.019
78.656,1.024
78.686,1.017
78.716,1.011
78.746,1.020
78.776,1.021
78.806,1.022
78.836,1.029
78.866,1.013
78.896,1.009
78.926,1.029
78.956,1.021
78.986,1.015
79.016,1.021
79.046,1.017
79.076,1.023
79.106,1.021
79.136,1.019
79.166,1.016
79.196,1.022
79.226,1.023
79.256,1.025
79.286,1.021
79.316,1.022
79.346,1.019
79.376,1.015
79.406,1.032
79.436,1.019
79.466,1.017
79.496,1.021
79.526,1.017
79.556,1.023
79.586,1.025
79.616,1.021
79.646,1.018
79.676,1.021
79.706,1.020
79.736,1.018
79.766,1.021
79.796,1.021
79.826,1.026
79.856,1.024
79.886,1.022
79.916,1.016
79.946,1.015
79.976,1.027
80.006,1.023
80.036,1.021
80.066,1.018
80.096,1.019
80.126,1.020
80.156,1.029
80.186,1.014
80.216,1.016
80.246,1.023
80.276,1.020
80.306,1.014
80.336,1.021
80.366,1.023
80.396,1.025
80.426,1.022
80.456,1.015
80.486,1.022
80.516,1.016
80.546,1.017
80.576,1.026
80.606,1.025
80.636,1.016
80.666,1.020
80.696,1.021
80.726,1.021
80.756,1.024
80.786,1.018
80.816,1.018
80.846,1.021
80.876,1.018
80.906,1.017
80.936,1.023
80.966,1.019
80.996,1.025
81.026,1.020
81.056,1.016
81.086,1.023
81.116,1.020
81.146,1.017
81.176,1.018
81.206,1.026
81.236,1.025
81.266,1.019
81.296,1.017
81.326,1.017
81.356,1.020
81.386,1.029
81.416,1.018
81.446,1.015
81.476,1.025
81.506,1.015
81.536,1.019
81.566,1.021
81.596,1.024
81.626,1.024
81.656,1.018
81.686,1.021
81.716,1.025
81.746,1.022
81.776,1.016
81.806,1.017
81.836,1.019
81.866,1.026
81.896,1.024
81.926,1.012
81.956,1.018
81.986,1.022
82.016,1.019
82.046,1.021
82.076,1.015
82.106,1.022
82.136,1.021
82.166,1.013
82.196,1.019
82.226,1.018
82.256,1.023
82.286,1.021
82.316,1.021
82.346,1.021
82.376,1.020
82.406,1.019
82.436,1.022
82.466,1.020
82.496,1.021
82.526,1.022
82.556,1.012
82.586,1.015
82.616,1.029
82.646,1.021
82.676,1.017
82.706,1.014
82.736,1.025
82.766,1.024
82.796,1.016
82.826,1.020
82.856,1.021
82.886,1.023
82.916,1.021
82.946,1.023
82.976,1.017
83.006,1.021
83.036,1.015
83.066,1.016
83.096,1.028
83.126,1.031
83.156,1.017
83.186,1.021
83.216,1.019
83.246,1.021
83.276,1.026
83.306,1.015
83.336,1.018
83.366,1.027
83.396,1.021
83.426,1.012
83.456,1.020
83.486,1.024
83.516,1.022
83.546,1.020
83.576,1.024
83.606,1.018
83.636,1.012
83.666,1.021
83.696,1.023
83.726,1.022
83.756,1.020
83.786,1.018
83.816,1.016
83.846,1.024
83.876,1.029
83.906,1.017
83.936,1.022
83.966,1.020
83.996,1.021
84.026,1.017
84.056,1.021
84.086,1.026
84.116,1.022
84.146,1.022
84.176,1.019
84.206,1.022
84.236,1.018
84.266,1.021
84.296,1.019
84.326,1.025
84.356,1.021
84.386,1.018
84.416,1.021
84.446,1.019
84.476,1.030
84.506,1.010
84.536,1.023
84.566,1.025
84.596,1.020
84.626,1.019
84.656,1.018
84.686,1.026
84.716,1.021
84.746,1.023
84.776,1.022
84.806,1.021
84.836,1.017
84.866,1.023
84.896,1.022
84.926,1.025
84.956,1.020
84.986,1.020
85.016,1.024
85.046,1.021
85.076,1.019
85.106,1.023
85.136,1.022
85.166,1.025
85.196,1.016
85.226,1.014
85.256,1.021
85.286,1.021
85.316,1.021
85.346,1.021
85.376,1.023
85.406,1.020
85.436,1.014
85.466,1.011
85.496,1.027
85.526,1.029
85.556,1.019
85.586,1.017
85.616,1.017
85.646,1.025
85.676,1.027
85.706,1.023
85.736,1.021
85.766,1.021
85.796,1.023
85.826,1.020
85.856,1.020
85.886,1.020
85.916,1.022
85.946,1.023
85.976,1.020
86.006,1.015
86.036,1.023
86.066,1.021
86.096,1.018
86.126,1.027
86.156,1.021
86.186,1.015
86.216,1.017
86.246,1.023
86.276,1.021
86.306,1.025
86.336,1.017
86.366,1.024
86.396,1.025
86.426,1.020
86.456,1.018
86.486,1.023
86.516,1.021
86.546,1.021
86.576,1.024
86.606,1.020
86.636,1.017
86.666,1.017
86.696,1.025
86.726,1.031
86.756,1.017
86.786,1.020
86.816,1.018
86.846,1.021
86.876,1.023
86.906,1.018
86.936,1.023
86.966,1.025
86.996,1.023
87.026,1.019
87.056,1.022
87.086,1.022
87.116,1.026
87.146,1.021
87.176,1.026
87.206,1.016
87.236,1.017
87.266,1.019
87.296,1.022
87.326,1.030
87.356,1.017
87.386,1.020
87.416,1.020
87.446,1.020
87.476,1.019
87.506,1.020
87.536,1.021
87.566,1.023
87.596,1.021
87.626,1.018
87.656,1.024
87.686,1.018
87.716,1.026
87.746,1.026
87.776,1.019
87.806,1.021
87.836,1.017
87.866,1.023
87.896,1.020
87.926,1.023
87.956,1.030
87.986,1.015
88.016,1.021
88.046,1.021
88.076,1.018
88.106,1.020
88.136,1.021
88.166,1.021
88.196,1.020
88.226,1.021
88.256,1.018
88.286,1.019
88.316,1.024
88.346,1.027
88.376,1.015
88.406,1.021
88.436,1.018
88.466,1.023
88.496,1.022
88.526,1.023
88.556,1.021
88.586,1.016
88.616,1.027
88.646,1.021
88.676,1.021
88.706,1.020
88.736,1.012
88.766,1.026
88.796,1.028
88.826,1.018
88.856,1.018
88.886,1.022
88.916,1.017
88.946,1.021
88.976,1.024
89.006,1.021
89.036,1.021
89.066,1.021
89.096,1.020
89.126,1.023
89.156,1.025
89.186,1.014
89.216,1.018
89.246,1.021
89.276,1.021
89.306,1.022
89.336,1.015
89.366,1.020
89.396,1.021
89.426,1.026
89.456,1.021
89.486,1.019
89.516,1.023
89.546,1.024
89.576,1.017
89.606,1.017
89.636,1.026
89.666,1.019
89.696,1.026
89.726,1.020
89.756,1.022
89.786,1.025
89.816,1.015
89.846,1.017
89.876,1.018
89.906,1.022
89.936,1.034
89.966,1.011
89.996,1.021
90.026,1.021
90.056,1.022
90.086,1.021
90.116,1.021
90.146,1.020
90.176,1.024
90.206,1.019
90.236,1.021
90.266,1.020
90.296,1.025
90.326,1.020
90.356,1.023
90.386,1.021
90.416,1.021
90.446,1.021
90.476,1.019
90.506,1.019
90.536,1.021
90.566,1.028
90.596,1.019
90.626,1.018
90.656,1.023
90.686,1.016
90.716,1.026
90.746,1.012
90.776,1.022
90.806,1.025
90.836,1.018
90.866,1.021
90.896,1.024
90.926,1.019
90.956,1.026
90.986,1.020
91.016,1.021
91.046,1.018
91.076,1.015
91.106,1.029
91.136,1.017
91.166,1.027
91.196,1.021
91.226,1.020
91.256,1.020
91.286,1.018
91.316,1.021
91.346,1.027
91.376,1.017
91.406,1.027
91.436,1.023
91.466,1.015
91.496,1.021
91.526,1.020
91.556,1.021
91.586,1.024
91.616,1.025
91.646,1.026
91.676,1.011
91.706,1.022
91.736,1.021
91.766,1.024
91.796,1.024
91.826,1.015
91.856,1.017
91.886,1.023
91.916,1.025
91.946,1.025
91.976,1.015
92.006,1.021
92.036,1.025
92.066,1.018
92.096,1.026
92.126,1.017
92.156,1.021
92.186,1.025
92.216,1.026
92.246,1.016
92.276,1.018
92.306,1.021
92.336,1.021
92.366,1.031
92.396,1.019
92.426,1.011
92.456,1.025
92.486,1.025
92.516,1.027
92.546,1.023
92.576,1.015
92.606,1.026
92.636,1.025
92.666,1.024
92.696,1.012
92.726,1.023
92.756,1.026
92.786,1.028
92.816,1.019
92.846,1.010
92.876,1.021
92.906,1.020
92.936,1.029
92.966,1.027
92.996,1.010
93.026,1.022
93.056,1.028
93.086,1.023
93.116,1.015
93.146,1.021
93.176,1.021
93.206,1.023
93.236,1.025
93.266,1.015
93.296,1.019
93.326,1.022
93.356,1.028
93.386,1.020
93.416,1.016
93.446,1.021
93.476,1.016
93.506,1.033
93.536,1.024
93.566,1.015
93.596,1.017
93.626,1.025
93.656,1.026
93.686,1.022
93.716,1.021
93.746,1.020
93.776,1.027
93.806,1.025
93.836,1.020
93.866,1.020
93.896,1.018
93.926,1.027
93.956,1.028
93.986,1.021
94.016,1.022
94.046,1.016
94.076,1.027
94.106,1.033
94.136,1.013
94.166,1.011
94.196,1.023
94.226,1.023
94.256,1.022
94.286,1.023
94.316,1.015
94.346,1.024
94.376,1.028
94.406,1.016
94.436,1.016
94.466,1.023
94.496,1.024
94.526,1.020
94.556,1.022
94.586,1.022
94.616,1.012
94.646,1.020
94.676,1.022
94.706,1.029
94.736,1.026
94.766,1.012
94.796,1.018
94.826,1.022
94.856,1.026
94.886,1.023
94.916,1.018
94.946,1.015
94.976,1.027
95.006,1.024
95.036,1.017
95.066,1.017
95.096,1.021
95.126,1.024
95.156,1.026
95.186,1.015
95.216,1.023
95.246,1.023
95.276,1.019
95.306,1.026
95.336,1.021
95.366,1.023
95.396,1.028
95.426,1.020
95.456,1.014
95.486,1.013
95.516,1.026
95.546,1.031
95.576,1.022
95.606,1.015
95.636,1.022
95.666,1.027
95.696,1.022
95.726,1.018
95.756,1.018
95.786,1.023
95.816,1.024
95.846,1.023
95.876,1.023
95.906,1.019
95.936,1.022
95.966,1.026
95.996,1.016
96.026,1.019
96.056,1.022
96.086,1.021
96.116,1.025
96.146,1.021
96.176,1.020
96.206,1.022
96.236,1.021
96.266,1.021
96.296,1.025
96.326,1.014
96.356,1.027
96.386,1.019
96.416,1.021
96.446,1.019
96.476,1.018
96.506,1.024
96.536,1.028
96.566,1.021
96.596,1.021
96.626,1.021
96.656,1.020
96.686,1.025
96.716,1.022
96.746,1.017
96.776,1.019
96.806,1.025
96.836,1.021
96.866,1.022
96.896,1.024
96.926,1.021
96.956,1.018
96.986,1.021
97.016,1.023
97.046,1.025
97.076,1.020
97.106,1.024
97.136,1.021
97.166,1.021
97.196,1.022
97.226,1.018
97.256,1.021
97.286,1.025
97.316,1.023
97.346,1.015
97.376,1.022
97.406,1.023
97.436,1.023
97.466,1.019
97.496,1.020
97.526,1.021
97.556,1.022
97.586,1.025
97.616,1.017
97.646,1.017
97.676,1.021
97.706,1.023
97.736,1.025
97.766,1.021
97.796,1.025
97.826,1.027
97.856,1.019
97.886,1.018
97.916,1.021
97.946,1.020
97.976,1.025
98.006,1.027
98.036,1.021
98.066,1.026
98.096,1.020
98.126,1.019
98.156,1.017
98.186,1.021
98.216,1.027
98.246,1.024
98.276,1.013
98.306,1.020
98.336,1.026
98.366,1.024
98.396,1.028
98.426,1.012
98.456,1.024
98.486,1.023
98.516,1.014
98.546,1.020
98.576,1.026
98.606,1.021
98.636,1.024
98.666,1.022
98.696,1.019
98.726,1.025
98.756,1.020
98.786,1.025
98.816,1.028
98.846,1.019
98.876,1.012
98.906,1.022
98.936,1.026
98.966,1.022
98.996,1.020
99.026,1.016
99.056,1.029
99.086,1.019
99.116,1.019
99.146,1.019
99.176,1.022
99.206,1.022
99.236,1.021
99.266,1.023
99.296,1.020
99.326,1.021
99.356,1.023
99.386,1.033
99.416,1.021
99.446,1.013
99.476,1.019
99.506,1.022
99.536,1.024
99.566,1.023
99.596,1.017
99.626,1.024
99.656,1.025
99.686,1.018
99.716,1.021
99.746,1.022
99.776,1.019
99.806,1.022
99.836,1.024
99.866,1.016
99.896,1.019
99.926,1.024
99.956,1.031
99.986,1.018
100.016,1.020
100.046,1.019
100.076,1.022
100.106,1.025
100.136,1.020
100.166,1.014
100.196,1.027
100.226,1.021
100.256,1.019
100.286,1.024
100.316,1.021
100.346,1.025
100.376,1.021
100.406,1.022
100.436,1.018
100.466,1.017
100.496,1.027
100.526,1.024
100.556,1.022
100.586,1.022
100.616,1.018
100.646,1.025
100.676,1.023
100.706,1.021
100.736,1.022
100.766,1.029
100.796,1.020
100.826,1.021
100.856,1.021
100.886,1.019
100.916,1.027
100.946,1.022
100.976,1.024
101.006,1.019
101.036,1.021
101.066,1.024
101.096,1.014
101.126,1.034
101.156,1.020
101.186,1.020
101.216,1.021
101.246,1.023
101.276,1.023
101.306,1.024
101.336,1.021
101.366,1.022
101.396,1.019
101.426,1.024
101.456,1.023
101.486,1.018
101.516,1.027
101.546,1.022
101.576,1.022
101.606,1.023
101.636,1.020
101.666,1.021
101.696,1.026
101.726,1.021
101.756,1.018
101.786,1.032
101.816,1.026
101.846,1.020
101.876,1.013
101.906,1.027
101.936,1.021
101.966,1.025
101.996,1.021
102.026,1.027
102.056,1.019
102.086,1.021
102.116,1.021
102.146,1.023
102.176,1.025
102.206,1.023
102.236,1.018
102.266,1.023
102.296,1.023
102.326,1.023
102.356,1.009
102.386,1.021
102.416,1.024
102.446,1.027
102.476,1.022
102.506,1.016
102.536,1.017
102.566,1.033
102.596,1.026
102.626,1.029
102.656,1.016
102.686,1.025
102.716,1.021
102.746,1.017
102.776,1.025
102.806,1.020
102.836,1.021
102.866,1.021
102.896,1.021
102.926,1.028
102.956,1.025
102.986,1.020
103.016,1.018
103.046,1.021
103.076,1.035
103.106,1.016
103.136,1.016
103.166,1.021
103.196,1.022
103.226,1.030
103.256,1.023
103.286,1.018
103.316,1.023
103.346,1.029
103.376,1.021
103.406,1.016
103.436,1.026
103.466,1.023
103.496,1.022
103.526,1.022
103.556,1.022
103.586,1.020
103.616,1.021
103.646,1.022
103.676,1.022
103.706,1.026
103.736,1.018
103.766,1.016
103.796,1.023
103.826,1.022
103.856,1.024
103.886,1.021
103.916,1.022
103.946,1.028
103.976,1.024
104.006,1.023
104.036,1.021
104.066,1.021
104.096,1.026
104.126,1.029
104.156,1.022
104.186,1.016
104.216,1.023
104.246,1.018
104.276,1.026
104.306,1.028
104.336,1.018
104.366,1.022
104.396,1.025
104.426,1.026
104.456,1.025
104.486,1.015
104.516,1.026
104.546,1.021
104.576,1.025
104.606,1.022
104.636,1.019
104.666,1.022
104.696,1.026
104.726,1.026
104.756,1.018
104.786,1.027
104.816,1.025
104.846,1.017
104.876,1.018
104.906,1.023
104.936,1.023
104.966,1.021
104.996,1.023
105.026,1.019
105.056,1.024
105.086,1.034
105.116,1.016
105.146,1.028
105.176,1.040
105.206,1.022
105.236,1.020
105.266,1.021
105.296,1.029
105.326,1.023
105.356,1.027
105.386,1.028
105.416,1.031
105.446,1.029
105.476,1.026
105.506,1.031
105.536,1.022
105.566,1.028
105.596,1.033
105.626,1.019
105.656,1.034
105.686,1.033
105.716,1.034
105.746,1.033
105.776,1.029
105.806,1.039
105.836,1.030
105.866,1.036
105.896,1.035
105.926,1.038
105.956,1.038
105.986,1.040
106.016,1.038
106.046,1.040
106.076,1.037
106.106,1.039
106.136,1.048
106.166,1.058
106.196,1.040
106.226,1.034
106.256,1.048
106.286,1.047
106.316,1.043
106.346,1.047
106.376,1.042
106.406,1.043
106.436,1.043
106.466,1.042
106.496,1.035
106.526,1.042
106.556,1.039
106.586,1.041
106.616,1.042
106.646,1.045
106.676,1.042
106.706,1.039
106.736,1.044
106.766,1.043
106.796,1.036
106.826,1.036
106.856,1.043
106.886,1.048
106.916,1.038
106.946,1.033
106.976,1.038
107.006,1.039
107.036,1.048
107.066,1.034
107.096,1.039
107.126,1.044
107.156,1.044
107.186,1.038
107.216,1.027
107.246,1.041
107.276,1.038
107.306,1.046
107.336,1.048
107.366,1.036
107.396,1.036
107.426,1.043
107.456,1.046
107.486,1.038
107.516,1.041
107.546,1.043
107.576,1.041
107.606,1.046
107.636,1.034
107.666,1.041
107.696,1.036
107.726,1.044
107.756,1.045
107.786,1.040
107.816,1.037
107.846,1.040
107.876,1.039
107.906,1.047
107.936,1.040
107.966,1.037
107.996,1.042
108.026,1.039
108.056,1.043
108.086,1.039
108.116,1.039
108.146,1.047
108.176,1.038
108.206,1.041
108.236,1.041
108.266,1.042
108.296,1.045
108.326,1.043
108.356,1.043
108.386,1.033
108.416,1.042
108.446,1.049
108.476,1.047
108.506,1.043
108.536,1.044
108.566,1.035
108.596,1.041
108.626,1.042
108.656,1.046
108.686,1.040
108.716,1.047
108.746,1.041
108.776,1.032
108.806,1.047
108.836,1.043
108.866,1.045
108.896,1.036
108.926,1.042
108.956,1.048
108.986,1.041
109.016,1.044
109.046,1.032
109.076,1.042
109.106,1.047
109.136,1.041
109.166,1.045
109.196,1.035
109.226,1.042
109.256,1.047
109.286,1.036
109.316,1.045
109.346,1.045
109.376,1.039
109.406,1.038
109.436,1.045
109.466,1.044
109.496,1.041
109.526,1.048
109.556,1.039
109.586,1.037
109.616,1.046
109.646,1.045
109.676,1.041
109.706,1.044
109.736,1.032
109.766,1.046
109.796,1.041
109.826,1.045
109.856,1.038
109.886,1.036
109.916,1.048
109.946,1.049
109.976,1.045
110.006,1.039
110.036,1.045
110.066,1.039
110.096,1.038
110.126,1.044
110.156,1.041
110.186,1.047
110.216,1.042
110.246,1.038
110.276,1.045
110.306,1.046
110.336,1.045
110.366,1.039
110.396,1.038
110.426,1.044
110.456,1.043
110.486,1.047
110.516,1.042
110.546,1.036
110.576,1.041
110.606,1.041
110.636,1.041
110.666,1.043
110.696,1.039
110.726,1.046
110.756,1.040
110.786,1.039
110.816,1.042
110.846,1.044
110.876,1.044
110.906,1.040
110.936,1.041
110.966,1.042
110.996,1.049
111.026,1.040
111.056,1.039
111.086,1.045
111.116,1.045
111.146,1.046
111.176,1.039
111.206,1.038
111.236,1.040
111.266,1.048
111.296,1.037
111.326,1.042
111.356,1.038
111.386,1.045
111.416,1.041
111.446,1.038
111.476,1.047
111.506,1.038
111.536,1.043
111.566,1.045
111.596,1.038
111.626,1.042
111.656,1.043
111.686,1.042
111.716,1.041
111.746,1.046
111.776,1.043
111.806,1.035
111.836,1.044
111.866,1.044
111.896,1.041
111.926,1.047
111.956,1.042
111.986,1.042
112.016,1.047
112.046,1.042
112.076,1.038
112.106,1.042
112.136,1.041
112.166,1.042
112.196,1.043
112.226,1.045
112.256,1.045
112.286,1.039
112.316,1.043
112.346,1.048
112.376,1.046
112.406,1.039
112.436,1.042
112.466,1.043
112.496,1.045
112.526,1.047
112.556,1.039
112.586,1.042
112.616,1.044
112.646,1.039
112.676,1.041
112.706,1.042
112.736,1.039
112.766,1.042
112.796,1.045
112.826,1.042
112.856,1.040
112.886,1.044
112.916,1.037
112.946,1.047
112.976,1.046
113.006,1.034
113.036,1.043
113.066,1.044
113.096,1.044
113.126,1.049
113.156,1.043
113.186,1.042
113.216,1.041
113.246,1.039
113.276,1.039
113.306,1.044
113.336,1.043
113.366,1.049
113.396,1.038
113.426,1.044
113.456,1.048
113.486,1.042
113.516,1.039
113.546,1.048
113.576,1.048
113.606,1.034
113.636,1.040
113.666,1.044
113.696,1.044
113.726,1.052
113.756,1.042
113.786,1.039
113.816,1.042
113.846,1.041
113.876,1.035
113.906,1.048
113.936,1.043
113.966,1.042
113.996,1.046
114.026,1.041
114.056,1.040
114.086,1.045
114.116,1.044
114.146,1.041
114.176,1.045
114.206,1.047
114.236,1.042
114.266,1.035
114.296,1.043
114.326,1.047
114.356,1.042
114.386,1.039
114.416,1.048
114.446,1.037
114.476,1.038
114.506,1.042
114.536,1.046
114.566,1.043
114.596,1.046
114.626,1.046
114.656,1.044
114.686,1.040
114.716,1.039
114.746,1.046
114.776,1.042
114.806,1.048
114.836,1.036
114.866,1.039
114.896,1.045
114.926,1.046
114.956,1.047
114.986,1.039
115.016,1.042
115.046,1.048
115.076,1.041
115.106,1.038
115.136,1.045
115.166,1.048
115.196,1.043
115.226,1.042
115.256,1.042
115.286,1.037
115.316,1.044
115.346,1.047
115.376,1.044
115.406,1.046
115.436,1.039
115.466,1.038
115.496,1.045
115.526,1.041
115.556,1.045
115.586,1.039
115.616,1.042
115.646,1.045
115.676,1.036
115.706,1.041
115.736,1.039
115.766,1.042
115.796,1.041
115.826,1.046
115.856,1.043
115.886,1.041
115.916,1.041
115.946,1.044
115.976,1.042
116.006,1.042
116.036,1.039
116.066,1.039
116.096,1.044
116.126,1.044
116.156,1.047
116.186,1.039
116.216,1.047
116.246,1.044
116.276,1.040
116.306,1.039
116.336,1.042
116.366,1.044
116.396,1.045
116.426,1.045
116.456,1.044
116.486,1.042
116.516,1.042
116.546,1.046
116.576,1.048
116.606,1.042
116.636,1.041
116.666,1.041
116.696,1.044
