df_hash,22ZHK4.QBUHEK
180.242,1.060
180.272,1.060
180.302,1.053
180.332,1.057
180.362,1.057
180.392,1.056
180.422,1.058
180.452,1.057
180.482,1.055
180.512,1.052
180.542,1.058
180.572,1.063
180.602,1.065
180.632,1.059
180.662,1.055
180.692,1.052
180.722,1.054
180.752,1.054
180.782,1.052
180.812,1.056
180.842,1.059
180.872,1.058
180.902,1.057
180.932,1.058
180.962,1.057
180.992,1.059
181.022,1.058
181.052,1.057
181.082,1.062
181.112,1.055
181.142,1.061
181.172,1.056
181.202,1.058
181.232,1.057
181.262,1.060
181.292,1.060
181.322,1.056
181.352,1.057
181.382,1.063
181.412,1.061
181.442,1.055
181.472,1.058
181.502,1.057
181.532,1.055
181.562,1.057
181.592,1.056
181.622,1.059
181.652,1.059
181.682,1.059
181.712,1.062
181.742,1.060
181.772,1.059
181.802,1.060
181.832,1.058
181.862,1.063
181.892,1.057
181.922,1.056
181.952,1.062
181.982,1.058
182.012,1.057
182.042,1.059
182.072,1.055
182.102,1.058
182.132,1.055
182.162,1.060
182.192,1.059
182.222,1.058
182.252,1.054
182.282,1.054
182.312,1.056
182.342,1.056
182.372,1.059
182.402,1.062
182.432,1.060
182.462,1.060
182.492,1.060
182.522,1.062
182.552,1.057
182.582,1.060
182.612,1.053
182.642,1.056
182.672,1.060
182.702,1.055
182.732,1.057
182.762,1.052
182.792,1.054
182.822,1.055
182.852,1.059
182.882,1.053
182.912,1.060
182.942,1.058
182.972,1.057
183.002,1.058
183.032,1.056
183.062,1.057
183.092,1.058
183.122,1.053
183.152,1.060
183.182,1.062
183.212,1.060
183.242,1.060
183.272,1.057
183.302,1.058
183.332,1.057
183.362,1.062
183.392,1.058
183.422,1.053
183.452,1.060
183.482,1.059
183.512,1.056
183.542,1.055
183.572,1.058
183.602,1.062
183.632,1.059
183.662,1.063
183.692,1.055
183.722,1.060
183.752,1.060
183.782,1.056
183.812,1.060
183.842,1.058
183.872,1.060
183.902,1.058
183.932,1.060
183.962,1.060
183.992,1.058
184.022,1.062
184.052,1.061
184.082,1.062
184.112,1.062
184.142,1.065
184.172,1.058
184.202,1.059
184.232,1.057
184.262,1.056
184.292,1.059
184.322,1.062
184.352,1.060
184.382,1.062
184.412,1.064
184.442,1.057
184.472,1.059
184.502,1.064
184.532,1.059
184.562,1.058
184.592,1.062
184.622,1.061
184.652,1.061
184.682,1.061
184.712,1.061
184.742,1.062
184.772,1.059
184.802,1.059
184.832,1.060
184.862,1.063
184.892,1.062
184.922,1.058
184.952,1.056
184.982,1.062
185.012,1.060
185.042,1.061
185.072,1.064
185.102,1.060
185.132,1.061
185.162,1.061
185.192,1.059
185.222,1.054
185.252,1.057
185.282,1.063
185.312,1.057
185.342,1.053
185.372,1.056
185.402,1.058
185.432,1.061
185.462,1.061
185.492,1.062
185.522,1.061
185.552,1.058
185.582,1.062
185.612,1.061
185.642,1.059
185.672,1.059
185.702,1.059
185.732,1.062
185.762,1.063
185.792,1.067
185.822,1.056
185.852,1.062
185.882,1.053
185.912,1.057
185.942,1.058
185.972,1.059
186.002,1.057
186.032,1.060
186.062,1.067
186.092,1.063
186.122,1.062
186.152,1.065
186.182,1.058
186.212,1.056
186.242,1.059
186.272,1.060
186.302,1.064
186.332,1.062
186.362,1.064
186.392,1.063
186.422,1.063
186.452,1.060
186.482,1.062
186.512,1.062
186.542,1.060
186.572,1.062
186.602,1.063
186.632,1.062
186.662,1.062
186.692,1.054
186.722,1.058
186.752,1.064
186.782,1.064
186.812,1.068
186.842,1.067
186.872,1.062
186.902,1.062
186.932,1.062
186.962,1.060
186.992,1.062
187.022,1.066
187.052,1.059
187.082,1.061
187.112,1.064
187.142,1.062
187.172,1.062
187.202,1.067
187.232,1.063
187.262,1.061
187.292,1.059
187.322,1.071
187.352,1.066
187.382,1.061
187.412,1.068
187.442,1.064
187.472,1.055
187.502,1.061
187.532,1.062
187.562,1.060
187.592,1.063
187.622,1.062
187.652,1.056
187.682,1.062
187.712,1.061
187.742,1.063
187.772,1.066
187.802,1.069
187.832,1.059
187.862,1.062
187.892,1.062
187.922,1.062
187.952,1.056
187.982,1.062
188.012,1.065
188.042,1.062
188.072,1.064
188.102,1.060
188.132,1.062
188.162,1.062
188.192,1.058
188.222,1.062
188.252,1.066
188.282,1.063
188.312,1.061
188.342,1.060
188.372,1.061
188.402,1.065
188.432,1.065
188.462,1.061
188.492,1.059
188.522,1.066
188.552,1.063
188.582,1.067
188.612,1.066
188.642,1.060
188.672,1.061
188.702,1.062
188.732,1.061
188.762,1.063
188.792,1.062
188.822,1.063
188.852,1.062
188.882,1.064
188.912,1.064
188.942,1.063
188.972,1.060
189.002,1.060
189.032,1.062
189.062,1.065
189.092,1.066
189.122,1.066
189.152,1.062
189.182,1.059
189.212,1.062
189.242,1.057
189.272,1.058
189.302,1.060
189.332,1.062
189.362,1.065
189.392,1.064
189.422,1.056
189.452,1.060
189.482,1.059
189.512,1.058
189.542,1.062
189.572,1.062
189.602,1.065
189.632,1.067
189.662,1.063
189.692,1.063
189.722,1.062
189.752,1.062
189.782,1.064
189.812,1.066
189.842,1.065
189.872,1.063
189.902,1.063
189.932,1.060
189.962,1.062
189.992,1.062
190.022,1.059
190.052,1.061
190.082,1.061
190.112,1.059
190.142,1.068
190.172,1.062
190.202,1.063
190.232,1.062
190.262,1.059
190.292,1.066
190.322,1.067
190.352,1.065
190.382,1.065
190.412,1.057
190.442,1.062
190.472,1.062
190.502,1.060
190.532,1.062
190.562,1.058
190.592,1.065
190.622,1.066
190.652,1.061
190.682,1.063
190.712,1.062
190.742,1.058
190.772,1.062
190.802,1.062
190.832,1.062
190.862,1.062
190.892,1.060
190.922,1.065
190.952,1.067
190.982,1.062
191.012,1.060
191.042,1.064
191.072,1.059
191.102,1.060
191.132,1.065
191.162,1.063
191.192,1.061
191.222,1.061
191.252,1.063
191.282,1.062
191.312,1.062
191.342,1.062
191.372,1.062
191.402,1.062
191.432,1.060
191.462,1.058
191.492,1.062
191.522,1.063
191.552,1.066
191.582,1.069
191.612,1.056
191.642,1.065
191.672,1.067
191.702,1.063
191.732,1.063
191.762,1.062
191.792,1.059
191.822,1.058
191.852,1.061
191.882,1.063
191.912,1.061
191.942,1.063
191.972,1.065
192.002,1.061
192.032,1.062
192.062,1.065
192.092,1.064
192.122,1.069
192.152,1.063
192.182,1.062
192.212,1.062
192.242,1.062
192.272,1.065
192.302,1.069
192.332,1.064
192.362,1.060
192.392,1.063
192.422,1.062
192.452,1.063
192.482,1.062
192.512,1.062
192.542,1.062
192.572,1.062
192.602,1.059
192.632,1.064
192.662,1.064
192.692,1.067
192.722,1.063
192.752,1.057
192.782,1.061
192.812,1.066
192.842,1.062
192.872,1.068
192.902,1.061
192.932,1.057
192.962,1.060
192.992,1.062
193.022,1.064
193.052,1.063
193.082,1.057
193.112,1.063
193.142,1.066
193.172,1.062
193.202,1.061
193.232,1.060
193.262,1.065
193.292,1.062
193.322,1.066
193.352,1.063
193.382,1.060
193.412,1.064
193.442,1.066
193.472,1.065
193.502,1.066
193.532,1.062
193.562,1.059
193.592,1.060
193.622,1.061
193.652,1.065
193.682,1.066
193.712,1.060
193.742,1.065
193.772,1.062
193.802,1.062
193.832,1.060
193.862,1.059
193.892,1.061
193.922,1.067
193.952,1.063
193.982,1.064
194.012,1.061
194.042,1.056
194.072,1.063
194.102,1.064
194.132,1.064
194.162,1.065
194.192,1.064
194.222,1.062
194.252,1.059
194.282,1.056
194.312,1.062
194.342,1.068
194.372,1.067
194.402,1.062
194.432,1.061
194.462,1.065
194.492,1.062
194.522,1.059
194.552,1.066
194.582,1.067
194.612,1.062
194.642,1.065
194.672,1.063
194.702,1.058
194.732,1.062
194.762,1.062
194.792,1.057
194.822,1.060
194.852,1.062
194.882,1.063
194.912,1.062
194.942,1.062
194.972,1.061
195.002,1.063
195.032,1.061
195.062,1.063
195.092,1.065
195.122,1.062
195.152,1.066
195.182,1.062
195.212,1.063
195.242,1.059
195.272,1.060
195.302,1.062
195.332,1.060
195.362,1.062
195.392,1.063
195.422,1.061
195.452,1.060
195.482,1.068
195.512,1.058
195.542,1.065
195.572,1.062
195.602,1.060
195.632,1.058
195.662,1.061
195.692,1.059
195.722,1.062
195.752,1.062
195.782,1.064
195.812,1.062
195.842,1.062
195.872,1.063
195.902,1.062
195.932,1.062
195.962,1.061
195.992,1.062
196.022,1.065
196.052,1.065
196.082,1.057
196.112,1.067
196.142,1.064
196.172,1.062
196.202,1.065
196.232,1.063
196.262,1.059
196.292,1.064
196.322,1.064
196.352,1.059
196.382,1.068
196.412,1.066
196.442,1.061
196.472,1.060
196.502,1.062
196.532,1.061
196.562,1.061
196.592,1.060
196.622,1.062
196.652,1.062
196.682,1.065
196.712,1.065
196.742,1.062
196.772,1.062
196.802,1.063
196.832,1.059
196.862,1.058
196.892,1.060
196.922,1.062
196.952,1.065
196.982,1.062
197.012,1.062
197.042,1.055
197.072,1.059
197.102,1.062
197.132,1.059
197.162,1.054
197.192,1.056
197.222,1.050
197.252,1.046
197.282,1.028
197.312,1.021
197.342,1.042
197.372,1.045
197.402,1.052
197.432,1.051
197.462,1.048
197.492,1.054
197.522,1.046
197.552,1.042
197.582,1.034
197.612,1.034
197.642,1.031
197.672,1.018
197.702,1.017
197.732,1.035
197.762,1.027
197.792,1.009
197.822,1.027
197.852,1.019
197.882,1.023
197.912,1.039
197.942,1.057
197.972,1.047
198.002,1.033
198.032,1.022
198.062,1.005
198.092,1.012
198.122,1.027
198.152,1.027
198.182,1.043
198.212,1.030
198.242,1.021
198.272,1.021
198.302,1.024
198.332,1.030
198.362,1.036
198.392,1.038
198.422,1.039
198.452,1.021
198.482,1.019
198.512,1.016
198.542,1.022
198.572,1.028
198.602,1.012
198.632,0.999
198.662,0.992
198.692,0.989
198.722,1.010
198.752,1.013
198.782,1.014
198.812,1.027
198.842,1.015
198.872,1.015
198.902,1.018
198.932,1.010
198.962,1.002
198.992,1.008
199.022,1.015
199.052,1.017
199.082,1.024
199.112,1.021
199.142,1.013
199.172,1.013
199.202,1.028
199.232,1.030
199.262,1.023
199.292,1.025
199.322,1.030
199.352,1.020
199.382,1.012
199.412,1.014
199.442,1.021
199.472,1.022
199.502,1.034
199.532,1.039
199.562,1.038
199.592,1.049
199.622,1.046
199.652,1.020
199.682,1.037
199.712,1.028
199.742,1.018
199.772,1.022
199.802,1.019
199.832,1.011
199.862,1.015
199.892,1.021
199.922,1.019
199.952,1.017
199.982,1.022
200.012,1.034
200.042,1.033
200.072,1.038
200.102,1.036
200.132,1.028
200.162,1.031
200.192,1.039
200.222,1.045
200.252,1.047
200.282,1.050
200.312,1.051
200.342,1.046
200.372,1.050
200.402,1.040
200.432,1.039
200.462,1.034
200.492,1.033
200.522,1.043
200.552,1.038
200.582,1.037
200.612,1.042
200.642,1.042
200.672,1.039
200.702,1.040
200.732,1.046
200.762,1.035
200.792,1.035
200.822,1.046
200.852,1.047
200.882,1.032
200.912,1.029
200.942,1.045
200.972,1.041
201.002,1.038
201.032,1.045
201.062,1.048
201.092,1.048
201.122,1.048
201.152,1.042
201.182,1.038
201.212,1.041
201.242,1.040
201.272,1.049
201.302,1.049
201.332,1.043
201.362,1.045
201.392,1.038
201.422,1.042
201.452,1.044
201.482,1.042
201.512,1.043
201.542,1.046
201.572,1.047
201.602,1.049
201.632,1.058
201.662,1.046
201.692,1.041
201.722,1.043
201.752,1.042
201.782,1.037
201.812,1.034
201.842,1.038
201.872,1.044
201.902,1.047
201.932,1.051
201.962,1.050
201.992,1.046
202.022,1.046
202.052,1.047
202.082,1.043
202.112,1.039
202.142,1.037
202.172,1.037
202.202,1.045
202.232,1.045
202.262,1.044
202.292,1.048
202.322,1.047
202.352,1.044
202.382,1.042
202.412,1.045
202.442,1.046
202.472,1.050
202.502,1.046
202.532,1.047
202.562,1.040
202.592,1.038
202.622,1.039
202.652,1.043
202.682,1.051
202.712,1.047
202.742,1.046
202.772,1.047
202.802,1.046
202.832,1.046
202.862,1.043
202.892,1.047
202.922,1.041
202.952,1.045
202.982,1.045
203.012,1.040
203.042,1.043
203.072,1.039
203.102,1.045
203.132,1.054
203.162,1.049
203.192,1.050
203.222,1.049
203.252,1.044
203.282,1.047
203.312,1.050
203.342,1.058
203.372,1.050
203.402,1.042
203.432,1.038
203.462,1.048
203.492,1.045
203.522,1.047
203.552,1.050
203.582,1.054
203.612,1.047
203.642,1.046
203.672,1.039
203.702,1.041
203.732,1.043
203.762,1.049
203.792,1.053
203.822,1.062
203.852,1.066
203.882,1.062
203.912,1.059
203.942,1.056
203.972,1.046
204.002,1.043
204.032,1.050
204.062,1.038
204.092,1.041
204.122,1.052
204.152,1.046
204.182,1.041
204.212,1.049
204.242,1.048
204.272,1.047
204.302,1.051
204.332,1.052
204.362,1.050
204.392,1.043
204.422,1.049
204.452,1.061
204.482,1.062
204.512,1.065
204.542,1.060
204.572,1.053
204.602,1.050
204.632,1.053
204.662,1.051
204.692,1.057
204.722,1.058
204.752,1.053
204.782,1.052
204.812,1.054
204.842,1.052
204.872,1.049
204.902,1.051
204.932,1.051
204.962,1.055
204.992,1.062
205.022,1.059
205.052,1.058
205.082,1.056
205.112,1.051
205.142,1.051
205.172,1.056
205.202,1.052
205.232,1.058
205.262,1.057
205.292,1.054
205.322,1.057
205.352,1.054
205.382,1.055
205.412,1.061
205.442,1.058
205.472,1.053
205.502,1.053
205.532,1.055
205.562,1.049
205.592,1.053
205.622,1.057
205.652,1.054
205.682,1.059
205.712,1.055
205.742,1.053
205.772,1.055
205.802,1.058
205.832,1.055
205.862,1.062
205.892,1.054
205.922,1.053
205.952,1.057
205.982,1.053
206.012,1.056
206.042,1.054
206.072,1.056
206.102,1.057
206.132,1.052
206.162,1.054
206.192,1.053
206.222,1.054
206.252,1.052
206.282,1.052
206.312,1.058
206.342,1.060
206.372,1.058
206.402,1.049
206.432,1.054
206.462,1.054
206.492,1.052
206.522,1.054
206.552,1.062
206.582,1.059
206.612,1.052
206.642,1.055
206.672,1.054
206.702,1.056
206.732,1.053
206.762,1.053
206.792,1.055
206.822,1.054
206.852,1.054
206.882,1.054
206.912,1.051
206.942,1.055
206.972,1.051
207.002,1.054
207.032,1.054
207.062,1.055
207.092,1.055
207.122,1.058
207.152,1.056
207.182,1.050
207.212,1.057
207.242,1.057
207.272,1.054
207.302,1.057
207.332,1.054
207.362,1.053
207.392,1.055
207.422,1.056
207.452,1.050
207.482,1.054
207.512,1.057
207.542,1.053
207.572,1.054
207.602,1.050
207.632,1.056
207.662,1.056
207.692,1.054
207.722,1.056
207.752,1.052
207.782,1.054
207.812,1.057
207.842,1.055
207.872,1.055
207.902,1.056
207.932,1.054
207.962,1.058
207.992,1.061
208.022,1.051
208.052,1.055
208.082,1.051
208.112,1.053
208.142,1.054
208.172,1.056
208.202,1.054
208.232,1.058
208.262,1.060
208.292,1.049
208.322,1.051
208.352,1.054
208.382,1.055
208.412,1.054
208.442,1.053
208.472,1.058
208.502,1.050
208.532,1.053
208.562,1.062
208.592,1.067
208.622,1.068
208.652,1.069
208.682,1.065
208.712,1.061
208.742,1.059
208.772,1.059
208.802,1.055
208.832,1.046
208.862,1.034
208.892,1.039
208.922,1.040
208.952,1.048
208.982,1.055
209.012,1.046
209.042,1.037
209.072,1.034
209.102,1.030
209.132,1.025
209.162,1.025
209.192,1.042
209.222,1.034
209.252,1.035
209.282,1.038
209.312,1.048
209.342,1.057
209.372,1.054
209.402,1.050
209.432,1.050
209.462,1.040
209.492,1.041
209.522,1.038
209.552,1.036
209.582,1.040
209.612,1.043
209.642,1.042
209.672,1.048
209.702,1.047
209.732,1.029
209.762,1.058
209.792,1.057
209.822,1.052
209.852,1.059
209.882,1.059
209.912,1.056
209.942,1.046
209.972,1.041
210.002,1.041
210.032,1.048
210.062,1.049
210.092,1.050
210.122,1.047
210.152,1.046
210.182,1.044
210.212,1.039
210.242,1.045
210.272,1.050
210.302,1.050
210.332,1.052
210.362,1.048
210.392,1.042
210.422,1.046
210.452,1.044
210.482,1.050
210.512,1.046
210.542,1.045
210.572,1.058
210.602,1.059
210.632,1.038
210.662,1.025
210.692,1.041
210.722,1.046
210.752,1.043
210.782,1.042
210.812,1.058
210.842,1.057
210.872,1.051
210.902,1.046
210.932,1.041
210.962,1.050
210.992,1.050
211.022,1.051
211.052,1.057
211.082,1.055
211.112,1.057
211.142,1.049
211.172,1.047
211.202,1.045
211.232,1.042
211.262,1.041
211.292,1.055
211.322,1.047
211.352,1.043
211.382,1.052
211.412,1.052
211.442,1.050
211.472,1.049
211.502,1.053
211.532,1.051
211.562,1.051
211.592,1.041
211.622,1.041
211.652,1.042
211.682,1.049
211.712,1.057
211.742,1.055
211.772,1.052
211.802,1.047
211.832,1.047
211.862,1.044
211.892,1.047
211.922,1.043
211.952,1.046
211.982,1.058
212.012,1.051
212.042,1.051
212.072,1.046
212.102,1.044
212.132,1.053
212.162,1.048
212.192,1.052
212.222,1.053
212.252,1.050
212.282,1.051
212.312,1.052
212.342,1.047
212.372,1.048
212.402,1.053
212.432,1.051
212.462,1.050
212.492,1.049
212.522,1.055
212.552,1.048
212.582,1.047
212.612,1.050
212.642,1.051
212.672,1.047
212.702,1.049
212.732,1.056
212.762,1.054
212.792,1.047
212.822,1.045
212.852,1.059
212.882,1.048
212.912,1.051
212.942,1.050
212.972,1.046
213.002,1.047
213.032,1.051
213.062,1.042
213.092,1.049
213.122,1.055
213.152,1.050
213.182,1.050
213.212,1.050
213.242,1.050
213.272,1.050
213.302,1.049
213.332,1.046
213.362,1.048
213.392,1.050
213.422,1.052
213.452,1.055
213.482,1.058
213.512,1.049
213.542,1.052
213.572,1.055
213.602,1.050
213.632,1.051
213.662,1.052
213.692,1.048
213.722,1.047
213.752,1.051
213.782,1.045
213.812,1.055
213.842,1.050
213.872,1.047
213.902,1.051
213.932,1.052
213.962,1.052
213.992,1.052
214.022,1.052
214.052,1.053
214.082,1.051
214.112,1.049
214.142,1.050
214.172,1.048
214.202,1.052
214.232,1.055
214.262,1.045
214.292,1.053
214.322,1.052
214.352,1.047
214.382,1.051
214.412,1.051
214.442,1.049
214.472,1.056
214.502,1.043
214.532,1.050
214.562,1.053
214.592,1.053
214.622,1.052
214.652,1.051
214.682,1.053
214.712,1.053
214.742,1.052
214.772,1.059
214.802,1.049
214.832,1.054
214.862,1.048
214.892,1.045
214.922,1.049
214.952,1.047
214.982,1.053
215.012,1.047
215.042,1.051
215.072,1.053
215.102,1.050
215.132,1.047
215.162,1.050
215.192,1.052
215.222,1.047
215.252,1.052
215.282,1.049
215.312,1.048
215.342,1.049
215.372,1.046
215.402,1.047
215.432,1.050
215.462,1.049
215.492,1.055
215.522,1.051
215.552,1.050
215.582,1.052
215.612,1.051
215.642,1.048
215.672,1.049
215.702,1.048
215.732,1.054
215.762,1.052
215.792,1.053
215.822,1.054
215.852,1.049
215.882,1.049
215.912,1.051
215.942,1.054
215.972,1.050
216.002,1.053
216.032,1.053
216.062,1.053
216.092,1.051
216.122,1.046
216.152,1.051
216.182,1.050
216.212,1.054
216.242,1.052
216.272,1.050
216.302,1.050
216.332,1.049
216.362,1.050
216.392,1.048
216.422,1.050
216.452,1.046
216.482,1.050
216.512,1.054
216.542,1.049
216.572,1.059
216.602,1.048
216.632,1.049
216.662,1.050
216.692,1.055
216.722,1.053
216.752,1.052
216.782,1.049
216.812,1.050
216.842,1.058
216.872,1.052
216.902,1.055
216.932,1.051
216.962,1.051
216.992,1.048
217.022,1.051
217.052,1.050
217.082,1.054
217.112,1.053
217.142,1.056
217.172,1.054
217.202,1.050
217.232,1.057
217.262,1.050
217.292,1.048
217.322,1.056
217.352,1.054
217.382,1.052
217.412,1.050
217.442,1.053
217.472,1.050
217.502,1.048
217.532,1.053
217.562,1.050
217.592,1.055
217.622,1.054
217.652,1.048
217.682,1.055
217.712,1.051
217.742,1.052
217.772,1.051
217.802,1.053
217.832,1.053
217.862,1.054
217.892,1.053
217.922,1.050
217.952,1.052
217.982,1.053
218.012,1.052
218.042,1.054
218.072,1.054
218.102,1.058
218.132,1.052
218.162,1.055
218.192,1.054
218.222,1.054
218.252,1.051
218.282,1.057
218.312,1.048
218.342,1.056
218.372,1.055
218.402,1.056
218.432,1.051
218.462,1.051
218.492,1.056
218.522,1.052
218.552,1.054
218.582,1.054
218.612,1.057
218.642,1.053
218.672,1.055
218.702,1.055
218.732,1.052
218.762,1.055
218.792,1.056
218.822,1.054
218.852,1.052
218.882,1.053
218.912,1.057
218.942,1.050
218.972,1.050
219.002,1.054
219.032,1.053
219.062,1.057
219.092,1.062
219.122,1.044
219.152,1.050
219.182,1.055
219.212,1.053
219.242,1.054
219.272,1.056
219.302,1.051
219.332,1.054
219.362,1.056
219.392,1.054
219.422,1.056
219.452,1.054
219.482,1.053
219.512,1.054
219.542,1.055
219.572,1.053
219.602,1.054
219.632,1.056
219.662,1.059
219.692,1.054
219.722,1.057
219.752,1.051
219.782,1.050
219.812,1.055
219.842,1.060
219.872,1.054
219.902,1.059
219.932,1.054
219.962,1.055
219.992,1.057
220.022,1.054
220.052,1.054
220.082,1.054
220.112,1.052
220.142,1.055
220.172,1.055
220.202,1.057
220.232,1.060
220.262,1.059
220.292,1.054
220.322,1.055
220.352,1.057
220.382,1.059
220.412,1.059
220.442,1.052
220.472,1.057
220.502,1.055
220.532,1.055
220.562,1.057
220.592,1.054
220.622,1.058
220.652,1.057
220.682,1.057
220.712,1.053
220.742,1.057
220.772,1.057
220.802,1.052
220.832,1.055
220.862,1.055
220.892,1.064
220.922,1.053
220.952,1.058
220.982,1.062
221.012,1.054
221.042,1.057
221.072,1.058
221.102,1.049
221.132,1.057
221.162,1.061
221.192,1.062
221.222,1.053
221.252,1.055
221.282,1.055
221.312,1.057
221.342,1.058
221.372,1.056
221.402,1.054
221.432,1.055
221.462,1.060
221.492,1.053
221.522,1.059
221.552,1.058
221.582,1.053
221.612,1.053
221.642,1.057
221.672,1.055
221.702,1.055
221.732,1.055
221.762,1.053
221.792,1.057
221.822,1.053
221.852,1.058
221.882,1.055
221.912,1.059
221.942,1.058
221.972,1.052
222.002,1.058
222.032,1.061
222.062,1.053
222.092,1.057
222.122,1.057
222.152,1.058
222.182,1.057
222.212,1.056
222.242,1.052
222.272,1.056
222.302,1.062
222.332,1.054
222.362,1.058
222.392,1.056
222.422,1.057
222.452,1.054
222.482,1.058
222.512,1.057
222.542,1.057
222.572,1.053
222.602,1.058
222.632,1.058
222.662,1.056
222.692,1.053
222.722,1.058
222.752,1.058
222.782,1.058
222.812,1.054
222.842,1.057
222.872,1.054
222.902,1.054
222.932,1.055
222.962,1.055
222.992,1.062
223.022,1.055
223.052,1.054
223.082,1.056
223.112,1.057
223.142,1.058
223.172,1.057
223.202,1.057
223.232,1.055
223.262,1.057
223.292,1.055
223.322,1.057
223.352,1.057
223.382,1.059
223.412,1.057
223.442,1.057
223.472,1.055
223.502,1.059
223.532,1.055
223.562,1.054
223.592,1.055
223.622,1.057
223.652,1.057
223.682,1.058
223.712,1.054
223.742,1.055
223.772,1.059
223.802,1.057
223.832,1.053
223.862,1.057
223.892,1.054
223.922,1.056
223.952,1.059
223.982,1.057
224.012,1.056
224.042,1.052
224.072,1.056
224.102,1.057
224.132,1.055
224.162,1.055
224.192,1.053
224.222,1.055
224.252,1.057
