df_hash,22ZHK4.E4K1RV
160.849,1.020
160.879,1.034
160.909,0.982
160.939,0.978
160.969,0.976
160.999,0.969
161.029,0.965
161.059,0.993
161.089,1.028
161.119,1.002
161.149,0.977
161.179,0.975
161.209,0.994
161.239,0.981
161.269,0.995
161.299,0.993
161.329,1.000
161.359,1.004
161.389,0.990
161.419,0.984
161.449,0.988
161.479,0.987
161.509,0.993
161.539,0.996
161.569,0.995
161.599,0.995
161.629,0.988
161.659,0.989
161.689,0.986
161.719,0.992
161.749,0.995
161.779,0.992
161.809,0.990
161.839,0.982
161.869,0.983
161.899,0.987
161.929,0.996
161.959,0.994
161.989,0.994
162.019,0.988
162.049,0.993
162.079,0.991
162.109,0.989
162.139,0.995
162.169,0.997
162.199,0.994
162.229,0.990
162.259,0.988
162.289,0.998
162.319,0.996
162.349,0.981
162.379,0.990
162.409,0.991
162.439,1.000
162.469,0.995
162.499,0.992
162.529,0.986
162.559,0.989
162.589,0.989
162.619,0.995
162.649,1.000
162.679,0.982
162.709,0.999
162.739,0.982
162.769,0.994
162.799,0.985
162.829,0.989
162.859,0.996
162.889,0.994
162.919,1.000
162.949,0.988
162.979,0.986
163.009,0.991
163.039,0.996
163.069,1.003
163.099,0.994
163.129,0.984
163.159,0.993
163.189,0.991
163.219,1.001
163.249,0.999
163.279,0.988
163.309,0.990
163.339,0.998
163.369,0.991
163.399,0.996
163.429,0.993
163.459,0.994
163.489,0.995
163.519,0.997
163.549,0.994
163.579,0.995
163.609,0.990
163.639,0.996
163.669,0.995
163.699,1.000
163.729,0.994
163.759,0.988
163.789,0.992
163.819,0.993
163.849,0.998
163.879,1.091
163.909,1.024
163.939,0.981
163.969,0.984
163.999,0.991
164.029,0.988
164.059,0.986
164.089,0.979
164.119,0.974
164.149,0.980
164.179,1.034
164.209,1.012
164.239,0.978
164.269,0.988
164.299,0.978
164.329,1.037
164.359,1.022
164.389,0.996
164.419,0.978
164.449,0.991
164.479,0.990
164.509,1.011
164.539,0.989
164.569,1.008
164.599,0.985
164.629,0.998
164.659,1.017
164.689,0.988
164.719,1.004
164.749,1.004
164.779,0.983
164.809,0.981
164.839,0.931
164.869,0.953
164.899,0.992
164.929,0.959
164.959,0.954
164.989,0.992
165.019,1.022
165.049,1.020
165.079,1.029
165.109,1.008
165.139,0.992
165.169,0.957
165.199,0.991
165.229,1.058
165.259,1.004
165.289,1.006
165.319,1.063
165.349,0.997
165.379,0.974
165.409,0.974
165.439,0.961
165.469,1.026
165.499,1.015
165.529,0.995
165.559,0.970
165.589,0.983
165.619,1.020
165.649,1.049
165.679,1.032
165.709,0.987
165.739,0.996
165.769,1.014
165.799,1.101
165.829,0.896
165.859,1.182
165.889,1.050
165.919,1.006
165.949,1.011
165.979,0.916
166.009,0.973
166.039,1.002
166.069,1.497
166.099,1.045
166.129,1.115
166.159,1.159
166.189,1.037
166.219,0.993
166.249,0.932
166.279,0.999
166.309,1.020
166.339,0.829
166.369,0.871
166.399,0.939
166.429,1.010
166.459,0.993
166.489,0.971
166.519,1.000
166.549,0.990
166.579,0.983
166.609,0.970
166.639,0.935
166.669,1.009
166.699,1.042
166.729,0.994
166.759,0.955
166.789,0.943
166.819,1.000
166.849,0.946
166.879,1.042
166.909,1.052
166.939,0.993
166.969,1.004
166.999,0.979
167.029,0.971
167.059,0.945
167.089,0.935
167.119,0.943
167.149,0.998
167.179,1.046
167.209,1.043
167.239,1.047
167.269,0.991
167.299,0.991
167.329,0.977
167.359,0.808
167.389,0.896
167.419,0.979
167.449,0.985
167.479,0.979
167.509,0.993
167.539,0.999
167.569,1.018
167.599,1.027
167.629,1.024
167.659,1.017
167.689,0.975
167.719,0.826
167.749,0.936
167.779,0.971
167.809,1.011
167.839,1.028
167.869,0.995
167.899,1.020
167.929,1.002
167.959,0.995
167.989,0.988
168.019,0.992
168.049,0.982
168.079,0.992
168.109,0.998
168.139,1.019
168.169,0.985
168.199,0.970
168.229,0.895
168.259,1.008
168.289,0.988
168.319,0.992
168.349,0.996
168.379,0.966
168.409,0.995
168.439,0.994
168.469,0.991
168.499,0.996
168.529,0.983
168.559,0.993
168.589,0.995
168.619,0.987
168.649,0.984
168.679,0.989
168.709,0.994
168.739,0.996
168.769,0.989
168.799,0.983
168.829,0.986
168.859,0.992
168.889,0.988
168.919,0.988
168.949,0.992
168.979,0.992
169.009,0.986
169.039,0.985
169.069,0.993
169.099,0.999
169.129,1.000
169.159,0.982
169.189,0.979
169.219,0.991
169.249,0.993
169.279,0.991
169.309,0.995
169.339,0.983
169.369,0.988
169.399,0.996
169.429,0.991
169.459,0.996
169.489,0.987
169.519,0.987
169.549,0.989
169.579,0.987
169.609,0.992
169.639,0.987
169.669,0.994
169.699,0.991
169.729,0.993
169.759,0.988
169.789,0.994
169.819,0.989
169.849,0.988
169.879,0.994
169.909,0.998
169.939,0.993
169.969,0.987
169.999,0.986
170.029,0.988
170.059,0.988
170.089,0.990
170.119,0.993
170.149,0.979
170.179,0.995
170.209,0.989
170.239,0.995
170.269,0.987
170.299,0.990
170.329,0.995
170.359,0.993
170.389,0.996
170.419,0.986
170.449,0.984
170.479,0.980
170.509,0.989
170.539,0.981
170.569,0.976
170.599,0.997
170.629,1.001
170.659,0.978
170.689,0.983
170.719,1.002
170.749,1.019
170.779,1.003
170.809,0.991
170.839,0.981
170.869,0.981
170.899,1.005
170.929,1.004
170.959,0.988
170.989,1.000
171.019,0.996
171.049,1.000
171.079,0.999
171.109,0.983
171.139,0.986
171.169,0.986
171.199,0.984
171.229,0.998
171.259,1.005
171.289,1.002
171.319,1.010
171.349,0.947
171.379,0.997
171.409,1.016
171.439,0.941
171.469,1.031
171.499,1.021
171.529,0.985
171.559,1.001
171.589,1.006
171.619,0.975
171.649,0.974
171.679,1.013
171.709,0.975
171.739,0.975
171.769,0.982
171.799,1.000
171.829,0.993
171.859,0.989
171.889,1.052
171.919,1.006
171.949,0.999
171.979,0.974
172.009,0.972
172.039,1.003
172.069,0.984
172.099,0.999
172.129,1.011
172.159,0.973
172.189,0.997
172.219,1.006
172.249,0.985
172.279,0.958
172.309,0.990
172.339,1.019
172.369,1.009
172.399,0.972
172.429,0.995
172.459,0.992
172.489,0.998
172.519,1.071
172.549,1.072
172.579,0.943
172.609,0.958
172.639,0.969
172.669,0.987
172.699,1.017
172.729,1.001
172.759,0.988
172.789,0.989
172.819,1.001
172.849,0.988
172.879,0.973
172.909,0.981
172.939,0.987
172.969,1.000
172.999,0.975
173.029,0.969
173.059,0.973
173.089,1.002
173.119,0.994
173.149,0.997
173.179,0.996
173.209,0.969
173.239,0.996
173.269,0.989
173.299,0.991
173.329,1.005
173.359,1.014
173.389,0.970
173.419,1.014
173.449,1.008
173.479,1.012
173.509,1.205
173.539,1.062
173.569,0.995
173.599,0.990
173.629,1.003
173.659,0.982
173.689,0.979
173.719,0.992
173.749,0.983
173.779,0.967
173.809,0.979
173.839,0.994
173.869,0.987
173.899,0.976
173.929,0.988
173.959,1.000
173.989,0.989
174.019,0.983
174.049,1.003
174.079,0.996
174.109,0.969
174.139,1.002
174.169,1.021
174.199,0.988
174.229,0.972
174.259,0.995
174.289,0.999
174.319,0.986
174.349,0.992
174.379,1.004
174.409,1.007
174.439,1.001
174.469,1.016
174.499,0.985
174.529,0.961
174.559,0.963
174.589,0.982
174.619,1.004
174.649,0.999
174.679,0.993
174.709,0.982
174.739,0.994
174.769,0.991
174.799,0.987
174.829,0.981
174.859,0.986
174.889,0.986
174.919,0.989
174.949,0.993
174.979,0.994
175.009,0.995
175.039,0.988
175.069,0.988
175.099,0.992
175.129,0.986
175.159,0.984
175.189,0.988
175.219,0.989
175.249,0.994
175.279,0.989
175.309,0.983
175.339,0.993
175.369,1.005
175.399,0.996
175.429,0.979
175.459,0.981
175.489,0.992
175.519,0.997
175.549,0.990
175.579,0.991
175.609,0.987
175.639,0.993
175.669,0.995
175.699,0.983
175.729,0.985
175.759,0.990
175.789,0.998
175.819,0.995
175.849,0.985
175.879,0.988
175.909,0.998
175.939,0.992
175.969,0.987
175.999,0.994
176.029,1.003
176.059,0.993
176.089,0.985
176.119,0.986
176.149,0.995
176.179,0.999
176.209,0.996
176.239,0.998
176.269,0.985
176.299,0.991
176.329,0.991
176.359,0.987
176.389,0.992
176.419,0.995
176.449,0.994
176.479,0.988
176.509,0.993
176.539,0.992
176.569,0.997
176.599,0.995
176.629,0.984
176.659,0.987
176.689,0.991
176.719,1.005
176.749,0.991
176.779,0.985
176.809,0.988
176.839,0.992
176.869,0.993
176.899,1.000
176.929,0.995
176.959,0.980
176.989,0.997
177.019,0.997
177.049,0.985
177.079,0.986
177.109,0.994
177.139,0.997
177.169,0.991
177.199,0.991
177.229,0.990
177.259,0.992
177.289,0.993
177.319,0.992
177.349,0.993
177.379,0.995
177.409,0.995
177.439,0.990
177.469,0.984
177.499,0.989
177.529,1.002
177.559,0.999
177.589,0.986
177.619,0.985
177.649,0.987
177.679,0.992
177.709,0.999
177.739,0.996
177.769,0.981
177.799,0.992
177.829,0.996
177.859,0.996
177.889,0.989
177.919,0.992
177.949,0.992
177.979,0.998
178.009,0.991
178.039,0.992
178.069,0.992
178.099,0.992
178.129,0.991
178.159,0.991
178.189,0.995
178.219,0.997
178.249,0.990
178.279,0.989
178.309,0.992
178.339,1.004
178.369,0.997
178.399,0.984
178.429,0.987
178.459,0.992
178.489,0.997
178.519,0.998
178.549,0.989
178.579,0.984
178.609,0.990
178.639,0.999
178.669,0.999
178.699,0.991
178.729,0.990
178.759,0.991
178.789,0.994
178.819,0.994
178.849,0.992
178.879,0.988
178.909,0.994
178.939,0.990
178.969,0.993
178.999,0.998
179.029,0.993
179.059,0.992
179.089,0.987
179.119,0.993
179.149,1.000
179.179,1.002
179.209,0.986
179.239,0.982
179.269,0.992
179.299,0.995
179.329,1.002
179.359,0.989
179.389,0.986
179.419,0.987
179.449,0.995
179.479,0.995
179.509,0.988
179.539,0.991
179.569,0.990
179.599,0.993
179.629,0.996
179.659,0.995
179.689,0.992
179.719,0.989
179.749,0.995
179.779,0.993
179.809,0.994
179.839,0.994
179.869,0.987
179.899,0.988
179.929,0.993
179.959,0.999
179.989,1.003
180.019,0.984
180.049,0.984
180.079,0.991
180.109,0.994
180.139,1.000
180.169,0.996
180.199,0.988
180.229,0.985
180.259,0.997
180.289,0.995
180.319,0.987
180.349,0.988
180.379,0.994
180.409,0.994
180.439,0.992
180.469,0.995
180.499,0.995
180.529,0.991
180.559,0.992
180.589,0.995
180.619,0.992
180.649,0.995
180.679,0.990
180.709,0.981
180.739,0.990
180.769,1.005
180.799,0.998
180.829,0.987
180.859,0.986
180.889,0.992
180.919,0.994
180.949,1.001
180.979,0.998
181.009,0.983
181.039,0.992
181.069,0.996
181.099,0.992
181.129,0.992
181.159,0.995
181.189,0.996
181.219,0.994
181.249,0.995
181.279,0.991
181.309,0.993
181.339,0.992
181.369,0.995
181.399,0.994
181.429,0.993
181.459,0.987
181.489,0.986
181.519,0.991
181.549,1.001
181.579,0.998
181.609,0.985
181.639,0.985
181.669,0.990
181.699,0.994
181.729,0.995
181.759,0.996
181.789,0.983
181.819,0.992
181.849,0.996
181.879,0.993
181.909,0.990
181.939,0.989
181.969,0.994
181.999,0.994
182.029,0.993
182.059,0.990
182.089,0.991
182.119,0.991
182.149,0.991
182.179,0.997
182.209,0.987
182.239,0.987
182.269,0.995
182.299,1.004
182.329,0.998
182.359,0.986
182.389,0.987
182.419,0.992
182.449,0.999
182.479,0.996
182.509,0.988
182.539,0.982
182.569,0.990
182.599,0.999
182.629,0.994
182.659,0.993
182.689,0.992
182.719,0.992
182.749,0.994
182.779,0.994
182.809,0.992
182.839,0.995
182.869,0.998
182.899,0.990
182.929,0.985
182.959,0.992
182.989,1.005
183.019,1.003
183.049,0.986
183.079,0.981
183.109,0.992
183.139,0.995
183.169,1.000
183.199,0.998
183.229,0.981
183.259,0.995
183.289,0.996
183.319,0.993
183.349,0.990
183.379,0.992
183.409,0.999
183.439,0.994
183.469,0.994
183.499,0.992
183.529,0.967
183.559,1.011
183.589,1.028
183.619,1.025
183.649,1.001
183.679,0.965
183.709,0.979
183.739,0.989
183.769,0.960
183.799,0.988
183.829,0.986
183.859,0.995
183.889,1.012
183.919,0.997
183.949,0.995
183.979,0.995
184.009,0.996
184.039,1.007
184.069,1.014
184.099,1.008
184.129,0.960
184.159,0.984
184.189,0.936
184.219,0.938
184.249,1.035
184.279,1.023
184.309,1.036
184.339,1.047
184.369,1.036
184.399,1.015
184.429,0.993
184.459,0.970
184.489,0.962
184.519,0.982
184.549,0.991
184.579,0.991
184.609,0.986
184.639,0.984
184.669,0.990
184.699,0.987
184.729,0.982
184.759,0.984
184.789,0.991
184.819,0.992
184.849,0.994
184.879,0.990
184.909,0.997
184.939,0.989
184.969,0.976
184.999,0.982
185.029,0.989
185.059,0.998
185.089,1.001
185.119,0.998
185.149,0.979
185.179,0.974
185.209,0.992
185.239,0.994
185.269,0.992
185.299,0.985
185.329,0.994
185.359,0.985
185.389,0.982
185.419,0.986
185.449,0.986
185.479,0.988
185.509,0.989
185.539,0.990
185.569,0.991
185.599,0.991
185.629,0.986
185.659,0.980
185.689,0.992
185.719,1.000
185.749,0.993
185.779,0.976
185.809,0.975
185.839,0.985
185.869,0.987
185.899,0.991
185.929,0.991
185.959,0.984
185.989,0.991
186.019,0.987
186.049,0.984
186.079,0.987
186.109,0.985
186.139,0.988
186.169,0.988
186.199,0.989
186.229,0.990
186.259,0.988
186.289,0.984
186.319,0.979
186.349,0.988
186.379,0.998
186.409,0.994
186.439,0.979
186.469,0.982
186.499,0.984
186.529,0.989
186.559,0.994
186.589,0.993
186.619,0.981
186.649,0.988
186.679,0.992
186.709,0.984
186.739,0.988
186.769,0.988
186.799,0.986
186.829,0.987
186.859,0.989
186.889,0.989
186.919,0.990
186.949,0.989
186.979,0.986
187.009,0.980
187.039,0.987
187.069,1.002
187.099,0.994
187.129,0.984
187.159,0.980
187.189,0.986
187.219,0.986
187.249,0.996
187.279,0.991
187.309,0.980
187.339,0.991
187.369,0.988
187.399,0.990
187.429,0.988
187.459,0.989
187.489,0.989
187.519,0.991
187.549,0.991
187.579,0.998
187.609,0.990
187.639,0.976
187.669,0.987
187.699,0.999
187.729,0.985
187.759,0.983
187.789,1.002
187.819,0.997
187.849,0.985
187.879,0.982
187.909,0.987
187.939,0.991
187.969,0.992
187.999,0.989
188.029,0.982
188.059,0.995
188.089,0.991
188.119,0.987
188.149,0.986
188.179,0.985
188.209,0.984
188.239,0.994
188.269,0.998
188.299,0.994
188.329,0.992
188.359,0.986
188.389,0.990
188.419,0.984
188.449,0.984
188.479,0.987
188.509,0.990
188.539,0.990
188.569,1.002
188.599,0.990
188.629,0.982
188.659,0.984
188.689,0.989
188.719,0.990
188.749,0.995
188.779,0.989
188.809,0.982
188.839,0.988
188.869,0.991
188.899,0.989
188.929,0.992
188.959,0.991
188.989,0.990
189.019,0.984
189.049,0.986
189.079,0.992
189.109,0.986
189.139,0.992
189.169,0.989
189.199,0.988
189.229,0.984
189.259,0.984
189.289,0.992
189.319,1.007
189.349,0.993
189.379,0.982
189.409,0.986
189.439,0.993
189.469,0.989
189.499,0.994
189.529,0.996
189.559,0.981
189.589,0.987
189.619,0.992
189.649,0.988
189.679,0.992
189.709,0.990
189.739,0.994
189.769,0.996
189.799,0.992
189.829,0.989
189.859,0.993
189.889,0.995
189.919,0.989
189.949,0.989
189.979,0.988
190.009,0.992
190.039,1.001
190.069,0.996
190.099,0.982
190.129,0.984
190.159,0.987
190.189,0.993
190.219,0.996
190.249,0.993
190.279,0.983
190.309,0.994
190.339,0.992
190.369,0.989
190.399,0.992
190.429,0.989
190.459,0.991
190.489,0.992
190.519,0.990
190.549,0.989
190.579,0.991
190.609,0.992
190.639,0.991
190.669,0.991
190.699,0.988
190.729,0.988
190.759,1.001
190.789,1.000
190.819,0.986
190.849,0.984
190.879,0.989
190.909,0.995
190.939,0.999
190.969,0.995
190.999,0.982
191.029,0.992
191.059,0.993
191.089,0.992
191.119,0.990
191.149,0.987
191.179,0.989
191.209,0.995
191.239,0.993
191.269,0.991
191.299,0.990
191.329,0.991
191.359,0.991
191.389,0.998
191.419,0.987
191.449,0.988
191.479,0.996
191.509,1.002
191.539,0.992
191.569,0.986
191.599,0.988
191.629,0.994
191.659,0.996
191.689,0.995
191.719,0.987
191.749,0.990
191.779,0.997
191.809,0.995
191.839,0.990
191.869,0.992
191.899,0.994
191.929,0.999
191.959,0.998
191.989,0.994
192.019,0.978
192.049,0.993
192.079,0.979
192.109,0.965
192.139,0.978
192.169,0.989
192.199,0.992
192.229,1.017
192.259,1.026
192.289,1.026
192.319,1.016
192.349,1.007
192.379,1.007
192.409,0.995
192.439,0.991
192.469,0.983
192.499,0.981
192.529,0.983
192.559,0.983
192.589,0.977
192.619,0.983
192.649,0.995
192.679,0.988
192.709,0.982
192.739,0.985
192.769,0.984
192.799,0.999
192.829,0.988
192.859,0.986
192.889,0.988
192.919,0.990
192.949,0.984
192.979,0.979
193.009,0.990
193.039,0.988
193.069,0.992
193.099,0.983
193.129,0.986
193.159,0.991
193.189,0.995
193.219,0.992
193.249,0.990
193.279,0.984
193.309,0.989
193.339,0.990
193.369,0.988
193.399,0.986
193.429,0.987
193.459,0.993
193.489,0.990
193.519,0.987
193.549,0.987
193.579,0.991
193.609,0.993
193.639,0.981
193.669,0.983
193.699,0.991
193.729,0.992
193.759,1.000
193.789,0.988
193.819,0.993
193.849,1.001
193.879,0.981
193.909,0.988
193.939,0.988
193.969,0.985
193.999,0.986
194.029,0.989
194.059,0.990
194.089,0.985
194.119,0.982
194.149,0.987
194.179,0.991
194.209,0.995
194.239,0.987
194.269,0.981
194.299,0.991
194.329,0.996
194.359,0.987
194.389,0.992
194.419,0.990
194.449,0.994
194.479,0.989
194.509,0.991
194.539,0.986
194.569,0.986
194.599,0.991
194.629,0.994
194.659,0.991
194.689,0.991
194.719,0.988
194.749,0.988
194.779,0.989
194.809,0.999
194.839,0.984
194.869,0.981
194.899,0.989
194.929,0.988
194.959,0.990
194.989,0.995
195.019,0.986
195.049,0.986
195.079,0.991
195.109,0.990
195.139,0.990
195.169,0.982
195.199,0.984
195.229,0.992
195.259,0.991
195.289,0.985
195.319,0.989
195.349,0.987
195.379,0.989
195.409,1.003
195.439,0.985
195.469,0.981
195.499,0.984
195.529,0.991
195.559,0.992
195.589,0.988
195.619,0.987
195.649,0.989
195.679,0.994
195.709,0.987
195.739,0.984
195.769,0.989
195.799,0.988
195.829,0.988
195.859,0.987
195.889,0.992
195.919,0.985
195.949,0.982
195.979,0.994
196.009,1.000
196.039,0.996
196.069,0.981
196.099,0.981
196.129,0.990
196.159,0.989
196.189,0.993
196.219,0.997
196.249,0.979
196.279,0.997
196.309,0.993
196.339,0.985
196.369,0.984
196.399,0.986
196.429,0.990
196.459,0.990
196.489,0.991
196.519,0.990
196.549,0.992
196.579,0.983
196.609,0.982
196.639,0.993
196.669,1.003
196.699,0.992
196.729,0.980
196.759,0.978
196.789,0.989
196.819,0.994
196.849,0.991
196.879,0.993
196.909,0.976
196.939,0.994
196.969,0.992
196.999,0.988
197.029,0.984
197.059,0.990
197.089,0.991
197.119,0.995
197.149,0.988
197.179,0.987
197.209,0.988
197.239,0.986
197.269,0.987
197.299,0.993
197.329,0.995
197.359,0.983
197.389,0.980
197.419,0.983
197.449,1.000
197.479,0.999
197.509,0.985
197.539,0.978
197.569,0.986
197.599,0.987
197.629,0.996
197.659,0.995
197.689,0.980
197.719,0.995
197.749,0.995
197.779,0.986
197.809,0.983
197.839,0.986
197.869,0.990
197.899,0.990
197.929,0.988
197.959,0.988
197.989,0.989
198.019,0.987
198.049,0.990
198.079,0.991
198.109,0.993
198.139,0.987
198.169,0.983
198.199,0.990
198.229,0.998
198.259,0.989
198.289,0.984
198.319,0.987
198.349,0.992
198.379,0.991
198.409,0.988
198.439,0.993
198.469,0.984
198.499,0.991
198.529,0.991
198.559,0.989
198.589,0.986
198.619,0.989
198.649,0.989
198.679,0.998
198.709,0.993
198.739,0.990
198.769,0.992
198.799,0.985
198.829,0.992
198.859,0.993
198.889,0.997
198.919,0.988
198.949,0.992
198.979,0.989
199.009,1.000
199.039,0.990
199.069,0.979
199.099,0.986
199.129,0.992
199.159,0.993
199.189,0.991
199.219,0.995
199.249,0.985
199.279,0.994
199.309,0.992
199.339,0.988
199.369,0.986
199.399,0.992
199.429,0.991
199.459,0.995
199.489,0.991
199.519,0.996
199.549,0.993
199.579,0.997
199.609,1.002
199.639,1.017
199.669,1.025
199.699,1.024
199.729,0.995
199.759,1.002
199.789,1.021
199.819,1.007
199.849,0.970
199.879,0.967
199.909,0.971
199.939,0.969
199.969,0.989
199.999,1.013
200.029,1.016
200.059,1.013
200.089,1.008
200.119,1.006
200.149,1.008
200.179,1.013
200.209,1.021
200.239,1.022
200.269,1.020
200.299,1.013
200.329,1.011
200.359,1.012
200.389,1.016
200.419,1.018
200.449,1.014
200.479,1.001
200.509,1.014
200.539,1.008
200.569,1.013
200.599,1.015
200.629,1.009
200.659,1.019
200.689,1.018
200.719,1.014
200.749,1.010
200.779,1.004
200.809,1.007
200.839,1.006
200.869,0.995
200.899,1.019
200.929,1.025
200.959,1.026
200.989,1.027
201.019,1.023
201.049,1.010
201.079,1.009
201.109,1.006
201.139,1.012
201.169,1.010
201.199,1.017
201.229,1.013
201.259,1.019
201.289,1.010
201.319,1.010
201.349,1.012
201.379,1.019
201.409,1.018
201.439,1.021
201.469,1.008
201.499,1.020
201.529,1.022
201.559,1.014
201.589,1.014
201.619,1.007
201.649,1.011
201.679,1.014
201.709,1.011
201.739,1.014
201.769,1.018
201.799,1.015
201.829,1.014
201.859,1.006
201.889,1.017
201.919,1.013
201.949,1.006
201.979,1.012
202.009,1.007
202.039,1.019
202.069,1.013
202.099,1.005
202.129,1.009
202.159,1.011
202.189,1.011
202.219,1.007
202.249,1.007
202.279,1.009
202.309,1.010
202.339,1.006
202.369,1.009
202.399,1.013
202.429,1.005
202.459,1.017
202.489,1.008
202.519,1.017
202.549,1.012
202.579,1.009
202.609,1.006
202.639,1.014
202.669,1.008
202.699,1.019
202.729,1.006
202.759,1.011
202.789,1.014
202.819,1.010
202.849,1.008
202.879,1.008
202.909,1.011
202.939,1.010
202.969,1.008
202.999,1.010
203.029,1.010
203.059,1.010
203.089,1.008
203.119,1.020
203.149,1.014
203.179,1.006
203.209,1.006
203.239,1.015
203.269,1.014
203.299,1.017
203.329,1.000
203.359,1.014
203.389,1.015
203.419,1.007
203.449,1.006
203.479,1.010
203.509,1.012
203.539,1.011
203.569,1.010
203.599,1.012
203.629,1.011
203.659,1.006
203.689,1.013
203.719,1.014
203.749,1.014
203.779,1.007
203.809,1.003
203.839,1.010
203.869,1.016
203.899,1.012
203.929,1.004
203.959,1.010
203.989,1.011
204.019,1.011
204.049,1.008
204.079,1.005
204.109,1.010
204.139,1.012
204.169,1.011
204.199,1.008
204.229,1.008
204.259,1.006
204.289,1.016
204.319,1.014
204.349,1.015
204.379,1.008
204.409,1.002
204.439,1.008
204.469,1.012
204.499,1.010
204.529,1.013
204.559,1.001
204.589,1.013
204.619,1.011
204.649,1.008
204.679,1.006
204.709,1.011
204.739,1.013
204.769,1.011
204.799,1.008
204.829,1.014
204.859,1.012
204.889,1.010
204.919,1.008
204.949,1.018
204.979,1.016
205.009,1.007
205.039,1.005
205.069,1.013
205.099,1.013
205.129,1.019
205.159,1.003
205.189,1.009
205.219,1.011
205.249,1.008
205.279,1.009
205.309,1.009
205.339,1.009
205.369,1.010
205.399,1.008
205.429,1.012
205.459,1.011
205.489,1.017
205.519,1.006
205.549,1.012
205.579,1.010
205.609,1.014
205.639,1.008
205.669,1.008
205.699,1.011
205.729,1.012
205.759,1.012
205.789,1.017
205.819,1.005
205.849,1.013
205.879,1.014
205.909,1.009
205.939,1.008
205.969,1.010
205.999,1.011
206.029,1.011
206.059,1.009
206.089,1.007
206.119,1.012
206.149,1.011
206.179,1.009
206.209,1.006
206.239,1.011
206.269,1.014
206.299,1.016
206.329,1.009
206.359,1.009
206.389,1.010
206.419,1.011
206.449,1.009
206.479,1.014
206.509,1.004
206.539,1.012
206.569,1.012
206.599,1.005
206.629,1.010
206.659,1.008
206.689,1.009
206.719,1.007
206.749,1.009
206.779,1.011
206.809,1.009
206.839,1.013
206.869,1.011
206.899,1.012
206.929,1.005
206.959,1.012
206.989,1.016
207.019,1.016
207.049,1.006
207.079,1.003
207.109,1.010
207.139,1.013
207.169,1.011
207.199,1.013
207.229,1.002
207.259,1.013
207.289,1.016
207.319,1.010
207.349,1.009
207.379,1.011
207.409,1.015
207.439,1.011
207.469,1.010
207.499,1.007
207.529,1.013
207.559,1.009
207.589,1.013
207.619,1.014
207.649,1.010
207.679,1.003
207.709,1.011
207.739,1.017
207.769,1.016
207.799,1.008
207.829,1.009
207.859,1.009
207.889,1.014
207.919,1.010
207.949,1.013
207.979,1.002
208.009,1.018
208.039,1.015
208.069,1.011
208.099,1.006
208.129,1.010
208.159,1.013
208.189,1.011
208.219,1.010
208.249,1.009
208.279,1.009
208.309,1.013
208.339,1.013
208.369,1.013
208.399,1.005
208.429,1.005
208.459,1.009
208.489,1.018
208.519,1.013
208.549,1.003
208.579,1.010
208.609,1.012
208.639,1.014
208.669,1.008
208.699,1.008
208.729,1.011
208.759,1.012
208.789,1.014
208.819,1.008
208.849,1.008
208.879,1.009
208.909,1.014
208.939,1.015
208.969,1.010
208.999,1.011
209.029,1.009
209.059,1.016
209.089,1.013
209.119,1.012
209.149,1.002
209.179,1.012
209.209,1.012
209.239,1.025
209.269,1.009
209.299,1.004
209.329,1.009
209.359,1.014
209.389,1.013
209.419,1.013
209.449,1.004
209.479,1.010
209.509,1.018
209.539,1.009
209.569,1.006
209.599,1.007
209.629,1.010
209.659,1.015
209.689,1.012
209.719,1.011
209.749,1.012
209.779,1.012
209.809,1.012
209.839,1.013
209.869,1.016
209.899,1.008
209.929,1.006
209.959,1.005
209.989,1.021
210.019,1.014
210.049,1.004
210.079,1.007
210.109,1.012
210.139,1.019
210.169,1.013
210.199,1.014
210.229,1.002
210.259,1.016
210.289,1.015
210.319,1.012
210.349,1.011
210.379,1.010
210.409,1.013
210.439,1.013
210.469,1.015
210.499,1.008
210.529,1.006
210.559,1.014
210.589,1.016
210.619,1.012
210.649,1.000
210.679,1.014
210.709,1.015
210.739,1.018
210.769,1.009
210.799,1.007
210.829,1.009
210.859,1.015
210.889,1.016
210.919,1.017
210.949,1.004
210.979,1.015
211.009,1.017
211.039,1.010
211.069,1.014
211.099,1.010
211.129,1.006
211.159,1.014
211.189,1.013
211.219,1.009
211.249,1.008
211.279,1.012
211.309,1.015
211.339,1.007
211.369,1.011
211.399,1.016
211.429,1.021
211.459,1.010
211.489,1.001
211.519,1.008
211.549,1.010
211.579,1.012
211.609,1.009
211.639,1.014
211.669,1.011
211.699,1.019
211.729,1.011
211.759,1.008
211.789,1.014
211.819,1.011
211.849,1.011
211.879,1.010
211.909,1.009
211.939,1.011
211.969,1.010
211.999,1.011
212.029,1.012
212.059,1.011
212.089,1.019
212.119,1.009
212.149,1.005
212.179,1.009
212.209,1.016
212.239,1.015
212.269,1.010
212.299,1.003
212.329,1.009
212.359,1.015
212.389,1.008
212.419,1.009
212.449,1.021
212.479,0.999
212.509,1.011
212.539,1.012
212.569,1.011
212.599,1.017
212.629,1.013
212.659,1.003
212.689,1.016
212.719,1.018
212.749,1.021
212.779,0.992
212.809,1.009
212.839,1.004
212.869,1.019
212.899,1.014
212.929,1.013
212.959,1.012
212.989,0.999
213.019,1.003
213.049,1.008
213.079,1.020
213.109,1.017
213.139,1.009
213.169,1.008
213.199,1.012
213.229,1.030
