df_hash,22ZHK4.724P3P
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.YWVP
person_label,V66
date_time_start,2025-10-31_17-05-59.075000_+03
date_time_start_unix,1761915959.075
date_time_end,2025-10-31_17-14-45.320000_+03
length_difference_noticed,no

time,acc_mag
174.227,1.034
174.257,1.038
174.287,1.030
174.317,1.029
174.347,1.030
174.377,1.027
174.407,1.029
174.437,1.026
174.467,1.028
174.497,1.032
174.527,1.030
174.557,1.029
174.587,1.030
174.617,1.025
174.647,1.031
174.677,1.030
174.707,1.035
174.737,1.033
174.767,1.026
174.797,1.030
174.827,1.032
174.857,1.028
174.887,1.025
174.917,1.029
174.947,1.031
174.977,1.027
175.007,1.032
175.037,1.028
175.067,1.027
175.097,1.028
175.127,1.028
175.157,1.029
175.187,1.033
175.217,1.032
175.247,1.032
175.277,1.033
175.307,1.030
175.337,1.025
175.367,1.030
175.397,1.029
175.427,1.030
175.457,1.029
175.487,1.032
175.517,1.032
175.547,1.037
175.577,1.034
175.607,1.030
175.637,1.025
175.667,1.031
175.697,1.032
175.727,1.029
175.757,1.033
175.787,1.031
175.817,1.030
175.847,1.028
175.877,1.030
175.907,1.027
175.937,1.033
175.967,1.032
175.997,1.031
176.027,1.029
176.057,1.026
176.087,1.034
176.117,1.031
176.147,1.028
176.177,1.028
176.207,1.030
176.237,1.030
176.267,1.034
176.297,1.033
176.327,1.033
176.357,1.031
176.387,1.033
176.417,1.030
176.447,1.029
176.477,1.030
176.507,1.031
176.537,1.035
176.567,1.029
176.597,1.032
176.627,1.034
176.657,1.032
176.687,1.028
176.717,1.027
176.747,1.031
176.777,1.027
176.807,1.032
176.837,1.033
176.867,1.035
176.897,1.030
176.927,1.031
176.957,1.026
176.987,1.026
177.017,1.029
177.047,1.031
177.077,1.032
177.107,1.032
177.137,1.035
177.167,1.034
177.197,1.033
177.227,1.030
177.257,1.029
177.287,1.030
177.317,1.026
177.347,1.034
177.377,1.036
177.407,1.029
177.437,1.034
177.467,1.029
177.497,1.029
177.527,1.034
177.557,1.027
177.587,1.029
177.617,1.036
177.647,1.033
177.677,1.030
177.707,1.031
177.737,1.027
177.767,1.029
177.797,1.031
177.827,1.033
177.857,1.030
177.887,1.028
177.917,1.034
177.947,1.036
177.977,1.033
178.007,1.031
178.037,1.024
178.067,1.029
178.097,1.028
178.127,1.035
178.157,1.032
178.187,1.030
178.217,1.033
178.247,1.029
178.277,1.029
178.307,1.033
178.337,1.031
178.367,1.031
178.397,1.032
178.427,1.034
178.457,1.028
178.487,1.026
178.517,1.025
178.547,1.028
178.577,1.027
178.607,1.029
178.637,1.029
178.667,1.027
178.697,1.030
178.727,1.036
178.757,1.031
178.787,1.025
178.817,1.032
178.847,1.028
178.877,1.035
178.907,1.031
178.937,1.026
178.967,1.030
178.997,1.033
179.027,1.031
179.057,1.032
179.087,1.027
179.117,1.028
179.147,1.034
179.177,1.034
179.207,1.031
179.237,1.029
179.267,1.026
179.297,1.029
179.327,1.034
179.357,1.029
179.387,1.031
179.417,1.033
179.447,1.030
179.477,1.033
179.507,1.029
179.537,1.030
179.567,1.025
179.597,1.031
179.627,1.038
179.657,1.038
179.687,1.032
179.717,1.031
179.747,1.030
179.777,1.031
179.807,1.033
179.837,1.030
179.867,1.027
179.897,1.030
179.927,1.027
179.957,1.027
179.987,1.029
180.017,1.027
180.047,1.032
180.077,1.037
180.107,1.040
180.137,1.036
180.167,1.028
180.197,1.028
180.227,1.032
180.257,1.034
180.287,1.027
180.317,1.025
180.347,1.025
180.377,1.028
180.407,1.030
180.437,1.032
180.467,1.034
180.497,1.037
180.527,1.031
180.557,1.028
180.587,1.026
180.617,1.025
180.647,1.027
180.677,1.034
180.707,1.029
180.737,1.030
180.767,1.032
180.797,1.031
180.827,1.030
180.857,1.030
180.887,1.031
180.917,1.033
180.947,1.032
180.977,1.034
181.007,1.033
181.037,1.035
181.067,1.029
181.097,1.026
181.127,1.027
181.157,1.031
181.187,1.034
181.217,1.030
181.247,1.033
181.277,1.032
181.307,1.032
181.337,1.030
181.367,1.029
181.397,1.028
181.427,1.027
181.457,1.035
181.487,1.031
181.517,1.031
181.547,1.030
181.577,1.029
181.607,1.031
181.637,1.030
181.667,1.031
181.697,1.031
181.727,1.031
181.757,1.037
181.787,1.035
181.817,1.033
181.847,1.028
181.877,1.032
181.907,1.029
181.937,1.030
181.967,1.037
181.997,1.032
182.027,1.031
182.057,1.030
182.087,1.031
182.117,1.029
182.147,1.027
182.177,1.028
182.207,1.034
182.237,1.033
182.267,1.035
182.297,1.030
182.327,1.032
182.357,1.025
182.387,1.029
182.417,1.031
182.447,1.031
182.477,1.032
182.507,1.034
182.537,1.037
182.567,1.040
182.597,1.035
182.627,1.032
182.657,1.024
182.687,1.033
182.717,1.035
182.747,1.030
182.777,1.032
182.807,1.030
182.837,1.029
182.867,1.034
182.897,1.031
182.927,1.030
182.957,1.030
182.987,1.028
183.017,1.034
183.047,1.034
183.077,1.036
183.107,1.036
183.137,1.034
183.167,1.032
183.197,1.028
183.227,1.026
183.257,1.031
183.287,1.027
183.317,1.033
183.347,1.028
183.377,1.038
183.407,1.035
183.437,1.027
183.467,1.033
183.497,1.027
183.527,1.028
183.557,1.033
183.587,1.029
183.617,1.026
183.647,1.032
183.677,1.029
183.707,1.029
183.737,1.034
183.767,1.030
183.797,1.029
183.827,1.030
183.857,1.035
183.887,1.031
183.917,1.029
183.947,1.036
183.977,1.033
184.007,1.034
184.037,1.031
184.067,1.039
184.097,1.032
184.127,1.030
184.157,1.030
184.187,1.027
184.217,1.030
184.247,1.029
184.277,1.033
184.307,1.030
184.337,1.034
184.367,1.032
184.397,1.028
184.427,1.028
184.457,1.029
184.487,1.027
184.517,1.030
184.547,1.031
184.577,1.037
184.607,1.035
184.637,1.037
184.667,1.033
184.697,1.034
184.727,1.030
184.757,1.033
184.787,1.033
184.817,1.031
184.847,1.032
184.877,1.029
184.907,1.031
184.937,1.028
184.967,1.034
184.997,1.027
185.027,1.036
185.057,1.032
185.087,1.032
185.117,1.033
185.147,1.033
185.177,1.030
185.207,1.031
185.237,1.033
185.267,1.030
185.297,1.031
185.327,1.031
185.357,1.036
185.387,1.036
185.417,1.033
185.447,1.027
185.477,1.037
185.507,1.037
185.537,1.029
185.567,1.031
185.597,1.032
185.627,1.032
185.657,1.030
185.687,1.033
185.717,1.026
185.747,1.033
185.777,1.033
185.807,1.035
185.837,1.028
185.867,1.027
185.897,1.028
185.927,1.031
185.957,1.034
185.987,1.034
186.017,1.033
186.047,1.029
186.077,1.036
186.107,1.034
186.137,1.034
186.167,1.029
186.197,1.029
186.227,1.027
186.257,1.032
186.287,1.034
186.317,1.034
186.347,1.034
186.377,1.026
186.407,1.025
186.437,1.032
186.467,1.031
186.497,1.028
186.527,1.033
186.557,1.033
186.587,1.034
186.617,1.031
186.647,1.029
186.677,1.030
186.707,1.031
186.737,1.033
186.767,1.028
186.797,1.031
186.827,1.031
186.857,1.034
186.887,1.036
186.917,1.031
186.947,1.032
186.977,1.032
187.007,1.037
187.037,1.032
187.067,1.026
187.097,1.033
187.127,1.029
187.157,1.032
187.187,1.033
187.217,1.029
187.247,1.031
187.277,1.034
187.307,1.029
187.337,1.033
187.367,1.031
187.397,1.030
187.427,1.027
187.457,1.030
187.487,1.030
187.517,1.031
187.547,1.033
187.577,1.034
187.607,1.037
187.637,1.031
187.667,1.032
187.697,1.031
187.727,1.035
187.757,1.032
187.787,1.032
187.817,1.032
187.847,1.029
187.877,1.030
187.907,1.032
187.937,1.029
187.967,1.032
187.997,1.035
188.027,1.033
188.057,1.030
188.087,1.028
188.117,1.028
188.147,1.030
188.177,1.029
188.207,1.030
188.237,1.029
188.267,1.034
188.297,1.035
188.327,1.034
188.357,1.039
188.387,1.029
188.417,1.032
188.447,1.028
188.477,1.028
188.507,1.035
188.537,1.033
188.567,1.035
188.597,1.031
188.627,1.031
188.657,1.031
188.687,1.027
188.717,1.026
188.747,1.033
188.777,1.034
188.807,1.034
188.837,1.030
188.867,1.029
188.897,1.029
188.927,1.030
188.957,1.032
188.987,1.034
189.017,1.036
189.047,1.033
189.077,1.035
189.107,1.034
189.137,1.034
189.167,1.033
189.197,1.031
189.227,1.030
189.257,1.028
189.287,1.032
189.317,1.031
189.347,1.033
189.377,1.032
189.407,1.029
189.437,1.033
189.467,1.028
189.497,1.029
189.527,1.027
189.557,1.031
189.587,1.029
189.617,1.027
189.647,1.035
189.677,1.034
189.707,1.034
189.737,1.034
189.767,1.031
189.797,1.030
189.827,1.032
189.857,1.031
189.887,1.035
189.917,1.038
189.947,1.035
189.977,1.031
190.007,1.029
190.037,1.030
190.067,1.027
190.097,1.032
190.127,1.033
190.157,1.030
190.187,1.033
190.217,1.031
190.247,1.032
190.277,1.029
190.307,1.030
190.337,1.029
190.367,1.037
190.397,1.035
190.427,1.032
190.457,1.032
190.487,1.033
190.517,1.026
190.547,1.028
190.577,1.028
190.607,1.029
190.637,1.030
190.667,1.028
190.697,1.035
190.727,1.035
190.757,1.033
190.787,1.025
190.817,1.027
190.847,1.028
190.877,1.035
190.907,1.038
190.937,1.030
190.967,1.032
190.997,1.031
191.027,1.031
191.057,1.027
191.087,1.029
191.117,1.033
191.147,1.032
191.177,1.033
191.207,1.034
191.237,1.034
191.267,1.027
191.297,1.024
191.327,1.030
191.357,1.026
191.387,1.018
191.417,1.031
191.447,1.037
191.477,1.039
191.507,1.040
191.537,1.033
191.567,1.032
191.597,1.025
191.627,1.032
191.657,1.033
191.687,1.029
191.717,1.028
191.747,1.034
191.777,1.033
191.807,1.037
191.837,1.032
191.867,1.030
191.897,1.034
191.927,1.029
191.957,1.032
191.987,1.031
192.017,1.030
192.047,1.032
192.077,1.032
192.107,1.028
192.137,1.033
192.167,1.033
192.197,1.036
192.227,1.038
192.257,1.031
192.287,1.029
192.317,1.031
192.347,1.033
192.377,1.033
192.407,1.032
192.437,1.034
192.467,1.033
192.497,1.031
192.527,1.026
192.557,1.028
192.587,1.030
192.617,1.035
192.647,1.030
192.677,1.029
192.707,1.028
192.737,1.028
192.767,1.029
192.797,1.030
192.827,1.035
192.857,1.034
192.887,1.031
192.917,1.030
192.947,1.035
192.977,1.030
193.007,1.036
193.037,1.039
193.067,1.030
193.097,1.032
193.127,1.030
193.157,1.028
193.187,1.030
193.217,1.030
193.247,1.021
193.277,1.030
193.307,1.038
193.337,1.034
193.367,1.032
193.397,1.031
193.427,1.031
193.457,1.031
193.487,1.027
193.517,1.026
193.547,1.037
193.577,1.038
193.607,1.036
193.637,1.032
193.667,1.031
193.697,1.029
193.727,1.036
193.757,1.037
193.787,1.030
193.817,1.031
193.847,1.034
193.877,1.031
193.907,1.032
193.937,1.032
193.967,1.027
193.997,1.032
194.027,1.030
194.057,1.031
194.087,1.031
194.117,1.032
194.147,1.031
194.177,1.030
194.207,1.030
194.237,1.029
194.267,1.035
194.297,1.031
194.327,1.034
194.357,1.033
194.387,1.037
194.417,1.034
194.447,1.028
194.477,1.035
194.507,1.027
194.537,1.033
194.567,1.034
194.597,1.035
194.627,1.034
194.657,1.031
194.687,1.028
194.717,1.025
194.747,1.029
194.777,1.034
194.807,1.033
194.837,1.031
194.867,1.029
194.897,1.033
194.927,1.031
194.957,1.032
194.987,1.032
195.017,1.030
195.047,1.035
195.077,1.034
195.107,1.035
195.137,1.032
195.167,1.035
195.197,1.030
195.227,1.028
195.257,1.034
195.287,1.032
195.317,1.028
195.347,1.030
195.377,1.030
195.407,1.031
195.437,1.031
195.467,1.029
195.497,1.034
195.527,1.033
195.557,1.032
195.587,1.033
195.617,1.028
195.647,1.028
195.677,1.031
195.707,1.031
195.737,1.031
195.767,1.032
195.797,1.030
195.827,1.034
195.857,1.038
195.887,1.031
195.917,1.036
195.947,1.028
195.977,1.031
196.007,1.033
196.037,1.031
196.067,1.034
196.097,1.032
196.127,1.033
196.157,1.033
196.187,1.033
196.217,1.032
196.247,1.029
196.277,1.030
196.307,1.029
196.337,1.029
196.367,1.027
196.397,1.032
196.427,1.036
196.457,1.033
196.487,1.033
196.517,1.032
196.547,1.032
196.577,1.034
196.607,1.027
196.637,1.028
196.667,1.029
196.697,1.032
196.727,1.032
196.757,1.033
196.787,1.033
196.817,1.032
196.847,1.035
196.877,1.033
196.907,1.027
196.937,1.032
196.967,1.030
196.997,1.028
197.027,1.032
197.057,1.029
197.087,1.033
197.117,1.030
197.147,1.026
197.177,1.032
197.207,1.031
197.237,1.035
197.267,1.031
197.297,1.033
197.327,1.029
197.357,1.034
197.387,1.036
197.417,1.031
197.447,1.031
197.477,1.031
197.507,1.032
197.537,1.030
197.567,1.031
197.597,1.030
197.627,1.032
197.657,1.035
197.687,1.032
197.717,1.031
197.747,1.030
197.777,1.026
197.807,1.030
197.837,1.031
197.867,1.039
197.897,1.034
197.927,1.032
197.957,1.033
197.987,1.032
198.017,1.030
198.047,1.029
198.077,1.036
198.107,1.036
198.137,1.033
198.167,1.030
198.197,1.031
198.227,1.028
198.257,1.026
198.287,1.028
198.317,1.026
198.347,1.031
198.377,1.036
198.407,1.038
198.437,1.031
198.467,1.029
198.497,1.029
198.527,1.027
198.557,1.030
198.587,1.032
198.617,1.030
198.647,1.035
198.677,1.039
198.707,1.035
198.737,1.031
198.767,1.027
198.797,1.028
198.827,1.026
198.857,1.034
198.887,1.031
198.917,1.031
198.947,1.034
198.977,1.035
199.007,1.033
199.037,1.030
199.067,1.034
199.097,1.029
199.127,1.032
199.157,1.034
199.187,1.035
199.217,1.033
199.247,1.029
199.277,1.029
199.307,1.032
199.337,1.031
199.367,1.031
199.397,1.033
199.427,1.033
199.457,1.033
199.487,1.030
199.517,1.032
199.547,1.025
199.577,1.034
199.607,1.030
199.637,1.033
199.667,1.035
199.697,1.030
199.727,1.032
199.757,1.034
199.787,1.033
199.817,1.030
199.847,1.031
199.877,1.032
199.907,1.033
199.937,1.034
199.967,1.033
199.997,1.029
200.027,1.030
200.057,1.032
200.087,1.030
200.117,1.029
200.147,1.033
200.177,1.032
200.207,1.032
200.237,1.033
200.267,1.035
200.297,1.035
200.327,1.034
200.357,1.028
200.387,1.029
200.417,1.026
200.447,1.034
200.477,1.037
200.507,1.030
200.537,1.034
200.567,1.030
200.597,1.029
200.627,1.033
200.657,1.029
200.687,1.028
200.717,1.031
200.747,1.032
200.777,1.031
200.807,1.034
200.837,1.031
200.867,1.035
200.897,1.034
200.927,1.033
200.957,1.033
200.987,1.034
201.017,1.031
201.047,1.032
201.077,1.032
201.107,1.028
201.137,1.025
201.167,1.032
201.197,1.035
201.227,1.034
201.257,1.031
201.287,1.031
201.317,1.031
201.347,1.032
201.377,1.031
201.407,1.031
201.437,1.032
201.467,1.030
201.497,1.032
201.527,1.032
201.557,1.028
201.587,1.026
201.617,1.030
201.647,1.031
201.677,1.031
201.707,1.032
201.737,1.034
201.767,1.034
201.797,1.029
201.827,1.034
201.857,1.031
201.887,1.036
201.917,1.034
201.947,1.031
201.977,1.031
202.007,1.031
202.037,1.031
202.067,1.032
202.097,1.034
202.127,1.029
202.157,1.034
202.187,1.032
202.217,1.030
202.247,1.030
202.277,1.033
202.307,1.031
202.337,1.029
202.367,1.030
202.397,1.033
202.427,1.034
202.457,1.035
202.487,1.034
202.517,1.033
202.547,1.030
202.577,1.032
202.607,1.039
202.637,1.034
202.667,1.033
202.697,1.036
202.727,1.028
202.757,1.029
202.787,1.024
202.817,1.033
202.847,1.031
202.877,1.036
202.907,1.034
202.937,1.034
202.967,1.032
202.997,1.027
203.027,1.031
203.057,1.031
203.087,1.034
203.117,1.032
203.147,1.032
203.177,1.033
203.207,1.037
203.237,1.033
203.267,1.032
203.297,1.028
203.327,1.030
203.357,1.035
203.387,1.033
203.417,1.031
203.447,1.031
203.477,1.033
203.507,1.033
203.537,1.029
203.567,1.028
203.597,1.032
203.627,1.031
203.657,1.033
203.687,1.031
203.717,1.027
203.747,1.031
203.777,1.032
203.807,1.032
203.837,1.031
203.867,1.032
203.897,1.038
203.927,1.040
203.957,1.038
203.987,1.045
204.017,1.040
204.047,1.031
204.077,1.023
204.107,1.033
204.137,1.032
204.167,1.031
204.197,1.032
204.227,1.027
204.257,1.025
204.287,1.027
204.317,1.028
204.347,1.026
204.377,1.028
204.407,1.027
204.437,1.027
204.467,1.030
204.497,1.032
204.527,1.036
204.557,1.038
204.587,1.038
204.617,1.032
204.647,1.036
204.677,1.036
204.707,1.032
204.737,1.032
204.767,1.027
204.797,1.027
204.827,1.033
204.857,1.036
204.887,1.027
204.917,1.029
204.947,1.028
204.977,1.030
205.007,1.028
205.037,1.028
205.067,1.030
205.097,1.034
205.127,1.035
205.157,1.035
205.187,1.032
205.217,1.029
205.247,1.028
205.277,1.031
205.307,1.030
205.337,1.032
205.367,1.034
205.397,1.034
205.427,1.036
205.457,1.032
205.487,1.031
205.517,1.029
205.547,1.031
205.577,1.035
205.607,1.026
205.637,1.032
205.667,1.031
205.697,1.030
205.727,1.032
205.757,1.030
205.787,1.031
205.817,1.031
205.847,1.034
205.877,1.032
205.907,1.030
205.937,1.031
205.967,1.031
205.997,1.032
206.027,1.030
206.057,1.033
206.087,1.034
206.117,1.031
206.147,1.034
206.177,1.030
206.207,1.031
206.237,1.037
206.267,1.033
206.297,1.036
206.327,1.034
206.357,1.033
206.387,1.028
206.417,1.026
206.447,1.030
206.477,1.030
206.507,1.033
206.537,1.032
206.567,1.033
206.597,1.029
206.627,1.028
206.657,1.030
206.687,1.031
206.717,1.032
206.747,1.030
206.777,1.032
206.807,1.036
206.837,1.036
206.867,1.034
206.897,1.027
206.927,1.035
206.957,1.033
206.987,1.033
207.017,1.037
207.047,1.031
207.077,1.030
207.107,1.030
207.137,1.032
207.167,1.029
207.197,1.031
207.227,1.032
207.257,1.032
207.287,1.031
207.317,1.031
207.347,1.030
207.377,1.032
207.407,1.030
207.437,1.026
207.467,1.031
207.497,1.033
207.527,1.035
207.557,1.037
207.587,1.035
207.617,1.033
207.647,1.026
207.677,1.035
207.707,1.033
207.737,1.033
207.767,1.031
207.797,1.032
207.827,1.031
207.857,1.032
207.887,1.035
207.917,1.029
207.947,1.033
207.977,1.029
208.007,1.031
208.037,1.030
208.067,1.027
208.097,1.028
208.127,1.033
208.157,1.033
208.187,1.031
208.217,1.034
208.247,1.034
208.277,1.033
208.307,1.039
208.337,1.037
208.367,1.033
208.397,1.032
208.427,1.029
208.457,1.029
208.487,1.023
208.517,1.030
208.547,1.030
208.577,1.032
208.607,1.033
208.637,1.032
208.667,1.033
208.697,1.033
208.727,1.036
208.757,1.029
208.787,1.031
208.817,1.030
208.847,1.029
208.877,1.035
208.907,1.027
208.937,1.032
208.967,1.034
208.997,1.032
209.027,1.032
209.057,1.030
209.087,1.034
209.117,1.037
209.147,1.035
209.177,1.032
209.207,1.027
209.237,1.026
209.267,1.033
209.297,1.047
209.327,1.040
209.357,1.034
209.387,1.027
209.417,1.030
209.447,1.022
209.477,1.025
209.507,1.025
209.537,1.024
209.567,1.034
209.597,1.033
209.627,1.032
209.657,1.030
209.687,1.030
209.717,1.035
209.747,1.034
209.777,1.028
209.807,1.027
209.837,1.029
209.867,1.033
209.897,1.035
209.927,1.029
209.957,1.031
209.987,1.030
210.017,1.035
210.047,1.032
210.077,1.030
210.107,1.027
210.137,1.031
210.167,1.030
210.197,1.033
210.227,1.030
210.257,1.032
210.287,1.036
210.317,1.035
210.347,1.033
210.377,1.030
210.407,1.029
210.437,1.027
210.467,1.034
210.497,1.031
210.527,1.032
210.557,1.034
210.587,1.034
210.617,1.034
210.647,1.034
210.677,1.029
210.707,1.028
210.737,1.027
210.767,1.037
210.797,1.032
210.827,1.036
210.857,1.033
210.887,1.033
210.917,1.034
210.947,1.032
210.977,1.031
211.007,1.029
211.037,1.032
211.067,1.033
211.097,1.029
211.127,1.032
211.157,1.032
211.187,1.031
211.217,1.032
211.247,1.030
211.277,1.032
211.307,1.034
211.337,1.040
211.367,1.031
211.397,1.032
211.427,1.036
211.457,1.029
211.487,1.031
211.517,1.031
211.547,1.032
211.577,1.034
211.607,1.034
211.637,1.029
211.667,1.029
211.697,1.028
211.727,1.030
211.757,1.032
211.787,1.032
211.817,1.031
211.847,1.028
211.877,1.031
211.907,1.028
211.937,1.030
211.967,1.027
211.997,1.039
212.027,1.021
212.057,1.028
212.087,1.025
212.117,1.033
212.147,1.044
212.177,1.042
212.207,1.039
212.237,1.031
212.267,1.029
212.297,1.034
212.327,1.034
212.357,1.036
212.387,1.031
212.417,1.030
212.447,1.031
212.477,1.036
212.507,1.035
212.537,1.030
212.567,1.026
212.597,1.025
212.627,1.027
212.657,1.034
212.687,1.031
212.717,1.032
212.747,1.035
212.777,1.036
212.807,1.031
212.837,1.034
212.867,1.031
212.897,1.030
212.927,1.039
212.957,1.024
212.987,1.028
213.017,1.034
213.047,1.035
213.077,1.032
213.107,1.033
213.137,1.033
213.167,1.035
213.197,1.037
213.227,1.029
213.257,1.030
213.287,1.028
213.317,1.029
213.347,1.035
213.377,1.027
213.407,1.033
213.437,1.034
213.467,1.036
213.497,1.033
213.527,1.036
213.557,1.030
213.587,1.040
213.617,1.037
213.647,1.030
213.677,1.031
213.707,1.032
213.737,1.029
213.767,1.033
213.797,1.030
213.827,1.026
213.857,1.033
213.887,1.034
213.917,1.034
213.947,1.030
213.977,1.027
214.007,1.030
214.037,1.030
214.067,1.031
214.097,1.030
214.127,1.034
214.157,1.031
214.187,1.029
214.217,1.030
214.247,1.036
214.277,1.033
214.307,1.030
214.337,1.032
214.367,1.031
214.397,1.032
214.427,1.029
214.457,1.031
214.487,1.031
214.517,1.033
214.547,1.030
214.577,1.032
214.607,1.030
214.637,1.030
214.667,1.027
214.697,1.032
214.727,1.034
214.757,1.035
214.787,1.037
214.817,1.037
214.847,1.029
214.877,1.032
214.907,1.032
214.937,1.029
214.967,1.030
214.997,1.033
215.027,1.035
215.057,1.034
215.087,1.031
215.117,1.030
215.147,1.033
215.177,1.030
215.207,1.029
215.237,1.034
215.267,1.034
215.297,1.029
215.327,1.027
215.357,1.031
215.387,1.032
215.417,1.030
215.447,1.030
215.477,1.031
215.507,1.031
215.537,1.036
215.567,1.035
215.597,1.035
215.627,1.031
215.657,1.037
215.687,1.030
215.717,1.033
215.747,1.035
215.777,1.032
215.807,1.032
215.837,1.029
215.867,1.033
215.897,1.029
215.927,1.033
215.957,1.033
215.987,1.034
216.017,1.033
216.047,1.031
216.077,1.030
216.107,1.027
216.137,1.027
216.167,1.028
216.197,1.036
216.227,1.031
216.257,1.035
216.287,1.032
216.317,1.034
216.347,1.032
216.377,1.032
216.407,1.039
216.437,1.032
216.467,1.034
216.497,1.030
216.527,1.030
216.557,1.032
216.587,1.031
216.617,1.033
216.647,1.031
216.677,1.032
216.707,1.032
216.737,1.033
216.767,1.032
216.797,1.026
216.827,1.033
216.857,1.032
216.887,1.031
216.917,1.033
216.947,1.035
216.977,1.032
217.007,1.034
217.037,1.031
217.067,1.032
217.097,1.031
217.127,1.033
217.157,1.037
217.187,1.030
217.217,1.032
217.247,1.033
217.277,1.035
217.307,1.036
217.337,1.033
217.367,1.029
217.397,1.033
217.427,1.032
217.457,1.030
217.487,1.034
217.517,1.032
217.547,1.030
217.577,1.033
217.607,1.034
217.637,1.034
217.667,1.032
217.697,1.032
217.727,1.032
217.757,1.030
217.787,1.029
217.817,1.033
217.847,1.037
217.877,1.033
217.907,1.033
217.937,1.028
217.967,1.031
217.997,1.032
218.027,1.028
218.057,1.030
218.087,1.034
218.117,1.032
218.147,1.031
218.177,1.028
218.207,1.033
218.237,1.027
218.267,1.033
218.297,1.032
218.327,1.035
218.357,1.039
218.387,1.035
218.417,1.032
218.447,1.030
218.477,1.031
218.507,1.029
218.537,1.032
218.567,1.032
218.597,1.036
218.627,1.036
218.657,1.028
218.687,1.028
218.717,1.034
218.747,1.027
