df_hash,22ZHK4.FHJRBH
56.277,0.975
56.307,0.973
56.337,0.976
56.367,0.979
56.397,0.982
56.427,0.971
56.457,0.972
56.487,0.979
56.517,0.977
56.547,0.973
56.577,0.973
56.607,0.976
56.637,0.975
56.667,0.974
56.697,0.975
56.727,0.973
56.757,0.971
56.787,0.978
56.817,0.981
56.847,0.979
56.877,0.971
56.907,0.969
56.937,0.973
56.967,0.974
56.997,0.980
57.027,0.974
57.057,0.970
57.087,0.978
57.117,0.976
57.147,0.978
57.177,0.977
57.207,0.968
57.237,0.979
57.267,0.980
57.297,0.976
57.327,0.976
57.357,0.976
57.387,0.974
57.417,0.976
57.447,0.980
57.477,0.977
57.507,0.976
57.537,0.973
57.567,0.973
57.597,0.980
57.627,0.973
57.657,0.972
57.687,0.974
57.717,0.979
57.747,0.978
57.777,0.977
57.807,0.968
57.837,0.977
57.867,0.977
57.897,0.974
57.927,0.976
57.957,0.976
57.987,0.975
58.017,0.976
58.047,0.979
58.077,0.972
58.107,0.975
58.137,0.974
58.167,0.966
58.197,0.979
58.227,0.978
58.257,0.976
58.287,0.973
58.317,0.978
58.347,0.971
58.377,0.973
58.407,0.979
58.437,0.972
58.467,0.972
58.497,0.975
58.527,0.976
58.557,0.976
58.587,0.977
58.617,0.975
58.647,0.972
58.677,0.976
58.707,0.975
58.737,0.974
58.767,0.977
58.797,0.972
58.827,0.976
58.857,0.978
58.887,0.974
58.917,0.976
58.947,0.979
58.977,0.979
59.007,0.974
59.037,0.976
59.067,0.971
59.097,0.976
59.127,0.979
59.157,0.978
59.187,0.977
59.217,0.976
59.247,0.973
59.277,0.975
59.307,0.977
59.337,0.971
59.367,0.981
59.397,0.980
59.427,0.979
59.457,0.976
59.487,0.982
59.517,0.982
59.547,0.987
59.577,0.989
59.607,0.988
59.637,0.988
59.667,0.998
59.697,0.990
59.727,0.981
59.757,0.975
59.787,0.962
59.817,0.979
59.847,0.980
59.877,0.977
59.907,0.980
59.937,0.975
59.967,0.991
59.997,0.974
60.027,0.975
60.057,0.986
60.087,0.973
60.117,0.972
60.147,0.965
60.177,0.962
60.207,0.965
60.237,0.969
60.267,0.963
60.297,0.973
60.327,0.968
60.357,0.964
60.387,0.968
60.417,0.975
60.447,0.971
60.477,0.980
60.507,0.981
60.537,0.985
60.567,0.977
60.597,0.984
60.627,0.982
60.657,0.985
60.687,0.988
60.717,0.969
60.747,0.979
60.777,0.980
60.807,0.979
60.837,0.983
60.867,0.986
60.897,0.979
60.927,0.979
60.957,0.978
60.987,0.979
61.017,0.976
61.047,0.979
61.077,0.981
61.107,0.980
61.137,0.978
61.167,0.982
61.197,0.982
61.227,0.977
61.257,0.977
61.287,0.977
61.317,0.979
61.347,0.982
61.377,0.982
61.407,0.980
61.437,0.988
61.467,0.982
61.497,0.980
61.527,0.979
61.557,0.978
61.587,0.982
61.617,0.979
61.647,0.982
61.677,0.982
61.707,0.982
61.737,0.977
61.767,0.978
61.797,0.978
61.827,0.986
61.857,0.984
61.887,0.975
61.917,0.985
61.947,0.980
61.977,0.976
62.007,0.979
62.037,0.985
62.067,0.985
62.097,0.978
62.127,0.978
62.157,0.976
62.187,0.985
62.217,0.982
62.247,0.982
62.277,0.980
62.307,0.980
62.337,0.975
62.367,0.979
62.397,0.980
62.427,0.984
62.457,0.978
62.487,0.972
62.517,0.980
62.547,0.978
62.577,0.978
62.607,0.979
62.637,0.983
62.667,0.981
62.697,0.979
62.727,0.980
62.757,0.979
62.787,0.982
62.817,0.979
62.847,0.985
62.877,0.983
62.907,0.979
62.937,0.976
62.967,0.983
62.997,0.981
63.027,0.980
63.057,0.982
63.087,0.968
63.117,0.982
63.147,0.975
63.177,0.980
63.207,0.985
63.237,0.985
63.267,0.981
63.297,0.977
63.327,0.978
63.357,0.983
63.387,0.983
63.417,0.982
63.447,0.978
63.477,0.985
63.507,0.980
63.537,0.979
63.567,0.976
63.597,0.980
63.627,0.988
63.657,0.981
63.687,0.975
63.717,0.980
63.747,0.985
63.777,0.982
63.807,0.984
63.837,0.980
63.867,0.979
63.897,0.974
63.927,0.981
63.957,0.986
63.987,0.982
64.017,0.979
64.047,0.984
64.077,0.978
64.107,0.979
64.137,0.980
64.167,0.981
64.197,0.982
64.227,0.982
64.257,0.979
64.287,0.965
64.317,0.981
64.347,0.987
64.377,0.985
64.407,0.984
64.437,0.981
64.467,0.981
64.497,0.974
64.527,0.977
64.557,0.982
64.587,0.981
64.617,0.986
64.647,0.979
64.677,0.979
64.707,0.977
64.737,0.982
64.767,0.979
64.797,0.980
64.827,0.983
64.857,0.979
64.887,0.974
64.917,0.978
64.947,0.982
64.977,0.979
65.007,0.982
65.037,0.984
65.067,0.982
65.097,0.977
65.127,0.978
65.157,0.984
65.187,0.984
65.217,0.979
65.247,0.980
65.277,0.979
65.307,0.979
65.337,0.979
65.367,0.980
65.397,0.979
65.427,0.979
65.457,0.975
65.487,0.981
65.517,0.982
65.547,0.983
65.577,0.985
65.607,0.985
65.637,0.984
65.667,0.979
65.697,0.972
65.727,0.979
65.757,0.978
65.787,0.982
65.817,0.982
65.847,0.983
65.877,0.979
65.907,0.976
65.937,0.979
65.967,0.985
65.997,0.983
66.027,0.980
66.057,0.975
66.087,0.978
66.117,0.978
66.147,0.977
66.177,0.980
66.207,0.984
66.237,0.982
66.267,0.983
66.297,0.979
66.327,0.977
66.357,0.978
66.387,0.978
66.417,0.975
66.447,0.982
66.477,0.979
66.507,0.982
66.537,0.981
66.567,0.983
66.597,0.991
66.627,0.984
66.657,0.975
66.687,0.979
66.717,0.981
66.747,0.981
66.777,0.986
66.807,0.983
66.837,0.980
66.867,0.979
66.897,0.978
66.927,0.982
66.957,0.985
66.987,0.982
67.017,0.981
67.047,0.979
67.077,0.977
67.107,0.976
67.137,0.980
67.167,0.976
67.197,0.979
67.227,0.980
67.257,0.978
67.287,0.983
67.317,0.981
67.347,0.982
67.377,0.981
67.407,0.988
67.437,0.982
67.467,0.982
67.497,0.977
67.527,0.979
67.557,0.983
67.587,0.985
67.617,0.979
67.647,0.982
67.677,0.982
67.707,0.980
67.737,0.983
67.767,0.979
67.797,0.979
67.827,0.983
67.857,0.984
67.887,0.973
67.917,0.979
67.947,0.982
67.977,0.978
68.007,0.983
68.037,0.986
68.067,0.980
68.097,0.981
68.127,0.978
68.157,0.980
68.187,0.977
68.217,0.983
68.247,0.980
68.277,0.978
68.307,0.983
68.337,0.978
68.367,0.979
68.397,0.982
68.427,0.981
68.457,0.987
68.487,0.982
68.517,0.975
68.547,0.974
68.577,0.975
68.607,0.978
68.637,0.983
68.667,0.984
68.697,0.987
68.727,0.984
68.757,0.981
68.787,0.980
68.817,0.980
68.847,0.980
68.877,0.979
68.907,0.979
68.937,0.978
68.967,0.978
68.997,0.982
69.027,0.984
69.057,0.982
69.087,0.981
69.117,0.988
69.147,0.980
69.177,0.989
69.207,0.981
69.237,0.990
69.267,0.979
69.297,0.976
69.327,0.982
69.357,0.986
69.387,0.985
69.417,0.978
69.447,0.983
69.477,0.975
69.507,0.979
69.537,0.973
69.567,0.977
69.597,0.967
69.627,0.978
69.657,0.974
69.687,0.977
69.717,0.978
69.747,0.983
69.777,0.983
69.807,0.981
69.837,0.972
69.867,0.986
69.897,0.984
69.927,0.979
69.957,0.984
69.987,0.978
70.017,0.979
70.047,0.980
70.077,0.985
70.107,0.978
70.137,0.980
70.167,0.981
70.197,0.973
70.227,0.981
70.257,0.984
70.287,0.973
70.317,0.970
70.347,0.978
70.377,0.987
70.407,0.979
70.437,0.987
70.467,0.978
70.497,0.975
70.527,0.983
70.557,0.986
70.587,0.977
70.617,0.975
70.647,0.979
70.677,0.979
70.707,0.977
70.737,0.981
70.767,0.975
70.797,0.977
70.827,0.983
70.857,0.978
70.887,0.980
70.917,0.980
70.947,0.977
70.977,0.978
71.007,0.981
71.037,0.979
71.067,0.974
71.097,0.982
71.127,0.978
71.157,0.974
71.187,0.983
71.217,0.979
71.247,0.981
71.277,0.972
71.307,0.978
71.337,0.981
71.367,0.976
71.397,0.969
71.427,0.973
71.457,0.984
71.487,0.979
71.517,0.979
71.547,0.979
71.577,0.974
71.607,0.985
71.637,0.977
71.667,0.977
71.697,0.982
71.727,0.983
71.757,0.982
71.787,0.977
71.817,0.980
71.847,0.977
71.877,0.981
71.907,0.979
71.937,0.982
71.967,0.980
71.997,0.978
72.027,0.977
72.057,0.975
72.087,0.979
72.117,0.981
72.147,0.979
72.177,0.982
72.207,0.975
72.237,0.975
72.267,0.983
72.297,0.983
72.327,0.979
72.357,0.980
72.387,0.982
72.417,0.978
72.447,0.980
72.477,0.977
72.507,0.980
72.537,0.981
72.567,0.979
72.597,0.980
72.627,0.979
72.657,0.977
72.687,0.980
72.717,0.980
72.747,0.979
72.777,0.981
72.807,0.981
72.837,0.986
72.867,0.975
72.897,0.972
72.927,0.987
72.957,0.981
72.987,0.973
73.017,0.980
73.047,0.983
73.077,0.979
73.107,0.977
73.137,0.978
73.167,0.981
73.197,0.981
73.227,0.981
73.257,0.982
73.287,0.980
73.317,0.978
73.347,0.977
73.377,0.980
73.407,0.978
73.437,0.979
73.467,0.984
73.497,0.981
73.527,0.987
73.557,0.979
73.587,0.971
73.617,0.984
73.647,0.980
73.677,0.977
73.707,0.983
73.737,0.978
73.767,0.981
73.797,0.978
73.827,0.976
73.857,0.983
73.887,0.981
73.917,0.979
73.947,0.979
73.977,0.978
74.007,0.979
74.037,0.979
74.067,0.978
74.097,0.975
74.127,0.983
74.157,0.982
74.187,0.982
74.217,0.977
74.247,0.973
74.277,0.981
74.307,0.982
74.337,0.977
74.367,0.979
74.397,0.980
74.427,0.979
74.457,0.980
74.487,0.975
74.517,0.979
74.547,0.980
74.577,0.979
74.607,0.982
74.637,0.979
74.667,0.980
74.697,0.982
74.727,0.976
74.757,0.980
74.787,0.982
74.817,0.983
74.847,0.983
74.877,0.976
74.907,0.976
74.937,0.982
74.967,0.979
74.997,0.978
75.027,0.980
75.057,0.979
75.087,0.985
75.117,0.980
75.147,0.976
75.177,0.982
75.207,0.981
75.237,0.979
75.267,0.978
75.297,0.978
75.327,0.980
75.357,0.978
75.387,0.975
75.417,0.980
75.447,0.978
75.477,0.979
75.507,0.978
75.537,0.971
75.567,0.951
75.597,0.967
75.627,0.965
75.657,0.964
75.687,0.966
75.717,0.965
75.747,0.970
75.777,0.981
75.807,0.973
75.837,0.982
75.867,0.989
75.897,0.993
75.927,0.990
75.957,0.984
75.987,0.981
76.017,0.985
76.047,0.982
76.077,0.981
76.107,0.979
76.137,0.971
76.167,0.981
76.197,0.978
76.227,0.975
76.257,0.976
76.287,0.978
76.317,0.982
76.347,0.976
76.377,0.973
76.407,0.972
76.437,0.972
76.467,0.983
76.497,0.983
76.527,0.976
76.557,0.978
76.587,0.974
76.617,0.975
76.647,0.978
76.677,0.977
76.707,0.977
76.737,0.975
76.767,0.982
76.797,0.976
76.827,0.979
76.857,0.979
76.887,0.975
76.917,0.973
76.947,0.971
76.977,0.972
77.007,0.975
77.037,0.973
77.067,0.972
77.097,0.976
77.127,0.978
77.157,0.976
77.187,0.971
77.217,0.975
77.247,0.975
77.277,0.975
77.307,0.977
77.337,0.971
77.367,0.977
77.397,0.974
77.427,0.976
77.457,0.977
77.487,0.981
77.517,0.979
77.547,0.972
77.577,0.967
77.607,0.975
77.637,0.975
77.667,0.979
77.697,0.974
77.727,0.974
77.757,0.977
77.787,0.974
77.817,0.972
77.847,0.974
77.877,0.976
77.907,0.979
77.937,0.973
77.967,0.975
77.997,0.975
78.027,0.974
78.057,0.975
78.087,0.979
78.117,0.979
78.147,0.978
78.177,0.971
78.207,0.974
78.237,0.975
78.267,0.975
78.297,0.978
78.327,0.978
78.357,0.979
78.387,0.977
78.417,0.973
78.447,0.975
78.477,0.976
78.507,0.978
78.537,0.979
78.567,0.974
78.597,0.981
78.627,0.974
78.657,0.977
78.687,0.979
78.717,0.975
78.747,0.979
78.777,0.977
78.807,0.979
78.837,0.976
78.867,0.968
78.897,0.976
78.927,0.984
78.957,0.980
78.987,0.976
79.017,0.974
79.047,0.971
79.077,0.973
79.107,0.975
79.137,0.974
79.167,0.978
79.197,0.979
79.227,0.980
79.257,0.979
79.287,0.974
79.317,0.972
79.347,0.979
79.377,0.983
79.407,0.972
79.437,0.977
79.467,0.979
79.497,0.980
79.527,0.974
79.557,0.975
79.587,0.975
79.617,0.976
79.647,0.973
79.677,0.983
79.707,0.981
79.737,0.981
79.767,0.976
79.797,0.976
79.827,0.979
79.857,0.979
79.887,0.978
79.917,0.983
79.947,0.978
79.977,0.979
80.007,0.975
80.037,0.976
80.067,0.976
80.097,0.985
80.127,0.980
80.157,0.970
80.187,0.984
80.217,0.988
80.247,0.979
80.277,0.976
80.307,0.979
80.337,0.977
80.367,0.976
80.397,0.975
80.427,0.977
80.457,0.976
80.487,0.977
80.517,0.974
80.547,0.980
80.577,0.977
80.607,0.984
80.637,0.980
80.667,0.971
80.697,0.979
80.727,0.976
80.757,0.979
80.787,0.982
80.817,0.972
80.847,0.979
80.877,0.977
80.907,0.974
80.937,0.977
80.967,0.978
80.997,0.978
81.027,0.979
81.057,0.981
81.087,0.978
81.117,0.976
81.147,0.979
81.177,0.977
81.207,0.982
81.237,0.985
81.267,0.975
81.297,0.977
81.327,0.981
81.357,0.976
81.387,0.981
81.417,0.981
81.447,0.972
81.477,0.982
81.507,0.979
81.537,0.977
81.567,0.981
81.597,0.976
81.627,0.976
81.657,0.979
81.687,0.979
81.717,0.979
81.747,0.980
81.777,0.979
81.807,0.975
81.837,0.982
81.867,0.979
81.897,0.977
81.927,0.980
81.957,0.981
81.987,0.983
82.017,0.979
82.047,0.973
82.077,0.977
82.107,0.975
82.137,0.978
82.167,0.979
82.197,0.979
82.227,0.975
82.257,0.979
82.287,0.977
82.317,0.977
82.347,0.977
82.377,0.978
82.407,0.981
82.437,0.976
82.467,0.984
82.497,0.980
82.527,0.974
82.557,0.979
82.587,0.983
82.617,0.979
82.647,0.977
82.677,0.973
82.707,0.977
82.737,0.979
82.767,0.979
82.797,0.981
82.827,0.979
82.857,0.976
82.887,0.976
82.917,0.979
82.947,0.975
82.977,0.977
83.007,0.979
83.037,0.980
83.067,0.979
83.097,0.979
83.127,0.974
83.157,0.975
83.187,0.979
83.217,0.976
83.247,0.980
83.277,0.979
83.307,0.975
83.337,0.979
83.367,0.975
83.397,0.974
83.427,0.980
83.457,0.982
83.487,0.980
83.517,0.977
83.547,0.976
83.577,0.981
83.607,0.976
83.637,0.979
83.667,0.978
83.697,0.979
83.727,0.978
83.757,0.980
83.787,0.977
83.817,0.975
83.847,0.981
83.877,0.979
83.907,0.980
83.937,0.984
83.967,0.981
83.997,0.975
84.027,0.975
84.057,0.977
84.087,0.977
84.117,0.980
84.147,0.980
84.177,0.977
84.207,0.980
84.237,0.977
84.267,0.978
84.297,0.979
84.327,0.977
84.357,0.982
84.387,0.979
84.417,0.978
84.447,0.979
84.477,0.974
84.507,0.975
84.537,0.979
84.567,0.978
84.597,0.978
84.627,0.983
84.657,0.977
84.687,0.975
84.717,0.975
84.747,0.979
84.777,0.980
84.807,0.980
84.837,0.979
84.867,0.977
84.897,0.979
84.927,0.978
84.957,0.979
84.987,0.980
85.017,0.980
85.047,0.980
85.077,0.979
85.107,0.982
85.137,0.980
85.167,0.974
85.197,0.978
85.227,0.980
85.257,0.975
85.287,0.977
85.317,0.984
85.347,0.981
85.377,0.979
85.407,0.974
85.437,0.977
85.467,0.980
85.497,0.981
85.527,0.980
85.557,0.980
85.587,0.979
85.617,0.979
85.647,0.975
85.677,0.978
85.707,0.978
85.737,0.978
85.767,0.981
85.797,0.981
85.827,0.976
85.857,0.979
85.887,0.977
85.917,0.976
85.947,0.982
85.977,0.985
86.007,0.982
86.037,0.975
86.067,0.980
86.097,0.980
86.127,0.981
86.157,0.979
86.187,0.982
86.217,0.978
86.247,0.975
86.277,0.976
86.307,0.980
86.337,0.981
86.367,0.981
86.397,0.981
86.427,0.978
86.457,0.981
86.487,0.982
86.517,0.977
86.547,0.976
86.577,0.979
86.607,0.979
86.637,0.983
86.667,0.976
86.697,0.980
86.727,0.980
86.757,0.981
86.787,0.979
86.817,0.982
86.847,0.974
86.877,0.975
86.907,0.978
86.937,0.976
86.967,0.982
86.997,0.977
87.027,0.973
87.057,0.980
87.087,0.982
87.117,0.978
87.147,0.977
87.177,0.980
87.207,0.977
87.237,0.973
87.267,0.972
87.297,0.976
87.327,0.980
87.357,0.982
87.387,0.982
87.417,0.980
87.447,0.975
87.477,0.979
87.507,0.977
87.537,0.978
87.567,0.978
87.597,0.980
87.627,0.972
87.657,0.983
87.687,0.978
87.717,0.976
87.747,0.985
87.777,0.983
87.807,0.982
87.837,0.980
87.867,0.971
87.897,0.976
87.927,0.981
87.957,0.979
87.987,0.981
88.017,0.982
88.047,0.979
88.077,0.980
88.107,0.977
88.137,0.976
88.167,0.978
88.197,0.979
88.227,0.976
88.257,0.975
88.287,0.980
88.317,0.979
88.347,0.982
88.377,0.981
88.407,0.976
88.437,0.977
88.467,0.978
88.497,0.980
88.527,0.979
88.557,0.979
88.587,0.983
88.617,0.980
88.647,0.975
88.677,0.979
88.707,0.978
88.737,0.974
88.767,0.979
88.797,0.983
88.827,0.985
88.857,0.980
88.887,0.973
88.917,0.979
88.947,0.982
88.977,0.981
89.007,0.978
89.037,0.979
89.067,0.982
89.097,0.979
89.127,0.970
89.157,0.979
89.187,0.983
89.217,0.981
89.247,0.975
89.277,0.983
89.307,0.979
89.337,0.974
89.367,0.976
89.397,0.973
89.427,0.988
89.457,0.984
89.487,0.982
89.517,0.981
89.547,0.972
89.577,0.979
89.607,0.980
89.637,0.974
89.667,0.978
89.697,0.988
89.727,0.980
89.757,0.976
89.787,0.978
89.817,0.980
89.847,0.975
89.877,0.977
89.907,0.971
89.937,0.978
89.967,0.987
89.997,0.979
90.027,0.981
90.057,0.977
90.087,0.981
90.117,0.977
90.147,0.983
90.177,0.983
90.207,0.979
90.237,0.979
90.267,0.983
90.297,0.980
90.327,0.982
90.357,0.986
90.387,0.983
90.417,0.975
90.447,0.971
90.477,0.979
90.507,0.985
90.537,0.979
90.567,0.980
90.597,0.981
90.627,0.981
90.657,0.978
90.687,0.979
90.717,0.977
90.747,0.979
90.777,0.985
90.807,0.981
90.837,0.974
90.867,0.981
90.897,0.976
90.927,0.981
90.957,0.983
90.987,0.983
91.017,0.979
91.047,0.977
91.077,0.974
91.107,0.979
91.137,0.982
91.167,0.978
91.197,0.979
91.227,0.976
91.257,0.976
91.287,0.977
91.317,0.978
91.347,0.979
91.377,0.981
91.407,0.979
91.437,0.978
91.467,0.978
91.497,0.984
91.527,0.977
91.557,0.977
91.587,0.985
91.617,0.981
91.647,0.981
91.677,0.978
91.707,0.972
91.737,0.978
91.767,0.983
91.797,0.978
91.827,0.979
91.857,0.975
91.887,0.981
91.917,0.979
91.947,0.981
91.977,0.982
92.007,0.978
92.037,0.985
92.067,0.985
92.097,0.972
92.127,0.975
92.157,0.981
92.187,0.978
92.217,0.978
92.247,0.984
92.277,0.982
92.307,0.979
92.337,0.975
92.367,0.979
92.397,0.983
92.427,0.979
92.457,0.979
92.487,0.978
92.517,0.982
92.547,0.979
92.577,0.978
92.607,0.977
92.637,0.982
92.667,0.986
92.697,0.982
92.727,0.977
92.757,0.980
92.787,0.983
92.817,0.980
92.847,0.980
92.877,0.979
92.907,0.979
92.937,0.981
92.967,0.974
92.997,0.979
93.027,0.981
93.057,0.979
93.087,0.979
93.117,0.979
93.147,0.979
93.177,0.977
93.207,0.983
93.237,0.979
93.267,0.979
93.297,0.982
93.327,0.985
93.357,0.973
93.387,0.982
93.417,0.978
93.447,0.977
93.477,0.975
93.507,0.982
93.537,0.985
93.567,0.979
93.597,0.972
93.627,0.979
93.657,0.982
93.687,0.981
93.717,0.985
93.747,0.979
93.777,0.971
93.807,0.980
93.837,0.981
93.867,0.984
93.897,0.979
93.927,0.977
93.957,0.978
93.987,0.983
94.017,0.980
94.047,0.972
94.077,0.979
94.107,0.979
94.137,0.980
94.167,0.983
94.197,0.975
94.227,0.982
94.257,0.977
94.287,0.979
94.317,0.979
94.347,0.982
94.377,0.978
94.407,0.979
94.437,0.979
94.467,0.984
94.497,0.973
94.527,0.975
94.557,0.979
94.587,0.979
94.617,0.977
94.647,0.977
94.677,0.979
94.707,0.983
94.737,0.980
94.767,0.976
94.797,0.981
94.827,0.978
94.857,0.978
94.887,0.979
94.917,0.983
94.947,0.977
94.977,0.975
95.007,0.980
95.037,0.979
95.067,0.979
95.097,0.980
95.127,0.979
95.157,0.985
95.187,0.979
95.217,0.982
95.247,0.977
95.277,0.980
95.307,0.980
95.337,0.978
95.367,0.975
95.397,0.978
95.427,0.983
95.457,0.980
95.487,0.977
95.517,0.983
95.547,0.977
95.577,0.979
95.607,0.978
95.637,0.979
95.667,0.982
95.697,0.979
95.727,0.976
95.757,0.982
95.787,0.981
95.817,0.978
95.847,0.979
95.877,0.981
95.907,0.978
95.937,0.979
95.967,0.976
95.997,0.979
96.027,0.981
96.057,0.979
96.087,0.979
96.117,0.977
96.147,0.978
96.177,0.979
96.207,0.979
96.237,0.979
96.267,0.979
96.297,0.984
96.327,0.977
96.357,0.977
96.387,0.986
96.417,0.982
96.447,0.981
96.477,0.980
96.507,0.980
96.537,0.976
96.567,0.978
96.597,0.979
96.627,0.980
96.657,0.981
96.687,0.982
96.717,0.979
96.747,0.977
96.777,0.978
96.807,0.982
96.837,0.981
96.867,0.979
96.897,0.981
96.927,0.980
96.957,0.981
96.987,0.979
97.017,0.978
97.047,0.982
97.077,0.980
97.107,0.979
97.137,0.979
97.167,0.982
97.197,0.981
97.227,0.977
97.257,0.977
97.287,0.976
97.317,0.980
97.347,0.979
97.377,0.978
97.407,0.980
97.437,0.978
97.467,0.979
97.497,0.980
97.527,0.981
97.557,0.979
97.587,0.977
97.617,0.983
97.647,0.981
97.677,0.985
97.707,0.977
97.737,0.971
97.767,0.984
97.797,0.985
97.827,0.979
97.857,0.977
97.887,0.981
97.917,0.977
97.947,0.981
97.977,0.978
98.007,0.983
98.037,0.982
98.067,0.979
98.097,0.980
98.127,0.979
98.157,0.975
98.187,0.977
98.217,0.979
98.247,0.982
98.277,0.977
98.307,0.980
98.337,0.981
98.367,0.979
98.397,0.983
98.427,0.975
98.457,0.974
98.487,0.981
98.517,0.978
98.547,0.979
98.577,0.987
98.607,0.981
98.637,0.979
98.667,0.979
98.697,0.974
98.727,0.981
98.757,0.982
98.787,0.979
98.817,0.977
98.847,0.979
98.877,0.976
98.907,0.976
98.937,0.980
98.967,0.985
98.997,0.981
99.027,0.974
99.057,0.978
99.087,0.982
99.117,0.985
99.147,0.980
99.177,0.979
99.207,0.981
99.237,0.979
99.267,0.982
99.297,0.982
99.327,0.982
99.357,0.975
99.387,0.975
99.417,0.980
99.447,0.980
99.477,0.980
99.507,0.981
99.537,0.979
99.567,0.976
99.597,0.977
99.627,0.979
99.657,0.977
99.687,0.976
99.717,0.981
99.747,0.979
99.777,0.984
99.807,0.982
99.837,0.978
99.867,0.981
99.897,0.980
99.927,0.978
99.957,0.981
99.987,0.982
100.017,0.981
100.047,0.982
100.077,0.974
100.107,0.982
100.137,0.983
100.167,0.980
100.197,0.978
100.227,0.975
100.257,0.974
100.287,0.975
100.317,0.979
100.347,0.981
100.377,0.980
100.407,0.977
100.437,0.979
100.467,0.980
100.497,0.977
100.527,0.980
100.557,0.979
100.587,0.981
100.617,0.979
100.647,0.978
100.677,0.980
100.707,0.975
100.737,0.979
100.767,0.984
100.797,0.981
100.827,0.981
100.857,0.979
100.887,0.978
100.917,0.979
100.947,0.974
100.977,0.982
101.007,0.980
101.037,0.978
101.067,0.981
101.097,0.978
101.127,0.976
101.157,0.982
101.187,0.981
101.217,0.979
101.247,0.983
101.277,0.983
101.307,0.980
101.337,0.981
101.367,0.978
101.397,0.979
101.427,0.982
101.457,0.981
101.487,0.980
101.517,0.976
101.547,0.978
101.577,0.976
101.607,0.984
101.637,0.981
101.667,0.984
101.697,0.979
101.727,0.973
101.757,0.982
101.787,0.983
101.817,0.978
101.847,0.981
101.877,0.982
101.907,0.981
101.937,0.982
101.967,0.977
101.997,0.972
102.027,0.981
102.057,0.982
102.087,0.980
102.117,0.980
102.147,0.976
102.177,0.979
102.207,0.980
102.237,0.983
102.267,0.981
102.297,0.982
102.327,0.979
102.357,0.978
102.387,0.984
102.417,0.977
102.447,0.979
102.477,0.982
102.507,0.982
102.537,0.980
102.567,0.974
102.597,0.979
102.627,0.979
102.657,0.980
102.687,0.980
102.717,0.977
102.747,0.979
102.777,0.982
102.807,0.979
102.837,0.982
102.867,0.981
102.897,0.983
102.927,0.980
102.957,0.975
102.987,0.984
103.017,0.979
103.047,0.978
103.077,0.980
103.107,0.983
103.137,0.979
103.167,0.977
103.197,0.976
103.227,0.975
103.257,0.983
103.287,0.984
103.317,0.981
103.347,0.975
103.377,0.979
103.407,0.977
103.437,0.981
103.467,0.986
103.497,0.980
103.527,0.979
103.557,0.980
103.587,0.974
103.617,0.976
103.647,0.983
103.677,0.978
103.707,0.977
103.737,0.984
103.767,0.977
103.797,0.975
103.827,0.974
103.857,0.980
103.887,0.988
103.917,0.984
103.947,0.981
103.977,0.980
104.007,0.978
104.037,0.977
104.067,0.979
104.097,0.981
104.127,0.979
104.157,0.977
104.187,0.987
104.217,0.982
104.247,0.977
104.277,0.982
104.307,0.979
104.337,0.975
104.367,0.978
104.397,0.983
104.427,0.980
104.457,0.976
104.487,0.970
104.517,0.981
104.547,0.985
104.577,0.983
104.607,0.979
104.637,0.982
104.667,0.979
104.697,0.979
104.727,0.983
104.757,0.982
104.787,0.979
104.817,0.981
104.847,0.986
104.877,0.977
104.907,0.979
104.937,0.982
104.967,0.978
104.997,0.976
105.027,0.984
105.057,0.979
105.087,0.982
105.117,0.979
105.147,0.973
105.177,0.983
105.207,0.986
105.237,0.979
105.267,0.980
105.297,0.979
105.327,0.978
105.357,0.982
105.387,0.982
105.417,0.982
105.447,0.982
105.477,0.979
105.507,0.983
105.537,0.979
105.567,0.977
105.597,0.982
105.627,0.979
105.657,0.981
105.687,0.985
105.717,0.984
105.747,0.983
105.777,0.980
105.807,0.977
105.837,0.981
105.867,0.983
105.897,0.984
105.927,0.977
105.957,0.983
105.987,0.977
106.017,0.979
106.047,0.980
106.077,0.985
106.107,0.982
106.137,0.978
106.167,0.983
106.197,0.981
106.227,0.977
106.257,0.981
106.287,0.979
106.317,0.979
106.347,0.983
106.377,0.984
106.407,0.983
106.437,0.976
106.467,0.974
106.497,0.982
106.527,0.984
106.557,0.981
106.587,0.980
106.617,0.979
106.647,0.979
106.677,0.979
106.707,0.979
106.737,0.979
106.767,0.981
106.797,0.980
106.827,0.984
106.857,0.980
106.887,0.976
106.917,0.983
106.947,0.984
106.977,0.978
107.007,0.980
107.037,0.984
107.067,0.985
107.097,0.981
107.127,0.973
107.157,0.978
107.187,0.985
107.217,0.984
107.247,0.983
107.277,0.981
107.307,0.979
107.337,0.978
107.367,0.979
107.397,0.987
107.427,0.982
107.457,0.980
