df_hash,22ZHK4.XSPGQY
-9.917,0.976
-9.887,0.975
-9.857,0.975
-9.827,0.975
-9.797,0.976
-9.767,0.976
-9.737,0.976
-9.707,0.976
-9.677,0.979
-9.647,0.978
-9.617,0.975
-9.587,0.978
-9.557,0.979
-9.527,0.978
-9.497,0.976
-9.467,0.979
-9.437,0.972
-9.407,0.980
-9.377,0.979
-9.347,0.973
-9.317,0.972
-9.287,0.978
-9.257,0.979
-9.227,0.974
-9.197,0.979
-9.167,0.974
-9.137,0.979
-9.107,0.979
-9.077,0.977
-9.047,0.972
-9.017,0.977
-8.987,0.980
-8.957,0.972
-8.927,0.977
-8.897,0.978
-8.867,0.977
-8.837,0.977
-8.807,0.979
-8.777,0.972
-8.747,0.984
-8.717,0.978
-8.687,0.974
-8.657,0.976
-8.627,0.975
-8.597,0.979
-8.567,0.977
-8.537,0.975
-8.507,0.974
-8.477,0.979
-8.447,0.981
-8.417,0.979
-8.387,0.975
-8.357,0.972
-8.327,0.975
-8.297,0.980
-8.267,0.977
-8.237,0.973
-8.207,0.975
-8.177,0.979
-8.147,0.977
-8.117,0.976
-8.087,0.978
-8.057,0.975
-8.027,0.981
-7.997,0.979
-7.967,0.973
-7.937,0.973
-7.907,0.978
-7.877,0.981
-7.847,0.978
-7.817,0.976
-7.787,0.979
-7.757,0.976
-7.727,0.979
-7.697,0.977
-7.667,0.979
-7.637,0.978
-7.607,0.974
-7.577,0.976
-7.547,0.981
-7.517,0.981
-7.487,0.972
-7.457,0.977
-7.427,0.977
-7.397,0.978
-7.367,0.977
-7.337,0.981
-7.307,0.973
-7.277,0.979
-7.247,0.982
-7.217,0.970
-7.187,0.977
-7.157,0.977
-7.127,0.977
-7.097,0.977
-7.067,0.975
-7.037,0.978
-7.007,0.976
-6.977,0.977
-6.947,0.974
-6.917,0.976
-6.887,0.981
-6.857,0.981
-6.827,0.978
-6.797,0.974
-6.767,0.979
-6.737,0.979
-6.707,0.971
-6.677,0.972
-6.647,0.978
-6.617,0.980
-6.587,0.980
-6.557,0.978
-6.527,0.975
-6.497,0.984
-6.467,0.977
-6.437,0.973
-6.407,0.979
-6.377,0.981
-6.347,0.978
-6.317,0.979
-6.287,0.978
-6.257,0.979
-6.227,0.978
-6.197,0.976
-6.167,0.978
-6.137,0.976
-6.107,0.979
-6.077,0.976
-6.047,0.980
-6.017,0.979
-5.987,0.975
-5.957,0.975
-5.927,0.979
-5.897,0.979
-5.867,0.981
-5.837,0.975
-5.807,0.982
-5.777,0.978
-5.747,0.975
-5.717,0.978
-5.687,0.978
-5.657,0.975
-5.627,0.977
-5.597,0.975
-5.567,0.982
-5.537,0.979
-5.507,0.977
-5.477,0.974
-5.447,0.980
-5.417,0.979
-5.387,0.978
-5.357,0.974
-5.327,0.977
-5.297,0.979
-5.267,0.975
-5.237,0.979
-5.207,0.979
-5.177,0.976
-5.147,0.979
-5.117,0.975
-5.087,0.977
-5.057,0.980
-5.027,0.975
-4.997,0.978
-4.967,0.975
-4.937,0.975
-4.907,0.975
-4.877,0.978
-4.847,0.977
-4.817,0.978
-4.787,0.976
-4.757,0.980
-4.727,0.976
-4.697,0.978
-4.667,0.976
-4.637,0.975
-4.607,0.976
-4.577,0.983
-4.547,0.975
-4.517,0.976
-4.487,0.984
-4.457,0.973
-4.427,0.975
-4.397,0.974
-4.367,0.979
-4.337,0.975
-4.307,0.978
-4.277,0.973
-4.247,0.976
-4.217,0.979
-4.187,0.979
-4.157,0.978
-4.127,0.975
-4.097,0.973
-4.067,0.976
-4.037,0.981
-4.007,0.978
-3.977,0.975
-3.947,0.977
-3.917,0.973
-3.887,0.972
-3.857,0.978
-3.827,0.977
-3.797,0.980
-3.767,0.983
-3.737,0.979
-3.707,0.974
-3.677,0.974
-3.647,0.996
-3.617,1.004
-3.587,1.007
-3.557,1.021
-3.527,0.984
-3.497,0.966
-3.467,0.932
-3.437,0.939
-3.407,0.957
-3.377,0.964
-3.347,0.942
-3.317,0.965
-3.287,0.965
-3.257,0.968
-3.227,0.966
-3.197,0.968
-3.167,0.966
-3.137,0.968
-3.107,1.007
-3.077,0.983
-3.047,0.938
-3.017,0.953
-2.987,0.976
-2.957,0.968
-2.927,0.963
-2.897,0.993
-2.867,0.995
-2.837,0.978
-2.807,0.965
-2.777,0.974
-2.747,0.975
-2.717,0.980
-2.687,0.981
-2.657,0.978
-2.627,0.975
-2.597,0.984
-2.567,0.991
-2.537,0.959
-2.507,0.955
-2.477,0.960
-2.447,0.970
-2.417,0.979
-2.387,0.967
-2.357,1.003
-2.327,0.977
-2.297,0.953
-2.267,0.935
-2.237,0.956
-2.207,0.959
-2.177,0.950
-2.147,0.977
-2.117,1.019
-2.087,1.007
-2.057,0.977
-2.027,0.960
-1.997,0.969
-1.967,0.963
-1.937,0.967
-1.907,0.982
-1.877,0.990
-1.847,0.988
-1.817,0.975
-1.787,0.969
-1.757,0.956
-1.727,0.955
-1.697,0.971
-1.667,0.969
-1.637,0.969
-1.607,0.960
-1.577,0.957
-1.547,0.928
-1.517,0.956
-1.487,0.963
-1.457,0.982
-1.427,0.979
-1.397,0.977
-1.367,0.965
-1.337,0.964
-1.307,0.953
-1.277,0.948
-1.247,0.972
-1.217,0.972
-1.187,0.974
-1.157,0.972
-1.127,0.979
-1.097,0.971
-1.067,0.948
-1.037,0.954
-1.007,0.977
-0.977,0.982
-0.947,0.992
-0.917,1.010
-0.887,0.990
-0.857,0.987
-0.827,0.961
-0.797,0.950
-0.767,0.971
-0.737,0.976
-0.707,0.960
-0.677,0.942
-0.647,0.961
-0.617,0.970
-0.587,0.962
-0.557,0.958
-0.527,0.984
-0.497,0.974
-0.467,0.959
-0.437,0.977
-0.407,0.977
-0.377,0.963
-0.347,0.964
-0.317,0.968
-0.287,0.971
-0.257,0.964
-0.227,0.960
-0.197,0.968
-0.167,0.965
-0.137,0.971
-0.107,0.976
-0.077,0.969
-0.047,0.959
-0.017,0.960
0.013,0.970
0.043,0.958
0.073,0.956
0.103,0.958
0.133,0.960
0.163,0.978
0.193,0.989
0.223,0.975
0.253,0.972
0.283,0.968
0.313,0.950
0.343,0.965
0.373,0.983
0.403,0.979
0.433,0.973
0.463,0.976
0.493,0.979
0.523,0.962
0.553,0.968
0.583,0.964
0.613,0.960
0.643,0.948
0.673,0.958
0.703,0.958
0.733,0.976
0.763,0.976
0.793,0.967
0.823,0.971
0.853,0.967
0.883,0.968
0.913,0.972
0.943,0.975
0.973,0.977
1.003,0.974
1.033,0.980
1.063,0.975
1.093,0.979
1.123,0.989
1.153,0.974
1.183,0.967
1.213,0.966
1.243,0.965
1.273,0.976
1.303,0.978
1.333,0.967
1.363,0.963
1.393,0.975
1.423,0.974
1.453,0.971
1.483,0.968
1.513,0.977
1.543,0.970
1.573,0.974
1.603,0.968
1.633,0.965
1.663,0.967
1.693,0.962
1.723,0.965
1.753,0.970
1.783,0.974
1.813,0.974
1.843,0.965
1.873,0.968
1.903,0.973
1.933,0.977
1.963,0.978
1.993,0.972
2.023,0.971
2.053,0.971
2.083,0.972
2.113,0.971
2.143,0.968
2.173,0.969
2.203,0.969
2.233,0.973
2.263,0.966
2.293,0.972
2.323,0.979
2.353,0.964
2.383,0.969
2.413,0.972
2.443,0.971
2.473,0.971
2.503,0.971
2.533,0.969
2.563,0.968
2.593,0.973
2.623,0.969
2.653,0.971
2.683,0.972
2.713,0.970
2.743,0.972
2.773,0.972
2.803,0.973
2.833,0.977
2.863,0.975
2.893,0.965
2.923,0.967
2.953,0.972
2.983,0.970
3.013,0.975
3.043,0.968
3.073,0.971
3.103,0.965
3.133,0.977
3.163,0.968
3.193,0.972
3.223,0.970
3.253,0.969
3.283,0.967
3.313,0.971
3.343,0.966
3.373,0.967
3.403,0.979
3.433,0.968
3.463,0.968
3.493,0.972
3.523,0.969
3.553,0.967
3.583,0.965
3.613,0.972
3.643,0.978
3.673,0.973
3.703,0.973
3.733,0.964
3.763,0.969
3.793,0.971
3.823,0.970
3.853,0.970
3.883,0.969
3.913,0.971
3.943,0.967
3.973,0.972
4.003,0.965
4.033,0.975
4.063,0.972
4.093,0.967
4.123,0.970
4.153,0.971
4.183,0.971
4.213,0.971
4.243,0.971
4.273,0.973
4.303,0.972
4.333,0.967
4.363,0.972
4.393,0.968
4.423,0.969
4.453,0.972
4.483,0.970
4.513,0.967
4.543,0.979
4.573,0.975
4.603,0.965
4.633,0.971
4.663,0.972
4.693,0.966
4.723,0.974
4.753,0.968
4.783,0.973
4.813,0.975
4.843,0.969
4.873,0.970
4.903,0.967
4.933,0.972
4.963,0.969
4.993,0.971
5.023,0.971
5.053,0.971
5.083,0.971
5.113,0.971
5.143,0.972
5.173,0.971
5.203,0.969
5.233,0.969
5.263,0.971
5.293,0.971
5.323,0.973
5.353,0.965
5.383,0.966
5.413,0.972
5.443,0.974
5.473,0.965
5.503,0.973
5.533,0.969
5.563,0.977
5.593,0.972
5.623,0.969
5.653,0.971
5.683,0.974
5.713,0.976
5.743,0.974
5.773,0.968
5.803,0.972
5.833,0.971
5.863,0.965
5.893,0.970
5.923,0.971
5.953,0.970
5.983,0.972
6.013,0.967
6.043,0.969
6.073,0.973
6.103,0.969
6.133,0.971
6.163,0.977
6.193,0.972
6.223,0.974
6.253,0.972
6.283,0.968
6.313,0.966
6.343,0.973
6.373,0.967
6.403,0.968
6.433,0.972
6.463,0.975
6.493,0.972
6.523,0.971
6.553,0.968
6.583,0.972
6.613,0.972
6.643,0.972
6.673,0.969
6.703,0.970
6.733,0.965
6.763,0.970
6.793,0.969
6.823,0.967
6.853,0.978
6.883,0.970
6.913,0.970
6.943,0.968
6.973,0.970
7.003,0.972
7.033,0.973
7.063,0.976
7.093,0.973
7.123,0.971
7.153,0.966
7.183,0.974
7.213,0.978
7.243,0.968
7.273,0.969
7.303,0.968
7.333,0.969
7.363,0.969
7.393,0.970
7.423,0.969
7.453,0.975
7.483,0.971
7.513,0.968
7.543,0.971
7.573,0.970
7.603,0.969
7.633,0.970
7.663,0.970
7.693,0.974
7.723,0.970
7.753,0.968
7.783,0.970
7.813,0.973
7.843,0.970
7.873,0.971
7.903,0.970
7.933,0.968
7.963,0.970
7.993,0.969
8.023,0.969
8.053,0.977
8.083,0.968
8.113,0.971
8.143,0.969
8.173,0.971
8.203,0.970
8.233,0.970
8.263,0.969
8.293,0.971
8.323,0.969
8.353,0.967
8.383,0.968
8.413,0.971
8.443,0.967
8.473,0.964
8.503,0.968
8.533,0.973
8.563,0.974
8.593,0.969
8.623,0.967
8.653,0.975
8.683,0.968
8.713,0.968
8.743,0.968
8.773,0.972
8.803,0.972
8.833,0.973
8.863,0.975
8.893,0.969
8.923,0.967
8.953,0.969
8.983,0.972
9.013,0.974
9.043,0.972
9.073,0.968
9.103,0.974
9.133,0.972
9.163,0.973
9.193,0.972
9.223,0.969
9.253,0.975
9.283,0.971
9.313,0.973
9.343,0.971
9.373,0.975
9.403,0.972
9.433,0.967
9.463,0.969
9.493,0.967
9.523,0.974
9.553,0.971
9.583,0.968
9.613,0.973
9.643,0.971
9.673,0.968
9.703,0.973
9.733,0.969
9.763,0.972
9.793,0.963
9.823,0.972
9.853,0.973
9.883,0.967
9.913,0.969
9.943,0.972
9.973,0.970
10.003,0.972
10.033,0.972
10.063,0.971
10.093,0.975
10.123,0.967
10.153,0.976
10.183,0.971
10.213,0.974
10.243,0.973
10.273,0.970
10.303,0.970
10.333,0.975
10.363,0.968
10.393,0.979
10.423,0.973
10.453,0.966
10.483,0.969
10.513,0.971
10.543,0.972
10.573,0.968
10.603,0.969
10.633,0.968
10.663,0.968
10.693,0.974
10.723,0.973
10.753,0.971
10.783,0.971
10.813,0.967
10.843,0.967
10.873,0.975
10.903,0.969
10.933,0.974
10.963,0.974
10.993,0.966
11.023,0.968
11.053,0.970
11.083,0.968
11.113,0.972
11.143,0.970
11.173,0.970
11.203,0.970
11.233,0.966
11.263,0.972
11.293,0.976
11.323,0.971
11.353,0.972
11.383,0.973
11.413,0.969
11.443,0.971
11.473,0.971
11.503,0.972
11.533,0.975
11.563,0.973
11.593,0.966
11.623,0.972
11.653,0.975
11.683,0.971
11.713,0.971
11.743,0.971
11.773,0.973
11.803,0.975
11.833,0.971
11.863,0.972
11.893,0.966
11.923,0.970
11.953,0.972
11.983,0.969
12.013,0.968
12.043,0.971
12.073,0.968
12.103,0.974
12.133,0.967
12.163,0.971
12.193,0.976
12.223,0.967
12.253,0.969
12.283,0.972
12.313,0.976
12.343,0.971
12.373,0.970
12.403,0.969
12.433,0.974
12.463,0.972
12.493,0.967
12.523,0.970
12.553,0.969
12.583,0.969
12.613,0.972
12.643,0.978
12.673,0.968
12.703,0.971
12.733,0.970
12.763,0.968
12.793,0.969
12.823,0.973
12.853,0.969
12.883,0.975
12.913,0.975
12.943,0.971
12.973,0.971
13.003,0.974
13.033,0.970
13.063,0.974
13.093,0.972
13.123,0.974
13.153,0.969
13.183,0.977
13.213,0.973
13.243,0.974
13.273,0.975
13.303,0.969
13.333,0.968
13.363,0.972
13.393,0.973
13.423,0.973
13.453,0.977
13.483,0.972
13.513,0.971
13.543,0.977
13.573,0.968
13.603,0.972
13.633,0.977
13.663,0.969
13.693,0.968
13.723,0.974
13.753,0.974
13.783,0.974
13.813,0.971
13.843,0.974
13.873,0.974
13.903,0.974
13.933,0.973
13.963,0.972
13.993,0.970
14.023,0.971
14.053,0.967
14.083,0.973
14.113,0.971
14.143,0.972
14.173,0.971
14.203,0.973
14.233,0.973
14.263,0.972
14.293,0.966
14.323,0.978
14.353,0.969
14.383,0.966
14.413,0.972
14.443,0.973
14.473,0.973
14.503,0.972
14.533,0.970
14.563,0.974
14.593,0.970
14.623,0.973
14.653,0.970
14.683,0.969
14.713,0.969
14.743,0.973
14.773,0.969
14.803,0.968
14.833,0.972
14.863,0.971
14.893,0.972
14.923,0.972
14.953,0.969
14.983,0.977
15.013,0.974
15.043,0.969
15.073,0.970
15.103,0.970
15.133,0.970
15.163,0.967
15.193,0.971
15.223,0.970
15.253,0.973
15.283,0.973
15.313,0.972
15.343,0.966
15.373,0.970
15.403,0.974
15.433,0.968
15.463,0.968
15.493,0.970
15.523,0.971
15.553,0.966
15.583,0.974
15.613,0.970
15.643,0.974
15.673,0.972
15.703,0.968
15.733,0.972
15.763,0.969
15.793,0.972
15.823,0.972
15.853,0.974
15.883,0.972
15.913,0.971
15.943,0.973
15.973,0.974
16.003,0.974
16.033,0.965
16.063,0.974
16.093,0.970
16.123,0.968
16.153,0.972
16.183,0.970
16.213,0.969
16.243,0.970
16.273,0.968
16.303,0.971
16.333,0.974
16.363,0.970
16.393,0.967
16.423,0.969
16.453,0.974
16.483,0.970
16.513,0.968
16.543,0.973
16.573,0.973
16.603,0.971
16.633,0.976
16.663,0.970
16.693,0.967
16.723,0.971
16.753,0.977
16.783,0.971
16.813,0.971
16.843,0.972
16.873,0.975
16.903,0.968
16.933,0.972
16.963,0.971
16.993,0.980
17.023,0.972
17.053,0.967
17.083,0.974
17.113,0.973
17.143,0.971
17.173,0.970
17.203,0.972
17.233,0.973
17.263,0.969
17.293,0.971
17.323,0.970
17.353,0.966
17.383,0.967
17.413,0.978
17.443,0.971
17.473,0.969
17.503,0.970
17.533,0.971
17.563,0.968
17.593,0.973
17.623,0.967
17.653,0.980
17.683,0.971
17.713,0.967
17.743,0.970
17.773,0.976
17.803,0.971
17.833,0.971
17.863,0.971
17.893,0.975
17.923,0.969
17.953,0.971
17.983,0.972
18.013,0.971
18.043,0.977
18.073,0.969
18.103,0.970
18.133,0.972
18.163,0.971
18.193,0.972
18.223,0.974
18.253,0.966
18.283,0.975
18.313,0.969
18.343,0.968
18.373,0.973
18.403,0.975
18.433,0.971
18.463,0.969
18.493,0.970
18.523,0.970
18.553,0.973
18.583,0.972
18.613,0.971
18.643,0.970
18.673,0.974
18.703,0.971
18.733,0.971
18.763,0.974
18.793,0.973
18.823,0.977
18.853,0.971
18.883,0.967
18.913,0.976
18.943,0.972
18.973,0.971
19.003,0.971
19.033,0.973
19.063,0.969
19.093,0.969
19.123,0.973
19.153,0.970
19.183,0.973
19.213,0.970
19.243,0.966
19.273,0.974
19.303,0.971
19.333,0.969
19.363,0.975
19.393,0.974
19.423,0.970
19.453,0.980
19.483,0.967
19.513,0.974
19.543,0.977
19.573,0.970
19.603,0.970
19.633,0.970
19.663,0.972
19.693,0.972
19.723,0.970
19.753,0.974
19.783,0.972
19.813,0.972
19.843,0.972
19.873,0.972
19.903,0.970
19.933,0.980
19.963,0.974
19.993,0.971
20.023,0.975
20.053,0.975
20.083,0.970
20.113,0.974
20.143,0.967
20.173,0.975
20.203,0.977
20.233,0.971
20.263,0.971
20.293,0.972
20.323,0.974
20.353,0.973
20.383,0.970
20.413,0.970
20.443,0.972
20.473,0.973
20.503,0.974
20.533,0.971
20.563,0.965
20.593,0.975
20.623,0.974
20.653,0.967
20.683,0.970
20.713,0.974
20.743,0.972
20.773,0.976
20.803,0.968
20.833,0.976
20.863,0.977
20.893,0.968
20.923,0.972
20.953,0.972
20.983,0.972
21.013,0.974
21.043,0.973
21.073,0.974
21.103,0.977
21.133,0.973
21.163,0.972
21.193,0.973
21.223,0.972
21.253,0.972
21.283,0.978
21.313,0.972
21.343,0.968
21.373,0.971
21.403,0.972
21.433,0.973
21.463,0.976
21.493,0.970
21.523,0.979
21.553,0.974
21.583,0.969
21.613,0.971
21.643,0.972
21.673,0.972
21.703,0.974
21.733,0.972
21.763,0.974
21.793,0.974
21.823,0.973
21.853,0.977
21.883,0.971
21.913,0.970
21.943,0.968
21.973,0.973
22.003,0.975
22.033,0.976
22.063,0.975
22.093,0.972
22.123,0.973
22.153,0.977
22.183,0.970
22.213,0.978
22.243,0.974
22.273,0.965
22.303,0.973
22.333,0.974
22.363,0.971
22.393,0.975
22.423,0.973
22.453,0.969
22.483,0.975
22.513,0.974
22.543,0.973
22.573,0.972
22.603,0.976
22.633,0.974
22.663,0.969
22.693,0.973
22.723,0.974
22.753,0.977
22.783,0.970
22.813,0.973
22.843,0.977
22.873,0.969
22.903,0.974
22.933,0.970
22.963,0.974
22.993,0.972
23.023,0.970
23.053,0.969
23.083,0.974
23.113,0.973
23.143,0.972
23.173,0.974
23.203,0.980
23.233,0.968
23.263,0.969
23.293,0.980
23.323,0.973
23.353,0.976
23.383,0.975
23.413,0.973
23.443,0.980
23.473,0.971
23.503,0.969
23.533,0.975
23.563,0.972
23.593,0.975
23.623,0.971
23.653,0.974
23.683,0.974
23.713,0.974
23.743,0.974
23.773,0.969
23.803,0.977
23.833,0.975
23.863,0.970
23.893,0.974
23.923,0.976
23.953,0.974
23.983,0.976
24.013,0.969
24.043,0.974
24.073,0.978
24.103,0.968
24.133,0.971
24.163,0.973
24.193,0.976
24.223,0.970
24.253,0.970
24.283,0.974
24.313,0.968
24.343,0.971
24.373,0.973
24.403,0.972
24.433,0.973
24.463,0.976
24.493,0.975
24.523,0.974
24.553,0.976
24.583,0.973
24.613,0.973
24.643,0.974
24.673,0.973
24.703,0.978
24.733,0.976
24.763,0.974
24.793,0.973
24.823,0.975
24.853,0.975
24.883,0.972
24.913,0.973
24.943,0.973
24.973,0.973
25.003,0.975
25.033,0.974
25.063,0.972
25.093,0.971
25.123,0.979
25.153,0.972
25.183,0.971
25.213,0.974
25.243,0.971
25.273,0.970
25.303,0.975
25.333,0.970
25.363,0.975
25.393,0.977
25.423,0.971
25.453,0.973
25.483,0.977
25.513,0.975
25.543,0.974
25.573,0.973
25.603,0.972
25.633,0.970
25.663,0.975
25.693,0.976
25.723,0.976
25.753,0.973
25.783,0.969
25.813,0.974
25.843,0.971
25.873,0.972
25.903,0.971
25.933,0.973
25.963,0.971
25.993,0.977
26.023,0.970
26.053,0.975
26.083,0.977
26.113,0.971
26.143,0.969
26.173,0.971
26.203,0.978
26.233,0.977
26.263,0.972
26.293,0.974
26.323,0.973
26.353,0.973
26.383,0.975
26.413,0.977
26.443,0.976
26.473,0.973
26.503,0.969
26.533,0.977
26.563,0.976
26.593,0.973
26.623,0.973
26.653,0.971
26.683,0.971
26.713,0.978
26.743,0.967
26.773,0.973
26.803,0.980
26.833,0.964
26.863,0.972
26.893,0.973
26.923,0.972
26.953,0.971
26.983,0.973
27.013,0.972
27.043,0.972
27.073,0.977
27.103,0.975
27.133,0.972
27.163,0.975
27.193,0.976
27.223,0.972
27.253,0.975
27.283,0.972
27.313,0.972
27.343,0.976
27.373,0.975
27.403,0.975
27.433,0.971
27.463,0.972
27.493,0.977
27.523,0.972
27.553,0.973
27.583,0.971
27.613,0.972
27.643,0.975
27.673,0.971
27.703,0.972
27.733,0.973
27.763,0.974
27.793,0.974
27.823,0.972
27.853,0.969
27.883,0.973
27.913,0.973
27.943,0.972
27.973,0.974
28.003,0.975
28.033,0.971
28.063,0.971
28.093,0.975
28.123,0.971
28.153,0.976
28.183,0.974
28.213,0.967
28.243,0.974
28.273,0.976
28.303,0.971
28.333,0.970
28.363,0.973
28.393,0.974
28.423,0.972
28.453,0.973
28.483,0.972
28.513,0.968
28.543,0.976
28.573,0.973
28.603,0.970
28.633,0.974
28.663,0.972
28.693,0.971
28.723,0.975
28.753,0.969
28.783,0.973
28.813,0.975
28.843,0.974
28.873,0.969
28.903,0.970
28.933,0.973
28.963,0.974
28.993,0.974
29.023,0.974
29.053,0.974
29.083,0.973
29.113,0.970
29.143,0.975
29.173,0.976
29.203,0.972
29.233,0.972
29.263,0.971
29.293,0.973
29.323,0.972
29.353,0.974
29.383,0.969
29.413,0.975
29.443,0.971
29.473,0.970
29.503,0.972
29.533,0.974
29.563,0.974
29.593,0.974
29.623,0.972
29.653,0.972
29.683,0.971
29.713,0.970
29.743,0.966
29.773,0.976
29.803,0.972
29.833,0.972
29.863,0.974
29.893,0.972
29.923,0.972
29.953,0.976
29.983,0.971
30.013,0.975
30.043,0.974
30.073,0.967
30.103,0.970
30.133,0.975
30.163,0.975
30.193,0.974
30.223,0.973
30.253,0.972
30.283,0.971
30.313,0.972
30.343,0.973
30.373,0.977
30.403,0.969
30.433,0.968
30.463,0.973
30.493,0.970
30.523,0.978
30.553,0.968
30.583,0.973
30.613,0.979
30.643,0.968
30.673,0.971
30.703,0.975
30.733,0.975
30.763,0.971
30.793,0.977
30.823,0.972
30.853,0.975
30.883,0.973
30.913,0.970
30.943,0.976
30.973,0.975
31.003,0.973
31.033,0.974
31.063,0.972
31.093,0.970
31.123,0.974
31.153,0.968
31.183,0.978
31.213,0.972
31.243,0.967
31.273,0.974
31.303,0.975
31.333,0.975
31.363,0.974
31.393,0.970
31.423,0.972
31.453,0.970
31.483,0.970
31.513,0.972
31.543,0.974
31.573,0.970
31.603,0.974
31.633,0.975
31.663,0.974
31.693,0.974
31.723,0.970
31.753,0.973
31.783,0.978
31.813,0.968
31.843,0.972
31.873,0.971
31.903,0.971
31.933,0.973
31.963,0.971
31.993,0.972
32.023,0.977
32.053,0.970
32.083,0.972
32.113,0.973
32.143,0.977
32.173,0.971
32.203,0.970
32.233,0.975
32.263,0.972
32.293,0.975
32.323,0.970
32.353,0.968
32.383,0.979
32.413,0.974
32.443,0.972
32.473,0.973
32.503,0.975
32.533,0.970
32.563,0.971
32.593,0.974
32.623,0.973
32.653,0.970
32.683,0.975
32.713,0.971
32.743,0.973
32.773,0.978
32.803,0.968
32.833,0.967
32.863,0.976
32.893,0.970
32.923,0.968
32.953,0.976
32.983,0.970
33.013,0.978
33.043,0.974
33.073,0.970
33.103,0.969
33.133,0.969
33.163,0.976
33.193,0.969
33.223,0.969
33.253,0.974
33.283,0.971
33.313,0.972
33.343,0.978
33.373,0.970
33.403,0.972
33.433,0.976
33.463,0.971
33.493,0.972
33.523,0.973
33.553,0.971
33.583,0.976
33.613,0.965
33.643,0.971
33.673,0.978
33.703,0.969
33.733,0.972
33.763,0.975
33.793,0.973
33.823,0.974
33.853,0.970
33.883,0.970
33.913,0.971
33.943,0.973
33.973,0.971
34.003,0.971
34.033,0.972
34.063,0.975
34.093,0.968
34.123,0.975
34.153,0.973
34.183,0.967
34.213,0.975
34.243,0.969
34.273,0.979
34.303,0.974
34.333,0.969
34.363,0.974
34.393,0.971
34.423,0.969
34.453,0.972
34.483,0.975
34.513,0.974
34.543,0.977
34.573,0.978
34.603,0.969
34.633,0.974
34.663,0.975
34.693,0.971
34.723,0.971
34.753,0.975
34.783,0.972
34.813,0.976
34.843,0.969
34.873,0.977
34.903,0.974
34.933,0.966
34.963,0.978
34.993,0.972
35.023,0.972
35.053,0.972
35.083,0.970
35.113,0.968
35.143,0.974
35.173,0.974
35.203,0.974
35.233,0.978
35.263,0.975
35.293,0.971
35.323,0.971
35.353,0.974
35.383,0.967
35.413,0.977
35.443,0.968
35.473,0.974
35.503,0.976
35.533,0.967
35.563,0.972
35.593,0.976
35.623,0.976
35.653,0.977
35.683,0.972
35.713,0.975
35.743,0.972
35.773,0.974
35.803,0.975
35.833,0.972
35.863,0.976
35.893,0.972
35.923,0.967
35.953,0.974
35.983,0.968
36.013,0.972
36.043,0.978
36.073,0.967
36.103,0.975
36.133,0.974
36.163,0.968
36.193,0.972
36.223,0.977
36.253,0.974
36.283,0.962
36.313,0.962
36.343,0.968
36.373,0.972
36.403,0.972
36.433,0.975
36.463,0.977
36.493,0.978
36.523,0.990
36.553,0.986
36.583,0.979
36.613,0.974
36.643,1.000
36.673,1.009
36.703,1.025
36.733,0.979
36.763,0.979
36.793,0.971
36.823,0.950
36.853,0.931
36.883,0.917
36.913,0.922
36.943,0.927
36.973,0.955
37.003,0.961
37.033,0.966
37.063,0.979
37.093,0.985
37.123,0.977
37.153,0.981
37.183,0.989
37.213,0.979
37.243,0.965
37.273,0.953
37.303,0.958
37.333,0.956
37.363,0.958
37.393,0.974
37.423,0.980
37.453,0.972
37.483,0.974
37.513,0.969
37.543,0.961
37.573,0.961
37.603,0.973
37.633,0.984
37.663,0.987
37.693,0.984
37.723,0.983
37.753,0.963
37.783,0.960
37.813,0.947
37.843,0.964
37.873,0.975
37.903,0.981
37.933,0.975
37.963,0.957
37.993,0.950
38.023,0.970
38.053,0.977
38.083,0.947
38.113,0.967
38.143,1.007
38.173,0.967
38.203,0.944
38.233,0.998
38.263,1.004
38.293,1.006
38.323,1.011
38.353,1.014
38.383,0.984
38.413,0.914
38.443,0.896
38.473,0.958
38.503,1.010
38.533,0.986
38.563,0.962
38.593,0.955
38.623,0.981
38.653,0.977
38.683,0.969
38.713,0.964
38.743,0.968
38.773,0.960
38.803,0.966
38.833,0.964
38.863,0.977
38.893,0.984
38.923,0.977
38.953,0.982
38.983,0.979
39.013,0.990
39.043,0.976
39.073,0.963
39.103,0.940
39.133,0.948
39.163,0.967
39.193,0.983
39.223,0.976
39.253,0.977
39.283,0.973
39.313,0.958
39.343,0.948
39.373,0.963
39.403,0.983
39.433,0.996
39.463,0.990
39.493,0.969
39.523,0.961
39.553,0.921
39.583,0.916
39.613,0.945
39.643,0.990
39.673,0.992
39.703,0.974
39.733,0.990
39.763,0.985
39.793,0.974
39.823,0.990
39.853,1.005
39.883,1.016
39.913,1.010
39.943,1.016
39.973,1.007
40.003,0.976
40.033,0.965
40.063,0.968
40.093,0.965
40.123,0.958
40.153,0.947
40.183,0.930
40.213,0.932
40.243,0.962
40.273,0.977
40.303,0.962
40.333,0.961
40.363,0.956
40.393,0.973
40.423,0.952
40.453,0.922
40.483,0.968
40.513,0.970
40.543,0.924
40.573,0.947
40.603,1.002
40.633,1.023
40.663,1.024
40.693,1.003
40.723,0.990
40.753,0.972
40.783,0.969
40.813,0.969
40.843,0.966
40.873,0.967
40.903,0.983
40.933,0.979
40.963,0.971
40.993,0.960
41.023,0.963
41.053,0.955
41.083,0.959
41.113,0.964
41.143,0.964
41.173,0.972
41.203,0.975
41.233,0.967
