df_hash,22ZHK4.XSPGQY
182.403,-344
182.428,-226
182.453,-220
182.478,-259
182.503,-238
182.528,-103
182.553,87
182.578,228
182.603,273
182.628,268
182.653,278
182.678,314
182.703,332
182.728,305
182.753,274
182.778,320
182.803,501
182.828,804
182.853,1154
182.878,1454
182.903,1636
182.928,1697
182.953,1696
182.978,1703
183.003,1741
183.028,1772
183.053,1758
183.078,1723
183.103,1719
183.128,1733
183.153,1645
183.178,1337
183.203,843
183.228,370
183.253,120
183.278,86
183.303,49
183.328,-192
183.353,-607
183.378,-951
183.403,-1006
183.428,-795
183.453,-544
183.478,-472
183.503,-615
183.528,-859
183.553,-1079
183.578,-1215
183.603,-1243
183.628,-1117
183.653,-802
183.678,-351
183.703,86
183.728,373
183.753,491
183.778,540
183.803,625
183.828,730
183.853,729
183.878,494
183.903,21
183.928,-543
183.953,-990
183.978,-1174
184.003,-1088
184.028,-832
184.053,-525
184.078,-215
184.103,130
184.128,547
184.153,1003
184.178,1394
184.203,1623
184.228,1676
184.253,1629
184.278,1563
184.303,1503
184.328,1409
184.353,1246
184.378,1025
184.403,784
184.428,539
184.453,282
184.478,20
184.503,-192
184.528,-275
184.553,-193
184.578,2
184.603,209
184.628,348
184.653,406
184.678,425
184.703,448
184.728,486
184.753,527
184.778,556
184.803,569
184.828,562
184.853,520
184.878,435
184.903,316
184.928,193
184.953,96
184.978,29
185.003,-32
185.028,-118
185.053,-230
185.078,-328
185.103,-354
185.128,-272
185.153,-97
185.178,119
185.203,321
185.228,482
185.253,606
185.278,698
185.303,756
185.328,774
185.353,765
185.378,760
185.403,779
185.428,805
185.453,793
185.478,719
185.503,613
185.528,539
185.553,527
185.578,531
185.603,473
185.628,321
185.653,144
185.678,65
185.703,156
185.728,374
185.753,598
185.778,720
185.803,712
185.828,613
185.853,474
185.878,327
185.903,191
185.928,95
185.953,61
185.978,77
186.003,94
186.028,61
186.053,-26
186.078,-129
186.103,-207
186.128,-265
186.153,-344
186.178,-458
186.203,-561
186.228,-567
186.253,-422
186.278,-160
186.303,123
186.328,337
186.353,449
186.378,486
186.403,477
186.428,427
186.453,333
186.478,215
186.503,127
186.528,106
186.553,128
186.578,118
186.603,29
186.628,-107
186.653,-202
186.678,-196
186.703,-127
186.728,-93
186.753,-140
186.778,-197
186.803,-122
186.828,173
186.853,631
186.878,1090
186.903,1402
186.928,1531
186.953,1548
186.978,1538
187.003,1530
187.028,1492
187.053,1382
187.078,1205
187.103,1005
187.128,827
187.153,679
187.178,528
187.203,340
187.228,112
187.253,-122
187.278,-332
187.303,-521
187.328,-724
187.353,-958
187.378,-1180
187.403,-1308
187.428,-1284
187.453,-1132
187.478,-943
187.503,-802
187.528,-732
187.553,-708
187.578,-702
187.603,-714
187.628,-746
187.653,-771
187.678,-747
187.703,-663
187.728,-557
187.753,-475
187.778,-409
187.803,-289
187.828,-48
187.853,310
187.878,713
187.903,1060
187.928,1285
187.953,1363
187.978,1317
188.003,1234
188.028,1265
188.053,1564
188.078,2170
188.103,2947
188.128,3662
188.153,4157
188.178,4448
188.203,4655
188.228,4832
188.253,4878
188.278,4625
188.303,4002
188.328,3104
188.353,2116
188.378,1192
188.403,419
188.428,-146
188.453,-477
188.478,-643
188.503,-844
188.528,-1302
188.553,-2047
188.578,-2823
188.603,-3242
188.628,-3074
188.653,-2427
188.678,-1644
188.703,-1041
188.728,-726
188.753,-640
188.778,-693
188.803,-839
188.828,-1026
188.853,-1153
188.878,-1123
188.903,-946
188.928,-753
188.953,-685
188.978,-763
189.003,-887
189.028,-950
189.053,-954
189.078,-990
189.103,-1132
189.128,-1363
189.153,-1603
189.178,-1788
189.203,-1892
189.228,-1888
189.253,-1724
189.278,-1366
189.303,-867
189.328,-367
189.353,-8
189.378,168
189.403,234
189.428,299
189.453,427
189.478,617
189.503,838
189.528,1060
189.553,1258
189.578,1399
189.603,1455
189.628,1428
189.653,1358
189.678,1285
189.703,1221
189.728,1163
189.753,1116
189.778,1110
189.803,1166
189.828,1270
189.853,1383
189.878,1491
189.903,1608
189.928,1731
189.953,1796
189.978,1708
190.003,1436
190.028,1064
190.053,737
190.078,526
190.103,373
190.128,177
190.153,-69
190.178,-245
190.203,-214
190.228,44
190.253,418
190.278,778
190.303,1090
190.328,1399
190.353,1730
190.378,2037
190.403,2256
190.428,2381
190.453,2469
190.478,2567
190.503,2662
190.528,2726
190.553,2772
190.578,2836
190.603,2890
190.628,2815
190.653,2479
190.678,1867
190.703,1087
190.728,251
190.753,-624
190.778,-1567
190.803,-2498
190.828,-3195
190.853,-3440
190.878,-3222
190.903,-2761
190.928,-2314
190.953,-1968
190.978,-1640
191.003,-1257
191.028,-900
191.053,-728
191.078,-791
191.103,-954
191.128,-1027
191.153,-954
191.178,-853
191.203,-873
191.228,-1055
191.253,-1315
191.278,-1551
191.303,-1713
191.328,-1776
191.353,-1685
191.378,-1381
191.403,-875
191.428,-284
191.453,239
191.478,619
191.503,872
191.528,1045
191.553,1144
191.578,1144
191.603,1050
191.628,923
191.653,839
191.678,827
191.703,852
191.728,843
191.753,746
191.778,557
191.803,327
191.828,153
191.853,135
191.878,314
191.903,635
191.928,982
191.953,1255
191.978,1421
192.003,1501
192.028,1513
192.053,1452
192.078,1334
192.103,1221
192.128,1195
192.153,1274
192.178,1380
192.203,1392
192.228,1251
192.253,995
192.278,722
192.303,519
192.328,436
192.353,498
192.378,721
192.403,1087
192.428,1524
192.453,1913
192.478,2129
192.503,2082
192.528,1738
192.553,1133
192.578,389
192.603,-320
192.628,-855
192.653,-1195
192.678,-1428
192.703,-1647
192.728,-1833
192.753,-1870
192.778,-1673
192.803,-1306
192.828,-950
192.853,-749
192.878,-688
192.903,-635
192.928,-473
192.953,-192
192.978,134
193.003,438
193.028,682
193.053,812
193.078,753
193.103,478
193.128,96
193.153,-172
193.178,-157
193.203,112
193.228,436
193.253,608
193.278,586
193.303,471
193.328,370
193.353,287
193.378,165
193.403,8
193.428,-81
193.453,-2
193.478,238
193.503,525
193.528,747
193.553,884
193.578,980
193.603,1040
193.628,1004
193.653,826
193.678,565
193.703,367
193.728,349
193.753,506
193.778,722
193.803,875
193.828,904
193.853,811
193.878,624
193.903,385
193.928,162
193.953,34
193.978,50
194.003,198
194.028,421
194.053,656
194.078,845
194.103,937
194.128,906
194.153,785
194.178,663
194.203,603
194.228,556
194.253,385
194.278,13
194.303,-443
194.328,-727
194.353,-659
194.378,-314
194.403,31
194.428,135
194.453,-21
194.478,-273
194.503,-467
194.528,-590
194.553,-712
194.578,-840
194.603,-873
194.628,-715
194.653,-394
194.678,-53
194.703,175
194.728,280
194.753,347
194.778,451
194.803,601
194.828,757
194.853,887
194.878,974
194.903,993
194.928,912
194.953,727
194.978,497
195.003,305
195.028,198
195.053,166
195.078,181
195.103,253
195.128,416
195.153,671
195.178,948
195.203,1154
195.228,1241
195.253,1232
195.278,1171
195.303,1074
195.328,941
195.353,798
195.378,706
195.403,705
195.428,758
195.453,781
195.478,732
195.503,651
195.528,598
195.553,570
195.578,487
195.603,294
195.628,47
195.653,-117
195.678,-107
195.703,46
195.728,238
195.753,397
195.778,527
195.803,639
195.828,679
195.853,564
195.878,288
195.903,-28
195.928,-234
195.953,-277
195.978,-247
196.003,-280
196.028,-421
196.053,-603
196.078,-731
196.103,-781
196.128,-807
196.153,-875
196.178,-993
196.203,-1110
196.228,-1151
196.253,-1062
196.278,-840
196.303,-531
196.328,-211
196.353,43
196.378,194
196.403,250
196.428,244
196.453,225
196.478,243
196.503,352
196.528,573
196.553,862
196.578,1120
196.603,1268
196.628,1308
196.653,1310
196.678,1321
196.703,1312
196.728,1214
196.753,1033
196.778,873
196.803,843
196.828,941
196.853,1038
196.878,999
196.903,808
196.928,566
196.953,376
196.978,252
197.003,138
197.028,1
197.053,-121
197.078,-171
197.103,-137
197.128,-63
197.153,-9
197.178,-4
197.203,-50
197.228,-130
197.253,-214
197.278,-247
197.303,-169
197.328,33
197.353,313
197.378,591
197.403,814
197.428,975
197.453,1086
197.478,1150
197.503,1159
197.528,1124
197.553,1073
197.578,1021
197.603,956
197.628,858
197.653,724
197.678,560
197.703,355
197.728,81
197.753,-253
197.778,-562
197.803,-717
197.828,-652
197.853,-430
197.878,-188
197.903,-30
197.928,38
197.953,70
197.978,88
198.003,73
198.028,15
198.053,-45
198.078,-54
198.103,-9
198.128,29
198.153,14
198.178,-39
198.203,-77
198.228,-84
198.253,-113
198.278,-217
198.303,-360
198.328,-424
198.353,-311
198.378,-34
198.403,293
198.428,557
198.453,726
198.478,835
198.503,925
198.528,997
198.553,1035
198.578,1035
198.603,1017
198.628,993
198.653,948
198.678,858
198.703,719
198.728,562
198.753,436
198.778,365
198.803,329
198.828,267
198.853,126
198.878,-88
198.903,-296
198.928,-385
198.953,-296
198.978,-67
199.003,196
199.028,406
199.053,543
199.078,637
199.103,710
199.128,745
199.153,729
199.178,681
199.203,645
199.228,640
199.253,636
199.278,591
199.303,503
199.328,408
199.353,339
199.378,290
199.403,232
199.428,151
199.453,54
199.478,-58
199.503,-202
199.528,-380
199.553,-557
199.578,-686
199.603,-768
199.628,-862
199.653,-1012
199.678,-1167
199.703,-1193
199.728,-991
199.753,-599
199.778,-168
199.803,160
199.828,364
199.853,514
199.878,670
199.903,822
199.928,922
199.953,959
199.978,970
200.003,993
200.028,1027
200.053,1046
200.078,1044
200.103,1044
200.128,1067
200.153,1092
200.178,1080
200.203,1006
200.228,881
200.253,732
200.278,572
200.303,411
200.328,273
200.353,188
200.378,157
200.403,138
200.428,79
200.453,-15
200.478,-70
200.503,6
200.528,236
200.553,538
200.578,780
200.603,867
200.628,803
200.653,667
200.678,553
200.703,508
200.728,525
200.753,567
200.778,599
200.803,598
200.828,551
200.853,448
200.878,291
200.903,111
200.928,-44
200.953,-145
200.978,-201
201.003,-253
201.028,-333
201.053,-430
201.078,-500
201.103,-514
201.128,-494
201.153,-490
201.178,-525
201.203,-563
201.228,-541
201.253,-426
201.278,-245
201.303,-63
201.328,68
201.353,139
201.378,168
201.403,174
201.428,163
201.453,141
201.478,121
201.503,125
201.528,169
201.553,250
201.578,352
201.603,447
201.628,511
201.653,528
201.678,497
201.703,431
201.728,360
201.753,311
201.778,297
201.803,306
201.828,307
201.853,276
201.878,221
201.903,193
201.928,249
201.953,411
201.978,644
202.003,875
202.028,1040
202.053,1118
202.078,1127
202.103,1101
202.128,1069
202.153,1047
202.178,1037
202.203,1029
202.228,1002
202.253,941
202.278,851
202.303,753
202.328,664
202.353,582
202.378,496
202.403,406
202.428,322
202.453,256
202.478,207
202.503,181
202.528,192
202.553,258
202.578,359
202.603,437
202.628,431
202.653,331
202.678,184
202.703,51
202.728,-50
202.753,-142
202.778,-244
202.803,-340
202.828,-400
202.853,-425
202.878,-446
202.903,-481
202.928,-515
202.953,-514
202.978,-477
203.003,-441
203.028,-436
203.053,-456
203.078,-470
203.103,-470
203.128,-476
203.153,-487
203.178,-447
203.203,-276
203.228,39
203.253,409
203.278,703
203.303,857
203.328,916
203.353,965
203.378,1034
203.403,1077
203.428,1040
203.453,940
203.478,849
203.503,822
203.528,839
203.553,829
203.578,754
203.603,635
203.628,528
203.653,447
203.678,354
203.703,204
203.728,12
203.753,-139
203.778,-157
203.803,-15
203.828,223
203.853,452
203.878,593
203.903,637
203.928,629
203.953,617
203.978,615
204.003,610
204.028,585
204.053,544
204.078,508
204.103,487
204.128,467
204.153,418
204.178,322
204.203,196
204.228,79
204.253,-4
204.278,-75
204.303,-184
204.328,-356
204.353,-546
204.378,-650
204.403,-581
204.428,-345
204.453,-42
204.478,208
204.503,360
204.528,451
204.553,536
204.578,628
204.603,690
204.628,695
204.653,670
204.678,667
204.703,703
204.728,740
204.753,727
204.778,661
204.803,581
204.828,519
204.853,459
204.878,360
204.903,215
204.928,64
204.953,-57
204.978,-167
205.003,-315
205.028,-510
205.053,-670
205.078,-682
205.103,-500
205.128,-194
205.153,101
205.178,303
205.203,424
205.228,523
205.253,624
205.278,695
205.303,700
205.328,654
205.353,610
205.378,604
205.403,617
205.428,602
205.453,542
205.478,471
205.503,426
205.528,407
205.553,376
205.578,305
205.603,202
205.628,97
205.653,0
205.678,-108
205.703,-234
205.728,-330
205.753,-325
205.778,-183
205.803,48
205.828,276
205.853,434
205.878,526
205.903,601
205.928,680
205.953,739
205.978,741
206.003,691
206.028,638
206.053,626
206.078,650
206.103,663
206.128,631
206.153,565
206.178,504
206.203,464
206.228,421
206.253,341
206.278,224
206.303,106
206.328,20
206.353,-49
206.378,-146
206.403,-282
206.428,-407
206.453,-435
206.478,-321
206.503,-106
206.528,112
206.553,261
206.578,338
206.603,389
206.628,452
206.653,514
206.678,542
206.703,523
206.728,488
206.753,473
206.778,489
206.803,514
206.828,521
206.853,505
206.878,477
206.903,438
206.928,379
206.953,292
206.978,190
207.003,101
207.028,41
207.053,-1
207.078,-56
207.103,-140
207.128,-237
207.153,-306
207.178,-298
207.203,-194
207.228,-20
207.253,162
207.278,296
207.303,367
207.328,409
207.353,465
207.378,538
207.403,593
207.428,608
207.453,601
207.478,615
207.503,647
207.528,631
207.553,501
207.578,269
207.603,41
207.628,-78
207.653,-73
207.678,-9
207.703,52
207.728,115
207.753,198
207.778,253
207.803,175
207.828,-79
207.853,-389
207.878,-522
207.903,-325
207.928,135
207.953,625
207.978,935
208.003,1030
208.028,1023
208.053,1030
208.078,1069
208.103,1085
208.128,1041
208.153,959
208.178,883
208.203,828
208.228,776
208.253,716
208.278,658
208.303,612
208.328,565
208.353,484
208.378,355
208.403,200
208.428,58
208.453,-49
208.478,-135
208.503,-233
208.528,-360
208.553,-503
208.578,-612
208.603,-628
208.628,-528
208.653,-345
208.678,-152
208.703,-7
208.728,82
208.753,151
208.778,224
208.803,283
208.828,298
208.853,275
208.878,261
208.903,299
208.928,377
208.953,439
208.978,448
209.003,421
209.028,396
209.053,381
209.078,347
209.103,276
209.128,197
209.153,154
209.178,142
209.203,107
209.228,19
209.253,-70
209.278,-59
209.303,96
209.328,330
209.353,521
209.378,618
209.403,676
209.428,765
209.453,867
209.478,876
209.503,709
209.528,413
209.553,141
209.578,22
209.603,68
209.628,184
209.653,263
209.678,262
209.703,198
209.728,107
209.753,20
209.778,-30
209.803,-14
209.828,71
209.853,185
209.878,263
209.903,271
209.928,235
209.953,212
209.978,240
210.003,311
210.028,391
210.053,453
210.078,498
210.103,542
210.128,594
210.153,658
210.178,730
210.203,798
210.228,845
210.253,843
210.278,774
210.303,651
210.328,510
210.353,388
210.378,293
210.403,201
210.428,86
210.453,-51
210.478,-183
210.503,-277
210.528,-332
210.553,-377
210.578,-434
210.603,-482
210.628,-465
210.653,-336
210.678,-105
210.703,158
210.728,373
210.753,508
210.778,587
210.803,653
210.828,722
210.853,770
210.878,773
210.903,737
210.928,701
210.953,697
210.978,719
211.003,728
211.028,696
211.053,628
211.078,554
211.103,495
211.128,439
211.153,362
211.178,258
211.203,150
211.228,63
211.253,-11
211.278,-108
211.303,-249
211.328,-398
211.353,-475
211.378,-410
211.403,-209
211.428,50
211.453,277
211.478,427
211.503,515
211.528,582
211.553,643
211.578,680
211.603,672
211.628,624
211.653,569
211.678,538
211.703,533
211.728,526
211.753,489
211.778,416
211.803,325
211.828,235
211.853,146
211.878,43
211.903,-82
211.928,-213
211.953,-317
211.978,-382
212.003,-436
212.028,-520
212.053,-638
212.078,-727
212.103,-696
212.128,-503
212.153,-196
212.178,117
212.203,350
212.228,486
212.253,566
212.278,625
212.303,658
212.328,637
212.353,571
212.378,534
212.403,625
212.428,898
212.453,1305
212.478,1704
212.503,1932
212.528,1882
212.553,1554
212.578,1045
212.603,498
212.628,49
212.653,-221
212.678,-305
212.703,-269
212.728,-224
212.753,-259
212.778,-385
212.803,-514
212.828,-520
212.853,-336
212.878,-9
212.903,339
212.928,598
212.953,739
212.978,798
213.003,818
213.028,812
213.053,772
213.078,703
213.103,627
213.128,561
213.153,500
213.178,430
213.203,347
213.228,261
213.253,179
213.278,98
213.303,21
213.328,-34
213.353,-59
213.378,-67
213.403,-91
213.428,-138
213.453,-167
213.478,-113
213.503,52
213.528,279
213.553,478
213.578,587
213.603,616
213.628,611
213.653,604
213.678,582
213.703,521
213.728,424
213.753,330
213.778,277
213.803,262
213.828,246
213.853,195
213.878,113
213.903,32
213.928,-25
213.953,-81
213.978,-173
214.003,-299
214.028,-390
214.053,-363
214.078,-200
214.103,19
214.128,188
214.153,263
214.178,288
214.203,327
214.228,383
214.253,405
214.278,365
214.303,307
214.328,299
214.353,346
214.378,377
214.403,335
214.428,245
214.453,188
214.478,192
214.503,199
214.528,140
214.553,41
214.578,29
214.603,210
214.628,562
214.653,948
214.678,1212
214.703,1260
214.728,1076
214.753,727
214.778,383
214.803,295
214.828,643
214.853,1342
214.878,2000
214.903,2149
214.928,1604
214.953,618
214.978,-304
215.003,-793
215.028,-842
215.053,-717
215.078,-686
215.103,-824
215.128,-1030
215.153,-1163
215.178,-1154
215.203,-1020
215.228,-819
215.253,-600
215.278,-369
215.303,-79
215.328,333
215.353,863
215.378,1387
215.403,1717
215.428,1736
215.453,1493
215.478,1167
215.503,920
215.528,789
215.553,702
215.578,575
215.603,390
215.628,184
215.653,-9
215.678,-194
215.703,-389
215.728,-592
215.753,-764
215.778,-847
215.803,-792
215.828,-596
215.853,-307
215.878,-3
215.903,253
215.928,455
215.953,629
215.978,788
216.003,907
216.028,947
216.053,914
216.078,862
216.103,843
216.128,850
216.153,835
216.178,763
216.203,656
216.228,556
216.253,475
216.278,382
216.303,259
216.328,125
216.353,10
216.378,-90
216.403,-217
216.428,-379
216.453,-507
216.478,-500
216.503,-318
216.528,-28
216.553,247
216.578,433
216.603,542
216.628,627
216.653,714
216.678,790
216.703,836
216.728,853
216.753,864
216.778,878
216.803,887
216.828,878
216.853,849
216.878,803
216.903,738
216.928,654
216.953,551
216.978,435
217.003,312
217.028,183
217.053,61
217.078,-42
217.103,-131
217.128,-237
217.153,-392
217.178,-574
217.203,-697
217.228,-669
217.253,-476
217.278,-202
217.303,35
217.328,175
217.353,246
217.378,306
217.403,380
217.428,436
217.453,442
217.478,406
217.503,373
217.528,375
217.553,405
217.578,429
217.603,423
217.628,392
217.653,355
217.678,322
217.703,289
217.728,254
217.753,226
217.778,217
217.803,222
217.828,202
217.853,110
217.878,-63
217.903,-258
217.928,-366
217.953,-307
217.978,-91
218.003,178
218.028,387
218.053,489
218.078,519
218.103,536
218.128,557
218.153,555
218.178,518
218.203,481
218.228,490
218.253,549
218.278,603
218.303,596
218.328,528
218.353,451
218.378,416
218.403,421
218.428,425
218.453,390
218.478,302
218.503,164
218.528,-8
218.553,-177
218.578,-270
218.603,-221
218.628,-29
218.653,225
218.678,438
218.703,557
218.728,611
218.753,656
218.778,707
218.803,733
218.828,702
218.853,624
218.878,540
218.903,483
218.928,456
218.953,446
218.978,437
219.003,414
219.028,355
219.053,250
219.078,116
219.103,-8
219.128,-107
219.153,-205
219.178,-329
219.203,-458
219.228,-511
219.253,-419
219.278,-193
219.303,69
219.328,265
219.353,368
219.378,418
219.403,463
219.428,503
219.453,508
219.478,473
219.503,429
219.528,413
219.553,430
219.578,451
219.603,451
219.628,427
219.653,390
219.678,344
219.703,289
219.728,230
219.753,171
219.778,103
219.803,7
219.828,-109
219.853,-192
219.878,-172
219.903,-23
219.928,201
219.953,411
219.978,550
220.003,627
220.028,685
220.053,740
220.078,772
220.103,757
220.128,706
220.153,657
220.178,643
220.203,663
220.228,691
220.253,699
220.278,676
220.303,626
220.328,557
220.353,481
220.378,405
220.403,324
220.428,232
220.453,133
220.478,45
220.503,-24
220.528,-96
220.553,-202
220.578,-336
220.603,-428
220.628,-393
220.653,-199
220.678,85
220.703,349
220.728,518
220.753,602
220.778,655
220.803,704
220.828,732
220.853,716
220.878,672
220.903,643
220.928,658
220.953,698
220.978,721
221.003,701
221.028,651
221.053,602
221.078,575
221.103,572
221.128,574
221.153,561
221.178,522
221.203,465
221.228,407
221.253,352
221.278,271
221.303,118
221.328,-120
221.353,-386
221.378,-578
221.403,-619
221.428,-523
221.453,-382
221.478,-292
221.503,-290
221.528,-349
221.553,-425
221.578,-496
221.603,-560
221.628,-619
221.653,-663
221.678,-684
221.703,-676
221.728,-642
221.753,-587
221.778,-532
221.803,-528
221.828,-617
221.853,-791
221.878,-959
221.903,-996
221.928,-822
221.953,-474
221.978,-85
222.003,205
222.028,333
222.053,337
222.078,320
222.103,383
222.128,580
222.153,904
222.178,1292
222.203,1643
222.228,1854
222.253,1867
222.278,1705
222.303,1473
222.328,1302
222.353,1268
222.378,1349
222.403,1449
222.428,1476
222.453,1412
222.478,1321
222.503,1276
222.528,1292
222.553,1317
222.578,1286
222.603,1187
222.628,1064
222.653,971
222.678,918
222.703,882
222.728,845
222.753,828
222.778,867
222.803,966
222.828,1087
222.853,1181
222.878,1228
222.903,1242
222.928,1230
222.953,1173
222.978,1052
223.003,877
223.028,693
223.053,537
223.078,408
223.103,276
223.128,128
223.153,-23
223.178,-157
223.203,-277
223.228,-401
223.253,-538
223.278,-669
223.303,-790
223.328,-925
223.353,-1105
223.378,-1303
223.403,-1425
223.428,-1381
223.453,-1179
223.478,-940
223.503,-794
223.528,-778
223.553,-834
223.578,-905
223.603,-998
223.628,-1149
223.653,-1330
223.678,-1435
223.703,-1384
223.728,-1237
223.753,-1160
223.778,-1276
223.803,-1524
223.828,-1688
223.853,-1574
223.878,-1157
223.903,-587
223.928,-75
223.953,233
223.978,300
224.003,169
224.028,-49
224.053,-209
224.078,-177
224.103,90
224.128,511
224.153,923
224.178,1205
224.203,1357
224.228,1477
224.253,1658
224.278,1912
224.303,2170
224.328,2346
224.353,2405
224.378,2370
224.403,2290
224.428,2203
224.453,2116
224.478,2011
224.503,1872
224.528,1696
224.553,1499
224.578,1307
224.603,1140
224.628,1017
224.653,953
224.678,955
224.703,1008
224.728,1067
224.753,1073
224.778,987
224.803,803
224.828,542
224.853,231
224.878,-102
224.903,-415
224.928,-651
224.953,-767
224.978,-771
225.003,-720
225.028,-676
225.053,-656
225.078,-644
225.103,-628
225.128,-622
225.153,-643
225.178,-659
225.203,-597
225.228,-411
225.253,-131
225.278,152
225.303,368
225.328,520
225.353,653
225.378,789
225.403,889
225.428,909
225.453,860
225.478,808
225.503,804
225.528,821
225.553,784
225.578,651
225.603,461
225.628,296
225.653,187
225.678,87
225.703,-73
225.728,-298
225.753,-502
225.778,-585
225.803,-520
225.828,-374
225.853,-245
225.878,-178
225.903,-150
225.928,-122
225.953,-97
225.978,-109
226.003,-180
226.028,-272
226.053,-317
226.078,-279
226.103,-183
226.128,-91
226.153,-41
226.178,-17
226.203,10
226.228,41
226.253,47
226.278,23
226.303,28
226.328,156
226.353,448
226.378,838
226.403,1183
226.428,1363
226.453,1349
226.478,1196
226.503,980
226.528,753
226.553,540
226.578,369
226.603,259
226.628,207
226.653,176
226.678,130
226.703,61
226.728,-7
226.753,-61
226.778,-119
226.803,-207
226.828,-311
226.853,-367
226.878,-307
226.903,-126
226.928,104
226.953,298
226.978,416
227.003,483
227.028,539
227.053,589
227.078,601
227.103,554
227.128,470
227.153,404
227.178,388
227.203,405
227.228,414
227.253,390
227.278,346
227.303,296
227.328,232
227.353,130
227.378,6
227.403,-68
227.428,-14
227.453,178
227.478,432
227.503,636
227.528,738
227.553,772
227.578,799
227.603,833
227.628,831
227.653,764
227.678,665
227.703,604
227.728,616
227.753,664
227.778,689
227.803,667
227.828,618
227.853,553
227.878,443
227.903,262
227.928,57
227.953,-68
227.978,-44
228.003,92
228.028,222
228.053,260
228.078,227
228.103,202
228.128,212
228.153,205
228.178,122
228.203,-12
228.228,-104
228.253,-95
228.278,-29
228.303,-9
228.328,-75
228.353,-165
228.378,-198
228.403,-177
228.428,-187
228.453,-297
228.478,-452
228.503,-510
228.528,-364
228.553,-35
228.578,346
228.603,651
228.628,833
228.653,913
228.678,922
228.703,866
228.728,745
228.753,589
228.778,461
228.803,412
228.828,444
228.853,509
228.878,541
228.903,505
228.928,420
228.953,333
228.978,268
229.003,199
229.028,71
229.053,-133
229.078,-347
229.103,-448
229.128,-353
229.153,-93
229.178,202
229.203,408
229.228,487
229.253,495
229.278,503
229.303,531
229.328,550
229.353,534
229.378,493
229.403,453
229.428,421
229.453,382
229.478,323
229.503,252
229.528,191
229.553,153
229.578,137
229.603,135
229.628,122
229.653,57
229.678,-96
229.703,-320
229.728,-508
229.753,-513
229.778,-257
229.803,192
229.828,667
229.853,1018
229.878,1210
229.903,1305
229.928,1368
229.953,1407
229.978,1388
230.003,1300
230.028,1168
230.053,1029
230.078,893
230.103,748
230.128,582
230.153,388
230.178,160
230.203,-109
230.228,-398
230.253,-650
230.278,-815
230.303,-904
230.328,-988
230.353,-1120
230.378,-1255
230.403,-1263
230.428,-1045
230.453,-630
230.478,-164
230.503,211
230.528,461
230.553,649
230.578,842
230.603,1032
230.628,1153
230.653,1158
230.678,1074
230.703,979
230.728,933
230.753,931
230.778,927
230.803,885
230.828,812
230.853,744
230.878,699
230.903,644
230.928,503
230.953,213
230.978,-227
231.003,-728
231.028,-1141
231.053,-1335
231.078,-1263
231.103,-995
231.128,-661
231.153,-375
231.178,-163
231.203,22
231.228,224
231.253,410
231.278,493
231.303,428
231.328,290
231.353,235
231.378,374
231.403,667
231.428,956
231.453,1101
231.478,1078
231.503,953
231.528,779
231.553,558
231.578,300
231.603,103
231.628,111
231.653,385
231.678,808
231.703,1154
231.728,1271
231.753,1180
231.778,1028
231.803,923
231.828,850
231.853,717
231.878,479
231.903,196
231.928,-16
231.953,-85
231.978,-27
232.003,82
232.028,170
232.053,212
232.078,223
232.103,221
232.128,195
232.153,109
232.178,-51
232.203,-244
232.228,-373
232.253,-356
232.278,-190
232.303,41
232.328,239
232.353,355
232.378,414
232.403,452
232.428,472
232.453,444
232.478,359
232.503,258
232.528,198
232.553,204
232.578,240
232.603,254
232.628,219
232.653,155
232.678,105
232.703,85
232.728,70
232.753,16
232.778,-100
232.803,-252
232.828,-366
232.853,-366
232.878,-227
232.903,3
232.928,240
232.953,418
232.978,523
233.003,581
233.028,621
233.053,646
233.078,650
233.103,630
233.128,598
233.153,567
233.178,540
233.203,513
233.228,481
233.253,439
233.278,386
233.303,326
233.328,258
233.353,175
233.378,60
233.403,-95
233.428,-261
233.453,-359
233.478,-317
233.503,-122
233.528,146
233.553,381
233.578,518
233.603,575
233.628,609
233.653,646
233.678,666
233.703,640
233.728,572
233.753,506
233.778,481
233.803,499
233.828,531
233.853,535
233.878,491
233.903,408
233.928,314
233.953,232
233.978,160
234.003,66
234.028,-78
234.053,-251
234.078,-369
234.103,-339
234.128,-141
234.153,140
234.178,377
234.203,492
234.228,504
234.253,482
234.278,467
234.303,440
234.328,372
234.353,268
234.378,177
234.403,140
234.428,148
234.453,156
234.478,125
234.503,62
234.528,0
234.553,-39
234.578,-74
234.603,-147
234.628,-277
234.653,-421
234.678,-482
234.703,-381
234.728,-119
234.753,209
234.778,481
234.803,633
234.828,692
234.853,727
234.878,771
234.903,805
234.928,802
234.953,777
234.978,778
235.003,830
235.028,902
235.053,940
235.078,923
235.103,884
235.128,864
235.153,864
235.178,838
235.203,754
235.228,644
235.253,593
235.278,684
235.303,925
235.328,1243
235.353,1532
235.378,1727
235.403,1835
235.428,1911
235.453,1988
235.478,2046
235.503,2047
235.528,1998
235.553,1953
235.578,1942
235.603,1884
235.628,1599
235.653,940
235.678,-72
235.703,-1238
235.728,-2304
235.753,-3113
235.778,-3638
235.803,-3918
235.828,-3993
235.853,-3903
235.878,-3720
235.903,-3528
235.928,-3367
235.953,-3218
235.978,-3045
236.003,-2854
236.028,-2673
236.053,-2500
236.078,-2280
236.103,-1979
236.128,-1651
236.153,-1413
236.178,-1320
236.203,-1278
