df_hash,22ZHK4.PQKCV4
364.731,0
364.756,-30
364.781,-56
364.806,-74
364.831,-67
364.856,-28
364.881,39
364.906,110
364.931,159
364.956,179
364.981,182
365.006,181
365.031,168
365.056,130
365.081,63
365.106,-6
365.131,-47
365.156,-53
365.181,-43
365.206,-39
365.231,-37
365.256,-19
365.281,14
365.306,39
365.331,40
365.356,43
365.381,106
365.406,254
365.431,443
365.456,582
365.481,618
365.506,575
365.531,530
365.556,530
365.581,561
365.606,578
365.631,566
365.656,550
365.681,558
365.706,584
365.731,603
365.756,606
365.781,612
365.806,638
365.831,666
365.856,657
365.881,597
365.906,522
365.931,488
365.956,516
365.981,574
366.006,618
366.031,631
366.056,628
366.081,621
366.106,589
366.131,505
366.156,366
366.181,211
366.206,89
366.231,17
366.256,-21
366.281,-54
366.306,-90
366.331,-120
366.356,-135
366.381,-142
366.406,-154
366.431,-181
366.456,-219
366.481,-258
366.506,-287
366.531,-296
366.556,-288
366.581,-274
366.606,-268
366.631,-269
366.656,-257
366.681,-211
366.706,-136
366.731,-64
366.756,-29
366.781,-34
366.806,-48
366.831,-39
366.856,-9
366.881,11
366.906,7
366.931,-8
366.956,-5
366.981,15
367.006,27
367.031,7
367.056,-16
367.081,14
367.106,127
367.131,284
367.156,413
367.181,477
367.206,504
367.231,545
367.256,613
367.281,671
367.306,684
367.331,662
367.356,645
367.381,650
367.406,646
367.431,603
367.456,551
367.481,568
367.506,703
367.531,917
367.556,1109
367.581,1218
367.606,1285
367.631,1400
367.656,1590
367.681,1754
367.706,1729
367.731,1428
367.756,931
367.781,434
367.806,112
367.831,11
367.856,55
367.881,142
367.906,232
367.931,345
367.956,482
367.981,581
368.006,548
368.031,355
368.056,87
368.081,-112
368.106,-157
368.131,-64
368.156,89
368.181,261
368.206,452
368.231,642
368.256,737
368.281,607
368.306,210
368.331,-354
368.356,-910
368.381,-1330
368.406,-1584
368.431,-1699
368.456,-1706
368.481,-1653
368.506,-1652
368.531,-1841
368.556,-2268
368.581,-2808
368.606,-3235
368.631,-3390
368.656,-3271
368.681,-2955
368.706,-2471
368.731,-1784
368.756,-925
368.781,-79
368.806,499
368.831,684
368.856,579
368.881,434
368.906,472
368.931,795
368.956,1398
368.981,2188
369.006,2960
369.031,3415
369.056,3317
369.081,2681
369.106,1807
369.131,1072
369.156,670
369.181,572
369.206,707
369.231,1118
369.256,1877
369.281,2860
369.306,3692
369.331,3988
369.356,3677
369.381,3046
369.406,2452
369.431,2007
369.456,1575
369.481,1033
369.506,490
369.531,195
369.556,260
369.581,511
369.606,648
369.631,519
369.656,224
369.681,-31
369.706,-146
369.731,-180
369.756,-239
369.781,-354
369.806,-481
369.831,-574
369.856,-639
369.881,-707
369.906,-789
369.931,-880
369.956,-987
369.981,-1129
370.006,-1296
370.031,-1431
370.056,-1471
370.081,-1401
370.106,-1278
370.131,-1178
370.156,-1150
370.181,-1191
370.206,-1272
370.231,-1340
370.256,-1323
370.281,-1148
370.306,-795
370.331,-339
370.356,82
370.381,379
370.406,575
370.431,766
370.456,1015
370.481,1294
370.506,1529
370.531,1688
370.556,1801
370.581,1901
370.606,1970
370.631,1981
370.656,1966
370.681,2004
370.706,2101
370.731,2119
370.756,1862
370.781,1278
370.806,560
370.831,14
370.856,-187
370.881,-131
370.906,-44
370.931,-88
370.956,-267
370.981,-501
371.006,-737
371.031,-956
371.056,-1112
371.081,-1138
371.106,-1026
371.131,-877
371.156,-813
371.181,-849
371.206,-874
371.231,-786
371.256,-609
371.281,-459
371.306,-382
371.331,-289
371.356,-61
371.381,294
371.406,649
371.431,902
371.456,1091
371.481,1311
371.506,1539
371.531,1605
371.556,1364
371.581,874
371.606,367
371.631,37
371.656,-112
371.681,-203
371.706,-301
371.731,-353
371.756,-295
371.781,-168
371.806,-76
371.831,-41
371.856,37
371.881,261
371.906,588
371.931,861
371.956,991
371.981,1057
372.006,1196
372.031,1406
372.056,1497
372.081,1276
372.106,765
372.131,206
372.156,-144
372.181,-227
372.206,-172
372.231,-136
372.256,-149
372.281,-147
372.306,-92
372.331,-36
372.356,-58
372.381,-173
372.406,-315
372.431,-411
372.456,-446
372.481,-450
372.506,-437
372.531,-388
372.556,-283
372.581,-153
372.606,-58
372.631,-34
372.656,-58
372.681,-78
372.706,-73
372.731,-63
372.756,-66
372.781,-56
372.806,22
372.831,197
372.856,428
372.881,637
372.906,790
372.931,921
372.956,1086
372.981,1293
373.006,1496
373.031,1653
373.056,1764
373.081,1837
373.106,1819
373.131,1597
373.156,1110
373.181,455
373.206,-138
373.231,-471
373.256,-525
373.281,-449
373.306,-399
373.331,-396
373.356,-360
373.381,-249
373.406,-146
373.431,-173
373.456,-336
373.481,-479
373.506,-424
373.531,-139
373.556,220
373.581,466
373.606,549
373.631,584
373.656,709
373.681,940
373.706,1165
373.731,1271
373.756,1254
373.781,1196
373.806,1148
373.831,1056
373.856,826
373.881,442
373.906,17
373.931,-302
373.956,-464
373.981,-539
374.006,-631
374.031,-759
374.056,-847
374.081,-828
374.106,-736
374.131,-672
374.156,-692
374.181,-734
374.206,-693
374.231,-539
374.256,-365
374.281,-277
374.306,-268
374.331,-213
374.356,0
374.381,341
374.406,661
374.431,840
374.456,902
374.481,980
374.506,1169
374.531,1440
374.556,1690
374.581,1848
374.606,1913
374.631,1880
374.656,1699
374.681,1313
374.706,774
374.731,254
374.756,-81
374.781,-223
374.806,-313
374.831,-490
374.856,-734
374.881,-897
374.906,-868
374.931,-693
374.956,-508
374.981,-368
375.006,-191
375.031,128
375.056,563
375.081,947
375.106,1141
375.131,1159
375.156,1137
375.181,1176
375.206,1262
375.231,1340
375.256,1420
375.281,1556
375.306,1716
375.331,1718
375.356,1369
375.381,663
375.406,-157
375.431,-783
375.456,-1080
375.481,-1149
375.506,-1177
375.531,-1260
375.556,-1376
375.581,-1483
375.606,-1590
375.631,-1704
375.656,-1756
375.681,-1627
375.706,-1275
375.731,-810
375.756,-408
375.781,-143
375.806,78
375.831,420
375.856,932
375.881,1487
375.906,1874
375.931,1954
375.956,1731
375.981,1315
376.006,839
376.031,410
376.056,103
376.081,-34
376.106,-7
376.131,124
376.156,263
376.181,334
376.206,330
376.231,299
376.256,287
376.281,289
376.306,254
376.331,152
376.356,28
376.381,-13
376.406,103
376.431,342
376.456,572
376.481,668
376.506,618
376.531,524
376.556,501
376.581,575
376.606,674
376.631,718
376.656,694
376.681,651
376.706,639
376.731,649
376.756,637
376.781,573
376.806,474
376.831,379
376.856,314
376.881,284
376.906,279
376.931,285
376.956,284
376.981,250
377.006,167
377.031,44
377.056,-87
377.081,-187
377.106,-231
377.131,-215
377.156,-147
377.181,-55
377.206,25
377.231,61
377.256,44
377.281,-3
377.306,-40
377.331,-41
377.356,-5
377.381,42
377.406,64
377.431,13
377.456,-148
377.481,-419
377.506,-732
377.531,-974
377.556,-1062
377.581,-995
377.606,-839
377.631,-649
377.656,-421
377.681,-135
377.706,159
377.731,336
377.756,301
377.781,109
377.806,-41
377.831,30
377.856,332
377.881,703
377.906,985
377.931,1168
377.956,1372
377.981,1681
378.006,2042
378.031,2311
378.056,2406
378.081,2370
378.106,2296
378.131,2209
378.156,2061
378.181,1821
378.206,1556
378.231,1369
378.256,1283
378.281,1208
378.306,1025
378.331,714
378.356,372
378.381,109
378.406,-56
378.431,-200
378.456,-397
378.481,-632
378.506,-817
378.531,-873
378.556,-796
378.581,-645
378.606,-494
378.631,-379
378.656,-303
378.681,-265
378.706,-278
378.731,-371
378.756,-543
378.781,-737
378.806,-856
378.831,-835
378.856,-707
378.881,-603
378.906,-646
378.931,-829
378.956,-1000
378.981,-985
379.006,-733
379.031,-371
379.056,-82
379.081,39
379.106,50
379.131,66
379.156,142
379.181,240
379.206,295
379.231,288
379.256,264
379.281,269
379.306,307
379.331,354
379.356,392
379.381,426
379.406,470
379.431,521
379.456,563
379.481,587
379.506,590
379.531,570
379.556,523
379.581,456
379.606,398
379.631,381
379.656,404
379.681,427
379.706,409
379.731,354
379.756,321
379.781,365
379.806,477
379.831,580
379.856,596
379.881,515
379.906,402
379.931,330
379.956,319
379.981,338
380.006,351
380.031,360
380.056,390
380.081,450
380.106,513
380.131,542
380.156,529
380.181,497
380.206,472
380.231,446
380.256,395
380.281,309
380.306,211
380.331,140
380.356,108
380.381,93
380.406,63
380.431,6
380.456,-58
380.481,-107
380.506,-124
380.531,-106
380.556,-60
380.581,7
380.606,82
380.631,143
380.656,177
380.681,184
380.706,179
380.731,173
380.756,169
380.781,165
380.806,161
380.831,161
380.856,163
380.881,157
380.906,136
380.931,109
380.956,91
380.981,89
381.006,84
381.031,57
381.056,13
381.081,-9
381.106,28
381.131,130
381.156,257
381.181,362
381.206,426
381.231,466
381.256,501
381.281,529
381.306,539
381.331,544
381.356,592
381.381,726
381.406,934
381.431,1142
381.456,1260
381.481,1238
381.506,1092
381.531,881
381.556,669
381.581,507
381.606,417
381.631,393
381.656,395
381.681,385
381.706,354
381.731,332
381.756,350
381.781,387
381.806,371
381.831,236
381.856,-11
381.881,-284
381.906,-479
381.931,-557
381.956,-559
381.981,-557
382.006,-587
382.031,-626
382.056,-621
382.081,-532
382.106,-360
382.131,-152
382.156,27
382.181,128
382.206,141
382.231,103
382.256,68
382.281,65
382.306,94
382.331,151
382.356,250
382.381,404
382.406,580
382.431,689
382.456,647
382.481,448
382.506,186
382.531,-7
382.556,-64
382.581,-10
382.606,77
382.631,149
382.656,202
382.681,254
382.706,300
382.731,315
382.756,281
382.781,216
382.806,163
382.831,157
382.856,197
382.881,256
382.906,302
382.931,321
382.956,314
382.981,285
383.006,231
383.031,149
383.056,54
383.081,-16
383.106,-19
383.131,64
383.156,205
383.181,349
383.206,449
383.231,491
383.256,486
383.281,443
383.306,348
383.331,185
383.356,-37
383.381,-268
383.406,-426
383.431,-448
383.456,-330
383.481,-145
383.506,-5
383.531,2
383.556,-116
383.581,-265
383.606,-329
383.631,-255
383.656,-82
383.681,108
383.706,266
383.731,395
383.756,512
383.781,597
383.806,606
383.831,520
383.856,396
383.881,338
383.906,431
383.931,675
383.956,976
383.981,1199
384.006,1241
384.031,1088
384.056,831
384.081,610
384.106,523
384.131,559
384.156,618
384.181,594
384.206,458
384.231,261
384.256,71
384.281,-85
384.306,-214
384.331,-311
384.356,-350
384.381,-317
384.406,-244
384.431,-188
384.456,-171
384.481,-163
384.506,-113
384.531,-10
384.556,109
384.581,208
384.606,284
384.631,359
384.656,439
384.681,505
384.706,536
384.731,540
384.756,542
384.781,549
384.806,547
384.831,525
384.856,499
384.881,490
384.906,495
384.931,478
384.956,408
384.981,302
385.006,208
385.031,156
385.056,131
385.081,100
385.106,56
385.131,35
385.156,76
385.181,172
385.206,274
385.231,337
385.256,356
385.281,359
385.306,373
385.331,396
385.356,407
385.381,387
385.406,321
385.431,193
385.456,-1
385.481,-239
385.506,-455
385.531,-567
385.556,-541
385.581,-411
385.606,-248
385.631,-98
385.656,47
385.681,214
385.706,399
385.731,567
385.756,691
385.781,771
385.806,811
385.831,773
385.856,598
385.881,281
385.906,-72
385.931,-314
385.956,-373
385.981,-312
386.006,-257
386.031,-263
386.056,-283
386.081,-254
386.106,-189
386.131,-146
386.156,-126
386.181,-28
386.206,245
386.231,664
386.256,1064
386.281,1298
386.306,1360
386.331,1349
386.356,1320
386.381,1205
386.406,902
386.431,420
386.456,-99
386.481,-501
386.506,-728
386.531,-813
386.556,-793
386.581,-673
386.606,-467
386.631,-242
386.656,-70
386.681,39
386.706,129
386.731,205
386.756,205
386.781,78
386.806,-98
386.831,-149
386.856,37
386.881,385
386.906,696
386.931,835
386.956,834
386.981,805
387.006,804
387.031,806
387.056,806
387.081,867
387.106,1021
387.131,1163
387.156,1094
387.181,727
387.206,216
387.231,-161
387.256,-255
387.281,-168
387.306,-119
387.331,-209
387.356,-350
387.381,-402
387.406,-339
387.431,-251
387.456,-222
387.481,-241
387.506,-246
387.531,-221
387.556,-207
387.581,-226
387.606,-233
387.631,-159
387.656,2
387.681,182
387.706,304
387.731,357
387.756,384
387.781,420
387.806,457
387.831,469
387.856,456
387.881,441
387.906,446
387.931,460
387.956,456
387.981,421
388.006,366
388.031,317
388.056,289
388.081,276
388.106,250
388.131,188
388.156,98
388.181,29
388.206,35
388.231,121
388.256,233
388.281,303
388.306,317
388.331,321
388.356,366
388.381,439
388.406,486
388.431,477
388.456,449
388.481,461
388.506,519
388.531,567
388.556,561
388.581,519
388.606,493
388.631,498
388.656,490
388.681,443
388.706,399
388.731,425
388.756,501
388.781,490
388.806,243
388.831,-239
388.856,-785
388.881,-1167
388.906,-1266
388.931,-1114
388.956,-803
388.981,-405
389.006,32
389.031,435
389.056,690
389.081,711
389.106,505
389.131,170
389.156,-153
389.181,-349
389.206,-337
389.231,-105
389.256,274
389.281,664
389.306,940
389.331,1092
389.356,1216
389.381,1414
389.406,1676
389.431,1889
389.456,1967
389.481,1951
389.506,1956
389.531,2024
389.556,2042
389.581,1824
389.606,1299
389.631,603
389.656,0
389.681,-307
389.706,-300
389.731,-135
389.756,-26
389.781,-107
389.806,-374
389.831,-698
389.856,-931
389.881,-1015
389.906,-1038
389.931,-1146
389.956,-1395
389.981,-1663
390.006,-1738
390.031,-1517
390.056,-1122
390.081,-793
390.106,-667
390.131,-655
390.156,-551
390.181,-256
390.206,126
390.231,419
390.256,563
390.281,658
390.306,806
390.331,943
390.356,864
390.381,427
390.406,-271
390.431,-943
390.456,-1309
390.481,-1282
390.506,-954
390.531,-471
390.556,59
390.581,570
390.606,991
390.631,1262
390.656,1393
390.681,1470
390.706,1569
390.731,1663
390.756,1633
390.781,1399
390.806,1029
390.831,716
390.856,621
390.881,732
390.906,881
390.931,899
390.956,756
390.981,568
391.006,479
391.031,533
391.056,651
391.081,725
391.106,719
391.131,685
391.156,686
391.181,716
391.206,688
391.231,520
391.256,224
391.281,-85
391.306,-273
391.331,-287
391.356,-190
391.381,-89
391.406,-40
391.431,-20
391.456,26
391.481,112
391.506,192
391.531,215
391.556,184
391.581,149
391.606,148
391.631,168
391.656,154
391.681,69
391.706,-65
391.731,-192
391.756,-258
391.781,-249
391.806,-186
391.831,-97
391.856,-10
391.881,52
391.906,79
391.931,76
391.956,69
391.981,80
392.006,108
392.031,132
392.056,129
392.081,99
392.106,62
392.131,31
392.156,0
392.181,-40
392.206,-94
392.231,-146
392.256,-183
392.281,-208
392.306,-225
392.331,-218
392.356,-152
392.381,-7
392.406,198
392.431,408
392.456,570
392.481,667
392.506,713
392.531,727
392.556,720
392.581,699
392.606,687
392.631,704
392.656,747
392.681,781
392.706,771
392.731,712
392.756,620
392.781,510
392.806,376
392.831,222
392.856,75
392.881,-17
392.906,-36
392.931,-7
392.956,31
392.981,82
393.006,192
393.031,398
393.056,665
393.081,891
393.106,979
393.131,910
393.156,745
393.181,574
393.206,456
393.231,402
393.256,388
393.281,379
393.306,341
393.331,265
393.356,167
393.381,77
393.406,2
393.431,-84
393.456,-232
393.481,-461
393.506,-740
393.531,-992
393.556,-1133
393.581,-1106
393.606,-912
393.631,-609
393.656,-297
393.681,-67
393.706,47
393.731,79
393.756,82
393.781,83
393.806,82
393.831,93
393.856,158
393.881,301
393.906,463
393.931,522
393.956,394
393.981,130
394.006,-120
394.031,-230
394.056,-189
394.081,-69
394.106,71
394.131,231
394.156,413
394.181,587
394.206,712
394.231,810
394.256,967
394.281,1236
394.306,1568
394.331,1850
394.356,2037
394.381,2197
394.406,2412
394.431,2641
394.456,2708
394.481,2457
394.506,1916
394.531,1299
394.556,840
394.581,611
394.606,495
394.631,310
394.656,-39
394.681,-501
394.706,-944
394.731,-1255
394.756,-1400
394.781,-1413
394.806,-1343
394.831,-1213
394.856,-1028
394.881,-823
394.906,-691
394.931,-742
394.956,-1009
394.981,-1378
395.006,-1613
395.031,-1489
395.056,-941
395.081,-126
395.106,645
395.131,1077
395.156,1041
395.181,643
395.206,155
395.231,-145
395.256,-143
395.281,80
395.306,326
395.331,423
395.356,332
395.381,136
395.406,-32
395.431,-76
395.456,28
395.481,227
395.506,428
395.531,561
395.556,634
395.581,703
395.606,780
395.631,765
395.656,511
395.681,-6
395.706,-584
395.731,-889
395.756,-705
395.781,-91
395.806,676
395.831,1327
395.856,1725
395.881,1842
395.906,1669
395.931,1228
395.956,668
395.981,260
396.006,229
396.031,557
396.056,992
396.081,1273
396.106,1348
396.131,1367
396.156,1473
396.181,1638
396.206,1710
396.231,1589
396.256,1329
396.281,1053
396.306,829
396.331,616
396.356,335
396.381,-52
396.406,-533
396.431,-1062
396.456,-1563
396.481,-1934
396.506,-2099
396.531,-2079
396.556,-1998
396.581,-1975
396.606,-2010
396.631,-1993
396.656,-1844
396.681,-1629
396.706,-1503
396.731,-1549
396.756,-1690
396.781,-1787
396.806,-1793
396.831,-1762
396.856,-1698
396.881,-1433
396.906,-744
396.931,386
396.956,1630
396.981,2507
397.006,2749
397.031,2497
397.056,2147
397.081,2011
397.106,2129
397.131,2372
397.156,2645
397.181,2959
397.206,3320
397.231,3634
397.256,3781
397.281,3769
397.306,3754
397.331,3864
397.356,3994
397.381,3831
397.406,3107
397.431,1835
397.456,319
397.481,-1069
397.506,-2117
397.531,-2810
397.556,-3223
397.581,-3416
397.606,-3426
397.631,-3308
397.656,-3135
397.681,-2954
397.706,-2755
397.731,-2496
397.756,-2151
397.781,-1726
397.806,-1250
397.831,-767
397.856,-341
397.881,-46
397.906,80
397.931,74
397.956,21
397.981,-15
398.006,-38
398.031,-80
398.056,-126
398.081,-91
398.106,101
398.131,440
398.156,820
398.181,1143
398.206,1413
398.231,1724
398.256,2134
398.281,2572
398.306,2872
398.331,2925
398.356,2779
398.381,2593
398.406,2470
398.431,2341
398.456,2016
398.481,1372
398.506,496
398.531,-350
398.556,-914
398.581,-1115
398.606,-1061
398.631,-921
398.656,-801
398.681,-713
398.706,-625
398.731,-529
398.756,-440
398.781,-371
398.806,-323
398.831,-295
398.856,-292
398.881,-314
398.906,-338
398.931,-331
398.956,-274
398.981,-182
399.006,-80
399.031,10
399.056,78
399.081,114
399.106,106
399.131,57
399.156,-7
399.181,-50
399.206,-52
399.231,-25
399.256,4
399.281,15
399.306,4
399.331,-17
399.356,-39
399.381,-47
399.406,-33
399.431,8
399.456,73
399.481,160
399.506,274
399.531,428
399.556,622
399.581,825
399.606,989
399.631,1072
399.656,1065
399.681,993
399.706,902
399.731,833
399.756,802
399.781,791
399.806,762
399.831,687
399.856,577
399.881,480
399.906,445
399.931,485
399.956,576
399.981,683
400.006,773
400.031,803
400.056,702
400.081,407
400.106,-70
400.131,-608
400.156,-1022
400.181,-1187
400.206,-1113
400.231,-924
400.256,-748
400.281,-632
400.306,-545
400.331,-441
400.356,-308
400.381,-169
400.406,-44
400.431,62
400.456,159
400.481,242
400.506,300
400.531,322
400.556,312
400.581,282
400.606,236
400.631,173
400.656,98
400.681,31
400.706,8
400.731,68
400.756,218
400.781,416
400.806,584
400.831,658
400.856,633
400.881,573
400.906,560
400.931,611
400.956,661
400.981,615
401.006,452
401.031,257
401.056,156
401.081,201
401.106,330
401.131,436
401.156,484
401.181,532
401.206,651
401.231,815
401.256,910
401.281,855
401.306,695
401.331,565
401.356,539
401.381,538
401.406,407
401.431,88
401.456,-304
401.481,-579
401.506,-629
401.531,-496
401.556,-291
401.581,-81
401.606,122
401.631,298
401.656,391
401.681,375
401.706,315
401.731,315
401.756,390
401.781,404
401.806,186
401.831,-290
401.856,-842
401.881,-1199
401.906,-1194
401.931,-844
401.956,-274
401.981,395
402.006,1063
402.031,1591
402.056,1807
402.081,1612
402.106,1090
402.131,506
402.156,137
402.181,96
402.206,287
402.231,520
402.256,669
402.281,733
402.306,759
402.331,749
402.356,643
402.381,396
402.406,50
402.431,-271
402.456,-462
402.481,-505
402.506,-463
402.531,-390
402.556,-288
402.581,-129
402.606,70
402.631,236
402.656,298
402.681,256
402.706,178
402.731,129
402.756,121
402.781,130
402.806,144
402.831,171
402.856,207
402.881,226
402.906,209
402.931,181
402.956,181
402.981,200
403.006,183
403.031,117
403.056,97
403.081,256
403.106,610
403.131,973
403.156,1093
403.181,865
403.206,437
403.231,71
403.256,-71
403.281,-20
403.306,97
403.331,195
403.356,257
403.381,288
403.406,281
403.431,247
403.456,238
403.481,293
403.506,381
403.531,419
403.556,363
403.581,254
403.606,137
403.631,-37
403.656,-402
403.681,-1017
403.706,-1757
403.731,-2372
403.756,-2662
403.781,-2588
403.806,-2219
403.831,-1610
403.856,-769
403.881,252
403.906,1293
403.931,2142
403.956,2660
403.981,2848
404.006,2794
404.031,2596
404.056,2328
404.081,2053
404.106,1799
404.131,1518
404.156,1099
404.181,478
404.206,-259
404.231,-901
404.256,-1249
404.281,-1261
404.306,-1055
404.331,-789
404.356,-553
404.381,-355
404.406,-188
404.431,-79
404.456,-57
404.481,-101
404.506,-116
404.531,9
404.556,313
404.581,683
404.606,880
404.631,677
404.656,46
404.681,-760
404.706,-1321
404.731,-1321
404.756,-774
404.781,-20
404.806,511
404.831,590
404.856,293
404.881,-109
404.906,-360
404.931,-361
404.956,-163
404.981,137
405.006,491
405.031,906
405.056,1366
405.081,1760
405.106,1900
405.131,1673
405.156,1197
405.181,801
405.206,799
405.231,1234
405.256,1854
405.281,2364
405.306,2696
405.331,3007
405.356,3385
405.381,3606
405.406,3251
405.431,2108
405.456,473
405.481,-989
405.506,-1697
405.531,-1530
405.556,-825
405.581,-82
405.606,348
405.631,374
405.656,104
405.681,-262
405.706,-560
405.731,-759
405.756,-996
405.781,-1457
405.806,-2170
405.831,-2901
405.856,-3304
405.881,-3195
405.906,-2684
405.931,-2036
405.956,-1424
405.981,-849
406.006,-288
406.031,142
406.056,244
406.081,-33
406.106,-463
406.131,-681
406.156,-477
406.181,58
406.206,659
406.231,1119
406.256,1406
406.281,1593
406.306,1732
406.331,1830
406.356,1900
406.381,1977
406.406,2053
406.431,2020
406.456,1728
406.481,1141
406.506,432
406.531,-78
406.556,-148
406.581,210
406.606,732
406.631,1082
406.656,1090
406.681,834
406.706,534
406.731,337
406.756,204
406.781,-16
406.806,-403
406.831,-850
406.856,-1134
406.881,-1100
406.906,-794
406.931,-406
406.956,-118
406.981,13
407.006,42
407.031,31
407.056,-3
407.081,-61
407.106,-111
407.131,-99
407.156,-4
407.181,123
407.206,207
407.231,221
407.256,216
407.281,261
407.306,366
407.331,472
407.356,514
407.381,491
407.406,456
407.431,451
407.456,453
407.481,405
407.506,288
407.531,159
407.556,95
407.581,104
407.606,118
407.631,60
407.656,-53
407.681,-120
407.706,-44
407.731,170
407.756,426
407.781,630
407.806,769
407.831,887
407.856,1007
407.881,1098
407.906,1115
407.931,1063
407.956,976
407.981,859
408.006,652
408.031,293
408.056,-184
408.081,-636
408.106,-903
408.131,-939
408.156,-838
408.181,-740
408.206,-707
408.231,-697
408.256,-627
408.281,-465
408.306,-246
408.331,-28
408.356,155
408.381,303
408.406,411
408.431,475
408.456,500
408.481,523
408.506,587
408.531,701
408.556,820
408.581,880
408.606,855
408.631,777
408.656,696
408.681,630
408.706,558
408.731,458
408.756,358
408.781,312
408.806,347
408.831,430
408.856,504
408.881,552
408.906,607
408.931,698
408.956,787
408.981,793
409.006,669
409.031,461
409.056,272
409.081,160
409.106,100
409.131,25
409.156,-92
409.181,-222
409.206,-318
409.231,-364
409.256,-368
409.281,-319
409.306,-185
409.331,44
409.356,323
409.381,570
409.406,713
409.431,712
409.456,539
409.481,181
409.506,-314
409.531,-795
409.556,-1049
409.581,-920
409.606,-417
409.631,293
409.656,995
409.681,1507
409.706,1714
409.731,1553
409.756,1043
409.781,325
409.806,-349
409.831,-742
409.856,-764
409.881,-508
409.906,-145
409.931,207
409.956,521
409.981,781
410.006,916
410.031,834
410.056,523
410.081,93
410.106,-276
410.131,-462
410.156,-466
410.181,-385
410.206,-321
410.231,-314
410.256,-331
410.281,-305
410.306,-181
410.331,39
410.356,286
410.381,450
410.406,452
410.431,308
410.456,116
410.481,-16
410.506,-53
410.531,-34
410.556,-13
410.581,14
410.606,110
410.631,317
410.656,610
410.681,908
410.706,1149
410.731,1341
410.756,1520
410.781,1668
410.806,1680
410.831,1433
410.856,912
410.881,274
410.906,-232
410.931,-434
410.956,-345
410.981,-130
411.006,44
411.031,122
411.056,138
411.081,102
411.106,-56
411.131,-406
411.156,-879
411.181,-1246
411.206,-1278
411.231,-940
411.256,-437
411.281,-26
411.306,195
411.331,329
411.356,508
411.381,736
411.406,901
411.431,952
411.456,994
411.481,1169
411.506,1460
411.531,1657
411.556,1543
411.581,1129
411.606,654
411.631,360
411.656,292
411.681,309
411.706,289
411.731,249
411.756,284
411.781,407
411.806,518
411.831,514
411.856,397
411.881,230
411.906,20
411.931,-292
411.956,-713
411.981,-1085
412.006,-1170
412.031,-864
412.056,-309
412.081,214
412.106,521
412.131,628
412.156,659
412.181,697
412.206,743
412.231,786
412.256,854
412.281,950
412.306,981
412.331,812
412.356,404
412.381,-104
412.406,-502
412.431,-686
412.456,-727
412.481,-752
412.506,-789
412.531,-757
412.556,-592
412.581,-360
412.606,-209
412.631,-228
412.656,-360
412.681,-487
412.706,-548
412.731,-586
412.756,-659
412.781,-743
412.806,-734
412.831,-546
412.856,-199
412.881,183
412.906,466
412.931,587
412.956,586
412.981,565
413.006,628
413.031,814
413.056,1077
413.081,1329
413.106,1508
413.131,1629
413.156,1740
413.181,1844
413.206,1855
413.231,1659
413.256,1234
413.281,697
413.306,234
413.331,-28
413.356,-99
413.381,-81
413.406,-72
413.431,-111
413.456,-185
413.481,-261
413.506,-297
413.531,-250
413.556,-99
413.581,118
413.606,321
413.631,432
413.656,437
413.681,380
413.706,306
413.731,223
413.756,122
413.781,22
413.806,-35
413.831,-27
413.856,16
413.881,48
413.906,49
413.931,45
413.956,64
413.981,94
414.006,107
414.031,103
414.056,124
414.081,205
414.106,334
414.131,468
414.156,586
414.181,713
414.206,865
414.231,1009
414.256,1080
414.281,1059
414.306,999
414.331,967
414.356,957
414.381,890
414.406,706
414.431,446
414.456,223
414.481,112
414.506,82
414.531,41
414.556,-46
414.581,-118
414.606,-88
414.631,57
414.656,229
414.681,319
414.706,293
414.731,207
414.756,132
414.781,91
414.806,46
414.831,-34
414.856,-141
414.881,-228
414.906,-269
414.931,-284
414.956,-328
414.981,-426
415.006,-554
415.031,-657
415.056,-710
415.081,-739
415.106,-792
415.131,-879
415.156,-967
415.181,-1016
415.206,-1041
415.231,-1095
415.256,-1197
415.281,-1280
415.306,-1220
415.331,-943
415.356,-508
415.381,-60
415.406,291
415.431,541
415.456,752
415.481,937
415.506,1027
415.531,945
415.556,724
415.581,513
415.606,445
415.631,515
415.656,588
415.681,554
415.706,457
415.731,465
415.756,697
415.781,1105
415.806,1512
415.831,1773
415.856,1881
415.881,1920
415.906,1944
415.931,1938
415.956,1880
415.981,1800
416.006,1747
416.031,1704
416.056,1587
416.081,1362
416.106,1129
416.131,1045
416.156,1115
416.181,1106
416.206,728
416.231,-40
416.256,-831
416.281,-1139
416.306,-761
416.331,-3
416.356,551
416.381,511
416.406,-47
416.431,-716
416.456,-1126
416.481,-1202
416.506,-1094
416.531,-932
416.556,-696
416.581,-328
416.606,80
416.631,255
416.656,-43
416.681,-751
416.706,-1455
416.731,-1648
416.756,-1098
416.781,-8
416.806,1166
416.831,2060
416.856,2597
416.881,2890
416.906,2998
416.931,2818
416.956,2223
416.981,1282
417.006,298
417.031,-399
417.056,-685
417.081,-687
417.106,-616
417.131,-585
417.156,-585
417.181,-578
417.206,-556
417.231,-520
417.256,-439
417.281,-297
417.306,-163
417.331,-149
417.356,-277
417.381,-406
417.406,-365
417.431,-181
417.456,-129
417.481,-487
417.506,-1234
417.531,-1990
417.556,-2312
417.581,-2047
417.606,-1404
417.631,-711
417.656,-144
417.681,289
417.706,569
