df_hash,22ZHK4.JCYLLW
56.650,1.016
56.680,1.015
56.710,1.011
56.740,1.014
56.770,1.012
56.800,1.014
56.830,1.015
56.860,1.016
56.890,1.012
56.920,1.015
56.950,1.016
56.980,1.018
57.010,1.017
57.040,1.021
57.070,1.012
57.100,1.016
57.130,1.014
57.160,1.017
57.190,1.013
57.220,1.008
57.250,1.015
57.280,1.014
57.310,1.014
57.340,1.015
57.370,1.008
57.400,1.008
57.430,1.013
57.460,1.016
57.490,1.015
57.520,1.011
57.550,1.011
57.580,1.017
57.610,1.017
57.640,1.011
57.670,1.016
57.700,1.017
57.730,1.010
57.760,1.016
57.790,1.015
57.820,1.015
57.850,1.017
57.880,1.013
57.910,1.011
57.940,1.022
57.970,1.016
58.000,1.012
58.030,1.007
58.060,1.011
58.090,1.010
58.120,1.015
58.150,1.007
58.180,1.009
58.210,1.013
58.240,1.014
58.270,1.014
58.300,1.016
58.330,1.007
58.360,1.013
58.390,1.010
58.420,1.020
58.450,1.013
58.480,1.009
58.510,1.014
58.540,1.016
58.570,1.012
58.600,1.008
58.630,1.006
58.660,1.014
58.690,1.017
58.720,1.015
58.750,1.016
58.780,1.015
58.810,1.015
58.840,1.013
58.870,1.017
58.900,1.011
58.930,1.011
58.960,1.011
58.990,1.018
59.020,1.010
59.050,1.015
59.080,1.009
59.110,1.007
59.140,1.014
59.170,1.018
59.200,1.017
59.230,1.015
59.260,1.020
59.290,1.010
59.320,1.017
59.350,1.016
59.380,1.007
59.410,1.014
59.440,1.016
59.470,1.014
59.500,1.013
59.530,1.014
59.560,1.013
59.590,1.015
59.620,1.015
59.650,1.015
59.680,1.016
59.710,1.014
59.740,1.014
59.770,1.011
59.800,1.010
59.830,1.012
59.860,1.010
59.890,1.020
59.920,1.012
59.950,1.009
59.980,1.014
60.010,1.015
60.040,1.012
60.070,1.018
60.100,1.011
60.130,1.006
60.160,1.010
60.190,1.014
60.220,1.013
60.250,1.012
60.280,1.014
60.310,1.016
60.340,1.014
60.370,1.015
60.400,1.012
60.430,1.015
60.460,1.012
60.490,1.013
60.520,1.012
60.550,1.017
60.580,1.021
60.610,1.030
60.640,1.015
60.670,0.998
60.700,0.999
60.730,1.008
60.760,1.009
60.790,1.020
60.820,1.018
60.850,1.012
60.880,1.006
60.910,1.016
60.940,1.012
60.970,1.018
61.000,1.018
61.030,1.015
61.060,1.011
61.090,1.018
61.120,1.012
61.150,1.017
61.180,1.019
61.210,1.017
61.240,1.012
61.270,1.015
61.300,1.016
61.330,1.013
61.360,1.012
61.390,1.012
61.420,1.014
61.450,1.014
61.480,1.015
61.510,1.013
61.540,1.016
61.570,1.015
61.600,1.012
61.630,1.014
61.660,1.010
61.690,1.016
61.720,1.015
61.750,1.015
61.780,1.012
61.810,1.015
61.840,1.015
61.870,1.012
61.900,1.013
61.930,1.016
61.960,1.006
61.990,1.010
62.020,1.012
62.050,1.017
62.080,1.016
62.110,1.012
62.140,1.012
62.170,1.015
62.200,1.014
62.230,1.014
62.260,1.011
62.290,1.010
62.320,1.012
62.350,1.018
62.380,1.015
62.410,1.014
62.440,1.012
62.470,1.014
62.500,1.012
62.530,1.015
62.560,1.014
62.590,1.016
62.620,1.010
62.650,1.014
62.680,1.015
62.710,1.021
62.740,1.010
62.770,1.012
62.800,1.013
62.830,1.013
62.860,1.015
62.890,1.018
62.920,1.011
62.950,1.009
62.980,1.014
63.010,1.016
63.040,1.016
63.070,1.015
63.100,1.011
63.130,1.014
63.160,1.008
63.190,1.011
63.220,1.017
63.250,1.011
63.280,1.013
63.310,1.015
63.340,1.018
63.370,1.011
63.400,1.015
63.430,1.010
63.460,1.010
63.490,1.012
63.520,1.013
63.550,1.008
63.580,1.010
63.610,1.012
63.640,1.013
63.670,1.017
63.700,1.012
63.730,1.007
63.760,1.011
63.790,1.014
63.820,1.012
63.850,1.017
63.880,1.008
63.910,1.009
63.940,1.018
63.970,1.017
64.000,1.011
64.030,1.011
64.060,1.017
64.090,1.017
64.120,1.012
64.150,1.014
64.180,1.016
64.210,1.010
64.240,1.010
64.270,1.009
64.300,1.020
64.330,1.015
64.360,1.014
64.390,1.006
64.420,1.012
64.450,1.019
64.480,1.012
64.510,1.011
64.540,1.001
64.570,1.012
64.600,1.013
64.630,1.009
64.660,1.013
64.690,1.016
64.720,1.014
64.750,1.011
64.780,1.014
64.810,1.011
64.840,1.017
64.870,1.014
64.900,1.013
64.930,1.011
64.960,1.011
64.990,1.014
65.020,1.013
65.050,1.011
65.080,1.016
65.110,1.015
65.140,1.012
65.170,1.014
65.200,1.014
65.230,1.013
65.260,1.009
65.290,1.017
65.320,1.012
65.350,1.008
65.380,1.010
65.410,1.016
65.440,1.015
65.470,1.014
65.500,1.015
65.530,1.019
65.560,1.010
65.590,1.015
65.620,1.013
65.650,1.010
65.680,1.014
65.710,1.014
65.740,1.015
65.770,1.014
65.800,1.013
65.830,1.018
65.860,1.011
65.890,1.014
65.920,1.017
65.950,1.016
65.980,1.017
66.010,1.011
66.040,1.010
66.070,1.016
66.100,1.014
66.130,1.016
66.160,1.011
66.190,1.008
66.220,1.014
66.250,1.016
66.280,1.012
66.310,1.015
66.340,1.007
66.370,1.009
66.400,1.013
66.430,1.016
66.460,1.010
66.490,1.015
66.520,1.011
66.550,1.014
66.580,1.012
66.610,1.012
66.640,1.012
66.670,1.013
66.700,1.015
66.730,1.016
66.760,1.015
66.790,1.010
66.820,1.011
66.850,1.011
66.880,1.014
66.910,1.017
66.940,1.012
66.970,1.012
67.000,1.009
67.030,1.015
67.060,1.013
67.090,1.017
67.120,1.012
67.150,1.012
67.180,1.018
67.210,1.014
67.240,1.016
67.270,1.016
67.300,1.009
67.330,1.006
67.360,1.014
67.390,1.017
67.420,1.018
67.450,1.012
67.480,1.009
67.510,1.013
67.540,1.012
67.570,1.015
67.600,1.013
67.630,1.014
67.660,1.014
67.690,1.014
67.720,1.015
67.750,1.016
67.780,1.013
67.810,1.009
67.840,1.014
67.870,1.014
67.900,1.012
67.930,1.014
67.960,1.016
67.990,1.012
68.020,1.010
68.050,1.019
68.080,1.015
68.110,1.010
68.140,1.012
68.170,1.015
68.200,1.013
68.230,1.013
68.260,1.016
68.290,1.019
68.320,1.004
68.350,1.013
68.380,1.018
68.410,1.014
68.440,1.014
68.470,1.016
68.500,1.012
68.530,1.009
68.560,1.013
68.590,1.010
68.620,1.015
68.650,1.015
68.680,1.017
68.710,1.013
68.740,1.014
68.770,1.013
68.800,1.010
68.830,1.011
68.860,1.013
68.890,1.012
68.920,1.009
68.950,1.013
68.980,1.012
69.010,1.012
69.040,1.010
69.070,1.018
69.100,1.016
69.130,1.010
69.160,1.017
69.190,1.018
69.220,1.011
69.250,1.014
69.280,1.018
69.310,1.021
69.340,1.010
69.370,1.016
69.400,1.013
69.430,1.011
69.460,1.010
69.490,1.014
69.520,1.013
69.550,1.012
69.580,1.015
69.610,1.015
69.640,1.011
69.670,1.010
69.700,1.013
69.730,1.016
69.760,1.013
69.790,1.015
69.820,1.009
69.850,1.015
69.880,1.016
69.910,1.007
69.940,1.007
69.970,1.011
70.000,1.014
70.030,1.020
70.060,1.018
70.090,1.008
70.120,1.008
70.150,1.013
70.180,1.016
70.210,1.009
70.240,1.010
70.270,1.009
70.300,1.007
70.330,1.018
70.360,1.019
70.390,1.012
70.420,1.013
70.450,1.012
70.480,1.014
70.510,1.014
70.540,1.016
70.570,1.009
70.600,1.012
70.630,1.012
70.660,1.014
70.690,1.014
70.720,1.014
70.750,1.014
70.780,1.013
70.810,1.010
70.840,1.007
70.870,1.017
70.900,1.010
70.930,1.017
70.960,1.012
70.990,1.012
71.020,1.012
71.050,1.012
71.080,1.014
71.110,1.016
71.140,1.008
71.170,1.010
71.200,1.012
71.230,1.021
71.260,1.013
71.290,1.007
71.320,1.011
71.350,1.014
71.380,1.013
71.410,1.010
71.440,1.013
71.470,1.013
71.500,1.009
71.530,1.015
71.560,1.017
71.590,1.012
71.620,1.010
71.650,1.012
71.680,1.015
71.710,1.014
71.740,1.007
71.770,1.006
71.800,1.012
71.830,1.011
71.860,1.017
71.890,1.013
71.920,1.009
71.950,1.014
71.980,1.014
72.010,1.013
72.040,1.014
72.070,1.011
72.100,1.011
72.130,1.009
72.160,1.014
72.190,1.011
72.220,1.007
72.250,1.011
72.280,1.016
72.310,1.014
72.340,1.015
72.370,1.016
72.400,1.011
72.430,1.016
72.460,1.013
72.490,1.014
72.520,1.013
72.550,1.011
72.580,1.015
72.610,1.011
72.640,1.013
72.670,1.009
72.700,1.014
72.730,1.016
72.760,1.016
72.790,1.014
72.820,1.013
72.850,1.020
72.880,1.014
72.910,1.009
72.940,1.011
72.970,1.013
73.000,1.014
73.030,1.016
73.060,1.016
73.090,1.019
73.120,1.008
73.150,1.017
73.180,1.018
73.210,1.012
73.240,1.011
73.270,1.010
73.300,1.015
73.330,1.013
73.360,1.017
73.390,1.012
73.420,1.012
73.450,1.017
73.480,1.021
73.510,1.010
73.540,1.002
73.570,1.000
73.600,1.012
73.630,1.016
73.660,1.026
73.690,1.021
73.720,1.020
73.750,1.012
73.780,1.012
73.810,1.015
73.840,1.012
73.870,1.020
73.900,1.015
73.930,1.010
73.960,1.013
73.990,1.015
74.020,1.018
74.050,1.015
74.080,1.003
74.110,1.005
74.140,1.005
74.170,1.017
74.200,1.010
74.230,1.013
74.260,1.013
74.290,1.013
74.320,1.015
74.350,1.017
74.380,1.018
74.410,1.013
74.440,1.014
74.470,1.012
74.500,1.015
74.530,1.015
74.560,1.015
74.590,1.005
74.620,1.011
74.650,1.013
74.680,1.011
74.710,1.010
74.740,1.013
74.770,1.009
74.800,1.016
74.830,1.014
74.860,1.017
74.890,1.012
74.920,1.015
74.950,1.014
74.980,1.012
75.010,1.012
75.040,1.019
75.070,1.026
75.100,1.011
75.130,1.021
75.160,1.016
75.190,1.013
75.220,1.011
75.250,1.009
75.280,1.013
75.310,1.011
75.340,1.014
75.370,1.014
75.400,1.011
75.430,1.013
75.460,1.014
75.490,1.013
75.520,1.016
75.550,1.013
75.580,1.014
75.610,1.015
75.640,1.013
75.670,1.012
75.700,1.010
75.730,1.016
75.760,1.015
75.790,1.017
75.820,1.007
75.850,1.017
75.880,1.015
75.910,1.014
75.940,1.014
75.970,1.017
76.000,1.012
76.030,1.014
76.060,1.015
76.090,1.017
76.120,1.014
76.150,1.009
76.180,1.012
76.210,1.015
76.240,1.013
76.270,1.017
76.300,1.015
76.330,1.016
76.360,1.014
76.390,1.012
76.420,1.014
76.450,1.013
76.480,1.014
76.510,1.012
76.540,1.014
76.570,1.011
76.600,1.009
76.630,1.016
76.660,1.017
76.690,1.013
76.720,1.007
76.750,1.013
76.780,1.017
76.810,1.011
76.840,1.012
76.870,1.008
76.900,1.011
76.930,1.013
76.960,1.015
76.990,1.013
77.020,1.013
77.050,1.016
77.080,1.014
77.110,1.016
77.140,1.012
77.170,1.014
77.200,1.012
77.230,1.011
77.260,1.013
77.290,1.020
77.320,1.017
77.350,1.012
77.380,1.010
77.410,1.008
77.440,1.012
77.470,1.009
77.500,1.016
77.530,1.013
77.560,1.013
77.590,1.013
77.620,1.013
77.650,1.015
77.680,1.013
77.710,1.013
77.740,1.016
77.770,1.010
77.800,1.015
77.830,1.013
77.860,1.010
77.890,1.011
77.920,1.016
77.950,1.014
77.980,1.013
78.010,1.012
78.040,1.015
78.070,1.015
78.100,1.016
78.130,1.013
78.160,1.016
78.190,1.005
78.220,1.016
78.250,1.017
78.280,1.017
78.310,1.015
78.340,1.018
78.370,1.014
78.400,1.012
78.430,1.018
78.460,1.016
78.490,1.008
78.520,1.009
78.550,1.016
78.580,1.014
78.610,1.015
78.640,1.021
78.670,1.020
78.700,1.006
78.730,1.016
78.760,1.012
78.790,1.015
78.820,1.014
78.850,1.010
78.880,1.006
78.910,1.005
78.940,1.013
78.970,1.016
79.000,1.011
79.030,1.015
79.060,1.015
79.090,1.012
79.120,1.009
79.150,1.017
79.180,1.012
79.210,1.011
79.240,1.014
79.270,1.016
79.300,1.013
79.330,1.014
79.360,1.014
79.390,1.014
79.420,1.011
79.450,1.019
79.480,1.016
79.510,1.009
79.540,1.012
79.570,1.014
79.600,1.013
79.630,1.017
79.660,1.021
79.690,1.012
79.720,1.006
79.750,1.014
79.780,1.015
79.810,1.012
79.840,1.014
79.870,1.017
79.900,1.011
79.930,1.016
79.960,1.014
79.990,1.021
80.020,1.013
80.050,1.011
80.080,1.019
80.110,1.013
80.140,1.014
80.170,1.016
80.200,1.015
80.230,1.014
80.260,1.013
80.290,1.013
80.320,1.013
80.350,1.014
80.380,1.012
80.410,1.009
80.440,1.013
80.470,1.014
80.500,1.017
80.530,1.011
80.560,1.010
80.590,1.014
80.620,1.013
80.650,1.013
80.680,1.017
80.710,1.002
80.740,1.012
80.770,1.013
80.800,1.019
80.830,1.014
80.860,1.013
80.890,1.013
80.920,1.012
80.950,1.017
80.980,1.017
81.010,1.011
81.040,1.012
81.070,1.012
81.100,1.012
81.130,1.017
81.160,1.018
81.190,1.013
81.220,1.015
81.250,1.014
81.280,1.020
81.310,1.010
81.340,1.008
81.370,1.010
81.400,1.016
81.430,1.015
81.460,1.013
81.490,1.013
81.520,1.010
81.550,1.015
81.580,1.014
81.610,1.020
81.640,1.013
81.670,1.002
81.700,1.009
81.730,1.011
81.760,1.017
81.790,1.014
81.820,1.013
81.850,1.010
81.880,1.011
81.910,1.016
81.940,1.014
81.970,1.015
82.000,1.014
82.030,1.013
82.060,1.011
82.090,1.010
82.120,1.017
82.150,1.013
82.180,1.011
82.210,1.012
82.240,1.014
82.270,1.017
82.300,1.018
82.330,1.013
82.360,1.010
82.390,1.014
82.420,1.016
82.450,1.016
82.480,1.012
82.510,1.014
82.540,1.022
82.570,1.008
82.600,1.014
82.630,1.015
82.660,1.012
82.690,1.013
82.720,1.014
82.750,1.010
82.780,1.012
82.810,1.009
82.840,1.013
82.870,1.015
82.900,1.014
82.930,1.013
82.960,1.017
82.990,1.016
83.020,1.016
83.050,1.015
83.080,1.014
83.110,1.009
83.140,1.015
83.170,1.015
83.200,1.016
83.230,1.011
83.260,1.013
83.290,1.012
83.320,1.013
83.350,1.013
83.380,1.014
83.410,1.011
83.440,1.005
83.470,1.016
83.500,1.019
83.530,1.016
83.560,1.013
83.590,1.011
83.620,1.011
83.650,1.014
83.680,1.012
83.710,1.015
83.740,1.013
83.770,1.015
83.800,1.022
83.830,1.021
83.860,1.011
83.890,1.010
83.920,1.011
83.950,1.010
83.980,1.008
84.010,1.013
84.040,1.016
84.070,1.006
84.100,1.014
84.130,1.014
84.160,1.014
84.190,1.020
84.220,1.020
84.250,1.014
84.280,1.013
84.310,1.016
84.340,1.021
84.370,1.013
84.400,1.016
84.430,1.016
84.460,1.013
84.490,1.009
84.520,1.011
84.550,1.013
84.580,1.009
84.610,1.013
84.640,1.014
84.670,1.014
84.700,1.015
84.730,1.017
84.760,1.018
84.790,1.012
84.820,1.012
84.850,1.017
84.880,1.016
84.910,1.014
84.940,1.015
84.970,1.013
85.000,1.012
85.030,1.012
85.060,1.017
85.090,1.012
85.120,1.010
85.150,1.011
85.180,1.018
85.210,1.016
85.240,1.016
85.270,1.015
85.300,1.021
85.330,1.006
85.360,1.017
85.390,1.012
85.420,1.009
85.450,1.014
85.480,1.016
85.510,1.015
85.540,1.013
85.570,1.013
85.600,1.014
85.630,1.014
85.660,1.012
85.690,1.017
85.720,1.015
85.750,1.013
85.780,1.010
85.810,1.008
85.840,1.015
85.870,1.010
85.900,1.014
85.930,1.016
85.960,1.013
85.990,1.013
86.020,1.016
86.050,1.017
86.080,1.010
86.110,1.014
86.140,1.010
86.170,1.010
86.200,1.011
86.230,1.016
86.260,1.015
86.290,1.010
86.320,1.013
86.350,1.013
86.380,1.012
86.410,1.013
86.440,1.013
86.470,1.013
86.500,1.011
86.530,1.012
86.560,1.015
86.590,1.014
86.620,1.010
86.650,1.012
86.680,1.011
86.710,1.012
86.740,1.009
86.770,1.017
86.800,1.012
86.830,1.018
86.860,1.014
86.890,1.011
86.920,1.015
86.950,1.017
86.980,1.013
87.010,1.015
87.040,1.006
87.070,1.006
87.100,1.016
87.130,1.018
87.160,1.014
87.190,1.015
87.220,1.013
87.250,1.014
87.280,1.010
87.310,1.016
87.340,1.014
87.370,1.016
87.400,1.014
87.430,1.012
87.460,1.016
87.490,1.013
87.520,1.013
87.550,1.014
87.580,1.013
87.610,1.013
87.640,1.013
87.670,1.015
87.700,1.016
87.730,1.019
87.760,1.014
87.790,1.010
87.820,1.010
87.850,1.017
87.880,1.010
87.910,1.015
87.940,1.014
87.970,1.021
88.000,1.009
88.030,1.014
88.060,1.014
88.090,1.011
88.120,1.010
88.150,1.013
88.180,1.015
88.210,1.013
88.240,1.015
88.270,1.014
88.300,1.012
88.330,1.012
88.360,1.020
88.390,1.018
88.420,1.016
88.450,1.009
88.480,1.011
88.510,1.015
88.540,1.017
88.570,1.013
88.600,1.015
88.630,1.010
88.660,1.011
88.690,1.019
88.720,1.014
88.750,1.006
88.780,1.011
88.810,1.016
88.840,1.016
88.870,1.016
88.900,1.015
88.930,1.017
88.960,1.007
88.990,1.017
89.020,1.018
89.050,1.014
89.080,1.015
89.110,1.010
89.140,1.012
89.170,1.011
89.200,1.013
89.230,1.017
89.260,1.012
89.290,1.011
89.320,1.015
89.350,1.015
89.380,1.012
89.410,1.008
89.440,1.013
89.470,1.017
89.500,1.012
89.530,1.014
89.560,1.013
89.590,1.011
89.620,1.017
89.650,1.019
89.680,1.009
89.710,1.005
89.740,1.016
89.770,1.016
89.800,1.015
89.830,1.016
89.860,1.014
89.890,1.019
89.920,1.010
89.950,1.019
89.980,1.012
90.010,1.010
90.040,1.014
90.070,1.009
90.100,1.009
90.130,1.015
90.160,1.017
90.190,1.016
90.220,1.011
90.250,1.006
90.280,1.001
90.310,1.008
90.340,1.015
90.370,1.021
90.400,1.020
90.430,1.021
90.460,1.011
90.490,1.019
90.520,1.015
90.550,1.017
90.580,1.013
90.610,1.011
90.640,1.017
90.670,1.016
90.700,1.016
90.730,1.016
90.760,1.007
90.790,1.006
90.820,1.008
90.850,1.015
90.880,1.013
90.910,1.007
90.940,1.011
90.970,1.017
91.000,1.014
91.030,1.017
91.060,1.013
91.090,1.013
91.120,1.014
91.150,1.014
91.180,1.011
91.210,1.014
91.240,1.008
91.270,1.015
91.300,1.016
91.330,1.015
91.360,1.014
91.390,1.011
91.420,1.013
91.450,1.014
91.480,1.016
91.510,1.021
91.540,1.021
91.570,1.018
91.600,1.011
91.630,1.005
91.660,1.008
91.690,1.007
91.720,1.010
91.750,1.010
91.780,1.010
91.810,1.009
91.840,1.009
91.870,1.008
91.900,1.007
91.930,1.013
91.960,1.008
91.990,1.012
92.020,1.012
92.050,1.011
92.080,1.019
92.110,1.019
92.140,1.021
92.170,1.021
92.200,1.019
92.230,1.011
92.260,1.009
92.290,1.012
92.320,1.018
92.350,1.012
92.380,1.013
92.410,1.011
92.440,1.012
92.470,1.012
92.500,1.008
92.530,1.015
92.560,1.014
92.590,1.017
92.620,1.014
92.650,1.007
92.680,1.007
92.710,1.016
92.740,1.021
92.770,1.018
92.800,1.014
92.830,1.015
92.860,1.017
92.890,1.014
92.920,1.014
92.950,1.015
92.980,1.011
93.010,1.009
93.040,1.009
93.070,1.013
93.100,1.012
93.130,1.014
93.160,1.014
93.190,1.015
93.220,1.016
93.250,1.018
93.280,1.011
93.310,1.011
93.340,1.014
93.370,1.017
93.400,1.021
93.430,1.011
93.460,1.010
93.490,1.018
93.520,1.018
93.550,1.015
93.580,1.013
93.610,1.005
93.640,1.009
93.670,1.011
93.700,1.013
93.730,1.009
93.760,1.015
93.790,1.016
93.820,1.016
93.850,1.013
93.880,1.011
93.910,1.013
93.940,1.013
93.970,1.013
94.000,1.013
94.030,1.015
94.060,1.016
94.090,1.017
94.120,1.014
94.150,1.008
94.180,1.008
94.210,1.014
94.240,1.009
94.270,1.016
94.300,1.013
94.330,1.010
94.360,1.014
94.390,1.014
94.420,1.013
94.450,1.013
94.480,1.010
94.510,1.009
94.540,1.014
94.570,1.018
94.600,1.011
94.630,1.011
94.660,1.013
94.690,1.013
94.720,1.012
94.750,1.011
94.780,1.012
94.810,1.014
94.840,1.015
94.870,1.015
94.900,1.014
94.930,1.014
94.960,1.016
94.990,1.015
95.020,1.014
95.050,1.015
95.080,1.008
95.110,1.008
95.140,1.014
95.170,1.016
95.200,1.014
95.230,1.011
95.260,1.017
95.290,1.013
95.320,1.013
95.350,1.018
95.380,1.017
95.410,1.005
95.440,1.018
95.470,1.011
95.500,1.011
95.530,1.012
95.560,1.010
95.590,1.013
95.620,1.017
95.650,1.014
95.680,1.015
95.710,1.009
95.740,1.013
95.770,1.018
95.800,1.016
95.830,1.013
95.860,1.015
95.890,1.014
95.920,1.014
95.950,1.008
95.980,1.012
96.010,1.014
96.040,1.013
96.070,1.020
96.100,1.016
96.130,1.013
96.160,1.010
96.190,1.014
96.220,1.009
96.250,1.016
96.280,1.016
96.310,1.021
96.340,1.011
96.370,1.018
96.400,1.012
96.430,1.010
96.460,1.007
96.490,1.009
96.520,1.015
96.550,1.013
96.580,1.013
96.610,1.010
96.640,1.011
96.670,1.013
96.700,1.014
96.730,1.014
96.760,1.010
96.790,1.014
96.820,1.012
96.850,1.011
96.880,1.016
96.910,1.006
96.940,1.010
96.970,1.012
97.000,1.015
97.030,1.023
97.060,1.013
97.090,1.011
97.120,1.011
97.150,1.019
97.180,1.017
97.210,1.015
97.240,1.014
97.270,1.014
97.300,1.012
97.330,1.013
97.360,1.012
97.390,1.015
97.420,1.016
97.450,1.016
97.480,1.015
97.510,1.013
97.540,1.016
97.570,1.012
97.600,1.012
97.630,1.014
97.660,1.013
97.690,1.013
97.720,1.014
97.750,1.012
97.780,1.013
97.810,1.013
97.840,1.012
97.870,1.014
97.900,1.016
97.930,1.019
97.960,1.013
97.990,1.009
98.020,1.012
98.050,1.016
98.080,1.015
98.110,1.013
98.140,1.008
98.170,1.008
98.200,1.011
98.230,1.018
98.260,1.017
98.290,1.010
98.320,1.016
98.350,1.014
98.380,1.013
98.410,1.014
98.440,1.017
98.470,1.014
98.500,1.013
98.530,1.012
98.560,1.014
98.590,1.013
98.620,1.018
98.650,1.017
98.680,1.012
98.710,1.008
98.740,1.012
98.770,1.015
98.800,1.009
98.830,1.016
98.860,1.015
98.890,1.011
98.920,1.014
98.950,1.014
98.980,1.010
99.010,1.014
99.040,1.014
99.070,1.014
99.100,1.011
99.130,1.015
99.160,1.012
99.190,1.009
99.220,1.014
99.250,1.013
99.280,1.014
99.310,1.014
99.340,1.016
99.370,1.015
99.400,1.014
99.430,1.015
99.460,1.013
99.490,1.014
99.520,1.016
99.550,1.014
99.580,1.014
99.610,1.014
99.640,1.014
99.670,1.013
99.700,1.012
99.730,1.007
99.760,1.018
99.790,1.018
99.820,1.010
99.850,1.015
99.880,1.015
99.910,1.016
99.940,1.017
99.970,1.019
100.000,1.022
100.030,1.003
100.060,1.011
100.090,1.014
100.120,1.012
100.150,1.012
100.180,1.010
100.210,1.013
100.240,1.012
100.270,1.013
100.300,1.012
100.330,1.012
100.360,1.012
100.390,1.014
100.420,1.017
100.450,1.013
100.480,1.014
100.510,1.018
100.540,1.015
100.570,1.019
100.600,1.014
100.630,1.008
100.660,1.009
100.690,1.015
100.720,1.016
100.750,1.021
100.780,1.006
100.810,1.010
100.840,1.013
100.870,1.014
100.900,1.013
100.930,1.018
100.960,1.007
100.990,1.013
101.020,1.013
101.050,1.017
101.080,1.015
101.110,1.008
101.140,1.014
101.170,1.014
101.200,1.013
101.230,1.010
101.260,1.015
101.290,1.018
101.320,1.015
101.350,1.015
101.380,1.014
101.410,1.010
101.440,1.018
101.470,1.013
101.500,1.014
101.530,1.008
101.560,1.012
101.590,1.020
101.620,1.017
101.650,1.014
101.680,1.012
101.710,1.015
101.740,1.016
101.770,1.013
101.800,1.020
101.830,1.005
101.860,1.012
101.890,1.017
101.920,1.013
101.950,1.011
101.980,1.017
102.010,1.012
102.040,1.013
102.070,1.021
102.100,1.014
102.130,1.021
102.160,1.011
102.190,1.010
102.220,1.015
102.250,1.016
102.280,1.013
102.310,1.020
102.340,1.019
102.370,1.015
102.400,1.013
102.430,1.007
102.460,1.018
102.490,1.023
102.520,1.014
102.550,1.014
102.580,1.005
102.610,1.014
102.640,1.025
102.670,1.009
102.700,1.013
102.730,1.020
102.760,1.014
102.790,1.018
102.820,1.008
102.850,1.010
102.880,1.021
102.910,1.007
102.940,1.013
102.970,1.011
103.000,1.013
103.030,1.022
103.060,1.017
103.090,1.022
103.120,1.017
103.150,1.011
103.180,1.011
103.210,1.016
103.240,1.011
103.270,1.014
103.300,1.010
103.330,1.013
103.360,1.008
103.390,1.011
103.420,1.014
103.450,1.008
103.480,1.011
103.510,1.021
103.540,1.006
103.570,1.018
103.600,1.022
103.630,1.012
103.660,1.015
103.690,1.012
103.720,1.004
103.750,1.016
103.780,1.016
103.810,1.018
103.840,1.009
103.870,1.016
103.900,1.017
103.930,1.012
103.960,1.011
103.990,1.018
104.020,1.021
104.050,1.013
104.080,1.003
104.110,1.014
104.140,1.021
104.170,1.000
104.200,1.011
104.230,1.023
104.260,1.020
104.290,1.004
104.320,1.013
104.350,1.022
104.380,1.014
104.410,1.011
104.440,1.018
104.470,1.018
104.500,1.016
104.530,1.010
104.560,1.016
104.590,1.020
104.620,1.019
104.650,1.010
104.680,1.008
104.710,1.011
104.740,1.017
104.770,1.011
104.800,1.011
104.830,1.016
104.860,1.010
104.890,1.019
104.920,1.013
104.950,1.014
104.980,1.012
105.010,1.016
105.040,1.014
105.070,1.007
105.100,1.018
105.130,1.017
105.160,1.004
105.190,1.017
105.220,1.019
105.250,1.007
105.280,1.008
105.310,1.012
105.340,1.008
105.370,1.012
105.400,1.014
105.430,1.021
105.460,1.017
105.490,1.012
105.520,1.009
105.550,1.007
105.580,1.015
105.610,1.022
105.640,1.011
105.670,1.009
105.700,1.016
105.730,1.021
105.760,1.015
105.790,1.012
105.820,1.012
105.850,1.021
105.880,1.006
105.910,1.022
105.940,1.010
105.970,1.010
106.000,1.011
106.030,1.005
106.060,1.011
106.090,1.017
106.120,1.017
106.150,1.013
106.180,1.012
106.210,1.006
106.240,1.014
106.270,1.017
106.300,1.021
106.330,1.021
106.360,1.019
106.390,1.009
106.420,1.021
106.450,1.014
106.480,1.012
106.510,1.016
106.540,1.014
106.570,1.018
106.600,1.013
106.630,1.010
106.660,1.011
106.690,1.014
106.720,1.014
106.750,1.015
106.780,1.011
106.810,1.012
106.840,1.013
106.870,1.011
106.900,1.024
106.930,1.015
106.960,1.008
106.990,1.014
107.020,1.018
107.050,1.018
107.080,1.018
107.110,1.019
107.140,1.023
107.170,1.012
107.200,1.021
107.230,1.018
107.260,1.013
107.290,1.015
107.320,1.016
107.350,1.013
107.380,1.013
107.410,1.014
107.440,1.013
107.470,1.012
107.500,1.011
107.530,1.009
107.560,1.014
107.590,1.017
107.620,1.012
107.650,1.012
107.680,1.014
107.710,1.018
107.740,1.017
107.770,1.010
