df_hash,22ZHK4.Z5RDGQ
56.345,1.018
56.375,1.019
56.405,1.023
56.435,1.020
56.465,1.018
56.495,1.020
56.525,1.018
56.555,1.018
56.585,1.018
56.615,1.020
56.645,1.021
56.675,1.024
56.705,1.014
56.735,1.011
56.765,1.027
56.795,1.027
56.825,1.021
56.855,1.018
56.885,1.017
56.915,1.015
56.945,1.024
56.975,1.021
57.005,1.018
57.035,1.016
57.065,1.013
57.095,1.021
57.125,1.020
57.155,1.019
57.185,1.017
57.215,1.019
57.245,1.020
57.275,1.021
57.305,1.021
57.335,1.014
57.365,1.014
57.395,1.028
57.425,1.022
57.455,1.017
57.485,1.013
57.515,1.016
57.545,1.020
57.575,1.022
57.605,1.019
57.635,1.021
57.665,1.021
57.695,1.016
57.725,1.019
57.755,1.020
57.785,1.017
57.815,1.015
57.845,1.022
57.875,1.023
57.905,1.021
57.935,1.018
57.965,1.015
57.995,1.012
58.025,1.028
58.055,1.026
58.085,1.016
58.115,1.014
58.145,1.017
58.175,1.020
58.205,1.023
58.235,1.020
58.265,1.019
58.295,1.019
58.325,1.017
58.355,1.019
58.385,1.021
58.415,1.015
58.445,1.021
58.475,1.022
58.505,1.018
58.535,1.019
58.565,1.019
58.595,1.012
58.625,1.015
58.655,1.028
58.685,1.027
58.715,1.021
58.745,1.017
58.775,1.020
58.805,1.022
58.835,1.023
58.865,1.019
58.895,1.019
58.925,1.018
58.955,1.021
58.985,1.020
59.015,1.021
59.045,1.016
59.075,1.020
59.105,1.017
59.135,1.016
59.165,1.018
59.195,1.021
59.225,1.021
59.255,1.020
59.285,1.037
59.315,1.025
59.345,1.014
59.375,1.009
59.405,1.012
59.435,1.016
59.465,1.023
59.495,1.022
59.525,1.020
59.555,1.016
59.585,1.017
59.615,1.020
59.645,1.020
59.675,1.017
59.705,1.020
59.735,1.023
59.765,1.022
59.795,1.027
59.825,1.019
59.855,1.010
59.885,1.028
59.915,1.026
59.945,1.021
59.975,1.016
60.005,1.015
60.035,1.021
60.065,1.029
60.095,1.017
60.125,1.019
60.155,1.023
60.185,1.020
60.215,1.021
60.245,1.021
60.275,1.019
60.305,1.021
60.335,1.020
60.365,1.021
60.395,1.028
60.425,1.014
60.455,1.012
60.485,1.027
60.515,1.031
60.545,1.021
60.575,1.012
60.605,1.015
60.635,1.019
60.665,1.023
60.695,1.018
60.725,1.024
60.755,1.023
60.785,1.016
60.815,1.020
60.845,1.021
60.875,1.022
60.905,1.020
60.935,1.018
60.965,1.017
60.995,1.021
61.025,1.019
61.055,1.012
61.085,1.026
61.115,1.029
61.145,1.022
61.175,1.015
61.205,1.016
61.235,1.021
61.265,1.022
61.295,1.021
61.325,1.022
61.355,1.023
61.385,1.020
61.415,1.022
61.445,1.020
61.475,1.020
61.505,1.021
61.535,1.020
61.565,1.022
61.595,1.025
61.625,1.014
61.655,1.015
61.685,1.029
61.715,1.029
61.745,1.020
61.775,1.010
61.805,1.017
61.835,1.019
61.865,1.022
61.895,1.019
61.925,1.023
61.955,1.022
61.985,1.021
62.015,1.019
62.045,1.021
62.075,1.020
62.105,1.018
62.135,1.018
62.165,1.024
62.195,1.025
62.225,1.019
62.255,1.022
62.285,1.030
62.315,1.021
62.345,1.018
62.375,1.017
62.405,1.020
62.435,1.018
62.465,1.017
62.495,1.020
62.525,1.022
62.555,1.025
62.585,1.021
62.615,1.019
62.645,1.020
62.675,1.020
62.705,1.018
62.735,1.019
62.765,1.023
62.795,1.016
62.825,1.012
62.855,1.023
62.885,1.030
62.915,1.023
62.945,1.013
62.975,1.015
63.005,1.015
63.035,1.026
63.065,1.023
63.095,1.021
63.125,1.021
63.155,1.017
63.185,1.022
63.215,1.028
63.245,1.027
63.275,1.020
63.305,1.017
63.335,1.017
63.365,1.021
63.395,1.024
63.425,1.021
63.455,1.014
63.485,1.028
63.515,1.025
63.545,1.014
63.575,1.021
63.605,1.017
63.635,1.021
63.665,1.020
63.695,1.023
63.725,1.021
63.755,1.020
63.785,1.017
63.815,1.022
63.845,1.021
63.875,1.021
63.905,1.021
63.935,1.019
63.965,1.021
63.995,1.023
64.025,1.020
64.055,1.013
64.085,1.021
64.115,1.035
64.145,1.023
64.175,1.016
64.205,1.014
64.235,1.017
64.265,1.018
64.295,1.021
64.325,1.024
64.355,1.021
64.385,1.022
64.415,1.020
64.445,1.020
64.475,1.021
64.505,1.019
64.535,1.023
64.565,1.022
64.595,1.021
64.625,1.021
64.655,1.017
64.685,1.011
64.715,1.023
64.745,1.027
64.775,1.020
64.805,1.017
64.835,1.015
64.865,1.019
64.895,1.021
64.925,1.020
64.955,1.027
64.985,1.031
65.015,1.030
65.045,1.022
65.075,1.022
65.105,1.023
65.135,1.020
65.165,1.022
65.195,1.025
65.225,1.032
65.255,1.023
65.285,1.012
65.315,1.046
65.345,1.039
65.375,1.023
65.405,1.007
65.435,1.006
65.465,1.022
65.495,1.038
65.525,1.044
65.555,1.032
65.585,1.029
65.615,1.021
65.645,1.023
65.675,1.030
65.705,1.033
65.735,1.033
65.765,1.025
65.795,1.018
65.825,1.015
65.855,1.016
65.885,1.018
65.915,1.019
65.945,1.024
65.975,1.012
66.005,1.015
66.035,1.030
66.065,1.033
66.095,1.029
66.125,1.024
66.155,1.024
66.185,1.027
66.215,1.036
66.245,1.024
66.275,1.025
66.305,1.016
66.335,1.017
66.365,1.021
66.395,1.031
66.425,1.021
66.455,1.023
66.485,1.021
66.515,1.027
66.545,1.031
66.575,1.035
66.605,1.029
66.635,1.037
66.665,1.021
66.695,1.025
66.725,1.045
66.755,1.048
66.785,1.038
66.815,1.027
66.845,1.012
66.875,0.999
66.905,1.000
66.935,0.997
66.965,1.015
66.995,1.027
67.025,1.021
67.055,1.020
67.085,1.021
67.115,1.014
67.145,0.998
67.175,0.987
67.205,0.996
67.235,1.002
67.265,1.008
67.295,1.012
67.325,1.012
67.355,1.019
67.385,1.020
67.415,1.021
67.445,1.008
67.475,1.004
67.505,1.002
67.535,1.001
67.565,1.003
67.595,0.999
67.625,1.002
67.655,1.000
67.685,1.005
67.715,1.007
67.745,1.022
67.775,1.021
67.805,1.025
67.835,1.026
67.865,1.018
67.895,1.014
67.925,1.008
67.955,1.001
67.985,1.005
68.015,1.024
68.045,1.020
68.075,1.019
68.105,1.004
68.135,1.006
68.165,1.003
68.195,1.007
68.225,1.007
68.255,1.015
68.285,1.015
68.315,1.015
68.345,1.020
68.375,1.017
68.405,1.016
68.435,1.008
68.465,1.004
68.495,1.006
68.525,1.013
68.555,1.004
68.585,1.004
68.615,1.018
68.645,1.022
68.675,1.007
68.705,1.002
68.735,1.003
68.765,1.006
68.795,1.013
68.825,1.008
68.855,1.016
68.885,1.027
68.915,1.014
68.945,1.008
68.975,1.014
69.005,1.017
69.035,1.017
69.065,1.013
69.095,1.008
69.125,1.009
69.155,1.005
69.185,1.005
69.215,1.019
69.245,1.028
69.275,1.024
69.305,1.012
69.335,1.009
69.365,1.004
69.395,1.008
69.425,1.009
69.455,1.012
69.485,1.020
69.515,1.015
69.545,1.012
69.575,1.009
69.605,1.016
69.635,1.012
69.665,1.020
69.695,1.017
69.725,1.014
69.755,1.014
69.785,1.011
69.815,1.007
69.845,1.021
69.875,1.023
69.905,1.019
69.935,1.006
69.965,1.011
69.995,1.020
70.025,1.024
70.055,1.011
70.085,1.012
70.115,1.015
70.145,1.011
70.175,1.014
70.205,1.012
70.235,1.012
70.265,1.016
70.295,1.013
70.325,1.013
70.355,1.015
70.385,1.015
70.415,1.008
70.445,1.010
70.475,1.026
70.505,1.021
70.535,1.010
70.565,1.008
70.595,1.010
70.625,1.012
70.655,1.015
70.685,1.015
70.715,1.018
70.745,1.016
70.775,1.014
70.805,1.012
70.835,1.016
70.865,1.011
70.895,1.013
70.925,1.015
70.955,1.016
70.985,1.017
71.015,1.013
71.045,1.008
71.075,1.014
71.105,1.024
71.135,1.024
71.165,1.015
71.195,1.011
71.225,1.009
71.255,1.009
71.285,1.012
71.315,1.013
71.345,1.013
71.375,1.014
71.405,1.013
71.435,1.015
71.465,1.015
71.495,1.012
71.525,1.014
71.555,1.018
71.585,1.018
71.615,1.016
71.645,1.013
71.675,1.011
71.705,1.010
71.735,1.020
71.765,1.026
71.795,1.021
71.825,1.007
71.855,1.010
71.885,1.016
71.915,1.018
71.945,1.015
71.975,1.015
72.005,1.020
72.035,1.018
72.065,1.016
72.095,1.016
72.125,1.017
72.155,1.014
72.185,1.014
72.215,1.015
72.245,1.017
72.275,1.015
72.305,1.012
72.335,1.014
72.365,1.003
72.395,1.008
72.425,1.021
72.455,1.025
72.485,1.017
72.515,1.014
72.545,1.017
72.575,1.017
72.605,1.018
72.635,1.014
72.665,1.013
72.695,1.015
72.725,1.012
72.755,1.011
72.785,1.014
72.815,1.011
72.845,1.012
72.875,1.012
72.905,1.014
72.935,1.016
72.965,1.019
72.995,1.019
73.025,1.012
73.055,1.005
73.085,1.021
73.115,1.028
73.145,1.017
73.175,1.008
73.205,1.010
73.235,1.016
73.265,1.014
73.295,1.013
73.325,1.015
73.355,1.017
73.385,1.019
73.415,1.016
73.445,1.012
73.475,1.011
73.505,1.012
73.535,1.013
73.565,1.016
73.595,1.015
73.625,1.011
73.655,1.017
73.685,1.014
73.715,1.013
73.745,1.029
73.775,1.021
73.805,1.013
73.835,1.010
73.865,1.014
73.895,1.015
73.925,1.021
73.955,1.018
73.985,1.013
74.015,1.019
74.045,1.015
74.075,1.021
74.105,1.019
74.135,1.012
74.165,1.013
74.195,1.016
74.225,1.018
74.255,1.018
74.285,1.019
74.315,1.014
74.345,1.007
74.375,1.021
74.405,1.026
74.435,1.021
74.465,1.010
74.495,1.008
74.525,1.016
74.555,1.017
74.585,1.017
74.615,1.019
74.645,1.016
74.675,1.016
74.705,1.015
74.735,1.016
74.765,1.016
74.795,1.014
74.825,1.019
74.855,1.018
74.885,1.016
74.915,1.016
74.945,1.019
74.975,1.016
75.005,1.007
75.035,1.011
75.065,1.026
75.095,1.023
75.125,1.009
75.155,1.007
75.185,1.013
75.215,1.018
75.245,1.019
75.275,1.015
75.305,1.017
75.335,1.014
75.365,1.016
75.395,1.016
75.425,1.012
75.455,1.014
75.485,1.017
75.515,1.016
75.545,1.019
75.575,1.017
75.605,1.017
75.635,1.014
75.665,1.010
75.695,1.007
75.725,1.018
75.755,1.033
75.785,1.023
75.815,1.009
75.845,1.007
75.875,1.017
75.905,1.021
75.935,1.019
75.965,1.017
75.995,1.018
76.025,1.017
76.055,1.013
76.085,1.014
76.115,1.017
76.145,1.013
76.175,1.014
76.205,1.019
76.235,1.018
76.265,1.020
76.295,1.021
76.325,1.009
76.355,1.012
76.385,1.027
76.415,1.021
76.445,1.013
76.475,1.010
76.505,1.018
76.535,1.014
76.565,1.021
76.595,1.016
76.625,1.016
76.655,1.018
76.685,1.015
76.715,1.017
76.745,1.016
76.775,1.012
76.805,1.015
76.835,1.018
76.865,1.017
76.895,1.018
76.925,1.019
76.955,1.014
76.985,1.014
77.015,1.028
77.045,1.017
77.075,1.008
77.105,1.013
77.135,1.016
77.165,1.019
77.195,1.016
77.225,1.017
77.255,1.021
77.285,1.017
77.315,1.013
77.345,1.019
77.375,1.015
77.405,1.009
77.435,1.016
77.465,1.020
77.495,1.020
77.525,1.020
77.555,1.014
77.585,1.013
77.615,1.015
77.645,1.025
77.675,1.025
77.705,1.014
77.735,1.009
77.765,1.013
77.795,1.014
77.825,1.016
77.855,1.016
77.885,1.016
77.915,1.020
77.945,1.017
77.975,1.015
78.005,1.013
78.035,1.017
78.065,1.017
78.095,1.021
78.125,1.016
78.155,1.019
78.185,1.020
78.215,1.014
78.245,1.009
78.275,1.026
78.305,1.029
78.335,1.018
78.365,1.010
78.395,1.013
78.425,1.018
78.455,1.021
78.485,1.016
78.515,1.022
78.545,1.021
78.575,1.018
78.605,1.015
78.635,1.017
78.665,1.012
78.695,1.015
78.725,1.018
78.755,1.019
78.785,1.019
78.815,1.020
78.845,1.011
78.875,1.007
78.905,1.023
78.935,1.033
78.965,1.023
78.995,1.011
79.025,1.013
79.055,1.017
79.085,1.019
79.115,1.015
79.145,1.021
79.175,1.020
79.205,1.016
79.235,1.019
79.265,1.020
79.295,1.018
79.325,1.014
79.355,1.019
79.385,1.018
79.415,1.021
79.445,1.020
79.475,1.010
79.505,1.009
79.535,1.025
79.565,1.023
79.595,1.016
79.625,1.010
79.655,1.016
79.685,1.017
79.715,1.018
79.745,1.018
79.775,1.020
79.805,1.021
79.835,1.014
79.865,1.016
79.895,1.019
79.925,1.015
79.955,1.021
79.985,1.013
80.015,1.015
80.045,1.019
80.075,1.015
80.105,1.009
80.135,1.023
80.165,1.027
80.195,1.013
80.225,1.009
80.255,1.011
80.285,1.016
80.315,1.019
80.345,1.019
80.375,1.021
80.405,1.021
80.435,1.015
80.465,1.021
80.495,1.019
80.525,1.017
80.555,1.017
80.585,1.016
80.615,1.017
80.645,1.021
80.675,1.016
80.705,1.006
80.735,1.020
80.765,1.023
80.795,1.022
80.825,1.012
80.855,1.014
80.885,1.016
80.915,1.019
80.945,1.016
80.975,1.023
81.005,1.022
81.035,1.013
81.065,1.018
81.095,1.019
81.125,1.020
81.155,1.015
81.185,1.016
81.215,1.019
81.245,1.021
81.275,1.015
81.305,1.011
81.335,1.020
81.365,1.030
81.395,1.022
81.425,1.016
81.455,1.013
81.485,1.015
81.515,1.021
81.545,1.018
81.575,1.021
81.605,1.017
81.635,1.016
81.665,1.018
81.695,1.020
81.725,1.018
81.755,1.014
81.785,1.018
81.815,1.017
81.845,1.016
81.875,1.021
81.905,1.012
81.935,1.011
81.965,1.030
81.995,1.027
82.025,1.014
82.055,1.007
82.085,1.014
82.115,1.017
82.145,1.021
82.175,1.018
82.205,1.019
82.235,1.018
82.265,1.015
82.295,1.020
82.325,1.017
82.355,1.014
82.385,1.012
82.415,1.013
82.445,1.020
82.475,1.023
82.505,1.016
82.535,1.011
82.565,1.026
82.595,1.025
82.625,1.016
82.655,1.013
82.685,1.016
82.715,1.015
82.745,1.017
82.775,1.017
82.805,1.021
82.835,1.019
82.865,1.017
82.895,1.015
82.925,1.020
82.955,1.015
82.985,1.018
83.015,1.018
83.045,1.017
83.075,1.020
83.105,1.012
83.135,1.014
83.165,1.026
83.195,1.021
83.225,1.014
83.255,1.008
83.285,1.021
83.315,1.020
83.345,1.022
83.375,1.017
83.405,1.019
83.435,1.021
83.465,1.012
83.495,1.018
83.525,1.018
83.555,1.021
83.585,1.017
83.615,1.017
83.645,1.014
83.675,1.019
83.705,1.018
83.735,1.008
83.765,1.017
83.795,1.026
83.825,1.021
83.855,1.012
83.885,1.010
83.915,1.016
83.945,1.020
83.975,1.013
84.005,1.021
84.035,1.021
84.065,1.017
84.095,1.015
84.125,1.021
84.155,1.017
84.185,1.015
84.215,1.017
84.245,1.014
84.275,1.022
84.305,1.018
84.335,1.012
84.365,1.013
84.395,1.028
84.425,1.025
84.455,1.009
84.485,1.012
84.515,1.014
84.545,1.018
84.575,1.017
84.605,1.017
84.635,1.021
84.665,1.020
84.695,1.016
84.725,1.021
84.755,1.021
84.785,1.018
84.815,1.019
84.845,1.013
84.875,1.017
84.905,1.019
84.935,1.013
84.965,1.008
84.995,1.023
85.025,1.028
85.055,1.020
85.085,1.012
85.115,1.013
85.145,1.017
85.175,1.021
85.205,1.018
85.235,1.017
85.265,1.021
85.295,1.015
85.325,1.016
85.355,1.020
85.385,1.017
85.415,1.018
85.445,1.018
85.475,1.021
85.505,1.021
85.535,1.021
85.565,1.008
85.595,1.014
85.625,1.026
85.655,1.021
85.685,1.014
85.715,1.011
85.745,1.017
85.775,1.016
85.805,1.021
85.835,1.019
85.865,1.023
85.895,1.016
85.925,1.014
85.955,1.018
85.985,1.017
86.015,1.017
86.045,1.020
86.075,1.016
86.105,1.021
86.135,1.021
86.165,1.013
86.195,1.013
86.225,1.028
86.255,1.025
86.285,1.017
86.315,1.013
86.345,1.017
86.375,1.015
86.405,1.021
86.435,1.017
86.465,1.019
86.495,1.021
86.525,1.015
86.555,1.021
86.585,1.019
86.615,1.015
86.645,1.020
86.675,1.018
86.705,1.021
86.735,1.022
86.765,1.017
86.795,1.010
86.825,1.022
86.855,1.027
86.885,1.022
86.915,1.012
86.945,1.014
86.975,1.019
87.005,1.021
87.035,1.017
87.065,1.022
87.095,1.021
87.125,1.017
87.155,1.014
87.185,1.016
87.215,1.018
87.245,1.018
87.275,1.017
87.305,1.023
87.335,1.021
87.365,1.018
87.395,1.020
87.425,1.016
87.455,1.017
87.485,1.029
87.515,1.027
87.545,1.012
87.575,1.014
87.605,1.015
87.635,1.015
87.665,1.018
87.695,1.020
87.725,1.017
87.755,1.022
87.785,1.013
87.815,1.021
87.845,1.021
87.875,1.020
87.905,1.021
87.935,1.021
87.965,1.020
87.995,1.020
88.025,1.019
88.055,1.013
88.085,1.015
88.115,1.029
88.145,1.025
88.175,1.013
88.205,1.010
88.235,1.016
88.265,1.020
88.295,1.022
88.325,1.021
88.355,1.021
88.385,1.020
88.415,1.018
88.445,1.021
88.475,1.021
88.505,1.019
88.535,1.020
88.565,1.021
88.595,1.019
88.625,1.020
88.655,1.018
88.685,1.007
88.715,1.018
88.745,1.029
88.775,1.023
88.805,1.015
88.835,1.018
88.865,1.021
88.895,1.014
88.925,1.017
88.955,1.018
88.985,1.019
89.015,1.020
89.045,1.018
89.075,1.016
89.105,1.014
89.135,1.014
89.165,1.021
89.195,1.020
89.225,1.020
89.255,1.021
89.285,1.021
89.315,1.011
89.345,1.012
89.375,1.025
89.405,1.023
89.435,1.019
89.465,1.012
89.495,1.018
89.525,1.020
89.555,1.020
89.585,1.015
89.615,1.016
89.645,1.022
89.675,1.015
89.705,1.019
89.735,1.019
89.765,1.022
89.795,1.019
89.825,1.015
89.855,1.020
89.885,1.023
89.915,1.019
89.945,1.022
89.975,1.012
90.005,1.010
90.035,1.026
90.065,1.025
90.095,1.017
90.125,1.011
90.155,1.014
90.185,1.017
90.215,1.020
90.245,1.020
90.275,1.020
90.305,1.021
90.335,1.020
90.365,1.020
90.395,1.022
90.425,1.020
90.455,1.018
90.485,1.019
90.515,1.020
90.545,1.021
90.575,1.020
90.605,1.020
90.635,1.023
90.665,1.015
90.695,1.013
90.725,1.030
90.755,1.030
90.785,1.020
90.815,1.011
90.845,1.017
90.875,1.020
90.905,1.023
90.935,1.017
90.965,1.022
90.995,1.022
91.025,1.017
91.055,1.020
91.085,1.019
91.115,1.017
91.145,1.017
91.175,1.023
91.205,1.019
91.235,1.022
91.265,1.021
91.295,1.022
91.325,1.017
91.355,1.018
91.385,1.022
91.415,1.013
91.445,1.014
91.475,1.033
91.505,1.027
91.535,1.017
91.565,1.011
91.595,1.022
91.625,1.018
91.655,1.022
91.685,1.018
91.715,1.022
91.745,1.021
91.775,1.022
91.805,1.020
91.835,1.021
91.865,1.018
91.895,1.019
91.925,1.022
91.955,1.021
91.985,1.021
92.015,1.020
92.045,1.021
92.075,1.013
92.105,1.018
92.135,1.028
92.165,1.024
92.195,1.019
92.225,1.016
92.255,1.016
92.285,1.019
92.315,1.021
92.345,1.019
92.375,1.022
92.405,1.025
92.435,1.020
92.465,1.021
92.495,1.020
92.525,1.017
92.555,1.016
92.585,1.019
92.615,1.021
92.645,1.028
92.675,1.020
92.705,1.017
92.735,1.022
92.765,1.014
92.795,1.015
92.825,1.030
92.855,1.027
92.885,1.023
92.915,1.013
92.945,1.015
92.975,1.020
93.005,1.022
93.035,1.017
93.065,1.022
93.095,1.021
93.125,1.019
93.155,1.023
93.185,1.021
93.215,1.015
93.245,1.020
93.275,1.019
93.305,1.024
93.335,1.021
93.365,1.022
93.395,1.021
93.425,1.017
93.455,1.012
93.485,1.021
93.515,1.030
93.545,1.024
93.575,1.012
93.605,1.016
93.635,1.018
93.665,1.021
93.695,1.021
93.725,1.021
93.755,1.017
93.785,1.021
93.815,1.019
93.845,1.023
93.875,1.018
93.905,1.019
93.935,1.021
93.965,1.021
93.995,1.022
94.025,1.022
94.055,1.023
94.085,1.018
94.115,1.014
94.145,1.014
94.175,1.032
94.205,1.026
94.235,1.017
94.265,1.018
94.295,1.019
94.325,1.018
94.355,1.022
94.385,1.019
94.415,1.021
94.445,1.024
94.475,1.020
94.505,1.024
94.535,1.021
94.565,1.022
94.595,1.019
94.625,1.022
94.655,1.023
94.685,1.020
94.715,1.021
94.745,1.022
94.775,1.015
94.805,1.015
94.835,1.029
94.865,1.028
94.895,1.018
94.925,1.012
94.955,1.018
94.985,1.022
95.015,1.025
95.045,1.019
95.075,1.023
95.105,1.023
95.135,1.022
95.165,1.021
95.195,1.020
95.225,1.021
95.255,1.019
95.285,1.019
95.315,1.021
95.345,1.023
95.375,1.024
95.405,1.017
95.435,1.013
95.465,1.023
95.495,1.032
95.525,1.023
95.555,1.016
95.585,1.016
95.615,1.020
95.645,1.020
95.675,1.022
95.705,1.022
95.735,1.022
95.765,1.023
95.795,1.021
95.825,1.022
95.855,1.021
95.885,1.021
95.915,1.022
95.945,1.020
95.975,1.021
96.005,1.023
96.035,1.021
96.065,1.014
96.095,1.027
96.125,1.025
96.155,1.020
96.185,1.016
96.215,1.018
96.245,1.022
96.275,1.021
96.305,1.018
96.335,1.023
96.365,1.025
96.395,1.021
96.425,1.022
96.455,1.021
96.485,1.021
96.515,1.019
96.545,1.022
96.575,1.021
96.605,1.023
96.635,1.022
96.665,1.017
96.695,1.017
96.725,1.029
96.755,1.022
96.785,1.021
96.815,1.014
96.845,1.018
96.875,1.020
96.905,1.024
96.935,1.020
96.965,1.024
96.995,1.023
97.025,1.019
97.055,1.022
97.085,1.022
97.115,1.021
97.145,1.024
97.175,1.023
97.205,1.021
97.235,1.023
97.265,1.026
97.295,1.020
97.325,1.014
97.355,1.030
97.385,1.028
97.415,1.018
97.445,1.016
97.475,1.021
97.505,1.021
97.535,1.023
97.565,1.022
97.595,1.022
97.625,1.021
97.655,1.016
97.685,1.019
97.715,1.020
97.745,1.024
97.775,1.021
97.805,1.020
97.835,1.021
97.865,1.025
97.895,1.027
97.925,1.019
97.955,1.012
97.985,1.039
98.015,1.048
98.045,1.036
98.075,1.017
98.105,1.012
98.135,1.013
98.165,1.019
98.195,1.024
98.225,1.021
98.255,1.026
98.285,1.023
98.315,1.019
98.345,1.017
98.375,1.015
98.405,1.016
98.435,1.033
98.465,1.030
98.495,1.025
98.525,1.027
98.555,1.025
98.585,1.025
98.615,1.025
98.645,1.026
98.675,1.027
98.705,1.022
98.735,1.026
98.765,1.038
98.795,1.028
98.825,1.026
98.855,1.014
98.885,1.015
98.915,1.005
98.945,1.010
98.975,1.010
99.005,1.003
99.035,1.009
99.065,1.025
99.095,1.035
99.125,1.049
99.155,1.013
99.185,1.000
99.215,1.021
99.245,1.023
99.275,1.024
99.305,1.024
99.335,1.007
99.365,1.020
99.395,1.009
99.425,1.033
99.455,1.038
99.485,1.024
99.515,1.022
99.545,1.027
99.575,1.029
99.605,1.016
99.635,1.008
99.665,1.025
99.695,1.027
99.725,1.021
99.755,1.031
99.785,1.031
99.815,1.033
99.845,1.025
99.875,1.036
99.905,1.037
99.935,1.020
99.965,1.006
99.995,1.008
100.025,1.012
100.055,1.021
100.085,1.019
100.115,1.024
100.145,1.045
100.175,1.060
100.205,1.020
100.235,0.984
100.265,1.010
100.295,1.016
100.325,1.014
100.355,1.010
100.385,1.011
100.415,1.023
100.445,1.018
100.475,1.021
100.505,1.029
100.535,1.035
100.565,1.027
100.595,1.019
100.625,1.005
100.655,1.009
100.685,1.010
100.715,1.018
100.745,1.041
100.775,1.041
100.805,1.031
100.835,1.023
100.865,1.019
100.895,1.018
100.925,1.021
100.955,1.017
100.985,1.020
101.015,1.021
101.045,1.010
101.075,1.012
101.105,1.028
101.135,1.037
101.165,1.023
101.195,1.016
101.225,1.015
101.255,1.017
101.285,1.027
101.315,1.030
101.345,1.038
101.375,1.018
101.405,1.014
101.435,1.014
101.465,1.015
101.495,1.018
101.525,1.023
101.555,1.020
101.585,1.024
101.615,1.025
101.645,1.013
101.675,1.017
101.705,1.033
101.735,1.027
101.765,1.018
101.795,1.017
101.825,1.017
101.855,1.016
101.885,1.023
101.915,1.021
101.945,1.020
101.975,1.025
102.005,1.023
102.035,1.021
102.065,1.022
102.095,1.022
102.125,1.018
102.155,1.019
102.185,1.022
102.215,1.015
102.245,1.013
102.275,1.025
102.305,1.031
102.335,1.021
102.365,1.014
102.395,1.016
102.425,1.021
102.455,1.022
102.485,1.021
102.515,1.022
102.545,1.022
102.575,1.024
102.605,1.020
102.635,1.018
102.665,1.019
102.695,1.021
102.725,1.021
102.755,1.020
102.785,1.025
102.815,1.019
102.845,1.010
102.875,1.035
102.905,1.029
102.935,1.017
102.965,1.015
102.995,1.024
103.025,1.019
103.055,1.021
103.085,1.019
103.115,1.022
103.145,1.022
103.175,1.019
103.205,1.021
103.235,1.019
103.265,1.018
103.295,1.021
103.325,1.021
103.355,1.019
103.385,1.027
103.415,1.020
103.445,1.016
103.475,1.036
103.505,1.022
103.535,1.014
103.565,1.016
103.595,1.016
103.625,1.021
103.655,1.021
103.685,1.019
103.715,1.023
103.745,1.024
103.775,1.021
103.805,1.020
103.835,1.018
103.865,1.018
103.895,1.021
103.925,1.021
103.955,1.022
103.985,1.024
104.015,1.016
104.045,1.009
104.075,1.032
104.105,1.029
104.135,1.020
104.165,1.015
104.195,1.018
104.225,1.021
104.255,1.023
104.285,1.021
104.315,1.023
104.345,1.028
104.375,1.017
104.405,1.021
104.435,1.018
104.465,1.019
104.495,1.021
104.525,1.021
104.555,1.018
104.585,1.024
104.615,1.024
104.645,1.018
104.675,1.008
104.705,1.028
104.735,1.028
104.765,1.021
104.795,1.017
104.825,1.014
104.855,1.021
104.885,1.024
104.915,1.018
104.945,1.026
104.975,1.021
105.005,1.022
105.035,1.016
105.065,1.018
105.095,1.021
105.125,1.021
105.155,1.019
105.185,1.021
105.215,1.021
105.245,1.023
105.275,1.024
105.305,1.010
105.335,1.021
105.365,1.030
105.395,1.027
105.425,1.014
105.455,1.011
105.485,1.016
105.515,1.021
105.545,1.018
105.575,1.022
105.605,1.025
105.635,1.021
105.665,1.017
105.695,1.020
105.725,1.021
105.755,1.019
105.785,1.020
105.815,1.022
105.845,1.022
105.875,1.021
105.905,1.023
105.935,1.013
105.965,1.013
105.995,1.031
106.025,1.026
106.055,1.017
106.085,1.014
106.115,1.020
106.145,1.022
106.175,1.022
106.205,1.018
106.235,1.018
106.265,1.023
106.295,1.022
106.325,1.022
106.355,1.021
106.385,1.018
106.415,1.019
106.445,1.020
106.475,1.021
106.505,1.021
106.535,1.023
106.565,1.012
106.595,1.013
106.625,1.032
106.655,1.027
106.685,1.019
106.715,1.018
106.745,1.021
106.775,1.019
106.805,1.025
106.835,1.021
106.865,1.020
106.895,1.022
106.925,1.021
106.955,1.021
106.985,1.017
107.015,1.018
107.045,1.020
107.075,1.021
107.105,1.021
107.135,1.020
107.165,1.021
107.195,1.018
107.225,1.015
107.255,1.026
107.285,1.028
107.315,1.020
107.345,1.017
107.375,1.017
107.405,1.020
107.435,1.025
107.465,1.017
107.495,1.022
