df_hash,22ZHK4.Z7HMM1
355.722,203
355.747,135
355.772,74
355.797,66
355.822,85
355.847,79
355.872,34
355.897,-11
355.922,-24
355.947,-12
355.972,-13
355.997,-38
356.022,-58
356.047,-38
356.072,8
356.097,38
356.122,35
356.147,41
356.172,112
356.197,240
356.222,341
356.247,326
356.272,191
356.297,26
356.322,-57
356.347,-17
356.372,99
356.397,220
356.422,307
356.447,377
356.472,461
356.497,569
356.522,677
356.547,756
356.572,787
356.597,765
356.622,700
356.647,607
356.672,510
356.697,435
356.722,391
356.747,360
356.772,315
356.797,242
356.822,156
356.847,87
356.872,47
356.897,9
356.922,-57
356.947,-147
356.972,-197
356.997,-138
357.022,45
357.047,282
357.072,470
357.097,552
357.122,551
357.147,532
357.172,530
357.197,530
357.222,509
357.247,479
357.272,476
357.297,519
357.322,575
357.347,591
357.372,543
357.397,455
357.422,361
357.447,272
357.472,175
357.497,65
357.522,-37
357.547,-117
357.572,-175
357.597,-223
357.622,-244
357.647,-193
357.672,-48
357.697,141
357.722,271
357.747,268
357.772,150
357.797,20
357.822,-28
357.847,20
357.872,111
357.897,181
357.922,206
357.947,205
357.972,199
357.997,193
358.022,181
358.047,157
358.072,122
358.097,75
358.122,16
358.147,-57
358.172,-147
358.197,-252
358.222,-366
358.247,-462
358.272,-503
358.297,-458
358.322,-338
358.347,-193
358.372,-71
358.397,7
358.422,64
358.447,124
358.472,193
358.497,267
358.522,347
358.547,442
358.572,551
358.597,642
358.622,673
358.647,632
358.672,553
358.697,494
358.722,492
358.747,536
358.772,577
358.797,575
358.822,515
358.847,424
358.872,346
358.897,319
358.922,360
358.947,457
358.972,583
358.997,710
359.022,821
359.047,907
359.072,955
359.097,958
359.122,924
359.147,873
359.172,826
359.197,780
359.222,717
359.247,621
359.272,499
359.297,380
359.322,283
359.347,209
359.372,144
359.397,73
359.422,-9
359.447,-105
359.472,-210
359.497,-307
359.522,-366
359.547,-368
359.572,-321
359.597,-259
359.622,-204
359.647,-149
359.672,-69
359.697,38
359.722,141
359.747,197
359.772,193
359.797,156
359.822,124
359.847,109
359.872,100
359.897,83
359.922,56
359.947,29
359.972,0
359.997,-34
360.022,-77
360.047,-123
360.072,-171
360.097,-226
360.122,-284
360.147,-311
360.172,-262
360.197,-116
360.222,85
360.247,269
360.272,381
360.297,422
360.322,433
360.347,452
360.372,478
360.397,492
360.422,483
360.447,463
360.472,453
360.497,457
360.522,460
360.547,445
360.572,406
360.597,353
360.622,296
360.647,243
360.672,187
360.697,117
360.722,30
360.747,-63
360.772,-144
360.797,-205
360.822,-260
360.847,-331
360.872,-415
360.897,-472
360.922,-450
360.947,-334
360.972,-164
360.997,-6
361.022,96
361.047,154
361.072,201
361.097,259
361.122,317
361.147,352
361.172,361
361.197,361
361.222,369
361.247,385
361.272,394
361.297,388
361.322,375
361.347,368
361.372,371
361.397,378
361.422,380
361.447,379
361.472,381
361.497,391
361.522,406
361.547,417
361.572,420
361.597,429
361.622,465
361.647,542
361.672,648
361.697,738
361.722,764
361.747,707
361.772,590
361.797,457
361.822,337
361.847,225
361.872,114
361.897,26
361.922,16
361.947,132
361.972,364
361.997,638
362.022,868
362.047,1015
362.072,1102
362.097,1185
362.122,1296
362.147,1421
362.172,1519
362.197,1559
362.222,1536
362.247,1460
362.272,1339
362.297,1171
362.322,954
362.347,699
362.372,434
362.397,191
362.422,-11
362.447,-174
362.472,-311
362.497,-433
362.522,-533
362.547,-594
362.572,-612
362.597,-605
362.622,-603
362.647,-621
362.672,-650
362.697,-671
362.722,-688
362.747,-732
362.772,-834
362.797,-987
362.822,-1135
362.847,-1211
362.872,-1191
362.897,-1104
362.922,-1000
362.947,-905
362.972,-808
362.997,-687
363.022,-535
363.047,-363
363.072,-177
363.097,33
363.122,278
363.147,535
363.172,755
363.197,889
363.222,933
363.247,924
363.272,907
363.297,908
363.322,917
363.347,914
363.372,887
363.397,828
363.422,730
363.447,579
363.472,370
363.497,120
363.522,-133
363.547,-347
363.572,-479
363.597,-504
363.622,-412
363.647,-220
363.672,21
363.697,250
363.722,413
363.747,494
363.772,509
363.797,486
363.822,440
363.847,381
363.872,330
363.897,319
363.922,361
363.947,434
363.972,490
363.997,501
364.022,483
364.047,478
364.072,500
364.097,512
364.122,466
364.147,359
364.172,246
364.197,190
364.222,186
364.247,168
364.272,74
364.297,-75
364.322,-182
364.347,-145
364.372,47
364.397,322
364.422,582
364.447,785
364.472,949
364.497,1095
364.522,1210
364.547,1252
364.572,1201
364.597,1085
364.622,958
364.647,853
364.672,762
364.697,669
364.722,572
364.747,495
364.772,445
364.797,399
364.822,317
364.847,193
364.872,62
364.897,-31
364.922,-82
364.947,-131
364.972,-212
364.997,-303
365.022,-341
365.047,-283
365.072,-157
365.097,-37
365.122,24
365.147,42
365.172,64
365.197,115
365.222,172
365.247,199
365.272,189
365.297,163
365.322,143
365.347,125
365.372,102
365.397,83
365.422,85
365.447,98
365.472,87
365.497,27
365.522,-61
365.547,-136
365.572,-182
365.597,-227
365.622,-303
365.647,-391
365.672,-422
365.697,-348
365.722,-190
365.747,-19
365.772,121
365.797,250
365.822,403
365.847,577
365.872,724
365.897,794
365.922,787
365.947,740
365.972,683
365.997,618
366.022,536
366.047,442
366.072,351
366.097,267
366.122,191
366.147,136
366.172,128
366.197,178
366.222,260
366.247,330
366.272,368
366.297,392
366.322,425
366.347,454
366.372,442
366.397,375
366.422,285
366.447,209
366.472,144
366.497,44
366.522,-111
366.547,-280
366.572,-380
366.597,-373
366.622,-295
366.647,-223
366.672,-201
366.697,-217
366.722,-229
366.747,-211
366.772,-169
366.797,-119
366.822,-79
366.847,-66
366.872,-88
366.897,-122
366.922,-116
366.947,-18
366.972,165
366.997,369
367.022,517
367.047,591
367.072,629
367.097,676
367.122,733
367.147,764
367.172,744
367.197,692
367.222,644
367.247,621
367.272,605
367.297,573
367.322,522
367.347,468
367.372,425
367.397,387
367.422,342
367.447,283
367.472,221
367.497,166
367.522,117
367.547,60
367.572,-18
367.597,-118
367.622,-216
367.647,-269
367.672,-233
367.697,-99
367.722,95
367.747,278
367.772,392
367.797,433
367.822,445
367.847,475
367.872,533
367.897,599
367.922,652
367.947,700
367.972,760
367.997,826
368.022,855
368.047,805
368.072,677
368.097,525
368.122,414
368.147,372
368.172,378
368.197,398
368.222,419
368.247,450
368.272,496
368.297,539
368.322,554
368.347,528
368.372,474
368.397,398
368.422,288
368.447,132
368.472,-52
368.497,-214
368.522,-307
368.547,-340
368.572,-381
368.597,-487
368.622,-653
368.647,-800
368.672,-842
368.697,-754
368.722,-582
368.747,-406
368.772,-276
368.797,-198
368.822,-151
368.847,-115
368.872,-87
368.897,-79
368.922,-103
368.947,-157
368.972,-217
368.997,-246
369.022,-218
369.047,-138
369.072,-42
369.097,38
369.122,100
369.147,158
369.172,212
369.197,233
369.222,195
369.247,117
369.272,75
369.297,146
369.322,349
369.347,626
369.372,885
369.397,1062
369.422,1156
369.447,1199
369.472,1215
369.497,1206
369.522,1166
369.547,1099
369.572,1022
369.597,951
369.622,888
369.647,821
369.672,748
369.697,675
369.722,614
369.747,564
369.772,504
369.797,413
369.822,290
369.847,159
369.872,43
369.897,-52
369.922,-147
369.947,-249
369.972,-341
369.997,-386
370.022,-368
370.047,-308
370.072,-247
370.097,-215
370.122,-204
370.147,-191
370.172,-165
370.197,-135
370.222,-118
370.247,-104
370.272,-66
370.297,20
370.322,154
370.347,303
370.372,424
370.397,488
370.422,494
370.447,465
370.472,425
370.497,375
370.522,297
370.547,181
370.572,52
370.597,-28
370.622,-14
370.647,87
370.672,220
370.697,330
370.722,407
370.747,480
370.772,558
370.797,611
370.822,595
370.847,506
370.872,397
370.897,326
370.922,309
370.947,318
370.972,320
370.997,309
371.022,298
371.047,289
371.072,264
371.097,213
371.122,143
371.147,65
371.172,-16
371.197,-104
371.222,-173
371.247,-182
371.272,-102
371.297,43
371.322,194
371.347,301
371.372,365
371.397,412
371.422,453
371.447,468
371.472,440
371.497,387
371.522,349
371.547,347
371.572,358
371.597,346
371.622,301
371.647,245
371.672,195
371.697,143
371.722,66
371.747,-36
371.772,-143
371.797,-239
371.822,-326
371.847,-409
371.872,-459
371.897,-424
371.922,-280
371.947,-68
371.972,130
371.997,255
372.022,312
372.047,345
372.072,380
372.097,402
372.122,388
372.147,353
372.172,348
372.197,405
372.222,506
372.247,589
372.272,610
372.297,569
372.322,503
372.347,436
372.372,371
372.397,298
372.422,224
372.447,161
372.472,108
372.497,47
372.522,-35
372.547,-118
372.572,-151
372.597,-100
372.622,20
372.647,159
372.672,263
372.697,320
372.722,349
372.747,370
372.772,390
372.797,400
372.822,401
372.847,398
372.872,397
372.897,396
372.922,391
372.947,387
372.972,388
372.997,394
373.022,396
373.047,389
373.072,377
373.097,361
373.122,334
373.147,287
373.172,225
373.197,176
373.222,163
373.247,171
373.272,155
373.297,83
373.322,-21
373.347,-96
373.372,-90
373.397,-14
373.422,78
373.447,140
373.472,169
373.497,193
373.522,232
373.547,283
373.572,334
373.597,381
373.622,432
373.647,493
373.672,554
373.697,605
373.722,642
373.747,667
373.772,679
373.797,674
373.822,647
373.847,595
373.872,510
373.897,388
373.922,232
373.947,66
373.972,-86
373.997,-218
374.022,-346
374.047,-479
374.072,-587
374.097,-615
374.122,-530
374.147,-366
374.172,-204
374.197,-110
374.222,-83
374.247,-66
374.272,-6
374.297,95
374.322,197
374.347,263
374.372,294
374.397,321
374.422,364
374.447,411
374.472,435
374.497,422
374.522,387
374.547,358
374.572,350
374.597,352
374.622,340
374.647,299
374.672,243
374.697,192
374.722,156
374.747,125
374.772,86
374.797,48
374.822,40
374.847,85
374.872,176
374.897,276
374.922,349
374.947,384
374.972,395
374.997,394
375.022,383
375.047,353
375.072,310
375.097,271
375.122,248
375.147,240
375.172,234
375.197,222
375.222,201
375.247,178
375.272,153
375.297,126
375.322,99
375.347,78
375.372,66
375.397,71
375.422,97
375.447,144
375.472,197
375.497,225
375.522,207
375.547,156
375.572,119
375.597,143
375.622,232
375.647,343
375.672,425
375.697,464
375.722,479
375.747,497
375.772,514
375.797,511
375.822,479
375.847,433
375.872,397
375.897,378
375.922,356
375.947,316
375.972,257
375.997,192
376.022,124
376.047,54
376.072,-14
376.097,-68
376.122,-101
376.147,-123
376.172,-157
376.197,-202
376.222,-222
376.247,-173
376.272,-47
376.297,112
376.322,247
376.347,327
376.372,361
376.397,378
376.422,392
376.447,396
376.472,378
376.497,343
376.522,308
376.547,290
376.572,291
376.597,303
376.622,313
376.647,311
376.672,293
376.697,267
376.722,244
376.747,226
376.772,202
376.797,156
376.822,90
376.847,36
376.872,34
376.897,105
376.922,227
376.947,355
376.972,452
376.997,514
377.022,554
377.047,582
377.072,591
377.097,565
377.122,502
377.147,417
377.172,337
377.197,281
377.222,241
377.247,197
377.272,129
377.297,45
377.322,-29
377.347,-71
377.372,-87
377.397,-106
377.422,-151
377.447,-208
377.472,-233
377.497,-196
377.522,-111
377.547,-19
377.572,48
377.597,94
377.622,135
377.647,179
377.672,213
377.697,222
377.722,211
377.747,194
377.772,177
377.797,158
377.822,142
377.847,144
377.872,177
377.897,225
377.922,265
377.947,286
377.972,308
377.997,348
378.022,389
378.047,392
378.072,340
378.097,268
378.122,227
378.147,238
378.172,272
378.197,299
378.222,325
378.247,383
378.272,479
378.297,569
378.322,600
378.347,564
378.372,503
378.397,455
378.422,416
378.447,359
378.472,289
378.497,245
378.522,259
378.547,304
378.572,317
378.597,262
378.622,162
378.647,65
378.672,-6
378.697,-71
378.722,-140
378.747,-187
378.772,-166
378.797,-72
378.822,52
378.847,154
378.872,216
378.897,262
378.922,313
378.947,364
378.972,390
378.997,386
379.022,371
379.047,371
379.072,390
379.097,415
379.122,433
379.147,439
379.172,430
379.197,403
379.222,358
379.247,303
379.272,250
379.297,201
379.322,151
379.347,97
379.372,47
379.397,7
379.422,-32
379.447,-89
379.472,-163
379.497,-216
379.522,-200
379.547,-100
379.572,45
379.597,176
379.622,254
379.647,292
379.672,321
379.697,355
379.722,378
379.747,369
379.772,329
379.797,285
379.822,259
379.847,255
379.872,257
379.897,255
379.922,254
379.947,268
379.972,294
379.997,312
380.022,303
380.047,266
380.072,219
380.097,182
380.122,151
380.147,109
380.172,43
380.197,-25
380.222,-61
380.247,-37
380.272,38
380.297,128
380.322,202
380.347,257
380.372,310
380.397,370
380.422,428
380.447,462
380.472,463
380.497,445
380.522,432
380.547,435
380.572,442
380.597,431
380.622,392
380.647,330
380.672,264
380.697,208
380.722,166
380.747,129
380.772,89
380.797,44
380.822,-4
380.847,-58
380.872,-120
380.897,-187
380.922,-237
380.947,-238
380.972,-173
380.997,-59
381.022,59
381.047,147
381.072,205
381.097,257
381.122,317
381.147,373
381.172,401
381.197,395
381.222,376
381.247,373
381.272,390
381.297,411
381.322,422
381.347,424
381.372,428
381.397,429
381.422,412
381.447,371
381.472,318
381.497,270
381.522,223
381.547,156
381.572,67
381.597,-5
381.622,-8
381.647,83
381.672,235
381.697,386
381.722,490
381.747,548
381.772,583
381.797,602
381.822,591
381.847,539
381.872,464
381.897,395
381.922,351
381.947,320
381.972,275
381.997,208
382.022,132
382.047,70
382.072,28
382.097,-4
382.122,-38
382.147,-72
382.172,-98
382.197,-118
382.222,-145
382.247,-190
382.272,-240
382.297,-259
382.322,-216
382.347,-109
382.372,25
382.397,144
382.422,227
382.447,284
382.472,334
382.497,382
382.522,410
382.547,405
382.572,377
382.597,352
382.622,349
382.647,362
382.672,371
382.697,364
382.722,348
382.747,334
382.772,319
382.797,292
382.822,249
382.847,198
382.872,155
382.897,119
382.922,76
382.947,19
382.972,-41
382.997,-87
383.022,-117
383.047,-144
383.072,-174
383.097,-188
383.122,-145
383.147,-21
383.172,163
383.197,358
383.222,517
383.247,629
383.272,707
383.297,769
383.322,815
383.347,834
383.372,824
383.397,795
383.422,763
383.447,739
383.472,719
383.497,687
383.522,634
383.547,566
383.572,504
383.597,473
383.622,475
383.647,494
383.672,507
383.697,506
383.722,503
383.747,504
383.772,488
383.797,419
383.822,277
383.847,83
383.872,-110
383.897,-260
383.922,-356
383.947,-409
383.972,-430
383.997,-417
384.022,-363
384.047,-275
384.072,-171
384.097,-66
384.122,28
384.147,100
384.172,131
384.197,113
384.222,54
384.247,-18
384.272,-87
384.297,-152
384.322,-224
384.347,-301
384.372,-361
384.397,-384
384.422,-377
384.447,-366
384.472,-369
384.497,-379
384.522,-370
384.547,-320
384.572,-235
384.597,-141
384.622,-67
384.647,-23
384.672,2
384.697,45
384.722,139
384.747,297
384.772,493
384.797,676
384.822,807
384.847,881
384.872,926
384.897,966
384.922,992
384.947,984
384.972,933
384.997,865
385.022,814
385.047,789
385.072,769
385.097,732
385.122,676
385.147,618
385.172,566
385.197,514
385.222,455
385.247,397
385.272,350
385.297,309
385.322,249
385.347,159
385.372,73
385.397,44
385.422,102
385.447,217
385.472,327
385.497,396
385.522,444
385.547,510
385.572,601
385.597,671
385.622,662
385.647,560
385.672,399
385.697,240
385.722,118
385.747,38
385.772,-16
385.797,-72
385.822,-147
385.847,-248
385.872,-364
385.897,-475
385.922,-565
385.947,-646
385.972,-740
385.997,-853
386.022,-952
386.047,-988
386.072,-939
386.097,-831
386.122,-715
386.147,-614
386.172,-519
386.197,-407
386.222,-278
386.247,-156
386.272,-65
386.297,-5
386.322,42
386.347,95
386.372,162
386.397,248
386.422,353
386.447,468
386.472,575
386.497,657
386.522,731
386.547,834
386.572,993
386.597,1189
386.622,1366
386.647,1483
386.672,1554
386.697,1642
386.722,1803
386.747,2045
386.772,2323
386.797,2578
386.822,2774
386.847,2894
386.872,2913
386.897,2786
386.922,2463
386.947,1937
386.972,1272
386.997,589
387.022,-3
387.047,-464
387.072,-829
387.097,-1163
387.122,-1487
387.147,-1764
387.172,-1945
387.197,-2016
387.222,-2017
387.247,-1998
387.272,-1978
387.297,-1946
387.322,-1894
387.347,-1831
387.372,-1750
387.397,-1608
387.422,-1348
387.447,-962
387.472,-519
387.497,-122
387.522,171
387.547,385
387.572,574
387.597,760
387.622,921
387.647,1035
387.672,1125
387.697,1240
387.722,1392
387.747,1529
387.772,1580
387.797,1518
387.822,1388
387.847,1256
387.872,1151
387.897,1051
387.922,913
387.947,715
387.972,477
387.997,237
388.022,40
388.047,-76
388.072,-94
388.097,-26
388.122,80
388.147,164
388.172,188
388.197,157
388.222,107
388.247,68
388.272,47
388.297,29
388.322,4
388.347,-27
388.372,-57
388.397,-87
388.422,-128
388.447,-192
388.472,-278
388.497,-374
388.522,-472
388.547,-568
388.572,-657
388.597,-726
388.622,-750
388.647,-713
388.672,-622
388.697,-510
388.722,-418
388.747,-369
388.772,-360
388.797,-372
388.822,-385
388.847,-387
388.872,-382
388.897,-379
388.922,-391
388.947,-412
388.972,-414
388.997,-349
389.022,-175
389.047,113
389.072,477
389.097,856
389.122,1200
389.147,1487
389.172,1711
389.197,1862
389.222,1922
389.247,1889
389.272,1794
389.297,1686
389.322,1603
389.347,1547
389.372,1497
389.397,1440
389.422,1389
389.447,1359
389.472,1342
389.497,1295
389.522,1171
389.547,960
389.572,692
389.597,412
389.622,149
389.647,-86
389.672,-287
389.697,-434
389.722,-514
389.747,-539
389.772,-548
389.797,-568
389.822,-584
389.847,-550
389.872,-435
389.897,-265
389.922,-97
389.947,35
389.972,147
389.997,277
390.022,432
390.047,574
390.072,646
390.097,631
390.122,549
390.147,437
390.172,315
390.197,198
390.222,110
390.247,85
390.272,129
390.297,211
390.322,288
390.347,343
390.372,393
390.397,453
390.422,503
390.447,506
390.472,450
390.497,372
390.522,325
390.547,331
390.572,365
390.597,388
390.622,380
390.647,335
390.672,243
390.697,87
390.722,-125
390.747,-343
390.772,-499
390.797,-571
390.822,-596
390.847,-627
390.872,-678
390.897,-718
390.922,-723
390.947,-712
390.972,-732
390.997,-800
391.022,-882
391.047,-932
391.072,-943
391.097,-946
391.122,-956
391.147,-937
391.172,-823
391.197,-576
391.222,-223
391.247,173
391.272,566
391.297,930
391.322,1243
391.347,1468
391.372,1577
391.397,1593
391.422,1579
391.447,1581
391.472,1588
391.497,1557
391.522,1474
391.547,1381
391.572,1320
391.597,1272
391.622,1159
391.647,922
391.672,600
391.697,297
391.722,93
391.747,-17
391.772,-98
391.797,-182
391.822,-240
391.847,-228
391.872,-154
391.897,-79
391.922,-51
391.947,-54
391.972,-34
391.997,30
392.022,104
392.047,135
392.072,115
392.097,86
392.122,90
392.147,128
392.172,166
392.197,183
392.222,190
392.247,209
392.272,245
392.297,280
392.322,294
392.347,284
392.372,256
392.397,214
392.422,164
392.447,115
392.472,78
392.497,48
392.522,3
392.547,-66
392.572,-135
392.597,-156
392.622,-99
392.647,15
392.672,132
392.697,210
392.722,248
392.747,276
392.772,308
392.797,337
392.822,345
392.847,333
392.872,324
392.897,340
392.922,376
392.947,410
392.972,419
392.997,402
393.022,379
393.047,365
393.072,360
393.097,345
393.122,301
393.147,230
393.172,160
393.197,119
393.222,115
393.247,121
393.272,105
393.297,67
393.322,46
393.347,90
393.372,208
393.397,358
393.422,477
393.447,535
393.472,551
393.497,561
393.522,583
393.547,601
393.572,596
393.597,568
393.622,539
393.647,526
393.672,523
393.697,510
393.722,476
393.747,428
393.772,381
393.797,340
393.822,295
393.847,235
393.872,158
393.897,66
393.922,-41
393.947,-173
393.972,-326
393.997,-469
394.022,-551
394.047,-529
394.072,-408
394.097,-236
394.122,-82
394.147,16
394.172,66
394.197,96
394.222,130
394.247,162
394.272,179
394.297,177
394.322,170
394.347,177
394.372,196
394.397,213
394.422,212
394.447,191
394.472,166
394.497,152
394.522,160
394.547,187
394.572,224
394.597,255
394.622,263
394.647,251
394.672,242
394.697,267
394.722,339
394.747,437
394.772,523
394.797,577
394.822,615
394.847,662
394.872,718
394.897,751
394.922,727
394.947,653
394.972,572
394.997,521
395.022,500
395.047,481
395.072,443
395.097,392
395.122,343
395.147,293
395.172,221
395.197,114
395.222,-13
395.247,-137
395.272,-243
395.297,-333
395.322,-400
395.347,-420
395.372,-367
395.397,-248
395.422,-108
395.447,3
395.472,72
395.497,115
395.522,151
395.547,178
395.572,181
395.597,160
395.622,141
395.647,150
395.672,189
395.697,234
395.722,264
395.747,273
395.772,268
395.797,257
395.822,244
395.847,231
395.872,218
395.897,198
395.922,162
395.947,110
395.972,67
395.997,67
396.022,131
396.047,243
396.072,368
396.097,476
396.122,554
396.147,601
396.172,614
396.197,590
396.222,536
396.247,470
396.272,411
396.297,366
396.322,333
396.347,309
396.372,288
396.397,262
396.422,221
396.447,170
396.472,124
396.497,95
396.522,73
396.547,33
396.572,-26
396.597,-72
396.622,-57
396.647,29
396.672,149
396.697,239
396.722,270
396.747,258
396.772,240
396.797,235
396.822,236
396.847,232
396.872,226
396.897,230
396.922,251
396.947,290
396.972,341
396.997,389
397.022,406
397.047,364
397.072,261
397.097,133
397.122,27
397.147,-37
397.172,-89
397.197,-162
397.222,-246
397.247,-289
397.272,-253
397.297,-154
397.322,-50
397.347,15
397.372,57
397.397,117
397.422,221
397.447,355
397.472,489
397.497,600
397.522,682
397.547,723
397.572,715
397.597,671
397.622,629
397.647,622
397.672,642
397.697,651
397.722,621
397.747,570
397.772,534
397.797,525
397.822,509
397.847,456
397.872,383
397.897,357
397.922,424
397.947,564
397.972,700
397.997,768
398.022,763
398.047,723
398.072,670
398.097,589
398.122,449
398.147,256
398.172,57
398.197,-99
398.222,-206
398.247,-299
398.272,-406
398.297,-524
398.322,-613
398.347,-647
398.372,-641
398.397,-636
398.422,-669
398.447,-733
398.472,-788
398.497,-787
398.522,-706
398.547,-553
398.572,-357
398.597,-153
398.622,28
398.647,174
398.672,290
398.697,389
398.722,483
398.747,570
398.772,635
398.797,666
398.822,669
398.847,666
398.872,677
398.897,699
398.922,711
398.947,691
398.972,633
398.997,555
399.022,480
399.047,413
399.072,343
399.097,257
399.122,155
399.147,61
399.172,2
399.197,-6
399.222,31
399.247,103
399.272,191
399.297,279
399.322,354
399.347,405
399.372,431
399.397,439
399.422,443
399.447,451
399.472,467
399.497,487
399.522,507
399.547,523
399.572,524
399.597,501
399.622,455
399.647,402
399.672,357
399.697,320
399.722,271
399.747,198
399.772,113
399.797,42
399.822,5
399.847,-8
399.872,-21
399.897,-46
399.922,-76
399.947,-109
399.972,-161
399.997,-245
400.022,-340
400.047,-393
400.072,-369
400.097,-293
400.122,-232
400.147,-231
400.172,-261
400.197,-245
400.222,-142
400.247,12
400.272,144
400.297,206
400.322,217
400.347,222
400.372,239
400.397,256
400.422,258
400.447,255
400.472,268
400.497,301
400.522,336
400.547,357
400.572,372
400.597,397
400.622,428
400.647,452
400.672,466
400.697,486
400.722,526
400.747,572
400.772,597
400.797,600
400.822,626
400.847,728
400.872,911
400.897,1124
400.922,1309
400.947,1451
400.972,1579
400.997,1703
401.022,1785
401.047,1761
401.072,1607
401.097,1356
401.122,1075
401.147,806
401.172,560
401.197,335
401.222,139
401.247,-20
401.272,-156
401.297,-289
401.322,-418
401.347,-510
401.372,-530
401.397,-480
401.422,-403
401.447,-350
401.472,-347
401.497,-392
401.522,-478
401.547,-599
401.572,-732
401.597,-828
401.622,-829
401.647,-715
401.672,-525
401.697,-326
401.722,-171
401.747,-72
401.772,-22
401.797,-20
401.822,-63
401.847,-131
401.872,-186
401.897,-198
401.922,-174
401.947,-149
401.972,-154
401.997,-191
402.022,-244
402.047,-303
402.072,-366
402.097,-425
402.122,-466
402.147,-481
402.172,-493
402.197,-537
402.222,-619
402.247,-690
402.272,-670
402.297,-505
402.322,-205
402.347,166
402.372,536
402.397,852
402.422,1084
402.447,1221
402.472,1272
402.497,1268
402.522,1251
402.547,1247
402.572,1254
402.597,1252
402.622,1230
402.647,1194
402.672,1151
402.697,1095
402.722,1017
402.747,917
402.772,810
402.797,715
402.822,634
402.847,560
402.872,489
402.897,421
402.922,352
402.947,269
402.972,174
402.997,97
403.022,77
403.047,130
403.072,227
403.097,317
403.122,375
403.147,415
403.172,459
403.197,505
403.222,532
403.247,528
403.272,507
403.297,487
403.322,467
403.347,432
403.372,377
403.397,313
403.422,243
403.447,150
403.472,13
403.497,-139
403.522,-246
403.547,-265
403.572,-234
403.597,-240
403.622,-326
403.647,-435
403.672,-462
403.697,-365
403.722,-204
403.747,-77
403.772,-18
403.797,15
403.822,74
403.847,144
403.872,171
403.897,136
403.922,90
403.947,100
403.972,180
403.997,278
404.022,346
404.047,375
404.072,386
404.097,382
404.122,345
404.147,265
404.172,161
404.197,61
404.222,-32
404.247,-128
404.272,-212
404.297,-237
404.322,-174
404.347,-52
404.372,55
404.397,103
404.422,113
404.447,143
404.472,223
404.497,346
404.522,492
404.547,659
404.572,819
404.597,887
404.622,763
404.647,428
404.672,-2
404.697,-352
404.722,-525
404.747,-559
404.772,-554
404.797,-551
404.822,-506
404.847,-376
404.872,-195
404.897,-50
404.922,10
404.947,38
404.972,121
404.997,296
405.022,520
405.047,729
405.072,898
405.097,1041
405.122,1169
405.147,1261
405.172,1297
405.197,1291
405.222,1287
405.247,1315
405.272,1372
405.297,1439
405.322,1504
405.347,1560
405.372,1577
405.397,1492
405.422,1242
405.447,817
405.472,281
405.497,-254
405.522,-680
405.547,-929
405.572,-996
405.597,-932
405.622,-818
405.647,-723
405.672,-668
405.697,-631
405.722,-574
405.747,-488
405.772,-398
405.797,-337
405.822,-312
405.847,-300
405.872,-275
405.897,-229
405.922,-180
405.947,-152
405.972,-158
405.997,-190
406.022,-226
406.047,-247
406.072,-249
406.097,-244
406.122,-250
406.147,-262
406.172,-256
406.197,-199
406.222,-83
406.247,62
406.272,197
406.297,300
406.322,375
406.347,437
406.372,493
406.397,536
406.422,566
406.447,595
406.472,639
406.497,701
406.522,768
406.547,826
406.572,871
406.597,909
406.622,942
406.647,963
406.672,963
406.697,942
406.722,908
406.747,872
406.772,843
406.797,831
406.822,846
406.847,889
406.872,941
406.897,970
406.922,957
406.947,908
406.972,848
406.997,802
407.022,774
407.047,755
407.072,731
407.097,695
407.122,649
407.147,596
407.172,537
407.197,472
407.222,401
407.247,319
407.272,225
407.297,115
407.322,-17
407.347,-185
407.372,-391
407.397,-621
407.422,-831
407.447,-973
407.472,-1025
407.497,-1009
407.522,-974
407.547,-960
407.572,-976
407.597,-1012
407.622,-1059
407.647,-1118
407.672,-1184
407.697,-1240
407.722,-1271
407.747,-1284
407.772,-1300
407.797,-1330
407.822,-1344
407.847,-1297
407.872,-1168
407.897,-992
407.922,-829
407.947,-702
407.972,-573
407.997,-358
408.022,9
408.047,536
408.072,1159
408.097,1764
408.122,2233
408.147,2488
408.172,2519
408.197,2388
408.222,2189
408.247,1992
408.272,1814
408.297,1635
408.322,1445
408.347,1256
408.372,1096
408.397,973
408.422,876
408.447,794
408.472,731
408.497,698
408.522,699
408.547,719
408.572,738
408.597,744
408.622,725
408.647,665
408.672,558
408.697,430
408.722,338
408.747,330
408.772,401
408.797,488
408.822,523
408.847,492
408.872,436
408.897,404
408.922,407
408.947,417
408.972,408
408.997,385
409.022,365
409.047,346
409.072,295
409.097,182
409.122,7
409.147,-192
409.172,-369
409.197,-490
409.222,-543
409.247,-539
409.272,-509
409.297,-500
409.322,-553
409.347,-666
409.372,-782
409.397,-823
409.422,-749
409.447,-585
409.472,-397
409.497,-236
409.522,-110
409.547,-1
409.572,93
409.597,157
409.622,177
409.647,161
409.672,141
409.697,138
409.722,147
409.747,149
409.772,134
409.797,101
409.822,60
409.847,11
409.872,-40
409.897,-84
409.922,-112
409.947,-122
409.972,-132
409.997,-154
410.022,-188
410.047,-218
410.072,-237
410.097,-246
410.122,-249
410.147,-230
410.172,-162
410.197,-31
410.222,144
410.247,330
410.272,502
410.297,660
410.322,814
410.347,955
410.372,1059
410.397,1103
410.422,1093
410.447,1057
410.472,1016
410.497,971
410.522,916
