df_hash,22ZHK4.JPPQDU
421.750,1.031
421.780,1.046
421.810,1.045
421.840,1.053
421.870,1.051
421.900,1.032
421.930,1.039
421.960,1.044
421.990,1.047
422.020,1.048
422.050,1.063
422.080,1.059
422.110,1.062
422.140,1.056
422.170,1.064
422.200,1.079
422.230,1.065
422.260,1.070
422.290,1.091
422.320,1.084
422.350,1.076
422.380,1.064
422.410,1.077
422.440,1.068
422.470,1.036
422.500,1.026
422.530,1.032
422.560,1.042
422.590,1.057
422.620,1.060
422.650,1.052
422.680,1.067
422.710,1.065
422.740,1.061
422.770,1.064
422.800,1.061
422.830,1.052
422.860,1.066
422.890,1.061
422.920,1.058
422.950,1.060
422.980,1.059
423.010,1.058
423.040,1.062
423.070,1.059
423.100,1.063
423.130,1.063
423.160,1.062
423.190,1.061
423.220,1.061
423.250,1.064
423.280,1.061
423.310,1.058
423.340,1.062
423.370,1.065
423.400,1.058
423.430,1.057
423.460,1.058
423.490,1.061
423.520,1.064
423.550,1.062
423.580,1.060
423.610,1.062
423.640,1.058
423.670,1.062
423.700,1.060
423.730,1.055
423.760,1.059
423.790,1.065
423.820,1.061
423.850,1.061
423.880,1.064
423.910,1.067
423.940,1.062
423.970,1.062
424.000,1.056
424.030,1.061
424.060,1.058
424.090,1.060
424.120,1.062
424.150,1.063
424.180,1.066
424.210,1.062
424.240,1.065
424.270,1.065
424.300,1.061
424.330,1.063
424.360,1.061
424.390,1.069
424.420,1.068
424.450,1.068
424.480,1.062
424.510,1.067
424.540,1.063
424.570,1.062
424.600,1.062
424.630,1.063
424.660,1.064
424.690,1.069
424.720,1.064
424.750,1.062
424.780,1.057
424.810,1.047
424.840,1.042
424.870,1.056
424.900,1.055
424.930,1.056
424.960,1.066
424.990,1.062
425.020,1.071
425.050,1.076
425.080,1.065
425.110,1.063
425.140,1.067
425.170,1.062
425.200,1.064
425.230,1.065
425.260,1.060
425.290,1.057
425.320,1.057
425.350,1.057
425.380,1.063
425.410,1.063
425.440,1.067
425.470,1.068
425.500,1.068
425.530,1.066
425.560,1.066
425.590,1.062
425.620,1.067
425.650,1.068
425.680,1.067
425.710,1.070
425.740,1.064
425.770,1.072
425.800,1.067
425.830,1.075
425.860,1.087
425.890,1.102
425.920,1.102
425.950,1.100
425.980,1.111
426.010,1.104
426.040,1.094
426.070,1.087
426.100,1.076
426.130,1.071
426.160,1.078
426.190,1.062
426.220,1.051
426.250,1.037
426.280,1.036
426.310,1.033
426.340,1.027
426.370,1.017
426.400,1.010
426.430,1.004
426.460,0.999
426.490,1.006
426.520,1.022
426.550,1.020
426.580,1.021
426.610,1.008
426.640,1.012
426.670,1.016
426.700,0.997
426.730,1.007
426.760,0.985
426.790,1.002
426.820,1.001
426.850,1.012
426.880,1.000
426.910,1.008
426.940,1.024
426.970,1.009
427.000,1.014
427.030,1.003
427.060,1.028
427.090,1.015
427.120,1.025
427.150,1.029
427.180,1.020
427.210,1.035
427.240,1.061
427.270,1.063
427.300,1.062
427.330,1.069
427.360,1.061
427.390,1.081
427.420,1.094
427.450,1.070
427.480,1.054
427.510,1.072
427.540,1.068
427.570,1.037
427.600,0.989
427.630,0.960
427.660,0.957
427.690,0.959
427.720,0.961
427.750,1.012
427.780,1.022
427.810,1.056
427.840,1.071
427.870,1.039
427.900,1.042
427.930,1.030
427.960,0.990
427.990,0.988
428.020,0.972
428.050,0.953
428.080,0.968
428.110,0.974
428.140,0.990
428.170,1.000
428.200,1.036
428.230,1.037
428.260,1.021
428.290,0.995
428.320,0.994
428.350,1.001
428.380,1.016
428.410,1.018
428.440,1.032
428.470,1.034
428.500,1.037
428.530,1.045
428.560,1.054
428.590,1.043
428.620,1.038
428.650,1.034
428.680,1.021
428.710,1.022
428.740,1.023
428.770,1.020
428.800,1.018
428.830,1.023
428.860,1.016
428.890,1.007
428.920,1.023
428.950,1.020
428.980,1.011
429.010,1.010
429.040,1.000
429.070,1.009
429.100,1.015
429.130,1.004
429.160,1.015
429.190,1.020
429.220,1.018
429.250,1.026
429.280,1.026
429.310,1.019
429.340,1.021
429.370,1.021
429.400,1.021
429.430,1.021
429.460,1.021
429.490,1.021
429.520,1.006
429.550,1.004
429.580,1.009
429.610,1.018
429.640,1.023
429.670,1.024
429.700,1.022
429.730,1.024
429.760,1.022
429.790,1.015
429.820,1.015
429.850,1.022
429.880,1.026
429.910,1.034
429.940,1.027
429.970,1.021
430.000,1.021
430.030,1.024
430.060,1.021
430.090,1.018
430.120,1.015
430.150,1.023
430.180,1.021
430.210,1.027
430.240,1.024
430.270,1.021
430.300,1.023
430.330,1.018
430.360,1.018
430.390,1.023
430.420,1.023
430.450,1.010
430.480,1.021
430.510,1.048
430.540,1.041
430.570,1.027
430.600,1.011
430.630,1.004
430.660,1.008
430.690,1.005
430.720,1.007
430.750,1.011
430.780,1.007
430.810,1.004
430.840,1.000
430.870,1.008
430.900,1.017
430.930,1.017
430.960,1.018
430.990,1.015
431.020,1.015
431.050,1.019
431.080,1.013
431.110,1.015
431.140,1.016
431.170,1.006
431.200,1.019
431.230,1.003
431.260,1.004
431.290,1.004
431.320,1.010
431.350,1.014
431.380,1.019
431.410,1.015
431.440,1.025
431.470,1.030
431.500,1.047
431.530,1.050
431.560,1.031
431.590,1.009
431.620,1.005
431.650,1.049
431.680,1.054
431.710,1.023
431.740,0.989
431.770,0.978
431.800,0.972
431.830,0.981
431.860,0.980
431.890,0.987
431.920,0.996
431.950,0.993
431.980,0.987
432.010,0.994
432.040,1.032
432.070,1.006
432.100,0.998
432.130,1.031
432.160,1.022
432.190,1.016
432.220,1.027
432.250,1.039
432.280,1.028
432.310,1.046
432.340,1.071
432.370,1.086
432.400,1.053
432.430,1.005
432.460,0.995
432.490,0.981
432.520,0.971
432.550,0.991
432.580,1.006
432.610,1.049
432.640,1.106
432.670,1.069
432.700,1.025
432.730,1.023
432.760,0.988
432.790,0.962
432.820,0.971
432.850,0.980
432.880,1.002
432.910,1.011
432.940,1.018
432.970,1.045
433.000,1.021
433.030,1.012
433.060,1.021
433.090,1.025
433.120,1.030
433.150,1.058
433.180,1.033
433.210,1.023
433.240,0.989
433.270,0.983
433.300,0.983
433.330,0.987
433.360,0.987
433.390,0.967
433.420,0.996
433.450,0.997
433.480,0.972
433.510,0.987
433.540,1.008
433.570,1.032
433.600,1.023
433.630,1.026
433.660,1.037
433.690,1.023
433.720,1.002
433.750,1.001
433.780,1.013
433.810,1.016
433.840,1.019
433.870,1.032
433.900,1.035
433.930,1.030
433.960,1.023
433.990,1.020
434.020,1.014
434.050,1.006
434.080,1.010
434.110,1.013
434.140,1.023
434.170,1.022
434.200,1.010
434.230,1.009
434.260,1.006
434.290,1.014
434.320,1.014
434.350,1.016
434.380,1.011
434.410,1.019
434.440,1.016
434.470,1.021
434.500,1.018
434.530,1.013
434.560,1.016
434.590,1.007
434.620,1.012
434.650,1.016
434.680,1.017
434.710,1.007
434.740,1.011
434.770,1.014
434.800,1.013
434.830,1.023
434.860,1.016
434.890,1.015
434.920,1.013
434.950,1.021
434.980,1.006
435.010,1.027
435.040,0.998
435.070,1.012
435.100,1.027
435.130,1.027
435.160,1.021
435.190,1.028
435.220,1.028
435.250,1.013
435.280,1.005
435.310,1.017
435.340,1.016
435.370,0.998
435.400,0.989
435.430,0.992
435.460,0.979
435.490,1.003
435.520,1.011
435.550,1.020
435.580,1.031
435.610,1.026
435.640,1.028
435.670,1.025
435.700,1.020
435.730,1.025
435.760,1.014
435.790,1.021
435.820,1.021
435.850,1.019
435.880,1.009
435.910,1.003
435.940,1.003
435.970,1.009
436.000,1.017
436.030,1.021
436.060,1.015
436.090,1.014
436.120,1.022
436.150,1.004
436.180,1.010
436.210,1.009
436.240,1.009
436.270,1.013
436.300,1.018
436.330,1.009
436.360,1.013
436.390,1.014
436.420,1.018
436.450,1.013
436.480,1.013
436.510,1.007
436.540,1.009
436.570,1.012
436.600,1.011
436.630,1.008
436.660,1.013
436.690,1.012
436.720,1.017
436.750,1.020
436.780,1.017
436.810,1.014
436.840,1.020
436.870,1.013
436.900,1.007
436.930,1.012
436.960,1.013
436.990,1.022
437.020,1.014
437.050,1.011
437.080,1.015
437.110,1.020
437.140,1.016
437.170,1.010
437.200,1.015
437.230,1.013
437.260,1.017
437.290,1.012
437.320,1.014
437.350,1.016
437.380,1.012
437.410,1.018
437.440,1.015
437.470,1.012
437.500,1.013
437.530,1.013
437.560,1.015
437.590,1.011
437.620,1.015
437.650,1.014
437.680,1.018
437.710,1.012
437.740,1.017
437.770,1.016
437.800,1.012
437.830,1.010
437.860,1.015
437.890,1.010
437.920,1.014
437.950,1.017
437.980,1.017
438.010,1.016
438.040,1.014
438.070,1.016
438.100,1.021
438.130,1.014
438.160,1.023
438.190,1.010
438.220,1.018
438.250,1.016
438.280,1.009
438.310,1.011
438.340,1.015
438.370,1.014
438.400,1.022
438.430,1.014
438.460,1.019
438.490,1.019
438.520,1.010
438.550,1.015
438.580,1.018
438.610,1.013
438.640,1.018
438.670,1.011
438.700,1.014
438.730,1.012
438.760,1.016
438.790,1.017
438.820,1.013
438.850,1.023
438.880,1.014
438.910,1.016
438.940,1.017
438.970,1.011
439.000,1.010
439.030,1.018
439.060,1.013
439.090,1.019
439.120,1.013
439.150,1.016
439.180,1.013
439.210,1.012
439.240,1.011
439.270,1.014
439.300,1.014
439.330,1.013
439.360,1.014
439.390,1.016
439.420,1.017
439.450,1.011
439.480,1.015
439.510,1.017
439.540,1.018
439.570,1.021
439.600,1.010
439.630,1.015
439.660,1.013
439.690,1.015
439.720,1.016
439.750,1.017
439.780,1.017
439.810,1.021
439.840,1.012
439.870,1.017
439.900,1.019
439.930,1.008
439.960,1.013
439.990,1.017
440.020,1.013
440.050,1.015
440.080,1.019
440.110,1.016
440.140,1.010
440.170,1.015
440.200,1.017
440.230,1.014
440.260,1.012
440.290,1.013
440.320,1.017
440.350,1.010
440.380,1.021
440.410,1.014
440.440,1.013
440.470,1.012
440.500,1.018
440.530,1.014
440.560,1.020
440.590,1.011
440.620,1.015
440.650,1.015
440.680,1.016
440.710,1.013
440.740,1.010
440.770,1.012
440.800,1.015
440.830,1.017
440.860,1.017
440.890,1.014
440.920,1.015
440.950,1.020
440.980,1.011
441.010,1.015
441.040,1.010
441.070,1.010
441.100,1.018
441.130,1.014
441.160,1.014
441.190,1.011
441.220,1.011
441.250,1.010
441.280,1.014
441.310,1.012
441.340,1.018
441.370,1.014
441.400,1.015
441.430,1.018
441.460,1.016
441.490,1.011
441.520,1.014
441.550,1.013
441.580,1.013
441.610,1.018
441.640,1.011
441.670,1.013
441.700,1.014
441.730,1.013
441.760,1.015
441.790,1.014
441.820,1.016
441.850,1.014
441.880,1.019
441.910,1.011
441.940,1.010
441.970,1.014
442.000,1.012
442.030,1.014
442.060,1.015
442.090,1.016
442.120,1.017
442.150,1.014
442.180,1.015
442.210,1.016
442.240,1.016
442.270,1.012
442.300,1.014
442.330,1.009
442.360,1.016
442.390,1.017
442.420,1.014
442.450,1.016
442.480,1.017
442.510,1.014
442.540,1.015
442.570,1.015
442.600,1.012
442.630,1.015
442.660,1.013
442.690,1.013
442.720,1.015
442.750,1.012
442.780,1.014
442.810,1.012
442.840,1.008
442.870,1.017
442.900,1.012
442.930,1.015
442.960,1.022
442.990,1.014
443.020,1.016
443.050,1.016
443.080,1.015
443.110,1.011
443.140,1.018
443.170,1.016
443.200,1.018
443.230,1.012
443.260,1.017
443.290,1.015
443.320,1.011
443.350,1.014
443.380,1.016
443.410,1.011
443.440,1.015
443.470,1.015
443.500,1.013
443.530,1.012
443.560,1.023
443.590,1.009
443.620,1.018
443.650,1.007
443.680,1.011
443.710,1.017
443.740,1.018
443.770,1.011
443.800,1.019
443.830,1.016
443.860,1.016
443.890,1.018
443.920,1.014
443.950,1.012
443.980,1.013
444.010,1.016
444.040,1.014
444.070,1.014
444.100,1.015
444.130,1.014
444.160,1.013
444.190,1.018
444.220,1.014
444.250,1.016
444.280,1.012
444.310,1.016
444.340,1.013
444.370,1.013
444.400,1.023
444.430,1.013
444.460,1.016
444.490,1.016
444.520,1.013
444.550,1.010
444.580,1.013
444.610,1.017
444.640,1.019
444.670,1.016
444.700,1.013
444.730,1.019
444.760,1.015
444.790,1.009
444.820,1.010
444.850,1.013
444.880,1.015
444.910,1.016
444.940,1.016
444.970,1.009
445.000,1.015
445.030,1.015
445.060,1.012
445.090,1.016
445.120,1.016
445.150,1.011
445.180,1.013
445.210,1.020
445.240,1.011
445.270,1.015
445.300,1.011
445.330,1.012
445.360,1.015
445.390,1.016
445.420,1.013
445.450,1.021
445.480,1.014
445.510,1.016
445.540,1.018
445.570,1.013
445.600,1.013
445.630,1.015
445.660,1.015
445.690,1.016
445.720,1.018
445.750,1.016
445.780,1.015
445.810,1.016
445.840,1.016
445.870,1.015
445.900,1.017
445.930,1.017
445.960,1.013
445.990,1.016
446.020,1.010
446.050,1.015
446.080,1.015
446.110,1.013
446.140,1.012
446.170,1.015
446.200,1.014
446.230,1.013
446.260,1.021
446.290,1.012
446.320,1.014
446.350,1.022
446.380,1.012
446.410,1.012
446.440,1.013
446.470,1.011
446.500,1.016
446.530,1.016
446.560,1.017
446.590,1.014
446.620,1.019
446.650,1.013
446.680,1.015
446.710,1.014
446.740,1.017
446.770,1.013
446.800,1.015
446.830,1.015
446.860,1.022
446.890,1.010
446.920,1.018
446.950,1.013
446.980,1.012
447.010,1.012
447.040,1.015
447.070,1.018
447.100,1.014
447.130,1.024
447.160,1.015
447.190,1.018
447.220,1.021
447.250,1.011
447.280,1.016
447.310,1.015
447.340,1.013
447.370,1.015
447.400,1.015
447.430,1.020
447.460,1.016
447.490,1.016
447.520,1.015
447.550,1.013
447.580,1.016
447.610,1.014
447.640,1.014
447.670,1.018
447.700,1.013
447.730,1.013
447.760,1.024
447.790,1.011
447.820,1.016
447.850,1.016
447.880,1.015
447.910,1.012
447.940,1.013
447.970,1.013
448.000,1.013
448.030,1.023
448.060,1.014
448.090,1.016
448.120,1.021
448.150,1.011
448.180,1.011
448.210,1.017
448.240,1.012
448.270,1.018
448.300,1.017
448.330,1.018
448.360,1.015
448.390,1.016
448.420,1.018
448.450,1.015
448.480,1.013
448.510,1.016
448.540,1.017
448.570,1.011
448.600,1.016
448.630,1.022
448.660,1.016
448.690,1.017
448.720,1.016
448.750,1.015
448.780,1.017
448.810,1.019
448.840,1.013
448.870,1.020
448.900,1.012
448.930,1.016
448.960,1.018
448.990,1.015
449.020,1.010
449.050,1.012
449.080,1.014
449.110,1.019
449.140,1.014
449.170,1.020
449.200,1.015
449.230,1.015
449.260,1.015
449.290,1.019
449.320,1.018
449.350,1.015
449.380,1.011
449.410,1.014
449.440,1.021
449.470,1.015
449.500,1.020
449.530,1.012
449.560,1.017
449.590,1.011
449.620,1.016
449.650,1.017
449.680,1.013
449.710,1.012
449.740,1.018
449.770,1.025
449.800,1.010
449.830,1.016
449.860,1.018
449.890,1.011
449.920,1.013
449.950,1.014
449.980,1.014
450.010,1.017
450.040,1.011
450.070,1.019
450.100,1.013
450.130,1.016
450.160,1.015
450.190,1.014
450.220,1.012
450.250,1.010
450.280,1.014
450.310,1.016
450.340,1.013
450.370,1.015
450.400,1.022
450.430,1.012
450.460,1.019
450.490,1.013
450.520,1.010
450.550,1.015
450.580,1.019
450.610,1.013
450.640,1.013
450.670,1.020
450.700,1.015
450.730,1.016
450.760,1.018
450.790,1.012
450.820,1.015
450.850,1.014
450.880,1.014
450.910,1.017
450.940,1.016
450.970,1.015
451.000,1.016
451.030,1.014
451.060,1.014
451.090,1.017
451.120,1.016
451.150,1.012
451.180,1.016
451.210,1.014
451.240,1.011
451.270,1.015
451.300,1.024
451.330,1.012
451.360,1.019
451.390,1.015
451.420,1.007
451.450,1.013
451.480,1.017
451.510,1.017
451.540,1.019
451.570,1.010
451.600,1.014
451.630,1.014
451.660,1.013
451.690,1.014
451.720,1.015
451.750,1.018
451.780,1.013
451.810,1.014
451.840,1.016
451.870,1.015
451.900,1.018
451.930,1.013
451.960,1.018
451.990,1.015
452.020,1.015
452.050,1.015
452.080,1.012
452.110,1.013
452.140,1.020
452.170,1.011
452.200,1.016
452.230,1.015
452.260,1.015
452.290,1.016
452.320,1.015
452.350,1.018
452.380,1.011
452.410,1.015
452.440,1.013
452.470,1.018
452.500,1.021
452.530,1.013
452.560,1.015
452.590,1.016
452.620,1.013
452.650,1.016
452.680,1.017
452.710,1.018
452.740,1.015
452.770,1.017
452.800,1.016
452.830,1.014
452.860,1.015
452.890,1.014
452.920,1.014
452.950,1.011
452.980,1.022
453.010,1.011
453.040,1.015
453.070,1.013
453.100,1.012
453.130,1.016
453.160,1.014
453.190,1.011
453.220,1.016
453.250,1.024
453.280,1.010
453.310,1.013
453.340,1.019
453.370,1.013
453.400,1.015
453.430,1.013
453.460,1.015
453.490,1.016
453.520,1.018
453.550,1.018
453.580,1.012
453.610,1.011
453.640,1.015
453.670,1.018
453.700,1.015
453.730,1.016
453.760,1.015
453.790,1.012
453.820,1.010
453.850,1.020
453.880,1.012
453.910,1.019
453.940,1.013
453.970,1.010
454.000,1.014
454.030,1.016
454.060,1.016
454.090,1.017
454.120,1.013
454.150,1.015
454.180,1.015
454.210,1.013
454.240,1.011
454.270,1.012
454.300,1.015
454.330,1.013
454.360,1.011
454.390,1.016
454.420,1.014
454.450,1.015
454.480,1.014
454.510,1.018
454.540,1.018
454.570,1.008
454.600,1.011
454.630,1.018
454.660,1.011
454.690,1.013
454.720,1.011
454.750,1.015
454.780,1.014
454.810,1.018
454.840,1.016
454.870,1.016
454.900,1.011
454.930,1.017
454.960,1.016
454.990,1.014
455.020,1.009
455.050,1.016
455.080,1.019
455.110,1.015
455.140,1.013
455.170,1.021
455.200,1.015
455.230,1.017
455.260,1.015
455.290,1.012
455.320,1.017
455.350,1.016
455.380,1.010
455.410,1.021
455.440,1.007
455.470,1.017
455.500,1.014
455.530,1.011
455.560,1.013
455.590,1.015
455.620,1.013
455.650,1.017
455.680,1.022
455.710,1.010
455.740,1.017
455.770,1.017
455.800,1.011
455.830,1.017
455.860,1.017
455.890,1.015
455.920,1.015
455.950,1.016
455.980,1.012
456.010,1.015
456.040,1.013
456.070,1.017
456.100,1.016
456.130,1.014
456.160,1.016
456.190,1.014
456.220,1.010
456.250,1.021
456.280,1.012
456.310,1.015
456.340,1.015
456.370,1.015
456.400,1.013
456.430,1.013
456.460,1.019
456.490,1.013
456.520,1.021
456.550,1.013
456.580,1.017
456.610,1.016
456.640,1.010
456.670,1.016
456.700,1.017
456.730,1.012
456.760,1.013
456.790,1.021
456.820,1.018
456.850,1.014
456.880,1.013
456.910,1.015
456.940,1.014
456.970,1.015
457.000,1.012
457.030,1.013
457.060,1.011
457.090,1.007
457.120,1.022
457.150,1.010
457.180,1.018
457.210,1.018
457.240,1.011
457.270,1.010
457.300,1.019
457.330,1.015
457.360,1.015
457.390,1.017
457.420,1.013
457.450,1.015
457.480,1.016
457.510,1.007
457.540,1.014
457.570,1.015
457.600,1.013
457.630,1.016
457.660,1.016
457.690,1.016
457.720,1.013
457.750,1.014
457.780,1.012
457.810,1.016
457.840,1.018
457.870,1.013
457.900,1.010
457.930,1.012
457.960,1.022
457.990,1.010
458.020,1.018
458.050,1.014
458.080,1.006
458.110,1.008
458.140,1.016
458.170,1.017
458.200,1.016
458.230,1.020
458.260,1.010
458.290,1.018
458.320,1.019
458.350,1.012
458.380,1.009
458.410,1.014
458.440,1.016
458.470,1.012
458.500,1.016
458.530,1.012
458.560,1.017
458.590,1.019
458.620,1.014
458.650,1.014
458.680,1.013
458.710,1.015
458.740,1.015
458.770,1.011
458.800,1.020
458.830,1.010
458.860,1.019
458.890,1.016
458.920,1.017
458.950,1.013
458.980,1.017
459.010,1.018
459.040,1.016
459.070,1.022
459.100,1.011
459.130,1.012
459.160,1.020
459.190,1.014
459.220,1.013
459.250,1.013
459.280,1.014
459.310,1.013
459.340,1.012
459.370,1.014
459.400,1.017
459.430,1.013
459.460,1.015
459.490,1.019
459.520,1.012
459.550,1.011
459.580,1.017
459.610,1.009
459.640,1.011
459.670,1.024
459.700,1.015
459.730,1.014
459.760,1.010
459.790,1.013
459.820,1.013
459.850,1.014
459.880,1.017
459.910,1.017
459.940,1.020
459.970,1.012
460.000,1.016
460.030,1.018
460.060,1.013
460.090,1.013
460.120,1.015
460.150,1.015
460.180,1.015
460.210,1.014
460.240,1.017
460.270,1.015
460.300,1.014
460.330,1.011
460.360,1.017
460.390,1.018
460.420,1.014
460.450,1.018
460.480,1.016
460.510,1.017
460.540,1.018
460.570,1.015
460.600,1.012
460.630,1.015
460.660,1.013
460.690,1.010
460.720,1.012
460.750,1.013
460.780,1.016
460.810,1.016
460.840,1.017
460.870,1.011
460.900,1.014
460.930,1.015
460.960,1.014
460.990,1.017
461.020,1.013
461.050,1.013
461.080,1.015
461.110,1.019
461.140,1.012
461.170,1.014
461.200,1.013
461.230,1.013
461.260,1.015
461.290,1.011
461.320,1.014
461.350,1.014
461.380,1.013
461.410,1.013
461.440,1.023
461.470,1.010
461.500,1.017
461.530,1.014
461.560,1.011
461.590,1.014
461.620,1.018
461.650,1.014
461.680,1.013
461.710,1.017
461.740,1.011
461.770,1.017
461.800,1.015
461.830,1.012
461.860,1.012
461.890,1.016
461.920,1.016
461.950,1.014
461.980,1.015
462.010,1.017
462.040,1.012
462.070,1.017
462.100,1.014
462.130,1.014
462.160,1.017
462.190,1.016
462.220,1.010
462.250,1.010
462.280,1.022
462.310,1.011
462.340,1.014
462.370,1.016
462.400,1.016
462.430,1.011
462.460,1.017
462.490,1.016
462.520,1.018
462.550,1.020
462.580,1.009
462.610,1.014
462.640,1.019
462.670,1.015
462.700,1.012
462.730,1.016
462.760,1.014
462.790,1.017
462.820,1.017
462.850,1.016
462.880,1.014
462.910,1.019
462.940,1.015
462.970,1.014
463.000,1.014
463.030,1.016
463.060,1.012
463.090,1.014
463.120,1.012
463.150,1.017
463.180,1.014
463.210,1.017
463.240,1.014
463.270,1.009
463.300,1.017
463.330,1.018
463.360,1.013
463.390,1.016
463.420,1.016
463.450,1.008
463.480,1.019
463.510,1.017
463.540,1.016
463.570,1.015
463.600,1.015
463.630,1.014
463.660,1.015
463.690,1.016
463.720,1.015
463.750,1.016
463.780,1.015
463.810,1.020
463.840,1.016
463.870,1.015
463.900,1.015
463.930,1.019
463.960,1.013
463.990,1.014
464.020,1.025
464.050,1.012
464.080,1.017
464.110,1.015
464.140,1.010
464.170,1.012
464.200,1.017
464.230,1.019
464.260,1.017
464.290,1.018
464.320,1.013
464.350,1.014
464.380,1.018
464.410,1.017
464.440,1.012
464.470,1.015
464.500,1.016
464.530,1.014
464.560,1.013
464.590,1.013
464.620,1.014
464.650,1.016
464.680,1.015
464.710,1.016
464.740,1.016
464.770,1.015
464.800,1.013
464.830,1.014
464.860,1.019
464.890,1.016
464.920,1.012
464.950,1.023
464.980,1.017
465.010,1.014
465.040,1.013
465.070,1.014
465.100,1.011
465.130,1.018
465.160,1.014
465.190,1.008
465.220,1.021
465.250,1.013
465.280,1.017
465.310,1.018
465.340,1.011
465.370,1.018
465.400,1.016
465.430,1.016
465.460,1.013
465.490,1.017
465.520,1.017
465.550,1.016
465.580,1.014
465.610,1.014
465.640,1.013
465.670,1.012
465.700,1.016
465.730,1.014
465.760,1.013
465.790,1.011
465.820,1.024
465.850,1.013
465.880,1.015
465.910,1.011
465.940,1.009
465.970,1.012
466.000,1.018
466.030,1.016
466.060,1.014
466.090,1.015
466.120,1.015
466.150,1.018
466.180,1.018
466.210,1.010
466.240,1.012
466.270,1.014
466.300,1.015
466.330,1.015
466.360,1.014
466.390,1.017
466.420,1.014
466.450,1.016
466.480,1.012
466.510,1.012
466.540,1.010
466.570,1.012
466.600,1.011
466.630,1.016
466.660,1.014
466.690,1.021
466.720,1.013
466.750,1.020
466.780,1.013
466.810,1.011
466.840,1.011
466.870,1.016
466.900,1.012
466.930,1.013
466.960,1.021
466.990,1.012
467.020,1.015
467.050,1.011
467.080,1.012
467.110,1.014
467.140,1.016
467.170,1.014
467.200,1.012
467.230,1.012
467.260,1.014
467.290,1.013
467.320,1.013
467.350,1.015
467.380,1.013
467.410,1.016
467.440,1.015
467.470,1.010
467.500,1.011
467.530,1.017
467.560,1.011
467.590,1.017
467.620,1.014
467.650,1.011
467.680,1.013
467.710,1.019
467.740,1.015
467.770,1.015
467.800,1.016
467.830,1.010
467.860,1.015
467.890,1.018
467.920,1.011
467.950,1.013
467.980,1.014
468.010,1.013
468.040,1.011
468.070,1.018
468.100,1.016
468.130,1.015
468.160,1.014
468.190,1.013
468.220,1.017
468.250,1.014
468.280,1.011
468.310,1.009
468.340,1.020
468.370,1.013
468.400,1.020
468.430,1.012
468.460,1.010
468.490,1.012
468.520,1.017
468.550,1.014
468.580,1.015
468.610,1.011
468.640,1.011
468.670,1.019
468.700,1.010
468.730,1.009
468.760,1.011
468.790,1.014
468.820,1.015
468.850,1.016
468.880,1.015
468.910,1.014
468.940,1.015
468.970,1.017
469.000,1.011
469.030,1.013
469.060,1.014
469.090,1.021
469.120,1.008
469.150,1.016
469.180,1.012
469.210,1.012
469.240,1.014
469.270,1.018
469.300,1.015
469.330,1.012
469.360,1.016
469.390,1.012
469.420,1.016
469.450,1.015
469.480,1.009
469.510,1.010
469.540,1.011
469.570,1.016
469.600,1.016
469.630,1.017
469.660,1.015
469.690,1.013
469.720,1.014
469.750,1.019
469.780,1.015
469.810,1.015
469.840,1.016
469.870,1.013
469.900,1.015
469.930,1.015
469.960,1.013
469.990,1.010
470.020,1.015
470.050,1.019
470.080,1.015
470.110,1.019
470.140,1.013
470.170,1.017
470.200,1.014
470.230,1.011
470.260,1.013
470.290,1.016
470.320,1.010
470.350,1.014
470.380,1.013
470.410,1.019
470.440,1.014
470.470,1.012
470.500,1.021
470.530,1.017
470.560,1.010
470.590,1.010
470.620,1.021
470.650,1.014
470.680,1.014
470.710,1.014
470.740,1.008
470.770,1.015
470.800,1.014
470.830,1.018
470.860,1.016
470.890,1.011
470.920,1.014
470.950,1.019
470.980,1.013
471.010,1.011
471.040,1.016
471.070,1.013
471.100,1.013
471.130,1.016
471.160,1.015
471.190,1.014
471.220,1.012
471.250,1.019
471.280,1.015
471.310,1.012
471.340,1.015
471.370,1.020
471.400,1.012
471.430,1.016
471.460,1.014
471.490,1.012
471.520,1.012
471.550,1.015
471.580,1.017
471.610,1.021
471.640,1.015
471.670,1.011
471.700,1.019
471.730,1.012
471.760,1.014
471.790,1.015
471.820,1.016
471.850,1.013
471.880,1.013
471.910,1.013
471.940,1.009
471.970,1.019
472.000,1.018
472.030,1.016
472.060,1.017
472.090,1.016
472.120,1.012
472.150,1.016
472.180,1.010
472.210,1.014
472.240,1.011
472.270,1.011
472.300,1.013
472.330,1.017
472.360,1.017
472.390,1.009
472.420,1.016
472.450,1.017
472.480,1.020
472.510,1.008
472.540,1.012
472.570,1.014
472.600,1.009
472.630,1.011
472.660,1.015
472.690,1.013
472.720,1.017
472.750,1.016
472.780,1.013
472.810,1.011
472.840,1.014
472.870,1.016
472.900,1.014
472.930,1.017
472.960,1.009
472.990,1.019
473.020,1.016
473.050,1.017
473.080,1.011
473.110,1.014
473.140,1.016
473.170,1.014
473.200,1.017
473.230,1.008
473.260,1.016
473.290,1.015
473.320,1.013
473.350,1.013
473.380,1.018
473.410,1.015
473.440,1.015
473.470,1.016
473.500,1.015
473.530,1.015
473.560,1.014
473.590,1.011
473.620,1.014
473.650,1.014
473.680,1.012
473.710,1.012
473.740,1.016
473.770,1.016
473.800,1.013
473.830,1.018
473.860,1.013
473.890,1.016
473.920,1.014
473.950,1.015
473.980,1.010
474.010,1.016
474.040,1.014
474.070,1.018
474.100,1.015
474.130,1.020
